SNP	gene	beta	t-stat	p-value	FDR
4858	36h-Fluconazole	-5.81963484546361	-1.62544991687184	0.104340721719381	0.565729999884298
9659	58h-Fluconazole	-5.88776269776732	-1.62534626127844	0.104362797326652	0.565729999884298
5975	36h-Fluconazole	-5.84475746091267	-1.62530398117674	0.104371802817178	0.565729999884298
4366	43h-Fluconazole	-5.82950691036468	-1.62524923153291	0.104383465187954	0.565729999884298
438	43h-Fluconazole	-6.81535900842863	-1.62511720520449	0.104411592738561	0.565729999884298
470	36h-Fluconazole	-5.80139431371516	-1.62511072389439	0.104412973704536	0.565729999884298
11116	36h-Fluconazole	5.79303509709382	1.62505942525986	0.104423904363473	0.565729999884298
889	58h-Fluconazole	-6.1115533441819	-1.62499090628034	0.104438505734787	0.565729999884298
6833	58h-Fluconazole	5.89696497891474	1.6249637813659	0.104444286493428	0.565729999884298
9998	43h-Fluconazole	5.53457228900592	1.62496335754383	0.104444376818796	0.565729999884298
8929	58h-Fluconazole	5.89539032387876	1.62494502735075	0.104448283426613	0.565729999884298
5753	36h-Fluconazole	6.04680814001924	1.62487745221997	0.10446268632639	0.565729999884298
5590	43h-Fluconazole	-5.51114413623009	-1.62482001789205	0.104474929066561	0.565729999884298
747	58h-Fluconazole	-5.95399653541314	-1.62479930108829	0.104479345354445	0.565729999884298
3353	58h-Fluconazole	5.92703154064492	1.62477996831603	0.104483466736433	0.565729999884298
3392	58h-Fluconazole	11.4270874918044	1.62469981321178	0.104500555670258	0.565729999884298
5939	36h-Fluconazole	-5.79617925283475	-1.62464111140558	0.104513072206696	0.565729999884298
8933	43h-Fluconazole	10.9041281590421	1.6245884144812	0.104524309383561	0.565729999884298
2361	58h-Fluconazole	5.92035012764132	1.62451945042178	0.104539016841768	0.565729999884298
5030	58h-Fluconazole	5.88613753614457	1.62450566249393	0.1045419574892	0.565729999884298
7609	58h-Fluconazole	-7.16048014942866	-1.62446322402972	0.104551009048912	0.565729999884298
1917	58h-Fluconazole	6.14227068236626	1.62432040572416	0.104581474870434	0.565810187651799
3285	58h-Fluconazole	5.91104801837297	1.62403041611042	0.104643356807651	0.565908386914889
10870	58h-Fluconazole	-11.4343059672074	-1.62401824714851	0.104645954222967	0.565908386914889
2982	58h-Fluconazole	11.6468131099066	1.62401534683964	0.104646573289637	0.565908386914889
4540	58h-Fluconazole	-5.92879667929222	-1.62374726828422	0.104703806837711	0.56613323308393
11014	58h-Fluconazole	5.91399834946228	1.62365797116912	0.104722876888704	0.566151692936062
1657	43h-Fluconazole	5.68765792083344	1.62355799302521	0.104744231227772	0.566182494717293
6940	36h-Fluconazole	-5.81426948006398	-1.62341787578959	0.104774164703676	0.566259653865541
11724	36h-Fluconazole	-5.80543489158897	-1.62324030496592	0.104812109220898	0.566288332771196
11227	36h-Fluconazole	8.7615464691386	1.62318337129136	0.104824277500462	0.566288332771196
10024	58h-Fluconazole	-22.6688294902285	-1.62317320512523	0.104826450405685	0.566288332771196
8890	58h-Fluconazole	5.93388387781518	1.6230527954222	0.104852189367471	0.566342773996488
4930	43h-Fluconazole	-26.178345959596	-1.62285248893835	0.104895018316754	0.566489494081612
8833	43h-Fluconazole	5.56347596836342	1.62271263946542	0.10492492876678	0.566566413926278
3695	36h-Fluconazole	-15.6424578166294	-1.62261439601521	0.104945944739551	0.566595290186867
8224	36h-Fluconazole	5.81649805088856	1.62234249239376	0.105004127070533	0.566824786255355
646	36h-Fluconazole	6.06268946787746	1.62223475497158	0.105027187970902	0.566829555570379
383	43h-Fluconazole	5.56937704113207	1.62215516082737	0.105044227464901	0.566829555570379
1264	43h-Fluconazole	5.50658777644198	1.62211869510056	0.105052034772211	0.566829555570379
10997	58h-Fluconazole	5.90196890561233	1.62190119911904	0.105098610212054	0.566996261746725
5567	43h-Fluconazole	-6.02693421649003	-1.6218205178431	0.105115891788363	0.567004904363182
6467	58h-Fluconazole	12.3490190350256	1.62143695560498	0.105198080031945	0.567363604789736
10701	43h-Fluconazole	7.90928516427106	1.62111431692482	0.105267253346159	0.567499032206869
9970	43h-Fluconazole	5.53987631194733	1.6210645046127	0.105277936261333	0.567499032206869
1489	58h-Fluconazole	5.97541949632428	1.62106074477474	0.10527874264373	0.567499032206869
2723	43h-Fluconazole	-5.84390053988531	-1.62102707848168	0.105285963361426	0.567499032206869
3726	58h-Fluconazole	-5.86466042194301	-1.62081949357645	0.105330494688353	0.567621974850436
7711	36h-Fluconazole	5.82078389387149	1.62071664708093	0.105352562967502	0.567621974850436
9558	36h-Fluconazole	-5.83865825278396	-1.62070127207093	0.105355862374761	0.567621974850436
2753	43h-Fluconazole	6.60589026737752	1.62056102854475	0.105385961788088	0.567699560581089
10694	36h-Fluconazole	12.2886118633703	1.62045892328978	0.105407880168726	0.567733059675524
10328	43h-Fluconazole	-5.56971136231127	-1.62011039824761	0.105482723429308	0.568028599610003
10344	36h-Fluconazole	-5.77043037943454	-1.61998872909536	0.105508860949304	0.568028599610003
3051	43h-Fluconazole	-5.49145345311857	-1.61997748915647	0.105511275823633	0.568028599610003
6856	43h-Fluconazole	-5.58110088572599	-1.61990453398716	0.105526951136947	0.568028599610003
11370	58h-Fluconazole	-5.99277084730894	-1.61979516618711	0.105550453616296	0.568028599610003
4117	58h-Fluconazole	-5.90761820062371	-1.61976471205163	0.105556998766086	0.568028599610003
4037	43h-Fluconazole	12.4263979023531	1.61968610943939	0.105573893392705	0.568034984803899
11619	58h-Fluconazole	5.87130203171456	1.61942755418424	0.105629481693819	0.568249526481984
8314	36h-Fluconazole	-11.5508325216827	-1.6192428115404	0.105669214830894	0.56837872180794
11177	58h-Fluconazole	5.97266417051846	1.6189071452523	0.105741437935094	0.568682611333861
2912	36h-Fluconazole	6.0222230541	1.61852344988573	0.105824043158162	0.568918296645936
8822	58h-Fluconazole	5.92943043379254	1.61842130278062	0.105846042897403	0.568918296645936
4475	58h-Fluconazole	-6.07995253665751	-1.61836671748339	0.105857800591417	0.568918296645936
3474	58h-Fluconazole	5.95868766305688	1.61834643932043	0.105862168779756	0.568918296645936
5885	58h-Fluconazole	5.86886266072809	1.61828015361446	0.105876448608849	0.568918296645936
7909	43h-Fluconazole	-5.5250638473038	-1.61826526409079	0.105879656446744	0.568918296645936
8448	43h-Fluconazole	6.46264045215673	1.61786813185679	0.10596524414086	0.56901933142085
10541	58h-Fluconazole	-6.13600760765579	-1.61780363494091	0.105979149336027	0.56901933142085
5949	36h-Fluconazole	-5.76796704111519	-1.6178034180009	0.105979196109594	0.56901933142085
7728	58h-Fluconazole	5.93229932326254	1.61777862914531	0.105984540843555	0.56901933142085
2056	43h-Fluconazole	8.56410708045674	1.61765177625736	0.106011894990159	0.56901933142085
2326	58h-Fluconazole	5.942505047775	1.61763997995714	0.106014438991076	0.56901933142085
3007	58h-Fluconazole	6.14600415629648	1.61763535540898	0.106015436338599	0.56901933142085
3736	43h-Fluconazole	-5.49407835149328	-1.61757030663725	0.106029465791853	0.56901933142085
7969	36h-Fluconazole	-11.2816706331022	-1.61738349371769	0.106069765035523	0.56901933142085
5962	43h-Fluconazole	-5.49277899420082	-1.61737840929682	0.106070862015709	0.56901933142085
9205	43h-Fluconazole	-10.6492847793568	-1.61737523055878	0.10607154784326	0.56901933142085
3994	58h-Fluconazole	5.88439524130443	1.61706083912975	0.106139396657283	0.569247260611087
2440	36h-Fluconazole	6.2644461873082	1.61700431474469	0.106151598838561	0.569247260611087
8876	43h-Fluconazole	5.55173818468977	1.61695955952301	0.106161261145987	0.569247260611087
8195	58h-Fluconazole	-5.88494370955003	-1.61669345295752	0.106218725922644	0.569470951343907
7619	58h-Fluconazole	-6.00814311372324	-1.61642439951649	0.106276852171191	0.569698121585327
5070	43h-Fluconazole	-10.7717672413793	-1.61627848327636	0.106308386444476	0.569769490043871
1763	36h-Fluconazole	-8.66308702688264	-1.61621699065616	0.106321677971795	0.569769490043871
9524	36h-Fluconazole	-5.78625812347922	-1.61587362264384	0.106395920646749	0.570082868932839
10484	36h-Fluconazole	9.45462886675156	1.61573117739509	0.106426732085058	0.570163479357017
5226	36h-Fluconazole	-5.78665019408545	-1.6156482837899	0.106444665540695	0.5701750844738
12041	43h-Fluconazole	-14.6642658818303	-1.61546131376025	0.106485124014461	0.570307324438824
8833	58h-Fluconazole	5.92362096937741	1.61528349286021	0.106523614030343	0.570367183107871
7888	58h-Fluconazole	-5.88283830832555	-1.61526394617572	0.106527845658718	0.570367183107871
9192	36h-Fluconazole	-11.1865782570679	-1.61519055503577	0.10654373517234	0.570367809223117
3336	43h-Fluconazole	5.46969765484233	1.61503211024873	0.10657804559943	0.570467034482919
3467	58h-Fluconazole	5.85728262310229	1.61470355259512	0.106649221063686	0.570749005858901
4446	36h-Fluconazole	-6.3550352590986	-1.61455564863115	0.106681273818693	0.570749005858901
1096	36h-Fluconazole	-5.7851322160672	-1.61455394552205	0.106681642949591	0.570749005858901
1078	43h-Fluconazole	-5.475549213958	-1.61449759163944	0.106693857629727	0.570749005858901
3561	36h-Fluconazole	11.1959461039341	1.61427793884076	0.106741477874587	0.570919290474903
160	43h-Fluconazole	10.7513708664713	1.61413041446586	0.106773470302225	0.570961456912773
152	36h-Fluconazole	5.85801682630743	1.61409597748329	0.106780939469639	0.570961456912773
3339	43h-Fluconazole	5.65321080091397	1.61380964312498	0.106843059668514	0.571209154898405
7671	36h-Fluconazole	5.79747731481445	1.6136189708646	0.106884441891514	0.571317030539333
6776	58h-Fluconazole	-5.83495587493211	-1.61343069094589	0.106925317374862	0.571317030539333
9775	58h-Fluconazole	-7.63202940431997	-1.61323861424927	0.106967029916232	0.571317030539333
3743	43h-Fluconazole	-5.46773530477438	-1.61317320826327	0.106981236823433	0.571317030539333
3963	43h-Fluconazole	-11.359658885814	-1.61304024905393	0.107010121656375	0.571317030539333
3309	36h-Fluconazole	5.77613330621767	1.61298937211512	0.107021176095477	0.571317030539333
9263	36h-Fluconazole	-9.56079892395064	-1.61290246747654	0.107040060656254	0.571317030539333
2648	58h-Fluconazole	9.94551340200645	1.61284439502914	0.107052681394681	0.571317030539333
7706	43h-Fluconazole	5.51514372442357	1.6128277929716	0.107056289694926	0.571317030539333
4476	58h-Fluconazole	-5.8686120043583	-1.61278871997052	0.107064782223053	0.571317030539333
5577	58h-Fluconazole	-5.92482675642396	-1.61277244779027	0.107068319143785	0.571317030539333
4532	36h-Fluconazole	-5.79431484033504	-1.61273676416361	0.10707607566058	0.571317030539333
2319	58h-Fluconazole	5.85910276256669	1.61268994282628	0.107086253847389	0.571317030539333
6226	43h-Fluconazole	-5.64043997625761	-1.61268210680234	0.107087957344777	0.571317030539333
6358	58h-Fluconazole	5.86394877866401	1.61256777625304	0.10711281446022	0.571317030539333
7294	43h-Fluconazole	-5.47620725084968	-1.612553040001	0.10711601866757	0.571317030539333
7893	43h-Fluconazole	-5.51599519710185	-1.61217063595512	0.107199194071081	0.571676339182781
8474	58h-Fluconazole	7.46541975609665	1.61199428306715	0.107237569244784	0.571796151198819
11619	36h-Fluconazole	5.7541253716551	1.61192207567334	0.107253285039035	0.571796151198819
4994	43h-Fluconazole	5.4767978626636	1.61177734315014	0.107284791282613	0.571804599176113
3587	36h-Fluconazole	5.83452803460359	1.61169911319098	0.107301823905221	0.571804599176113
7900	43h-Fluconazole	-5.47467753236342	-1.6116494350935	0.107312641185395	0.571804599176113
3287	43h-Fluconazole	5.47992211828295	1.61148912818892	0.10734755350755	0.571804599176113
10215	43h-Fluconazole	5.55272929127242	1.61147468996778	0.107350698367153	0.571804599176113
6535	43h-Fluconazole	-5.46128232278198	-1.61146758320752	0.10735224635222	0.571804599176113
1637	43h-Fluconazole	5.49786563481821	1.61140648327794	0.107365555788004	0.571804599176113
7993	58h-Fluconazole	-5.84768144480834	-1.61123405295529	0.107403123450855	0.5718405458704
10826	58h-Fluconazole	-5.83160455140665	-1.61121647414741	0.107406953958599	0.5718405458704
7089	58h-Fluconazole	5.89272677409593	1.61103963328984	0.107445494469205	0.5718405458704
11413	58h-Fluconazole	-5.86813835860637	-1.61102367567868	0.107448972793617	0.5718405458704
11709	36h-Fluconazole	-6.46638360112626	-1.61094460255805	0.107466209896884	0.5718405458704
10327	43h-Fluconazole	-5.58933995327103	-1.61094012896006	0.107467185159428	0.5718405458704
3053	43h-Fluconazole	-5.45417340198984	-1.61074045464342	0.107510722120387	0.57198804374245
8217	43h-Fluconazole	30.4652777777778	1.61058319127951	0.107545021647913	0.572086359639871
9618	36h-Fluconazole	-5.74734222868907	-1.61035491336557	0.107594825062714	0.572218587803631
11764	36h-Fluconazole	-7.14806533989894	-1.61032420372638	0.107601526383073	0.572218587803631
3294	36h-Fluconazole	5.74345005091204	1.61010241893778	0.107649933095773	0.57239183658423
9676	58h-Fluconazole	-11.323567862046	-1.60970358121883	0.107737026796265	0.572768525479021
10782	43h-Fluconazole	-5.74581890688761	-1.60963295566842	0.107752455031076	0.572768525479021
1924	58h-Fluconazole	5.99580194601381	1.60955679749052	0.107769093837667	0.572772776507603
10213	36h-Fluconazole	6.03407707546856	1.60924259918595	0.107837760463767	0.573020593327313
9366	58h-Fluconazole	5.84959392309059	1.60917132689891	0.107853341526756	0.573020593327313
3480	58h-Fluconazole	5.90639198108678	1.60912596489725	0.107863259188624	0.573020593327313
2724	43h-Fluconazole	-5.76336318401936	-1.60876166113098	0.10794293448581	0.573217151529753
7645	36h-Fluconazole	5.77163327860992	1.60868104832655	0.107960571264948	0.573217151529753
4722	58h-Fluconazole	-5.89134224253776	-1.60867381876423	0.107962153087981	0.573217151529753
5069	43h-Fluconazole	-10.7004107342527	-1.60866331074176	0.107964452268493	0.573217151529753
7472	36h-Fluconazole	-5.81535245984956	-1.60859447154858	0.107979515409012	0.573217151529753
177	43h-Fluconazole	23.5569467932873	1.6084884841955	0.108002710430817	0.573233827793803
8077	36h-Fluconazole	-5.80749835831572	-1.60843525739493	0.108014360449836	0.573233827793803
11310	43h-Fluconazole	-5.76713624749074	-1.60808941402865	0.108090081200314	0.573465850300007
335	58h-Fluconazole	6.06517990024537	1.60802651178906	0.108103857865557	0.573465850300007
7895	43h-Fluconazole	-5.49720976297457	-1.60801830612447	0.108105655148917	0.573465850300007
3789	58h-Fluconazole	5.84317348770781	1.60790266137074	0.108130987290925	0.573516098916753
9993	58h-Fluconazole	5.84151959484315	1.60762886028506	0.108190982549751	0.573697389686953
4542	58h-Fluconazole	-5.93362593606661	-1.6076018738999	0.108196897230933	0.573697389686953
8232	43h-Fluconazole	5.47258125	1.60729554110412	0.108264055008372	0.573943295434564
10356	58h-Fluconazole	-5.8537487293403	-1.60724555390112	0.10827501690876	0.573943295434564
4016	36h-Fluconazole	9.63851033089915	1.60702217986169	0.108324012272445	0.573983491583824
6237	58h-Fluconazole	-6.17131991160283	-1.60700192158612	0.108328456636893	0.573983491583824
7211	58h-Fluconazole	5.88970718553777	1.60699389480443	0.108330217633416	0.573983491583824
8224	43h-Fluconazole	5.47042025201374	1.60686510493873	0.10835847595832	0.574049107472131
8258	43h-Fluconazole	5.57783498371817	1.60662759608458	0.108410604090407	0.574201176736587
7908	36h-Fluconazole	-5.97304490528134	-1.60658963324198	0.108418937966855	0.574201176736587
7981	43h-Fluconazole	-5.48335346027702	-1.60641545017357	0.108457182395618	0.574319611918337
3314	58h-Fluconazole	6.08915716342527	1.60631754264881	0.108478684110373	0.574327413593825
8078	36h-Fluconazole	-5.78002731758901	-1.60623569636766	0.10849666116714	0.574327413593825
10319	36h-Fluconazole	-5.74883848226791	-1.60592673637813	0.10856454369404	0.574327413593825
9272	58h-Fluconazole	-5.92670291901467	-1.60590021289065	0.108570372817032	0.574327413593825
4452	36h-Fluconazole	-5.73721583858638	-1.60585691828077	0.108579888297792	0.574327413593825
9740	36h-Fluconazole	12.2984169862154	1.60585608038449	0.108580072460858	0.574327413593825
5970	36h-Fluconazole	-5.74476049766719	-1.60584225334832	0.108583111571271	0.574327413593825
7833	58h-Fluconazole	-7.14281843355352	-1.60580441228716	0.108591429183678	0.574327413593825
7980	36h-Fluconazole	-5.84783113265937	-1.60568996321043	0.108616588607757	0.574327413593825
7453	58h-Fluconazole	-5.87929488156668	-1.60554459671206	0.108648551288516	0.574327413593825
3386	58h-Fluconazole	11.2932551212816	1.60551611164982	0.108654815358046	0.574327413593825
3557	36h-Fluconazole	5.7478972486667	1.60548840987691	0.108660907451034	0.574327413593825
7927	36h-Fluconazole	-5.8042441310527	-1.60542735094364	0.108674336308785	0.574327413593825
5226	58h-Fluconazole	-5.83978089388436	-1.60534249908946	0.10869300019141	0.574327413593825
882	43h-Fluconazole	5.60725574618126	1.60521951925393	0.108720055152611	0.574327413593825
9576	36h-Fluconazole	-5.80567237159927	-1.60519939666769	0.108724482530767	0.574327413593825
4466	58h-Fluconazole	-5.86382623159054	-1.60517566648338	0.108729703837375	0.574327413593825
3500	58h-Fluconazole	6.0717524301142	1.60505840658635	0.108755507221625	0.574327413593825
8039	58h-Fluconazole	8.57888869068855	1.60501202203039	0.108765715617952	0.574327413593825
7153	58h-Fluconazole	5.93745540979456	1.60494444923786	0.108780588517638	0.574327413593825
2385	36h-Fluconazole	5.72190162992215	1.60471413773198	0.108831292618866	0.574327413593825
8452	58h-Fluconazole	6.73678649898033	1.60453335022473	0.108871106904384	0.574327413593825
3880	43h-Fluconazole	10.651355341167	1.60436269577919	0.108908700199867	0.574327413593825
1646	58h-Fluconazole	5.84081061796016	1.60436134754997	0.108908997240847	0.574327413593825
2390	43h-Fluconazole	5.44654421018287	1.60417157693626	0.108950813779998	0.574327413593825
1712	36h-Fluconazole	5.78767648894687	1.60395595641592	0.108998341856207	0.574327413593825
8206	58h-Fluconazole	-5.87648256503519	-1.60390380874495	0.109009838953294	0.574327413593825
9267	36h-Fluconazole	-5.79904399710244	-1.60389961637705	0.109010763294395	0.574327413593825
1011	43h-Fluconazole	-5.94456018529232	-1.60389574331514	0.109011617239831	0.574327413593825
8197	43h-Fluconazole	-5.50429849061726	-1.60387218430287	0.109016811722508	0.574327413593825
2527	58h-Fluconazole	9.95043422067027	1.60375562787438	0.109042513915914	0.574327413593825
10173	58h-Fluconazole	6.21831021462147	1.60373750899036	0.10904650979408	0.574327413593825
8329	58h-Fluconazole	-8.04018269572427	-1.60371169664038	0.109052202563796	0.574327413593825
6214	43h-Fluconazole	-5.4672906254626	-1.60370450591559	0.109053788479924	0.574327413593825
8023	58h-Fluconazole	9.08463156740738	1.60370131106883	0.109054493110027	0.574327413593825
6025	58h-Fluconazole	5.82474922352345	1.60367777199298	0.109059684813335	0.574327413593825
3068	58h-Fluconazole	-6.94880753304667	-1.60362829814967	0.109070597244004	0.574327413593825
7170	36h-Fluconazole	5.7709949133763	1.60359861774273	0.109077144257335	0.574327413593825
4891	58h-Fluconazole	5.8286315927088	1.60359448259395	0.109078056428361	0.574327413593825
7898	43h-Fluconazole	-5.53156429824624	-1.60322651034772	0.109159251485306	0.574671255235351
5612	43h-Fluconazole	-5.61104247247688	-1.60308791245567	0.109189846260755	0.574694936292929
11054	36h-Fluconazole	7.41919757199676	1.60306214887807	0.109195534186956	0.574694936292929
7477	36h-Fluconazole	-5.82875396870678	-1.60275944390594	0.109262381125053	0.574790303506287
6954	36h-Fluconazole	-5.72473109444329	-1.60275061987639	0.109264330238853	0.574790303506287
7205	58h-Fluconazole	5.84709001615874	1.6026601201462	0.109284322045717	0.574790303506287
36	36h-Fluconazole	-8.74771897810218	-1.60259533682221	0.109298634758552	0.574790303506287
1091	36h-Fluconazole	-5.71695761369822	-1.60256024695873	0.109306387853765	0.574790303506287
4675	58h-Fluconazole	-5.82443870056146	-1.60254831751494	0.1093090237601	0.574790303506287
3426	36h-Fluconazole	5.82575557346141	1.6021653335664	0.109393673881645	0.575101550753197
4066	43h-Fluconazole	5.81384779082107	1.60210492043714	0.109407031603617	0.575101550753197
3065	36h-Fluconazole	-6.09158004221925	-1.60204496024687	0.109420290454624	0.575101550753197
7981	58h-Fluconazole	-5.84883886641074	-1.6019509394887	0.109441083597171	0.575101550753197
7974	43h-Fluconazole	-5.47641146102016	-1.60192088179739	0.10944773165985	0.575101550753197
10127	36h-Fluconazole	-5.7942469148371	-1.60149534341294	0.109541885163606	0.575512661816989
2008	43h-Fluconazole	5.41488797353804	1.60139649162848	0.109563766023139	0.575544001587561
11317	58h-Fluconazole	-5.93739325600662	-1.60128234282809	0.109589037183539	0.575593139089492
10694	58h-Fluconazole	12.3312929151743	1.60099439125924	0.109652806668001	0.57584443722455
5339	43h-Fluconazole	-5.61284561696543	-1.60076021372416	0.109704689056431	0.576011724944155
2602	36h-Fluconazole	-5.72600787453	-1.60069587798081	0.109718946139426	0.576011724944155
3087	43h-Fluconazole	-5.41864967810496	-1.60063495773962	0.109732447683764	0.576011724944155
5595	58h-Fluconazole	-5.86806327622415	-1.6004224933301	0.109779545732512	0.576175316803935
4562	36h-Fluconazole	-5.72698154788585	-1.60027240207982	0.109812826852085	0.576261864457678
11607	36h-Fluconazole	5.72065209288457	1.60020440583874	0.109827906914505	0.576261864457678
895	36h-Fluconazole	-12.5964004232581	-1.60005142810256	0.109861839983768	0.576353136935612
8206	43h-Fluconazole	-5.48039179251996	-1.59992435463707	0.109890033351704	0.576353136935612
8503	36h-Fluconazole	6.62989350391625	1.59991045976409	0.109893116508242	0.576353136935612
7931	58h-Fluconazole	-5.83494482443569	-1.59978114073964	0.109921814605373	0.57639998195473
4391	36h-Fluconazole	5.84139666248336	1.59966373262644	0.109947874603756	0.57639998195473
330	58h-Fluconazole	6.28199659129417	1.59955372565069	0.109972296275513	0.57639998195473
373	58h-Fluconazole	5.93532807573025	1.59952909409623	0.109977765096238	0.57639998195473
11296	58h-Fluconazole	-5.83360541675188	-1.59945328819946	0.109994597250172	0.57639998195473
4736	58h-Fluconazole	-5.85776544853386	-1.59943938427714	0.109997684737282	0.57639998195473
9287	36h-Fluconazole	-5.71455224314882	-1.59911560855939	0.110069601348463	0.576624535869882
7995	43h-Fluconazole	-5.48453750660975	-1.59903666761689	0.110087141239919	0.576624535869882
1621	43h-Fluconazole	5.46605493859096	1.59903111789347	0.110088374416395	0.576624535869882
2748	36h-Fluconazole	-5.75234044694986	-1.59888752585036	0.11012028509077	0.576708146191517
11269	43h-Fluconazole	-5.63563310648368	-1.59871669074594	0.110158259562799	0.576823484261501
10063	36h-Fluconazole	-5.7618400651764	-1.59847869086021	0.110211181180733	0.576999671541183
4150	58h-Fluconazole	-5.79592533734804	-1.59842187069564	0.110223818677244	0.576999671541183
2336	58h-Fluconazole	5.83089890724309	1.59805158884924	0.110306201946579	0.577254125157617
2389	43h-Fluconazole	5.4336521710676	1.59803181058693	0.110310603742578	0.577254125157617
7831	43h-Fluconazole	-5.49469710007744	-1.59797615328696	0.110322991424754	0.577254125157617
9019	58h-Fluconazole	-6.71878475534321	-1.59791645930976	0.110336278775771	0.577254125157617
11069	58h-Fluconazole	-6.18549852343305	-1.59769752756316	0.110385021879723	0.577356015629524
3677	36h-Fluconazole	-5.83601216051885	-1.59768556488268	0.110387685749199	0.577356015629524
8188	36h-Fluconazole	-5.76436306934288	-1.59747560649014	0.110434447909308	0.577458707470085
6979	36h-Fluconazole	-5.74916734873766	-1.59742914477969	0.110444798028462	0.577458707470085
7658	36h-Fluconazole	-8.37457894886264	-1.59738233744961	0.110455225915894	0.577458707470085
6964	36h-Fluconazole	-5.71447086299295	-1.59725629169984	0.110483310664902	0.577522041090516
1263	43h-Fluconazole	5.8551665948065	1.5970383716211	0.11053187961637	0.5776924166335
10646	43h-Fluconazole	-8.4141179243871	-1.59690687175677	0.110561195824708	0.5777621334412
6809	43h-Fluconazole	5.70176769586078	1.59682502667944	0.110579445239361	0.57777400646522
3547	36h-Fluconazole	5.81852266711428	1.59654027477065	0.11064295638736	0.578000269883397
10391	43h-Fluconazole	16.60458886135	1.59648756126826	0.110654716785652	0.578000269883397
11556	36h-Fluconazole	-5.7162066128067	-1.59617826308525	0.110723741219793	0.578157514272278
5914	36h-Fluconazole	8.26302626094205	1.59616900528742	0.110725807758034	0.578157514272278
7200	58h-Fluconazole	5.83723709990381	1.59610185557037	0.110740797922171	0.578157514272278
8451	43h-Fluconazole	6.19970990885463	1.59605101587196	0.11075214818729	0.578157514272278
7245	58h-Fluconazole	5.82900739098359	1.59599452936579	0.110764760214544	0.578157514272278
1344	43h-Fluconazole	-5.4519114367633	-1.59574513291124	0.110820457794695	0.578364756064619
1765	36h-Fluconazole	6.16118760757314	1.59563521556458	0.110845012607569	0.578409429424952
3576	58h-Fluconazole	7.60214926151521	1.59549525650459	0.110876284767059	0.578423908297877
5015	43h-Fluconazole	5.43519141255521	1.59547962438615	0.110879778007878	0.578423908297877
7889	43h-Fluconazole	-5.42320711609204	-1.59537152583814	0.110903936696651	0.578466487642331
3374	36h-Fluconazole	6.28439366966386	1.59526124999674	0.110928586271257	0.578511614759329
5959	36h-Fluconazole	-5.68259663757314	-1.59498871482292	0.110989523687831	0.578717794953759
3105	36h-Fluconazole	-5.72708951733636	-1.59494130077509	0.11100012791879	0.578717794953759
5820	43h-Fluconazole	-5.4321509009009	-1.59459511814021	0.111077576515844	0.579038103209739
7612	58h-Fluconazole	-5.8506612321427	-1.59438884989582	0.111123743519298	0.579145543337828
5286	58h-Fluconazole	-5.77581259068186	-1.59435993039835	0.111130217499618	0.579145543337828
9528	36h-Fluconazole	-5.7985725308642	-1.59427305166998	0.111149668149893	0.579163443751649
3444	36h-Fluconazole	6.12103879980974	1.59420060803114	0.111165889089554	0.579164512499131
1240	58h-Fluconazole	-6.11640413415002	-1.59402783511383	0.111204582427145	0.579282643291619
392	36h-Fluconazole	5.72082599190492	1.59387344429777	0.111239168008606	0.579301394482682
5332	43h-Fluconazole	-5.45401590739622	-1.59386874289789	0.111240221317619	0.579301394482682
8175	58h-Fluconazole	-11.4301127636175	-1.59373158097082	0.111270954760901	0.579378008072529
9542	58h-Fluconazole	-5.8034829145128	-1.59354837447719	0.111312015733063	0.57950836638915
3965	58h-Fluconazole	-12.2729230366035	-1.59339935194007	0.111345424090778	0.579598852162189
6963	43h-Fluconazole	-5.42977820989741	-1.59308737495106	0.11141538976577	0.579854342228504
8135	36h-Fluconazole	-5.7165354084239	-1.59287592722874	0.111462829943553	0.579854342228504
10343	43h-Fluconazole	-5.42377493513018	-1.59284892177673	0.11146889000624	0.579854342228504
10695	36h-Fluconazole	11.61617114788	1.59277276669378	0.111485980719786	0.579854342228504
4558	36h-Fluconazole	-5.70439440369346	-1.59275065750206	0.111490942849427	0.579854342228504
10002	58h-Fluconazole	11.6490831035841	1.59271646685701	0.111498616852717	0.579854342228504
2357	58h-Fluconazole	5.78214395785508	1.59268023228747	0.111506750065179	0.579854342228504
5740	43h-Fluconazole	5.40647795479117	1.59251581446744	0.111543661183069	0.579962886513608
294	58h-Fluconazole	5.91931953305645	1.59239117803449	0.111571647976926	0.580025004908221
1922	58h-Fluconazole	5.92618082531106	1.59227364295066	0.111598045263457	0.580040356337508
8505	43h-Fluconazole	6.31120681532081	1.59223519658844	0.11160668102971	0.580040356337508
434	58h-Fluconazole	-5.79195784844178	-1.59210911722043	0.11163500449958	0.580048249373688
4841	58h-Fluconazole	10.0089389851263	1.59204513482354	0.111649380185006	0.580048249373688
54	43h-Fluconazole	13.2665936657682	1.59201424739309	0.111656320554456	0.580048249373688
3819	43h-Fluconazole	18.3281748336089	1.59181053440465	0.111702103161711	0.580174804612966
2818	58h-Fluconazole	7.14861031741598	1.59169854828227	0.1117272773217	0.580174804612966
3943	58h-Fluconazole	13.8069046595427	1.59165061348695	0.111738054296289	0.580174804612966
7283	36h-Fluconazole	-5.77631487339621	-1.5916203582694	0.1117448568699	0.580174804612966
5914	58h-Fluconazole	8.36679345560651	1.5913059192416	0.111815574611922	0.580426980826852
