Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR4,-,144484,145518,143784,145618,YDL175C,AIR2,S288C
CHR4,-,1445843,1446994,1445143,1447094,YDR498C,SEC20,S288C
CHR4,+,1447830,1450073,1447130,1450173,YDR499W,LCD1,S288C
CHR4,-,1450198,1450853,1449498,1450953,YDR500C,RPL37B,S288C
CHR4,+,1451353,1452918,1450653,1453018,YDR501W,PLM2,S288C
CHR4,-,1453310,1454464,1452610,1454564,YDR502C,SAM2,S288C
CHR4,-,1455042,1455866,1454342,1455966,YDR503C,LPP1,S288C
CHR4,-,1456311,1456694,1455611,1456794,YDR504C,SPG3,S288C
CHR4,-,1456695,1459220,1455995,1459320,YDR505C,PSP1,S288C
CHR4,-,145826,147589,145126,147689,YDL174C,DLD1,S288C
CHR4,-,1459728,1461554,1459028,1461654,YDR506C,GMC1,S288C
CHR4,-,1461715,1461829,1461015,1461929,tL(CAA)D,tL(CAA)D,S288C
CHR4,-,1462358,1465786,1461658,1465886,YDR507C,GIN4,S288C
CHR4,-,1466453,1468444,1465753,1468544,YDR508C,GNP1,S288C
CHR4,+,1469400,1469705,1468700,1469805,YDR510W,SMT3,S288C
CHR4,+,1470017,1470418,1469317,1470518,YDR511W,SDH7,S288C
CHR4,-,1470500,1471063,1469800,1471163,YDR512C,EMI1,S288C
CHR4,+,1471017,1471448,1470317,1471548,YDR513W,GRX2,S288C
CHR4,-,1471548,1472999,1470848,1473099,YDR514C,YDR514C,S288C
CHR4,+,1473429,1474772,1472729,1474872,YDR515W,SLF1,S288C
CHR4,-,1474974,1476476,1474274,1476576,YDR516C,EMI2,S288C
CHR4,+,1477239,1478357,1476539,1478457,YDR517W,GRH1,S288C
CHR4,+,1478608,1480161,1477908,1480261,YDR518W,EUG1,S288C
CHR4,+,1480425,1480832,1479725,1480932,YDR519W,FPR2,S288C
CHR4,-,1481085,1483403,1480385,1483503,YDR520C,URC2,S288C
CHR4,+,148191,149078,147491,149178,YDL173W,PAR32,S288C
CHR4,-,1483795,1485303,1483095,1485403,YDR522C,SPS2,S288C
CHR4,-,1485566,1487038,1484866,1487138,YDR523C,SPS1,S288C
CHR4,-,1487542,1488990,1486842,1489090,YDR524C,AGE1,S288C
CHR4,+,1489403,1489492,1488703,1489592,YDR524W-C,YDR524W-C,S288C
CHR4,-,1489598,1489798,1488898,1489898,YDR524C-B,YDR524C-B,S288C
CHR4,+,1489905,1490234,1489205,1490334,YDR525W,API2,S288C
CHR4,+,1490596,1490835,1489896,1490935,YDR525W-A,SNA2,S288C
CHR4,+,1491094,1492413,1490394,1492513,YDR527W,RBA50,S288C
CHR4,-,149203,155640,148503,155740,YDL171C,GLT1,S288C
CHR4,-,1492477,1493026,1491777,1493126,snR84,snR84,S288C
CHR4,+,1494586,1495857,1493886,1495957,YDR528W,HLR1,S288C
CHR4,-,1496165,1496548,1495465,1496648,YDR529C,QCR7,S288C
CHR4,-,1496791,1497768,1496091,1497868,YDR530C,APA2,S288C
CHR4,+,1498232,1499335,1497532,1499435,YDR531W,CAB1,S288C
CHR4,-,1499396,1500553,1498696,1500653,YDR532C,KRE28,S288C
CHR4,-,1501447,1502160,1500747,1502260,YDR533C,HSP31,S288C
CHR4,-,1503314,1504900,1502614,1505000,YDR534C,FIT1,S288C
CHR4,+,1508005,1509714,1507305,1509814,YDR536W,STL1,S288C
CHR4,+,1510902,1511630,1510202,1511730,YDR538W,PAD1,S288C
CHR4,+,1512094,1513605,1511394,1513705,YDR539W,FDC1,S288C
CHR4,-,1517136,1517675,1516436,1517775,YDR540C,IRC4,S288C
CHR4,-,1519664,1520698,1518964,1520798,YDR541C,YDR541C,S288C
CHR4,+,1523249,1523611,1522549,1523711,YDR542W,PAU10,S288C
CHR4,+,1526321,1531711,1525621,1531811,YDR545W,YRF1-1,S288C
CHR4,+,156318,157904,155618,158004,YDL170W,UGA3,S288C
CHR4,-,158064,158735,157364,158835,YDL169C,UGX2,S288C
CHR4,+,159604,160764,158904,160864,YDL168W,SFA1,S288C
CHR4,-,160995,163154,160295,163254,YDL167C,NRP1,S288C
CHR4,+,16204,17226,15504,17326,YDL244W,THI13,S288C
CHR4,-,163449,164042,162749,164142,YDL166C,FAP7,S288C
CHR4,+,164290,164865,163590,164965,YDL165W,CDC36,S288C
CHR4,-,164987,167254,164287,167354,YDL164C,CDC9,S288C
CHR4,+,167714,169078,167014,169178,YDL161W,ENT1,S288C
CHR4,-,169366,169608,168666,169708,YDL160C-A,MHF2,S288C
CHR4,-,170410,171930,169710,172030,YDL160C,DHH1,S288C
CHR4,+,172182,172313,171482,172413,YDL159W-A,YDL159W-A,S288C
CHR4,+,172481,174028,171781,174128,YDL159W,STE7,S288C
CHR4,-,174232,174588,173532,174688,YDL157C,YDL157C,S288C
CHR4,+,174918,176486,174218,176586,YDL156W,CMR1,S288C
CHR4,-,17577,18566,16877,18666,YDL243C,AAD4,S288C
CHR4,+,176773,178056,176073,178156,YDL155W,CLB3,S288C
CHR4,+,178334,181039,177634,181139,YDL154W,MSH5,S288C
CHR4,+,1802,2953,1102,3053,YDL248W,COS7,S288C
CHR4,-,181186,183018,180486,183118,YDL153C,SAS10,S288C
CHR4,+,183343,184611,182643,184711,YDL150W,RPC53,S288C
CHR4,+,184925,187918,184225,188018,YDL149W,ATG9,S288C
CHR4,-,188154,190586,187454,190686,YDL148C,NOP14,S288C
CHR4,+,18959,19312,18259,19412,YDL242W,YDL242W,S288C
CHR4,+,190924,192261,190224,192361,YDL147W,RPN5,S288C
CHR4,+,192750,194225,192050,194325,YDL146W,LDB17,S288C
CHR4,-,194571,198176,193871,198276,YDL145C,COP1,S288C
CHR4,-,198662,199732,197962,199832,YDL144C,YDL144C,S288C
CHR4,+,199996,201582,199296,201682,YDL143W,CCT4,S288C
CHR4,-,201719,202570,201019,202670,YDL142C,CRD1,S288C
CHR4,+,203039,205111,202339,205211,YDL141W,BPL1,S288C
CHR4,-,205360,210561,204660,210661,YDL140C,RPO21,S288C
CHR4,+,20635,21006,19935,21106,YDL241W,YDL241W,S288C
CHR4,-,211375,212046,210675,212146,YDL139C,SCM3,S288C
CHR4,+,213351,215642,212651,215742,YDL138W,RGT2,S288C
CHR4,+,216529,217074,215829,217174,YDL137W,ARF2,S288C
CHR4,+,217600,218367,216900,218467,YDL136W,RPL35B,S288C
CHR4,-,218680,219288,217980,219388,YDL135C,RDI1,S288C
CHR4,-,219662,220771,218962,220871,YDL134C,PPH21,S288C
CHR4,+,222427,223740,221727,223840,YDL133W,SRF1,S288C
CHR4,+,224304,226751,223604,226851,YDL132W,CDC53,S288C
CHR4,+,227393,228715,226693,228815,YDL131W,LYS21,S288C
CHR4,+,22823,25876,22123,25976,YDL240W,LRG1,S288C
CHR4,+,229171,229431,228471,229531,YDL130W-A,STF1,S288C
CHR4,+,229906,230527,229206,230627,YDL130W,RPP1B,S288C
CHR4,+,231024,231899,230324,231999,YDL129W,YDL129W,S288C
CHR4,+,232652,233887,231952,233987,YDL128W,VCX1,S288C
CHR4,+,234927,235853,234227,235953,YDL127W,PCL2,S288C
CHR4,-,236157,238664,235457,238764,YDL126C,CDC48,S288C
CHR4,-,239019,239606,238319,239706,YDL125C,HNT1,S288C
CHR4,+,240259,241197,239559,241297,YDL124W,YDL124W,S288C
CHR4,+,241418,241840,240718,241940,YDL123W,SNA4,S288C
CHR4,+,242552,244981,241852,245081,YDL122W,UBP1,S288C
CHR4,-,245133,245582,244433,245682,YDL121C,EXP1,S288C
CHR4,+,245923,246447,245223,246547,YDL120W,YFH1,S288C
CHR4,-,246689,247612,245989,247712,YDL119C,HEM25,S288C
CHR4,+,248581,251238,247881,251338,YDL117W,CYK3,S288C
CHR4,+,251566,253746,250866,253846,YDL116W,NUP84,S288C
CHR4,-,253995,255126,253295,255226,YDL115C,IWR1,S288C
CHR4,+,255604,256530,254904,256630,YDL114W,YDL114W,S288C
CHR4,-,256633,258555,255933,258655,YDL113C,ATG20,S288C
CHR4,+,258915,263225,258215,263325,YDL112W,TRM3,S288C
CHR4,-,263313,264110,262613,264210,YDL111C,RRP42,S288C
CHR4,-,26403,28775,25703,28875,YDL239C,ADY3,S288C
CHR4,-,264512,264964,263812,265064,YDL110C,TMA17,S288C
CHR4,-,265258,267201,264558,267301,YDL109C,YDL109C,S288C
CHR4,+,267698,268699,266998,268799,YDL108W,KIN28,S288C
CHR4,+,268921,269976,268221,270076,YDL107W,MSS2,S288C
CHR4,-,270222,271901,269522,272001,YDL106C,PHO2,S288C
CHR4,+,272389,273597,271689,273697,YDL105W,NSE4,S288C
CHR4,-,273653,274876,272953,274976,YDL104C,QRI7,S288C
CHR4,-,275148,276581,274448,276681,YDL103C,QRI1,S288C
CHR4,+,276872,280165,276172,280265,YDL102W,POL3,S288C
CHR4,-,280307,281848,279607,281948,YDL101C,DUN1,S288C
CHR4,-,282112,283176,281412,283276,YDL100C,GET3,S288C
CHR4,+,283419,284444,282719,284544,YDL099W,BUG1,S288C
CHR4,-,284581,285165,283881,285265,YDL098C,SNU23,S288C
CHR4,-,285391,286695,284691,286795,YDL097C,RPN6,S288C
CHR4,+,287059,289512,286359,289612,YDL095W,PMT1,S288C
CHR4,-,28985,30454,28285,30554,YDL238C,GUD1,S288C
CHR4,+,289909,292140,289209,292240,YDL093W,PMT5,S288C
CHR4,+,292781,293221,292081,293321,YDL092W,SRP14,S288C
CHR4,-,293392,294759,292692,294859,YDL091C,UBX3,S288C
CHR4,-,295034,296329,294334,296429,YDL090C,RAM1,S288C
CHR4,+,296820,298274,296120,298374,YDL089W,NUR1,S288C
CHR4,-,298417,300003,297717,300103,YDL088C,ASM4,S288C
CHR4,-,300214,300999,299514,301099,YDL087C,LUC7,S288C
CHR4,+,301413,302234,300713,302334,YDL086W,YDL086W,S288C
CHR4,-,302464,302670,301764,302770,YDL085C-A,YDL085C-A,S288C
CHR4,+,303211,304848,302511,304948,YDL085W,NDE2,S288C
CHR4,+,305237,306577,304537,306677,YDL084W,SUB2,S288C
CHR4,+,30657,31829,29957,31929,YDL237W,AIM6,S288C
CHR4,-,306926,307789,306226,307889,YDL083C,RPS16B,S288C
CHR4,+,308424,309388,307724,309488,YDL082W,RPL13A,S288C
CHR4,-,309802,310122,309102,310222,YDL081C,RPP1A,S288C
CHR4,-,310642,312471,309942,312571,YDL080C,THI3,S288C
CHR4,-,312951,314748,312251,314848,YDL079C,MRK1,S288C
CHR4,-,315357,316388,314657,316488,YDL078C,MDH3,S288C
CHR4,-,316971,320120,316271,320220,YDL077C,VAM6,S288C
CHR4,-,320668,321552,319968,321652,YDL076C,RXT3,S288C
CHR4,+,322226,322988,321526,323088,YDL075W,RPL31A,S288C
CHR4,+,32296,33234,31596,33334,YDL236W,PHO13,S288C
CHR4,-,323217,323471,322517,323571,snR63,snR63,S288C
CHR4,-,324047,326149,323347,326249,YDL074C,BRE1,S288C
CHR4,+,326613,329567,325913,329667,YDL073W,AHK1,S288C
CHR4,-,329836,330447,329136,330547,YDL072C,YET3,S288C
CHR4,+,331024,332940,330324,333040,YDL070W,BDF2,S288C
CHR4,-,333121,333810,332421,333910,YDL069C,CBS1,S288C
CHR4,-,33415,33918,32715,34018,YDL235C,YPD1,S288C
CHR4,-,334217,334396,333517,334496,YDL067C,COX9,S288C
CHR4,+,334835,336121,334135,336221,YDL066W,IDP1,S288C
CHR4,-,336249,337277,335549,337377,YDL065C,PEX19,S288C
CHR4,+,337487,338070,336787,338170,YDL064W,UBC9,S288C
CHR4,-,338272,340134,337572,340234,YDL063C,SYO1,S288C
CHR4,-,340628,340798,339928,340898,YDL061C,RPS29B,S288C
CHR4,+,341619,343985,340919,344085,YDL060W,TSR1,S288C
CHR4,-,34237,36477,33537,36577,YDL234C,GYP7,S288C
CHR4,-,344237,344953,343537,345053,YDL059C,RAD59,S288C
CHR4,+,345665,351037,344965,351137,YDL058W,USO1,S288C
CHR4,+,351434,352420,350734,352520,YDL057W,YDL057W,S288C
CHR4,+,352877,355378,352177,355478,YDL056W,MBP1,S288C
CHR4,-,355674,356759,354974,356859,YDL055C,PSA1,S288C
CHR4,+,359577,359672,358877,359772,tK(UUU)D,tK(UUU)D,S288C
CHR4,-,359825,361285,359125,361385,YDL054C,MCH1,S288C
CHR4,-,361699,362256,360999,362356,YDL053C,PBP4,S288C
CHR4,-,362672,363583,361972,363683,YDL052C,SLC1,S288C
CHR4,+,363952,364779,363252,364879,YDL051W,LHP1,S288C
CHR4,-,365068,365874,364368,365974,YDL049C,KNH1,S288C
CHR4,-,366739,368211,366039,368311,YDL048C,STP4,S288C
CHR4,+,36797,38173,36097,38273,YDL233W,MFG1,S288C
CHR4,+,369771,370706,369071,370806,YDL047W,SIT4,S288C
CHR4,+,371240,371761,370540,371861,YDL046W,NPC2,S288C
CHR4,+,372248,372535,371548,372635,YDL045W-A,MRP10,S288C
CHR4,-,372688,373608,371988,373708,YDL045C,FAD1,S288C
CHR4,-,373967,375289,373267,375389,YDL044C,MTF2,S288C
CHR4,-,375680,376480,374980,376580,YDL043C,PRP11,S288C
CHR4,-,376757,378445,376057,378545,YDL042C,SIR2,S288C
CHR4,-,378874,381438,378174,381538,YDL040C,NAT1,S288C
CHR4,-,381985,384081,381285,384181,YDL039C,PRM7,S288C
CHR4,-,384601,385587,383901,385687,YDL037C,BSC1,S288C
CHR4,+,38487,38597,37787,38697,YDL232W,OST4,S288C
CHR4,-,387513,388901,386813,389001,YDL036C,PUS9,S288C
CHR4,-,38867,42244,38167,42344,YDL231C,BRE4,S288C
CHR4,-,389172,392057,388472,392157,YDL035C,GPR1,S288C
CHR4,-,392659,393912,391959,394012,YDL033C,SLM3,S288C
CHR4,+,394217,397204,393517,397304,YDL031W,DBP10,S288C
CHR4,+,397537,399129,396837,399229,YDL030W,PRP9,S288C
CHR4,+,399340,400638,398640,400738,YDL029W,ARP2,S288C
CHR4,-,400997,403291,400297,403391,YDL028C,MPS1,S288C
CHR4,-,403695,404957,402995,405057,YDL027C,MRX9,S288C
CHR4,-,405344,407206,404644,407306,YDL025C,RTK1,S288C
CHR4,-,408451,409857,407751,409957,YDL024C,DIA3,S288C
CHR4,-,409808,410056,409108,410156,YDL022C-A,YDL022C-A,S288C
CHR4,+,410379,410451,409679,410551,tA(AGC)D,tA(AGC)D,S288C
CHR4,+,411825,413000,411125,413100,YDL022W,GPD1,S288C
CHR4,+,413953,414888,413253,414988,YDL021W,GPM2,S288C
CHR4,-,415113,416708,414413,416808,YDL020C,RPN4,S288C
CHR4,-,417663,421514,416963,421614,YDL019C,OSH2,S288C
CHR4,-,422833,423510,422133,423610,YDL018C,ERP3,S288C
CHR4,+,424209,425732,423509,425832,YDL017W,CDC7,S288C
CHR4,-,426002,426934,425302,427034,YDL015C,TSC13,S288C
CHR4,+,42700,43707,42000,43807,YDL230W,PTP1,S288C
CHR4,+,427364,428347,426664,428447,YDL014W,NOP1,S288C
CHR4,+,429067,430926,428367,431026,YDL013W,SLX5,S288C
CHR4,-,431108,431517,430408,431617,YDL012C,YDL012C,S288C
CHR4,+,432330,433025,431630,433125,YDL010W,GRX6,S288C
CHR4,-,432925,433248,432225,433348,YDL009C,YDL009C,S288C
CHR4,+,433497,433994,432797,434094,YDL008W,APC11,S288C
CHR4,-,434264,434336,433564,434436,tT(AGU)D,tT(AGU)D,S288C
CHR4,-,436567,436824,435867,436924,YDL007C-A,YDL007C-A,S288C
CHR4,+,437772,437853,437072,437953,tS(AGA)D1,tS(AGA)D1,S288C
CHR4,+,438047,439360,437347,439460,YDL007W,RPT2,S288C
CHR4,+,439909,440754,439209,440854,YDL006W,PTC1,S288C
CHR4,+,44065,45906,43365,46006,YDL229W,SSB1,S288C
CHR4,-,441014,442309,440314,442409,YDL005C,MED2,S288C
CHR4,+,443029,443511,442329,443611,YDL004W,ATP16,S288C
CHR4,+,444683,446383,443983,446483,YDL003W,MCD1,S288C
CHR4,-,446967,447578,446267,447678,YDL002C,NHP10,S288C
CHR4,+,447984,449276,447284,449376,YDL001W,RMD1,S288C
CHR4,-,450220,452475,449520,452575,YDR001C,NTH1,S288C
CHR4,+,453045,453650,452345,453750,YDR002W,YRB1,S288C
CHR4,+,454122,454754,453422,454854,YDR003W,RCR2,S288C
CHR4,+,454782,454904,454082,455004,YDR003W-A,YDR003W-A,S288C
CHR4,+,455201,456583,454501,456683,YDR004W,RAD57,S288C
CHR4,-,456836,458103,456136,458203,YDR005C,MAF1,S288C
CHR4,-,458542,461247,457842,461347,YDR006C,SOK1,S288C
CHR4,+,461842,462516,461142,462616,YDR007W,TRP1,S288C
CHR4,+,463434,464996,462734,465096,YDR009W,GAL3,S288C
CHR4,-,465051,465383,464351,465483,YDR010C,YDR010C,S288C
CHR4,+,465919,470424,465219,470524,YDR011W,SNQ2,S288C
CHR4,+,471853,472941,471153,473041,YDR012W,RPL4B,S288C
CHR4,+,473157,473783,472457,473883,YDR013W,PSF1,S288C
CHR4,+,474046,475989,473346,476089,YDR014W,RAD61,S288C
CHR4,+,477797,478285,477097,478385,YDR014W-A,HED1,S288C
CHR4,-,478474,478758,477774,478858,YDR016C,DAD1,S288C
CHR4,-,479115,482267,478415,482367,YDR017C,KCS1,S288C
CHR4,-,482670,483860,481970,483960,YDR018C,YDR018C,S288C
CHR4,-,484163,485365,483463,485465,YDR019C,GCV1,S288C
CHR4,-,485746,486444,485046,486544,YDR020C,DAS2,S288C
CHR4,+,486804,488003,486104,488103,YDR021W,FAL1,S288C
CHR4,-,488072,488662,487372,488762,YDR022C,ATG31,S288C
CHR4,-,488797,488870,488097,488970,tV(UAC)D,tV(UAC)D,S288C
CHR4,+,489508,490896,488808,490996,YDR023W,SES1,S288C
CHR4,+,491515,492324,490815,492424,YDR025W,RPS11A,S288C
CHR4,-,492556,494268,491856,494368,YDR026C,NSI1,S288C
CHR4,-,494649,497318,493949,497418,YDR027C,VPS54,S288C
CHR4,-,497835,500879,497135,500979,YDR028C,REG1,S288C
CHR4,+,501100,501414,500400,501514,YDR029W,YDR029W,S288C
CHR4,-,501753,503273,501053,503373,YDR030C,RAD28,S288C
CHR4,+,503498,503863,502798,503963,YDR031W,MIX14,S288C
CHR4,-,504099,504695,503399,504795,YDR032C,PST2,S288C
CHR4,+,508147,509109,507447,509209,YDR033W,MRH1,S288C
CHR4,-,509737,512109,509037,512209,YDR034C,LYS14,S288C
CHR4,-,51115,52173,50415,52273,YDL226C,GCS1,S288C
CHR4,-,514043,519356,513343,519456,YDR034C-D,YDR034C-D,S288C
CHR4,-,518040,519356,517340,519456,YDR034C-C,YDR034C-C,S288C
CHR4,+,519743,519826,519043,519926,tL(UAA)D,tL(UAA)D,S288C
CHR4,-,520516,520692,519816,520792,YDR034C-A,YDR034C-A,S288C
CHR4,+,520972,521043,520272,521143,tQ(UUG)D1,tQ(UUG)D1,S288C
CHR4,+,521314,521469,520614,521569,YDR034W-B,YDR034W-B,S288C
CHR4,+,521816,522928,521116,523028,YDR035W,ARO3,S288C
CHR4,-,523211,524713,522511,524813,YDR036C,EHD3,S288C
CHR4,+,52445,54100,51745,54200,YDL225W,SHS1,S288C
CHR4,+,525440,527215,524740,527315,YDR037W,KRS1,S288C
CHR4,-,527422,530697,526722,530797,YDR038C,ENA5,S288C
CHR4,-,531307,534582,530607,534682,YDR039C,ENA2,S288C
CHR4,-,535192,538467,534492,538567,YDR040C,ENA1,S288C
CHR4,+,539803,540414,539103,540514,YDR041W,RSM10,S288C
CHR4,-,540601,541203,539901,541303,YDR042C,YDR042C,S288C
CHR4,-,541602,541700,540902,541800,snR47,snR47,S288C
CHR4,-,542674,543369,541974,543469,YDR043C,NRG1,S288C
CHR4,-,54397,56346,53697,56446,YDL224C,WHI4,S288C
CHR4,+,546642,547628,545942,547728,YDR044W,HEM13,S288C
CHR4,-,547978,548310,547278,548410,YDR045C,RPC11,S288C
CHR4,-,548762,550576,548062,550676,YDR046C,BAP3,S288C
CHR4,+,551860,552948,551160,553048,YDR047W,HEM12,S288C
CHR4,+,553254,555152,552554,555252,YDR049W,VMS1,S288C
CHR4,-,555726,556472,555026,556572,YDR050C,TPI1,S288C
CHR4,-,557056,558060,556356,558160,YDR051C,DET1,S288C
CHR4,-,558511,560625,557811,560725,YDR052C,DBF4,S288C
CHR4,-,561440,562327,560740,562427,YDR054C,CDC34,S288C
CHR4,+,563527,564861,562827,564961,YDR055W,PST1,S288C
CHR4,-,565023,565640,564323,565740,YDR056C,EMC10,S288C
CHR4,+,565927,567555,565227,567655,YDR057W,YOS9,S288C
CHR4,-,567723,568703,567023,568803,YDR058C,TGL2,S288C
CHR4,+,568882,568953,568182,569053,tR(UCU)D,tR(UCU)D,S288C
CHR4,+,568964,569035,568264,569135,tD(GUC)D,tD(GUC)D,S288C
CHR4,-,569234,569770,568534,569870,YDR059C,UBC5,S288C
CHR4,+,570649,573726,569949,573826,YDR060W,MAK21,S288C
CHR4,-,57265,60405,56565,60505,YDL223C,HBT1,S288C
CHR4,+,574164,575783,573464,575883,YDR061W,YDR061W,S288C
CHR4,+,576474,578159,575774,578259,YDR062W,LCB2,S288C
CHR4,+,578663,579112,577963,579212,YDR063W,AIM7,S288C
CHR4,+,579458,580452,578758,580552,YDR064W,RPS13,S288C
CHR4,+,580687,581784,579987,581884,YDR065W,RRG1,S288C
CHR4,-,581908,582498,581208,582598,YDR066C,RTR2,S288C
CHR4,-,582791,583465,582091,583565,YDR067C,OCA6,S288C
CHR4,+,583713,584645,583013,584745,YDR068W,DOS2,S288C
CHR4,-,584939,587719,584239,587819,YDR069C,DOA4,S288C
CHR4,-,588098,588379,587398,588479,YDR070C,FMP16,S288C
CHR4,-,588827,589402,588127,589502,YDR071C,PAA1,S288C
CHR4,-,589761,591344,589061,591444,YDR072C,IPT1,S288C
CHR4,+,592439,592948,591739,593048,YDR073W,SNF11,S288C
CHR4,+,593893,596583,593193,596683,YDR074W,TPS2,S288C
CHR4,+,597156,598082,596456,598182,YDR075W,PPH3,S288C
CHR4,+,598468,599688,597768,599788,YDR076W,RAD55,S288C
CHR4,+,5985,7814,5285,7914,YDL247W,MPH2,S288C
CHR4,+,600793,601809,600093,601909,YDR077W,SED1,S288C
CHR4,-,602198,602869,601498,602969,YDR078C,SHU2,S288C
CHR4,+,603064,603399,602364,603499,YDR079W,PET100,S288C
CHR4,-,603593,603811,602893,603911,YDR079C-A,TFB5,S288C
CHR4,+,604008,606986,603308,607086,YDR080W,VPS41,S288C
CHR4,-,607304,610081,606604,610181,YDR081C,PDC2,S288C
CHR4,-,60872,61801,60172,61901,YDL222C,FMP45,S288C
CHR4,+,610441,611925,609741,612025,YDR082W,STN1,S288C
CHR4,+,612073,613251,611373,613351,YDR083W,RRP8,S288C
CHR4,-,613405,614004,612705,614104,YDR084C,TVP23,S288C
CHR4,-,614288,616150,613588,616250,YDR085C,AFR1,S288C
CHR4,-,616928,617170,616228,617270,YDR086C,SSS1,S288C
CHR4,-,617470,618306,616770,618406,YDR087C,RRP1,S288C
CHR4,-,618497,619645,617797,619745,YDR088C,SLU7,S288C
CHR4,-,619969,620041,619269,620141,tR(ACG)D,tR(ACG)D,S288C
CHR4,+,622112,624721,621412,624821,YDR089W,VTC5,S288C
CHR4,-,62244,65018,61544,65118,YDL220C,CDC13,S288C
CHR4,-,625066,625998,624366,626098,YDR090C,ILT1,S288C
CHR4,-,626708,628534,626008,628634,YDR091C,RLI1,S288C
CHR4,+,629876,630605,629176,630705,YDR092W,UBC13,S288C
CHR4,+,631282,636120,630582,636220,YDR093W,DNF2,S288C
CHR4,+,637139,639823,636439,639923,YDR096W,GIS1,S288C
CHR4,-,640109,643837,639409,643937,YDR097C,MSH6,S288C
CHR4,-,644178,644930,643478,645030,YDR098C,GRX3,S288C
CHR4,-,645153,645224,644453,645324,tQ(UUG)D2,tQ(UUG)D2,S288C
CHR4,-,645858,651126,645158,651226,YDR098C-B,YDR098C-B,S288C
CHR4,-,649804,651126,649104,651226,YDR098C-A,YDR098C-A,S288C
CHR4,+,65242,65765,64542,65865,YDL219W,DTD1,S288C
CHR4,+,653607,654428,652907,654528,YDR099W,BMH2,S288C
CHR4,+,655013,655444,654313,655544,YDR100W,TVP15,S288C
CHR4,-,655686,657467,654986,657567,YDR101C,ARX1,S288C
CHR4,-,657648,657980,656948,658080,YDR102C,YDR102C,S288C
CHR4,+,658350,661103,657650,661203,YDR103W,STE5,S288C
CHR4,-,661173,664910,660473,665010,YDR104C,SPO71,S288C
CHR4,+,66493,67446,65793,67546,YDL218W,YDL218W,S288C
CHR4,-,665349,666770,664649,666870,YDR105C,TMS1,S288C
CHR4,+,667004,667858,666304,667958,YDR106W,ARP10,S288C
CHR4,-,668007,668080,667307,668180,tI(AAU)D,tI(AAU)D,S288C
CHR4,-,669016,671034,668316,671134,YDR107C,TMN2,S288C
CHR4,+,671269,673365,670569,673465,YDR108W,TRS85,S288C
CHR4,-,673520,675667,672820,675767,YDR109C,YDR109C,S288C
CHR4,+,676102,677802,675402,677902,YDR110W,FOB1,S288C
CHR4,-,678241,679764,677541,679864,YDR111C,ALT2,S288C
CHR4,-,67983,68606,67283,68706,YDL217C,TIM22,S288C
CHR4,-,680496,681617,679796,681717,YDR113C,PDS1,S288C
CHR4,-,681924,682226,681224,682326,YDR114C,YDR114C,S288C
CHR4,+,682175,682492,681475,682592,YDR115W,MRX14,S288C
CHR4,-,682724,683581,682024,683681,YDR116C,MRPL1,S288C
CHR4,-,683946,685643,683246,685743,YDR117C,TMA64,S288C
CHR4,+,685882,687840,685182,687940,YDR118W,APC4,S288C
CHR4,+,688227,690533,687527,690633,YDR119W,VBA4,S288C
CHR4,-,68997,70319,68297,70419,YDL216C,RRI1,S288C
CHR4,+,691014,691214,690314,691314,YDR119W-A,COX26,S288C
CHR4,-,691549,693261,690849,693361,YDR120C,TRM1,S288C
CHR4,+,693585,694175,692885,694275,YDR121W,DPB4,S288C
CHR4,+,694700,697894,694000,697994,YDR122W,KIN1,S288C
CHR4,-,698554,699468,697854,699568,YDR123C,INO2,S288C
CHR4,+,700315,701289,699615,701389,YDR124W,YDR124W,S288C
CHR4,-,701397,702758,700697,702858,YDR125C,ECM18,S288C
CHR4,+,703234,704244,702534,704344,YDR126W,SWF1,S288C
CHR4,+,704484,709250,703784,709350,YDR127W,ARO1,S288C
CHR4,-,70640,73918,69940,74018,YDL215C,GDH2,S288C
CHR4,+,709549,712995,708849,713095,YDR128W,MTC5,S288C
CHR4,-,713340,715379,712640,715479,YDR129C,SAC6,S288C
CHR4,-,715747,716622,715047,716722,YDR130C,FIN1,S288C
CHR4,-,716790,718460,716090,718560,YDR131C,YDR131C,S288C
CHR4,-,718816,720303,718116,720403,YDR132C,MRX16,S288C
CHR4,-,723004,727551,722304,727651,YDR135C,YCF1,S288C
CHR4,+,728259,730250,727559,730350,YDR137W,RGP1,S288C
CHR4,+,730578,732836,729878,732936,YDR138W,HPR1,S288C
CHR4,-,733618,733924,732918,734024,YDR139C,RUB1,S288C
CHR4,+,734138,734803,733438,734903,YDR140W,MTQ2,S288C
CHR4,-,734901,739997,734201,740097,YDR141C,DOP1,S288C
CHR4,-,740473,741600,739773,741700,YDR142C,PEX7,S288C
CHR4,-,742042,743874,741342,743974,YDR143C,SAN1,S288C
CHR4,-,744311,746101,743611,746201,YDR144C,MKC7,S288C
CHR4,-,74446,76545,73746,76645,YDL214C,PRR2,S288C
CHR4,+,746738,748357,746038,748457,YDR145W,TAF12,S288C
CHR4,-,748613,750742,747913,750842,YDR146C,SWI5,S288C
CHR4,+,751631,753235,750931,753335,YDR147W,EKI1,S288C
CHR4,-,753675,755066,752975,755166,YDR148C,KGD2,S288C
CHR4,+,755628,763874,754928,763974,YDR150W,NUM1,S288C
CHR4,-,764178,765155,763478,765255,YDR151C,CTH1,S288C
