SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1902,4,428826,0.0687469892835052,0.121891974065611,0.573112742970355
1903,4,428861,0.0732473397556377,0.122576613005028,0.550514192626853
1904,4,433301,0.0438589613270799,0.122454477774081,0.72043359420178
1905,4,433554,0.0820010635338026,0.121994869127635,0.501916365555182
1906,4,434256,0.0646169436121654,0.122173181271331,0.597209784403631
1907,4,434351,0.0835463333764407,0.121813906658731,0.49325651698338
1910,4,442926,0.0357472612693128,0.12204652471286,0.769771724923941
1912,4,445208,0.0731995589245562,0.122176887829037,0.549472027884309
1916,4,450801,0.0830138240667965,0.123547489871744,0.502075194618874
1917,4,451837,0.0531880430545052,0.122362317777279,0.664062742858741
1920,4,454081,0.0846564475076261,0.121970450569919,0.488092669169502
1921,4,454191,0.0702548045483182,0.122528824326132,0.566756784400589
1922,4,454676,0.152165067616538,0.121656470074262,0.21184437859485
1923,4,454817,0.173209418477576,0.1217823278391,0.155825961033915
1924,4,454913,0.168902401218913,0.121455489715258,0.165206822613422
1926,4,455170,0.182824653228245,0.121769618831678,0.134146609022453
1927,4,458042,0.137175174998653,0.121689647520801,0.260400640420435
1928,4,458282,0.147450360309226,0.121797215854137,0.226850341397551
1929,4,458401,0.154958458152782,0.122829741631071,0.207936147260368
1930,4,461656,0.195119313552729,0.1225101101693,0.11212717296842
1931,4,461812,0.16111172557886,0.121922330545454,0.187214117846961
1932,4,462685,0.25268947023592,0.122340637478201,0.0396091582955518
1933,4,463276,0.164506597323189,0.121580167448544,0.17689885735952
1934,4,463970,0.234428196791871,0.121631655387939,0.0547367343048862
1935,4,464078,0.234449529001976,0.121933406301693,0.0553136340043594
1936,4,464336,0.217002666345441,0.121676568619108,0.0753740150604605
1937,4,464368,0.182112284578146,0.121428287819884,0.134572531798502
1938,4,466223,0.232475787708642,0.121788518811642,0.057092381861494
1939,4,466334,0.295398993875674,0.12159015615375,0.0156193863091964
1942,4,472918,0.307699378687537,0.122213021534743,0.0122533240634787
1943,4,473492,0.150677626496081,0.122601915785574,0.219890828517085
1944,4,473912,0.134070667852919,0.121709063328801,0.271400555412921
1945,4,474265,0.145087963668627,0.122897570242232,0.238572400365079
1946,4,474320,0.149593176777986,0.123880427778509,0.228024612788413
1947,4,474321,0.152202394980901,0.122769244093846,0.215893733420329
1948,4,474625,0.0510947722124291,0.124240240677296,0.681133047717965
1949,4,474628,0.121178389257944,0.122647336225566,0.323818118675697
1951,4,476181,0.139528242383527,0.122902926942227,0.257031638675557
1953,4,476833,0.152233909634075,0.123643467191585,0.219055413966637
1954,4,478092,0.185190376747988,0.122956717372297,0.132924814416951
1955,4,479557,0.13598488350507,0.122881504581315,0.269205644429832
1956,4,480076,0.13598488350507,0.122881504581315,0.269205644429832
1957,4,481074,0.137966535627751,0.122597082111882,0.261198713295582
1961,4,485199,0.158512196746463,0.122837702526556,0.197749555234895
1962,4,485454,0.105350542157012,0.122725099565029,0.391239206377311
1963,4,487562,0.102592189771967,0.122592348847135,0.403239468187936
1965,4,491790,0.116311833195125,0.122853717847713,0.344413495373192
1967,4,493748,0.116236196514474,0.12221527201962,0.342215753526052
1968,4,495614,0.109935807404965,0.122090149964877,0.368495875064665
1969,4,497124,0.127718691545039,0.122210032843732,0.29670325883607
1970,4,497529,0.267259931368623,0.123239859153401,0.0307791569484732
1971,4,498734,0.261053597362631,0.122493137606287,0.033765670867377
1972,4,499794,0.194286081977081,0.121290349737514,0.110088453633054
1973,4,501469,0.161492819195879,0.122104560074527,0.18683192281451
1974,4,504047,0.262036694181508,0.121423230933601,0.031598300495559
1975,4,504419,0.257270361353764,0.121850124904992,0.0354432176347847
1976,4,512749,0.261988438334021,0.121423525915285,0.0316298677324145
1991,4,523964,0.285023148213517,0.120929962732091,0.0189723879484664
2027,4,538866,0.266879484655941,0.121224269621644,0.0283446935655242
2028,4,539688,0.275240154363017,0.121697549744783,0.0243253876058206
2030,4,542062,0.287816888849429,0.121257759592199,0.0181504614581338
2033,4,544372,0.272474829372885,0.121532843692202,0.0255829104727179
2034,4,546036,0.312981021846578,0.12143298293495,0.0103598811130323
2035,4,546402,0.294733828551954,0.12244793834334,0.0165964033145632
2037,4,547460,0.206787776420641,0.121536089309616,0.0897387599518538
2041,4,548101,0.205584269736644,0.122630984326373,0.0945361275668033
2042,4,548356,0.118381291338384,0.122256120277138,0.333554701173781
2043,4,548896,0.109302621261755,0.124091033074632,0.379011253748802
2044,4,549461,0.106452630250258,0.124250817640498,0.392160997968352
2045,4,551365,0.0624104380489879,0.124600495240019,0.616764686723157
2048,4,554056,0.0919418245608775,0.123713287286942,0.457864169721164
2049,4,554792,0.0809522738710272,0.122377550649255,0.508725747447539
2050,4,558812,0.0860479132614428,0.122135740934134,0.481569250228843
2051,4,559258,0.133024233330013,0.122434047965339,0.278000493749992
2055,4,562709,0.09959415445193,0.122124001526446,0.415326555001307
2056,4,563928,0.122400095288587,0.121914398143362,0.316074070512483
2057,4,564066,0.067794876038333,0.1230415737882,0.581987971384759
2058,4,565447,0.0953077223325889,0.121955900814022,0.435036220004037
2059,4,567144,0.0816070981033586,0.121641375101638,0.502733954084207
2060,4,567417,-0.0348829320984314,0.12343872903645,0.777654402556095
2064,4,571075,-0.00665193475529885,0.122107106326232,0.956586564225559
2065,4,572183,-0.0138024841054037,0.122105409708782,0.910065120590543
2066,4,573409,-0.0190005836027178,0.122429751907513,0.876755659511326
2067,4,574801,-0.0607118785356946,0.122712490157082,0.621085106392708
2068,4,575378,-0.0234187850116675,0.121781354290897,0.847616313866404
2069,4,575468,-0.0228181221308619,0.122101579793203,0.851863497442584
2073,4,576758,-0.0366024518504883,0.123683253124066,0.76745220149378
2074,4,577415,-0.0448352656271632,0.121791157215505,0.712995196215591
2075,4,577658,-0.0256060523905594,0.123651000016128,0.836064236945674
2076,4,577740,-0.0240043453727092,0.121965173168988,0.844087054007844
2077,4,578506,0.0345956132709929,0.122752978360214,0.778238132401641
2078,4,578512,0.0679479933269751,0.122054052137723,0.578082359960522
2079,4,579070,0.0294299149296041,0.122228954382232,0.809867774837268
2080,4,579494,0.0543134314231967,0.124132785400634,0.661985174089539
2081,4,579699,-0.0578620921161374,0.12288138559574,0.63801898391888
2082,4,579809,-0.0251977336075383,0.122959906671423,0.837747723351575
2083,4,579869,-0.0185712782507669,0.12171488472099,0.878816534827308
2084,4,580657,0.0165595476780137,0.122313290914572,0.892383598049685
2085,4,582525,0.0138623329687512,0.123867192407887,0.910956100700086
2086,4,584486,-0.0229776476277321,0.121954200065933,0.8506618779436
2087,4,584912,-0.012018748546561,0.122201533866095,0.921708719819285
2088,4,588662,0.00116271276343921,0.124084372107242,0.992528953027072
2090,4,590025,-0.0216404672851148,0.122921462382519,0.860354693663116
2091,4,590826,0.00788100557072891,0.122719052756013,0.948831481052586
2092,4,590885,0.0215354373664015,0.124567749494113,0.86284379469958
2093,4,590984,0.0354997795776186,0.122849404756873,0.772774041184365
2094,4,591356,0.0498802887023702,0.124508896813836,0.688945025602336
2095,4,591435,0.0571166324686877,0.12324215344209,0.643327134713264
2097,4,591983,0.0241129197330335,0.123412146384413,0.84520373446608
2100,4,592839,-0.0783784017856393,0.125402123572189,0.532364003845495
2108,4,593676,-0.105180252015257,0.123321705533904,0.394296816998013
2109,4,594369,-0.0964856598897548,0.122396297709417,0.431047155754308
2110,4,597710,-0.0694549641661547,0.123071581862684,0.572877028081107
2111,4,598800,-0.0709994015245559,0.122939699932905,0.563960426082964
2112,4,600513,0.203000050597163,0.122273688279088,0.0977601181455977
2113,4,604043,0.196684765976259,0.121953377846433,0.107684497641356
2114,4,605641,0.221612298900398,0.123510301286238,0.0736237580859311
2115,4,605918,0.258374559855888,0.122936846451988,0.036289108624348
2117,4,608349,0.275172934696068,0.122122665278078,0.0248566567640451
2118,4,608355,0.251379609588616,0.122001036194614,0.0400858787153593
2119,4,609905,0.268360693011317,0.122117005485982,0.0286287980651759
2120,4,610797,0.211774534376912,0.122387266619129,0.0844391978658485
2121,4,611309,0.253486369242749,0.122478290902918,0.0392128387539064
2122,4,613791,0.203301656513889,0.122663602514297,0.0983286862633332
2123,4,614738,0.225854078785551,0.12267022540205,0.0664387823824723
2124,4,618428,0.191159866054292,0.123284484098783,0.121903453721396
2125,4,619541,0.214271564741756,0.122861779413751,0.0820286753189414
2126,4,620206,0.189330124031795,0.123756853383253,0.126948056005284
2127,4,620786,0.218732135275522,0.125099752374082,0.0812533741756225
2128,4,621613,0.157422544675896,0.125092961299805,0.209062742216505
2132,4,622259,0.0790813151139955,0.124573678137341,0.525959909921633
2133,4,622563,0.134074911958831,0.122163510680706,0.273169310664572
2134,4,623642,0.123809987335621,0.122750103416942,0.313840832119775
2135,4,624555,0.124272891024602,0.122571792336153,0.311335204487431
2138,4,629973,0.122787615698118,0.122752027231725,0.317855405368346
2140,4,631409,0.132596752434254,0.123279760313604,0.282851500645962
2141,4,636237,0.114926812615835,0.12333899027882,0.35207865652766
2142,4,636347,0.121564121210777,0.123279029514317,0.324764731044345
2143,4,636391,0.133248819580843,0.12386431580904,0.28276734009077
2144,4,636810,0.0859839368001818,0.123465688831339,0.486624339465468
2145,4,636879,0.119922232325438,0.123448562813627,0.331996954109025
2147,4,638340,0.0993470514339103,0.124451526034525,0.425245256757369
2148,4,639037,0.0547423422039079,0.124471396315383,0.66035213841468
2149,4,641585,0.0308882699028871,0.123512571787436,0.802669418399088
2150,4,641978,0.0292835223504193,0.123158775992411,0.812197055188033
2151,4,642192,-0.0165746975149099,0.123299318411037,0.893141927439478
2152,4,643795,0.0702603265890943,0.123221917308911,0.568909244710526
2153,4,644586,0.0552891002321797,0.122749164738036,0.652681661565914
2154,4,645245,0.0828858678883083,0.122424524576935,0.498826244675138
2157,4,657631,0.0521888186034625,0.122682453997469,0.670806088512697
2158,4,660338,0.0728961642067623,0.12338771929664,0.555039557141665
2159,4,663656,0.0530069183923714,0.122619823284737,0.665797004909275
2160,4,664068,0.0737712948551348,0.125553704217874,0.557198183777252
2161,4,664414,0.0512239166408199,0.123628451870632,0.678878535256762
2162,4,664456,0.121176804107302,0.123626834221017,0.327667546424509
2163,4,665001,0.110961763201455,0.123876945348604,0.371001059046719
2166,4,667986,0.185243928997666,0.123283919518557,0.133841463735826
2167,4,667994,0.128486225944952,0.123692572059901,0.299629866341403
2168,4,668101,0.13983378861543,0.122506627785898,0.254461186148704
2169,4,668118,0.132674210376485,0.123321502154901,0.282733543066328
2177,4,671424,0.153041630083039,0.122813775796916,0.213543926095273
2179,4,672752,0.189912704681936,0.124811446934971,0.129005367708585
2180,4,672865,0.171069835134078,0.123145454708288,0.165657082713907
2181,4,673119,0.17403450860915,0.12576550852877,0.167293569760528
2182,4,674432,0.180109270497095,0.124275586550101,0.148149092279563
2183,4,675810,0.191487470985715,0.123287068604555,0.121275304293885
2184,4,675982,0.168010446559852,0.124040696370119,0.17645011385152
2185,4,677658,0.171852241690272,0.124182384243104,0.167272714934343
2187,4,679438,0.167438603060324,0.122451742256385,0.172374852238145
2188,4,679624,0.128534591240735,0.123029086399862,0.296853601106984
2189,4,680423,0.108829450743986,0.123220059699017,0.377722757741155
2190,4,680477,0.116080323685301,0.123050266743822,0.346143545234781
2191,4,680490,0.198011072582895,0.125172192357669,0.114565772222639
2192,4,681327,0.223691447765264,0.123430624969844,0.0707916904714602
2193,4,681488,0.226812290269843,0.123065830426681,0.0661649206665642
2195,4,682178,0.32999078284125,0.123189247168001,0.00773596341251793
2196,4,687169,0.35636840472741,0.123030502749907,0.00400766854200566
2197,4,687895,0.353613615590512,0.122400648264157,0.00410349629795295
2200,4,689337,0.315466146137736,0.122404236587269,0.0103642504374457
2201,4,692323,0.325319584705295,0.122394764116664,0.00821925782865702
2203,4,694335,0.359877718628653,0.121803616470041,0.00334114584357147
2204,4,694920,0.310952069870833,0.121918002846048,0.0111783731728279
2205,4,695803,0.27536793446373,0.122121420120041,0.0247537221660259
2206,4,696549,0.284300711552859,0.122193733837969,0.020549872555937
2207,4,696696,0.33151505556927,0.122311285414769,0.00704795109567178
2208,4,697690,0.309330448823567,0.121708274745055,0.0114625806280682
2209,4,698189,0.319159830485463,0.122938597514848,0.00982295913073335
2210,4,698339,0.325814951915464,0.12194174792668,0.00789217554293615
2211,4,700036,0.305148671361788,0.12271174994424,0.0133545169425043
2212,4,700250,0.267691631072969,0.123215830213003,0.0304796142799951
2213,4,700621,0.27859960085214,0.12336371572584,0.0245332373539581
2214,4,700855,0.309479699884321,0.124555842304555,0.0134301051265055
2215,4,703521,0.330802825986722,0.124621754678692,0.00830325596708509
2216,4,705139,0.323751674335395,0.122501625804728,0.00858778713803082
2217,4,706032,0.355939456687242,0.12162789865565,0.00365045440263214
2218,4,707926,0.345092259293353,0.122272639160178,0.00503782953591903
2219,4,708514,0.319398496681935,0.124082818910854,0.0104579920005342
2220,4,709553,0.301423978581934,0.122377679122147,0.014252158818713
2221,4,710109,0.301423978581934,0.122377679122147,0.014252158818713
2222,4,710130,0.295340684143566,0.122889241588496,0.0167627371375387
2223,4,710388,0.292634789330215,0.122423039804852,0.0173556743796484
2224,4,711314,0.346774736880337,0.122985363825568,0.00507907341615546
2225,4,712914,0.260592437806944,0.122769479963417,0.0344817267413056
2226,4,712924,0.260090779063449,0.122646014176813,0.0346470815544559
2227,4,713335,0.257828337577463,0.122786011446923,0.0364541769559222
2228,4,713520,0.247788268057941,0.122614107492732,0.044046814108422
2229,4,713555,0.260446500598263,0.124100272186301,0.0365553473453329
2230,4,719215,0.212450806116315,0.124004297610822,0.0875438894192621
2232,4,721638,0.272367908460198,0.122339468274924,0.0266228194233289
2233,4,722056,0.245173737527843,0.122024006307011,0.0452740643620603
2234,4,724885,0.270241172278274,0.122437679567148,0.0279448937280094
2235,4,727323,0.299300158324556,0.124095838772027,0.0163816267147305
2236,4,730263,0.298178323269906,0.12387298353876,0.0165912117176662
2237,4,732758,0.204976766268437,0.167364285555159,0.221492030915739
2238,4,732994,0.334308636151204,0.121177314138041,0.00610293100153137
2239,4,736459,0.32772523599755,0.120858252616845,0.00702242070480038
2240,4,736615,0.347018040506667,0.121352613604444,0.00449413779822736
2241,4,736769,0.279270812271366,0.122533505921255,0.0232552957749184
2242,4,736908,0.294017080690445,0.122155504756703,0.016601107435879
2243,4,738776,0.303260350557561,0.121309442970532,0.0128763248680655
2244,4,741699,0.254335824473233,0.122053693680251,0.0378969405516218
2245,4,741737,0.313373242279067,0.121430117344348,0.0102635029541365
2247,4,746943,0.308887943165317,0.121395790241481,0.0113696665071702
2254,4,749708,0.300928248261476,0.120787877250613,0.0131834197418173
2256,4,755257,0.264796372142479,0.121183915504357,0.0295400497351769
2257,4,756788,0.261942941725411,0.121602334296093,0.0319091015394954
2258,4,756811,0.263821026575729,0.121669129025661,0.0307996858986423
2263,4,760553,0.263821026575729,0.121669129025661,0.0307996858986423
2264,4,760734,0.285572306388955,0.12341488797385,0.0212457722716628
2265,4,762727,0.268533235506836,0.122115930986229,0.0285258854031152
2266,4,764905,0.200964969850501,0.122118321780203,0.100724280919894
2267,4,765852,0.19650982751516,0.122688999027279,0.110118480239178
2268,4,767117,0.170783539047907,0.12248881979138,0.164110411112634
2269,4,769065,0.175596143154308,0.121912245061688,0.150655086628989
2270,4,769779,0.080758986771312,0.121819231803757,0.507800862342901
2271,4,769848,0.223464763145946,0.121877318955121,0.0675667895824593
2272,4,769943,0.230910274474366,0.122856438199574,0.0609980046079748
2273,4,778367,0.141555334808817,0.124127034479101,0.254889931660837
2274,4,778573,0.130649877456931,0.122723120041561,0.287788901682248
2275,4,781689,0.120539824128263,0.123121531828889,0.328235032361728
2276,4,782125,0.116942378873039,0.121726422117887,0.337361410824413
2277,4,782960,0.114856239474103,0.12224229998579,0.348076264606946
2278,4,783543,0.133560892786363,0.121672206820006,0.273078998675912
2279,4,784282,0.189993627579146,0.122329936346984,0.121289442294113
2280,4,789241,0.184195281105037,0.12157722956817,0.130655253655939
2281,4,794376,0.221588667104457,0.1220073983138,0.0701892898156754
2282,4,794951,0.220456549003526,0.122204762930388,0.0720847291241112
2283,4,795775,0.198596512713568,0.122824654238252,0.106790776490118
2284,4,795937,0.213228241006408,0.123650769751837,0.0855039736934125
2285,4,797067,0.168306166093677,0.123301492182393,0.173123336496326
2286,4,797405,0.172624922987797,0.124276881832313,0.165697797227845
2289,4,802519,0.202935650698254,0.121238710060693,0.095045485405067
2292,4,808113,0.206283911997395,0.121558817979406,0.0905803041371295
2295,4,811690,0.207779964970583,0.121727992416863,0.0887162766346316
2296,4,812053,0.194047547907352,0.121470187746389,0.111051002897471
2297,4,814423,0.176395779070064,0.121711342677574,0.148142677719274
2299,4,816707,0.214059453051868,0.121172993909407,0.0781659967874133
2300,4,817314,0.216645776520704,0.124211339453677,0.0819997557578222
2301,4,817489,0.214388733931963,0.122568416153238,0.0811367409823024
2302,4,817645,0.194625106041319,0.121955914695317,0.111413895010028
2303,4,817729,0.220705141468855,0.121487045805073,0.0701114768390853
2305,4,820654,0.201890561276902,0.122098326836042,0.0991164924267005
2306,4,821138,0.2378086408068,0.12208891913026,0.0522274971105228
2307,4,825050,0.223162636009947,0.121470456642636,0.0670243442747614
2308,4,825273,0.227964219930592,0.121445195499431,0.0613295621616322
2309,4,826151,0.105744716083244,0.122122914562569,0.387139922713206
2310,4,826324,0.143851406557313,0.121998974777111,0.239144592339631
2313,4,831973,0.123693653650131,0.124260729326628,0.320205912315634
2314,4,832289,0.101660766571736,0.121598572464051,0.403700277430911
2315,4,834790,0.0990099849532222,0.12179452315333,0.41680817619621
2316,4,835165,0.078994711946907,0.122015918089913,0.517785377183781
2317,4,835337,0.118226933586016,0.122067232515684,0.333438132429066
2318,4,838720,0.131766691498923,0.123073034940975,0.285063624567439
2319,4,839960,0.149844237782681,0.12450875626163,0.229595718003754
2320,4,842152,0.142940485408231,0.124322025815347,0.251021113428082
2321,4,842326,0.12271096183228,0.122581156003856,0.317484023683274
2322,4,842566,0.183626639647285,0.122729655630476,0.135498172154476
2323,4,843045,0.125662807132095,0.122046187018381,0.303887180189383
2324,4,843203,0.160186085628144,0.123552423471624,0.195649151696779
2325,4,843659,0.125094818694795,0.123519276901716,0.311870653519822
2326,4,843707,0.139829751555541,0.121650332083433,0.251152794011261
2327,4,843818,0.180226665366574,0.122914834894931,0.143464242283829
2328,4,843920,0.119293805758824,0.12190767926743,0.328468283264228
2329,4,843927,0.132944531606978,0.122902806111296,0.280122198897855
2330,4,844384,0.162341131216661,0.122790838732724,0.186992623555887
2331,4,844958,0.0514727873912043,0.122795079570583,0.675342247910687
2332,4,845665,0.0336945752999527,0.122208421112409,0.782929054283624
2333,4,845722,0.0930558398578586,0.121779017458041,0.445296130527856
2335,4,846867,0.118002513595368,0.121911239459357,0.333738061657527
2336,4,847743,0.106226497502477,0.121777297323354,0.383636943913748
2337,4,847796,0.0786368015004601,0.12320757958649,0.523727089107355
2338,4,847822,0.0981428215307026,0.121995838484288,0.421663123784648
2339,4,848136,0.117891332771354,0.122622035007973,0.336998889723854
2340,4,849577,0.0271325148252454,0.122817147045164,0.825284029173719
2341,4,850450,-0.0408022603187908,0.123615403861912,0.741539663385269
2342,4,851053,-0.025712105782709,0.122042123505992,0.833256809588872
2343,4,851208,-0.0456154413923912,0.122723177222496,0.710343865778261
2344,4,851282,-0.0237776946203986,0.122054793326124,0.845652480582014
2345,4,851750,-0.0474509881425165,0.122380660051601,0.698447519259432
2346,4,852621,-0.0127389712635411,0.122071032704611,0.91694528276914
2347,4,855191,-0.111944831873035,0.121985347704346,0.359407329524964
2348,4,855322,-0.0897370301394931,0.121994874924892,0.462474592257983
2349,4,855709,-0.0740060079159424,0.123743337322054,0.550183037170888
2350,4,856696,-0.0794024810335997,0.122081775261113,0.515854340440691
2351,4,857609,-0.0662879201016522,0.122364608576995,0.588349987375425
2352,4,857970,0.012936542300082,0.196737334477625,0.947609787742011
2353,4,858371,0.107403473695489,0.122720058490725,0.382065156959076
2354,4,861346,-0.010360791503575,0.121710007905459,0.932208791132744
2355,4,861441,-0.0079268236011668,0.122742546939101,0.948544251928004
2356,4,861470,-0.00470911172618069,0.123341958728173,0.96956629378252
2357,4,861549,0.0224777545625301,0.122470882828951,0.854483243667705
2358,4,861716,-0.0420421321406582,0.123468309732306,0.73367542110433
2361,4,863847,-0.0532971690028666,0.122385505833695,0.663475886518853
2362,4,863856,-0.0557787188920682,0.124135002093978,0.653462760454052
2363,4,864546,-0.0515608669738328,0.122545386923759,0.674194302252672
2366,4,865297,-0.0926912605176134,0.123887137795675,0.454843040768164
2367,4,866929,-0.0675519977279576,0.123480164944817,0.58467795966323
2368,4,867989,-0.0307806926145306,0.122218336918834,0.801303541719234
2369,4,870200,-0.0725205522378431,0.122178034919705,0.553183522330667
2370,4,870855,-0.0586680757656385,0.123766628181476,0.635777443229642
2371,4,871120,-0.0660198426365419,0.122869736069944,0.591388069793106
2372,4,871373,-0.0868663531183821,0.122676754962217,0.479355790453645
2384,4,884500,-0.0874975517386278,0.122412509696379,0.47521975345817
2385,4,884706,-0.0832888894113277,0.121879739566536,0.494821709446546
2388,4,888476,-0.0751978255594328,0.122469776327681,0.539603358525165
2389,4,889739,-0.0830673104450906,0.122725417846949,0.498941259471355
2390,4,889957,-0.079696265100326,0.123459650694551,0.519006522143294
2391,4,891344,-0.0794168570050013,0.122243408809379,0.516333301547389
2392,4,891466,-0.0829836817164825,0.122236696823988,0.497660641062549
2393,4,892444,-0.16033658432006,0.122976951846217,0.193153500077779
2395,4,894785,-0.117427693989537,0.121627253676934,0.334969465353512
2396,4,896181,-0.0640722944932148,0.12220787001698,0.600406297062017
2397,4,896785,-0.0378092272617717,0.122977357861816,0.758683180073179
2398,4,903873,-0.0529879390237616,0.123897745021555,0.669148703227088
2400,4,906490,-0.0193133721632067,0.12245197987168,0.874766037586138
2401,4,908655,-0.0265849205782639,0.122195016018872,0.827896550418882
2402,4,909027,-0.0285186019852006,0.122854557595129,0.816569199197018
2403,4,909524,0.0031895200175483,0.122500945266295,0.979242780652533
2404,4,910018,0.0640868906792553,0.122303822088498,0.600609152304707
2406,4,911766,0.0352958317613428,0.123029774356348,0.774365987607227
2408,4,912509,0.0610410515874624,0.122492080810762,0.61856426033825
2409,4,912557,0.208949153644099,0.121377018761614,0.0860382969593954
2410,4,913736,0.165327657796454,0.122779549855298,0.178992149404038
2413,4,914902,0.0655582855884098,0.124398332957206,0.598522575504779
2414,4,914952,0.134321835299761,0.124639375929619,0.281910788266015
2415,4,915199,0.143087007611071,0.123973322348286,0.249208891301939
2419,4,916142,0.118616426172478,0.123116885161976,0.335983453227087
2420,4,916254,0.125686006905377,0.122216002678689,0.304469424105437
2421,4,916444,0.121674675785971,0.122445966573113,0.321049127863995
2422,4,917149,0.158651489868761,0.12281638526722,0.197279191202879
2423,4,917833,0.159464342169993,0.122461261212252,0.193710173227363
2424,4,918606,0.158043504469343,0.122296919640327,0.197100859839498
2425,4,923675,0.150357900280736,0.122314591029639,0.219788603816723
2426,4,924091,0.068100131762432,0.122237543886009,0.577803244840534
2427,4,924619,0.0772166314311997,0.122697976958913,0.529544826491215
2429,4,926384,0.0596590500722123,0.122652249542338,0.626979669339168
2430,4,926385,0.0779481008599425,0.122348056097319,0.524471848432886
2431,4,926405,0.0666818998836435,0.12169391063459,0.584074122787949
2432,4,926695,0.072369179604884,0.122515576741262,0.555103656835028
2433,4,926907,0.0726607744871407,0.121847117336481,0.551338735143008
2434,4,927194,0.0764213757657916,0.121827158902463,0.530872438857352
2435,4,927218,0.0804123627022157,0.122874980367607,0.513264679668663
2436,4,927223,0.045523883500781,0.122758562726513,0.710978553920483
2437,4,927509,0.0591591006067352,0.122305032840632,0.62889779786134
2438,4,927559,0.125461663471219,0.123379894058893,0.30991036082204
2439,4,927577,0.145165464766493,0.122415530842478,0.236482333861486
2440,4,928575,0.137597027325098,0.123559018108919,0.266202602691955
2441,4,929694,0.174950747820574,0.123143012233525,0.156283210274026
2442,4,930648,0.183116725618729,0.122753636250731,0.136659958832503
2443,4,930822,0.177229371103251,0.122774145450781,0.149755307318252
2444,4,930823,0.163455258025598,0.12449221575966,0.190044013181281
2445,4,930964,0.0910316211338574,0.122408132631977,0.457569030048304
2446,4,932727,0.0923061067507992,0.123536824990776,0.455443225521465
2447,4,934187,0.0743107097737592,0.122440119541854,0.544297664898008
2448,4,934911,0.0732118221181584,0.123285618053496,0.553000066616891
2449,4,936493,0.0801094582110652,0.123420942512219,0.516711914037964
2450,4,936521,0.0466469104972928,0.122584153790773,0.703781138871372
2451,4,936663,0.0240399170687338,0.122945791440212,0.845088477322308
2452,4,937563,0.0364380910130861,0.122636941252895,0.766548393277308
2455,4,938323,0.0765731520464911,0.122236911372147,0.5314362902309
2456,4,938510,0.0845914274842985,0.123426449211109,0.493567221512045
2457,4,938617,0.0856805504245766,0.122333407343788,0.484147912489787
2458,4,941039,0.117295644902297,0.122623653297648,0.339449106314189
2459,4,941936,0.109706998673827,0.122955902115949,0.372868521610731
2460,4,942067,0.0968352675351032,0.121944779240867,0.427675877449698
2461,4,942069,0.102948206480735,0.121587855124667,0.397737049172735
2462,4,942533,0.0781490224465222,0.122324363223078,0.523323634857908
2463,4,944445,0.0956369430849911,0.121779112081417,0.432786143089015
2464,4,947317,0.0823989570640727,0.122316462197743,0.500972239539594
2465,4,948413,0.17565474350056,0.122242538900022,0.151621816303159
2466,4,949523,0.158394470211513,0.121961510519448,0.194886028293776
2467,4,950108,0.135481480810685,0.122026116315978,0.267640022216736
2468,4,953287,0.154964842298134,0.122648856696489,0.207249174332479
2469,4,956734,0.166920730971321,0.123128599412917,0.176073487125791
2471,4,959283,0.166650851610859,0.121901236968785,0.172464736107552
2472,4,960412,0.0887793406221695,0.123608310542818,0.473089852789207
2473,4,960833,0.118447087397588,0.12240802277634,0.333885910997973
2474,4,961744,0.119649988049278,0.124371192885189,0.33668833706608
2475,4,962979,0.110605444743317,0.123665972719482,0.371723371159836
2477,4,964930,0.0981954750407933,0.122365162524439,0.422815852094795
2478,4,965160,0.0825656479035769,0.122051684164693,0.499178295409363
2479,4,969630,0.120381044286021,0.123827752478069,0.331633990825335
2481,4,973283,0.107638563490071,0.122319285921226,0.379468648468687
2482,4,974042,0.059677582315708,0.122377163062729,0.626098416440515
2483,4,974632,0.0413756405418685,0.122947499391298,0.736670474734279
2484,4,974689,0.0863296054740398,0.123613226028786,0.48539635704808
2485,4,974731,0.0384741990044074,0.121701671361469,0.752086629353358
2492,4,975090,0.0509168924874931,0.122031266222971,0.67675311157702
2493,4,975108,0.0703159237943163,0.122862983882655,0.567475119269021
2496,4,975252,0.0376068035704585,0.122253578753843,0.758558153681334
2497,4,975354,0.112628670069959,0.122082228095023,0.356864584166026
2498,4,975573,0.0702395037053796,0.122957703762198,0.568194165574092
2499,4,975702,0.026203051860731,0.12303621215823,0.831473110075196
2504,4,976707,0.0635477760114022,0.124103124695878,0.60893186951657
2505,4,977037,0.0708356000270583,0.123096070560458,0.565353810328989
2506,4,977428,0.0656750708879373,0.122994454365993,0.59369994239531
2507,4,979983,0.0260059118218919,0.122308634499164,0.831741954114301
2508,4,980596,0.151058752796635,0.12441809549943,0.225512750842309
2509,4,980779,0.1211593651852,0.122557083734231,0.323538285457417
2510,4,980835,0.0919490260850608,0.122056829260241,0.451753992136834
2511,4,996583,0.0953805888993793,0.123097667798145,0.438954866895011
2512,4,997624,0.12156880532879,0.122986671366142,0.323598887877676
2513,4,998174,0.115809735891812,0.122047654834279,0.343325982139543
2514,4,1112991,0.141504606502582,0.122079516751811,0.247191434142731
2515,4,1118719,0.192981110439374,0.122139132451066,0.115000063457109
