SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3730,6,146131,0.0964570216680357,0.0660797899913925,0.145260408464102
3731,6,151731,0.107712896122832,0.0653816069063659,0.100355499399491
3733,6,157270,0.0870194070270919,0.0652707978071433,0.183324006672521
3734,6,158136,0.111255805145939,0.0663055165201556,0.0942464610449706
3735,6,158910,0.0667312916613784,0.0652209086619129,0.306933817672645
3736,6,162526,0.0736784884523899,0.0655178236267122,0.261541146481029
3737,6,163117,0.0782086156745717,0.0656065426949476,0.234028447202116
3738,6,163321,0.0677333143997884,0.0652560656923751,0.299998218190852
3739,6,163435,0.07655618674324,0.0655335436752217,0.24351507422568
3741,6,166074,0.0928663873964301,0.0656423203331728,0.158028132167823
3743,6,167198,0.0794894222145939,0.0654834455985195,0.225602866170363
3750,6,168223,0.0827756946970681,0.0656442391660126,0.208150880172387
3753,6,168572,0.0845322125219896,0.0653453464951932,0.1966416501102
3754,6,173904,0.0957396210752591,0.0659475811682462,0.147458362805128
3755,6,175273,0.0905411736005659,0.0653407161101764,0.166720159072161
3756,6,178778,0.0987329826821333,0.0653914700588428,0.131969738582364
3759,6,180643,0.1352214881225,0.0651404587692312,0.0386317771973683
3760,6,183039,0.0749955745420128,0.0655292525933851,0.253208542880057
3761,6,183936,0.0659491821338505,0.0655385430250699,0.314977077567652
3762,6,184860,0.102897892663065,0.065324787502502,0.116112097474519
3763,6,187264,0.114559198589968,0.0652963804800314,0.0802211588858707
3765,6,188423,0.115914546724863,0.0660202671839774,0.0799997692714444
3766,6,188938,0.104183676591234,0.0656654982246457,0.113502743893379
3767,6,189863,0.0948081725421053,0.0654455159623779,0.14832078390125
3771,6,192593,0.122116339738503,0.0658497754697533,0.0645059289180677
3772,6,193272,0.100224358417457,0.0652897458481942,0.125662299724534
3773,6,193671,0.0924615244524997,0.0656349819240332,0.15979721852991
3774,6,199005,0.00167071629681209,0.0657263708745829,0.979734904991956
3775,6,199448,0.0387899589158285,0.0670800899162733,0.563455039705381
3776,6,201624,0.0222821134660181,0.066512688059732,0.737819951161457
3777,6,201882,-0.0281636416757789,0.0657748384953124,0.668779307398986
3778,6,203342,-0.0264987620555491,0.0659649533921403,0.688140772669932
3779,6,204006,-0.0295389165925956,0.0653418033609507,0.651497891457913
3780,6,204440,-0.00550846536316435,0.0654167183400949,0.932940561206859
3781,6,204681,0.00502347802740351,0.0652800647878126,0.938704760287067
3783,6,208815,0.0477359623126925,0.0653030787898729,0.465269572737358
3784,6,208850,0.0453290954975693,0.0654955337407998,0.489332996979917
3786,6,211447,-0.00236274857581949,0.0652722921697118,0.971144671057154
3787,6,212247,0.0037824946419494,0.0653521757276076,0.953878051094946
3788,6,214251,-0.0533357265603648,0.0655799173745304,0.416597957873341
3789,6,216365,-0.0387029788911108,0.0656716491565215,0.556009692182459
3790,6,221588,0.00497294248515245,0.0654199347015171,0.939449665930911
3791,6,223266,-0.0120788808743319,0.0663822739870347,0.855719005690708
3792,6,223299,-0.00319692686105007,0.0655397340799506,0.961123439819298
3793,6,225352,-0.117166370572617,0.0651039181574746,0.0727646035277135
3794,6,226182,-0.066466527420766,0.0657114549229557,0.312474421488845
3795,6,226781,-0.114571946446415,0.0661388427431144,0.0840946376316611
3796,6,226929,-0.128015605100446,0.0657109623585515,0.0521877783371666
3799,6,227356,-0.156746644187074,0.0662443027012751,0.0185116669469589
3800,6,229335,-0.00600277356148696,0.0665778841071743,0.928209874582652
3801,6,229567,-0.0348961907587424,0.0653343200214152,0.593596577693808
3802,6,231725,-0.0366592984318609,0.0656206668969414,0.576751549204961
3803,6,232479,-0.0367070506498803,0.06658264036816,0.581776395488276
3804,6,233698,-0.00982918944967558,0.0662967137311245,0.882221774811087
3805,6,234833,0.00505691462851637,0.0652800574744969,0.938297583253145
3806,6,236114,0.00077834397365778,0.0656600837965179,0.990548680981239
3807,6,240423,0.0461403159893237,0.0654410516516259,0.481233589780128
3808,6,240985,0.0549139406821698,0.0654716366391788,0.402180598756251
3809,6,242390,0.0380326223103983,0.0659003153232422,0.564223885033802
3811,6,244301,0.0186620902753935,0.0658522140604758,0.777041327864395
3812,6,244932,0.0583998430723973,0.0652991271213379,0.371747552911771
3813,6,245484,0.0376898944265253,0.0665353713515808,0.571438344630623
3814,6,245505,0.0308169960965539,0.0663188013111564,0.642447376974188
3815,6,245506,0.0308169960965539,0.0663188013111564,0.642447376974188
3816,6,245578,0.0317384344977982,0.0657487188330519,0.629591477646152
3817,6,245636,0.0270186845918677,0.0659754742845956,0.682401937434958
3821,6,246705,0.0470756438382796,0.0653044367029199,0.471470060277231
3823,6,251165,-0.00916464368097701,0.0653013537973809,0.888468361837144
3824,6,252271,0.0155351157133563,0.0656820287402841,0.81316634727408
3827,6,253758,-0.0193221281128124,0.0652725111617887,0.767387010643408
3828,6,255018,0.00534198243559945,0.0656344620966721,0.9351780059591
3829,6,255233,0.0177192609317095,0.0658108841400278,0.787898348298395
3830,6,256493,0.0361649104878746,0.0653231037298952,0.580181739559278
3832,6,259953,0.0163312895778694,0.0655341906248425,0.803349017831705
3833,6,260068,-0.000641101651536038,0.0657478801065606,0.992225531156499
3834,6,260462,0.0129712023707762,0.0658434578912156,0.843940424948766
3836,6,261981,0.00536297534575478,0.066024439184012,0.935307362076906
3838,6,264000,0.0178790720933741,0.0660288072510387,0.786720926555729
3839,6,264618,0.00260794343171402,0.0652661184680649,0.96814871319066
3840,6,264756,0.00895905915703872,0.0653507461622303,0.891036297076729
3841,6,265060,-0.00659233663856151,0.0652796693761107,0.919618858581667
3843,6,265477,0.0115725543372278,0.0655495127033344,0.859965657288791
3844,6,266478,0.00854332761168877,0.0654545124989631,0.896226907147878
3845,6,266518,0.0166351983400945,0.0657534507243202,0.800420468877168
3846,6,266627,0.00748150178008901,0.0654734894618551,0.909090589848379
3849,6,268911,0.0191989589866333,0.0654563846248289,0.769458187971006
3850,6,269163,0.028439113944605,0.0655349283454408,0.664587280407489
3864,7,1581,-0.0916259455203252,0.0659406236601365,0.16554985492564
3866,7,4704,-0.109373619889775,0.0651288654052568,0.0939702931876592
3867,7,5119,-0.0300873176992833,0.0655827356921654,0.646682485991771
3868,7,5218,-0.0310314430720541,0.0671718878372355,0.644386921255794
3869,7,7125,-0.0991785547378352,0.0660796797135,0.134277036018217
3870,7,7291,-0.104405405185394,0.0652400181942554,0.110420462808756
3872,7,8513,-0.0310344840975638,0.130037144817041,0.811508802221553
3878,7,11349,-0.0596488690504408,0.0653775020806983,0.362193448371621
3880,7,12575,-0.118377885972455,0.065250473777399,0.0704946357620216
3881,7,12595,-0.122745830093074,0.0651495060007048,0.0603779303265846
3882,7,14747,-0.156592811898089,0.0655933163039772,0.0174969619533415
3883,7,16567,-0.165006880245424,0.065694477591583,0.0124597524732541
3889,7,17880,-0.16185776599996,0.0657735443092145,0.0143394847219093
3892,7,19896,-0.138723082875756,0.065565603944638,0.0350624234199751
3894,7,20120,-0.148321958018928,0.0660008060399516,0.0252396177233967
3895,7,20451,-0.16418031542463,0.0652922840925354,0.0123625820249627
3896,7,21017,-0.15628395459829,0.065787882407915,0.0180550365127786
3899,7,22886,-0.139432434043471,0.0656702509524105,0.0344306647519601
3900,7,23383,-0.154312090914752,0.0657599606372864,0.0194980707681135
3901,7,25886,-0.12944392660504,0.0655863732738862,0.0492021134946097
3902,7,25887,-0.135749201737829,0.0659114656910838,0.0401726459882632
3903,7,26093,-0.138511792303109,0.0657948877301745,0.0359795326346025
3904,7,27156,-0.14562078656509,0.0655584169745482,0.0269688465029091
3905,7,27279,-0.135157578789863,0.0655611580241095,0.0399823721971244
3906,7,27302,-0.113394821146118,0.065138367920094,0.082584693322883
3907,7,27344,-0.111625053388469,0.0654033236886415,0.0887538409315662
3908,7,27579,-0.0382485249815546,0.0653207705826117,0.558552641286827
3909,7,27845,-0.0944806004100566,0.0660025071107828,0.153180342454235
3910,7,28091,-0.0353227643192954,0.0655462182040648,0.590296521249295
3911,7,28799,-0.0745712633957022,0.0656185393443865,0.256545078084592
3912,7,29465,-0.0862268104810829,0.0654890564682491,0.188806847499461
3913,7,29523,-0.0118433082703748,0.065558719485906,0.856744472655434
3915,7,30416,0.0271584568269909,0.0654856555133305,0.678596062694146
3916,7,31914,-0.0179162572454055,0.0661869276467163,0.786786303348978
3917,7,32231,0.0176535984497513,0.0653447023277439,0.787194170964929
3918,7,32249,0.0170980500051607,0.0653461493494574,0.7937411806234
3919,7,33274,0.0180493456311639,0.0654366437774867,0.782840556114938
3920,7,33393,0.0315470495039699,0.0660780898130778,0.633358019715455
3921,7,33441,0.014050421692968,0.0660941248789877,0.831775710238795
3922,7,33830,0.0201155087264143,0.0658383726318503,0.760143643166802
3923,7,34423,0.0282396258035955,0.0657212807831984,0.667684995809778
3924,7,34625,0.0282396258035955,0.0657212807831984,0.667684995809778
3925,7,34691,0.0293016219469792,0.0653585785234579,0.654196608917131
3926,7,34805,-0.018473557843818,0.0657546802928376,0.778915907418307
3927,7,34808,-0.0335943114835054,0.0657933492598404,0.609947909471805
3928,7,35435,0.0112824875960314,0.0653857542180115,0.863101932633669
3929,7,35488,-0.0132016711308379,0.0660446627988846,0.841681670478086
3931,7,36074,-0.00145306954699639,0.0654348726475458,0.98229590080808
3932,7,36180,-0.00278270478767563,0.0654641928442921,0.96611834112308
3933,7,37288,-0.00169408799715853,0.0655866230513117,0.979407704751494
3934,7,37933,-0.0274076878488458,0.0658056772745874,0.677301483352178
3935,7,39044,-0.0101700025383073,0.0665829760916307,0.878689176855389
3937,7,39884,0.0703316409675852,0.0652699255282987,0.281970213317263
3938,7,41124,0.0393527452826712,0.065321999643776,0.547266452541139
3939,7,41301,0.0717657316189888,0.0658365314587538,0.276430508164913
3940,7,41497,0.0593662597365651,0.0654606279428721,0.365078194893421
3942,7,41874,0.0402912722563659,0.0655958659943962,0.539455754931094
3943,7,41917,0.0321977788174458,0.0654419258753626,0.623021369536704
3944,7,42056,0.0413388876054973,0.0655684991985466,0.528795894619152
3945,7,42627,0.00543832102514616,0.0654430550355078,0.93381908971123
3947,7,43683,0.0373607306856446,0.0654134776556355,0.568263237040914
3948,7,45046,0.0311472157302593,0.0657175592248166,0.635824466522287
3949,7,45136,0.0333531731992341,0.0655117584676452,0.610988051052884
3953,7,45565,0.0372077859989382,0.0655069152464978,0.570397538570035
3954,7,45777,0.0278733144073182,0.065335644877991,0.669918170057167
3956,7,46298,0.0198084898464862,0.0652638980779321,0.761677184560954
3958,7,47015,0.0299397611553141,0.06543049062764,0.64753487164092
3959,7,47250,0.0461789830003537,0.065403726025903,0.480616274826724
3960,7,47587,0.0421718942130472,0.0658752236682722,0.522471932791509
3961,7,48435,0.101533728006803,0.0651317623907947,0.119916742791103
3967,7,49339,0.123103771777482,0.0654885840295518,0.0609622299894873
3968,7,50874,0.0865383659869919,0.0657523251740345,0.188985637648996
3971,7,53407,0.0875924297862148,0.065860254380734,0.18438549714564
3972,7,53416,0.0361875749889738,0.0652337408106116,0.579425816142997
3973,7,53455,0.0459131836829077,0.0660627522616928,0.487516580691788
3974,7,53544,0.0350632409296264,0.0658838613090543,0.594923859331223
3975,7,53637,0.0453172498378491,0.0657776363197384,0.491309714211689
3976,7,53662,0.0488951279547432,0.0652082105314568,0.453856023985224
3977,7,53700,0.0400958081786819,0.0652272670746903,0.539142731137843
3978,7,53702,0.0430196690537932,0.0654968324394206,0.511724244669866
3979,7,54897,0.0343878244955742,0.0655112806385754,0.599972096279922
3980,7,55912,0.038547509388214,0.065319243749853,0.555474256701891
3983,7,61773,0.0410701978873903,0.0660632643964561,0.53455370846698
3984,7,62689,0.0556602893826657,0.0665192401415375,0.403296535284791
3985,7,64143,0.0484528836601461,0.0653015830266791,0.458588993969446
3986,7,65725,0.0322226477985703,0.0656064148092732,0.623624954953037
3987,7,66075,0.0166380143697411,0.0653619195391033,0.799217276719941
3988,7,66339,0.0223958810663246,0.065349844521685,0.732022506901225
3989,7,66563,0.0108079472520326,0.0652637309375717,0.868563251511786
3990,7,66622,0.0179422377589347,0.0653485940922088,0.783813410202872
3993,7,68261,0.0190398402777468,0.0653528585189899,0.770963133453357
3994,7,68513,0.0188929911169741,0.0653694490026583,0.772736747657084
3999,7,70413,0.0269942806285458,0.0653521265718769,0.679814213234216
4002,7,74414,0.00531352483566241,0.065499443423795,0.935389945160348
4003,7,80505,0.00209807557049088,0.0653523904138054,0.974407227926891
4008,7,83968,0.0160883667856843,0.0654380928055557,0.805936365628991
4010,7,87147,0.0190872282519295,0.0654358094681086,0.770691991578903
4012,7,87833,0.0160245445570623,0.0654381371680711,0.806691002978179
4013,7,87999,0.0115844700970876,0.0656280145569252,0.859988902806184
4014,7,88913,0.0220538614350341,0.0655346308980023,0.736677039490672
4016,7,90591,0.0191560305823617,0.0656209074366152,0.770519560367492
4017,7,92844,-0.022413185008952,0.065366298263007,0.73188835927853
4018,7,98223,0.0257878275398469,0.0666254947634755,0.698947655824877
4019,7,101935,0.0371476421894039,0.0655070119427252,0.571021018963098
4020,7,102167,-0.00512442208247349,0.0665037263990109,0.938623715813859
4022,7,103626,-0.0186919311503028,0.0655656274785764,0.775744408041895
4023,7,103929,0.0228365333551076,0.0654634174788854,0.727414257274254
4024,7,105525,0.0171532813683773,0.065361542220413,0.793137704225276
4025,7,109520,0.0229331014569145,0.0653441721727981,0.725828740210772
4026,7,109762,0.0126664514030858,0.0654464204432578,0.84664798141677
4028,7,114462,0.0117295302593841,0.0655369815120474,0.858059423274275
4032,7,115759,0.00164534275963718,0.0655015486530047,0.979974124791182
4033,7,120910,0.0106558057073925,0.0653747227776904,0.870615006148146
4034,7,121864,-0.000423847021567975,0.0654349144633205,0.994835490994984
4035,7,122646,-0.057743655863466,0.065446057530119,0.378210058135239
4036,7,128719,-0.0560728536538801,0.0655520731284704,0.392913242003638
4037,7,129502,-0.0523281572710069,0.0654154365808559,0.424285906494931
4038,7,129866,-0.0472817539203245,0.0653534736403504,0.469865829920424
4039,7,130581,-0.0296795863119754,0.0654282431524403,0.650380801186766
4041,7,131475,-0.0684722718454989,0.0653628391905411,0.2955526332733
4042,7,131572,0.00315382338721976,0.0656724025351541,0.961724614549243
4043,7,133091,-0.00104929433831956,0.0665808022718152,0.987434992117443
4044,7,134263,-0.0202749839994268,0.0660013923004702,0.758879710234607
4045,7,134556,-0.00258865656894254,0.0659354785555089,0.968704932739109
4046,7,139381,-0.0277134080696742,0.0664013695287271,0.676667368317607
4047,7,139844,-0.0491068121477376,0.0658742871369566,0.456488231646685
4050,7,140416,-0.0230590742504605,0.065575200814665,0.725315660154725
4051,7,140907,-0.046049103836896,0.066669962585068,0.490206486491146
4052,7,142582,-0.0327785654025941,0.0654783691114081,0.616963620399466
4053,7,142616,-0.0184193494470183,0.065494270231444,0.778694137936412
4054,7,142656,-0.0533637494326368,0.0657274301723359,0.417399217991487
4055,7,142710,-0.0268788914901729,0.065657032839129,0.682506696736658
4056,7,142737,0.0156200007011011,0.0655751787016461,0.811864266286788
4057,7,142798,-0.0131232093601509,0.0655222325643372,0.841371967661608
4058,7,142863,0.0309456806186431,0.0669367582375878,0.644142263150433
4059,7,142935,0.0168935302137636,0.0660518378472209,0.798283818773883
4060,7,144443,0.0282275322548069,0.0659740404745791,0.669015287425797
4061,7,149219,0.0319829426052105,0.0666124323197465,0.631428971757637
4062,7,149745,0.0434740381567699,0.0659113970220038,0.509951534040193
4063,7,153512,0.0337978715609741,0.0659793375767355,0.608796861681673
4064,7,154206,0.0486825831263393,0.0661222178717763,0.462066618148658
4065,7,154349,0.0405102165159736,0.0660131976327736,0.539829677073455
4067,7,158616,0.0464096826006027,0.0664470113903933,0.48535786613497
4069,7,159442,0.0279072696645799,0.0660912451749304,0.673096946065302
4072,7,164509,0.0234647876863414,0.0659793259991565,0.722323740143045
4073,7,166144,0.0212202187945948,0.0658000708977841,0.74726835646741
4077,7,166833,0.0277978188110739,0.0657931300082251,0.672914878358651
4078,7,169205,0.0025049738465841,0.0668878629476159,0.970147097198088
4081,7,171892,-0.0383755578341095,0.0668683892289224,0.566403080449523
4083,7,174147,-0.057447928640304,0.0659871545514566,0.384568282988109
4084,7,175201,-0.0466871266235629,0.0660686739563284,0.480253015981342
4085,7,175569,-0.0600022009031483,0.0659265493180448,0.363371217708132
4086,7,176862,-0.0571054818776397,0.0659338372231513,0.387022057648135
4087,7,178295,0.0428273095836699,0.0663219845615389,0.518861900678897
4088,7,181053,0.122294512991871,0.0658520571860455,0.0641282360513783
4089,7,181165,0.114449474982135,0.0663453085962094,0.0853923520795136
4090,7,183625,0.125234337116008,0.0668843592945259,0.0619776602016878
4091,7,191252,0.0866305503408486,0.0659757705036383,0.190013581119576
4092,7,191676,0.103060951698358,0.0656308715699888,0.117238409032607
4093,7,192137,0.103634481790237,0.0654279992925609,0.114101227870127
4094,7,192700,0.0698302139156165,0.0664280457446765,0.293878560353104
4095,7,196064,0.0673958065926277,0.0655636056322693,0.304679353244393
4096,7,197274,-0.00306727034205428,0.0658990102820877,0.962902177582529
4097,7,199802,0.013363682693868,0.0658448136746491,0.839285374721925
4098,7,201855,0.00629556848602816,0.0653722059885301,0.923334226635774
4099,7,202039,0.0722888286140885,0.0654238045497148,0.269941772245751
4100,7,202122,0.0671606889179055,0.0651683028949122,0.303446718339128
4101,7,202957,0.0660243209197339,0.0665840686317751,0.322075129561106
4102,7,203677,0.0498316562846588,0.0656776077281778,0.448519609765679
4106,7,205675,0.123317348030257,0.0651448891988031,0.0591795519498753
4108,7,206511,0.134265556939854,0.0658069149097033,0.0420646732353509
4109,7,206991,0.0104430174571259,0.0659925108227254,0.874353842967549
4110,7,207921,0.00385610407031267,0.0668722488276828,0.954049102400548
4112,7,208986,-0.00649765179518441,0.0659939453663172,0.921624265256077
4113,7,209438,-0.0168256871115938,0.0661989636347517,0.799513420945047
4114,7,225148,-0.0187542511316907,0.0665825899242085,0.778362379160712
4115,7,226323,0.00111689348438054,0.0654472831579465,0.986393968157796
4116,7,227872,-0.0102917120960929,0.0654181768211385,0.87508110460551
4117,7,229363,-0.00276203333579811,0.0656396021830211,0.966459699141885
4118,7,229656,-0.00794516421691055,0.0655525995161658,0.903599300005224
4119,7,229803,-0.0100145786417478,0.065764587371729,0.879053728968902
4121,7,230481,0.0083383165529034,0.0655825846785224,0.898900214504751
4122,7,230937,0.00618819427754144,0.065765922665208,0.925087683655479
4124,7,233940,-0.0117200583088543,0.0661177698236193,0.859405567282041
4125,7,234570,0.0346033152161843,0.0659543192584586,0.600151813825691
4126,7,234702,0.0255723386770477,0.0656183589842304,0.696983675519998
4127,7,235464,0.0379993657943738,0.0657608231643605,0.56373920031855
4128,7,235726,0.0277841384607334,0.0656450069686108,0.672371844009589
4130,7,237753,0.0320342307716521,0.0656708478408227,0.625994430932571
4131,7,238084,0.0301725201480043,0.0656420201382825,0.646048607399026
4133,7,241711,0.00316074947426601,0.0663351034300729,0.962023548868324
4134,7,247290,-0.014630435850864,0.0660029708605825,0.824704181700072
4135,7,247666,0.014696443190349,0.0660586378361349,0.824072235339642
4136,7,249982,0.00895485431445109,0.0662922329861056,0.892624426698618
4137,7,250183,0.0235834539740419,0.067274572199628,0.726131134301574
4138,7,250680,0.0217433665845325,0.0661292349034051,0.742500990027941
4139,7,255972,0.0323012147321087,0.0656704773659526,0.623118294083631
4143,7,260913,0.0270624654503565,0.0663455114277295,0.683592923371056
4144,7,266540,0.0855406522885725,0.0665391857416755,0.199436569982169
4145,7,267569,0.0530295167145936,0.0655446626435711,0.419026025188158
4146,7,272144,0.0517266949185632,0.0657342880879429,0.431864969578559
4147,7,272225,0.0591840482638632,0.0659865299674217,0.370377647718807
4148,7,272227,0.0498721899586442,0.0662257462888422,0.451913707256551
4151,7,275338,0.0357897270622554,0.0654723487109691,0.584972253352452
4152,7,276571,0.0315199348232139,0.0657978335145207,0.632205259700517
4154,7,283774,0.0836119586342415,0.0653668702133801,0.201695591316663
4155,7,284360,0.0592579356758234,0.0657525488724206,0.368082394405242
4156,7,284441,0.0858999389164797,0.0653771726077237,0.18972858745614
4157,7,293925,0.0615917060733451,0.0654911803824483,0.34762577209281
4158,7,295079,0.0721806877525685,0.0654397329653178,0.270774159815524
4159,7,300508,0.0606959248467383,0.0655701362724831,0.355252926577477
4160,7,301066,0.0374392008639744,0.0658169186306543,0.569827430370053
4165,7,307361,0.0353864575663632,0.0663910407623967,0.594368621848502
4166,7,308037,0.0353637395258808,0.0654372961043459,0.589246998342766
4167,7,315634,0.0350996705451997,0.0656147403752273,0.593031079333859
4168,7,316663,0.043502031953047,0.0654337481983773,0.506596120385653
4170,7,320913,0.0339777132399432,0.0657135860547172,0.605439718294366
4171,7,321449,0.0252444215350457,0.0652770387224898,0.699191024523272
4174,7,321718,0.0270467366644304,0.0653726636354902,0.679321927859255
4176,7,323123,0.0179000859975052,0.0655797649250459,0.785050214447658
4177,7,323836,0.000715500158794319,0.0660882380443737,0.991368037580878
4178,7,323883,-0.0140777085954946,0.0653481903433858,0.829559502943799
4179,7,323971,-0.0129637770460554,0.0656361401735159,0.843542339349722
4180,7,324357,0.00481766218846863,0.0654344159408987,0.941349831119662
4181,7,324640,0.0131576134022807,0.0653693136043178,0.840594638885705
4183,7,326640,0.00750072080238587,0.0654988373287148,0.908893193899478
4184,7,329449,0.000542534685372437,0.0657117825526415,0.993417182723123
4185,7,331193,0.00965244760534328,0.0656596516418033,0.883210187267871
4186,7,333120,0.0150819392750216,0.066288549346568,0.820151505388272
4187,7,334340,-0.0123987001851672,0.0658343040149082,0.850724692367125
4188,7,335451,0.00588246573382467,0.0657660021456078,0.928778677836398
4189,7,335555,0.00518516899947963,0.0657661683594265,0.937202574423181
4190,7,335709,0.0136983716069978,0.0659506130486659,0.835577911495947
4191,7,336457,0.0599075615560326,0.0670930045350724,0.372517284741731
4194,7,337273,0.0568628512502131,0.0668957824857693,0.395889299473043
4195,7,338130,0.0588417816515909,0.066232291722112,0.374922357201319
4196,7,340507,0.0404848499087728,0.0660563041534331,0.540347706880644
4197,7,340586,0.0520898430190828,0.0661228783828364,0.431357923029195
4198,7,341281,0.0385369477102384,0.0659407292500083,0.559312436727623
4199,7,341488,0.0403277069855366,0.0660230763222292,0.541716933648866
4200,7,344309,0.0480673102791051,0.0659484238053961,0.466569263521049
4201,7,345180,0.0375531958277467,0.0658246296199151,0.568699059248315
4202,7,345331,0.0344822153074835,0.0657128415939848,0.6000927013927
4203,7,345428,0.0553372358923415,0.0658175333346169,0.401047395849086
4204,7,345527,0.042089069405347,0.0660534636396435,0.524409560372206
4205,7,345530,0.0508736178768306,0.0671863255526035,0.449433990349543
4206,7,347594,0.0606368181285505,0.0657605663221101,0.357114125775578
4207,7,347717,0.046431797574717,0.0657202987362523,0.480339467853042
4209,7,351511,0.0438122209277659,0.0657984065679338,0.505938434337294
4210,7,354145,0.0400595678639752,0.066419191539291,0.546807907223008
4211,7,355322,0.0611920416855939,0.0660895614864744,0.355132733252473
4212,7,356291,0.0635972224518014,0.0658407480389213,0.334743002047101
4214,7,359010,0.0725320193239464,0.0661357906626648,0.273514213814245
4216,7,360441,0.0526254138546426,0.0659443972661746,0.425391299945952
4217,7,361541,0.052043172468618,0.0664514561652523,0.434048994661416
4218,7,361880,0.0576623023957837,0.0665078764727189,0.386531176790981
4221,7,362321,0.065426217813235,0.0663345091001039,0.324657831023344
4222,7,362382,0.0686757602675312,0.0659471789660898,0.298414116384128
4223,7,362516,0.0551192749542259,0.0656729721776838,0.40186943939498
4225,7,366066,0.0270449398276981,0.0664589141205344,0.68429703961456
4227,7,366931,0.0369487164574179,0.0676609079854746,0.585351348401813
4228,7,367665,0.0326437705458837,0.0659032195679878,0.620676153743041
4229,7,368513,0.0163155061353447,0.0663737784039089,0.80597021877825
4230,7,370476,0.0464544782438704,0.066479466443676,0.485150054390334
4231,7,370996,0.0389799969660485,0.0662014074779152,0.556365862062009
4232,7,371385,0.0672186955057953,0.0658390164994253,0.307974774588396
4233,7,371466,0.0531023807454178,0.0662025305811325,0.423023140748661
4234,7,372094,0.051374314408057,0.066694557369857,0.441641630999677
4235,7,373509,0.0450325556906522,0.0670428646827769,0.502215338580881
4236,7,373552,0.0269521118359189,0.0668643409533111,0.687128629136721
4237,7,374939,0.0472134068584534,0.0670737094044238,0.481957040675004
4238,7,376215,0.0389115037972737,0.0668724793433276,0.561021485121815
4239,7,377214,0.0749383960246589,0.0671224661539087,0.264991991489847
4243,7,377882,0.0519830258821748,0.0668965101955118,0.437640049282629
4244,7,378667,0.0598380765972459,0.0675385628718872,0.376229376560819
4245,7,379511,0.0468772606749036,0.0667385118199204,0.48289143441877
4247,7,389537,0.035011008079884,0.0670358952740841,0.601808164215636
4248,7,389749,0.0644037372702828,0.06755576473211,0.341069237259227
4249,7,390823,0.0122028915610615,0.0677946228208078,0.857257478344953
4250,7,392417,0.0432238810813457,0.068362965671552,0.527619484845804
4251,7,394456,0.0268825397934908,0.0674231504322291,0.690345176555259
4254,7,397324,0.0324381561333056,0.0677269821094962,0.6322674043304
4255,7,397449,0.0107212481292475,0.0678948807663713,0.874618384940583
4257,7,398372,0.0356314425531895,0.0678794430591578,0.59996662126754
4258,7,399000,0.0293180650776069,0.0676743506487636,0.665117582465933
4259,7,399178,0.0203515114027337,0.068675520353597,0.767142401749891
4263,7,407454,0.0380503036391318,0.0676106404908276,0.573938043097206
4264,7,408316,0.0291652224586144,0.0676231508885754,0.666520422613011
4265,7,408928,0.0270382896097369,0.0673721648149467,0.688421994015528
4268,7,409847,0.0183460380954652,0.0673331454401196,0.78542252083777
4269,7,409966,0.0158976976766693,0.0674245472074743,0.813736235842123
4270,7,411864,0.0182983137368337,0.0678908701223366,0.787682880137548
4271,7,412413,0.00121097269371273,0.0673520120966373,0.985665161687313
4272,7,412555,-0.00293280424172504,0.0675537181629762,0.965395744506755
4275,7,412717,0.0163963551391872,0.067687284624745,0.808737308637433
4276,7,413438,0.0130988150831206,0.0670581660510056,0.845242986735644
4277,7,413465,0.0148479937047603,0.0676277971902295,0.826344956948353
4278,7,413738,-0.0734770595328035,0.0669159585308776,0.272931115499675
4279,7,413763,-0.00542050445761622,0.0668059242581187,0.935378124464194
4282,7,414290,-0.0219952738239972,0.0667962890811842,0.742132653079777
4283,7,414560,-0.0107910562238717,0.0655815713219035,0.86939706469696
4284,7,415645,-0.00600283771908922,0.0656922007244647,0.927243882115387
4285,7,416060,0.0511282774365341,0.0655963743877743,0.436244248218948
4286,7,416657,0.0482588477028735,0.0659046086248164,0.464500047457433
4287,7,416947,0.0260059587498352,0.0662339059431159,0.694823734610462
4288,7,417098,0.0100389096654563,0.0661788191164022,0.879515185721764
4289,7,417241,-0.0096748976936662,0.0657364489596362,0.883076283866765
4290,7,417345,0.000120214622716497,0.0665966004499597,0.99856074585526
4291,7,418232,0.00762688836125092,0.0677494874166035,0.910431614779386
4292,7,418899,0.0184388342637167,0.0672034756842123,0.783958312081093
4293,7,421296,0.0299233263084303,0.0677337005331635,0.65891964470661
4294,7,423259,0.0159142849331912,0.0664956399256408,0.810989959848583
4295,7,423701,0.0106285305531629,0.0667547659867286,0.873588529855267
4296,7,424042,0.028932206319623,0.0671980340537056,0.66705735557448
4297,7,424415,0.026717590859025,0.0670873194039632,0.690685947031006
4298,7,424620,-0.00713543052409138,0.0662328202771392,0.914269054929613
4299,7,424652,0.0137706508938888,0.0665517903424606,0.836194521348171
4300,7,424942,0.075092440887441,0.0660489480661754,0.256342454039241
4301,7,425235,0.084401139159721,0.0660813943595429,0.202360490162374
4302,7,426067,0.080763801556771,0.065985637808303,0.221783490918232
4303,7,427479,0.0832014905701096,0.0660246250446663,0.208444608882459
