SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1877,4,388542,0.00730866381772391,0.0579154906802702,0.899649161633362
1879,4,390909,-0.00298098361715997,0.0583136287851591,0.95925893716578
1880,4,397927,-0.00586372065427294,0.0584794706269315,0.920187111483895
1883,4,404981,0.0135783662816116,0.0587664656224067,0.817404871140162
1885,4,405368,0.0269853791494644,0.0585711669955455,0.645277440630992
1886,4,408981,0.0413442813529601,0.0582041315910023,0.477967028091605
1889,4,413957,0.0491051556444034,0.0582245955272586,0.399589986011857
1890,4,414243,0.028887383674137,0.0595478733626751,0.627897864342025
1891,4,415928,0.0685304134822731,0.0586328653443131,0.243270705573965
1892,4,419709,0.0433669327494856,0.0582096876186164,0.456760013768895
1893,4,420255,0.0508220962991689,0.0582041865909365,0.383164501080869
1894,4,421542,0.0438874690862781,0.0581618492729975,0.451007208824446
1895,4,422070,0.0419218561636169,0.0584686743707028,0.47385016763583
1896,4,422545,0.0434969385553627,0.0584344603859985,0.457147072953405
1897,4,425689,0.0174702198849327,0.0586266581536565,0.765885299294371
1898,4,425858,0.0341931704695594,0.0589449042408276,0.562226051514348
1902,4,428826,0.0215003441122204,0.0579921254613002,0.711049161792388
1903,4,428861,0.016617835032993,0.0583257188638672,0.77587683197013
1904,4,433301,0.0409073988326627,0.058214731087535,0.482706851573108
1905,4,433554,0.0240292615696438,0.0580492753090515,0.679165092934821
1906,4,434256,0.0150693055449132,0.058128540445462,0.795600350638302
1907,4,434351,0.0168974920222227,0.0579717818759363,0.770857062660155
1910,4,442926,-0.014136593718323,0.0580529876976408,0.807750313557033
1912,4,445208,0.0101960000289275,0.0581398227532376,0.860889200506013
1916,4,450801,0.0218245145739769,0.0587908288070427,0.710694054162229
1917,4,451837,-0.033077380044503,0.0581899629577106,0.570099091266062
1920,4,454081,-0.013647649439239,0.0580496536559012,0.814265089176056
1921,4,454191,-0.0114281949306552,0.058304172992023,0.844715205672205
1922,4,454676,0.000515465647818,0.0579933591354826,0.992913231988146
1923,4,454817,-0.0116157060391968,0.0580875916634651,0.841620129023714
1924,4,454913,-0.00588962995673878,0.0579268686860733,0.919073530241877
1926,4,455170,0.0100899923684685,0.0581012553583114,0.862230481209935
1927,4,458042,0.0140644046767506,0.0579803151841833,0.80847780178725
1928,4,458282,0.0185226958260262,0.0580439941693542,0.749828234871602
1929,4,458401,-0.00668175269729286,0.0585538207739019,0.909213084408166
1930,4,461656,0.0181685834742858,0.0584723076978316,0.756195995659963
1931,4,461812,-0.00254461423925693,0.0581348358491746,0.965111769837266
1932,4,462685,-0.00188825329023642,0.0585411873975659,0.974286825518739
1933,4,463276,0.00131715564907368,0.0579787153402416,0.981888119791373
1934,4,463970,-0.00105585261009393,0.0581570601693001,0.985525305186499
1935,4,464078,0.00563936028878328,0.0582991484893888,0.922994570138795
1936,4,464336,0.00978101632181008,0.0581326626526582,0.866480315275792
1937,4,464368,0.0011987533478176,0.0579404293115072,0.983505105511713
1938,4,466223,0.00117100764572969,0.0582262595050885,0.983965922861765
1939,4,466334,-0.0210412236290266,0.0583044829013156,0.718401155013026
1942,4,472918,-0.0384379558640999,0.0586139198828627,0.51239155296167
1943,4,473492,-0.0140490628485371,0.0584348223891999,0.810142078687948
1944,4,473912,0.013429970637105,0.0579853069535134,0.816975222604264
1945,4,474265,0.0354651840556031,0.058540464460727,0.545021349574208
1946,4,474320,0.0210294687825668,0.0590340635900413,0.721884125141814
1947,4,474321,0.0232478270488987,0.0585084721775217,0.69135600830479
1948,4,474625,0.0286768834577735,0.0590886851115516,0.627750877729508
1949,4,474628,0.00797253591472524,0.0584156481742894,0.891520065165241
1951,4,476181,0.00404886980836383,0.0585643781056965,0.94492101476722
1953,4,476833,0.0183478259350806,0.0589284396026518,0.755712469096475
1954,4,478092,0.000305177397497136,0.0586713507295836,0.99585278259506
1955,4,479557,0.00160659496446824,0.0585491983616549,0.97812423327537
1956,4,480076,0.00160659496446824,0.0585491983616549,0.97812423327537
1957,4,481074,-0.00349890264657243,0.0584168925162178,0.95227284416971
1961,4,485199,-9.9232681372019e-07,0.0585647745922252,0.999986490143426
1962,4,485454,-0.0185383010745973,0.0584261359534544,0.751207612667889
1963,4,487562,-0.021606410465317,0.0583569117674157,0.711421288007491
1965,4,491790,-0.00671131529904323,0.0585077983821788,0.90874175267864
1967,4,493748,-0.0136876141776823,0.058200945905128,0.814206520070281
1968,4,495614,-0.0137622281161066,0.0581335995024796,0.813000090140366
1969,4,497124,0.0270299383640051,0.0582006588143361,0.642628385351091
1970,4,497529,0.046869689868785,0.0589548423956861,0.427141880705533
1971,4,498734,0.0334100863136469,0.0586098937017486,0.56901199680843
1972,4,499794,-0.000741382682084971,0.0579004154931553,0.989791043719701
1973,4,501469,0.0248215195428209,0.0582071429337106,0.670051373417001
1974,4,504047,-0.0335961071859875,0.0581065664597431,0.563510647309513
1975,4,504419,-0.0562778538622839,0.0582452332198077,0.334594349624205
1976,4,512749,-0.0597598033081127,0.0580469956261884,0.303946247439899
1991,4,523964,-0.0281858813314921,0.0579511312330034,0.627004346902261
2027,4,538866,-0.0479259048606757,0.057998130628191,0.409172056158518
2028,4,539688,-0.0317194165820189,0.0582782567847977,0.586595654004592
2030,4,542062,-0.0315870926817652,0.0581097585628068,0.587076122702493
2033,4,544372,-0.0231458632716362,0.058203553224478,0.691113108777072
2034,4,546036,-0.0232036058139197,0.0582868387644337,0.690801991352389
2035,4,546402,-0.0393477071882194,0.0586803899327989,0.502950351313506
2037,4,547460,-0.00177153942623881,0.0580445037804969,0.975669300393363
2041,4,548101,-0.0259560695517301,0.0585442445554798,0.657778282682902
2042,4,548356,-0.00746281562281825,0.0582263246923171,0.898088139478074
2043,4,548896,-0.0183963075034714,0.0590799844461508,0.755695796930837
2044,4,549461,-0.0169763066484446,0.0591537840023772,0.77429143513935
2045,4,551365,-0.0360156358041845,0.0592556518813106,0.543710379579224
2048,4,554056,-0.0365174267972672,0.0588575309695781,0.535370049116983
2049,4,554792,-0.0262177780053984,0.058227608369127,0.652796713663284
2050,4,558812,-0.00452693545203676,0.0581335742703825,0.937974570656969
2051,4,559258,-0.0132270676131868,0.0583281763663893,0.82073402789191
2055,4,562709,-0.00389205484996598,0.0581419863525673,0.946666951694074
2056,4,563928,-0.0433326176191689,0.0580248788101738,0.455685158175546
2057,4,564066,-0.0282558568081661,0.0585299427921344,0.62956610607907
2058,4,565447,-0.0210235721482268,0.058047079262638,0.717433205059115
2059,4,567144,-0.0197370223483976,0.057885444651183,0.733331324398397
2060,4,567417,-0.0284606972707703,0.0587001033935864,0.628084057066188
2064,4,571075,-0.00127093839013544,0.0580798299172573,0.98255395883136
2065,4,572183,-0.00300286964496166,0.0580796494010101,0.958794899394378
2066,4,573409,0.0042621697972233,0.0582346346901286,0.941696692839423
2067,4,574801,-0.0256469692745624,0.0583718470135979,0.660660677067869
2068,4,575378,-0.00360992141964872,0.0579273982223068,0.950344839338113
2069,4,575468,-0.00109644148687503,0.0580798399918067,0.98494895451951
2073,4,576758,-0.0186675182717174,0.0588282188669277,0.75118649948293
2074,4,577415,-0.0344762126791235,0.0579114000417706,0.552006451130668
2075,4,577658,-0.0562420937352092,0.0587413185060061,0.338993566142134
2076,4,577740,-0.0297107196306088,0.0579937426095079,0.608755110183419
2077,4,578506,-0.081692803402437,0.0582312921600958,0.161524940635683
2078,4,578512,-0.0715478287667111,0.0579548923094796,0.217821663060905
2079,4,579070,-0.0780297949184038,0.05799383753804,0.179332517936054
2080,4,579494,-0.0796517248436055,0.0589067816759838,0.177187975135559
2081,4,579699,-0.0683361667339224,0.0583530172247441,0.242355724023004
2082,4,579809,-0.101671000501397,0.0582378635506315,0.0817176794232132
2083,4,579869,-0.0694063142314411,0.0577769995895463,0.230448242878179
2084,4,580657,-0.0921207779185353,0.0579722321897986,0.112944301190636
2085,4,582525,-0.11882259289978,0.0585774358852622,0.0432626131775057
2086,4,584486,-0.117589808283318,0.057671200539276,0.0421976091865322
2087,4,584912,-0.110112012031923,0.0578291203887492,0.0577109337151482
2088,4,588662,-0.116267076376831,0.0586947914931076,0.0483810076903023
2090,4,590025,-0.0900225073662265,0.0582728839901612,0.123280022102035
2091,4,590826,-0.0902139879156574,0.0581732098870911,0.121849898967112
2092,4,590885,-0.0853651657119356,0.0590780683610447,0.149357536383416
2093,4,590984,-0.0796197971538947,0.0582857548253765,0.172800750797809
2094,4,591356,-0.0605110589398362,0.0591478657174878,0.306986101265346
2095,4,591435,-0.0654712796632683,0.0585337006115479,0.264104348478148
2097,4,591983,-0.0718177476980043,0.0585789527478346,0.22101622656462
2100,4,592839,-0.0986692697255064,0.0594483657662218,0.0978533400250921
2108,4,593676,-0.11955794484482,0.0583719188481069,0.0412787593385431
2109,4,594369,-0.118716911340455,0.0579247849697647,0.0411517362772396
2110,4,597710,-0.0987471694730738,0.0583284628945495,0.0913472606232465
2111,4,598800,-0.122618302636095,0.0581381020449732,0.0356409194306107
2112,4,600513,-0.0822689972329577,0.0582210482068219,0.158523431751698
2113,4,604043,-0.0712336271736074,0.0580962410830145,0.22096652218008
2114,4,605641,-0.0572161897698676,0.0589357077122351,0.332300739296077
2115,4,605918,-0.0546276340602607,0.0587671112098849,0.353233475837576
2117,4,608349,-0.0607923297860545,0.0584137163198791,0.29871772817039
2118,4,608355,-0.0718357786100662,0.0582517464982416,0.218323474622947
2119,4,609905,-0.0804561039393158,0.0583233079834757,0.168618641769346
2120,4,610797,-0.0976042873321294,0.0582279617293183,0.0945757277101712
2121,4,611309,-0.112163930086062,0.0583037219539122,0.0551851540510349
2122,4,613791,-0.116259267406763,0.0582431071114914,0.0466904888708867
2123,4,614738,-0.11315149329141,0.0583168053970137,0.0531405220055309
2124,4,618428,-0.120935276926317,0.0584858577918576,0.0393898538578559
2125,4,619541,-0.149252291447237,0.0581496994931993,0.0106790602433157
2126,4,620206,-0.119739213230419,0.0587142711416837,0.0421589635309255
2127,4,620786,-0.138503911412158,0.0593037417507135,0.0200768768517204
2128,4,621613,-0.128771087684316,0.0592379796705362,0.0303847715889041
2132,4,622259,-0.0946334387258987,0.0590723048831965,0.110051517793072
2133,4,622563,-0.0486201224096788,0.0581479509205648,0.403638925114232
2134,4,623642,-0.0536777980159805,0.0583996945418965,0.358647268022923
2135,4,624555,-0.0477836493708109,0.0583300572945476,0.41322829317363
2138,4,629973,-0.050984438324905,0.0584060626862512,0.383294314846974
2140,4,631409,-0.0533406667311769,0.0586647413441626,0.363840791023323
2141,4,636237,-0.0790580614268063,0.0585867536968804,0.178067327010991
2142,4,636347,-0.050398877018338,0.0586564448075377,0.390801432977694
2143,4,636391,-0.0467414645079115,0.0589594645684607,0.42844264467544
2144,4,636810,-0.0628702988381264,0.0586708090571842,0.284642068478732
2145,4,636879,-0.0409341033021992,0.0587557356286514,0.48645990720074
2147,4,638340,-0.0418111744294405,0.0592063348295934,0.480533153452828
2148,4,639037,-0.00160625818292393,0.0592203439402326,0.978376623150063
2149,4,641585,-0.0182422200951302,0.0587453084509952,0.756340706060717
2150,4,641978,0.00246066315514276,0.0585843908650575,0.966520829104121
2151,4,642192,-0.00751659471892396,0.058646831330718,0.898089715205955
2152,4,643795,-0.0541404405844038,0.0585660151325666,0.355891667742479
2153,4,644586,-0.0554538094670715,0.0583271632109995,0.34238822953417
2154,4,645245,-0.0449663342989578,0.0582192258624398,0.440416679097426
2157,4,657631,-0.0394225633736612,0.0583305149704955,0.499579657878482
2158,4,660338,-0.0440243458509835,0.058670977725689,0.453537853295444
2159,4,663656,-0.033842389758419,0.0583111181152816,0.562031189784623
2160,4,664068,-0.0272902725557113,0.0597305191865075,0.648031186209096
2161,4,664414,-0.0466180255419227,0.0587651839268864,0.428139854810751
2162,4,664456,-0.0362744767400711,0.0588507814480083,0.538040670109288
2163,4,665001,-0.03759620115208,0.0589544148663971,0.524071692855426
2166,4,667986,-0.0307632378133949,0.0588038053902313,0.601197776484152
2167,4,667994,-0.0534841082765187,0.0588547902162683,0.364103744764214
2168,4,668101,-0.0493356774817678,0.0583180023483387,0.398138769658601
2169,4,668118,-0.0520986371314702,0.0586878593590504,0.37529353468828
2177,4,671424,-0.0479431708359989,0.0584884542024106,0.412938451759972
2179,4,672752,-0.0850475947193405,0.0593880349503944,0.153009745929896
2180,4,672865,-0.0597800653591523,0.0586471511462514,0.308750354442862
2181,4,673119,-0.061801820826674,0.05989149502841,0.302827090422342
2182,4,674432,-0.0607296749724009,0.0591984712733727,0.305657397760187
2183,4,675810,-0.043778015789514,0.0587947482208777,0.457014662470116
2184,4,675982,-0.0555708697764696,0.0590784517713192,0.347538544384336
2185,4,677658,-0.0583022593466557,0.0591453802605648,0.324933446071922
2187,4,679438,-0.0455340086416056,0.058347284939097,0.435680586094924
2188,4,679624,-0.0374287929795364,0.0585746951156461,0.52324218505043
2189,4,680423,-0.0586874596232183,0.0585905123116025,0.31719652806284
2190,4,680477,-0.0450526751218654,0.0585528836243133,0.442149282612101
2191,4,680490,-0.0178102340302765,0.0597406572189353,0.765782510986087
2192,4,681327,-0.00488859991953883,0.0589810641362707,0.933990574762574
2193,4,681488,-0.0103733700047571,0.0588139984336748,0.860099805299039
2195,4,682178,0.0553188839698547,0.0591136011999734,0.350012639652123
2196,4,687169,0.0557061074654983,0.0591359156721387,0.34683620350519
2197,4,687895,0.0486749815123691,0.0588464856842621,0.408709764965623
2200,4,689337,0.0467245162831249,0.0587135126380318,0.426680104179576
2201,4,692323,0.0750055592247328,0.0586604296556222,0.201863926439309
2203,4,694335,0.0602576548494504,0.0585594911616875,0.304184708126466
2204,4,694920,0.00514095194775471,0.0585209150480468,0.930047210376039
2205,4,695803,-0.00020551530539703,0.0585032611115095,0.997199112357132
2206,4,696549,-0.00579997363901652,0.0585639609860477,0.921165451949121
2207,4,696696,-0.00251430323684554,0.0587788384930103,0.965904556687877
2208,4,697690,-0.0216418347744214,0.0584058317960072,0.711200665026033
2209,4,698189,0.00085956668971543,0.0590306839139073,0.988390357154045
2210,4,698339,-0.00649377477597685,0.0585835177014134,0.911801108218201
2211,4,700036,-0.0125989888012207,0.0588724108467495,0.830666736200443
2212,4,700250,-0.0205526713044347,0.0589873558978408,0.727728710310031
2213,4,700621,0.00560850500503529,0.0590989395951029,0.924447892620301
2214,4,700855,-0.0109854579473155,0.059757306130522,0.854248797883208
2215,4,703521,-0.0281478459640957,0.0598456251258955,0.638401933264289
2216,4,705139,-0.0228087077365247,0.0588283764762177,0.698459832581891
2217,4,706032,-0.0322602264843161,0.0585240781167852,0.581824757312167
2218,4,707926,-0.0402282896634982,0.058771884755095,0.494120070424408
2219,4,708514,-0.0615864233566346,0.059480435846314,0.301187938679604
2220,4,709553,-0.0664250224274657,0.0585998234755827,0.257758389005749
2221,4,710109,-0.0664250224274657,0.0585998234755827,0.257758389005749
2222,4,710130,-0.0686968599018232,0.0588143603233506,0.243583468919728
2223,4,710388,-0.0647458692728811,0.0585980302929358,0.26994875636756
2224,4,711314,-0.0706766584610855,0.059032711298733,0.232014174270411
2225,4,712914,-0.0353304238376235,0.0587360632504104,0.547885373983545
2226,4,712924,-0.0341867124921854,0.0586781717899224,0.560525273339617
2227,4,713335,-0.0311687621611582,0.0587427366770951,0.596031209779527
2228,4,713520,-0.0297776843099354,0.0586357560547665,0.611881501271986
2229,4,713555,-0.01125613663117,0.0593917509954739,0.849791411468508
2230,4,719215,-0.0210345616917675,0.0592161458457508,0.722639429407199
2232,4,721638,-0.0168546752381132,0.0585903851254345,0.773768437457994
2233,4,722056,-0.0314685221914583,0.0583470005921925,0.589996407742755
2234,4,724885,-0.0482440460344544,0.0585810863986021,0.410755286141185
2235,4,727323,-0.0528053521894105,0.0594434971455268,0.374968974715175
2236,4,730263,-0.0537099186234646,0.0593323238289098,0.365956338344139
2237,4,732758,-0.0228507796857356,0.0797656533346736,0.774683221055692
2238,4,732994,-0.0528262842420034,0.0581875419663086,0.364570253759132
2239,4,736459,-0.0495590789795007,0.0580213174859918,0.393599524868177
2240,4,736615,-0.0399871075434721,0.0583466720091968,0.493581358907445
2241,4,736769,-0.0529300687152948,0.0586420631204397,0.367356028435177
2242,4,736908,-0.0434560181387521,0.0585317960492238,0.458317928740617
2243,4,738776,-0.0494915188726483,0.0581491038042805,0.395282979986513
2244,4,741699,-0.0374602401931534,0.0583761504790765,0.5214815057297
2245,4,741737,-0.0245427114130946,0.0582852849991025,0.673953630507656
2247,4,746943,-0.0303131526746641,0.0582460568950826,0.603088277110476
2254,4,749708,-0.0277273355580254,0.0579362506419258,0.632531217974319
2256,4,755257,-0.0710492949392162,0.0579056708846781,0.220646541282036
2257,4,756788,-0.0597389078776301,0.0581315464066366,0.304817943061571
2258,4,756811,-0.0676479968493442,0.0581440588840034,0.245430765158167
2263,4,760553,-0.0676479968493442,0.0581440588840034,0.245430765158167
2264,4,760734,-0.0869634940411194,0.0589637854743431,0.141140738076272
2265,4,762727,-0.0727483863579986,0.0583519790401343,0.213328010620056
2266,4,764905,-0.0685088992251835,0.0581932180182183,0.239882487271249
2267,4,765852,-0.0651929714502505,0.0584651901547726,0.26557757746196
2268,4,767117,-0.0809569794494435,0.0582622709441757,0.165548428362622
2269,4,769065,-0.080661810957598,0.0579984075843197,0.165174573224355
2270,4,769779,-0.0970527038693753,0.0577481859768456,0.0937215217107178
2271,4,769848,0.000354852828115371,0.0582457116678175,0.995142485468037
2272,4,769943,0.0203206473518236,0.058717745943711,0.729493756558264
2273,4,778367,0.053468118379462,0.0590805527909277,0.366080679018571
2274,4,778573,0.00526064509886659,0.0584655899349773,0.928355344259265
2275,4,781689,0.0376704565553023,0.0586072984751299,0.520796777349113
2276,4,782125,0.0214599238045525,0.0579629422576799,0.711429263539214
2277,4,782960,0.0162422841355211,0.0582101702220691,0.780386513140948
2278,4,783543,3.92369647415729e-05,0.0579714578742827,0.999460348191675
2279,4,784282,-0.00281222724431774,0.0583838860542065,0.961609699294604
2280,4,789241,0.0151471378737403,0.0580096962997615,0.794156944280082
2281,4,794376,0.0269307532694013,0.0582850824800053,0.644328490161361
2282,4,794951,0.0246980684784028,0.0583786010657019,0.672503886794218
2283,4,795775,0.0158369639021639,0.0586308047613407,0.787230885595634
2284,4,795937,0.0296890843292058,0.0590399239209174,0.615373101260499
2285,4,797067,-0.0190247510203517,0.058793584184798,0.746443489664786
2286,4,797405,0.00158123697427051,0.0592729334662171,0.97873225858043
2289,4,802519,0.0207976717648892,0.0578843926206493,0.719587961341027
2292,4,808113,0.0291627099844299,0.0580334445658855,0.615618235758794
2295,4,811690,0.0228928696204667,0.0581249841154102,0.693925209079435
2296,4,812053,0.0126298188834423,0.0579812507077276,0.827690612564526
2297,4,814423,0.0258885769916169,0.0580470105822891,0.65587552528752
2299,4,816707,0.0241931457553069,0.0578752015700609,0.676184719493711
2300,4,817314,0.0214671493016171,0.0593235206659419,0.71766888345281
2301,4,817489,0.0199560752623173,0.0585415057373637,0.733390971273627
2302,4,817645,0.0317164677214291,0.0581921093204801,0.586076796687538
2303,4,817729,0.029127156933976,0.0580334951461104,0.616048998271204
2305,4,820654,0.0129235631193573,0.058295863199541,0.824684030128306
2306,4,821138,0.0119821359891584,0.058378730821939,0.837496428699455
2307,4,825050,0.0167331133045301,0.0580455337933284,0.773304943157088
2308,4,825273,0.0193963009279388,0.0580431857940574,0.738449597731694
2309,4,826151,0.00381055492203784,0.0581484455305762,0.947787922163963
2310,4,826324,0.00887153162751257,0.0581404380085537,0.878810387874787
2313,4,831973,0.0395319039794021,0.0591494699424201,0.504353925434818
2314,4,832289,0.0129334973318609,0.0578908833574878,0.823344374734311
2315,4,834790,0.0183177723225671,0.0579769503289529,0.752227775675369
2316,4,835165,-0.00136403593835656,0.0580706517804271,0.981273287117091
2317,4,835337,0.00448488997331762,0.0581372638960713,0.938553394831994
2318,4,838720,0.00071396065379414,0.0586340192703232,0.990291629571783
2319,4,839960,0.00314360294925779,0.0593430925166758,0.95778309937914
2320,4,842152,0.00935754837200141,0.0592416670598931,0.874582164580613
2321,4,842326,0.0152479927331333,0.0583821654498959,0.794109458585906
2322,4,842566,0.0118238097942106,0.0585571607734531,0.840096274411212
2323,4,843045,-0.0181303477536458,0.0581297449297026,0.755304838665516
2324,4,843203,-0.00928177828240316,0.0589047641238526,0.874883669043868
2325,4,843659,-0.00650782757273069,0.0588355890862215,0.911988165814573
2326,4,843707,-0.0181291948033201,0.0579625145288848,0.754636710018954
2327,4,843818,-0.00628181421167003,0.0586406314404795,0.914751527774034
2328,4,843920,-0.00141467185524541,0.0580633137522506,0.980575793084325
2329,4,843927,-0.0113380215801538,0.0585517910592585,0.846568445039022
2330,4,844384,-0.00592111800680221,0.0585484126340162,0.919503093265945
2331,4,844958,0.0378126163705573,0.0583867148594071,0.51764936919614
2332,4,845665,0.0367197139164938,0.0581012121992375,0.527798801845548
2333,4,845722,0.0527491898094832,0.0579034330696705,0.362924646665304
2335,4,846867,0.0339275944814369,0.0580352756408185,0.559188151504143
2336,4,847743,0.0418198888319174,0.0579424102904353,0.47092647757474
2337,4,847796,-0.0152949919149966,0.0586312123779975,0.794346620016324
2338,4,847822,0.0550834628938927,0.0580058254487749,0.342955306897456
2339,4,848136,0.0430812686639556,0.0583558278558904,0.460852237334654
2340,4,849577,-0.0195867524348445,0.058412088464358,0.737582752392542
2341,4,850450,-0.0219621353584057,0.0587944931253883,0.708970301537607
2342,4,851053,-0.00179170489146704,0.058052287570318,0.975395729697038
2343,4,851208,0.0126627586438037,0.0583801877215081,0.828410299169232
2344,4,851282,-0.00116006506513121,0.0580578306223572,0.984069659720919
2345,4,851750,-0.00783273176699372,0.0582206409760298,0.893055967969488
2346,4,852621,0.0339873726706799,0.0580351765549157,0.558495704149599
2347,4,855191,-0.0105235995609639,0.0580881812379781,0.856341306829111
2348,4,855322,0.0129715935150037,0.0580665928520319,0.823359900693144
2349,4,855709,-0.0106552608337645,0.0588849704794487,0.856510329210831
2350,4,856696,-0.0184297420531419,0.0580940786767234,0.751249357342143
2351,4,857609,-0.0201260549484285,0.0582164384632076,0.729765955888294
2352,4,857970,-0.0980724920478853,0.0934319886965287,0.294589247637845
2353,4,858371,-0.0946814680486703,0.0582167631873263,0.104765225865666
2354,4,861346,-0.0457653972380431,0.0578400732781653,0.429335083524978
2355,4,861441,-0.046051678925649,0.0583307390676099,0.430354198145738
2356,4,861470,-0.0440304248219561,0.0586202723603244,0.45308532314929
2357,4,861549,-0.0450678791330263,0.0582060272261876,0.439282317517883
2358,4,861716,-0.0774082634323666,0.0585920429917836,0.187310566668767
2361,4,863847,-0.0937394501576909,0.058013533495937,0.107026494773885
2362,4,863856,-0.0919005724592682,0.0588581691848189,0.119327729234129
2363,4,864546,-0.0954113178309411,0.0580811240886319,0.101330262765742
2366,4,865297,-0.0854956040794638,0.0587971686938509,0.146813502704964
2367,4,866929,-0.0746441419440179,0.0586231375568919,0.20375367984506
2368,4,867989,-0.0847703591665403,0.0579624141528002,0.14449241508075
2369,4,870200,-0.0902083256831867,0.05794377414844,0.120408061404414
2370,4,870855,-0.0678327141810369,0.058776922314147,0.249251980974565
2371,4,871120,-0.0883979936384103,0.0582766423637799,0.130194919466534
2372,4,871373,-0.0785126208652558,0.0582422815037678,0.178511590520452
2384,4,884500,-0.0870894503976427,0.058082340278067,0.134660148487858
2385,4,884706,-0.0931458912933465,0.0577975780026334,0.107945298997092
2388,4,888476,-0.0880575383005779,0.0580944754244367,0.130473861438114
2389,4,889739,-0.0854893234628059,0.0582340964510634,0.14298689229678
2390,4,889957,-0.0973100925634825,0.0585288916952931,0.0972802981669663
2391,4,891344,-0.0931567359287818,0.0579675423550821,0.108937478866551
2392,4,891466,-0.0831254803014582,0.0580107352625932,0.152762080604594
2393,4,892444,-0.054473540164648,0.0585623046180864,0.352913071897911
2395,4,894785,-0.0657760659152179,0.0578218300758443,0.256073879572382
2396,4,896181,-0.0752806718245331,0.0580119741033687,0.195246473529607
2397,4,896785,-0.0879325854181863,0.058313876528007,0.132469759365375
2398,4,903873,-0.100143110236155,0.0587051256142807,0.0889125397964054
2400,4,906490,-0.0823300270130186,0.0580806464334925,0.157215265293537
2401,4,908655,-0.0885192204849035,0.0579340773169142,0.127425418050401
2402,4,909027,-0.111678804134854,0.0581365265740522,0.0555400280744394
2403,4,909524,-0.0717219598955118,0.0581418261059977,0.218184242301648
2404,4,910018,-0.0824818698774683,0.0580299909224016,0.156093136606932
2406,4,911766,-0.0560275809735748,0.058449287503852,0.338432788429521
2408,4,912509,-0.0432482799743833,0.0582377525873871,0.458208147797684
2409,4,912557,-0.0201689893078034,0.0579642554829615,0.728080899369852
2410,4,913736,-0.0754965867577345,0.0584112094043381,0.197028850716401
2413,4,914902,-0.0690211428435451,0.0590786010227671,0.243476830157762
2414,4,914952,-0.0600516081911109,0.0592954501527691,0.311872110423939
2415,4,915199,-0.0631992126376492,0.0589826005212625,0.28468159176001
2419,4,916142,-0.0549457698566741,0.0585638904166344,0.348773229394898
2420,4,916254,-0.0501601622884791,0.0581571906740592,0.389001914518375
2421,4,916444,-0.0900469494659355,0.0581249455888422,0.12223058240094
2422,4,917149,-0.0604134419724724,0.0584665465994698,0.302171238582211
2423,4,917833,-0.0604799499116261,0.0582990032321557,0.30025506588138
2424,4,918606,-0.0583495960934646,0.0582245789814036,0.316958979081965
2425,4,923675,-0.102428579302121,0.0580472577336061,0.0785004407360005
2426,4,924091,-0.0484849219634278,0.0581099497780155,0.404639476392429
2427,4,924619,-0.0416150901810167,0.0583513761517845,0.47620498728694
2429,4,926384,-0.0391347187502809,0.0583212830458496,0.502646922395835
2430,4,926385,-0.0437893447112995,0.0581810160536924,0.452168034131206
2431,4,926405,-0.0456744583857612,0.0578566517713433,0.430383769353422
2432,4,926695,-0.0408006335037669,0.0582622482883572,0.484205743165666
2433,4,926907,-0.0484627316238502,0.0579277476614107,0.403379756134853
2434,4,927194,-0.0287704046309492,0.0579585324652512,0.619923748210189
2435,4,927218,-0.0426285601929883,0.0584362732293059,0.466186963470004
2436,4,927223,-0.0416649294649127,0.0583587411727547,0.475732996883323
2437,4,927509,-0.0390847168535301,0.058155849036333,0.501979684443286
2438,4,927559,-0.0481942015254106,0.0587149039774991,0.412304369873299
2439,4,927577,-0.0565751742479649,0.0582644269106415,0.332209582421075
2440,4,928575,-0.0456593735769741,0.0588231839701542,0.438142452680006
2441,4,929694,-0.0376058147927237,0.0587054541004458,0.522208159910346
2442,4,930648,-0.0446966456609274,0.0585225566014467,0.445525963159511
2443,4,930822,-0.0330943497402248,0.058542514629121,0.572225742770694
2444,4,930823,-0.0306651965343088,0.0593360595079516,0.605615632839071
2445,4,930964,-0.0495390178394875,0.0582087111911397,0.395313795715294
2446,4,932727,-0.039941108721373,0.0587676745307872,0.497175207711413
2447,4,934187,-0.0604090999300782,0.0581796216768347,0.299831511546813
2448,4,934911,-0.0496233571349276,0.0586099809276667,0.397752273705018
2449,4,936493,-0.0287183622941562,0.0587196745521469,0.625091881044244
2450,4,936521,-0.0210486098563581,0.0583077264285332,0.718321533326746
2451,4,936663,0.0251638781294372,0.0584663696169687,0.667167935606563
2452,4,937563,0.0368164211280001,0.0583060133609129,0.528165208327168
2455,4,938323,0.0332366035113705,0.0581467710331484,0.567957822617403
2456,4,938510,0.0410589506975254,0.0587055487506984,0.484759601367103
2457,4,938617,0.0456265096025448,0.0581770166836217,0.433407442982999
2458,4,941039,0.0320549283243974,0.0583759334482971,0.583275729252166
2459,4,941936,0.0594390515624058,0.0584637275587078,0.310000778330067
2460,4,942067,0.0571202743227858,0.0579745382434502,0.325168819351625
2461,4,942069,0.0513193115058385,0.0578268674376167,0.375432943582704
