SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1131,3,230175,0.02791830129444,0.096898913469354,0.773425661640478
1132,3,233663,0.0560617324517006,0.0970966059780519,0.564050190586099
1133,3,234438,0.0584841363162416,0.0969421291006049,0.546703763950208
1134,3,235617,0.0770835770760928,0.0971799047869025,0.42819126681749
1135,3,237105,0.167788220765602,0.0963923236564597,0.0826109699978169
1136,3,238714,0.0614325893357844,0.0966738507880268,0.525538652737728
1137,3,238914,0.0587056469420708,0.0972255392266052,0.546358510484422
1138,3,241126,0.0142833557286899,0.0971317806274356,0.883175468319439
1140,3,242578,-0.0431513694688679,0.0974018882135118,0.658019779150225
1141,3,245238,0.0317303265708967,0.0976690139318947,0.745467307554951
1142,3,247158,0.0864057861478633,0.0966106234575535,0.371732552900638
1144,3,248454,0.0621638107876956,0.0968125883971119,0.521222015347855
1146,3,249928,0.0779723002704913,0.0971647657824529,0.422818141563042
1147,3,251255,0.0201859843917665,0.0974703939943641,0.836052249499161
1148,3,251274,0.0156485600269562,0.0974727568032751,0.872545254685792
1149,3,251879,-0.0127710336723481,0.097407979183885,0.89576400557672
1150,3,251939,-0.019515492072054,0.0972964506681376,0.841144357383954
1151,3,252801,0.00638967472850749,0.0972712799128101,0.947662439092907
1152,3,253109,0.000468644816180683,0.0968569101632777,0.996142161920327
1153,3,253118,-0.00720136676642411,0.096886654608427,0.940791700252408
1154,3,253321,0.00221535284154029,0.0969790124206272,0.981787911157627
1155,3,253394,0.0053429587160121,0.0973147176507868,0.956246075446176
1156,3,254361,-0.010998948563522,0.0975227579230615,0.910266385884503
1157,3,254926,-0.0945524349188861,0.0972205459721319,0.33143991630635
1158,3,256359,-0.112824339156657,0.0972514990680435,0.246780089437055
1159,3,256593,-0.104858442376313,0.0975953885588109,0.283368314642458
1160,3,256989,-0.0866135106768889,0.0971440309847342,0.373215290554894
1161,3,257462,-0.0724351705177473,0.0969990325364904,0.455704440842634
1162,3,258273,-0.119203136670468,0.0969874738764605,0.219869081961937
1163,3,258343,-0.102545410666525,0.0971975908879305,0.292137681064133
1164,3,258579,-0.0979553903697288,0.0971428768035266,0.313970382868999
1165,3,258768,-0.10878047971478,0.0973766692186665,0.264706922958429
1166,3,258781,-0.0794535552031543,0.0972588161691108,0.414519944390361
1167,3,258828,-0.0972392209715329,0.0968700086069466,0.316157106765271
1168,3,259020,-0.0623786386479415,0.0977824323173637,0.52393089957601
1169,3,259458,-0.0240486734109858,0.0973422952602351,0.805011084844965
1171,3,261281,-0.0606750460594098,0.0972615343963572,0.533139557604993
1172,3,262631,-0.0661266466654785,0.0972677143368748,0.497050288956349
1173,3,265059,0.0306689090248166,0.097520970064948,0.753338288599937
1174,3,267625,-0.0415923248008562,0.0979270760839373,0.671294071663038
1178,3,274530,-0.0439421413218673,0.0983128316786806,0.655176295396143
1179,3,274845,-0.051507536715033,0.0973903849207166,0.597223145067115
1180,3,275765,-0.0779044539571077,0.0979804792723284,0.427088568471389
1181,3,278462,-0.0352097152718569,0.0980550168254576,0.719749012312848
1182,3,278675,-0.0462326257830865,0.0982261792036696,0.638163399857681
1183,3,278791,-0.0498912224288327,0.0988235594799331,0.613978155434279
1184,3,282537,-0.02893433495398,0.0999188308876213,0.772308803348376
1185,3,284743,-0.0496652209510441,0.0986145859867652,0.61483585181364
1186,3,285299,-0.0456146634235381,0.0989504173448226,0.645093216418077
1187,3,285659,-0.0362997381618662,0.099495220197434,0.715450054778984
1191,3,289803,0.0738397313026571,0.0986782409009553,0.454784784773063
1192,3,289856,0.0790008563647915,0.098601487083351,0.423546935633189
1193,3,289942,0.0790008563647915,0.098601487083351,0.423546935633189
1194,3,290417,0.0751631638468834,0.0995578524338217,0.450770550067156
1195,3,290527,0.0657840655482534,0.100653168088917,0.513813252759316
1196,3,290957,0.0881480270534929,0.0997853286082936,0.377634023205747
1197,3,290963,0.0925767968823206,0.0998141738928864,0.354305123035735
1198,3,291002,0.0836713354742264,0.099922027175251,0.402953273836172
1199,3,291045,0.0794847524156934,0.0995085067589131,0.424958881565024
1200,3,291075,0.0491890168881021,0.0992127030891067,0.62034861143373
1201,3,291159,0.0675344052794444,0.0995683580842471,0.498043777518671
1206,3,291349,0.0562015914355096,0.100323374403135,0.575695393505559
1213,3,293851,0.000508756141157751,0.113117774933819,0.996414003755723
1214,3,293855,-0.0213813083344626,0.111058085381998,0.847442752158889
1215,3,295047,0.0469603155745151,0.100294444873833,0.639913030136345
1216,3,295867,0.0739120108751127,0.0998381605588077,0.459599024708559
1218,3,297295,0.0575431122315226,0.0984994951420183,0.55946089979498
1219,3,298996,0.0546886399517051,0.0979427644046835,0.57694338098713
1220,3,299045,0.0648980300414513,0.0980120756615475,0.508311482111756
1223,3,299701,0.0244959150641028,0.0985360658334822,0.803815959009668
1224,3,302380,0.00363422778128686,0.098170194401398,0.970490251229104
1233,3,306783,-0.0264559268778221,0.102838826510394,0.797130882151894
1247,3,311452,-0.00516201207756368,0.0974704905423287,0.957793940914856
1248,3,312012,0.0141577153403101,0.177567778898127,0.936496120799201
1253,4,0,0.166523001717274,0.106357724378021,0.118317678748158
1254,4,0,0.179950253792821,0.112675034554241,0.111144195526178
1255,4,0,0.18995910071824,0.112617524762444,0.0925323501513304
1257,4,1,-0.0544186791341458,0.122990354088904,0.658425190615387
1259,4,2,-0.0125830999542098,0.155834882418699,0.935689424332353
1261,4,2,-0.0613623492241686,0.168798301029546,0.71643058478778
1262,4,2,-0.0391826300337943,0.164731776624486,0.812129894240899
1263,4,2,-0.0900543132148068,0.172703365231237,0.60238779797028
1264,4,3,0.108019407348237,0.221064610079736,0.625405143199953
1265,4,3,0.0656648237211055,0.222374357543449,0.767946304436504
1266,4,4,-0.231629613177091,0.343968608913375,0.501131364826425
1267,4,4,-0.475240685373775,0.361355893235404,0.18930991060351
1270,4,5,-0.140506100478248,0.37612993114349,0.708957913190075
1271,4,6,0.0913918724016245,0.322059087555682,0.776750239063467
1272,4,6,-0.130013111567601,0.22627559340792,0.565942315609067
1273,4,7,-0.186448419745742,0.224098168888588,0.405974582379207
1274,4,7,-0.0423509892573959,0.213121392541775,0.84259799161773
1278,4,8,-0.085468539575885,0.213084760859592,0.688588346048753
1279,4,8,0.00579401250902034,0.182838333487626,0.974737764806283
1280,4,8,-0.00862347809836228,0.173786010173647,0.960452280978
1281,4,8,-0.0160493509754027,0.168373466459099,0.924114780818259
1282,4,9,-0.0528976899084028,0.162213713384109,0.744542873519411
1283,4,9,0.0764832704606417,0.150042122233385,0.610548429708707
1284,4,9,0.0976797377790295,0.151030802420994,0.518211628788705
1285,4,10,0.112714511680881,0.132334878021645,0.39493752711665
1286,4,13,0.0184573571430137,0.124933712193259,0.882634518647968
1287,4,20,-0.0577167564817079,0.119261371267172,0.628720158950838
1288,4,23,-0.0872624557576397,0.12059827922689,0.469803070010147
1289,4,26,-0.0768767248006206,0.118565160798665,0.517152863581716
1290,4,30,-0.0446588022016132,0.119234536133889,0.708223141421527
1291,4,30,-0.131809617890895,0.114214281778557,0.249258144114468
1292,4,31,-0.115467803823409,0.11512862116532,0.316573856704099
1293,4,32,-0.0923484468254457,0.113901105061283,0.418039773377519
1294,4,33,-0.0766126715154817,0.112990844030774,0.49818851411956
1295,4,34,-0.0846280301360324,0.112118185649322,0.450865720750498
1297,4,36,-0.0119606973990359,0.114395107322422,0.9167874933637
1299,4,43,-0.0203679844143897,0.115290012619561,0.859870980255985
1301,4,44,-0.00504881749086006,0.11439656302683,0.964822269863993
1302,4,55,-0.0145519513109974,0.112633809553311,0.897275343946374
1304,4,57,-0.00217192870369676,0.1139424759952,0.984802714351046
1305,4,58,-0.0153740821405827,0.113513916416821,0.892342887355555
1306,4,60,0.00591678810189145,0.109430568438504,0.956910873962952
1307,4,73,0.0533942643621527,0.108130977025585,0.621759833778062
1309,4,80,0.0617610267569413,0.105342324056751,0.558056142073048
1310,4,81,0.0920868444177835,0.106192679923233,0.386439296730884
1311,4,81,0.107716797966141,0.103616666496177,0.299251143047308
1312,4,82,0.0817387437989427,0.103731805053599,0.431236329637453
1313,4,85,0.086837626594985,0.103386242494611,0.401513864080134
1314,4,86,0.086837626594985,0.103386242494611,0.401513864080134
1316,4,112,0.0915549187249178,0.10370857463869,0.377939972629817
1317,4,118,0.0893239289520705,0.103299370698891,0.387785577985749
1318,4,135,0.0727421898090621,0.103498086656587,0.482621144877873
1319,4,148,0.04326483558223,0.104332035423819,0.678625071765321
1321,4,155,0.0686861616659453,0.103292142800995,0.506503965568512
1322,4,165,0.09932691915805,0.102450362593391,0.332953293169846
1323,4,211,0.0951424873907175,0.10010792917009,0.342559730578346
1324,4,275,0.101135101844367,0.0987004007127049,0.30622171758959
1325,4,306,0.104951367240215,0.0997970932666301,0.293680659149256
1326,4,314,0.0820008583887923,0.10043895693975,0.414807800779468
1328,4,423,0.126754172533226,0.0993256503936152,0.202742408013884
1330,4,486,0.0950610694370525,0.0988092872494049,0.336674926410002
1331,4,501,0.0889423573062167,0.0990441011655953,0.369793567862615
1332,4,573,0.0979705714829093,0.0988941009854996,0.32252949128717
1333,4,593,0.0923507976688252,0.098634072791212,0.349760331909028
1334,4,624,0.0854315059088962,0.0989074676000294,0.388310742850092
1335,4,633,0.0702663594069569,0.0997812138459365,0.481769845887158
1336,4,650,0.129917902881839,0.098978946207295,0.190176859775844
1337,4,684,0.107300980405041,0.0980932736860559,0.274759243170536
1338,4,697,0.114365338075781,0.0978838397264405,0.243442731064409
1339,4,704,0.158937686778917,0.0979057442764569,0.105402005895641
1340,4,771,0.142900504901691,0.0977775521018463,0.144771748693873
1341,4,835,0.145706540071743,0.0978779191495646,0.137470813703552
1342,4,851,0.182369986682939,0.0971883753686963,0.0614171125948097
1345,4,935,0.176105593205728,0.0972989198070294,0.0711547803237627
1346,4,959,0.13689005442154,0.0977646422449096,0.162331728058845
1347,4,975,0.139965894632273,0.0973544719360521,0.151406887809581
1348,4,999,0.151535842661854,0.0977478587291832,0.121972109840468
1349,4,1046,0.13479819319844,0.0971465533723811,0.166141588892828
1350,4,1309,0.137141336972604,0.0973025032149123,0.159587590742589
1351,4,1418,0.148576661131076,0.0981063147931265,0.130807751030382
1352,4,1685,0.13597326608777,0.0977627197946701,0.165147051421817
1353,4,1834,0.130191907617183,0.0976127785796239,0.183142813473118
1358,4,2947,0.1037870851612,0.0974225347367805,0.287455043215262
1359,4,3400,0.11669274503509,0.0983415321168233,0.236180676833517
1360,4,3501,0.101229404033176,0.0992094556493406,0.308256325506731
1361,4,3576,0.12282666578442,0.0993247024021703,0.217051229588652
1362,4,4193,0.120607366773307,0.0988893974116873,0.223423668921785
1363,4,4217,0.097299237026654,0.0979931925698595,0.321429874935222
1364,4,4354,0.101354675584547,0.0982661540915076,0.303045291511729
1366,4,5164,0.100758467440033,0.0979832889817206,0.304502016699597
1367,4,5243,0.121394372599706,0.0988433442718589,0.220209208948469
1368,4,5360,0.100368374794931,0.0980177775734439,0.306545290459456
1369,4,5373,0.11676818125728,0.098396001887915,0.236137413089976
1372,4,5583,0.117518939757431,0.0969863514184314,0.22643542421138
1379,4,6085,0.110757107035998,0.0979630357242604,0.258990635353521
1380,4,6124,0.0900306439180579,0.0976247707576589,0.357048361019437
1381,4,6371,0.0622919286034645,0.0974144737963779,0.52294335318845
1382,4,6383,0.0429942895611913,0.0977719669649559,0.660394191604099
1383,4,6424,0.04551710962156,0.0974337741562853,0.640674015826739
1384,4,6509,0.0287329299570306,0.0987955707731954,0.77135047888475
1385,4,6795,0.0403925250718753,0.0992116526310705,0.68415568464502
1386,4,6930,0.0354345043567789,0.0992637813716573,0.721325208053013
1387,4,6965,0.065141497310955,0.0979957882212,0.50665227699393
1388,4,7094,0.0609475373476965,0.0986119708281607,0.536938189939153
1389,4,7383,0.0943148009978878,0.0977193573671757,0.335125483800548
1391,4,7893,0.117496270427271,0.097521637824648,0.229078920611
1392,4,8452,0.129546927897646,0.0971846721568789,0.183392281179316
1393,4,8550,0.105343884452254,0.09822785284554,0.284253210268975
1396,4,8644,0.150524934419826,0.0979793601473544,0.125362518893215
1397,4,9487,0.2017009502195,0.0967593032164291,0.0378272868422755
1398,4,13362,0.181605519641922,0.0984654525091356,0.0659687472681999
1399,4,13533,0.148919473853864,0.0977148174481986,0.128398719185967
1400,4,13882,0.198584023331356,0.0967775656011407,0.0409104210899918
1401,4,14176,0.224608174293765,0.0965780544617011,0.0206024698964986
1402,4,15219,0.20485609479127,0.0966347781285321,0.0347117663918495
1403,4,15754,0.20926538305491,0.0966429712411353,0.0310306205563201
1404,4,16051,0.214035451069892,0.0965838387112237,0.0273247433122629
1405,4,16202,0.207855491215027,0.096563101885633,0.0320325340783496
1406,4,16647,0.215738774244186,0.0963261860166414,0.025734492182652
1409,4,17795,0.113309052540563,0.0978445422390659,0.247625782812167
1412,4,18597,0.124830569473284,0.0969998533926099,0.198967150389477
1413,4,18955,0.113960033875239,0.0966149223784814,0.238982208746472
1414,4,19310,0.0772569962863267,0.0971401398179613,0.426964809626765
1415,4,20302,0.082220199597736,0.0973655939764536,0.398990932681111
1416,4,20874,0.175872531506662,0.0983337544002709,0.0745485309276418
1417,4,21871,0.135548297925214,0.0971218361768679,0.163696517664162
1418,4,22141,0.155369080781449,0.0968794643656966,0.10966657798429
1419,4,22771,0.132052917473611,0.0987189263393909,0.181866618489516
1421,4,26744,0.16238484336674,0.097681815750929,0.0973231392068902
1424,4,28509,0.161955982724765,0.0966567275064618,0.0947061729091517
1425,4,29308,0.164191545936585,0.0974366706878891,0.092851049089728
1426,4,29835,0.22563216462679,0.0966680240865184,0.020151352421005
1429,4,36857,0.192255733178646,0.0970904078040529,0.0484603114473083
1430,4,37106,0.223092642124953,0.0966347669946494,0.0215420487779395
1431,4,38160,0.239646031777781,0.0968307293850012,0.0137965142625158
1432,4,38200,0.242314768965549,0.0965316768867559,0.0125126010899401
1433,4,39021,0.195675035726193,0.0966405956850886,0.0436433112276991
1434,4,40300,0.211105967636266,0.0965090273708794,0.0293672134577008
1435,4,43687,0.230542156645079,0.0962614279085373,0.0171429084985451
1436,4,43708,0.231677812445937,0.0969021967221444,0.0173331618389065
1439,4,43992,0.25803317792918,0.0962195834471488,0.0076687555884359
1442,4,46913,0.231372813379418,0.0982111337317837,0.0190255404749711
1443,4,47131,0.285100234805219,0.0967863412864546,0.00343645768343848
1445,4,48617,0.203535521705948,0.0968599678595175,0.0363197761023207
1446,4,48723,0.195905617142716,0.0969115555635471,0.0439833808485434
1447,4,49408,0.201100053563452,0.0967628463289848,0.0384058610998797
1448,4,49568,0.190472320595216,0.097113707957516,0.0506258887844245
1449,4,49675,0.176236815384775,0.0968457008897783,0.0696410238810694
1450,4,51735,0.176010876743691,0.0968468648845013,0.0700013890878598
1451,4,51775,0.158639945595992,0.0971419159435441,0.103345009882031
1452,4,51793,0.163560456926195,0.0972392487175588,0.0934451214611855
1453,4,51859,0.164222551046023,0.0985820785440149,0.0966312210214474
1454,4,52093,0.159859086285872,0.0970388268888994,0.100371345643884
1455,4,52141,0.167872499255938,0.0973779203741407,0.0855964061695064
1456,4,52459,0.177280717325506,0.0976298839698251,0.0702424260571922
1457,4,53342,0.178189967934002,0.0972056270880365,0.0676261121393445
1458,4,55290,0.174857921202446,0.0968527812333772,0.0718641194891014
1459,4,56089,0.177236397849872,0.0968405331376271,0.0680648742594823
1461,4,57719,0.156755608477858,0.0971185978517666,0.107407095161818
1464,4,60023,0.180436682441544,0.0970505045787608,0.063830124493166
1465,4,60460,0.162252394312047,0.0973270469130658,0.0963845486194868
1466,4,61772,0.166746689570292,0.0981023480665894,0.0900641902869832
1467,4,62037,0.177595876501315,0.0980226325620248,0.0708691820992504
1468,4,62324,0.175576931718241,0.0983474334871486,0.0750756598719751
1469,4,62762,0.137013832186128,0.0980978921974389,0.163379742056772
1470,4,64285,0.178128242949318,0.0977713578743187,0.0693184164592887
1471,4,65329,0.161254143038126,0.0971703396014833,0.0979032496540789
1472,4,65934,0.155588564232957,0.0972786519159521,0.110623875760177
1473,4,66022,0.155532199974286,0.0967327986216077,0.108761202844373
1475,4,66159,0.153100401714613,0.0972874850591225,0.116454796937906
1476,4,66228,0.147429950597463,0.0980054834207535,0.133397510063638
1477,4,66763,0.17706871957739,0.0967367752010601,0.0680304642299805
1478,4,68860,0.163644492854807,0.0968408588906813,0.0919435502278508
1479,4,68911,0.176694172254593,0.0965835591941881,0.0681765263262861
1480,4,69269,0.161473817869318,0.0971693061721317,0.0974450373180026
1481,4,70023,0.159130601663267,0.0973817260318588,0.103131222766584
1482,4,70129,0.167496126132396,0.0968733439271388,0.0846794759025724
1484,4,71282,0.159294444782348,0.0966077620757474,0.100062184710647
1485,4,71689,0.138934646435472,0.0978159664336433,0.156383261567362
1486,4,72324,0.18354619821579,0.0965828094186588,0.0581948173002202
1487,4,72434,0.20276963033368,0.0978036828246106,0.0388757802169605
1488,4,72764,0.207819374976834,0.0965106533224315,0.0319695071516012
1489,4,73313,0.196075292335317,0.096429015727967,0.0427633990034208
1490,4,74160,0.17262197992138,0.0972490020165861,0.0767510365832902
1491,4,76499,0.179986063919376,0.096527080467193,0.0630647704092953
1493,4,77589,0.176652964464847,0.0968109672444835,0.0688882742185801
1494,4,77718,0.101912543036901,0.0968433642864684,0.293361524536543
1495,4,77851,0.0757552323289627,0.0980074297127949,0.44006686916356
1496,4,77997,0.072924237382553,0.0977767018538475,0.456269926455529
1497,4,79690,0.098135463609125,0.0968122846480866,0.311435727726164
1498,4,79853,0.102140536932943,0.0981519415816376,0.298756287078189
1499,4,80944,0.0883247775660485,0.0972394617445365,0.364327623191134
1500,4,82080,0.112577328903977,0.0977047489644536,0.250010548853009
1501,4,82454,0.127210690508993,0.0975035858386589,0.192852756457074
1506,4,83947,0.102692880908262,0.0973066176268495,0.291985431332449
1507,4,84004,0.101637413087827,0.0984395364952892,0.302551495038825
1508,4,84689,0.123135582390596,0.0965616760402184,0.203076589728944
1509,4,84692,0.145188594946189,0.0967698657418172,0.134417814624615
1510,4,84897,0.152406412928415,0.097369769115373,0.118424181678989
1511,4,85322,0.167775147165838,0.0972793101171418,0.0854614868506247
1512,4,85809,0.204038255299626,0.0962446353749413,0.0347036249575711
1513,4,86292,0.0565003627112185,0.0988061847293996,0.5678009401979
1514,4,86372,0.0595848098160408,0.0972240241403053,0.540362897943327
1515,4,86424,0.0339318555459351,0.0973874048680748,0.727731437485327
1516,4,86904,0.0423624584467327,0.0979616417456955,0.665686255017383
1517,4,90193,0.043773120001937,0.0977945403738479,0.654714356796542
1518,4,90424,0.0302733521869835,0.0972562120744068,0.755775900013517
1519,4,90554,0.017313803995566,0.0976917790886566,0.859430263151868
1520,4,91087,0.039883362513359,0.0969688595040962,0.681101627509449
1521,4,91200,0.035116012530188,0.0978539420334264,0.719913240647435
1522,4,91234,0.105114130656174,0.0967593877653484,0.278067400385064
1523,4,91966,0.0897128931242406,0.098359099698264,0.362340907464725
1524,4,92317,0.0824034953581617,0.0972627088885317,0.39744320004998
1525,4,94122,0.0136585521516494,0.099343944026968,0.890723845696274
1526,4,95022,0.0338994977775079,0.0992899375052628,0.732991112521333
1527,4,95148,-0.0293787589986213,0.0986883908602897,0.766113259206216
1528,4,95215,-0.0313368180950079,0.0982714998544595,0.750006094084341
1529,4,95478,-0.021571296304607,0.0986674949838073,0.827067608483096
1530,4,96178,-0.0573475831752073,0.0979755824608389,0.558703013613982
1531,4,96325,0.100093904946822,0.098243404056484,0.308978644501818
1532,4,98110,0.0988271320726861,0.0977067239655879,0.312485731950361
1533,4,98128,0.122545188000814,0.0987389880531458,0.215392076858209
1534,4,98837,0.136887387294421,0.0995014937006452,0.169776888059321
1535,4,98990,0.127142402783243,0.099212448493745,0.200853396416077
1536,4,99543,0.112428682210762,0.0992454129688639,0.258052379773318
1537,4,102509,0.120390917812814,0.0973910586481969,0.217221051303613
1538,4,102705,0.129718035475156,0.0974628387079136,0.184064899797932
1539,4,103444,0.118532733425113,0.0976446116158161,0.225589859290124
1540,4,103991,0.128169617331488,0.0976101184031391,0.190009871222641
1541,4,105908,0.11675357929433,0.0980093109441739,0.234355852279821
1542,4,106371,0.11675357929433,0.0980093109441739,0.234355852279821
1543,4,107525,0.116761868271446,0.0980722283985704,0.234622375301261
1544,4,108510,0.119899015146143,0.0977155677776382,0.220632561766429
1545,4,108791,0.11951988238693,0.0976152278290781,0.221618645952373
1546,4,111205,0.110784317895676,0.0977460412743336,0.257819968659774
1547,4,112474,0.110784317895676,0.0977460412743336,0.257819968659774
1548,4,112969,0.121973029560936,0.097529608173412,0.211899411476418
1549,4,114992,0.106634497227064,0.0979656708301974,0.277122127750371
1550,4,115453,0.109346825129646,0.0982418781424247,0.26644998467877
1551,4,115541,0.113109050980626,0.0980843548683252,0.24961618841625
1553,4,116782,0.120900838079464,0.0977120708511507,0.216791726715321
1554,4,117170,0.138773855869109,0.0976732158698656,0.156258360126581
1555,4,117432,0.134394959930622,0.0990887508677257,0.175867745646833
1556,4,121939,0.13700339749319,0.0990209558438715,0.167361439721653
1557,4,121955,0.138346933140765,0.0972562776103531,0.155764558397076
1558,4,122050,0.131469706014672,0.0975252881334786,0.178504256249263
1559,4,122309,0.146162928242222,0.0976426788855596,0.135308578015621
1560,4,122365,0.140938673189315,0.0978762039296237,0.150762496805171
1561,4,122560,0.145030469500224,0.0973663800493475,0.137239871528317
1562,4,122596,0.129406152418997,0.0976054964856082,0.185760583609056
1563,4,122617,0.129327300744269,0.0972540060256976,0.18444644128438
1564,4,123193,0.112956927558997,0.097590986100419,0.247870125334919
1565,4,123439,0.142289599914587,0.0977642085358785,0.146437165539663
1566,4,123976,0.112742857772407,0.0979201006261123,0.250356814090964
1567,4,126981,0.126178373364568,0.0980407786100831,0.198937952340555
1568,4,127308,0.11162146310906,0.0977433432306152,0.254234148033044
1569,4,127323,0.1992993512286,0.0971720840957499,0.0410052933664587
1570,4,132281,0.216646897668897,0.0975732366771311,0.0270294123557696
1571,4,132892,0.188157971728003,0.0976510596286834,0.0548019803250514
1572,4,132952,0.160731302722075,0.096905804007273,0.0980777055615865
1573,4,135298,0.162193274401006,0.0972480866043959,0.0962362717549781
1577,4,135873,0.184380235226017,0.0966562983630316,0.0572559676779991
1578,4,136069,0.143686669688898,0.0976649525026069,0.142122387104475
1579,4,136920,0.174122422561482,0.0976682528284166,0.0754790157136735
1580,4,137351,0.179977968311854,0.0965640704636624,0.0631771271698592
1581,4,137511,0.146487452503302,0.096542594267058,0.130077154906116
1582,4,141606,0.0398668523765454,0.0993626260679604,0.688496628728347
1583,4,142711,0.0545617300288608,0.098395264573142,0.579577031940011
1584,4,143484,0.0570500671229675,0.0975013710599093,0.558840411421652
1585,4,145738,0.0615917625839967,0.0972599020908087,0.526967499766489
1586,4,147035,0.0612488007643911,0.0973821711636188,0.529786662701523
1587,4,147814,0.0402768411616686,0.0975687235045472,0.680000220655158
1588,4,148075,0.000305918947995337,0.099234942054593,0.997542047110141
1591,4,149457,0.0486388704583522,0.0979131481559436,0.619670868386735
1592,4,149464,0.0297149030129936,0.0973486993897172,0.760361818141409
1593,4,149678,0.026617627417136,0.0972214355837053,0.784411111314749
1594,4,154434,0.0378836488412709,0.096900019137599,0.696065573836208
1595,4,156313,0.0303935002165212,0.0977015099081375,0.755919422338324
1596,4,156362,0.0539195345560914,0.0981760965855279,0.583206906112975
1597,4,156963,0.112245357368208,0.0976263193188462,0.25102732563376
1599,4,158123,0.113306432668774,0.0988305485459211,0.25237653923194
1600,4,158426,0.110325433048417,0.0983888895721604,0.262913873975265
1601,4,158963,0.125521929850833,0.0968723849437625,0.195909890652857
1603,4,161760,0.119820834095505,0.0973836734877681,0.219366774896438
1604,4,163032,0.142071204139081,0.0982243720588455,0.148953865027403
1605,4,163327,0.173634972630864,0.0976730979189849,0.076311432373328
1607,4,165032,0.101985326976805,0.0970037624169444,0.29381505672931
1608,4,165290,0.11433846834783,0.097964885805428,0.243942741722468
1609,4,165509,0.162443713327698,0.0969683422423503,0.094775800710288
1610,4,167204,0.129907995278244,0.0986017054636499,0.188524705621521
1611,4,167436,0.156465447103082,0.0974703139225826,0.109330232923461
1612,4,167687,0.109671002952554,0.0965893683713404,0.256963199803768
1613,4,168238,0.114933317709535,0.0970113341689327,0.236916839370422
1614,4,168256,0.122995989736391,0.0982177855028127,0.21129755646859
1615,4,171883,0.123340470329688,0.0972215424131154,0.205400549764327
1616,4,172408,0.141627884055106,0.0970204153467882,0.145241526193634
1617,4,173416,0.0296966387447293,0.098425419457159,0.763045348670976
1618,4,173461,0.0114019611324858,0.0975576560206622,0.907026304952016
1622,4,174546,0.0832323511817678,0.0973281959782676,0.393035957437725
1623,4,174974,0.216832506596408,0.100800612653641,0.0321462733772479
1624,4,175467,0.154239423787028,0.0968366392892328,0.112104651059453
1625,4,177157,0.164039562893841,0.0967415699269223,0.0908344649069179
1626,4,177207,0.104840851427838,0.0966960391112516,0.279002308731749
1627,4,177280,0.126245202943295,0.0971736620074109,0.194733147478469
1628,4,177330,0.0745721924636006,0.0972720887522973,0.443810915804517
1629,4,177633,0.0781704522581227,0.0970948884978484,0.421307726198199
1630,4,177756,0.0994183904163736,0.0989389909429803,0.315659589695987
1631,4,178032,0.111257034987527,0.0971510683477648,0.252903711395395
1632,4,178058,0.108011135360782,0.0973338909044658,0.26788495837502
1633,4,178267,0.11197715856266,0.0971324571076516,0.249760435461889
1634,4,178339,0.0890408250727837,0.0980781798552028,0.364573865402248
1635,4,178489,0.0644814786161667,0.0971341580951295,0.507226452817577
1636,4,178698,0.0821892605626328,0.0966849211891866,0.395860577245881
1637,4,178705,0.0656282069078216,0.098216391617985,0.504442508480292
1638,4,178974,0.119201099992659,0.0974820656448292,0.222220874879984
1639,4,179020,0.0368508933225608,0.0978497753725194,0.706692082997502
1640,4,179134,-0.0356782655681291,0.098977439548292,0.718712280942481
1641,4,179240,-0.0373875316296068,0.0976102126219266,0.701928888553604
1642,4,179480,0.0222972111405479,0.0974038966623448,0.819067559547245
1643,4,179651,0.070777934067628,0.097363870284976,0.467742985632154
1644,4,179674,0.047992283641506,0.0989399096171384,0.627931144154947
1645,4,179696,0.0803070730426644,0.0971539731051157,0.409024520098358
1646,4,179726,0.0810487419439797,0.0970597020089254,0.404259927109707
1647,4,179806,0.0810487419439797,0.0970597020089254,0.404259927109707
1648,4,179890,0.093530063530665,0.0970394533277732,0.335788236153474
1649,4,180004,0.0817310286170569,0.0977727064703495,0.403760380602503
1650,4,180086,0.0966793963614048,0.0970245453657163,0.319717656632643
1651,4,180121,-0.00301448070652845,0.0991145440756593,0.975753979477157
1652,4,182380,0.0569657605619783,0.0975287852617858,0.559531633156074
1656,4,192266,0.0586340819743836,0.0994509750422319,0.555850927589137
1659,4,193794,0.0795541285233079,0.0980385439904572,0.417649695818263
1660,4,193943,0.115066350628862,0.0982474103235146,0.242312505669201
1661,4,195122,0.118309529201001,0.0979904948448447,0.228102968206014
1662,4,195463,0.101725496782678,0.096935273909171,0.294704295157608
1663,4,195795,0.0865188265580835,0.0972417369060908,0.374217173612069
1664,4,196790,0.0995320175498602,0.0972064643597136,0.306572403998115
1665,4,198420,0.122176551116219,0.0970813595025365,0.209043956778739
1666,4,199642,0.129429501599045,0.0973957604680734,0.184738355629474
1667,4,203027,0.126329737801823,0.0971787902805699,0.194458645580665
1668,4,204037,0.0346721860410128,0.0975171707281392,0.722390296876955
1669,4,205977,0.0407007062568689,0.0981060248850615,0.678493120963899
1675,4,211091,0.0182745852937629,0.100305626648201,0.855538956725786
1676,4,211612,0.0357688785945775,0.0980386205294186,0.715445757777354
1679,4,213169,0.0867625231455594,0.0979641427322533,0.376405874724451
