SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2936,5,98040,-0.0723620494388602,0.0845780905921085,0.392818804197498
2937,5,98089,-0.0471605229825132,0.0854075269011395,0.581172900720075
2938,5,98565,-0.053924812688491,0.0896038813133491,0.547684700118271
2939,5,98574,-0.053924812688491,0.0896038813133491,0.547684700118271
2940,5,98997,-0.049993313444002,0.0886469747346721,0.573139731139641
2941,5,99314,-0.0612519810717309,0.0894523214760762,0.493954530506887
2942,5,99455,-0.0324369506782158,0.0918418139200409,0.724162201943463
2943,5,99489,-0.0247780748959485,0.0907985448153803,0.78509683676353
2947,5,102203,-6.04230714884579e-06,0.112322788737388,0.999957108877906
2948,5,102465,0.0218069541026829,0.118523646737895,0.854128344770247
2949,5,103569,0.057664995769386,0.12172225077694,0.635976447814641
2950,5,103937,-0.0060665850097088,0.12282282036697,0.960634057862586
2951,5,104225,-0.0146550077023093,0.126049822851742,0.907509736746693
2952,5,104404,0.000599625983223717,0.123754469960059,0.9961367720635
2953,5,104442,-0.027833501915886,0.127653142086903,0.827523867746668
2954,5,104957,-0.0119750639997669,0.127044282599402,0.924956916305798
2955,5,105087,-0.0275792816136438,0.126649668048456,0.827741624574469
2956,5,105138,-0.0275792816136438,0.126649668048456,0.827741624574469
2957,5,105493,0.0136248090336117,0.129987252080703,0.916580946138145
2958,5,105602,0.0500231780309797,0.129962005453905,0.700538733759239
2959,5,105816,0.00515394080860432,0.12998898542769,0.968395329889601
2960,5,105842,-0.0113969499662332,0.133897651868523,0.932216726469441
2961,5,105854,0.0262064930109034,0.132446732544062,0.843265051154801
2962,5,106333,0.0290098077308691,0.143075056777796,0.839439934445684
2963,5,106481,0.14763711335609,0.138447634863201,0.286982891970448
2964,5,106489,0.1481463980863,0.140601079930345,0.292757115166235
2965,5,106491,0.1481463980863,0.140601079930345,0.292757115166235
2966,5,106493,0.133843529347583,0.137669038143453,0.331610657129164
2967,5,106501,0.131216346378512,0.13609889644311,0.335643270185129
2968,5,106718,0.0571684778397206,0.133864448910864,0.669594209483135
2969,5,106822,0.0348199192855176,0.135401568317942,0.797204794525001
2970,5,107574,0.0172164525244725,0.157759294687985,0.913160480869038
2973,5,117834,0.0024021333187747,0.178590930082282,0.989275993612539
2974,5,119209,-0.181767420425171,0.147165994310843,0.217607892815266
2975,5,120796,-0.303067120678204,0.13105643247969,0.0213251682669472
2976,5,124644,-0.198099852850981,0.0779595909054462,0.0114791593429566
2977,5,125211,-0.203053573211417,0.0789639088919977,0.0105354156000981
2978,5,125474,-0.194315193872265,0.0784372630401219,0.0137043267308209
2979,5,127339,-0.186910106584968,0.0779220893439498,0.0169725676073362
2980,5,131540,-0.123932398778512,0.0734622216427747,0.0924824976622978
2981,5,132221,-0.128432372300775,0.0739565385963719,0.0833315129867706
2984,5,134344,-0.146252769284448,0.0704209747258003,0.0385396598894287
2985,5,134626,-0.149230982183577,0.070101652561697,0.0339644021373797
2986,5,137820,-0.137385237301443,0.0698411227440984,0.049953218987949
2987,5,139492,-0.128036710492557,0.0693528196940624,0.0657053590265209
2988,5,144411,-0.108708550336386,0.0684141908490815,0.11296087849522
2989,5,154798,-0.0976800821864461,0.067984545436941,0.151661003909772
2990,5,154908,-0.0993498647049731,0.0670051923560085,0.139041307467501
2991,5,155745,-0.0961630840040071,0.0672427739740853,0.153576256678822
2992,5,156437,-0.0929097026761223,0.0675366110238978,0.169788678457207
2993,5,157488,-0.0768592715957599,0.0688435422311545,0.264995761551894
2996,5,161956,-0.0599588019290049,0.0638721595284392,0.348510521871562
2997,5,162464,-0.0544367983875118,0.064036462008687,0.395850883967307
2998,5,164144,-0.05941089609628,0.0637576729700156,0.352064623003786
2999,5,165491,-0.0874030954762861,0.0642301346122474,0.174451309894379
3000,5,166030,-0.0555862314942452,0.0643540151105239,0.388307900811005
3001,5,167327,-0.0622626949212157,0.0649410865734138,0.338337576780451
3003,5,169215,-0.0607516808164035,0.0642658301786196,0.345142872227027
3006,5,170676,-0.0870760979423868,0.0641800039408417,0.175728251325256
3007,5,171267,-0.0614399088536715,0.0636919056864364,0.335384353407845
3008,5,171463,-0.0566147282196083,0.0636227129624743,0.374151981878452
3009,5,172056,-0.0643078519086511,0.0636019989658363,0.312662082232109
3010,5,172075,-0.0555139464385386,0.0637917915513492,0.384762543107383
3011,5,173259,-0.0665022536612563,0.0637689285398016,0.297725431833306
3012,5,173927,-0.103881163932596,0.0634535997829922,0.102496498788084
3013,5,174122,-0.0999799771304473,0.062968763016831,0.113233395180552
3014,5,178044,-0.063261587868787,0.0628173971346931,0.314590395698515
3015,5,178645,-0.0812828672988024,0.0641361601570533,0.205866112629158
3016,5,178674,-0.0817416893069611,0.0630796161961832,0.195873993007737
3017,5,179325,-0.0821788857967072,0.0625966435553357,0.190092352416036
3018,5,181135,-0.0694556907180013,0.0639952910968506,0.278518358836027
3019,5,184224,-0.0774467496764206,0.0633261779584044,0.222152481791375
3020,5,185680,-0.126922780988661,0.0624224834586743,0.0427712894397294
3021,5,186149,-0.113381266519375,0.0625391602390578,0.070686577943772
3022,5,187087,-0.101027604361546,0.0619932669609596,0.104066520335173
3023,5,187466,-0.0933875283882073,0.0619664245531892,0.132687954220186
3024,5,187642,-0.0990103890443712,0.0623151041138199,0.1129857227249
3025,5,189599,-0.0700634775620994,0.0619977678980545,0.259202732281482
3026,5,189613,-0.06770343888551,0.0622880444467349,0.277804443901801
3027,5,191306,-0.0514416590731475,0.0615791688610195,0.404072001457855
3028,5,192971,-0.0456608881172234,0.061455870210438,0.457983955606886
3033,5,210350,-0.101348347802518,0.0593876831516272,0.0887842580139392
3034,5,210480,-0.108419407315109,0.0596380583839544,0.0699182486386213
3035,5,211001,-0.100140211399839,0.0595094975013545,0.0933057383769218
3036,5,211036,-0.10285184823169,0.0595124848348844,0.0848197094961541
3037,5,211245,-0.102726613803724,0.0593809743304839,0.0845117696666437
3038,5,211284,-0.108562852799675,0.0594307612958764,0.0685875079887663
3039,5,211526,-0.094574088433256,0.0595783542370744,0.113319611672722
3040,5,211987,-0.107367426285154,0.0598001160904955,0.0734390693258234
3042,5,214406,-0.0881609965532447,0.059815655649839,0.141405551041339
3043,5,214752,-0.0311787706493349,0.0601244765914826,0.604385298156946
3044,5,215862,-0.0390600766725171,0.0602001088874042,0.516865424219978
3045,5,216840,-0.0556513853444763,0.0601486313037745,0.355477770782446
3046,5,217294,-0.00959707754090133,0.0609352221365556,0.874943700311687
3047,5,217319,-0.00312133711686924,0.0609861728734313,0.959210190699477
3049,5,218253,-0.0274809645747627,0.0605022131941081,0.649953813883329
3050,5,218986,-0.0207566386509088,0.0599840028559742,0.729521626894004
3051,5,219768,-0.0227908093351603,0.0599819110686326,0.704202589049914
3052,5,220210,-0.0196563013211539,0.0600576868653762,0.743642292121707
3053,5,220516,-0.021304999804745,0.060056094116033,0.722987478356123
3054,5,220904,-0.0182827110220707,0.0600919743791608,0.761120156566188
3056,5,221810,-0.0274864150940064,0.0606693964982469,0.650789359252598
3057,5,221815,-0.0158261030465661,0.0611921055102591,0.796071610939789
3058,5,221827,-0.0230566794961553,0.0606400916553231,0.704009517817023
3059,5,221903,-0.0272593565041185,0.0607067535579211,0.6536831464551
3060,5,221992,-0.043410702476724,0.0599162861934206,0.469224900538844
3061,5,222178,-0.055569817027525,0.060027030595221,0.355210151044567
3062,5,222207,-0.054820425922266,0.0599590236676142,0.36118427062987
3063,5,222346,-0.0422225095576757,0.0599988965800801,0.482070187420801
3064,5,223004,-0.0583381811426578,0.0598389341502743,0.330267487097274
3066,5,225231,-0.0110275326331,0.0612579569571508,0.85724176054098
3070,5,225569,-0.0454749422905212,0.0602100667436709,0.450589777468702
3072,5,227110,-0.0390485470936404,0.0602257450803742,0.517167404548384
3073,5,229365,-0.0591924775128793,0.0596080593730665,0.321376458151906
3074,5,229595,-0.0536787700772857,0.059554304720246,0.368021286491276
3075,5,229778,-0.0485850305696371,0.0595535773350404,0.415152933040976
3076,5,229833,-0.0473754853750234,0.0596492629201811,0.427592700886124
3077,5,229900,-0.0483300563148161,0.0596470935013313,0.418332776369354
3078,5,230375,-0.0467363764115714,0.0596591602346309,0.433923532244107
3079,5,230512,-0.061523907580037,0.0598799212601444,0.304909911089875
3080,5,232888,-0.0515791266384941,0.0596582130891616,0.387858057386346
3081,5,234489,-0.0314377316087725,0.0598960719510984,0.6000021050722
3082,5,234669,-0.0568040059525974,0.0597467720744009,0.342383804700735
3083,5,237047,-0.0524921611028201,0.0598105564916995,0.380735819150885
3084,5,238069,-0.0393444336648829,0.0600504101646035,0.51277210037127
3085,5,239147,-0.0363048193927291,0.0605140310292032,0.548930787346949
3086,5,240361,-0.0405731471770251,0.059851057131658,0.498277967988698
3087,5,241166,-0.0237386161147921,0.0597583894745024,0.691428179755721
3088,5,241225,-0.0311278588663033,0.0596795430745459,0.602287512382022
3090,5,241984,-0.0481165853489301,0.0598918115321784,0.422288989252432
3091,5,242244,-0.0381833765319993,0.0596613527586039,0.522586556648655
3092,5,242428,-0.0435366523213197,0.0595646374812564,0.465316287255349
3093,5,243584,-0.0502272917525115,0.0597970918962603,0.40149815587343
3095,5,245951,-0.0619727008826903,0.0595127422788732,0.298432770274394
3096,5,246143,-0.0647290394706921,0.0595917537797782,0.278128155825099
3097,5,246282,-0.0560220803776321,0.0596139168780964,0.347989244124151
3098,5,246808,-0.0602850734571344,0.0607295893460269,0.321545680397942
3101,5,249753,0.160949152690659,0.099143615319366,0.105397828661092
3104,5,251602,-0.0501891619862713,0.060685609772985,0.408775559259451
3105,5,251756,-0.0695506684144799,0.060016505299281,0.247296997189647
3106,5,251866,-0.0542623032434497,0.0596514700692936,0.363624755754026
3107,5,253670,0.000555563935112191,0.0605345758866129,0.992682597990157
3109,5,254385,-0.00445776324906197,0.0597995922485704,0.940618925689592
3113,5,260512,0.0265540742283361,0.0602973006652172,0.659927258818532
3114,5,260909,0.0552225752291008,0.0598301903144389,0.356643655076643
3115,5,261182,0.0459497586760868,0.060181979288638,0.445667145238169
3116,5,261798,0.0573274122703065,0.0596245145749332,0.336972086362738
3117,5,262671,0.0274893936637437,0.0603558227639584,0.649061567949756
3118,5,264790,-0.00277658477458204,0.0601226974340801,0.963191325526071
3119,5,265651,-0.0180940689133078,0.059624383797108,0.761712310013015
3120,5,266244,-0.0642757251468579,0.0611022071301359,0.293547616204746
3123,5,268009,0.00642202267921038,0.0597062576024411,0.91440560041159
3124,5,268019,0.00642202267921038,0.0597062576024411,0.91440560041159
3128,5,269900,-0.000658776927336402,0.0602751228363795,0.9912858688227
3129,5,271971,-0.0147828317088241,0.0599413769785105,0.805344525568879
3131,5,272598,-0.00991709135624219,0.0598090723069121,0.868399438200605
3132,5,272758,-0.00608728247384088,0.059720465330493,0.918870437740969
3133,5,273551,0.00361671824658039,0.0600454404059382,0.952004132388585
3136,5,274280,-0.0109734530011744,0.060334793828694,0.855784406523995
3137,5,274601,-0.0159591159137737,0.0599105677052706,0.790100310770178
3138,5,277836,-0.00780510147704552,0.0598885620397068,0.896381890486441
3139,5,279640,-0.0459814980290443,0.0598927537081173,0.443160497955219
3141,5,283807,-0.0331650525141308,0.0597740044170026,0.579354985935613
3142,5,284696,-0.0667475602681609,0.0605311043396607,0.270909304531394
3146,5,290243,-0.0328570020886108,0.0603453034856976,0.586452802669097
3148,5,293310,-0.000251706294238124,0.0598710328977008,0.996647965112716
3149,5,293706,0.0029353165175667,0.0596882361703366,0.960805677437802
3151,5,302362,0.000942679171917262,0.0606318004100441,0.987604090725714
3152,5,304779,0.0165507768386531,0.0597412119037935,0.78191063014397
3153,5,308710,0.00963175648633893,0.0608618711506479,0.87434556797468
3154,5,309654,0.0693440630388625,0.0595883432442268,0.245324038396037
3155,5,309985,0.0611116284640592,0.0598016115868435,0.307525183414903
3156,5,310175,0.0776598402477986,0.0601022371563384,0.197157740978952
3157,5,312612,0.0633437224165496,0.0600571417950309,0.292272820666664
3158,5,313206,0.0720582399700272,0.0595199658098011,0.22683699790129
3159,5,313702,0.0535817358455642,0.059901542050752,0.371665635940684
3160,5,314857,0.0741993845086277,0.0596411354415792,0.214289158887266
3161,5,315976,0.0529298644426241,0.0603970263418615,0.381427390340284
3162,5,317740,0.0320892959113546,0.0599565048203127,0.592841935537822
3164,5,320971,0.012687450538497,0.0603814460835508,0.833693934764066
3165,5,321654,0.0337163745735347,0.0606170819892952,0.57841353019281
3166,5,324331,0.0184573693546525,0.0609064646942941,0.762034455938163
3167,5,328525,0.04024397924305,0.0598911290158805,0.502053626973524
3168,5,335406,0.0467321614490387,0.0598079631916934,0.435108503861046
3169,5,335771,0.0209099910562902,0.0596780641426611,0.726262628154739
3170,5,336687,0.0510141634540873,0.0596097334105028,0.39268750641393
3171,5,341045,0.0380673930376512,0.0603035927260629,0.528277474379957
3172,5,341262,0.0568672040956904,0.0598258259131268,0.342485195928602
3173,5,342707,0.0630271567940531,0.0595771714758373,0.290820856018558
3174,5,342848,0.0582835221483161,0.0601372222436644,0.33312120281356
3175,5,343502,0.0535956327506564,0.0600354758881143,0.37260850172784
3176,5,343588,0.0341209627362032,0.0597003154235661,0.567999143043418
3177,5,346773,0.0834177323661658,0.0608125186390809,0.171021889998051
3178,5,349449,-0.0294658376335487,0.0601447191535154,0.624497937417104
3179,5,350876,-0.0210668745594803,0.0601229868402121,0.726250263592911
3180,5,354177,-0.0349582340768811,0.0610514477803662,0.567278131653147
3181,5,357163,-0.0425405799209872,0.0604027041311235,0.481721083889688
3182,5,360584,0.0188555912145566,0.0602257038513319,0.754403164659124
3183,5,363025,0.03162118638154,0.061507104653476,0.607499393868652
3184,5,365083,0.02423740860237,0.0600922411655087,0.686944710025601
3185,5,366361,0.0138115512557629,0.0601606718657149,0.818552868437752
3186,5,371014,0.029757911385866,0.0598088721247785,0.619110951393623
3187,5,371457,0.0258344856132576,0.0609278471097563,0.671811174870136
3188,5,372989,0.0467930674196299,0.0610854889532473,0.444172799648419
3189,5,374614,0.0427980120231805,0.0601576772289824,0.47728729655974
3190,5,377631,0.0297068540487004,0.0602989515814893,0.62255945438325
3191,5,378702,0.0196378700814617,0.0617588026376453,0.750690512470065
3192,5,378741,0.0187263347715964,0.0614455272791731,0.760726120269665
3193,5,379541,0.0509185330189315,0.0602849838211542,0.398889269759818
3194,5,380460,0.0357936811144166,0.0605075387517565,0.554525654692812
3198,5,382808,0.0401897086519361,0.0605822574034529,0.507513321391497
3199,5,384156,0.0269881013665364,0.0613472912507091,0.660261898653726
3200,5,387695,0.0270218671953334,0.0603773365572232,0.654752623042224
3201,5,388185,0.0455157366014671,0.0608636975282319,0.455060227397884
3203,5,391916,0.0451928809778672,0.0602353490381277,0.453590828821403
3204,5,392497,0.0470034662155145,0.060386011060913,0.436864471990553
3205,5,393006,0.0532684699962178,0.0603785969484624,0.378246889583337
3206,5,393290,0.0320863931966552,0.0603202434108523,0.595106259319393
3208,5,396266,0.047402485885345,0.0606820502629815,0.435231034279483
3209,5,398009,0.0477084094914255,0.060391766360064,0.430068611370518
3210,5,398644,0.0316511201270285,0.0603855710632779,0.600502897294454
3211,5,401545,0.041177284555857,0.0599307598680116,0.492482838002376
3212,5,402468,0.0323206909305642,0.059946142545323,0.590114857610275
3213,5,403529,0.0300625681512944,0.0608429942205206,0.621542355145499
3214,5,405417,0.0293035671311858,0.0602346409691753,0.626921490779202
3215,5,406230,0.0513918815682051,0.0605410363784536,0.39652512933002
3217,5,407785,0.0312406452983371,0.0600739689152325,0.603364232479748
3218,5,409900,0.068006455474625,0.0602109783713805,0.259466809909839
3223,5,417297,0.0323318817019326,0.0602471762659595,0.591844758605331
3224,5,419108,0.0698204320361985,0.0600859809053632,0.246016980552073
3225,5,421695,0.0836656493059297,0.0601041097516712,0.16479510291435
3226,5,422560,0.0574211636271057,0.0598662014140566,0.338135488273182
3227,5,424852,0.0995077767985972,0.0596120635382818,0.0959532717846451
3228,5,425327,0.0991808687440769,0.0595168863048393,0.0965143335636909
3229,5,427844,0.127402986679444,0.0594872203923858,0.0329027220335288
3230,5,430235,0.128660486691428,0.0602646900551314,0.0334554490551831
3232,5,430883,0.129255661230726,0.0594501459365898,0.0303550045028122
3234,5,431369,0.133074617188485,0.0595731710847727,0.0261220198204441
3235,5,432378,0.129172593335163,0.061096723448272,0.0351962683781547
3236,5,432587,0.121009177368861,0.0597686995889617,0.0436583947696627
3237,5,434634,0.0984095396344424,0.0595517523427495,0.0993208627211161
3238,5,441308,0.109119006094726,0.0598402597380192,0.0690724662246988
3239,5,441594,0.089846470466276,0.0596199277342249,0.132708287487264
3245,5,451448,0.0997976560290235,0.0601980719467809,0.0982418535531576
3246,5,456087,0.0666582913875543,0.0599374902175818,0.266839006880547
3247,5,458086,0.0697435587301304,0.0599016958034394,0.245088639323374
3248,5,461234,0.0796712652750129,0.0594924703957415,0.181372971235412
3250,5,463004,-0.0420141194390517,0.0601235919193739,0.48513972265332
3251,5,465043,-0.00404137306930608,0.0606417803165818,0.946903340423342
3252,5,467724,0.00694307505886183,0.0599282805738404,0.907832226644957
3253,5,468076,0.00943237252871421,0.0601313459779016,0.875442639231783
3254,5,469078,-0.0240464521828558,0.0603979405829186,0.690772354661283
3255,5,469404,-0.0399926282902129,0.0606496908386526,0.510066532620216
3256,5,475322,0.0258602051113824,0.0597672206107588,0.665509975500066
3257,5,475607,0.00752746092022466,0.0597096530690306,0.899750075938027
3258,5,475736,0.00537128506541518,0.0596558442009132,0.928308186967874
3259,5,478715,0.0447746769543024,0.0603430460402869,0.458579366359308
3260,5,478932,0.0255554516817487,0.0603208318240107,0.672072684971414
3261,5,479996,0.0188012730216237,0.0601332817277642,0.754723598345372
3262,5,482003,0.0306064473852184,0.0598346487513352,0.609308813740491
3263,5,482536,0.0104846485540916,0.0598542185383906,0.861046683445176
3265,5,484954,0.0213786552561318,0.0599219451644483,0.721473381353321
3266,5,486157,0.0128824351111138,0.0598358474387299,0.829660668505416
3267,5,486882,0.0396305739465468,0.0611069115157409,0.517054262202486
3270,5,487404,0.0167778792087837,0.0604560981939863,0.781542001610544
3273,5,489636,0.00911617474871024,0.0599307837291333,0.879185718772282
3274,5,490549,0.0221704458426468,0.0596908729374276,0.710546787190874
3275,5,491806,0.0340316710390719,0.0595952762806811,0.568331515125752
3276,5,491888,0.0376880319820551,0.0597777548682352,0.528795593758275
3279,5,499612,0.044194181188239,0.0595970025749786,0.458852839702997
3280,5,502460,0.0391202071361503,0.0600508251557283,0.515178876521027
3281,5,504765,0.0473433764098836,0.0602835241035586,0.432777979509623
3282,5,504884,0.0394704744238422,0.0600501758464301,0.511421785099392
3283,5,509836,0.0135447717330812,0.0607198092018745,0.823610000982259
3285,5,511350,0.0104765475742694,0.0602314838936777,0.862013844511316
3286,5,512696,0.0334055027809835,0.060660981185632,0.582193322592378
3287,5,512931,0.0175541180379323,0.0598495275600382,0.769461993663731
3288,5,514582,0.0263306208888502,0.0598593717191895,0.660297076702436
3289,5,515315,0.0351411481600727,0.0598674361147702,0.557590554803858
3290,5,515397,0.0328414450318662,0.0598142404416248,0.583313262130399
3291,5,515950,0.025223701716048,0.059824714007014,0.673554087124333
3292,5,516091,0.0409168357499485,0.0597240365354704,0.493731504852608
3293,5,518207,-0.00329750018180036,0.059839518452994,0.956085408288401
3294,5,518275,-0.00137427848911303,0.0596714951387353,0.981638768052795
3295,5,519067,0.0307186859574735,0.0599585384896752,0.608738979346637
3296,5,522215,0.0587911876577313,0.0598590999652545,0.326693906595637
3298,5,523232,-0.03416273515241,0.0607558212728049,0.574271471079636
3299,5,524247,0.0958730512247175,0.0601780180799044,0.11201988588673
3300,5,524532,0.0822512307400815,0.0598093875143347,0.169934522626002
3301,5,524625,0.0919651777942748,0.0597597395120838,0.124720847732367
3302,5,525863,0.0965737336855113,0.0597960870035996,0.107193048434806
3303,5,526004,0.0786142678263135,0.0598046281362635,0.189525330682798
3304,5,526007,0.0709389893116332,0.0598136969351008,0.236420334682145
3305,5,529382,0.065805562514033,0.0599703518197225,0.273257524326347
3307,5,532205,0.0621837927026918,0.0600394047198102,0.301043475585504
3308,5,532256,0.0604553985702705,0.0596242357569511,0.311305835647214
3309,5,533988,0.0529466425327245,0.059724171344117,0.375941201511136
3310,5,535074,0.0633487771288584,0.0597760177359029,0.289974239182104
3311,5,537503,0.0513633259928427,0.0598275756683943,0.391186523477237
3312,5,538956,0.0523179909148921,0.0600386684326399,0.384125357149887
3313,5,540169,0.0403340248425825,0.0596827475685364,0.49960561036068
3315,5,540682,0.032930239882087,0.0602985734601649,0.585328622299761
3317,5,542346,0.0452897741073649,0.0597983099734381,0.449330190225345
3318,5,542361,0.0452273786636321,0.0599941280626842,0.451433782541761
3319,5,543103,0.056848720728584,0.0599661145022276,0.34377081773384
3321,5,545826,-0.0206427976259091,0.0597913860332537,0.730114306398982
3322,5,546667,0.0218806481787719,0.059835543526313,0.714823068621268
3323,5,547620,-0.00420628452052957,0.0598010608232417,0.943964500885519
3325,5,548310,-0.0196603985385532,0.060284438899917,0.74452132990463
3326,5,548459,-0.0328843971834368,0.0606850114237629,0.588238471909613
3327,5,548843,-0.0174478516265351,0.0597037753092092,0.770274552809583
3328,5,549055,-0.0156884752608624,0.0597155063932284,0.792919437739354
3329,5,549248,-0.00756035650501052,0.0599494727330338,0.899714951995915
3333,5,550708,-0.0274790115230493,0.060624522314509,0.65063597897636
3336,5,551776,-0.0193578038994687,0.0598309053009193,0.746476482319315
3337,5,552218,0.00487877062739797,0.0602827974675713,0.935542380651271
3338,5,553130,0.0269501191916473,0.0607973760050398,0.657836450245852
3343,5,555454,0.0317229658889313,0.0600876448850779,0.597869281460246
3344,5,555973,0.0486836995962925,0.0599706795248628,0.417458227374216
3345,5,557406,0.0368188814734769,0.0598247321386783,0.538656912517113
3346,5,557772,0.0346571484736056,0.0601696296141009,0.564988481887257
3347,5,558324,0.0426935634167789,0.0597341997141086,0.475250985426098
3348,5,558514,0.0399372508912131,0.0601025891844318,0.506813962075355
3349,5,558549,0.0330164278667417,0.0599436388057945,0.58212523218077
3350,5,559378,0.0647447223533485,0.0595569178670614,0.277731401131977
3351,5,560042,0.051596722577867,0.0599312889760857,0.389860264769989
3352,5,561145,0.0438834220803361,0.0597790254989679,0.463378777871288
3353,5,561154,0.0496212496438459,0.0598583525392481,0.407677105551542
3354,5,561160,0.0496212496438459,0.0598583525392481,0.407677105551542
3355,5,561163,0.0496212496438459,0.0598583525392481,0.407677105551542
3356,5,561166,0.0496212496438459,0.0598583525392481,0.407677105551542
3357,5,561193,0.0506449406269253,0.0609267990885295,0.406398588943486
3370,5,561430,0.0500173488798501,0.0605930695216336,0.40966616724135
3396,5,561906,0.0445689010381504,0.0597005966610256,0.455838001755184
3397,5,561915,0.0522998303211475,0.0596065771181838,0.380856883838355
3398,5,562065,0.0647895742370125,0.059851564173257,0.279767404615975
3399,5,562072,0.0428939445980484,0.0598588207559351,0.474103902718488
3400,5,562097,0.0530190055834711,0.0596546371694601,0.374734143600763
3402,5,562116,0.056854294414993,0.0595665902908538,0.340500875131143
3403,5,562155,0.05827271627274,0.0598795965467381,0.331137769768313
3404,5,562173,0.0465635863129754,0.0599296038246458,0.437696003135575
3405,5,562264,0.06820144632637,0.0597011462392588,0.254069994937154
3406,5,562359,0.0527322229434255,0.0599944842046421,0.380025649317459
3407,5,562436,0.0650295854313916,0.0599497428119224,0.278779300528167
3408,5,562451,0.056963633497837,0.0598927012752768,0.342207016695686
3409,5,562473,0.066213309971155,0.059956614308526,0.27019192373768
3410,5,562513,0.0492804552458644,0.0600152535418158,0.412125184115693
3411,5,562518,0.0558709752456142,0.0598956169394747,0.351557849167752
3412,5,562560,0.0554290796442266,0.05972724581409,0.354022613339003
3413,5,562570,0.0569077065214273,0.0596444864733861,0.34067826367849
3414,5,562582,0.0521594522616863,0.0597469382672606,0.38325311114931
3415,5,562610,0.0539003399667615,0.0597425608586865,0.367560473230155
3416,5,562667,0.0537057280262145,0.05960303554371,0.368172387542499
3417,5,562683,0.049962627147019,0.0597045367707911,0.403253531686347
3418,5,562774,0.0473221407563865,0.0598636264094405,0.429767106270283
3419,5,562846,0.0534726902673404,0.0605251072589281,0.377578550139781
3420,5,562873,0.0530805804769198,0.0608353472230963,0.383513169482655
3421,5,562888,0.05000750920562,0.060314855217823,0.407603757906122
3422,5,563005,0.0543037734470986,0.060189339478772,0.367557430448058
3423,5,563017,0.0612417241339673,0.0604237148515248,0.311497498793183
3424,5,563018,0.0652319751944526,0.0607006815666666,0.283265546489515
3425,5,563074,0.0755149750280684,0.0608131854822678,0.215152008013144
3426,5,563104,0.0722024766621134,0.0604847706530781,0.233385256619021
3427,5,563148,0.050118712198934,0.0601851162538612,0.405552936146299
3428,5,563174,0.0715385596199788,0.0605432451828464,0.238155528292255
3429,5,563257,0.05578087926976,0.0610045731332795,0.361145495718723
3430,5,563299,0.0511348999188216,0.0602277009359952,0.396442073983492
3431,5,563318,0.0411100887618716,0.0603777091898967,0.496392604359702
3432,5,563324,0.0729200719836727,0.0603629616470363,0.227845658188656
3433,5,563344,0.0620360648799095,0.060572933442152,0.306463445845763
3434,5,563347,0.0474337374930488,0.0606681197155087,0.434823263675674
3435,5,563348,0.0616328800260262,0.0605968252691148,0.309803632705257
3453,5,563747,0.0482216737723091,0.0600052339351598,0.42215469889795
3454,5,563755,0.0450128778244194,0.0597917966291852,0.45205563757699
3455,5,563781,0.0424503889370436,0.0598739736218636,0.478795130737394
3456,5,563837,0.0421297462093937,0.0603932725942193,0.485892807882081
3458,5,563866,0.0350163380460123,0.0607996500755503,0.565029530855187
3459,5,563882,0.0395622010508588,0.0605868738128205,0.514192256103792
3460,5,563899,0.0468938417379388,0.0606342033789761,0.439809627941678
3461,5,563908,0.0468938417379388,0.0606342033789761,0.439809627941678
3462,5,563929,0.050590760708844,0.0605636251015722,0.404095568200951
3463,5,563964,0.0468528461302661,0.0597726410626316,0.433653159090403
3464,5,563970,0.0395830477708157,0.0596343366341041,0.507275479472926
3465,5,564006,0.0494546850239589,0.0597534536509555,0.40843037807942
3466,5,564048,0.0297951837339269,0.0599388920084521,0.619433159410767
3467,5,564065,0.027782237706416,0.0597817779518251,0.642413107648674
3468,5,564074,0.045161586215573,0.0597630816050964,0.450346820703259
3469,5,564097,0.0197237728937801,0.0599506763601632,0.742350786062162
3470,5,564135,0.0261028478182152,0.0599437691643604,0.663497921102793
3471,5,564147,0.0260678616987958,0.0601896189763615,0.665209795922861
3472,5,564195,0.0305009158319071,0.0601788963681181,0.612585349797464
3473,5,564197,0.0305009158319071,0.0601788963681181,0.612585349797464
3474,5,564206,0.0388062588584218,0.0605096330909696,0.52172859428158
3475,5,564212,0.0313959497555983,0.0603504239672192,0.603231130480211
3476,5,564236,0.0263877778447339,0.0599529426146093,0.660104002149229
3477,5,564252,0.0213671825777791,0.0606231241182771,0.724704193010808
3478,5,564265,0.0300106746943758,0.0604415904955486,0.619834104887823
3479,5,564272,0.0299973040811086,0.0605267611962047,0.620482230404326
3480,5,564298,0.0225965799273599,0.0603732437944,0.70841972079144
3481,5,564300,0.0396174557154032,0.0603415834618874,0.511896058557961
3482,5,564304,0.0396174557154032,0.0603415834618874,0.511896058557961
3501,5,564535,0.0353640838410912,0.0606223087169682,0.56002955063324
3505,5,564590,0.0320753506858028,0.0610559311334792,0.59967407656291
3506,5,564680,0.0134488682730091,0.0608041215704242,0.825077442688654
3532,5,565093,0.0262711190017588,0.0598736776837322,0.661092447177414
3533,5,565120,0.0266461613415562,0.0600433514556322,0.65747206527358
3534,5,565122,0.0267646213813918,0.0601348287098628,0.656536996269846
3535,5,565125,0.0267646213813918,0.0601348287098628,0.656536996269846
