SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2548,4,1172576,0.0419852422385801,0.0570319795246183,0.462116050607821
2549,4,1172914,0.0228626350018692,0.0557009668076788,0.681722610000682
2550,4,1173839,0.0311123880522935,0.0557641872944261,0.577247373646361
2552,4,1175150,-0.0253565839920655,0.0560780605553725,0.651427231146563
2553,4,1175327,-0.00993842999430358,0.0559614470083174,0.859143519985706
2554,4,1175949,-0.0011344346412242,0.0562421738736241,0.983918730229317
2556,4,1176852,-0.0163712756592917,0.0561438729959842,0.770767534408558
2558,4,1181165,-0.00921545922896472,0.0559711102204759,0.869316301618273
2559,4,1184872,-0.0135902936071768,0.0558765453692414,0.807976243411442
2561,4,1189750,-0.0350224752024215,0.0568026409151637,0.537919628036163
2562,4,1191476,-0.0284063106653386,0.0558594456951964,0.611398027941708
2563,4,1191692,-0.0305164938863637,0.0560145875867712,0.586238195002273
2564,4,1191935,-0.0304241240534213,0.0557520866425258,0.585614247837568
2565,4,1197131,-0.063220716456347,0.0560753078877229,0.260328488713241
2566,4,1197837,-0.0441495896313055,0.0558862149671408,0.430063552642385
2567,4,1198548,-0.0656563741961886,0.0558263290416423,0.240354400633323
2568,4,1213560,-0.0480184099829582,0.0560360452023988,0.392070437712849
2570,4,1215342,-0.0406621516552863,0.0562917350837621,0.470559576214945
2571,4,1218917,-0.0388119363734753,0.056134591807722,0.489763290763984
2572,4,1218963,-0.0516624046638692,0.0557963079725308,0.355124898502128
2573,4,1219676,-0.0121774749503448,0.0567502853983953,0.830218710536835
2574,4,1222379,-0.0454578565664025,0.0563602576877522,0.4204638265822
2575,4,1222542,-0.0585960750383399,0.0563267996043329,0.298918253526711
2576,4,1224469,-0.0459828012439592,0.0558793687024474,0.411123773713803
2577,4,1225163,-0.0787358856043648,0.0566785043855015,0.165657777591827
2578,4,1225198,-0.0610327078071322,0.0565694642872323,0.281369647040935
2579,4,1225542,-0.0764582683313294,0.0567041029816613,0.178403013090544
2580,4,1226443,-0.0581428883563584,0.0557676443573355,0.297850880389375
2581,4,1227990,-0.068582615021593,0.0561403160645652,0.222663308353259
2582,4,1234689,-0.077950510603571,0.0557009029252862,0.162556843658911
2583,4,1235338,-0.064849782462025,0.0558289997754685,0.246191412290543
2584,4,1235719,-0.0782389116956691,0.0556997574491431,0.161003364432806
2586,4,1242195,-0.082599652060131,0.0557625593771882,0.139425503958214
2587,4,1242241,-0.0598073631327294,0.0559316045074668,0.285667572929967
2588,4,1242383,-0.0582225764091375,0.0560852498248829,0.299930082356153
2589,4,1246177,-0.061238781206583,0.0556829178919438,0.27217882810899
2590,4,1248530,-0.049654855331655,0.0559490586708818,0.375413415060487
2591,4,1248695,-0.0568784413297838,0.0558820061270117,0.30945533089221
2592,4,1257382,-0.0524275891777654,0.0561068280295414,0.350723759487622
2593,4,1257441,-0.0667733816595352,0.0561541677189397,0.235196348349429
2594,4,1259337,-0.0661949267087082,0.0566918359555305,0.24374525484868
2595,4,1261236,-0.0391938983444756,0.05590731635686,0.483732848501786
2596,4,1261386,-0.0463792126977222,0.0560444256184268,0.408488034028565
2597,4,1261899,-0.0445125890574631,0.0558818551163258,0.42624887472062
2599,4,1266919,-0.0320114554279503,0.056209641391203,0.569378304228795
2600,4,1267444,-0.033486925975046,0.0562802553343472,0.552222616053498
2601,4,1268273,-0.0327195437320315,0.0561940907863977,0.560763588881439
2602,4,1268325,0.0855426559238392,0.0560039671789541,0.12754733428221
2603,4,1272320,0.0939681773788661,0.0562347474284303,0.0956082454760757
2604,4,1276141,0.0950928110814133,0.0559193659641822,0.0899111686574984
2606,4,1278618,0.0961171143603646,0.0560910193995073,0.0874816233350961
2607,4,1278772,0.0969209297722374,0.0559604482853516,0.0841552916938427
2608,4,1278850,0.107694547449716,0.0557549458964878,0.0542128600329758
2609,4,1279912,0.0947586606336386,0.0557611674576086,0.0901311250130396
2611,4,1285240,0.1072309850131,0.0555252258266623,0.0542571883230675
2612,4,1287974,0.10522317086501,0.0558247937081064,0.0602669605475649
2613,4,1291435,0.081258128626408,0.0556910472509706,0.145430183086162
2614,4,1292515,0.0702035996596913,0.0558213030106348,0.209350108733631
2615,4,1296513,0.0456871756351573,0.0558800556290142,0.414140779136552
2616,4,1311626,0.0576620385572814,0.0558557703025019,0.302620520034961
2617,4,1317259,0.0636144733357464,0.0557772313343288,0.254847211599791
2618,4,1318331,0.0540361857317989,0.0557321846268805,0.332925330219937
2619,4,1318792,-0.00314847173149328,0.0568274004742421,0.955847863176382
2620,4,1321563,-0.0198890863087079,0.0559136270369448,0.722269555784761
2621,4,1323799,-0.0311089862078562,0.0564556697971721,0.581959039713554
2622,4,1333470,-0.0352641778302904,0.0558249830208846,0.527997217519066
2623,4,1333527,-0.027279122855897,0.0562739446256314,0.628150216853078
2624,4,1335357,-0.0720426444569371,0.0561239760969073,0.200112011073348
2625,4,1335426,-0.0892061892307978,0.0560889132531954,0.112630240003687
2626,4,1335638,-0.041739578962713,0.0564052498713679,0.459795142241255
2628,4,1337514,-0.0561981007943128,0.0560646328498481,0.316846415778316
2629,4,1338262,-0.0490769646833136,0.0574733166792874,0.393734669854791
2630,4,1338321,-0.0399008600556785,0.0561512810557057,0.477804002970092
2632,4,1342134,-0.0364050806324155,0.0562932043850981,0.51824333314007
2633,4,1342485,-0.0380291918639645,0.0560926453879001,0.49823416962811
2634,4,1345539,-0.0311356032581434,0.0564269279329905,0.581443941599653
2635,4,1345654,-0.0618851933073199,0.0563865575578857,0.273163627180101
2638,4,1352461,-0.0540318583531821,0.0561159906704148,0.336276753029923
2640,4,1353994,-0.0559916852442776,0.0559869345715197,0.31795448748431
2641,4,1354278,-0.0559916852442776,0.0559869345715197,0.31795448748431
2642,4,1354322,-0.0487435477319012,0.0562667632454508,0.386917487815496
2645,4,1357789,-0.0516742741181942,0.0563491727215535,0.359749360094404
2646,4,1358780,-0.0636656829619175,0.0563868786333908,0.259627903951362
2647,4,1359163,-0.0641771391927338,0.0563478191626956,0.255497876436043
2648,4,1363156,-0.0594175548637718,0.0561383564411544,0.290591006545132
2649,4,1365131,-0.0592139998116153,0.0560406009125088,0.291404526826059
2650,4,1367398,-0.0598066621812071,0.0560146419274848,0.286386860701223
2651,4,1372531,-0.0534773343798994,0.056394951743532,0.343643495099866
2652,4,1375354,-0.0631446597280001,0.0561868324677331,0.261847226015384
2653,4,1379287,-0.0382790607241454,0.0561486424802238,0.495847195559135
2654,4,1381192,-0.0350563169259736,0.0572172853184289,0.540477468144191
2655,4,1381394,-0.0583915254398653,0.0576260051936655,0.311618409382299
2656,4,1383768,-0.0651973452135504,0.0575168934976467,0.257759386285711
2657,4,1385147,-0.0760845791692792,0.0572183321484761,0.184467879821598
2659,4,1389763,-0.070494793037193,0.0568803079433802,0.216038060424232
2660,4,1391816,-0.0794431140518791,0.057435583923787,0.16748726847623
2661,4,1392181,-0.0831702930198511,0.0571330194935839,0.1463558252845
2662,4,1392182,-0.0540213122235141,0.0566801805904049,0.341196642389006
2663,4,1392187,-0.0443680269113707,0.0572570062574248,0.438921902818806
2664,4,1411483,-0.033749051370163,0.0570507629206541,0.55452270510698
2665,4,1411837,-0.0329600853351504,0.056776893706081,0.56193484116298
2666,4,1411853,-0.0213082967598789,0.0569075457778572,0.708303967990052
2668,4,1418662,-0.00854095919396658,0.056816083719079,0.880592937744725
2669,4,1429971,-0.00102751641583243,0.0573542700353413,0.985716580113289
2670,4,1432529,-0.0225691447120213,0.0576418959388053,0.695633901020694
2671,4,1432812,-0.00907261680423344,0.0575147291319674,0.874748537326819
2672,4,1433591,0.0170535558457956,0.0576007818312243,0.767354796574768
2673,4,1434295,0.00928369864473133,0.0575103025959795,0.871849685092502
2674,4,1435743,0.00249715328866662,0.0578736352303294,0.965607653887439
2675,4,1436351,0.00348334248171467,0.0582567507468393,0.952354383111254
2676,4,1438464,0.0116287922734726,0.0580775171389994,0.841416937070219
2679,4,1443836,0.00407235263588834,0.0582076946658155,0.944263167152434
2680,4,1443911,-0.000637648840411842,0.0582270533385018,0.991268667148299
2681,4,1444256,0.000664124896833762,0.0593476130622162,0.991077842136323
2682,4,1444337,-0.0281354464212327,0.0582918992836786,0.629632954183682
2683,4,1444364,0.0288323738892102,0.0587297747279767,0.623779019621312
2684,4,1444711,0.0535467481073304,0.0583174046893597,0.359143732647499
2685,4,1444817,0.0508452899964973,0.0584283531841266,0.384773716790424
2686,4,1445462,0.0336314769410813,0.058968847101751,0.568819317145181
2694,4,1447568,0.0213758223980398,0.0595680938008234,0.719924197268722
2695,4,1447682,0.0474542383725034,0.0579946460478233,0.413765272875379
2696,4,1447719,0.0408516859551538,0.0583112703652832,0.484026920529619
2697,4,1447777,0.0377087951200445,0.0583524980332428,0.518554078717199
2698,4,1448144,0.0134665389930846,0.0582226516017189,0.817220560582491
2699,4,1448153,-0.0117201828717968,0.0580348904660899,0.840071649166151
2700,4,1448315,-0.037916043582541,0.0578238799609305,0.512433996538331
2702,4,1451946,-0.0638877570746985,0.0574615242745722,0.26696557386695
2703,4,1452368,-0.0558585988097967,0.0576024751147104,0.332847206300237
2704,4,1453498,-0.0895630669769477,0.057294260243249,0.11889878433721
2705,4,1455597,-0.0657243662143435,0.0569585488382184,0.249322546997178
2709,4,1457873,-0.0657808299768402,0.0570083480237641,0.249329725743976
2711,4,1459398,-0.068434361156098,0.0568316503368484,0.229334797881856
2714,4,1467660,-0.0710693657761965,0.0577824941636955,0.219536276730699
2715,4,1469963,-0.0707177816180473,0.0575008379739174,0.219569857764973
2716,4,1471998,-0.0731233811814659,0.0573434873077202,0.203083449387518
2717,4,1472661,-0.0643684574820493,0.0573732127200857,0.262656778429035
2718,4,1472720,-0.069265740063245,0.0573816116833703,0.228199207541879
2719,4,1474141,-0.060338871941074,0.0574390813104798,0.294213973012282
2720,4,1475645,-0.0683247414691581,0.0569998711083662,0.231455550114054
2721,4,1483867,-0.0937251025777384,0.0575333068322226,0.10419274772968
2723,4,1484621,-0.0418552502882265,0.0565995161988543,0.460095900030805
2724,4,1484733,-0.0357533004382542,0.056829246194489,0.529667223691722
2725,4,1484992,-0.0347531729102533,0.0567710817563054,0.540823818949208
2726,4,1486897,-0.0609098481378527,0.0571525059549138,0.287268498399952
2727,4,1488575,-0.0374011103008216,0.0572768135150938,0.514188630597047
2729,4,1491666,-0.0781113176300552,0.0565390211063748,0.167984597886391
2730,4,1492451,-0.0605836701975662,0.0573354085430984,0.291392265462605
2731,4,1493150,-0.0443193815758461,0.0566550297527491,0.434581867838946
2732,4,1493956,-0.0521442834422222,0.0566278464122237,0.357771147929778
2733,4,1493975,-0.0753959637364436,0.056715121996265,0.184581029188867
2734,4,1494542,-0.0714276613101674,0.0568418265873243,0.209727998361684
2735,4,1494612,-0.0774512775795075,0.0565961970717505,0.172029347858435
2736,4,1494869,-0.0676230610445894,0.0566898479179389,0.233725305419804
2737,4,1494944,-0.073878735515345,0.0568878754667559,0.194903957073466
2738,4,1494974,-0.0738816374156479,0.0573402525485251,0.198423571473258
2741,4,1512432,-0.0797919002570733,0.0569222378307226,0.161862518550841
2742,4,1512726,-0.0653152236900844,0.0566423212587746,0.249642569488377
2744,4,1513733,-0.0707688235549647,0.0564022239528987,0.210411639471868
2748,4,1517320,-0.071854979480523,0.0563462024257106,0.203062636128578
2751,4,1521315,-0.084733146900044,0.0564593685290478,0.134306107384746
2752,4,1521582,-0.0925156505530073,0.056367172961198,0.101624994895008
2753,4,1521747,-0.0963159568859079,0.0571362386924118,0.0927325359186676
2759,4,1522862,-0.094597931964203,0.0563573814098038,0.0941273448349187
2768,5,8786,0.085414817339144,0.0561056297948635,0.128805920576915
2769,5,9566,0.062161549202994,0.0564062528582932,0.271198150173564
2770,5,11033,0.0430115629963143,0.0560627624396159,0.443473191306035
2771,5,11244,0.048761489656329,0.0562066343128948,0.386235694792661
2772,5,11370,0.058567980378593,0.0561125368954737,0.297311032200628
2773,5,13215,0.0414290532065416,0.0560054248781899,0.459953759258295
2774,5,13449,0.0361812524661083,0.0570432458226248,0.526310497815483
2776,5,13639,0.0252795813142141,0.0558866725147707,0.651304434906577
2777,5,13690,0.0313986219510262,0.0562106206138851,0.576796545497822
2778,5,14028,0.0345292124453771,0.0559452994096086,0.537503378820169
2780,5,18746,-0.000148099938689666,0.0571058637336421,0.997932211223516
2781,5,18800,0.00903882196765035,0.0565729269033085,0.873151334242684
2790,5,19368,-0.00241732379795115,0.0567538406332897,0.966049952286686
2819,5,23574,0.0185944217099518,0.0557668169257259,0.739006439984855
2820,5,23653,0.0150767071356629,0.0556909872321869,0.786764020117346
2821,5,24002,0.00671499875908502,0.0559317974158726,0.904506366575928
2822,5,24122,0.0179709602524682,0.056164444593464,0.749180062075643
2823,5,24148,0.0135644699379474,0.056738299567357,0.811189432507237
2824,5,24163,0.00710046252549159,0.0569073325335016,0.900774787648082
2825,5,24234,0.0154284717481863,0.0561755554672975,0.783747790454285
2826,5,24246,0.015014895562923,0.0560930704800385,0.789103317399883
2828,5,24278,0.0203910303059677,0.0560811190190745,0.716375244012713
2829,5,24388,-0.00644940762487675,0.0566188708440012,0.909374567131939
2830,5,24487,-0.00743307506905656,0.0562502670251671,0.894946527694853
2831,5,24650,0.00489889235724603,0.0559394145508378,0.930264156800633
2832,5,24820,0.0180036470952514,0.0557699999005976,0.747023021662061
2833,5,24909,0.00647261095517366,0.056010384751885,0.90806625423065
2834,5,25103,0.00922837554004169,0.0559520402787756,0.86909059529671
2838,5,26058,0.00683342993662739,0.0560280507726587,0.902996580248259
2839,5,26197,0.0161375309886268,0.0556953905955662,0.772180478668289
2840,5,26417,0.00215414086525798,0.0557825035401632,0.969217750760025
2841,5,27428,-0.0484387202964202,0.0557939077802277,0.385889893935847
2842,5,30505,0.019784704999874,0.0558540958356663,0.723384609121809
2843,5,31263,0.0285154565823167,0.0564062873213529,0.613497334236134
2846,5,32038,0.0381745808728178,0.0556649435670459,0.493294335082211
2847,5,33720,0.0468300514148498,0.0564440882244442,0.40728524296037
2848,5,33814,0.0368823803043196,0.0563789092946132,0.513416946444036
2849,5,33851,0.0455947467662036,0.0569128948552626,0.42359407372205
2850,5,34324,0.0543492467079245,0.0570221781862922,0.341179075689478
2851,5,34350,0.0691001703753264,0.0562222029164267,0.219869903868453
2852,5,35048,0.0443650753048707,0.0557326209621359,0.426547114014074
2853,5,35579,0.0420982318156477,0.0562923650335377,0.455048693937874
2854,5,35901,0.045609919560716,0.0565559025687699,0.420522205498099
2855,5,35947,0.0326936334231845,0.0562319454795006,0.561337399279704
2858,5,38200,0.0647020579641739,0.0556007140194727,0.245335155771505
2859,5,38263,0.0647287478752327,0.0556076369545259,0.245199515348219
2860,5,38427,0.0620480453045796,0.055757487825159,0.266542991052568
2861,5,38677,0.0500365758400096,0.0556435642962036,0.369141107198551
2863,5,41075,0.0542146976090054,0.0559143827107708,0.332908780884778
2864,5,42051,0.028775512967607,0.0559922794750611,0.607629959431528
2865,5,42740,0.045055630657041,0.0556556199286982,0.418748082889594
2866,5,44304,0.0408682819395707,0.0558203333244473,0.464569108871157
2867,5,44612,0.0390683105783885,0.0558628537328048,0.484786914995027
2868,5,45702,0.0296232923727829,0.0569586948625784,0.603331195726339
2869,5,46084,0.0308256421329568,0.0558571365060253,0.581389510755425
2870,5,49920,0.03809905756666,0.0562529765309039,0.498671464720457
2872,5,53073,0.0500748384323355,0.0566414455517021,0.377261716162568
2873,5,53535,0.0300807308828518,0.0563835379028854,0.594021868511905
2874,5,53964,0.0259859117442678,0.0564497930082553,0.645557992103808
2875,5,57276,0.0162560271047785,0.0563140205012629,0.773005276704262
2876,5,57788,0.0482610037941715,0.0563109762572176,0.392001830856623
2877,5,57861,0.049892357571904,0.0564133786372151,0.377078803140752
2878,5,58267,0.0437639159024529,0.056479843781217,0.438941690179995
2883,5,61028,0.0125305106767055,0.0568070295995805,0.825546775046696
2885,5,64504,0.0219926884110062,0.0566450425412969,0.698061801748592
2886,5,66168,0.0267179682901709,0.0565223093308552,0.636720957450451
2887,5,67144,0.0619460937406828,0.0569851443801292,0.277753366861081
2889,5,68714,0.0964606984155265,0.0562942239377624,0.0874967441098563
2890,5,69083,0.0892327434046764,0.0562826482390911,0.113761850438606
2891,5,69805,0.0993579952769246,0.0576041170770019,0.0854312675017455
2892,5,69813,0.0942019764244183,0.0572201801289312,0.100590558212947
2894,5,70531,0.102826481945689,0.0573473737964284,0.0738215383476656
2895,5,70702,0.0884156322550609,0.0571178667405697,0.122530234009129
2896,5,70852,0.0853746603508785,0.0572560407012469,0.136827468040047
2897,5,70969,0.0745288568118636,0.0573349917440579,0.194488777581689
2898,5,72069,0.0545359240577423,0.0581546686887713,0.349001838057008
2900,5,74994,0.0813568113918084,0.0585555965120852,0.165588625727365
2901,5,75504,0.0735459406414078,0.0591644152926519,0.214664362870156
2902,5,75507,0.0729788266096456,0.0591036237710919,0.217740880909808
2903,5,75860,0.0828320529179762,0.0598406285733666,0.167168325564261
2904,5,76107,0.0819295644351767,0.059101504888251,0.166545008911944
2905,5,76472,0.0942564216467843,0.0590130109560343,0.111112706398817
2906,5,76912,0.0787094200726248,0.0593127992809051,0.185358936297599
2907,5,77002,0.0745326892858911,0.0596834925541968,0.212566106012612
2908,5,77032,0.0775231057022001,0.0593172251852355,0.19208925124838
2909,5,77423,0.0842193647147538,0.0594100917467184,0.157191517726561
2910,5,77484,0.0872482960342151,0.059634651687237,0.144344325521192
2911,5,77918,0.0648755376564769,0.0600296563385368,0.280557338927611
2912,5,78310,0.0875869165697867,0.0596914260902033,0.143177146330415
2913,5,79208,0.0954045547519256,0.0609644865583005,0.118497617580357
2914,5,79230,0.0857891299487412,0.0606560393539495,0.158139296900253
2917,5,79232,0.0743178697394216,0.0606573113580353,0.221313444266705
2919,5,80396,0.031799786096959,0.0614421392113685,0.605091825232918
2920,5,81334,0.0507362599691557,0.0636646059483406,0.426027128448885
2921,5,82827,0.0243291011340712,0.0620291074089493,0.695131837350586
2922,5,83188,0.0209067822145568,0.0627049600970429,0.739018899187311
2923,5,85693,0.137360651551468,0.0676369745473524,0.0430190934907807
2925,5,87323,0.124294794026838,0.0690580531903277,0.0727365541777586
2926,5,90716,0.139673678229943,0.0749285158944414,0.0631386446756229
2927,5,90719,0.136943106593876,0.0747547285599294,0.0678089160344959
2928,5,90720,0.136943106593876,0.0747547285599294,0.0678089160344959
2929,5,90746,0.136142161522719,0.0755395910872839,0.0723570627099694
2930,5,91091,0.133073565608937,0.0754863408281796,0.0787855174147362
2931,5,92747,0.116869635576873,0.0757009361642656,0.123524663791686
2932,5,93878,0.146894915066181,0.0775081926560212,0.0588803033570669
2934,5,97629,0.140433268422846,0.0809565309276038,0.0836712711866193
2935,5,97695,0.140791364259929,0.080471757796235,0.081060674846317
2936,5,98040,0.109122425018777,0.0789020461919936,0.167535535789401
2937,5,98089,0.176727762156483,0.0792871347514393,0.0264456187519343
2938,5,98565,0.0700979765509135,0.0836897688091425,0.4028259733305
2939,5,98574,0.0700979765509135,0.0836897688091425,0.4028259733305
2940,5,98997,0.0620491649915014,0.0828072499943387,0.454163135841557
2941,5,99314,0.0614886205534715,0.083579769494023,0.46240922540982
2942,5,99455,0.0680691695430955,0.0857598441533057,0.427892574272586
2943,5,99489,0.0624485925537126,0.084790123673513,0.461910855100019
2947,5,102203,-0.032695083964855,0.10494510396607,0.755570530585531
2948,5,102465,-0.0355824056086895,0.110743012615467,0.748168588619776
2949,5,103569,0.0267520571284088,0.113770058705372,0.81423528941532
2950,5,103937,-0.00159166673309841,0.114771603928753,0.988943027839823
2951,5,104225,0.0140140686143546,0.117786590172924,0.905360089027411
2952,5,104404,-0.0129452783260682,0.115639765641516,0.910930747440125
2953,5,104442,-0.0372168352231732,0.119276496431447,0.755208376469346
2954,5,104957,0.0400403170644665,0.118698329387799,0.736069841760338
2955,5,105087,-0.0222412989543699,0.118349247871051,0.851040003922735
2956,5,105138,-0.0222412989543699,0.118349247871051,0.851040003922735
2957,5,105493,-0.153806456530287,0.121191729898328,0.205235561290976
2958,5,105602,-0.055956254152786,0.121431383045601,0.645221888079136
2959,5,105816,-0.0337089186301895,0.121454649196934,0.781525467479263
2960,5,105842,-0.0333504719653881,0.125108757771959,0.789954485251654
2961,5,105854,0.0251217805522295,0.123763901016585,0.839266450413766
2962,5,106333,-0.0827909214489928,0.13363100270883,0.535954584070666
2963,5,106481,-0.0582503882859342,0.129542893774441,0.653230869671398
2964,5,106489,-0.00684489215411332,0.13158999367008,0.95854471890341
2965,5,106491,-0.00684489215411332,0.13158999367008,0.95854471890341
2966,5,106493,-0.0502792339902669,0.128788535022371,0.696475177756497
2967,5,106501,-0.0590782171240889,0.127305515917178,0.642886196542864
2968,5,106718,-0.0125061528141224,0.125119579051696,0.920437900741543
2969,5,106822,-0.0604042850302484,0.126496395760289,0.633288952784736
2970,5,107574,-0.130841801292199,0.14725537948203,0.374857203374484
2973,5,117834,-0.0344724087127304,0.166873457163702,0.836458432537127
2974,5,119209,-0.153937104213881,0.137571674405883,0.263918339878667
2975,5,120796,-0.159667467612913,0.123096231370506,0.195445729867588
2976,5,124644,-0.143575355015054,0.07311397438462,0.0503471058133736
2977,5,125211,-0.162861397120767,0.0739691978049672,0.0283296388513176
2978,5,125474,-0.161348520996757,0.0734292838966054,0.0286459392930429
2979,5,127339,-0.154521990519334,0.0729427714292273,0.034839397824922
2980,5,131540,-0.136441015702613,0.068538971366408,0.0472837631290207
2981,5,132221,-0.144923033939746,0.0689729631106735,0.0363357433362999
2984,5,134344,-0.139260684079893,0.0657891500950047,0.0349783364692386
2985,5,134626,-0.132362974902869,0.0655478068341764,0.0442077799920383
2986,5,137820,-0.112410509413129,0.065346124573242,0.0862666289426809
2987,5,139492,-0.120391095562955,0.0648025110437687,0.0640276963964981
2988,5,144411,-0.0996524473480642,0.0639379400649602,0.119991677614413
2989,5,154798,-0.121047872725506,0.0633867619726678,0.0569858886281176
2990,5,154908,-0.127679244747255,0.0624386505080586,0.0416083758771367
2991,5,155745,-0.133758971770753,0.0626130284327127,0.0333439197451074
2992,5,156437,-0.127456093395138,0.062913550377243,0.0435275644388124
2993,5,157488,-0.161684213735106,0.0638668547603449,0.011788196848153
2996,5,161956,-0.038511102536178,0.0597243438051712,0.519466447908733
2997,5,162464,-0.00681690917636768,0.0598987072600318,0.909455263255836
2998,5,164144,-0.0691764601063853,0.0595375648036782,0.246062685644914
2999,5,165491,-0.0750439213296974,0.0600440777115324,0.212195517182734
3000,5,166030,-0.0584632953035018,0.0601183631751493,0.331482744723891
3001,5,167327,-0.0696251444629243,0.0606497608952245,0.251751254454013
3003,5,169215,-0.0793042365555778,0.0599805498791432,0.186968987388343
3006,5,170676,-0.0780495104427597,0.059985212114385,0.19405715632311
3007,5,171267,-0.0787902862593788,0.0594472814917228,0.185902030358286
3008,5,171463,-0.0725662864031758,0.0593931541664334,0.222600258081054
3009,5,172056,-0.0870215935124408,0.0593381130266088,0.143392059647452
3010,5,172075,-0.0838509804164764,0.0595067412823061,0.159685725672625
3011,5,173259,-0.0567234990569743,0.0596039017670688,0.341913356992632
3012,5,173927,-0.0972735771489599,0.0592929951606307,0.101779974259304
3013,5,174122,-0.0768680538836009,0.05890871784141,0.192788056072509
3014,5,178044,-0.0238881232455892,0.058769949150545,0.684644832397773
3015,5,178645,-0.0412043981786694,0.0600278933360236,0.492898379024053
3016,5,178674,-0.0318599559497548,0.0590601615456928,0.589917042364359
3017,5,179325,0.00722378132254309,0.0586345177949853,0.902018722037477
3018,5,181135,-0.0187904812782711,0.0598914563385745,0.75390211134921
3019,5,184224,-0.0793764367271672,0.0591494100894373,0.180469874922548
3020,5,185680,-0.0494245075673196,0.0586119908563063,0.399660172979741
3021,5,186149,-0.0120098395559822,0.0587073995599454,0.838025105226623
3022,5,187087,-0.0258823620642692,0.0581305176494978,0.656415126385074
3023,5,187466,-0.00896352318289817,0.0580882741093718,0.87745456060639
3024,5,187642,-0.0491159367576153,0.0583794178229659,0.400736666337947
3025,5,189599,-0.0384691904489989,0.0580021150460335,0.507611188377912
3026,5,189613,-0.0268788098099517,0.0582845516944108,0.644964065631824
3027,5,191306,-0.038602955804256,0.0575625736183654,0.502897364931603
3028,5,192971,-0.0242770299402919,0.057457522862104,0.672901768317504
3033,5,210350,-0.0577288003364727,0.0556382310130097,0.300178475533865
3034,5,210480,-0.066116175670304,0.0558780923996172,0.237517507342752
3035,5,211001,-0.0648796903204817,0.0557240844831459,0.245087728526564
3036,5,211036,-0.0645116223694669,0.0557402956374424,0.247907587930502
3037,5,211245,-0.0586027027286445,0.0556356428456593,0.292910137805961
3038,5,211284,-0.0610234946328616,0.0557020632338662,0.274029710585757
3039,5,211526,-0.0605306811907221,0.0557781130057597,0.278571474732403
3040,5,211987,-0.0678808441872019,0.0560181324096573,0.226412626014943
3042,5,214406,-0.0439668592514196,0.0560173356796236,0.433050635274173
3043,5,214752,-0.030540391760037,0.0561809353012196,0.587054560415976
3044,5,215862,-0.0434543130720518,0.0562397211553655,0.440239280434161
3045,5,216840,-0.0472340693576654,0.0562175468472666,0.401364104696664
3046,5,217294,-0.059248534308596,0.0568552611678219,0.298081200350922
3047,5,217319,-0.045489057253371,0.0569370157256022,0.424864475417513
3049,5,218253,-0.0576896380877304,0.0564691251171113,0.307663336004681
3050,5,218986,-0.0480508516066354,0.0560029246342205,0.391471267764584
3051,5,219768,-0.0403797989670311,0.0560200790473161,0.471503870129295
3052,5,220210,-0.0155484140028185,0.0561230518799771,0.781910403940196
3053,5,220516,-0.0162483418470615,0.0561224901956996,0.772356738395331
3054,5,220904,-0.0389112199826329,0.0561218400273635,0.48855545561662
3056,5,221810,-0.000461520652944802,0.0567087224135536,0.993511131735323
3057,5,221815,0.00715953325092938,0.0571848386614521,0.900436605171925
3058,5,221827,0.00192481062046884,0.0566763736833826,0.972927103382176
3059,5,221903,-0.0134818890212337,0.0567388174752411,0.812319002450242
3060,5,221992,-0.0110195502779117,0.0560270512375709,0.844189055954466
3061,5,222178,-0.0161570105775377,0.0561534558147409,0.773722587559636
3062,5,222207,-0.0163425598802866,0.0560880002268936,0.77093677670461
3063,5,222346,-0.0304985735117272,0.0560815278832006,0.586904747868926
3064,5,223004,0.00339849752365667,0.0559911618194697,0.951634841927173
3066,5,225231,0.021854092002124,0.057233034367022,0.702806820213093
3070,5,225569,-0.00154495228365431,0.0563084103512832,0.978126431018972
3072,5,227110,-0.0287196394221965,0.0562904290459319,0.610226951656412
3073,5,229365,0.00548160356744016,0.0557774684453118,0.921768671683809
3074,5,229595,0.00885623987643641,0.0557122630156049,0.873788204864059
3075,5,229778,0.00215546212410594,0.055701894988678,0.969154328345488
3076,5,229833,0.00981468395854559,0.0557863231950729,0.860447056403326
3077,5,229900,0.00678402170486443,0.0557876004404901,0.903281464647941
3078,5,230375,0.00613711967514616,0.0557957198086104,0.912477699720046
3079,5,230512,0.0063811979299537,0.0560371019004883,0.909402003872565
3080,5,232888,0.00748032442531055,0.0558049244040896,0.893444040652861
3081,5,234489,-0.00310263737337424,0.0559912104771378,0.95584083929223
3082,5,234669,-0.00574893107412094,0.055900703837621,0.918146897362416
3083,5,237047,-0.0104786914980576,0.055947871844624,0.851537859733353
3084,5,238069,-0.0122698160626942,0.0561441498209837,0.827133665492172
3085,5,239147,-0.0257461207773183,0.0565592906443307,0.649240987185035
3086,5,240361,-0.0331282022755548,0.0559361632355184,0.554062229479199
3087,5,241166,-0.00927206609043222,0.0558512611348967,0.868241329097799
3088,5,241225,-0.00528161701932955,0.055788060689722,0.92462836677439
3090,5,241984,-0.00686083384441427,0.0560155882999871,0.902587953039165
3091,5,242244,-0.00798303370047715,0.0557810031416586,0.886281928710585
