SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2241,4,736769,0.0648411239136258,0.149275957959894,0.664284552694907
2242,4,736908,0.0294187172854695,0.148971352971238,0.843566356859387
2243,4,738776,0.0529449881284952,0.148014947289453,0.720781399643299
2244,4,741699,0.0423903355391204,0.148536986165874,0.775516018205498
2245,4,741737,0.0830995008171976,0.148207694718382,0.57536031511629
2247,4,746943,0.0674353078511495,0.14815003295718,0.649257751615235
2254,4,749708,0.106938069164883,0.147286617414854,0.468286649372097
2256,4,755257,0.0666776290583701,0.147542017411643,0.651602019522037
2257,4,756788,0.0565633738885815,0.14803582970902,0.702622708583218
2258,4,756811,0.0696413522222852,0.148114157167421,0.638511769615824
2263,4,760553,0.0696413522222852,0.148114157167421,0.638511769615824
2264,4,760734,0.107913245020405,0.150313712502357,0.473281361645681
2265,4,762727,0.137702142596261,0.148551750914446,0.354578496726344
2266,4,764905,0.110351917754698,0.148176198909423,0.456927788034134
2267,4,765852,0.0655783648968814,0.148914749925699,0.659934908024853
2268,4,767117,0.0749092615800858,0.148529105983512,0.614336685787275
2269,4,769065,0.104972280187229,0.147804848226666,0.478043673710257
2270,4,769779,0.106473829648147,0.147347927204991,0.470403214214119
2271,4,769848,0.164537597713326,0.147876726966047,0.266608486140201
2272,4,769943,0.123510324563242,0.149216923315328,0.408386439881022
2273,4,778367,0.138915022287193,0.150251457206461,0.355831476060634
2274,4,778573,0.0484461144045407,0.148674367135715,0.744728013213234
2275,4,781689,0.083302988688572,0.149076707224663,0.576657442168882
2276,4,782125,0.113592220388938,0.147321253725911,0.441192405543581
2277,4,782960,0.159423878173754,0.147818397690033,0.281541852905581
2278,4,783543,0.123610232276547,0.147291436680474,0.401912640095753
2279,4,784282,0.184991745204958,0.14816090755201,0.212643697795399
2280,4,789241,0.162089422847633,0.147297369442669,0.271897667477913
2281,4,794376,0.16667327787143,0.14801515471447,0.260906990319968
2282,4,794951,0.169528258027042,0.148237058857408,0.253552312706498
2283,4,795775,0.167312859591181,0.148864501091302,0.261807645353679
2284,4,795937,0.143613072417243,0.150014880825687,0.339058161257501
2285,4,797067,0.172528454126972,0.149269194116949,0.248536109380457
2286,4,797405,0.202146116033595,0.15036404336676,0.179689447808273
2289,4,802519,0.158598443834246,0.147001616949184,0.281373808596285
2292,4,808113,0.168508439414167,0.147376078823998,0.25365122158134
2295,4,811690,0.163998695304916,0.147603368300435,0.267291441553823
2296,4,812053,0.154089455709354,0.147244889431238,0.296053543713057
2297,4,814423,0.204881250711428,0.147268863201871,0.165039304154706
2299,4,816707,0.153988594496756,0.147001614737435,0.295571928991783
2300,4,817314,0.172115464847308,0.150626657689232,0.253953064141361
2301,4,817489,0.150310499345472,0.148697542541638,0.312781922404059
2302,4,817645,0.160306857376472,0.147815692451007,0.278881077414508
2303,4,817729,0.141205655168904,0.147457327539059,0.3389181020979
2305,4,820654,0.14505724914733,0.148072533663815,0.327936516261173
2306,4,821138,0.15219805255991,0.148261835235939,0.305335746423244
2307,4,825050,0.137486446618859,0.147462617722334,0.351794054350735
2308,4,825273,0.125255954209559,0.147493480998196,0.396328627046849
2309,4,826151,0.0879971605297919,0.147815146487917,0.552011727716406
2310,4,826324,0.208193487252057,0.147457172220281,0.15886286988836
2313,4,831973,0.161988275598281,0.150282360243363,0.281817618990695
2314,4,832289,0.191039894827098,0.146892283250382,0.194262947790206
2315,4,834790,0.201981092398991,0.147080757560477,0.170541086624696
2316,4,835165,0.163706542978622,0.147433444873964,0.267592865122107
2317,4,835337,0.149118335508181,0.147648073021616,0.31320723517421
2318,4,838720,0.126683224292031,0.148970902689535,0.395685249266933
2319,4,839960,0.135063726470668,0.150756067448683,0.370911860986826
2320,4,842152,0.157587602735552,0.150440500407769,0.295582110383682
2321,4,842326,0.142437195649179,0.148303547916468,0.337489389875559
2322,4,842566,0.173612980753709,0.148649581449433,0.243621393822091
2323,4,843045,0.0892967777907498,0.147784832654232,0.546075508094861
2324,4,843203,0.0701467782068085,0.14977070879908,0.63981542847536
2325,4,843659,0.0903698831840815,0.149561305795566,0.546076848732249
2326,4,843707,0.0984134363630227,0.147342902729852,0.504620396967423
2327,4,843818,0.18975279059854,0.148800277604206,0.203070719113651
2328,4,843920,0.222229691538529,0.147197579436544,0.132004992998224
2329,4,843927,0.197197665207204,0.148551841735597,0.185212103972901
2330,4,844384,0.235715241092993,0.148378368810389,0.113043878406242
2331,4,844958,0.180396980905382,0.14827205276916,0.22454566377145
2332,4,845665,0.071083462474093,0.147803463306035,0.630862548380594
2333,4,845722,0.113659739022534,0.14731413907778,0.440899114507816
2335,4,846867,0.0425496954534057,0.147654672622542,0.773385483787345
2336,4,847743,0.0758301652970574,0.14741787583792,0.607301782716667
2337,4,847796,0.0519931380344475,0.149104941613085,0.727521195123037
2338,4,847822,0.117772100618697,0.147580958679919,0.425397185555649
2339,4,848136,0.103810928587988,0.148427587403196,0.484759849452466
2340,4,849577,0.0236784879794886,0.14857726384751,0.873469951778526
2341,4,850450,-0.0915728710053966,0.149481629853829,0.540533411366726
2342,4,851053,-0.0899149822395779,0.147566490115641,0.542705351051629
2343,4,851208,-0.128452398670507,0.148330233890599,0.387084207063735
2344,4,851282,-0.152338542402942,0.147435268615268,0.302190942377747
2345,4,851750,-0.183142459011039,0.147754651272093,0.215982376073486
2346,4,852621,-0.133493601513726,0.147501010353522,0.366064027757165
2347,4,855191,-0.0521775986753748,0.147715924770843,0.724127357794407
2348,4,855322,0.0112267489556201,0.147689484454574,0.939449511917585
2349,4,855709,0.00774162915658547,0.149768006121487,0.958804299760537
2350,4,856696,0.0568872517539419,0.147740196870481,0.700432824768244
2351,4,857609,0.050637049497505,0.148061890950201,0.732555005566511
2352,4,857970,-0.032150989040705,0.237989157051982,0.892614279762855
2353,4,858371,0.107102150127217,0.148506498743301,0.471266893215026
2354,4,861346,0.117361424499307,0.14710197372052,0.425509230950685
2355,4,861441,0.102745366214701,0.148382234357308,0.489118109086395
2356,4,861470,0.140257049045766,0.149020649003187,0.347250083242733
2357,4,861549,0.0994741344475129,0.148065901689956,0.502135579701304
2358,4,861716,0.0471289530747208,0.149363518016127,0.752544300647919
2361,4,863847,-0.0185303073608225,0.14808666075459,0.900490668632952
2362,4,863856,-0.00276387772306903,0.150209419752275,0.985330018376687
2363,4,864546,0.00184674101632494,0.148280724288138,0.990070153724198
2366,4,865297,0.053577036684788,0.149958382135904,0.721096170524017
2367,4,866929,0.00588838452173118,0.149437373427919,0.9685908102254
2368,4,867989,-0.0369394768361787,0.147848166190367,0.802850710075191
2369,4,870200,-0.0420735434113834,0.147855983943388,0.776149958303574
2370,4,870855,-0.0270245943080546,0.14976166571973,0.856902321269587
2371,4,871120,0.0230625047504583,0.14869165915431,0.876828858682546
2372,4,871373,0.0275771544773202,0.148500608549306,0.852783565430715
2384,4,884500,0.0271830544758028,0.148182907530843,0.854556091551822
2385,4,884706,-0.011949922324538,0.147534475399175,0.935489850534527
2388,4,888476,0.090880980835347,0.148152272649825,0.539987411558677
2389,4,889739,0.0160828052647082,0.148555214519183,0.913849797875438
2390,4,889957,-0.020526868231367,0.149433708275533,0.890821102017588
2391,4,891344,-0.0108434463588868,0.147965537872183,0.941621953523917
2392,4,891466,0.039757414404008,0.147951531654285,0.788302768985772
2393,4,892444,0.034760938687931,0.149111939174862,0.81580353105603
2395,4,894785,0.0281155907333235,0.147319452630657,0.848754566234156
2396,4,896181,0.160316035678141,0.147646485635038,0.278303976330519
2397,4,896785,0.162177500524547,0.148535463298443,0.275646465669311
2398,4,903873,0.389317859457849,0.148479440972022,0.0091191704159786
2400,4,906490,0.369982978270828,0.146821103186116,0.0121774348435633
2401,4,908655,0.360201620731291,0.146581228649286,0.0144768276747586
2402,4,909027,0.369850811128901,0.147319567370564,0.0125013194555178
2403,4,909524,0.362466394778943,0.146928828648417,0.0141009668677547
2404,4,910018,0.387499422770701,0.146564876287146,0.00856195003866201
2406,4,911766,0.407990511349487,0.147254383169477,0.00589049696591778
2408,4,912509,0.338400411622749,0.147132895196264,0.0220330931212256
2409,4,912557,0.278383768939662,0.14669889238864,0.0585573440340336
2410,4,913736,0.287675101498862,0.148118533113466,0.0529085795151804
2413,4,914902,0.278892804952778,0.149810682455526,0.0634854735228717
2414,4,914952,0.349465429101882,0.149874751921288,0.0202776717388554
2415,4,915199,0.289993798771588,0.149458802111641,0.0531401682513673
2419,4,916142,0.281683442055737,0.148375087822904,0.0584514980189853
2420,4,916254,0.332495047515371,0.147005065207771,0.0243179297861769
2421,4,916444,0.243449101155611,0.147763308623942,0.100332536042412
2422,4,917149,0.330122157693234,0.147881993171796,0.0262196301079544
2423,4,917833,0.3317240388402,0.147443840149913,0.0250750397206426
2424,4,918606,0.330173193908276,0.147247617070058,0.0255624250073797
2425,4,923675,0.181535586039165,0.147965622485406,0.220686556833968
2426,4,924091,-0.0438832360499959,0.147917744750861,0.766890470143726
2427,4,924619,0.0182390308901228,0.148508246176756,0.902323537765008
2429,4,926384,-0.0154072565393703,0.148420310032339,0.917380450257499
2430,4,926385,-0.0235854237769158,0.148084624379148,0.873547318160237
2431,4,926405,-0.0467722708235073,0.147255107737537,0.750955314733701
2432,4,926695,-0.0872881298078665,0.148207957515453,0.556266738670739
2433,4,926907,-0.0772500946988351,0.147415787338465,0.600587479524885
2434,4,927194,0.00204549838684022,0.14745682428972,0.988940059639738
2435,4,927218,0.0156412127366361,0.148730111347331,0.916304556763426
2436,4,927223,-0.00236165619582743,0.148530339737904,0.98732302491072
2437,4,927509,-0.0834582673820489,0.147935180065198,0.573007384867501
2438,4,927559,-0.0887395085848795,0.149396895346142,0.55290262395775
2439,4,927577,-0.0540573490873394,0.148353272073044,0.715790510625839
2440,4,928575,-0.0580908699843428,0.14970018013058,0.69821434373682
2441,4,929694,-0.0461326085384495,0.149371640775561,0.75762201630437
2442,4,930648,-0.0108261752983673,0.148961713470948,0.942103859760627
2443,4,930822,-0.025619545699437,0.148951800801475,0.863536957147241
2444,4,930823,-0.00753504918844117,0.150965425211793,0.9602204118839
2445,4,930964,-0.0780572827871715,0.148135256804364,0.598571424811506
2446,4,932727,-0.0864133559529621,0.149490331273256,0.563596803383498
2447,4,934187,-0.117460092335715,0.14806157547842,0.428124770360969
2448,4,934911,-0.0689197767954016,0.149168429255009,0.644346889033256
2449,4,936493,-0.162394331394264,0.149141570420609,0.276958311781872
2450,4,936521,-0.108807527854285,0.148207793913323,0.463341488395979
2451,4,936663,-0.0113425025917462,0.14873478901688,0.939255516777789
2452,4,937563,0.0285382211414402,0.148365117574943,0.847577655941498
2455,4,938323,-0.00415692026389941,0.14795242826837,0.977601198197293
2456,4,938510,0.0598273016654393,0.149374782743924,0.689017254797612
2457,4,938617,-0.0274183156357256,0.148082754486572,0.853213517130089
2458,4,941039,-0.0249775318078183,0.148524443327643,0.86654491795782
2459,4,941936,-0.00130841140694919,0.148907803669116,0.992994264325372
2460,4,942067,0.0388942555403428,0.147634218668408,0.792357362805312
2461,4,942069,0.0133493965488426,0.147232825245939,0.927807333796842
2462,4,942533,0.0279232158663504,0.148054279979156,0.850513766452265
2463,4,944445,-0.00980972380236841,0.147444335749339,0.946992177463698
2464,4,947317,-0.026462855267023,0.14805503981716,0.858247061960042
2465,4,948413,0.0671453521059362,0.148266023254698,0.650919996187027
2466,4,949523,0.0082494771371785,0.147888677745905,0.955547297399634
2467,4,950108,0.000954344528200063,0.147872932243761,0.994854282171095
2468,4,953287,-0.00996315546716657,0.148702921254484,0.946619314717548
2469,4,956734,-0.024152125161147,0.149330803160624,0.871606504561189
2471,4,959283,-0.0410712212368449,0.147838057124125,0.781319135676883
2472,4,960412,0.153824330720463,0.149414485290684,0.303943002895659
2473,4,960833,0.152714429448659,0.148050721183977,0.303012255510823
2474,4,961744,0.198479110276137,0.150278532293335,0.187443117969706
2475,4,962979,0.164499759303796,0.149512433366899,0.27197670983707
2477,4,964930,0.199334070433567,0.147780179957494,0.178248108112938
2478,4,965160,0.20223558429616,0.147349397877417,0.17078232778544
2479,4,969630,0.219775141501483,0.149538453146948,0.14253645331607
2481,4,973283,0.23872289437147,0.147586356795684,0.106660717811922
2482,4,974042,0.14929470393256,0.147876605436027,0.313383403891123
2483,4,974632,0.183326610336078,0.148433517254778,0.217623795314341
2484,4,974689,0.190806281494673,0.149293614332907,0.202067833937825
2485,4,974731,0.196797573278077,0.146870749219023,0.181127665569336
2492,4,975090,0.211186830372462,0.147229601198229,0.152342088513082
2493,4,975108,0.228280919713181,0.148199492828567,0.124367958682946
2496,4,975252,0.197835901477302,0.147535126282027,0.180801807960793
2497,4,975354,0.23096707136671,0.147349328274689,0.117898569269662
2498,4,975573,0.241790369854685,0.148253596545705,0.10379816177524
2499,4,975702,0.208967823313533,0.148430780915286,0.160056400527649
2504,4,976707,0.260324321840732,0.1495432214925,0.0825905594206111
2505,4,977037,0.164267899619997,0.148722809186473,0.270118231782139
2506,4,977428,0.052680496697622,0.148820492469365,0.72356008204492
2507,4,979983,0.00960075450193043,0.147965781074638,0.94830232034298
2508,4,980596,0.0309554772575284,0.150813939956868,0.837490369480572
2509,4,980779,-0.0585055948708109,0.148430171128962,0.69369913755611
2510,4,980835,-0.0398187225762838,0.147756021107375,0.787710341170698
2511,4,996583,-0.0156531627271985,0.149035935333143,0.916412090754807
2512,4,997624,-0.0162340819331363,0.148980666784845,0.913290017293807
2513,4,998174,-0.019602680356946,0.14782597263614,0.894580171022938
2514,4,1112991,0.0915317004275424,0.147880575605536,0.536343986285807
2515,4,1118719,0.0259558452567242,0.148267240676177,0.861131890527279
2516,4,1123519,0.0838587510498301,0.148362554352932,0.57227737234287
2517,4,1123610,0.0253458797121383,0.147662380277073,0.863813010515886
2518,4,1123959,0.0210000032493728,0.148503655968974,0.88762618163539
2519,4,1126543,-0.0604770653134085,0.149204067986479,0.685479610549438
2520,4,1127480,0.0829400390418964,0.147390771380769,0.573981354960073
2521,4,1133634,0.198650158428618,0.147311747080627,0.178361570820336
2522,4,1137173,0.242447359030936,0.147545540535064,0.101231190829033
2523,4,1138274,0.198828269176766,0.147952361521631,0.179854572400747
2524,4,1138987,0.210996992742157,0.146828804150819,0.151595993054876
2525,4,1141284,0.240475717479162,0.148152015438479,0.1054459921322
2526,4,1144564,0.309252629628846,0.14974748077988,0.0396374474108857
2537,4,1156518,0.292648229834656,0.147031476358474,0.0473201367587472
2538,4,1156658,0.283588946638684,0.147295091764241,0.0549935174194669
2539,4,1156839,0.283534334510703,0.148377169332393,0.0568268520410147
2540,4,1157271,0.293805822124884,0.146625335574375,0.0458567166774296
2542,4,1161556,0.342778030836994,0.146837602210843,0.0201349688649398
2543,4,1166231,0.335971871155436,0.14681604880894,0.0227054390178741
2544,4,1171385,0.299039748453062,0.146464782450079,0.0419225161806974
2545,4,1171794,0.308727934625334,0.147550682793783,0.0371208535446039
2546,4,1171863,0.276753119076929,0.146700636227498,0.0600459770027752
2547,4,1172380,0.305281824281098,0.148884556944831,0.0410576207068782
2548,4,1172576,0.291663947492045,0.150074374719323,0.0527547701216023
2549,4,1172914,0.318117163017196,0.146299633163901,0.0303371154442387
2550,4,1173839,0.26910408444967,0.146775925621569,0.0675798054112292
2552,4,1175150,0.161751402441977,0.148030622666879,0.27527560830608
2553,4,1175327,0.183295253960321,0.147614154128588,0.215164774430518
2554,4,1175949,0.155918919755429,0.148439945643196,0.29426022636104
2556,4,1176852,0.188507584464752,0.148090185372323,0.20388262732723
2558,4,1181165,0.133676392139942,0.147789637774102,0.366344829778522
2559,4,1184872,0.168002281081835,0.147446631339766,0.255304440855323
2561,4,1189750,0.0595487920236701,0.15020059688322,0.69200397025308
2562,4,1191476,0.101913281290303,0.147614392637838,0.490395060764522
2563,4,1191692,0.137660099174555,0.147950971559124,0.352777086658705
2564,4,1191935,0.116890521429997,0.147306977069462,0.428009997260001
2565,4,1197131,0.0953816119165537,0.148410390580635,0.520843622829338
2566,4,1197837,0.0517084227435562,0.147835622777144,0.726720115236072
2567,4,1198548,0.082161457019582,0.147796557848764,0.578625141936943
2568,4,1213560,0.0783610571345617,0.148222089444577,0.597364354798045
2570,4,1215342,0.0924358770773367,0.148831305892163,0.534949009020934
2571,4,1218917,0.105449863935228,0.1483816028231,0.477760062242713
2572,4,1218963,0.0945891423564529,0.147586196059079,0.521998448716358
2573,4,1219676,0.0772290977971927,0.149968268090143,0.606896572239227
2574,4,1222379,0.0264915099428372,0.149114349837905,0.85909266747605
2575,4,1222542,0.0337260269358295,0.149112612451505,0.821193705501597
2576,4,1224469,0.062194850628491,0.147817156177807,0.674189818941986
2577,4,1225163,0.224046831787308,0.149760020404092,0.135536983171305
2578,4,1225198,0.244093650129484,0.149218666581928,0.102770266612176
2579,4,1225542,0.175132909114468,0.149988868974739,0.243740327402198
2580,4,1226443,0.208784594553552,0.147225285116362,0.157034983607112
2581,4,1227990,0.198649515745264,0.148339445738279,0.181381846999808
2582,4,1234689,0.242216246010719,0.147084831502265,0.100493333875459
2583,4,1235338,0.226127168718223,0.147370592921662,0.125824141782716
2584,4,1235719,0.22750010788066,0.147151383133763,0.122993893541874
2586,4,1242195,0.243387660216055,0.147292681387569,0.0993404603489948
2587,4,1242241,0.246739122231549,0.147506497075301,0.0952656622251124
2588,4,1242383,0.208698800324749,0.14806690068736,0.159570723525493
2589,4,1246177,0.236444711387215,0.146907217410824,0.10840458350266
2590,4,1248530,0.217619255880725,0.14760799294293,0.141290630972377
2591,4,1248695,0.200840668263046,0.147549468021864,0.174326609403887
2592,4,1257382,0.187500466630177,0.148161476590045,0.206521679368155
2593,4,1257441,0.0731109985280828,0.148685102339616,0.623225004982659
2594,4,1259337,0.169562424333165,0.149877944448482,0.258681382130027
2595,4,1261236,0.116211606093349,0.147759925600926,0.432108521494767
2596,4,1261386,0.129518260670962,0.148132245073867,0.382526426381
2597,4,1261899,0.101973756233565,0.147752224649882,0.490542476010465
2599,4,1266919,0.116154186715761,0.148525290507095,0.43470950212916
2600,4,1267444,0.118529497366629,0.148713151006179,0.425966806695127
2601,4,1268273,0.10608373348122,0.148508569507961,0.475496861905633
2602,4,1268325,0.0345665889625638,0.148518998048842,0.816096742251171
2603,4,1272320,0.0707541134580091,0.149191264191305,0.635614114305204
2604,4,1276141,0.11352848810611,0.148299524466003,0.444464524177433
2606,4,1278618,0.103642981589993,0.148785279249447,0.486515144948278
2607,4,1278772,0.104737194775494,0.148449488361917,0.480938967953826
2608,4,1278850,0.108445242387525,0.148048057062696,0.464349355930437
2609,4,1279912,0.0702594830666259,0.147954604718592,0.635171945272115
2611,4,1285240,0.125802702163156,0.147397791657819,0.393965796919525
2612,4,1287974,0.0950415352292683,0.148222794025521,0.521804097846009
2613,4,1291435,0.158460425975763,0.147416988224599,0.283147878414172
2614,4,1292515,0.192959252229074,0.147532291714383,0.191754250071004
2615,4,1296513,0.140571943703468,0.147664792893152,0.341765303539183
2616,4,1311626,0.166808081369846,0.147606173614557,0.259206094207536
2617,4,1317259,0.0922497834365958,0.147632395480494,0.532465722650389
2618,4,1318331,0.0879775338325253,0.147445239114669,0.551103929888347
2619,4,1318792,0.294563229708541,0.149398928782017,0.0494294352570472
2620,4,1321563,0.172449180859601,0.147544437678212,0.243274972623547
2621,4,1323799,0.190332470533671,0.148956102187789,0.20216821451805
2622,4,1333470,0.193279226489487,0.147293426113125,0.190303461725654
2623,4,1333527,0.166897967768877,0.148539762978304,0.261950031805599
2624,4,1335357,0.160742821996256,0.148458741072226,0.279661072981554
2625,4,1335426,0.174486420951509,0.148506693480865,0.240810742078082
2626,4,1335638,0.167431072097904,0.148951997995174,0.26175112382458
2628,4,1337514,0.128365471824872,0.148255764377555,0.387167092844358
2629,4,1338262,0.0964190794196075,0.151996301015687,0.526262337673863
2630,4,1338321,0.107110183995843,0.148428068862134,0.470999542365973
2632,4,1342134,0.098135796002593,0.148803030752374,0.51000391180031
2633,4,1342485,0.0923149246439269,0.148291515295224,0.533999740574765
2634,4,1345539,0.0582251810554372,0.149192166720944,0.696572523500121
2635,4,1345654,0.128619913426457,0.149150390759921,0.389080125600979
2638,4,1352461,0.115703904377856,0.148405046087904,0.436119673576574
2640,4,1353994,0.13526277374823,0.148031503695024,0.361475494755076
2641,4,1354278,0.13526277374823,0.148031503695024,0.361475494755076
2642,4,1354322,0.104846881718371,0.14879006331548,0.481484502141099
2645,4,1357789,0.0935398488913901,0.149048693493913,0.530685428732793
2646,4,1358780,0.123531061875423,0.149178256204935,0.40818646383861
2647,4,1359163,0.116854466082804,0.149094680899735,0.433706435180557
2648,4,1363156,0.0980312032621335,0.148540892368043,0.509709192638674
2649,4,1365131,0.0943236266746493,0.148287934322621,0.525133668446276
2650,4,1367398,0.070824115399064,0.148261174327915,0.633160589593036
2651,4,1372531,-0.000321986347465719,0.149265260624352,0.998280069634295
2652,4,1375354,0.0191378472180206,0.148787345267024,0.897727235388269
2653,4,1379287,-0.0218604968029201,0.148517533384649,0.883065015064663
2654,4,1381192,0.0170415629235938,0.151326963865202,0.910400449527873
2655,4,1381394,0.0728319855364266,0.152501815304863,0.633243955279787
2656,4,1383768,0.0876603307031619,0.152246257550342,0.565130853227025
2657,4,1385147,0.0708565689510225,0.151583478476794,0.640471701497505
2659,4,1389763,0.0751428933897484,0.150632194637021,0.618195664519165
2660,4,1391816,0.0794233411336422,0.152178506696742,0.602060974316945
2661,4,1392181,0.0473350458062383,0.151458228214979,0.754823282806653
2662,4,1392182,0.0667143020448968,0.149980117414433,0.656721750842432
2663,4,1392187,0.0752226024592353,0.151430037337657,0.619675817452317
2664,4,1411483,0.0161615885508435,0.150881375990868,0.914758965707735
2665,4,1411837,0.0435852507213801,0.150138847266572,0.77175748897827
2666,4,1411853,-0.0128196803137057,0.150458835109094,0.932147589098944
2668,4,1418662,0.0238120793654713,0.150188198729782,0.874115449880237
2669,4,1429971,0.0500602543148156,0.151588045622533,0.741415433042525
2670,4,1432529,0.130921236175838,0.152245406338028,0.390408208007182
2671,4,1432812,-0.0209336540592244,0.152036827696072,0.890565468329564
2672,4,1433591,0.0279372120468198,0.152274668607596,0.854537792048231
2673,4,1434295,0.0672967299899199,0.15198726139095,0.658196972628732
2674,4,1435743,0.0535862851508668,0.152958106154415,0.726297688367628
2675,4,1436351,0.0958365699679382,0.153913304847036,0.53390610668461
2676,4,1438464,0.0620741462201333,0.15349640204394,0.686162548641471
2679,4,1443836,0.0299509738893602,0.153860159013934,0.845768286387055
2680,4,1443911,0.0099167073383839,0.153917644584974,0.948665380646469
2681,4,1444256,0.0330243667149226,0.156870813470284,0.833383690433057
2682,4,1444337,0.0363803663620472,0.154128613862281,0.813539286500853
2683,4,1444364,-0.011574285361629,0.155299194556842,0.940631725025956
2684,4,1444711,-0.0181699712210439,0.154338309922447,0.906349980164451
2685,4,1444817,-0.0701391590314508,0.154571148946387,0.650275971777436
2686,4,1445462,-0.0346121371077761,0.15594031523673,0.824475247419684
2694,4,1447568,-0.117653412306626,0.157367631417772,0.455178617125248
2695,4,1447682,-0.0216003639768527,0.153445184070483,0.888132526101356
2696,4,1447719,-0.0261705410597552,0.154241976768385,0.86536530648244
2697,4,1447777,-0.0811488965497991,0.15428089439539,0.599231337245056
2698,4,1448144,-0.0176657220756464,0.153915677656289,0.908688462943772
2699,4,1448153,-0.0869885900467458,0.153349540602256,0.57090018407297
2700,4,1448315,0.116028603555624,0.152821099868947,0.448212909119206
2702,4,1451946,0.0670046135539011,0.152118839912803,0.659862397565296
2703,4,1452368,0.0086232681843339,0.152469490628252,0.954929819867741
2704,4,1453498,0.0144910163887622,0.151974112284789,0.924089445701802
2705,4,1455597,0.0599681695452343,0.150815254566261,0.691145725591197
2709,4,1457873,0.0539085615035664,0.150953638632204,0.721215377381888
2711,4,1459398,0.0677291323452442,0.150494949541126,0.652955997928158
2714,4,1467660,0.0944440224770469,0.152987744941727,0.537414657397646
2715,4,1469963,0.08258464103021,0.152260695520264,0.587892279317126
2716,4,1471998,0.110511326397436,0.151817718837145,0.467144415482498
2717,4,1472661,0.0804663407826693,0.151871243121048,0.596561053824183
2718,4,1472720,0.0612242473642277,0.151961467861095,0.687270660571424
2719,4,1474141,0.0750873718082055,0.152020201888731,0.621662655516188
2720,4,1475645,0.0979190714644957,0.150890926848333,0.516799492601467
2721,4,1483867,0.111419188855103,0.15254004066875,0.465614404023345
2723,4,1484621,0.0853573313722054,0.149663167450138,0.56881701012994
2724,4,1484733,0.0799272723838309,0.150247517442369,0.595080943881758
2725,4,1484992,0.0799045524810214,0.150089173248505,0.594797404673458
2726,4,1486897,0.0228620806242478,0.151316009337759,0.87999235412228
2727,4,1488575,0.0111063915007217,0.15149690336709,0.941600150134062
2729,4,1491666,0.0654944996740832,0.149819308186905,0.662265089707879
2730,4,1492451,-0.00305861885576408,0.151800945576122,0.983935992265324
2731,4,1493150,0.0643578025241847,0.149853615406309,0.667842407582347
2732,4,1493956,0.0598294224572233,0.149836988061715,0.689916024535706
2733,4,1493975,0.129520992798586,0.1501384878529,0.388900880145375
2734,4,1494542,0.153314433595605,0.150371233476706,0.308629316160152
2735,4,1494612,0.142921470919317,0.149810811325457,0.340729849153541
2736,4,1494869,0.112229744863783,0.150037907291492,0.454952602950015
2737,4,1494944,0.127736656241794,0.150583922705737,0.3968593720761
2738,4,1494974,0.130519050892497,0.151771448667367,0.390388665520789
2741,4,1512432,0.114161383172412,0.150765165309346,0.449427231129987
2742,4,1512726,0.100556636663909,0.149915640661691,0.50281536040148
2744,4,1513733,0.196144011882392,0.149061701352743,0.189075650669745
2748,4,1517320,0.1792997396393,0.148984012779684,0.229595889921326
2751,4,1521315,0.20632320117636,0.149317903337161,0.167915750466748
2752,4,1521582,0.203842710248708,0.14917552788574,0.17266370775707
2753,4,1521747,0.22612387301556,0.151163383904002,0.135575665882576
2759,4,1522862,0.150290964638488,0.149355488179511,0.314978129441842
2768,5,8786,0.0991278326854638,0.148703225569125,0.505453399977399
2769,5,9566,0.0428609174774177,0.149344235926042,0.774285207645772
2770,5,11033,0.0851737465156777,0.148251601880064,0.565980831173663
2771,5,11244,0.094291426772342,0.148651321246651,0.52628758965061
2772,5,11370,0.0862953348404038,0.148486661044752,0.561499750153728
2773,5,13215,0.15315705713714,0.147936107947598,0.301241302944748
2774,5,13449,0.195078395148187,0.150517431565993,0.195804352831378
2776,5,13639,0.135228064160425,0.147599341165797,0.360196180822336
2777,5,13690,0.150071874094956,0.148439151940136,0.312709252221855
2778,5,14028,0.172809687808969,0.147680517399758,0.242726392440163
2780,5,18746,0.0760564829064952,0.150900463082822,0.614563455706949
2781,5,18800,0.186034098433871,0.149223234943134,0.213340285432805
2790,5,19368,0.0977504013934944,0.149934349549927,0.514854666666215
2819,5,23574,0.120193849927942,0.147299446328553,0.415060099562121
2820,5,23653,0.0974978109877243,0.147138439038695,0.508002274917554
2821,5,24002,0.159493133972895,0.147610322268696,0.280656688863185
2822,5,24122,0.113059836948783,0.148365728606141,0.446548121991699
2823,5,24148,0.111246284634338,0.149878352592192,0.458433198908042
2824,5,24163,0.111714248631578,0.15031571070843,0.457856489606437
2825,5,24234,0.0974831647242358,0.148420756570363,0.511735696831482
2826,5,24246,0.0991023352754253,0.148198721037942,0.504115956758554
2828,5,24278,0.123827753378234,0.148127127925265,0.403745171534057
2829,5,24388,0.14693207184156,0.149465721895203,0.326256791083223
2830,5,24487,0.180701556600537,0.148385358700787,0.224118826851806
2831,5,24650,0.149229676126182,0.147659474057229,0.312883890139023
2832,5,24820,0.191282588293023,0.147093348298545,0.194306679646851
2833,5,24909,0.175188191987517,0.147767843430429,0.236592089643091
2834,5,25103,0.138017711131147,0.147727878575366,0.350803316073436
