SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2715,4,1469963,0.110975227626254,0.126968428372697,0.3826918039575
2716,4,1471998,0.120108099512405,0.126616939452539,0.343475967213762
2717,4,1472661,0.111669064765641,0.126638818548243,0.378489462904401
2718,4,1472720,0.105467845426054,0.126707989655174,0.40576326148541
2719,4,1474141,0.125156381908646,0.126720995668966,0.323999058944955
2720,4,1475645,0.196470391998412,0.125550168712022,0.118508077518543
2721,4,1483867,0.197409316434341,0.126947989376802,0.120832390403447
2723,4,1484621,0.166885424226372,0.12462671545307,0.181405510882224
2724,4,1484733,0.158540413976347,0.12513899703808,0.206021084342395
2725,4,1484992,0.195343304335484,0.124858932460681,0.118593360586771
2726,4,1486897,0.159196691732524,0.125983992970224,0.207198040838127
2727,4,1488575,0.160494934358067,0.126127491175791,0.204039509651154
2729,4,1491666,0.155993427224734,0.124773515642517,0.212050022004236
2730,4,1492451,0.085889542479741,0.126586732157713,0.497897050311936
2731,4,1493150,0.146302771984878,0.124834275516046,0.241997070402721
2732,4,1493956,0.147783872541117,0.124810991025708,0.237185446651047
2733,4,1493975,0.18699491899202,0.125018400700947,0.135615104033266
2734,4,1494542,0.232150734363614,0.125051821326425,0.06422439839128
2735,4,1494612,0.225842004917863,0.124591065379938,0.0707326891175615
2736,4,1494869,0.224575386059834,0.124725766243881,0.0726268189033122
2737,4,1494944,0.238722651452721,0.125138250303992,0.0572449388575294
2738,4,1494974,0.222723470390004,0.126221714901466,0.0785055974707531
2741,4,1512432,0.220657470322196,0.125358060521526,0.0792369205126547
2742,4,1512726,0.238020122336333,0.124532976653241,0.0567753729669599
2744,4,1513733,0.301045204768735,0.123654311905962,0.0154043994292092
2748,4,1517320,0.289035451345968,0.123619851795824,0.0199399911068575
2751,4,1521315,0.307564114318942,0.123856606793319,0.0134835223921813
2752,4,1521582,0.304501804657966,0.123750437204633,0.0143482031124432
2753,4,1521747,0.302325117914775,0.125509037553351,0.0165171003158653
2759,4,1522862,0.302861976560629,0.123761836441157,0.0148865084698445
2768,5,8786,-0.00630540149751657,0.124161931237429,0.959526607824671
2769,5,9566,-0.0378761856695701,0.124617426513108,0.761352893865869
2770,5,11033,-0.0106122986114341,0.123763987569071,0.931716742978613
2771,5,11244,-0.0111828970845858,0.124110240272395,0.928255238161507
2772,5,11370,-0.0175483721467094,0.123959339738259,0.887503935197306
2773,5,13215,0.0682998071492412,0.123578002775711,0.580828377316288
2774,5,13449,0.0362747050767786,0.125881827599164,0.773389751785092
2776,5,13639,0.0371181202630799,0.123293698847699,0.763550200854245
2777,5,13690,0.0497145809523524,0.124014923452194,0.688754101138873
2778,5,14028,0.0628840069148049,0.123424315689001,0.610724025078628
2780,5,18746,-0.051071822124425,0.125933742005258,0.685322501881495
2781,5,18800,-0.00723738534151109,0.124791449473488,0.953784754798661
2790,5,19368,-0.0835262321944039,0.125107947758609,0.504803925685874
2819,5,23574,-0.0665404937170448,0.122977812642396,0.588795636322759
2820,5,23653,-0.0898222713097404,0.122761863077905,0.464849993807293
2821,5,24002,-0.0579792165170719,0.123337259903774,0.638583294814439
2822,5,24122,-0.0764036845522928,0.123837722980408,0.537654767122842
2823,5,24148,-0.0811197116673998,0.125087948540435,0.51708232495746
2824,5,24163,-0.092993562376228,0.125430307908912,0.458946142837696
2825,5,24234,-0.0752933041424357,0.123859442220247,0.543649241613531
2826,5,24246,-0.0794366415983012,0.123669378367341,0.521075402362835
2828,5,24278,-0.0819700400395316,0.123648928367219,0.507810836948648
2829,5,24388,-0.086068425601287,0.124807127408881,0.490891631706978
2830,5,24487,-0.0763847203973628,0.124012260097761,0.538327830559869
2831,5,24650,-0.065472384810151,0.123342265665805,0.595878194333973
2832,5,24820,-0.0381057467332212,0.12301788959246,0.75692794532031
2833,5,24909,-0.0490047046012194,0.123521489056866,0.691806163862101
2834,5,25103,-0.0678471776098097,0.1233699077507,0.58270202797273
2838,5,26058,-0.139554976723396,0.123364848692538,0.258722964558758
2839,5,26197,-0.120552289101725,0.122698834135346,0.326523739412957
2840,5,26417,-0.100728123061673,0.12292743701949,0.413104708433482
2841,5,27428,-0.0941479913595659,0.123098554599009,0.444890908212638
2842,5,30505,-0.161726409452276,0.122922822947656,0.189137188310969
2843,5,31263,-0.140945986122723,0.124238711377054,0.25736421503458
2846,5,32038,-0.130234050489205,0.122670801577428,0.289118196413053
2847,5,33720,-0.170544624046512,0.1242936619564,0.170900372992161
2848,5,33814,-0.166260332925072,0.124119882011787,0.181265118575851
2849,5,33851,-0.163304146055098,0.125350515905424,0.193499102082436
2850,5,34324,-0.124433821751058,0.125765959781897,0.323141353002422
2851,5,34350,-0.136878140423544,0.124065254384592,0.270659144586608
2852,5,35048,-0.194192828580908,0.122609411561095,0.114127181379755
2853,5,35579,-0.229527890397016,0.123665044462064,0.0642802931821213
2854,5,35901,-0.182075582292883,0.124488218754995,0.144468547359205
2855,5,35947,-0.249680493760675,0.123381164538206,0.0437590081377376
2858,5,38200,-0.220614302765183,0.122315739242264,0.0721392662689002
2859,5,38263,-0.216957892370223,0.122349768978062,0.07704789668087
2860,5,38427,-0.200181293101523,0.122742830331313,0.103803240303948
2861,5,38677,-0.199325847524182,0.122419220293388,0.104369638703006
2863,5,41075,-0.131690328931767,0.123299991502346,0.286228635301917
2864,5,42051,-0.0232956715851071,0.123546723864609,0.850547934172205
2865,5,42740,-0.051475122599293,0.122847511660446,0.675458992587099
2866,5,44304,-0.147967312761926,0.12296898966403,0.229670614448976
2867,5,44612,-0.140241495596651,0.123080470663047,0.255296726469154
2868,5,45702,-0.109025968263452,0.125552549419138,0.385782221877111
2869,5,46084,-0.106785937023785,0.123130686156062,0.386390408799807
2870,5,49920,-0.0915015699885593,0.124066835060712,0.461297124168007
2872,5,53073,-0.160040427140897,0.12478651539778,0.200503996858802
2873,5,53535,-0.129641543713218,0.124228428827407,0.297396711715659
2874,5,53964,-0.129333939707846,0.124362924706638,0.299064758646085
2875,5,57276,-0.146640584320237,0.123985685577814,0.237715370019586
2876,5,57788,-0.106832447710843,0.124208803766727,0.390315659670952
2877,5,57861,-0.126495005318515,0.124391320580691,0.309891838149541
2878,5,58267,-0.107955924973675,0.124555652131626,0.386679568680242
2883,5,61028,-0.10778955000051,0.125181150928028,0.389784785755252
2885,5,64504,-0.055249706114096,0.12493867675118,0.658604735275212
2886,5,66168,-0.125103242399971,0.124537455299434,0.315804991012685
2887,5,67144,-0.184584278119022,0.125523125884248,0.142311724665025
2889,5,68714,-0.059146909264431,0.124648368010011,0.635429601859707
2890,5,69083,-0.0277297433006728,0.124579724020078,0.823986210205393
2891,5,69805,-0.0709302112359371,0.127540566335493,0.578468560187475
2892,5,69813,-0.074477845545911,0.126636816471277,0.556826750890151
2894,5,70531,-0.0813436307015423,0.126996751934557,0.522251829778791
2895,5,70702,-0.0593492580831982,0.126376961318407,0.638915868370686
2896,5,70852,-0.0623122806352814,0.126648025343425,0.623017062872703
2897,5,70969,-0.0562236544149768,0.126735477343533,0.657581932550394
2898,5,72069,-0.0457779681298109,0.128413082641747,0.721686689678817
2900,5,74994,0.0759720514633755,0.129450413329889,0.557658442997898
2901,5,75504,0.0761293493970876,0.130726333606696,0.560698242924383
2902,5,75507,0.0933028811011987,0.130556519495149,0.475294527827327
2903,5,75860,0.0925227048187724,0.132261466422231,0.484672880454128
2904,5,76107,0.100012852526433,0.130610958844749,0.444348100739906
2905,5,76472,0.0589721765093909,0.13060162808907,0.651875941380903
2906,5,76912,0.077805890599016,0.131091627199404,0.5532113263756
2907,5,77002,0.0823808949225531,0.131866364881613,0.532551763211549
2908,5,77032,0.0818301460027171,0.131084685780046,0.532863982128683
2909,5,77423,0.10498964932945,0.131299321916797,0.424468356897425
2910,5,77484,0.086103519446445,0.131859627652942,0.514185326927346
2911,5,77918,0.0759845002898105,0.132569523589991,0.566896435380731
2912,5,78310,0.0919171058967021,0.131976541601541,0.486595705244434
2913,5,79208,0.0950006065422753,0.134845245621667,0.481576141148631
2914,5,79230,0.0602481885451316,0.134134221868011,0.653589391969131
2917,5,79232,0.00658489082066405,0.13408051923168,0.96085824126345
2919,5,80396,0.173175820824909,0.135265688796391,0.201292867852163
2920,5,81334,0.162366224622525,0.140290581523264,0.247909238918926
2921,5,82827,0.123743634854244,0.136693909067182,0.365944685557754
2922,5,83188,0.132350585090534,0.13815576439331,0.338728028608007
2923,5,85693,0.052638588400586,0.150035281938147,0.725916618076903
2925,5,87323,0.0127357033712761,0.153022853934737,0.933717853860191
2926,5,90716,-0.156325093913472,0.165878891093732,0.346629838474033
2927,5,90719,-0.127296202133159,0.165535958287253,0.442410917956391
2928,5,90720,-0.127296202133159,0.165535958287253,0.442410917956391
2929,5,90746,-0.171055246775079,0.167140920137844,0.30681045315672
2930,5,91091,-0.189034836270471,0.166934810628893,0.258240294358474
2931,5,92747,-0.206127700193163,0.167182922338338,0.21841594313995
2932,5,93878,-0.172937585038541,0.171587062622415,0.314206856574626
2934,5,97629,-0.141251292289313,0.179174277054992,0.431023538168498
2935,5,97695,-0.164906345661679,0.178054880792882,0.35499838854463
2936,5,98040,-0.130804391357209,0.174372649421946,0.453668369766648
2937,5,98089,-0.168410028501524,0.17588830230484,0.338978901644618
2938,5,98565,-0.143502448734129,0.184626799446374,0.437527794341793
2939,5,98574,-0.143502448734129,0.184626799446374,0.437527794341793
2940,5,98997,-0.148579880783974,0.182628795143751,0.416444224199992
2941,5,99314,-0.155173006323855,0.184315065666781,0.400419531192849
2942,5,99455,-0.216171034904336,0.188986316929617,0.253463032778152
2943,5,99489,-0.183566099807249,0.186916982832389,0.32673654704111
2947,5,102203,0.0155918353546483,0.231516334326208,0.946343916822362
2948,5,102465,-0.068146525684643,0.244283712651739,0.780435294303786
2949,5,103569,-0.117969887911272,0.250893020507621,0.638502525997459
2950,5,103937,-0.149403254765708,0.253036264944829,0.555272116515104
2951,5,104225,-0.181209870183739,0.25963764751663,0.485678110707353
2952,5,104404,-0.189874861287752,0.254880343608573,0.456793479342521
2953,5,104442,-0.139656621944582,0.263029193380917,0.595783971414216
2954,5,104957,-0.214501217050866,0.261615818494967,0.412821132288921
2955,5,105087,-0.208220072888832,0.260830339727025,0.425234892496002
2956,5,105138,-0.208220072888832,0.260830339727025,0.425234892496002
2957,5,105493,-0.275149198421623,0.2675311547635,0.304430471269543
2958,5,105602,-0.349510155584525,0.267285112960469,0.1918496640869
2959,5,105816,-0.255356571581981,0.267586741270553,0.340587580400206
2960,5,105842,-0.360726831160047,0.275321766620749,0.19097977973814
2961,5,105854,-0.324910283335694,0.272463843167343,0.233870323085224
2962,5,106333,-0.105954944797489,0.294867122929985,0.719562215708208
2963,5,106481,-0.100513734758977,0.285775109396307,0.725255721707105
2964,5,106489,-0.0916799799281947,0.290218905099959,0.752265555491881
2965,5,106491,-0.0916799799281947,0.290218905099959,0.752265555491881
2966,5,106493,-0.113443856168352,0.284076565498292,0.689882323262662
2967,5,106501,-0.0946492628821254,0.280848655857221,0.736308414640829
2968,5,106718,-0.144307916195103,0.275883497648251,0.601249838404115
2969,5,106822,-0.172090202960852,0.278963221341625,0.537703573989605
2970,5,107574,-0.342362225496288,0.324665297132344,0.292371511172649
2973,5,117834,0.00788509374489621,0.368108442525611,0.982922265175215
2974,5,119209,0.513118526406302,0.302761507434253,0.09099632231442
2975,5,120796,0.161880762526259,0.272033305975198,0.552173272337523
2976,5,124644,-0.0229838449152258,0.162147347255862,0.887360978412061
2977,5,125211,-0.0489705300008518,0.164255734116225,0.765774850024837
2978,5,125474,-0.0529013347566192,0.163048596438834,0.745788535074942
2979,5,127339,-0.090128709834798,0.161844248782188,0.577958575712645
2980,5,131540,-0.0987908379329081,0.151937303910469,0.515980856573238
2981,5,132221,-0.107176684654867,0.152981411547891,0.484022723154148
2984,5,134344,0.0234846762267944,0.14602925766739,0.872325814134637
2985,5,134626,0.0389651508336586,0.145402060303602,0.78886961120137
2986,5,137820,0.0514167569444366,0.144716317561193,0.722581973331634
2987,5,139492,-0.0189460277985729,0.143633762291642,0.895134492665374
2988,5,144411,-0.0141852670713982,0.141515558706494,0.920212111265185
2989,5,154798,-0.0630096534230447,0.140497716295995,0.654085886344787
2990,5,154908,-0.0364986642970888,0.138525743436122,0.792334916969072
2991,5,155745,-0.051067759915679,0.138974002284684,0.713494129199455
2992,5,156437,-0.0450403476455965,0.139557386798624,0.747085418950529
2993,5,157488,-0.0567345983690144,0.142117359722047,0.68998025751786
2996,5,161956,0.0180596125391137,0.131812927656645,0.891101459428228
2997,5,162464,0.0714582067094853,0.132071149479873,0.588808588275082
2998,5,164144,0.112003861751267,0.131442643478321,0.394729628258008
2999,5,165491,0.14106994017922,0.132524314132155,0.28783733303598
3000,5,166030,0.152059152879717,0.132538629351741,0.252042169914445
3001,5,167327,0.125094190570224,0.133864153250142,0.350691990967457
3003,5,169215,0.111242402129321,0.132498974420464,0.401716748357122
3006,5,170676,0.134339140192911,0.132438324736321,0.311109339749004
3007,5,171267,0.138163903469157,0.131247741068439,0.293200627695674
3008,5,171463,0.139328366911042,0.131075445999159,0.288525292583479
3009,5,172056,0.0776192352791916,0.131220036171017,0.554550871324865
3010,5,172075,0.0790555187050694,0.131560252663139,0.548287355860879
3011,5,173259,0.14833990740572,0.131404773649347,0.259716049376616
3012,5,173927,0.131410519275005,0.1310986089245,0.316847092864614
3013,5,174122,0.13555276194443,0.130052812200126,0.297990480811525
3014,5,178044,0.13244647657658,0.129472247955585,0.30702163909043
3015,5,178645,0.0322164735004931,0.132485676047796,0.808015347246468
3016,5,178674,0.0605543610046642,0.130287657218034,0.642379605246738
3017,5,179325,0.0966142980771916,0.129235467805365,0.455209150882597
3018,5,181135,0.0793640372078004,0.132058360931054,0.548240997376365
3019,5,184224,0.0705652422303995,0.130749141705953,0.58974458073401
3020,5,185680,0.0543085568403048,0.129383125249888,0.674923501010625
3021,5,186149,0.0921202269673476,0.129410539247726,0.477031020329871
3022,5,187087,0.0612272965979073,0.128217830839802,0.633283430280647
3023,5,187466,0.060111315529773,0.128094429313521,0.639163895908296
3024,5,187642,0.0956685130737494,0.128800686106249,0.458118564668882
3025,5,189599,0.0711824349926957,0.127963625708673,0.5783781477445
3026,5,189613,0.0904550628474103,0.128511574789933,0.481979604061026
3027,5,191306,0.116300733843632,0.126900451761558,0.360044966051765
3028,5,192971,0.0759686112087405,0.126706302446715,0.549181088090013
3033,5,210350,0.0823730490641754,0.122834577683913,0.502912943577182
3034,5,210480,0.104914415592198,0.123372748016004,0.395687131058212
3035,5,211001,0.0925143590534102,0.123052475516734,0.452655173615417
3036,5,211036,0.0933900749544047,0.123083653936338,0.44850672049088
3037,5,211245,0.0594746631415018,0.122872026291247,0.628659436293729
3038,5,211284,0.0645595872640139,0.123027315092676,0.600080711577171
3039,5,211526,0.0812299299778671,0.123163547394529,0.509986174303633
3040,5,211987,0.0675182996427775,0.123768344212773,0.585739396044918
3042,5,214406,0.101053223878261,0.123552774882465,0.413968744631656
3043,5,214752,0.13244542136036,0.123774163562785,0.285324726114952
3044,5,215862,0.12561880193796,0.123977254417456,0.311639185300078
3045,5,216840,0.131319982218323,0.123930632391549,0.290039781368058
3046,5,217294,0.113061107533776,0.125458821107817,0.368106510483379
3047,5,217319,0.111573423770781,0.12556377946248,0.374834096119537
3049,5,218253,0.110355253576475,0.124604210579819,0.376411073461945
3050,5,218986,0.110592131502952,0.123518801266014,0.371211976620443
3051,5,219768,0.0899657310567894,0.123566230050635,0.467049119191233
3052,5,220210,0.0752434173885143,0.123743875380826,0.543540209537454
3053,5,220516,0.0729520279835633,0.123747762237473,0.555888272937054
3054,5,220904,0.072924303395477,0.123815972652049,0.55625588002236
3056,5,221810,0.0874844375145726,0.125000383856946,0.484467360209109
3057,5,221815,0.0743567209889017,0.126077976686929,0.555723682470254
3058,5,221827,0.0858364836653251,0.124932411070718,0.492493912643545
3059,5,221903,0.0372575296023643,0.125147748888188,0.766100903371983
3060,5,221992,0.101342706813864,0.123472459349143,0.41233021175871
3061,5,222178,0.0870737608893603,0.123790071533538,0.482271059258013
3062,5,222207,0.104915301866854,0.123606696792272,0.396577088178399
3063,5,222346,0.10885707500055,0.123619721300068,0.379144218094366
3064,5,223004,0.120396206029239,0.123338577252855,0.329661596054034
3066,5,225231,0.0674336444891399,0.126218634878105,0.593497545165522
3070,5,225569,0.0498227255391584,0.124175887151872,0.688495729463845
3072,5,227110,0.126966894580683,0.124026208163206,0.306673194100389
3073,5,229365,0.234084913270013,0.122402148126792,0.0566307944118156
3074,5,229595,0.225802415850391,0.122304425403982,0.0656954432537786
3075,5,229778,0.2256134578249,0.122278275930911,0.0658630436515102
3076,5,229833,0.229464416144256,0.122450289394641,0.0617646496248812
3077,5,229900,0.222390440538705,0.12248725794681,0.070276848885435
3078,5,230375,0.221425408559431,0.122509732285517,0.0715494330607085
3079,5,230512,0.21875042706985,0.123058331433445,0.0763278443780107
3080,5,232888,0.170232097654152,0.122762714926173,0.166415683230279
3081,5,234489,0.201854299218078,0.123036751756157,0.101770827965633
3082,5,234669,0.185208547018139,0.122911938678415,0.132746187500157
3083,5,237047,0.187839317201076,0.123009312826052,0.127648217879159
3084,5,238069,0.187819544303722,0.12344602024336,0.129036908920707
3085,5,239147,0.13080196152633,0.12459972193902,0.294538667853869
3086,5,240361,0.139859466123493,0.123219606693739,0.257127700677856
3087,5,241166,0.144610047423972,0.122959843872549,0.240357274127169
3088,5,241225,0.134381216716875,0.122849818578912,0.274759697771502
3090,5,241984,0.140911578322408,0.123332961353802,0.254008216124811
3091,5,242244,0.126489285018763,0.122859972921491,0.303930782885436
3092,5,242428,0.139737139432501,0.122641174501437,0.255309657715713
3093,5,243584,0.169539167690649,0.123045423191175,0.169119837540325
3095,5,245951,0.152690702584772,0.122585823252636,0.213743986331511
3096,5,246143,0.162443656514718,0.122730441352373,0.186498850044882
3097,5,246282,0.173964567920707,0.122679878160434,0.1570622067961
3098,5,246808,0.191704347963427,0.124933423873605,0.125814234936392
3101,5,249753,-0.0287541524177382,0.205108829732741,0.88859003815755
3104,5,251602,0.280107047249097,0.124314496433519,0.0248590288761776
3105,5,251756,0.278282357398031,0.12305188214194,0.0243359786521249
3106,5,251866,0.27267924736407,0.122238059073406,0.0263273262230616
3107,5,253670,0.268688704951721,0.12395059644653,0.0308487831226629
3109,5,254385,0.285551598200934,0.12231826917678,0.0201299661432659
3113,5,260512,0.255148005532148,0.123573950619826,0.0396775670315306
3114,5,260909,0.241737932745864,0.122797473137524,0.049782190656958
3115,5,261182,0.250468478329187,0.123430633014925,0.0431853501347752
3116,5,261798,0.200998285465428,0.122591949744983,0.101985086671375
3117,5,262671,0.227896431333101,0.123848369291728,0.0665892911661085
3118,5,264790,0.239821921631375,0.12326512240026,0.0524989052917335
3119,5,265651,0.193179732161946,0.122481988349115,0.115643068635943
3120,5,266244,0.237760919810387,0.125503691215851,0.0589819275972963
3123,5,268009,0.286642319591688,0.122118223581721,0.0194643068850112
3124,5,268019,0.286642319591688,0.122118223581721,0.0194643068850112
3128,5,269900,0.268076429721098,0.123416031301621,0.0305104943623666
3129,5,271971,0.231678516705334,0.122943951514891,0.0603291030188719
3131,5,272598,0.207353896572906,0.122787258401079,0.0921552585020109
3132,5,272758,0.201441228799112,0.122628806220906,0.10133732943586
3133,5,273551,0.241534844365492,0.123095804719364,0.0505280242475684
3136,5,274280,0.25904168934911,0.123600274557331,0.0368115207690338
3137,5,274601,0.234860585146339,0.122864792204022,0.0567450971555175
3138,5,277836,0.221676759583167,0.122879110019613,0.0720800074632212
3139,5,279640,0.212622095644572,0.123033580412034,0.0848334818143421
3141,5,283807,0.220125013182165,0.122700787770349,0.073669095393544
3142,5,284696,0.234524750150614,0.124355471297052,0.0601262302610316
3146,5,290243,0.120658478331162,0.124269104572141,0.332240430530156
3148,5,293310,0.12556876236202,0.123224047092736,0.308887527059224
3149,5,293706,0.111316975550763,0.122886052798701,0.365630350413177
3151,5,302362,0.0506713515957515,0.124944174443424,0.68531754323895
3152,5,304779,0.0461963025163653,0.123126407893602,0.70774144336573
3153,5,308710,0.0901707478320659,0.125360068688318,0.472435684436047
3154,5,309654,0.0798212481889969,0.122984491839125,0.516737744505329
3155,5,309985,0.0712633725729893,0.123385969792883,0.563926289115373
3156,5,310175,0.0967685097410346,0.124067466494182,0.435933038570902
3157,5,312612,-0.139709980448859,0.123760468441378,0.259717553887827
3158,5,313206,-0.114313977208559,0.122785315833754,0.352486258804298
3159,5,313702,-0.182631580453097,0.123225087596926,0.139206511656052
3160,5,314857,-0.131525870864573,0.123001456756054,0.285663636649573
3161,5,315976,-0.0881482486588998,0.1245363314242,0.4795293831971
3162,5,317740,-0.0212069637013289,0.123626306435889,0.86389679258122
3164,5,320971,-0.0198639744266377,0.124460502142848,0.873286963452532
3165,5,321654,0.0447985748166698,0.124974894477634,0.720212928898111
3166,5,324331,-0.0260590490699564,0.125548037009808,0.835690372912597
3167,5,328525,0.179023921466281,0.123157449790042,0.146940606796836
3168,5,335406,0.182109363039587,0.123000404965105,0.139616073385637
3169,5,335771,0.102373394358827,0.12290807953694,0.405449374405915
3170,5,336687,0.114542817264236,0.12284277631651,0.351749431916178
3171,5,341045,0.171674430641505,0.124030761569091,0.167193743439963
3172,5,341262,0.148174052420613,0.123217559380171,0.229960344027589
3173,5,342707,0.154886427396821,0.122717379392754,0.207731908204603
3174,5,342848,0.127718173768571,0.123932334919307,0.303458572669174
3175,5,343502,0.0762701068275802,0.123817183861777,0.538298319111921
3176,5,343588,0.0706755926440794,0.1230527130537,0.566095325747889
3177,5,346773,0.0858763511859162,0.125596211300237,0.494581913219762
3178,5,349449,0.130477180509635,0.123816810152878,0.292698848275345
3179,5,350876,0.0659847023582557,0.123896260749006,0.594659249750359
3180,5,354177,0.0209295101186634,0.125891704383282,0.868055304096723
3181,5,357163,0.0223774981219093,0.124582773172103,0.85755433680395
3182,5,360584,0.0785609231520928,0.124082997690852,0.527057361777832
3183,5,363025,-0.00506938453682915,0.1268245636993,0.968138341091537
3184,5,365083,-0.0399551595028,0.123871389715826,0.747224313931111
3185,5,366361,-0.0693271386065367,0.123956502430528,0.576321196609032
3186,5,371014,-0.00816257177776314,0.123319483689294,0.947263672911225
3187,5,371457,0.030616262206499,0.125604849335043,0.807565549190236
3188,5,372989,0.0760232624113929,0.125947995997392,0.546491723507912
3189,5,374614,-0.0141114960662255,0.124082569181463,0.909519130954732
3190,5,377631,-0.080148272735259,0.124256690120797,0.519332045554946
3191,5,378702,-0.0573131401105085,0.127277872783766,0.652771049980869
3192,5,378741,-0.0412281106199162,0.126648127975278,0.744970786900134
3193,5,379541,0.0583731224088717,0.124345072489443,0.639041707958694
3194,5,380460,0.00445516525244949,0.12477868709874,0.97153813421891
3198,5,382808,0.0338447947844096,0.124935947257027,0.78662845157487
3199,5,384156,-0.00435431365995897,0.126482438796025,0.972556724488735
3200,5,387695,0.0723375355985376,0.124424487504813,0.561357430401164
3201,5,388185,0.0201713233944225,0.125545963249928,0.872446144029185
3203,5,391916,0.107357278297521,0.124123575460641,0.387668692131845
3204,5,392497,0.0524086101633128,0.124542154691755,0.674149750921788
3205,5,393006,0.100847574963878,0.124472788488328,0.418372362023777
3206,5,393290,0.0928486961667092,0.124282667659466,0.455514526241777
3208,5,396266,0.0412500242385601,0.12516561599771,0.741925237180734
3209,5,398009,0.0379377673863319,0.124572102291844,0.760892441952901
3210,5,398644,0.0184699243996641,0.124510256552705,0.882158686769382
3211,5,401545,-0.030895995675951,0.123599896176846,0.802757646349953
3212,5,402468,0.00810571653792336,0.123610081918684,0.947753408148878
3213,5,403529,-0.00356747597506901,0.125451760023923,0.977329657019884
3214,5,405417,0.0444253453348916,0.124173720241622,0.720730990752697
3215,5,406230,0.0392975695439998,0.12489594229389,0.75321900864276
3217,5,407785,-0.00201559042304145,0.123870818748646,0.987026816908368
3218,5,409900,0.0606108314467506,0.124288034878845,0.626090405307927
3223,5,417297,0.0755115015829652,0.124166072705505,0.543479581834866
3224,5,419108,0.0934898737625973,0.123985030860118,0.451326912879271
3225,5,421695,0.0799539923703447,0.124152210388127,0.51999379989277
3226,5,422560,0.0992334834782609,0.123442947286515,0.422006504031856
3227,5,424852,0.0161606940918206,0.123352363469568,0.89584009879458
3228,5,425327,0.0196999210640558,0.123152318454087,0.873001030527335
3229,5,427844,0.0637278505054131,0.12336146662871,0.605762759245068
3230,5,430235,-0.00498720983662404,0.125015635499591,0.968201232205946
3232,5,430883,0.0199978751141657,0.123350770254295,0.87130252978324
3234,5,431369,0.0372759185924577,0.123640108198065,0.76322047913515
3235,5,432378,0.0346843376040943,0.126712895890458,0.784456962305559
3236,5,432587,0.0721739515779677,0.12384787895286,0.560424979194091
3237,5,434634,0.0337221797747299,0.123207850869901,0.784474062079373
3238,5,441308,0.0346942637319518,0.123907528676404,0.779640545868809
3239,5,441594,0.0440420194216269,0.123259955385817,0.721073235677071
3245,5,451448,0.127764856899594,0.12437556798847,0.305005930390932
3246,5,456087,-0.00772012856456183,0.123757696059862,0.950294732735835
3247,5,458086,0.00501806139002769,0.123704913403224,0.96766580307426
3248,5,461234,0.0548159573014297,0.122901344876804,0.655859186160612
3250,5,463004,0.145163859856376,0.123770490594925,0.241647959135856
3251,5,465043,0.214750936873383,0.124470889565938,0.0853467129350068
3252,5,467724,0.187935362584793,0.123119834298762,0.127795132702866
3253,5,468076,0.145355642101677,0.123704341944168,0.240776858453003
3254,5,469078,0.120275311078425,0.12435449105894,0.334107652401364
3255,5,469404,0.144018499637103,0.124851992531992,0.249479969228698
3256,5,475322,0.0299788242311033,0.12321351034363,0.807908187498139
3257,5,475607,0.0399525332387616,0.123056920277994,0.745625351993794
3258,5,475736,0.0410533267962222,0.122943607667254,0.738638223068124
3259,5,478715,-0.0490200427183308,0.124447670475486,0.693892075443053
3260,5,478932,-0.00406996397513665,0.12436368894803,0.973911343125665
3261,5,479996,-0.0199587522934165,0.123958306697065,0.872176199684113
3262,5,482003,-0.0469907226235572,0.123350505781589,0.703467421961922
3263,5,482536,-0.0181655338742674,0.123372070545427,0.883025176012576
3265,5,484954,-0.0489790064742572,0.123504850926288,0.691920101249684
3266,5,486157,-0.0629140597623141,0.123295264495494,0.610180179912613
3267,5,486882,-0.0792973274530185,0.125956850729517,0.529390094054495
3270,5,487404,-0.0719823201292603,0.12456577040724,0.563723033773272
3273,5,489636,-0.0758553612515254,0.123466366633812,0.539359512401133
3274,5,490549,-0.0198154346193727,0.123053331070852,0.872160887580429
3275,5,491806,-0.0717182978867791,0.122834196960583,0.55968562292835
3276,5,491888,-0.0934440338300251,0.123181879995667,0.44860651153417
3279,5,499612,-0.0928067428567752,0.122836692524018,0.450435178519238
3280,5,502460,-0.0428754902776978,0.123829094998675,0.729363150310346
3281,5,504765,-0.0244858678855717,0.124357048815816,0.844019330367757
3282,5,504884,-0.0267647722986826,0.123841927913781,0.829018696812001
3283,5,509836,0.00300830153318243,0.125163356361496,0.980838269772902
3285,5,511350,-0.00895156418765664,0.124152515977867,0.942562084253366
3286,5,512696,-0.0104040452128157,0.125085853328288,0.933759349373595
3287,5,512931,-0.0237253608794398,0.12336939652807,0.847608749512004
3288,5,514582,-0.0140237078788891,0.123412671495356,0.909593608864193
3289,5,515315,-0.011490990297857,0.123456433127849,0.92589496164258
3290,5,515397,-0.000144702499263794,0.123340727898845,0.999064590205315
3291,5,515950,0.0015230537676974,0.12334070150022,0.990154670831144
3292,5,516091,-0.00435639935066839,0.123183763078403,0.971808646388889
3293,5,518207,-0.0476921260652746,0.123314604832484,0.699173114631859
3294,5,518275,-0.0358890389779244,0.122979129134542,0.770587784252559
