SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1118,3,219050,0.121831814681496,0.151258966379391,0.421101186689858
1119,3,221006,0.084802944726115,0.151045586120935,0.574854274093316
1120,3,221813,0.0869411434713904,0.150833908153587,0.564710035645809
1121,3,222829,-0.0449115947753701,0.151313963636987,0.76678564487665
1122,3,224310,0.041662756482072,0.152804769558183,0.785278999559313
1124,3,226294,0.0260918600828466,0.151013215455838,0.862924438147247
1125,3,226510,0.0553233776484445,0.150833178630479,0.713999007848746
1126,3,227816,-0.153964151812529,0.153639458979968,0.316975283592219
1127,3,228048,-0.104307687010047,0.151064997892303,0.49034476392249
1130,3,229351,-0.17229122514971,0.150998096553777,0.254636799177917
1131,3,230175,-0.102888401597706,0.15048873851171,0.494616300445975
1132,3,233663,-0.0309138774032003,0.150940092396963,0.837839457879049
1133,3,234438,-0.0782908338028702,0.150657813748086,0.60362629153495
1134,3,235617,-0.0848146835084058,0.151074356415729,0.574874165521859
1135,3,237105,0.0269334707049307,0.150418080562873,0.85799535641349
1136,3,238714,0.0527322862418006,0.150280607869892,0.725878572901857
1137,3,238914,0.0898308305277395,0.151080544053086,0.552499132928576
1138,3,241126,-0.00449497463553553,0.150936924329018,0.97625895315395
1140,3,242578,0.0627167772693145,0.151357475254438,0.678860731525437
1141,3,245238,0.105531490033014,0.151686021957173,0.487059939984734
1142,3,247158,0.0875840442529494,0.150220349055085,0.560240565127265
1144,3,248454,0.143028106368689,0.150331704740535,0.342043811007986
1146,3,249928,0.0670727472108195,0.151079229301757,0.657345374409712
1147,3,251255,0.0172508467836283,0.151465078365845,0.909387181750502
1148,3,251274,0.00848805941108199,0.151467187538484,0.955342497141755
1149,3,251879,-0.0533140159963609,0.151338759142713,0.724836538710746
1150,3,251939,-0.0175524014444609,0.151194099880739,0.907645769227536
1151,3,252801,-0.134266175753352,0.150981152417148,0.374452335113762
1152,3,253109,-0.104145460574827,0.15040326580394,0.48911536929667
1153,3,253118,-0.0886459385678854,0.150478820578735,0.556176043098851
1154,3,253321,-0.133773591387622,0.150526918789751,0.374768367971036
1155,3,253394,-0.121685989503488,0.151078638392218,0.421103397055687
1156,3,254361,-0.00227015627084626,0.151542710489621,0.988056354575862
1157,3,254926,-0.0266560867454218,0.151266031328248,0.860222228967645
1158,3,256359,-0.0341997956013768,0.151395392883137,0.821412108748321
1159,3,256593,-0.054995770620164,0.151872447907514,0.717480419050227
1160,3,256989,0.0929188005469586,0.15104045557585,0.538824660251941
1161,3,257462,0.0450451366743329,0.150826168781486,0.765378281709542
1162,3,258273,-0.0108618893050647,0.151029263396002,0.942707016388173
1163,3,258343,-0.013345948848615,0.151271016858713,0.929747543539105
1164,3,258579,-0.024405532474858,0.151161397340271,0.871828620002561
1165,3,258768,0.0266587247287757,0.151573607923117,0.86048928309795
1166,3,258781,0.01476396482248,0.151270643625113,0.922305578984003
1167,3,258828,0.0358334108622609,0.15072834373769,0.812224518857306
1168,3,259020,0.0103838216779999,0.15203008963106,0.945584623142868
1169,3,259458,0.0346698345037172,0.151261429395763,0.818842538010411
1171,3,261281,-0.0357773636726096,0.151205411264609,0.813093261454704
1172,3,262631,-0.0599083558245911,0.151209016071778,0.69220006688129
1173,3,265059,-0.284839469973578,0.150798315485337,0.0597278370887988
1174,3,267625,-0.206648079917017,0.15180925659897,0.174307702304942
1178,3,274530,-0.119944075716175,0.152677531593014,0.432626513231815
1179,3,274845,-0.124930934903392,0.151248185175805,0.409362246888698
1180,3,275765,-0.133936127090638,0.152220719169818,0.379522347936772
1181,3,278462,-0.167836936538892,0.152132883573417,0.270680598069367
1182,3,278675,-0.166281238120755,0.152424236090237,0.276056216058915
1183,3,278791,-0.159067438581195,0.153383283845446,0.300418456611656
1184,3,282537,-0.124715874292225,0.155139768189835,0.421999411744467
1185,3,284743,-0.175438389462803,0.153006994481994,0.252322043224521
1186,3,285299,-0.215845555558245,0.153375080391672,0.160216783766433
1187,3,285659,-0.144283154308546,0.154443367047559,0.350832111642057
1191,3,289803,-0.202766160623813,0.153077130504883,0.186160327225082
1192,3,289856,-0.223319389255284,0.152894190303905,0.145010872189485
1193,3,289942,-0.223319389255284,0.152894190303905,0.145010872189485
1194,3,290417,-0.181424917554549,0.154525780927703,0.241156303480904
1195,3,290527,-0.237208705378776,0.155988857921616,0.129236048565233
1196,3,290957,-0.155627758895155,0.155005952285068,0.316060794597823
1197,3,290963,-0.19752865677259,0.154933219749087,0.203173332069426
1198,3,291002,-0.122118226755334,0.155286403890603,0.432157011621353
1199,3,291045,-0.146435609441382,0.154568972589586,0.344093069496534
1200,3,291075,-0.150723446372516,0.154010900648146,0.328420985456671
1201,3,291159,-0.157829084982935,0.154591393356828,0.307980355975264
1206,3,291349,-0.197229599796201,0.155607486446981,0.205818665648648
1213,3,293851,-0.307462889219079,0.175009600800543,0.0798130049539428
1214,3,293855,-0.316735169839732,0.171756211778381,0.0660067843500323
1215,3,295047,-0.144790798099399,0.155704729518335,0.353055105980468
1216,3,295867,-0.196461877716801,0.154905780847327,0.205538436729456
1218,3,297295,-0.190115420721447,0.152797058380669,0.214238671526482
1219,3,298996,-0.219169988554342,0.151812351593819,0.149713044419707
1220,3,299045,-0.201176837558308,0.152018294641653,0.186567993701983
1223,3,299701,-0.206231190234713,0.152734083787576,0.177796685207996
1224,3,302380,-0.100665307479934,0.152452251022997,0.509487390917622
1233,3,306783,-0.171706510440198,0.159554094412506,0.282588476656046
1247,3,311452,0.231146030641216,0.150958928271965,0.126619349202585
1248,3,312012,0.0574231936656702,0.275907063111988,0.835251292500526
1253,4,0,-0.303662070551144,0.165052045748514,0.0666376834407328
1254,4,0,-0.290569098793344,0.175034563136544,0.0977889880309441
1255,4,0,-0.307593585095663,0.174935103173773,0.0795579751510983
1257,4,1,-0.201310221692807,0.190866454013295,0.292275815803557
1259,4,2,-0.253939060706948,0.241775637239803,0.294294700405708
1261,4,2,-0.320208499226595,0.2617895813394,0.222088131430418
1262,4,2,-0.307658946011241,0.255471972472058,0.229289494089043
1263,4,2,-0.238901916479897,0.268164763560444,0.373601759509408
1264,4,3,0.155328187456433,0.343527658166029,0.651434120321974
1265,4,3,0.153897747160087,0.345491767582209,0.656270898646806
1266,4,4,1.01166090665939,0.532116573366962,0.058089729180584
1267,4,4,1.06552976475628,0.560018449402519,0.0578972151928185
1270,4,5,0.398309296912998,0.584197021583727,0.495808431075586
1271,4,6,0.316372660155949,0.500219420901439,0.527490710562863
1272,4,6,0.374260521897718,0.351208212283706,0.28731601512559
1273,4,7,0.295920348010362,0.348210032131269,0.395993991079171
1274,4,7,0.316784527457003,0.330757106433546,0.33884141104116
1278,4,8,0.312806176182654,0.330767832503012,0.344949976423764
1279,4,8,-0.0476590200373685,0.284100469296978,0.866872793946537
1280,4,8,-0.161320392792895,0.269909444640377,0.550434428262971
1281,4,8,-0.156992601610924,0.261504422421862,0.548662239520411
1282,4,9,-0.162806633897194,0.251951911535979,0.518581759879415
1283,4,9,-0.2368485848652,0.232894421415842,0.309860235140197
1284,4,9,-0.241701607171798,0.234472218987802,0.303325082665127
1285,4,10,-0.164106758279869,0.205660168842754,0.425435324824628
1286,4,13,-0.28618881145147,0.193541258500716,0.140113158190292
1287,4,20,-0.173755696107616,0.185150174380547,0.348650656375925
1288,4,23,0.0431509791170424,0.187521799980225,0.818138183955564
1289,4,26,-0.034190511788589,0.184338387930812,0.852961527202141
1290,4,30,-0.0151238809331247,0.185312893635818,0.935000975358066
1291,4,30,0.0318831706104303,0.177803277971254,0.857791590031993
1292,4,31,0.105892868151771,0.179063706163879,0.554651164373546
1293,4,32,0.00304476166078338,0.177154889422408,0.986297140472236
1294,4,33,-0.0761544746930003,0.175643328766742,0.664862267220167
1295,4,34,-0.0400975275939306,0.174347252314123,0.818235413844802
1297,4,36,-0.00628930359102853,0.177760308120102,0.971796085127565
1299,4,43,0.0681939187047043,0.179119608136837,0.703642096940388
1301,4,44,0.0177068497904171,0.177758125000253,0.920708878480882
1302,4,55,-0.0388076151362871,0.175012950452358,0.824643427946505
1304,4,57,-0.0144166895573736,0.177052958150021,0.935149430238939
1305,4,58,-0.0138368921811471,0.176391639075944,0.937519201786542
1306,4,60,0.0663623846113479,0.170007519780097,0.696513421298469
1307,4,73,0.0251611962827969,0.168076761681204,0.881086308110049
1309,4,80,0.0989639361372041,0.163685755217966,0.545835129106938
1310,4,81,0.0728308672709663,0.165142344354015,0.659469416196678
1311,4,81,0.0798090750741451,0.161199634466484,0.62084134294826
1312,4,82,0.0978834141965614,0.161245787630333,0.544211440595804
1313,4,85,0.0696056438602235,0.160769036790596,0.665312389446112
1314,4,86,0.0696056438602235,0.160769036790596,0.665312389446112
1316,4,112,0.0770590434119516,0.16127778622467,0.633086009437228
1317,4,118,0.0644399389570181,0.160649576570622,0.688573642825884
1318,4,135,0.0437083109420544,0.160920728904054,0.786077667450631
1319,4,148,0.104783714633522,0.162064474701134,0.518339665993983
1321,4,155,0.0861749555001663,0.160540030981824,0.591756535488083
1322,4,165,0.00282041633982955,0.159408743910567,0.985893773664779
1323,4,211,-0.0102200298504689,0.155755053678381,0.947720662709369
1324,4,275,0.0366374622251358,0.15358549984812,0.811594771503463
1325,4,306,-0.022918183807406,0.155312050900188,0.88277255559663
1326,4,314,-0.0256259438966073,0.1562128191286,0.869789544270878
1328,4,423,-0.00863379332853054,0.154696464386827,0.955523797972066
1330,4,486,0.0131389332023188,0.153738727286218,0.931941965423776
1331,4,501,0.00727979656976774,0.154079241563695,0.962343011338661
1332,4,573,0.0330424726202798,0.153874369868175,0.830096615220826
1333,4,593,0.0287736458835794,0.153449447954163,0.851366780493314
1334,4,624,0.0542647899729196,0.153826936842779,0.72447501636833
1335,4,633,0.00750445876858841,0.155157785896281,0.961451408796381
1336,4,650,0.0750380402294284,0.154125924527996,0.626658358817935
1337,4,684,0.0119326923852452,0.152683345860993,0.937750468213972
1338,4,697,0.00872016314379365,0.15239422032795,0.954401455038619
1339,4,704,-0.0178099261394292,0.152699037831218,0.907216282517664
1340,4,771,-0.0385920086868001,0.152381083804095,0.800214857071007
1341,4,835,-0.172449238363435,0.152292231123761,0.258252774548998
1342,4,851,-0.117347344014932,0.151643193704993,0.439544222409795
1345,4,935,-0.215301576479121,0.151459245444646,0.156049970284809
1346,4,959,-0.176806028949579,0.152046240181234,0.245678375542677
1347,4,975,-0.176049142740603,0.151431160061997,0.24578984171579
1348,4,999,-0.259466117729433,0.151779020218347,0.0882373379393713
1349,4,1046,-0.224453574567083,0.150894396617431,0.137778711740438
1350,4,1309,-0.243763122563765,0.151066495466603,0.107504554549264
1351,4,1418,-0.282211510106944,0.152201872113302,0.0645455681402948
1352,4,1685,-0.249578801909169,0.15174827500983,0.100924026824356
1353,4,1834,-0.24064608851643,0.151521231495278,0.11313626633422
1358,4,2947,-0.245775249933153,0.151062121174791,0.104633324341172
1359,4,3400,-0.232378691178686,0.152616428421374,0.128746035295889
1360,4,3501,-0.30241599042342,0.153546802778068,0.0496731185227674
1361,4,3576,-0.178249376614119,0.154382769577561,0.249037853942331
1362,4,4193,-0.179410485973918,0.153690690950061,0.243857863904902
1363,4,4217,-0.198633194061864,0.152116579833333,0.192472324226917
1364,4,4354,-0.193826666634349,0.152576737261379,0.20479474698015
1366,4,5164,-0.248385864405199,0.151909347694438,0.102920979235436
1367,4,5243,-0.239261104644084,0.153392171785863,0.119703204515185
1368,4,5360,-0.225870823321797,0.152060791810627,0.138330854647032
1369,4,5373,-0.233350963311354,0.152697371403563,0.127360308153969
1372,4,5583,-0.26883618720066,0.150340216611423,0.0746036393096276
1379,4,6085,-0.275301687095039,0.151793949350437,0.0705800409945586
1380,4,6124,-0.280892269031942,0.151143567178959,0.063937794865462
1381,4,6371,-0.334129258184868,0.150411722285615,0.0269555993314395
1382,4,6383,-0.280135326539845,0.151235674757457,0.0648159756124208
1383,4,6424,-0.270922106693639,0.150760522036909,0.0731845504585539
1384,4,6509,-0.181631270612538,0.153231589066571,0.236681049185537
1385,4,6795,-0.168998936951041,0.153938011857158,0.273023684616427
1386,4,6930,-0.199747478455059,0.153906470731603,0.195186363691428
1387,4,6965,-0.246884686182466,0.15180267846227,0.104766986302782
1388,4,7094,-0.2169246388842,0.152880080208421,0.156804604411576
1389,4,7383,-0.238612233505659,0.151514412075653,0.116187205518312
1391,4,7893,-0.238034731219399,0.151320099849949,0.116602069926675
1392,4,8452,-0.262708819214101,0.150747190833658,0.0822548814529164
1393,4,8550,-0.308343974395972,0.152000719838703,0.0432524851946315
1396,4,8644,-0.196702388961109,0.152398481342768,0.197648631872856
1397,4,9487,-0.20981642474406,0.15086353340928,0.165171361803266
1398,4,13362,-0.171738862635736,0.153468342761252,0.26387938265761
1399,4,13533,0.00782187261771794,0.15233660797332,0.959078870768794
1400,4,13882,-0.0767122821746646,0.151221181784119,0.612271418356046
1401,4,14176,-0.142290835734983,0.151027634804771,0.346759661366069
1402,4,15219,-0.0645681757821938,0.151073926874649,0.669352549199307
1403,4,15754,-0.106354787406085,0.151060954335158,0.481864479337122
1404,4,16051,-0.0605618148339238,0.151087020258939,0.688779976023273
1405,4,16202,-0.0216845136977525,0.151025959894347,0.885912983581294
1406,4,16647,-0.120461511951725,0.15060399567869,0.424332142684267
1409,4,17795,-0.110246807693858,0.152215521832752,0.469372996753318
1412,4,18597,-0.147352828820585,0.150876953804861,0.329415035911014
1413,4,18955,-0.0597879342961452,0.150391248461871,0.691202730764328
1414,4,19310,-0.15667451009047,0.150850345477398,0.299697550352101
1415,4,20302,-0.178013327710985,0.151151889725712,0.239704999344837
1416,4,20874,-0.161375087108896,0.153250488777651,0.293054298384665
1417,4,21871,-0.170156668116491,0.151061606512894,0.26075895837389
1418,4,22141,-0.164571236349814,0.150833724031916,0.275983079658038
1419,4,22771,-0.222129023638939,0.153331919806456,0.148314398893754
1421,4,26744,-0.230446398585965,0.151885738102574,0.130102305952977
1424,4,28509,-0.164194253780615,0.150536950805531,0.276138326562806
1425,4,29308,-0.21608863565247,0.151578297212217,0.154870119077838
1426,4,29835,-0.197774762084079,0.151000098803656,0.191126832196113
1429,4,36857,-0.209727385004621,0.151292558484051,0.166549421013698
1430,4,37106,-0.233059437266199,0.15078013059792,0.123075297852969
1431,4,38160,-0.25150612280941,0.151172956303879,0.09706027480288
1432,4,38200,-0.225477794733918,0.150856243780054,0.135898296296026
1433,4,39021,-0.0964856431394948,0.150951418573648,0.523118162896711
1434,4,40300,-0.0778252562662083,0.150920909108126,0.606408316082041
1435,4,43687,-0.0468156313586605,0.150769817949037,0.756355930611231
1436,4,43708,-0.0782171294522677,0.151732881471228,0.606531741474969
1439,4,43992,-0.0799610901738247,0.150970394267564,0.596689304729033
1442,4,46913,-0.0717028912496739,0.153757379379596,0.641261309033076
1443,4,47131,-0.123882890088387,0.152090040556146,0.415886826120924
1445,4,48617,-0.0921684333602174,0.151369079967812,0.542983240118926
1446,4,48723,-0.0802604570107013,0.151399157711342,0.59635865485155
1447,4,49408,-0.0553340193758677,0.15124762068283,0.714695768923213
1448,4,49568,-0.105218183693196,0.151621034733702,0.488166805019507
1449,4,49675,-0.121205736333099,0.15105449123524,0.42286296307849
1450,4,51735,-0.0498478630806268,0.151168903170265,0.741784869785213
1451,4,51775,-0.0248688966890869,0.151511596070092,0.869716000007513
1452,4,51793,-0.0476322387370398,0.151682616020885,0.753687020476876
1453,4,51859,-0.0642290857839677,0.153749042526043,0.67638188434388
1454,4,52093,-0.0589636627335433,0.151334027074741,0.697048127014979
1455,4,52141,-0.0472148426394057,0.151929814103022,0.756160825848798
1456,4,52459,-0.0470400484389838,0.152392806463314,0.757749856568372
1457,4,53342,-0.0544825519547133,0.151736769991165,0.71976513346235
1458,4,55290,-0.0567246668162288,0.151162036049712,0.707694445447893
1459,4,56089,-0.0675753867706096,0.15114939740349,0.655093801792634
1461,4,57719,-0.0463151570960573,0.151447800404906,0.759925031094041
1464,4,60023,-0.107339989247016,0.151435028428626,0.478904793734255
1465,4,60460,-0.0516019237745831,0.151805244394691,0.734117528422296
1466,4,61772,-0.0664241867727939,0.153022352755934,0.664494378133503
1467,4,62037,-0.0784609447046512,0.15296634851357,0.608321503997075
1468,4,62324,-0.125473792822287,0.153364505168294,0.41382857982393
1469,4,62762,-0.09448048245927,0.15277160258709,0.536682393415602
1470,4,64285,-0.113806265319761,0.152518702881878,0.456055867654841
1471,4,65329,-0.0920159997799931,0.151501109636613,0.54400126259938
1472,4,65934,-0.058052540240893,0.151675971121447,0.702142520850072
1473,4,66022,-0.10237919720394,0.150763475721833,0.497537474135234
1475,4,66159,-0.0663106742092162,0.151662740626388,0.662215859968809
1476,4,66228,-0.00599338471571187,0.152777152322335,0.968729520877125
1477,4,66763,0.0243070487223173,0.151024828680312,0.872226923179754
1478,4,68860,0.0834073654825057,0.151022610983708,0.581103321339778
1479,4,68911,0.0288978753746382,0.150782562351486,0.848124502377507
1480,4,69269,0.013961115490172,0.151578427678256,0.926666944405992
1481,4,70023,0.0473732464097085,0.151871202272276,0.755277570160326
1482,4,70129,0.0438556265951826,0.151148955987547,0.771873081958599
1484,4,71282,0.0646006094727385,0.150655986220403,0.668333600023017
1485,4,71689,0.116273377613562,0.152303682692351,0.445716218089615
1486,4,72324,0.112957820016184,0.150725364297837,0.454098360872248
1487,4,72434,-0.00245896151234729,0.152898967752435,0.987177848851983
1488,4,72764,0.0556803405544836,0.150919965699057,0.712393985305914
1489,4,73313,0.030346069933358,0.150706774901247,0.840534344826033
1490,4,74160,0.0710225652955378,0.15174047391033,0.640035627796568
1491,4,76499,0.0382237173038667,0.150715972041119,0.799941237517616
1493,4,77589,-0.00761072161442812,0.151141243053814,0.959867953066642
1494,4,77718,0.03517088890222,0.150708561407637,0.815609210031392
1495,4,77851,-0.0259761147221943,0.152415711162455,0.864770108680412
1496,4,77997,-0.03748310805961,0.152041203327043,0.805413297460806
1497,4,79690,-0.0535897655255945,0.150627812515241,0.722220812923291
1498,4,79853,-0.0680065707149645,0.152708587455128,0.656350215952334
1499,4,80944,-0.11630607047701,0.151149582091242,0.4421249877315
1500,4,82080,-0.136508637193549,0.15193442849592,0.369547064150572
1501,4,82454,-0.104009808030898,0.151774166654559,0.493608666496523
1506,4,83947,-0.0948163773153473,0.151358410461688,0.531433793294886
1507,4,84004,-0.0934780864376818,0.153114586844076,0.541916444372591
1508,4,84689,-0.0826456189456449,0.150327472756095,0.582824408081048
1509,4,84692,-0.116656132079352,0.150720964007325,0.439456267390963
1510,4,84897,-0.113860776507129,0.151705444632468,0.453430430216928
1511,4,85322,-0.131884401542581,0.151634884526765,0.385028196638526
1512,4,85809,-0.164316637762147,0.15024868818466,0.274862525252409
1513,4,86292,-0.212090543812621,0.15319007734485,0.167082164814777
1514,4,86372,-0.268790545143942,0.150477643585383,0.0749171079612376
1515,4,86424,-0.325408727738908,0.150361500641276,0.0311209389019348
1516,4,86904,-0.301071211720078,0.151416753514264,0.0475436363272294
1517,4,90193,-0.320960185552831,0.151042489409766,0.0342836728890606
1518,4,90424,-0.27484713446377,0.150437005708573,0.0685452852585496
1519,4,90554,-0.272583928910001,0.151114571236941,0.072111467680166
1520,4,91087,-0.314706859794739,0.149781751260457,0.0363405428894414
1521,4,91200,-0.204116150445707,0.151693855662609,0.179301792174753
1522,4,91234,-0.163001009346722,0.150354862587347,0.279056502340777
1523,4,91966,-0.157046288472726,0.152791138752484,0.304724425334658
1524,4,92317,-0.208916878182929,0.150880335553091,0.16703322333048
1525,4,94122,-0.146904961398478,0.154175951446548,0.341323297077197
1526,4,95022,-0.129968637376469,0.154156381251136,0.399745627544604
1527,4,95148,-0.0148402854968925,0.153368512647796,0.922970099502017
1528,4,95215,-0.054457918157909,0.152697978996183,0.721575824783889
1529,4,95478,-0.0376339859983033,0.15331612374492,0.806237821600009
1530,4,96178,-0.0447628973954713,0.152298898055032,0.768995760351262
1531,4,96325,-0.039538759883412,0.152869641558683,0.796060956354532
1532,4,98110,-0.0403894300013129,0.152030546321405,0.790651116649137
1533,4,98128,0.0232960287869521,0.153759307337271,0.879660196863346
1534,4,98837,0.0842408540251037,0.154963858402094,0.587048793249558
1535,4,98990,0.00126152909637822,0.154523815075707,0.993490771764754
1536,4,99543,-0.060859793034528,0.154462960235846,0.693812313734669
1537,4,102509,-0.030929503226417,0.151653648942603,0.83851142945861
1538,4,102705,-0.0303353487918442,0.151817854790198,0.841741024446567
1539,4,103444,-0.00914191866097602,0.15204496546398,0.952088977053731
1540,4,103991,-0.010225356978838,0.152044769986671,0.946418942897309
1541,4,105908,-0.00670474490865369,0.152601474526519,0.964980018480209
1542,4,106371,-0.00670474490865369,0.152601474526519,0.964980018480209
1543,4,107525,-0.0112695477102682,0.152698328318471,0.941209187063355
1544,4,108510,0.00276074471034882,0.152163024418918,0.98553475775717
1545,4,108791,0.00620252819018963,0.152005108688889,0.967474633119329
1546,4,111205,0.0260688263005804,0.152156769240128,0.864063457470859
1547,4,112474,0.0260688263005804,0.152156769240128,0.864063457470859
1548,4,112969,-0.000476197213596263,0.151886043403411,0.997500225950532
1549,4,114992,0.0268895705243701,0.152476806477708,0.860118640089429
1550,4,115453,0.0343683802967616,0.152914164643405,0.822299119114609
1551,4,115541,0.00971260655637862,0.152698631345424,0.949319656697207
1553,4,116782,0.00453498819656462,0.152162903923015,0.976240604373714
1554,4,117170,-0.00130426991631327,0.15220715639193,0.99316781586181
1555,4,117432,0.0336160440030643,0.154363722850011,0.827732853860196
1556,4,121939,0.0390798101851667,0.154270691087421,0.800168614161254
1557,4,121955,-0.0157287850286966,0.151556164931656,0.917401376258241
1558,4,122050,-0.00592832178505143,0.151933209090063,0.968897088652739
1559,4,122309,0.0108828180106354,0.152206070062808,0.943039876883102
1560,4,122365,-0.0262058772436262,0.152528898261985,0.863685935473264
1561,4,122560,-0.0133882595097289,0.151770089441146,0.929756545501397
1562,4,122596,0.00525699874892971,0.152045486579979,0.972438042312216
1563,4,122617,0.0115044691029791,0.151499226810156,0.939511858453231
1564,4,123193,0.0111938488616128,0.15193236857699,0.941309509159455
1565,4,123439,-0.0298995823323209,0.152362033803783,0.844534952611929
1566,4,123976,0.00801945187927244,0.152442299854999,0.958075215636802
1567,4,126981,0.0298044749612172,0.152693740113947,0.845355563096575
1568,4,127308,0.00134120992546038,0.152163078621887,0.992972282090865
1569,4,127323,-0.02016309326765,0.151888340420197,0.894467173787562
1570,4,132281,0.00165651620830787,0.152673514467695,0.991349206816184
1571,4,132892,-0.0373494182303422,0.152522321268415,0.806692892888478
1572,4,132952,-0.00815867986408375,0.151166354777104,0.956988376126134
1573,4,135298,0.0120422653163674,0.151706085649215,0.936776214269368
1577,4,135873,-0.0331999420712589,0.150955447627704,0.82605119900735
1578,4,136069,-0.0163224783372111,0.152223069845499,0.914669523105629
1579,4,136920,-0.0280315777143716,0.152440519049841,0.854208983373543
1580,4,137351,-0.0697983870009925,0.150741063154579,0.643624610485543
1581,4,137511,-0.0513115207606307,0.150480596090036,0.733318258851671
1582,4,141606,0.101043633864644,0.154340520283607,0.513100217134364
1583,4,142711,0.0758394674668327,0.152909118936467,0.620219012100157
1584,4,143484,0.0801627677967808,0.15152018920099,0.597098646158137
1585,4,145738,0.0543735022467295,0.15118970607559,0.719333214904292
1586,4,147035,0.0323813652885772,0.15139652562209,0.830760638992456
1587,4,147814,0.0227503521461465,0.151643209791705,0.880830159847362
1588,4,148075,0.0130211959293739,0.154199025643627,0.932751225404842
1591,4,149457,0.0180301382085237,0.152196798015341,0.905765855990316
1592,4,149464,0.00726100926937689,0.151289028362347,0.96174793634984
1593,4,149678,0.00958921618995956,0.151086982082668,0.949429618067772
1594,4,154434,0.0200242497047965,0.150601182036461,0.894299114208434
1595,4,156313,0.0401035228429908,0.151823595062957,0.791821931274357
1596,4,156362,-0.00556143174991097,0.152620124753117,0.970952355630431
1597,4,156963,-0.0170547775945169,0.15198202021712,0.910716117871883
1599,4,158123,-0.0601230184647285,0.153824562582261,0.69614059108226
1600,4,158426,0.00557575671340066,0.153157659457412,0.970979734063647
1601,4,158963,-0.043765513933668,0.150868988883055,0.771918075575495
1603,4,161760,-0.0397931946474608,0.151633253189689,0.793142622565026
1604,4,163032,-0.169019944494831,0.152817317281382,0.269468409002981
1605,4,163327,-0.125948318060227,0.152304057641788,0.408822258447319
1607,4,165032,-0.18429840536479,0.150650362057914,0.222012820375675
1608,4,165290,-0.147231926920961,0.152319038001171,0.334404655416419
1609,4,165509,-0.201765713424984,0.150894640330823,0.182041283009899
1610,4,167204,-0.19686310503525,0.153235028304623,0.199734818294764
1611,4,167436,-0.104900586615646,0.151907776526871,0.490299397588003
1612,4,167687,-0.230230383864763,0.149863315148122,0.12536819462336
1613,4,168238,-0.270908711010659,0.150354923884563,0.0724307876821782
1614,4,168256,-0.259458016930241,0.152333999536801,0.0894074456421491
1615,4,171883,-0.251371424402036,0.150823730795031,0.0964696098026013
1616,4,172408,-0.224044322325459,0.150742876645124,0.1381007986714
1617,4,173416,-0.0964728086348572,0.15287618114339,0.528414945643402
1618,4,173461,-0.0904905101808112,0.151520661389211,0.550746281795675
1622,4,174546,-0.0646687264839511,0.151355148324618,0.66944696866365
1623,4,174974,-0.192568664721361,0.157323213557085,0.221756438605918
1624,4,175467,-0.0343093569509358,0.15100257760112,0.820391666261171
1625,4,177157,0.0792354727720802,0.150878185712128,0.59980033965364
1626,4,177207,0.06162491788449,0.150469632155168,0.682384093974489
1627,4,177280,-0.0883691560938286,0.151285035715676,0.559510257532352
1628,4,177330,0.0839205169519597,0.151210335988922,0.579251672040311
1629,4,177633,0.0724602744305715,0.150964363942076,0.631537008832169
1630,4,177756,0.106527718745294,0.153855987744904,0.489150214118472
1631,4,178032,0.046687252377053,0.151222217036474,0.757706944391853
1632,4,178058,0.0492169916652139,0.151487481113995,0.745455664509353
1633,4,178267,-0.116577987567455,0.151090048382567,0.440879697174751
1634,4,178339,-0.161396805687415,0.152338902684064,0.290115227219958
1635,4,178489,-0.14013808790584,0.150846077046119,0.353516753566538
1636,4,178698,0.0841046491829124,0.150325180352466,0.576185728276499
1637,4,178705,0.121885704556744,0.15257649705484,0.424914655808291
1638,4,178974,0.0476721717127865,0.151776063663665,0.75363408242429
1639,4,179020,0.0882531043676298,0.152006162790073,0.561887945281547
1640,4,179134,0.0765428378124632,0.1537747970137,0.618963625802011
1641,4,179240,0.084788880364626,0.151640302551609,0.576417486314695
1642,4,179480,0.0152839250674417,0.151364378390367,0.919628119928287
1643,4,179651,-0.0341006916001713,0.151395456213477,0.821920963907009
1644,4,179674,-0.0370435225292545,0.153780722221553,0.809783825957724
1645,4,179696,-0.01241031402773,0.151111566115977,0.934592404101932
1646,4,179726,-0.00593487045790608,0.150969044819422,0.968663992814131
1647,4,179806,-0.00593487045790608,0.150969044819422,0.968663992814131
1648,4,179890,0.00268589108062967,0.150987239523744,0.98581734069239
1649,4,180004,-0.0356904506179896,0.152066857192405,0.814575832103815
1650,4,180086,-0.0882128387205204,0.150904721174892,0.559217130936559
1651,4,180121,0.040401225498527,0.153998684845787,0.793206298333371
1652,4,182380,-0.0160888578327816,0.151620192184131,0.915553053406591
1656,4,192266,0.066908187697623,0.154571323889121,0.665378739176002
1659,4,193794,0.111953609857976,0.152367052972752,0.462971920770574
1660,4,193943,-0.0411193700812554,0.152946730592623,0.788203976861722
1661,4,195122,-0.00437712603062301,0.152580732711156,0.977130213515556
1662,4,195463,-0.0205380855067262,0.150857957393014,0.891786727876994
1663,4,195795,-0.0260773141259448,0.151266317118378,0.863227058330355
1664,4,196790,-0.0584358045702753,0.151240707552764,0.699450883582099
1665,4,198420,0.0319946716716386,0.151182593319148,0.832518352232728
