SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2962,5,106333,-0.195806724424479,0.14519516592478,0.178337732081279
2963,5,106481,-0.11051702699622,0.140956440742005,0.433536017318839
2964,5,106489,-0.107785854506254,0.14315314100653,0.451987265487013
2965,5,106491,-0.107785854506254,0.14315314100653,0.451987265487013
2966,5,106493,-0.0939845097845904,0.140158462845831,0.502940018149682
2967,5,106501,-0.103536585866792,0.1385355224145,0.455340868637861
2968,5,106718,-0.0683939797146031,0.136176169839405,0.615807412228524
2969,5,106822,-0.149884024900103,0.137535192665646,0.276550483305479
2970,5,107574,-0.126710339697453,0.160360486896659,0.42996518458097
2973,5,117834,-0.0924998582505694,0.181626339385562,0.610869564489792
2974,5,119209,-0.020801830324686,0.150041313084575,0.889813148193234
2975,5,120796,-0.157608884066669,0.134076819355066,0.240582247683
2976,5,124644,-0.0881186060713199,0.0798982963539733,0.270828567504068
2977,5,125211,-0.094338650948198,0.0809288151350566,0.244523133986401
2978,5,125474,-0.0934179258559755,0.0803366792956614,0.245683845035465
2979,5,127339,-0.0603525956554201,0.079854451094007,0.450283643190835
2980,5,131540,-0.0639605006038337,0.0749616624128209,0.394103243088266
2981,5,132221,-0.0573713641335418,0.0755001360920668,0.447830963179683
2984,5,134344,-0.102425006663339,0.0718740947108199,0.155022960888798
2985,5,134626,-0.105117618806295,0.0715572383018336,0.142723236889417
2986,5,137820,-0.111674879138062,0.0711949387682724,0.117642016231196
2987,5,139492,-0.110829216366045,0.0706514423879925,0.117619395753583
2988,5,144411,-0.106847486385709,0.0696191160535115,0.125742606096365
2989,5,154798,-0.124064378153177,0.069052360307424,0.0732426427368061
2990,5,154908,-0.119980700980771,0.0680821651254975,0.0788852755621069
2991,5,155745,-0.11753055272969,0.0683228757926923,0.0862683866211279
2992,5,156437,-0.101423621018359,0.0686818261418277,0.140643034447615
2993,5,157488,-0.109797712639385,0.0699190822364413,0.11722865790367
2996,5,161956,-0.0340824297005655,0.0650373667963567,0.600576937939802
2997,5,162464,-0.0303350751250528,0.065195420343593,0.642007433697634
2998,5,164144,-0.0334276801522373,0.064920479120729,0.606943804685901
2999,5,165491,-0.0472014189952592,0.0654687772198646,0.47140146424477
3000,5,166030,-0.0340502153066859,0.0655159176976377,0.603581479519279
3001,5,167327,-0.0389554655169437,0.0661225628170743,0.55614399872398
3003,5,169215,-0.0383122856744369,0.0654330499274079,0.558573004120814
3006,5,170676,-0.0644567825619458,0.0653748618548345,0.324829667670591
3007,5,171267,-0.0492265943325236,0.064830645348516,0.448173538584622
3008,5,171463,-0.0381980585658219,0.0647684780629113,0.555726775872848
3009,5,172056,-0.0486105626469406,0.0647487076410159,0.453298904936331
3010,5,172075,-0.0388483730310445,0.0649365063790977,0.550055669031948
3011,5,173259,-0.0373608203047571,0.0649460056194075,0.565482152940131
3012,5,173927,-0.060140670801903,0.0647212714562379,0.353407090109578
3013,5,174122,-0.0537406166339638,0.0642272040955683,0.403312276896218
3014,5,178044,-0.00519609951722533,0.0639996619446328,0.935337274714705
3015,5,178645,-0.00868867933883921,0.0653968309018743,0.894379122748377
3016,5,178674,-0.00763388041623703,0.0643264694667877,0.905601126520793
3017,5,179325,-0.0121728612146916,0.0638359224446883,0.848878226877903
3018,5,181135,-0.00903138040189733,0.0652136382585442,0.889932823179018
3019,5,184224,-0.047694898499866,0.0645125554327677,0.460208968937732
3020,5,185680,0.00342466042735534,0.0638772908724592,0.957273736728589
3021,5,186149,-0.00655136179720262,0.063920024815138,0.918423482831627
3022,5,187087,-0.0201396803026084,0.0632978051651446,0.750541527733933
3023,5,187466,-0.00783646259721338,0.063243877195469,0.901458138184659
3024,5,187642,-0.0391291148737583,0.0635896971433764,0.538728457925206
3025,5,189599,0.0033360066773036,0.0631883990766808,0.957925422454633
3026,5,189613,0.0110010458876744,0.0634732272017027,0.862500900831517
3027,5,191306,-0.0497160395361502,0.062654825493818,0.428024852197659
3028,5,192971,-0.0278047017311467,0.0625547079980722,0.656963518687679
3033,5,210350,-0.15009565717728,0.0601396719841942,0.0130236541396176
3034,5,210480,-0.143907522616059,0.0604741977188271,0.017859683678298
3035,5,211001,-0.142963587658907,0.0603073652639314,0.0182966795172175
3036,5,211036,-0.131644313557735,0.0603967370304524,0.0299430977926638
3037,5,211245,-0.147559436302196,0.0601574494745077,0.0146546129949008
3038,5,211284,-0.14977834924867,0.0602228193105851,0.0133413002920786
3039,5,211526,-0.155670721237094,0.0602622409995977,0.0101898482732297
3040,5,211987,-0.131339269673428,0.060714883135987,0.0311954263882948
3042,5,214406,-0.0741856521724366,0.0609137571112514,0.224082965040366
3043,5,214752,-0.0608269703358834,0.0611064144579245,0.32021051363941
3044,5,215862,-0.0571881391952186,0.0612066408735076,0.350764474097416
3045,5,216840,-0.0984262022615833,0.0610431725095229,0.107767882783479
3046,5,217294,-0.0783396226592776,0.0618554545135481,0.206170984361576
3047,5,217319,-0.0756717826411165,0.0619148558863178,0.222450848200463
3049,5,218253,-0.0927251879047729,0.0613729922402612,0.131722115684541
3050,5,218986,-0.075224126335334,0.0609047996792803,0.217611001966899
3051,5,219768,-0.0736843646712407,0.0609101317725,0.227194850754422
3052,5,220210,-0.074105232803729,0.0609827242838958,0.225108046492487
3053,5,220516,-0.0777366252695778,0.0609699157687754,0.20314787753808
3054,5,220904,-0.0795966945655965,0.0609968259710002,0.192766099233831
3056,5,221810,-0.0841307809974253,0.0615785567785149,0.172734894403148
3057,5,221815,-0.0648022518161646,0.062165286263021,0.297931013873566
3058,5,221827,-0.0737642276424938,0.0615809999229792,0.231782702431015
3059,5,221903,-0.0823232706393403,0.0616232721007662,0.182438635128531
3060,5,221992,-0.0883227727028768,0.0608209214220097,0.147340486328684
3061,5,222178,-0.0945872408936509,0.0609361621712277,0.121502073046755
3062,5,222207,-0.0938358166558779,0.0608681244673641,0.124060702076775
3063,5,222346,-0.0757782741349198,0.0609505630640485,0.214591832473971
3064,5,223004,-0.0840863850063266,0.0607957165351085,0.167509235936138
3066,5,225231,-0.0392627424894494,0.0622898077079118,0.528890636707056
3070,5,225569,-0.0666001520722671,0.0612028055621271,0.277254560810437
3072,5,227110,-0.0312148140871389,0.0612858080939414,0.610837873626558
3073,5,229365,-0.0561771696077276,0.0606544273840742,0.35498304922768
3074,5,229595,-0.0526851344590929,0.0605935781230078,0.385173380223196
3075,5,229778,-0.0624841509301439,0.0605538410223794,0.302835916676993
3076,5,229833,-0.0505625225464501,0.0606799048766988,0.405257972563675
3077,5,229900,-0.0558041111142469,0.060666889242611,0.358282108435941
3078,5,230375,-0.0496686412709506,0.0606906130734242,0.413686158188327
3079,5,230512,-0.0574459814046371,0.0609343818783176,0.346452763959467
3080,5,232888,-0.0658107181233869,0.0606576368736469,0.278682633528632
3081,5,234489,-0.0565202040214322,0.0608859530701275,0.353888200707242
3082,5,234669,-0.068015632817769,0.0607545747829431,0.263681831262362
3083,5,237047,-0.0644102081778377,0.0608192585195359,0.290304332691096
3084,5,238069,-0.0659471478318605,0.0610297530588328,0.280624465973143
3085,5,239147,-0.0578232692872261,0.0615195889145641,0.347903165177664
3086,5,240361,-0.0604705769008697,0.0608452107492849,0.320980142546904
3087,5,241166,-0.0803468392889659,0.060659408951967,0.186175031678703
3088,5,241225,-0.0783069726781016,0.0605963877332342,0.197108509217058
3090,5,241984,-0.0834781473839994,0.0608257363991902,0.170805689177449
3091,5,242244,-0.0580952173566933,0.0606540944267389,0.338813109085026
3092,5,242428,-0.0520535577224504,0.0605817800266075,0.390797874673571
3093,5,243584,-0.0477976404212816,0.0608433544601682,0.43263748591268
3095,5,245951,-0.0486731850942373,0.0605840248228667,0.422284404840781
3096,5,246143,-0.0503282311605831,0.0606689729091328,0.407351217671137
3097,5,246282,-0.041899449808655,0.0606842502225015,0.49036486534459
3098,5,246808,-0.0468631134986117,0.0618203251560006,0.448924733505529
3101,5,249753,-0.00619466924191237,0.101240995448543,0.951244623668513
3104,5,251602,-0.0455490645151224,0.0617519181349165,0.461239213102397
3105,5,251756,-0.0469324193582779,0.0611239913598445,0.443105522034418
3106,5,251866,-0.0380645722321045,0.0607249010781602,0.531171727270255
3107,5,253670,-0.0278465849163514,0.0615682158298985,0.651339098522919
3109,5,254385,-0.00741057225540426,0.0608374955818715,0.903119366275695
3113,5,260512,0.0769342244129805,0.0612247178859069,0.209733880545231
3114,5,260909,0.0892977409109774,0.0607572137272287,0.142520929283477
3115,5,261182,0.0954251599449492,0.0610670136252956,0.119035618957204
3116,5,261798,0.102142115064258,0.0604957683351174,0.0922142591882349
3117,5,262671,0.0666712796346932,0.0613196355408211,0.277657320611104
3118,5,264790,0.0653593858115932,0.0610681954423018,0.285229570065376
3119,5,265651,0.0482482064787879,0.0606135814524639,0.426568953658196
3120,5,266244,0.036635740465109,0.062230352225429,0.556431152145454
3123,5,268009,0.0709227630765503,0.0606269314272795,0.242861538703476
3124,5,268019,0.0709227630765503,0.0606269314272795,0.242861538703476
3128,5,269900,0.0545701385986998,0.0612532733137445,0.373593150555199
3129,5,271971,0.0653207049381738,0.0608886200496846,0.284098165103293
3131,5,272598,0.0533342111573462,0.0607840603538815,0.380845850398555
3132,5,272758,0.0502065387575863,0.0606998961545853,0.408723701781513
3133,5,273551,0.0520288117739688,0.0610259297588501,0.394476472070855
3136,5,274280,0.0447581438340502,0.0613394271963259,0.466069809594345
3137,5,274601,0.0455764111044744,0.0609090381586559,0.454795500578147
3138,5,277836,0.0442866121856539,0.0608846652792964,0.467472079018894
3139,5,279640,0.028332342008495,0.0609652771257248,0.642411938000357
3141,5,283807,0.0290117736836006,0.0608191751718636,0.63364527033124
3142,5,284696,0.00437913656022509,0.0616880456353247,0.943447176092163
3146,5,290243,-0.0122329673566517,0.0614158090158681,0.842234500877988
3148,5,293310,-0.00344206899825708,0.060910702855131,0.954967433520886
3149,5,293706,0.0115931089845845,0.0607220780017217,0.84869738480577
3151,5,302362,-0.00980552248609438,0.0616827719762854,0.873785817035735
3152,5,304779,0.0266662949716937,0.0607689358404078,0.661064350921926
3153,5,308710,-0.00960007838715521,0.0619191139917595,0.87687662640796
3154,5,309654,0.0174821419417539,0.0607324251618687,0.773626537389986
3155,5,309985,0.024783791259067,0.0609159956169716,0.684363304926837
3156,5,310175,0.0391000761234151,0.061255287966981,0.52368351966216
3157,5,312612,0.0286530548503672,0.0611775129178051,0.639816761219086
3158,5,313206,0.0287756492201504,0.0606600623160697,0.635525447098604
3159,5,313702,0.00452163631362229,0.0610105690347384,0.940962971268428
3160,5,314857,0.0369068719668179,0.0607782285482663,0.544083130442738
3161,5,315976,-0.0111252188922832,0.0615100639039639,0.85657477161228
3162,5,317740,-0.0318937819504745,0.0609990617386022,0.601401831437779
3164,5,320971,0.0203361053094386,0.061424561557437,0.740784661970945
3165,5,321654,0.0333319663349019,0.0616714914807286,0.589209590351174
3166,5,324331,0.0636563969636106,0.0618797693931164,0.304319866400904
3167,5,328525,0.0319832589191529,0.0609466092880373,0.600068991307465
3168,5,335406,0.0756135551099794,0.0607662843790032,0.21420221818486
3169,5,335771,0.0340332859207271,0.0606981901791902,0.575359895255737
3170,5,336687,0.0362095879665341,0.060677419871397,0.551053113717069
3171,5,341045,0.0677353128854219,0.0612797111777665,0.269762274975183
3172,5,341262,0.0798746245489295,0.0607943662802083,0.189750178703913
3173,5,342707,0.0789750744732269,0.0605623217180977,0.193073090298875
3174,5,342848,0.080496030156097,0.0611131402898308,0.188637998991919
3175,5,343502,0.0790210826714502,0.0610023688754444,0.196036587965799
3176,5,343588,0.0574840044647195,0.0606883156178707,0.344184554539987
3177,5,346773,0.0882093068099961,0.0618555696187398,0.154736841037678
3178,5,349449,-0.0273249628384977,0.0611929355308348,0.655482574394089
3179,5,350876,-0.0108422892153495,0.0611752218147509,0.859426753665159
3180,5,354177,0.0103903164660376,0.0621382731085077,0.867298336446892
3181,5,357163,0.0075064176543338,0.061493744277356,0.902914634610807
3182,5,360584,0.0100166416348935,0.0612779955277013,0.870248003844793
3183,5,363025,0.034750442570243,0.0625715584384466,0.578992550137924
3184,5,365083,0.0451219153363209,0.0611029350015698,0.460727208762371
3185,5,366361,0.0390537120831591,0.0611749120672487,0.523631016411548
3186,5,371014,0.0464244472856737,0.0608188955052632,0.445780764432143
3187,5,371457,0.0445946167006592,0.0619564831747479,0.472140917099873
3188,5,372989,0.0500238734754795,0.0621411469645026,0.421359220487107
3189,5,374614,0.0394049881655727,0.0612105400763876,0.520148134897956
3190,5,377631,0.0214576700742243,0.06135678657723,0.726757701211374
3191,5,378702,-0.0301548201352744,0.0628200350357096,0.631511072426594
3192,5,378741,-0.0284928558586942,0.0625026481329292,0.648766374336744
3193,5,379541,-0.00135186877424553,0.0613940195642927,0.982444800762611
3194,5,380460,-0.00960464675488726,0.0615869219489227,0.876159449790978
3198,5,382808,0.0166865147517264,0.0616665680487136,0.786862557811635
3199,5,384156,-0.00255073579344334,0.062429836399885,0.967432486068827
3200,5,387695,-0.00668415612383433,0.0614424697689233,0.913433063482655
3201,5,388185,0.0146608576328042,0.0619650013303275,0.813105125052724
3203,5,391916,-0.00724749626589183,0.061329249528116,0.905997346622742
3204,5,392497,0.02044212678216,0.0614779730560522,0.739700503121982
3205,5,393006,0.000888532417898324,0.0614950239462135,0.988480048871047
3206,5,393290,0.000762778651299478,0.0613925670098831,0.990093870087563
3208,5,396266,0.00231774570403853,0.0617892952141107,0.970099193141361
3209,5,398009,0.0194184591454268,0.0614863562187804,0.752327775858648
3210,5,398644,0.0203072384779445,0.0614488494721299,0.741237994107742
3211,5,401545,-0.000412195848459529,0.0610124935948149,0.994613408851313
3212,5,402468,-0.0130079121145168,0.0610085692321205,0.83128273530913
3213,5,403529,0.00313485514158263,0.0619209973979407,0.959651628747337
3214,5,405417,-0.043266729374613,0.0612581705603692,0.480466648720492
3215,5,406230,-0.032821019393608,0.0616306994111502,0.594684773815115
3217,5,407785,-0.0357106600478864,0.0611112942587343,0.559355085073863
3218,5,409900,-0.0313845901985854,0.0613446758127941,0.609243401640329
3223,5,417297,-0.0739975091944098,0.061192036935354,0.227369581085288
3224,5,419108,-0.0760764564281591,0.0611124652232168,0.214009055388499
3225,5,421695,-0.049087110607684,0.0612600132006434,0.423502092554539
3226,5,422560,-0.045891187257424,0.0609364430690764,0.451892254958496
3227,5,424852,-0.0730419004369278,0.0607621598076748,0.230132420306796
3228,5,425327,-0.0664485860829804,0.0606854128796359,0.274277183098525
3229,5,427844,-0.0365186636799268,0.0608814059348542,0.549002508563727
3230,5,430235,-0.0338868939676356,0.0616796609138091,0.583077375933706
3232,5,430883,-0.0218934028994452,0.0608752483880301,0.719328611820547
3234,5,431369,-0.0344364812448466,0.061007276282951,0.57279609825002
3235,5,432378,-0.0187856200531729,0.0625422747902179,0.764074233493607
3236,5,432587,-0.0341669114035197,0.0611318553224719,0.576580804364015
3237,5,434634,-0.0244592839021253,0.060806108748059,0.687743183189548
3238,5,441308,-0.0263564546838529,0.061149643967326,0.666720052951437
3239,5,441594,-0.0209916603523508,0.0608400515688833,0.730277092659286
3245,5,451448,-0.0401365821751565,0.0614445238690479,0.514041880081726
3246,5,456087,-0.0463194431436669,0.0610355534436028,0.448423096883535
3247,5,458086,-0.0350951405229311,0.0610304970933096,0.565628758906827
3248,5,461234,-0.0230598633767942,0.0606669801643005,0.704095571527027
3250,5,463004,-0.119609241948644,0.0608782601809476,0.0502296878091621
3251,5,465043,-0.0432922875179593,0.0616524558749707,0.483017870367715
3252,5,467724,0.00187103385964915,0.0609702967204649,0.975535999737019
3253,5,468076,0.00324745793805958,0.0611776994209478,0.957696296683653
3254,5,469078,-0.00769867933499602,0.0614594653014763,0.900385589461606
3255,5,469404,-0.0149072932075121,0.0617360516515177,0.809332462984912
3256,5,475322,0.0634573455933519,0.0607276326556604,0.296761061162594
3257,5,475607,0.0565521540996881,0.0606735461783615,0.351936012338057
3258,5,475736,0.0369572729781319,0.0606608633093216,0.542754556817982
3259,5,478715,0.0781842635437702,0.0612979579266879,0.202978448907221
3260,5,478932,0.056537410654074,0.0613103858285518,0.357079838033577
3261,5,479996,0.0549532953314734,0.0611163029461467,0.369180719806128
3262,5,482003,0.0747849677341623,0.0607662914423519,0.219255161474803
3263,5,482536,0.0280320285025318,0.0608782369199392,0.645469177932149
3265,5,484954,0.0258070634599649,0.0609582903905896,0.672293293744112
3266,5,486157,0.0284285205848271,0.0608603706085887,0.640708981446329
3267,5,486882,0.0593365433225755,0.0621251273002074,0.340173942224044
3270,5,487404,0.0481809076949316,0.0614594368873922,0.433597233802024
3273,5,489636,0.0295277420911786,0.0609535062882544,0.628380753126522
3274,5,490549,0.0887693466834814,0.060555514388735,0.143561133204007
3275,5,491806,0.0136204666189553,0.0606540963546509,0.822451731920312
3276,5,491888,0.0309428648681596,0.0608280183866614,0.611284313035604
3279,5,499612,0.034722976552659,0.0606512435002625,0.567346165861292
3280,5,502460,0.000942399404162741,0.0611305850646836,0.987708873521108
3281,5,504765,0.0367672301435545,0.0613529872677784,0.549374812022572
3282,5,504884,0.0347749142488623,0.0611025791753261,0.569634259630625
3283,5,509836,-0.00619606432457409,0.0617779697781823,0.920166513331516
3285,5,511350,-0.0145944421791699,0.0612753912521402,0.811881334908999
3286,5,512696,0.00890043181865541,0.0617393326873203,0.885455245715739
3287,5,512931,-0.00650240578545053,0.060895533500851,0.915024423390344
3288,5,514582,-0.00776514837944831,0.0609143990554121,0.898635935512669
3289,5,515315,-0.00379199388418172,0.0609367006540827,0.950416158824054
3290,5,515397,-0.00510645335865056,0.0608785701607014,0.933199924965727
3291,5,515950,-0.0166530902531182,0.0608727241850997,0.784573330261354
3292,5,516091,-0.00352463263722674,0.0608015195008979,0.953805737118904
3293,5,518207,-0.00625179240631635,0.0608782674852073,0.918264674449316
3294,5,518275,-0.0110482531618988,0.0607051707314399,0.855688328363225
3295,5,519067,-0.0243075875592446,0.0610089611134768,0.690556695196203
3296,5,522215,0.0470912206714255,0.0609304588618318,0.44011750547204
3298,5,523232,-0.00111305406621787,0.0618387808018848,0.98564958984699
3299,5,524247,0.0870401617316692,0.0612681083852045,0.156302998917727
3300,5,524532,0.0771668859624419,0.0608726419147049,0.205748647319898
3301,5,524625,0.0872957545977146,0.0608241500971226,0.152111160222944
3302,5,525863,0.0209040495451643,0.0610489379166213,0.732242667024654
3303,5,526004,0.0115529921608908,0.0609890533834696,0.849866793750262
3304,5,526007,0.003854268923912,0.0609734186509863,0.94963324287172
3305,5,529382,0.0497779116609434,0.0610585335741958,0.415479467302452
3307,5,532205,0.0369325603628342,0.0611434220887341,0.546210602528847
3308,5,532256,0.0317871864393588,0.0607245972858002,0.600979322862345
3309,5,533988,0.0223572467758625,0.0608175260737877,0.713382940954047
3310,5,535074,0.0400914537376326,0.0608735899872222,0.510580859752637
3311,5,537503,0.0354529637307383,0.0609010501484194,0.560843697621084
3312,5,538956,0.0805539962975006,0.0609966888349181,0.187480641474516
3313,5,540169,0.0443803299306101,0.0607127542975363,0.465271045073432
3315,5,540682,0.0489098487658423,0.0613166185597701,0.425603727774898
3317,5,542346,0.0593037755269715,0.0608045287794904,0.330070231315547
3318,5,542361,0.0578893767880239,0.0610075670260663,0.343326497040451
3319,5,543103,0.0667933399237697,0.060981786428768,0.27413203998916
3321,5,545826,0.0377748745395734,0.0608069858020126,0.534851937541944
3322,5,546667,0.0433886508304024,0.060842589055353,0.476236726455207
3323,5,547620,0.0759315759500412,0.060705837379981,0.211831563622922
3325,5,548310,0.0696276890917619,0.0612287538546901,0.256237263298177
3326,5,548459,0.0630356272534346,0.0616735772567003,0.307440688586749
3327,5,548843,0.064613053865224,0.060650740709775,0.287454745549434
3328,5,549055,0.061949606314015,0.060669154872825,0.307903745713665
3329,5,549248,0.0716784523228702,0.0608727201951803,0.239783874791661
3333,5,550708,0.0320967483499822,0.0616718437334004,0.603080328893402
3336,5,551776,0.0277667712252447,0.0608612360728765,0.648504571050169
3337,5,552218,0.034118846745241,0.0613035718831356,0.578183737809313
3338,5,553130,0.0681985251118143,0.0617640530332514,0.270267904663957
3343,5,555454,0.0659627722274226,0.0610546216511523,0.280706346800289
3344,5,555973,0.0822333481364397,0.0609122327457528,0.177871321353132
3345,5,557406,0.0723255413478497,0.0607747244021253,0.234822728853746
3346,5,557772,0.0706533903498988,0.0611279585941036,0.248533313542228
3347,5,558324,0.0722047683101902,0.060694175649878,0.234983893237049
3348,5,558514,0.0644912754983696,0.061088425150687,0.291825595131045
3349,5,558549,0.0520587251574358,0.0609480933619138,0.393601958022301
3350,5,559378,0.0628691230938929,0.0606004341017205,0.300242426721982
3351,5,560042,0.0507462539054931,0.0609764685333437,0.405843564248088
3352,5,561145,0.0656091173488697,0.0607635170205551,0.280992826402457
3353,5,561154,0.0676520643341385,0.0608508827396268,0.266994520605651
3354,5,561160,0.0676520643341385,0.0608508827396268,0.266994520605651
3355,5,561163,0.0676520643341385,0.0608508827396268,0.266994520605651
3356,5,561166,0.0676520643341385,0.0608508827396268,0.266994520605651
3357,5,561193,0.0680580619848809,0.0619398856386523,0.272614608234587
3370,5,561430,0.0721322864994007,0.0615854714956757,0.242286313418119
3396,5,561906,0.0793526656176576,0.060638600713762,0.191515670758213
3397,5,561915,0.0855570191874361,0.0605369886077673,0.15844825655267
3398,5,562065,0.0873807129104709,0.0608145767236152,0.151649654814567
3399,5,562072,0.0772981049522285,0.0608038005673375,0.204469297941964
3400,5,562097,0.0853976173289291,0.0605884380017394,0.159576444030681
3402,5,562116,0.0877118570790441,0.0604995423779343,0.148003905968026
3403,5,562155,0.0927582636897222,0.0608012416298277,0.12800539174722
3404,5,562173,0.0878926587195359,0.0608431012198595,0.149463232290825
3405,5,562264,0.0943811639452633,0.0606426055021592,0.120520773560673
3406,5,562359,0.0851169427139391,0.0609351518467169,0.163337805651316
3407,5,562436,0.0947450088916311,0.0608841413718351,0.120567895015993
3408,5,562451,0.0896586622772011,0.0608241317231387,0.14135557363149
3409,5,562473,0.095423314127698,0.0608918843807404,0.117988646473879
3410,5,562513,0.0829850328689361,0.0609561757116036,0.17425929060201
3411,5,562518,0.0872949771364226,0.0608338711575194,0.152180103348558
3412,5,562560,0.0928173964076303,0.0606378689013111,0.126743217132981
3413,5,562570,0.0889539107930348,0.0605739409111509,0.142854144553904
3414,5,562582,0.0894932186977516,0.060663594410774,0.141040012131247
3415,5,562610,0.0901571857763075,0.0606608092397048,0.138105318189978
3416,5,562667,0.0836357014206113,0.0605445941131392,0.168032790722397
3417,5,562683,0.0804517827317726,0.0606508392562412,0.185540143569804
3418,5,562774,0.0746619010768184,0.0608276571549091,0.220477627431009
3419,5,562846,0.0819466369780995,0.0614899592990131,0.183495346563636
3420,5,562873,0.062959867563285,0.0618680600242903,0.309542531894462
3421,5,562888,0.0699034519778398,0.0613094379661911,0.254986657122208
3422,5,563005,0.0901569817079135,0.0611172847811469,0.141064356118267
3423,5,563017,0.0915804607859868,0.0613693692020255,0.136518148202093
3424,5,563018,0.0973266755463683,0.0616386818725561,0.115234681875641
3425,5,563074,0.108593218876442,0.0617344988446334,0.0794377040656368
3426,5,563104,0.105687960783542,0.061402322779006,0.0860839503163998
3427,5,563148,0.0857155070528921,0.0611206002625045,0.161674744131671
3428,5,563174,0.110965005127254,0.0614333109464262,0.0717281017754957
3429,5,563257,0.0779314534893282,0.0619990661170146,0.209592710769989
3430,5,563299,0.0826708217659043,0.0611783397579843,0.177461950975966
3431,5,563318,0.0646976505228209,0.0613702444845648,0.292503893213411
3432,5,563324,0.0854246281316726,0.0613700652407102,0.164811109970374
3433,5,563344,0.0880843096644966,0.06153822908825,0.153207373239021
3434,5,563347,0.0796920178672055,0.0616295401211894,0.196828483730843
3435,5,563348,0.0888268152625895,0.0615583603697763,0.149915916888704
3453,5,563747,0.0825520888516537,0.0609451474097915,0.176433379842478
3454,5,563755,0.08053152268722,0.0607281001298129,0.185664029037985
3455,5,563781,0.082985619487787,0.0607970933191913,0.173134855417097
3456,5,563837,0.0788362485234806,0.0613412775295268,0.19956248705763
3458,5,563866,0.0806507373422548,0.0617357215990648,0.192271557860596
3459,5,563882,0.0707775444554219,0.0615613151118565,0.25104243212182
3460,5,563899,0.0780327918637377,0.0615997886317167,0.206072554700043
3461,5,563908,0.0780327918637377,0.0615997886317167,0.206072554700043
3462,5,563929,0.0869734127464576,0.0615025024073329,0.158200891906189
3463,5,563964,0.0854316691491595,0.060693684808542,0.160133216798795
3464,5,563970,0.0800466472565116,0.0605583361979647,0.187087193417527
3465,5,564006,0.0853987912542122,0.0606803118776544,0.160201800107928
3466,5,564048,0.0743591877918661,0.0608728304272169,0.222693118192451
3467,5,564065,0.0758822307238162,0.0607045674150803,0.212118454052958
3468,5,564074,0.0852216330232697,0.0606810174431313,0.161073078975296
3469,5,564097,0.069958459774807,0.0608876066375872,0.251343386465146
3470,5,564135,0.072308592878149,0.0608798282257891,0.235739685141699
3471,5,564147,0.0802445341225808,0.0611022767662863,0.189940860144522
3472,5,564195,0.0671654559917362,0.0611420424185344,0.272728316812704
3473,5,564197,0.0671654559917362,0.0611420424185344,0.272728316812704
3474,5,564206,0.068843996803598,0.0614874397268653,0.263627053464699
3475,5,564212,0.0709243216185015,0.0613061164350344,0.248100316452958
3476,5,564236,0.0710498534690852,0.0608937347982008,0.24408510072966
3477,5,564252,0.0745566242752204,0.0615592146160562,0.226653207757622
3478,5,564265,0.0812299960411192,0.0613607894619357,0.186422944253667
3479,5,564272,0.0824997638001349,0.0614428121889402,0.18022925403888
3480,5,564298,0.0630700436048546,0.0613423155006982,0.304576037926967
3481,5,564300,0.0782566784939437,0.0612857953418664,0.202471981813704
3482,5,564304,0.0782566784939437,0.0612857953418664,0.202471981813704
3501,5,564535,0.0828821990276333,0.0615471334967559,0.178958251974177
3505,5,564590,0.0777654459914618,0.0620027353375851,0.21058973280464
3506,5,564680,0.0797285680739109,0.061718848224793,0.197270640741754
3532,5,565093,0.0681491468300336,0.0608222154593445,0.263277492211684
3533,5,565120,0.0637331373678288,0.061009095013096,0.296899696765934
3534,5,565122,0.0635134832718803,0.0611030785062476,0.299307782017389
3535,5,565125,0.0635134832718803,0.0611030785062476,0.299307782017389
3536,5,565208,0.0587012373150501,0.0611049616407438,0.337379506141964
3537,5,565243,0.0710355663935405,0.0608937820170468,0.244180127425318
3538,5,565254,0.0777762996773055,0.0611113175573883,0.203962552344159
3540,5,565293,0.0884554067545846,0.0618668379603309,0.153667206974962
3541,5,565315,0.0859548230810442,0.061785542397053,0.165046965053289
3550,5,565448,0.0821449648804604,0.0619119286349493,0.185431313976168
3551,5,565475,0.086517502620046,0.0619667999285566,0.163534286483558
3552,5,565507,0.0871164813088875,0.0616925797544202,0.158799583366758
3553,5,565512,0.0875156043345638,0.0617834065657401,0.15751380013287
3555,5,565639,0.0639317376621668,0.0607685819425886,0.293495100978029
3556,5,565651,0.0701903244754844,0.0606705973338453,0.248092061140528
3557,5,565675,0.0724625153260819,0.0606486282678623,0.232970315500139
3565,5,565834,0.0878470610755003,0.061871338058703,0.156538380092159
3585,5,566542,0.0628493380611724,0.0616836849592603,0.308949537739014
3586,5,566565,0.0699165512251276,0.061309395652222,0.254897465362601
3587,5,566568,0.0699165512251276,0.061309395652222,0.254897465362601
3588,5,566580,0.0723134548011756,0.0612154935171828,0.238281457178659
3598,6,16905,0.0688999138110741,0.0607937240748053,0.257840951054774
3599,6,18881,0.0854817030982573,0.0612653919538486,0.163811884355965
3603,6,22804,0.0724157178282557,0.0606934636839943,0.233616375108051
3604,6,23172,0.0410175453867716,0.0614701856191535,0.505032165723112
3605,6,23564,0.0410861473251533,0.0608572403685375,0.500039328329985
3606,6,26594,0.0178689796181261,0.0609122357185096,0.769422316465606
