SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1507,4,84004,0.0365875021373654,0.0611963136959874,0.550309362579202
1508,4,84689,0.0651990972197691,0.0600065294020179,0.27798445686876
1509,4,84692,0.0483629110050406,0.0602344522549863,0.422566373700227
1510,4,84897,0.0875817656226116,0.0605008446055066,0.148613027403237
1511,4,85322,0.0822525427663443,0.0605103421857228,0.174914903822014
1512,4,85809,0.0850368376322589,0.0599807046134296,0.157149784449029
1513,4,86292,0.0412539179801406,0.0613518873195234,0.501759543042162
1514,4,86372,0.0632437367083392,0.0603184269884043,0.295126656830036
1515,4,86424,0.0437980420937768,0.0604470964831048,0.469196959903687
1516,4,86904,0.032228422583804,0.060830187662006,0.596576949810485
1517,4,90193,0.0406129134896106,0.0607132433310439,0.503977316509821
1518,4,90424,0.0306353797946437,0.060386433163743,0.612245536651812
1519,4,90554,0.026688058233891,0.0606567290511887,0.660217148827182
1520,4,91087,0.0282257696074139,0.0602173880771799,0.639551098506577
1521,4,91200,0.0251055768983218,0.0607677644448649,0.679755095581003
1522,4,91234,0.0369726793784902,0.0601597948629927,0.539231637816101
1523,4,91966,-0.00218672051522201,0.0611569204512681,0.971497210531995
1524,4,92317,-0.00302786577918823,0.0604653564890772,0.960090112859718
1525,4,94122,0.0125135825557759,0.0616947798662427,0.839384381258983
1526,4,95022,0.0231428639635193,0.0616610610153437,0.707645081234506
1527,4,95148,0.0406897028912256,0.0612590200568875,0.50698066710718
1528,4,95215,0.0223756639330873,0.0610278608382004,0.714102235628168
1529,4,95478,0.0161182783529764,0.0612747631367157,0.792666111855146
1530,4,96178,-0.0201228652815674,0.0608670116084649,0.74113991321909
1531,4,96325,-0.0679156268791475,0.0609958661449194,0.266274360445499
1532,4,98110,-0.0644746930272552,0.0606708368308111,0.288646008711034
1533,4,98128,-0.0389069322138568,0.0614197639567861,0.526843826611978
1534,4,98837,-0.0370653135470873,0.0619285903128434,0.549878869887794
1535,4,98990,-0.0346848302302001,0.0617306223933428,0.574558456557401
1536,4,99543,-0.0378717319382816,0.0617145564458949,0.539835497735299
1537,4,102509,-0.0481549244171086,0.0605604602822948,0.427057929553152
1538,4,102705,-0.0470003357798097,0.060628573839797,0.438730098036937
1539,4,103444,-0.0518868787474501,0.0607050231922666,0.393276025132968
1540,4,103991,-0.0433544771767982,0.0607239815064057,0.475723881018074
1541,4,105908,-0.0333354244688366,0.0609642702982545,0.584859799286616
1542,4,106371,-0.0333354244688366,0.0609642702982545,0.584859799286616
1543,4,107525,-0.0357802383711646,0.0609993766959189,0.557869270671441
1544,4,108510,-0.032004698866838,0.0607908489406335,0.59889071806078
1545,4,108791,-0.0476798531243255,0.0606986847028087,0.432677375869688
1546,4,111205,-0.0462836422387187,0.0607647968055656,0.446756523926402
1547,4,112474,-0.0462836422387187,0.0607647968055656,0.446756523926402
1548,4,112969,-0.0476775188005565,0.0606509191636662,0.432337891541728
1549,4,114992,-0.0477019401152501,0.0608898657045655,0.433909651636126
1550,4,115453,-0.0397648091165487,0.0610826055193438,0.515469671776257
1551,4,115541,-0.0497639341969647,0.0609715935630843,0.414946306140943
1553,4,116782,-0.0531233994935402,0.0607489457649827,0.382454497102493
1554,4,117170,-0.0271854494645167,0.0608151160610162,0.65513622961563
1555,4,117432,-0.0350325821586324,0.0616701932939048,0.570353040250543
1556,4,121939,-0.04072119001035,0.0616245509027008,0.509174847189172
1557,4,121955,-0.0387900796232558,0.060537868782622,0.522096136211381
1558,4,122050,-0.0431351397455418,0.060679546280849,0.477635535792796
1559,4,122309,-0.0385239100651917,0.0607977609633474,0.526725944800551
1560,4,122365,-0.0257987797237104,0.0609479929490104,0.672340220024505
1561,4,122560,-0.0429100819557345,0.0606152964239769,0.479469236846487
1562,4,122596,-0.0485048688025116,0.0607129448345639,0.424873211295137
1563,4,122617,-0.0521983793143638,0.0604861068740779,0.388733674095159
1564,4,123193,-0.0564621424374497,0.060648554690149,0.352503982550575
1565,4,123439,-0.0368024581303783,0.060866030404038,0.545802065982651
1566,4,123976,-0.0471005512928278,0.0608749414029562,0.439610428709592
1567,4,126981,-0.0386654795242377,0.0609953781058467,0.526551174190681
1568,4,127308,-0.0594606796632372,0.0607323079658161,0.328219972322664
1569,4,127323,-0.0476518394475329,0.0606534108908254,0.432604525104247
1570,4,132281,-0.049040865086447,0.0609628657562516,0.421685310443242
1571,4,132892,-0.0615727708743379,0.0608753100311199,0.312490436647079
1572,4,132952,-0.0736955185545471,0.0602891328875861,0.222383964286511
1573,4,135298,-0.0732573068156314,0.0605071004104976,0.226811773840434
1577,4,135873,-0.0665827554358174,0.0602320222235854,0.269722766452157
1578,4,136069,-0.0813434881930731,0.0606854284020919,0.180973410159181
1579,4,136920,-0.117471826199255,0.0606068509953236,0.0533885247558125
1580,4,137351,-0.112974846139977,0.0599639300011264,0.0603802554193114
1581,4,137511,-0.0711876540290499,0.0600327238402938,0.236493273568149
1582,4,141606,-0.0686488222822194,0.0616141514656019,0.265963015453693
1583,4,142711,-0.0782062984545168,0.0609922894937164,0.200602500021827
1584,4,143484,-0.0659512959236906,0.0604799849366021,0.276252229848343
1585,4,145738,-0.0721836986436998,0.0603145074127811,0.232192202694486
1586,4,147035,-0.0629491785531143,0.0604194327274433,0.298185093103017
1587,4,147814,-0.0685717839079835,0.0604988733369468,0.257799128381742
1588,4,148075,-0.0722847728484311,0.0615088227096473,0.240709346765178
1591,4,149457,-0.05662651587034,0.0607546779083353,0.351946705264562
1592,4,149464,-0.0657282835844787,0.0603642838048737,0.276958217545803
1593,4,149678,-0.0654831283790627,0.0602843000090504,0.278114676762144
1594,4,154434,-0.0575910522770223,0.0601138714944812,0.338701970536197
1595,4,156313,-0.0689117670274307,0.0605740772120576,0.25604052983484
1596,4,156362,-0.072934146129266,0.0608738376796335,0.231674207747512
1597,4,156963,-0.0656189385951843,0.0606429360926328,0.279967092670877
1599,4,158123,-0.0602555406777597,0.061408358761034,0.327152817029675
1600,4,158426,-0.0702881812454513,0.0610978941711623,0.250750038534877
1601,4,158963,-0.0423352736884949,0.0602625729180504,0.482821947176382
1603,4,161760,-0.0295464588230718,0.0605884557742071,0.626094669808646
1604,4,163032,-0.0683719715391395,0.0610735967892189,0.263687485823353
1605,4,163327,-0.0780061924942199,0.0607883605900938,0.200249032116617
1607,4,165032,-0.0708925355582573,0.0602195233814483,0.239894823058475
1608,4,165290,-0.0762922593561302,0.0608221494687805,0.210544773632097
1609,4,165509,-0.0637893571063854,0.0603648802084441,0.291357641676877
1610,4,167204,-0.0221612503345846,0.0613748019123173,0.718255193466792
1611,4,167436,-0.0165803834000915,0.0607472524523273,0.785058581584428
1612,4,167687,-0.0589616989863528,0.0600134609301588,0.326538989135674
1613,4,168238,-0.0589465791676001,0.0602861533814929,0.328852881579238
1614,4,168256,-0.0649571019028147,0.0610348302409169,0.287937094628567
1615,4,171883,-0.0718648652025796,0.0603951112471246,0.234880664864887
1616,4,172408,-0.0595614045465229,0.0603521049337923,0.324368333606201
1617,4,173416,-0.0244907233806015,0.0611202638816818,0.688885423549263
1618,4,173461,-0.0254627362936388,0.0605733770605142,0.674476908042626
1622,4,174546,-0.036788994000651,0.0604757487437557,0.54336223256211
1623,4,174974,0.0132890886794856,0.063006369071057,0.833074058757382
1624,4,175467,-0.0297152852672275,0.0603345757015006,0.622666165666707
1625,4,177157,0.0629471381640857,0.0602316170133364,0.296698963765051
1626,4,177207,0.0742697223756868,0.0600221453539212,0.216771459629788
1627,4,177280,0.0796248305474269,0.0603443574956915,0.187854673596769
1628,4,177330,0.0644319825535916,0.0603629467442178,0.286516405281054
1629,4,177633,0.0584873603738838,0.0602749688154188,0.332540218140743
1630,4,177756,0.0546612272426201,0.0614642300138774,0.374437997970945
1631,4,178032,0.102017891464284,0.060202457806337,0.0910370374074153
1632,4,178058,0.116366608467755,0.0602361618307634,0.0541793514370471
1633,4,178267,0.111925102648453,0.0601424350129033,0.063575272169486
1634,4,178339,0.10699767397333,0.0607151995588669,0.0788860488233979
1635,4,178489,0.10337467426485,0.0601107124158562,0.0863565905032249
1636,4,178698,0.139074694533731,0.0596492522335767,0.020287010778087
1637,4,178705,0.136063585706069,0.0606038712771449,0.0253783154973303
1638,4,178974,0.0990371432738037,0.0604390723709764,0.102181742728963
1639,4,179020,0.105773508970574,0.0605197032421978,0.0813762275939306
1640,4,179134,0.161687570136682,0.0608751427168683,0.00826480500524332
1641,4,179240,0.149993152481018,0.0601047300020805,0.0130328346535544
1642,4,179480,0.0868909209410983,0.0603193310322692,0.150608000594312
1643,4,179651,0.115952168919349,0.0601967257691493,0.0548795465648625
1644,4,179674,0.125190758947857,0.0611040452922946,0.0412193959647753
1645,4,179696,0.117277243186829,0.0600715906773523,0.0516938132145977
1646,4,179726,0.114279529730601,0.0600302558836153,0.0577624260867875
1647,4,179806,0.114279529730601,0.0600302558836153,0.0577624260867875
1648,4,179890,0.09417553784647,0.0601362488409155,0.118236133079402
1649,4,180004,0.0888158883860548,0.060596883417157,0.14362451996189
1650,4,180086,0.0731101428416123,0.0602153628142575,0.225504244324677
1651,4,180121,0.0163266732883484,0.061548202570994,0.790959044883819
1652,4,182380,0.0539984093844066,0.0605305032168052,0.372954573022762
1656,4,192266,0.0708799762999244,0.0616783287732573,0.251256634275465
1659,4,193794,0.0750001710153032,0.060811897961901,0.218279211953711
1660,4,193943,0.0280285712037199,0.0611159577886297,0.646794344506935
1661,4,195122,0.0334393319799118,0.0609557200021474,0.583637760028753
1662,4,195463,0.0258962137240362,0.0602789155918496,0.667744016809033
1663,4,195795,0.0252434259663707,0.0604439110156611,0.676468716172214
1664,4,196790,0.0183120891992962,0.0604509852180793,0.762125773741907
1665,4,198420,0.0131199152704882,0.0604226332627544,0.828227978141251
1666,4,199642,0.0182698649262139,0.0606301350138555,0.763337948435555
1667,4,203027,0.0192093753437074,0.0604877224193727,0.750995269317496
1668,4,204037,-0.00399817195815377,0.0605726901713478,0.947410270413924
1669,4,205977,-0.00870196743783358,0.0609410152075303,0.886534914125382
1675,4,211091,0.0169366001223418,0.06229037425622,0.785859748708415
1676,4,211612,0.0155101753328357,0.0608919457306251,0.79909049671084
1679,4,213169,0.0451842836120159,0.0608598688579872,0.458319676457933
1680,4,213950,0.0449027518531594,0.0607677318997119,0.460444016545743
1681,4,217566,0.0674172076466077,0.0608370468578696,0.26854700641615
1684,4,219124,0.0595323111138999,0.0607811471877925,0.328026698938141
1686,4,220692,0.0700323682381588,0.0609667306452657,0.251458254029292
1687,4,221261,0.0867246495288673,0.0610470413764198,0.15630992536252
1689,4,222510,0.0873430422250536,0.0612118721343287,0.154493453245434
1690,4,223039,0.0905474522843944,0.0613226919295006,0.140681548894565
1691,4,223328,0.108632249293428,0.0613255301520361,0.0773563931024595
1692,4,223356,0.0976390290288793,0.0617079683885074,0.114482119781092
1693,4,224819,0.0927979246530819,0.0613991538190213,0.131584365130363
1694,4,224966,0.0964548324680776,0.0616630369670483,0.118660857298868
1697,4,228580,0.0941420726975193,0.0615762138611035,0.127192047840493
1701,4,234153,0.0926999379494485,0.0614388723187746,0.13224036348193
1702,4,234536,0.0757596272987063,0.0611329216407933,0.21607227041971
1703,4,238194,0.0749729503843085,0.0623978117886457,0.230350502647393
1704,4,242179,0.0604082709868213,0.061792784278734,0.328944515989495
1705,4,243657,0.0596988091601117,0.0613058600157273,0.330829445326622
1706,4,248600,0.0662826367246517,0.0609800940745348,0.277798198354242
1707,4,248779,0.0610384707853691,0.0611735549415489,0.319063803145535
1708,4,249022,0.0632848575394376,0.0610472720458983,0.30060704866309
1709,4,249864,0.0652298475167606,0.0612793140720399,0.287844480041791
1710,4,250515,0.0697716867222208,0.0611531091360272,0.254670653378496
1712,4,251719,0.067823814662857,0.0610469102886955,0.267319592290286
1716,4,256985,0.0686388960802189,0.0611672638730023,0.262561010383274
1717,4,257828,0.0490208863546331,0.0614564172796693,0.425608202071087
1718,4,259994,0.0604368033630509,0.06145956612918,0.32610439220899
1719,4,263044,0.038414177062688,0.0618070490697914,0.534660188278572
1720,4,264432,0.0496584900067546,0.0610874477956033,0.416818579769966
1721,4,265022,0.0527383042589161,0.0612540556984795,0.38983538789915
1722,4,267372,0.0487556068596514,0.0610328632068006,0.424919247298122
1723,4,267844,0.0329682790011215,0.0614730771317685,0.59208601464455
1724,4,268855,0.0329682790011215,0.0614730771317685,0.59208601464455
1728,4,271787,0.0623918900868652,0.0611756958322863,0.308483666029989
1729,4,274059,0.071366783835852,0.0613214900120254,0.245285578893244
1730,4,274409,0.0814922684238014,0.0621441373984446,0.190594277495897
1731,4,274840,0.0643488881037214,0.0614072308645886,0.295399746367183
1732,4,274870,0.0673512305303023,0.0609767770536251,0.270111685966593
1733,4,274922,0.0717092022838975,0.0610343300810254,0.240826845808065
1734,4,274930,0.0798373134962626,0.0611122046162501,0.192265276593186
1738,4,275180,0.0628813741871116,0.0610529335311953,0.303739374867766
1739,4,275191,0.0227490633585934,0.0612643008703593,0.710617066843058
1740,4,275289,0.0299597486838949,0.0613961395430473,0.625870872968779
1741,4,275562,0.022190821428122,0.0618511933137505,0.719975970484869
1742,4,275637,0.0361037028703843,0.0619892823979871,0.560656657796801
1743,4,275645,0.0401620033048353,0.0624711815339965,0.520713819462936
1744,4,275715,0.0385484292476004,0.0618006381645796,0.533191641184642
1745,4,275721,0.0380992810597784,0.0615854749476645,0.536552071475026
1746,4,275859,0.0427524200263508,0.0618484448025877,0.4898660008183
1747,4,275865,0.0516088655488603,0.0616106296630839,0.402787503160894
1748,4,275877,0.0532436013887443,0.0615154872154347,0.387334895471125
1749,4,276015,0.0516630742496998,0.0617015898144267,0.402987435435322
1750,4,276066,0.0656481908263562,0.0624462126083473,0.293851077215847
1751,4,276194,0.0692552339997551,0.0615651540888368,0.261391632163786
1752,4,276201,-0.00513000457387824,0.0622978756124725,0.934417945366467
1753,4,276375,0.031761527651719,0.0613935738776326,0.605240851379122
1754,4,276645,0.0399172542183837,0.0628913901957658,0.526034312150534
1755,4,276806,0.0426848769842343,0.0630987862092718,0.499180850550044
1756,4,276820,0.064312294714074,0.063502869419446,0.311875020562014
1757,4,276934,0.0640738000349539,0.0630250428291751,0.310020843392018
1758,4,277129,0.076135608901414,0.0632228530502908,0.229302925075655
1759,4,277137,0.0717021069230872,0.0636063325601555,0.260390043708913
1760,4,277249,0.0716351173864622,0.0628116527649959,0.254861655458115
1761,4,277276,0.0522702379019484,0.0623964157228525,0.402759185846624
1762,4,277639,0.0610189815800142,0.0625641945824947,0.330078370771979
1763,4,277649,0.0558833144891424,0.062860187501049,0.374603286977212
1764,4,277971,0.0538544179731504,0.0622862556505324,0.387830364799722
1765,4,278164,0.0188787114529658,0.0615172416869526,0.75911194410858
1766,4,278914,0.0171780779147721,0.0612529367611686,0.779300423200207
1767,4,278971,0.0180949157254662,0.0614632758886263,0.768623729512058
1768,4,279037,0.00214457679989755,0.0618546427828796,0.972361495604068
1769,4,280703,0.00704178044372439,0.0621772828957541,0.909894145909851
1770,4,280859,0.0210540022882717,0.062032815396742,0.734509462481809
1771,4,280934,0.0268602031795294,0.062100884850988,0.665623790737029
1772,4,282594,-0.00477287594237419,0.0629040060941919,0.939561093379565
1773,4,282713,0.0421235575183727,0.0620383041119531,0.497587396039053
1774,4,283570,0.0603083995857601,0.0617513161668767,0.329419468271932
1775,4,283830,0.0373976580855524,0.0617163999281258,0.544930872449953
1776,4,285234,0.0185959386470581,0.0617682273305459,0.763546042131166
1778,4,285568,0.0219448233355302,0.0620829099463901,0.723942567989008
1779,4,287068,0.00286526845048529,0.0624037157195235,0.963403938427721
1782,4,289631,-0.020522912582569,0.0616351366741133,0.739351398620659
1783,4,289647,-0.0337738519079928,0.0616701386819702,0.584276118106089
1784,4,290003,-0.0308785734084127,0.0618056420250638,0.617662603882761
1785,4,290096,-0.012142399285636,0.0622772510419136,0.84552604183419
1786,4,291044,-0.0132599256986667,0.0619425393555945,0.830617497955367
1787,4,291531,-0.0122021657258873,0.0614134097388821,0.842620453876525
1788,4,292625,-0.0140131282453593,0.0612167574618232,0.819071424169211
1789,4,292985,-0.013182447332817,0.0627942335461747,0.833842748229985
1790,4,293190,-0.013182447332817,0.0627942335461747,0.833842748229985
1791,4,293625,-0.00955113904965721,0.061523347172129,0.876717582809069
1792,4,294073,-0.00254509169132677,0.0617069108665128,0.967124024471719
1793,4,294288,-0.00590407549955285,0.0619845705710857,0.924169724529064
1794,4,294760,0.0046320127535816,0.0614703266195043,0.939976031148638
1795,4,297290,-0.0139238717403878,0.0615209838526614,0.821077942929636
1796,4,297499,0.00767780989081346,0.0624374736979233,0.90220243564815
1797,4,297638,-0.00756844709830551,0.0614155226168091,0.901992367093252
1798,4,297848,0.0216785284639543,0.0623219993392162,0.728162320629747
1799,4,298091,-0.00474799082764044,0.0623358542494347,0.939328673618244
1800,4,299599,0.0184316038370776,0.061324032423689,0.76392631856522
1802,4,300148,0.0324343559748905,0.0616124862537874,0.598923516600883
1807,4,302611,0.023984425024971,0.0621151708620887,0.699634273277098
1809,4,303011,0.0236904006111419,0.0614250736603607,0.69996625745801
1810,4,304549,0.0370778885047567,0.0619539442235483,0.549906830017849
1811,4,307387,0.0434637998669155,0.0619421841191449,0.483339003303849
1812,4,308154,0.0623718626521514,0.0622774697583629,0.317263582705312
1813,4,311231,0.0263669389906339,0.0615276860367688,0.668520993484191
1814,4,311787,0.0331680565779664,0.0617340087571777,0.59141710115781
1815,4,312488,0.0682192043362431,0.0620126943551724,0.27204493348858
1816,4,312611,0.0510325566809688,0.062060011929425,0.411455688179767
1817,4,314015,0.119450523797598,0.0617926979945671,0.0540252211901796
1820,4,320017,0.116689644617241,0.062727023792987,0.0636777944052081
1821,4,320510,0.0911930440143243,0.0632352601578302,0.150154199691113
1822,4,328073,0.0759996876397534,0.061747112110934,0.219209015079179
1823,4,331098,0.0756276784148947,0.0627755990575125,0.229114431124147
1824,4,336922,0.063381373033763,0.0614882576301302,0.303345858500227
1826,4,351322,0.051663133510252,0.0620032971514858,0.405277292135174
1827,4,353020,0.044883927148458,0.0622048250721355,0.471048480528223
1831,4,356055,0.0719376352599883,0.0625774422753672,0.251096082089086
1832,4,356492,0.0723424262951533,0.0619103374119981,0.243392383192666
1833,4,356541,0.0773569533371435,0.0618749621894575,0.212049473183222
1834,4,356853,0.0915061299825688,0.0620746025075117,0.141337394134667
1836,4,357632,0.09089394728874,0.0615355870949153,0.140541570695962
1837,4,357802,0.0271293616684589,0.0620443215115303,0.662191796787405
1838,4,362032,0.014049787607133,0.0618857717440721,0.82053358204352
1839,4,362199,0.00936430111679121,0.0618604614694594,0.879764165417567
1841,4,363194,0.0224774744169696,0.061549305323405,0.715184852964427
1843,4,368078,-0.0118170289507916,0.0612041020094547,0.847010669416018
1844,4,368457,-0.0371841473070252,0.0612367878306302,0.544095896176047
1846,4,369403,-0.0219655195188423,0.0611737358005884,0.719759034523052
1851,4,372110,-0.00643246159334543,0.0621153524109801,0.917579949975362
1853,4,375688,-0.00144253565136065,0.0616213470887162,0.981336715445094
1854,4,376511,0.0746744173139426,0.0607023489583718,0.219451336644811
1856,4,380252,0.0870312663024572,0.0604622024392781,0.150914147783716
1857,4,382176,0.027582040497242,0.060303994462952,0.647676926307904
1858,4,383443,0.0167958294964156,0.060693021767382,0.782146241949377
1872,4,384094,0.00807645763974849,0.0602745566957051,0.893483302509846
1874,4,384602,0.0313863524814505,0.0609820130775932,0.607097257193018
1875,4,384607,0.0554786927872922,0.0615007420258298,0.367628570525307
1876,4,388305,0.0257124118034116,0.0601821047498752,0.66946247847204
1877,4,388542,0.0283932901932587,0.0600764520488789,0.636776884787075
1879,4,390909,0.0272846729736795,0.0604900101897552,0.652222676415943
1880,4,397927,0.0396999236979014,0.0606433592288443,0.513122105643109
1883,4,404981,0.0520637443956299,0.0609187050655513,0.393328460415716
1885,4,405368,0.026236868089896,0.0607766711402335,0.666228042318721
1886,4,408981,0.047563800312312,0.0603837028043159,0.431405075100485
1889,4,413957,0.0634479592312542,0.0603813092765667,0.294074752018097
1890,4,414243,0.0467194682074317,0.0617584413912527,0.449861732970013
1891,4,415928,0.0975055161970995,0.0607347468599838,0.109292919097192
1892,4,419709,0.101580132881514,0.0602045547285052,0.0924386687416022
1893,4,420255,0.09439708507516,0.0602497176565165,0.118065838348066
1894,4,421542,0.102436631209272,0.0601517929448748,0.0894541204465276
1895,4,422070,0.0960158667223158,0.0604967892702267,0.113380010360364
1896,4,422545,0.0968563510792575,0.0604607835052076,0.110056717339615
1897,4,425689,0.0745609694486708,0.0607101042521876,0.220209798883764
1898,4,425858,0.0836031937579,0.0610293786781386,0.1715936818599
1902,4,428826,0.0884626801648931,0.0600008774664537,0.141276891693319
1903,4,428861,0.0824293610005487,0.0603675039870937,0.17297825281223
1904,4,433301,0.0558408393357488,0.0603737188571051,0.355639544290568
1905,4,433554,0.0510005362739717,0.0601863529629805,0.397359121149468
1906,4,434256,0.0451595533426021,0.060272999228162,0.454205441881775
1907,4,434351,0.0532860139087361,0.060092858472107,0.375829121898964
1910,4,442926,0.0523391965603687,0.0601773851552769,0.385028818823926
1912,4,445208,0.0788221597889937,0.0601834540732399,0.191149687192493
1916,4,450801,0.0499737006016914,0.0609562693874898,0.412866953799664
1917,4,451837,0.0326656397009293,0.0603815003192279,0.588857382506412
1920,4,454081,0.013594442133696,0.0602336805019883,0.821569238414703
1921,4,454191,0.0161658910923623,0.0604945777647319,0.789449086751838
1922,4,454676,0.0248354790460386,0.0601603849145361,0.679988283075598
1923,4,454817,0.0293978920399228,0.060255777393207,0.625934160449764
1924,4,454913,0.0265043628292036,0.0600902305849386,0.659427945786552
1926,4,455170,0.0315048948678853,0.0602661052228683,0.601467076408191
1927,4,458042,0.0239300522089331,0.0601528951071388,0.691003004935367
1928,4,458282,0.0244699634335121,0.0602220432436938,0.684747087680222
1929,4,458401,0.0242328663764627,0.0607438721267677,0.690182200435527
1930,4,461656,0.0120922297656477,0.0606767469373655,0.842151147265988
1931,4,461812,0.0179437355109084,0.060314299987745,0.766256883978276
1932,4,462685,0.0483441253740022,0.0606889011702804,0.426225044568201
1933,4,463276,0.0640260337549722,0.0600631536136038,0.287161872892346
1934,4,463970,0.0444297538136709,0.0602984335156679,0.46171455972409
1935,4,464078,0.0515138047077907,0.060430825403789,0.394546511714568
1936,4,464336,0.0466903673591246,0.0602706503242191,0.439048329224389
1937,4,464368,0.0531137186738862,0.0600535128376899,0.377060831322328
1938,4,466223,0.0555698250252054,0.0603441546957675,0.357741116211728
1939,4,466334,0.066824050924842,0.0604042644113383,0.269358539863692
1942,4,472918,0.0463848173866965,0.0608057402435924,0.446070572070995
1943,4,473492,0.0265652964995003,0.0606214454974221,0.66149764313369
1944,4,473912,0.0235263157803549,0.0601580843150596,0.6959778176387
1945,4,474265,0.024927953783329,0.0607596694355412,0.681855772202039
1946,4,474320,0.0244491923977681,0.0612519387064216,0.690018265519561
1947,4,474321,0.0142381119501167,0.0607182343618152,0.814736799380998
1948,4,474625,-0.0106617192651455,0.0613292534274964,0.862087757849717
1949,4,474628,-0.0219821446829152,0.0606033792957937,0.717030065225065
1951,4,476181,-0.0350005835543881,0.0607392479005279,0.564817971329022
1953,4,476833,-0.0219215891166299,0.0611424178979488,0.720158621413479
1954,4,478092,-0.00437432916532188,0.0608779513142916,0.942758727403784
1955,4,479557,-0.0327824098455602,0.0607266500343965,0.589650761049203
1956,4,480076,-0.0327824098455602,0.0607266500343965,0.589650761049203
1957,4,481074,-0.0309013680396746,0.0605923541257034,0.610378642244074
1961,4,485199,-0.032352181617888,0.0607434074900802,0.594642829764742
1962,4,485454,-0.036310169432466,0.0606017920649271,0.549450524193051
1963,4,487562,-0.0387649090386107,0.0605287282035278,0.522303258093042
1965,4,491790,-0.0430575379116932,0.0606665506502598,0.478333316130996
1967,4,493748,-0.0275200698373749,0.060377260313022,0.648812700716091
1968,4,495614,-0.0199884561826406,0.0603158206041485,0.740541602723554
1969,4,497124,0.0052167963779308,0.0604078052033417,0.931229491807061
1970,4,497529,0.0785889877313461,0.061084241887068,0.19908826024819
1971,4,498734,0.0459804160644474,0.0607933707930442,0.449950239463874
1972,4,499794,0.0730465310886896,0.059952542060679,0.223883435938224
1973,4,501469,0.0894275508418349,0.0602244819377993,0.138461784457132
1974,4,504047,0.0659730661408478,0.0602186172001122,0.274018573704581
1975,4,504419,0.0627042975752955,0.060424015219858,0.300102351488542
1976,4,512749,0.0578146457728288,0.0602423671392678,0.337862705050692
1991,4,523964,0.0568229065532508,0.0600751465180741,0.344865045938272
2027,4,538866,0.0615609367125271,0.060148848467731,0.306783438296867
2028,4,539688,0.0615463635532769,0.0604071261042072,0.308967529039095
2030,4,542062,0.0514435224904253,0.0602587316946966,0.393844255338748
2033,4,544372,0.0631070759680713,0.060313070640552,0.296126910138106
2034,4,546036,0.0715191644027728,0.0603731072959454,0.236964857847612
2035,4,546402,0.0749849838159267,0.0607956793008793,0.218249709274391
2037,4,547460,0.0736518481252793,0.0601003366748976,0.221210872375251
2041,4,548101,0.0450816290200877,0.0607160236845372,0.458278424650186
2042,4,548356,0.0454237418324582,0.0603696419092767,0.452295820480586
2043,4,548896,0.0295541255949276,0.0612906356986931,0.629965257525023
2044,4,549461,0.0417468191603285,0.0613459084675985,0.496624437280907
2045,4,551365,0.0103526147150258,0.0615143713060921,0.86644690485542
2048,4,554056,0.0162189807483718,0.0610987698506959,0.790813840609754
2049,4,554792,0.026561848991795,0.0604187689699801,0.660474779593887
2050,4,558812,0.0257314603934564,0.0603053569021623,0.669868041760939
2051,4,559258,0.0299742148809479,0.0605056898201934,0.620629579662134
2055,4,562709,0.0174156388562894,0.0603223781107789,0.772973214558744
2056,4,563928,-0.0495364896728633,0.0601974346580274,0.411120211558694
2057,4,564066,-0.018609004120302,0.0607436371649177,0.759516390788068
2058,4,565447,-0.0132130043769552,0.0602377243029882,0.826506008474125
2059,4,567144,-0.0238751800659362,0.0600593726434937,0.691219667671331
2060,4,567417,-0.0446117855618514,0.0608822209764413,0.46419381122417
2064,4,571075,-0.0414981841860064,0.0602241740091814,0.491236962940284
2065,4,572183,-0.0600210561541001,0.0601799314048739,0.319272975495218
2066,4,573409,-0.0492831849885354,0.0603687478742331,0.414839578716078
2067,4,574801,-0.0507701812445769,0.0605238899275445,0.402123799861345
2068,4,575378,-0.0611013913587534,0.0600187445406469,0.309356890334966
2069,4,575468,-0.0578085340905686,0.0601860670954411,0.337462595062849
2073,4,576758,-0.0423883753968256,0.0610081670642734,0.487638724368986
2074,4,577415,-0.0512350527215592,0.0600581364064887,0.394187338116849
2075,4,577658,-0.0621855156794476,0.060940270345686,0.308221566420758
2076,4,577740,-0.0265244390699286,0.0601811064083642,0.65966839904418
2077,4,578506,-0.0402969284474786,0.0605520141723987,0.506169951740046
2078,4,578512,-0.0487950213378956,0.0602086762090694,0.418238109149745
2079,4,579070,-0.0378914524706737,0.0602957809939357,0.530131119338334
2080,4,579494,-0.0707045598898721,0.0611651102880584,0.248478352865808
2081,4,579699,-0.0406628284773159,0.0606269712589935,0.50284689262302
2082,4,579809,-0.0764619593564084,0.0605523032689189,0.207515274724771
2083,4,579869,-0.0740572479926399,0.059943358955391,0.217483261744602
2084,4,580657,-0.106364249720582,0.0601017010532202,0.077634073818488
2085,4,582525,-0.12331379610183,0.060780823283843,0.0432260309921119
2086,4,584486,-0.0984412720693621,0.0599634973730737,0.101545525453544
2087,4,584912,-0.0896373532667115,0.0601228438615136,0.136879877624424
2088,4,588662,-0.0891843389699034,0.0610560294262433,0.144988174496782
2090,4,590025,-0.0875525407875101,0.0604897590787397,0.148673960803147
