SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2043,4,548896,0.04450120147096,0.0617644782194233,0.47169507964034
2044,4,549461,0.0403569401432808,0.0618485188232001,0.51449520821034
2045,4,551365,0.0344720455740716,0.0619904286703233,0.578503969006763
2048,4,554056,0.0434499766052482,0.0615588261858593,0.480760308435402
2049,4,554792,0.0228795454288038,0.060915068327632,0.707441771291806
2050,4,558812,0.0537245377514694,0.0607446418923842,0.377064761056724
2051,4,559258,0.0523199545446075,0.0609558199557298,0.391294992443382
2055,4,562709,0.0138977834560812,0.060816072327023,0.819373124776746
2056,4,563928,-0.022764574082258,0.0607335267577216,0.708014115480972
2057,4,564066,0.0483937525590823,0.0611920334402512,0.429562223313068
2058,4,565447,0.0339188631119123,0.0607053484823613,0.576689427157719
2059,4,567144,0.0420626446369272,0.0605204021343789,0.487502532872536
2060,4,567417,-0.00229998929968799,0.0614243307310932,0.970151940142747
2064,4,571075,0.0247501425517062,0.0607409233295139,0.68390934947585
2065,4,572183,0.0252907108335516,0.060740292529882,0.677389008057782
2066,4,573409,0.0400246190413987,0.0608803030827801,0.511332044188274
2067,4,574801,0.0156341444034865,0.061071658759665,0.798102481727239
2068,4,575378,0.026647234500115,0.0605794449815157,0.660298610092391
2069,4,575468,0.0368118084402051,0.0607236054188844,0.544758909120487
2073,4,576758,-0.0183271940333843,0.0615390728620407,0.766020369855291
2074,4,577415,-0.00396686953780034,0.0606090122571388,0.947852637851192
2075,4,577658,-0.00737718058545073,0.0615256062894178,0.90462722392924
2076,4,577740,0.00347589846662658,0.0606873788429657,0.954358162463373
2077,4,578506,-0.0119727006314542,0.0610798544616441,0.844709511918786
2078,4,578512,-0.00306857543802382,0.060754986764738,0.959746632019263
2079,4,579070,0.00360090965966239,0.0608202686896485,0.952821731538873
2080,4,579494,-0.0265500772161661,0.0617634189719674,0.667554422869156
2081,4,579699,0.0220881486786948,0.0611480954075168,0.718148228840098
2082,4,579809,-0.0129177981729207,0.0611790413589442,0.832894061261495
2083,4,579869,-0.00250640169054649,0.0605616492806818,0.967011607312645
2084,4,580657,-0.0202561472561191,0.0608495686753401,0.739415745509463
2085,4,582525,-0.0296714590537995,0.0616115464368558,0.630396169902062
2086,4,584486,-0.0161245609740823,0.0606758534497981,0.790587487729352
2087,4,584912,-0.0213424470836836,0.0607921547956263,0.725743473802881
2088,4,588662,-0.00812657951725448,0.0617372410867819,0.895350582003334
2090,4,590025,-0.00209182236591188,0.0611627210902283,0.972736249902593
2091,4,590826,-0.0083873969489125,0.0610581524225248,0.890818749272822
2092,4,590885,0.00470573573423755,0.0619813729491923,0.939524343599209
2093,4,590984,-0.0173835725516497,0.0611245118934428,0.776273605820186
2094,4,591356,-0.034842817325674,0.0619362966989599,0.574092335959229
2095,4,591435,-0.00552784585252764,0.0613376456275566,0.928241709202729
2097,4,591983,-0.00905072999669915,0.061405710288801,0.882906515655389
2100,4,592839,-0.0279937558951093,0.0624111339979753,0.65404027369737
2108,4,593676,-0.0216524699553034,0.0614116569220479,0.724614387753578
2109,4,594369,0.00216590376442294,0.0609523103415138,0.971673701699967
2110,4,597710,0.00441113701977175,0.0612619979111587,0.942639137629186
2111,4,598800,-0.0105906227407009,0.0611955058589965,0.86270180412258
2112,4,600513,-0.0330411717236338,0.0610495659428449,0.588698178273876
2113,4,604043,-0.0367483568399274,0.0608701906552033,0.546419688261007
2114,4,605641,-0.0106821073648989,0.0617300965784155,0.862714944783702
2115,4,605918,-0.0313524589937609,0.0615266724304428,0.610667599484797
2117,4,608349,-0.0356715518537404,0.0611686437088975,0.560153063049721
2118,4,608355,-0.0403250468963572,0.0610283883008961,0.509197961214435
2119,4,609905,-0.0285308228341814,0.0611552351020766,0.641123128693211
2120,4,610797,-0.0478119580069252,0.0610990828671119,0.434426887167413
2121,4,611309,-0.0531186914296347,0.061243028660897,0.386343495234502
2122,4,613791,-0.0509970173789557,0.0612086911914554,0.405314322451862
2123,4,614738,-0.0460234445085883,0.0612785497639342,0.453121082313065
2124,4,618428,-0.0439319237416022,0.0615048664361203,0.475523814307273
2125,4,619541,-0.0782453334440044,0.0612518222820813,0.20228758397841
2126,4,620206,-0.0232781143787627,0.061767157789486,0.706497554706182
2127,4,620786,-0.0273241391760657,0.0624959840768964,0.662223274561874
2128,4,621613,-0.0214309410555727,0.0623696074730659,0.731342719791783
2132,4,622259,0.00772398848357125,0.0620162123103337,0.900952376440488
2133,4,622563,-0.00136760172276867,0.0608865859117995,0.982092544354138
2134,4,623642,-0.00566775670052017,0.0611620784940343,0.926220028813039
2135,4,624555,-0.00264799229398638,0.0610747273976792,0.965441790312161
2138,4,629973,0.0294784618851539,0.0611422052450389,0.630012738526697
2140,4,631409,-0.022324359279719,0.0614273474226756,0.716503446926839
2141,4,636237,-0.038355341818356,0.0614093819171391,0.532647338905982
2142,4,636347,0.0156714974865054,0.0614168054838976,0.79874327890421
2143,4,636391,0.000879265757524894,0.0617301802864767,0.988643607972193
2144,4,636810,-6.35943173121767e-06,0.0614731065410115,0.999917516774453
2145,4,636879,0.00535759067442587,0.0615037840764473,0.930633519499195
2147,4,638340,0.0187539055699444,0.0619692555017356,0.762348255471611
2148,4,639037,0.0359425851540374,0.06191873394376,0.56196135571269
2149,4,641585,0.0261715068021853,0.0614439027041959,0.670410078233483
2150,4,641978,0.0455738438699401,0.0612350970563692,0.457224101174607
2151,4,642192,0.0440792567977901,0.0613048361333391,0.472605761267575
2152,4,643795,0.0057216292143531,0.061337101491466,0.925732688477551
2153,4,644586,0.0202701592753858,0.0610824312087324,0.740200030878515
2154,4,645245,0.0334791402735544,0.0609263670734235,0.583008678136134
2157,4,657631,0.0646242522200692,0.060959901015449,0.289818978693417
2158,4,660338,0.0616124381652851,0.0613348671766992,0.315813461211192
2159,4,663656,0.0714850041540084,0.0609074801741871,0.241320321145368
2160,4,664068,0.0968425967599965,0.0622874568864989,0.120897197084342
2161,4,664414,0.0793976497953859,0.0613815614177851,0.196680576333244
2162,4,664456,0.0563246797324298,0.0615217514621158,0.360541250298458
2163,4,665001,0.0533002839162579,0.061640303225533,0.387791457039388
2166,4,667986,0.0519777823733634,0.0614741118681896,0.398391577908469
2167,4,667994,0.0574609464348215,0.0615618741236461,0.35125907508144
2168,4,668101,0.0265011644229824,0.0610498253005764,0.664487736078196
2169,4,668118,0.0276492020317237,0.0614420693037498,0.652983480564705
2177,4,671424,0.0312709353592621,0.0612181915645018,0.609802598266204
2179,4,672752,-0.00612454197332357,0.0623029748341421,0.921747839501478
2180,4,672865,0.0152778552325886,0.0614334568308607,0.803745598530974
2181,4,673119,0.0377063765571057,0.0627125969356549,0.548054845257445
2182,4,674432,0.0301060636362804,0.0619968705908638,0.627547676826316
2183,4,675810,0.0208323651671151,0.0615413056909716,0.735179926993831
2184,4,675982,0.00550312538571585,0.0618764942798051,0.929182213448071
2185,4,677658,0.0306755365370013,0.0619333761578627,0.620697280048086
2187,4,679438,0.0355962834034147,0.0610581808640052,0.560272551068805
2188,4,679624,0.0316289678483638,0.0612851350418851,0.606110992896672
2189,4,680423,0.041664465405203,0.0613363345204319,0.497406438920558
2190,4,680477,0.0539662010647199,0.0612340202356851,0.378749309677103
2191,4,680490,0.0427111028819636,0.0624590059780355,0.494533573119807
2192,4,681327,0.0193620745654537,0.0616899062135855,0.753811770573233
2193,4,681488,0.0302053133514176,0.0615048547900243,0.623657689768155
2195,4,682178,0.0206739982447687,0.0619034315525336,0.738599178244762
2196,4,687169,0.0194550156700884,0.061928943510386,0.753592224944157
2197,4,687895,0.0444372914873866,0.0615713511142746,0.470944257838285
2200,4,689337,0.0608159900545306,0.0613878265695869,0.322518065400028
2201,4,692323,0.0531861183545768,0.0614392649383548,0.387259195953196
2203,4,694335,0.0489845684390557,0.0612932987493598,0.42472165322247
2204,4,694920,0.0234874898310142,0.0612044715390273,0.701391464432662
2205,4,695803,0.00512591054572492,0.0611974937509178,0.933294620439984
2206,4,696549,-0.00282793152055527,0.061262262897322,0.963207975005559
2207,4,696696,0.0184347447454415,0.0614787022984724,0.764463649088309
2208,4,697690,0.0149510567807631,0.0611028827909842,0.806841272110244
2209,4,698189,0.0344486383463844,0.0617226099051338,0.577116075394007
2210,4,698339,0.0213342176523919,0.0612726000793385,0.727908585877779
2211,4,700036,0.0478594889643781,0.0615355484894083,0.437235280805741
2212,4,700250,0.0259893594380869,0.0616995997535707,0.673847792960129
2213,4,700621,0.0202904267499199,0.0618125733070822,0.742911771103293
2214,4,700855,0.0254801649912023,0.0624981908597751,0.683745162405366
2215,4,703521,0.0374783611681989,0.0625901321831441,0.549696811796765
2216,4,705139,0.0341027699091002,0.0615245245239552,0.57972758045498
2217,4,706032,-0.0138615032831665,0.0612417756214048,0.821067487649945
2218,4,707926,-0.0325419399487095,0.0614954966115847,0.597015974246059
2219,4,708514,-0.0580462908768771,0.0622380636811845,0.351638492501679
2220,4,709553,-0.00329486095318277,0.061410322432012,0.957241812492225
2221,4,710109,-0.00329486095318277,0.061410322432012,0.957241812492225
2222,4,710130,-0.0106712123296515,0.0616396883841632,0.862654422776259
2223,4,710388,-0.0095420583235023,0.0614010406706462,0.876590487452465
2224,4,711314,-0.0183038474452685,0.0618695178581969,0.767521671516135
2225,4,712914,-0.0125747146447553,0.0614694630375758,0.838027180436258
2226,4,712924,-0.0131201013143274,0.0614066023701389,0.830935980590196
2227,4,713335,-0.00974142072898365,0.0614709199765095,0.87417548757291
2228,4,713520,-0.0199674587482515,0.0613498968362757,0.745019349968573
2229,4,713555,-0.00516196858311446,0.0621300705882444,0.933832431864943
2230,4,719215,-0.0204831889017527,0.0619453001787459,0.741093155809768
2232,4,721638,0.00736985457730321,0.0612951665194954,0.904365005403093
2233,4,722056,-0.00184222854653754,0.0610597056200026,0.975947777196397
2234,4,724885,0.00377273380152915,0.0613380225753251,0.950990040734271
2235,4,727323,-0.0260030884017162,0.0622357244725954,0.676335599534904
2236,4,730263,-0.025323585230849,0.062122730578498,0.683786571681039
2237,4,732758,0.0311590138306519,0.0834331218624041,0.709029575365311
2238,4,732994,0.0339743596646429,0.0609120220841247,0.577361028431098
2239,4,736459,0.00576100821538308,0.0607558721286447,0.924509818833698
2240,4,736615,0.0148973440965031,0.0610697428427021,0.807419115762157
2241,4,736769,0.0446022500099822,0.0613681428915115,0.46783132988282
2242,4,736908,0.0277218856637374,0.0612579681301393,0.651155591694996
2243,4,738776,0.0222834853697976,0.0608784584834386,0.71456019736335
2244,4,741699,0.0271831134630956,0.0610836098190027,0.656581772716559
2245,4,741737,0.0238614577551995,0.0609721689446252,0.695774668582261
2247,4,746943,0.0301874791569374,0.0609312389864663,0.620601238593033
2254,4,749708,0.0250096375030097,0.0606100150378183,0.680126679659366
2256,4,755257,0.0088464848155933,0.0607001871713712,0.88420931384818
2257,4,756788,-0.0176007525818117,0.0608929514779384,0.772717249351803
2258,4,756811,-0.0154013325370867,0.0609333433099542,0.800603072950514
2263,4,760553,-0.0154013325370867,0.0609333433099542,0.800603072950514
2264,4,760734,-0.00957535870589104,0.0618674859513789,0.877089467315935
2265,4,762727,-0.0444639192533657,0.0611282919054427,0.467471112094193
2266,4,764905,-0.0517252898212681,0.0609309966599321,0.396503421878415
2267,4,765852,-0.0353691849905293,0.0612369631261687,0.56391658707208
2268,4,767117,-0.0363086700266265,0.0610818961827899,0.552607972451875
2269,4,769065,-0.0481044022578079,0.0607820801950404,0.429228008356193
2270,4,769779,-0.0649882311295731,0.0605507202859266,0.283876027296797
2271,4,769848,-0.0222902065339444,0.0609171394415937,0.714651219884728
2272,4,769943,-0.00879237049018508,0.0614311019528358,0.886272558005575
2273,4,778367,-0.0542495060498516,0.0618062303654543,0.380684414971998
2274,4,778573,-0.0208531990910011,0.0611493237884296,0.733290709314997
2275,4,781689,0.0202788603145613,0.0613332996492006,0.741117288414696
2276,4,782125,0.00691640544970194,0.0606435470222149,0.909262879823497
2277,4,782960,0.0371975144854754,0.0608660330167591,0.541501891846666
2278,4,783543,0.0174693603574359,0.0606346725553713,0.77343282367189
2279,4,784282,0.0142776429074292,0.0610686997354483,0.815278561928036
2280,4,789241,0.0216277142725329,0.0606767425257529,0.721722841447226
2281,4,794376,0.0476425683067854,0.0609355681378647,0.43482591618718
2282,4,794951,0.0304060635323312,0.061061736281067,0.618825062997618
2283,4,795775,0.0367094123830178,0.0613067308619805,0.549701816668363
2284,4,795937,0.0178660649969515,0.0617742823508372,0.772586436256375
2285,4,797067,0.0310328848601042,0.0614887375673897,0.614089957526401
2286,4,797405,0.0303340618153567,0.0619822651442415,0.624863169998898
2289,4,802519,0.0338922809701059,0.0605349245458532,0.57591653162667
2292,4,808113,0.0412700294531837,0.0606886138695096,0.496931695601667
2295,4,811690,0.0230796403287376,0.0608033498503139,0.704486617885492
2296,4,812053,0.0294573572203721,0.0606358545217623,0.627405013262682
2297,4,814423,0.028324173140856,0.0607192273569431,0.641161259242947
2299,4,816707,0.0296283286467192,0.0605355572271078,0.624836486978482
2300,4,817314,0.0363484600455408,0.0620374946211519,0.55830963838528
2301,4,817489,0.0165024324581281,0.0612418875353291,0.787730729710964
2302,4,817645,0.0191032680479188,0.0608897353271532,0.753907290669546
2303,4,817729,0.00813881389521023,0.060726807723796,0.893460439053209
2305,4,820654,0.0222458959790722,0.0609738993637648,0.715447136429991
2306,4,821138,0.0410657469719923,0.0610323529770298,0.501481611367639
2307,4,825050,0.0148366502985818,0.0607213013748454,0.80710936820909
2308,4,825273,-0.00787382910210723,0.0607249898985806,0.896906325463516
2309,4,826151,0.0248974054407775,0.0608128750157728,0.682487033861212
2310,4,826324,-0.00445726477225335,0.0608201079814259,0.941620009515432
2313,4,831973,0.0617382070625213,0.0618259483698378,0.318681800083435
2314,4,832289,0.0399015177019479,0.0605245476920383,0.510157549957022
2315,4,834790,0.0359512396943716,0.0606259315765957,0.553560178747781
2316,4,835165,0.0211178702593564,0.0607352120183582,0.728269798127278
2317,4,835337,0.0408504570270864,0.0607768785611158,0.501935446702735
2318,4,838720,0.0342221534669471,0.0613078430567493,0.577060395425089
2319,4,839960,0.026287693193561,0.0620610943923095,0.672131818700908
2320,4,842152,0.0113705570268579,0.0619697549241403,0.854522370853693
2321,4,842326,0.0397221840512065,0.0610407248850622,0.515631938001607
2322,4,842566,0.0645473648508155,0.0611616085528058,0.291983592805766
2323,4,843045,0.0469657588909257,0.0607643617335607,0.440089203431762
2324,4,843203,0.059042243286874,0.0615400826917802,0.338008306461481
2325,4,843659,0.065608114847133,0.0614476620348374,0.286382213910876
2326,4,843707,0.0544178092439162,0.0605716382279692,0.369582514505511
2327,4,843818,0.0290341693209927,0.061323327989176,0.636177386106832
2328,4,843920,0.0510808581954764,0.060677059948529,0.400443029192548
2329,4,843927,0.0466066854799341,0.0612018676696919,0.446852652265246
2330,4,844384,0.0449218188699005,0.0611995323710429,0.463422426853566
2331,4,844958,0.0656012087400571,0.0610126330085801,0.283016419696398
2332,4,845665,0.0770330035424999,0.0606735333089445,0.205052425231157
2333,4,845722,0.0908636564894099,0.0604486506407237,0.133693304208948
2335,4,846867,0.0505175486222941,0.0606783959287184,0.405663783589328
2336,4,847743,0.0633117324616121,0.0605624459361102,0.296555349324
2337,4,847796,0.0410044376817683,0.0612990186567666,0.503980627456737
2338,4,847822,0.0544952080744179,0.060685931360487,0.369804275638279
2339,4,848136,0.0483155820802176,0.0610368342277532,0.429136753189574
2340,4,849577,0.0479295223373969,0.0610591917571262,0.432998717668971
2341,4,850450,0.0420156129086915,0.0614742407942563,0.494760175414685
2342,4,851053,0.0579552070382967,0.060648041983027,0.339928826480558
2343,4,851208,0.0302869357106611,0.061052149757094,0.620144560985409
2344,4,851282,0.0568842106016065,0.0606566723496917,0.348985141480312
2345,4,851750,0.0425819523616126,0.06086183936671,0.484607040087999
2346,4,852621,0.110344156066623,0.0604533275715027,0.0688038863151952
2347,4,855191,0.107940546286024,0.0604945356975811,0.0752333158853415
2348,4,855322,0.127105148481773,0.0603677266888747,0.03595247857774
2349,4,855709,0.117797058478403,0.0612803520963851,0.0553770060841146
2350,4,856696,0.0979644470138515,0.06055466331997,0.106602030139075
2351,4,857609,0.111147956379779,0.0606204033148529,0.0675689897759727
2352,4,857970,-0.00923748610374897,0.097886928038843,0.924869626345072
2353,4,858371,0.0613133158187718,0.0610389636333997,0.315828275959742
2354,4,861346,0.0757774945954957,0.0604235363243652,0.210633457285456
2355,4,861441,0.0688602455655345,0.0609614038708919,0.259423938390013
2356,4,861470,0.0617301263841807,0.0612814707144555,0.314470409205706
2357,4,861549,0.0831608038012146,0.0607778990405808,0.172096654804408
2358,4,861716,0.0362780079376181,0.0614119646958108,0.555078072645119
2361,4,863847,0.0343529722981731,0.060882375565139,0.572941304973134
2362,4,863856,0.0209414860499744,0.0617715457085689,0.734799942976839
2363,4,864546,0.0480251063061333,0.060934717455821,0.431143573610529
2366,4,865297,0.0269853395774043,0.0616727470291411,0.661975064138673
2367,4,866929,0.0109205263132743,0.0614614131187769,0.859075408802004
2368,4,867989,0.0256886672580138,0.0608003857376457,0.672911284581581
2369,4,870200,0.0292735892778804,0.0608006103198727,0.63048176528492
2370,4,870855,0.0239286156626154,0.0615870823751972,0.697855844187797
2371,4,871120,-0.0263254835336625,0.0611433432617271,0.667055778792942
2372,4,871373,-0.0546300631299093,0.0610124697593079,0.371187841914462
2384,4,884500,-0.0516231859560876,0.0608890038497394,0.39711023306375
2385,4,884706,-0.0589351984286536,0.0606007937231407,0.331460179429845
2388,4,888476,-0.068012995397896,0.0608603678485962,0.264529823554416
2389,4,889739,-0.0477651412042852,0.0610492947899726,0.434502387037314
2390,4,889957,-0.0809003033521982,0.0613131508438634,0.187870227063596
2391,4,891344,-0.0659914232325961,0.0607576795743254,0.278157630551335
2392,4,891466,-0.0601580048599411,0.0607748326194612,0.322925145734277
2393,4,892444,-0.067871898267119,0.0612284206810144,0.268399243042901
2395,4,894785,-0.0788041583603178,0.0604507101720675,0.193216071301959
2396,4,896181,-0.0735722740760294,0.0607025833600955,0.226318308948857
2397,4,896785,-0.102449839341554,0.060952719091897,0.09368470833578
2398,4,903873,-0.0928795970878261,0.0614633791781248,0.13164814785705
2400,4,906490,-0.0875263378219681,0.0607503353226356,0.150540349038939
2401,4,908655,-0.0927745169290813,0.0606019282075729,0.12669372153532
2402,4,909027,-0.0940515658302837,0.0609262125913427,0.12355790545816
2403,4,909524,-0.0929509741319487,0.0607498530184019,0.126897263699684
2404,4,910018,-0.0938405500613809,0.0606712508449516,0.122830318550149
2406,4,911766,-0.091159406947565,0.0610285982107191,0.136143092313848
2408,4,912509,-0.042221703403853,0.0609265005474241,0.488768946901437
2409,4,912557,-0.0210354428433562,0.0606343285418961,0.728855894376498
2410,4,913736,-0.0507564156204405,0.0611866107486768,0.407362521019644
2413,4,914902,0.0361142601128415,0.0618894629560379,0.559910275342018
2414,4,914952,0.00609610023609777,0.0621159794243892,0.921876341371089
2415,4,915199,0.0119163802917921,0.0617965189701479,0.847201005368717
2419,4,916142,0.0233379776147188,0.061325278712822,0.703758309884376
2420,4,916254,0.0251620962394693,0.06088542969659,0.679660042130614
2421,4,916444,-0.028898363694728,0.0609893113025847,0.635916418102261
2422,4,917149,-0.00701914190907404,0.0612509798219026,0.908830184784175
2423,4,917833,-0.00505795736537955,0.0610767341712364,0.934047043269189
2424,4,918606,-0.00527805150323341,0.0609925140702632,0.931089360264129
2425,4,923675,-0.00207811987976336,0.0609882062305573,0.972837298948449
2426,4,924091,0.0289107602196683,0.0608271225290926,0.634871463663996
2427,4,924619,0.0170390903011314,0.0610764458105271,0.780423748177927
2429,4,926384,0.0309393704959778,0.0610244224785461,0.612471512962929
2430,4,926385,0.0254425604383258,0.0608947699798323,0.676338665446758
2431,4,926405,0.0290046073696836,0.0605554337858132,0.63225217051784
2432,4,926695,0.0395243591604325,0.0609520148012284,0.5171152635248
2433,4,926907,0.0453810849980788,0.0606080103049725,0.454498188958167
2434,4,927194,0.0482321261899029,0.0605950826340758,0.426581936773317
2435,4,927218,0.0591608225879765,0.0610929924707234,0.333520972431547
2436,4,927223,0.0497051152790784,0.0610336733968738,0.415971529748225
2437,4,927509,0.0460232180183505,0.0608242879138158,0.449759148490232
2438,4,927559,0.0545966983322321,0.0614093628793136,0.374575487761764
2439,4,927577,0.0951117424365824,0.0608192907753187,0.118750755394613
2440,4,928575,0.0767966321952048,0.0614494561939213,0.212217793147545
2441,4,929694,0.0906255948206952,0.0612556724231056,0.139908041459489
2442,4,930648,0.0948708340655982,0.0610604142694505,0.12114709780315
2443,4,930822,0.0937934220288517,0.0610631544137258,0.125432504555981
2444,4,930823,0.112671097948262,0.061802471754744,0.0691363289200994
2445,4,930964,0.0811064105106518,0.0607993598367518,0.183063500805587
2446,4,932727,0.083697878492952,0.0613533864026785,0.173375853382996
2447,4,934187,0.077463373252543,0.0608128163418832,0.203572310082568
2448,4,934911,0.0884229013349833,0.0611912417653694,0.149337834054091
2449,4,936493,0.0929346702969265,0.0612458707421674,0.130059977963113
2450,4,936521,0.107791777447385,0.0607344418847388,0.0767918432263458
2451,4,936663,0.135042983904629,0.0607518458596169,0.026857986343199
2452,4,937563,0.131370707389627,0.0606243111204524,0.0309059307320243
2455,4,938323,0.127902904122328,0.0604713553180952,0.0351217212858963
2456,4,938510,0.118608962074637,0.0611271213023884,0.0531312623940203
2457,4,938617,0.125925953248338,0.0605399465674295,0.0382422205630035
2458,4,941039,0.117575050988359,0.0607696221978423,0.0538175780724526
2459,4,941936,0.122478375253072,0.0608983068312721,0.0450646274271099
2460,4,942067,0.133594595476952,0.0603106399466052,0.0273905019890542
2461,4,942069,0.12934442239322,0.0601654133934583,0.0322489693896175
2462,4,942533,0.128730135835198,0.0605115614279504,0.0340826071429487
2463,4,944445,0.110924856243834,0.060356597558977,0.0669284317645836
2464,4,947317,0.136541418535292,0.0604630388197833,0.024539328527429
2465,4,948413,0.113703417137853,0.060699015425763,0.0618623344949538
2466,4,949523,0.128768725968431,0.0604399622973103,0.0338193208885533
2467,4,950108,0.117101746388747,0.0605003744044683,0.0537206304215252
2468,4,953287,0.0653605502403679,0.0610633193809116,0.285182599741626
2469,4,956734,0.0741024465314211,0.0612957095160289,0.227497456377828
2471,4,959283,0.0631433502559192,0.0607199331343454,0.29909280427934
2472,4,960412,0.0449923838846535,0.0615001984140026,0.464909648934032
2473,4,960833,0.00626214876385628,0.0609844836035795,0.918271844604028
2474,4,961744,-0.0115099048261085,0.0619594985524418,0.85273576757137
2475,4,962979,0.0596700329766584,0.0615183250153214,0.332732828938543
2477,4,964930,0.0445547240457836,0.0608926982931828,0.464841799189379
2478,4,965160,0.0227277817774667,0.0607546842004094,0.708561197098512
2479,4,969630,-0.00441505147346295,0.0616930408924779,0.942988764581722
2481,4,973283,0.00767943349240605,0.0609258681768284,0.899767640661078
2482,4,974042,-0.017211455676643,0.060902935883351,0.77764551356571
2483,4,974632,-0.0153887134855757,0.061177422001983,0.801541184108537
2484,4,974689,-0.0127982896681804,0.061543033686188,0.835382658995078
2485,4,974731,-0.00997263131806866,0.0605594701272609,0.869294043612179
2492,4,975090,-0.0351665539215186,0.0607033372192117,0.562743926357625
2493,4,975108,-0.0214730243693258,0.0611487160944705,0.725677301962012
2496,4,975252,-0.0233557224785676,0.0608232793572604,0.701214717224789
2497,4,975354,-0.0582549828350425,0.0607366661328209,0.338144550254305
2498,4,975573,-0.0774225134634729,0.0610675651558606,0.20569882058171
2499,4,975702,-0.068614574855143,0.0611121427004409,0.262300367522778
2504,4,976707,-0.0573054294267939,0.0616956601880428,0.353606434277232
2505,4,977037,-0.0955581894677794,0.0610642925512797,0.118507425461075
2506,4,977428,-0.0921683855182555,0.0610243049477584,0.131847366337534
2507,4,979983,-0.087341353190103,0.060681313829837,0.150938908096163
2508,4,980596,-0.0699111466249566,0.0619222143791988,0.259657912191178
2509,4,980779,-0.0583159816161996,0.0609842589353428,0.3396021436634
2510,4,980835,-0.058855372750119,0.0606979522579866,0.332888136742481
2511,4,996583,-0.0623705295940457,0.0612099188852497,0.308919248437564
2512,4,997624,-0.0757661669359951,0.0611443754351205,0.216118564470904
2513,4,998174,-0.0657013799538162,0.0607021245302528,0.279832647920418
2514,4,1112991,-0.0982138296602034,0.0606317837486271,0.106159478884546
2515,4,1118719,-0.0748277508071651,0.0608552100894551,0.219664703945884
2516,4,1123519,-0.0732435070391964,0.0609249646167777,0.230094956482487
2517,4,1123610,-0.073637405306579,0.0606099121362618,0.225201005365147
2518,4,1123959,-0.0347037538225012,0.0610537813990677,0.570116075305367
2519,4,1126543,-0.0908417520687161,0.0611916255998103,0.138556651578616
2520,4,1127480,-0.0205136290053378,0.0606396086605559,0.735347558471006
2521,4,1133634,-0.0432484372380115,0.060701982449004,0.476643456811053
2522,4,1137173,-0.0436645438920027,0.0608732153813337,0.473661488981396
2523,4,1138274,-0.0126549210454686,0.0610049849187866,0.835785262322507
2524,4,1138987,-0.033591338386231,0.0605411063639635,0.57934746366036
2525,4,1141284,-0.0389621386265416,0.0611271669651435,0.524280896090955
2526,4,1144564,-0.0643379667680186,0.0618678307404881,0.299086019376988
2537,4,1156518,-0.0587608988957036,0.0607323942062399,0.333937570282188
2538,4,1156658,-0.0479994820378327,0.0608465475643727,0.430722601552993
2539,4,1156839,-0.039468354152555,0.0613068162373949,0.520133478236145
2540,4,1157271,-0.0287740798206688,0.0606300978989459,0.635376903773947
2542,4,1161556,-0.0344217869965767,0.0608315364047689,0.571852337447775
2543,4,1166231,-0.0461800543169463,0.0607824512486143,0.447905350812996
2544,4,1171385,-0.0599376286229412,0.0605120119473041,0.32260436205255
2545,4,1171794,-0.0609666845130201,0.06097691477545,0.318076575752187
2546,4,1171863,-0.0545944978362332,0.0605721432170471,0.368036116894785
2547,4,1172380,-0.0419138574167579,0.0615598413064575,0.49640414148919
2548,4,1172576,-0.0447998259210725,0.0620095499478753,0.470486029702074
2549,4,1172914,-0.0514954901127493,0.0605130697791376,0.395356621526271
2550,4,1173839,-0.0536869135217227,0.0605887771497717,0.376174002871376
2552,4,1175150,-0.0424641901365818,0.0609464133217028,0.486420110870815
2553,4,1175327,-0.0600566723833348,0.0607625629527104,0.32364219016324
2554,4,1175949,-0.0448167613885903,0.061102576426989,0.463760095099824
2556,4,1176852,-0.035928290642763,0.061019601247257,0.556372574669733
2558,4,1181165,-0.0499087341645228,0.0607987050327393,0.4122658838
2559,4,1184872,-0.045490263968464,0.0607083832530876,0.454160840708773
2561,4,1189750,0.00118002202040632,0.0617916629349889,0.984774686441148
2562,4,1191476,-0.0129030346489453,0.0607513247031823,0.831924594168062
2563,4,1191692,0.00422898060843464,0.0609268234337594,0.944701921126207
2564,4,1191935,-0.00734383590061494,0.0606405414109917,0.903677254977292
2565,4,1197131,-0.0431879120807957,0.0610340567983956,0.479658424831395
2566,4,1197837,-0.0399912491852442,0.0607784973293556,0.51097758327854
2567,4,1198548,-0.0192471772533065,0.0608071285974245,0.751788640895781
2568,4,1213560,-0.0719430108108371,0.0608679818892587,0.238020477298234
2570,4,1215342,-0.0754358352755915,0.0611164436247359,0.217913359895811
2571,4,1218917,-0.0734675128829091,0.0609481194991956,0.228852213178476
2572,4,1218963,-0.0514367575225311,0.0606762082233581,0.397165377958634
2573,4,1219676,-0.0391549600395219,0.0616703480134856,0.525900109853718
2574,4,1222379,-0.0489327987467527,0.0612785864935422,0.425099807150495
2575,4,1222542,-0.0631443802142868,0.0612427475035807,0.303222924979054
2576,4,1224469,-0.038782731437458,0.0607778267494215,0.52381802536648
2577,4,1225163,-0.0765615161553701,0.0616571834214528,0.215160952861739
2578,4,1225198,-0.0640504407655412,0.0615118575620327,0.298462964853914
