SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2657,4,1385147,-0.125929909382471,0.0871501627751732,0.149351663466148
2659,4,1389763,-0.125019501930719,0.0866074733177604,0.1497612736991
2660,4,1391816,-0.15420801038624,0.0873726673695201,0.0784375450392187
2661,4,1392181,-0.146166118006209,0.0869731162778453,0.093727251855884
2662,4,1392182,-0.116939939942617,0.0862561850483181,0.176052360552346
2663,4,1392187,-0.093559063480687,0.0871804383801588,0.283929808500314
2664,4,1411483,-0.0800415048497585,0.0868727753079251,0.357489325739905
2665,4,1411837,-0.0882090151831337,0.0864306372121217,0.308154390534275
2666,4,1411853,-0.0857841429613259,0.0866128135680776,0.322641183134858
2668,4,1418662,-0.0577211006477772,0.0865247328856715,0.505140755202589
2669,4,1429971,-0.0409408456706569,0.0873694455391391,0.639648708366656
2670,4,1432529,-0.0479203029920574,0.0878169002142366,0.58562762734703
2671,4,1432812,-0.0523847386066688,0.0875998121454852,0.550223002836723
2672,4,1433591,-0.0726245926481508,0.0876979617322188,0.408161057269281
2673,4,1434295,-0.109695122754321,0.0874428742916563,0.210498468428085
2674,4,1435743,-0.123389482618529,0.0879433428447364,0.161478926167408
2675,4,1436351,-0.111288340862378,0.0885743927897497,0.20978759832392
2676,4,1438464,-0.102550522913695,0.0883352161693312,0.246457036055841
2679,4,1443836,-0.0923193834294203,0.0885614327752823,0.297924236343738
2680,4,1443911,-0.0871441090537944,0.0886052246067196,0.326030184124671
2681,4,1444256,-0.0762128871115735,0.0903430318763797,0.39946730678248
2682,4,1444337,-0.127704746728026,0.0885942876695805,0.150342468807441
2683,4,1444364,-0.0631820356822399,0.0894599354971532,0.48049190685377
2684,4,1444711,-0.0721745108667657,0.0888872877311984,0.417351529553295
2685,4,1444817,-0.0756034589872008,0.0890378313386174,0.39639213843729
2686,4,1445462,-0.0466528135431628,0.08986396245825,0.603981953378848
2694,4,1447568,-0.0619071437526348,0.0907267464499185,0.49546691763006
2695,4,1447682,-0.0890916328682763,0.0883289601050895,0.313840844660472
2696,4,1447719,-0.0724178998318865,0.0888330240729928,0.415499662411544
2697,4,1447777,-0.0609165515035344,0.088911160669549,0.493705514958206
2698,4,1448144,-0.0988122254927756,0.0885705323359068,0.265338066114283
2699,4,1448153,-0.108295385765514,0.0882507817813764,0.22059063277422
2700,4,1448315,-0.0435936529685661,0.0881352768914757,0.62117460986915
2702,4,1451946,-0.0953457140787077,0.0875662643795254,0.276966926014963
2703,4,1452368,-0.0728022753306334,0.0878061688349452,0.407594059635145
2704,4,1453498,-0.0707029676775438,0.0875259346827774,0.419752898792895
2705,4,1455597,-0.0531594259576202,0.0869110654916381,0.54116098886103
2709,4,1457873,-0.0517204117319703,0.0869895853486632,0.552519396664915
2711,4,1459398,-0.079881919571279,0.086673667128475,0.35734583305389
2714,4,1467660,-0.0406787937526344,0.0882110010608065,0.644972633546888
2715,4,1469963,-0.054837365974619,0.0877589118943155,0.53246414970177
2716,4,1471998,-0.051051252108601,0.0875390108476957,0.560142579843643
2717,4,1472661,-0.0807077579359371,0.0874757622513977,0.356830258179303
2718,4,1472720,-0.0893003812494569,0.0874895049988271,0.308096446658451
2719,4,1474141,-0.0536884415576906,0.0876159256686691,0.54042275535725
2720,4,1475645,-0.0300633931994801,0.0870184204870513,0.729937002199308
2721,4,1483867,-0.0308583245038353,0.0879829926533269,0.72599970429231
2723,4,1484621,-0.0377610903976279,0.0862898563863266,0.661938436743873
2724,4,1484733,-0.0253710074772477,0.0866345552383415,0.769808187741152
2725,4,1484992,0.0134480567196217,0.0865508581004746,0.876612522637187
2726,4,1486897,-0.0422438011954397,0.087200140213766,0.628369477282885
2727,4,1488575,0.008182808683321,0.0873301575296487,0.925400875739523
2729,4,1491666,-0.0191452649172065,0.0863808911731582,0.824724064910325
2730,4,1492451,-0.00144718862461374,0.0875058606556381,0.98681437760911
2731,4,1493150,-0.0315690002148733,0.0863895297894619,0.715012126798306
2732,4,1493956,-0.0111712203724,0.086391176212834,0.897186212587981
2733,4,1493975,-0.0202357651313231,0.0866320073347473,0.815444115379633
2734,4,1494542,-0.018232261848222,0.0868037989265676,0.833757702582859
2735,4,1494612,-0.0312708169205006,0.0864538670471926,0.717788719028846
2736,4,1494869,-0.0218375126337448,0.086550252079918,0.800948138273985
2737,4,1494944,-0.0309504501262429,0.0868771012240685,0.721862016722833
2738,4,1494974,-0.0195097443200106,0.0875742830873098,0.823836067210194
2741,4,1512432,-0.0141269218944994,0.0869760710004453,0.871065626197306
2742,4,1512726,-0.0349428215318249,0.0864541104428542,0.686326828817464
2744,4,1513733,-0.0245128356904863,0.0861274019012881,0.776108808808855
2748,4,1517320,-0.020794620493961,0.0860509105080375,0.809187927739812
2751,4,1521315,-0.0352036634281285,0.0862866144481521,0.683531865945649
2752,4,1521582,-0.0422834157525842,0.0861901737602045,0.624026368874936
2753,4,1521747,-0.0445544757359884,0.0873819003740463,0.610452626171405
2759,4,1522862,-0.0461496837329826,0.0861845547670605,0.592658554461332
2768,5,8786,-0.0210879801327036,0.0857667534226539,0.805921175666189
2769,5,9566,-0.031348219033862,0.0860835458379074,0.715956258768379
2770,5,11033,-0.0551678584391906,0.085449331349113,0.518944454709155
2771,5,11244,-0.0409913274855988,0.0857112974364307,0.632769159735402
2772,5,11370,-0.0424762647385019,0.0856064128049691,0.62007560614106
2773,5,13215,-0.0436632182589049,0.085375698578499,0.609373635103068
2774,5,13449,-0.0520615728519436,0.0869280009172214,0.549620691129782
2776,5,13639,-0.0510469318637436,0.0851415843342822,0.549188490650468
2777,5,13690,-0.0435836088485552,0.0856603226971442,0.611213244806767
2778,5,14028,-0.0511291482315179,0.0852521448470417,0.549064077860453
2780,5,18746,-0.101728994541483,0.0868494389469109,0.242257842356485
2781,5,18800,-0.066747202667786,0.0861358490670163,0.438913845530202
2790,5,19368,-0.112734426979021,0.0862734573206359,0.192161726049475
2819,5,23574,-0.0515723268920983,0.0849466538524085,0.544165371915172
2820,5,23653,-0.0551516971185101,0.0848200909957965,0.51597323282662
2821,5,24002,-0.105473179412019,0.0850456700863863,0.215727152774566
2822,5,24122,-0.0697579964590894,0.0855153636713098,0.41520098010973
2823,5,24148,-0.10977659250892,0.0862673186424111,0.204027169939123
2824,5,24163,-0.0971166681407039,0.0865632507387102,0.262660853884476
2825,5,24234,-0.0778757786772262,0.0855091928350264,0.363059167851686
2826,5,24246,-0.0775809295216195,0.0853836430776204,0.364172856752467
2828,5,24278,-0.0896731780188269,0.0853391834492749,0.294075921504336
2829,5,24388,-0.103315485797351,0.0861021415385694,0.230975989936665
2830,5,24487,-0.0941277897594146,0.0855698788352748,0.272077007770356
2831,5,24650,-0.0753180804664522,0.0851472256400534,0.376994493785267
2832,5,24820,-0.0634254539643793,0.0849279382722382,0.455672383883164
2833,5,24909,-0.0812013409909055,0.0852408789059702,0.34143936387677
2834,5,25103,-0.0653562860538332,0.0851921505840031,0.443497258772709
2838,5,26058,-0.0709141947580156,0.0852940079817753,0.406304716996123
2839,5,26197,-0.0574132841676936,0.0848238370929934,0.498942399131129
2840,5,26417,-0.0577071271731552,0.0849461836304553,0.497369239716465
2841,5,27428,-0.101629018197874,0.0849375444525043,0.232298774227228
2842,5,30505,0.0458439609244329,0.085090753606385,0.590388274898124
2843,5,31263,0.0326950644022467,0.0859655341504379,0.703931003104999
2846,5,32038,0.0417070361661691,0.0848498294699855,0.623350465081229
2847,5,33720,0.0445896048955057,0.0860607401038783,0.604700631207483
2848,5,33814,0.0346343179690351,0.0859426119695496,0.687196932309368
2849,5,33851,0.0493936144312803,0.0867629901333557,0.56951897387749
2850,5,34324,0.0334116028887954,0.0869840913870795,0.701126966906081
2851,5,34350,0.0831708229185972,0.0857404389871067,0.332695563510789
2852,5,35048,0.0909761913794546,0.0848636624823084,0.284439974123777
2853,5,35579,0.0508044650754976,0.0858037694258171,0.554162252134466
2854,5,35901,0.0504560282142416,0.086217560422288,0.558775354968977
2855,5,35947,0.0376584551039346,0.0857039566530703,0.660639433175478
2858,5,38200,0.0885220193238433,0.084756001138664,0.296999493736979
2859,5,38263,0.0883679952346241,0.084767135699491,0.297902873214816
2860,5,38427,0.0665002813841994,0.0850386682422723,0.434738486062914
2861,5,38677,0.0845715694483747,0.084767427898619,0.319113365275907
2863,5,41075,0.08417634620158,0.0851981352367134,0.323825988932496
2864,5,42051,0.113575224611661,0.085138750364415,0.183063341904316
2865,5,42740,0.178668198775675,0.0843525158604991,0.0348638529440123
2866,5,44304,0.164076773040159,0.0846745706605541,0.0534529637915512
2867,5,44612,0.147263209724993,0.0848215324928082,0.0834091829653614
2868,5,45702,0.122859654601583,0.0865804532173269,0.156774662311575
2869,5,46084,0.138951061984201,0.0848301787460322,0.102314607003464
2870,5,49920,0.141178480565268,0.0854443268368668,0.0993653728895181
2872,5,53073,0.177868219827536,0.0858856831417045,0.0390862135904229
2873,5,53535,0.163736774498077,0.0855090545120275,0.0563199608894626
2874,5,53964,0.14406976985499,0.0857017848356972,0.0936359425298695
2875,5,57276,0.153044962965661,0.0854341158353744,0.0740888605139366
2876,5,57788,0.124497836438369,0.0856400564982858,0.146908611110094
2877,5,57861,0.141474715852957,0.0857279661956797,0.0997761401536863
2878,5,58267,0.137978638111044,0.0858236520887736,0.108795036809408
2883,5,61028,0.0338870336067651,0.0865498635299152,0.695640343312685
2885,5,64504,0.0681170482434298,0.0862581225434959,0.43023981961459
2886,5,66168,0.0916630847605859,0.0860178421587956,0.287319817482773
2887,5,67144,0.148438328247824,0.0866197621481572,0.0874658857660214
2889,5,68714,0.146147254649997,0.0857853392274859,0.0893286253864193
2890,5,69083,0.121412628254559,0.0858255074752002,0.158054052440335
2891,5,69805,0.0677606957981609,0.0880725974931779,0.442186289071459
2892,5,69813,0.0601562751559992,0.0874677568923186,0.492059532881726
2894,5,70531,0.108485045824229,0.0875930019057313,0.216348980453227
2895,5,70702,0.0859276928806487,0.087211406785909,0.325161173096139
2896,5,70852,0.0882989921156508,0.0873949544977098,0.313022403827302
2897,5,70969,0.0884121676924915,0.0874495322493598,0.312705128537838
2898,5,72069,0.0845544028268506,0.0886123324137961,0.340632428305904
2900,5,74994,0.0536027030306334,0.0894253022023574,0.549281919856218
2901,5,75504,0.0395464940381167,0.0903274672828161,0.661789973028536
2902,5,75507,0.0528102505439005,0.0902127497839885,0.558655006524715
2903,5,75860,0.0459546227814644,0.0913997094191955,0.615427283355563
2904,5,76107,0.0638262967527718,0.0902398982705138,0.479849372528038
2905,5,76472,0.0460005240063885,0.0902153029501403,0.61044217807379
2906,5,76912,0.043420627107561,0.0905766672446758,0.631965288640482
2907,5,77002,0.0522828566946787,0.0911040322837204,0.566413916044046
2908,5,77032,0.0520859015589989,0.0905637245297908,0.565569869782235
2909,5,77423,0.0585266442403343,0.0907331023053642,0.519319089708949
2910,5,77484,0.0489378483971095,0.0911092962342896,0.591513852331325
2911,5,77918,0.0548540214000715,0.09157801111939,0.549565872740337
2912,5,78310,0.0733544448252932,0.0911513306011935,0.42150302697434
2913,5,79208,0.00513906139633002,0.0932191180309926,0.956067011889666
2914,5,79230,-0.0122187955928674,0.092687055176175,0.89519504709369
2917,5,79232,-0.0173908751881755,0.0926214534350513,0.851170380828645
2919,5,80396,0.00880040461964349,0.0936600249826069,0.925193318574559
2920,5,81334,-0.0156533066919975,0.0970959364195197,0.872016412444582
2921,5,82827,-0.0804154619541559,0.0944437629660607,0.395088905746034
2922,5,83188,-0.0599665087199757,0.0955117004933673,0.530511666633199
2923,5,85693,0.0141560450744462,0.103662992963958,0.891457763689693
2925,5,87323,0.0547131805786636,0.105672461673624,0.604948685135536
2926,5,90716,0.118005045731056,0.114564802200195,0.303701708647161
2927,5,90719,0.100816839117424,0.114325757077407,0.378464280596261
2928,5,90720,0.100816839117424,0.114325757077407,0.378464280596261
2929,5,90746,0.101994323146933,0.11550828711458,0.377834837411999
2930,5,91091,0.0940348797480031,0.115423033711558,0.415794653021003
2931,5,92747,0.0832023327311013,0.115657292479452,0.472378587268058
2932,5,93878,0.0954047144024122,0.118597876100317,0.421685122624859
2934,5,97629,0.130602145662738,0.123691260857698,0.291748763194155
2935,5,97695,0.0975093121219146,0.123044165590502,0.42861655372626
2936,5,98040,0.0365435621029748,0.120540731959064,0.761943773465075
2937,5,98089,0.117007919232516,0.121505681871221,0.336215193995718
2938,5,98565,0.108244510282145,0.127523258466571,0.396555749230168
2939,5,98574,0.108244510282145,0.127523258466571,0.396555749230168
2940,5,98997,0.114984183669356,0.126133817010065,0.362598938671359
2941,5,99314,0.0993971679951615,0.127346812020107,0.435605926184926
2942,5,99455,0.099912702945324,0.130689469709256,0.445077330609495
2943,5,99489,0.120455064849159,0.12914358907964,0.351601041398978
2947,5,102203,0.241681606538371,0.159419459879577,0.130411589024344
2948,5,102465,0.294050549966034,0.168047921946508,0.0810214384954661
2949,5,103569,0.389197565829322,0.172134719855292,0.0243671644296574
2950,5,103937,0.404287811074319,0.173560474363683,0.0204026855187027
2951,5,104225,0.395058265486099,0.178251192850961,0.0273080091378716
2952,5,104404,0.406005459340301,0.174885264136689,0.0208257215778164
2953,5,104442,0.396513122830386,0.18054963221275,0.0287315410081413
2954,5,104957,0.401431098593175,0.179635767894474,0.0260626817737651
2955,5,105087,0.386551540315006,0.179172518051442,0.0316467331889324
2956,5,105138,0.386551540315006,0.179172518051442,0.0316467331889324
2957,5,105493,0.238086102961438,0.184658786679416,0.198127582367236
2958,5,105602,0.305081326701201,0.184379447731938,0.0988866685414074
2959,5,105816,0.261370315053357,0.184569561094975,0.157625829914891
2960,5,105842,0.367273853292609,0.18965545787972,0.05360040780462
2961,5,105854,0.413051726704017,0.187317039133864,0.02809174343252
2962,5,106333,0.39322019912829,0.202660105902234,0.0531399832290186
2963,5,106481,0.365237290843037,0.196495042994713,0.0638931140742525
2964,5,106489,0.411984019197774,0.199315357961745,0.0394631479426737
2965,5,106491,0.411984019197774,0.199315357961745,0.0394631479426737
2966,5,106493,0.40037119057223,0.195130513101411,0.0409251937072329
2967,5,106501,0.373894712206301,0.193024484994898,0.0535389483275554
2968,5,106718,0.299228282813111,0.189993868563689,0.116166864784599
2969,5,106822,0.292058064127616,0.192190143522138,0.129498929803685
2970,5,107574,0.383753822558457,0.223708389551855,0.0871457708836262
2973,5,117834,0.237304342877067,0.25398368958994,0.350772851521198
2974,5,119209,-0.548723159038001,0.207962743023599,0.00869455648377121
2975,5,120796,-0.520665016816899,0.185967357778387,0.00539519483998766
2976,5,124644,-0.31846428902693,0.110728289323074,0.00427088133509205
2977,5,125211,-0.324862579178191,0.11216080784193,0.00400998448684836
2978,5,125474,-0.344870112888287,0.111148875445476,0.00207173604885854
2979,5,127339,-0.28809002526598,0.110798684302965,0.00971052805845598
2980,5,131540,-0.225190143312195,0.104338296380372,0.0315806608830193
2981,5,132221,-0.236355751320187,0.105005487989367,0.0250073528096507
2984,5,134344,-0.324203795326379,0.0993972144901937,0.00121544495962548
2985,5,134626,-0.306757887271492,0.0991214666994528,0.00212695868553696
2986,5,137820,-0.303838924241639,0.0986746746467579,0.00223820364112239
2987,5,139492,-0.282707956156915,0.0980802870984045,0.00418801963508691
2988,5,144411,-0.234037510302907,0.0969666160953685,0.0163048386899952
2989,5,154798,-0.24339381082355,0.0962183859413906,0.0118538600270612
2990,5,154908,-0.252153215972006,0.0947603677752129,0.00814776635944595
2991,5,155745,-0.267274354835654,0.0949650771815598,0.00516000586919326
2992,5,156437,-0.26927937298572,0.0953524067249369,0.00501138670172098
2993,5,157488,-0.270293839195402,0.0971404359969801,0.0056840535228116
2996,5,161956,-0.180826060842092,0.0905516465957936,0.0465992593111823
2997,5,162464,-0.143142901450391,0.0909569474855491,0.116442571308937
2998,5,164144,-0.200121309013654,0.0902705723985663,0.0272662798899703
2999,5,165491,-0.217919863686022,0.0909610114026299,0.0171065494233211
3000,5,166030,-0.188969596613622,0.0911780743096975,0.0389411340183233
3001,5,167327,-0.186609664238909,0.0920563481689119,0.0434007884106821
3003,5,169215,-0.223695523730064,0.0908476780589852,0.0142814516555213
3006,5,170676,-0.216585329607836,0.0908964731483298,0.0177115907857239
3007,5,171267,-0.228885328435575,0.0899901803085548,0.0114023712312681
3008,5,171463,-0.222157958108855,0.0899204963915776,0.0139602765429901
3009,5,172056,-0.229812930008007,0.089865980598839,0.0109666740153145
3010,5,172075,-0.240859362404594,0.0900229736753858,0.00780865212247387
3011,5,173259,-0.19059905735733,0.0903734185910357,0.035647002189733
3012,5,173927,-0.270183503719738,0.0895472655153656,0.00273624586491308
3013,5,174122,-0.235022777772992,0.0891077483889443,0.00872104942303683
3014,5,178044,-0.175381430924109,0.0890870362039358,0.0497750097553353
3015,5,178645,-0.221833899405267,0.0907669630882505,0.0150145359761228
3016,5,178674,-0.213277038020856,0.0893146197823086,0.0174688435790969
3017,5,179325,-0.19364271001215,0.0887529125845517,0.0297819784478513
3018,5,181135,-0.190720159068672,0.0907092515150541,0.0362134241932667
3019,5,184224,-0.19553134805753,0.089760330700759,0.0300395759716849
3020,5,185680,-0.133124045438032,0.089121786602072,0.136139023272561
3021,5,186149,-0.131652669791298,0.0891889431320631,0.140805881498578
3022,5,187087,-0.0866764749409954,0.0884841112762821,0.327968752512716
3023,5,187466,-0.0689232884796689,0.088441990783105,0.436322186675399
3024,5,187642,-0.0842474369154713,0.0889348724601248,0.344137196823451
3025,5,189599,-0.0959218855331064,0.0882913290880549,0.27803242343563
3026,5,189613,-0.0716795817911544,0.088758936175662,0.419878572146847
3027,5,191306,-0.0820629628417594,0.0876611009334579,0.349841682602833
3028,5,192971,-0.0676993035776055,0.0875018902179041,0.439632179416828
3033,5,210350,-0.172770621930411,0.0844114510512047,0.041421050916666
3034,5,210480,-0.163663356311141,0.0848699874969402,0.0546069653076049
3035,5,211001,-0.167878996867963,0.0846048506305819,0.047999595116345
3036,5,211036,-0.155488722431891,0.0846948250747619,0.0672177787795274
3037,5,211245,-0.153541745471836,0.0845166740744953,0.0701104515455712
3038,5,211284,-0.15499851576483,0.0846219297377456,0.0678447704194255
3039,5,211526,-0.171686316326678,0.0846446630161519,0.0432782080623162
3040,5,211987,-0.15592947660091,0.0851343487967585,0.0678581412917696
3042,5,214406,-0.0805269406871569,0.0853262237215611,0.345940990057249
3043,5,214752,-0.0304576386615625,0.0856291270030589,0.722283317429535
3044,5,215862,-0.0341312737774235,0.0857514202477084,0.690851807631358
3045,5,216840,-0.0141034239941369,0.0857467623518311,0.869449297748501
3046,5,217294,-0.021613684835742,0.0867617185860797,0.803416359240199
3047,5,217319,0.00705264415501661,0.0868383564606379,0.935316383844992
3049,5,218253,0.00188569350036127,0.0861748432928319,0.982554302658662
3050,5,218986,-0.0100697928614421,0.0854246489883448,0.906230385560213
3051,5,219768,0.0425286263666894,0.0853963357415817,0.618783829607534
3052,5,220210,0.0661450148155828,0.0854572524819245,0.439441233937997
3053,5,220516,0.0624510958083612,0.0854651255058452,0.465434767501053
3054,5,220904,0.0680193787928528,0.0855001926193696,0.42683028783364
3056,5,221810,0.0819673405817614,0.0863026979609072,0.342881112727801
3057,5,221815,0.0872591949881021,0.087016476851413,0.316649406348026
3058,5,221827,0.0683977731644068,0.0862869752684887,0.428497956083602
3059,5,221903,0.0738037388034894,0.086376385624879,0.393438808615197
3060,5,221992,0.0562609319056087,0.0853263057056016,0.510093185358666
3061,5,222178,0.0449559913444765,0.0855433470607181,0.599541538654193
3062,5,222207,0.0400905850058892,0.0854506696504624,0.639240318453698
3063,5,222346,0.0300201757499767,0.0854780262304672,0.725645258011181
3064,5,223004,0.00850956024282093,0.0853187107865264,0.920608551891263
3066,5,225231,0.0297973371386298,0.0872154269240167,0.732815986600277
3070,5,225569,0.0149408087540102,0.0857992981861929,0.861857834255355
3072,5,227110,0.030165645318467,0.0857920899847788,0.725338028681525
3073,5,229365,0.0878802490942472,0.0848662046277894,0.30113719593503
3074,5,229595,0.0769428919800321,0.08479868927349,0.36483572920327
3075,5,229778,0.0859709512338698,0.08475543385434,0.311114574212117
3076,5,229833,0.0889241028780253,0.0848792062100169,0.29551449117456
3077,5,229900,0.0983158695200536,0.0848498557477918,0.247360105948971
3078,5,230375,0.105006293942484,0.0848392193516284,0.21664646073658
3079,5,230512,0.101065210262761,0.0852214428191522,0.236454315764018
3080,5,232888,0.0981422281062685,0.0848772577838843,0.248346887703902
3081,5,234489,0.0583503868710112,0.0852633702772351,0.494200263380495
3082,5,234669,0.0466285331033511,0.085146742870703,0.584295112106609
3083,5,237047,0.0582338774964772,0.0852013801176176,0.494748707687153
3084,5,238069,0.0497287754045844,0.0855174287305615,0.561271572742841
3085,5,239147,0.0476676298205032,0.0861731354244768,0.580503221434068
3086,5,240361,0.0480371735369455,0.0852396613040483,0.573415341062464
3087,5,241166,0.0410401604799628,0.0850815736236546,0.629847417322948
3088,5,241225,0.0732232782627658,0.0849216796800696,0.389138184233403
3090,5,241984,0.0778644458057519,0.0852578364885203,0.361717592765719
3091,5,242244,0.0370723552831572,0.0849787884710114,0.66291897734983
3092,5,242428,0.0400078162275185,0.0848521473390913,0.637574756613434
3093,5,243584,0.0269286575984708,0.0852186961148261,0.752193273659063
3095,5,245951,0.065905720400984,0.0847983482389377,0.437558213022474
3096,5,246143,0.0674916209711028,0.0849190595815757,0.427277901301633
3097,5,246282,0.0714386421375089,0.0849058957095839,0.400701266457199
3098,5,246808,0.0615168941013964,0.0865321838365509,0.477607317535651
3101,5,249753,0.0323233436093151,0.141687176007051,0.819675904853344
3104,5,251602,0.05897793612809,0.0864375660072692,0.495485159656938
3105,5,251756,0.0464964933926647,0.0855847576495815,0.587279876112931
3106,5,251866,0.0482142179631233,0.0849991142086175,0.570917099469131
3107,5,253670,0.0981473409994956,0.086037381969662,0.254746351275421
3109,5,254385,0.0786656151326869,0.0850469297727669,0.355614880058632
3113,5,260512,0.10123917174361,0.0857123274590801,0.238338050921301
3114,5,260909,0.123637091954712,0.08504134495549,0.146877247368059
3115,5,261182,0.114578642960922,0.0855473824686666,0.181315586519307
3116,5,261798,0.109899599823639,0.0848095832382505,0.195877469181931
3117,5,262671,0.0922180477191454,0.0858262977883767,0.283344585885258
3118,5,264790,0.103044025339138,0.0854337334553553,0.228575863077748
3119,5,265651,0.0733760114740356,0.0848209930110211,0.387588416724803
3120,5,266244,0.0176391840290122,0.0871352724414649,0.839693691465209
3123,5,268009,0.0479357997645639,0.0849794624663097,0.573053213274365
3124,5,268019,0.0479357997645639,0.0849794624663097,0.573053213274365
3128,5,269900,0.0066883506491732,0.0858256502844789,0.937928280555879
3129,5,271971,0.0214108424219419,0.0853508951635376,0.802070867482162
3131,5,272598,0.00851116940308606,0.0851648714788958,0.920450629222199
3132,5,272758,-0.00831764972149616,0.0850366904890408,0.922136709988874
3133,5,273551,0.0310235454593405,0.0854838201262623,0.71688397364499
3136,5,274280,0.0221830661647106,0.0859072522415729,0.796386749277273
3137,5,274601,0.0325430124540188,0.0852982695975207,0.703046829134255
3138,5,277836,0.0306493200118146,0.0852623935236529,0.71945804020034
3139,5,279640,-0.0179633375576298,0.0853477282516651,0.833420459834427
3141,5,283807,0.0606642653514023,0.0850886915890328,0.476345664204858
3142,5,284696,0.0785115534427877,0.0862380043587066,0.363229922316332
3146,5,290243,0.0637647744307147,0.085895357320138,0.458366470674152
3148,5,293310,0.0765003643192038,0.0851536977262201,0.369595441869584
3149,5,293706,0.115317121123948,0.084769080911372,0.174581620182762
3151,5,302362,0.0628735366734566,0.0862694004684809,0.46660442428179
3152,5,304779,0.0824473102023872,0.0849621312654894,0.332511238616551
3153,5,308710,0.0531998773439656,0.0866186563849549,0.539488724476498
3154,5,309654,0.0608195465557317,0.0849494066087963,0.474495415736937
3155,5,309985,0.0176803634889323,0.0852728054298739,0.835864809100687
3156,5,310175,0.0278931885613458,0.0857694997682689,0.74521401394528
3157,5,312612,-0.0108686417487775,0.0856486764554735,0.899093417722061
3158,5,313206,-0.0072731711287275,0.0849259808556196,0.931800121798004
3159,5,313702,-0.0266117459950477,0.0853792918167934,0.755461250565884
3160,5,314857,0.0155696771621254,0.0851055745292755,0.854945851462759
3161,5,315976,0.00250227397937855,0.0860933541996107,0.976829446714369
3162,5,317740,0.00900481184417615,0.0854059774493646,0.9160902276185
3164,5,320971,0.0125006541711404,0.0859805711585578,0.884486500778442
3165,5,321654,0.0158972808740338,0.0863469631339392,0.854033408982579
3166,5,324331,0.0209837165118454,0.0867294379263164,0.808963607579554
3167,5,328525,0.0339826723418904,0.0853149534466155,0.690634951157286
3168,5,335406,0.0395243564358502,0.0852088308458242,0.643039096520104
3169,5,335771,0.086487044777539,0.0848662403346155,0.308854213102194
3170,5,336687,0.119881872312713,0.0847270063572245,0.15797368577009
3171,5,341045,0.133622807963007,0.0856204947074511,0.119504646411911
3172,5,341262,0.152866827158401,0.0849066238963422,0.0726492972204403
3173,5,342707,0.155902327722629,0.0845607729654745,0.0660689483318337
3174,5,342848,0.161620815397524,0.0853112698723457,0.0589779147561128
3175,5,343502,0.0968899107325549,0.0854260711203683,0.257481954054575
3176,5,343588,0.0847309869586665,0.0849275690160862,0.319115381962606
3177,5,346773,0.148862899903066,0.086459771939501,0.085989198286957
3178,5,349449,0.0378123468444337,0.0856461584309585,0.659125023008504
3179,5,350876,0.0727009265821772,0.0855371548447214,0.395937926164692
3180,5,354177,0.036923434471086,0.0869499476607265,0.671349375446411
3181,5,357163,0.0431292006588557,0.0860378261601287,0.616485231391253
3182,5,360584,-0.0382644410250589,0.0857437276019144,0.655679315212958
3183,5,363025,-0.0352659491222969,0.0875932783777689,0.687478690631025
3184,5,365083,-0.0287584990680729,0.0855719925692312,0.737014937888397
3185,5,366361,-0.0364503129558832,0.0856478312215739,0.670670631022925
3186,5,371014,-0.0552791976711585,0.0851415099050722,0.516590867448643
3187,5,371457,-0.0450993696343138,0.0867446799337183,0.603452637298475
3188,5,372989,-0.0632725363066084,0.0869873629743273,0.467477670380054
3189,5,374614,-0.0301921015739617,0.0857054654740262,0.724840430192504
3190,5,377631,-0.115267225256699,0.0856704248202036,0.179336213318444
3191,5,378702,-0.0994574842107451,0.0877921458705817,0.25803582807153
3192,5,378741,-0.104747792108753,0.0873266492743523,0.231140399332791
3193,5,379541,-0.0442360897231812,0.0858948489866338,0.606873374282344
3194,5,380460,-0.0707002751330574,0.0861178335966874,0.412216653406372
3198,5,382808,-0.0250896376812985,0.0863071318660715,0.77145011737095
3199,5,384156,-0.013915721353878,0.0873738489956555,0.87355004919753
3200,5,387695,-0.056399422289156,0.0859438970855229,0.512100239446771
3201,5,388185,-0.0320891920473586,0.0867162569969853,0.711568518590429
3203,5,391916,-0.0343260256155444,0.0858186532101759,0.68941076511908
3204,5,392497,-0.0661353952032719,0.0859860078715782,0.442323710640881
3205,5,393006,-0.0881813639028582,0.085940379446896,0.305558341069422
3206,5,393290,-0.063783305520477,0.0858579482022417,0.458040295622952
3208,5,396266,-0.025066227660326,0.086470161105979,0.772075965212889
3209,5,398009,0.00997308460787816,0.086066806908692,0.907816639754157
3210,5,398644,0.033367384996636,0.0859987598160348,0.698251054710984
3211,5,401545,0.00991364827249364,0.0853914442962686,0.907642075484788
3212,5,402468,-0.0376722596588266,0.0853695307453741,0.659277134005674
3213,5,403529,-0.0148696549488957,0.086661311492376,0.86386326332936
3214,5,405417,-0.0396272639397134,0.0857715506275089,0.644359174546554
3215,5,406230,0.0131116391090507,0.0862901310570816,0.879314513947975
3217,5,407785,0.032952347769889,0.0855547338237474,0.700350099095768
3218,5,409900,0.00821069460945645,0.0858887048121914,0.923894966115131
3223,5,417297,0.108843864656147,0.0856258180046663,0.204509748770353
3224,5,419108,0.0703078609383839,0.0856388098777763,0.412211003586976
