SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2910,5,77484,0.0534072787987112,0.0614280145313579,0.385203463888769
2911,5,77918,0.0450276526275322,0.0617697789005283,0.466509932069937
2912,5,78310,0.0570716654410894,0.0614783832673746,0.353875475943351
2913,5,79208,0.0463603935452443,0.0628439138265119,0.461182626357657
2914,5,79230,0.045993673360083,0.0624867064729855,0.462185846569206
2917,5,79232,0.0148041250116031,0.0624869937061253,0.812859923472473
2919,5,80396,0.0364369704498082,0.0631605566795225,0.56437850600483
2920,5,81334,0.0538947251223325,0.0654472152767435,0.410788884130996
2921,5,82827,0.0183658487848555,0.0637762049427935,0.773536121297159
2922,5,83188,-0.0160074846836031,0.0644691409481953,0.804049116107706
2923,5,85693,0.0588845289243016,0.0698698178355283,0.39992500773377
2925,5,87323,0.0707644192810992,0.0712215002056371,0.321106859162588
2926,5,90716,0.130202512825498,0.0770985868014173,0.0921447740007684
2927,5,90719,0.12812848285164,0.0769152447417216,0.0966324186821203
2928,5,90720,0.12812848285164,0.0769152447417216,0.0966324186821203
2929,5,90746,0.122422512376531,0.0777433197176357,0.116221165054084
2930,5,91091,0.128100465973408,0.0776467694519556,0.0998764390220198
2931,5,92747,0.111206544676103,0.0778629431613978,0.154108508807781
2932,5,93878,0.128381313459091,0.0797956118627753,0.108537195600656
2934,5,97629,0.169325156615409,0.0830950639595667,0.0423223326554665
2935,5,97695,0.160750261180905,0.0826462300663724,0.0525638348238263
2936,5,98040,0.139796353799879,0.0809946550471988,0.0852233709464477
2937,5,98089,0.184188585279506,0.081496228510412,0.024424688263964
2938,5,98565,0.133822933606773,0.0858287336972054,0.119848485752314
2939,5,98574,0.133822933606773,0.0858287336972054,0.119848485752314
2940,5,98997,0.111273306035354,0.0849926136236676,0.191314273506499
2941,5,99314,0.145915104367266,0.0856396540695548,0.0892935685826887
2942,5,99455,0.121007556882095,0.0880097752959619,0.1700242236221
2943,5,99489,0.126176952793266,0.0869776177243357,0.147756142114803
2947,5,102203,0.00551042108256183,0.107904563505119,0.959300582301536
2948,5,102465,0.0118674214418029,0.113865638354497,0.917051550788222
2949,5,103569,0.111494358618657,0.116821269906944,0.340533701472216
2950,5,103937,0.0832651911980307,0.117909162061626,0.48054149364308
2951,5,104225,0.0946226951602824,0.120989636346173,0.434696096118478
2952,5,104404,0.115183978795013,0.118728848195814,0.332639392111911
2953,5,104442,0.0392747726459248,0.122622790538622,0.748938506660546
2954,5,104957,0.0448642478613692,0.122025611400344,0.713345205557012
2955,5,105087,0.0414763995038356,0.121656487666836,0.733358773681752
2956,5,105138,0.0414763995038356,0.121656487666836,0.733358773681752
2957,5,105493,-0.0281026274816298,0.124867640106965,0.822063346251053
2958,5,105602,-0.0193245450460182,0.124872362520317,0.877103401451791
2959,5,105816,-0.0447899143887476,0.12485384140467,0.720004975176356
2960,5,105842,-0.0814407406193602,0.128559517732009,0.526826102622924
2961,5,105854,-0.0587387428963559,0.127206043680524,0.64453741801297
2962,5,106333,-0.0185007717342778,0.137452172947694,0.893006523907879
2963,5,106481,0.0832128633036753,0.133142688750696,0.532381334398675
2964,5,106489,0.108008321165801,0.135161064677135,0.424764994658145
2965,5,106491,0.108008321165801,0.135161064677135,0.424764994658145
2966,5,106493,0.105118168729131,0.132313012010283,0.427458069720219
2967,5,106501,0.10805898729161,0.130791554995812,0.409253019271129
2968,5,106718,0.07523398400361,0.12857023135998,0.558814895945669
2969,5,106822,0.0400606360578344,0.130070726585533,0.758270697465331
2970,5,107574,0.0338915265952622,0.151546202135493,0.823168170286501
2973,5,117834,-0.130386361031654,0.171426308255461,0.447405458447416
2974,5,119209,0.018053809097605,0.141679630876668,0.898675011483428
2975,5,120796,0.0290994502035815,0.12684239100826,0.81867983827955
2976,5,124644,-0.00230136181085605,0.0755750817791014,0.975724316913514
2977,5,125211,-0.0367424672394874,0.0765403583808335,0.631495953407704
2978,5,125474,-0.0298871440012913,0.0759877629343895,0.694324111632995
2979,5,127339,-0.0378810004669425,0.0754379522877535,0.615876646026455
2980,5,131540,-0.0212549787461622,0.0708477325971191,0.764346648029117
2981,5,132221,-0.0306417531667682,0.0713319159436288,0.667773581042232
2984,5,134344,-0.047081697234117,0.068017118604868,0.489264516665162
2985,5,134626,-0.0466129259026102,0.0677299189307931,0.491767732637319
2986,5,137820,-0.0317922202443031,0.067439674644018,0.637634080676276
2987,5,139492,-0.0446548376727325,0.0669037343816274,0.504921398158095
2988,5,144411,-0.0586612756902345,0.0658840428788101,0.373872843303181
2989,5,154798,-0.0795038636667083,0.0653644753597724,0.224677209463393
2990,5,154908,-0.0788051686449531,0.064433535086792,0.222128234967016
2991,5,155745,-0.0793958785697484,0.0646469027308561,0.220210149827602
2992,5,156437,-0.0589436091075135,0.0649782898764267,0.364958063955702
2993,5,157488,-0.0848296198085725,0.0660984531366725,0.200199854935281
2996,5,161956,-0.0408954500203849,0.0613979402447249,0.505800105146514
2997,5,162464,-0.0349856221440472,0.0615525872900169,0.570134356463888
2998,5,164144,-0.0552752899888564,0.0612546599703894,0.367467670320141
2999,5,165491,-0.0605255046241151,0.0617815626849345,0.327920276623652
3000,5,166030,-0.0503578193093279,0.0618301048354214,0.415933610301596
3001,5,167327,-0.0635060195930159,0.0623765160532533,0.309323979798238
3003,5,169215,-0.0518823373135984,0.0617545443765567,0.401399695651859
3006,5,170676,-0.070597371560293,0.061701946753633,0.253329363549122
3007,5,171267,-0.0586975436841906,0.0611876938196668,0.338062663753269
3008,5,171463,-0.0531366397968736,0.0611234526488774,0.385255671381552
3009,5,172056,-0.0573275504182487,0.061112723742717,0.348853698568229
3010,5,172075,-0.0554700862365349,0.0612773823832711,0.365961299475132
3011,5,173259,-0.049783994537461,0.0612978528073383,0.417244080972242
3012,5,173927,-0.0582924476475077,0.0611101379951031,0.340791245269084
3013,5,174122,-0.0605630760568494,0.0606220897602637,0.318466155955145
3014,5,178044,0.00505004273236631,0.0604327231652652,0.933449896774739
3015,5,178645,-0.0103729488338162,0.061751132888044,0.866695292880737
3016,5,178674,0.00566954637583361,0.0607418122857169,0.925687642215768
3017,5,179325,-0.00342435180121603,0.0602809719079901,0.954731465972007
3018,5,181135,-0.0173840417369453,0.0615737955784848,0.777857040102794
3019,5,184224,-0.0620174408362901,0.0608747818466208,0.309009576152547
3020,5,185680,-0.0528234771409413,0.0602518907734071,0.381240024801529
3021,5,186149,-0.0492037827329053,0.0603016154329618,0.415072533865944
3022,5,187087,-0.0488587203887481,0.0597219965244093,0.413850489226407
3023,5,187466,-0.0464626239567543,0.0596691697382764,0.436695468532994
3024,5,187642,-0.061677675519878,0.0599880797953473,0.304575958461813
3025,5,189599,-0.0696663243889277,0.0595516176275094,0.242851495717141
3026,5,189613,-0.062030039937137,0.0598472152567368,0.300690873563758
3027,5,191306,-0.0809703474789272,0.0590585799226127,0.171240495845461
3028,5,192971,-0.103064268340571,0.0588296658387674,0.0806576541777494
3033,5,210350,-0.0697865846103863,0.0571661939176663,0.222989163337444
3034,5,210480,-0.0647674813194575,0.0574566594776187,0.260406396548939
3035,5,211001,-0.0650434931488755,0.0572932408096224,0.257031015175096
3036,5,211036,-0.0533242971937554,0.0573429361832419,0.353048401083093
3037,5,211245,-0.0505612150269456,0.0572234934758272,0.377527349096693
3038,5,211284,-0.051047301290845,0.0572980917196701,0.373585595333304
3039,5,211526,-0.056703595496839,0.0573596196077621,0.323554123965556
3040,5,211987,-0.0563182039176387,0.0576318985377117,0.329136667434817
3042,5,214406,-0.00312959917495292,0.057639312833533,0.956729844023842
3043,5,214752,0.0154879373905724,0.0577758051544907,0.788802315503435
3044,5,215862,0.0106369228436037,0.0578640525356071,0.854255431726986
3045,5,216840,0.0148556686771335,0.0578475119616702,0.797477075579991
3046,5,217294,0.0016781675472356,0.0585405354394984,0.977146565956637
3047,5,217319,-0.00181374987955019,0.058587631492705,0.975320612300155
3049,5,218253,0.0238455193482934,0.0581256967624819,0.681878349526495
3050,5,218986,0.00875386696194358,0.0576326298145276,0.879359826145741
3051,5,219768,0.0350845122255909,0.057604253905678,0.542875682563164
3052,5,220210,0.025389415392329,0.0576884543811595,0.660124912597253
3053,5,220516,0.032849152514803,0.0576777864362821,0.569359659910444
3054,5,220904,0.017346728307496,0.0577286511297604,0.763982348149532
3056,5,221810,0.0119782048958654,0.0582966329066549,0.837323428268066
3057,5,221815,0.020480707878368,0.0587807891683781,0.727728587870544
3058,5,221827,0.00807177120511426,0.0582653682080535,0.88989689727851
3059,5,221903,-0.00724952746190521,0.0583344415475776,0.901168076244979
3060,5,221992,0.00652822272756493,0.057601420795112,0.909829868636828
3061,5,222178,-0.000953514777639275,0.0577360114613983,0.986832802800675
3062,5,222207,0.00166006871557489,0.0576688380811618,0.977051346646907
3063,5,222346,0.0289368144279116,0.0576588990411948,0.616077418141472
3064,5,223004,0.0140762911681959,0.0575578407712172,0.806939961990153
3066,5,225231,0.0128612892717123,0.0588473079431858,0.827124121354502
3070,5,225569,0.0204018985511643,0.057878443809005,0.72467695883417
3072,5,227110,0.0206290284883585,0.0578810019175063,0.72175085774725
3073,5,229365,0.0137667347296887,0.0573388289660317,0.810396398445633
3074,5,229595,0.0180917003790833,0.0572696461530601,0.75226220322886
3075,5,229778,0.001699248908222,0.0572650818687339,0.976344306128386
3076,5,229833,0.00617778272360163,0.057353401147439,0.914283502917544
3077,5,229900,0.00424507460128716,0.0573538986408169,0.941040015223529
3078,5,230375,0.010644071860211,0.0573596749311707,0.85289078991146
3079,5,230512,0.0121544961182855,0.057607071349859,0.833017089972746
3080,5,232888,0.00296641090954297,0.0573721953508507,0.958793254939336
3081,5,234489,0.00625418491222079,0.0575617541086942,0.913540452053186
3082,5,234669,0.00806540134689987,0.0574686774144373,0.8884680093463
3083,5,237047,-0.0178851479964725,0.0575128917968012,0.756002167519026
3084,5,238069,-0.0268497963131431,0.0577059094654849,0.642013012680236
3085,5,239147,-6.2531038807212e-05,0.0581635516995718,0.99914280993447
3086,5,240361,0.0244888668497951,0.0575196717305137,0.670551170261449
3087,5,241166,-0.00273926793410334,0.05742064591136,0.961978104886346
3088,5,241225,0.00538174662105372,0.0573536283996837,0.92529389537983
3090,5,241984,0.013774142370751,0.0575840851799671,0.811088927636934
3091,5,242244,0.0107441035595376,0.0573451723945087,0.8514872268119
3092,5,242428,0.00973206190377743,0.0572628105519213,0.86514342163007
3093,5,243584,0.0257833998816716,0.0574861822364296,0.654056935106148
3095,5,245951,0.0215414771664085,0.0572482812187934,0.706933579454249
3096,5,246143,0.0277480113267689,0.057324488937892,0.62864940020763
3097,5,246282,0.0288594188393856,0.0573202260764191,0.614942934631883
3098,5,246808,0.0322918105129324,0.0583970890182308,0.580634285495366
3101,5,249753,0.00241703541947658,0.095598932267204,0.979843456392425
3104,5,251602,-0.0237822916107986,0.0583414757870578,0.68378544635548
3105,5,251756,-0.0362496275932724,0.0577333041364545,0.530488063970972
3106,5,251866,-0.0243042367565718,0.0573578274330882,0.672020749192742
3107,5,253670,0.0147133472318916,0.058148392561894,0.800391528101099
3109,5,254385,0.0267286834892241,0.0574304178178008,0.641924957365149
3113,5,260512,0.0962019616551385,0.0577149409277213,0.0964318301891869
3114,5,260909,0.105427330373107,0.0572720580510985,0.0664875847545275
3115,5,261182,0.103388825051347,0.0576003905796575,0.0735197823489692
3116,5,261798,0.0898160815443547,0.0571547745239219,0.116973163766268
3117,5,262671,0.0696194081055634,0.0578804807471965,0.229854730752647
3118,5,264790,0.0917146787428414,0.0575515035933505,0.111918269492127
3119,5,265651,0.0787506048139403,0.0571331935012156,0.168962440727734
3120,5,266244,0.0663773273477546,0.0586846487777211,0.258787156958049
3123,5,268009,0.0858454768058223,0.0571765872074903,0.134143593028715
3124,5,268019,0.0858454768058223,0.0571765872074903,0.134143593028715
3128,5,269900,0.0513172366663351,0.0578399657943373,0.37556024320911
3129,5,271971,0.0498112348067388,0.0575276938257238,0.387152121568348
3131,5,272598,0.0385656365673228,0.0574222521203537,0.502268206493971
3132,5,272758,0.0370841032287862,0.0573384503600481,0.518208861012099
3133,5,273551,0.0390232240304714,0.057646653315085,0.498888494215803
3136,5,274280,0.0322299429451393,0.0579390608801665,0.578376589462493
3137,5,274601,0.0322978743209363,0.0575343025801286,0.5749033886621
3138,5,277836,0.0273933954450229,0.0575159607602702,0.634173355679458
3139,5,279640,0.0301354401690325,0.0575627534932524,0.60093866478676
3141,5,283807,0.01434666023836,0.0574429601622606,0.802922181526625
3142,5,284696,0.0318147816981897,0.0582257722580437,0.585133599985501
3146,5,290243,0.023878307362752,0.0579822419978045,0.680720542083069
3148,5,293310,0.0147823074028834,0.0575108336886186,0.797301369112238
3149,5,293706,0.026512239518876,0.0573234375846479,0.64400588250837
3151,5,302362,0.0241189321060357,0.0582329312987957,0.678993629516643
3152,5,304779,0.0328276105831564,0.0573711379099971,0.567552525209617
3153,5,308710,0.025313583918571,0.0584546301877776,0.665245326844283
3154,5,309654,0.0380453232586195,0.0573185861999877,0.507282348201326
3155,5,309985,0.04063044417552,0.0574937817085623,0.480223580880966
3156,5,310175,0.0505526365104372,0.0578121278956235,0.382478859627707
3157,5,312612,-0.00518688770344017,0.0577851817403659,0.928527607220141
3158,5,313206,-0.0188856450892428,0.0572887202763214,0.741854444651184
3159,5,313702,-0.0219809275883148,0.0575988232915717,0.702972022148668
3160,5,314857,0.0112720954487633,0.0574176966603139,0.844474677917674
3161,5,315976,-0.012546068449566,0.0580807645690163,0.829104147948497
3162,5,317740,-0.0390263383351061,0.0575842377275755,0.498389359764267
3164,5,320971,-0.0466053871502233,0.0579571197682938,0.421859826657333
3165,5,321654,-0.0274269513957963,0.0582401406673137,0.637982556693681
3166,5,324331,0.00567152350413053,0.0585177524935336,0.922845160051103
3167,5,328525,-0.00530052713792162,0.0575716131868019,0.926695909430908
3168,5,335406,-0.0648772493004999,0.0574015219246201,0.259144284046505
3169,5,335771,-0.0719253510037694,0.0572128708851559,0.209529253098594
3170,5,336687,-0.0775879656039478,0.0571756284829344,0.175644728634658
3171,5,341045,-0.00824738158997212,0.0579627878491296,0.886934075700867
3172,5,341262,-0.0130634006933432,0.0575420909410943,0.820536968925337
3173,5,342707,0.00337000645259444,0.0573242866468881,0.95315386649735
3174,5,342848,0.0109679031721994,0.0578457999269256,0.849726963813891
3175,5,343502,-0.00635437997854205,0.0577382675779011,0.912428365559526
3176,5,343588,-0.000877054973380309,0.0573787217679485,0.987813149738226
3177,5,346773,0.0118063382957289,0.0585727933163303,0.840371400238305
3178,5,349449,-0.0266526657723007,0.0577813643092214,0.644890780946897
3179,5,350876,-0.0238204430626567,0.0577543874868116,0.680264483049901
3180,5,354177,-0.0300084327892971,0.058655691071103,0.609248696706685
3181,5,357163,-0.0277655409264974,0.0580489192744684,0.632723681090091
3182,5,360584,-0.0161695258867394,0.057858567011877,0.78005058492242
3183,5,363025,-0.00326370941343679,0.0591097977530888,0.955998928509673
3184,5,365083,0.0256547845905235,0.0577258749525146,0.657008150589909
3185,5,366361,0.0196885610208554,0.0577892749306442,0.733535300534327
3186,5,371014,0.0315630289556382,0.0574520854984334,0.583092037816301
3187,5,371457,0.0196118665652614,0.0585370596360085,0.737798936471871
3188,5,372989,0.0113469638221745,0.0587285526009775,0.846905357354706
3189,5,374614,0.0563993662418308,0.0577550420915771,0.329472033985883
3190,5,377631,-0.0239881409491559,0.0579331458007152,0.679077308119434
3191,5,378702,-0.0287402065296594,0.0593185107031155,0.628326905399346
3192,5,378741,-0.0297454574284461,0.0590153140576644,0.614555094041967
3193,5,379541,-0.0107619448591191,0.0579695449850888,0.852827237100708
3194,5,380460,-0.000835083927276825,0.0581564727264007,0.988551473642791
3198,5,382808,0.0050766033120061,0.0582351054675136,0.930582412530054
3199,5,384156,-0.00245093845005284,0.0589504175551637,0.966859996624802
3200,5,387695,-0.0103035783928849,0.0580164656541997,0.85914096401581
3201,5,388185,-0.00915178937519678,0.0585141059963415,0.875804677795069
3203,5,391916,0.00543161040959339,0.0579115987640937,0.925328068359634
3204,5,392497,0.0119277369291084,0.0580572291583681,0.837340607819698
3205,5,393006,0.0206715024312762,0.0580573030781492,0.722013240715026
3206,5,393290,0.0383419533300826,0.0579350452450035,0.508525206673004
3208,5,396266,0.0207006532529781,0.05833529316896,0.72290906919927
3209,5,398009,0.00761509399221738,0.0580663127517819,0.895735483995789
3210,5,398644,0.0365719041971687,0.0580004302622523,0.528745801487004
3211,5,401545,0.0140365755452152,0.0576072322518195,0.807635732498912
3212,5,402468,0.0576415800424724,0.0575303313549388,0.317061902325927
3213,5,403529,0.0507588107927391,0.0584077073651405,0.385414080480006
3214,5,405417,0.0288929429412178,0.0578644846588994,0.617864426959435
3215,5,406230,0.0676476758527119,0.0581077542513867,0.245138747278377
3217,5,407785,0.0570979454334904,0.0576532296889557,0.322672370392151
3218,5,409900,0.0107003108249177,0.0579444142699514,0.853597769593767
3223,5,417297,0.00111788683647496,0.0579011374168524,0.984607251327208
3224,5,419108,0.0164002114274099,0.0578264122734828,0.776874706031562
3225,5,421695,0.0110582293566204,0.0578953892512824,0.848632557828336
3226,5,422560,0.017421981222793,0.0575790004421581,0.762391780432717
3227,5,424852,-9.5595508043389e-05,0.0574930065992632,0.998674271013238
3228,5,425327,0.017404974106665,0.0573929774418992,0.761870641711714
3229,5,427844,0.0153493270715997,0.0575117791139825,0.789709588753747
3230,5,430235,0.0188262775775631,0.0582583355047844,0.746771731222989
3232,5,430883,0.0441262815422186,0.05744501621624,0.44291273780445
3234,5,431369,0.0350206471258362,0.0576029888537492,0.543601098364162
3235,5,432378,0.0307701916797103,0.0590414308331213,0.602580216146813
3236,5,432587,0.0480690898980097,0.0576936167856365,0.405307353436783
3237,5,434634,0.0255051304243031,0.057414301982103,0.657148824017554
3238,5,441308,-0.0176955060830562,0.0577490914522223,0.759465146191029
3239,5,441594,-0.0017719181142169,0.057458850339044,0.975416134085066
3245,5,451448,0.0272080683380644,0.0580370159281665,0.639498097071766
3246,5,456087,0.00549611261416155,0.057680101149719,0.924141640131259
3247,5,458086,-0.0141699989465899,0.057651125672722,0.805988599125925
3248,5,461234,-0.0048325201304032,0.0572969606886435,0.932832610278499
3250,5,463004,-0.0903255769726101,0.0575984889859033,0.117731910153119
3251,5,465043,-0.057425402900778,0.0581767798158274,0.324277256151705
3252,5,467724,-0.0464537307596929,0.0575191886745349,0.419852400907388
3253,5,468076,-0.0271305908450301,0.0577502510513229,0.638793892217317
3254,5,469078,-0.030061171070821,0.0580133635570006,0.604659637361611
3255,5,469404,-0.0205482937452693,0.0582898596126784,0.724659313483583
3256,5,475322,-0.026719034317235,0.0574140983669397,0.641950546213017
3257,5,475607,-0.0171736927859285,0.0573551893801932,0.764790475711969
3258,5,475736,-0.0304485584468185,0.0572872285087863,0.59540184234617
3259,5,478715,-0.0273923414461634,0.0579965290224653,0.636997373377974
3260,5,478932,-0.0109886082330792,0.057960101036079,0.849740029953756
3261,5,479996,-0.00656365295928069,0.0577750901371426,0.909613944963131
3262,5,482003,0.0199672791831682,0.057492738221889,0.728572251743169
3263,5,482536,-0.0184983435684198,0.0574941302643311,0.747837708203409
3265,5,484954,0.0279509566162133,0.0575562783208696,0.627532020001168
3266,5,486157,0.0517381665038765,0.0574201923423455,0.368178818723708
3267,5,486882,0.0509047539960396,0.0586759263036095,0.386225857916071
3270,5,487404,0.0489931782380816,0.0580260399316066,0.399056366854623
3273,5,489636,0.0250102020967068,0.0575601110152407,0.66418666340565
3274,5,490549,0.0389377186489498,0.0573168885110375,0.497366949486542
3275,5,491806,-0.0419728398948099,0.0572341583935954,0.463829914833278
3276,5,491888,-0.0242426156423816,0.0574444382997881,0.673268415998886
3279,5,499612,-0.0271665913679879,0.0572792906908863,0.635591385561028
3280,5,502460,-0.0434648302575514,0.0576772261159561,0.45159935213033
3281,5,504765,-0.0244321281907584,0.057948462982508,0.67356032781399
3282,5,504884,-0.0313688766978816,0.0576994512609076,0.587018718312555
3283,5,509836,-0.0496318055352696,0.0582758759749477,0.394974763971298
3285,5,511350,-0.0804005045905303,0.0577065173176554,0.164416169899948
3286,5,512696,-0.0452541951473699,0.0582503418337896,0.437743068670917
3287,5,512931,-0.0528130117077282,0.0574338134842592,0.358438177375824
3288,5,514582,-0.0617155384749454,0.0574269019782963,0.283252074169732
3289,5,515315,-0.0602062159559228,0.0574515221323813,0.295379474583441
3290,5,515397,-0.0601496289008667,0.0573969717798567,0.295374834139318
3291,5,515950,-0.0724985769768036,0.0573565336857771,0.207064558473029
3292,5,516091,-0.0625853613219589,0.0573164147904229,0.275609713873221
3293,5,518207,-0.0713806360752777,0.0573605057317261,0.214170144188837
3294,5,518275,-0.0676601192251507,0.0572113404856192,0.237749874084019
3295,5,519067,-0.043833322239078,0.0575744395694355,0.446966480980348
3296,5,522215,0.00448644713500795,0.0575827726710253,0.937941394384595
3298,5,523232,0.00196144813689847,0.0583922417867847,0.973222361727049
3299,5,524247,0.0349300687628099,0.0579887954560837,0.547321969372885
3300,5,524532,0.0240569759937218,0.057596472881913,0.676434003508123
3301,5,524625,0.0286494812557415,0.0575813670444029,0.61911259908318
3302,5,525863,0.0379521489117899,0.0576206624632611,0.510546578592488
3303,5,526004,0.0218222240354298,0.05758115285491,0.704929033479482
3304,5,526007,0.0204231265513235,0.057565239213174,0.722964569752423
3305,5,529382,0.0135251507832229,0.0577053083694691,0.814823438223745
3307,5,532205,-0.00641160761868018,0.0577645257178542,0.911682924635697
3308,5,532256,-0.0119279741343459,0.0573589592918065,0.835385501808775
3309,5,533988,-0.0180426981342533,0.0574309345828611,0.753582516994551
3310,5,535074,0.00213049885273822,0.0575161034872916,0.970472631192207
3311,5,537503,0.0106568017306515,0.0575316416863491,0.8531520804559
3312,5,538956,0.0104205229481408,0.0577365942518091,0.856876300178849
3313,5,540169,-0.0234891191599747,0.0573587894589783,0.682412254857734
3315,5,540682,-0.0194828403054718,0.0579421260472327,0.736884733258002
3317,5,542346,-0.0318215683009729,0.057468054116034,0.580116792348461
3318,5,542361,-0.0269887909203213,0.057662953447991,0.640042074035188
3319,5,543103,-0.0235764617727291,0.0576671916880552,0.682907456045008
3321,5,545826,-0.00757832694192451,0.0574479804510287,0.89512562497983
3322,5,546667,0.00403314846089986,0.0574926060774635,0.944113410368568
3323,5,547620,-0.0241011384702705,0.0574350732815424,0.675015375202246
3325,5,548310,-0.0450205301763711,0.0578724980333412,0.437133620143039
3326,5,548459,-0.0375513993689222,0.0582881635794358,0.519840059318983
3327,5,548843,-0.0394505223412077,0.0573240294736976,0.491777460519726
3328,5,549055,-0.0379427126316775,0.0573368590033689,0.508562672958848
3329,5,549248,-0.025880564150064,0.0575763904650021,0.65334716786406
3333,5,550708,-0.0568840068569866,0.0581782865514491,0.328865982029434
3336,5,551776,-0.0386539867969968,0.0574493597326869,0.501491961219955
3337,5,552218,-0.0194202318864401,0.0579030953129137,0.737528673361413
3338,5,553130,-0.0292015055106863,0.0584016981191721,0.617378706573917
3343,5,555454,-0.0245858936213684,0.0577322625965522,0.670468989590152
3344,5,555973,-0.0201749931844005,0.0576556945117258,0.726605952814732
3345,5,557406,-0.0340927849017126,0.0574739219349759,0.553435846472959
3346,5,557772,-0.0225439857254121,0.0578177734605043,0.6968349570085
3347,5,558324,-0.0209311964422181,0.0574154615475139,0.715660562587103
3348,5,558514,-0.0277633011609244,0.0577558613692177,0.6310267928971
3349,5,558549,-0.0240027300334119,0.0575965369951472,0.677122532934419
3350,5,559378,0.0202796728809598,0.0572999815049777,0.723609306011779
3351,5,560042,-0.0170174896089152,0.0576273955678345,0.767936742730456
3352,5,561145,-0.0434975025085038,0.0574249940444368,0.449275821173379
3353,5,561154,-0.0432765777891298,0.057513872425198,0.452279183423377
3354,5,561160,-0.0432765777891298,0.057513872425198,0.452279183423377
3355,5,561163,-0.0432765777891298,0.057513872425198,0.452279183423377
3356,5,561166,-0.0432765777891298,0.057513872425198,0.452279183423377
3357,5,561193,-0.0300134759438857,0.0585659288067207,0.608640290113806
3370,5,561430,-0.0369851738485068,0.0582327424323529,0.525757199126297
3396,5,561906,-0.0412487965964741,0.0573557346267578,0.472509063057439
3397,5,561915,-0.0372710125982207,0.0572902330603494,0.515750619488694
3398,5,562065,-0.028592126192087,0.057572756647213,0.619761955750357
3399,5,562072,-0.0226343897888284,0.0575336800992073,0.694253355249961
3400,5,562097,-0.0390244353207626,0.0573348022106677,0.496544668186815
3402,5,562116,-0.0347825988967072,0.0572676224626602,0.54399631327016
3403,5,562155,-0.0338359925036256,0.0575733944846049,0.557108162999356
3404,5,562173,-0.0293801844569696,0.0576004663697418,0.610322229160279
3405,5,562264,-0.0367562707396299,0.057425613751491,0.52254391174379
3406,5,562359,-0.040215953285079,0.0576581257224938,0.485955461136674
3407,5,562436,-0.02862643546848,0.0576676087715527,0.619918319000847
3408,5,562451,-0.0329087749263844,0.0575840708873358,0.568030587682
3409,5,562473,-0.0285604733107556,0.0576778150282087,0.620786375796882
3410,5,562513,-0.0314948934421447,0.0576854473264486,0.585427022902903
3411,5,562518,-0.0402156444422851,0.0575709266229199,0.485298950213809
3412,5,562560,-0.035537386404314,0.0574168887492227,0.536357649856535
3413,5,562570,-0.034621597437115,0.0573428121402158,0.546387507642184
3414,5,562582,-0.0301286347715944,0.0574365466439995,0.600221733088071
3415,5,562610,-0.0330924762685842,0.0574319255846315,0.564844830877571
3416,5,562667,-0.0284990969492508,0.0573044951665942,0.619267798392438
3417,5,562683,-0.0257928902123277,0.0573967149722133,0.653433912223224
3418,5,562774,-0.0318936608070337,0.0575349413650008,0.579700267305827
3419,5,562846,-0.0467635924938482,0.0581555722245924,0.421873485291906
3420,5,562873,-0.0328501728806652,0.0584794552391181,0.574650536938819
3421,5,562888,-0.0359640822424236,0.0579673742094674,0.535382046254457
3422,5,563005,-0.0373493466479656,0.0578544867217144,0.518974745389373
3423,5,563017,-0.0343630530511422,0.0581027786943271,0.554618637624598
3424,5,563018,-0.0260911925690044,0.0583920310258775,0.655273285370176
3425,5,563074,-0.022337487039483,0.0585366948106449,0.702989142694662
3426,5,563104,-0.0258093618115151,0.0582067675451704,0.657742094465935
3427,5,563148,-0.0323167102266199,0.057849141304448,0.576763199282309
3428,5,563174,-0.0270850515916371,0.0582590631509977,0.64228463132744
3429,5,563257,-0.0307912181596858,0.0586516399559807,0.599923327120861
3430,5,563299,-0.0394422390976011,0.0578798407292116,0.496033370126198
3431,5,563318,-0.043123455555713,0.0579956372136165,0.457635026883958
3432,5,563324,-0.0184657957039743,0.058100223344038,0.750804407750862
3433,5,563344,-0.0270748820507227,0.0582590765419381,0.642409600023172
3434,5,563347,-0.0465214007326432,0.0582798164180758,0.425266714815519
3435,5,563348,-0.029328034668572,0.058277794636258,0.615105580379749
3453,5,563747,-0.0242507196654212,0.0576834041539634,0.674441262725109
3454,5,563755,-0.0278369201863052,0.0574670899825254,0.628404130580965
3455,5,563781,-0.0270398704391204,0.0575419831137993,0.638705543533416
3456,5,563837,-0.0261437836973479,0.0580412122832285,0.652673452189402
3458,5,563866,-0.0290585167525055,0.0584152711895834,0.619183391823582
3459,5,563882,-0.0273572437480555,0.0582208359878648,0.638725529395598
3460,5,563899,-0.0234727052277031,0.0582853083654509,0.6873974161164
3461,5,563908,-0.0234727052277031,0.0582853083654509,0.6873974161164
3462,5,563929,-0.0224055877264809,0.0582268304477137,0.70061855752198
3463,5,563964,-0.0325309901124013,0.0574455558640644,0.571554764084588
3464,5,563970,-0.032955161770243,0.0572977259933015,0.56555184301402
3465,5,564006,-0.0372840188956829,0.0574246499488083,0.516587027102012
3466,5,564048,-0.0470481435262404,0.0575470972828302,0.414160551696856
3467,5,564065,-0.0482205487043249,0.0573906762578401,0.401356162290338
