SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3812,6,244932,-0.136250382748555,0.0792450523329281,0.086426333752196
3813,6,245484,-0.179620537656687,0.0804618433711318,0.0262173560174034
3814,6,245505,-0.180532394867674,0.0801783568982108,0.0249596806301175
3815,6,245506,-0.180532394867674,0.0801783568982108,0.0249596806301175
3816,6,245578,-0.190729171787876,0.0794136525394609,0.0168345693980499
3817,6,245636,-0.192626201999508,0.0796715883492074,0.0161225270292575
3821,6,246705,-0.1082290384583,0.0793422907769433,0.173412239945586
3823,6,251165,-0.11254678595316,0.0792650767861785,0.156525552140196
3824,6,252271,-0.0868484094315288,0.0798248763516482,0.277343217108354
3827,6,253758,-0.100928249983653,0.0792818572919273,0.203844834386527
3828,6,255018,-0.0978670478023178,0.0797251314480687,0.220431725011602
3829,6,255233,-0.0917998876490805,0.0799682165048854,0.251764633445889
3830,6,256493,-0.115915140944796,0.0793102735546187,0.144756882896902
3832,6,259953,-0.136810822600764,0.0794463198412021,0.0859357699260731
3833,6,260068,-0.15824238971625,0.0795880284241685,0.0475539132230694
3834,6,260462,-0.172292605849525,0.0796268719095721,0.0311539268076384
3836,6,261981,-0.143031339943318,0.0800084605110094,0.0746816876529522
3838,6,264000,-0.152687940067994,0.0799708688234022,0.0570346068403564
3839,6,264618,-0.174401017303739,0.0789020361121945,0.0277218767060404
3840,6,264756,-0.145709302685602,0.079172197458115,0.0665473052986121
3841,6,265060,-0.154864799540633,0.0790349862944856,0.0508472010587746
3843,6,265477,-0.140324594593673,0.0794441801397775,0.0782048371488425
3844,6,266478,-0.155094576985504,0.079248473451573,0.0511274075544646
3845,6,266518,-0.163540393818991,0.0795717919533515,0.0405896268056297
3846,6,266627,-0.170789433828016,0.079179804256747,0.0316816077514166
3849,6,268911,-0.148716883243321,0.0792932123549211,0.0615449000383722
3850,6,269163,-0.148109390144362,0.079404136244251,0.0629743563774424
3864,7,1581,-0.138968547380739,0.0801456752042275,0.0838001204888636
3866,7,4704,-0.124010682775639,0.0793208380100149,0.118853113881844
3867,7,5119,-0.103597793548027,0.0796646023468056,0.194303905642301
3868,7,5218,-0.0822659959329241,0.081673245057713,0.314500939231725
3869,7,7125,-0.160463040434579,0.0802393134448506,0.0462871096302518
3870,7,7291,-0.117455129201078,0.0794562327365122,0.140236099585182
3872,7,8513,-0.146486618512061,0.158109986342062,0.354826683641689
3878,7,11349,-0.0971001030620902,0.0795075658443317,0.222799319271461
3880,7,12575,-0.116338520446325,0.0795557683374988,0.144534533845102
3881,7,12595,-0.101897754216775,0.0795170435533723,0.200873942838018
3882,7,14747,-0.144063774996606,0.0801201843786125,0.0730161291014317
3883,7,16567,-0.107148620625705,0.0804770287134184,0.183910433198741
3889,7,17880,-0.118948338788687,0.080498918867974,0.140396071010174
3892,7,19896,-0.115761966059041,0.0800783276698849,0.149174039116627
3894,7,20120,-0.112875737370635,0.0806896164599869,0.162724564881498
3895,7,20451,-0.129626695373875,0.0798891256435716,0.105571396851722
3896,7,21017,-0.155524446587913,0.0802931389074686,0.0535480846500273
3899,7,22886,-0.125751886097951,0.0801678310909428,0.117635275923371
3900,7,23383,-0.0975277471854883,0.0805018665720852,0.226515456731182
3901,7,25886,-0.119365847265308,0.0800233042901582,0.136687013521767
3902,7,25887,-0.101442519958421,0.0805313708209451,0.20862256709716
3903,7,26093,-0.105496508522706,0.0803949931770266,0.190296060816918
3904,7,27156,-0.129372075574871,0.080061998629618,0.10700956281438
3905,7,27279,-0.119797915099682,0.0800305100626769,0.135312051771025
3906,7,27302,-0.149489693023505,0.0792316149655277,0.0600153492554899
3907,7,27344,-0.142836295085823,0.0795784938944179,0.073523286677251
3908,7,27579,-0.137662640905776,0.0792129808509857,0.0831040563497959
3909,7,27845,-0.123630749108361,0.0803060871097944,0.124579598773828
3910,7,28091,-0.138212426323728,0.0794800574106024,0.0829140602256257
3911,7,28799,-0.163082702871555,0.0795488051218178,0.0410933049451649
3912,7,29465,-0.157871046936833,0.0794698924018886,0.0477449351919781
3913,7,29523,-0.105155693333375,0.0796093575084953,0.187391630811294
3915,7,30416,-0.0987728435749202,0.0795591443948157,0.215244634597682
3916,7,31914,-0.117731812548808,0.080331195714369,0.143652817325298
3917,7,32231,-0.0639656139863923,0.0794769890363714,0.421458437916962
3918,7,32249,-0.0686268180541906,0.079467226820507,0.388401508326928
3919,7,33274,-0.0644440952632308,0.0795882759618765,0.418647486078565
3920,7,33393,-0.0608886147950331,0.0803950496429347,0.449334840740187
3921,7,33441,-0.0604660127539035,0.0803946568616555,0.452483211686513
3922,7,33830,-0.0404646022236018,0.0801242347985261,0.613857638694745
3923,7,34423,-0.0421557114200425,0.0799895042666602,0.598513828998133
3924,7,34625,-0.0421557114200425,0.0799895042666602,0.598513828998133
3925,7,34691,-0.0693846285033342,0.0794954578549738,0.383358601390086
3926,7,34805,-0.119266918880051,0.0797975591862556,0.135907366418286
3927,7,34808,-0.118142863353608,0.0798701975996122,0.139982466135328
3928,7,35435,-0.125079946373055,0.0793160817781925,0.115695623264867
3929,7,35488,-0.120875334474519,0.080140415713527,0.132373666047082
3931,7,36074,-0.112502139222373,0.0794260778570686,0.157529041252361
3932,7,36180,-0.114152640388921,0.0794553495967332,0.151692016333857
3933,7,37288,-0.181681883857942,0.0792484220036646,0.0224609527818839
3934,7,37933,-0.209056583416658,0.0793460731760533,0.00879107974167374
3935,7,39044,-0.104369205332823,0.0808610502204167,0.197644508664511
3937,7,39884,-0.125781363061713,0.0792991002254474,0.113597498813681
3938,7,41124,-0.143269753666732,0.0791885822349207,0.0712670181439062
3939,7,41301,-0.114383752329894,0.0800439146592771,0.153884940943138
3940,7,41497,-0.116526731666542,0.0795340848340614,0.143779103140803
3942,7,41874,-0.101050552226475,0.079708796056897,0.205724047219374
3943,7,41917,-0.103611246156017,0.0794962609906141,0.193305612386378
3944,7,42056,0.0469203766144151,0.079819939500011,0.55702375321593
3945,7,42627,-0.00941032754147005,0.0796605786979177,0.906031609911881
3947,7,43683,-0.0661377447033092,0.0795843398879404,0.406512957119598
3948,7,45046,-0.0625955176346735,0.0799515814042721,0.434200287270881
3949,7,45136,-0.0756687591886658,0.0796725478366632,0.342890619137905
3953,7,45565,-0.0735374029629756,0.0796794653160397,0.356681694572291
3954,7,45777,-0.0749818632831915,0.0794509581883952,0.345942748547094
3956,7,46298,-0.0620942782316526,0.0793848924924743,0.434625728342224
3958,7,47015,-0.0666942454859072,0.0795905757443871,0.402616464862796
3959,7,47250,-0.0172479746994197,0.0796644080204839,0.828716922923308
3960,7,47587,-0.0779537825722581,0.0801266214973851,0.331277910967573
3961,7,48435,0.00525945476801748,0.0795543910335937,0.947326534680673
3967,7,49339,0.0112680315715568,0.0801125415285905,0.888224673285657
3968,7,50874,0.0114057839410625,0.0802316748491571,0.887034244913695
3971,7,53407,0.110383716904742,0.0801547948969975,0.169344133575657
3972,7,53416,0.110177327890279,0.079224454221432,0.16519293712702
3973,7,53455,0.0999830760950257,0.0802945551330067,0.213882836173182
3974,7,53544,0.0943834421802593,0.0800726927498938,0.239302813329243
3975,7,53637,0.102272510501036,0.0799373364993219,0.201593529816131
3976,7,53662,0.109900922424919,0.0792230416736317,0.16624553102749
3977,7,53700,0.100900989542741,0.0792594535995557,0.203839199311281
3978,7,53702,0.122330762873875,0.0795093915958548,0.124805177917056
3979,7,54897,0.100824600993275,0.0795948419367368,0.206089578097629
3980,7,55912,0.0807046745403916,0.0794338190127149,0.310325747714308
3983,7,61773,0.0875598321303926,0.0803252628829454,0.276427648239091
3984,7,62689,0.0802259696739705,0.0809390803351594,0.322271963320672
3985,7,64143,0.118337000282906,0.0793013966530267,0.136528449900466
3986,7,65725,0.109981207851991,0.0796727559632287,0.168333390417061
3987,7,66075,0.100491718123018,0.0793899435204348,0.206419792043421
3988,7,66339,0.0893645344401104,0.0794188419668396,0.261255687761046
3989,7,66563,0.0891091527600383,0.0793044805395664,0.261932193358383
3990,7,66622,0.099568477671698,0.0793781761198258,0.210542636633285
3993,7,68261,0.101436297136328,0.0793777520687424,0.202126748554008
3994,7,68513,0.102356442993564,0.0793944986634108,0.198168077437847
3999,7,70413,0.117949510921047,0.0793218759937756,0.137914503394588
4002,7,74414,0.0701448587049425,0.0796432987655484,0.379059026062158
4003,7,80505,0.0972283274011005,0.0793826295463266,0.221464978010396
4008,7,83968,0.0822592335741458,0.0795417492533564,0.30176734033465
4010,7,87147,0.0919302056387053,0.0795117456076749,0.248387800304612
4012,7,87833,0.0758192506560657,0.0795598755113975,0.341250502112754
4013,7,87999,0.0645549817153348,0.0798161237419029,0.419177119936416
4014,7,88913,0.0714704284851244,0.0796949069455922,0.370436592982988
4016,7,90591,0.0637456227600002,0.079815428385644,0.425022899256588
4017,7,92844,0.0547736886440672,0.0795277739361199,0.491441441963608
4018,7,98223,0.046611927758123,0.0810799745243634,0.56573306206424
4019,7,101935,0.0657366459654195,0.0796987762455942,0.41003434640744
4020,7,102167,0.00310168719962534,0.0809530019697324,0.96945845670658
4022,7,103626,0.00533884159477643,0.0798192583674799,0.946709819654566
4023,7,103929,0.050399792671182,0.0796547384384331,0.527320848889058
4024,7,105525,0.0423205909057235,0.0795380240951662,0.595005310314301
4025,7,109520,0.0461976170082222,0.0795168758595143,0.561625500008496
4026,7,109762,0.0498850640890954,0.0796254421019692,0.53139422783955
4028,7,114462,0.0432812167496585,0.0797460611715477,0.587652712267702
4032,7,115759,0.0613971661942017,0.0796656530428964,0.441408852947368
4033,7,120910,0.0596897852777519,0.079517751087432,0.45336501340112
4034,7,121864,0.0334512060779111,0.079631568380165,0.674686466543141
4035,7,122646,-0.0208237273255488,0.079745121281654,0.794145659371375
4036,7,128719,-0.0408698217188135,0.0798471083507267,0.609075351480387
4037,7,129502,-0.0444630035058198,0.0796647523541754,0.577111861585083
4038,7,129866,-0.039793328971631,0.0795831087141138,0.617370927855035
4039,7,130581,-0.110765783025154,0.0794481166045428,0.164137082934996
4041,7,131475,-0.0805900611232404,0.079571781118975,0.311850822815068
4042,7,131572,-0.0334844092898059,0.0799209427586637,0.675493496789736
4043,7,133091,-0.0723560176352222,0.0809547899462859,0.372046938396898
4044,7,134263,-0.0506686007138982,0.0803064860129434,0.528487829645153
4045,7,134556,-0.0427182587064184,0.0802287468805615,0.594745358959286
4046,7,139381,-0.0600490645836298,0.0807846356335618,0.457780670410282
4047,7,139844,-0.0619725615611087,0.080181572394833,0.440097119317199
4050,7,140416,-0.0379250370590906,0.0798106873391359,0.634947252196181
4051,7,140907,-0.0592559532832564,0.0811483978975478,0.465741771232485
4052,7,142582,-0.0617980336304939,0.0796647749870656,0.438430194083735
4053,7,142616,-0.0571841754198307,0.0796745349604791,0.473403341590657
4054,7,142656,-0.0773181550566708,0.0799763934987652,0.33432478483618
4055,7,142710,-0.0972669957228626,0.0797730028541951,0.223545521666687
4056,7,142737,-0.0240172414147319,0.0798183825236097,0.763668950178051
4057,7,142798,0.00301254728607803,0.0797621244071928,0.969893095069605
4058,7,142863,-0.0588674470529067,0.0814440204020283,0.470283565094667
4059,7,142935,-0.0875747175642181,0.0802746618571309,0.276044031529824
4060,7,144443,-0.0848888946295694,0.0802013774210995,0.290575514325668
4061,7,149219,-0.088583927092466,0.0809741367986345,0.274710543329093
4062,7,149745,-0.0460201835331886,0.0802435190425563,0.566666952211917
4063,7,153512,-0.0599052248096414,0.0802807244824964,0.456045139895297
4064,7,154206,-0.0685617980675435,0.080467166128057,0.394765751667276
4065,7,154349,-0.0703971442011071,0.0803108819267775,0.381322887979754
4067,7,158616,-0.0613937169807544,0.0808733341475436,0.44827886644546
4069,7,159442,-0.0617981154420051,0.0804034569575874,0.442644567336144
4072,7,164509,-0.088675368882474,0.0801897698768689,0.269557952941355
4073,7,166144,-0.0858207584052888,0.0799774200594032,0.283976145583455
4077,7,166833,-0.0623469761238322,0.080038994079948,0.43652660870738
4078,7,169205,-0.0737377045256737,0.0813256019125116,0.365185381682355
4081,7,171892,-0.043906767755935,0.0814008051916759,0.589957933570161
4083,7,174147,-0.0690499657729398,0.0803258407610936,0.390580115099072
4084,7,175201,-0.053360081785789,0.0804296512426923,0.507483139918491
4085,7,175569,-0.0625066549610112,0.0802751057994751,0.436704295347796
4086,7,176862,-0.0658135231638879,0.0802676181327025,0.41281145436319
4087,7,178295,-0.0176953716707078,0.0807734401622857,0.826718908980501
4088,7,181053,-0.0275106664399825,0.0805365587720907,0.732861003601799
4089,7,181165,-0.0257254762148829,0.0810877854056798,0.751237952292819
4090,7,183625,-0.0233548666183272,0.0818096757039123,0.775445352842349
4091,7,191252,0.114896641139472,0.0802731158818389,0.153222798366626
4092,7,191676,0.0872062602855814,0.080034068165066,0.276626375452702
4093,7,192137,0.0763744240693721,0.0798221313941645,0.339319172075236
4094,7,192700,-0.0996136346734297,0.0808130988313831,0.218529595612361
4095,7,196064,-0.111324021454861,0.0797075503616435,0.163394546557714
4096,7,197274,-0.136174539101186,0.0798885332404985,0.0891570133798078
4097,7,199802,-0.128782868916399,0.0798614821916441,0.107729845457185
4098,7,201855,-0.134130390285314,0.0792552971732282,0.09145517808757
4099,7,202039,-0.0668630529579136,0.0796961217103231,0.402051121824573
4100,7,202122,-0.0546312338221531,0.0793929463096446,0.491834219024314
4101,7,202957,-0.0226180735391457,0.0811541602395045,0.780634389079259
4102,7,203677,-0.027632164502969,0.0799985306595347,0.729993099014334
4106,7,205675,-0.0335658051861154,0.0796798690793234,0.673822867189402
4108,7,206511,-0.0408355933066882,0.080545904578024,0.612481650049663
4109,7,206991,-0.0189943409461565,0.0803266936006732,0.813210082116918
4110,7,207921,0.0300686287745962,0.081385727640804,0.712007711844314
4112,7,208986,0.00755085792385041,0.0803320499037285,0.925165993350565
4113,7,209438,0.0184157867238351,0.0805829254213665,0.819364919860759
4114,7,225148,0.00750261814022457,0.0810566108663763,0.926305451110122
4115,7,226323,0.0160709261009807,0.0796619615370296,0.840236960397194
4116,7,227872,0.010839454923194,0.0796317924542591,0.891804254337515
4117,7,229363,0.033159222465926,0.0798813297007445,0.678316459155908
4118,7,229656,0.00373422899110876,0.0797961312421458,0.962701389131861
4119,7,229803,0.0133341624339394,0.0800522467395979,0.867805147160253
4121,7,230481,0.000431738773552737,0.0798330428131124,0.995688099448434
4122,7,230937,0.00741813522993751,0.0800544190017193,0.926223336585757
4124,7,233940,-0.0139584451177005,0.0804828320090474,0.862409850034248
4125,7,234570,-0.0257704702128689,0.0803032994960657,0.748465306181826
4126,7,234702,-0.0336384948236121,0.0798718818619997,0.673897733556983
4127,7,235464,0.00491114661008052,0.080085604380445,0.951136111223188
4128,7,235726,-0.0660484858768742,0.0798501299910608,0.40870763578213
4130,7,237753,-0.0654372979716716,0.0798897117262954,0.413284608334409
4131,7,238084,-0.0681829379198056,0.0798450475296202,0.393716943238718
4133,7,241711,-0.0766081187582358,0.0806444775296019,0.342788221464169
4134,7,247290,-0.0660799255806194,0.0802715168080436,0.410947120763629
4135,7,247666,-0.0585296119324986,0.0803559748022877,0.466864463151796
4136,7,249982,-0.065660530191048,0.0806214227027889,0.415947558064406
4137,7,250183,-0.0588739179484279,0.0818451002861948,0.472411429096793
4138,7,250680,-0.0557696859851535,0.0804542218212158,0.488649074751336
4139,7,255972,-0.0431745326287267,0.0799325709428748,0.589443205098043
4143,7,260913,-0.0454042517027466,0.0807427743158646,0.574246698802663
4144,7,266540,-0.0161924673488181,0.0811804606234817,0.842015726031236
4145,7,267569,-0.0534885922972896,0.0798082354657539,0.50315962069238
4146,7,272144,-0.0425866639834581,0.0800539481266185,0.595078250520042
4147,7,272225,-0.0470598340254774,0.0803753790722332,0.558585262504889
4148,7,272227,-0.0567672331800262,0.0806222474916351,0.481826156507478
4151,7,275338,0.0188121779931398,0.0797244694256236,0.81359673835136
4152,7,276571,0.0269055183526525,0.0801064632229634,0.737166931702715
4154,7,283774,0.0469733882542833,0.0797136253668069,0.556052550153647
4155,7,284360,0.0249647257435413,0.080119117758231,0.755532192481789
4156,7,284441,-0.0052653313864761,0.0797750465977844,0.947413409727191
4157,7,293925,-0.0181389093356643,0.0798139253761425,0.820349273319643
4158,7,295079,0.039099008004441,0.0797673424272955,0.624322995775253
4159,7,300508,0.0782875310886676,0.0798041698549305,0.327266814892438
4160,7,301066,0.0287987114069745,0.0801385176154585,0.719539414100203
4165,7,307361,0.0352661378137929,0.0808260422775149,0.662870236986553
4166,7,308037,0.0362533355387429,0.0796639432684249,0.649332631919676
4167,7,315634,0.0334719177279242,0.0798828635289253,0.675461848933778
4168,7,316663,0.0378148504863738,0.0796744772855199,0.635353562704888
4170,7,320913,-0.00107418022319186,0.0800209460895011,0.989297311671653
4171,7,321449,0.0213048393445637,0.0794680296132737,0.788784160632297
4174,7,321718,0.0194597230601496,0.0795882414151976,0.806981787549754
4176,7,323123,0.0207873147978893,0.0798285426841993,0.794707435429106
4177,7,323836,0.0255207778213442,0.0804352760022513,0.751216150591799
4178,7,323883,0.0226322272752659,0.0795420068522321,0.776169738057832
4179,7,323971,0.0229147583030047,0.0798915149804991,0.774415799867078
4180,7,324357,0.0276615947475357,0.0796378616246734,0.728541203584258
4181,7,324640,0.022957763201096,0.0795667954733537,0.773107000224424
4183,7,326640,0.0213446749481788,0.0797226625940565,0.789058441170833
4184,7,329449,0.0116047891819766,0.0799861089226293,0.884726519399954
4185,7,331193,0.00461379754279234,0.0799270982627594,0.954000283531018
4186,7,333120,0.0395407020472609,0.0806690311687853,0.624325453703196
4187,7,334340,-0.00374275741499497,0.0801414051282096,0.962777210207419
4188,7,335451,-0.00724685554542737,0.0800544634406273,0.927922113177924
4189,7,335555,-0.01073699695775,0.0800533528936016,0.893381736112887
4190,7,335709,0.0237610657700696,0.080274149406516,0.767404918396383
4191,7,336457,0.0623837953674451,0.0816945245922721,0.44560216856592
4194,7,337273,0.0128435134137871,0.0815101526405441,0.874886135129046
4195,7,338130,0.0441047544265983,0.0806780200556582,0.584946582776075
4196,7,340507,0.0307689358190519,0.0804339587468258,0.702293579808525
4197,7,340586,0.0682137906278233,0.0804777630638588,0.397229293286096
4198,7,341281,0.0154691457763774,0.0803017752120067,0.847353529980544
4199,7,341488,0.0370590274452405,0.0803856760589222,0.645071529329507
4200,7,344309,0.0174337895996712,0.0803315641115133,0.828315868005605
4201,7,345180,0.00883823316082089,0.0801614006999994,0.912269424488156
4202,7,345331,0.00608264945434522,0.0800203116115634,0.939451165949086
4203,7,345428,-0.0521105128093795,0.080149415432273,0.516007189493084
4204,7,345527,-0.057288251511302,0.0803928254062559,0.47656156974134
4205,7,345530,-0.0766470490382289,0.0817480550204077,0.349090594386066
4206,7,347594,-0.0566460896914943,0.0800874823017414,0.479845082847558
4207,7,347717,-0.0643094161957215,0.0799821856643715,0.421911108429761
4209,7,351511,-0.0307999597692302,0.0801274452986656,0.700922982400739
4210,7,354145,-0.0408802954829399,0.0808619671613816,0.613483527195106
4211,7,355322,-0.0614190707340201,0.0804796051378398,0.445875800182781
4212,7,356291,-0.0496920381829509,0.0802077220040958,0.535959145412902
4214,7,359010,-0.0660621830165364,0.0805649589321773,0.412777093578165
4216,7,360441,-0.0856394954761002,0.080214613868224,0.286417211826852
4217,7,361541,-0.0629544616792834,0.0808897381507752,0.436928248558109
4218,7,361880,-0.0548272651184909,0.0809911375178957,0.498878579977375
4221,7,362321,-0.0613702422478655,0.0807916887581611,0.447994214402916
4222,7,362382,-0.0521248138139589,0.0803503569221779,0.516941730720103
4223,7,362516,-0.0666238838780262,0.0799423588742773,0.405183265698453
4225,7,366066,-0.0663556206522811,0.080839803322676,0.412297882662893
4227,7,366931,-0.0909819185864376,0.082253443228571,0.269429200495757
4228,7,367665,-0.051493693601929,0.0802025736340903,0.521260421833478
4229,7,368513,-0.070860082654408,0.080713155401115,0.380581654905405
4230,7,370476,-0.0690450637466187,0.0808954802598753,0.393955587591896
4231,7,370996,-0.0766468738353201,0.0805207754055432,0.341804370964407
4232,7,371385,-0.0669677344109112,0.0801824176359332,0.404174372468487
4233,7,371466,-0.0986049245816338,0.0804883394669366,0.22136063182346
4234,7,372094,-0.0735906039055398,0.0811585219881646,0.365156807923902
4235,7,373509,-0.0553715345200914,0.0816077006832498,0.497893769627381
4236,7,373552,-0.105259753744648,0.0812171817261419,0.195812507701441
4237,7,374939,-0.0588738892883252,0.0816434769931521,0.471319431904537
4238,7,376215,-0.0749626853151553,0.0813425945773419,0.357383656551609
4239,7,377214,-0.0766583698022851,0.0817480249516966,0.349019327640185
4243,7,377882,-0.0629650668875259,0.0814312954051986,0.439904125719138
4244,7,378667,-0.0699934214103042,0.0822191584464005,0.395178141896359
4245,7,379511,-0.0724959101160159,0.0812034135685145,0.372588956967116
4247,7,389537,-0.105264521991113,0.0814393076678371,0.197011534673007
4248,7,389749,-0.0437210056793278,0.08230600049806,0.595613775824153
4249,7,390823,-0.0579016355857789,0.0824700751938228,0.483084036452828
4250,7,392417,-0.0469184405155239,0.0832253217476226,0.573280890053963
4251,7,394456,-0.0906795242840905,0.0819481448358981,0.269243072652312
4254,7,397324,-0.0712787054006343,0.0823809870067293,0.387498824103992
4255,7,397449,-0.0856854483616538,0.0825228857824749,0.299830183929816
4257,7,398372,-0.0593064178185645,0.0825990470792212,0.473229943625785
4258,7,399000,-0.0515887930711822,0.082353580843855,0.53143749659076
4259,7,399178,-0.0810109187318258,0.0834952725934407,0.332588419799188
4263,7,407454,-0.0762751126250545,0.0822366623610925,0.354296879627842
4264,7,408316,-0.0697202988739454,0.0822531434532541,0.397217948325842
4265,7,408928,-0.07510449328562,0.0819308552550867,0.359935429120702
4268,7,409847,-0.08563415897178,0.0818439144330091,0.296133543644479
4269,7,409966,-0.105472197729559,0.08188763711099,0.198585716696961
4270,7,411864,-0.077636357924145,0.0825461493230889,0.347593708877711
4271,7,412413,-0.0820241021320618,0.0818687941524661,0.317079606093423
4272,7,412555,-0.0982644636820236,0.0820643325286682,0.231951128338118
4275,7,412717,-0.0719984609895983,0.0823108825132497,0.382324409774974
4276,7,413438,-0.0849147024113359,0.0815065906916896,0.298210930297638
4277,7,413465,-0.0993964585610225,0.0821562432601932,0.22714729525787
4278,7,413738,-0.107670870949526,0.0813917745050776,0.186734371991916
4279,7,413763,-0.086723585543329,0.0811899976732137,0.286180050229697
4282,7,414290,-0.0837926948350463,0.0811987160337579,0.302803880301967
4283,7,414560,-0.175102286086077,0.0792871832799597,0.0278545927730635
4284,7,415645,-0.183161736343073,0.0793691313418631,0.021592490041854
4285,7,416060,-0.152702330003876,0.0795023259938873,0.055571290770796
4286,7,416657,-0.16029393642509,0.0798295090421147,0.0454097574823778
4287,7,416947,-0.116092320296003,0.080404577824916,0.149667479617663
4288,7,417098,-0.170550713738455,0.0800465552954378,0.033809263549348
4289,7,417241,-0.144531670520851,0.0796503502888171,0.0704376741174833
4290,7,417345,-0.161527554569806,0.0806083710601451,0.0458492162824307
4291,7,418232,-0.133543345190382,0.082163520737777,0.104983371257083
4292,7,418899,-0.0955762319771811,0.0816546858559408,0.242592244270118
4293,7,421296,-0.044858850115012,0.0824379123705628,0.586679618278431
4294,7,423259,-0.103318811043049,0.0807622120007751,0.201632937583552
4295,7,423701,-0.10063092486293,0.0810842833322743,0.215405581150524
4296,7,424042,-0.124730641929657,0.0815493428841735,0.127033323701742
4297,7,424415,-0.117443139217106,0.0814416858016799,0.150174331183887
4298,7,424620,-0.124853243076493,0.0803497232288509,0.121110842050973
4299,7,424652,-0.0919041963244458,0.0808681025867644,0.256530707843071
4300,7,424942,-0.0687275474457696,0.0804628628688523,0.393599824148182
4301,7,425235,-0.0596758743765784,0.0805614621979414,0.459337691838498
4302,7,426067,-0.0634974944009319,0.0804211143902303,0.430313347788523
4303,7,427479,-0.0297664945039828,0.0805342863129819,0.711892721185256
4304,7,428717,-0.0047374015068431,0.0806412564214209,0.953187164961913
4305,7,430559,-0.020798659884562,0.0806934598619173,0.7967508069775
4306,7,432426,-0.0250427783653164,0.0809263677581491,0.757160750816233
4307,7,433131,0.0100462108700217,0.080195607943329,0.900380055609625
4309,7,433461,0.00102862040384588,0.0805115374651255,0.989813672045119
4310,7,433639,0.00199044892621814,0.0804098020294094,0.980265321432184
4311,7,433742,-0.00527079059666113,0.0811287209805577,0.948236059871918
4312,7,433809,-0.00419707541624526,0.0804270212641523,0.958410888877098
4317,7,434030,0.0050050117329008,0.080574783318067,0.9505053291773
4318,7,434363,0.000752878728177864,0.0803652942776351,0.992530653530764
4319,7,434513,0.00637279299062565,0.0805589035776542,0.936992144888574
4320,7,434545,0.00362852785195811,0.0803437834151495,0.964003304266888
4321,7,434968,-0.0221069746390559,0.0810908087184939,0.785304754422117
4323,7,435937,-0.0331919597378096,0.0806222973756613,0.680811369119346
4324,7,436038,-0.0432973310957856,0.080563744222348,0.591309600210369
4325,7,436063,-0.0340245321220172,0.0802411680609827,0.671803397053127
4327,7,437491,-0.0784417937818445,0.0803701140953372,0.329729362439187
4329,7,438424,-0.0693405088194345,0.0815788137872541,0.395911311316316
4330,7,438728,-0.052855169619306,0.0811369453784706,0.51519178306428
4335,7,446235,-0.0453039744127648,0.0810754358767957,0.57666075849671
4336,7,449305,-0.0593483353067481,0.0818345596705087,0.468795479676118
4337,7,449489,-0.074268831591648,0.0815116683109192,0.362841503940345
4339,7,455708,-0.0591598189765963,0.0816001697039348,0.468934614309717
4340,7,455735,-0.0782761478397664,0.0811461021174346,0.335389396381097
4341,7,458896,-0.0549816592945618,0.0817606366029274,0.501723811036988
4342,7,458995,-0.0848299421656147,0.0813656301096784,0.297857681935652
4344,7,460296,-0.125351111916262,0.0814606859515583,0.124750774222407
4345,7,460447,-0.111983415395081,0.081758555490181,0.171656087445544
4346,7,460988,-0.0829915272550241,0.0809729839007821,0.306098709002436
4347,7,461431,-0.0624428439636688,0.0812812820506957,0.442863256448384
4348,7,462915,-0.0720342061054915,0.083174459791871,0.387044623236735
4349,7,465310,-0.0817499560679085,0.0816508784159535,0.317409448982951
4350,7,465688,-0.0763135136536441,0.0821976752963535,0.353826985420739
4351,7,467332,-0.0757175876468259,0.0816340284251918,0.354287849587358
4352,7,467497,-0.0226147126457983,0.0820256603675075,0.782937588478443
4356,7,469647,-0.0356211217249478,0.0814687477070027,0.662207102647993
4357,7,469734,-0.0324146186805034,0.0818868916352968,0.692457596323413
4358,7,471518,-0.0137998157937638,0.0830471825423406,0.868119575171455
4359,7,472246,-0.027134241396596,0.0823533105886808,0.74198398727331
4360,7,477177,-0.0233840211621168,0.0827830260555995,0.777745921741988
4361,7,477678,-0.0342682551822246,0.0821960761096426,0.676998636032662
4362,7,477857,-0.0411131483992186,0.0822017040654065,0.617281394922307
4363,7,479063,-0.0369796444962507,0.0823862715907818,0.653810326346909
4366,7,482519,0.0145451974784163,0.0835572031619984,0.861906519094827
4370,7,489418,0.000401673110674405,0.083444232765393,0.996161979945544
4371,7,492815,0.00307069704006624,0.0834780501507778,0.970677637876812
4372,7,494079,0.00359643862653947,0.0833870028347261,0.965622699515239
4373,7,494841,0.00903835173359813,0.0835318505536821,0.913896568634168
4374,7,494885,0.0350249113918655,0.0851851639142484,0.681203169973304
4375,7,497601,0.0315886558990672,0.0837149133112759,0.706150627890686
4376,7,505014,0.0267362540003635,0.0830631815727727,0.747735248549104
4377,7,506260,0.0177631967708383,0.0836251760187592,0.831906306437926
4378,7,507347,0.0183402847340757,0.0837385167654105,0.826762211049929
4379,7,508075,0.00664142852293637,0.084577279954166,0.93745495964361
4380,7,508351,0.0362998224386701,0.0842483690732621,0.666828221475965
4383,7,516852,0.038092904953793,0.0836059402316918,0.648940243582406
4384,7,520054,0.016514126624783,0.0831099589674805,0.842610141908106
