SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3159,5,313702,0.0819792954700383,0.0891655928836834,0.358511574186949
3160,5,314857,0.091786731430713,0.0888438514150846,0.302253058015614
3161,5,315976,0.0584382912922456,0.0899528744558111,0.516337916386016
3162,5,317740,0.00960301985223855,0.0892878482237988,0.914412768960065
3164,5,320971,0.107617401563481,0.0897086299020683,0.231086592768391
3165,5,321654,0.1210306763252,0.090045868046151,0.179779148665737
3166,5,324331,0.17491205006286,0.0901998822341176,0.0532783609075745
3167,5,328525,0.0928266183301631,0.0890758723026054,0.298075098709129
3168,5,335406,0.0739584890547606,0.0890219535161295,0.406654207128995
3169,5,335771,0.0465633658235168,0.0888194873292651,0.600435647871988
3170,5,336687,0.0873149731155616,0.0887072467582438,0.325639801469325
3171,5,341045,-0.0157180016697294,0.0898165501127646,0.861179043438304
3172,5,341262,0.00286678612190944,0.0891723463136413,0.974371536486854
3173,5,342707,-0.0285342564508611,0.0888159139143889,0.748192785806507
3174,5,342848,-0.00637405907071326,0.0896405108948532,0.943352942155007
3175,5,343502,-0.0429723303215575,0.0894422549426763,0.631206649931948
3176,5,343588,-0.026541513517696,0.088901620875972,0.765459645444838
3177,5,346773,-0.0198641481080384,0.0907621871435511,0.826886139251322
3178,5,349449,-0.0320021066757571,0.0895475223161892,0.721024144003491
3179,5,350876,0.00623685142010905,0.0895158834826283,0.94449328382691
3180,5,354177,-0.0107473781646058,0.0909234691461226,0.905974467751433
3181,5,357163,0.000875891891599812,0.0899804703167851,0.992238818192467
3182,5,360584,0.023988954018059,0.0896571989210292,0.789191933820568
3183,5,363025,0.0506183623138454,0.0915560169468874,0.580703954459886
3184,5,365083,0.0569668208385116,0.0894243893996177,0.524512374659565
3185,5,366361,0.0460214639736894,0.0895302186705335,0.607550724597683
3186,5,371014,0.0693123043429189,0.0889881125129476,0.436563995110789
3187,5,371457,0.0858683360202382,0.0906069776846258,0.343929926473303
3188,5,372989,0.0896552438708544,0.0908841075100254,0.324573886082486
3189,5,374614,0.0605754580009137,0.089558739306726,0.499244334936023
3190,5,377631,0.0575317492418312,0.0897415096441918,0.521884794927508
3191,5,378702,0.0593176458129745,0.0918950091879743,0.519026665383613
3192,5,378741,0.0669166495409472,0.0914123854311821,0.464635701541454
3193,5,379541,0.0562117360110693,0.0897828912498709,0.531663695941039
3194,5,380460,0.0240856186921596,0.0901089082398291,0.789398489368051
3198,5,382808,0.0273476693511497,0.0902290794742177,0.76199865162459
3199,5,384156,-0.007517539081078,0.0913476273169636,0.934458024250633
3200,5,387695,0.0218347335611607,0.0898975532801567,0.808235843622179
3201,5,388185,0.059584172938467,0.0906198472356023,0.51127645866342
3203,5,391916,0.0497455075001979,0.0897005998976483,0.579538125217887
3204,5,392497,0.0766783987120769,0.0898769807238793,0.394155548641454
3205,5,393006,0.0734484364854922,0.0898955218724222,0.414455375130198
3206,5,393290,0.0566910847727719,0.0897798687633983,0.5281580128975
3208,5,396266,0.078813339515678,0.09031385239254,0.383441302619092
3209,5,398009,0.11162604039379,0.0897841227891949,0.214592898473219
3210,5,398644,0.0815146627273846,0.0898220801509317,0.364754925179836
3211,5,401545,0.0923933751153865,0.089138871966724,0.300673554742193
3212,5,402468,0.109858256518296,0.0890827254738524,0.218315695055505
3213,5,403529,0.103918616770654,0.0904350939417379,0.251294331372181
3214,5,405417,0.106013589552657,0.0895195496390386,0.237110609098014
3215,5,406230,0.114329651305415,0.0900097356788291,0.204852807915404
3217,5,407785,0.09839628204808,0.0893087941092125,0.271319458989021
3218,5,409900,0.0532619015599355,0.0897489760417185,0.55325731719214
3223,5,417297,0.0713006649235095,0.089642093034842,0.426919609894696
3224,5,419108,0.12308422779775,0.0893769857048648,0.169342963246002
3225,5,421695,0.042689779012954,0.0896892907633911,0.634387270500357
3226,5,422560,0.0504094129414557,0.0891943869896575,0.572321555142087
3227,5,424852,0.0420546364747159,0.0890617850037555,0.637078521212862
3228,5,425327,0.0309116923036343,0.0889312713091296,0.728354670767007
3229,5,427844,0.0438243999275602,0.0890974610049582,0.623116719647057
3230,5,430235,0.0694478084084458,0.0902135032321234,0.441923814175145
3232,5,430883,0.0404315944208297,0.0890639141713598,0.650135462720923
3234,5,431369,0.0436758030611451,0.0892767936572633,0.624991291589682
3235,5,432378,0.0483919626038658,0.0914882543752032,0.597178248150466
3236,5,432587,0.0505894939602857,0.0894481127285589,0.572042962685007
3237,5,434634,0.0432632405988696,0.0889630179528597,0.627052057883671
3238,5,441308,0.0511880922350308,0.0894571536612149,0.567545340447608
3239,5,441594,0.0362035138109019,0.0890162465010861,0.684469810616908
3245,5,451448,-0.00314315974825119,0.0899607290237845,0.972147936797293
3246,5,456087,-0.00828451154961074,0.0893798871891268,0.92620340188326
3247,5,458086,0.0309188406035859,0.0893274123991356,0.729451701145738
3248,5,461234,-0.0248476364984751,0.0887771637861909,0.779727595603562
3250,5,463004,-0.0339131005159815,0.0895455298483678,0.705120015278923
3251,5,465043,-0.00428350740673536,0.0902735075866343,0.96218115296773
3252,5,467724,-0.092068481979751,0.0890781012642602,0.302044643868031
3253,5,468076,-0.0781275131738607,0.0894198639242552,0.382867243324559
3254,5,469078,-0.125777030377308,0.0896809109120392,0.161646299645262
3255,5,469404,-0.0980822246553438,0.0901896333447365,0.277552986005346
3256,5,475322,-0.0611752840656172,0.0889353371640892,0.491991100071472
3257,5,475607,-0.055351366747626,0.088838800227632,0.533651378868298
3258,5,475736,-0.0628872326240743,0.0887434523176411,0.479015102607337
3259,5,478715,0.000996243419949361,0.0898985315000132,0.991164391952604
3260,5,478932,-0.00140655492016828,0.0898182483940604,0.987514475245802
3261,5,479996,-0.013605077993129,0.0895257264088985,0.87929870585088
3262,5,482003,-0.0218909174844563,0.0890970932398127,0.806059331127219
3263,5,482536,0.00689017873029912,0.0891039565727244,0.938406891402821
3265,5,484954,-0.107815605433552,0.089033001514109,0.226719973024797
3266,5,486157,-0.120593994553886,0.0888477944367901,0.175549899412181
3267,5,486882,-0.124114453119025,0.0907797779113901,0.17243140438752
3270,5,487404,-0.138972103116406,0.0897021861292146,0.12221501819822
3273,5,489636,-0.0738595245983597,0.0891310900268907,0.407855773931841
3274,5,490549,-0.15600822595766,0.0884862968376677,0.0787525566491647
3275,5,491806,-0.0938702694316142,0.0886156034133068,0.290188688854647
3276,5,491888,-0.0943236356885441,0.0888954517231933,0.289386882601901
3279,5,499612,-0.0611006034521851,0.0887274363318026,0.491506835569376
3280,5,502460,-0.0285838996856652,0.0894342943114343,0.749454713407366
3281,5,504765,-0.0392229531102272,0.0897940151791176,0.66251597916358
3282,5,504884,-0.0264894046495187,0.0894361211785104,0.767264960438818
3283,5,509836,-0.0685612553692443,0.0903220689236334,0.448314050373758
3285,5,511350,-0.0327999576250197,0.0896492936247348,0.714681483553681
3286,5,512696,-0.0226235901720533,0.0903325661166645,0.802386788076862
3287,5,512931,-0.0351993233425404,0.0890850137354115,0.692992542883455
3288,5,514582,-0.012511704540917,0.0891304404460431,0.888443604858499
3289,5,515315,-0.0144010797346532,0.0891607030903047,0.871777651175281
3290,5,515397,-0.0214394331215622,0.0890720298581739,0.809929149903537
3291,5,515950,-0.0112746667155153,0.0890773176388825,0.899351466612317
3292,5,516091,-0.0197620166595362,0.0889599150188289,0.824329330390083
3293,5,518207,-0.0739256529287829,0.0889923987381704,0.406706723387502
3294,5,518275,-0.0738917260408521,0.0887417923242213,0.405599582159356
3295,5,519067,-0.0734973240872864,0.0892035782418546,0.410536808753993
3296,5,522215,-0.035826145671179,0.0892093977485635,0.688224320661635
3298,5,523232,-0.0605868451288359,0.0904260070644809,0.503285830079672
3299,5,524247,-0.0586383253817576,0.089850151812181,0.514423766717199
3300,5,524532,-0.0535979745139988,0.0892266967519325,0.54842904659661
3301,5,524625,-0.0843997107283761,0.0891449994379777,0.344404203365222
3302,5,525863,-0.0511463425168188,0.0893010869534,0.567185077824181
3303,5,526004,-0.0691162215120279,0.089168797133605,0.438789632976011
3304,5,526007,-0.0838013200689838,0.0891061776335716,0.347621747914995
3305,5,529382,-0.110077011128701,0.0892337148295377,0.21817982666041
3307,5,532205,-0.0938465240294809,0.0893727375642467,0.294409964133544
3308,5,532256,-0.0816830367991398,0.0887812507583975,0.358175821487947
3309,5,533988,-0.0839013811148217,0.088894067546434,0.345899222476098
3310,5,535074,-0.0895450711642478,0.0889983492308009,0.315035935851722
3311,5,537503,-0.0476348965727306,0.0891180511872421,0.5933220613596
3312,5,538956,-0.0197996766841179,0.0894652873024632,0.824978034189276
3313,5,540169,-0.0283264594807399,0.0888902531036884,0.750166915222658
3315,5,540682,-0.051082714738111,0.0897590624359461,0.569643909490727
3317,5,542346,-0.0876404012088496,0.088967707465342,0.325258963615525
3318,5,542361,-0.0898892848668365,0.0892528369698486,0.314561750019401
3319,5,543103,-0.073145273552742,0.0892961488550352,0.413264154224567
3321,5,545826,-0.00297634233155769,0.0890221894600472,0.973347621961312
3322,5,546667,-0.0381577771475746,0.0890667560533573,0.66860831007353
3323,5,547620,-0.0327540709396875,0.0890052590321283,0.713092661889163
3325,5,548310,-0.0326936674055386,0.0897379269949772,0.715834324635934
3326,5,548459,-0.0863718406402027,0.0902581521307936,0.339251301927217
3327,5,548843,-0.0131254813814923,0.0888848897809923,0.882688851136681
3328,5,549055,-0.0310831938193174,0.0888876433503277,0.726779266047178
3329,5,549248,-0.0394783596923801,0.0892199079685871,0.658410179639555
3333,5,550708,-0.0754924848476073,0.0901843298367579,0.403107803295349
3336,5,551776,-0.0654067502386508,0.0890112887435098,0.462940581065544
3337,5,552218,-0.0913218623647375,0.089607938829463,0.30884066808909
3338,5,553130,-0.00340919978275857,0.0905298562442669,0.969981417584963
3343,5,555454,0.00633297522813845,0.0894829964703656,0.943618541658433
3344,5,555973,-0.00157164253366077,0.0893574599551754,0.985977256433603
3345,5,557406,0.0264311153420068,0.089093605371138,0.766895375865569
3346,5,557772,0.00715056182543617,0.0896116425312604,0.936445510692771
3347,5,558324,0.0236094816673447,0.0889776193475221,0.790901051179007
3348,5,558514,0.0079888989888736,0.0895254996057975,0.928944948700578
3349,5,558549,-0.000982390414476952,0.0892722731932099,0.991226129491677
3350,5,559378,-0.0152519325041692,0.0888028420481646,0.863732098618659
3351,5,560042,0.010239312466214,0.0893075203423516,0.908785910202781
3352,5,561145,-0.0140837998712193,0.0890536491382252,0.874429339708661
3353,5,561154,-0.0156388390728372,0.0891898013357896,0.860910380194542
3354,5,561160,-0.0156388390728372,0.0891898013357896,0.860910380194542
3355,5,561163,-0.0156388390728372,0.0891898013357896,0.860910380194542
3356,5,561166,-0.0156388390728372,0.0891898013357896,0.860910380194542
3357,5,561193,-0.0341220989698146,0.0907680705354308,0.707197552673143
3370,5,561430,-0.0185008398254766,0.0902823597697433,0.837751191361144
3396,5,561906,-0.00295024043247999,0.0889421426731688,0.97355750378017
3397,5,561915,-0.000682769740981415,0.0888288904021603,0.993871584136977
3398,5,562065,0.0272842936083708,0.0892328315881639,0.759963671114619
3399,5,562072,0.0247451661843887,0.0891627500826364,0.781537113814495
3400,5,562097,0.0279063745965088,0.0888906295189858,0.753751620960696
3402,5,562116,0.0254326679171876,0.0887766944627228,0.774679256913028
3403,5,562155,0.0154131207320826,0.0892543404541042,0.862995933762527
3404,5,562173,0.00356068414381039,0.0892891100014535,0.968212818373827
3405,5,562264,0.0234068524650732,0.0890283835997416,0.792769866623229
3406,5,562359,0.0248118622164403,0.0893975645231214,0.7815239984148
3407,5,562436,0.0283377071201962,0.08937892671075,0.751392087880275
3408,5,562451,0.023895935461676,0.0892632280771144,0.789085137259844
3409,5,562473,0.0282326254784743,0.0893946895097176,0.752325824629431
3410,5,562513,0.0216685708073993,0.0894184063287639,0.808666857215968
3411,5,562518,0.0284571849471658,0.0892594387828872,0.750055896732082
3412,5,562560,0.0129076036745404,0.089017570116356,0.884793129132327
3413,5,562570,0.0248511761486622,0.0888931978860554,0.779977157522054
3414,5,562582,0.0049163798594834,0.0890367153705636,0.955996469979661
3415,5,562610,0.0095643995646289,0.0890356446190937,0.914515117020928
3416,5,562667,0.0360792796753375,0.0888081387847988,0.684797039164973
3417,5,562683,0.0320017756258043,0.0889498265671765,0.719231785035847
3418,5,562774,0.0377292296185168,0.0891710768222203,0.672472203103057
3419,5,562846,0.0499090755301874,0.0901599769940301,0.580229548413837
3420,5,562873,0.0542542030519133,0.0906129799976206,0.549725972149909
3421,5,562888,0.0363590304410747,0.0898531007624423,0.685980099572618
3422,5,563005,0.0540707488606974,0.0896567790933891,0.546838748162014
3423,5,563017,0.0580341677156263,0.0900264181619265,0.519582523331439
3424,5,563018,0.0611198901106692,0.0904501206759278,0.499654302392116
3425,5,563074,0.0215451494052471,0.0907186438571217,0.812411216129662
3426,5,563104,0.0106828940348794,0.0902192591903898,0.905809876166306
3427,5,563148,0.0462297716946042,0.0896476210441229,0.60639851172885
3428,5,563174,0.0333692483433176,0.090287138823458,0.711909413969221
3429,5,563257,0.0663109707810268,0.0908522459027884,0.465949390157468
3430,5,563299,0.042410587657867,0.089719920275108,0.636719499834394
3431,5,563318,0.0570764791166532,0.0898878044368888,0.525856281703373
3432,5,563324,0.0300409387909331,0.0900295209427891,0.738820103231818
3433,5,563344,0.0187866942581623,0.0902990698581586,0.835310144694854
3434,5,563347,0.0259778052555648,0.0903800260220058,0.773952814764621
3435,5,563348,0.00906808888567179,0.090337097560226,0.92009918445685
3453,5,563747,0.0326465558757178,0.0893904316808147,0.715171068946239
3454,5,563755,0.0273999050104965,0.089067400554729,0.758544452307087
3455,5,563781,0.0354578391877731,0.0891737173515967,0.691145810900623
3456,5,563837,0.0368759167300544,0.0899438265063125,0.682063228598895
3458,5,563866,0.0640930817184642,0.090486469713842,0.479216034191468
3459,5,563882,0.0459356623122274,0.0902128222012682,0.610935671230704
3460,5,563899,0.0434842929747219,0.0903087345238649,0.63045451983343
3461,5,563908,0.0434842929747219,0.0903087345238649,0.63045451983343
3462,5,563929,0.00959694641020148,0.0902445009803871,0.915369960095582
3463,5,563964,0.0193810009041715,0.0890508295547283,0.827835552177812
3464,5,563970,0.0224402003455719,0.0888208678632797,0.800689149414512
3465,5,564006,0.029801912846528,0.0890229697294515,0.738000018729845
3466,5,564048,0.039212678106626,0.0892337064820326,0.660613110941375
3467,5,564065,0.0401386250939724,0.0889945824921739,0.652249726034083
3468,5,564074,0.0280035891102975,0.0890246236941661,0.753281561520585
3469,5,564097,0.0283453182370546,0.0892453595108257,0.750967729028072
3470,5,564135,0.0345619748296456,0.0892391524981292,0.698770419293937
3471,5,564147,0.0407941869242764,0.0895976236744041,0.649170218208079
3472,5,564195,0.0277121548566406,0.0896046154706376,0.757297465430416
3473,5,564197,0.0277121548566406,0.0896046154706376,0.757297465430416
3474,5,564206,0.0221000515426181,0.0901212939267401,0.806424227692704
3475,5,564212,0.0235819857073563,0.08986517299443,0.793154442896686
3476,5,564236,0.023203692297678,0.0892637454427784,0.795057504805907
3477,5,564252,0.0304790616887137,0.0902467544226025,0.73576719994278
3478,5,564265,0.0183309029465221,0.0900013446351698,0.838725891233916
3479,5,564272,0.0177164898117244,0.0901284157478712,0.844277627552697
3480,5,564298,0.0304295002421574,0.0898767154198997,0.735135473195601
3481,5,564300,0.0221833034340254,0.0898734184748885,0.805184585623787
3482,5,564304,0.0221833034340254,0.0898734184748885,0.805184585623787
3501,5,564535,0.0304138914049694,0.0902732170147574,0.736385446501561
3505,5,564590,0.0126699563345897,0.0909227677849401,0.88925418960869
3506,5,564680,0.0327466860031118,0.0905043846985985,0.717699817176178
3532,5,565093,0.0106790254625451,0.0891522965584824,0.904722339455863
3533,5,565120,0.0240258225062889,0.0893981727529127,0.788278523264389
3534,5,565122,0.0335399739138068,0.0895258815885231,0.70815320200904
3535,5,565125,0.0335399739138068,0.0895258815885231,0.70815320200904
3536,5,565208,0.0436116453276991,0.0894964124816556,0.626347872351134
3537,5,565243,0.0235762695898726,0.089263468877846,0.791841562472529
3538,5,565254,0.0282743654224173,0.089611292907236,0.752551538983154
3540,5,565293,0.0295625137862066,0.090772601714248,0.744862000581543
3541,5,565315,0.0327942450321145,0.090636234526208,0.717701031827859
3550,5,565448,0.0207061422864771,0.090809395830164,0.819764561601945
3551,5,565475,0.0235086920754608,0.0909121635506094,0.796104722059566
3552,5,565507,0.0826901504461121,0.0904170707790557,0.361056717576343
3553,5,565512,0.0789479952624703,0.0905615487172594,0.383931483687365
3555,5,565639,0.00561763627850462,0.0890563020441935,0.94973881811944
3556,5,565651,0.00786892412867249,0.0889412951882079,0.929550726633791
3557,5,565675,0.00934918320455572,0.0889198592686621,0.916323105488558
3565,5,565834,0.0271240900366664,0.0907777421665176,0.765270987020689
3585,5,566542,0.0257629940950793,0.0903787279635331,0.775768446765877
3586,5,566565,0.03690410538407,0.0898524712483264,0.681527885522535
3587,5,566568,0.03690410538407,0.0898524712483264,0.681527885522535
3588,5,566580,0.0354038586128158,0.0897285274602212,0.693401220314759
3598,6,16905,0.146086948309986,0.0887761415727912,0.100743327387214
3599,6,18881,0.103546429334638,0.0897222019655088,0.249248879506602
3603,6,22804,0.129125092526186,0.0887207004503004,0.146444195199112
3604,6,23172,0.113847105992711,0.0897966054494701,0.205693181721141
3605,6,23564,0.115903149925968,0.0888909118595166,0.193123866659172
3606,6,26594,0.0889615236639126,0.0890127283549675,0.318273565720493
3611,6,27767,0.0754869262452806,0.0893933881707732,0.398998162560419
3612,6,28811,0.120394661569885,0.0888782402459033,0.176410682712328
3613,6,28916,0.12477406572697,0.0887383356424373,0.160577093560539
3618,6,30322,0.0136180249655629,0.0887422291416714,0.878126394218802
3621,6,32438,0.0308671888840358,0.089985823464224,0.731785492911321
3622,6,35840,0.0105979195370019,0.0897551861633778,0.906074719433948
3623,6,36181,0.0141504376197337,0.08910152820323,0.873907408276326
3624,6,36236,0.024801498017357,0.0893463258969107,0.781490884429807
3625,6,38641,0.0493102330882389,0.0895740097534144,0.582326650331317
3626,6,39419,0.0162824141975891,0.0900373647803722,0.856596447930119
3627,6,39566,0.0148280499747779,0.0890336020402648,0.86782387953666
3628,6,39609,0.00829846650714666,0.0890557086831533,0.925811146528943
3629,6,40630,-0.0331677272024535,0.0887694621331235,0.708897260915823
3630,6,41068,-0.0643081453287777,0.0893417770638656,0.472124892766181
3631,6,41221,-0.0673199054218119,0.0892600232973345,0.451231970812473
3632,6,41296,-0.0796130034819735,0.088955938565473,0.371412311429666
3633,6,41435,-0.0808720229803773,0.089000684540179,0.364145649059852
3634,6,41573,-0.0747991697999374,0.088739638667555,0.399851803564109
3635,6,41626,-0.0694226275498655,0.0891411921560834,0.43662280246006
3636,6,42992,-0.0475212493232564,0.08893017179298,0.593424801238764
3637,6,45282,0.0410319898566438,0.088760150739109,0.644165760393559
3638,6,45815,0.00405882067309765,0.0889209891773149,0.963618814006716
3639,6,47290,-0.0283405984671286,0.0889533444777844,0.750217738466375
3640,6,48282,-0.0495695098989697,0.0887171153708539,0.576695671153199
3641,6,48919,-0.0310303363541198,0.0898544198840669,0.73004437832754
3642,6,48921,0.00239481508072351,0.0906544353104024,0.978939689880246
3643,6,50414,-0.0239971763083997,0.0895281281887921,0.788824598389744
3644,6,50685,-0.0265724230638927,0.0894960321549083,0.766708518095586
3645,6,50825,-0.0135025116902586,0.0893759505852717,0.880002495888652
3649,6,51526,-0.0201886895474364,0.0895673011432252,0.821796637100641
3650,6,51781,-0.00725986149726526,0.0893609306311892,0.935295533921332
3651,6,52550,-0.0385356018518122,0.089211156820891,0.666034613276687
3652,6,53989,0.0105453597622073,0.0889110723233011,0.905655214380577
3654,6,54932,0.0253194128679052,0.0906489638849861,0.780168384780741
3655,6,55876,0.0667182490683138,0.0893959963361513,0.455969319267146
3656,6,56091,0.0722314202930336,0.0895349714262008,0.420359631841536
3657,6,57460,0.11223884645384,0.0890345446685804,0.20827791222213
3660,6,62743,0.058752135385951,0.0896772412659001,0.512797227904274
3662,6,64449,0.0601136612407888,0.0893215542231663,0.501385812477993
3664,6,65125,0.123134666186642,0.0909104075346083,0.176455436465162
3665,6,65133,0.108036847844436,0.0910768904895097,0.236334863845771
3666,6,65183,0.0722311599184753,0.0891795350511243,0.418513305160998
3667,6,66460,0.064231148502498,0.0895515230525902,0.473691991548823
3668,6,67184,0.0932874966895789,0.0894640180340055,0.297783416132225
3669,6,71471,0.116211847850912,0.0897567231479975,0.196255296370778
3670,6,71997,0.110921522825628,0.0901865345564942,0.219549021917152
3671,6,72514,0.125855308059369,0.0901516488555427,0.163579783525475
3673,6,73433,0.140937112923395,0.0899130726576496,0.11789804300744
3674,6,74406,0.189790360859666,0.089004495949278,0.033666315724513
3676,6,74913,0.2132735905989,0.0885347890145291,0.0165112036947316
3677,6,75397,0.17845584037652,0.0895501380117829,0.0470525175357462
3678,6,76427,0.172884067730506,0.0889920391869329,0.052848321653349
3681,6,76526,0.196743322000032,0.0907562650299127,0.0308401266820055
3682,6,78316,0.108670100926845,0.0897188211568004,0.226617618824977
3683,6,78381,0.103235452809302,0.0897217665935721,0.250668377219267
3684,6,78862,0.110398076960178,0.0897346268922702,0.219414158256649
3685,6,78907,0.105037918006021,0.0896195301834877,0.241970309147429
3686,6,79638,0.105190866293396,0.0897153322503926,0.241788629489929
3687,6,79955,0.12482601977369,0.0898070351843025,0.1654242235103
3688,6,80725,0.134559938311588,0.0891886866191496,0.132267174642369
3689,6,80860,0.121791082502045,0.0894626622442326,0.174267585540954
3690,6,83761,0.159704862639858,0.0893188253059808,0.0746285398043037
3692,6,88005,0.215844625769477,0.0915852965004689,0.0189807738076516
3693,6,88006,0.222177623987355,0.0912568244656246,0.0154014634725606
3696,6,88398,0.190534738794868,0.0905439867563225,0.0360560451469543
3697,6,88475,0.192935372765874,0.0898417255841815,0.0324336939578018
3698,6,90318,0.172269034374617,0.0890047466594527,0.0537268054108793
3699,6,91505,0.159741395211305,0.0894294789984695,0.0749205986640135
3700,6,91959,0.160012114263994,0.0903776493852336,0.077509687822879
3701,6,92208,0.158080188745153,0.0893443703627323,0.0777012169113813
3702,6,95448,0.0433687177814963,0.0909477192801301,0.633761665066598
3703,6,95468,0.0296386424319884,0.0909700854208505,0.744763829240199
3704,6,95926,-0.0252541925877564,0.089955196735703,0.779072839273723
3708,6,98879,-0.028222158964414,0.0909383467782543,0.756482617566722
3710,6,101306,-0.0208226154830959,0.0894004488635525,0.815963183318388
3711,6,101424,-0.0484929005268925,0.0896356052249815,0.588848515059715
3712,6,101439,0.00764151031586352,0.090128052263031,0.932480352758949
3713,6,101478,-0.00569905313414046,0.0901284595127059,0.949617107851246
3717,6,106653,-0.0494492452601238,0.0896341250854836,0.581517504476969
3718,6,107478,-0.00779020235142419,0.089103746537716,0.930380530564377
3719,6,107527,0.0165031512007985,0.0890327670882978,0.853052806864282
3722,6,111711,-0.0126187504211764,0.0894047954428298,0.887838461142065
3723,6,114692,-0.0196219090652653,0.0889361495344347,0.825508734377279
3724,6,114714,-0.0198191851695418,0.088936025614631,0.823782963350839
3725,6,115037,0.0117154333133817,0.0899021781013847,0.89639292758066
3726,6,116654,0.0643717523931315,0.0887627990776528,0.468803099567161
3728,6,119386,0.0406915633545732,0.0895024546338251,0.649646358561423
3729,6,123079,0.0179557138854044,0.0897129767454976,0.841481473357172
3730,6,146131,0.063710970508218,0.0900498260754911,0.479717686904293
3731,6,151731,0.0677898308826339,0.089161757360864,0.447581804830574
3733,6,157270,0.048860103149673,0.0889281164840866,0.583055266737796
3734,6,158136,0.0749544217199886,0.0904206359202017,0.407691383465409
3735,6,158910,0.0428043226067364,0.0887773244888515,0.629995520746855
3736,6,162526,0.0166352320924647,0.0892338799463541,0.852220280404581
3737,6,163117,0.0337312043098884,0.0893608069076078,0.706049697822993
3738,6,163321,0.0398614773041712,0.0888329200927372,0.653905982660558
3739,6,163435,0.0137276542247938,0.0892692984549372,0.87787265406903
3741,6,166074,0.0306018313149913,0.0894859534008083,0.732574280366362
3743,6,167198,0.0443494610981104,0.0891865081398435,0.619310723980676
3750,6,168223,0.0266348381080694,0.0894402791627705,0.766035072131938
3753,6,168572,0.0466297673495467,0.0890201022863817,0.600738247062345
3754,6,173904,-0.0449990964282332,0.0898985257931329,0.616996743027827
3755,6,175273,-0.0462863710423766,0.0890452661532101,0.603523756933389
3756,6,178778,-0.034706135105539,0.0891745551074642,0.69736786489108
3759,6,180643,-0.00951593330643313,0.0891032717794489,0.91501095154411
3760,6,183039,0.0132309151850444,0.0892567499605745,0.882242471898932
3761,6,183936,-0.0482413623678765,0.0891977833942249,0.588961809243547
3762,6,184860,-0.0145294711027416,0.0891246332709701,0.870592675864054
3763,6,187264,0.0593356868839365,0.0891080510622465,0.50591970110089
3765,6,188423,0.0282327024348415,0.0901405349353826,0.754307903403895
3766,6,188938,0.00189114055234946,0.0895973365721051,0.983172141243045
3767,6,189863,0.0188980489959182,0.0892389790968251,0.832409472053091
3771,6,192593,0.0146548186376149,0.0899618571934769,0.870690104107655
3772,6,193272,0.00598397526392397,0.089063978962947,0.946470570613364
3773,6,193671,0.0154904132230128,0.0894848325153328,0.862666868736149
3774,6,199005,-0.0967681896168184,0.0892139293860508,0.27880550386197
3775,6,199448,-0.126490059553733,0.0909974099310674,0.165392562545973
3776,6,201624,-0.0867591958720991,0.0903279001213088,0.337465247878533
3777,6,201882,-0.0887859217368434,0.0893266026181703,0.320929427012534
3778,6,203342,-0.116632493058787,0.0894922285071238,0.193332168646097
3779,6,204006,-0.031816607501092,0.08884910871216,0.720484691751248
3780,6,204440,-0.0289251319280598,0.0889289561928934,0.745176149229779
3781,6,204681,0.0194427995273789,0.0887503036653019,0.826719756438976
3783,6,208815,-0.0624016513796768,0.0887919609177185,0.482652992602772
3784,6,208850,-0.0759945477242784,0.0890170955376999,0.393846101709545
3786,6,211447,-0.0614629092525884,0.0886848742440934,0.488734898621309
3787,6,212247,-0.0520287852386974,0.0888108937540713,0.558358831252033
3788,6,214251,0.0138256077777352,0.0892437390800094,0.87697321222034
3789,6,216365,-0.0100124412762146,0.0893303207670853,0.910821028599161
3790,6,221588,-0.0285858557206148,0.0889334753197492,0.748075052407137
3791,6,223266,0.0222651538219759,0.0902506221258033,0.805281020871821
3792,6,223299,0.00506943819343779,0.0891085335660164,0.954664527865108
3793,6,225352,-0.00362087861743113,0.0889210427505618,0.967542014551538
3794,6,226182,-0.00535019763452654,0.0894710405724946,0.952350282708245
3795,6,226781,-0.0622064897312141,0.0902438899503539,0.491077748930564
3796,6,226929,0.00353911131752307,0.0898202486405589,0.96859203664482
3799,6,227356,-0.0440607139730848,0.0907477392119441,0.627601927610964
3800,6,229335,-0.0826745905485836,0.0904141504420553,0.361131488027399
3801,6,229567,-0.0547733178607795,0.0888174132778051,0.537832967844745
3802,6,231725,-0.066842267649524,0.0891871816341803,0.454078864658605
3803,6,232479,-0.0817658156964315,0.0904609305229718,0.366675513765251
3804,6,233698,-0.0701918285323662,0.0900631948315477,0.436288701631694
3805,6,234833,-0.0802104110319721,0.0886536038655381,0.366208561876294
3806,6,236114,-0.0618719999417748,0.0892115289265788,0.488425165258875
3807,6,240423,-0.0738096053875632,0.0889503914054757,0.407221748023169
3808,6,240985,-0.0584072935026265,0.0890504660814035,0.512322283864364
3809,6,242390,-0.0976520689696198,0.0894903477045896,0.275928136088854
3811,6,244301,-0.112387518510494,0.0893436539662505,0.209250736900735
3812,6,244932,-0.114758229178686,0.0886719183530078,0.196446143196296
3813,6,245484,-0.0845631443409894,0.0903914436320754,0.350159115183566
3814,6,245505,-0.0689529524663,0.0901207487362908,0.444712858816748
3815,6,245506,-0.0689529524663,0.0901207487362908,0.444712858816748
