SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
981,3,78480,-0.157754055526419,0.0606869559817997,0.00972856011878303
982,3,79867,-0.229462688306175,0.0601126112336883,0.000159358704629741
983,3,80341,-0.237304982422599,0.0604513086961557,0.000104045661636525
984,3,80444,-0.234167460111313,0.0607009135836876,0.000136031078731878
1002,3,92556,-0.27959697348401,0.0606645086636912,5.66445204834286e-06
1003,3,92671,-0.256644842234713,0.0610133260316933,3.29410896415129e-05
1006,3,95493,-0.237563461187821,0.0606680647407822,0.00010816451630694
1007,3,96560,-0.236218892953004,0.059423337786664,8.53091964436378e-05
1008,3,98535,-0.236676977135456,0.0583351593001433,6.11770208524892e-05
1009,3,100583,-0.245541474074414,0.0580430415721251,2.97728143973517e-05
1010,3,101685,-0.261483509855745,0.0572214553880426,6.7632971152235e-06
1011,3,101814,-0.258957955637402,0.0576350527491158,9.52787345646716e-06
1012,3,105429,-0.173840342543394,0.0568640738618793,0.00240515431058294
1013,3,111179,-0.119956274004632,0.0560722366284512,0.0330954995071806
1016,3,114885,-0.103280882002869,0.0564931130560785,0.0683628804049138
1017,3,118719,-0.110979708448921,0.0560893749197315,0.048635440284188
1018,3,119698,-0.109691829849044,0.0564849096988617,0.0529363107260595
1019,3,120341,-0.122656016240193,0.0562724589230809,0.0299414704888984
1020,3,122628,-0.0989473317585876,0.0562066193996327,0.0792023465506047
1021,3,123478,-0.0944780343800551,0.0566045270940642,0.0959861832422172
1022,3,125079,-0.115747929761522,0.0567631307147795,0.042180552547733
1023,3,126125,-0.0972708135214324,0.0563339847211454,0.0850998515636298
1024,3,126954,-0.118420984839866,0.0556129582003643,0.0339145912927016
1026,3,131971,-0.140258729902958,0.0552658807554265,0.0115816696713743
1027,3,134374,-0.111815179559987,0.0548010225586002,0.0420557309422125
1028,3,135728,-0.124522396824759,0.0553366791908578,0.0250471125377825
1029,3,135857,-0.126767524804465,0.0548122442873605,0.021310359024817
1030,3,136159,-0.122392421472013,0.054623775425836,0.0256706040517802
1031,3,136656,-0.117129450651919,0.0547093333700644,0.0329632786278317
1032,3,136789,-0.131690636996578,0.0545624793541045,0.0163054323205116
1034,3,139688,-0.126577594471904,0.0546658672827466,0.0211595051023887
1036,3,143226,-0.122964654021778,0.0554174437867643,0.0271303440336204
1037,3,143428,-0.117586927843862,0.0553666196683719,0.0343828830916375
1039,3,145017,-0.129021312503368,0.054377318221512,0.018193594436832
1040,3,145505,-0.128178594201923,0.0544308899479069,0.0190752176886815
1041,3,146875,-0.140587441028785,0.0551935278404736,0.0112835960351394
1042,3,147639,-0.127519859047878,0.0544904481579737,0.0198286579809194
1043,3,147975,-0.124093413295594,0.0553752954280912,0.0256503890130355
1044,3,147986,-0.122841026379462,0.055106788267639,0.026433110064156
1047,3,149289,-0.129498240718523,0.0546933244312343,0.0184367634180836
1057,3,152269,-0.127396255103383,0.0545577833430933,0.0200996154781853
1059,3,156729,-0.130773527387229,0.0542911294336403,0.0165191416919757
1060,3,158006,-0.117378644631766,0.0544626188172092,0.0318206848670459
1061,3,163856,-0.0860315900322211,0.0546427748536903,0.116282307415868
1062,3,165283,-0.156418107481184,0.0538556328753926,0.00391132670445349
1063,3,165304,-0.143691189634623,0.0540808302152339,0.00824277173532612
1064,3,166390,-0.148517260837666,0.0542967264439597,0.00654722968508542
1066,3,168031,-0.160867189742013,0.0539780490989958,0.00307992773013916
1067,3,170404,-0.140381715185491,0.0541533940067819,0.00992986143671475
1068,3,177081,-0.183284059811342,0.0541796763248357,0.000797741516214568
1069,3,177336,-0.148101281824462,0.0549721344917776,0.00739473429856561
1071,3,181268,-0.207506051274603,0.0539416533340302,0.000141948269755621
1073,3,186935,-0.246019688881453,0.0529683497821509,4.81420256600966e-06
1074,3,187346,-0.229179025542031,0.0533056141091203,2.21923030876854e-05
1076,3,188758,-0.25059236986796,0.0529013272776864,3.1482999958544e-06
1077,3,188786,-0.252916492770103,0.0528065413830796,2.46520431592908e-06
1078,3,188904,-0.243629319254578,0.0529996394203969,5.98348190346193e-06
1079,3,188979,-0.250827084070606,0.0529662851282609,3.16847869449031e-06
1080,3,189025,-0.244226078625117,0.0530186790134865,5.72875463364232e-06
1081,3,189052,-0.244757829784573,0.0531090617000715,5.67258616895511e-06
1082,3,189158,-0.237535615010417,0.0530422975603592,1.01760071436403e-05
1083,3,190765,-0.263401162754621,0.0528539828210165,9.79823102147776e-07
1084,3,195779,-0.254787434522016,0.0529127093311746,2.18486682901841e-06
1085,3,196679,-0.26499314661507,0.0529634078469573,8.90490774603757e-07
1086,3,196680,-0.264124103869221,0.0530719390170785,1.0127378038925e-06
1087,3,196733,-0.275976244028731,0.0529003597170031,3.10857865489533e-07
1088,3,197297,-0.261975288606789,0.0531332006032119,1.26443803393407e-06
1089,3,198109,-0.277536613790088,0.0523368827378564,2.01502946031423e-07
1090,3,198110,-0.277536613790088,0.0523368827378564,2.01502946031423e-07
1091,3,198164,-0.277536613790088,0.0523368827378564,2.01502946031423e-07
1092,3,198348,-0.266324885879861,0.052728546607587,7.06657260962393e-07
1093,3,198615,-0.283735846915762,0.0525645195258807,1.24019005708222e-07
1095,3,203261,-0.208432977718638,0.053449775897326,0.000115334391122332
1096,3,204854,-0.198264510424613,0.0536151323838921,0.000251963928784069
1097,3,204897,-0.188173585639237,0.0538586546137547,0.000536687719517466
1098,3,204903,-0.190319423974352,0.0537873167792542,0.000456421635487279
1099,3,207966,-0.158135436387005,0.053570431447249,0.00336931974338426
1100,3,207999,-0.153515971064874,0.0538570019718651,0.00462241264296295
1101,3,208066,-0.155689071229332,0.0549187232958993,0.0048479304056153
1103,3,208234,-0.159718529885193,0.0536392393331744,0.00310541891878808
1104,3,208660,-0.133282722768803,0.0541304063322864,0.014283868680357
1105,3,208696,-0.131858671454436,0.0538438321503553,0.0148146394915334
1106,3,208702,-0.131646128518497,0.0539183207328019,0.0151133874514788
1107,3,210472,0.0299994866310692,0.0543581216872117,0.58137566680331
1108,3,210757,0.0169531527070839,0.0543831046074513,0.755425464064849
1109,3,211348,0.0817336912593305,0.0540289086480877,0.131231055726193
1111,3,211881,0.0483484050601707,0.054140938072327,0.372460134173728
1112,3,211998,0.0235604922318531,0.054223319959577,0.664184721089443
1113,3,212095,0.0419839993180491,0.054554909238288,0.442067719359945
1114,3,214156,0.0558295672393206,0.0541683112290668,0.303401989453213
1115,3,217647,0.113284532176116,0.054154206483321,0.0371626092312997
1117,3,218769,0.0622358748228269,0.0550168899605147,0.25873296462542
1118,3,219050,0.0526324740823739,0.0545287442966964,0.335093211482471
1119,3,221006,0.0129338814726682,0.0544935640869704,0.812525326353222
1120,3,221813,0.00263615747939544,0.0544226681697214,0.961394096228094
1121,3,222829,0.0045106047511313,0.0545766657740047,0.934178969400869
1122,3,224310,0.0249350508948869,0.0550978550308144,0.651144055250707
1124,3,226294,0.0562786848173328,0.054381791842577,0.301432904051689
1125,3,226510,0.0600519823574744,0.0543133921270652,0.269627981596182
1126,3,227816,0.125472954071646,0.0550844711825848,0.0233341312855295
1127,3,228048,0.124842085645941,0.0541109281792191,0.0216245506331023
1130,3,229351,0.070960217891945,0.0544259114977851,0.193153166647527
1131,3,230175,0.114229146212434,0.0539673076365154,0.0349900372577307
1132,3,233663,0.0883388464635527,0.0542353606062406,0.104246294231012
1133,3,234438,0.0833243536716781,0.0541732982795005,0.124918198766859
1134,3,235617,0.0602966371179607,0.0544137325578118,0.268566880207115
1135,3,237105,0.0445212580548112,0.0541979765957462,0.411940966933181
1136,3,238714,0.0141153186037632,0.0542019565664463,0.794691017078233
1137,3,238914,0.0328242095059981,0.0544854790404661,0.547268353194931
1138,3,241126,0.0231105033220998,0.0544205770407788,0.67133976306817
1140,3,242578,0.00470077967085643,0.0545987771670887,0.93143828511527
1141,3,245238,0.0179562902186174,0.0547337142069243,0.743055991852458
1142,3,247158,0.00714972577142024,0.0542007229651966,0.895129050011283
1144,3,248454,0.0491851719274332,0.0542224495087505,0.364972827311444
1146,3,249928,0.0421649798354165,0.0544547131201089,0.43926414795155
1147,3,251255,0.0254973210323067,0.0546090271387762,0.640854671048468
1148,3,251274,0.0257390495631635,0.0546087058922972,0.637691967091214
1149,3,251879,0.00833718556073393,0.054587116831538,0.878697088587674
1150,3,251939,0.00946623259434404,0.0545258698509118,0.862271537035524
1151,3,252801,-0.00790018301973489,0.054509696254237,0.884847510572667
1152,3,253109,-0.00824547528005551,0.0542769989632242,0.87934098077943
1153,3,253118,-0.00712495019572362,0.0542945407429371,0.895669904484562
1154,3,253321,-0.0152328131014891,0.0543411899761721,0.779397753506498
1155,3,253394,-0.0126040957984482,0.054531434037896,0.817344222362073
1156,3,254361,0.040280283856059,0.0546108319057622,0.461254967438647
1157,3,254926,0.040096144742653,0.0545137408855281,0.462509063109754
1158,3,256359,0.0319380941924444,0.0545772315266301,0.558793304604652
1159,3,256593,0.0229327468645142,0.0547683710846534,0.675673630115622
1160,3,256989,0.0401877554866147,0.0544589483500148,0.461037626863122
1161,3,257462,0.0393211679612355,0.0543610648562306,0.469954160955952
1162,3,258273,0.0617435862207724,0.0543688809675548,0.256876859009917
1163,3,258343,0.0567942444107357,0.0544716871470364,0.297829557217163
1164,3,258579,0.0619805146605341,0.0544174747944869,0.2554830723726
1165,3,258768,0.0720656434470495,0.0545316881159922,0.187178227978361
1166,3,258781,0.0622423051400366,0.0544548210737852,0.253809800435998
1167,3,258828,0.0692864201833945,0.0542383132470974,0.202284975235474
1168,3,259020,0.0827513249906137,0.0546518240645166,0.130881399319374
1169,3,259458,0.0953666539558325,0.054318855256457,0.0800099570821007
1171,3,261281,0.0567863294590669,0.0544517423454437,0.297720129529302
1172,3,262631,0.0839449768109731,0.0543613593168541,0.123435128605182
1173,3,265059,0.0691710472904626,0.0545344362424291,0.205493809263266
1174,3,267625,0.0719772012098914,0.054758669666472,0.189550256700959
1178,3,274530,0.127069991635147,0.054693684852146,0.0207304646347142
1179,3,274845,0.129589309444572,0.0541619398331975,0.0172504442021055
1180,3,275765,0.140557729182193,0.0544459991305012,0.0102369677307229
1181,3,278462,0.114770442584218,0.0546196979011408,0.0363262424454691
1182,3,278675,0.108425495104689,0.054760137764696,0.0484788836281924
1183,3,278791,0.103957696037003,0.0551238749326535,0.0601302680109574
1184,3,282537,0.0954524542995663,0.055770404002649,0.0878625711573368
1185,3,284743,0.102682711891564,0.0550128205941914,0.0627971126260734
1186,3,285299,0.0967872415009856,0.0552289343421738,0.0805606106803738
1187,3,285659,0.104982997830474,0.0554871596749037,0.0593060400089033
1191,3,289803,0.0859705950132229,0.0551538044276996,0.119953321887118
1192,3,289856,0.0819912876759392,0.0551342180617365,0.137875345186893
1193,3,289942,0.0819912876759392,0.0551342180617365,0.137875345186893
1194,3,290417,0.108631604555222,0.0555372499331972,0.0512519218856156
1195,3,290527,0.109430827669897,0.0561389854568902,0.052053172389329
1196,3,290957,0.117354465190037,0.0556320888722878,0.035607252142547
1197,3,290963,0.110533227811226,0.055694282878577,0.0479581115134631
1198,3,291002,0.114483063139197,0.0557198735412289,0.0406515959051345
1199,3,291045,0.106075725490068,0.0555288245574636,0.0569069358527925
1200,3,291075,0.114423385015468,0.0552838790414873,0.0392034974359058
1201,3,291159,0.115196324163121,0.0554969558088144,0.0386430982211963
1206,3,291349,0.108294693177348,0.0559502547936898,0.0537207418100369
1213,3,293851,-0.0117967488850605,0.0633882789102796,0.85247088645621
1214,3,293855,-0.00944168928741007,0.0622383719008487,0.879508592658717
1215,3,295047,0.120101891560469,0.0558580409184616,0.0322239682073896
1216,3,295867,0.113842057947146,0.0556640760080217,0.0415799265889217
1218,3,297295,0.113184859818065,0.0548964021127641,0.0399593187601246
1219,3,298996,0.0858547409337156,0.0547210550323445,0.11755490458561
1220,3,299045,0.091837853323169,0.0547424302914614,0.0943033746326158
1223,3,299701,0.0871942797602783,0.0550292592066021,0.113973670460581
1224,3,302380,0.104155447829379,0.0547348267369825,0.0578656564142453
1233,3,306783,0.0280226815772628,0.0576171477481268,0.627013677138049
1247,3,311452,0.0752716144295182,0.0544757208283752,0.167923502246449
1248,3,312012,-0.0427078995430001,0.0994842048886692,0.667971705260683
1253,4,0,-0.0384374648049313,0.0597746399236149,0.520615831791353
1254,4,0,-0.0202330998470734,0.0633618372807456,0.749667991967739
1255,4,0,-0.0190221209397783,0.0633567829013272,0.764172267276252
1257,4,1,-0.0697247836933124,0.0688431536470909,0.311846358088974
1259,4,2,-0.0616581356437154,0.0872692478642788,0.480326147837723
1261,4,2,-0.0436099182524643,0.0945840733700979,0.645032032118893
1262,4,2,-0.0149576414425105,0.0923199228681904,0.871383078821754
1263,4,2,-0.0495396070926244,0.0967846059409929,0.609073108997612
1264,4,3,-0.0301256801849163,0.123916486315681,0.808059246237292
1265,4,3,-0.027469298269672,0.124625769509723,0.825675951386235
1266,4,4,0.334263336094466,0.192062098087232,0.0826616271476644
1267,4,4,0.24221701595598,0.202590172585399,0.232654835408811
1270,4,5,0.0451953528564246,0.210811765297477,0.830368878563522
1271,4,6,0.0914586478664461,0.180437375301576,0.612561122148217
1272,4,6,0.204281822836709,0.126397714473301,0.106948088105147
1273,4,7,0.185402162912819,0.125320142770498,0.139917721051387
1274,4,7,0.192866510487963,0.118998319046785,0.105964179279155
1278,4,8,0.176441752649993,0.119070498035552,0.139278713610156
1279,4,8,0.157020514493032,0.102121646683333,0.125046431603172
1280,4,8,0.095602761171488,0.0972572848282433,0.326286496920713
1281,4,8,0.11594327034439,0.0941559711619139,0.218994589421101
1282,4,9,0.0973359633168087,0.0907708014138848,0.284305814077606
1283,4,9,0.103063087064934,0.0839357353163987,0.220309790893516
1284,4,9,0.109468258811084,0.0844873791540252,0.195933765193265
1285,4,10,0.153003105394955,0.0737888370184893,0.0388481371143945
1286,4,13,0.106621483388733,0.0697848616148761,0.127442876808266
1287,4,20,0.0675698176904413,0.0667596368676929,0.312166374262239
1288,4,23,0.0699977231125737,0.0675308840897939,0.300664909110814
1289,4,26,0.0382017897880673,0.0664525661302015,0.565743352935242
1290,4,30,0.0290668029134125,0.0668145970209634,0.663801622449924
1291,4,30,0.0241487201443751,0.0641136198480031,0.706656255462109
1292,4,31,0.0274926922533134,0.0645935553222643,0.67063981309105
1293,4,32,0.0503139881996821,0.0638336235298293,0.431105717948504
1294,4,33,0.046081309253156,0.0633139868534909,0.467205062424547
1295,4,34,0.0456053251858495,0.062835032803052,0.468445633392694
1297,4,36,0.0372639804456383,0.0640775107937196,0.561244104309344
1299,4,43,0.041869046020965,0.064573126929629,0.517149517473426
1301,4,44,0.0552902848698484,0.0640406200135685,0.388524275455208
1302,4,55,0.0441423543765254,0.063077924038402,0.484508932574349
1304,4,57,0.0612002390869208,0.0637704454485843,0.337865118418782
1305,4,58,0.0685296282328585,0.0635103852857787,0.28131096638473
1306,4,60,0.132220539666886,0.060920197964716,0.0306435724770792
1307,4,73,0.121380569607296,0.0602724523942262,0.0447820613996746
1309,4,80,0.12798423392691,0.0586686105059933,0.0298073740759562
1310,4,81,0.122361365069428,0.0592168527859784,0.0395266295973521
1311,4,81,0.103320832546703,0.0578951809017022,0.0751818363436652
1312,4,82,0.104606118691653,0.0579155751271387,0.0717413782745646
1313,4,85,0.0995784761955048,0.0577530034721186,0.0855448593364887
1314,4,86,0.0995784761955048,0.0577530034721186,0.0855448593364887
1316,4,112,0.0868241138244419,0.0579987667070887,0.135287012386662
1317,4,118,0.0997118937375647,0.0577068881126356,0.0848802125156611
1318,4,135,0.0917321917374707,0.0578353468272015,0.113613746433623
1319,4,148,0.0962974112068586,0.0582570545466322,0.0992251545341922
1321,4,155,0.091836483520112,0.0577147144426651,0.112456431502957
1322,4,165,0.0594586313441952,0.0574025700716886,0.300995975403687
1323,4,211,0.0556648935234768,0.0560941896766698,0.32170807124468
1324,4,275,0.0587149195134227,0.0553058420875436,0.289124719833338
1325,4,306,0.0457793118998898,0.0559609757681557,0.413876040504166
1326,4,314,0.0365349107481596,0.0563057038278384,0.516846281266777
1328,4,423,0.0471775990919756,0.0557339713414345,0.397859423881113
1330,4,486,0.0465046764870162,0.0553901570894333,0.401710046544234
1331,4,501,0.0590762888027184,0.0554788077371576,0.287674239831233
1332,4,573,0.0421336995668307,0.0554520756174759,0.447868207790794
1333,4,593,0.0430832924894828,0.0552957628280925,0.436417643022988
1334,4,624,0.049337005187756,0.0554242774236793,0.37398110761129
1335,4,633,0.0578378427990605,0.0558720780306495,0.301291939543289
1336,4,650,0.0446318380354628,0.0555523916858267,0.422273339269818
1337,4,684,0.0292901308165556,0.0550426473542951,0.59496710464202
1338,4,697,0.0350880130575016,0.0549284883962869,0.523370911983505
1339,4,704,0.0298328688918796,0.0550480681303311,0.588200267041585
1340,4,771,0.0454514377376745,0.0549069608413016,0.408348662876454
1341,4,835,0.0814797791695272,0.054851681180172,0.138315455989552
1342,4,851,0.0870806406502167,0.0545389019627425,0.111234018110661
1345,4,935,0.0701506266396746,0.0546515028499434,0.200124174741309
1346,4,959,0.0462793745895714,0.0548841533933095,0.399676832854465
1347,4,975,0.0488079004445905,0.0546553997287384,0.372459391298038
1348,4,999,0.048863683782023,0.0549026534558761,0.374068879149419
1349,4,1046,0.029997355484279,0.0545660016941112,0.582842313999713
1350,4,1309,0.0345910383292855,0.054650693195762,0.527177514268352
1351,4,1418,0.0357669015389764,0.0551243964825045,0.516863826028781
1352,4,1685,0.0255549597012324,0.0549194595695344,0.641991369697443
1353,4,1834,0.0241375130078998,0.0548249717382666,0.660014687209411
1358,4,2947,0.0145983253304129,0.0546779226250545,0.789634641196105
1359,4,3400,0.0063540891014735,0.0552195230127222,0.908455371401059
1360,4,3501,0.00254376794388267,0.0556789056290441,0.963586049212477
1361,4,3576,0.0336496300241737,0.0557534023947669,0.546534488418266
1362,4,4193,0.0329847008955066,0.0555066607959351,0.552727155673348
1363,4,4217,0.0291680825324678,0.0549702609156086,0.596018772738571
1364,4,4354,0.0314409792825098,0.0551260385104712,0.56880510432809
1366,4,5164,0.0193104689364778,0.0549825732453866,0.725639794614229
1367,4,5243,0.0133344597911544,0.0555056524073874,0.810286702476249
1368,4,5360,0.0284160312652267,0.054990048006655,0.605655241412031
1369,4,5373,0.0231986406962776,0.0552373661768421,0.674754889072646
1372,4,5583,0.0216631188735975,0.0544520187170166,0.6909895885513
1379,4,6085,0.0156766355519897,0.0549916240248181,0.775755278874576
1380,4,6124,0.0114741667297942,0.0547715419801034,0.834185499202164
1381,4,6371,0.0283484490824237,0.0546019967088018,0.603958218696516
1382,4,6383,0.0413257508998969,0.0547624210012158,0.450969939153161
1383,4,6424,0.035460435930272,0.0545863038608185,0.516359231861939
1384,4,6509,0.0496120693854575,0.0553088344538499,0.370329818079752
1385,4,6795,0.051544898664651,0.0555437128555825,0.354038547417138
1386,4,6930,0.0450928032388733,0.0555858358677795,0.417781203733131
1387,4,6965,0.0769413721071408,0.0547985553974474,0.161175202149117
1388,4,7094,0.0769162081829429,0.0551404404031331,0.163918647062102
1389,4,7383,0.0839399611420755,0.0546519896741216,0.125458837358223
1391,4,7893,0.0869615320424348,0.0545675926200369,0.11190986822361
1392,4,8452,0.0966193051276276,0.0543566323992074,0.0763457193056384
1393,4,8550,0.0843706707668482,0.0549534811391107,0.125603291527904
1396,4,8644,0.0468207095551424,0.0550346565671645,0.395485188827246
1397,4,9487,0.0680832028167461,0.0544363212546307,0.211874343145795
1398,4,13362,0.0737553780688911,0.0553062901687919,0.183201304169922
1399,4,13533,0.0994343350574037,0.0546838973771454,0.0698583750269523
1400,4,13882,0.0876558990965267,0.0543569484765108,0.1077255241151
1401,4,14176,0.118619516517655,0.0541688776725574,0.0291920344609868
1402,4,15219,0.102122134297206,0.0542261810459971,0.0604867352550201
1403,4,15754,0.109282416285079,0.0542062023941005,0.0445518895688158
1404,4,16051,0.100594230376059,0.0542373118549641,0.0644720040565348
1405,4,16202,0.0998141635490137,0.0542084073800295,0.0664159010177792
1406,4,16647,0.0936887631987504,0.0541343551006083,0.0843843259487562
1409,4,17795,0.105766601782381,0.0546471137836111,0.0537337875880766
1412,4,18597,0.0968627000367496,0.054241790159285,0.0749968000829837
1413,4,18955,0.0816538727723472,0.0540753928359206,0.131937852282138
1414,4,19310,0.0484637063835452,0.0544251518964618,0.373822606317623
1415,4,20302,0.0243079254510561,0.0546035975173155,0.656469208381758
1416,4,20874,0.0287228403705786,0.0553344026318891,0.604032008530813
1417,4,21871,0.0331761373739959,0.0545486212227145,0.543450008019286
1418,4,22141,0.0230535585695202,0.0544750191169541,0.672410662992224
1419,4,22771,0.0181440875226317,0.0554538765391842,0.743716299165091
1421,4,26744,-0.0108853749171889,0.0549518531635631,0.843089210716629
1424,4,28509,-0.0010687634035019,0.0543815377256362,0.984331243091906
1425,4,29308,0.00453648597567763,0.054822319496144,0.934098112905638
1426,4,29835,-0.0121761968565541,0.0545855078487667,0.823612791667203
1429,4,36857,-0.00660892810468316,0.0547098463174275,0.903918487594679
1430,4,37106,-0.0253281149829763,0.0545449136881589,0.64268083650139
1431,4,38160,-0.0152136674065478,0.0547268690732289,0.781180750832453
1432,4,38200,-0.0113361616856173,0.0545738585433064,0.835566244334188
1433,4,39021,-0.00972081913718281,0.0544686726607138,0.858459210530894
1434,4,40300,0.0188984787118709,0.0544398372281227,0.728689788156958
1435,4,43687,0.0301933745587107,0.054357817579962,0.578934651946634
1436,4,43708,0.0285104840578538,0.0547210213810746,0.602682856370002
1439,4,43992,0.0361964348272774,0.0544340269250522,0.506510448703853
1442,4,46913,0.0468602983377405,0.0554125629821682,0.398314181528021
1443,4,47131,0.0433197493216211,0.0548533572031025,0.43021128114368
1445,4,48617,0.0769064951882663,0.0544653234918572,0.158822983166482
1446,4,48723,0.0663097844977442,0.05450870182403,0.224607634654354
1447,4,49408,0.0741284710445344,0.054413947102344,0.173969776986514
1448,4,49568,0.0603640127182393,0.0546240095732702,0.269876666649876
1449,4,49675,0.0803261782915225,0.0543585963782431,0.140377366481994
1450,4,51735,0.0665107707501637,0.0544114305752743,0.222384182407404
1451,4,51775,0.082949438660113,0.0544650991831654,0.128658181416187
1452,4,51793,0.0698267753543491,0.0545846005183473,0.201652973541686
1453,4,51859,0.0740869203849186,0.0553219288498146,0.181368441752311
1454,4,52093,0.0700211023917,0.0544619892769843,0.199394891335243
1455,4,52141,0.0698589404645693,0.0546736946920156,0.202179631105908
1456,4,52459,0.0467708510393176,0.0549104806159452,0.394921745334223
1457,4,53342,0.0443821183018473,0.0546818597754731,0.417543774291133
1458,4,55290,0.0489342654019609,0.0544642267300518,0.369549489856497
1459,4,56089,0.0502814495575307,0.0544607505268321,0.356502199098363
1461,4,57719,0.0517302584260919,0.054556454557042,0.34367791096934
1464,4,60023,0.0469881594185302,0.0545956467566906,0.390010818198606
1465,4,60460,0.0382158192814405,0.0547187298028019,0.485383953945392
1466,4,61772,0.0313418735355007,0.0551760197092229,0.570372782739374
1467,4,62037,0.0306847565457092,0.0551626895520868,0.578386065959136
1468,4,62324,0.0191185791611824,0.0553529607404714,0.730003932552006
1469,4,62762,0.0343962811477092,0.0550955049633475,0.532831971656801
1470,4,64285,0.040265349484658,0.0550064952789278,0.464647669502077
1471,4,65329,0.0361071076565906,0.0546326283883187,0.509102798851083
1472,4,65934,0.041189153499306,0.0546683502676361,0.451689620593283
1473,4,66022,0.0320371283427495,0.0543806303576305,0.556152521579446
1475,4,66159,0.0444701882584221,0.0546597544631869,0.416432924172044
1476,4,66228,0.0437541491834387,0.0550489573795417,0.427250826372423
1477,4,66763,0.0267855246201473,0.0544494478739947,0.623071902137328
1478,4,68860,0.0218037690355892,0.0544764767983194,0.689220451334877
1479,4,68911,0.0166080568224366,0.054374382755205,0.760211855031533
1480,4,69269,0.00683394013523098,0.0546652087628449,0.900583285697745
1481,4,70023,0.0215539968761098,0.0547668833389096,0.694144296463446
1482,4,70129,0.0237400349792702,0.0545027308281536,0.663411223346699
1484,4,71282,0.03921078725144,0.0543071521735336,0.470760895869256
1485,4,71689,0.0555293645558803,0.0548931386029945,0.312426875557518
1486,4,72324,-0.00454063288594231,0.0544007996877663,0.933528092228277
1487,4,72434,0.0388459428086278,0.0551032508564338,0.481295994771334
1488,4,72764,0.0538560161637642,0.0543632656803827,0.322525672147186
1489,4,73313,0.0569609720933791,0.0542699114405299,0.294626255333957
1490,4,74160,0.0497869646221099,0.0546770061499085,0.3631459935123
1491,4,76499,0.0333718470948725,0.0543306483051754,0.539454964709622
1493,4,77589,0.0337856762809375,0.0544786201067632,0.535549987866277
1494,4,77718,0.0288361468807252,0.0543345706829497,0.595950325228332
1495,4,77851,0.0380516574300016,0.0549326622606417,0.48895554177455
1496,4,77997,0.0271775420863758,0.0548182976497902,0.620361670110343
1497,4,79690,0.018909346600179,0.0543233450900214,0.727980998691306
1498,4,79853,0.0205984801363358,0.055077904757419,0.708637709933256
1499,4,80944,0.0149009796922302,0.054551033820488,0.784892509275967
1500,4,82080,0.0183413098355454,0.0548480811204147,0.738274796537701
1501,4,82454,0.00946259290865833,0.0547704365735634,0.862932603958571
1506,4,83947,0.0153246334677092,0.0546106562708547,0.779169198037418
1507,4,84004,0.00340255279945845,0.0552486157262266,0.950927213811309
1508,4,84689,0.019757642621843,0.0542276229547826,0.715817458503433
1509,4,84692,-0.000405043157212737,0.0544026222593135,0.994063780786967
1510,4,84897,0.0308851462164439,0.0547305248193801,0.572899514362802
1511,4,85322,0.0258650444110479,0.0547273744529971,0.636779079877916
1512,4,85809,0.027193346769305,0.0542586182238924,0.616556668035587
1513,4,86292,0.053980057270243,0.0553222339149209,0.329862033736669
1514,4,86372,0.0371504897849918,0.0544776085538214,0.495723737867664
1515,4,86424,0.0136435870470683,0.0545806145459969,0.802754953261931
1516,4,86904,0.00850830537511019,0.0549105367374687,0.876950474464952
1517,4,90193,-0.00939365559317694,0.0548174909777701,0.864037022906046
1518,4,90424,0.00632081845540313,0.0545089820707179,0.907750807986721
1519,4,90554,0.0116114680348594,0.0547455806736573,0.832152424415692
1520,4,91087,0.0028825069155626,0.054354310927126,0.957736569327852
1521,4,91200,-0.00990335160790695,0.0548449788015112,0.856808815039471
1522,4,91234,9.65652847781939e-05,0.0543146845942313,0.998582457716779
1523,4,91966,-0.0326273933953734,0.0551581840454877,0.554547943111301
1524,4,92317,-0.0146084726202161,0.0545560296755914,0.78903268980024
1525,4,94122,-0.0152822024479792,0.0556680577360266,0.78384276316902
1526,4,95022,-0.041141728664927,0.0556083326548314,0.459883810493187
1527,4,95148,-0.0117737402608916,0.0553085279766892,0.831548224233127
1528,4,95215,-0.0270877797435684,0.0550605686786867,0.6230510701629
1529,4,95478,-0.0331184848128779,0.0552690669865069,0.549408697803751
1530,4,96178,-0.0396917909994194,0.0548916774332576,0.470101544391001
1531,4,96325,-0.0690081585531549,0.055014181037227,0.210537359388845
1532,4,98110,-0.0564338986661893,0.0547519682442203,0.303378251582015
1533,4,98128,-0.0445166250215979,0.0554034435958838,0.42222694486213
1534,4,98837,-0.0579942505658527,0.0558248115649636,0.29958017560733
1535,4,98990,-0.055697073664947,0.055649098724098,0.317579056830254
1536,4,99543,-0.0518944674430836,0.0556497950614016,0.351705956839945
1537,4,102509,-0.0516057326690583,0.0546271027773936,0.345462796252571
1538,4,102705,-0.0491626287036475,0.054692647289724,0.36932442523101
1539,4,103444,-0.0508752011617326,0.0547673974640834,0.35355896590545
1540,4,103991,-0.060586942860724,0.0547393941935771,0.26912316727769
1541,4,105908,-0.0534318431909889,0.054961340415489,0.331630962132932
1542,4,106371,-0.0534318431909889,0.054961340415489,0.331630962132932
1543,4,107525,-0.063759020604109,0.0549654128465174,0.246839115335661
1544,4,108510,-0.0550267604681745,0.0547984079874728,0.31598589018266
