SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2729,4,1491666,0.022570271396393,0.10365681750614,0.827757233055198
2730,4,1492451,0.0192901273169108,0.105001544135655,0.854344250406184
2731,4,1493150,0.00729061850001578,0.10368581251779,0.94398313961457
2732,4,1493956,-0.0080908317617282,0.10367046900071,0.937837473129953
2733,4,1493975,-0.031297043809869,0.103952592183696,0.763538105062526
2734,4,1494542,-0.0138896529989838,0.104167938549415,0.894001233231742
2735,4,1494612,-0.0334082654190724,0.103748123351388,0.747633301866712
2736,4,1494869,-0.0344497092036651,0.103852977862884,0.740300465407279
2737,4,1494944,-0.0310434308970795,0.104257663244658,0.766063931229974
2738,4,1494974,-0.0367639545246544,0.105077799163217,0.726642162517185
2741,4,1512432,-0.0171869049360736,0.104370669713499,0.869296576432383
2742,4,1512726,-0.0379924674920256,0.103748726666676,0.714437487846836
2744,4,1513733,-0.0408197425418848,0.103341402371515,0.693082251814778
2748,4,1517320,-0.0268844281285257,0.103259218168486,0.79473895740026
2751,4,1521315,-0.0316123935761163,0.103554175631856,0.760337428736809
2752,4,1521582,-0.0301009663491668,0.103450553240306,0.771245450891965
2753,4,1521747,-0.0529830549745054,0.10485846448038,0.613676374084646
2759,4,1522862,-0.0370665877427176,0.103444147116468,0.720314560033208
2768,5,8786,-0.0421193796071901,0.102904001000398,0.682562248430173
2769,5,9566,-0.0417249222864556,0.10329528494479,0.686502686834369
2770,5,11033,-0.0615627411352472,0.102546885598705,0.548666540534973
2771,5,11244,-0.0579043256833706,0.102840203632055,0.573757291185756
2772,5,11370,-0.0504519594376975,0.102727922817564,0.623645239381251
2773,5,13215,-0.103496247360489,0.102340145000422,0.312567135494813
2774,5,13449,-0.104666454512402,0.104217292415861,0.31591720999627
2776,5,13639,-0.0770026752677092,0.102139218175004,0.451412322212782
2777,5,13690,-0.06991843841911,0.102762212397868,0.496703201425297
2778,5,14028,-0.0749281448609676,0.102276461943694,0.464286152750354
2780,5,18746,-0.149282461074506,0.104118428595689,0.152521479292297
2781,5,18800,-0.142236371463107,0.103173018520041,0.168885012178497
2790,5,19368,-0.201274482458467,0.103223321364887,0.0519801741564657
2819,5,23574,-0.165965796331537,0.101605430874912,0.103269239917626
2820,5,23653,-0.176299404301445,0.10141135415261,0.0830020176346212
2821,5,24002,-0.138958847604364,0.102008631620755,0.173995018241493
2822,5,24122,-0.128554731323238,0.102486462373365,0.210541786279027
2823,5,24148,-0.165796755206421,0.103381507216546,0.10966633368784
2824,5,24163,-0.145188517393987,0.103773100850144,0.162662279994524
2825,5,24234,-0.15685133719472,0.102391239161669,0.126447127706519
2826,5,24246,-0.16458005670562,0.102204919823224,0.108227313559525
2828,5,24278,-0.140858049964954,0.102292188348853,0.169379690260464
2829,5,24388,-0.148333787517503,0.103231105689443,0.151629346587554
2830,5,24487,-0.174201987250333,0.102440457104665,0.0899140048923599
2831,5,24650,-0.150450116498156,0.101975434198411,0.141008096891346
2832,5,24820,-0.173461324975508,0.10157479267869,0.0885674840347223
2833,5,24909,-0.161252666951236,0.102059714048608,0.115006239166389
2834,5,25103,-0.16177934614145,0.101952299345684,0.113450068431968
2838,5,26058,-0.221673689334193,0.101770846889077,0.0300550776978795
2839,5,26197,-0.204058995956724,0.101273418625622,0.0446695848557161
2840,5,26417,-0.169824112929184,0.101600261408844,0.0955105494615519
2841,5,27428,-0.202975102575185,0.101558050146242,0.0464168878982988
2842,5,30505,-0.242499643176226,0.101331687743178,0.0172273086014677
2843,5,31263,-0.23715141458567,0.102404297406507,0.0211397671569352
2846,5,32038,-0.226623604734614,0.101137406792546,0.025663674521734
2847,5,33720,-0.248227284198374,0.102463381832733,0.0159127936344735
2848,5,33814,-0.227955757964317,0.102438344996833,0.0266926276614811
2849,5,33851,-0.239494859936327,0.103379959963806,0.0210949099688076
2850,5,34324,-0.258606809984118,0.103490906470803,0.0129140225642059
2851,5,34350,-0.245711382797065,0.102191646944105,0.0167127759301838
2852,5,35048,-0.193441921151106,0.10148058164524,0.0574366190158626
2853,5,35579,-0.222277781750292,0.102333546678645,0.0305139270038193
2854,5,35901,-0.1828232222764,0.103052356436097,0.0769116964004298
2855,5,35947,-0.193179268920139,0.102357252708607,0.0599396307165389
2858,5,38200,-0.169070914887295,0.101465476595375,0.096542693916137
2859,5,38263,-0.162559698095398,0.101508457371463,0.11017398451691
2860,5,38427,-0.174461011237461,0.101711277543236,0.0871756014230899
2861,5,38677,-0.152827069055221,0.101538443846443,0.133188651051145
2863,5,41075,-0.179706322162312,0.101930748422019,0.0787617017542772
2864,5,42051,-0.121455945651617,0.102218997059526,0.235555985215165
2865,5,42740,-0.0736181899378621,0.10178834473102,0.47000664636136
2866,5,44304,-0.074151465347103,0.102071690006502,0.468035455310021
2867,5,44612,-0.0684423721715008,0.102154057194632,0.50330110525895
2868,5,45702,-0.0676803027800227,0.104129656739364,0.516139615847377
2869,5,46084,-0.0568434386450243,0.102137042621615,0.578193798694774
2870,5,49920,-0.00590808747403293,0.102927936706204,0.95425885509722
2872,5,53073,0.0154177598411087,0.103683291330101,0.881874856896495
2873,5,53535,0.0188337298596967,0.103137030350758,0.855209802313824
2874,5,53964,0.00800260522449281,0.103251595401424,0.938265029772486
2875,5,57276,-0.0216607484121539,0.102978928603012,0.833522458355854
2876,5,57788,0.0116761633829722,0.103072860929787,0.909872432440477
2877,5,57861,0.00386202590834595,0.103268927553834,0.97018900351869
2878,5,58267,0.016601114566612,0.103360461372194,0.872489473280772
2883,5,61028,0.108470312146251,0.103721330002053,0.296375428843714
2885,5,64504,0.0921429967745522,0.103484488431777,0.37385546484743
2886,5,66168,0.0330128118581176,0.103371869325078,0.749642654648962
2887,5,67144,0.00744623590119831,0.104373925969808,0.943166036987462
2889,5,68714,0.107748879736068,0.103205022607954,0.297187101130133
2890,5,69083,0.137323956785927,0.103022684833401,0.183408280655678
2891,5,69805,0.0942346931266599,0.105656197109337,0.373054436112806
2892,5,69813,0.109379794538558,0.104869628975706,0.297658645549719
2894,5,70531,0.102090101755474,0.105198980699899,0.332487879046079
2895,5,70702,0.0996736957055152,0.104662618423857,0.341579599961598
2896,5,70852,0.113100062378699,0.104852304219544,0.281475503391518
2897,5,70969,0.0697309012920931,0.105025191817505,0.50715922671241
2898,5,72069,0.0313758916957367,0.106458233390782,0.768377292419652
2900,5,74994,0.0496603674159348,0.10733189941882,0.643878537328022
2901,5,75504,0.0776488629132628,0.10834306270676,0.474036604418996
2902,5,75507,0.0702980003110611,0.108242660073763,0.516471070688854
2903,5,75860,0.0623110021308169,0.109668248783831,0.57027586217285
2904,5,76107,0.0661746911237948,0.108306802370428,0.541597476105177
2905,5,76472,0.0402857992192356,0.108276469482803,0.710068295015269
2906,5,76912,0.0700122409827761,0.108662971124481,0.519795243187615
2907,5,77002,0.0888836742903891,0.109272935952258,0.416531453088236
2908,5,77032,0.0780184175370486,0.108647521375801,0.473178366558828
2909,5,77423,0.0683170350102584,0.108882644946999,0.53077824569583
2910,5,77484,0.0692651761202729,0.10931314600041,0.526726159122297
2911,5,77918,0.0955036128310622,0.109831348128999,0.3851384090036
2912,5,78310,0.117679925404191,0.109302042775185,0.282372392778237
2913,5,79208,0.059960711468297,0.111817346527419,0.592131811734472
2914,5,79230,0.0595929576715952,0.111181430054267,0.592297915477939
2917,5,79232,0.0419641078537574,0.111128311403322,0.705940950372864
2919,5,80396,0.10446924897941,0.112255264101368,0.352675771677606
2920,5,81334,0.152289141318026,0.116236578083684,0.190991783819336
2921,5,82827,0.175796795778075,0.113061777030922,0.120872189521991
2922,5,83188,0.141249123276113,0.114430767072594,0.217888699617341
2923,5,85693,0.138106034779627,0.124180910166663,0.266836595122862
2925,5,87323,0.157700354035672,0.12657648807068,0.213631110313438
2926,5,90716,0.147281091896317,0.137460200843118,0.284701222764931
2927,5,90719,0.175516892108752,0.137023191195835,0.201059731082478
2928,5,90720,0.175516892108752,0.137023191195835,0.201059731082478
2929,5,90746,0.131349625498365,0.138586044372204,0.343887829398338
2930,5,91091,0.112792010966237,0.138507081701892,0.415998572259359
2931,5,92747,0.131740055028403,0.138712667523948,0.342897489251227
2932,5,93878,0.109387147857828,0.142328118744812,0.442670722309458
2934,5,97629,0.363808808398125,0.147396532462674,0.0140515289329836
2935,5,97695,0.321764899091028,0.146787904008627,0.029029205279903
2936,5,98040,0.370184420990461,0.143319004436691,0.0101980041882868
2937,5,98089,0.29325943802559,0.145160743522672,0.0441134375510651
2938,5,98565,0.292203629954588,0.152391706555382,0.0559874348564014
2939,5,98574,0.292203629954588,0.152391706555382,0.0559874348564014
2940,5,98997,0.231694045731849,0.1510353020099,0.125915795662714
2941,5,99314,0.251731926633822,0.152359257622326,0.0993776448205639
2942,5,99455,0.246038575507972,0.156409135204949,0.116604267799175
2943,5,99489,0.276569464471262,0.154462562609617,0.0742259454128324
2947,5,102203,0.409517331031559,0.190682470113947,0.0324227007738185
2948,5,102465,0.426987309986551,0.201250070493531,0.0345612485350077
2949,5,103569,0.489700247898307,0.206411909912353,0.0182063313968471
2950,5,103937,0.394265659880574,0.20881436595498,0.0598302882417033
2951,5,104225,0.486506838681368,0.213821254269755,0.0234870817346698
2952,5,104404,0.437040426909441,0.210173989829389,0.0382999688410244
2953,5,104442,0.470773928691727,0.216689691086505,0.030477384786149
2954,5,104957,0.428871566064814,0.215877824059691,0.0477350685823972
2955,5,105087,0.483770174432097,0.214881642866719,0.0249789711906105
2956,5,105138,0.483770174432097,0.214881642866719,0.0249789711906105
2957,5,105493,0.306012433495086,0.221512633995394,0.168009117433871
2958,5,105602,0.228216448704396,0.221778229708097,0.304170144036448
2959,5,105816,0.222849319575218,0.221793690906813,0.315700901003712
2960,5,105842,0.14060319863551,0.228668724236945,0.539031927173177
2961,5,105854,0.119481937172692,0.226232822674036,0.597736056246014
2962,5,106333,0.253449222976943,0.244111880644065,0.299864206216856
2963,5,106481,0.263417455382083,0.23652884633803,0.26617421152821
2964,5,106489,0.300934789909295,0.240086643666796,0.210874274730002
2965,5,106491,0.300934789909295,0.240086643666796,0.210874274730002
2966,5,106493,0.296112424383576,0.235019770467782,0.208520847683584
2967,5,106501,0.240294820401182,0.232504511538862,0.302074661292146
2968,5,106718,0.392288269558691,0.227836432026222,0.0859821759511686
2969,5,106822,0.358085374521764,0.230593901535246,0.121347123036714
2970,5,107574,0.295954764891661,0.26910472718956,0.272179427481822
2973,5,117834,-0.229790858435166,0.304910378589671,0.451571332398644
2974,5,119209,-0.0855083078950543,0.251961872956744,0.734532804300212
2975,5,120796,-0.0822081422324636,0.22558144365969,0.715756806361589
2976,5,124644,0.218140284218888,0.133918746925199,0.104226186985148
2977,5,125211,0.225663409273146,0.135651541301532,0.0970894388039896
2978,5,125474,0.236371960208991,0.134597866712599,0.079932605578644
2979,5,127339,0.200391274149779,0.133800505406705,0.135108231531188
2980,5,131540,0.169766802856719,0.125704401807112,0.177713127026689
2981,5,132221,0.198749381961348,0.126465365913281,0.116945787412892
2984,5,134344,0.166350018641063,0.120735895266704,0.16913759068603
2985,5,134626,0.165104793560926,0.120227267017143,0.170539271296441
2986,5,137820,0.166793400318182,0.119659853642871,0.164225816478462
2987,5,139492,0.117092882862946,0.11890957033228,0.325435035102422
2988,5,144411,0.109078862618496,0.117171817236494,0.3525255337612
2989,5,154798,0.128146092917246,0.116303472722072,0.27128836618217
2990,5,154908,0.138787223436348,0.114608870553597,0.226719286238891
2991,5,155745,0.13956739154032,0.114989325913146,0.225657650086019
2992,5,156437,0.151612333386827,0.11542593920894,0.189866536935572
2993,5,157488,0.100886932270091,0.117716959149477,0.392009903761168
2996,5,161956,-0.0243505126169639,0.10926580064364,0.823776666681903
2997,5,162464,-0.0696329190446967,0.109467310062821,0.525118908815722
2998,5,164144,0.00884553796759691,0.109074613951607,0.935411397412825
2999,5,165491,-0.00964645108900419,0.110035294231156,0.930191152843719
3000,5,166030,-0.00923480487382267,0.11007573138122,0.933187460795861
3001,5,167327,-0.0228856708369478,0.111101511359147,0.836918380299373
3003,5,169215,-0.0136668709135803,0.109946506345382,0.901144753801777
3006,5,170676,-0.0200375890697204,0.109943740072864,0.855488708048723
3007,5,171267,-0.00164917270912235,0.108972663040636,0.987933968952667
3008,5,171463,-0.00811630564299226,0.108832125517167,0.94059401284437
3009,5,172056,0.00952271365689827,0.108831802649524,0.930324203992281
3010,5,172075,0.00401716311097289,0.109116674923195,0.970653084815599
3011,5,173259,-0.00355276701311191,0.109128516143423,0.974047210920388
3012,5,173927,-0.0304339412615195,0.108820927636605,0.779894548135474
3013,5,174122,-0.0201030789563297,0.107971944682895,0.852404292468737
3014,5,178044,-0.0397118141342445,0.107468389277312,0.711961079038614
3015,5,178645,-0.000971374991787011,0.109837464199935,0.99294879678526
3016,5,178674,0.0258878032233154,0.108030414388165,0.810752779305194
3017,5,179325,0.00136333762508301,0.107218663827285,0.989861965108613
3018,5,181135,-0.0608754359196648,0.109482097711457,0.578541950452671
3019,5,184224,-0.0344891206234752,0.108417891551974,0.750587472662342
3020,5,185680,-0.0588076650983347,0.107237412731675,0.583772442848762
3021,5,186149,-0.10332734792105,0.107215058389153,0.335836456182948
3022,5,187087,-0.0931513214964885,0.106208977089169,0.381052194653753
3023,5,187466,-0.0789566016097706,0.106137966375825,0.457428606293232
3024,5,187642,-0.095387653212102,0.10673621500437,0.372103841551751
3025,5,189599,-0.0169265616104797,0.106122238526655,0.873365700410588
3026,5,189613,-0.00906914099220923,0.106607458594535,0.932253635446742
3027,5,191306,0.0564544281548829,0.105280434818002,0.592137993389712
3028,5,192971,0.0530541081270739,0.105052804119951,0.613857648246412
3033,5,210350,-0.121949038663706,0.101685586711716,0.231225191626122
3034,5,210480,-0.101806862529581,0.102235029909689,0.320023642683336
3035,5,211001,-0.172364221469447,0.101676926253919,0.0909165166956451
3036,5,211036,-0.139229546619209,0.1018481028874,0.172485395949495
3037,5,211245,-0.168320014556631,0.1014979214831,0.0981332478710725
3038,5,211284,-0.161759081028045,0.101663328131865,0.11247650569822
3039,5,211526,-0.161527009758925,0.101800907080177,0.113477015511647
3040,5,211987,-0.173600146839402,0.102228288119499,0.0903585021837248
3042,5,214406,-0.0996536897636738,0.102382765739034,0.33104867084351
3043,5,214752,-0.0738314888231754,0.102697710549641,0.472665525669087
3044,5,215862,-0.0727552996028982,0.102851420879526,0.479795517455202
3045,5,216840,-0.0779239703756849,0.102815939835898,0.449017846668266
3046,5,217294,-0.0602778872478249,0.104073269215201,0.562832390949889
3047,5,217319,-0.0905323878317444,0.104095029778805,0.385050417042575
3049,5,218253,-0.0562430894970339,0.103366042411513,0.586705343608873
3050,5,218986,-0.0510163544047795,0.102475130373111,0.618905878100254
3051,5,219768,-0.065043039867927,0.102452626365468,0.525931206985086
3052,5,220210,-0.0692559684003201,0.102568973746669,0.499982085055455
3053,5,220516,-0.0668304467474697,0.102573531906704,0.515123870687689
3054,5,220904,-0.0605238288395072,0.102641129204902,0.555792827502883
3056,5,221810,-0.106816281647444,0.103539002855981,0.302941186946255
3057,5,221815,-0.123950719708541,0.104359569833064,0.235739383052725
3058,5,221827,-0.111736998714412,0.103465200492186,0.280902801996671
3059,5,221903,-0.131734226536382,0.103521116022147,0.204020691620138
3060,5,221992,-0.102654891121658,0.102308311019587,0.316361181616261
3061,5,222178,-0.125474825925614,0.102474280581553,0.221598326289082
3062,5,222207,-0.0981389433833359,0.102439185562796,0.338707584736245
3063,5,222346,-0.0231527547427267,0.10258365094937,0.821568216397146
3064,5,223004,-0.0777869947203648,0.10229965371553,0.44753280127142
3066,5,225231,-0.087518750890644,0.10457160877013,0.403200103778078
3070,5,225569,-0.062635713250138,0.102909095208553,0.543147315734642
3072,5,227110,-0.061354796877175,0.102916238396252,0.551448788189489
3073,5,229365,-0.00232074794359211,0.101993434752553,0.981859441042
3074,5,229595,-0.0144488788085136,0.101873626199073,0.887294092951003
3075,5,229778,-0.00101214697611823,0.101854125920187,0.992076988690344
3076,5,229833,0.0155981774096369,0.102009399564023,0.878557233304001
3077,5,229900,-0.0170281527288039,0.10200875174566,0.86752200434899
3078,5,230375,-0.0157666593379677,0.102023785067807,0.877273037896295
3079,5,230512,-0.0286735905954134,0.102457384524486,0.779749828971669
3080,5,232888,-0.0342626017055704,0.102028620016327,0.73721091246918
3081,5,234489,0.0367927871474863,0.102364668726403,0.719489412152527
3082,5,234669,0.0529437861738362,0.102180139469771,0.604684037340691
3083,5,237047,-0.00920225266813665,0.102307616743146,0.928380426506633
3084,5,238069,0.0224472631903588,0.102662604023652,0.827048413383438
3085,5,239147,0.0299765341656131,0.103439764475689,0.772141683092409
3086,5,240361,0.0876036947041984,0.10222682080612,0.392051629729205
3087,5,241166,0.0865958146476455,0.102026982379681,0.39659335276537
3088,5,241225,0.0786340641831928,0.101926887362309,0.440941437255199
3090,5,241984,0.0766173491615298,0.102348498287385,0.454601155586786
3091,5,242244,0.105103875037203,0.101848020914095,0.302793722400326
3092,5,242428,0.0880307075778248,0.101746316292272,0.387517727174603
3093,5,243584,0.0786096858066262,0.102190785373704,0.442262651632162
3095,5,245951,0.0315811410689446,0.101830677415619,0.756642178660104
3096,5,246143,0.0394968206492073,0.101971842828667,0.698744856572444
3097,5,246282,0.0290871838583558,0.101976943266738,0.775632961587724
3098,5,246808,0.0396489235502078,0.103890992861818,0.702958279833481
3101,5,249753,0.0912420394260547,0.169966955153895,0.591728588281809
3104,5,251602,0.117827342911574,0.103603318118521,0.256187144494162
3105,5,251756,0.0639678040023144,0.10268771109614,0.533729244439763
3106,5,251866,0.0870952419684241,0.101939570202427,0.393473308972267
3107,5,253670,0.128915992455082,0.103206648563109,0.212454150183136
3109,5,254385,0.105079803424641,0.102026243569139,0.303748416957705
3113,5,260512,0.0704727532744605,0.102989060636249,0.494251036827835
3114,5,260909,0.0654312128769798,0.102294920813433,0.522826070373487
3115,5,261182,0.0722229327806131,0.10284505627182,0.482986103690605
3116,5,261798,0.0301975533385647,0.102000115585257,0.767362846842699
3117,5,262671,0.0225545464909517,0.103152351748755,0.827046907443534
3118,5,264790,0.0858508963515908,0.102629340948701,0.40343162613565
3119,5,265651,0.0609315605398929,0.101840906301713,0.55002250155996
3120,5,266244,0.0535732145717105,0.104529004156382,0.608607599282893
3123,5,268009,0.090821545078754,0.101906224393919,0.373414630394618
3124,5,268019,0.090821545078754,0.101906224393919,0.373414630394618
3128,5,269900,0.0984330967109837,0.102857826698736,0.339231235092543
3129,5,271971,0.0896855083935272,0.102318417321353,0.381336233821686
3131,5,272598,0.0664860462063396,0.102137512201407,0.51550457708101
3132,5,272758,0.0608521619724237,0.101993503848649,0.551138321367382
3133,5,273551,0.0755257754841192,0.102520442660443,0.461800254919291
3136,5,274280,0.0883346512667167,0.102990678924466,0.391642519963147
3137,5,274601,0.0819209590161522,0.102285636648914,0.423726039779542
3138,5,277836,0.0837634862193652,0.102235938678977,0.413159256804439
3139,5,279640,0.0834414365982825,0.102326871952453,0.415370276514578
3141,5,283807,0.0944846820715673,0.102055593706038,0.355174205812962
3142,5,284696,0.116065970379221,0.103422188588861,0.262517192402603
3146,5,290243,0.0851562731157101,0.10305473344711,0.409180271288208
3148,5,293310,0.0828219725708473,0.102205670438001,0.418287205793598
3149,5,293706,0.0882612678546061,0.101880447615627,0.386902072920301
3151,5,302362,0.0369484947528323,0.103581966963954,0.721523696172776
3152,5,304779,0.13221980763174,0.101847119301927,0.195059825241122
3153,5,308710,0.0777469423638475,0.103915046323544,0.454851016487489
3154,5,309654,0.141135321497058,0.101735827388304,0.16623388504229
3155,5,309985,0.13288771783768,0.102088380899663,0.193870221958041
3156,5,310175,0.130047591582074,0.10270533935453,0.20626914605062
3157,5,312612,-0.106329680736098,0.102624328923419,0.300861939961281
3158,5,313206,-0.0681908708234307,0.101847092002079,0.503587706847105
3159,5,313702,-0.0840559980015141,0.10237103800699,0.412148266420431
3160,5,314857,-0.0782893150890687,0.102045994884218,0.443477598036501
3161,5,315976,-0.164066657797514,0.102941934265166,0.111880571543384
3162,5,317740,-0.127013835413578,0.102265087989479,0.215058941705267
3164,5,320971,-0.171196913809367,0.10277614463928,0.0966550952336675
3165,5,321654,-0.16857781076621,0.103231633961374,0.103359472719567
3166,5,324331,-0.143394727960648,0.103803251124259,0.168027031352153
3167,5,328525,-0.00445624229717079,0.102400177019399,0.965313288527961
3168,5,335406,0.0557902586500983,0.102238144457033,0.585624206779565
3169,5,335771,-0.00159858294367682,0.101988658689857,0.987503225023512
3170,5,336687,-0.0826880515219977,0.101864787715168,0.417486006800872
3171,5,341045,-8.37244251116753e-05,0.103097937764636,0.999352507658638
3172,5,341262,0.0335658220995301,0.10233859149523,0.743115244315811
3173,5,342707,0.0328412998280747,0.10194483190579,0.747531448923228
3174,5,342848,0.0366110484126355,0.102873687577686,0.72214039386467
3175,5,343502,0.0324705084154081,0.102682859688047,0.75202143290295
3176,5,343588,0.0615757427427124,0.102003534924956,0.546455536363681
3177,5,346773,0.0389096320384933,0.104165372701961,0.708972962660131
3178,5,349449,-0.0373925860033888,0.102783995678592,0.716226834023378
3179,5,350876,0.0532552429603808,0.1027099560875,0.604433428024092
3180,5,354177,0.0699608926197901,0.104299629470074,0.502806728295923
3181,5,357163,0.00681413522949953,0.103280994278389,0.94743375541128
3182,5,360584,0.0647418345861148,0.102863292857097,0.529496385530886
3183,5,363025,0.0714962609633049,0.105066664366149,0.496643657825455
3184,5,365083,0.0407696369626551,0.102679392363619,0.691564912028088
3185,5,366361,0.0125754834884878,0.102801083132238,0.902708617631504
3186,5,371014,0.0180407309627426,0.102225791815776,0.860018653814255
3187,5,371457,0.00864177714764519,0.104131941124522,0.933907542531927
3188,5,372989,0.0583885915343557,0.104416288323349,0.576386337961761
3189,5,374614,0.041765376954255,0.102840113404246,0.68490086345695
3190,5,377631,-0.0129594646296956,0.103064971380571,0.900008742846723
3191,5,378702,-0.0139407459581831,0.105538792519213,0.894987411676925
3192,5,378741,-0.00575582772113414,0.105004365031843,0.9563167580264
3193,5,379541,0.0102653841571676,0.103110585752765,0.920752519286817
3194,5,380460,0.0226313949803216,0.103432493837849,0.826929543798245
3198,5,382808,0.010652482919279,0.103578899882863,0.918145070577675
3199,5,384156,0.0105563228776581,0.104850371343562,0.919861740371194
3200,5,387695,0.0421089517055334,0.103170724103401,0.683412280903499
3201,5,388185,0.0306715056082424,0.104066380975059,0.768373240740262
3203,5,391916,0.0529729636359071,0.102966623363203,0.607247237492239
3204,5,392497,0.0731258217988894,0.103195761779002,0.479032567928317
3205,5,393006,0.0860456268383323,0.103180042822498,0.404880591501451
3206,5,393290,0.114245291465321,0.102930092297277,0.267784316982365
3208,5,396266,0.0104343972132693,0.1037745532686,0.919965797733418
3209,5,398009,-0.0268936579622423,0.103271711497275,0.794694353019944
3210,5,398644,-0.0400747100767209,0.103197973282315,0.698007068954701
3211,5,401545,-0.0081772298952299,0.102470267585236,0.936440748649751
3212,5,402468,0.00311709376527952,0.102471057569779,0.975749875495242
3213,5,403529,-0.0285813474861331,0.103986278820185,0.783586967020119
3214,5,405417,-0.0538417502929009,0.102916584853782,0.601191754275954
3215,5,406230,-0.0342617212784353,0.103534982715421,0.74090180382576
3217,5,407785,-0.0536191259981983,0.102647087772395,0.601744686966432
3218,5,409900,-0.0452781768766267,0.103039101373126,0.660620948619076
3223,5,417297,-0.00685731140358514,0.102984735140708,0.946949220169977
3224,5,419108,-0.0162350928173114,0.102860506202968,0.874676262013391
3225,5,421695,-0.00560026879876541,0.102979993281397,0.956661500262231
3226,5,422560,0.00777682086543141,0.102424804808536,0.939520089466749
3227,5,424852,-0.0653067002757977,0.102200317178524,0.523232899835224
3228,5,425327,-0.0291076771790189,0.102083034852399,0.775706202443218
3229,5,427844,-0.0507642195743141,0.102267433039436,0.619930377517063
3230,5,430235,-0.017239088114445,0.10363191854918,0.867977377877767
3232,5,430883,-0.0114022379552027,0.102257608920915,0.911279249469969
3234,5,431369,-0.0456904353586502,0.102479803980969,0.655980236211786
3235,5,432378,-0.0467227115244307,0.105024455258982,0.656683039104385
3236,5,432587,-0.035159349742525,0.102700024563184,0.73229128418781
3237,5,434634,-0.0368577207924983,0.10212912316991,0.718395054767043
3238,5,441308,-0.154571137813472,0.102398593636709,0.132064440853361
3239,5,441594,-0.141925429366711,0.101919242187048,0.164638976713537
3245,5,451448,-0.0396488020198466,0.103237570113069,0.701169654009993
3246,5,456087,-0.0891469910164355,0.102483723243682,0.384965353530257
3247,5,458086,-0.120993519120398,0.102347018249865,0.237926425103225
3248,5,461234,-0.0865542393539281,0.101807564421304,0.395804100410661
3250,5,463004,-0.0484968403721912,0.102770851705828,0.637294756289214
3251,5,465043,-0.0353001971565871,0.103601267195841,0.73350854724945
3252,5,467724,-0.0682013060635482,0.102336091810697,0.505562469986266
3253,5,468076,-0.0420885619588581,0.102724637515734,0.682258280317617
3254,5,469078,-0.0464530517855601,0.103194558981904,0.652878458986246
3255,5,469404,-0.00883744173915213,0.103693905375648,0.932129845235456
3256,5,475322,-0.110105809681815,0.101982139603692,0.281031727737453
3257,5,475607,-0.117507554270387,0.101835360826017,0.249322884422333
3258,5,475736,-0.134747275496278,0.101681555637116,0.18596557275193
3259,5,478715,-0.145763065063754,0.102895520020444,0.157478155883748
3260,5,478932,-0.12911728077419,0.102866149060145,0.210237554318047
3261,5,479996,-0.0904871900011363,0.102650093123212,0.378641099799645
3262,5,482003,-0.104058367287994,0.102126331588218,0.308939662770946
3263,5,482536,-0.110928820755089,0.102105843609534,0.278038890705912
3265,5,484954,-0.0658172618558198,0.10234620363989,0.520586749281736
3266,5,486157,-0.0452476866276009,0.102218912346782,0.658286593568718
3267,5,486882,-0.0690135438564499,0.104410006422959,0.50905249515868
3270,5,487404,-0.0974328039812223,0.103181411283861,0.345669166380892
3273,5,489636,-0.0722201895586223,0.102333970862863,0.480821303741775
3274,5,490549,-0.110570881792453,0.101842881486686,0.278352319666836
3275,5,491806,-0.109524587954861,0.101709611943915,0.282288833305529
3276,5,491888,-0.10125566159812,0.102056598320882,0.321802956630562
3279,5,499612,-0.0948964534448468,0.101786502395574,0.351814165144665
3280,5,502460,-0.122162332210222,0.102463462260378,0.233963057120876
3281,5,504765,-0.0486140236168098,0.103062976163191,0.63743776975959
3282,5,504884,-0.049702047664158,0.102635469927172,0.628503083886054
3283,5,509836,-0.0681102987216368,0.103694941974743,0.511716041791425
3285,5,511350,-0.0725083044157069,0.102848613660839,0.481274945739688
3286,5,512696,-0.0631105426746999,0.103640552593622,0.542958026071659
3287,5,512931,-0.0720488107441754,0.102204485035542,0.48130768138112
3288,5,514582,-0.0648317513240462,0.102250581304056,0.526460302604378
3289,5,515315,-0.0674887298554103,0.102281395353576,0.509790709998816
3290,5,515397,-0.0695410125223309,0.102180263880145,0.496588574633118
3291,5,515950,-0.0723067334561519,0.102174825486592,0.47961307093888
3292,5,516091,-0.0624972640358612,0.102063146154486,0.540707600133153
3293,5,518207,-0.104166838343879,0.102096852527664,0.308296906484112
3294,5,518275,-0.0849137644621673,0.101859600549213,0.405050215827848
3295,5,519067,-0.0977758537741806,0.102356079005251,0.340103954315276
3296,5,522215,-0.0344746079326459,0.102403513777454,0.736577385060099
3298,5,523232,-0.0407909969692426,0.10383629693019,0.69467515928538
3299,5,524247,0.0420611830980123,0.103169947798121,0.683749649810859
3300,5,524532,0.101165434821671,0.102327181081374,0.323513172687028
3301,5,524625,0.0846906340710196,0.10235326654205,0.408549777530245
3302,5,525863,0.0677543051882435,0.102485993969822,0.508974331835355
3303,5,526004,0.0583335984908575,0.102389960576655,0.569230064127678
3304,5,526007,0.0649204388626924,0.102347826300134,0.526288170348894
3305,5,529382,0.0128461264696316,0.102642726841599,0.900473041246157
