SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3817,6,245636,-0.128955529929441,0.0637139965613179,0.0437255555345597
3821,6,246705,-0.0762523524712269,0.0633325276910143,0.229396356731434
3823,6,251165,-0.0899130644012365,0.0632337192489168,0.155933441658209
3824,6,252271,-0.102430546784826,0.0635540928115154,0.107919510899045
3827,6,253758,-0.0753044091102697,0.0632658061175907,0.23473382312569
3828,6,255018,-0.0968662321719676,0.0635279900928203,0.128209278449045
3829,6,255233,-0.0515571629347987,0.0638552012110232,0.419975500667939
3830,6,256493,-0.101893658616252,0.0632292818983961,0.107965634721504
3832,6,259953,-0.128697081368954,0.0632747934398507,0.0427050496029964
3833,6,260068,-0.107611855541498,0.0635889737452363,0.0914704797741678
3834,6,260462,-0.130644558727227,0.063563514113517,0.0405815731599901
3836,6,261981,-0.104487779918565,0.063873905534734,0.102763400083036
3838,6,264000,-0.149112842821064,0.0636328336228242,0.0196668261166936
3839,6,264618,-0.129920192123582,0.063000349172982,0.0399187355882889
3840,6,264756,-0.129647242725936,0.0630861682676891,0.0406065247209252
3841,6,265060,-0.111448198941437,0.0631145035691016,0.0782921851570526
3843,6,265477,-0.100563966086784,0.0634311454109893,0.113770043190582
3844,6,266478,-0.124383086961047,0.0632173463997303,0.0499027850893868
3845,6,266518,-0.123343414300879,0.0635192405590018,0.0529532556664068
3846,6,266627,-0.118921340688331,0.0632652740940473,0.0609689529225434
3849,6,268911,-0.122172234813651,0.0632376301782255,0.0541651033022593
3850,6,269163,-0.122806009183627,0.0633201071864922,0.0532433262916459
3864,7,1581,-0.0648313537409881,0.0641156556197007,0.312631190701358
3866,7,4704,-0.061908883964873,0.0634118643299739,0.329585320856726
3867,7,5119,-0.0373125416259876,0.0636740450425204,0.558254728930032
3868,7,5218,-0.0412834704101861,0.0652119241801004,0.527100259643288
3869,7,7125,-0.0577605101156631,0.0642995664385409,0.369636193533156
3870,7,7291,-0.0534276176716091,0.0635189986070879,0.400845559468166
3872,7,8513,0.142542051096788,0.126058446788178,0.258923110633308
3878,7,11349,0.00673237972017851,0.0635605284048106,0.915705384020076
3880,7,12575,0.0131057296396309,0.0636542627443559,0.836996095409726
3881,7,12595,0.00886654824318323,0.0635808690430894,0.889171655279809
3882,7,14747,-0.0258002086419777,0.0641937567888936,0.687992392729715
3883,7,16567,-0.014476585114915,0.0643574641609104,0.822155899333768
3889,7,17880,-0.0109118719162395,0.0644142222495047,0.865577803327617
3892,7,19896,-0.0320757726683432,0.0640490793783269,0.616824063543849
3894,7,20120,-0.00502095537711017,0.0645482934069607,0.938042332091645
3895,7,20451,-0.00798085162773954,0.0639678881300298,0.900781875752084
3896,7,21017,-0.0156059596636459,0.0643885173535556,0.808632851781226
3899,7,22886,-0.00382511703781069,0.0641765952075488,0.952505563744003
3900,7,23383,-0.0239958665790271,0.0643415897940535,0.709413304407434
3901,7,25886,0.0144826968367464,0.0640353519327801,0.8212022710425
3902,7,25887,0.0176428422656538,0.0643818109160615,0.784218333448738
3903,7,26093,0.0252623637435288,0.0642778087112768,0.694543102943545
3904,7,27156,-0.0140476717999256,0.0641014110425391,0.826661711175938
3905,7,27279,-0.00491196657993903,0.0640466425448102,0.938910757426898
3906,7,27302,-0.0074934454413948,0.063524194692746,0.906164804666601
3907,7,27344,-0.0225774241521725,0.0637619840939791,0.723483511197193
3908,7,27579,-0.0436714826581371,0.0634198524421035,0.491521645803732
3909,7,27845,-0.0594124261695977,0.0642015843465314,0.355387807350583
3910,7,28091,-0.0569987466980747,0.0636044315885835,0.370786417101778
3911,7,28799,-0.0717824486440599,0.0637228190844746,0.260727821320076
3912,7,29465,-0.0765511821420559,0.0636206885661317,0.229688432475282
3913,7,29523,-0.0429523569742115,0.0636245872276692,0.500060181542045
3915,7,30416,-0.0218157680367357,0.0635966434894384,0.731777580282571
3916,7,31914,0.0125591242102865,0.0642759374678493,0.84519703358732
3917,7,32231,0.0263796308767113,0.06344590143395,0.677822552738182
3918,7,32249,0.0194512819100158,0.063453988782114,0.759373104332255
3919,7,33274,0.0288127488230366,0.0635324996436779,0.650458791674523
3920,7,33393,0.0233943187945888,0.0641756873263612,0.715676415175265
3921,7,33441,0.0191519756394863,0.0641786374955414,0.76556074313783
3922,7,33830,0.0258613048953457,0.0639279044365536,0.686061705083665
3923,7,34423,0.0372890907117698,0.0638063914203541,0.559317823871211
3924,7,34625,0.0372890907117698,0.0638063914203541,0.559317823871211
3925,7,34691,0.00807222969127167,0.0634849628409645,0.898892621824779
3926,7,34805,-0.00773687246264276,0.0638588072012651,0.903636472780544
3927,7,34808,-0.081395335353725,0.0637671435193233,0.202636909651705
3928,7,35435,-0.0612927374700421,0.0634135599156176,0.334427911974562
3929,7,35488,-0.0881489137821961,0.0639663938612487,0.169060603120514
3931,7,36074,-0.0653854827586153,0.0634471106068515,0.303456996704332
3932,7,36180,-0.0573037440938473,0.0634978660429532,0.367432441769654
3933,7,37288,-0.0909047500838019,0.063505813944374,0.153188947824474
3934,7,37933,-0.0666663451768451,0.0638196537038122,0.296920255174155
3935,7,39044,-0.0489211046170299,0.0646070255094552,0.449429010412274
3937,7,39884,0.0183284499262616,0.0634789213025759,0.772955297993597
3938,7,41124,0.0239056439440838,0.0634526745762966,0.706587534779965
3939,7,41301,0.0200571648669037,0.0640310928707587,0.754282551001939
3940,7,41497,0.032447921136165,0.0636180220676809,0.610340149665737
3942,7,41874,0.0198529068813963,0.0637240465115636,0.755570266505605
3943,7,41917,-0.0103144372340052,0.0635687024487865,0.871196679683036
3944,7,42056,0.0133129388656243,0.0637040978626451,0.834583699975597
3945,7,42627,0.0596067707165835,0.0634717670892452,0.348318018656086
3947,7,43683,0.00294747598513645,0.0635508117121597,0.963033737608831
3948,7,45046,0.0137739177013665,0.0638330412862734,0.829283571899715
3949,7,45136,-0.00528315624945975,0.0636398310425101,0.933885471583305
3953,7,45565,0.00259088224804689,0.0636413100388563,0.967549547118862
3954,7,45777,-0.00541304078251547,0.0634617798868291,0.932074366990068
3956,7,46298,-0.0375494434088103,0.0633531614970759,0.553761170609739
3958,7,47015,-0.0478126957600697,0.0635060562327642,0.452021394782367
3959,7,47250,-0.0561108671832162,0.063486819010249,0.377395379165598
3960,7,47587,-0.0811571276823411,0.0638612569400229,0.20462415879337
3961,7,48435,-0.0661987031069612,0.063367550655647,0.296886541471105
3967,7,49339,-0.0843268854725585,0.0637543059008149,0.186796286201138
3968,7,50874,-0.100585519196314,0.0637828926730178,0.115691598734093
3971,7,53407,-0.0605588511981422,0.0640344826105451,0.344937028299424
3972,7,53416,-0.0741502272019163,0.0632517231039142,0.241865700498118
3973,7,53455,-0.0915164689424877,0.0640109742394992,0.153687654295416
3974,7,53544,-0.0794030704300085,0.0638644227051696,0.214579911673124
3975,7,53637,-0.102023354341947,0.0636871414470469,0.110062013783115
3976,7,53662,-0.0943016204707773,0.0631736662471324,0.136399440286724
3977,7,53700,-0.0975974012908992,0.0631614799810097,0.123192806457858
3978,7,53702,-0.0928600772791011,0.0634492522778572,0.144211441616432
3979,7,54897,-0.097128891045277,0.0634311444499013,0.126603456587921
3980,7,55912,-0.0865458648376598,0.0632940368036261,0.172381845815955
3983,7,61773,-0.0895645264130328,0.0640105037760235,0.162626268223895
3984,7,62689,-0.0923453144842069,0.0644723963468305,0.152936225043081
3985,7,64143,-0.0930582173424707,0.0632688581423837,0.142225848457084
3986,7,65725,-0.0704302983263866,0.0636204415680659,0.269030945578493
3987,7,66075,-0.0815877871337012,0.0633287115694875,0.198477605882923
3988,7,66339,-0.0857040875974855,0.0633062947715219,0.176666184374173
3989,7,66563,-0.0926886570609882,0.0631864142478878,0.143291394482425
3990,7,66622,-0.086917060817552,0.0632966015694151,0.170570757694178
3993,7,68261,-0.0904649636793331,0.0632875262838623,0.15376561796254
3994,7,68513,-0.0826316904670506,0.0633338956092654,0.192845177826502
3999,7,70413,-0.0755934482831491,0.0633497815625754,0.233564679420379
4002,7,74414,-0.0261769005678871,0.0635904730563604,0.680847162255481
4003,7,80505,-0.00729775852682281,0.0634612451943677,0.908514060493701
4008,7,83968,-0.0174387152535567,0.06354422697691,0.783911421191785
4010,7,87147,-0.00749850328484206,0.0635497521256564,0.906139350220024
4012,7,87833,-0.0125696115054626,0.0635474838353121,0.843316393313073
4013,7,87999,-0.0184753598760297,0.0637252200938922,0.772045935302187
4014,7,88913,-0.000213856909007118,0.0636495174904178,0.99732107942265
4016,7,90591,-0.00990173855076366,0.0637286045663846,0.876615653200644
4017,7,92844,-0.00529098404117105,0.0634857920649521,0.933627456766277
4018,7,98223,-0.0424738125107165,0.0646728550740375,0.511770440259011
4019,7,101935,-0.0145763677384873,0.0636367304312764,0.81895812732998
4020,7,102167,0.0192599070930851,0.0645727863622329,0.765675159499869
4022,7,103626,0.0142077529286138,0.063672250132368,0.823556505305617
4023,7,103929,0.0463722540006388,0.0635331904786704,0.46594136345591
4024,7,105525,0.0191881876506201,0.063469203698349,0.7625840480183
4025,7,109520,0.0267083430784681,0.0634495079032015,0.674056125825026
4026,7,109762,0.029522022861579,0.0635375973093284,0.642476706489009
4028,7,114462,0.0298867829066104,0.0636245992008236,0.638833475914701
4032,7,115759,0.0702928185548467,0.0634971173033723,0.26903743913978
4033,7,120910,0.0683511306219017,0.0633820977838547,0.2815924964316
4034,7,121864,0.0337348482463891,0.0635171091676812,0.595673549705025
4035,7,122646,-0.00472342898097849,0.0636228410203945,0.940860603864577
4036,7,128719,-0.00502962368241383,0.0637216258576778,0.937132079824793
4037,7,129502,-0.0111024313215733,0.0635783677639358,0.861473686506983
4038,7,129866,-0.00869985728959741,0.0635087386079158,0.891119344212735
4039,7,130581,-0.00896661137971755,0.0635527239067592,0.887879849623442
4041,7,131475,0.0249931215635457,0.0635571533983231,0.694380699281448
4042,7,131572,0.017434660119583,0.0637665550356826,0.784694994393306
4043,7,133091,-0.0185661335403833,0.0646476970971085,0.774135807092697
4044,7,134263,-0.00936461347465094,0.0640992017757932,0.883929285357426
4045,7,134556,-0.00905203886264484,0.064026893051125,0.887651427580405
4046,7,139381,-0.00429447324825427,0.0644964853038027,0.946950093807541
4047,7,139844,0.00905102142396007,0.0640176639826717,0.887647884354832
4050,7,140416,0.0223535823942023,0.0636787461666375,0.725770160799592
4051,7,140907,-0.00101386786350335,0.0647855191764459,0.987522771607589
4052,7,142582,0.0210399051399091,0.0635973840363405,0.74096938875632
4053,7,142616,0.0158183252963734,0.0636016702894814,0.803730307687615
4054,7,142656,-0.0029263368438146,0.0638859099312346,0.963491041835801
4055,7,142710,0.00191846147308003,0.063773224884462,0.976018214938779
4056,7,142737,-0.0122663363307928,0.0636804571101446,0.84736480813915
4057,7,142798,-0.0365819657219445,0.0636010902030605,0.565537156310581
4058,7,142863,-0.0755844396773175,0.0648959894547582,0.24492643986479
4059,7,142935,-0.0677783840254556,0.0640459850416033,0.29065287058327
4060,7,144443,-0.065589090918009,0.0639874654679415,0.306050790493025
4061,7,149219,-0.0527304713816509,0.0646461664158965,0.415234216869482
4062,7,149745,-0.0478643613780015,0.0639939213796636,0.454987289995942
4063,7,153512,-0.0501022704370359,0.064039467840664,0.434524290634521
4064,7,154206,-0.0417588353716553,0.0642207368368562,0.515960728390758
4065,7,154349,-0.0327542435784814,0.0641145250413637,0.609760822129904
4067,7,158616,-0.0312424324987831,0.0645484592452259,0.628675247963471
4069,7,159442,-0.0668174767011427,0.0640974512890516,0.29792307150212
4072,7,164509,-0.0330264109852417,0.0640585090233074,0.606480059251851
4073,7,166144,-0.0747682796683689,0.06378246229631,0.241891686424744
4077,7,166833,-0.0823144909667916,0.063756132885026,0.197519574854085
4078,7,169205,-0.0921675251265677,0.064768024851364,0.155607553083864
4081,7,171892,-0.0995754162562655,0.0647482377559811,0.124972309659912
4083,7,174147,-0.119132237462417,0.0638333514189691,0.062828304557973
4084,7,175201,-0.111065592882425,0.0639305492439407,0.0832090706574162
4085,7,175569,-0.138494572157975,0.0636696804108213,0.0302779770883752
4086,7,176862,-0.120087359244193,0.0637754810164187,0.0605264043810776
4087,7,178295,-0.0196394782706727,0.0644334436182459,0.760696160003181
4088,7,181053,0.0365541509953297,0.0642297259698006,0.569639494260422
4089,7,181165,0.0327597353108199,0.0646740343785961,0.61279655678202
4090,7,183625,0.0378092626754176,0.0652407097226238,0.562598027305914
4091,7,191252,0.0144034171862361,0.0642193879886346,0.822665648057953
4092,7,191676,0.00964594801883825,0.0639529228432079,0.880196851706053
4093,7,192137,0.00876194646062799,0.0637594430483611,0.890775636929005
4094,7,192700,-0.0155640581081586,0.0646024661053909,0.8097566049554
4095,7,196064,-0.00249771263934012,0.0637625293243671,0.968775315950154
4096,7,197274,-0.0220400236257347,0.0639825959368062,0.730698697191574
4097,7,199802,-0.0208479257832999,0.0639346253127254,0.744555594424484
4098,7,201855,-0.0274258046435705,0.063465632757177,0.665906189339393
4099,7,202039,0.0310485121810535,0.0636200004142022,0.625831097561605
4100,7,202122,0.0344505473788752,0.0633521778044622,0.586926365314033
4101,7,202957,0.0549347910791535,0.0646823348360952,0.396289261595442
4102,7,203677,0.0385949603199929,0.0637970734776743,0.545591314062819
4106,7,205675,0.0572111884199346,0.0635081549285539,0.368283372032089
4108,7,206511,0.085758904861214,0.0641171462028298,0.18190930479801
4109,7,206991,0.0142737693732043,0.0640817185561639,0.823864175708171
4110,7,207921,0.0437610285407891,0.064896766064053,0.50055079258226
4112,7,208986,0.0669449296789291,0.0639870924800682,0.296172775386778
4113,7,209438,0.0655393595182913,0.0641956075131548,0.307985747463268
4114,7,225148,0.070895902031648,0.0645540373732797,0.272847707281004
4115,7,226323,0.0522240849044894,0.0634937025219242,0.411343021186743
4116,7,227872,0.0537676147194986,0.0634639625118513,0.39744937436919
4117,7,229363,0.0589345647984128,0.0636641780364119,0.355229140332386
4118,7,229656,0.0561699028296874,0.063587843938123,0.377651940602957
4119,7,229803,0.0562269912517769,0.0637945589980634,0.378714075952046
4121,7,230481,0.063811481594033,0.0635967110479422,0.316366255291907
4122,7,230937,0.0663528343834238,0.0637669941444408,0.298795956335708
4124,7,233940,0.0665311864409723,0.064110722454275,0.300094716320195
4125,7,234570,0.0618634174866881,0.0639871673077246,0.334301046752843
4126,7,234702,0.0401289256591253,0.063698525978892,0.529113914522386
4127,7,235464,0.0713160349643381,0.0637763001488133,0.264232775719041
4128,7,235726,0.0236997065974143,0.0637501895568338,0.710295344850931
4130,7,237753,0.0257064460149382,0.0637784041464284,0.68714898458193
4131,7,238084,0.0220985419788703,0.0637518188270643,0.729072904993045
4133,7,241711,0.02160260929981,0.0644065781947018,0.737515081605409
4134,7,247290,0.0270640288141702,0.0640823790663589,0.673039939483491
4135,7,247666,0.0329470885348899,0.0641286888721924,0.607737596123026
4136,7,249982,0.0102849046064988,0.0643743390787635,0.873155880650359
4137,7,250183,0.0332047286279931,0.0653163969453567,0.611513235679982
4138,7,250680,0.00896798614881533,0.0642247777806519,0.889028519303744
4139,7,255972,0.00926073018112206,0.0637911741660906,0.884657458307993
4143,7,260913,0.0194688693892078,0.0644335902910186,0.762712586358806
4144,7,266540,0.0231834359137656,0.0647541388857408,0.720540495526447
4145,7,267569,0.00197769467169351,0.0637079515034533,0.975252681696592
4146,7,272144,0.000536146937900828,0.0638891501959928,0.993309106849244
4147,7,272225,0.000580278255759015,0.0641511055408562,0.992787950471435
4148,7,272227,-0.00156432460477673,0.0643620225598977,0.980622988255012
4151,7,275338,-0.00286388320358966,0.063605551571739,0.964112299655573
4152,7,276571,0.0137193382923474,0.0639114957464171,0.830155185682375
4154,7,283774,0.064937305820618,0.0635293895901669,0.307404381299724
4155,7,284360,0.0523249506092436,0.0638636460545292,0.413154998822669
4156,7,284441,0.0197424827214094,0.0636327840630687,0.756549026248002
4157,7,293925,0.00929104893426744,0.0636748202684477,0.884072550468743
4158,7,295079,0.0415902050274536,0.0636180722803953,0.513699622875676
4159,7,300508,0.114923571355277,0.0634568988261068,0.0709831436619962
4160,7,301066,0.0961269780201095,0.0637377034757893,0.132406727605206
4165,7,307361,0.0994869602807934,0.0642791581945909,0.122582671076987
4166,7,308037,0.0937612511666116,0.0633748936233689,0.139906593435757
4167,7,315634,0.0981958868181571,0.0635282987284114,0.123072294107378
4168,7,316663,0.101324424299867,0.0633519855585922,0.11062896030055
4170,7,320913,0.0917349826179795,0.0636502569962714,0.15040474966172
4171,7,321449,0.0850373784657006,0.0632408388976458,0.179598661935808
4174,7,321718,0.0771824944331278,0.0633643932306882,0.22400952080228
4176,7,323123,0.111725892834929,0.063411643717926,0.0789492725789092
4177,7,323836,0.0792926732043355,0.064038001951608,0.216460001290012
4178,7,323883,0.0773745100538377,0.0633286719975733,0.222601297192926
4179,7,323971,0.086132391933934,0.0635763359607546,0.176351848707518
4180,7,324357,0.0897934311870759,0.0633624976037704,0.157324424585697
4181,7,324640,0.0849443274747022,0.0633212186252207,0.180626113467278
4183,7,326640,0.0779849638680724,0.0634701578850195,0.220007633809315
4184,7,329449,0.0771253432669013,0.0636791729197913,0.226646238204553
4185,7,331193,0.0683921469461319,0.0636586769487952,0.283396510205633
4186,7,333120,0.0724047602914307,0.0642606951936955,0.260619983296007
4187,7,334340,0.0919362736692058,0.0637459961267104,0.150124638749529
4188,7,335451,0.0850775562533785,0.0637039793675667,0.182568656088609
4189,7,335555,0.0763522210288533,0.0637352897088296,0.231736960288615
4190,7,335709,0.0944625199964897,0.0638495315234157,0.139910539213018
4191,7,336457,0.0828208507823349,0.0650770249688746,0.203976718649925
4194,7,337273,0.0541595425168289,0.0649636220741531,0.405019279765608
4195,7,338130,0.0810180214416137,0.0642441023566357,0.208106836050288
4196,7,340507,0.0608240889799624,0.064098316631371,0.343311159369561
4197,7,340586,0.0708750858683315,0.064156155916827,0.270029993537853
4198,7,341281,0.0897730018738017,0.0638862027253119,0.16084072993702
4199,7,341488,0.0880962846931597,0.0639759048242986,0.169377776292652
4200,7,344309,0.124055277698596,0.0637482737138069,0.0524458478110896
4201,7,345180,0.106093547873689,0.0637005920421547,0.0966995445098364
4202,7,345331,0.103318826922413,0.0635999563095337,0.105159315359365
4203,7,345428,0.0764717154814099,0.0638483939444573,0.231834410212684
4204,7,345527,0.0731321368784936,0.0640618727845865,0.254399949813301
4205,7,345530,0.046652769026731,0.0652489708378172,0.47508395997919
4206,7,347594,0.0704817553267155,0.0638254225564088,0.270219655580747
4207,7,347717,0.0603864855389091,0.0637837884568384,0.344420322352897
4209,7,351511,0.0441854268497423,0.063892304421193,0.489667623004712
4210,7,354145,0.0712470249907243,0.0644199991466823,0.269489723482417
4211,7,355322,0.0881956057901603,0.0640843816034367,0.169619176148099
4212,7,356291,0.0703483351610623,0.0639114291491883,0.271770274016149
4214,7,359010,0.0165615310303335,0.064326366490228,0.796972928546272
4216,7,360441,0.0108681350406842,0.064092355148352,0.86544551878833
4217,7,361541,0.0099413894569752,0.0645834917340521,0.877752250387905
4218,7,361880,0.0115333307472245,0.0646502227341747,0.858514452431656
4221,7,362321,0.0174283801954815,0.064498084206107,0.787152399015253
4222,7,362382,0.0341941265692931,0.0641123953658373,0.594129327832822
4223,7,362516,0.0342928475628474,0.0638111523898085,0.591321998630346
4225,7,366066,0.0239392654991916,0.0645394233072624,0.71091612407805
4227,7,366931,-0.0294070408096379,0.0657132042770148,0.654784373124235
4228,7,367665,0.00496136475903841,0.0640189318974875,0.938270972049223
4229,7,368513,-0.0168228709192373,0.0644534868008099,0.794238598776806
4230,7,370476,0.00402150330729723,0.0646011007844929,0.95039793229944
4231,7,370996,0.000622908074631834,0.0643183570600039,0.992278268471073
4232,7,371385,0.0203829958849916,0.06402002711989,0.750381440412969
4233,7,371466,-0.00779093408592435,0.0643451190343302,0.903696227751426
4234,7,372094,-0.00782939562271978,0.0648187608098816,0.903926857213787
4235,7,373509,-0.012943617568242,0.0651418748736656,0.842612689617239
4236,7,373552,-0.0044468993739305,0.0649450749128124,0.945448919277724
4237,7,374939,0.0100525107335712,0.0651773778608281,0.87751406338781
4238,7,376215,0.000501486623414205,0.0649695977412999,0.99384571876477
4239,7,377214,0.00267384727687225,0.0652960458999513,0.967359222344224
4243,7,377882,0.00567446535352967,0.0650166393979399,0.9305007234776
4244,7,378667,-0.00058153350193979,0.0656581609598663,0.992938242192259
4245,7,379511,0.00494060181905331,0.0648531153644583,0.939317928901492
4247,7,389537,-0.0227024481277462,0.0651110924603413,0.727543048411444
4248,7,389749,-0.00431627288854419,0.0656859879122691,0.947645343730661
4249,7,390823,-0.00857595588401039,0.0658353809049067,0.896432050197509
4250,7,392417,-0.016531467321572,0.0664175997431336,0.803581411009754
4251,7,394456,0.00247324372469038,0.0654878219072064,0.969895228476286
4254,7,397324,0.013226538878846,0.0657858574033372,0.840771799896069
4255,7,397449,-0.000687610453985021,0.0659336189393371,0.991685040268411
4257,7,398372,0.0103852606691095,0.0659397138743537,0.874943775031449
4258,7,399000,0.00985687154024029,0.0657325225572103,0.880886346266911
4259,7,399178,0.00559640157729357,0.0666969931203506,0.933177257995012
4263,7,407454,0.00959700863000679,0.0656827424205396,0.883916713796193
4264,7,408316,0.00542496284115201,0.0656840939193126,0.934222990724557
4265,7,408928,0.00408927643069967,0.0654382637564821,0.950207514583302
4268,7,409847,-0.00057242274745084,0.0653926791116343,0.993020654801458
4269,7,409966,0.00336866207177566,0.0654794795717069,0.958999171457845
4270,7,411864,0.0277963772056247,0.0659175888066337,0.673512526396562
4271,7,412413,0.0567425071834954,0.0653343968458319,0.385714231354469
4272,7,412555,0.0400107317629377,0.0655656051009318,0.542095721244903
4275,7,412717,0.0393380090525421,0.0657018182557773,0.549733308579567
4276,7,413438,0.0534304256430975,0.0650601809080488,0.412060334041621
4277,7,413465,0.0353601908679608,0.0656494535592932,0.590487706189099
4278,7,413738,0.0106478064069072,0.0650891024261828,0.870148984999879
4279,7,413763,0.0107937626777056,0.0648718987552493,0.867948609690662
4282,7,414290,0.00671227930919138,0.0648734588086484,0.917650885396324
4283,7,414560,0.082583842267931,0.0635354737698836,0.1945153158884
4284,7,415645,0.0766191689350143,0.0636625992825924,0.229581890552932
4285,7,416060,0.0544701852559172,0.0636881072242668,0.392984776288816
4286,7,416657,0.0449807307094708,0.0640024151034173,0.482645227324456
4287,7,416947,0.0456808202321364,0.0642864449009009,0.477812212166785
4288,7,417098,0.0469088280356222,0.0642184479356484,0.465595267985172
4289,7,417241,0.0759231448812114,0.0637092229037252,0.234174160360373
4290,7,417345,0.0802489416153138,0.0645293656388423,0.214470786967993
4291,7,418232,0.0331256056110729,0.0657676647031456,0.61480312717032
4292,7,418899,0.0733851434838256,0.0651498706287631,0.260759269429381
4293,7,421296,0.0842145113459316,0.0656401019558663,0.200343068216338
4294,7,423259,0.0370554939282672,0.0645476410891217,0.566279443337967
4295,7,423701,0.0330806520404372,0.0648025713962674,0.610031745952529
4296,7,424042,0.0440644065743108,0.0652295899681981,0.49978271813848
4297,7,424415,0.0430569109657734,0.0651214173323658,0.508928850413211
4298,7,424620,0.0515508592273327,0.0642598152100387,0.42296229172239
4299,7,424652,0.0341817515651888,0.0646053613697035,0.597078762924842
4300,7,424942,0.0638438382722492,0.0641661626838125,0.320429121491193
4301,7,425235,0.0694498516565298,0.0642120585740017,0.280181844090369
4302,7,426067,0.0648819985021133,0.0641201723310656,0.312287916740308
4303,7,427479,0.055475213272795,0.0641913144887857,0.388055654192387
4304,7,428717,0.0516884569568548,0.0642735551368274,0.421825742149491
4305,7,430559,0.0486343479069651,0.064327733832052,0.450129362197696
4306,7,432426,0.0539303892845845,0.0645044620230684,0.403679843931973
4307,7,433131,0.0604266745064301,0.0638971040252,0.344955005560819
4309,7,433461,0.0563255190879477,0.0641586194748276,0.380589473355759
4310,7,433639,0.0564395555138167,0.0640771273136024,0.379021807264998
4311,7,433742,0.0519749591447169,0.0646622090654383,0.422058110408513
4312,7,433809,0.0712302435072181,0.0640493250908759,0.266845331047418
4317,7,434030,0.0759341107388904,0.0641522308449604,0.237346112498839
4318,7,434363,0.0836114676522685,0.063957312153129,0.191961319994468
4319,7,434513,0.0630172888527626,0.0641793798114238,0.32682500290431
4320,7,434545,0.0665260540698677,0.0639970870988728,0.299275875902251
4321,7,434968,0.0274629994166931,0.064681020091089,0.671393288165985
4323,7,435937,0.0392463558794642,0.0642984840093361,0.542004443000405
4324,7,436038,0.00880081719791503,0.0642948372547399,0.891201963050872
4325,7,436063,0.0292240901338923,0.0640103228674096,0.648273320212371
4327,7,437491,-0.0638061959241577,0.0641123549722856,0.320308722927547
4329,7,438424,-0.0791440101367679,0.0650102670892345,0.224262272355061
4330,7,438728,-0.0601326605309813,0.0646872969771658,0.353218677530288
4335,7,446235,-0.0564174135461192,0.0646373485422106,0.383349097399148
4336,7,449305,-0.0576356768701551,0.0652606145537768,0.377749946970593
4337,7,449489,-0.0715247398108694,0.0649914890732309,0.271853463942063
4339,7,455708,-0.0588969028833072,0.0650700523656776,0.366013484151701
4340,7,455735,-0.0600873413448024,0.0647411568685933,0.353981267385899
4341,7,458896,-0.0699011941564607,0.0651607229390948,0.284115911015856
4342,7,458995,-0.0752547557799338,0.0648863160844479,0.246916562852107
4344,7,460296,-0.0950372946901369,0.0650068883741811,0.14464255967981
4345,7,460447,-0.0814539428682056,0.0652526498669555,0.212753790503889
4346,7,460988,-0.0672319279290913,0.064593730234323,0.298660794026395
4347,7,461431,-0.0860250833897328,0.0647351386348232,0.184746632598511
4348,7,462915,-0.0849944726832605,0.0662692008892106,0.200486515032622
4349,7,465310,-0.106063436915179,0.0649852106727382,0.103546641033757
4350,7,465688,-0.0989378829363008,0.0654422199173521,0.131470358082144
4351,7,467332,-0.089189629802744,0.0650303572950915,0.171087905801083
4352,7,467497,-0.0701958373423623,0.065336818893405,0.283391259521498
4356,7,469647,-0.049528133664085,0.0649563560062758,0.446280821474999
4357,7,469734,-0.0469444073507249,0.0652925118011237,0.472625162190998
4358,7,471518,-0.0253581555357334,0.0662402769772305,0.702083049253023
4359,7,472246,-0.0169994709107386,0.0657017655619242,0.795989051245369
4360,7,477177,-0.0100476774824545,0.066046000445974,0.879170127392272
4361,7,477678,-0.02954176358772,0.0655697508682979,0.652598061307801
4362,7,477857,-0.0299591751938151,0.0655807970522321,0.648075319346013
4363,7,479063,-0.0134523043315999,0.0657390427798605,0.837977675637797
4366,7,482519,-0.0512114436107316,0.0666054187940209,0.442479828986429
4370,7,489418,-0.0545847545672393,0.066504758673862,0.412334256082422
4371,7,492815,-0.0035549244765809,0.0665950209695822,0.957458352527381
4372,7,494079,0.0133007029103214,0.0665189368798019,0.841631984617986
4373,7,494841,0.0191800907163848,0.0666313670741463,0.773627594526351
4374,7,494885,-0.00366203919380337,0.0679730144885137,0.957065312977642
4375,7,497601,-0.0215601317162091,0.0667877310343886,0.747025905801673
4376,7,505014,0.00879208114638486,0.066272269461178,0.894533072523788
4377,7,506260,0.00632145325442557,0.0667159477704293,0.924565768190529
4378,7,507347,0.00417130264500365,0.0668071209364935,0.950249376858235
4379,7,508075,-0.0103832276149598,0.0674704059218463,0.877781992478811
4380,7,508351,0.00568617013002148,0.0672266786711427,0.932641619962225
4383,7,516852,-5.38141096386724e-05,0.0667167961007413,0.999356877923925
4384,7,520054,-0.00353118657934792,0.0663049563580068,0.957557464493721
4385,7,524777,0.00301632303114063,0.0665518615923577,0.963875566595307
4386,7,524944,0.00566964989728613,0.066714953351259,0.932322927795134
4387,7,529282,0.00566964989728613,0.066714953351259,0.932322927795134
4388,7,530662,0.0271714404225196,0.0680224408262746,0.689804562332571
4389,7,531465,0.0774002787600645,0.0664677478524583,0.245016432612364
4391,7,533328,0.0268902137481257,0.066668389305979,0.686940267829623
