SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2861,5,38677,-0.202265237688989,0.154636861361588,0.191723937698116
2863,5,41075,-0.187870659377436,0.15547330710959,0.227710417021562
2864,5,42051,-0.192741839408305,0.155524547181024,0.216057101862664
2865,5,42740,-0.228915004882852,0.154531572502275,0.139405963597454
2866,5,44304,-0.345207362663415,0.154353968284226,0.0259454197057177
2867,5,44612,-0.316285495468291,0.154638152415362,0.0415636430866656
2868,5,45702,-0.267343942636308,0.157914314589367,0.0913437508310071
2869,5,46084,-0.271645120538706,0.154821592636985,0.0802007099105675
2870,5,49920,-0.220646524315371,0.156190443963012,0.15863199323418
2872,5,53073,-0.259168553337177,0.157180873227199,0.100066856809213
2873,5,53535,-0.239845435502544,0.15643620057404,0.126126308526722
2874,5,53964,-0.233397434352386,0.156632619612494,0.137092286600953
2875,5,57276,-0.312951943294264,0.155830318062947,0.0453741803332753
2876,5,57788,-0.276462473052231,0.156162263813444,0.077531257788847
2877,5,57861,-0.306495531504605,0.156300815635084,0.0506726600139282
2878,5,58267,-0.284231968862108,0.156565355744592,0.0703076938295661
2883,5,61028,-0.313213819658228,0.157200792036422,0.0470920849965601
2885,5,64504,-0.270927284540674,0.156993416561698,0.0852721925346026
2886,5,66168,-0.221703815239442,0.156885728454606,0.15849136681531
2887,5,67144,-0.352913804510809,0.157717570380196,0.0258684841073577
2889,5,68714,-0.207082332739527,0.15690790110354,0.187767087065974
2890,5,69083,-0.214655978334986,0.156753024542617,0.171748046468072
2891,5,69805,-0.191264977642446,0.160641148913979,0.234596932087018
2892,5,69813,-0.188242056502615,0.159516742532996,0.238764161856463
2894,5,70531,-0.215089049102799,0.159890650808421,0.17941581944823
2895,5,70702,-0.147760566420998,0.159280780100216,0.354210780981232
2896,5,70852,-0.145570811169359,0.159633827327,0.362441298836376
2897,5,70969,-0.157582726373741,0.159701762419868,0.324450225408252
2898,5,72069,-0.127755028810711,0.161880008287264,0.430527291952016
2900,5,74994,0.115541465862446,0.163266067101776,0.479605889251219
2901,5,75504,0.143628596480232,0.164813777486243,0.384095393713047
2902,5,75507,0.152322726735886,0.164617133396323,0.355434134254032
2903,5,75860,0.130115967558446,0.166820271040693,0.435927090372764
2904,5,76107,0.157574363131702,0.164689599135522,0.33932499204171
2905,5,76472,0.102657717985609,0.164711428500875,0.53351745653994
2906,5,76912,0.13396326692777,0.165301381521242,0.418245804167142
2907,5,77002,0.117032578304106,0.166325262077076,0.482122829070013
2908,5,77032,0.125626217711291,0.165319925115955,0.447822979459844
2909,5,77423,0.148847346688506,0.16559513914204,0.369338340450497
2910,5,77484,0.160968465699558,0.166221212870116,0.333508130945891
2911,5,77918,0.148773914118678,0.167127284442955,0.373973757569171
2912,5,78310,0.180501166686612,0.166326037961162,0.278562604920202
2913,5,79208,0.221196455007175,0.169819737943639,0.193582087465563
2914,5,79230,0.193473733306766,0.168945646500044,0.252909048904099
2917,5,79232,0.131526540475013,0.168998740655534,0.436931578065998
2919,5,80396,0.236608408146552,0.170569625933197,0.166266301340587
2920,5,81334,0.201237633773804,0.176988768581347,0.256306190965517
2921,5,82827,0.246626918750158,0.172140174675241,0.152825754762203
2922,5,83188,0.202718485291143,0.174176563453267,0.24526365732785
2923,5,85693,0.151294153649554,0.189131733588368,0.424283193227247
2925,5,87323,0.229625361264116,0.192653535904916,0.234097857286569
2926,5,90716,0.129128660639616,0.209407178837717,0.53787025313232
2927,5,90719,0.158577939288705,0.208828592404345,0.448138697875126
2928,5,90720,0.158577939288705,0.208828592404345,0.448138697875126
2929,5,90746,0.134138619547386,0.21104075802053,0.525445554846027
2930,5,91091,0.124698942316188,0.21086662439467,0.554655007964123
2931,5,92747,0.0636229088437874,0.211328396482945,0.763544617864344
2932,5,93878,0.135294057501826,0.216649318826928,0.532713101864923
2934,5,97629,0.225178048674653,0.225910232873863,0.319564284596912
2935,5,97695,0.220716992740789,0.224582613039762,0.326385117813915
2936,5,98040,0.224408967960417,0.219822773701359,0.308018397576482
2937,5,98089,0.145212595598219,0.222037232909925,0.513536913844239
2938,5,98565,0.272823061520496,0.232653917968204,0.241724427221087
2939,5,98574,0.272823061520496,0.232653917968204,0.241724427221087
2940,5,98997,0.193369063491978,0.230373032336274,0.401827720554265
2941,5,99314,0.274437650203287,0.232288674007709,0.238218996299511
2942,5,99455,0.240540333315051,0.238505011439389,0.313889135810851
2943,5,99489,0.259157351708465,0.235715155070918,0.272320480052648
2947,5,102203,0.386045421633433,0.291336957871262,0.186000936578451
2948,5,102465,0.245984185332116,0.307920598689925,0.424911127651644
2949,5,103569,0.202158282047201,0.316418719394123,0.523305678731298
2950,5,103937,0.247445438902812,0.319092129173533,0.438582899022437
2951,5,104225,0.184113191847288,0.327613275248546,0.574484044022934
2952,5,104404,0.143581421454538,0.321694421304282,0.655633560709512
2953,5,104442,0.261512944114383,0.331652860136573,0.430925290385697
2954,5,104957,0.126666897120838,0.330274663043928,0.701565212161621
2955,5,105087,0.168278316054217,0.32921354005969,0.60956384277863
2956,5,105138,0.168278316054217,0.32921354005969,0.60956384277863
2957,5,105493,0.163085813430921,0.337885370777407,0.629632015326414
2958,5,105602,0.0714176400382982,0.337975473067799,0.832767220147262
2959,5,105816,0.18864276250541,0.337847685927844,0.576948261607135
2960,5,105842,0.0600238626786407,0.348148286903803,0.863214880766569
2961,5,105854,0.0279957299875484,0.344402579282785,0.935259139633073
2962,5,106333,0.0763532871844497,0.372021837984984,0.837503914350662
2963,5,106481,-0.0106316417586712,0.360569120314667,0.976493867089459
2964,5,106489,-0.0268166911319874,0.366161229463608,0.941658697183751
2965,5,106491,-0.0268166911319874,0.366161229463608,0.941658697183751
2966,5,106493,-0.0570649471560714,0.35843175169873,0.873596611627709
2967,5,106501,-0.0264439806078904,0.354345856249595,0.940553286181321
2968,5,106718,-0.0152291261983031,0.348162001189435,0.965135195159024
2969,5,106822,0.0095930313274053,0.352102447761542,0.978279719568349
2970,5,107574,-0.540902933555188,0.409199611546564,0.187072091596605
2973,5,117834,-0.0806406090359246,0.464350682562656,0.862229730929013
2974,5,119209,0.91903809408527,0.380353044870705,0.016186954245748
2975,5,120796,0.496909588971555,0.34232298944311,0.14750624473745
2976,5,124644,-0.0459364674340472,0.204540711411682,0.822433246969762
2977,5,125211,-0.0702649677702523,0.207201578681028,0.734725453760577
2978,5,125474,-0.0903044808992766,0.205660941589471,0.660862090776734
2979,5,127339,-0.104032831411336,0.204181741053603,0.610712496800796
2980,5,131540,-0.142628912296012,0.191633932501128,0.457203490645108
2981,5,132221,-0.0851381368367576,0.193067588718233,0.659500457839924
2984,5,134344,-0.0316925521017084,0.184215496037029,0.863504165003355
2985,5,134626,-0.023159080366896,0.183439774239828,0.899606734376698
2986,5,137820,0.0327694191020336,0.182584500105432,0.857667435841062
2987,5,139492,-0.084742007779893,0.181142864989539,0.64020297930349
2988,5,144411,-0.118500426107514,0.178413514583351,0.507002476348699
2989,5,154798,-0.179551968297602,0.177031138494962,0.311163160743987
2990,5,154908,-0.158785415300257,0.174563480539061,0.363646665660107
2991,5,155745,-0.167396971080946,0.175123267362228,0.339786603997179
2992,5,156437,-0.172600805205635,0.175838339967264,0.326975124160706
2993,5,157488,-0.194112785366043,0.179024188735774,0.278979573995474
2996,5,161956,-0.105435463314898,0.166192218139489,0.526218486226697
2997,5,162464,-0.0527397253511555,0.166653694499236,0.751838170995999
2998,5,164144,-0.0176183628197397,0.165983199006338,0.915527237394673
2999,5,165491,0.0403527748898616,0.167434265137964,0.809689866326184
3000,5,166030,0.0435166577825079,0.167493408579763,0.795160902211791
3001,5,167327,0.025161987130903,0.169073589885387,0.881778523908725
3003,5,169215,-0.00532550095457118,0.167314525664907,0.974626184673777
3006,5,170676,0.0250545956932782,0.167309451501131,0.88104735540576
3007,5,171267,0.0267961815179141,0.165823078456248,0.871717238224303
3008,5,171463,0.0241375206609606,0.165611616631687,0.884203713140981
3009,5,172056,-0.0555415666054822,0.165590214230275,0.737510732437823
3010,5,172075,-0.0523137435160241,0.166025280222945,0.752875668030224
3011,5,173259,0.0258334051665563,0.166060884403009,0.876464151493945
3012,5,173927,0.0157351676525295,0.165614481979903,0.924360142642382
3013,5,174122,-0.0115382535557575,0.164313234571608,0.944057456016347
3014,5,178044,0.024106460270841,0.16356662373928,0.882916176575573
3015,5,178645,-0.00843249964965542,0.167144585037108,0.959792063259892
3016,5,178674,0.00712900445086695,0.164408224109197,0.965437800567705
3017,5,179325,0.0184440435041968,0.163157093576687,0.910059382474509
3018,5,181135,0.0357771483869629,0.166666455407854,0.830153899596301
3019,5,184224,0.0391159273868344,0.164995446541894,0.812737858515038
3020,5,185680,0.16627345882591,0.16301799654792,0.308441225876625
3021,5,186149,0.180734714004934,0.163085567215909,0.268521247449789
3022,5,187087,0.17621231560164,0.161527466696943,0.276055494206519
3023,5,187466,0.140371221584744,0.161469257170201,0.385253460549262
3024,5,187642,0.166713844845864,0.162367202887558,0.305231628617444
3025,5,189599,0.164161613489656,0.161260810586679,0.309380717104921
3026,5,189613,0.159465328282798,0.162009398474506,0.325643764952862
3027,5,191306,0.312625285634405,0.159409681663201,0.0506480613082939
3028,5,192971,0.194845552055023,0.159585245074099,0.222919952871539
3033,5,210350,0.181572420667521,0.154753503185172,0.24146624002559
3034,5,210480,0.190859107743696,0.155462995438259,0.220384420519724
3035,5,211001,0.195773059067639,0.155005568959019,0.2074204083041
3036,5,211036,0.19032256691273,0.155066548301213,0.220504972983822
3037,5,211245,0.125420536023993,0.154911201239891,0.418699080794816
3038,5,211284,0.133360652558706,0.155097616807208,0.390455420385384
3039,5,211526,0.154830118418531,0.155248424912505,0.319299348952781
3040,5,211987,0.134859297926524,0.15603503422928,0.388016293566843
3042,5,214406,0.206418030350039,0.15562258733681,0.185564242706793
3043,5,214752,0.221569569389966,0.155949357187506,0.15626372565813
3044,5,215862,0.164084106890695,0.156381378392756,0.294778112396593
3045,5,216840,0.146391020096813,0.156393438959358,0.349890843770802
3046,5,217294,0.190248988879319,0.158124850298803,0.229721945519973
3047,5,217319,0.133001050882988,0.158418159346347,0.401725120851836
3049,5,218253,0.124402081976618,0.157223871006161,0.429334274569582
3050,5,218986,0.141856358868552,0.155813447749013,0.363219991983322
3051,5,219768,0.0967445428882362,0.155911265224812,0.535322284904369
3052,5,220210,0.0862425480851726,0.156117638054197,0.581010047239366
3053,5,220516,0.103104103298572,0.156088668695536,0.509332855721865
3054,5,220904,0.0957695030080206,0.156187897611221,0.540159771105983
3056,5,221810,0.143764899676996,0.15761219830938,0.362315824162765
3057,5,221815,0.139272313477191,0.158953441291366,0.381526355886145
3058,5,221827,0.16625173454385,0.157459623815257,0.291764648921525
3059,5,221903,0.10787376499861,0.157789759786665,0.49464152149664
3060,5,221992,0.153327807823465,0.155695810618837,0.325401314972967
3061,5,222178,0.140730369621526,0.15609143752834,0.367889805823283
3062,5,222207,0.164064835754895,0.155844908744724,0.293178287087067
3063,5,222346,0.164617406141872,0.155871883793326,0.291641519069626
3064,5,223004,0.19452778221435,0.155457541729728,0.211644850680239
3066,5,225231,0.143380136809525,0.159106745935059,0.36811932865835
3070,5,225569,0.136752265842069,0.156514923721944,0.382857633868046
3072,5,227110,0.178732102660715,0.156402576019559,0.25390874718963
3073,5,229365,0.345495111058531,0.154115441200235,0.025595373531963
3074,5,229595,0.315063744014228,0.15412101482602,0.0416692169127783
3075,5,229778,0.338564855896017,0.153945474151036,0.0285080065582223
3076,5,229833,0.324100143622167,0.154276555139638,0.0363696255639456
3077,5,229900,0.323761086621924,0.154278571867203,0.0365668297130387
3078,5,230375,0.31350014866324,0.154360724020467,0.0430082285700286
3079,5,230512,0.328193215914131,0.154950331551598,0.0348688976939318
3080,5,232888,0.173534868883841,0.155011930399851,0.263690754791212
3081,5,234489,0.24443993661713,0.155257784954503,0.11628769146391
3082,5,234669,0.244009127545179,0.155008638145884,0.116345166096252
3083,5,237047,0.212609837946649,0.155276612845938,0.171797016533525
3084,5,238069,0.235266453301727,0.155734795942235,0.131762957504284
3085,5,239147,0.163240542212538,0.157188254133875,0.299746548109901
3086,5,240361,0.208575396128878,0.155329202523949,0.180200895408218
3087,5,241166,0.189525538315996,0.155090201187798,0.222510060052313
3088,5,241225,0.141810394000892,0.155054353027594,0.361033799107773
3090,5,241984,0.20212220205046,0.155500729541704,0.194512468578991
3091,5,242244,0.204340093972118,0.154839352934352,0.187793442695157
3092,5,242428,0.245183739231733,0.154446208690625,0.113294167278754
3093,5,243584,0.22706000508152,0.155169211677903,0.144273557440952
3095,5,245951,0.191340377497252,0.154646987497249,0.216808550929738
3096,5,246143,0.186794139628051,0.154889879135919,0.228632778029195
3097,5,246282,0.227657390309763,0.154727577265041,0.14208916631879
3098,5,246808,0.295098612524231,0.157346760984403,0.0615537722329924
3101,5,249753,-0.0791181059563169,0.258718512346329,0.759931349805864
3104,5,251602,0.210144901127257,0.157550410599674,0.183120683592768
3105,5,251756,0.213879810308332,0.155935933545512,0.171062975342444
3106,5,251866,0.19513880052692,0.154939134474028,0.208698301229304
3107,5,253670,0.206348145919793,0.157017799973853,0.189642172327792
3109,5,254385,0.260653265011532,0.154871413376153,0.0932534043741785
3113,5,260512,0.225729966991622,0.156366635423643,0.149740019321499
3114,5,260909,0.178222171219837,0.155468370357684,0.25242415739811
3115,5,261182,0.194331030888563,0.156271835507291,0.214492351569436
3116,5,261798,0.120733553098395,0.155104894523689,0.436855045639978
3117,5,262671,0.185729382070716,0.156671172456127,0.236628042361177
3118,5,264790,0.187987411434343,0.156010406624194,0.229023179597186
3119,5,265651,0.189142854674944,0.15472781389421,0.222363235347761
3120,5,266244,0.206964530114447,0.158744452510861,0.193165301674225
3123,5,268009,0.278155852704725,0.15454266796754,0.0727357742921343
3124,5,268019,0.278155852704725,0.15454266796754,0.0727357742921343
3128,5,269900,0.263604117923826,0.156097556124088,0.0921573568976552
3129,5,271971,0.165232316921564,0.155624120484869,0.289079685867039
3131,5,272598,0.185166783944832,0.155208438517286,0.233662750200225
3132,5,272758,0.192032297038657,0.154950129431137,0.21605153117937
3133,5,273551,0.163960115487012,0.155886297063123,0.293613996382487
3136,5,274280,0.178819399383146,0.156600338634388,0.254276267179847
3137,5,274601,0.131916586687032,0.155636238514207,0.397237554142803
3138,5,277836,0.115330470165636,0.155604372911726,0.459078553292295
3139,5,279640,0.173189486363183,0.155589695620987,0.266415722810436
3141,5,283807,0.233423934884702,0.154994407224531,0.132957559150509
3142,5,284696,0.245427434684916,0.157121158980425,0.119177740981675
3146,5,290243,0.145205741070187,0.156784777675395,0.355002362959544
3148,5,293310,0.0952219770059004,0.155593560579534,0.540937180444402
3149,5,293706,0.0609471621515789,0.155167398488895,0.694716622245965
3151,5,302362,0.00648967606709291,0.157653893261555,0.96718836866034
3152,5,304779,-0.00528925588855456,0.155355149522565,0.972859535260105
3153,5,308710,0.0573149995624658,0.158228655189569,0.717397702431491
3154,5,309654,0.0587159330123267,0.155206492461868,0.705428843518872
3155,5,309985,0.102084132687602,0.155630586196637,0.51229082999471
3156,5,310175,0.0961637652424487,0.156562751684075,0.539466486385092
3157,5,312612,-0.184282820792799,0.156098013150274,0.238573061410806
3158,5,313206,-0.161039013284525,0.154847158955082,0.299057782427659
3159,5,313702,-0.17815409835636,0.155643255899202,0.253137544786789
3160,5,314857,-0.188795861046822,0.155092722340404,0.224299591661097
3161,5,315976,-0.120706694602689,0.157083181544846,0.442748303604367
3162,5,317740,-0.0258391870104104,0.155955497520718,0.868501210632444
3164,5,320971,-0.110688977186762,0.15690250108734,0.480987138220323
3165,5,321654,-0.0556521043760784,0.157657178321782,0.724303313703885
3166,5,324331,-0.102533038855633,0.158294953078779,0.517577990345478
3167,5,328525,0.164295205672228,0.155582343522215,0.291689651114433
3168,5,335406,0.184884090083745,0.155335131617656,0.234756954991737
3169,5,335771,0.0680580789259129,0.155159024362568,0.661194828334713
3170,5,336687,0.052926777315262,0.155131783173167,0.733176321652663
3171,5,341045,0.110908987383133,0.156778200749666,0.479768505139297
3172,5,341262,0.0559977565703654,0.155728968448049,0.719372731077847
3173,5,342707,0.11616958482405,0.155034109693952,0.454165629703031
3174,5,342848,0.0663558073853783,0.156536286324689,0.671896581776411
3175,5,343502,0.0051419514966467,0.15627953987237,0.97377111884875
3176,5,343588,0.0131104260762751,0.155302418673119,0.932771406030609
3177,5,346773,-0.00626852676471373,0.158544637074507,0.968483864715683
3178,5,349449,0.0772733209927239,0.15638679862899,0.621531127486771
3179,5,350876,0.0523711524583461,0.156333542047344,0.737826880301482
3180,5,354177,0.0201431232020673,0.158815467954954,0.899144386885225
3181,5,357163,0.0472240199011673,0.157148730179703,0.7639686864107
3182,5,360584,0.134666269487427,0.156455935607708,0.389971166887816
3183,5,363025,0.0239327590937135,0.159984966089165,0.881170530451371
3184,5,365083,-0.0034524042378683,0.156287153102418,0.982388537227256
3185,5,366361,-0.0422281608547492,0.156424725227146,0.787350043617514
3186,5,371014,-0.00521086639896068,0.155568721285898,0.973298312387652
3187,5,371457,0.0457232768783218,0.158445646712328,0.773076854085811
3188,5,372989,0.0975159789404104,0.158881101303681,0.539764607257334
3189,5,374614,-0.027131212049467,0.156526845036717,0.862489313287958
3190,5,377631,0.0187112097854364,0.156839478169313,0.905104234548402
3191,5,378702,-0.0460231206662177,0.16058895299505,0.77459472431178
3192,5,378741,-0.0181085724599283,0.159788173348907,0.909834454732238
3193,5,379541,0.0317469037109724,0.156901645924266,0.839770359279662
3194,5,380460,0.0262948116212919,0.157402856289799,0.867423038861486
3198,5,382808,0.0262358514764615,0.157617374303174,0.867895933823423
3199,5,384156,0.0015889095860433,0.159558328593595,0.992060283479766
3200,5,387695,0.103052019708793,0.156941281510673,0.511848046186944
3201,5,388185,0.023036166154153,0.158377760633535,0.884438003744585
3203,5,391916,0.127890268936645,0.156600330351321,0.414669734176899
3204,5,392497,0.0707462996426531,0.157104691151396,0.652761131822244
3205,5,393006,0.158499472501637,0.156942262028219,0.313224314856746
3206,5,393290,0.107954452648978,0.156801718516053,0.491604348273758
3208,5,396266,0.0403721420716971,0.157906575658509,0.79835375307462
3209,5,398009,0.0230650899255878,0.157164035027948,0.883406761858625
3210,5,398644,0.0270132296841473,0.15706848285681,0.86354884271128
3211,5,401545,0.0647981542558346,0.155897399450093,0.677921498839591
3212,5,402468,0.0796136457879109,0.155877959182533,0.609849970072799
3213,5,403529,0.0392238346785684,0.158244288727868,0.804379976940543
3214,5,405417,0.168049476390909,0.156418501885359,0.283396053574572
3215,5,406230,0.161029788649123,0.157345548500949,0.306812509397627
3217,5,407785,0.0916627981008086,0.156187395006876,0.557661419858404
3218,5,409900,0.237036141359032,0.156334405073962,0.1303606425475
3223,5,417297,0.365873598173188,0.155503436310562,0.0191792286289077
3224,5,419108,0.381858842031665,0.155208445357149,0.0143605917646808
3225,5,421695,0.37891981063715,0.155407297623738,0.0152516742971036
3226,5,422560,0.341409749472104,0.154803361166769,0.0280671729619346
3227,5,424852,0.294456963212785,0.154822043148088,0.0579972634945153
3228,5,425327,0.300793901190793,0.154535680999287,0.0523953670570219
3229,5,427844,0.340008202760115,0.154624380237158,0.0285310791750358
3230,5,430235,0.299190309362882,0.156902037187898,0.057350237754539
3232,5,430883,0.277284566430899,0.154911841264297,0.0743188084189498
3234,5,431369,0.321859081157737,0.155049059437564,0.0386310060756077
3235,5,432378,0.299393893711308,0.159069593899608,0.0606371556788006
3236,5,432587,0.260298201087524,0.15569452544872,0.0954396373771925
3237,5,434634,0.274872823346534,0.154753666366139,0.0765619307009428
3238,5,441308,0.233720146674072,0.155831454622823,0.134553160921358
3239,5,441594,0.253568605457613,0.154934322773826,0.102601083803982
3245,5,451448,0.432222228874659,0.155441493675446,0.00571661677851585
3246,5,456087,0.275889675876971,0.155429573645782,0.0767572205390514
3247,5,458086,0.28704239173518,0.155304943663012,0.0654023768633372
3248,5,461234,0.261315527980926,0.154459265230671,0.0915649491409738
3250,5,463004,0.37416565949718,0.155168121312277,0.016403303021837
3251,5,465043,0.422677655389452,0.156068059528272,0.00709240895334067
3252,5,467724,0.370607754943745,0.154574380172778,0.0170217650956818
3253,5,468076,0.339951427718533,0.155307955272009,0.0292596726434729
3254,5,469078,0.243061889563347,0.156547760589102,0.121405872732838
3255,5,469404,0.29644193809773,0.157007037863843,0.0598350034466754
3256,5,475322,0.198766858361607,0.155086934410463,0.200807342257247
3257,5,475607,0.20074260037563,0.154891884463158,0.195816155923958
3258,5,475736,0.222498071611347,0.154665618224248,0.151157022243815
3259,5,478715,0.09143038375439,0.15695028925195,0.560572500313417
3260,5,478932,0.149256251184298,0.156684250663059,0.341448354280851
3261,5,479996,0.104823757340607,0.156280065611134,0.502822885465888
3262,5,482003,0.0602105065007792,0.155606124411672,0.699032492216377
3263,5,482536,0.143657166053082,0.155451192031417,0.356049716542564
3265,5,484954,-0.0068863544987886,0.155836116924817,0.964778161572936
3266,5,486157,-0.0278211760274025,0.155587756776747,0.858186804480223
3267,5,486882,-0.0575351975857319,0.158954734679457,0.717598772744819
3270,5,487404,-0.0478017185541075,0.157193918178867,0.761235495691847
3273,5,489636,-0.0920813577835446,0.15575946171612,0.554780411369054
3274,5,490549,-0.030208513642782,0.155229625471543,0.845813873589691
3275,5,491806,-0.0626647349449539,0.154994733340757,0.686235242891635
3276,5,491888,-0.119036882821218,0.155391917221249,0.444162674949359
3279,5,499612,-0.086176674654708,0.15501635658149,0.578617804506723
3280,5,502460,-0.0296417866790372,0.156229438144343,0.849627879512121
3281,5,504765,-0.0317823040919893,0.156876390044309,0.839568654064827
3282,5,504884,-0.0146367455487283,0.15623546172003,0.925413419347163
3283,5,509836,0.0430578054475441,0.157877552349693,0.785220921254108
3285,5,511350,0.0578821743449924,0.156589727220546,0.711870738047335
3286,5,512696,0.00335942702091641,0.157797730153019,0.983026787497013
3287,5,512931,-0.00291675074518349,0.155639043431066,0.985058721533642
3288,5,514582,0.00767376496672523,0.155687871532762,0.960716526507463
3289,5,515315,0.0177032334236564,0.155739826115424,0.909562552824432
3290,5,515397,0.0208480609123491,0.155590846337674,0.893484587435689
3291,5,515950,0.0391842540343558,0.155580825142811,0.801297497376061
3292,5,516091,0.0125963634698161,0.155395620077526,0.935440202678946
3293,5,518207,0.0473407792798422,0.155574399816972,0.761081149146391
3294,5,518275,0.0554806154469808,0.155129255328875,0.720825567615803
3295,5,519067,0.123008143854724,0.155824082133488,0.430405853473775
3296,5,522215,0.107360990670531,0.155752781996482,0.49108492029903
3298,5,523232,0.151144850141035,0.157842559310371,0.338936419254303
3299,5,524247,0.136917636445103,0.156866652462014,0.383350053902503
3300,5,524532,0.217446905376525,0.155501730976408,0.162883819048636
3301,5,524625,0.199101762245396,0.155546499205859,0.201380603997058
3302,5,525863,0.130174669073412,0.155900706587271,0.404291197989134
3303,5,526004,0.151717111539519,0.155674253868264,0.33043569491821
3304,5,526007,0.152758763724553,0.155624304599126,0.326975715050401
3305,5,529382,0.0494566322049007,0.156177860717296,0.751682224677748
3307,5,532205,0.0849335965890851,0.156285533371863,0.587162043033657
3308,5,532256,0.117321835048934,0.155134331095735,0.44999792725298
3309,5,533988,0.107625263554347,0.155361418092209,0.4889274227699
3310,5,535074,0.0993542350011749,0.155586240916842,0.523510391376143
3311,5,537503,0.0141507367071855,0.155723581472934,0.927646740984517
3312,5,538956,-0.00252921305467185,0.156279721529121,0.987096834659063
3313,5,540169,-0.0203663039367743,0.155283074769244,0.895726632715218
3315,5,540682,0.000425092772750935,0.156853982910331,0.997839172366613
3317,5,542346,0.0566230248859906,0.155584078150151,0.716121869049265
3318,5,542361,0.0269465179533812,0.156115082332462,0.863059461380042
3319,5,543103,0.0752745077583901,0.156070254085053,0.629883470371782
3321,5,545826,0.00663587982923497,0.155494825202901,0.965984028589725
3322,5,546667,-0.0688891282713415,0.155570061568474,0.658169051601903
3323,5,547620,-0.0946787794292095,0.155413549731237,0.542780150524615
3325,5,548310,-0.0997792234962827,0.156684648902942,0.524657729638059
3326,5,548459,-0.0948282297077945,0.157777484621765,0.548208989456645
3327,5,548843,-0.0685059595084708,0.155217133557913,0.659225754461858
3328,5,549055,-0.107338381160467,0.155181730407245,0.48958374728175
3329,5,549248,-0.111282558579404,0.155770981701284,0.475452922842356
3333,5,550708,-0.206879293375829,0.157296230859815,0.189289341315337
3336,5,551776,-0.165600569563031,0.155344956908459,0.287143924066474
3337,5,552218,-0.200705413297539,0.156383766188467,0.200188284884018
3338,5,553130,-0.269913700470716,0.157474804966114,0.0874043472946012
3343,5,555454,-0.188580794007904,0.155978370868942,0.227464760209
3344,5,555973,-0.190233702875124,0.155751905371705,0.222753758350965
3345,5,557406,-0.182466709701779,0.155335824511614,0.240922732042366
3346,5,557772,-0.175631596045754,0.156246604704661,0.261748564532486
3347,5,558324,-0.223444537107218,0.154976979684366,0.150247679112361
3348,5,558514,-0.203508939165528,0.156000284950622,0.192898682496402
3349,5,558549,-0.219949436336455,0.155491760208659,0.158084615530767
3350,5,559378,-0.214297131116269,0.154698419972202,0.166848489743491
3351,5,560042,-0.27548787914178,0.155305636902502,0.0769510636068034
3352,5,561145,-0.259304237555888,0.154941980868823,0.0951035295819462
3353,5,561154,-0.267762714452653,0.155141319012007,0.0852354434255921
3354,5,561160,-0.267762714452653,0.155141319012007,0.0852354434255921
3355,5,561163,-0.267762714452653,0.155141319012007,0.0852354434255921
3356,5,561166,-0.267762714452653,0.155141319012007,0.0852354434255921
3357,5,561193,-0.307956488951171,0.157726864747743,0.0516728880168494
3370,5,561430,-0.22210112694089,0.157261826738282,0.158742144664326
3396,5,561906,-0.275981428727478,0.154659415301592,0.0752098985018461
3397,5,561915,-0.273808009823672,0.154471433414651,0.0771660540692425
3398,5,562065,-0.266559334531312,0.155236576143335,0.086834944511457
3399,5,562072,-0.222127138829842,0.155308145518924,0.153534115020266
3400,5,562097,-0.241748786889992,0.15475286401199,0.119146245017892
3402,5,562116,-0.24970460909851,0.15451366655421,0.106972908457284
3403,5,562155,-0.261405187950737,0.155285013249709,0.093183772747697
3404,5,562173,-0.259676260439029,0.155347944269186,0.0954936668234397
3405,5,562264,-0.250010192790257,0.154950704077111,0.107533348030473
3406,5,562359,-0.269719388214642,0.155506459644663,0.08370982644818
3407,5,562436,-0.255004034433506,0.155549306540758,0.102025512103913
3408,5,562451,-0.255017411230541,0.155339959448061,0.101548361882364
3409,5,562473,-0.240639361000528,0.155641582431927,0.122973460675102
3410,5,562513,-0.258801134506356,0.1555914965066,0.0971324486028108
3411,5,562518,-0.239728622202115,0.155408915301627,0.12383188594859
3412,5,562560,-0.273695788082537,0.15480766045441,0.0779291509603423
3413,5,562570,-0.267153830849295,0.154634484272485,0.0849261216041755
3414,5,562582,-0.282294104494487,0.154793534610044,0.0690456830103607
3415,5,562610,-0.261199968381792,0.154898404774508,0.0926280652116415
3416,5,562667,-0.263221518801421,0.154523555772966,0.0893659908150001
3417,5,562683,-0.259077193365551,0.154784055287197,0.0950561617885778
3418,5,562774,-0.262880241229275,0.155164971509844,0.0911096180148558
3419,5,562846,-0.276766129101522,0.156860525621583,0.0785279405242247
3420,5,562873,-0.25649718051855,0.157764384048038,0.104879402775304
3421,5,562888,-0.273447654303418,0.156306601533237,0.0810855146229027
3422,5,563005,-0.26412700102703,0.156052139043683,0.0914223392332432
3423,5,563017,-0.269702349340765,0.156685408449593,0.0860728241122479
3424,5,563018,-0.270787433423736,0.15743295515649,0.0863057077403348
3425,5,563074,-0.271772833020114,0.157809280217937,0.0859164740580614
3426,5,563104,-0.251894809395477,0.157017688911097,0.109554380955525
3427,5,563148,-0.257040902867537,0.156047828569601,0.100408213681625
3428,5,563174,-0.275277307226145,0.15705303301896,0.0805101820980531
