SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2108,4,593676,-0.0324307817800176,0.0496752404914907,0.514274025648119
2109,4,594369,-0.0257059358137871,0.0493058607842508,0.602445303648926
2110,4,597710,-0.0369130978874506,0.0495367804374611,0.456667541591503
2111,4,598800,-0.0517596836915819,0.0494469714669843,0.295921159411263
2112,4,600513,-0.0289232023076953,0.0493999672613478,0.558592180911889
2113,4,604043,-0.0457529956231725,0.0492235208980052,0.353268005862435
2114,4,605641,-0.0259508352083864,0.0499371844258539,0.603619600146787
2115,4,605918,-0.0261963257845226,0.0497883358142657,0.599111702117139
2117,4,608349,-0.0343914222331573,0.0494898149411895,0.487563095332274
2118,4,608355,-0.0696370056138622,0.0492776572762339,0.158491073137994
2119,4,609905,-0.0775067779810991,0.0493320379648805,0.117049580930577
2120,4,610797,-0.0712387564680792,0.0493409195332771,0.149680216409451
2121,4,611309,-0.0773828232729389,0.0494415381551755,0.118446573747265
2122,4,613791,-0.0746138505629815,0.0494216014741293,0.132003907463873
2123,4,614738,-0.0863414670846834,0.0494151359068882,0.0814605236899743
2124,4,618428,-0.0835914196131374,0.0496087465817213,0.0928697118774295
2125,4,619541,-0.101974009116725,0.0493842058455425,0.0396611895155853
2126,4,620206,-0.062825772017135,0.0498822561093501,0.208688638910406
2127,4,620786,-0.0863226279454387,0.0503785651342698,0.0875023398711535
2128,4,621613,-0.0884126603709975,0.0502603070151985,0.0794276840215813
2132,4,622259,-0.0566045284052409,0.0500962906849689,0.259279406143178
2133,4,622563,-0.0540230199667188,0.0491876300812976,0.272819886181105
2134,4,623642,-0.0573544177036127,0.0494008775439931,0.246426409890311
2135,4,624555,-0.0537673215224484,0.0493410276649792,0.276585036009616
2138,4,629973,-0.0480050268006232,0.0494287162015376,0.332115118455474
2140,4,631409,-0.0646501769946954,0.0495992503831063,0.193270410704529
2141,4,636237,-0.0765129244107058,0.0495550320828899,0.123484528142301
2142,4,636347,-0.0490574012688239,0.0496365928615942,0.32366734113472
2143,4,636391,-0.0593034471989109,0.0498544260674791,0.235029766049896
2144,4,636810,-0.0657304569421269,0.0496230279495999,0.186162121814538
2145,4,636879,-0.0390355949027907,0.0497281751870576,0.43299212399832
2147,4,638340,-0.0547597622412415,0.050069447142746,0.274842768005494
2148,4,639037,-0.00138061026648162,0.0501306710344003,0.978044414845504
2149,4,641585,-0.00932732832029304,0.0497328638770534,0.85133828771855
2150,4,641978,0.0112023801226522,0.049588870904666,0.821405950263166
2151,4,642192,-0.00506926981771971,0.0496456098560609,0.91872803451894
2152,4,643795,-0.00578722039402818,0.0496357944119709,0.907248342337749
2153,4,644586,-0.0085600468676239,0.0494356604626869,0.862628597959656
2154,4,645245,-0.0021988188292395,0.0493247012366595,0.964468524496901
2157,4,657631,0.0249289256542772,0.0493915401897959,0.614070042589133
2158,4,660338,0.0131810967363991,0.0497002697244138,0.791001128851343
2159,4,663656,0.0216218524680863,0.0493711371669386,0.661693863816093
2160,4,664068,0.0184724034932506,0.0505679325180737,0.715107175890127
2161,4,664414,0.00350487099898023,0.0497893475148073,0.943919933776366
2162,4,664456,-0.000631829238578518,0.0498446242196118,0.989893466545238
2163,4,665001,-0.00561987988424106,0.0499334040625099,0.910453281681122
2166,4,667986,0.0206978885449023,0.04978517437741,0.677849941899004
2167,4,667994,0.0158943954288138,0.0498722956299817,0.750141059151688
2168,4,668101,-0.00580255516421735,0.0494158836258097,0.906591738604775
2169,4,668118,0.0437479020495279,0.0496808056722519,0.379144546515165
2177,4,671424,-0.00381996516620164,0.0495578011257758,0.938602772760798
2179,4,672752,-0.023424051794028,0.050403030254394,0.642407765887612
2180,4,672865,-0.00783736777155863,0.04971671738461,0.874830227048061
2181,4,673119,-0.0125582481580875,0.0507708176383043,0.8047798505819
2182,4,674432,-0.00775238799702505,0.050185105158949,0.877322813765966
2183,4,675810,0.00236090297109115,0.0498093115815494,0.962222167775453
2184,4,675982,-0.0122260034107998,0.0500689665671491,0.807230753995589
2185,4,677658,-0.00642803964452621,0.0501349096516829,0.898051965659821
2187,4,679438,4.98685478818039e-05,0.0494342069828074,0.999195675005631
2188,4,679624,-0.00242895939544296,0.0496126238163187,0.960980060847784
2189,4,680423,-0.0108966775611482,0.0496645610774633,0.826461002135835
2190,4,680477,0.00133831344859453,0.0496071559300383,0.978492339481982
2191,4,680490,-0.00608940117947898,0.0505764511495832,0.904234844894898
2192,4,681327,-0.00694002196409671,0.0499272391083193,0.889527267006796
2193,4,681488,-0.0039493321666384,0.0497884466872752,0.936821247565404
2195,4,682178,-0.0188659384022769,0.0500922828570376,0.706679589616328
2196,4,687169,-0.0328792234264045,0.0500915235789694,0.51200537642341
2197,4,687895,-0.0579627996302817,0.04976691948232,0.244932886982819
2200,4,689337,-0.0457355483461424,0.0496866043291416,0.357950345841876
2201,4,692323,-0.0309184136888762,0.0497443463038776,0.534641429860525
2203,4,694335,-0.0372587431821694,0.0496059206360285,0.453096088280546
2204,4,694920,-0.0548463548014605,0.0494530564128792,0.268159753763277
2205,4,695803,-0.0480300074411136,0.0494576316731565,0.332146302106369
2206,4,696549,-0.0614190289424127,0.0494678300811425,0.215210237246429
2207,4,696696,-0.0479441768417578,0.0496915839756019,0.335287992545948
2208,4,697690,-0.0545888357200329,0.0493653645257038,0.269560763490202
2209,4,698189,-0.0444165708786959,0.0499141860527053,0.374147817152301
2210,4,698339,-0.0499130289980148,0.0495212488313118,0.314187398793668
2211,4,700036,-0.0444634383160935,0.0497831584275896,0.372389514285447
2212,4,700250,-0.0706344464491214,0.0498003283602469,0.156969939193193
2213,4,700621,-0.0623229421729468,0.0499184498027917,0.212677180258501
2214,4,700855,-0.0541374633029872,0.0505055088963826,0.284491821338145
2215,4,703521,-0.0907954783964283,0.0504449039613741,0.0727311009861041
2216,4,705139,-0.071832038368549,0.049662523043,0.148951429149399
2217,4,706032,-0.0698594704056578,0.0494229230491453,0.158388975913602
2218,4,707926,-0.0831467304762395,0.0495869657791713,0.094469611982737
2219,4,708514,-0.0913702914810284,0.050192197189643,0.069543474450172
2220,4,709553,-0.0896762176596719,0.0494658537636997,0.0706978627857372
2221,4,710109,-0.0896762176596719,0.0494658537636997,0.0706978627857372
2222,4,710130,-0.0972227979601999,0.0496139967163316,0.050830995757483
2223,4,710388,-0.101207421917786,0.0493967358998134,0.0412139189094482
2224,4,711314,-0.0837033718562333,0.0498746138747327,0.094178229143359
2225,4,712914,-0.0859284945419484,0.0495355149911564,0.0836695650085834
2226,4,712924,-0.083652427675353,0.0494957418970671,0.0918929110265
2227,4,713335,-0.0833623067209245,0.0495479356882806,0.093364380557842
2228,4,713520,-0.0796863149442365,0.0494724719350293,0.10813447601716
2229,4,713555,-0.0721709989515013,0.0501313765842046,0.150856239078063
2230,4,719215,-0.0744082673098048,0.0499794140355632,0.137438574709166
2232,4,721638,-0.0668675809405084,0.0494753758867082,0.177390346661841
2233,4,722056,-0.0748511948258972,0.0492508553637245,0.129457700897527
2234,4,724885,-0.0729653180822713,0.0494849942657507,0.141239943357497
2235,4,727323,-0.0680206258147394,0.0502455256706484,0.176677525528738
2236,4,730263,-0.0699236095640768,0.0501458129786111,0.164072063023473
2237,4,732758,0.107819592675066,0.0672860772816697,0.109960334738585
2238,4,732994,-0.0764922103241068,0.0491455189644118,0.120498793326959
2239,4,736459,-0.0746421882222588,0.0490056428821747,0.128620359434773
2240,4,736615,-0.0544028118596291,0.0493390542786781,0.270938243010882
2241,4,736769,-0.0564019695321935,0.0496076530594017,0.256325761549059
2242,4,736908,-0.0575569251992994,0.0494917584918891,0.245631374601779
2243,4,738776,-0.0551730844635372,0.0491867545460334,0.262749844114535
2244,4,741699,-0.0578305494991245,0.0493489697099479,0.242039790955745
2245,4,741737,-0.0577229974994938,0.0492558021742615,0.242026535239511
2247,4,746943,-0.0650649534599037,0.0492031206053243,0.186899604445197
2254,4,749708,-0.0562460260001234,0.0489681578807976,0.251488576528789
2256,4,755257,-0.0545060674833329,0.0490364621575778,0.267091768939415
2257,4,756788,-0.0736090986671106,0.0491265732714009,0.134934457169898
2258,4,756811,-0.066079957616203,0.0491882852869544,0.180002727709431
2263,4,760553,-0.066079957616203,0.0491882852869544,0.180002727709431
2264,4,760734,-0.0670446114244038,0.0499397148640971,0.180293092666199
2265,4,762727,-0.0522984989670025,0.0494258997520089,0.290724582646123
2266,4,764905,-0.0707216048658327,0.0492140700404991,0.151598040763252
2267,4,765852,-0.0556894292414827,0.0494898309393892,0.261239081797382
2268,4,767117,-0.0812593392825136,0.0492648668988045,0.0999474963880697
2269,4,769065,-0.0609513043034711,0.0491236106535934,0.215513188622906
2270,4,769779,-0.056842167373381,0.0489863204733818,0.246683096993037
2271,4,769848,-0.0171641016172559,0.049297174254096,0.727915419592789
2272,4,769943,0.00326517877826649,0.0497133454989896,0.947669676357966
2273,4,778367,-0.00625694842725586,0.0500692161789315,0.900621621414847
2274,4,778573,-0.00599466448167832,0.0494913041624449,0.903660460249027
2275,4,781689,0.0372234499791238,0.0496011949698767,0.453480815010764
2276,4,782125,0.035835602779799,0.0490387154374568,0.465409614657254
2277,4,782960,0.0386527485546911,0.0492380230574476,0.432969374477413
2278,4,783543,0.0380082017958915,0.0490317623220106,0.438755151669612
2279,4,784282,0.0417500033678128,0.0493727837281538,0.398344467205861
2280,4,789241,0.0355180368410183,0.0490741900447361,0.469691172928045
2281,4,794376,0.0454135434164268,0.0492946561871928,0.357540189794162
2282,4,794951,0.0417303691803181,0.0493807294538171,0.398641943005735
2283,4,795775,0.0419023118608469,0.0495866213445285,0.398665006499663
2284,4,795937,0.0393719734671701,0.0499519062315592,0.431110093733891
2285,4,797067,0.0358878271020946,0.0497401340809437,0.471075588709533
2286,4,797405,0.0498049109876355,0.0501051673861493,0.320900096363321
2289,4,802519,0.0419103377148907,0.0489579428047295,0.39255205918834
2292,4,808113,0.0469596245531263,0.0490799171549644,0.339323429393888
2295,4,811690,0.0434179990467313,0.0491599628402425,0.377730177846063
2296,4,812053,0.035725248405977,0.0490482217461438,0.466870080684466
2297,4,814423,0.0388973909380835,0.0491076543381619,0.428843611082525
2299,4,816707,0.0457758625723414,0.0489435149712565,0.350283677835167
2300,4,817314,0.0384072692393837,0.0501857101463531,0.444602559700156
2301,4,817489,0.0386710585123014,0.0495214296809679,0.435387354252571
2302,4,817645,0.0329918849728247,0.0492496887251664,0.503365729799119
2303,4,817729,0.0320307453045478,0.0491139377819297,0.514714511463069
2305,4,820654,0.0441717978418077,0.049295493234185,0.370830510365588
2306,4,821138,0.0283154023116671,0.0493982024178893,0.566869413323783
2307,4,825050,0.0287011186226864,0.0491182173867835,0.559373318983196
2308,4,825273,0.017185651023536,0.0491334528062452,0.726716184621206
2309,4,826151,0.00656715270453093,0.0492223572359261,0.893938768317149
2310,4,826324,0.0169599363310159,0.0492098649157516,0.730566472790422
2313,4,831973,0.0981044386906351,0.0498295119951033,0.0497577856106287
2314,4,832289,0.0921635475356628,0.0487626225305752,0.0595709711154738
2315,4,834790,0.109867138111641,0.0487354978579688,0.0247863818286003
2316,4,835165,0.08734468931489,0.0489371644818483,0.0751469426451474
2317,4,835337,0.0920422199606681,0.0489698160917233,0.0609901438985041
2318,4,838720,0.0927249043320479,0.0493883822134286,0.0612789315663272
2319,4,839960,0.0977846129308367,0.0499644455345475,0.051125417291512
2320,4,842152,0.0800280895562588,0.0499692817217572,0.110150566104213
2321,4,842326,0.104800698003024,0.049110159194292,0.0335321542664186
2322,4,842566,0.0892096189234469,0.049344224352114,0.0714724550079669
2323,4,843045,0.0731973036739091,0.049059802334734,0.136591852032475
2324,4,843203,0.0761130195297295,0.0497004556060153,0.126557562994077
2325,4,843659,0.091654243178064,0.0495663585601323,0.0652760804046245
2326,4,843707,0.0767489220717545,0.0489023891312359,0.117443469360282
2327,4,843818,0.0713974812774028,0.0494950797444999,0.150043332627851
2328,4,843920,0.0951910842483081,0.0488894500676268,0.0523193210842706
2329,4,843927,0.0876933876560227,0.0493471262266301,0.0764174476356187
2330,4,844384,0.105842616072439,0.0492413960522977,0.0322768454742224
2331,4,844958,0.0945214762545878,0.0491977952912819,0.0555046717258406
2332,4,845665,0.0647046969835882,0.0490904803635184,0.188334829189087
2333,4,845722,0.0636226140376757,0.0489565028733513,0.194594948294798
2335,4,846867,0.0505817814709676,0.049077489045807,0.303409970625836
2336,4,847743,0.0601192681711895,0.0489806567290434,0.220487036316042
2337,4,847796,0.0439349636227982,0.0495816371917493,0.376159557046085
2338,4,847822,0.0798674377225227,0.048981132766248,0.103871784231418
2339,4,848136,0.0754323507652485,0.0492736739009692,0.126693339794356
2340,4,849577,0.0991050274163153,0.0491722371476383,0.044613189306025
2341,4,850450,0.0111780851430394,0.0497764653575907,0.822447105129883
2342,4,851053,0.0130959549260549,0.0491370228388074,0.78999506844725
2343,4,851208,0.0109951653640291,0.0494192993982101,0.824063248499014
2344,4,851282,0.0215491840887592,0.0491332350061758,0.661229323056978
2345,4,851750,0.0173632840524129,0.0492770114266014,0.724778019496257
2346,4,852621,0.0309432005433764,0.0491236749524521,0.529164882978293
2347,4,855191,0.0552893102807744,0.0490864398408472,0.260775654777426
2348,4,855322,0.0646928539528944,0.0490367437893072,0.187932927156428
2349,4,855709,0.0509017628835216,0.0497754112928679,0.307183742701327
2350,4,856696,0.0448326970894438,0.0491263683655527,0.362076075313624
2351,4,857609,0.033834346600179,0.0492562892804189,0.492594164999198
2352,4,857970,0.00944859203392134,0.0792129455045697,0.905120661616196
2353,4,858371,0.00652543829865074,0.0494641998124129,0.895120792501782
2354,4,861346,0.0287918077450435,0.0489816916225378,0.557037313526275
2355,4,861441,0.0244374445927031,0.0494040679489928,0.621158873181236
2356,4,861470,0.0239680441095058,0.0496459563126753,0.629551648779546
2357,4,861549,0.0210913204254449,0.0493010860870296,0.669052942146114
2358,4,861716,-0.00649777986547345,0.0497200757339479,0.896097164272039
2361,4,863847,-0.023979292953,0.049273844858906,0.626805856305561
2362,4,863856,-0.00898226229637783,0.04999355702753,0.8575159922992
2363,4,864546,-0.0294492164614557,0.0493289851520991,0.550892625800565
2366,4,865297,-0.00957226035636838,0.0499186870497075,0.848042767229988
2367,4,866929,-0.0193677474825209,0.0497282765169294,0.697162230562845
2368,4,867989,-0.0186184783344268,0.049204270466285,0.705367228016301
2369,4,870200,-0.0232191062602642,0.0492026257020399,0.637284117132144
2370,4,870855,0.00238206879911429,0.0498489258510566,0.961914009239804
2371,4,871120,-0.0289445943522801,0.0494683499597329,0.558845292143769
2372,4,871373,-0.0369914481804207,0.0493902442080521,0.454378486715498
2384,4,884500,-0.0383303466325498,0.0492814542014747,0.437217087964019
2385,4,884706,-0.0390229183860106,0.0490620011108385,0.426927165873358
2388,4,888476,-0.0543879070279633,0.0492523962069822,0.270228498475342
2389,4,889739,-0.043055276695647,0.0493929215583959,0.383970417672874
2390,4,889957,-0.0574236261073563,0.0496449678846099,0.248182938952777
2391,4,891344,-0.0644604276391584,0.0491296891187027,0.190357066576751
2392,4,891466,-0.0398831677233974,0.0492035686491511,0.418156081086678
2393,4,892444,-0.0400673732535285,0.0495885180029335,0.419636470884123
2395,4,894785,-0.0298584389332511,0.0490106908763354,0.542768539839463
2396,4,896181,-0.016040766393389,0.0492173629044789,0.744680406803903
2397,4,896785,-0.0476392468677425,0.0494571128476156,0.336084673562755
2398,4,903873,-0.061856581102735,0.0497902145435708,0.214934298341446
2400,4,906490,-0.0357160783141968,0.0492689787046308,0.468981221841979
2401,4,908655,-0.0153287065809768,0.0491969714461121,0.755544995922075
2402,4,909027,-0.0275294297111989,0.0494480655476606,0.578061818315284
2403,4,909524,-0.0365202036412016,0.0492853482602928,0.459189013726516
2404,4,910018,-0.0646073375740034,0.0491432337935497,0.189472932026389
2406,4,911766,-0.0307424890525954,0.0495152899875436,0.535086746562654
2408,4,912509,-0.061369517903119,0.0492291487759395,0.213367333882913
2409,4,912557,-0.100437611590775,0.0487837724248065,0.04024358670203
2410,4,913736,-0.0957920253609096,0.0492996552954002,0.0528039954091059
2413,4,914902,-0.108810109860339,0.0497714703371963,0.0294576416247087
2414,4,914952,-0.107935036393334,0.0499377667941521,0.031336972808896
2415,4,915199,-0.11214663798976,0.0496530611777654,0.0245177975923774
2419,4,916142,-0.110358073642427,0.0492879885872342,0.0257753992617477
2420,4,916254,-0.103649990115914,0.0489728001643628,0.0350033171514202
2421,4,916444,-0.104667773445006,0.0490550724864743,0.0335580026756535
2422,4,917149,-0.0797752164912952,0.0493851735690815,0.107124463373356
2423,4,917833,-0.0803270906864209,0.0492406611166447,0.103715397589421
2424,4,918606,-0.0760438841688312,0.0491915832821219,0.123031521263921
2425,4,923675,-0.0952638541008512,0.0490927367921695,0.0531163689399987
2426,4,924091,-0.14435730827323,0.0486360368159292,0.00320087839334387
2427,4,924619,-0.137152598233994,0.0488886609353045,0.00530370562286833
2429,4,926384,-0.132504751602739,0.0488950829638524,0.00705710712686362
2430,4,926385,-0.135796439258228,0.0487575720697312,0.00563916112847712
2431,4,926405,-0.137330812341782,0.0484714862979058,0.00487276875495801
2432,4,926695,-0.13677222481368,0.0488140581631001,0.00536037609635838
2433,4,926907,-0.136046542493616,0.0485480293003694,0.0053537852511811
2434,4,927194,-0.114092263023152,0.0487025377030856,0.0197030173046748
2435,4,927218,-0.110924966736712,0.0491509034280461,0.0246300070074636
2436,4,927223,-0.115654652823827,0.0490522342430769,0.0189292853379628
2437,4,927509,-0.113171665220787,0.048891393880706,0.0211994408234717
2438,4,927559,-0.118524460463113,0.0493486408144927,0.0168318566260397
2439,4,927577,-0.110963701928889,0.0490328951878072,0.0242397765967993
2440,4,928575,-0.0913961741676463,0.0495989707254046,0.0662107409373006
2441,4,929694,-0.0796562365640067,0.0495426116028337,0.108765806930213
2442,4,930648,-0.0706146909285164,0.0494382442621731,0.154077784022602
2443,4,930822,-0.0804675794038991,0.0493939779460845,0.104184529021154
2444,4,930823,-0.0911380426639781,0.0500129356369838,0.0692570323026869
2445,4,930964,-0.0796200392073584,0.0491424597249777,0.10608477000328
2446,4,932727,-0.0794608427004603,0.0496000374057808,0.11004298501847
2447,4,934187,-0.0858356893538045,0.0491128088292303,0.0813811122985005
2448,4,934911,-0.0912361407884333,0.0494263725215984,0.06574385821275
2449,4,936493,-0.0346760762535367,0.0496894242185201,0.485726492806498
2450,4,936521,0.00130305071966058,0.0493671929658076,0.978957138089308
2451,4,936663,0.0107564395006455,0.049502098933117,0.828105865779772
2452,4,937563,0.00985498923278233,0.0493817621266796,0.841933843704065
2455,4,938323,0.0148518832796525,0.0492383102182747,0.763109710449817
2456,4,938510,0.0336097156982705,0.0496971281470774,0.49929882476877
2457,4,938617,0.0295393279066605,0.0492652902731615,0.549159398273205
2458,4,941039,0.034796627035014,0.0494022670417506,0.481677471985495
2459,4,941936,0.0279591832262327,0.0495402479953515,0.572858661155934
2460,4,942067,0.0358047368414901,0.0491065539650575,0.466409669365725
2461,4,942069,0.0347421837031587,0.048970758089054,0.47851512101101
2462,4,942533,0.0316222225942083,0.0492522339225277,0.521259733408493
2463,4,944445,0.0275425522521181,0.0490538944286502,0.574829810199055
2464,4,947317,0.0296011096479557,0.049255792375449,0.548247596321813
2465,4,948413,0.0563843534679328,0.0492720027516291,0.253254393482074
2466,4,949523,0.0393794753175836,0.0491789547081957,0.42382172799775
2467,4,950108,0.0446033524275276,0.0491608562386979,0.364870254087841
2468,4,953287,0.0255441972559879,0.0494760326395195,0.605972085694612
2469,4,956734,0.0319365396720266,0.049676147595237,0.520709691662789
2471,4,959283,-0.00438826009159093,0.0492113574008227,0.928996030527854
2472,4,960412,0.0240627425237004,0.0497893671501778,0.629188899316764
2473,4,960833,0.0129110582894523,0.0493467401037074,0.793751952604614
2474,4,961744,0.006390530057675,0.0501411010448454,0.898656077968414
2475,4,962979,0.0188673085087426,0.04983897123912,0.705238214815889
2477,4,964930,0.0312777801753735,0.0492857574083157,0.526086661170809
2478,4,965160,0.00947207629013452,0.0491719859966017,0.847358302391897
2479,4,969630,0.0064938190276225,0.04992334278728,0.896580541648354
2481,4,973283,0.0115251118878696,0.0493006473450988,0.815297485212505
2482,4,974042,0.0263139467022986,0.0492704694544899,0.593628327297955
2483,4,974632,0.0222152033660443,0.0494972362693995,0.653839033295781
2484,4,974689,0.0239041157140774,0.0497895836091587,0.631451696166591
2485,4,974731,0.0245499355800974,0.048991312023363,0.616607486859548
2492,4,975090,0.00749391254682184,0.0491450015820498,0.878890945575476
2493,4,975108,0.0204499142211862,0.0494803626669135,0.679642509742575
2496,4,975252,0.00641971934722174,0.0492294284655487,0.896321002248825
2497,4,975354,-0.0136585744020093,0.0492088787509829,0.781510158624013
2498,4,975573,-0.0136858300721919,0.0495250464511877,0.782447435554165
2499,4,975702,-0.0542831787077427,0.0494580002929057,0.273144279754277
2504,4,976707,-0.0383070420996196,0.0499456721452373,0.443609499255948
2505,4,977037,-0.0248089821957249,0.0495688942269461,0.617038487829717
2506,4,977428,-0.0244156650900478,0.0495252717583065,0.622323306400916
2507,4,979983,-0.0439356476628559,0.0491937894284184,0.372404735484647
2508,4,980596,-0.0341035687856361,0.0501671960886007,0.497077802400606
2509,4,980779,-0.0471561414280188,0.0493507011007108,0.339962966760262
2510,4,980835,-0.0393094247254848,0.049139766097661,0.424276947112026
2511,4,996583,-0.0554642268898055,0.0495180936730663,0.263441158736436
2512,4,997624,-0.0513022811697132,0.0495124379734837,0.300841730178194
2513,4,998174,-0.0592180570990082,0.0491026823973709,0.228623441481825
2514,4,1112991,-0.0661467709681725,0.0491213824351073,0.178973590966414
2515,4,1118719,-0.0733527928153878,0.0491968535537316,0.13685301125615
2516,4,1123519,-0.0701345335449532,0.0492622192194728,0.155417129075604
2517,4,1123610,-0.101541406491834,0.0488520703808897,0.0383807542155561
2518,4,1123959,-0.0581763045769606,0.0493323914716009,0.239084106804882
2519,4,1126543,-0.0622876277417038,0.0495619966924559,0.209670842401797
2520,4,1127480,-0.0795720253823297,0.0488965828151074,0.104554261352457
2521,4,1133634,-0.0890393220217609,0.0489285122192773,0.0696387560108643
2522,4,1137173,-0.0819891577138833,0.0491031047830506,0.0958583429959985
2523,4,1138274,-0.0716867916434923,0.0492227288911451,0.1461776117624
2524,4,1138987,-0.09345043422911,0.048760323581767,0.0561053600398635
2525,4,1141284,-0.100078538259473,0.0492072468010466,0.0427174325414559
2526,4,1144564,-0.0918530889962289,0.0499033554326821,0.0665164953010254
2537,4,1156518,-0.102889827181665,0.0489062642601779,0.0361014009507664
2538,4,1156658,-0.0923110423785557,0.0490370242834252,0.0605936271279892
2539,4,1156839,-0.0958377533181442,0.0493779731990684,0.0530660249387015
2540,4,1157271,-0.0894600739499073,0.0488481419683974,0.0678847458911968
2542,4,1161556,-0.0729105583371677,0.0490962112564714,0.13842178118283
2543,4,1166231,-0.0735837854339763,0.0490714539506603,0.134631732839573
2544,4,1171385,-0.0605666307435069,0.0489303745996765,0.216608233047816
2545,4,1171794,-0.0587909765030537,0.0493153089356617,0.234005372877251
2546,4,1171863,-0.057530912059739,0.0489778512540081,0.240934065021167
2547,4,1172380,-0.0514744283135539,0.0497737429409882,0.301765439475903
2548,4,1172576,-0.0338868031875803,0.0501849929555212,0.499966758875902
2549,4,1172914,-0.0727518359099211,0.0488663298379585,0.137434780122676
2550,4,1173839,-0.0744175166259351,0.0489249969571812,0.129141734738513
2552,4,1175150,-0.0782023333621235,0.0491780533683075,0.112687659911214
2553,4,1175327,-0.0816563868733074,0.0490470112164859,0.0968280384451864
2554,4,1175949,-0.0433049041616406,0.0494303082639859,0.381582305568247
2556,4,1176852,-0.0248749396650183,0.0493857044192891,0.61479549122095
2558,4,1181165,-0.0327866851871453,0.0492164593238991,0.505735528062307
2559,4,1184872,-0.0352694289775123,0.049130563887586,0.473311364418608
2561,4,1189750,-0.00913795969706702,0.050001645936214,0.855096600990574
2562,4,1191476,0.00432677911063811,0.0491647089845132,0.929921976754656
2563,4,1191692,0.0120499113677242,0.0493002918858903,0.807048595595308
2564,4,1191935,-0.00315680124341589,0.0490731892504719,0.948745128402289
2565,4,1197131,-0.0565610650355029,0.0493341546889795,0.252369423634598
2566,4,1197837,-0.0522588346654387,0.04913558520412,0.288253307697601
2567,4,1198548,-0.0402002832696793,0.0491677145647451,0.414128310764257
2568,4,1213560,0.0236867833572336,0.0493377763726223,0.631457720834618
2570,4,1215342,0.00305879037042801,0.049563917291442,0.950825472970993
2571,4,1218917,0.0206375688793559,0.0494105564246017,0.676438468511644
2572,4,1218963,0.0354191123484801,0.0491151095978281,0.471297679800746
2573,4,1219676,0.0442245985509156,0.0498787906720816,0.37587566265541
2574,4,1222379,0.047433906743252,0.049569302897753,0.339262022914974
2575,4,1222542,0.0341781529681577,0.0496010058501956,0.491237098630569
2576,4,1224469,0.0459362015203678,0.0491511396684355,0.350638101195263
2577,4,1225163,0.0657696838537917,0.0498813309470372,0.188183440001231
2578,4,1225198,0.0425712510011067,0.0498024273465357,0.39324012697885
2579,4,1225542,0.0618193186111463,0.0499103863993411,0.216314345788074
2580,4,1226443,0.0470972621137804,0.0490779904192711,0.337892645084822
2581,4,1227990,0.0366641328142993,0.0494601899778351,0.459013066783
2582,4,1234689,0.0444789220861764,0.0490864630100283,0.365482914794837
2583,4,1235338,0.0309124223718752,0.04918673822903,0.530102071624533
2584,4,1235719,0.0314175343270348,0.0491150598400529,0.522800699994732
2586,4,1242195,0.00399929602995002,0.049213787978668,0.935278271450008
2587,4,1242241,0.0347091421522849,0.0492557395978499,0.481479009022189
2588,4,1242383,0.0176931812766412,0.0494122136640832,0.720502679578062
2589,4,1246177,0.0201674413544758,0.0490640535173293,0.681290337571671
2590,4,1248530,0.015032314165287,0.0492744879762203,0.760490377355451
2591,4,1248695,0.030052956002208,0.0492132053354708,0.541812015403835
2592,4,1257382,0.00499837604574218,0.0494252041247272,0.919504596243922
2593,4,1257441,0.00880347167436168,0.0495031919530812,0.858953429909582
2594,4,1259337,0.001455109561808,0.0499757870327751,0.976788296887283
2595,4,1261236,-0.0075485245808864,0.0492219586078233,0.878204497564522
2596,4,1261386,-0.00381569584942912,0.0493573918339289,0.9384227350052
2597,4,1261899,-0.00714995310702151,0.0492096613991474,0.884560320964911
2599,4,1266919,0.0105703839937572,0.0494748801037864,0.83094215530692
2600,4,1267444,0.0112381954917482,0.0495387070832334,0.820666364488077
2601,4,1268273,0.0129182640254948,0.0494606402897122,0.794103923417357
2602,4,1268325,0.0256776629678031,0.04941807570766,0.603667614487801
2603,4,1272320,0.0306291297852388,0.0496459935398659,0.537664962788889
2604,4,1276141,0.0463832742111641,0.0493393603915846,0.347815947146116
2606,4,1278618,0.039062273229006,0.0495122000252801,0.43067522398353
2607,4,1278772,0.016043502404535,0.0494374937959064,0.745735884235423
2608,4,1278850,0.0394559425570854,0.0492691298141297,0.423771723168288
2609,4,1279912,0.0262706612458686,0.0492412032309174,0.594016529667188
2611,4,1285240,0.0354404859087074,0.0490743488749247,0.47066228847925
2612,4,1287974,0.0166971039143812,0.0493553106738207,0.735335153393027
2613,4,1291435,0.0333080091572598,0.0491146355750536,0.498109024609439
2614,4,1292515,-0.0159683541341389,0.0492162603162036,0.745787416638886
2615,4,1296513,-0.0453412414191177,0.0491527046387371,0.35692045749338
2616,4,1311626,-0.0247291025975787,0.0492005413796411,0.615545928659132
2617,4,1317259,-0.00026034183381779,0.0491652463796379,0.995778019798884
2618,4,1318331,-0.00989117753098639,0.0490977064923091,0.840455680168086
2619,4,1318792,0.0191793643643347,0.0499886878576292,0.701450995842017
2620,4,1321563,0.0517710761653701,0.0491265190563277,0.292680819670669
2621,4,1323799,0.0369695033267651,0.0496542157830425,0.45704577716216
