SNP,Chr,Pos,Effect,SE,DHH1_LSM3_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1114,3,214156,0.104514398958476,0.161526934451107,0.518026527145492
1115,3,217647,0.167633569471417,0.162089597543201,0.301749192934089
1117,3,218769,0.234392679896057,0.163730391994837,0.153149653463456
1118,3,219050,0.159441617270264,0.162446597915361,0.327017585028437
1119,3,221006,-0.0285128138027849,0.162354920830832,0.860692979802399
1120,3,221813,0.0208540245081413,0.16213458373879,0.897730249288595
1121,3,222829,-0.0278907441894093,0.162591435520801,0.863898394438464
1122,3,224310,-0.104429853733836,0.164102893124602,0.524948903180243
1124,3,226294,-0.0443321039206523,0.162244493972393,0.784826541733584
1125,3,226510,-0.0494536456378234,0.162070857214408,0.760442445286307
1126,3,227816,-0.0953046141501339,0.165233332338947,0.5644502549975
1127,3,228048,-0.0897744234178282,0.1623496996003,0.580634338917117
1130,3,229351,-0.056821780702936,0.162509311618746,0.726808039999237
1131,3,230175,0.00396865959738815,0.161798152364049,0.980444941939734
1132,3,233663,0.162788086735848,0.161954259621748,0.315513832192739
1133,3,234438,0.132887366315894,0.161780300985202,0.411969253077079
1134,3,235617,0.194512193885858,0.162062589598611,0.230855326711483
1135,3,237105,0.280656219030443,0.160930904635487,0.0820374575354774
1136,3,238714,0.29086583748347,0.160752064680044,0.0712383570299098
1137,3,238914,0.328814731568246,0.161462692431144,0.0424485949590168
1138,3,241126,0.352168622042354,0.16108615831875,0.0294562842485442
1140,3,242578,0.338435372448857,0.161663778842974,0.0370219627825101
1141,3,245238,0.408070605666355,0.161636670180524,0.0120200908518195
1142,3,247158,0.337773744685153,0.160476724375923,0.0360138402711961
1144,3,248454,0.223214469359505,0.161292553737331,0.167260217224611
1146,3,249928,0.147703928537071,0.162180603634572,0.363055262280241
1147,3,251255,0.206129279626822,0.16237305525576,0.205106354959916
1148,3,251274,0.181972502487176,0.162454818221396,0.26341468395107
1149,3,251879,0.157872659352982,0.16241593321177,0.331702730074382
1150,3,251939,0.168909660820525,0.1622032913509,0.298427920220129
1151,3,252801,0.223265738846361,0.161966610607727,0.168931918139547
1152,3,253109,0.227956545042321,0.161253344111868,0.158344566169948
1153,3,253118,0.225026711020389,0.161316062348166,0.163910105915399
1154,3,253321,0.224661586413234,0.161470974989679,0.164997512368531
1155,3,253394,0.186723492980536,0.162169936540949,0.250344371613353
1156,3,254361,0.212586640218821,0.162430135380391,0.191457513804354
1157,3,254926,0.237037069112097,0.162043185922007,0.144411374967456
1158,3,256359,0.332138610942129,0.161713799594798,0.0407247027057696
1159,3,256593,0.324938925097691,0.162289363241385,0.0460257139936865
1160,3,256989,0.368606864326331,0.161181411555756,0.0227926491468338
1161,3,257462,0.351308026345081,0.160992086731104,0.0297576677090377
1162,3,258273,0.30813605956235,0.161442325441872,0.0571187139812021
1163,3,258343,0.305630929065826,0.16171748374696,0.0595895415374353
1164,3,258579,0.354802061786339,0.161318451927013,0.028498153392378
1165,3,258768,0.421470395814435,0.16131172275503,0.00936509855158522
1166,3,258781,0.391103634775935,0.161195045207653,0.01575498808877
1167,3,258828,0.397412876483285,0.160574503170526,0.0137947173024832
1168,3,259020,0.39386588552547,0.161997686526102,0.0155415764563433
1169,3,259458,0.337109624223862,0.161540175516763,0.0376190117380287
1171,3,261281,0.16344952576959,0.162241104214097,0.314409451295647
1172,3,262631,0.148927778994358,0.162307843731953,0.35947382421328
1173,3,265059,-0.137922261982358,0.162675094381528,0.397102231147628
1174,3,267625,-0.156465388453773,0.163325450485382,0.338719628569524
1178,3,274530,-0.135284063983076,0.164028375946101,0.41006475125661
1179,3,274845,-0.131016188889335,0.16251468339103,0.420681474054954
1180,3,275765,-0.138906610056601,0.163564427344449,0.396319391655407
1181,3,278462,-0.154339997665494,0.163533165453462,0.345925493330045
1182,3,278675,-0.19054611859398,0.163732887479715,0.245306451240132
1183,3,278791,-0.168163869873085,0.164809287483955,0.308259219808656
1184,3,282537,-0.135127868558122,0.16668594800978,0.418099441652811
1185,3,284743,-0.213525810034692,0.164310274551684,0.19461080094967
1186,3,285299,-0.248191414578091,0.164725287639086,0.132782185551673
1187,3,285659,-0.138289229740503,0.165982177929695,0.405319491530225
1191,3,289803,-0.145096148551231,0.164699632027261,0.378931128236668
1192,3,289856,-0.169875518328936,0.164523190690857,0.302529675950637
1193,3,289942,-0.169875518328936,0.164523190690857,0.302529675950637
1194,3,290417,-0.125619256390481,0.166218270493302,0.450303825727326
1195,3,290527,-0.19511776093565,0.167827891119371,0.245774648036138
1196,3,290957,-0.145101384047579,0.166603471886613,0.384379619339711
1197,3,290963,-0.148571571757023,0.166661929997743,0.373292469219414
1198,3,291002,-0.142058900118668,0.166820906226595,0.395032705159716
1199,3,291045,-0.14832468343223,0.166098732884266,0.37247032202286
1200,3,291075,-0.132635617298182,0.1655495100488,0.423564074043367
1201,3,291159,-0.161536409091796,0.166122036218417,0.331519397659722
1206,3,291349,-0.173393214962304,0.167316750598397,0.300763592120165
1213,3,293851,-0.310461495382874,0.18813347234526,0.0997875179384995
1214,3,293855,-0.23659995876776,0.185000591747189,0.20176723204287
1215,3,295047,-0.112528038508026,0.167393215081474,0.501872105072907
1216,3,295867,-0.127850688022733,0.166677040155029,0.44356070074583
1218,3,297295,-0.177895288620144,0.164258356905016,0.27953820631542
1219,3,298996,-0.066422315337909,0.16355604305523,0.684905286461012
1220,3,299045,-0.0151840503736254,0.163737363453601,0.926167347867631
1223,3,299701,-0.16077923019182,0.164304310056401,0.328474779999871
1224,3,302380,-0.0734653132165985,0.16385542819611,0.654172467740604
1233,3,306783,-0.152720970083415,0.171519947105946,0.373858800952647
1247,3,311452,-0.0997564642709459,0.162647563073688,0.540053812520197
1248,3,312012,0.418849972658908,0.29562467453824,0.157414478592665
1253,4,0,0.0241168698938385,0.178182266386336,0.892412743232901
1254,4,0,0.118511400995064,0.188691579710052,0.530364613237272
1255,4,0,0.144863481788652,0.188621236191122,0.442993158016155
1257,4,1,0.0984502463517503,0.205330771114577,0.631900172794484
1259,4,2,0.168718472170545,0.260024229546329,0.516852882789221
1261,4,2,-0.0762569014042747,0.281843668223278,0.786884099317625
1262,4,2,-0.109394255873466,0.274991213296433,0.691010702938813
1263,4,2,-0.036794343407216,0.288444290265358,0.89856875330635
1264,4,3,0.452695345502995,0.368420023461779,0.219984840404559
1265,4,3,0.450327085215839,0.37054044010754,0.225054339840358
1266,4,4,0.900521725648034,0.572645184143745,0.116715430278698
1267,4,4,1.28607820693517,0.600898060991389,0.0330186386089375
1270,4,5,1.05405050588959,0.625587896077066,0.0928924633357258
1271,4,6,0.576198717323578,0.536885494181741,0.283903463537103
1272,4,6,0.143611119715576,0.377881678642035,0.704142379663419
1273,4,7,0.217234415276586,0.374335143495406,0.562068652109118
1274,4,7,0.337481347125642,0.355386790375309,0.342956561848207
1278,4,8,0.357884456133835,0.355330239643132,0.314534187169222
1279,4,8,0.0148486747437744,0.305260336439039,0.961231581825893
1280,4,8,0.00697469499758796,0.290148235634837,0.980835573296233
1281,4,8,-0.0760542330540286,0.281085326107796,0.786877230267812
1282,4,9,-0.205794108435077,0.270645966164316,0.447534316855316
1283,4,9,-0.418088032119735,0.249607671652809,0.0948236099650928
1284,4,9,-0.452342047513902,0.251154144558573,0.0725477810435606
1285,4,10,-0.192659851436173,0.220931074199988,0.383781464144375
1286,4,13,-0.163421876208171,0.208410274976351,0.433486509925183
1287,4,20,-0.130035720053554,0.199060661062532,0.514022492289264
1288,4,23,0.0438949050236115,0.201482676496922,0.827664501963116
1289,4,26,-0.0143914358069663,0.198068891582696,0.942118834430143
1290,4,30,0.0454879304240592,0.199094929099895,0.819410391419946
1291,4,30,-0.000567018981158185,0.191047830077552,0.997633604469073
1292,4,31,0.00283887096491231,0.192488607026447,0.988241353811045
1293,4,32,-0.0755707124632767,0.190300053673383,0.691523787522482
1294,4,33,-0.0671103308503609,0.188734839879195,0.722367522472736
1295,4,34,-0.0776914201535002,0.187294228220207,0.67853336338076
1297,4,36,-0.054027791415785,0.190971652978722,0.777411648930031
1299,4,43,-0.00606589338152119,0.192492687841372,0.974878767252777
1301,4,44,-0.0223631181180801,0.190989592988924,0.906854715484902
1302,4,55,-0.0458165574609231,0.188038373574904,0.807639288358491
1304,4,57,-0.0436603980519825,0.190220550196208,0.818593717649998
1305,4,58,0.0570255301830134,0.18949975587849,0.763647581739943
1306,4,60,0.0558321840617761,0.182678300251446,0.760065630184718
1307,4,73,-0.0719918340419099,0.180553641873651,0.690334544690605
1309,4,80,0.0183357949795213,0.175959015255027,0.917065909620597
1310,4,81,-0.0334798564919683,0.17747563540057,0.850479619927198
1311,4,81,0.0178245950310667,0.173257022401694,0.918117030509348
1312,4,82,0.0630314562290333,0.173307022923043,0.716301093491271
1313,4,85,0.00977902689849586,0.172781917854916,0.95489783692798
1314,4,86,0.00977902689849586,0.172781917854916,0.95489783692798
1316,4,112,0.0248449511704729,0.173334446682001,0.886107134651874
1317,4,118,0.0664457225272885,0.172611599455223,0.700511062172043
1318,4,135,0.0093501583909279,0.172917179164701,0.956907556833496
1319,4,148,0.0526996420393036,0.174209210939475,0.762443171253099
1321,4,155,0.046299716588444,0.172543577811878,0.788597157671403
1322,4,165,-0.0409804120577881,0.171261477201107,0.811022970219486
1323,4,211,-0.0301655196243251,0.167342934287638,0.857050570911791
1324,4,275,-0.0233655829904953,0.16502717252146,0.887487574514836
1325,4,306,-0.0264540297443632,0.166872841992337,0.874131354728707
1326,4,314,-0.0953877680249795,0.167771054625015,0.570016870377255
1328,4,423,0.129175022362423,0.166070700329121,0.437189355924865
1330,4,486,0.195163982743084,0.164857971168258,0.237276510199156
1331,4,501,0.143434027706181,0.165373460289831,0.386348223084743
1332,4,573,0.137325442580163,0.165178095953667,0.406322100949592
1333,4,593,0.105825379956725,0.164784354438761,0.521156753990852
1334,4,624,0.137716883090529,0.165144508836499,0.404891453981533
1335,4,633,0.157161709009636,0.166498446052115,0.345854603288201
1336,4,650,0.202384394259556,0.165304207414983,0.221649936188464
1337,4,684,0.157160805467112,0.163837269075658,0.338089654948258
1338,4,697,0.140947360722455,0.163567415009003,0.389433154909477
1339,4,704,0.115861677922884,0.163953336786164,0.480234834842145
1340,4,771,0.0659195941749331,0.163701763664946,0.687426642627397
1341,4,835,-0.12788258153157,0.163784559716269,0.435444863789909
1342,4,851,0.00323978086947052,0.163069712897334,0.984160328616589
1345,4,935,-0.05167999659022,0.163175951721044,0.751648358269764
1346,4,959,-0.0391822538784324,0.163664022373131,0.810929224640766
1347,4,975,-0.0219051277251276,0.163010860385359,0.893179996263243
1348,4,999,-0.107842866814133,0.163650617821658,0.510336730459513
1349,4,1046,-0.0573666658706133,0.162605778546722,0.724451954434723
1350,4,1309,-0.0598130157297957,0.162878440425692,0.713671332819942
1351,4,1418,-0.0305386961526518,0.164318319235045,0.852668489391616
1352,4,1685,-0.0269918205815789,0.163661768031765,0.869097880936827
1353,4,1834,-0.0645540669630988,0.163345106812721,0.692933631802464
1358,4,2947,-0.0725688535906593,0.16286896050099,0.656183986041523
1359,4,3400,-0.0989611290961444,0.164430606848961,0.547666123903211
1360,4,3501,-0.0734881699596898,0.165834838932563,0.657935403590929
1361,4,3576,-0.0898932399180362,0.166119204469639,0.588754515660051
1362,4,4193,-0.0892312310931016,0.165381825720407,0.589849791576745
1363,4,4217,-0.0923370975104872,0.163760819773322,0.573211929457715
1364,4,4354,-0.0876975823837588,0.164242690558024,0.593711371482551
1366,4,5164,-0.115866323468763,0.163718442110464,0.479588014993554
1367,4,5243,-0.109951345854582,0.165274249627062,0.506314766936893
1368,4,5360,-0.177568519480015,0.163617422082702,0.278544200308602
1369,4,5373,-0.136775748642209,0.164445071757729,0.406117294515973
1372,4,5583,-0.116630951908153,0.162142864665949,0.472425974961201
1379,4,6085,-0.141371084801267,0.163678894033663,0.3883337370851
1380,4,6124,-0.105213470631152,0.163091251487477,0.519268310970844
1381,4,6371,-0.242914265829351,0.162219792159157,0.135172643597359
1382,4,6383,-0.209519876289558,0.162900339744623,0.199221674720777
1383,4,6424,-0.211097750059965,0.162334173552051,0.19431565070832
1384,4,6509,-0.142223936836931,0.164791856421406,0.388694872362155
1385,4,6795,-0.0548173840875729,0.165653736778473,0.740904674894217
1386,4,6930,-0.0992351523860127,0.16567331486448,0.549569809583728
1387,4,6965,-0.172997898552433,0.163453803342371,0.290601303877852
1388,4,7094,-0.245869762993706,0.164207766610862,0.135206481923392
1389,4,7383,-0.193819869804773,0.163038142972777,0.235317177497263
1391,4,7893,-0.209071381051844,0.162773454116943,0.199833233344148
1392,4,8452,-0.200616608529474,0.162313384642617,0.217286651747848
1393,4,8550,-0.271359682535289,0.163628789111013,0.0981278561811483
1396,4,8644,-0.129618177939723,0.163984048323424,0.42980642544728
1397,4,9487,-0.12516741099452,0.162400864421535,0.441381820814516
1398,4,13362,-0.102395023194577,0.165094971565419,0.535513850777343
1399,4,13533,-0.0285808595938777,0.163670239506992,0.861474681910004
1400,4,13882,-0.0708690706536075,0.16249367689309,0.663005875010608
1401,4,14176,-0.17513975460032,0.162206543963978,0.280998274393765
1402,4,15219,-0.167962801469025,0.162115712094896,0.300879919079756
1403,4,15754,-0.0655359727193096,0.162382539760822,0.686758588060788
1404,4,16051,-0.0576934258908203,0.162341990574875,0.722515665674631
1405,4,16202,-0.00116354019210441,0.162273209849772,0.994283064151643
1406,4,16647,-0.0639043229667408,0.161925958136123,0.693338432078543
1409,4,17795,0.00297001575740236,0.16366799696864,0.985532164187011
1412,4,18597,-0.0254775804672187,0.162321587365028,0.875368124472619
1413,4,18955,-0.0121348718479474,0.161621401670787,0.940191932382124
1414,4,19310,-0.195642036906759,0.161992921166304,0.227963643180521
1415,4,20302,-0.0912360178636621,0.162650059430111,0.57519811671335
1416,4,20874,-0.111481241924114,0.164810241759687,0.499215832311972
1417,4,21871,-0.208118545959742,0.162220460856175,0.200356026528781
1418,4,22141,-0.218835346485585,0.161916587387505,0.177390725437856
1419,4,22771,-0.272595700926711,0.164596884474122,0.0985817985423171
1421,4,26744,-0.264626230907206,0.163116554805111,0.105628918923935
1424,4,28509,-0.189589997642488,0.16170084412623,0.241797530873605
1425,4,29308,-0.264960832726716,0.1627201189116,0.104348636483736
1426,4,29835,-0.235339918010484,0.162151362338939,0.147567884347739
1429,4,36857,-0.267588499436467,0.16237336132739,0.100245951145935
1430,4,37106,-0.327935821878189,0.161611857883885,0.0431922781843348
1431,4,38160,-0.313353937599382,0.162206804263021,0.0541821064572416
1432,4,38200,-0.297509581829776,0.161825327121513,0.0668344531473952
1433,4,39021,-0.214562226164804,0.161879904797463,0.185882174017938
1434,4,40300,-0.172498064876432,0.161956651073903,0.287564139379161
1435,4,43687,-0.166472038117632,0.161772931861512,0.304161905806124
1436,4,43708,-0.139672616307403,0.162919860905001,0.391855947479875
1439,4,43992,-0.205524265423594,0.161904100566062,0.205127655171145
1442,4,46913,-0.201588646879284,0.164905427379127,0.222353066271855
1443,4,47131,-0.248375813593439,0.163030172302122,0.12852999532758
1445,4,48617,-0.175420502798941,0.162454451450941,0.280962477395312
1446,4,48723,-0.217915200013323,0.162320351147351,0.180296363823052
1447,4,49408,-0.168302314064119,0.162290419234898,0.300425180812502
1448,4,49568,-0.224461556660836,0.162580585824548,0.168270221836416
1449,4,49675,-0.14943580666706,0.162252252215322,0.357674648857006
1450,4,51735,-0.159768540793063,0.162224358732561,0.325366602061569
1451,4,51775,-0.143385344868745,0.162617505326292,0.378520781357542
1452,4,51793,-0.142697514812549,0.162819738293022,0.381400962109107
1453,4,51859,-0.151777992544853,0.165037512198373,0.358379751899226
1454,4,52093,-0.215300457640953,0.162230227503801,0.185323713816573
1455,4,52141,-0.152824080835093,0.163059198756196,0.349280693201634
1456,4,52459,-0.164847356372623,0.163523960360555,0.314100329863835
1457,4,53342,-0.184528052553859,0.162765927992661,0.257688928595068
1458,4,55290,-0.208636042754007,0.162067092689293,0.198817946651473
1459,4,56089,-0.179022762422475,0.162167392996721,0.270371939597856
1461,4,57719,-0.21952842980328,0.162323294651398,0.17710835962821
1464,4,60023,-0.239716363385109,0.162323095246834,0.140624726257892
1465,4,60460,-0.23698426542306,0.162644106080632,0.145985304001439
1466,4,61772,-0.239755030303047,0.163961535005943,0.144558601796925
1467,4,62037,-0.267115535610249,0.163798713294183,0.10383392506675
1468,4,62324,-0.287312732818826,0.1642268343055,0.0810758492802936
1469,4,62762,-0.235140010371419,0.163755422366659,0.151910091228035
1470,4,64285,-0.253562630370624,0.163445303075766,0.121711305992843
1471,4,65329,-0.240111110437221,0.16236184826345,0.140068407138613
1472,4,65934,-0.231393661065864,0.162534753227962,0.155429196269004
1473,4,66022,-0.279530304482187,0.161407989783585,0.0841784169382689
1475,4,66159,-0.262043759767364,0.162398976769293,0.107512070790902
1476,4,66228,-0.194706505668338,0.163822942139206,0.235428374399801
1477,4,66763,-0.0387985202977371,0.162260081637086,0.811156605041826
1478,4,68860,-0.000685976662269605,0.162334970260009,0.996630787163057
1479,4,68911,-0.0472611884202169,0.161995866793833,0.770654365956356
1480,4,69269,-0.037536628749882,0.16285177984481,0.817840156059726
1481,4,70023,0.00719330692876208,0.163198684754553,0.964867955678289
1482,4,70129,-0.0765283756419198,0.162368917415643,0.637700498836087
1484,4,71282,0.0704987836646647,0.161869635010994,0.663445291176833
1485,4,71689,0.00961183022095125,0.163775557935269,0.953232998134286
1486,4,72324,-0.0647340743145529,0.162037665519301,0.689766301929945
1487,4,72434,-0.00759172220590237,0.164280483100638,0.963167446075191
1488,4,72764,-0.0416899809158668,0.162170679390671,0.79727087439372
1489,4,73313,-0.103929490259053,0.16184033099442,0.521177678572501
1490,4,74160,-0.0725056445090587,0.163041104488811,0.656803497129862
1491,4,76499,-0.0925871503738916,0.161875180047754,0.567708836732182
1493,4,77589,-0.0464772912913251,0.162374089249143,0.774865368900768
1494,4,77718,-0.0203971470185509,0.161936309221114,0.899837008632273
1495,4,77851,-0.24357609184645,0.163254481721616,0.136591621530368
1496,4,77997,-0.145979023170687,0.163188506231019,0.371641315389612
1497,4,79690,-0.211029182241724,0.161479554716985,0.192115148865311
1498,4,79853,-0.231338841577987,0.163659925275331,0.158380044273011
1499,4,80944,-0.202721871601898,0.162178923275144,0.212131608762031
1500,4,82080,-0.230403771443432,0.162970392569452,0.158308701613088
1501,4,82454,-0.268843811279814,0.162552241801138,0.0990384297560817
1506,4,83947,-0.254941537763464,0.162149285355941,0.116785102594233
1507,4,84004,-0.263309346586308,0.164001711519725,0.109271828941531
1508,4,84689,-0.214821092163819,0.161182103498825,0.183461962417623
1509,4,84692,-0.184181044464807,0.161781407436214,0.255702083244513
1510,4,84897,-0.147379038812585,0.162939845196915,0.366347376724698
1511,4,85322,-0.175999567363148,0.162827977552057,0.280482749763772
1512,4,85809,-0.17137575215429,0.161449141081658,0.289195478535844
1513,4,86292,-0.153188498592422,0.164838451238484,0.353355714746552
1514,4,86372,-0.255294140359105,0.16183898023,0.115585943807133
1515,4,86424,-0.267801279773307,0.161996936740837,0.0991943379182705
1516,4,86904,-0.231528041997396,0.163132104533037,0.156703537860795
1517,4,90193,-0.352179188133658,0.162241665771651,0.0306192945773959
1518,4,90424,-0.320591644904717,0.161499163475395,0.0479071727934271
1519,4,90554,-0.313170877504922,0.162256352426485,0.0543954103852225
1520,4,91087,-0.327507077499565,0.160993901218893,0.0426702502434721
1521,4,91200,-0.229187151119773,0.162947598533444,0.160452954525209
1522,4,91234,-0.175179907451458,0.161547290906599,0.278932954786948
1523,4,91966,-0.249402674146196,0.163873784196721,0.128924560407178
1524,4,92317,-0.282195513509717,0.161856266338269,0.0821178729638498
1525,4,94122,-0.270316376530375,0.165240677489633,0.102752859503704
1526,4,95022,-0.164585558076325,0.165567033097784,0.320868710394008
1527,4,95148,-0.0835481126547755,0.164727593556058,0.612338528816309
1528,4,95215,-0.103117126915001,0.164002715243406,0.529917693974299
1529,4,95478,-0.107689619084239,0.164643448156149,0.513487582279829
1530,4,96178,-0.036086365838908,0.163644930549811,0.825596602655196
1531,4,96325,0.0782173168114327,0.164212210606335,0.634142155211982
1532,4,98110,0.071189719769555,0.163320234069171,0.663182696095245
1533,4,98128,0.109707537986061,0.165107454966791,0.506828823450517
1534,4,98837,0.162177651487443,0.166345394629787,0.330255043372465
1535,4,98990,0.0948234290769753,0.165950010967463,0.568093811843181
1536,4,99543,0.0919718718802203,0.165925633504495,0.57972744750698
1537,4,102509,0.114836337251024,0.16283782902834,0.481139005104289
1538,4,102705,0.116873874639236,0.163009904818763,0.473864215826914
1539,4,103444,0.117494466609667,0.163244443161437,0.4721579091916
1540,4,103991,0.111547674850058,0.163256261033871,0.494886119472135
1541,4,105908,0.136542225627846,0.163800590396651,0.405076809017033
1542,4,106371,0.136542225627846,0.163800590396651,0.405076809017033
1543,4,107525,0.10283681895776,0.163975284623231,0.530967453499737
1544,4,108510,0.124727232335931,0.1633554326171,0.445655698960508
1545,4,108791,0.114877881950413,0.163206413270673,0.481970969201076
1546,4,111205,0.126751120288462,0.163351019405813,0.438302046102129
1547,4,112474,0.126751120288462,0.163351019405813,0.438302046102129
1548,4,112969,0.11369008827667,0.163080369712472,0.486173124081075
1549,4,114992,0.132882174621685,0.163681818562162,0.417434999758937
1550,4,115453,0.148101258588897,0.164119811810708,0.367461232607766
1551,4,115541,0.0721805057942687,0.164021624673447,0.660157896667543
1553,4,116782,0.0721438635150314,0.16344516987688,0.659197378215691
1554,4,117170,0.132739913592845,0.16338494590053,0.417088691650244
1555,4,117432,0.125192860295148,0.165731955847737,0.450516571730599
1556,4,121939,0.142318377426329,0.165596664541011,0.390687787387268
1557,4,121955,0.113593454109698,0.162728365165099,0.485601956121699
1558,4,122050,0.113847740830744,0.163131119861159,0.48570479645023
1559,4,122309,0.100278787298116,0.163450507644104,0.539933211879547
1560,4,122365,0.108472464800135,0.163788431635199,0.508229157658317
1561,4,122560,0.114371454760616,0.162956143866706,0.48323257287542
1562,4,122596,0.1009659379058,0.163275770402745,0.536725815555775
1563,4,122617,0.111358854409965,0.162670367858372,0.494066055897362
1564,4,123193,0.113067703357989,0.163132656726291,0.488700787751445
1565,4,123439,0.100473952301927,0.163625580803883,0.539579163087842
1566,4,123976,0.0679665799655387,0.163750946169626,0.678349629185953
1567,4,126981,0.114804345208108,0.163955443801446,0.484253186196351
1568,4,127308,0.0790382904667764,0.163436136838839,0.628967120665218
1569,4,127323,0.00970102431706954,0.163198317050791,0.952632770950434
1570,4,132281,0.0330556656759654,0.164029275692529,0.840405751362592
1571,4,132892,-0.0353667828150441,0.16387934340282,0.829260584727063
1572,4,132952,0.0734704754517849,0.162372918689633,0.651201270310852
1573,4,135298,0.0446110930105829,0.162983398389596,0.784463299532315
1577,4,135873,-0.00210433508014571,0.162203795378168,0.989656341968183
1578,4,136069,-0.00063152791530946,0.163557367544858,0.996921395881104
1579,4,136920,-0.00825060068773548,0.163795599542772,0.959854979485742
1580,4,137351,-0.0258366773309148,0.162005720493877,0.873381899235122
1581,4,137511,-0.10057898046983,0.161620514534607,0.534136073663957
1582,4,141606,0.0349730759532982,0.165919984890387,0.833178397014501
1583,4,142711,-0.00355262257318173,0.164348952609811,0.982766213770412
1584,4,143484,0.00425237757893865,0.162863877117472,0.979184346247489
1585,4,145738,-0.0257796305193821,0.162468382190734,0.874015867564846
1586,4,147035,0.0165435755847518,0.162674791318694,0.919054741959041
1587,4,147814,-0.00796975674183986,0.162936324104305,0.961016035661138
1588,4,148075,-0.0590632613839146,0.165649602337905,0.721637690703329
1591,4,149457,-0.0278757887142347,0.16352299977834,0.8647380774421
1592,4,149464,0.00375644051313961,0.1625515423449,0.981576202730316
1593,4,149678,-0.00445823006748008,0.162334800942973,0.978105824900449
1594,4,154434,0.0302061273157344,0.161808149708678,0.852019833529788
1595,4,156313,0.00363189598743868,0.16314150144359,0.982251344425208
1596,4,156362,-0.0188214423501071,0.163978567985926,0.908684846203255
1597,4,156963,-0.00364020638374868,0.163298511426923,0.982227840595212
1599,4,158123,-0.044726167973991,0.165294034878,0.786867992068
1600,4,158426,-0.0273012929468232,0.16455276197363,0.868321113636252
1601,4,158963,-0.0349128345492967,0.162108497812563,0.829605508676594
1603,4,161760,-0.0533525995374147,0.162912129408314,0.743489086897649
1604,4,163032,-0.137443318629641,0.164314683179644,0.403459786761105
1605,4,163327,-0.101004690113013,0.163711912152291,0.537654847054274
1607,4,165032,-0.172803648036086,0.161946723437575,0.286682937691811
1608,4,165290,-0.143958166148585,0.163695037661193,0.379766966285371
1609,4,165509,-0.168803636336738,0.162288944249035,0.298985564535878
1610,4,167204,-0.176534387833833,0.164758746004795,0.284689246039697
1611,4,167436,-0.0700008368780813,0.16328364848808,0.668397981290813
1612,4,167687,-0.124537747527741,0.161420636506713,0.440920423812589
1613,4,168238,-0.148284605249073,0.162096628893944,0.360925583198161
1614,4,168256,-0.131044340745438,0.164196982953228,0.425353520548808
1615,4,171883,-0.106178464728804,0.162589353638159,0.51415116995732
1616,4,172408,-0.165687437993133,0.162230796180923,0.307808451513428
1617,4,173416,-0.180563754525172,0.16406783182846,0.271845377259365
1618,4,173461,-0.139966826361955,0.162711784871654,0.390255368232456
1622,4,174546,-0.107268438173521,0.162563995697527,0.509778066795378
1623,4,174974,-0.174724606551528,0.169137383998797,0.302295369418045
1624,4,175467,-0.296273625299237,0.161487134369045,0.0673978205653616
1625,4,177157,-0.0888287313426417,0.162104092451549,0.584056500006868
1626,4,177207,-0.153255154871818,0.161503289439516,0.343305909701461
1627,4,177280,-0.197849704346223,0.162284084831689,0.223598809698653
1628,4,177330,-0.10603629705315,0.162439438045946,0.514326652787551
1629,4,177633,-0.0899736816138509,0.162184539557572,0.579409369054227
1630,4,177756,-0.047084811102042,0.165402409775721,0.776065259236184
1631,4,178032,0.0427696274911713,0.16248533948749,0.792533467164693
1632,4,178058,0.00884121656779008,0.162788013763385,0.956717929969767
1633,4,178267,-0.0214169251264862,0.162470177296482,0.895201249297476
1634,4,178339,-0.0229901605600371,0.163934619461415,0.88855050050379
1635,4,178489,0.0796684054759296,0.162217810813457,0.623646791231817
1636,4,178698,0.211239838818708,0.161195511596075,0.190893167546013
1637,4,178705,0.258930206768048,0.163502775227703,0.114170185596474
1638,4,178974,0.188468861569007,0.162788438997464,0.247747443322294
1639,4,179020,0.144423751083796,0.163218704036311,0.376840898547988
1640,4,179134,0.146734716580972,0.165095297631407,0.374722274174603
1641,4,179240,0.112463231684977,0.162890748665828,0.490383023393867
1642,4,179480,0.0910974031689056,0.162562150598417,0.575572280030302
1643,4,179651,-0.0217256492270156,0.162673064564221,0.893831313217053
1644,4,179674,-0.0169134349596922,0.165239440337313,0.918531328958662
1645,4,179696,0.0341278445269757,0.162351852216819,0.833625717739106
1646,4,179726,0.0381694062024938,0.162194964102836,0.814088759953735
1647,4,179806,0.0381694062024938,0.162194964102836,0.814088759953735
1648,4,179890,-0.0433075468024545,0.162210576852474,0.789637770764092
1649,4,180004,-0.0564865861524381,0.163371952553611,0.729733191367236
1650,4,180086,-0.086211580050348,0.16215176594965,0.595287491654269
1651,4,180121,-0.0149704317687432,0.165476712430126,0.927966226935486
1652,4,182380,0.125090571289433,0.162773442452068,0.442706996484131
1656,4,192266,0.171031599647509,0.165872236751022,0.303197781265242
1659,4,193794,0.228616392606573,0.16338206353047,0.162608701689662
1660,4,193943,-0.00695625415431989,0.164348644341575,0.966262586998543
1661,4,195122,0.0144392748488054,0.163937384780353,0.929864636854978
1662,4,195463,0.0783399303303686,0.162038592018078,0.62906560078664
1663,4,195795,0.0513300277047036,0.162510611717264,0.752298121454821
1664,4,196790,0.0680604688614564,0.162493201107156,0.675579634930432
1665,4,198420,0.140729557082771,0.162274304406703,0.386403734567208
