SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3645,6,50825,0.104882577536959,0.0987632887451875,0.288980216780343
3649,6,51526,0.0786863208441044,0.0990481391453733,0.427481790553396
3650,6,51781,0.0817432051866959,0.0988062874805249,0.4086215689676
3651,6,52550,0.0515833055225332,0.0987232638728459,0.601647179642378
3652,6,53989,0.0408008016675818,0.0983812161926638,0.678597739590923
3654,6,54932,0.103788896113419,0.100185553057938,0.300926826158274
3655,6,55876,0.186943675396466,0.0985167509146327,0.0585668099681675
3656,6,56091,0.185696193435192,0.0986913637848627,0.060715028109005
3657,6,57460,0.120207654292323,0.0985539756079867,0.223387641321965
3660,6,62743,0.118620063326884,0.099110621112625,0.232170090997513
3662,6,64449,0.0376276602064895,0.0989006511719323,0.703833428218096
3664,6,65125,0.0568375278857302,0.100831749531606,0.573325201488798
3665,6,65133,0.0551414374636979,0.100958313280677,0.585287055647645
3666,6,65183,0.0656337419007843,0.098730232345441,0.506626184266084
3667,6,66460,0.0870926983954618,0.09907585944614,0.379971794301428
3668,6,67184,0.110339549866004,0.098993524861866,0.265774237154177
3669,6,71471,0.179206878048116,0.0991168648432939,0.0714518304732474
3670,6,71997,0.19576176387306,0.0994843470020207,0.0498776113175127
3671,6,72514,0.166361383363084,0.0996587136022229,0.0959423152143718
3673,6,73433,0.142964719527332,0.0995675755955243,0.151928803959187
3674,6,74406,0.115383418970267,0.0989486249239004,0.244363597070109
3676,6,74913,0.239977707049289,0.0979596838669682,0.0147802964655316
3677,6,75397,0.196665820136192,0.0991152552543423,0.0480061001871014
3678,6,76427,0.00481779975829916,0.0990176101165915,0.961220966844296
3681,6,76526,0.0348726550999067,0.101094766490837,0.730337283527869
3682,6,78316,0.0992615673089838,0.0993629765277063,0.318488952120623
3683,6,78381,0.104454638027153,0.0993310394737011,0.293711135834169
3684,6,78862,0.126031414364419,0.0993010768288105,0.205211340151062
3685,6,78907,0.0854461339193187,0.0992760031774136,0.389991503705128
3686,6,79638,0.0847857474382653,0.0993841020122131,0.394175808363647
3687,6,79955,0.035053335046237,0.0996489880388521,0.725222073063526
3688,6,80725,0.0633949176263252,0.0989707120673732,0.522235737983969
3689,6,80860,0.101410507824977,0.0991264343352909,0.306988550118786
3690,6,83761,0.0253934102564766,0.0992919509791135,0.798296778742914
3692,6,88005,0.146642690521489,0.101858690985307,0.150847571096687
3693,6,88006,0.156374615288191,0.101503192347431,0.124312965061707
3696,6,88398,0.225518518229996,0.100120106376453,0.02490575315867
3697,6,88475,0.181132966130263,0.0996152182537925,0.0698616481783688
3698,6,90318,0.0985271978561476,0.0988892641752122,0.319768093787995
3699,6,91505,0.106140299868537,0.0992626426504158,0.285670784660014
3700,6,91959,0.0369278101400337,0.100450273275209,0.713374829450408
3701,6,92208,0.0524404278234668,0.0992810494564462,0.597691179645095
3702,6,95448,0.0707204084284772,0.100619333568688,0.482611802059775
3703,6,95468,0.0598788518209174,0.100646743317112,0.552264223527246
3704,6,95926,0.0921963589609351,0.09944893643154,0.354522382436882
3708,6,98879,0.0323062542995772,0.100645968443124,0.748408637183818
3710,6,101306,0.0363874856415536,0.0989334903588059,0.713244698220113
3711,6,101424,0.0460060036158911,0.0992160104491497,0.643151811025638
3712,6,101439,0.00795821350600567,0.099750241028205,0.936456329839741
3713,6,101478,0.030610917844556,0.0997378339867627,0.75908994902026
3717,6,106653,-0.00061409532379636,0.0992462168547411,0.995066540831216
3718,6,107478,-0.0226858152968495,0.0986101396903326,0.818181816890766
3719,6,107527,-0.00166491572576608,0.0985426623761134,0.986529623587909
3722,6,111711,0.0268478442111131,0.0989421266021821,0.786281257771348
3723,6,114692,0.0105060093376011,0.098436172553899,0.915064482545734
3724,6,114714,0.0188357981030392,0.0984326555796422,0.848355760709176
3725,6,115037,-0.0103594938493673,0.0995010017460027,0.917137637048764
3726,6,116654,-0.006914279026422,0.0983115837286253,0.943970625425112
3728,6,119386,0.00756788505188205,0.0990859169309711,0.939162436244571
3729,6,123079,-0.00660941430174505,0.0992957461635288,0.946967352451035
3730,6,146131,0.0303389446140988,0.099721112242443,0.761125897332514
3731,6,151731,0.0162828190976274,0.0987576302653644,0.869135510348224
3733,6,157270,-0.0303677690109535,0.0984508919060781,0.757917317018993
3734,6,158136,-0.00241306800349989,0.100171218649078,0.980794882402975
3735,6,158910,-0.000617312075978149,0.0982875359294622,0.994992327136752
3736,6,162526,-0.0493747692119725,0.0987303834139707,0.617318378910721
3737,6,163117,0.00441713991969622,0.0989206470378295,0.96440885321802
3738,6,163321,-0.000939131852425945,0.0983447477171756,0.992386203432096
3739,6,163435,-0.00597738521822518,0.0988024873670205,0.951792984261622
3741,6,166074,0.0591953835079042,0.0990057606615359,0.550291124790745
3743,6,167198,0.0759423541716614,0.0986598635209961,0.441969448368741
3750,6,168223,0.0858054756686828,0.0988959644013307,0.38618429368464
3753,6,168572,0.103337136347963,0.098408592071331,0.294398560603687
3754,6,173904,0.0634320234666134,0.09947412158844,0.524099555460089
3755,6,175273,0.0171921544011366,0.0985852041762782,0.861659894952437
3756,6,178778,0.01937677545768,0.0987106172957422,0.84448926077555
3759,6,180643,0.0435868564028845,0.0985902412099805,0.658686761160781
3760,6,183039,-0.006522011529633,0.0987882667907212,0.947399194603399
3761,6,183936,-0.0279139598959821,0.0987502571032397,0.777593746331113
3762,6,184860,0.041247404006928,0.098618860931631,0.676018183365669
3763,6,187264,0.0954870116744956,0.0985521905067838,0.33325949899602
3765,6,188423,0.0874791340953151,0.0996691069500323,0.380705912898655
3766,6,188938,0.0574985659676015,0.0991155773539018,0.562206263725175
3767,6,189863,0.027984282471425,0.0987611767671803,0.777072302634994
3771,6,192593,0.12214587805081,0.0993574635095542,0.219756461666305
3772,6,193272,0.0851660076154327,0.0984688015793564,0.387679149127166
3773,6,193671,0.100358081054887,0.098898294920263,0.310915030947806
3774,6,199005,-0.043363679466371,0.0988758830627086,0.661243742619134
3775,6,199448,-0.0385779693697307,0.100966676492378,0.702627377419011
3776,6,201624,-0.0501374506942143,0.100066281752537,0.616653560598705
3777,6,201882,-0.0377950005329656,0.098980918899978,0.702808853713821
3778,6,203342,-0.0705298415968161,0.099213429672842,0.47762179636421
3779,6,204006,0.00163590139656419,0.0983524618429504,0.986738755131301
3780,6,204440,-0.0913176920525268,0.0983176980121618,0.353626282983101
3781,6,204681,-0.0415209266814684,0.0982071028936113,0.67270631713239
3783,6,208815,-0.0108244343039255,0.0983384296828378,0.912413802933056
3784,6,208850,-0.0213769388258409,0.0986156509154327,0.828512624497092
3786,6,211447,0.0704613486028032,0.0981480032435382,0.473288150380815
3787,6,212247,0.122991236431615,0.0981219976573468,0.210870721562418
3788,6,214251,0.154563026723147,0.0984315848420663,0.117250888498661
3789,6,216365,0.111329646961265,0.0986912620698845,0.260060772102774
3790,6,221588,0.052578379825349,0.0984026331100793,0.59345731139068
3791,6,223266,0.0684803945090303,0.0998278738732965,0.493173044550029
3792,6,223299,0.074975937130778,0.0985414457331946,0.447250489374878
3793,6,225352,-0.0500958407752546,0.0983783600037005,0.610918942373654
3794,6,226182,-0.0210583024532139,0.0990171286204378,0.831704528421374
3795,6,226781,0.0698710804977407,0.0998763158580026,0.484652821913771
3796,6,226929,0.0334887098709072,0.0993936977574486,0.736369963203916
3799,6,227356,0.00798633817462635,0.100468600991356,0.936687223465829
3800,6,229335,-0.0811785073967861,0.100091994144382,0.41788977765529
3801,6,229567,-0.0438871981904252,0.0983247578039834,0.655618543028773
3802,6,231725,-0.0591192246191389,0.09873718198749,0.549721355707119
3803,6,232479,-0.0884485259820953,0.100123722124559,0.377625565561816
3804,6,233698,-8.50876535355843e-05,0.0997640640911867,0.999319975046108
3805,6,234833,0.0248881459229399,0.0982230326618259,0.800118987159878
3806,6,236114,0.0422977142294486,0.0987773479254344,0.668757423650392
3807,6,240423,-0.0310445249381973,0.0985288483386748,0.752886656384343
3808,6,240985,-0.0507052217319253,0.0985805976336531,0.6073271020356
3809,6,242390,-0.0480576116469104,0.0991782654078988,0.628290505726642
3811,6,244301,0.00355787797186263,0.0991031815405631,0.971381794869607
3812,6,244932,-0.0898276099936645,0.0982548307413297,0.361219521983647
3813,6,245484,-0.0798282392992081,0.100075422572175,0.425592021405271
3814,6,245505,-0.0815528103418674,0.0997302968864786,0.414060945797821
3815,6,245506,-0.0815528103418674,0.0997302968864786,0.414060945797821
3816,6,245578,-0.094062741517626,0.0988422946638195,0.341928353952282
3817,6,245636,-0.120304791327597,0.0990944879479264,0.225543580591336
3821,6,246705,-0.090696749856805,0.0982215650453103,0.356435053515209
3823,6,251165,-0.0432892442998164,0.0982389015751422,0.659734118888291
3824,6,252271,-0.0104729843254454,0.0988422613314379,0.915677016591471
3827,6,253758,-0.0358387284142822,0.0982134426021181,0.715399685232694
3828,6,255018,0.0269340008662901,0.0987549476141947,0.785215856082287
3829,6,255233,0.0524519426060202,0.0990007124972878,0.596574107264078
3830,6,256493,-0.0220742063156067,0.0983315510571818,0.822507855890566
3832,6,259953,-0.0109026877566726,0.0986205070451466,0.912034490864136
3833,6,260068,-0.0501998942627561,0.0988990207817594,0.612059729397872
3834,6,260462,-0.00666357662605502,0.0990837263106508,0.946419180356619
3836,6,261981,-0.0442918626838655,0.0993242053092496,0.655919599470985
3838,6,264000,-0.0333191823761618,0.0993523140182075,0.737549788040747
3839,6,264618,-0.0396526083955569,0.0981876974825636,0.686571256151522
3840,6,264756,-0.0481767285356391,0.0983066814180288,0.624391876132389
3841,6,265060,-0.0832362663700912,0.0981320132847334,0.396897442801256
3843,6,265477,-0.0481083190875967,0.0986077117003029,0.625940674810543
3844,6,266478,-0.0815299087443188,0.0984003841592061,0.407917387602909
3845,6,266518,-0.104682888478873,0.0987954575491236,0.2900546723763
3846,6,266627,-0.0736190994904354,0.0984460732489954,0.455071784439427
3849,6,268911,-0.0416926920881917,0.0984834647146771,0.672299824095667
3850,6,269163,-0.0204088565596124,0.0986349697758802,0.836197112022693
3864,7,1581,-0.0302775202056991,0.0994830661580011,0.761041748990565
3866,7,4704,-0.0882229275264659,0.0982822200403042,0.369984569762884
3867,7,5119,-0.132494899078102,0.0984637953819278,0.17928860026262
3868,7,5218,-0.122050829859049,0.100899539686803,0.227231428175009
3869,7,7125,-0.179492166448553,0.0992926103494995,0.0715028435464359
3870,7,7291,-0.198648499579163,0.0979574123789568,0.0433204235392412
3872,7,8513,-0.122296507437779,0.1955828121747,0.532182973326691
3878,7,11349,-0.0821978804630666,0.0983964752111223,0.404072072960321
3880,7,12575,-0.152901481967983,0.0983070208131526,0.120759628377351
3881,7,12595,-0.129225865616913,0.0982859906033289,0.189432550864372
3882,7,14747,-0.124280406973152,0.0992759896434472,0.211446930410902
3883,7,16567,-0.145958021443696,0.0994311680941417,0.143013610434534
3889,7,17880,-0.158924310936823,0.0994600054344441,0.110966278089472
3892,7,19896,-0.150127610945982,0.0989623600351976,0.130157318364065
3894,7,20120,-0.148917688686399,0.0997090659087785,0.136193853384697
3895,7,20451,-0.125721562666782,0.0988994319269482,0.204492327686757
3896,7,21017,-0.126487233152763,0.0995560935624845,0.204738946436174
3899,7,22886,-0.114650413285896,0.0992598706548476,0.248849982223283
3900,7,23383,-0.0488124128332926,0.0996882316192705,0.624685232487579
3901,7,25886,-0.127478085348231,0.099002863445782,0.198721727522453
3902,7,25887,-0.0976160631268834,0.0996400108089573,0.327911386693099
3903,7,26093,-0.120171202521341,0.0994198658841827,0.2275778250553
3904,7,27156,-0.105277491427559,0.0991788586611933,0.28919238902299
3905,7,27279,-0.12476157370253,0.0990238247505429,0.208532435930771
3906,7,27302,-0.184674936506081,0.0979457936426697,0.0601859090435702
3907,7,27344,-0.157412345777627,0.0984660423813415,0.110793937575856
3908,7,27579,-0.155788360707801,0.0979899234380397,0.112765900473739
3909,7,27845,-0.111332431361196,0.0994296764073967,0.263598515524356
3910,7,28091,-0.0734039840215143,0.0985948258946308,0.457068536671694
3911,7,28799,-0.0920099400563106,0.0987996313964901,0.352346155047786
3912,7,29465,-0.0859179643979581,0.0986814080907884,0.384531468640155
3913,7,29523,-0.119588578505864,0.0984494649040122,0.225284644901789
3915,7,30416,-0.0527242194457294,0.0985245538044022,0.59289147014815
3916,7,31914,-0.0329349571594696,0.0995906660983174,0.741064846830843
3917,7,32231,-0.0477690636603549,0.0983056969060977,0.627322785412622
3918,7,32249,-0.0272247876725242,0.0983294411074524,0.782039518660375
3919,7,33274,-0.0472163426739761,0.0984452947758124,0.631794564399074
3920,7,33393,-0.0735533240385433,0.0993870039056231,0.459749533003569
3921,7,33441,-0.0591362614281093,0.0994126614963626,0.552320542498811
3922,7,33830,-0.0425932713379033,0.0990584235115034,0.667471596028754
3923,7,34423,-0.0367573915315368,0.0989015782857707,0.710371771805423
3924,7,34625,-0.0367573915315368,0.0989015782857707,0.710371771805423
3925,7,34691,-0.0797826690753028,0.0982855909640756,0.417485970207873
3926,7,34805,-0.0553169791062104,0.0989125777680085,0.576344920551291
3927,7,34808,-0.158435267234897,0.0986804191960214,0.109269405732949
3928,7,35435,-0.178977919985444,0.097932111322331,0.0684579397882445
3929,7,35488,-0.140266445906548,0.0991065124295263,0.157859194876719
3931,7,36074,-0.181988997434421,0.0979865615090824,0.0641032371652507
3932,7,36180,-0.142073595588616,0.0982177992593874,0.148919928849426
3933,7,37288,-0.0964411108035543,0.0985589557356595,0.328491328022872
3934,7,37933,-0.165510804420492,0.0986538629272898,0.0942923449098791
3935,7,39044,-0.18743670282231,0.0996971303310352,0.0609230372971182
3937,7,39884,-0.13013702287,0.0981331391477188,0.185654977892038
3938,7,41124,-0.201940955980337,0.0977556514920945,0.0395792556248073
3939,7,41301,-0.164380963412976,0.0988486510385444,0.097208796269735
3940,7,41497,-0.193850355067414,0.0980763193964956,0.0488732909833075
3942,7,41874,-0.190704277542078,0.0982360949425347,0.0530192358781693
3943,7,41917,-0.150853682345169,0.0981807016649446,0.12531402030296
3944,7,42056,-0.153835996655372,0.0983805658989405,0.118788090373674
3945,7,42627,-0.0913692120530669,0.0983572159417637,0.353548320036105
3947,7,43683,-0.2037653093387,0.0978783446223189,0.0380787037594853
3948,7,45046,-0.232896094434966,0.0981411922597995,0.018175808565261
3949,7,45136,-0.225797206096018,0.0978809383116139,0.0216412066083146
3953,7,45565,-0.224759973610202,0.0978892731252992,0.0222576618326872
3954,7,45777,-0.229716570281692,0.0975770948100457,0.0191096508637834
3956,7,46298,-0.214876503276358,0.0975515070005212,0.0282618345043542
3958,7,47015,-0.229192860200294,0.097728297020275,0.0195698578415128
3959,7,47250,-0.112293746681197,0.0983051696946307,0.254104593751626
3960,7,47587,-0.101177788862165,0.0990379408325414,0.307666865287331
3961,7,48435,-0.152875030879199,0.0980075800149596,0.119696425203613
3967,7,49339,-0.0883894741219071,0.0989251046473388,0.372198788733157
3968,7,50874,-0.140361883321897,0.0989024876929558,0.156724656273367
3971,7,53407,-0.0425740652683669,0.0993263332373816,0.668455269345337
3972,7,53416,-0.088109975530698,0.0980921741360581,0.369671703226275
3973,7,53455,-0.0266679808343198,0.0994667625564878,0.788771658184618
3974,7,53544,-0.0540008126917137,0.0991378226865346,0.586300744712982
3975,7,53637,-0.0859314310113402,0.0989407354620666,0.385703003300294
3976,7,53662,-0.0490597741618099,0.0981664071913348,0.617554507447642
3977,7,53700,-0.0727683539538854,0.0981278070122625,0.458842727795791
3978,7,53702,-0.0574957228304297,0.0985700401610119,0.560065070796336
3979,7,54897,-0.103308658505544,0.0984641221632629,0.294803391497281
3980,7,55912,-0.0961604948565151,0.0982052915422088,0.328162450092691
3983,7,61773,-0.0838817129261386,0.0993638272738407,0.399136302885058
3984,7,62689,-0.0858614492924064,0.100090753594623,0.391565092103097
3985,7,64143,-0.133137849450758,0.0980844751405433,0.175527848517257
3986,7,65725,-0.0789777365523031,0.0986664436566305,0.42398743048157
3987,7,66075,-0.0755346026056019,0.0982811462938517,0.44267056934763
3988,7,66339,-0.0730426663624739,0.098275634634475,0.457829003328592
3989,7,66563,-0.0800626029184208,0.0981178853717825,0.415059677008848
3990,7,66622,-0.0651057265529094,0.0982836919113868,0.508130146223495
3993,7,68261,-0.0800479441831116,0.0982601764844542,0.415820230157586
3994,7,68513,-0.0896041252082553,0.0982616129144381,0.362447105425662
3999,7,70413,-0.0761992502443649,0.0982796928366474,0.438663428217464
4002,7,74414,-0.100549571203107,0.0984167721640703,0.30763625275792
4003,7,80505,0.0323923263476322,0.0983250032207247,0.742017470030158
4008,7,83968,0.0373345466129468,0.098457315424031,0.704770867420328
4010,7,87147,0.0306385467021949,0.0984638630723029,0.755858561630915
4012,7,87833,0.0352966635576437,0.0984594447647119,0.720191421974476
4013,7,87999,0.0325650322506991,0.0987438706605916,0.741752029852291
4014,7,88913,-0.0370432493090667,0.0986103117017839,0.70740059436671
4016,7,90591,0.00164629036057786,0.0987559079203363,0.986709060976815
4017,7,92844,-0.0622456211391032,0.0983214796461514,0.527089595667247
4018,7,98223,0.0155208623849212,0.100273565464917,0.877079133247981
4019,7,101935,-0.0135352913168013,0.098614900391481,0.890908265452617
4020,7,102167,-0.0628115533588254,0.100017448200697,0.53040610280684
4022,7,103626,-0.0537298384684399,0.0986307527363597,0.586264315348037
4023,7,103929,0.0340731540026007,0.0985073291927028,0.729627974136486
4024,7,105525,0.0524170328031693,0.0983237668345623,0.59429536603716
4025,7,109520,0.0192940377302663,0.0983393987242612,0.844567738489793
4026,7,109762,-0.0105363920880621,0.0984850950773178,0.914861943648424
4028,7,114462,-0.000470017624226722,0.0986222110996293,0.996200116804769
4032,7,115759,0.0217693000258602,0.0985576994106214,0.8253145556298
4033,7,120910,0.0224185381112836,0.0983700440150614,0.819855890181123
4034,7,121864,0.0176435531208355,0.0984596807323462,0.857886834771799
4035,7,122646,0.00288950262453438,0.0985893307596431,0.976635132927149
4036,7,128719,-0.025864040365683,0.0987330310744382,0.793505575997681
4037,7,129502,-0.0581042509599378,0.098475472912943,0.555542808799131
4038,7,129866,-0.0306429802988114,0.0984009705839154,0.755673289299492
4039,7,130581,-0.0528414624262623,0.0984426382933834,0.591761773676422
4041,7,131475,-0.0944869192477993,0.0983800080003603,0.337497209117256
4042,7,131572,-0.0660550749453502,0.0987592801817094,0.504028778327561
4043,7,133091,-0.0355198387255052,0.100170641377403,0.72310603095559
4044,7,134263,-0.0743140593601605,0.0992510604468663,0.454507550598423
4045,7,134556,-0.0511753801124485,0.0991802061119437,0.60618875614374
4046,7,139381,-0.0250820288806712,0.0999341739912362,0.8019713484763
4047,7,139844,-0.0399332222352938,0.0991805281552144,0.687462919224291
4050,7,140416,-0.0264227289650137,0.0986825115602989,0.789044345445597
4051,7,140907,-0.030304406803125,0.100377420515795,0.762902562408639
4052,7,142582,0.017127838151287,0.0985602940164763,0.862137733687554
4053,7,142616,-0.0507293979114709,0.0985275206447269,0.606962317922565
4054,7,142656,-0.0411619722261003,0.0989723766578005,0.677740623826683
4055,7,142710,-0.0703001788158562,0.0987509779311679,0.47700093716513
4056,7,142737,-0.115514318491372,0.0984914370988342,0.241652339294788
4057,7,142798,0.00815057418339443,0.0986001939196127,0.934166468599562
4058,7,142863,-0.133059817851307,0.100505355015066,0.186390343184112
4059,7,142935,-0.138704628350605,0.0991271602669851,0.162613240061219
4060,7,144443,-0.132733184914931,0.0990495260085707,0.181084888909697
4061,7,149219,-0.145805217951896,0.0999679998056302,0.145586730354351
4062,7,149745,-0.112047881578636,0.0990628967053828,0.258790030381035
4063,7,153512,-0.147930044802134,0.0990077007050601,0.13603583986173
4064,7,154206,-0.102343671977749,0.0994256430690419,0.304020544347766
4065,7,154349,-0.108787246372113,0.0992184986197306,0.273633184655388
4067,7,158616,-0.0840378109522306,0.0999561582858176,0.401058970801827
4069,7,159442,-0.0914539324334541,0.0993577273532007,0.357965644159165
4072,7,164509,-0.0979535526969316,0.0991641932048812,0.323931318825689
4073,7,166144,-0.112231466596587,0.0988478853333528,0.256979856498774
4077,7,166833,-0.108883535915714,0.098858492497752,0.27146954617738
4078,7,169205,-0.146191994242851,0.100349484053299,0.146052629346441
4081,7,171892,-0.10591492049172,0.100510161279426,0.292707478128025
4083,7,174147,-0.092315065545572,0.0992801762690794,0.353087340700703
4084,7,175201,-0.0794262079820562,0.0993982483200161,0.424786850381776
4085,7,175569,-0.111036705609635,0.0991442906813553,0.263496238685556
4086,7,176862,-0.0945405003391869,0.0991927280480833,0.3411920262264
4087,7,178295,-0.0785479295634991,0.0997703592523691,0.431642016279996
4088,7,181053,-0.0978397098373168,0.0994384868116245,0.325827779528152
4089,7,181165,-0.138594310398442,0.0999822519024284,0.166564109038158
4090,7,183625,-0.136065531727572,0.100884176916315,0.178288258981545
4091,7,191252,0.197950096550452,0.0989609034906919,0.0462350156458293
4092,7,191676,0.149893426796712,0.0987817170047403,0.130055510524057
4093,7,192137,0.155668240694163,0.0984549903774859,0.114748281741822
4094,7,192700,0.0597056502931378,0.100064471065674,0.551108970992951
4095,7,196064,0.0167742525821419,0.0988013202224289,0.865282286029849
4096,7,197274,-0.000849618223737691,0.0991628020454934,0.993168718398128
4097,7,199802,0.00763084460959998,0.0990859032520819,0.938657299921837
4098,7,201855,0.0274957368797148,0.0983601973995552,0.779993169983697
4099,7,202039,-0.0111080525704523,0.0986157595309125,0.910380211930318
4100,7,202122,-0.0445303819188372,0.0981817737250213,0.650431155785431
4101,7,202957,-0.0710809683996609,0.100261450370369,0.478819655866825
4102,7,203677,-0.05697992092661,0.0988633968606353,0.564745915377686
4106,7,205675,-0.032274238165626,0.0985090453523025,0.743387806407705
4108,7,206511,-0.0476327079254882,0.0995738228812918,0.63268602494895
4109,7,206991,-0.0623381872721001,0.0992512836450404,0.530354748448667
4110,7,207921,-0.00956878857765059,0.100626188229488,0.924295368526711
4112,7,208986,0.0095714035195397,0.0993054198966269,0.923270695019619
4113,7,209438,-0.0282195982922568,0.0996116589023284,0.777115903591975
4114,7,225148,-0.0210718343247996,0.100196116301904,0.833550267225839
4115,7,226323,-0.0196542836992346,0.0984772496449723,0.841922444578702
4116,7,227872,-0.0438150866651536,0.0984147915165922,0.65644207959067
4117,7,229363,0.013986925538677,0.0987696021186128,0.887467552915983
4118,7,229656,-0.0566634929992774,0.0985971794836131,0.565862375786314
4119,7,229803,-0.0459588841700233,0.0989332474687742,0.642544155041097
4121,7,230481,-0.022105424065068,0.0986816079417516,0.822881028682573
4122,7,230937,-0.00980804129115972,0.0989621067044666,0.92110793616653
4124,7,233940,-0.00547703442388642,0.0994956905397368,0.956131400193057
4125,7,234570,0.00302907714208478,0.0992842917359877,0.97567825566494
4126,7,234702,0.025920922627165,0.0987517960828646,0.793100217110928
4127,7,235464,0.0168115757231645,0.0989973145700632,0.86525015401443
4128,7,235726,-0.00924921391297839,0.0988041275962221,0.925470791777061
4130,7,237753,0.00263142590041454,0.0988523782386311,0.978778060268035
4131,7,238084,-0.0022065020574466,0.0988052841872676,0.982195882404584
4133,7,241711,-0.0130669569522982,0.0998166237587222,0.895921371794076
4134,7,247290,0.00331049353367319,0.0993256999334278,0.973430525266408
4135,7,247666,0.0320525838473125,0.0993950391049722,0.747282495643815
4136,7,249982,0.0300122367710295,0.0997440037071617,0.763673507761532
4137,7,250183,0.0371836200296788,0.101230680571581,0.713603642217393
4138,7,250680,0.0586497458355685,0.0994752113957323,0.555841671032154
4139,7,255972,0.0488331091869432,0.0988183022170505,0.621492999449553
4143,7,260913,0.0556108438540056,0.0998140365756685,0.577781770543756
4144,7,266540,0.0655778780281531,0.10029922086067,0.513651912237603
4145,7,267569,0.0448283397297184,0.0986918639058783,0.649945848514103
4146,7,272144,0.048675656870973,0.0989674541832478,0.623141697807394
4147,7,272225,0.03158273295525,0.0993930669684593,0.750857989280098
4148,7,272227,0.0248081405106145,0.0997254444522227,0.803687696568307
4151,7,275338,0.111331414303877,0.0983838882318695,0.258569903369574
4152,7,276571,0.0952149058891874,0.0989126999789119,0.336399410367541
4154,7,283774,0.136695177679801,0.0983206293777321,0.165313738177317
4155,7,284360,0.0668377451747614,0.0989919797684203,0.50000123749792
4156,7,284441,0.11609326154263,0.0984237637604733,0.238983629731127
4157,7,293925,0.109329091436233,0.0985004710351391,0.267782684922122
4158,7,295079,0.170146426310101,0.098224367786756,0.0841075112321642
4159,7,300508,0.145859991798258,0.0984817885737322,0.139475693368366
4160,7,301066,0.13491609727528,0.0988238122499794,0.173053787100442
4165,7,307361,0.130103176429233,0.099702908329121,0.192773993665078
4166,7,308037,0.133861643158463,0.0982504720674824,0.173923615743832
4167,7,315634,0.147929510725962,0.0984604554268726,0.133881244077564
4168,7,316663,0.142408914922308,0.0982320290295877,0.148024524556383
4170,7,320913,0.105447006242946,0.0987615861437707,0.286388858054704
4171,7,321449,0.10024637580726,0.0981024051263019,0.307549588780431
4174,7,321718,0.0941239328726756,0.0982667112149189,0.338798240487982
4176,7,323123,0.17417509137517,0.0982561727138612,0.0771469121494238
4177,7,323836,0.181098611482351,0.0989790410297593,0.0681431197142911
4178,7,323883,0.208772306101614,0.0977103164378012,0.033313950051068
4179,7,323971,0.219148750546549,0.0980812776222107,0.0260849841381355
4180,7,324357,0.23082379010875,0.0976947123034008,0.0186838598468005
4181,7,324640,0.188114591252896,0.097860223681566,0.0553752822979501
4183,7,326640,0.218170887746942,0.0978757469253988,0.0264388418795149
4184,7,329449,0.22386021022026,0.0981603032880195,0.0231701758849662
4185,7,331193,0.19098113446606,0.0982810906575336,0.0527849883107654
4186,7,333120,0.211580115102215,0.0991183156996259,0.0334802692387684
4187,7,334340,0.182665754878613,0.0985919097562762,0.0647532486749478
4188,7,335451,0.191143394148881,0.0984391702342382,0.0529637590085961
4189,7,335555,0.19601403483243,0.0984120332924556,0.0471665185102239
4190,7,335709,0.204628195658283,0.0986468098113822,0.0387709883333015
4191,7,336457,0.0412887586920337,0.101049242860182,0.683080712043118
4194,7,337273,0.00657577612367205,0.100764775470839,0.948004982753917
4195,7,338130,0.0209877723162705,0.0997691232577038,0.833505423777501
4196,7,340507,0.0741351777656375,0.099373762445286,0.45614962771989
4197,7,340586,0.0890874929272261,0.0994738536100322,0.371083653011647
4198,7,341281,0.123869182078446,0.0990541123360194,0.211937808080647
4199,7,341488,0.13852827899553,0.0991278588521004,0.16314973837404
4200,7,344309,0.0607097130445139,0.0992589271691135,0.541176447227056
4201,7,345180,0.0021238596571142,0.0990961711822164,0.982912910781166
4202,7,345331,0.0179082035041106,0.0989163342095111,0.856436982910596
4203,7,345428,0.0684201463934305,0.0990721135347721,0.490264793607362
4204,7,345527,0.0315661401936012,0.0994378771622072,0.751093013261773
4205,7,345530,0.0418641497297473,0.101157148633378,0.67923338146524
4206,7,347594,0.0291575479303611,0.0990611266163304,0.768671918146395
4207,7,347717,0.0576435228863741,0.0989159143707106,0.560431806866694
4209,7,351511,0.107348600712834,0.098908392435162,0.278514570368389
4210,7,354145,0.0742320818059211,0.0999186582893531,0.458021128211671
4211,7,355322,0.0553068765424118,0.0995264058210314,0.578767610657222
4212,7,356291,0.105659891025153,0.0990461577238013,0.286802828251536
4214,7,359010,0.094030724121102,0.0995624998085716,0.345591241064713
4216,7,360441,0.0609941143885058,0.0992672055740702,0.539317949535447
4217,7,361541,0.101755954828914,0.0999339945039321,0.30926523754656
4218,7,361880,0.115831627487483,0.0999953364087356,0.247496031070185
4221,7,362321,0.0924067295546857,0.0998341998872188,0.35528522266075
4222,7,362382,0.0963722774580033,0.0992548533062408,0.33223409828794
4223,7,362516,0.0660965473557388,0.098858351241244,0.50418858567509
4225,7,366066,0.116860256926953,0.099834921946003,0.242575398138586
4227,7,366931,0.112977472854834,0.101679094947474,0.267273782870475
4228,7,367665,0.0953987199165014,0.0990732708185643,0.336251444767325
