SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1061,3,163856,0.200128326566169,0.14934531353968,0.181095059172269
1062,3,165283,0.182755141151688,0.148480839669857,0.219204746076904
1063,3,165304,0.198422134835612,0.148762211877783,0.183122520857908
1064,3,166390,0.119450304705527,0.149684808674271,0.425399910405182
1066,3,168031,0.106326723206107,0.149122037186007,0.476305581274915
1067,3,170404,0.107769803059564,0.149156047890766,0.470446740827438
1068,3,177081,0.0124908881757972,0.150314657645904,0.933820501674748
1069,3,177336,0.0118971629284256,0.151635042571174,0.937507245349188
1071,3,181268,0.000661835806864408,0.150342897437185,0.996490070242521
1073,3,186935,0.108408664056622,0.14887178916146,0.466972999505171
1074,3,187346,0.130975580200517,0.149149961538049,0.380461293683702
1076,3,188758,0.0308680924954197,0.148957923278849,0.835952129059891
1077,3,188786,0.0241425328394966,0.148793563584549,0.871197710075462
1078,3,188904,0.0212149449670648,0.148979285936093,0.886843742168261
1079,3,188979,0.020087918810974,0.149143475745136,0.892934887146083
1080,3,189025,0.0448883232438662,0.149035542386446,0.763445373687676
1081,3,189052,0.0347189540199444,0.149301349248866,0.816251212426222
1082,3,189158,0.0345161143252544,0.148877553811287,0.81679484169743
1083,3,190765,-0.0118902926946239,0.149306673733474,0.936571321891448
1084,3,195779,0.0889431212857075,0.149072160595406,0.551127032253802
1085,3,196679,0.0488302951045743,0.14963363298588,0.744366299436314
1086,3,196680,0.0369181646316624,0.149897318007575,0.805601137892317
1087,3,196733,0.0406222277772046,0.149893397053369,0.786543699841199
1088,3,197297,0.0287144504631661,0.149984541996623,0.848283592320939
1089,3,198109,-0.00948525894616742,0.148487657226215,0.949102645442418
1090,3,198110,-0.00948525894616742,0.148487657226215,0.949102645442418
1091,3,198164,-0.00948525894616742,0.148487657226215,0.949102645442418
1092,3,198348,-0.0104531746300224,0.14908569327089,0.944141664152708
1093,3,198615,0.0324131459642309,0.149323095094648,0.828281377956364
1095,3,203261,0.100431512092799,0.148958811014582,0.500610585808865
1096,3,204854,0.112870531105784,0.149083398371864,0.449497039912639
1097,3,204897,0.118649927721071,0.149448447600669,0.427776085787808
1098,3,204903,0.105172937553334,0.149342841652041,0.481748746194827
1099,3,207966,-0.155547100442855,0.147836460794436,0.293447428969124
1100,3,207999,-0.133519954804725,0.148569090728372,0.369421799337659
1101,3,208066,-0.167620293923526,0.151389955895138,0.268957557030456
1103,3,208234,-0.171086482530857,0.148009686005516,0.248498033401018
1104,3,208660,-0.121035457199955,0.148927290202619,0.416929188449328
1105,3,208696,-0.110167389326208,0.148147850621179,0.457594178672632
1106,3,208702,-0.108963252678122,0.148348227751216,0.463125613929247
1107,3,210472,0.187834650905675,0.148151579878659,0.205685527386963
1108,3,210757,0.156652929111056,0.148278916763379,0.291473855002916
1109,3,211348,0.0483441571037933,0.147980644526805,0.744094138821847
1111,3,211881,0.0655985907453129,0.147957178650792,0.657775520192269
1112,3,211998,0.0135297886758819,0.148094258607815,0.927258916001441
1113,3,212095,-0.0447105176187541,0.149067737977515,0.76440386137218
1114,3,214156,0.1008399834386,0.148031332646515,0.496187130413463
1115,3,217647,0.247956061136082,0.148194932636262,0.0951787444418009
1117,3,218769,0.178893437110421,0.150193790626961,0.234420830642424
1118,3,219050,0.164115650015563,0.148830619664163,0.270908303942875
1119,3,221006,0.0238189286418781,0.148800793269026,0.872915447785308
1120,3,221813,0.0398673129920031,0.148586083913794,0.788616498363539
1121,3,222829,-0.0346583543302088,0.149011254238982,0.816215489359211
1122,3,224310,-0.0111850491579681,0.150486793866539,0.940793260010692
1124,3,226294,-0.0602831160949024,0.148679593976019,0.685387573002531
1125,3,226510,-0.0629615484536716,0.14852113383453,0.671880058183857
1126,3,227816,-0.157891089592548,0.151275885139359,0.297324832392132
1127,3,228048,-0.162896402063709,0.148606635196161,0.273756745108174
1130,3,229351,-0.0879570802376113,0.148893404437742,0.55507360717905
1131,3,230175,-0.0128478253593772,0.148287959873641,0.931005954811378
1132,3,233663,0.0127810045837751,0.148643190258992,0.931527518653227
1133,3,234438,-0.0561307250886209,0.148384610737609,0.705451010402854
1134,3,235617,-0.0349253795210277,0.14882292162534,0.814595176216542
1135,3,237105,-0.0128312251881352,0.148127025096223,0.931020200782013
1136,3,238714,0.0642828490417385,0.147972755253527,0.664246325309899
1137,3,238914,0.100969695077739,0.148751659840944,0.497721848308516
1138,3,241126,0.0813079839900639,0.148569968770187,0.584538621232563
1140,3,242578,0.0928491844448848,0.14900124051369,0.53359248133266
1141,3,245238,0.130511712355653,0.149311333440167,0.382662895549899
1142,3,247158,0.159678439490606,0.147754143672149,0.280566740372288
1144,3,248454,0.157839461570336,0.14798823943674,0.286896047329039
1146,3,249928,0.119622390481945,0.148678195153478,0.421607937123761
1147,3,251255,0.187340262942914,0.148821968371679,0.208926729140955
1148,3,251274,0.187098534408834,0.148822829832971,0.209516087025114
1149,3,251879,0.172182026479245,0.148772699633355,0.247912071268487
1150,3,251939,0.160633319088607,0.148643212074743,0.280584497107556
1151,3,252801,0.158544296239378,0.148603401805212,0.286748158368971
1152,3,253109,0.169808797477842,0.147932001604164,0.251793716212112
1153,3,253118,0.172903683666553,0.14796860515135,0.24338722005252
1154,3,253321,0.181824215257323,0.148078883707386,0.220307307263401
1155,3,253394,0.174322398725616,0.148619655534591,0.241609506049341
1156,3,254361,0.254360984524538,0.148614009407452,0.0878571589700993
1157,3,254926,0.235077542342868,0.148437043097763,0.114160837098112
1158,3,256359,0.303897784130742,0.148215065754472,0.0410650809450058
1159,3,256593,0.307899592009367,0.148681396287909,0.0390974704109967
1160,3,256989,0.352953138798312,0.147623969273645,0.017330772161812
1161,3,257462,0.331907613350571,0.14748829505363,0.0250387184681201
1162,3,258273,0.27746518618118,0.14798978819527,0.0616327556153574
1163,3,258343,0.281147441766623,0.148209930274193,0.0586499927362075
1164,3,258579,0.333799234426425,0.147795330817934,0.0245229042762478
1165,3,258768,0.344820224323876,0.148133718027269,0.0204893297429588
1166,3,258781,0.326916374404612,0.147943717952545,0.0277648781672809
1167,3,258828,0.338672380530277,0.147340741108616,0.0221133775863433
1168,3,259020,0.340736155360609,0.148607753824857,0.0224438056221169
1169,3,259458,0.31137677624496,0.148038651436752,0.0361426377363572
1171,3,261281,0.227096662954132,0.148417616853411,0.126882804777175
1172,3,262631,0.219987935736144,0.148472867511391,0.139319950075957
1173,3,265059,0.00977615968054013,0.149243953622325,0.947809355761665
1174,3,267625,0.05621864930125,0.149853782516853,0.70776924190432
1178,3,274530,0.0915872316276429,0.150399227737729,0.542942122171985
1179,3,274845,0.103262675486706,0.148981825669223,0.488688365166481
1180,3,275765,0.0750215753313075,0.150008144049696,0.617304539475564
1181,3,278462,0.0136604090366658,0.150066780586868,0.92752128497484
1182,3,278675,0.0141301786643773,0.150348324964919,0.925176024302574
1183,3,278791,0.014051310211648,0.151269877827419,0.926044426721074
1184,3,282537,0.0829609981722275,0.152847491997781,0.587630849392071
1185,3,284743,0.0409953446928975,0.150935811602433,0.78608236952485
1186,3,285299,0.0349668217580446,0.151445392788432,0.817536096792952
1187,3,285659,0.0712814011219889,0.15222633283388,0.639888142253819
1191,3,289803,-0.0708277504506034,0.151067461563649,0.639467351535432
1192,3,289856,-0.0647692067191386,0.150975109196597,0.668180652550632
1193,3,289942,-0.0647692067191386,0.150975109196597,0.668180652550632
1194,3,290417,-0.0354655841143279,0.152451995089021,0.816180104353293
1195,3,290527,-0.0851059492222124,0.154043335166306,0.580968791545408
1196,3,290957,-0.0203344185433307,0.152853663162769,0.894243926698869
1197,3,290963,-0.0239640978389504,0.152913624549442,0.875557823799192
1198,3,291002,-0.0182535032941815,0.153046686396155,0.905131236342659
1199,3,291045,-0.0542893210809094,0.152375383749506,0.721838724616303
1200,3,291075,-0.043433902094224,0.151847854012376,0.77501858778802
1201,3,291159,-0.0115285589023688,0.152454829335612,0.939764654229869
1206,3,291349,-0.0295457179287177,0.153572293803448,0.847547639592876
1213,3,293851,-0.107580738917709,0.172995037670923,0.534427581963326
1214,3,293855,-0.0105073804099574,0.169946088033322,0.95073501378006
1215,3,295047,0.00419912368177022,0.153515340524315,0.978193545101799
1216,3,295867,-0.0228002335280351,0.152883393865165,0.881532433916066
1218,3,297295,-0.0384377816731454,0.150780234207437,0.79892881181071
1219,3,298996,-0.0169987907735554,0.149932816531087,0.909796875724131
1220,3,299045,0.0117034046304902,0.15006724909505,0.9378819969944
1223,3,299701,-0.0317657110368778,0.150780949308027,0.833262779783743
1224,3,302380,0.028296898624828,0.150210124782388,0.850685380693131
1233,3,306783,-0.10059560644224,0.157284844125718,0.522863151075222
1247,3,311452,-0.0479370916685953,0.149125482969832,0.748056065048056
1248,3,312012,0.0896627439628013,0.271669959617456,0.741563314902867
1253,4,0,0.0511878829383821,0.163287102979406,0.754098177408589
1254,4,0,-0.0602561904688415,0.173004346120999,0.727827820745643
1255,4,0,-0.0403224416337786,0.173004058330696,0.81584040531964
1257,4,1,0.0569172922848056,0.188224324927979,0.762532310659741
1259,4,2,0.0655305678858742,0.23843102656066,0.783599355942874
1261,4,2,-0.010188186079219,0.258338380734946,0.968563981231985
1262,4,2,-0.0532904650550279,0.252072362943813,0.832689826811214
1263,4,2,-0.00140185229383682,0.264367776612564,0.995772105078911
1264,4,3,0.260454255469142,0.338097406934016,0.441605941167065
1265,4,3,0.20751916118617,0.340133980580668,0.542181461393175
1266,4,4,0.924836636723853,0.524364087540925,0.0786424590030257
1267,4,4,1.03521790460937,0.551544682262392,0.0613505217950366
1270,4,5,0.917280439427458,0.573583577523341,0.110668629488598
1271,4,6,0.347680894071715,0.4925148119781,0.480697397118187
1272,4,6,0.357963359257635,0.345878332761982,0.301405350669389
1273,4,7,0.353125783788368,0.342730059221893,0.303559555828124
1274,4,7,0.442516777308978,0.325279256683808,0.174564738943329
1278,4,8,0.442516777276026,0.325279256684198,0.174564738975854
1279,4,8,-0.15282659859103,0.279656413490444,0.585081365146235
1280,4,8,-0.212676824046495,0.265682560050445,0.423964072065331
1281,4,8,-0.170991152025083,0.257483062682738,0.507068155912072
1282,4,9,-0.294120955213772,0.247758365713347,0.235975285189783
1283,4,9,-0.305277440937406,0.229099431860309,0.183551941004434
1284,4,9,-0.324968148150253,0.230592371070276,0.159634077924337
1285,4,10,-0.329377546637265,0.201943713465366,0.103774462517388
1286,4,13,-0.305152411772108,0.190484942558817,0.1100552300513
1287,4,20,-0.100679969414815,0.182472396352849,0.581465664029577
1288,4,23,0.0355670839664732,0.184663331841079,0.847379075170649
1289,4,26,0.00831234747536325,0.181532675646589,0.963503669949245
1290,4,30,0.0078376805522069,0.18248524392303,0.965765939757299
1291,4,30,0.00368984455177035,0.175096885598107,0.983199202271822
1292,4,31,0.0421803320876153,0.17640324711474,0.811156627664406
1293,4,32,0.0180382087107667,0.174447962060254,0.9177029138363
1294,4,33,0.00737637412952674,0.173007648097919,0.96601571121105
1295,4,34,-0.0354452542404906,0.171688251397348,0.836557464904639
1297,4,36,0.00873895877846032,0.175046400039015,0.960211450183214
1299,4,43,0.0465091415609402,0.176404098686486,0.792202586995949
1301,4,44,0.0501858941886724,0.175026636825421,0.774485069248077
1302,4,55,0.0218452671149323,0.172349370125486,0.899210507646231
1304,4,57,0.0460243442826016,0.174334583661641,0.791933909983656
1305,4,58,0.0863215320496042,0.173639673242105,0.619406693979699
1306,4,60,0.104768184999819,0.167355523575337,0.531705289091198
1307,4,73,0.113804201795753,0.165405368364283,0.491884433461728
1309,4,80,0.162083990653427,0.161039540073515,0.314871407462805
1310,4,81,0.136117019658393,0.162504745187616,0.40281161324641
1311,4,81,0.120744658408112,0.158663845174006,0.447159576808688
1312,4,82,0.164179429308409,0.158626640032919,0.30137490020852
1313,4,85,0.132392319373277,0.158199989747637,0.403233619950176
1314,4,86,0.132392319373277,0.158199989747637,0.403233619950176
1316,4,112,0.158007786027113,0.158644394349865,0.319938595639824
1317,4,118,0.185839762775245,0.157923772579479,0.240080702379066
1318,4,135,0.17261122864032,0.158214235724748,0.276018393675775
1319,4,148,0.207569530947725,0.159302317084326,0.193427037983795
1321,4,155,0.186697699022897,0.157841332927854,0.237676994592901
1322,4,165,0.125703867275731,0.156832713250655,0.423372403811792
1323,4,211,0.0331774790413089,0.153368144222694,0.828858792788891
1324,4,275,0.025307390173765,0.151247131955115,0.867210334654276
1325,4,306,0.0286455489142079,0.152938251850667,0.851531932283938
1326,4,314,0.0365905101692816,0.153821687154492,0.812115167602326
1328,4,423,0.157708923134351,0.152104178241464,0.300516395098734
1330,4,486,0.165015718331719,0.151138415239186,0.275657499780832
1331,4,501,0.183760477615799,0.151412060732525,0.225694747310119
1332,4,573,0.184521309641519,0.151216707273489,0.223186859541915
1333,4,593,0.160674578417723,0.150872314024215,0.287617133474563
1334,4,624,0.169083270181499,0.15123787194433,0.264329159867184
1335,4,633,0.176107048614096,0.152501948418273,0.248959370304189
1336,4,650,0.194983233636368,0.151468957472012,0.198839468784762
1337,4,684,0.163123287282963,0.150102973311608,0.277892110207816
1338,4,697,0.161460680932467,0.149822280874318,0.281911867975368
1339,4,704,0.14024221181893,0.150185530171437,0.351048916247051
1340,4,771,0.0839111920469408,0.150002069457307,0.576243349442233
1341,4,835,-0.0944780587904409,0.150155359501612,0.52962376378954
1342,4,851,0.0166518597313577,0.149452262076556,0.911347216274637
1345,4,935,-0.100602756316823,0.149477548097915,0.501369066806033
1346,4,959,-0.141647256604243,0.14982210695757,0.34508286487115
1347,4,975,-0.123177406701112,0.149260775041969,0.409787189999389
1348,4,999,-0.139622374090777,0.149895340377789,0.352249299432797
1349,4,1046,-0.117557982876417,0.148924493789251,0.430419954305886
1350,4,1309,-0.137879040521527,0.14912755899959,0.355820608963043
1351,4,1418,-0.0881175255040021,0.150533489294472,0.558674143046484
1352,4,1685,-0.0679731241934028,0.149959574219871,0.650628279360732
1353,4,1834,-0.0652479591820254,0.149700046148396,0.663206189020805
1358,4,2947,-0.0827923741662331,0.149247745607685,0.579429866661174
1359,4,3400,-0.0447697808421288,0.15076054536125,0.766672064817602
1360,4,3501,-0.165582576864827,0.151775681832411,0.276030582190713
1361,4,3576,-0.0799584776890452,0.152253361250564,0.599796622071388
1362,4,4193,-0.0867058829226954,0.151566123887136,0.567641124770106
1363,4,4217,-0.088177518856104,0.150082422759125,0.55722525190312
1364,4,4354,-0.076033452951103,0.150536241072026,0.613814992828995
1366,4,5164,-0.112303022800776,0.150036768620257,0.454655024812947
1367,4,5243,-0.134018230189732,0.151402272575334,0.376662229250009
1368,4,5360,-0.128224857735632,0.15005162536025,0.393386371402661
1369,4,5373,-0.143689463779086,0.150668971800465,0.340899977407221
1372,4,5583,-0.143857642496299,0.148516969781289,0.333394187196895
1379,4,6085,-0.171674022980826,0.149893314107424,0.252857446863252
1380,4,6124,-0.139763337721032,0.149377525586382,0.350099057379971
1381,4,6371,-0.21725019973118,0.148698403142882,0.144901574785527
1382,4,6383,-0.208509527957537,0.149236927635622,0.163239712824566
1383,4,6424,-0.203454021384974,0.148742956419472,0.172237645367582
1384,4,6509,-0.0702631928790853,0.151146170028633,0.642311770603635
1385,4,6795,-0.0329062959323534,0.151836532688575,0.828550304086006
1386,4,6930,-0.0561066975388222,0.151888820574066,0.712056149748897
1387,4,6965,0.00697336744713706,0.15004387550931,0.962957524633214
1388,4,7094,-0.094976274539428,0.150890345692137,0.529468816241915
1389,4,7383,-0.0523152114968213,0.149698795513946,0.726945008215231
1391,4,7893,-0.075283022076891,0.149477789341383,0.614828391724419
1392,4,8452,-0.105716796670511,0.148976949614051,0.478409211517327
1393,4,8550,-0.134575102225804,0.150379786691238,0.371449503680221
1396,4,8644,-0.022358091154805,0.150421040150138,0.881925163195501
1397,4,9487,-0.00429469814196892,0.148966808108513,0.977016546243727
1398,4,13362,0.00413969959452076,0.151393234177143,0.978200798923112
1399,4,13533,0.0757480175103171,0.149957486713425,0.613782783898809
1400,4,13882,0.0280749419515358,0.148959488790958,0.850613655519958
1401,4,14176,-0.102632846938091,0.148808762835039,0.490838358764889
1402,4,15219,-0.0441240388679477,0.148787660416219,0.766979063162837
1403,4,15754,0.0466630103599014,0.148838618289108,0.754075254650957
1404,4,16051,0.0419653122258468,0.148797693769919,0.778086302497037
1405,4,16202,0.0688394071467623,0.148679676321484,0.643646214368897
1406,4,16647,0.0582523736130062,0.148406898171751,0.694912441018785
1409,4,17795,0.024905000056373,0.149997351943724,0.868223466073624
1412,4,18597,0.0369157318293661,0.148761359017344,0.804159520407768
1413,4,18955,0.0857429539665208,0.148058283067099,0.562880106892693
1414,4,19310,-0.0638898501313972,0.148735466468878,0.667782489676816
1415,4,20302,-0.0204756609892872,0.149132630733802,0.890873267754012
1416,4,20874,-0.00896225799570516,0.151147124758133,0.952750753085043
1417,4,21871,-0.183220363809577,0.148703256259432,0.218724056980199
1418,4,22141,-0.173064250091917,0.148495996344816,0.244624896836434
1419,4,22771,-0.195288806551533,0.151082279114534,0.196995203285018
1421,4,26744,-0.199314100132736,0.149678552865662,0.183846182334907
1424,4,28509,-0.149301934629118,0.148275728699133,0.314662478857167
1425,4,29308,-0.187634125554732,0.14935993441453,0.209854375347766
1426,4,29835,-0.235067145651266,0.148529863923821,0.114402352333026
1429,4,36857,-0.246935482183263,0.148808685012904,0.0979201439030229
1430,4,37106,-0.273382967579421,0.148267733168942,0.0660434098210599
1431,4,38160,-0.290755835734708,0.148644315348522,0.0512474937875765
1432,4,38200,-0.281089895681946,0.148269781250118,0.0588029660803309
1433,4,39021,-0.240532631586343,0.148181060746797,0.105431897649349
1434,4,40300,-0.191559378166044,0.14832298064954,0.19737478248962
1435,4,43687,-0.150346311074644,0.148272739199414,0.311284472353485
1436,4,43708,-0.165991031481076,0.149211505587847,0.266699737105803
1439,4,43992,-0.173228334250865,0.148438748440297,0.243997239544679
1442,4,46913,-0.206873334335006,0.151056062158145,0.171709371003094
1443,4,47131,-0.23271445840292,0.149396414564761,0.12020097216793
1445,4,48617,-0.155929715120843,0.14890550974305,0.295736620953265
1446,4,48723,-0.145985877180228,0.148944774661725,0.327691098422998
1447,4,49408,-0.138520016488337,0.148784427307006,0.352483874013012
1448,4,49568,-0.156983026108369,0.149174461381614,0.293361027806276
1449,4,49675,-0.103224871072444,0.148782753018621,0.488266472632949
1450,4,51735,-0.109700208581139,0.148769626453576,0.461379252691615
1451,4,51775,-0.131179334565791,0.149040939701361,0.379373403009748
1452,4,51793,-0.140905588882051,0.149199597085065,0.345606126412384
1453,4,51859,-0.145057070547821,0.151242474597793,0.33816343607071
1454,4,52093,-0.153575741808276,0.148831583269066,0.302836646462737
1455,4,52141,-0.150991872747833,0.149415022988761,0.31292235719041
1456,4,52459,-0.15714360187809,0.149853475284308,0.295057416376395
1457,4,53342,-0.179988922500038,0.149140357406098,0.228300908328205
1458,4,55290,-0.157089114525482,0.148649205527907,0.291335881527832
1459,4,56089,-0.157655459874446,0.148647506992625,0.289597102126445
1461,4,57719,-0.149212386648683,0.148944048729261,0.317125639444165
1464,4,60023,-0.173645033109739,0.14894290987227,0.24446236623966
1465,4,60460,-0.146398712683935,0.149309141495905,0.327507247875145
1466,4,61772,-0.183809912908305,0.150408766689827,0.222496882861624
1467,4,62037,-0.191990902059679,0.150340483249193,0.202427266279464
1468,4,62324,-0.226712555879438,0.150684060715286,0.133332536791121
1469,4,62762,-0.175224833892187,0.150231739022068,0.244254849005649
1470,4,64285,-0.196088478280904,0.149946051724406,0.191816991002457
1471,4,65329,-0.171809353213373,0.148985927947287,0.249611907453997
1472,4,65934,-0.126724377362064,0.149239210262623,0.396381131831584
1473,4,66022,-0.177866010478071,0.148256992429607,0.231054972239559
1475,4,66159,-0.187896317757367,0.149052843811833,0.208284861754158
1476,4,66228,-0.127374640770237,0.150292432052788,0.397284047181524
1477,4,66763,-0.0318249431809399,0.148715169019766,0.830671152317579
1478,4,68860,-0.0218234148577351,0.148776878035386,0.883463977694179
1479,4,68911,-0.0438635537377147,0.14847016119162,0.767833899917148
1480,4,69269,-0.0374912598320422,0.149252961625852,0.801811258101657
1481,4,70023,-0.018616043148575,0.14957014001245,0.901019036561526
1482,4,70129,-0.0639027234058782,0.14882047747864,0.667897974882895
1484,4,71282,0.040192313606731,0.14837935858085,0.786645207038268
1485,4,71689,-0.00952520089056841,0.150101595695903,0.949437435229607
1486,4,72324,-0.207109064219036,0.148132911599953,0.162951861734279
1487,4,72434,0.0050903427977753,0.150564699518367,0.973049092423258
1488,4,72764,0.0389679876015796,0.148630276386029,0.793335072800338
1489,4,73313,-0.0300035831470757,0.148406091172931,0.839898583895189
1490,4,74160,-0.0263258078591794,0.149463871035348,0.860288943721385
1491,4,76499,-0.02254438979519,0.148423887482428,0.879358950243838
1493,4,77589,-0.0635679921310612,0.148796069152328,0.669482811395349
1494,4,77718,-0.0492791290403417,0.148396189950242,0.740027353726464
1495,4,77851,-0.141818229542848,0.149905264899839,0.344769004545201
1496,4,77997,-0.0701446573195778,0.149686554945208,0.639637476206652
1497,4,79690,-0.140425990900639,0.148166601521876,0.343901325569263
1498,4,79853,-0.152512125844783,0.150200463334464,0.31061515083244
1499,4,80944,-0.130459988102594,0.148805065146649,0.381236394256454
1500,4,82080,-0.172309677212104,0.14950501835371,0.249881426165927
1501,4,82454,-0.150768350330868,0.149341204389979,0.313399421202586
1506,4,83947,-0.163177742494795,0.148877556203699,0.27380262567584
1507,4,84004,-0.152933696598965,0.150637033167762,0.3106837572816
1508,4,84689,-0.134730378592335,0.14792229422032,0.363012482047534
1509,4,84692,-0.150409679184725,0.14833014246569,0.311267889898677
1510,4,84897,-0.168922932252177,0.149238151042742,0.258444037452091
1511,4,85322,-0.187260768674157,0.14914735823418,0.21011252506092
1512,4,85809,-0.195824551800965,0.1478385570507,0.186166130166093
1513,4,86292,-0.234359847112171,0.150745367227229,0.120919881290203
1514,4,86372,-0.258189452031261,0.148213000026241,0.08237659498353
1515,4,86424,-0.278566580850967,0.148305913753773,0.0611608613741472
1516,4,86904,-0.269656971429598,0.149249459173351,0.0716521346042346
1517,4,90193,-0.32071516012779,0.1487085214417,0.0317061665369458
1518,4,90424,-0.30932271166033,0.14792590750327,0.0372367784654117
1519,4,90554,-0.299122465769913,0.148641793185991,0.0449399583049995
1520,4,91087,-0.336281131568509,0.14733147652583,0.0230552976519954
1521,4,91200,-0.287652668147584,0.148976127991536,0.0543003697753863
1522,4,91234,-0.23096953603246,0.147795512157628,0.119004084092052
1523,4,91966,-0.241117524038836,0.150136196669928,0.109169824665657
1524,4,92317,-0.264303777112584,0.148314362247259,0.0756003783272984
1525,4,94122,-0.20748280413176,0.151615850655417,0.17203312347991
1526,4,95022,-0.14868130875993,0.151749668840396,0.327865671079131
1527,4,95148,-0.0995413413777759,0.150936312637081,0.510009675718912
1528,4,95215,-0.0930771523906213,0.150312440009728,0.536167869800148
1529,4,95478,-0.0826984820070976,0.150924389573109,0.584074995072066
1530,4,96178,0.0475833996016546,0.149970945453023,0.751215603758214
1531,4,96325,0.0952525311928298,0.15046488621302,0.527107693742228
1532,4,98110,0.0908423066159623,0.149646600004716,0.544210914553455
1533,4,98128,0.105728870466745,0.151312410889602,0.485171167679095
1534,4,98837,0.161425503797441,0.152420153572355,0.290286396642194
1535,4,98990,0.0842410313410425,0.152098872955285,0.580027348462266
1536,4,99543,0.0820380195513355,0.15207577595605,0.589913116793217
1537,4,102509,0.105331171279401,0.149242117648583,0.480794336430948
1538,4,102705,0.114086007673534,0.14938537365549,0.445554579887286
1539,4,103444,0.117999184660783,0.149592908819048,0.430757179629577
1540,4,103991,0.126312921580734,0.149573675533584,0.398969667444581
1541,4,105908,0.11229891878682,0.150153431448208,0.455021768197847
1542,4,106371,0.11229891878682,0.150153431448208,0.455021768197847
1543,4,107525,0.10734275039812,0.15025989390312,0.475463997457689
1544,4,108510,0.103401941145706,0.149739144639036,0.490303955937572
1545,4,108791,0.117398929591514,0.149554550107519,0.432985533684336
1546,4,111205,0.131879743942239,0.1496757508811,0.378861618942945
1547,4,112474,0.131879743942239,0.1496757508811,0.378861618942945
1548,4,112969,0.114873501272502,0.149442408642742,0.442596821116635
1549,4,114992,0.14648530582652,0.149953234430649,0.329300870959031
1550,4,115453,0.149903908918666,0.15037911806916,0.319525031817413
1551,4,115541,0.119324754275244,0.150234289894892,0.427578998998369
1553,4,116782,0.0992340626363865,0.149747133409579,0.507969536980133
1554,4,117170,0.136117109021639,0.149708458743255,0.36385723337869
1555,4,117432,0.148497235125178,0.15181188918387,0.32866208395803
1556,4,121939,0.139141318073835,0.151748876477685,0.359811467709667
1557,4,121955,0.112466928409229,0.149124766943011,0.451243888179097
1558,4,122050,0.12011092239927,0.149477552373824,0.422204471375945
1559,4,122309,0.125773173076431,0.149734086877721,0.401489880760097
1560,4,122365,0.126731525434015,0.150055219308556,0.398925258181668
1561,4,122560,0.129722762487919,0.149295320669543,0.385491992022963
1562,4,122596,0.124813852558337,0.149577240452097,0.404595085232566
1563,4,122617,0.123096870213884,0.149043798674038,0.409412581971545
1564,4,123193,0.11122800521151,0.149497023691913,0.457362448513939
1565,4,123439,0.0897731852395348,0.149968235532357,0.5498137918212
1566,4,123976,0.118828751538124,0.14998248767917,0.428727106163797
1567,4,126981,0.155581345402343,0.150142728308231,0.300807441745962
1568,4,127308,0.105942637034695,0.149734113322406,0.479698804265907
1569,4,127323,0.0228571186937219,0.149568474316534,0.878627199593745
1570,4,132281,0.0792569981395566,0.150283708187412,0.598259287253568
1571,4,132892,0.0107366227570417,0.150205660765615,0.943056633686047
1572,4,132952,0.0280272298207363,0.148851863895258,0.850757979890119
1573,4,135298,0.00797956870205924,0.149390945546809,0.957432261892603
1577,4,135873,0.00194483897760467,0.148661184936606,0.989569476050969
1578,4,136069,0.0168653384821601,0.149899061621388,0.910481962406041
1579,4,136920,-0.0924833758291057,0.150039904042441,0.538033211195499
1580,4,137351,-0.107544836961543,0.148374626544033,0.469042873736175
1581,4,137511,-0.0810068576380683,0.148145108524522,0.584856463893096
1582,4,141606,0.0758575678659972,0.152023069696035,0.618099202564498
1583,4,142711,0.0250681275224665,0.15062143103206,0.867912794455852
1584,4,143484,0.0252144577470059,0.14926026719602,0.86594887473516
1585,4,145738,-0.000411445831986934,0.148908990205082,0.997796953406585
1586,4,147035,0.0466877955710978,0.149074332001611,0.754325323465784
1587,4,147814,0.0204817410343046,0.149329081483159,0.890983770721204
1588,4,148075,-0.00448616793169965,0.15184644591424,0.976447336430484
1591,4,149457,0.0243992624485281,0.149870790269567,0.87076750027608
1592,4,149464,0.0512880231975654,0.148955000072202,0.730811491622487
1593,4,149678,0.0263055865937165,0.148774824235947,0.859755287776479
1594,4,154434,0.0408153573845124,0.148289981479103,0.783292773155907
1595,4,156313,0.0384432084166206,0.149506705417517,0.797225396554413
1596,4,156362,0.0337169725279727,0.150279869862544,0.822606060943834
1597,4,156963,0.0121381685814944,0.149663213240309,0.935405827451408
1599,4,158123,0.0160094909270169,0.151506730665242,0.915905383107677
1600,4,158426,0.0609154891541932,0.150785060726621,0.686465523046384
1601,4,158963,0.030839766366154,0.1485745382922,0.835683640437772
1603,4,161760,0.0251614466564,0.149327055439941,0.86628730051508
1604,4,163032,-0.137275621912195,0.15056783289916,0.362538611250996
1605,4,163327,-0.052788177472768,0.150097969319126,0.725279486320949
1607,4,165032,-0.135277076213158,0.14849029397062,0.362908465051591
1608,4,165290,-0.114933933225621,0.150067551209139,0.444258729934704
1609,4,165509,-0.1585190948865,0.14872786279865,0.287227492195186
1610,4,167204,-0.10226774158218,0.151150195020722,0.499104888224882
1611,4,167436,0.000472945958829574,0.149689831000392,0.997480867655152
1612,4,167687,-0.141343883867674,0.147876856771904,0.339816515478461
