SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1415,4,20302,0.107316354822268,0.163583783041007,0.51223028133953
1416,4,20874,0.183756152323478,0.165602359517791,0.267916942520259
1417,4,21871,-0.0665423728627498,0.163520068683263,0.684300859738567
1418,4,22141,-0.0560920788643859,0.163266332961753,0.731380374105779
1419,4,22771,-0.0909786610229625,0.166140331911657,0.584311761569689
1421,4,26744,-0.0892227483003113,0.164621880389,0.588170122680709
1424,4,28509,-0.0298156396644029,0.162964434333196,0.854936042501616
1425,4,29308,-0.0819683188220517,0.164236676928735,0.618029283767911
1426,4,29835,-0.097288235074914,0.16351289370927,0.552232589295171
1429,4,36857,-0.0781702736950999,0.163906547199648,0.633714355331732
1430,4,37106,-0.141479459916541,0.163338111616024,0.386982291653573
1431,4,38160,-0.143056300085455,0.163848100598224,0.383200361244126
1432,4,38200,-0.123733704733715,0.163425779066802,0.449480176885979
1433,4,39021,-0.0776233574933727,0.163188273487645,0.634605501290246
1434,4,40300,-0.0466703238929423,0.163155722614433,0.775009356649218
1435,4,43687,-0.000631517679657023,0.162972157324169,0.996910391175931
1436,4,43708,-0.0029335967939651,0.164052412969513,0.98574303521304
1439,4,43992,-0.0612253771702599,0.163198978470571,0.707768384606852
1442,4,46913,-0.0681060646521474,0.166190475403011,0.682195911509678
1443,4,47131,-0.124756879791288,0.164397142990839,0.448433750349765
1445,4,48617,-0.0572180994392283,0.16365514056899,0.726827850224166
1446,4,48723,-0.0583084227444908,0.163665791069382,0.721854816397261
1447,4,49408,-0.017340306322906,0.163494693873096,0.915594705329924
1448,4,49568,-0.0764111701225387,0.16393119126033,0.641419004725925
1449,4,49675,-0.0341096671354507,0.163396310138842,0.83476052595869
1450,4,51735,-0.0112341215810801,0.163405301602024,0.945227509982209
1451,4,51775,-0.0228426495000663,0.163753347494267,0.889139155360736
1452,4,51793,-0.0355763556086111,0.163948410134035,0.828335840814215
1453,4,51859,-0.0515333803837859,0.166188250520442,0.75667520240347
1454,4,52093,-0.0892749637319777,0.163525843474204,0.585453432575668
1455,4,52141,-0.0300251172796128,0.164218301123995,0.855031185105567
1456,4,52459,-0.0882082196430908,0.164659321290584,0.592502328433599
1457,4,53342,-0.0619768490716578,0.163991748218423,0.705712244167617
1458,4,55290,-0.0975367591709234,0.16332391104028,0.550757862243284
1459,4,56089,-0.0878205068027877,0.163339529319495,0.591153220033527
1461,4,57719,-0.11590905198312,0.163588058960358,0.47907620943489
1464,4,60023,-0.14606424193184,0.163600683030241,0.372567431516003
1465,4,60460,-0.113522172322062,0.163984555765739,0.489220669189519
1466,4,61772,-0.117635611930094,0.165310023616479,0.47717874862503
1467,4,62037,-0.111882767502444,0.165278243841066,0.498890012527376
1468,4,62324,-0.145573340896757,0.165730269172524,0.380337669591048
1469,4,62762,-0.114844637261351,0.165089712194045,0.487105837647602
1470,4,64285,-0.138908890318365,0.164804272265056,0.399870824346007
1471,4,65329,-0.129717741837533,0.163680263697998,0.428597438140061
1472,4,65934,-0.128014745650227,0.163821646625296,0.435074848942607
1473,4,66022,-0.143761025128889,0.162869811102876,0.378012861545072
1475,4,66159,-0.134711693865369,0.163802497110816,0.411402637451999
1476,4,66228,-0.0864514031364487,0.165055642826722,0.600766313979786
1477,4,66763,-0.0112724277714756,0.163230406853156,0.94498225022199
1478,4,68860,0.0115275240116358,0.163292474195064,0.943760593101136
1479,4,68911,-0.0194064604431706,0.162968887541798,0.905279103653692
1480,4,69269,-0.0326706484082841,0.163816582474628,0.842037845938836
1481,4,70023,0.00635742097867709,0.164162540811701,0.969130432655085
1482,4,70129,-0.032566961788623,0.163369958859587,0.84210776387901
1484,4,71282,0.051346729895231,0.162846350376871,0.752714253161864
1485,4,71689,0.0998437839592202,0.164657789557376,0.544657858701519
1486,4,72324,-0.0120856049113138,0.16303013612855,0.940948050579184
1487,4,72434,0.0852036522813945,0.165188887382139,0.606320282649779
1488,4,72764,0.0518417646389752,0.163120295661687,0.750814640603865
1489,4,73313,-0.006901859784202,0.16289071228332,0.966226816755721
1490,4,74160,-0.00558549797594757,0.164049591996586,0.972858422087441
1491,4,76499,0.00180996678427209,0.162906523802497,0.991141592471051
1493,4,77589,-0.0399867762923162,0.163338061265125,0.806745864266353
1494,4,77718,-0.0036325215684437,0.162896153208162,0.982221555250079
1495,4,77851,-0.164502916494315,0.164502701578574,0.317994860294546
1496,4,77997,-0.128220037838824,0.164196389109903,0.435387974337653
1497,4,79690,-0.182929049027827,0.162534257972542,0.261150333784636
1498,4,79853,-0.220080827224809,0.164675575079172,0.182262705533419
1499,4,80944,-0.172611448347695,0.163238973420402,0.291045003502572
1500,4,82080,-0.235833035792395,0.163916358562418,0.151110217462514
1501,4,82454,-0.199052053735082,0.163802214291221,0.225102888671718
1506,4,83947,-0.23364949111524,0.163203839627547,0.153131046931598
1507,4,84004,-0.178768542632914,0.165297822036148,0.280215852687169
1508,4,84689,-0.167884755512282,0.162295569204527,0.301639436945831
1509,4,84692,-0.151474471341292,0.162835809966542,0.352888618433654
1510,4,84897,-0.162381133242175,0.163864129313714,0.322388832098155
1511,4,85322,-0.167129211534605,0.163819033219696,0.308329299976723
1512,4,85809,-0.177132151471851,0.162388098944892,0.276107019233426
1513,4,86292,-0.178318662292538,0.165743082846978,0.282718406270725
1514,4,86372,-0.205423498816091,0.163001200171038,0.208408905778635
1515,4,86424,-0.184522121191798,0.163288062838348,0.259226418545953
1516,4,86904,-0.167648833665296,0.164320892431497,0.308307336992181
1517,4,90193,-0.214571178665222,0.163887947200721,0.191299421157407
1518,4,90424,-0.180759480017772,0.163073557064988,0.268420586300302
1519,4,90554,-0.174521542994815,0.163810349113351,0.287428650319514
1520,4,91087,-0.207611070643411,0.162515894915084,0.202271792625004
1521,4,91200,-0.146869537061381,0.164182526608534,0.371637019827273
1522,4,91234,-0.0699398868079821,0.162729153182639,0.667608299393235
1523,4,91966,-0.0857018916334851,0.165318532714442,0.604500775670428
1524,4,92317,-0.112494374686707,0.163401935977802,0.491620429115853
1525,4,94122,-0.0929998100466212,0.166771915776561,0.577439105274829
1526,4,95022,0.0217883380427203,0.166773687949722,0.89612966362062
1527,4,95148,0.0351403148644303,0.165750187626048,0.832223390558974
1528,4,95215,0.0280956234432266,0.165056793603811,0.864936276090793
1529,4,95478,0.00533289076571763,0.165715818469994,0.974345943754796
1530,4,96178,0.0601244764347928,0.164591550078438,0.715109958577249
1531,4,96325,0.0127528033679566,0.165233628926973,0.93852373214249
1532,4,98110,0.0155973271549854,0.164326814721016,0.924435001098011
1533,4,98128,0.0444517908634428,0.166169467807165,0.789233686151828
1534,4,98837,0.131952067939137,0.167405605447629,0.431098340877011
1535,4,98990,0.0730562497861754,0.166961919487688,0.661971158652222
1536,4,99543,0.057788171939238,0.166949779714916,0.729442928690538
1537,4,102509,0.0512186756138276,0.16389212652445,0.754834032276155
1538,4,102705,0.0550125707472114,0.16406576545781,0.737591904412451
1539,4,103444,0.0612597524729133,0.164296561632924,0.709475807019547
1540,4,103991,0.069925583864363,0.164286760521937,0.670635921309195
1541,4,105908,0.0675482300022853,0.16489079835673,0.682308007442057
1542,4,106371,0.0675482300022853,0.16489079835673,0.682308007442057
1543,4,107525,0.0511125991513003,0.165013065357504,0.756934758020858
1544,4,108510,0.0706281462728956,0.164412773999898,0.667764572203023
1545,4,108791,0.0594434939460318,0.164254912893459,0.717644930020517
1546,4,111205,0.0741316091305401,0.164408404708698,0.652339081234922
1547,4,112474,0.0741316091305401,0.164408404708698,0.652339081234922
1548,4,112969,0.0577630084058235,0.164127519496755,0.725093401369527
1549,4,114992,0.0692456676728972,0.164760840515217,0.674536712327767
1550,4,115453,0.0896524507638115,0.165210417558257,0.587709001283084
1551,4,115541,0.0347510471505685,0.165025123902222,0.833336253137987
1553,4,116782,0.0373300312535776,0.164443740635347,0.82054899197486
1554,4,117170,0.0947551725414991,0.164426054469309,0.564794309338211
1555,4,117432,0.0895475059588284,0.166777268193033,0.591655097744131
1556,4,121939,0.0907406710914658,0.166678801160186,0.586506943086572
1557,4,121955,0.0648675175410446,0.163765890639431,0.692271250480667
1558,4,122050,0.0557243188663383,0.164180852404329,0.734504116780911
1559,4,122309,0.0708436767757644,0.164460161481857,0.666902174511122
1560,4,122365,0.0758424075323576,0.164808562210603,0.645666854019175
1561,4,122560,0.0709681923968835,0.163989299976641,0.665452602137329
1562,4,122596,0.0421256860484915,0.164313615031281,0.797811654584699
1563,4,122617,0.0458160476576183,0.163721421495673,0.779763018423952
1564,4,123193,0.0468984897072189,0.164188666196207,0.775323081160641
1565,4,123439,0.0392494738609892,0.164666484540101,0.811742215089214
1566,4,123976,0.0294615184916731,0.16475068723581,0.858177814153044
1567,4,126981,0.0826004323831842,0.164979595430871,0.616914985570044
1568,4,127308,0.015236376697063,0.164453743874607,0.926235446914211
1569,4,127323,-0.019950622090357,0.164159455241089,0.903338844783967
1570,4,132281,0.0321117758609367,0.164998572853718,0.845803570954815
1571,4,132892,-0.0516122714471314,0.164835101678399,0.754378537147197
1572,4,132952,0.0517411594774498,0.163355942722328,0.751629062089987
1573,4,135298,0.0434418093624224,0.163946973274404,0.791183565513135
1577,4,135873,-0.00294910298193728,0.16316163659543,0.985589446576419
1578,4,136069,-0.00705182694661449,0.164522814095286,0.965835531778765
1579,4,136920,-0.0464878950377054,0.164744890037872,0.777970014498549
1580,4,137351,-0.056104980120859,0.162940938304926,0.73080534099438
1581,4,137511,-0.067205591493025,0.162624770118116,0.679670302001462
1582,4,141606,0.150723082383146,0.166717415384557,0.366578436866687
1583,4,142711,0.114783127966596,0.16520668667618,0.487647097260895
1584,4,143484,0.120180609350017,0.163700886743745,0.463346149648715
1585,4,145738,0.0775439235829031,0.16338152892533,0.635352277572744
1586,4,147035,0.0977923910425977,0.16355504743268,0.550278516611965
1587,4,147814,0.0787360832064142,0.163845498942291,0.631133477045563
1588,4,148075,0.0389397947301148,0.166644943892449,0.815377231704345
1591,4,149457,0.0734686053667465,0.164448954185953,0.655324990573635
1592,4,149464,0.098735910532484,0.163427126128702,0.54612625363534
1593,4,149678,0.0855480941144861,0.163230133071574,0.600541384942832
1594,4,154434,0.107860840447844,0.162670455487031,0.507722627644116
1595,4,156313,0.102932646050068,0.164013557347001,0.53068079581982
1596,4,156362,0.0513775455093077,0.164927336203971,0.755592085647882
1597,4,156963,0.0919593862615841,0.164190033221387,0.575780812977736
1599,4,158123,0.100697230663204,0.166201010077004,0.544986357119022
1600,4,158426,0.134829606078463,0.165375335928685,0.415453478742036
1601,4,158963,0.0893915029071184,0.163007104988176,0.583770628331256
1603,4,161760,0.0759809611404562,0.163849183920347,0.643130600062058
1604,4,163032,-0.0419842298162197,0.165433657893375,0.799811051868562
1605,4,163327,0.0317640542534379,0.164758786521482,0.847233317227678
1607,4,165032,0.0205097438077671,0.163161935705073,0.900039561862682
1608,4,165290,0.0565994778332181,0.16481447476725,0.731492014574253
1609,4,165509,-0.0213598191253343,0.163493346216364,0.896129445758931
1610,4,167204,0.0447614478119818,0.16598389861213,0.787569071841753
1611,4,167436,0.116811538583304,0.164172973738468,0.477235054678997
1612,4,167687,0.00875324066947258,0.162510061456162,0.957074975303635
1613,4,168238,-0.0739085183936184,0.16319962958763,0.650919237587054
1614,4,168256,-0.0454257742777569,0.165297895952528,0.783621775732721
1615,4,171883,-0.0541788710885956,0.163622864705057,0.740750001172802
1616,4,172408,-0.0848295298984357,0.163367376818469,0.603907466618733
1617,4,173416,-0.0618482446157441,0.165286830885703,0.708489581086231
1618,4,173461,-0.0440129472823931,0.163827372570296,0.788352570876581
1622,4,174546,-0.0577154888141709,0.163595980389808,0.724454318480982
1623,4,174974,-0.214790849907223,0.170009242995675,0.207276760939775
1624,4,175467,-0.256650288761752,0.162640760182943,0.115456803062346
1625,4,177157,-0.139098261979861,0.162962635619139,0.393928078621051
1626,4,177207,-0.209602414871655,0.162281096107986,0.197340427528805
1627,4,177280,-0.289432685096819,0.162858789424146,0.076396279620725
1628,4,177330,-0.172010863329515,0.163240769340212,0.292729594537926
1629,4,177633,-0.167296235935187,0.162970333039699,0.305338089518976
1630,4,177756,-0.159633264814031,0.166181214487765,0.337412072074947
1631,4,178032,-0.175770329397456,0.163192984869156,0.282184338625899
1632,4,178058,-0.159664558821099,0.163529365742288,0.329551601874093
1633,4,178267,-0.220457893962093,0.163011890170516,0.177111891930719
1634,4,178339,-0.253521838832502,0.16435432516558,0.123840268952272
1635,4,178489,-0.174608425714028,0.162966736252434,0.284705421763693
1636,4,178698,0.0672513859213817,0.162501952236775,0.67923550111495
1637,4,178705,0.142690402485198,0.164876710272366,0.387386764732866
1638,4,178974,0.0315612585851394,0.164051765503694,0.847550507348329
1639,4,179020,-0.0198598039198083,0.164361154475084,0.903894214117151
1640,4,179134,0.109376970617343,0.1661540095366,0.510783027401451
1641,4,179240,0.0522443012733302,0.163939696211259,0.750157659584231
1642,4,179480,0.0113224743870426,0.163593753773734,0.944860918817161
1643,4,179651,0.00626188030197439,0.163637508258291,0.969496609880043
1644,4,179674,-0.00673972757935801,0.166217324367962,0.967679414870231
1645,4,179696,0.0700631474253249,0.16327824708215,0.668110199335767
1646,4,179726,0.0668905937776887,0.163126741180982,0.682015884158069
1647,4,179806,0.0668905937776887,0.163126741180982,0.682015884158069
1648,4,179890,0.055183613065914,0.163158533472891,0.735397851330819
1649,4,180004,0.0138836300380784,0.164362892301211,0.93273113834464
1650,4,180086,-0.0279397167997852,0.163167854434834,0.864138693011737
1651,4,180121,0.0660112762939442,0.166418764276241,0.6918596171916
1652,4,182380,0.152608571504753,0.163670168251046,0.351759221925699
1656,4,192266,0.210151859809272,0.166728083632754,0.208340800443369
1659,4,193794,0.18618032350093,0.164503866956655,0.258499941479538
1660,4,193943,0.00151517253275923,0.165319588181546,0.992692578398758
1661,4,195122,0.006949092042561,0.16490689738007,0.966411326680664
1662,4,195463,0.0349850173146571,0.163038815883144,0.830217984596272
1663,4,195795,0.0370158797795888,0.16348152887937,0.821003961665107
1664,4,196790,0.0115989663254186,0.163492234309324,0.943481656626623
1665,4,198420,0.086285913311346,0.163341846229581,0.597655281596754
1666,4,199642,0.0810484616807482,0.163920946959581,0.621305659614225
1667,4,203027,0.107628297367251,0.163494538140836,0.510775094024409
1668,4,204037,-0.0356433328284022,0.163791294137755,0.827855349420711
1669,4,205977,-0.00861761225245072,0.164801418844617,0.958326493078177
1675,4,211091,0.101193469511898,0.168377765527933,0.548231887381373
1676,4,211612,0.0819272108768863,0.164621993842597,0.619027451358775
1679,4,213169,0.0392198908934382,0.164693075174814,0.811911238312451
1680,4,213950,0.0304424512518301,0.164447761252241,0.853241793400794
1681,4,217566,0.038161103468377,0.164789540385301,0.817002465714182
1684,4,219124,0.0442528532438206,0.164571318504182,0.788165476776537
1686,4,220692,0.114843715428383,0.165061545085397,0.487035065032685
1687,4,221261,0.104940558907786,0.165461002931647,0.526340620154548
1689,4,222510,0.129996042356584,0.165862185835769,0.433706878769032
1690,4,223039,0.0992031400468238,0.166256935932824,0.551099698730221
1691,4,223328,0.133780948530885,0.166420293911186,0.422010741251742
1692,4,223356,0.1646789294093,0.16723247171702,0.325430877263488
1693,4,224819,0.125734156704746,0.166438066522056,0.450488119894659
1694,4,224966,0.141577766579418,0.167156944194825,0.397582853798177
1697,4,228580,0.144859586701213,0.166887395384304,0.385979684220177
1701,4,234153,0.156509179735325,0.166470194257837,0.347776653294749
1702,4,234536,0.152801783376845,0.165475740629909,0.356424861091772
1703,4,238194,0.196644732861708,0.168757223823821,0.244703696127782
1704,4,242179,0.145166980070739,0.167148222981043,0.385714839748759
1705,4,243657,0.0956216989138459,0.165928402743366,0.564791235175806
1706,4,248600,0.127730312353771,0.165038742291891,0.439483465418685
1707,4,248779,0.144363585181533,0.165480959944674,0.383589798132842
1708,4,249022,0.150308756758303,0.165142068782383,0.363349449598325
1709,4,249864,0.168544511552051,0.16573527407686,0.309873633550184
1710,4,250515,0.17165273813681,0.165423378554062,0.30013999510635
1712,4,251719,0.147974612100121,0.165184382604043,0.370962147819676
1716,4,256985,0.157285010988761,0.165492283352143,0.342555773306716
1717,4,257828,0.1047662517975,0.16624726850503,0.528982380940981
1718,4,259994,0.111497847012253,0.16632121467491,0.503056089968388
1719,4,263044,-0.077400753724578,0.1671799094677,0.643664849417344
1720,4,264432,-0.0711652177086722,0.165304441690397,0.667087410376948
1721,4,265022,-0.0743873900379802,0.16577038084635,0.653896350057342
1722,4,267372,-0.0648009636312887,0.165158781357461,0.695032319771453
1723,4,267844,-0.0795886841226664,0.166249855862072,0.632427575099213
1724,4,268855,-0.0795886841226664,0.166249855862072,0.632427575099213
1728,4,271787,-0.0353103614083629,0.16566481641715,0.831338158287454
1729,4,274059,-0.0181569126470663,0.166141204034588,0.913037724419803
1730,4,274409,-0.0471277434684551,0.168440944742231,0.77980408327978
1731,4,274840,-0.0881861578074408,0.166249882339276,0.596138042913193
1732,4,274870,-0.125385786612187,0.165043835336343,0.447933790736986
1733,4,274922,-0.104568050235057,0.165278353407104,0.527353260070006
1734,4,274930,-0.047670599098949,0.165639819146634,0.773671225526998
1738,4,275180,-0.0720186569628274,0.165303394611589,0.663338392097085
1739,4,275191,-0.095334632727093,0.165626174845125,0.565251478658639
1740,4,275289,-0.0479097574465706,0.1660644610265,0.773132621982473
1741,4,275562,-0.0496773575131177,0.167268206566304,0.766647121680768
1742,4,275637,-0.0818223135761886,0.167656003115342,0.625826707976037
1743,4,275645,-0.0411980704808232,0.169019834475561,0.807568397556181
1744,4,275715,-0.0906104063748179,0.167144410965802,0.588085797781339
1745,4,275721,-0.0931438174724297,0.16655654336097,0.576357736208191
1746,4,275859,-0.107396427189849,0.167266692335773,0.521246400232939
1747,4,275865,-0.0657988230630184,0.166736806514424,0.693356602814026
1748,4,275877,-0.0344441638573247,0.166517122381641,0.836245814237996
1749,4,276015,-0.0688487582114059,0.166979455980707,0.680356101607605
1750,4,276066,0.00501226550306955,0.169131597905186,0.976374660532538
1751,4,276194,-0.0110310654209069,0.166782204762963,0.94730337607657
1752,4,276201,0.0590269489340427,0.168438854608327,0.72622092849455
1753,4,276375,0.20003330655984,0.165742436983451,0.228281670169686
1754,4,276645,0.305500625490484,0.169389899877712,0.0721567176974453
1755,4,276806,0.442863629788831,0.16910808391535,0.00920379312726037
1756,4,276820,0.433762676451378,0.170417681507269,0.0113434414717748
1757,4,276934,0.347051346980473,0.169679800430547,0.0415631924281369
1758,4,277129,0.343920019631248,0.170337960370295,0.0442380516261182
1759,4,277137,0.336540469201847,0.171380669003589,0.0503492369812377
1760,4,277249,0.344452694989536,0.169178067600468,0.0424928606172085
1761,4,277276,0.345352955724787,0.167897455704297,0.0404275429917106
1762,4,277639,0.343175831241981,0.168426992686694,0.0423418147967578
1763,4,277649,0.340408933976868,0.169210095962349,0.0450054422101544
1764,4,277971,0.330951767176564,0.167690752016302,0.049208590996974
1765,4,278164,0.151589188192878,0.166181979265185,0.36229235345936
1766,4,278914,0.180800413682901,0.165379516630245,0.27503150679092
1767,4,278971,0.144813832785146,0.166051215284326,0.383744739634804
1768,4,279037,0.0754366799635131,0.167220027407375,0.652178417880535
1769,4,280703,0.112292608945481,0.168037223370098,0.504404146583172
1770,4,280859,0.00405638486169924,0.167776984001176,0.980724891583758
1771,4,280934,0.0333732466255354,0.167968930584411,0.842621958714651
1772,4,282594,0.0307029715885949,0.170099174709603,0.856863308522749
1773,4,282713,0.0656205178022091,0.167837778824152,0.696050954214693
1774,4,283570,0.11995273605151,0.167092045084021,0.473303521320196
1775,4,283830,0.105998161635071,0.166885544717686,0.52573891677074
1776,4,285234,0.141625616441625,0.166885542886056,0.396657181050442
1778,4,285568,0.175601778308414,0.167654614036688,0.295630829742256
1779,4,287068,0.0794961363309357,0.168700198625979,0.637769523510353
1782,4,289631,0.0331706529878872,0.166691171423051,0.842381487546143
1783,4,289647,-0.00639404624741702,0.1668394855745,0.969450590836017
1784,4,290003,-0.00131722577794502,0.167194496063572,0.993718458591293
1785,4,290096,-0.0157586411353559,0.168417739186046,0.925504800870579
1786,4,291044,-0.010350331053619,0.167515595533698,0.950767210876817
1787,4,291531,0.00512481348657823,0.16608381380354,0.975401187963454
1788,4,292625,-0.0053292671914642,0.165555005898541,0.974338475425098
1789,4,292985,-0.039821109555519,0.169806162124996,0.814725641673951
1790,4,293190,-0.039821109555519,0.169806162124996,0.814725641673951
1791,4,293625,-0.0421440567515923,0.166362603498537,0.800163385937312
1792,4,294073,0.0040940429881704,0.166868700133257,0.980440114336465
1793,4,294288,-0.0363389782026284,0.167610285484652,0.828484489285797
1794,4,294760,0.000681145666801664,0.166229999837109,0.996732904249056
1795,4,297290,-0.0225213355676086,0.166373406803536,0.89239950339005
1796,4,297499,-0.0230551341018881,0.168843192813467,0.891466232042582
1797,4,297638,0.017840503756954,0.166081323320223,0.914516585047439
1798,4,297848,0.0148652525529256,0.168558793086127,0.929775426069034
1799,4,298091,-0.0027874283010545,0.168570555194083,0.986816381451728
1800,4,299599,0.109850170135403,0.165751187320346,0.507928695847686
1802,4,300148,0.0894546253277346,0.166610467669446,0.591668850841532
1807,4,302611,0.135148773712281,0.167853870564082,0.421270879344416
1809,4,303011,0.150854485241636,0.165947159088201,0.363943261218032
1810,4,304549,0.213430614450312,0.1672360738134,0.20271553623071
1811,4,307387,0.208222463567324,0.167254672402748,0.213978690415649
1812,4,308154,0.23984095504637,0.168166634889835,0.154691464515649
1813,4,311231,0.129412526580845,0.166284455970919,0.436937133331599
1814,4,311787,0.220510942052507,0.1665970571635,0.186486347216035
1815,4,312488,0.0795228149445351,0.167929219686653,0.636113847125616
1816,4,312611,0.208122872419056,0.167618332339795,0.215191042742485
1817,4,314015,0.286886080361781,0.167287126682061,0.0872352695643713
1820,4,320017,0.341040660229716,0.169487241793476,0.0449590683261741
1821,4,320510,0.334314367946821,0.170578852379353,0.0507960447158233
1822,4,328073,0.353605568460742,0.166273305470724,0.0341421677195286
1823,4,331098,0.42659653712039,0.168584882391615,0.0118254436964642
1824,4,336922,0.448089701607394,0.164810553892667,0.00687516590428922
1826,4,351322,0.364449640196487,0.166710011111262,0.0294624439170878
1827,4,353020,0.384096974928338,0.167092952029792,0.0221055201359961
1831,4,356055,0.377935945645274,0.16834144025849,0.0253831359542241
1832,4,356492,0.425958475813418,0.166202857878565,0.0107946740812578
1833,4,356541,0.428128207379896,0.166137500757127,0.0103730074256658
1834,4,356853,0.370001829939398,0.167223039893555,0.0275629848479744
1836,4,357632,0.322404541673867,0.166034216433037,0.0529571236261855
1837,4,357802,0.349730404848549,0.166790815459067,0.0367206141800371
1838,4,362032,0.405013606692428,0.165970266268634,0.0151672179432109
1839,4,362199,0.409809409852946,0.165861034113283,0.0139527774155921
1841,4,363194,0.340514298514395,0.165484187001145,0.0403543453162619
1843,4,368078,0.1973969172308,0.165183690928833,0.23288358378658
1844,4,368457,0.17630606796356,0.165417641620619,0.287231715710698
1846,4,369403,0.215196759331487,0.165059910202774,0.193168617540341
1851,4,372110,0.225845892232824,0.16754484714655,0.178531513570696
1853,4,375688,0.276991369414827,0.16598374353213,0.0960464051101482
1854,4,376511,0.310496677874161,0.163671168330077,0.058633830838212
1856,4,380252,0.263630089690283,0.163380198964525,0.107508018204439
1857,4,382176,0.220883915649981,0.162698771757164,0.175449955200687
1858,4,383443,0.223364969686961,0.163713381815284,0.173321572050763
1872,4,384094,0.157904793297787,0.162782384072915,0.332692658646252
1874,4,384602,0.203680597278401,0.164613446190756,0.216788285162608
1875,4,384607,0.254517917835454,0.165950509143999,0.125999764311762
1876,4,388305,0.252734682040968,0.162230382330495,0.120158902408787
1877,4,388542,0.213882875634161,0.162111521446057,0.187905093478555
1879,4,390909,0.186739194553846,0.163322671682954,0.253657390502586
1880,4,397927,0.171376112554297,0.163838176964313,0.296272860427771
1883,4,404981,0.217482328902473,0.164500551177923,0.186998683149365
1885,4,405368,0.262516026431172,0.163801412671377,0.109906752062151
1886,4,408981,0.2354496089202,0.162952490613731,0.149373817499389
1889,4,413957,0.193632659558804,0.163213845373279,0.236272504572471
1890,4,414243,0.0782484501625171,0.167091213802144,0.639860654552258
1891,4,415928,0.158561963600585,0.164621825028646,0.336111924827255
1892,4,419709,0.139951307333871,0.16329111024673,0.391989715872257
1893,4,420255,0.177076850814818,0.163221518213304,0.278712209828059
1894,4,421542,0.187823228367008,0.163023673355408,0.250050431972734
1895,4,422070,0.212326136243042,0.163789275143581,0.19570616194361
1896,4,422545,0.141953668956479,0.163917858007704,0.38707567348758
1897,4,425689,0.133436548688837,0.164369879394888,0.417449699736827
1898,4,425858,0.184161463319314,0.165183778992969,0.265656737781733
1902,4,428826,0.163540805508185,0.162520842347278,0.314972141314144
1903,4,428861,0.135509741205248,0.163517967052194,0.407825847755625
1904,4,433301,0.12482904722727,0.163325838987762,0.445202319777402
1905,4,433554,0.125369434356372,0.16278527846391,0.441724729020126
1906,4,434256,0.0696026337179393,0.163078320791802,0.669781586081644
1907,4,434351,0.127041324751041,0.16254400581002,0.434984676913191
1910,4,442926,0.147564529331322,0.162717111586257,0.365090072794988
1912,4,445208,0.13687872839708,0.162980883798048,0.401563571901121
1916,4,450801,0.104625395254476,0.16490140293031,0.526183514660253
1917,4,451837,0.0809751462784532,0.163295060676419,0.620285974705483
1920,4,454081,0.0563579561455845,0.162868647448947,0.729523921894489
1921,4,454191,0.0245053318552377,0.163601384236616,0.881018347862887
1922,4,454676,0.0160326292845626,0.162723338169217,0.921569820330939
1923,4,454817,0.0279881022868037,0.162992391948936,0.863760644774805
1924,4,454913,0.023113851128858,0.162536713835313,0.886997666919864
1926,4,455170,0.0721881478457783,0.16298999119705,0.658109879489475
1927,4,458042,0.0337112366164746,0.162692621784401,0.83596678311814
1928,4,458282,0.000697161356011874,0.162891122276621,0.99658754409103
1929,4,458401,-0.00693076577753847,0.164300792207253,0.966376346360977
1930,4,461656,-0.0629657028520728,0.164057664651057,0.701356074414976
1931,4,461812,-0.0465748219460743,0.163104137618654,0.775388238945811
1932,4,462685,0.0726758911360527,0.164217418738346,0.65835581716833
1933,4,463276,0.117446582004209,0.162564446132898,0.470489025335559
1934,4,463970,0.0902489390040117,0.163114255885986,0.580417385945195
1935,4,464078,0.154697265443226,0.163378406793608,0.344355373730983
1936,4,464336,0.159839200298304,0.162900979856147,0.327163824841113
1937,4,464368,0.17829729434603,0.162299936766359,0.272705854640672
1938,4,466223,0.186100064961133,0.163078621728991,0.254573686581537
1939,4,466334,0.246712938401849,0.16310098642253,0.131266080915682
1942,4,472918,0.243002526073989,0.164057928726583,0.139445442976486
1943,4,473492,0.210228859077659,0.163595488560921,0.199616315967268
1944,4,473912,0.316605144087522,0.161840398229196,0.0512203848627119
1945,4,474265,0.320862371870915,0.163456355010038,0.0504327903449162
1946,4,474320,0.297841046942286,0.164915318779439,0.0717662187516504
1947,4,474321,0.441651682502649,0.162516404502595,0.0069003319361746
1948,4,474625,0.334510650337787,0.164895878276055,0.043247540767601
1949,4,474628,0.279310112327604,0.163239264591776,0.0879508527781127
1951,4,476181,0.219124088139518,0.163914521437805,0.18214254071208
1953,4,476833,0.229009218311855,0.164922223871881,0.165833246760925
1954,4,478092,0.168775430509979,0.164382699626154,0.305254137321701
1955,4,479557,0.15317438858343,0.164082968961714,0.351190720489703
1956,4,480076,0.15317438858343,0.164082968961714,0.351190720489703
1957,4,481074,0.151746546029888,0.1637156937979,0.354616589647411
1961,4,485199,0.1599670432803,0.164108195503137,0.330343981294497
1962,4,485454,0.0996208412720209,0.163877521328548,0.54364591954525
1963,4,487562,0.1092432267279,0.16367420862274,0.504925206942046
1965,4,491790,0.153122291768429,0.163969685765857,0.351022112959346
