SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
942,3,48299,-0.0232131037358686,0.0571474674752206,0.684844321816767
943,3,48656,-0.0106321581620709,0.0577480736961413,0.854030701693883
944,3,48764,-0.0168547043697799,0.057248898783637,0.76861692875575
945,3,49187,-0.00990070584960934,0.0573963710036455,0.863145620138936
946,3,49221,-0.0102070329244049,0.0573962189978809,0.858954887722326
947,3,49250,-0.00757130886676272,0.0573588061327061,0.895060233643797
948,3,49783,-0.0255704189201196,0.057762922900656,0.658269239722284
949,3,49785,-0.0255704189201196,0.057762922900656,0.658269239722284
952,3,52350,0.0537210048607168,0.0570969915680431,0.347413460730789
953,3,52792,0.0443995574529606,0.0568341355605674,0.435200915493284
954,3,54110,0.00633694459325254,0.0568679344115746,0.911336603164745
955,3,56674,0.00193272736191289,0.0569786737348518,0.972959965854067
961,3,59518,-0.018252609444451,0.0571208131071216,0.749503105768596
962,3,59758,-0.00254657401616631,0.0569583843925043,0.964364237842789
963,3,61460,0.0413203346418588,0.0572813585693971,0.47116711444292
964,3,61462,0.0413203346418588,0.0572813585693971,0.47116711444292
965,3,61544,0.0601185608644768,0.0579674004173441,0.300394570786517
966,3,62729,0.00645192831718944,0.0569548159249564,0.909871761216739
967,3,63929,-0.00424878686817226,0.0571005507973613,0.940727206789041
969,3,67277,-0.105384989619546,0.0576170578453946,0.0682342761977647
970,3,68046,-0.0597682019108907,0.058128641453053,0.304557078766739
971,3,68178,-0.0605674313372697,0.0579556008323907,0.296707541824423
972,3,69265,-0.124653329000626,0.0586507546114945,0.0342515007431158
973,3,72402,-0.108606147113319,0.0591664458392942,0.0672573415794668
974,3,72790,-0.13473499111471,0.0590140352045133,0.0230183001501629
975,3,74472,-0.118566574124965,0.0609523656257888,0.0525405321881092
976,3,75264,-0.115926240578782,0.060373401246774,0.0556439505982098
977,3,75503,-0.122362296486461,0.0610427723704817,0.0457762653144362
979,3,76131,-0.11915693176873,0.0607760948552093,0.0507130790181155
980,3,76147,-0.133896788168893,0.0605455495672846,0.0276410536044296
981,3,78480,-0.108482445569002,0.0639628495604102,0.0907632368689292
982,3,79867,-0.216952921739217,0.0632569537559377,0.000675734744530116
983,3,80341,-0.208670449814417,0.0637784976955888,0.00117408899486323
984,3,80444,-0.207818164875939,0.0640103747914119,0.00127965138626358
1002,3,92556,-0.24803186913491,0.0641342362300217,0.000130966063880884
1003,3,92671,-0.214044648741468,0.0645446787087304,0.00100723039714569
1006,3,95493,-0.220472841096616,0.0638950721157188,0.000627239973200213
1007,3,96560,-0.210008481569677,0.0626824938536678,0.000894320850476658
1008,3,98535,-0.192704453073748,0.0617146332652731,0.0019412716045345
1009,3,100583,-0.196842781527678,0.0614823393835285,0.00149070679784048
1010,3,101685,-0.194814363056337,0.0608557835604476,0.0014925604383525
1011,3,101814,-0.208530366545912,0.0611217193571334,0.000720386763460601
1012,3,105429,-0.100129533691478,0.0601578243165485,0.096910387540027
1013,3,111179,-0.0436196004778255,0.0591136472612348,0.461069155886644
1016,3,114885,-0.0331583726327074,0.0594741240013461,0.577521437294921
1017,3,118719,-0.0387659519176509,0.0590865054350099,0.512194865010884
1018,3,119698,-0.0307745020538328,0.0595049165078988,0.605357349584857
1019,3,120341,-0.0542702200922998,0.0593146452133662,0.360839915692307
1020,3,122628,-0.030974971250497,0.0591553822222988,0.60087107925253
1021,3,123478,-0.0115508883981763,0.05956790773737,0.846356898285568
1022,3,125079,-0.038405217394085,0.0598181714212956,0.521268710134648
1023,3,126125,-0.0236319715061171,0.0592893105899844,0.690438240368666
1024,3,126954,-0.029322082415641,0.0586504149283695,0.617424093384154
1026,3,131971,0.00174119026220787,0.0584601943485204,0.976255989570659
1027,3,134374,0.0021992499415302,0.057784461827035,0.969661725992454
1028,3,135728,0.00254785004768343,0.0584227563870253,0.965239479254271
1029,3,135857,-0.00453919415440363,0.0578917636550216,0.93754770610229
1030,3,136159,-0.00698778876106654,0.0576655695782563,0.903619128328891
1031,3,136656,0.00497283797295134,0.057721238001759,0.931393910436372
1032,3,136789,-0.018430350291432,0.0576584250659812,0.749424931762218
1034,3,139688,-0.0129746393419591,0.0577345492271318,0.82231997104929
1036,3,143226,-0.0130729399183892,0.0584925822378862,0.823277690810395
1037,3,143428,-0.0264673910748796,0.0583923580370187,0.650634219055124
1039,3,145017,-0.0262627227945164,0.0574383993777475,0.647784953801973
1040,3,145505,-0.0261122884543056,0.0574884579031353,0.649951133245583
1041,3,146875,-0.0089353139092242,0.0583856293732774,0.878454481627208
1042,3,147639,-0.0274171025584097,0.0575441505571494,0.634046219703498
1043,3,147975,-0.0312135826502885,0.0584366570740114,0.593578211384676
1044,3,147986,-0.0273666348385356,0.0581542751023034,0.638226463241051
1047,3,149289,-0.0187155225922112,0.0577788080775859,0.746192908619888
1057,3,152269,-0.0309332765452256,0.0576083229820408,0.591634577466453
1059,3,156729,0.0156954658978166,0.057372037100193,0.784572438652765
1060,3,158006,0.0383571204431623,0.057430196907773,0.504639502774198
1061,3,163856,-0.0086069686499074,0.057479873526466,0.881056191961302
1062,3,165283,0.0220754440882793,0.0571142707263198,0.699349186091846
1063,3,165304,0.0200946288825283,0.0572459368102055,0.725780646030355
1064,3,166390,0.00970023118956603,0.0575158832469455,0.866166115334347
1066,3,168031,0.00946966530130272,0.0572893256182245,0.868806053809011
1067,3,170404,0.00139409489487602,0.0573056681018581,0.980605245457004
1068,3,177081,-0.0302778222396723,0.0576862562583022,0.600002591966861
1069,3,177336,-0.018294895988774,0.0582074775581939,0.753475143981908
1071,3,181268,-0.0677103838127317,0.0576064218182701,0.240628312807242
1073,3,186935,-0.0869293542817039,0.0570097279825266,0.128200351154213
1074,3,187346,-0.0940155183012273,0.057104740215367,0.100577608832361
1076,3,188758,-0.0835945347262544,0.0570174697358359,0.143505415643382
1077,3,188786,-0.0810655701855575,0.0569631805592364,0.155583882700757
1078,3,188904,-0.0616969096576371,0.0571028273550002,0.280678211853618
1079,3,188979,-0.0565129588699673,0.0571809762099738,0.323674121691169
1080,3,189025,-0.061055666953542,0.0571321305108769,0.28594648234749
1081,3,189052,-0.0600977710759174,0.0572342486447533,0.294421898240997
1082,3,189158,-0.0663054994665271,0.0570517753946787,0.245939909175899
1083,3,190765,-0.0321163808882137,0.0572962377740517,0.575472125870182
1084,3,195779,-0.0232635994441072,0.05724664409168,0.684713405840736
1085,3,196679,-0.0264207634309413,0.057438194056038,0.645809478670989
1086,3,196680,-0.0273451858610708,0.057534512157664,0.634879095483609
1087,3,196733,-0.0139719563574026,0.0575476501555089,0.808309598477678
1088,3,197297,-0.0251503619524019,0.057568888936704,0.662469702082553
1089,3,198109,-0.0307312412973271,0.056983641962464,0.590020295882325
1090,3,198110,-0.0307312412973271,0.056983641962464,0.590020295882325
1091,3,198164,-0.0307312412973271,0.056983641962464,0.590020295882325
1092,3,198348,-0.0259619767709053,0.0572200943558254,0.650308228359987
1093,3,198615,-0.0237327153697287,0.0573174292913844,0.679083414380183
1095,3,203261,0.0145149419333453,0.0572192609505321,0.799896412122098
1096,3,204854,0.0319661991370997,0.0572566744001497,0.576995886095923
1097,3,204897,0.0360543241801404,0.0573947754447273,0.53029138289373
1098,3,204903,0.0317379915152917,0.0573504915577545,0.580337125720623
1099,3,207966,0.0225215201577085,0.0568330650913883,0.692141630230895
1100,3,207999,0.0243657166505175,0.0570885330291625,0.669780968371599
1101,3,208066,0.0231887984969641,0.0582087731509257,0.690596162215855
1103,3,208234,0.0206545495100703,0.0569201059283514,0.716919821823139
1104,3,208660,0.0394842759327006,0.0571904321635424,0.490396339321669
1105,3,208696,0.0469186834852321,0.0568660518910132,0.409886955183572
1106,3,208702,0.0456486309745452,0.0569449506997295,0.423307817921724
1107,3,210472,0.0187796276807127,0.0569983486928014,0.741990814491361
1108,3,210757,0.0501029780489456,0.0569541737031102,0.379616594624037
1109,3,211348,0.0832345266900725,0.0566477556024739,0.142632589548986
1111,3,211881,0.0351927488336892,0.0567880532778194,0.535841292186655
1112,3,211998,0.0269295735278064,0.0568383533767764,0.635940930034735
1113,3,212095,0.013855228133902,0.0572320259831992,0.808851996611191
1114,3,214156,0.0178707854187475,0.0568609796471655,0.753487149780658
1115,3,217647,0.0589250242416999,0.0570333935107873,0.302233017904258
1117,3,218769,0.0456319626021603,0.0577264775077526,0.429774821771632
1118,3,219050,0.0550452223862457,0.057161745182764,0.336220214716498
1119,3,221006,0.03495824207624,0.0570987661910008,0.54077205694988
1120,3,221813,0.0148025466427819,0.0570449463546862,0.795409091414539
1121,3,222829,0.0156340373578397,0.0572061316604649,0.784787790092932
1122,3,224310,0.0112725223019572,0.0577716197959853,0.8454095846168
1124,3,226294,-0.0173876574904211,0.0570862591194962,0.760861209203555
1125,3,226510,-0.0135507766165288,0.0570295867828856,0.812321761547793
1126,3,227816,0.022745413460559,0.058154173501158,0.695942555766754
1127,3,228048,0.03042532041022,0.0571265292422956,0.594648851908142
1130,3,229351,0.00676084166081761,0.0571896715564641,0.905962263700939
1131,3,230175,0.0397638394040829,0.0568913681668984,0.485047723000367
1132,3,233663,0.0189078684481752,0.0570582176624693,0.740555215297379
1133,3,234438,0.0300384041061763,0.0569563318314357,0.598251600050246
1134,3,235617,0.0150495862880258,0.0571343381324041,0.79239056014834
1135,3,237105,0.0174698169997828,0.0568613326382462,0.758845336221169
1136,3,238714,-0.0443453955576321,0.0567752479155493,0.435285307861522
1137,3,238914,-0.032343023320002,0.057119460378806,0.571594005541096
1138,3,241126,-0.0159512027179035,0.0570562593237094,0.779971372717583
1140,3,242578,-0.0726352819158304,0.0571046956786503,0.204222191366045
1141,3,245238,-0.0812083034116686,0.0572219963863518,0.156728976868523
1142,3,247158,-0.0822269031589094,0.0566501355354231,0.147532576470376
1144,3,248454,-0.0755114987263661,0.0567644170993988,0.184291015703336
1146,3,249928,-0.0572819269293572,0.0570508398065281,0.316042001530109
1147,3,251255,-0.0498934573383975,0.0572016188890549,0.383671131445139
1148,3,251274,-0.0512049007791712,0.0571983357210589,0.371281314029027
1149,3,251879,-0.050925468754192,0.0571602476309471,0.373576467719828
1150,3,251939,-0.0520595981394703,0.0570936239486984,0.362481231356287
1151,3,252801,-0.0352377743142316,0.0571123401739175,0.53763869705145
1152,3,253109,-0.0320503991809153,0.0568737777224465,0.573428015395173
1153,3,253118,-0.0348533369748418,0.0568870338400955,0.540484888306674
1154,3,253321,-0.0112269859101105,0.056967991190018,0.843882006209774
1155,3,253394,-0.0308048635980968,0.057145023558912,0.590182038312918
1156,3,254361,0.0100934843574815,0.0572890238855456,0.860249392791017
1157,3,254926,0.016080350562774,0.0571830351436448,0.778715312038486
1158,3,256359,0.020552681216618,0.0572295133766734,0.71971456564673
1159,3,256593,0.0164554355936493,0.0574201675290334,0.774602534799691
1160,3,256989,0.0120226917480721,0.0571286625534641,0.833438375911374
1161,3,257462,0.0207404559221781,0.057017150307376,0.716256341810343
1162,3,258273,0.0124102339989418,0.0570940106452105,0.828049563073896
1163,3,258343,0.00868688714777549,0.0571875707606116,0.879351273599601
1164,3,258579,0.0312910296293105,0.0571252044897283,0.584201353539922
1165,3,258768,0.0250967654766771,0.0572901460230361,0.661607637227869
1166,3,258781,0.0176127278379288,0.0571817562355021,0.758254057795069
1167,3,258828,0.0215939544371472,0.0569766194568095,0.704918125085397
1168,3,259020,0.0301772967310128,0.0574537138125226,0.59974237743086
1169,3,259458,0.0605683017021599,0.057098508013013,0.289520321300517
1171,3,261281,0.0277416898164723,0.0571494685711632,0.6276771655197
1172,3,262631,-0.0151390007213963,0.0571724003820073,0.79132146419633
1173,3,265059,-0.0904194747962179,0.057095019316365,0.114165064932257
1174,3,267625,-0.108448217311326,0.0572524950910549,0.0590144210623916
1178,3,274530,-0.0750055471579205,0.057632886580919,0.193957788154665
1179,3,274845,-0.0702917648914171,0.0571130032555858,0.219236236551493
1180,3,275765,-0.112465566682135,0.0572990990965552,0.0504566344650883
1181,3,278462,-0.111383289708895,0.0573078910245496,0.0527388219371552
1182,3,278675,-0.12217099273497,0.0573544138521477,0.0338539571861433
1183,3,278791,-0.114917900137603,0.0577526435371098,0.0473808695768868
1184,3,282537,-0.119078251968769,0.0583619463037014,0.0420601600235877
1185,3,284743,-0.156338268010535,0.0573522298188482,0.0067317438039412
1186,3,285299,-0.136714324417209,0.0576895972704948,0.0183335410642289
1187,3,285659,-0.137421539473798,0.0580009072022212,0.0183592405863669
1191,3,289803,-0.0638263188095151,0.0579157194479056,0.271188497932082
1192,3,289856,-0.0624481875343902,0.0578815094475456,0.281370291412197
1193,3,289942,-0.0624481875343902,0.0578815094475456,0.281370291412197
1194,3,290417,-0.0732048108300818,0.0584034179502457,0.210877461025931
1195,3,290527,-0.0629645311577691,0.0590702711528315,0.28718564969091
1196,3,290957,-0.0949240806748723,0.0584665455967143,0.105361862333747
1197,3,290963,-0.0904661003115259,0.0585102355323716,0.122962290199689
1198,3,291002,-0.0912886135905413,0.058557015351954,0.119899599008518
1199,3,291045,-0.0994760308396403,0.058269814018996,0.0886712187425486
1200,3,291075,-0.0834578701654859,0.0581341116335269,0.151999045250362
1201,3,291159,-0.0942649444284266,0.0583148831127223,0.106883478855555
1206,3,291349,-0.102991526147125,0.058706577901307,0.080239262980501
1213,3,293851,-0.105558476526787,0.0662139960941368,0.111785755250434
1214,3,293855,-0.119347308871765,0.0649354115366717,0.0669116053517685
1215,3,295047,-0.0899848198604016,0.0587421295054245,0.126452229857619
1216,3,295867,-0.102939511867497,0.0584399547366593,0.0790266107968014
1218,3,297295,-0.118474051346691,0.0575478265709549,0.0402557815434292
1219,3,298996,-0.085823073332651,0.0573811205544367,0.135633800074858
1220,3,299045,-0.081762218851766,0.0574491224788812,0.155558202186948
1223,3,299701,-0.109385296665929,0.0575973548572251,0.0583614384707978
1224,3,302380,-0.113058191472406,0.0573561681933077,0.0494863115507671
1233,3,306783,-0.128408619933481,0.0600313420954841,0.0331191902368215
1247,3,311452,-0.0855131873926011,0.0570788584149698,0.134985701163569
1248,3,312012,-0.0492743292545654,0.104281553203458,0.636853070118938
1253,4,0,-0.109813871115054,0.0624242231222276,0.0794175328369897
1254,4,0,-0.10104901887801,0.0662124677879809,0.127872244436537
1255,4,0,-0.0764562119164878,0.0662993628980997,0.249609873609267
1257,4,1,-0.136875149163288,0.0719035673398799,0.0577762301861296
1259,4,2,-0.137186357579999,0.0912556202953712,0.133650751509058
1261,4,2,-0.130949867656739,0.0989352501636999,0.186495261619139
1262,4,2,-0.0760514177294667,0.0966960454779695,0.432102419166893
1263,4,2,-0.132096063890831,0.101251204418658,0.192866397119987
1264,4,3,-0.0133090442060109,0.129908123052298,0.918457933135881
1265,4,3,-0.00324456369923709,0.130651583091386,0.98020163381236
1266,4,4,0.348843928522641,0.201342527704867,0.0840420794992097
1267,4,4,0.403137789251048,0.211716277395718,0.05770454720241
1270,4,5,0.356890552462872,0.220186311865055,0.105941159876134
1271,4,6,0.193467567753082,0.188937324644841,0.306547103593973
1272,4,6,0.146774846614591,0.132759875992702,0.269667197622271
1273,4,7,0.128874541605214,0.131598602779843,0.328102327039013
1274,4,7,0.194136288471835,0.124779746840349,0.120644175064205
1278,4,8,0.201354912127396,0.12474733536464,0.107398816609137
1279,4,8,-0.0538371675876466,0.107371739623573,0.616395780576492
1280,4,8,-0.0537812150683461,0.102052176029374,0.598526520900232
1281,4,8,-0.00329038746045462,0.0989134339068981,0.97348180669038
1282,4,9,-0.0266469233555799,0.0952975198784818,0.77993418883548
1283,4,9,-0.0432779509856527,0.0881457664860548,0.623744540020232
1284,4,9,-0.0219317116516304,0.0887691087648415,0.805001791628837
1285,4,10,0.0569736952112159,0.0777619032080814,0.464246864748156
1286,4,13,0.0714464747382753,0.0732969821984732,0.330350138262292
1287,4,20,0.080204876175384,0.0699541373476947,0.25235036672694
1288,4,23,0.0379799945415789,0.0708701028764184,0.592358281000837
1289,4,26,0.0257262091842483,0.069680047531898,0.712196425469134
1290,4,30,0.022099136181315,0.0700493076638529,0.752583869245143
1291,4,30,0.0150657078722762,0.0672177498508083,0.822783575435763
1292,4,31,0.0111820210231492,0.0677268927460415,0.86895616627107
1293,4,32,0.0377582000509435,0.0669442141321781,0.573095383436372
1294,4,33,0.0361432059906841,0.0663927060786809,0.586520137795583
1295,4,34,0.0375881300080088,0.0658874739381153,0.568708503749759
1297,4,36,0.00466151029782713,0.0672028873277849,0.944738576882867
1299,4,43,-0.018252448596852,0.0677240505762015,0.787693131408219
1301,4,44,0.0226636149677866,0.0671925185798865,0.736095952004179
1302,4,55,0.0319532455546399,0.0661473213544272,0.62935129844267
1304,4,57,0.0490622811642809,0.0668854815781537,0.463724170103477
1305,4,58,0.039334930004677,0.066653503123505,0.555474050074668
1306,4,60,0.0427334876165499,0.0642458649634162,0.506385403632613
1307,4,73,0.0335475118040169,0.063519235701966,0.597728966143327
1309,4,80,0.0569652469535615,0.0618400164485903,0.357590121645071
1310,4,81,0.0392836841534199,0.062415124251725,0.52949847731898
1311,4,81,0.0319297864174319,0.0609398388992137,0.600638040183344
1312,4,82,0.0280450822419591,0.060973365938369,0.645830773284644
1313,4,85,0.0225408483536547,0.0607838826896106,0.710982169120166
1314,4,86,0.0225408483536547,0.0607838826896106,0.710982169120166
1316,4,112,0.0228559705550775,0.0609795014820356,0.708023882917928
1317,4,118,0.0245175019335078,0.0607342460334889,0.686688825347692
1318,4,135,0.0417452369718176,0.0608027081768116,0.492805290024864
1319,4,148,0.0423403065060703,0.0612641677083034,0.489950359120978
1321,4,155,0.0425022045122969,0.0606756189143112,0.484087505994409
1322,4,165,0.0259650885781075,0.0602494991890758,0.666760921480177
1323,4,211,-0.0336544025314069,0.058857131435632,0.567822605677899
1324,4,275,-0.0261810710102927,0.0580517695509116,0.652269897187548
1325,4,306,-0.0327557387558145,0.0586924669125262,0.577136010774336
1326,4,314,-0.0414487981863735,0.0590181173038995,0.482950967627406
1328,4,423,-0.0415472613870032,0.058442254568859,0.477608630195349
1330,4,486,-0.0146516317073039,0.0581171098579922,0.801106388151258
1331,4,501,-0.0303227037658812,0.0582282955268367,0.602863610463791
1332,4,573,-0.0451466557787501,0.0581271743527452,0.437863224316105
1333,4,593,-0.0478029878259228,0.0579594480879294,0.410061364696377
1334,4,624,-0.0322488068090767,0.0581400071516738,0.579468260278093
1335,4,633,-0.0205893553543286,0.0586481798954909,0.725748603037601
1336,4,650,-0.0283887157842457,0.0582680943919222,0.626412926357938
1337,4,684,-0.025488833352612,0.0577073028589965,0.65898280468435
1338,4,697,-0.0466987832434134,0.0575600702321049,0.417737122094135
1339,4,704,-0.0314941933224183,0.0577054509737634,0.585565322689776
1340,4,771,-0.0295603176183613,0.0575922228490601,0.608084059344321
1341,4,835,-0.0264466778632972,0.057662178779985,0.646768778562973
1342,4,851,0.00312006242315244,0.0573778784256114,0.956665210270593
1345,4,935,-0.0402236863795455,0.0573837023575563,0.483789703555887
1346,4,959,-0.0125923204014837,0.0575879767437439,0.827039468892298
1347,4,975,-0.0248780700963062,0.0573435599725406,0.664667881244692
1348,4,999,-0.0320955720324907,0.0575925637488783,0.577684720550572
1349,4,1046,-0.0401241077970365,0.0571850683115818,0.483357557555271
1350,4,1309,-0.0247445291151721,0.0573065992170027,0.666156229152543
1351,4,1418,2.61578380784666e-05,0.0578202527625459,0.999639293196173
1352,4,1685,-0.00869507752706233,0.0575867675670377,0.880069144897777
1353,4,1834,-0.0291230478048851,0.057466799497844,0.61262531024799
1358,4,2947,-0.0485749031301277,0.05726523016498,0.396876753722113
1359,4,3400,-0.0606274669511991,0.0577965991803392,0.29490504438857
1360,4,3501,-0.0277389435321991,0.0583485827396121,0.634795592841716
1361,4,3576,-0.0337937892053254,0.0584476573208139,0.563505227148544
1362,4,4193,-0.0426777038660526,0.0581712891105878,0.463645512152026
1363,4,4217,-0.0350509190069669,0.0576170090562599,0.543351060965726
1364,4,4354,-0.032620175864474,0.0577880707937459,0.572786408182367
1366,4,5164,-0.0317663984450035,0.0576224039778187,0.58178671330616
1367,4,5243,-0.0295919781754549,0.0581689049177525,0.611262773015998
1368,4,5360,-0.0500689595272891,0.0576051606981609,0.385342058820275
1369,4,5373,-0.0341508346209068,0.0578901645772057,0.555618586168692
1372,4,5583,-0.0201803930542833,0.0570836558307265,0.723907323523182
1379,4,6085,-0.0309754925593637,0.0576296800222165,0.591266463219141
1380,4,6124,-0.0134241177685729,0.0574150380647171,0.815269268006731
1381,4,6371,-0.0177611882659445,0.0572522290933411,0.75657140034339
1382,4,6383,-0.0187637334206985,0.0574439592503314,0.744130629588341
1383,4,6424,-0.0210389683665514,0.0572449756869115,0.7134475832277
1384,4,6509,-0.0360342017141908,0.0580134933224089,0.534911778478822
1385,4,6795,-0.0237616158921258,0.0582826272157747,0.683743743088997
1386,4,6930,-0.0522400557064258,0.0582574989908591,0.37048504165645
1387,4,6965,-0.0456280665900908,0.0575532009629557,0.428427985608635
1388,4,7094,-0.0485165848314518,0.0579041620842812,0.402666545362107
1389,4,7383,-0.0408258000399043,0.0574406133238109,0.477709744758336
1391,4,7893,-0.0432036052534179,0.0573614521749271,0.4518426590626
1392,4,8452,-0.0320670875533761,0.0572099562173786,0.575483195683994
1393,4,8550,-0.0608002485187965,0.0577079909258189,0.292793777553026
1396,4,8644,-0.048796790516044,0.0576924158688287,0.398232013714864
1397,4,9487,-0.0511109258118628,0.0571260681390263,0.371554933231457
1398,4,13362,-0.0669333879433477,0.0580130601591428,0.249377444143165
1399,4,13533,-0.0373935297501582,0.0575574768435049,0.516326089288517
1400,4,13882,-0.0166767509698708,0.057183915234952,0.77073808467609
1401,4,14176,-0.0074852062398359,0.0571671515069824,0.895900965016245
1402,4,15219,-0.0297904748062204,0.0571070660563298,0.602234189274828
1403,4,15754,0.0251803945866113,0.0571337600823576,0.659680376061124
1404,4,16051,0.0146582767739344,0.0571269190319457,0.797643684948994
1405,4,16202,-0.00653755637713682,0.0570967711530206,0.908906875834838
1406,4,16647,-0.00313503949195776,0.0569879661173922,0.956159780882398
1409,4,17795,0.0261568821051947,0.05757179675595,0.64986696773671
1412,4,18597,0.0399730774994615,0.0570772039666057,0.484180373812741
1413,4,18955,-0.00727651939623455,0.0568676158238248,0.898257119169119
1414,4,19310,-0.031158743363699,0.0570927610028213,0.585578061981215
1415,4,20302,-0.0209858224299719,0.05724503095153,0.714139727093769
1416,4,20874,-0.0301167423950156,0.0580059396648393,0.603945937654221
1417,4,21871,-0.0644643250318787,0.0571092071298112,0.259752795339119
1418,4,22141,-0.0809364737469932,0.0569568859608583,0.156195738781899
1419,4,22771,-0.0868116575038028,0.0579561140535713,0.135056497199229
1421,4,26744,-0.0599366448469493,0.0575197374042691,0.298116100626194
1424,4,28509,-0.0848029620229972,0.0568281461115638,0.136521417116484
1425,4,29308,-0.0598507884567787,0.05738134625542,0.297645571259809
1426,4,29835,-0.0965668098672208,0.0569936481872083,0.0910820479805896
1429,4,36857,-0.0827233562470824,0.0571831708276184,0.148885653128744
1430,4,37106,-0.0848718725360066,0.0570171410384036,0.137503287946993
1431,4,38160,-0.0753696608247672,0.0572349553393592,0.188744263627997
1432,4,38200,-0.0779452817811868,0.0570615716730486,0.172813119382733
1433,4,39021,-0.0136919982898217,0.057096348061035,0.810620501575782
1434,4,40300,-0.0288888022328378,0.057057221387183,0.612953135862933
1435,4,43687,-0.00271480199640561,0.0570069289908064,0.962044177481439
1436,4,43708,0.000711668422742617,0.0573849941713175,0.990112177117684
1439,4,43992,0.0205645938974626,0.0570873394689094,0.71889029806862
1442,4,46913,0.0291797501280994,0.0581259497283653,0.615974163087855
1443,4,47131,0.0111390095945912,0.0575494010598289,0.846635180996855
1445,4,48617,0.0511638373565929,0.0571911311747198,0.371604424423333
1446,4,48723,0.0192882831626953,0.057250829326504,0.736386194757613
1447,4,49408,0.0306653003404371,0.0571675092062402,0.592012166014042
1448,4,49568,0.0152341973140937,0.0573544905071841,0.790690996472681
1449,4,49675,0.0599014933364727,0.0570700194760724,0.294613657058018
1450,4,51735,0.0304048663439875,0.0571360928735479,0.594958151158616
1451,4,51775,0.0555509649662517,0.0572055900658941,0.332175431666932
1452,4,51793,0.0627605562762095,0.0572550644836601,0.273757202824986
1453,4,51859,0.0612030698769725,0.0580486775835081,0.292448172803705
1454,4,52093,0.0464650923082197,0.0571714668749323,0.41691939127683
1455,4,52141,0.0496323255021688,0.0573849566430508,0.387680317368918
1456,4,52459,0.0350359513434553,0.0575904999097745,0.543337731471272
1457,4,53342,0.0363976419496907,0.0573426497661036,0.526009529099431
1458,4,55290,0.0298461312301408,0.057136927420692,0.601746306443636
1459,4,56089,0.041961367221135,0.0571153568297651,0.463023688611171
1461,4,57719,0.0581785151160443,0.0571794430638639,0.309625512412051
1464,4,60023,0.057540026666368,0.0572096292059669,0.315212642488527
1465,4,60460,0.0501755939361885,0.0573380101036776,0.382123037072709
1466,4,61772,0.0793780554715082,0.0577119125294981,0.169873790812321
1467,4,62037,0.0647178140924193,0.0577486453884275,0.263185481103185
1468,4,62324,0.0744572347236697,0.0578997441029486,0.199297007625974
1469,4,62762,0.0731314528817739,0.0576561548887176,0.20548860042582
1470,4,64285,0.0532583618705212,0.0576362946745083,0.356095609122814
1471,4,65329,0.0634352947907585,0.0572061671962828,0.268232930676501
1472,4,65934,0.0528261009170576,0.0572848421440992,0.357072129435603
1473,4,66022,0.047009375049144,0.0569792388642913,0.409913780869406
1475,4,66159,0.0542558504660534,0.0572796791583117,0.344180040350416
1476,4,66228,0.0353436488728623,0.0577276955647431,0.540768050206172
1477,4,66763,0.0497167602401636,0.0570364813889199,0.383983077769824
1478,4,68860,0.0338154763913632,0.057091197043226,0.554024683856279
1479,4,68911,0.047903156757614,0.0569500678629455,0.400837194222323
1480,4,69269,0.0414541245868531,0.0572632254391362,0.469592922697863
1481,4,70023,0.0422800869671768,0.0573795143797729,0.461703092876947
1482,4,70129,0.0486595451787906,0.0570907629369923,0.394614918112975
1484,4,71282,0.0427268347587423,0.056925718857424,0.453410454734267
1485,4,71689,0.020530783191898,0.057616366601031,0.721801864384619
1486,4,72324,-0.0129707806127343,0.0570236567362073,0.820195302778155
1487,4,72434,0.0701017124773007,0.0576837419174839,0.225072724486878
1488,4,72764,0.0716572587066426,0.0569395021216864,0.209049697188632
1489,4,73313,0.0810240261399667,0.0568153360677339,0.154724868357889
1490,4,74160,0.0664472696725631,0.0572750016192242,0.246774077107326
1491,4,76499,0.0547626727099654,0.0569095700531333,0.336570033224115
1493,4,77589,0.0822063684530704,0.056972186660207,0.149929455950702
1494,4,77718,0.0720247829076685,0.0568514655044713,0.206028403707244
1495,4,77851,0.0529007404239439,0.0575551080217878,0.358654163900914
1496,4,77997,0.0414896604810723,0.0574424996779592,0.470599570609052
1497,4,79690,0.0476336435466926,0.0568993964957682,0.40307155512922
1498,4,79853,0.0498241186001273,0.0576875854389258,0.388345354394526
1499,4,80944,0.0416357086154836,0.0571478535358044,0.466753166035189
1500,4,82080,0.0414146474215804,0.0574629927541509,0.471559671509385
1501,4,82454,0.0270432920385306,0.0573991388776842,0.637828534013666
1506,4,83947,0.0418746590113716,0.0572102492222423,0.464688822959102
1507,4,84004,0.0119705586563782,0.0579128280552064,0.836363639294361
1508,4,84689,0.0224227673617287,0.0568438959223609,0.693478048283982
1509,4,84692,0.00564136701744311,0.0570283974587905,0.921256296724863
1510,4,84897,0.0392920486207586,0.0573606793660005,0.493793639878815
1511,4,85322,0.0422599183348721,0.057343666443016,0.461636934799472
1512,4,85809,0.038882888119361,0.0568608102984167,0.494533817706603
1513,4,86292,0.0190130047508293,0.0580625292689371,0.743516068644976
1514,4,86372,0.0188112195796799,0.0571366229880121,0.742175392520708
