SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2572,4,1218963,-0.0679667245409648,0.0685839575181964,0.322364213742276
2573,4,1219676,-0.0447055737080493,0.0697328349597938,0.52187507886587
2574,4,1222379,-0.040954871304615,0.0693189202394393,0.555020401433717
2575,4,1222542,-0.0385938352179107,0.0693238748984642,0.578073018904944
2576,4,1224469,-0.0302110021827283,0.0687452197504313,0.660594761318082
2577,4,1225163,-0.062140735046892,0.069792502806953,0.37387685300227
2578,4,1225198,-0.0559737092872346,0.0695974040717421,0.421793918258483
2579,4,1225542,-0.0351518899599894,0.0698663394450668,0.615186267737198
2580,4,1226443,-0.0363793397499919,0.0686389824179741,0.596438277548535
2581,4,1227990,-0.0575004725098462,0.0690969702594381,0.405875219262167
2582,4,1234689,-0.0490820384414572,0.0686187455072965,0.474905062141991
2583,4,1235338,-0.084917194503283,0.0686186001236077,0.216714969300896
2584,4,1235719,-0.0793276088839175,0.0685385286058503,0.2478848821143
2586,4,1242195,-0.0861865330144274,0.0686141167538232,0.209908600216134
2587,4,1242241,-0.0765945758035512,0.0687528956894976,0.266013122727531
2588,4,1242383,-0.0783334206210865,0.0689304691809434,0.256555009412921
2589,4,1246177,-0.078251727396582,0.0684472269100002,0.253712963277499
2590,4,1248530,-0.0767950204388253,0.0687391211370978,0.26467064980539
2591,4,1248695,-0.0673489697407768,0.068708699702226,0.327653664078615
2592,4,1257382,-0.0838424600794241,0.0689187358865581,0.224591730996876
2593,4,1257441,-0.0911661780771674,0.069003734339266,0.187297932973232
2594,4,1259337,-0.0921944705036062,0.0696588529681089,0.186521011913248
2595,4,1261236,-0.109986788114254,0.0685307776281443,0.109404441244197
2596,4,1261386,-0.118590323490673,0.0686784461110557,0.0850878929181056
2597,4,1261899,-0.109857594702008,0.0685138833786803,0.109732866236923
2599,4,1266919,-0.0805596702766107,0.0690028493105981,0.243803254978097
2600,4,1267444,-0.085879021587961,0.0690746316610796,0.214590229073168
2601,4,1268273,-0.0811836172687133,0.0689830535770041,0.240043050671717
2602,4,1268325,-0.055844042558879,0.0690145234796611,0.418966078729096
2603,4,1272320,-0.0624194980575623,0.0693284005748879,0.368550341268289
2604,4,1276141,-0.0456366053272363,0.0689856050009292,0.508698868039154
2606,4,1278618,-0.0549364443322918,0.0691828218723111,0.427684455890912
2607,4,1278772,-0.0666385942038474,0.0689984327134086,0.334806121952998
2608,4,1278850,-0.0490111735690064,0.0688570875130687,0.47707045744398
2609,4,1279912,-0.0545514776474842,0.0687714216002901,0.428177319555509
2611,4,1285240,-0.0153920889765996,0.0686175524938279,0.822640365590157
2612,4,1287974,-0.00110004528750124,0.0689755487422907,0.987284617579786
2613,4,1291435,0.0162775709913436,0.0686673252476125,0.81275571669473
2614,4,1292515,-0.0622247784609187,0.068700569492106,0.365691855501024
2615,4,1296513,-0.0807985532119302,0.0686294159640423,0.239862324826258
2616,4,1311626,-0.0778821007210729,0.0686476902440405,0.257346767164969
2617,4,1317259,-0.0451163757800119,0.0686568392706274,0.511526407018036
2618,4,1318331,-0.0399366240921292,0.0685754513981944,0.560685940822895
2619,4,1318792,0.00218251506464594,0.0698638814192006,0.975096167084698
2620,4,1321563,-0.0169492923519663,0.0687466799713588,0.805402082451332
2621,4,1323799,-0.0178414693883289,0.0694300186298926,0.797351227812055
2622,4,1333470,-0.0253152193190598,0.0686568607352235,0.712556810093495
2623,4,1333527,-0.0339708168457631,0.0691826553396043,0.623709766383549
2624,4,1335357,-0.0348232436416792,0.0691348904079043,0.614786404072745
2625,4,1335426,-0.0592013164421573,0.0691306226524942,0.392374696213624
2626,4,1335638,-0.00459437830502685,0.0693980156476945,0.947253440120836
2628,4,1337514,-0.0410106615957123,0.0689894291395313,0.552592985354014
2629,4,1338262,-0.0660004531599451,0.0706434154794014,0.350800137208391
2630,4,1338321,-0.037403268829484,0.0690531173678033,0.588394883924264
2632,4,1342134,-0.0384532755825862,0.0692176665234105,0.578876337998494
2633,4,1342485,-0.0140083210139198,0.0690012197527363,0.839239841061298
2634,4,1345539,-0.0185359628867389,0.0693942306768093,0.789539673565356
2635,4,1345654,-0.0378829449036296,0.0694105944196754,0.585561595142379
2638,4,1352461,-0.0312623485535631,0.0690595588298098,0.651052395590101
2640,4,1353994,-0.0337734895067817,0.068904401800364,0.624332288186676
2641,4,1354278,-0.0337734895067817,0.068904401800364,0.624332288186676
2642,4,1354322,-0.0564096022276271,0.0691828005717749,0.415410163325114
2645,4,1357789,-0.0355743938214252,0.0693323600786572,0.608202729670709
2646,4,1358780,-0.0525208669348331,0.0693908760818142,0.449624036324241
2647,4,1359163,-0.0413533494272252,0.0693663325860877,0.551451225525025
2648,4,1363156,-0.0599490093314645,0.0690523072143814,0.385892149323102
2649,4,1365131,-0.055494289357066,0.0689420053623788,0.42139518661163
2650,4,1367398,-0.0584485947138154,0.0689053845758228,0.396876775114531
2651,4,1372531,-0.0527587712509064,0.0693634539618174,0.447395771678536
2652,4,1375354,-0.0648555847359049,0.0691134726833217,0.348684199276623
2653,4,1379287,-0.061257320166855,0.0689976468601356,0.375243430483522
2654,4,1381192,-0.0285419399050679,0.0703639942605539,0.685258213846351
2655,4,1381394,-0.0223658183797794,0.0709384491273698,0.752731686323146
2656,4,1383768,-0.0281408145055634,0.0708240776464228,0.691361313962205
2657,4,1385147,-0.0236857995121713,0.0705089729710459,0.737126223296929
2659,4,1389763,-0.0206598905463204,0.0700720653838827,0.768291142213726
2660,4,1391816,-0.0471521054560459,0.0707579712113179,0.505599829328398
2661,4,1392181,-0.0471842698640428,0.0704051437582848,0.503179868657023
2662,4,1392182,-0.0496535691245183,0.0697222130757818,0.476834360168718
2663,4,1392187,-0.0635940913042136,0.0703703196916261,0.366767523085857
2664,4,1411483,-0.0525949060939486,0.0701171753613228,0.45369401489536
2665,4,1411837,-0.0455743856977322,0.0697927522598442,0.514183932621694
2666,4,1411853,-0.0730258765859662,0.0698680697019191,0.296647250902851
2668,4,1418662,-0.0413364334529338,0.0698173402135006,0.554185790071914
2669,4,1429971,0.0121138565857634,0.0705084924797878,0.863687666710059
2670,4,1432529,0.0142943177863752,0.0708763189414817,0.840283269244964
2671,4,1432812,-0.0300636611767449,0.0706930620141552,0.670898755219231
2672,4,1433591,0.0555352894093075,0.0707615529695732,0.433083771382989
2673,4,1434295,0.0422022329095801,0.0706701566831535,0.550775443710275
2674,4,1435743,0.0463641652098115,0.071107297073328,0.514805463522725
2675,4,1436351,0.0312720760594842,0.0716019387939089,0.662560407632001
2676,4,1438464,0.0538782140287333,0.0713470172849901,0.450658206789484
2679,4,1443836,0.0382141426664773,0.0715321952914559,0.593523545792091
2680,4,1443911,0.0362241357210191,0.0715584525171615,0.613020019682852
2681,4,1444256,0.0344829668638169,0.0729389520804555,0.636673182296064
2682,4,1444337,0.00843053348135481,0.0716863702797899,0.906449098880468
2683,4,1444364,0.0794628629869734,0.0721031641004268,0.271181289530617
2684,4,1444711,0.0755727425882631,0.0716682660241499,0.292384475039244
2685,4,1444817,0.0638594505390671,0.0718285228962571,0.374579384085937
2686,4,1445462,0.0592978751448487,0.0724610635001111,0.413714439801723
2694,4,1447568,0.0573317380426257,0.0731828522317562,0.433915204369341
2695,4,1447682,0.0933449261344101,0.0711931261864994,0.190659054228673
2696,4,1447719,0.0740314507831192,0.0716294709877402,0.302061888595571
2697,4,1447777,0.0721360008902601,0.0716782981059872,0.314919500769604
2698,4,1448144,0.0379478916396518,0.071555921717668,0.596220076267858
2699,4,1448153,0.0355890864089456,0.0713271377185577,0.618121336503698
2700,4,1448315,-0.0275274502850884,0.0711169374774912,0.698935374558289
2702,4,1451946,-0.021852824916279,0.0707572933010853,0.757623900484359
2703,4,1452368,-0.0128172508582165,0.0709075328389333,0.856659636684865
2704,4,1453498,-0.024700534805588,0.0706687852137301,0.726903333863418
2705,4,1455597,-0.0270612440977371,0.0701420608613082,0.699872583215242
2709,4,1457873,-0.0263826519967858,0.0702041400195929,0.707291995565409
2711,4,1459398,-0.0255079514743499,0.0699990856039894,0.715774487295832
2714,4,1467660,-0.0439486987322002,0.0711514796146359,0.537185920636707
2715,4,1469963,-0.0214750712168416,0.0708336667765955,0.761934293862347
2716,4,1471998,-0.0212073625153719,0.0706513236248291,0.764224664484864
2717,4,1472661,0.000525691621152014,0.0706603342243814,0.994068236355472
2718,4,1472720,-0.0143304102997421,0.0706863545135781,0.839461040163303
2719,4,1474141,-0.0223966197014192,0.070715919116172,0.751648931486809
2720,4,1475645,-0.0571038997435572,0.0701523736039195,0.416194778242282
2721,4,1483867,-0.0816900436822242,0.0708636352644049,0.249781513037085
2723,4,1484621,-0.0931463257874864,0.0694606909817695,0.18078482555665
2724,4,1484733,-0.099108315800319,0.0697057933424895,0.155964649512936
2725,4,1484992,-0.101525832354958,0.0696220863426692,0.145663045789519
2726,4,1486897,-0.0607443831392109,0.0703020039237868,0.388147649745052
2727,4,1488575,-0.124975581146317,0.0701440094623251,0.075657762166299
2729,4,1491666,-0.106948747306138,0.0694639638150888,0.124546652849959
2730,4,1492451,-0.0936647109478547,0.0704233738117371,0.184369368978474
2731,4,1493150,-0.0907709629479545,0.0695444963034718,0.192667592408793
2732,4,1493956,-0.0889832540552445,0.0695408144968512,0.201532150074889
2733,4,1493975,-0.117893870135283,0.0696177436098899,0.0912528300864572
2734,4,1494542,-0.110638334237017,0.069789537085882,0.113790379298918
2735,4,1494612,-0.119883152097309,0.0694713469553612,0.0852857067247182
2736,4,1494869,-0.0994705797427666,0.0696339194614039,0.154038276124981
2737,4,1494944,-0.0999773542339456,0.069902652202252,0.153533551159391
2738,4,1494974,-0.0988117138415943,0.0704637553590136,0.161702808005781
2741,4,1512432,-0.0897214276861974,0.0700120971566274,0.200854594406928
2742,4,1512726,-0.110397065034775,0.0695192926253232,0.113180202957693
2744,4,1513733,-0.0790220825411988,0.0693680239008573,0.255404033658231
2748,4,1517320,-0.0729370015118852,0.0693228593761065,0.293457334270004
2751,4,1521315,-0.0753217361416249,0.0695168040640018,0.279324278148458
2752,4,1521582,-0.0761764993344719,0.0694435272202145,0.273408332094667
2753,4,1521747,-0.0785533947708769,0.0704014850325038,0.265270274609342
2759,4,1522862,-0.0485887552812567,0.0695136976291503,0.485024165168215
2768,5,8786,0.113497181254767,0.0689382315927691,0.100579519015882
2769,5,9566,0.116336855575719,0.0691885815244139,0.0935607867675161
2770,5,11033,0.12519461613059,0.0686584740855862,0.0690822908450688
2771,5,11244,0.100962334686235,0.0689650894666675,0.14409399737159
2772,5,11370,0.0949660584630094,0.0689060526754623,0.169015636017067
2773,5,13215,0.0799592463962662,0.0687749333598676,0.24576830207838
2774,5,13449,0.0876804790495318,0.0700136266142444,0.211277072096753
2776,5,13639,0.0829175932445741,0.0685852080499863,0.227482761286375
2777,5,13690,0.0917467441879437,0.0689632697654135,0.184254825602418
2778,5,14028,0.0932826426571865,0.0686369809954198,0.174991232379689
2780,5,18746,-0.00612691759035527,0.0702052605990883,0.930505200343569
2781,5,18800,-0.00520764620214059,0.0695527865944325,0.940357937539001
2790,5,19368,-0.0206064721955925,0.0697647983321768,0.767884425480136
2819,5,23574,0.00437680595344515,0.0685701913765669,0.949142060183803
2820,5,23653,-0.0178153622498706,0.0684671078534377,0.794858723801075
2821,5,24002,-0.0252909473611233,0.0687508459250012,0.713195267404026
2822,5,24122,0.0127188603083913,0.0690553298293472,0.853975172352652
2823,5,24148,0.00140788900450058,0.0697597400033262,0.98390961310728
2824,5,24163,0.00970572671093049,0.0699615783757698,0.889743104509392
2825,5,24234,-0.0221741492841897,0.0690595896173567,0.748334335708751
2826,5,24246,-0.0138819724112526,0.0689639286308814,0.840585228988209
2828,5,24278,0.0180448966930241,0.0689524158601565,0.793704819367031
2829,5,24388,-0.00942934994793071,0.0696067776660503,0.892320678149446
2830,5,24487,-0.0446567348649756,0.069114998874495,0.518620039765459
2831,5,24650,-0.017381464586318,0.0687665077574874,0.800600327939441
2832,5,24820,-0.0111804552321651,0.068571242577848,0.870573354335403
2833,5,24909,-0.0323072532329846,0.0688390636190614,0.639133735355915
2834,5,25103,-0.00149476759435035,0.0687901097762789,0.982676091264334
2838,5,26058,-0.0165469740833676,0.0688767736135943,0.810283455980907
2839,5,26197,-0.0183947417837873,0.068473122616735,0.788362285896506
2840,5,26417,-0.0244452216504185,0.0685668782891122,0.721666816579036
2841,5,27428,-0.00825090027038687,0.0686648834691924,0.904423289041856
2842,5,30505,-0.014870251369546,0.0686747344186131,0.828698461214416
2843,5,31263,-0.00870322328094689,0.0693695088577118,0.900229388057882
2846,5,32038,-0.0289121975568956,0.0684628295839991,0.673059481855083
2847,5,33720,-0.0181177059813762,0.0694533608060371,0.794351450107664
2848,5,33814,-0.029118650478556,0.0693369826396013,0.674771313266091
2849,5,33851,0.015185977151992,0.0700276952663134,0.828445273024515
2850,5,34324,-0.0302416903354033,0.0701748242179649,0.666769311190718
2851,5,34350,-0.0325339212620821,0.0692457284483571,0.638764512334686
2852,5,35048,-0.00585467816659536,0.0685785135823086,0.932014129247815
2853,5,35579,-0.00985500846093917,0.0692587166470509,0.8869300059161
2854,5,35901,-0.0478059710048858,0.0695473864032009,0.492290238778275
2855,5,35947,-0.0159263056389541,0.0691595188888425,0.818004766818643
2858,5,38200,0.0163819827746203,0.0684810210235152,0.811074357637392
2859,5,38263,-0.00156583388909114,0.0684951236875264,0.981774452279861
2860,5,38427,0.00715239863477646,0.0686673999017969,0.917101504142239
2861,5,38677,0.0132255439197277,0.0684829539638709,0.84697473112972
2863,5,41075,0.0456605754264969,0.0687897698728812,0.507270900541408
2864,5,42051,0.0568876932669015,0.0687961249407153,0.408850875965671
2865,5,42740,0.0445115239409703,0.0684455828695301,0.515908625923894
2866,5,44304,-0.0185970281678108,0.0686705354110471,0.786691411216406
2867,5,44612,-0.0238899520258135,0.0687136580741197,0.728292241849722
2868,5,45702,-0.0559532085198924,0.0699885792478311,0.424560197418841
2869,5,46084,-0.0242259795124275,0.0686883461084233,0.724528221400273
2870,5,49920,-0.0342056789334276,0.0691784436113858,0.621291922442389
2872,5,53073,-0.0218354886810788,0.0697024194365326,0.754262604265204
2873,5,53535,-0.00302425522177663,0.0693457422072937,0.965238933945817
2874,5,53964,-0.0254157846804337,0.069407089402669,0.714446938759399
2875,5,57276,-0.0385518250520283,0.0692102850966283,0.577863676641088
2876,5,57788,-0.0414067101288539,0.0692657184770226,0.550359935257406
2877,5,57861,-0.0462485831075359,0.069387821761967,0.505512212463173
2878,5,58267,-0.0446137237493908,0.0694548344565266,0.521068405411471
2883,5,61028,0.0328244116022807,0.0698215891557717,0.63856075618653
2885,5,64504,-0.00171811581447112,0.0696542906208425,0.98033504815711
2886,5,66168,0.00604663295418062,0.0695098388721501,0.930729103074035
2887,5,67144,0.0207118262994272,0.0701661090215879,0.768027802279245
2889,5,68714,-0.0316467370425565,0.0694749980659897,0.649020563887354
2890,5,69083,-0.0280708708404236,0.0694237991329779,0.686207036713173
2891,5,69805,-0.0539147152536863,0.0710584549301104,0.448515894471518
2892,5,69813,-0.0251415928083767,0.0706034213793579,0.721981429181261
2894,5,70531,-0.0569337186873077,0.0707584046339258,0.421579824339963
2895,5,70702,-0.0430110780388275,0.0704214993296814,0.541747360064121
2896,5,70852,-0.055608418244869,0.0705499198721445,0.431100660014812
2897,5,70969,-0.0706354860790789,0.0705561155039959,0.317452168155267
2898,5,72069,-0.0605415284251398,0.0715118602287143,0.397794884820986
2900,5,74994,0.024217851900058,0.0721733804186449,0.73740879429033
2901,5,75504,0.0254116984806043,0.0728832815363348,0.727550236235503
2902,5,75507,0.0206834001023299,0.0728104914367744,0.776521985911147
2903,5,75860,0.0500463246991483,0.0737194217496721,0.497661456588768
2904,5,76107,0.0524091976884142,0.0728035482844104,0.472080482306899
2905,5,76472,0.0584614799877459,0.0727458360716742,0.422145604724788
2906,5,76912,0.0620656075817849,0.073026205324384,0.395951909143503
2907,5,77002,0.0396270152804585,0.073506605644568,0.590161402688324
2908,5,77032,0.0327745030947348,0.0730800675430684,0.654086370102124
2909,5,77423,0.0525789629197722,0.0731929620473841,0.473009968310705
2910,5,77484,0.0437493484877287,0.0734999823431661,0.552071539586571
2911,5,77918,0.025833410517595,0.073909733491464,0.726902501851132
2912,5,78310,0.042861298698782,0.0735728088052266,0.560554845984217
2913,5,79208,0.0326886217200526,0.0751892228156995,0.664008516244899
2914,5,79230,0.0330193202467564,0.0747609455452382,0.659001804544782
2917,5,79232,0.0358154913346884,0.0747062455818481,0.631938426279079
2919,5,80396,0.0306810466722047,0.0755480471625386,0.684905620403963
2920,5,81334,0.0480110556558948,0.0782980321011977,0.540149930803963
2921,5,82827,0.0554590314680867,0.0762181367134573,0.467318999036512
2922,5,83188,0.0539367993801214,0.0770482276422619,0.484363750689508
2923,5,85693,0.048614312942111,0.0835973016359541,0.561254664446559
2925,5,87323,0.128665698314167,0.0850133500850115,0.131053484019469
2926,5,90716,0.151234165379061,0.0922188546762869,0.101906670019451
2927,5,90719,0.154041353127045,0.0919746629321094,0.0948544288623628
2928,5,90720,0.154041353127045,0.0919746629321094,0.0948544288623628
2929,5,90746,0.182068914533201,0.092790107774249,0.0505293002681511
2930,5,91091,0.177146556910175,0.0927325230432471,0.0569051697912298
2931,5,92747,0.125208028609645,0.0931423831262939,0.179726005857434
2932,5,93878,0.162055538228043,0.095383034691885,0.0902007063819278
2934,5,97629,0.132923754113366,0.0997006607620839,0.183316598174422
2935,5,97695,0.176481177084336,0.0989150969631017,0.0752551475907338
2936,5,98040,0.196684266278077,0.096699724952515,0.0427020014246847
2937,5,98089,0.183224736901072,0.0976736242478888,0.0614957721641433
2938,5,98565,0.132206764837396,0.102749827709522,0.199046911110204
2939,5,98574,0.132206764837396,0.102749827709522,0.199046911110204
2940,5,98997,0.132029284277727,0.101641633359082,0.194802543718855
2941,5,99314,0.0952040260489184,0.10270688859104,0.354586443972509
2942,5,99455,0.138326346191564,0.105270155004323,0.189695100534229
2943,5,99489,0.124298163192851,0.104111155172182,0.233319316827322
2947,5,102203,0.20913647432937,0.128556367853793,0.104670248424922
2948,5,102465,0.159531980048392,0.135902503153178,0.241238148733747
2949,5,103569,0.200304431501362,0.139473132755922,0.151845064052719
2950,5,103937,0.119722495165991,0.140956426362962,0.396257657626891
2951,5,104225,0.134122075812082,0.144633818143083,0.354393130567496
2952,5,104404,0.139002295384605,0.141977559441152,0.328228667909678
2953,5,104442,0.0613664354593979,0.146622512751418,0.675811607786793
2954,5,104957,0.171760487163047,0.145664797137263,0.239133016185915
2955,5,105087,0.108509420693137,0.145391323229117,0.455966847702303
2956,5,105138,0.108509420693137,0.145391323229117,0.455966847702303
2957,5,105493,0.0577508657935937,0.149301144416537,0.699131482812889
2958,5,105602,0.164525184156343,0.149075814168948,0.270503563209238
2959,5,105816,0.0296573123793671,0.149324439109284,0.842682242618408
2960,5,105842,0.0694041305482038,0.153779975928168,0.652035356285485
2961,5,105854,0.0738750115982967,0.152113557499669,0.627511687464309
2962,5,106333,0.103005734772431,0.164283956384993,0.531065758430179
2963,5,106481,0.149480690296581,0.159106998872629,0.348117581864584
2964,5,106489,0.177631167385222,0.161501021226768,0.272135468383968
2965,5,106491,0.177631167385222,0.161501021226768,0.272135468383968
2966,5,106493,0.174467480632135,0.158094477639667,0.270533744674729
2967,5,106501,0.124162414072618,0.156417748983424,0.427852562366139
2968,5,106718,0.16613118191805,0.153569987140135,0.280082258532822
2969,5,106822,0.137759479950748,0.155392151325089,0.375936675360865
2970,5,107574,0.0253698127483766,0.181233243438814,0.888752213896653
2973,5,117834,-0.5124602164964,0.203345701511103,0.0121711487063421
2974,5,119209,-0.122889160226073,0.169304167288351,0.468412661962273
2975,5,120796,-0.172642503509891,0.151416308242202,0.254982524560103
2976,5,124644,-0.184469591705509,0.0898411291465814,0.0407812353226475
2977,5,125211,-0.214955566187375,0.09084249245354,0.018509003758061
2978,5,125474,-0.202758537483976,0.090246375202539,0.0252752990953154
2979,5,127339,-0.203245757748021,0.0895934361691478,0.0239000381862541
2980,5,131540,-0.186610272634981,0.0841494204192061,0.0272179642368394
2981,5,132221,-0.162931563016024,0.0848822158981104,0.0557266921960576
2984,5,134344,-0.222656562683628,0.0805256049410464,0.00599054576286027
2985,5,134626,-0.218842509494146,0.0802073133563501,0.00668141988380625
2986,5,137820,-0.186190375501845,0.0800616459708301,0.0206066353629855
2987,5,139492,-0.166280242912803,0.079566123297503,0.037347707987038
2988,5,144411,-0.15322544718949,0.0784526309121259,0.0515981167003664
2989,5,154798,-0.139518432337928,0.0779764749748538,0.0744337849216063
2990,5,154908,-0.174822700315448,0.0766527684355262,0.0231610688761918
2991,5,155745,-0.177755995054302,0.0768926606940204,0.0213670495237823
2992,5,156437,-0.166804084152454,0.0772860807888096,0.0315807545086628
2993,5,157488,-0.142127830912655,0.0788655820542333,0.0723743273369882
2996,5,161956,-0.0438906977252698,0.0734312602769413,0.550415791758252
2997,5,162464,0.00223436749876393,0.0736407974104906,0.975811898032339
2998,5,164144,-0.00758189998122383,0.0733342730582592,0.917713571576656
2999,5,165491,-0.0085876597382879,0.0739799927499898,0.907654481295611
3000,5,166030,0.0195418039133923,0.0740012153967829,0.791876925285873
3001,5,167327,-0.00640061025286309,0.0747011671321555,0.931767097849957
3003,5,169215,0.0108129253226976,0.0739202816627164,0.883785277235046
3006,5,170676,-0.00753206131416961,0.0739214349412101,0.918899625029003
3007,5,171267,0.0106535817834201,0.0732639845465502,0.884467300134626
3008,5,171463,0.0118612230007755,0.0731695197162643,0.871315077690094
3009,5,172056,0.00959437036883659,0.0731704612282788,0.895752271070861
3010,5,172075,0.00206932728263798,0.0733630374664708,0.97751325377559
3011,5,173259,0.0478293191970509,0.07332687437842,0.514648005675038
3012,5,173927,0.00284113677326325,0.0731720868909975,0.969049350704573
3013,5,174122,0.00802720541578616,0.0725956440581132,0.912016844346922
3014,5,178044,0.0182425513923927,0.0722622293154285,0.800840704525854
3015,5,178645,0.00106586595384495,0.0738475776794053,0.988492427958677
3016,5,178674,0.00167410865336604,0.072638501032689,0.981625704321655
3017,5,179325,0.00210804558211675,0.0720868088599484,0.976687190534761
3018,5,181135,0.0357877292183335,0.0736162547690421,0.627170291797656
3019,5,184224,-0.0605820451788814,0.0728322679508189,0.406082893474229
3020,5,185680,-0.0354762711805718,0.0721054714269138,0.623021446103713
3021,5,186149,-0.0219579419143194,0.0721697632691044,0.761113635163817
3022,5,187087,0.0020262827698303,0.0714857113489786,0.977402781829726
3023,5,187466,0.00212232565566639,0.0714161129785989,0.976308955865958
3024,5,187642,-0.0191034649507433,0.0718364519815101,0.790448398313536
3025,5,189599,-0.0319289890477774,0.0713320449684217,0.65470870794584
3026,5,189613,-0.0130011701565251,0.0716733392572162,0.856161818577474
3027,5,191306,-0.0899866158412763,0.0706504052492648,0.203611802941903
3028,5,192971,-0.0735128985205424,0.0705477883202339,0.298110979670564
3033,5,210350,-0.0681981672610479,0.0684097008096997,0.319492107927255
3034,5,210480,-0.0617071603351642,0.0687542852753899,0.370062410607916
3035,5,211001,-0.0467468476254313,0.0685935618043372,0.495998929254364
3036,5,211036,-0.0242462668479291,0.068644949410653,0.724139832798441
3037,5,211245,-0.0247973116456927,0.0684932173923959,0.717538472912459
3038,5,211284,-0.0297244146666395,0.068578253839528,0.664961411557444
3039,5,211526,-0.0332194965694648,0.0686652105809335,0.628835358489356
3040,5,211987,-0.0585454011773325,0.0689414625343493,0.396343032833608
3042,5,214406,0.0183960070161607,0.0689208909493384,0.789690607294094
3043,5,214752,0.0267304509226877,0.0690831648208291,0.699040093588929
3044,5,215862,0.025110859197651,0.0691867150868713,0.716864416923261
3045,5,216840,-0.0183111567394882,0.069176127713366,0.791392441469397
3046,5,217294,-0.0230769701438878,0.069994583805523,0.741824841290769
3047,5,217319,-0.0154264223671703,0.0700568815674717,0.82584383107611
3049,5,218253,-0.016121996193699,0.0695204686782015,0.816747831789225
3050,5,218986,-0.0221512550862306,0.0689117331824681,0.748064276097761
3051,5,219768,-0.0362211156109298,0.0688948500723232,0.599395573118645
3052,5,220210,-0.0203062640407938,0.0689967833607361,0.768696002619633
3053,5,220516,-0.0139706246414412,0.0690012414039099,0.839666592790822
3054,5,220904,-0.0394451503464957,0.069011293432194,0.567973488654548
3056,5,221810,-0.024535599392897,0.0697055462259741,0.72505639534998
3057,5,221815,-0.0164329437925859,0.0702992293125835,0.815309061283991
3058,5,221827,-0.0146445512000282,0.069673755767133,0.833642614936704
3059,5,221903,0.0260506178408652,0.0697465678508383,0.708997622014845
3060,5,221992,0.00579898404036927,0.068882806476931,0.93295608538239
3061,5,222178,-0.0089518156303422,0.0690415767143868,0.896910599091094
3062,5,222207,-0.00794029253979311,0.0689616512222995,0.908399069953675
3063,5,222346,0.00997597782206111,0.0689735298894533,0.885081702238059
3064,5,223004,-0.0252369951809376,0.0688228538377542,0.714066250095914
3066,5,225231,0.0497443115240754,0.070327070693766,0.479829315423128
3070,5,225569,-0.0214723069438885,0.0692162665568126,0.756576328634235
3072,5,227110,0.0118849462948786,0.0692261421150061,0.863785189680382
3073,5,229365,0.00647372755382018,0.0685729589621532,0.924839879889992
3074,5,229595,0.022385524668508,0.0684848109784322,0.743961107083482
3075,5,229778,-0.00916226395453476,0.0684783853175147,0.893638636071
3076,5,229833,0.0123327728101015,0.0685836382449135,0.857396338835748
3077,5,229900,-0.00901871372074388,0.0685850996092911,0.895457315786516
3078,5,230375,-0.00945682520721473,0.0685946535894062,0.890425449495064
3079,5,230512,-0.0110970340773741,0.0688908137180516,0.872121376033378
3080,5,232888,-0.0268037930536687,0.0685935529822724,0.696208466677808
3081,5,234489,0.00930768573939772,0.0688341779724944,0.892515829347889
3082,5,234669,-0.00952168128758585,0.0687235532414597,0.889884380526005
3083,5,237047,0.00424977650302027,0.0687854262797803,0.950770532276987
3084,5,238069,-0.0181176365314924,0.069021618451704,0.793095118663798
3085,5,239147,-0.0114874914594314,0.0695517776945711,0.868908971714319
3086,5,240361,-0.0568653525077725,0.0687355396448191,0.408622314980739
3087,5,241166,-0.0381132129524347,0.0686363170137215,0.579046514673944
3088,5,241225,-0.0351526619755971,0.0685612551774928,0.608468537292016
3090,5,241984,-0.0508663422478232,0.0688138577981014,0.460284395889365
3091,5,242244,-0.0376212801124769,0.0685499825486685,0.583479153794779
3092,5,242428,-0.0385999083160881,0.0684492968284829,0.573166851077704
3093,5,243584,-0.0562103879613173,0.0686989088272431,0.413787144487484
3095,5,245951,-0.0492278082297054,0.0684235257828716,0.472335205499332
3096,5,246143,-0.0510355323502869,0.0685200035096025,0.456872035507545
3097,5,246282,-0.0552231410831648,0.0685075640548231,0.420734671568537
3098,5,246808,-0.0490425050614466,0.0698151983154172,0.482854208711983
3101,5,249753,0.0266957832121406,0.11431256888641,0.815482737547426
3104,5,251602,-0.048296031538468,0.0697362932407721,0.489045875149187
3105,5,251756,-0.0660384284681178,0.0689890177704193,0.339105769920017
3106,5,251866,-0.0498709051009227,0.0685570210241545,0.467440550787332
3107,5,253670,-0.0260128217929734,0.0695288591563428,0.708532333359118
3109,5,254385,0.00576380706120891,0.0686981347633915,0.933183110205979
3113,5,260512,0.00954474646153497,0.0692872142989884,0.890511608420204
3114,5,260909,0.0292149427940922,0.0687987488778801,0.671355262693599
3115,5,261182,0.0107988075900261,0.06919224551652,0.876067356403667
3116,5,261798,0.0311283507968451,0.068566765535615,0.650117905562106
3117,5,262671,0.0296782653306776,0.0693396611720688,0.668902782845455
3118,5,264790,0.0555566185452957,0.0690063481320031,0.421307189451618
3119,5,265651,0.020324779949543,0.068497390668812,0.766852186037606
3120,5,266244,0.0661504446634212,0.0702164536846926,0.346789195734941
