SNP,Chr,Pos,Effect,SE,ERG11_PIS1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1432,4,38200,-0.173789604721031,0.144348239287284,0.229411468005764
1433,4,39021,-0.163102730945514,0.14410195684814,0.25846307669066
1434,4,40300,-0.0906729376218627,0.144224175376475,0.529955703858785
1435,4,43687,-0.0615114866966324,0.144088651497574,0.669712203397775
1436,4,43708,-0.0760813309241907,0.145024714254671,0.600184020010553
1439,4,43992,-0.163082071877703,0.144094001262538,0.258497041518661
1442,4,46913,-0.177928297676948,0.146701592192945,0.22599488209025
1443,4,47131,-0.212622572721133,0.145063827623394,0.143615454416152
1445,4,48617,-0.145346054694473,0.144548035722314,0.315334898170055
1446,4,48723,-0.147807626925339,0.144551360866153,0.307231907301724
1447,4,49408,-0.114295548717267,0.144462222839701,0.429370515716382
1448,4,49568,-0.166296262411859,0.144748216133194,0.251389219224108
1449,4,49675,-0.119102792244896,0.144370752846219,0.409940827474449
1450,4,51735,-0.0946941899175237,0.144421942662723,0.51245887354063
1451,4,51775,-0.115756544547498,0.144689566688421,0.424229266551386
1452,4,51793,-0.125053363042073,0.14484602095038,0.388529178336101
1453,4,51859,-0.145481186477507,0.146785943189333,0.322310175228773
1454,4,52093,-0.155738994522782,0.144438877875428,0.28166531585966
1455,4,52141,-0.114326075638077,0.145107224377935,0.431299671292442
1456,4,52459,-0.116794455051552,0.14554438258097,0.422823222645991
1457,4,53342,-0.116752620758165,0.144923694297022,0.421007528530425
1458,4,55290,-0.127271773950864,0.14435100546115,0.378548402314364
1459,4,56089,-0.12639212681044,0.144353194933774,0.381856206829437
1461,4,57719,-0.140707597873196,0.144579518570838,0.33111066323913
1464,4,60023,-0.168233178586909,0.14456790830706,0.245332956296432
1465,4,60460,-0.139266887498776,0.144930140468919,0.337247988092462
1466,4,61772,-0.173412925173868,0.146006728935293,0.235748187937606
1467,4,62037,-0.176363081437122,0.14595855454995,0.227737125897046
1468,4,62324,-0.219658360972847,0.146258554691243,0.134029914127129
1469,4,62762,-0.169406980182309,0.145820056088062,0.246120460778969
1470,4,64285,-0.187747114795927,0.14555004762911,0.197924752159855
1471,4,65329,-0.181321897551457,0.144558987897923,0.210558981719615
1472,4,65934,-0.140859464032466,0.144808396389591,0.331353604073625
1473,4,66022,-0.179560442795877,0.143877127731956,0.212853691164102
1475,4,66159,-0.172526535290494,0.144707808290154,0.233967736062524
1476,4,66228,-0.0872105925686403,0.145951302505112,0.550535269234709
1477,4,66763,-0.0759301009763759,0.144298616695221,0.599078878232306
1478,4,68860,-0.0421841350466838,0.144392677333348,0.770344547024285
1479,4,68911,-0.0888920801252628,0.144048163383802,0.537566780845181
1480,4,69269,-0.0952862775686955,0.144791981317675,0.510908697072319
1481,4,70023,-0.0694738526101039,0.145131774121479,0.63245199514948
1482,4,70129,-0.101281076145984,0.144385173848982,0.483475353798522
1484,4,71282,-0.014458717696109,0.144032802488057,0.920095749713372
1485,4,71689,0.0581432890455488,0.145659488669873,0.69000734885457
1486,4,72324,0.00889032344217144,0.144177457896258,0.950866606451987
1487,4,72434,0.000699166030620063,0.146141257630105,0.996185493969652
1488,4,72764,-0.0196988244309293,0.144273672744622,0.891473899676345
1489,4,73313,-0.0890255158373953,0.143976227789241,0.536753403605237
1490,4,74160,-0.0991885565139708,0.144982829435196,0.494335625052079
1491,4,76499,-0.0855486527544195,0.143995847753641,0.552822428611131
1493,4,77589,-0.137487533018687,0.14427623100225,0.341269223220594
1494,4,77718,-0.101438615536744,0.143957516614564,0.481497235111466
1495,4,77851,-0.178557911193311,0.14537499099779,0.22016863861209
1496,4,77997,-0.160649981622905,0.145082117343734,0.268916553799111
1497,4,79690,-0.157629476642666,0.143751624987697,0.273589804114017
1498,4,79853,-0.192769914059867,0.145639280175224,0.186488460656271
1499,4,80944,-0.145345472643933,0.144383156119471,0.314785309340937
1500,4,82080,-0.195849932593052,0.145011070268694,0.177693226040419
1501,4,82454,-0.183951224764284,0.14483203347548,0.204885410484161
1506,4,83947,-0.201316134102584,0.144352000584614,0.164007570092369
1507,4,84004,-0.177382024352657,0.146119853639317,0.225578812974653
1508,4,84689,-0.153335527977791,0.143513000128606,0.286050613250976
1509,4,84692,-0.181843367941586,0.14385643851406,0.207042044640954
1510,4,84897,-0.157929330534209,0.144872432250307,0.276400844567556
1511,4,85322,-0.180475498973929,0.144769875489031,0.21335716868929
1512,4,85809,-0.188025605595364,0.143502612866961,0.190960120678339
1513,4,86292,-0.244536884709802,0.146238399293303,0.0953749583159607
1514,4,86372,-0.276824263458024,0.143722191113682,0.0548938187510591
1515,4,86424,-0.30628193464504,0.143744754565532,0.0338017331679784
1516,4,86904,-0.295887213013299,0.144678099019363,0.041581947765858
1517,4,90193,-0.321842869775469,0.144273817247948,0.0263236385313118
1518,4,90424,-0.305478673233559,0.143548424139522,0.0340250409794011
1519,4,90554,-0.30709252585901,0.144176288748124,0.0338645018417943
1520,4,91087,-0.312317427747449,0.143091867994842,0.0297211462001865
1521,4,91200,-0.266817445655015,0.144665347878939,0.065965929775895
1522,4,91234,-0.182727202063763,0.143619663703559,0.204104227637393
1523,4,91966,-0.180368429098894,0.145941111367843,0.217318008787042
1524,4,92317,-0.19269072627652,0.144238740889584,0.182437600731029
1525,4,94122,-0.0913669622273531,0.147470977465448,0.53594788600335
1526,4,95022,-0.0316141806659823,0.147481721660654,0.83039011035257
1527,4,95148,0.00671184149159521,0.146591509768797,0.963506693566253
1528,4,95215,-0.00181811452001301,0.145975362573549,0.990069687847457
1529,4,95478,-0.0213763228202842,0.146548017060195,0.884110700966394
1530,4,96178,0.0994670155643135,0.145489181722369,0.494630235838382
1531,4,96325,0.0636093970320432,0.146087797734671,0.663524459753375
1532,4,98110,0.0855094261905063,0.145254412267686,0.55644755539785
1533,4,98128,0.0921604871527503,0.146886421063338,0.530785087494564
1534,4,98837,0.160890153536749,0.147929172278247,0.277506649495934
1535,4,98990,0.102536502551104,0.147593391640488,0.487686001864342
1536,4,99543,0.0949518100613076,0.147582032000388,0.520393172123952
1537,4,102509,0.0900433492835562,0.144880224985206,0.534670526613475
1538,4,102705,0.0967848649756244,0.145024624237695,0.504972813850526
1539,4,103444,0.107531745619414,0.145212951154114,0.459482419331672
1540,4,103991,0.128540356549457,0.145164566870905,0.376500445142203
1541,4,105908,0.121849754902484,0.145713007718598,0.403590575579756
1542,4,106371,0.121849754902484,0.145713007718598,0.403590575579756
1543,4,107525,0.121079801856915,0.145808217334489,0.406871376731153
1544,4,108510,0.13932450738037,0.145248688834529,0.338107706787323
1545,4,108791,0.131792261233443,0.145117764582502,0.364405588636326
1546,4,111205,0.146487755927998,0.145228722248039,0.313824145413722
1547,4,112474,0.146487755927998,0.145228722248039,0.313824145413722
1548,4,112969,0.1250880470632,0.145020309412493,0.38896758243895
1549,4,114992,0.13280770109144,0.145572609103395,0.362226896141246
1550,4,115453,0.15053875723862,0.145946419688528,0.303028558709436
1551,4,115541,0.120897941327476,0.145808644824166,0.407577115103199
1553,4,116782,0.130527896924904,0.145271835588635,0.369527266756241
1554,4,117170,0.165808154379881,0.14521206972456,0.254296751069536
1555,4,117432,0.141763102451316,0.14735808874391,0.336692371224108
1556,4,121939,0.144307324320357,0.147265547888882,0.327800498352408
1557,4,121955,0.140237460835684,0.144667538607795,0.333020570556061
1558,4,122050,0.131199003199651,0.145050456556266,0.366344053321035
1559,4,122309,0.149150465966893,0.145263236059616,0.305236586526434
1560,4,122365,0.146327185969526,0.145585421379228,0.315539547981195
1561,4,122560,0.135085169738228,0.144885536561621,0.351788858983085
1562,4,122596,0.12268513630797,0.145178919126191,0.398648815467159
1563,4,122617,0.130055255061791,0.144638970247222,0.369174202950305
1564,4,123193,0.123770796208032,0.145068950146739,0.394134710944061
1565,4,123439,0.106995200052413,0.145524565778624,0.462682711397953
1566,4,123976,0.124518795418839,0.14555449107587,0.392866354905808
1567,4,126981,0.157862984860592,0.145710878479678,0.279370908726677
1568,4,127308,0.111900061216215,0.14531585996289,0.441786946755028
1569,4,127323,0.0492103284889269,0.145155243711832,0.734797295034574
1570,4,132281,0.0759709759764342,0.145869711576608,0.602822936499931
1571,4,132892,0.0155130925110215,0.145791252797933,0.915320521122295
1572,4,132952,0.0961671064817421,0.144395079182205,0.505846153929032
1573,4,135298,0.0980606489486284,0.144908381678361,0.49903447034433
1577,4,135873,0.0434611412391708,0.144274929524462,0.763410115766871
1578,4,136069,0.0547426182593195,0.145468376850058,0.706905301393394
1579,4,136920,-0.0113369219464244,0.145708751313934,0.938026964723404
1580,4,137351,-0.0043158038958494,0.144122243109133,0.976127489642976
1581,4,137511,-0.0410035069160773,0.143836852957519,0.775758035728989
1582,4,141606,0.0649037275030334,0.147568150474366,0.66033514282642
1583,4,142711,0.0513390564480307,0.146176288890708,0.725637859971232
1584,4,143484,0.073584256625198,0.144827828174219,0.611713930768053
1585,4,145738,0.0360907221265405,0.144521198230795,0.802944393185679
1586,4,147035,0.0565643647458053,0.144683227503384,0.69606771025175
1587,4,147814,0.032593887911087,0.144935191075147,0.82219812325279
1588,4,148075,-0.0304214187423173,0.147376401636757,0.83658195076228
1591,4,149457,0.00212726573572636,0.145472920897662,0.988341127517186
1592,4,149464,0.0349894731156685,0.144590904059725,0.808928859785811
1593,4,149678,0.028278379102527,0.144402288773167,0.844855479508678
1594,4,154434,0.0388894512977195,0.143933701640414,0.787171953750075
1595,4,156313,0.0349780837073363,0.145115764196709,0.809667364675879
1596,4,156362,0.0114952009641542,0.145873681300058,0.937234419880792
1597,4,156963,0.0196255262952778,0.145263623509254,0.892607577142453
1599,4,158123,0.0248571670770822,0.147051753868671,0.865864465483767
1600,4,158426,0.047429069397295,0.146366974276825,0.746098033273037
1601,4,158963,0.0150798921203719,0.144215903658747,0.916780615528665
1603,4,161760,0.0151213991120666,0.144943338521895,0.91696967347148
1604,4,163032,-0.113595304440571,0.146191062327222,0.437659589440925
1605,4,163327,-0.0732363500240966,0.145661383110683,0.615429014107466
1607,4,165032,-0.0458019620785627,0.144276305765676,0.751082245766324
1608,4,165290,-0.0348282579059159,0.145767666479641,0.811298572228514
1609,4,165509,-0.108820851146298,0.144474198917372,0.451819793623612
1610,4,167204,-0.0481295390073758,0.146782065455589,0.743183213002559
1611,4,167436,0.0271334933610919,0.145284685874329,0.851955420923344
1612,4,167687,-0.106451379239996,0.143606043652094,0.459020364658723
1613,4,168238,-0.16572500817896,0.144099211990038,0.250891206941127
1614,4,168256,-0.146813634124614,0.145989285615162,0.315274420043615
1615,4,171883,-0.136182882201719,0.144542142983528,0.346751318587946
1616,4,172408,-0.118184495418922,0.144393569446696,0.413630406761574
1617,4,173416,-0.0495924629635635,0.146177997073179,0.734615015911477
1618,4,173461,-0.0187351078066872,0.144893534527624,0.897191872435002
1622,4,174546,-0.0357303259403571,0.144690527633179,0.80509581912062
1623,4,174974,-0.182365726953525,0.150375753357873,0.226042655177631
1624,4,175467,-0.0748438819290241,0.144284207561509,0.604277270873834
1625,4,177157,-0.0144430155021373,0.144264016040586,0.920309730892402
1626,4,177207,-0.0618795069678574,0.143815701123615,0.667262187300044
1627,4,177280,-0.125817391491124,0.144513401537393,0.384549059730316
1628,4,177330,0.0205135874645748,0.144586129151827,0.887257327538632
1629,4,177633,0.0236574381245696,0.144333695462062,0.869897424957427
1630,4,177756,0.00959318539068221,0.147154867217535,0.948058762192389
1631,4,178032,0.0231146986282758,0.144552843730307,0.873047497925441
1632,4,178058,0.00579778047412838,0.144813423985958,0.968086892484747
1633,4,178267,-0.0766982919338565,0.144476302503054,0.595841946862471
1634,4,178339,-0.109572740618693,0.145720553355408,0.452589739977843
1635,4,178489,-0.0531268860550436,0.14432750135665,0.71301964665269
1636,4,178698,0.155430651018533,0.143506615244468,0.279507508896441
1637,4,178705,0.203841004770241,0.145560983402813,0.162277249598067
1638,4,178974,0.111553686626038,0.14496666636941,0.442103625829913
1639,4,179020,0.0726368627346729,0.145305793505025,0.617464234721757
1640,4,179134,0.0743849156005937,0.146976586645581,0.613102052916988
1641,4,179240,0.0461398201222603,0.144981546185927,0.750486416416977
1642,4,179480,-0.00893847641825785,0.144675751662664,0.950770748127149
1643,4,179651,-0.0274756069008075,0.144707158030773,0.849519816120129
1644,4,179674,-0.0728682769173401,0.146944898801324,0.6202817146129
1645,4,179696,-0.00781071995906646,0.144433587511854,0.95690338904474
1646,4,179726,-0.00585806116279813,0.144296562754529,0.967639830913116
1647,4,179806,-0.00585806116279813,0.144296562754529,0.967639830913116
1648,4,179890,-0.0265853242224238,0.144307101829214,0.853940839771892
1649,4,180004,-0.0424618499098845,0.145339645144937,0.770338978526169
1650,4,180086,-0.107685667329469,0.144191029295253,0.455665480125864
1651,4,180121,0.0728859196476656,0.147155545218078,0.62069760696535
1652,4,182380,0.142315476746591,0.144723172455573,0.32610209781494
1656,4,192266,0.217775156595718,0.147323585251676,0.140243347420364
1659,4,193794,0.166209738990889,0.145475394804153,0.25400886755127
1660,4,193943,-0.0400347584491317,0.146186297386651,0.784351445984747
1661,4,195122,-0.0476699455552998,0.145815136614712,0.74392183986778
1662,4,195463,-0.00535967523679703,0.144193909315003,0.970370537794486
1663,4,195795,-0.00520958666580468,0.144586537553403,0.971278066607596
1664,4,196790,-0.0262334989540333,0.144580061418869,0.856121517978802
1665,4,198420,0.000819316391218905,0.144509853843663,0.9954795222471
1666,4,199642,0.0192251482164256,0.145011486666427,0.894603677661815
1667,4,203027,0.0251046484069583,0.144670363456637,0.862334312200294
1668,4,204037,-0.0822892942885737,0.144793737853566,0.570178490884781
1669,4,205977,-0.0600412517586286,0.145709086450614,0.680543716757341
1675,4,211091,0.024312937513592,0.148976875434978,0.870454823894508
1676,4,211612,0.0110664043337818,0.14563475833525,0.939472181698196
1679,4,213169,-0.0187008746584998,0.145656044695815,0.897912942491835
1680,4,213950,-0.0229138888070702,0.145432746638654,0.874896289213188
1681,4,217566,-0.00637219081603835,0.145743731167474,0.965150814184208
1684,4,219124,-0.00131270236000347,0.145554958259473,0.992809388152272
1686,4,220692,0.0375037922223518,0.146060022937312,0.797506129933939
1687,4,221261,0.00955980138375301,0.146409333307323,0.947976063459016
1689,4,222510,0.0448371565932502,0.146789832030261,0.760202432361218
1690,4,223039,0.0127179175695138,0.147103331576263,0.93115320960257
1691,4,223328,0.0194766992231679,0.147306230282798,0.89488631426579
1692,4,223356,0.056360124204974,0.148066093480319,0.703698115601585
1693,4,224819,0.0287077834927114,0.147301953271417,0.845590619768358
1694,4,224966,0.0313345446933189,0.147967422487618,0.832411409811047
1697,4,228580,0.0668218683158497,0.147702920425631,0.651253535609088
1701,4,234153,0.0733292578310061,0.147351880231803,0.619042546043871
1702,4,234536,0.0463331865428056,0.146495786619338,0.751979519394161
1703,4,238194,0.092222803952823,0.149448078446928,0.537573667351728
1704,4,242179,0.0639397924430709,0.147937682809485,0.665854424136085
1705,4,243657,0.0170245048953352,0.146806433202932,0.907745699327915
1706,4,248600,0.0516923445169717,0.146051305687838,0.723600565995335
1707,4,248779,0.0599474606493994,0.146467443149531,0.682576075968726
1708,4,249022,0.0813820284553357,0.146151914516453,0.577995229456126
1709,4,249864,0.0770290649279649,0.146726702390837,0.599924369777055
1710,4,250515,0.0841879853952645,0.146448006977842,0.565748095289768
1712,4,251719,0.0566355797075104,0.146217121498619,0.698738755214534
1716,4,256985,0.0681710690918287,0.146496736864896,0.641973582263664
1717,4,257828,0.0214291835890161,0.147100467318299,0.884259372424849
1718,4,259994,0.0190689193772551,0.147177705401401,0.896985249475048
1719,4,263044,-0.119656161248572,0.147754691224382,0.418583525408931
1720,4,264432,-0.148872268706209,0.146011946236363,0.308621378409925
1721,4,265022,-0.147925117216777,0.146430767549008,0.313088941509613
1722,4,267372,-0.131587519082742,0.145923465753817,0.367800773180833
1723,4,267844,-0.134745869282854,0.146897252374289,0.359622351530968
1724,4,268855,-0.134745869282854,0.146897252374289,0.359622351530968
1728,4,271787,-0.111146138333038,0.146397067366962,0.44823352569628
1729,4,274059,-0.103535143768005,0.14682752371565,0.481183114991483
1730,4,274409,-0.104444938814072,0.148874971425911,0.483414965082255
1731,4,274840,-0.141820928148594,0.146889285886589,0.334957715656062
1732,4,274870,-0.185482944679003,0.145743240116393,0.20397301436092
1733,4,274922,-0.153850279246788,0.146018764918165,0.292771342829696
1734,4,274930,-0.115382224932168,0.146373420762073,0.431066028561804
1738,4,275180,-0.127578666591466,0.146069040068642,0.383031514706883
1739,4,275191,-0.167419354039862,0.146270489526337,0.253155611609881
1740,4,275289,-0.105213023741757,0.146771065193081,0.473939899516941
1741,4,275562,-0.118851763614529,0.147808262800032,0.421883753431023
1742,4,275637,-0.165033611217243,0.148057717802764,0.265755632135163
1743,4,275645,-0.0809813688771215,0.149424580272035,0.588191566134984
1744,4,275715,-0.113968406859878,0.147752659386082,0.441017949025625
1745,4,275721,-0.147952239424996,0.147150399498004,0.315369342803138
1746,4,275859,-0.160842080623216,0.147762317819831,0.277108678620521
1747,4,275865,-0.136490434498276,0.147308637884625,0.354787565229278
1748,4,275877,-0.102528554023113,0.147168643660292,0.486465391101603
1749,4,276015,-0.11521962744856,0.147577920430841,0.435480094400626
1750,4,276066,-0.0885377379242731,0.149498927058095,0.554075772183218
1751,4,276194,-0.0961688925112483,0.147407359200276,0.514566315578671
1752,4,276201,-0.0532669702272541,0.148959290090218,0.720860765938715
1753,4,276375,-0.00808106773660011,0.146877226733109,0.956154292145068
1754,4,276645,0.183372900750343,0.150173196542018,0.222872144219498
1755,4,276806,0.35805404187624,0.149790559997821,0.0173553315044916
1756,4,276820,0.346579199970653,0.150964205693624,0.0222745900430366
1757,4,276934,0.257765216734963,0.150319564221248,0.0872629293626535
1758,4,277129,0.27020196782801,0.150823066755054,0.0740669706488808
1759,4,277137,0.240382704274519,0.151849504501673,0.114309532542384
1760,4,277249,0.283197333496339,0.149733256628741,0.0593966832133272
1761,4,277276,0.308370511337947,0.148464267404097,0.0385179662401812
1762,4,277639,0.297607104363028,0.14898349534711,0.0465287805250208
1763,4,277649,0.309826465266596,0.149591620553853,0.0390711215428174
1764,4,277971,0.287431294328212,0.148327847414849,0.0534435305478756
1765,4,278164,0.197680560263941,0.146760915736983,0.178858327269688
1766,4,278914,0.243014629599265,0.145930101718782,0.0967439012032627
1767,4,278971,0.224027998140069,0.146522571812703,0.127168492195492
1768,4,279037,0.190636860542311,0.147576700538249,0.197277917809324
1769,4,280703,0.233524423781484,0.148178772059303,0.115929815625969
1770,4,280859,0.0674164789863232,0.148331756971851,0.649749820303764
1771,4,280934,0.101920406787767,0.148454004707549,0.492819997052607
1772,4,282594,0.127513083457905,0.150282448841839,0.396740394176557
1773,4,282713,0.158930999844302,0.148219740014405,0.284333040838197
1774,4,283570,0.157511881929979,0.147639292028468,0.286759796512798
1775,4,283830,0.145992434219045,0.147466406471146,0.322849932639538
1776,4,285234,0.19202120882845,0.147383214668764,0.193468312036706
1778,4,285568,0.178919381749466,0.148191361101906,0.228104329280059
1779,4,287068,0.132783345318847,0.149070963396918,0.373675808180949
1782,4,289631,0.0929987311931735,0.147339928335483,0.528328137620284
1783,4,289647,0.0443000077605546,0.14752740930271,0.76413788028615
1784,4,290003,0.0405747601980493,0.147844141128089,0.783904892005969
1785,4,290096,0.0825913584261115,0.148878648562888,0.579412728019227
1786,4,291044,0.0732345595082207,0.14809337995788,0.621249357312483
1787,4,291531,0.0944641389834004,0.146791776905144,0.520301513777579
1788,4,292625,0.095420978343167,0.146322103973189,0.514741949518224
1789,4,292985,0.0491520390718481,0.150158459075968,0.743608956269253
1790,4,293190,0.0491520390718481,0.150158459075968,0.743608956269253
1791,4,293625,0.0889711494854499,0.147061358852917,0.545572097055039
1792,4,294073,0.0993555771807397,0.147477125491857,0.500941911384723
1793,4,294288,0.0635368807108618,0.148198896898571,0.668383350742911
1794,4,294760,0.0861926303951106,0.146935344362325,0.55784568138366
1795,4,297290,0.0722086066432144,0.147087378937222,0.623785817084197
1796,4,297499,0.0656879842136513,0.149280946717462,0.660185211950145
1797,4,297638,0.114489473821984,0.146751395355365,0.43581987620436
1798,4,297848,0.0962728715947421,0.148979975810235,0.518560985418126
1799,4,298091,0.109454529470408,0.148963015051706,0.462963429008239
1800,4,299599,0.177531408816799,0.14636998486738,0.225981043160032
1802,4,300148,0.181700386205471,0.147085969467388,0.217527535221899
1807,4,302611,0.207312388518208,0.148168980520313,0.162642507414774
1809,4,303011,0.222807350300191,0.146449130234493,0.129055330158626
1810,4,304549,0.269816507488988,0.14754021194147,0.0682782778412035
1811,4,307387,0.248064619570377,0.147648318701943,0.093821655109349
1812,4,308154,0.26152929059509,0.14849650200537,0.0790734239809276
1813,4,311231,0.180306644454543,0.146867999811059,0.220385806255308
1814,4,311787,0.27100401097417,0.146990688926076,0.0660675592961306
1815,4,312488,0.0651693369115118,0.148516323832954,0.661073082030686
1816,4,312611,0.231270008101353,0.148047229713053,0.119151817791824
1817,4,314015,0.325963803485827,0.147540270513057,0.0277938941862231
1820,4,320017,0.36798813042708,0.14946685585863,0.0142935588286105
1821,4,320510,0.371423290977918,0.150377552949107,0.0139858338176811
1822,4,328073,0.407605157927585,0.146385349285872,0.00565054375554492
1823,4,331098,0.484986397062264,0.148204430386579,0.00117161120081324
1824,4,336922,0.52593843766814,0.14458488082189,0.000316241626744186
1826,4,351322,0.425584281889827,0.146687470803107,0.00394927099606258
1827,4,353020,0.453566773737948,0.146901597862601,0.00217784506406524
1831,4,356055,0.442827366472976,0.148069163625474,0.00297905399128162
1832,4,356492,0.467763942773084,0.14623999451917,0.00150590994085344
1833,4,356541,0.483042220005123,0.146055133505686,0.00103901488045034
1834,4,356853,0.458428572477028,0.146894461357309,0.00195224477276031
1836,4,357632,0.416198662467159,0.145944327769831,0.00460360669992693
1837,4,357802,0.456938408486926,0.146412473758421,0.00195162715814165
1838,4,362032,0.475901907537551,0.145826593395803,0.00120806339201522
1839,4,362199,0.498832135691628,0.145541705547485,0.000681276513326712
1841,4,363194,0.418621283476936,0.145526649481887,0.00426417902097273
1843,4,368078,0.274828482876361,0.14564410042112,0.0599824524589878
1844,4,368457,0.284544242440797,0.145738931322066,0.0516779576488032
1846,4,369403,0.301572073363825,0.145440147483228,0.0388493717628383
1851,4,372110,0.299694578861309,0.147691703579745,0.0431888578333021
1853,4,375688,0.366189940700644,0.146072487012083,0.012628060219276
1854,4,376511,0.356603616600343,0.144236552813596,0.0138933639367922
1856,4,380252,0.298239253024137,0.144147194785624,0.0392743803763977
1857,4,382176,0.199721517684069,0.143867028394701,0.165940374678172
1858,4,383443,0.212174084204475,0.144722655899897,0.143518404183303
1872,4,384094,0.147866072841568,0.143934750714255,0.304976416793924
1874,4,384602,0.224716186378274,0.145401581166249,0.123124619814525
1875,4,384607,0.260225603684479,0.146595082175634,0.0767377305383724
1876,4,388305,0.250745135025226,0.143342258436575,0.0811124224999435
1877,4,388542,0.156856118263873,0.143475078650529,0.275023462696979
1879,4,390909,0.145492768830121,0.144495671070602,0.314672265664227
1880,4,397927,0.140207702883927,0.144924080031191,0.333978371721138
1883,4,404981,0.133025413321686,0.145665239140447,0.361746519962073
1885,4,405368,0.233824449948691,0.144851605509261,0.107370066596253
1886,4,408981,0.229309104285895,0.144017732455625,0.112228463293062
1889,4,413957,0.16628234747404,0.144355999046444,0.250145479879058
1890,4,414243,0.0806300231707535,0.147752144310536,0.585609039627782
1891,4,415928,0.142264743064777,0.145579131575967,0.329122998899313
1892,4,419709,0.142466396932877,0.144359068082295,0.324372936904984
1893,4,420255,0.118365885444095,0.144449485883021,0.413095427411112
1894,4,421542,0.147318898436571,0.144229226458935,0.307754056944195
1895,4,422070,0.168330381647662,0.144916149151781,0.246194618245695
1896,4,422545,0.114236546572923,0.144988651688419,0.431283992322639
1897,4,425689,0.0906285069341964,0.145417572089763,0.533536232896856
1898,4,425858,0.124292872196757,0.146189062110569,0.395779053665996
1902,4,428826,0.111974580249045,0.143809266918032,0.436717801053787
1903,4,428861,0.0916156696392861,0.144666974022602,0.526956508331231
1904,4,433301,0.0385283285493863,0.144543533263444,0.789969961072248
1905,4,433554,0.0228784242165153,0.144076319754001,0.873922152574694
1906,4,434256,-0.0127131668017228,0.144255344523263,0.929823639210008
1907,4,434351,0.0336224932405373,0.143860392537676,0.815340848002649
1910,4,442926,0.0320999417773878,0.144057688690781,0.823799035104263
1912,4,445208,-0.00894984909727826,0.144276696002865,0.950572030948264
1916,4,450801,0.0138487703681254,0.145913249854247,0.924439383005153
1917,4,451837,-0.0239165624959961,0.144456081561593,0.868595751602172
1920,4,454081,0.00642200281966786,0.144058319130981,0.964467938695614
1921,4,454191,0.0185696056724388,0.144683522346155,0.897947955228486
1922,4,454676,0.0136673735400899,0.143905932810445,0.924389083095892
1923,4,454817,0.00633573174079308,0.144149358266604,0.96496707920616
1924,4,454913,0.00655318071352845,0.143744443968499,0.963663530957241
1926,4,455170,0.0518223226495654,0.144155268211378,0.719443793349199
1927,4,458042,0.0034318279756867,0.143887262133604,0.980985086306618
1928,4,458282,-0.0237826190291727,0.144048616192819,0.868958727183317
1929,4,458401,0.00876675389810742,0.145300444838774,0.951922687797607
1930,4,461656,-0.0214375453965268,0.145111598541367,0.882639063323555
1931,4,461812,-0.041835679109835,0.144242028631297,0.771957412743234
1932,4,462685,0.0715257164089031,0.145217487615305,0.622642419552974
1933,4,463276,0.131674715965917,0.143700724459874,0.360128768292993
1934,4,463970,0.0675242704961318,0.144269280649341,0.640042467815217
1935,4,464078,0.123133136185187,0.144519951129611,0.394783537801424
1936,4,464336,0.108831200893906,0.144142873236795,0.450738553743022
1937,4,464368,0.146284700514647,0.143565528052827,0.308929141050729
1938,4,466223,0.158393468002546,0.144239610713589,0.272897313049057
1939,4,466334,0.205286164012486,0.144293388962299,0.155706305105854
1942,4,472918,0.170034976742129,0.145254560220668,0.242549269823299
1943,4,473492,0.0468821599653998,0.144993626957923,0.746629638885111
1944,4,473912,0.165368554646065,0.143629273466176,0.250364675869136
1945,4,474265,0.171191723465184,0.145054978322591,0.238721275806775
1946,4,474320,0.124740433060985,0.146366038288881,0.394653271798523
1947,4,474321,0.202310786641075,0.144818677880112,0.1632930107496
1948,4,474625,0.172048304304458,0.146388532500243,0.240672667630368
1949,4,474628,0.119360757000774,0.144820192414741,0.410382641144491
1951,4,476181,0.0797762251911134,0.145263652533938,0.583227580356373
1953,4,476833,0.0460641317231895,0.146227638334849,0.752935188127831
1954,4,478092,0.0352961246440175,0.145578043770368,0.808568426263123
1955,4,479557,0.0256852312746336,0.145280766805203,0.859769088379426
1956,4,480076,0.0256852312746336,0.145280766805203,0.859769088379426
1957,4,481074,0.000722660162227218,0.14495946467044,0.996025173087835
1961,4,485199,0.00533328803000843,0.145325418271249,0.970745802273716
1962,4,485454,-0.0147995329152819,0.145000203771252,0.918762556907018
1963,4,487562,-0.00502062787175117,0.14483776191504,0.972367415752323
1965,4,491790,0.00395207036841388,0.145186865198388,0.978299184894254
1967,4,493748,0.0210011054532927,0.144429860497632,0.884472568640302
1968,4,495614,0.0325372842680264,0.144256811281081,0.821681092498683
1969,4,497124,0.0687839086624573,0.144419880545312,0.634171497151901
1970,4,497529,0.129448354397335,0.146262353156322,0.37673632327371
1971,4,498734,0.0798396866748678,0.14544251568185,0.583391445807702
1972,4,499794,0.0487772493346035,0.143653696163662,0.734399266626431
1973,4,501469,0.041412458874237,0.144458633445162,0.774530530549085
1974,4,504047,-0.0208609087091772,0.144252658506267,0.885098419540944
1975,4,504419,0.0577133782814287,0.144691163934964,0.690228065823061
1976,4,512749,0.0628308361462958,0.144218164452035,0.663345934013772
1991,4,523964,0.0601305728808709,0.143815538400341,0.676121644491989
2027,4,538866,0.0531516553385014,0.144030944703719,0.712327042997793
