SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2035,4,546402,0.0761857097839462,0.0691361909618779,0.271227354262146
2037,4,547460,0.091317092050775,0.0682882859096891,0.182008851695911
2041,4,548101,0.0994317708433037,0.068866537395853,0.149672890993876
2042,4,548356,0.0452985780985793,0.0686346540213024,0.509686968079563
2043,4,548896,0.0573764377507171,0.0696248724959337,0.410450768817273
2044,4,549461,0.0613478563867759,0.0697009866925833,0.379372720302741
2045,4,551365,0.0729747624479963,0.0698180431867279,0.296639495809336
2048,4,554056,0.0547176923908103,0.0693966272873627,0.430946529428756
2049,4,554792,0.0633579095193005,0.0686138048224324,0.356430118114519
2050,4,558812,0.0531644875011972,0.0685081705354819,0.438250097898035
2051,4,559258,0.0929640697078388,0.0686223759288433,0.176373339280642
2055,4,562709,0.123714375289297,0.0682594929785733,0.0707718912288342
2056,4,563928,0.0214991281792496,0.0684822746903269,0.753754235498382
2057,4,564066,0.0349909473637613,0.0690311609658821,0.612551101489348
2058,4,565447,0.04484817110184,0.0684350799422024,0.512676410542497
2059,4,567144,0.0492856844178018,0.0682341735209785,0.470587006002113
2060,4,567417,0.0376106740434275,0.0692283039709297,0.587276737119681
2064,4,571075,0.0705145471220219,0.0683997625535206,0.303285081479492
2065,4,572183,0.0826265466277417,0.0683613414100738,0.227597276495629
2066,4,573409,0.0866927578228869,0.0685305502993543,0.206697345546946
2067,4,574801,0.0645782257688514,0.068780020888853,0.348419115438147
2068,4,575378,0.0773120301853099,0.0681991682372123,0.257722729729587
2069,4,575468,0.0597437303636072,0.068428809632647,0.383213739059977
2073,4,576758,0.10585346125606,0.0691661096712967,0.126807477500444
2074,4,577415,-0.036553359251523,0.0683105306321746,0.592913637627779
2075,4,577658,-0.0207690472743572,0.0693638977260513,0.764794620173698
2076,4,577740,-0.0171724211583924,0.0684203888483148,0.801972528618752
2077,4,578506,-0.037084206321784,0.0688441581744403,0.590454863541679
2078,4,578512,-0.0405606061013868,0.0684686266779096,0.553964065478342
2079,4,579070,-0.0440691159396163,0.0685362266135126,0.520638495813414
2080,4,579494,-0.0497441414834063,0.0696073213062096,0.475304149458699
2081,4,579699,-0.0541977634054396,0.0688980218332765,0.432021909013339
2082,4,579809,-0.0929981155758816,0.0688070828812844,0.177375923065425
2083,4,579869,-0.0827048224729929,0.0681425466253709,0.225672534374963
2084,4,580657,-0.0789193326851979,0.0684911330860324,0.249995542545556
2085,4,582525,-0.103351338650093,0.0692729468497423,0.136607018826146
2086,4,584486,-0.11110123486977,0.0681640098658889,0.104012362185721
2087,4,584912,-0.123537893904793,0.0682402313240404,0.071093532327003
2088,4,588662,-0.143879181863217,0.0691891208620415,0.0382922238221744
2090,4,590025,-0.119959680742219,0.0686660450099672,0.0815067540075822
2091,4,590826,-0.0904925435035754,0.0686773856644044,0.188476399903438
2092,4,590885,-0.0615067704399027,0.0698090321349157,0.378878441707724
2093,4,590984,-0.0781812479511765,0.0688012254102607,0.256587182634418
2094,4,591356,-0.0594600445576566,0.0697939369749034,0.394826598902325
2095,4,591435,-0.0737632473765579,0.0690486349019182,0.286124405181974
2097,4,591983,-0.0708696247593434,0.0691354148347345,0.306025372558033
2100,4,592839,-0.052098546479808,0.070335153029443,0.459356576702318
2108,4,593676,-0.0753333666869609,0.0691388368002592,0.276634614274418
2109,4,594369,-0.107009583371613,0.0684885995416327,0.11907951181266
2110,4,597710,-0.130315549475954,0.0687254617091826,0.0587531621017173
2111,4,598800,-0.110444684822526,0.068751175915685,0.109071235288909
2112,4,600513,-0.0778238991566316,0.0687384127002195,0.258329422193324
2113,4,604043,-0.0716508894981301,0.0685617423660734,0.296711986853642
2114,4,605641,-0.0594461423021376,0.069532862103338,0.393166479341209
2115,4,605918,-0.0642340239426628,0.069313741416909,0.354708126006098
2117,4,608349,-0.0592760683167357,0.0689298616100085,0.390401576461207
2118,4,608355,-0.081108205922847,0.068717745307579,0.238671885685001
2119,4,609905,-0.0665829179457708,0.0688838470131934,0.334407297981926
2120,4,610797,-0.0792431182571164,0.0688209873442931,0.250331261433907
2121,4,611309,-0.0797296058223345,0.0689958444710467,0.248638173373347
2122,4,613791,-0.0956305844270905,0.0688940233072205,0.165987358597146
2123,4,614738,-0.114517988977325,0.0688787541802292,0.0972796502976301
2124,4,618428,-0.0881446474012402,0.0692392468704872,0.203839970029257
2125,4,619541,-0.121142853598157,0.0689210949737903,0.0796646854455059
2126,4,620206,-0.0805013241377044,0.0695257562654163,0.247702611435106
2127,4,620786,-0.127179693317138,0.0701586956093997,0.0707207808674198
2128,4,621613,-0.118168805478454,0.0700529049773558,0.0925154729170904
2132,4,622259,-0.0794185382942412,0.0697981182959206,0.255962293123188
2133,4,622563,-0.0673568156113981,0.0685571624496997,0.326530761051533
2134,4,623642,-0.0670240067619696,0.0688699187055084,0.331121736083626
2135,4,624555,-0.0703944915889295,0.0687610998787405,0.306652252302719
2138,4,629973,-0.0216324743004859,0.0689520827886757,0.753909909086371
2140,4,631409,-0.0466846316211238,0.0692288826953348,0.500528959873822
2141,4,636237,-0.0513243931022979,0.0692246180848173,0.458932854750001
2142,4,636347,-0.0453632601755809,0.069212903691139,0.512626706012808
2143,4,636391,-0.0534159382771351,0.0695438845609029,0.442947427447405
2144,4,636810,-0.0818905642362207,0.0691749205560185,0.23728138957804
2145,4,636879,-0.0393339474093304,0.0693158250962524,0.570762502052313
2147,4,638340,-0.0495900406470065,0.0698307158538983,0.478082135646736
2148,4,639037,-0.0209592706848987,0.0698389557942266,0.764270975636054
2149,4,641585,-0.0152138973434909,0.069292240155518,0.826339705659942
2150,4,641978,-0.00607198209446824,0.06909713006754,0.930025030331536
2151,4,642192,0.038914521538598,0.0691419528277682,0.573914260841613
2152,4,643795,0.0100760065343327,0.0691575231451585,0.884244172720569
2153,4,644586,-0.0066409967685912,0.0688814395735321,0.923248080414367
2154,4,645245,0.0105845265414899,0.0687227046401419,0.877683636810552
2157,4,657631,0.0750984812281903,0.0687266390111968,0.275265059392234
2158,4,660338,0.0280697239882357,0.0692388874328345,0.685426140410106
2159,4,663656,0.0614166060514082,0.0687305140787017,0.372152391122334
2160,4,664068,0.0279743170803022,0.0704546174102516,0.691567284335829
2161,4,664414,0.0477353787203122,0.0693261648076923,0.49155106452201
2162,4,664456,0.0566322212200889,0.069383809801804,0.414926674042734
2163,4,665001,0.0532319574479899,0.0695164701387886,0.444339163477889
2166,4,667986,0.0448368285262313,0.0693423319855943,0.518310324862948
2167,4,667994,0.0224499723266712,0.0694875150047698,0.746826538466958
2168,4,668101,0.0394336896175795,0.0688212138057798,0.567018012416547
2169,4,668118,0.0548063656818562,0.0692355477696398,0.429129686655052
2177,4,671424,0.0287919897617825,0.0690331757907038,0.676877307239434
2179,4,672752,0.017077636991617,0.0702428714931501,0.808051555101346
2180,4,672865,0.0259701832694298,0.0692596684090752,0.70790918862898
2181,4,673119,-0.00123974970501739,0.0707458144998062,0.986028486328327
2182,4,674432,0.0461131081192362,0.069882910542391,0.509772399314371
2183,4,675810,0.0313033253347728,0.0693802534866091,0.652133305286113
2184,4,675982,-0.0124890532539566,0.0697645406767468,0.858026893258335
2185,4,677658,0.0204661795679373,0.0698468281718942,0.769682734568832
2187,4,679438,0.0105041194140658,0.0688751272140131,0.878872136880379
2188,4,679624,0.0351411679079494,0.0691009132333654,0.611386387600966
2189,4,680423,0.0289323682129944,0.0691859347111877,0.67606774670196
2190,4,680477,0.0238922162156384,0.0691067406372574,0.729752203832546
2191,4,680490,-0.020047866140136,0.0704622695522417,0.776179381092915
2192,4,681327,-0.0294660950200851,0.0695485681736885,0.672059781021347
2193,4,681488,-0.0240145500444797,0.0693598056803944,0.729375010767443
2195,4,682178,0.0274815008501785,0.069792998498135,0.69399798484844
2196,4,687169,0.0686766079651386,0.0697400968835159,0.325421016216269
2197,4,687895,-0.013424571060568,0.0694703972934324,0.846880894360931
2200,4,689337,0.00853589533929311,0.0693106094129757,0.902055049678944
2201,4,692323,0.0145552943698726,0.0693431059055974,0.833864829974079
2203,4,694335,-0.0123657534865003,0.06916872301809,0.858215631060406
2204,4,694920,-0.0239242283663482,0.0690118541779696,0.729047017880505
2205,4,695803,-0.0106650726663424,0.0689996905118483,0.877251050618205
2206,4,696549,-0.0250612137172816,0.0690616964750618,0.716910573098531
2207,4,696696,-0.0206048459711086,0.0693185605301893,0.766451551992022
2208,4,697690,-0.0252811224880326,0.068887365998926,0.71384477096938
2209,4,698189,0.00517011762962349,0.069623573319174,0.940847039460701
2210,4,698339,0.00702835024172788,0.0690968732358273,0.919038789326767
2211,4,700036,-0.0356388964720276,0.069416012208836,0.607985511420092
2212,4,700250,-0.0453760850412386,0.0695430308876205,0.514510226758428
2213,4,700621,-0.0511117147059357,0.0696523850541306,0.463550778119408
2214,4,700855,-0.0503034112906029,0.0704336198897121,0.475577954262296
2215,4,703521,-0.0609170322366523,0.0705329154579169,0.388356661709447
2216,4,705139,-0.0277599487496705,0.0693845259771007,0.689333354810832
2217,4,706032,-0.0247576378751773,0.0690437054994241,0.720124250107304
2218,4,707926,-0.0441469331515738,0.0693250310435836,0.524660787470972
2219,4,708514,-0.0393746928703551,0.0702297466595452,0.575388088020457
2220,4,709553,-0.0299090849448727,0.0692232887201406,0.665956661426719
2221,4,710109,-0.0299090849448727,0.0692232887201406,0.665956661426719
2222,4,710130,-0.0275776429439354,0.0694873721266871,0.691701145587903
2223,4,710388,-0.0268987305034076,0.0692184065628099,0.697801451400953
2224,4,711314,-0.0292262347631793,0.0697503637427627,0.675462256949934
2225,4,712914,-0.0511577003898238,0.0692585956674554,0.460611787585114
2226,4,712924,-0.0480617915394861,0.0691943214392246,0.487768203555363
2227,4,713335,-0.0449326326458372,0.0692708279371565,0.516985345406728
2228,4,713520,-0.0269674396760426,0.0691686643997673,0.696860832817783
2229,4,713555,-0.0056208151288466,0.0700528839965544,0.93609443774756
2230,4,719215,-0.00662654451756328,0.0698544314817136,0.924478111637624
2232,4,721638,0.00489479623733957,0.0691123917651202,0.943578164858475
2233,4,722056,-0.0499879451322623,0.0687946406452093,0.467936911730864
2234,4,724885,-0.02808307191045,0.0691440052735632,0.684876000006846
2235,4,727323,-0.0371593309407136,0.07016144308208,0.596704126708098
2236,4,730263,-0.0400867576192142,0.0700285507171383,0.567392045389947
2237,4,732758,-0.0628065864052356,0.0940316153252415,0.504614397844527
2238,4,732994,-0.00184122692203781,0.0687096519007257,0.978636621542243
2239,4,736459,-0.00735709106066246,0.0685031561901896,0.91453438026802
2240,4,736615,0.000963022120417323,0.0688630826006742,0.988850173859084
2241,4,736769,-0.0131203129142271,0.0692419806044506,0.849821657465842
2242,4,736908,-0.0128967719018359,0.0690861484108938,0.852021389235859
2243,4,738776,-0.0147526945009729,0.0686501560961836,0.829971924396903
2244,4,741699,0.0219968614658959,0.0688823011164022,0.749657736866788
2245,4,741737,0.027325198793142,0.0687468113758681,0.691256811548683
2247,4,746943,0.0343868139891117,0.0687006388560087,0.617013001211094
2254,4,749708,0.0236908373874355,0.0683437944457221,0.729066743209547
2256,4,755257,0.0223386707541575,0.0684323481318083,0.74428918379582
2257,4,756788,0.0189157606289424,0.0686587057152328,0.783090111017425
2258,4,756811,0.0161948469969979,0.068704314892523,0.813788160320377
2263,4,760553,0.0161948469969979,0.068704314892523,0.813788160320377
2264,4,760734,0.0243398544099132,0.069747105421133,0.727317664704017
2265,4,762727,0.00592395813541483,0.0689742259489542,0.931605298382458
2266,4,764905,-0.0172042819555319,0.0687648541350002,0.802585925665341
2267,4,765852,0.00924616694164812,0.0690767068736524,0.893594608096471
2268,4,767117,0.0222374114272469,0.0688952957200134,0.747059685353985
2269,4,769065,-0.00475288676789368,0.0685932609621689,0.944797326633406
2270,4,769779,-0.00498538143894248,0.0683828807089142,0.941923848981566
2271,4,769848,0.0132258862624882,0.0686946528673904,0.847436591675118
2272,4,769943,0.035009679975651,0.0692416788169769,0.613442022049536
2273,4,778367,0.00782784805422324,0.069762462677234,0.910722927292827
2274,4,778573,0.0467444582100643,0.0689134872496126,0.498021855116395
2275,4,781689,0.0735244029673254,0.0690543760073751,0.287724977360123
2276,4,782125,0.0866772057833016,0.0682222081784971,0.204738650304319
2277,4,782960,0.0576769875803513,0.0685952496227,0.401012006132267
2278,4,783543,0.0460659129734525,0.0683308114663375,0.500650700810407
2279,4,784282,0.0190144331214784,0.0688540156716319,0.782590038436168
2280,4,789241,0.0339696332497738,0.0684026027131435,0.619770976836478
2281,4,794376,0.0309699121552881,0.0687457180416972,0.65262687206548
2282,4,794951,0.0397890567775199,0.0688398799824004,0.563636501270249
2283,4,795775,0.0513768476085928,0.0691055211306491,0.457700759247786
2284,4,795937,0.0390832586312019,0.0696288651762043,0.574943550134085
2285,4,797067,-0.00873026793596618,0.0693531746752708,0.899897547075074
2286,4,797405,0.0140151514006091,0.0699059095409402,0.841216015673042
2289,4,802519,0.0248966625695107,0.0682717199724275,0.715575961067934
2292,4,808113,0.0362791424653553,0.0684451422446384,0.596412576014165
2295,4,811690,0.0312616975170725,0.0685507341995762,0.648643521471726
2296,4,812053,0.0204026372165786,0.0683823099902737,0.765602941809582
2297,4,814423,0.0341406716109098,0.0684590712882606,0.618299984284995
2299,4,816707,0.0391111253767008,0.0682464083237907,0.566950702201255
2300,4,817314,0.0279378012686041,0.06996666144963,0.689912440267771
2301,4,817489,0.0223499518582402,0.0690482497450127,0.746367453126962
2302,4,817645,0.0277301832741868,0.068648042944205,0.68649616710843
2303,4,817729,0.0350418025671666,0.0684469684618688,0.609002276094996
2305,4,820654,0.0262666210301669,0.0687479802292251,0.702638485588437
2306,4,821138,0.00055432514628349,0.0688592483282155,0.993581551119927
2307,4,825050,0.00313905846579534,0.0684700092784727,0.963459123469789
2308,4,825273,0.00513936771573239,0.0684696667151028,0.940209090658811
2309,4,826151,0.0433291706758115,0.0685451676581912,0.527713848087024
2310,4,826324,0.00987779912719244,0.068574336426907,0.885547031430705
2313,4,831973,0.0878564070486664,0.0696515324099757,0.208008213938532
2314,4,832289,0.0631794569261479,0.0682017294994622,0.354891034345027
2315,4,834790,0.0679365411952959,0.0682952768141261,0.320540568591846
2316,4,835165,0.0490773092208883,0.0684420057522063,0.473808697902572
2317,4,835337,0.0535057585725952,0.0685117624516656,0.435342462759467
2318,4,838720,0.0328213989069005,0.0691341950234281,0.635259367172703
2319,4,839960,0.0257312560797224,0.0699794466084105,0.713319290061391
2320,4,842152,0.0345065141428786,0.0698512702034892,0.621613558441758
2321,4,842326,0.0353420542637426,0.0688401545063786,0.607997597867215
2322,4,842566,0.0284507110912498,0.0690529834045028,0.680580137859668
2323,4,843045,-0.00744488455703919,0.0685697796513774,0.913602196159419
2324,4,843203,0.017281875208829,0.0694719336409471,0.803690687184281
2325,4,843659,0.0344220746311962,0.0693710041172357,0.620060274233274
2326,4,843707,0.0245148995320859,0.0683612586625313,0.720102676003376
2327,4,843818,0.0411797242139879,0.0691304343483263,0.551769706915869
2328,4,843920,0.0653181165307249,0.0683948836160656,0.340223816266289
2329,4,843927,0.0632774958934342,0.0689807620256935,0.359600795243802
2330,4,844384,0.0765729643782466,0.0689359078607082,0.267416980318898
2331,4,844958,-0.00777012101826385,0.068904220452306,0.910279395536608
2332,4,845665,-0.0474480077283944,0.068520060918184,0.489098210563819
2333,4,845722,-0.0294503310821601,0.0683568161769544,0.666853189379604
2335,4,846867,-0.0535507366706943,0.068423845551985,0.434367547561243
2336,4,847743,-0.0438976248620669,0.068351010384557,0.521135445024654
2337,4,847796,-0.0447230442015382,0.0691186260512113,0.518021630526521
2338,4,847822,0.0136248009082797,0.068498813698924,0.842451064220655
2339,4,848136,0.00270086878589207,0.0688810963279719,0.968744652391351
2340,4,849577,0.0190216079248264,0.0688980234807396,0.782645487955947
2341,4,850450,-0.0504346061709367,0.0693072585160681,0.467282153680726
2342,4,851053,-0.0225994669709221,0.0684596468059424,0.7415098764535
2343,4,851208,-0.0156300905297815,0.0688564276162541,0.82055873886811
2344,4,851282,0.000720465258372563,0.068476686511082,0.991611298153357
2345,4,851750,-0.0206948894945817,0.0686616121646406,0.763283859725608
2346,4,852621,0.0404692047124113,0.0684493012860351,0.554745453666001
2347,4,855191,0.0443478081663246,0.0684749702946518,0.517632391102113
2348,4,855322,0.0830092314979134,0.0683491873288477,0.225373436154044
2349,4,855709,0.040977244528504,0.069421202962624,0.555387406789973
2350,4,856696,0.0816869404199809,0.0683911199590962,0.233120123742082
2351,4,857609,0.0553751193233159,0.0686120785395857,0.420166505907545
2352,4,857970,0.146666710835873,0.110094361187628,0.183656856250406
2353,4,858371,0.0363413650545946,0.0688937368497639,0.598178614059639
2354,4,861346,0.0945186136203681,0.0680947145124926,0.165998368556177
2355,4,861441,0.0773680792301432,0.0687360164289937,0.261106828930913
2356,4,861470,0.0664950707921551,0.069104692569428,0.336589386855468
2357,4,861549,0.0840965931537385,0.0685637747092659,0.220810937847653
2358,4,861716,0.0417997121806156,0.0692416446755129,0.546444937374359
2361,4,863847,0.0277736344914115,0.0686610767162543,0.686087607620808
2362,4,863856,0.0213620133730513,0.0696506520347815,0.759250830059218
2363,4,864546,0.0276717227574284,0.0687497029535626,0.687560064229093
2366,4,865297,-0.00176670867973799,0.0695559881203529,0.979750417279928
2367,4,866929,0.0274730102074898,0.0692865846166334,0.691966433574446
2368,4,867989,-0.0224700327466152,0.0685604942961803,0.743302367345995
2369,4,870200,-0.0216174926305709,0.0685666987678852,0.752737757633455
2370,4,870855,-0.0136709750582503,0.0694516430817549,0.844064749184492
2371,4,871120,-0.0196724710132692,0.0689504337722753,0.775571507570825
2372,4,871373,0.00953169267631526,0.0688689291020042,0.890000542678409
2384,4,884500,0.00665838565076704,0.068722461013048,0.922870278537977
2385,4,884706,-0.00625012168185546,0.0684192148128781,0.927265998336468
2388,4,888476,0.00484403221242191,0.0687420191357891,0.94386200354549
2389,4,889739,0.0111646554096923,0.0688913383062146,0.871349897291254
2390,4,889957,-0.00250454226958075,0.0693018844369428,0.971191475611569
2391,4,891344,-0.0140249374490747,0.0686157554078957,0.838160125366304
2392,4,891466,0.00935676371119015,0.068618008544045,0.891614286667105
2393,4,892444,0.0414264777545243,0.0691211037330093,0.549336080411427
2395,4,894785,0.0124256838754356,0.0683199941270247,0.855785390051835
2396,4,896181,0.0136460565121178,0.0685817351248685,0.84239678903968
2397,4,896785,0.0162998257324358,0.0689943595062431,0.813376733478144
2398,4,903873,0.0208417704561474,0.0695160714974778,0.76449682607896
2400,4,906490,0.0178255094637556,0.068691707866455,0.795400628230982
2401,4,908655,0.0143299431659955,0.0685520348144931,0.834539571091132
2402,4,909027,0.000958316520904057,0.068926927503846,0.988914928157171
2403,4,909524,0.0408646320611201,0.0686889481191303,0.552276123969424
2404,4,910018,0.051568748755454,0.0685845019538225,0.452611690343859
2406,4,911766,0.0549761819326327,0.0689659828808238,0.425900195642195
2408,4,912509,0.0274098125071334,0.0687270204856204,0.690265886412163
2409,4,912557,-0.0126057714362775,0.0683747222450649,0.853834531082955
2410,4,913736,-0.0426646166998116,0.0690189327175804,0.536869705836195
2413,4,914902,-0.0565018465705451,0.0697503962865151,0.41845273877232
2414,4,914952,-0.042241265267876,0.0700018102105512,0.546609509098562
2415,4,915199,-0.0325938392175189,0.0696588233175364,0.640139966781243
2419,4,916142,-0.0578454615183565,0.0690910383935315,0.403026732902759
2420,4,916254,-0.0591616296087879,0.0685938495220488,0.389002527304463
2421,4,916444,-0.05576483985331,0.06872441237269,0.417667311815679
2422,4,917149,-0.0188400421924292,0.0690556507988765,0.785148002466719
2423,4,917833,-0.0193109796125257,0.0688581794336407,0.779299870448316
2424,4,918606,-0.0173535728263203,0.068764747865379,0.800908555316631
2425,4,923675,-0.0564274908472627,0.0686998605661167,0.411994174717115
2426,4,924091,-0.189712617581409,0.0678585461773735,0.0054618956441657
2427,4,924619,-0.170615626701883,0.0682711524525075,0.0129050039459356
2429,4,926384,-0.16209996825928,0.0682883811680554,0.0181426984680765
2430,4,926385,-0.169427391401737,0.0680823733230267,0.0132863244242598
2431,4,926405,-0.162173820242913,0.0677519633247101,0.017203643221024
2432,4,926695,-0.149838213955526,0.0683014559946407,0.0289028482875344
2433,4,926907,-0.1777110757259,0.0677337014879135,0.00907621373628982
2434,4,927194,-0.141506161804642,0.0679673714932728,0.0380649323789148
2435,4,927218,-0.131706181706611,0.0686178036749821,0.0557374438497792
2436,4,927223,-0.134924658773871,0.0685058742836174,0.0496733578656514
2437,4,927509,-0.148326794914168,0.068180597310062,0.0302557653754336
2438,4,927559,-0.150929823500607,0.0688506497675345,0.0290223591328594
2439,4,927577,-0.0950911023874883,0.0686256638349064,0.166728832783132
2440,4,928575,-0.118494720182849,0.0691515368870907,0.0874890494165404
2441,4,929694,-0.0765727392193321,0.0691607553511566,0.268974152317666
2442,4,930648,-0.0561755552163319,0.0690170552396606,0.416229574066077
2443,4,930822,-0.0742243713859202,0.0689665133230147,0.282555892160997
2444,4,930823,-0.0683584297041899,0.069916140398989,0.328882244125722
2445,4,930964,-0.0946542802244158,0.0685401099702852,0.168150854808026
2446,4,932727,-0.0984006551661603,0.0691612042652344,0.155685231319645
2447,4,934187,-0.10039645687043,0.0685169601301787,0.143734934889918
2448,4,934911,-0.0882554373162013,0.069038430982924,0.201965112504072
2449,4,936493,0.00392620181071723,0.0692804197871293,0.954839210702368
2450,4,936521,0.00555546704075033,0.0687834569007361,0.935672635665343
2451,4,936663,0.0580975597375482,0.06890725658574,0.399728418882384
2452,4,937563,0.0644641801623045,0.0687226075747706,0.348868008680912
2455,4,938323,0.0133724714151764,0.0686095992050652,0.845578108059566
2456,4,938510,0.0471468300920491,0.0692431168702517,0.496388535265281
2457,4,938617,0.0277386167700669,0.0686611168178144,0.686462436354583
2458,4,941039,0.0195211693537467,0.0688734096800064,0.777009171611325
2459,4,941936,0.0544955391323697,0.0689953383626496,0.430149240754549
2460,4,942067,0.0677814462102424,0.0683772693069395,0.322224822011521
2461,4,942069,0.0671756213911788,0.0681866174726438,0.325213809546905
2462,4,942533,0.0602477984641237,0.0685889893060123,0.380330256988372
2463,4,944445,0.0611781686706934,0.0683004396480515,0.371011938897792
2464,4,947317,0.071969362514116,0.0685569770966839,0.294539986212932
2465,4,948413,0.0788865043619447,0.0686503377005773,0.251290332369504
2466,4,949523,0.0640310463799079,0.0684992248960545,0.35054564234367
2467,4,950108,0.0709943596740277,0.0684721683350327,0.300522347837825
2468,4,953287,0.0320545909824854,0.0689405877713648,0.642247034607718
2469,4,956734,0.0301969025313089,0.0692363518506045,0.663000088918774
2471,4,959283,-0.0107775299721726,0.0685652693702824,0.875187788549469
2472,4,960412,-0.0445345811960161,0.0693546992958651,0.521206980178362
2473,4,960833,-0.0306938815528433,0.0687427843307211,0.655507497422051
2474,4,961744,-0.0309888442311986,0.0698444571467426,0.657543138928463
2475,4,962979,-0.0113028292582225,0.0694528492340423,0.870815449358908
2477,4,964930,0.0126258569950479,0.0687064354717262,0.85430311077514
2478,4,965160,-0.0107010319284587,0.0685132733686613,0.875973188986933
2479,4,969630,-0.0221497664289051,0.0695505923371583,0.750316901950366
2481,4,973283,-0.00945266720142654,0.0686947802176829,0.89063195534412
2482,4,974042,-0.0108383778703391,0.0686745649862901,0.874687063883955
2483,4,974632,-0.00348748416137257,0.0689846404886085,0.959709111684943
2484,4,974689,0.00636725891610207,0.0693943654782663,0.926944985892324
2485,4,974731,0.00631785086782509,0.0682837506622302,0.926334615778545
2492,4,975090,-0.010457506675607,0.0684744351262631,0.878705296905184
2493,4,975108,-0.00190908255825759,0.0689583086179251,0.97792935800335
2496,4,975252,-0.0128272861913375,0.0685903296875892,0.85175784450135
2497,4,975354,-0.0861743925639672,0.068417357416138,0.20866752912373
2498,4,975573,-0.0806298344568588,0.0688778645097683,0.242541038595918
2499,4,975702,-0.0845078384049222,0.0688813304852319,0.220692369129576
2504,4,976707,-0.0498241324369941,0.0695974835096823,0.474532646135057
2505,4,977037,-0.0371216026016098,0.0690613014803115,0.591249434007284
2506,4,977428,-0.0536241194701798,0.0689689985127261,0.437378406300343
2507,4,979983,-0.0643162100283182,0.0685343765447462,0.34865392282444
2508,4,980596,-0.0724107826259812,0.0698381568477789,0.300521562224871
2509,4,980779,-0.0755919049061738,0.0687322586643069,0.272167674726266
2510,4,980835,-0.0679804309253056,0.0684335931364411,0.321206177926528
2511,4,996583,-0.0773661482970047,0.0689940003832722,0.262902828741116
2512,4,997624,-0.0513735671634368,0.0690370956624282,0.457284184462399
2513,4,998174,-0.0366143947568711,0.0685285737807705,0.593474580980214
2514,4,1112991,-0.0722443392807591,0.0685092736745619,0.29236652983836
2515,4,1118719,-0.122891966721841,0.0684503920625075,0.0734542133926697
2516,4,1123519,-0.116836684268929,0.068553066531565,0.0892003841778364
2517,4,1123610,-0.0761914524679622,0.0683613862062352,0.265806131754653
2518,4,1123959,0.0337891520608092,0.0688473127498112,0.623884254267173
2519,4,1126543,0.0425769679749916,0.0691726543452847,0.538609752155494
2520,4,1127480,0.0318328944051103,0.0683624030433557,0.641753821197147
2521,4,1133634,0.0225149791259877,0.0684813499005543,0.742520461228292
2522,4,1137173,0.0710484896956766,0.0685815361978189,0.300924771761296
2523,4,1138274,0.0895091110542851,0.0686233029441824,0.192962554593473
2524,4,1138987,0.0677857851494153,0.0681956400260132,0.320908586073818
2525,4,1141284,0.0532793920476445,0.0689033654700551,0.43989307793417
2526,4,1144564,0.063863184097832,0.0697811921118237,0.360715615404037
2537,4,1156518,0.0519763431413379,0.0685118393179297,0.448569616768987
2538,4,1156658,0.0719704950875831,0.068559156692206,0.294547726170301
2539,4,1156839,0.10381771870775,0.0689440927063767,0.133006453495809
2540,4,1157271,0.0955867949589695,0.068193880930534,0.161885978093278
2542,4,1161556,0.121709341771456,0.0683133623367676,0.0756687116831939
2543,4,1166231,0.0693611837121087,0.0684899594153599,0.311887335398223
2544,4,1171385,0.0647760806522586,0.0682361522009555,0.343121214991062
2545,4,1171794,0.0731240079437321,0.0687398216797855,0.288155776015422
2546,4,1171863,0.0281719321547231,0.0683583425663257,0.68050063319592
2547,4,1172380,0.050310091402917,0.0694038176613376,0.469000102862968
2548,4,1172576,0.0721513509644776,0.0698631552575818,0.302426744649839
2549,4,1172914,0.0584170835312911,0.0682287803858978,0.392471202793291
2550,4,1173839,0.0603589268496241,0.0683154365273318,0.377549810273447
2552,4,1175150,0.0707279041196177,0.0686623596936033,0.303676476049324
2553,4,1175327,0.0706530573479789,0.06850254168859,0.303062583077869
2554,4,1175949,0.0839156855357746,0.0688019779544662,0.223404396176626
2556,4,1176852,0.106854892798933,0.0685991855945963,0.120207555224531
2558,4,1181165,0.101482042089408,0.0684041771877154,0.138816649587312
2559,4,1184872,0.100604751585222,0.0682946810395599,0.141615732027928
2561,4,1189750,0.115106609453909,0.0694014246322079,0.0980921933158688
2562,4,1191476,0.120886901287836,0.0681998162394249,0.0771673635001021
2563,4,1191692,0.150751413892325,0.0682264346270739,0.0277760861870703
2564,4,1191935,0.129584229608082,0.0680260370013361,0.0576027992684321
2565,4,1197131,0.100820773573305,0.0686564617533936,0.14286387739974
2566,4,1197837,0.0941458071657098,0.068387592596144,0.169492862709954
2567,4,1198548,0.113861398977999,0.068302600970733,0.0963985223577427
2568,4,1213560,0.0853191368992225,0.068615373234254,0.214530706521471
2570,4,1215342,0.0698025120385211,0.0689584879342544,0.312116819367224
2571,4,1218917,0.101155671339081,0.0686506556749391,0.14151160344299
2572,4,1218963,0.0949414446656008,0.068296495653459,0.165363382552521
2573,4,1219676,0.096331717027287,0.0693850023256867,0.165901379361223
2574,4,1222379,0.115900609955531,0.0688794667078026,0.0933254747232021
