SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3428,5,563174,-0.251793815607304,0.151323107849375,0.0970101878916045
3429,5,563257,-0.191644792488308,0.152611444051766,0.210030104949194
3430,5,563299,-0.199689306024154,0.150605000597514,0.185725456570843
3431,5,563318,-0.248208948584803,0.150722703681576,0.10049069896218
3432,5,563324,-0.252795650865679,0.150877759609829,0.094721718450898
3433,5,563344,-0.227766296486757,0.151430924873953,0.133451396323989
3434,5,563347,-0.251616013071204,0.15146917719148,0.0975672032074406
3435,5,563348,-0.245403442374304,0.1514098845557,0.105955827834346
3453,5,563747,-0.220111853478528,0.149948967043075,0.143018634141563
3454,5,563755,-0.230992731645447,0.149348990438283,0.122840261082782
3455,5,563781,-0.218178396257262,0.149596508190536,0.145606862199674
3456,5,563837,-0.217253678260074,0.15090210808445,0.150838661044529
3458,5,563866,-0.243534252214048,0.151776986916693,0.109486417817774
3459,5,563882,-0.22074272881188,0.151361410577814,0.145624473559383
3460,5,563899,-0.223762365872035,0.15150483786984,0.140585375105392
3461,5,563908,-0.223762365872035,0.15150483786984,0.140585375105392
3462,5,563929,-0.1917888128538,0.151473144317609,0.206291724932583
3463,5,563964,-0.222583764611032,0.149347130568605,0.137017693959369
3464,5,563970,-0.221903889937277,0.148965400278953,0.13721346029141
3465,5,564006,-0.22640775453473,0.149297590909628,0.130291395140288
3466,5,564048,-0.216256693199376,0.149713112171543,0.149492702276817
3467,5,564065,-0.215074480373331,0.149316574717797,0.150642696159631
3468,5,564074,-0.218536661605084,0.149330813613983,0.144236914771935
3469,5,564097,-0.246052300513948,0.149582732707564,0.100875530522714
3470,5,564135,-0.245409700463249,0.149585723182693,0.101772058130367
3471,5,564147,-0.253230182334538,0.15016667615357,0.0926162994458479
3472,5,564195,-0.259999423198613,0.150121783163663,0.0841607791466225
3473,5,564197,-0.259999423198613,0.150121783163663,0.0841607791466225
3474,5,564206,-0.285184969375682,0.150858227778301,0.0595210604749069
3475,5,564212,-0.270384218702986,0.150504433139172,0.0732666990752347
3476,5,564236,-0.249193475348205,0.1495919458986,0.0966360913276416
3477,5,564252,-0.243769180097259,0.151287264313033,0.108008064613846
3478,5,564265,-0.251328648608735,0.150822070399952,0.0965224414587828
3479,5,564272,-0.264336998499937,0.150973153018356,0.080833915334751
3480,5,564298,-0.268186720742774,0.150544921461271,0.0757002999009604
3481,5,564300,-0.283505712953829,0.150448251882335,0.0603314136043098
3482,5,564304,-0.283505712953829,0.150448251882335,0.0603314136043098
3501,5,564535,-0.258466115035419,0.151262728974069,0.0883812511817647
3505,5,564590,-0.254388005840664,0.152359072155984,0.0958729366679568
3506,5,564680,-0.249914613659755,0.151697642805917,0.100354948426772
3532,5,565093,-0.230091863391749,0.149479132940763,0.124629186258144
3533,5,565120,-0.226047032692244,0.149923951413774,0.132514311756773
3534,5,565122,-0.232001108764868,0.150128350737831,0.123157201029162
3535,5,565125,-0.232001108764868,0.150128350737831,0.123157201029162
3536,5,565208,-0.2164594824025,0.150165128419849,0.150336658486217
3537,5,565243,-0.227906771599898,0.149688077377371,0.128767969800119
3538,5,565254,-0.249363329033151,0.150185006462302,0.0977271343172865
3540,5,565293,-0.248998219053855,0.152149523935981,0.102618586574774
3541,5,565315,-0.229159486224594,0.152013016360725,0.132577169205915
3550,5,565448,-0.194100840306393,0.152426130712962,0.203710759176075
3551,5,565475,-0.227180479417924,0.152473245823633,0.137125200408078
3552,5,565507,-0.250439854356069,0.151700182750404,0.0996510016648411
3553,5,565512,-0.266399138427577,0.15185100070604,0.0802389654571875
3555,5,565639,-0.24428479150304,0.149251010714117,0.102576406162409
3556,5,565651,-0.248480309507929,0.149037976787574,0.096355935204999
3557,5,565675,-0.245851432406832,0.149014813436172,0.099864009760073
3565,5,565834,-0.259344889678745,0.1521055905757,0.0890682581501791
3585,5,566542,-0.265671249273161,0.151398685380227,0.0801646415712342
3586,5,566565,-0.231603886295005,0.150687532515691,0.125193767952231
3587,5,566568,-0.231603886295005,0.150687532515691,0.125193767952231
3588,5,566580,-0.233512507139081,0.150467133793877,0.121578134318265
3598,6,16905,0.143925910695158,0.149720002420554,0.337059106493092
3599,6,18881,0.199529609121769,0.150846751255607,0.186781253089873
3603,6,22804,0.256775630516311,0.149072824651501,0.0858576496054239
3604,6,23172,0.249406256867821,0.150821293348578,0.0990867586687424
3605,6,23564,0.224508607822248,0.149419818158995,0.133852849488761
3606,6,26594,0.174554236522392,0.149665749459526,0.244283024696037
3611,6,27767,0.220441054495483,0.150076367410262,0.142761545310504
3612,6,28811,0.126522502446209,0.149752647451541,0.398752013876421
3613,6,28916,0.119579391528152,0.149562630367371,0.424522446177268
3618,6,30322,-0.320043155254945,0.148317075336275,0.0316150226705513
3621,6,32438,-0.346569822990961,0.150276477127621,0.0216774011794755
3622,6,35840,-0.215650483231283,0.150557228042003,0.152928896126809
3623,6,36181,-0.212803988940969,0.149468332022481,0.155405141157822
3624,6,36236,-0.223948207128519,0.149846401222846,0.135933527693126
3625,6,38641,-0.298599128004457,0.149910925318905,0.0471582805464743
3626,6,39419,-0.348388163288689,0.150333579607288,0.0210515147748255
3627,6,39566,-0.332720958513642,0.148732570574368,0.0259073859389251
3628,6,39609,-0.31233842344022,0.148891083553715,0.0366365450040492
3629,6,40630,-0.320842050912703,0.148383010216543,0.0312697307878297
3630,6,41068,-0.288485138417082,0.149620124100513,0.0546423598994079
3631,6,41221,-0.334906938628662,0.149218155626791,0.0254249490761024
3632,6,41296,-0.288197056259873,0.149028939699942,0.0539327955531732
3633,6,41435,-0.347517262782548,0.148751303311907,0.0200383582572987
3634,6,41573,-0.331741702296927,0.148386053026798,0.0259982928188528
3635,6,41626,-0.364851530120834,0.148825430682615,0.01470862994202
3636,6,42992,-0.339181976191258,0.148570960491375,0.0230265184701331
3637,6,45282,-0.321773370487842,0.148377297149829,0.0307791627915182
3638,6,45815,-0.267614404515938,0.148908558166156,0.0731628203857725
3639,6,47290,-0.345471594565935,0.148529900717996,0.0205876129936294
3640,6,48282,-0.23737767063794,0.148775304523195,0.111485298550624
3641,6,48919,-0.254866270621231,0.150573790905477,0.0914075472722408
3642,6,48921,-0.2403128364505,0.15196672563236,0.114693198125336
3643,6,50414,-0.166508800604595,0.150363539640833,0.268885898817975
3644,6,50685,-0.202092350619835,0.150189283621701,0.179300243401489
3645,6,50825,-0.177865096591726,0.150059699447858,0.236697914860647
3649,6,51526,-0.189693395655357,0.150347279124741,0.207889256207941
3650,6,51781,-0.201988805116553,0.149944383011127,0.17881486804154
3651,6,52550,-0.203937159689657,0.149722646963512,0.174034975024273
3652,6,53989,-0.153598330461716,0.149350512537174,0.304446159474098
3654,6,54932,-0.11114506226245,0.152396769505876,0.466293376792694
3655,6,55876,-0.154581031606841,0.150280430200891,0.304363889764175
3656,6,56091,-0.161984929540128,0.150512731741005,0.282563509784465
3657,6,57460,-0.294655876831862,0.149294125229454,0.0491998660643391
3660,6,62743,-0.2644801402006,0.150293900299787,0.0793158390732074
3662,6,64449,-0.146884835353782,0.150154634810665,0.328633571500391
3664,6,65125,-0.0474360332134225,0.153310609217551,0.757191238494571
3665,6,65133,-0.0505510953441025,0.153496057833764,0.742100412533126
3666,6,65183,-0.0269565039497429,0.150155220556352,0.857629077370945
3667,6,66460,0.0391967024696209,0.150743815764636,0.794998429165379
3668,6,67184,0.0352777495097755,0.150721221810556,0.815074393214662
3669,6,71471,0.00202244946459429,0.151351778061056,0.989346073944456
3670,6,71997,0.0561294881225036,0.152012136522705,0.712167645600649
3671,6,72514,0.0345301964118609,0.152065053789446,0.820496746833656
3673,6,73433,0.0918689378486419,0.151703439150988,0.54518121873222
3674,6,74406,0.0412416507264043,0.150673527807462,0.784463498810706
3676,6,74913,0.0891936139892054,0.150082242622422,0.552693334230974
3677,6,75397,0.0049793507022583,0.151490972253677,0.9737976625861
3678,6,76427,-0.115182182475778,0.150380571784394,0.444225089015485
3681,6,76526,-0.154860376706672,0.153466931363748,0.31362754811152
3682,6,78316,0.0211512733896927,0.151239073283791,0.888855712778994
3683,6,78381,0.021833581829944,0.151213218210625,0.885275405926975
3684,6,78862,-0.00641995433908971,0.151279442097243,0.966173754092186
3685,6,78907,0.00171057576744871,0.15105595252405,0.990971249513495
3686,6,79638,0.0234791735351382,0.151212519738447,0.876695097956733
3687,6,79955,-0.0199910150341159,0.15148746742176,0.895087308599726
3688,6,80725,-0.00605683939091239,0.15052074639612,0.967925147943847
3689,6,80860,0.00649683937795287,0.150893187888241,0.965681330890675
3690,6,83761,-0.0216897031008672,0.150931535538747,0.885814968979038
3692,6,88005,0.0843152264509421,0.155212364066001,0.587317793716563
3693,6,88006,0.0843087350627019,0.154735760090902,0.586196485410511
3696,6,88398,0.080307777192611,0.153210882544823,0.600492764243637
3697,6,88475,0.0856690928468121,0.152052417511404,0.573507887841667
3698,6,90318,-0.00226809717186693,0.150521043203359,0.987986198710468
3699,6,91505,0.0294635849289322,0.151113434687792,0.845523430618422
3700,6,91959,0.0370731260207693,0.152699074285924,0.808312550888729
3701,6,92208,-0.00521340211856369,0.150964767180231,0.972470929352556
3702,6,95448,-0.0493070337253014,0.153024041672412,0.747478620520746
3703,6,95468,-0.0387685043258537,0.153043997672914,0.800171440315783
3704,6,95926,0.194065039854921,0.150991608478403,0.199540428220666
3708,6,98879,-0.189695003892076,0.152668885950755,0.214867451437083
3710,6,101306,-0.158534458933522,0.150169050938397,0.291824262232206
3711,6,101424,-0.0738653592455263,0.150801223701147,0.624565990559868
3712,6,101439,-0.0892916590156945,0.15154542687805,0.556099154925146
3713,6,101478,-0.128650653124416,0.151465230836837,0.396248786412647
3717,6,106653,-0.0253009882232068,0.15084645170192,0.866894282996958
3718,6,107478,-0.0549550217957465,0.149868323953258,0.714070928147679
3719,6,107527,-0.0716375019044933,0.14973458652259,0.632640437359814
3722,6,111711,-0.0722117860181501,0.150356810891005,0.631333271207907
3723,6,114692,-0.0587033919041022,0.149590989253306,0.694980325399118
3724,6,114714,-0.0463085445927194,0.149603313257118,0.757091724196532
3725,6,115037,0.0240024961005333,0.151236649116837,0.873989536060067
3726,6,116654,-0.219736772570174,0.148974500419052,0.141104976242625
3728,6,119386,-0.130766499674635,0.15044914184349,0.385342485192826
3729,6,123079,-0.135619524301583,0.150755975454904,0.368948358541381
3730,6,146131,-0.0880548700305325,0.151521693425407,0.561518947614296
3731,6,151731,-0.132295148278463,0.149950358421352,0.378236795572026
3733,6,157270,-0.111828754147582,0.149545338698593,0.455083711711304
3734,6,158136,-0.0968444212530957,0.152171290904568,0.5249169992929
3735,6,158910,-0.131779439531255,0.149230547134115,0.377805143069868
3736,6,162526,-0.1073696956717,0.150012737236086,0.47462680554848
3737,6,163117,-0.0676246551721162,0.150314932170734,0.653068435758073
3738,6,163321,-0.0851329847763748,0.14941356555701,0.5691887831124
3739,6,163435,-0.0558103271342683,0.150149391552255,0.710340236258462
3741,6,166074,-0.0711747329082013,0.1505154801126,0.636595911500666
3743,6,167198,-0.102847537199995,0.149987148986696,0.493346712304436
3750,6,168223,-0.0744625845977786,0.150428074023729,0.620904854045028
3753,6,168572,-0.109616625343439,0.149699070825611,0.464503993019899
3754,6,173904,-0.309701787462454,0.150385227266439,0.0401898940289825
3755,6,175273,-0.233682278166582,0.149337137156893,0.118526547364463
3756,6,178778,-0.283211760760392,0.149287453948132,0.0586319816041122
3759,6,180643,-0.256619538653736,0.149273292478567,0.0864681536383586
3760,6,183039,-0.175424421054102,0.149866736408949,0.242574913279412
3761,6,183936,-0.14017263852195,0.149930082518963,0.350468611744484
3762,6,184860,-0.0722866052968725,0.149886650612668,0.629909404607694
3763,6,187264,-0.0654040508720055,0.149956199196659,0.662991352300361
3765,6,188423,-0.0216242879887672,0.151656085671503,0.886697185327508
3766,6,188938,-0.018612976859911,0.150722425211734,0.901787985373578
3767,6,189863,-0.0577179934166667,0.150100839533759,0.700818607464826
3771,6,192593,-0.0298698160293904,0.151336140428088,0.843648490758461
3772,6,193272,-0.00754001010772853,0.149828762724182,0.95989251545039
3773,6,193671,-0.0389057657103167,0.150528472154731,0.796201641140525
3774,6,199005,-0.136544452798958,0.150154720253029,0.363781438927551
3775,6,199448,-0.0632806844398406,0.153462297296678,0.680330795819704
3776,6,201624,-0.116372949456884,0.152026888316576,0.444499585541725
3777,6,201882,-0.132317052531188,0.150315387034922,0.379315812052698
3778,6,203342,0.00159795398227541,0.150910502369758,0.991557537254464
3779,6,204006,-0.0837549550430574,0.149427541669332,0.57549026727326
3780,6,204440,-0.0378698436574699,0.149610038695089,0.80031998467996
3781,6,204681,-0.0446110321437041,0.149291928600027,0.765255175407016
3783,6,208815,-0.112556203097231,0.149355100297903,0.451582953132546
3784,6,208850,-0.0929180321071551,0.14982237968723,0.535534218029742
3786,6,211447,-0.197435614335163,0.148921760706734,0.185774039192877
3787,6,212247,-0.101465654813294,0.149377609166377,0.497420726019913
3788,6,214251,-0.132328004475883,0.149970555449405,0.378182663109401
3789,6,216365,-0.124199746815368,0.150133609458316,0.408647760009205
3790,6,221588,-0.110791822090036,0.149514453269005,0.459179542296304
3791,6,223266,-0.227594061147414,0.151353683455102,0.133546745839463
3792,6,223299,-0.155749719852188,0.14967459445124,0.298778569641088
3793,6,225352,-0.212255800474043,0.149161032094996,0.155619973482783
3794,6,226182,-0.27894464270784,0.149779853904575,0.0633823850310009
3795,6,226781,-0.190449977269392,0.151576830246551,0.209780666339079
3796,6,226929,-0.258516375386869,0.150473133104292,0.086669237718768
3799,6,227356,-0.203863786263094,0.152325854184647,0.181647004543529
3800,6,229335,-0.0188522945881177,0.152276396429876,0.901541615677264
3801,6,229567,-0.0500239887117934,0.14947030968057,0.738068965082636
3802,6,231725,0.0335458552141907,0.150144305141661,0.823334692901307
3803,6,232479,0.101779079842409,0.15225803626384,0.504274052870563
3804,6,233698,0.06366334399147,0.151601709754395,0.674786104077024
3805,6,234833,0.069757901026309,0.149264639409577,0.640542289332003
3806,6,236114,0.0749895908143321,0.15012572443553,0.617729968330002
3807,6,240423,0.189745778042633,0.149442268603582,0.20503044220444
3808,6,240985,0.17722556751354,0.149599775604418,0.236947045148297
3809,6,242390,0.139072865937389,0.150617517453659,0.35645491302569
3811,6,244301,0.242250851241782,0.150082481552747,0.107395302010599
3812,6,244932,0.259570330045224,0.148882636863413,0.0821246021325896
3813,6,245484,0.164464596635866,0.151998014139011,0.279983090208971
3814,6,245505,0.1610249574083,0.151489512631858,0.288533692362715
3815,6,245506,0.1610249574083,0.151489512631858,0.288533692362715
3816,6,245578,0.165298003429259,0.150173603498156,0.271771694399804
3817,6,245636,0.16021216547216,0.150694881846796,0.288437964615742
3821,6,246705,0.252322482552839,0.148870670303437,0.0909742553369029
3823,6,251165,0.201630267714379,0.148976380927962,0.176781816259667
3824,6,252271,0.233614400429117,0.14972542910489,0.119588494782089
3827,6,253758,0.202901213758219,0.148919750070651,0.173912899560272
3828,6,255018,0.222857234490103,0.149652210927762,0.137336077291294
3829,6,255233,0.254358316742502,0.149929125870458,0.0906683009054908
3830,6,256493,0.195207780872539,0.149111310054535,0.191338002784426
3832,6,259953,0.205744406535305,0.149503466620365,0.169636791342437
3833,6,260068,0.143822050443249,0.150184614330891,0.338902217771371
3834,6,260462,0.185905744435956,0.150281044425997,0.216889400969557
3836,6,261981,0.15364604502579,0.150791927220748,0.308935192667362
3838,6,264000,0.171581125323254,0.150761433685581,0.255851845762822
3839,6,264618,0.119763432531463,0.149141837309043,0.422505243533715
3840,6,264756,0.115110973437146,0.149349584154498,0.441371548360941
3841,6,265060,0.0953460304995227,0.149224544184939,0.52327414438966
3843,6,265477,0.148332679808065,0.149724455627909,0.322508522961859
3844,6,266478,0.0951438094007107,0.14962649987077,0.525269673294428
3845,6,266518,0.120459615803797,0.150269212976593,0.423308963692967
3846,6,266627,0.144288993412043,0.149557684559896,0.335319727249499
3849,6,268911,0.13666812685629,0.149554283788859,0.361426634720768
3850,6,269163,0.176146582617617,0.149639052197692,0.239931467244401
3864,7,1581,-0.0563455405947381,0.151202560787378,0.709633056669135
3866,7,4704,-0.021659371685843,0.149553155189252,0.884929922506328
3867,7,5119,-0.054782954453659,0.150018207847744,0.715199200187248
3868,7,5218,-0.0292995410688092,0.153675086822834,0.848902350699576
3869,7,7125,-0.211008061676296,0.151203410544465,0.163734949074874
3870,7,7291,-0.205316214811819,0.149359042196292,0.170112354047388
3872,7,8513,-0.123796295828289,0.29737394072588,0.677444657010774
3878,7,11349,-0.135511492390418,0.149534782393002,0.365437273728074
3880,7,12575,-0.12539553578102,0.149787405041734,0.403070866970602
3881,7,12595,-0.137587764739079,0.149579125749208,0.358288347032474
3882,7,14747,-0.177550914251726,0.150936755529381,0.240257064635317
3883,7,16567,-0.112418441025263,0.151476028427072,0.458487953539437
3889,7,17880,-0.139371376982025,0.151541697927754,0.358362832789453
3892,7,19896,-0.157555270972039,0.150677353859728,0.296439680621318
3894,7,20120,-0.0952845802387712,0.151949453940265,0.531011658503191
3895,7,20451,-0.135173502988534,0.150497163722626,0.369701940961021
3896,7,21017,-0.137205146169244,0.151493142970645,0.365720078283722
3899,7,22886,-0.0975189890325783,0.151068908550871,0.51900539330637
3900,7,23383,-0.0413982218199011,0.151559741734365,0.784899275409826
3901,7,25886,-0.10903269915648,0.150723862166664,0.469917076104183
3902,7,25887,-0.062873658269371,0.151619842329501,0.678628345934676
3903,7,26093,-0.0598047160987606,0.151395340379389,0.69306413533795
3904,7,27156,-0.152206801757829,0.150772990080632,0.313421697040198
3905,7,27279,-0.103088689294147,0.150752644472945,0.494533214516932
3906,7,27302,-0.186111609401857,0.149295355044452,0.213370716769936
3907,7,27344,-0.147970093727127,0.150000798723104,0.324582087856418
3908,7,27579,-0.1108403000673,0.149358735587953,0.458515439483162
3909,7,27845,-0.109762832760529,0.151286701354713,0.468608497184268
3910,7,28091,-0.163560986163111,0.149727098468835,0.275404919424539
3911,7,28799,-0.0904483797906907,0.15028093156888,0.547652364811899
3912,7,29465,-0.161117335371368,0.149909848207201,0.283215584172308
3913,7,29523,-0.119895921273912,0.149817986413261,0.424088441583239
3915,7,30416,-0.0313434939246439,0.149806983529377,0.834392618831793
3916,7,31914,0.0216641694855684,0.151395067332134,0.886295274963054
3917,7,32231,0.129078318118125,0.149314879075695,0.38791649003931
3918,7,32249,0.125779779673349,0.149325208141021,0.400178537500131
3919,7,33274,0.117456047424582,0.149553209430832,0.432757813854259
3920,7,33393,0.147997027088864,0.150978248935791,0.327632106983816
3921,7,33441,0.152220814978076,0.150963914623298,0.313988725398128
3922,7,33830,0.159292532475862,0.150367607355595,0.290162892993718
3923,7,34423,0.178788116458193,0.150056592078217,0.234269092401096
3924,7,34625,0.178788116458193,0.150056592078217,0.234269092401096
3925,7,34691,0.0374727206038564,0.149518384942291,0.802251537990815
3926,7,34805,0.035836931621244,0.150399823314683,0.811803932148775
3927,7,34808,0.100441966818,0.150444156085973,0.504802068142641
3928,7,35435,0.132012817631864,0.149392455776923,0.377478744126068
3929,7,35488,0.182226605719167,0.15075523395864,0.2275648429317
3931,7,36074,0.172419316106585,0.149382122976904,0.249192214707349
3932,7,36180,0.143447629891761,0.149536296821056,0.338072758563504
3933,7,37288,0.0894606963468767,0.149935276428226,0.551115458479615
3934,7,37933,0.0245613735371648,0.150543046756247,0.870492253957157
3935,7,39044,-0.00809309005290595,0.152294018612841,0.957649448802416
3937,7,39884,-0.12977253727917,0.14937207700439,0.385553868000557
3938,7,41124,-0.252558266753545,0.148876623807581,0.0906866936890863
3939,7,41301,-0.223591372407195,0.150365343511014,0.137910775961363
3940,7,41497,-0.239328451578024,0.1493546416801,0.109957781825864
3942,7,41874,-0.271507915406044,0.14941482195039,0.0700431921795145
3943,7,41917,-0.252713924087901,0.149125711087817,0.0910262691139623
3944,7,42056,-0.0942391092189843,0.149969824427376,0.530156713116609
3945,7,42627,-0.202443787475964,0.149295491747509,0.175967850156078
3947,7,43683,-0.15045328116894,0.149469459096209,0.314825118000254
3948,7,45046,-0.153900223356061,0.150134728385116,0.306027010215759
3949,7,45136,-0.165236193000267,0.149636269472985,0.270235847503741
3953,7,45565,-0.180754982529127,0.149587812500509,0.227720093381473
3954,7,45777,-0.18176766507566,0.149161787816913,0.223812075515599
3956,7,46298,-0.236262624340413,0.148761512762907,0.11313699229388
3958,7,47015,-0.215242318361852,0.149258982270498,0.150168444525844
3959,7,47250,-0.140868717893613,0.149510109535745,0.346733608350569
3960,7,47587,-0.102101785700027,0.150660274815531,0.498408733418587
3961,7,48435,-0.0886964781243512,0.149407693190619,0.553123742745274
3967,7,49339,-0.0681312367647439,0.150490621248058,0.651023119113961
3968,7,50874,-0.148982400401449,0.150549569419143,0.323052211005771
3971,7,53407,-0.0895651615600868,0.150938252248936,0.553300574004025
3972,7,53416,-0.135519145610099,0.149094251021671,0.36399693403589
3973,7,53455,-0.140261691573934,0.151018665241293,0.353642644663136
3974,7,53544,-0.166301812346191,0.150490933522578,0.269885342663528
3975,7,53637,-0.14341716250597,0.150355080478564,0.340809020294227
3976,7,53662,-0.11785291953185,0.14913208017006,0.429907271850078
3977,7,53700,-0.13871616593449,0.149085921591237,0.352776881190137
3978,7,53702,-0.134371753371721,0.149726151473628,0.37009044240373
3979,7,54897,-0.175704246072562,0.14960485914538,0.241004311996616
3980,7,55912,-0.161555353683178,0.149225312742099,0.279712979776326
3983,7,61773,-0.147557958056765,0.150979466382522,0.329071181952825
3984,7,62689,-0.157545832096257,0.152063605393016,0.300886994112112
3985,7,64143,-0.146353423046552,0.149272091309702,0.327536826905981
3986,7,65725,-0.152499100576419,0.149887645711863,0.309649170540251
3987,7,66075,-0.164396342602257,0.149254236816361,0.271450540010424
3988,7,66339,-0.202071131869821,0.149106636120747,0.176216496242974
3989,7,66563,-0.202565651931587,0.148888145288152,0.174532755145217
3990,7,66622,-0.200420024167744,0.149101154230551,0.179750724156205
3993,7,68261,-0.173834864194274,0.149207430915544,0.244783412924415
3994,7,68513,-0.150054400602412,0.149318249839197,0.315618870385235
3999,7,70413,-0.125377403467441,0.149361499114469,0.401800377890709
4002,7,74414,-0.216367277672158,0.149369444954016,0.148354379709934
4003,7,80505,-0.145434260466166,0.149274636218782,0.330588115145045
4008,7,83968,-0.148113551357454,0.149476078829445,0.322420625558212
4010,7,87147,-0.172262122714073,0.149402748924994,0.249688459322365
4012,7,87833,-0.186814500213838,0.149353200504316,0.211827270806806
4013,7,87999,-0.188709263317314,0.14977561957738,0.208520991785701
4014,7,88913,-0.203097901628613,0.149525612852028,0.17524174994601
4016,7,90591,-0.221114589884438,0.1496451936969,0.140408554862472
4017,7,92844,-0.271539952637529,0.148831607259184,0.0689250370139576
4018,7,98223,-0.286222539436625,0.151655953639532,0.0599381838565179
4019,7,101935,-0.248450929724619,0.14931243567734,0.0970064793614903
4020,7,102167,-0.25908870899262,0.151483243844925,0.0880806096699942
4022,7,103626,-0.257759891103329,0.149351175152354,0.0852468477188102
4023,7,103929,-0.186025271195151,0.1494270622663,0.213985672297529
4024,7,105525,-0.161132666162662,0.149264318911465,0.281096452386397
4025,7,109520,-0.136581321768758,0.14930539039087,0.36093249550589
4026,7,109762,-0.105362330015023,0.149592914008811,0.481693532615074
4028,7,114462,-0.127266345808703,0.149750861878569,0.395982370919887
4032,7,115759,-0.0633242202776225,0.14977835527086,0.67270869058884
4033,7,120910,-0.0608793201838178,0.14949657502196,0.684086732656921
4034,7,121864,-0.068682781253977,0.149619088450024,0.646480128598762
4035,7,122646,-0.166033973243285,0.149593387087811,0.267796836262098
4036,7,128719,-0.172927087904296,0.149804527726571,0.249136955170677
4037,7,129502,-0.157183940778334,0.149520862512378,0.293862486153993
4038,7,129866,-0.126835038738872,0.149435833879005,0.396590491456093
4039,7,130581,-0.253088407873303,0.149084755601845,0.0904619244570916
4041,7,131475,-0.150930902897435,0.149515429018241,0.313442118434253
4042,7,131572,-0.10982484300376,0.150093627413295,0.464831733645775
4043,7,133091,-0.0734488865370748,0.152234491149545,0.629769690060041
4044,7,134263,-0.0853365953288583,0.150911228946299,0.572109650005115
4045,7,134556,-0.0451252090462467,0.150789832002232,0.764918574306328
4046,7,139381,-0.0776460653971327,0.151855465123711,0.609449763338826
4047,7,139844,-0.120531127302646,0.150650691264195,0.424208213875818
4050,7,140416,-0.0741882439815395,0.149958885518889,0.621102793053521
4051,7,140907,-0.117058045462186,0.152464312225394,0.44313507340572
4052,7,142582,-0.158429632271107,0.149578777535336,0.290245721758679
4053,7,142616,-0.097865013861572,0.149725694047239,0.513776571870344
4054,7,142656,-0.184524995712326,0.150152217893132,0.219920565967553
4055,7,142710,-0.158526788012352,0.149970242479101,0.291209356094196
4056,7,142737,-0.0407793355569405,0.149980894985621,0.785860272621098
4057,7,142798,-0.0851820762599121,0.149803370038296,0.569971609009308
4058,7,142863,0.0451876020677684,0.153126226243394,0.768090712323496
4059,7,142935,0.00485482025428263,0.151088544070931,0.974384716510384
4060,7,144443,0.0225103397767599,0.150931195137792,0.881525919459644
4061,7,149219,0.0222733236559989,0.15240209824466,0.883887657050431
4062,7,149745,0.0718805655767807,0.150797894338708,0.633893316287034
4063,7,153512,0.0495492463413011,0.150941985176986,0.742904555071325
4064,7,154206,0.0189348222033945,0.151348461014118,0.90050969014703
4065,7,154349,0.0119078023616417,0.151065576437584,0.937216175798486
4067,7,158616,0.0367058041555628,0.152071043106873,0.809406383387128
4069,7,159442,0.0442735315810353,0.15118470914017,0.76981347484504
4072,7,164509,0.0286257896232338,0.150928260349665,0.849680758029646
4073,7,166144,0.0682796081454913,0.150477213970023,0.650284868721034
4077,7,166833,0.0688713007699668,0.150476450099697,0.647458021981528
4078,7,169205,0.0394825696974405,0.152972807681104,0.796478688571774
4081,7,171892,0.144141868441806,0.152821279309091,0.346220888234383
4083,7,174147,0.0852993729644281,0.151020538564144,0.572555164565742
4084,7,175201,0.0298076083603508,0.151211796626369,0.84384325882382
4085,7,175569,0.0360114533742242,0.150952854233599,0.811584491429204
4086,7,176862,0.0217145532713926,0.150960598071039,0.885706903661206
4087,7,178295,0.188886845879147,0.151448905633396,0.213151554311382
4088,7,181053,0.333995202452699,0.150304220584925,0.0269080298513105
4089,7,181165,0.29527816939198,0.151571671961387,0.0521941292019965
4090,7,183625,0.282324244549506,0.153000585189341,0.0658386432725773
4091,7,191252,0.311344181266694,0.150358447577811,0.0391152162580779
4092,7,191676,0.256061394348248,0.150017517723271,0.0887243802521088
4093,7,192137,0.254903752534805,0.149564687636912,0.0892041815369698
4094,7,192700,0.0885845693139161,0.152099804819059,0.560661814278454
4095,7,196064,0.0646891208405545,0.1501428780283,0.666840103247619
4096,7,197274,-0.0402296371036523,0.150710471158881,0.789676419997429
4097,7,199802,0.0029050653848382,0.15060996631376,0.984621722890735
4098,7,201855,-0.028084334075763,0.149514795907134,0.851112757620694
4099,7,202039,-0.026895077307345,0.149890028965643,0.85770140440499
4100,7,202122,0.000838027805797073,0.149277989560639,0.99552397141291
4101,7,202957,-0.0871657236744176,0.152433462453149,0.567802437579729
4102,7,203677,-0.0926730372844071,0.15026032597718,0.537797276665378
4106,7,205675,-0.164945583093232,0.149497175403141,0.27063295770553
4108,7,206511,-0.138367779024756,0.151220233533653,0.360811839413176
4109,7,206991,-0.127931146597452,0.150790771088288,0.39678921937652
4110,7,207921,-0.108963784092777,0.152841952830992,0.476367476076092
4112,7,208986,-0.12145595184012,0.150805938990236,0.42114309810668
4113,7,209438,-0.140956129388731,0.151239164969623,0.351969324325812
4114,7,225148,-0.130096695720423,0.152148340969587,0.393095216874272
4115,7,226323,-0.103739887859918,0.149590215461808,0.488455767585774
4116,7,227872,-0.0700838120823698,0.149584191477053,0.639698959080044
