SNP,Chr,Pos,Effect,SE,ERV25_EMP47_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2472,4,960412,0.0498659303164991,0.0709402063881937,0.482563288689456
2473,4,960833,0.0312598834830771,0.0703226134004876,0.656938305132744
2474,4,961744,0.0265489948464864,0.0714553749498186,0.710453434702663
2475,4,962979,0.00956983402041677,0.0710496587096097,0.892932014104638
2477,4,964930,0.0150142242777353,0.0702840724064593,0.830965168256731
2478,4,965160,-0.00948905350978946,0.0700882547326273,0.89238290075053
2479,4,969630,-0.0072487474950169,0.0711579828485012,0.918918997793132
2481,4,973283,-0.0105203016360645,0.07027298427789,0.881081910562328
2482,4,974042,0.0371143069365432,0.0702273520574007,0.597492831054914
2483,4,974632,0.0252761954764773,0.0705572824424132,0.720380446214265
2484,4,974689,0.0282774947991722,0.0709738818373557,0.690560651711973
2485,4,974731,0.0326357718643296,0.0698321023277402,0.640540517968082
2492,4,975090,0.0287160684521578,0.0700335601957238,0.682030494932933
2493,4,975108,0.0235146612109211,0.0705318876854005,0.73903747119985
2496,4,975252,0.0247511574674347,0.0701575882113406,0.72445364141037
2497,4,975354,0.00652628241820027,0.0701457685650216,0.925925469452748
2498,4,975573,-0.00841954285394381,0.0705958316948438,0.90513402881943
2499,4,975702,-0.0345438040142553,0.0705902972614073,0.624893428032144
2504,4,976707,-0.0160536027662775,0.0712433176710544,0.821849179326999
2505,4,977037,0.0254997147672305,0.0706641477754763,0.718421541670685
2506,4,977428,0.028818468397488,0.0705975760566482,0.683368746724713
2507,4,979983,-0.00473773525324747,0.0701961903290046,0.946227629819641
2508,4,980596,0.0371966579867615,0.0715242901657844,0.603350313849738
2509,4,980779,0.00801558605820607,0.0704307374546396,0.909454643161943
2510,4,980835,-0.0400729131268709,0.0700714700284552,0.567762994242313
2511,4,996583,-0.0355789411516984,0.070679656176183,0.615008945365278
2512,4,997624,-0.0242403508568556,0.0706671071635262,0.731786321714376
2513,4,998174,-0.0397621692017092,0.0700997061303293,0.570923175201098
2514,4,1112991,-0.0387920946896954,0.0701634896265606,0.580694504767958
2515,4,1118719,-0.0573837434324914,0.0702759550624705,0.414737047534802
2516,4,1123519,-0.0365714864776247,0.0703893923068602,0.603696164596291
2517,4,1123610,-0.019269171513577,0.0700477044494295,0.783410790749038
2518,4,1123959,-0.0110259599289937,0.0704509483527973,0.875724063291941
2519,4,1126543,0.000452558071963177,0.0708001445614914,0.994903527405853
2520,4,1127480,0.00101334137237741,0.0699547695007821,0.988450698975615
2521,4,1133634,-0.0234607464904092,0.0700545928851316,0.737905209398179
2522,4,1137173,-0.0196734075766105,0.0702562513509538,0.779623427022225
2523,4,1138274,-0.00825001580777568,0.0703678078646077,0.906735488110014
2524,4,1138987,-0.0279544344153597,0.0698444361410305,0.689222937491016
2525,4,1141284,-0.0347520805472605,0.0705221262629501,0.622472543619741
2526,4,1144564,-0.048291082373825,0.0714231127544714,0.499402859456375
2537,4,1156518,-0.0388971687656388,0.0701127390642376,0.579396259765558
2538,4,1156658,-0.0275225448892734,0.0702287016248529,0.695369464127759
2539,4,1156839,-0.00999853267729765,0.0707525286664012,0.887700158292538
2540,4,1157271,-0.0159401982027988,0.0699496453424789,0.819870655881266
2542,4,1161556,-0.0114761439392286,0.0701939857135066,0.870224758045878
2543,4,1166231,-0.0360174313289496,0.0701393178909753,0.607913972546158
2544,4,1171385,-0.0386255378058265,0.0698629649842746,0.580698444597272
2545,4,1171794,-0.0211312812466974,0.0704230489828196,0.764306480932975
2546,4,1171863,0.0258551465482171,0.069932444200921,0.711815774841335
2547,4,1172380,0.00480027462087505,0.0710510250768476,0.946173393331885
2548,4,1172576,0.0145645073013886,0.0715722443321368,0.838866352391327
2549,4,1172914,-0.0517622296599425,0.0698147191063326,0.458930037436753
2550,4,1173839,-0.0377946130561998,0.0699335743064377,0.589237278837846
2552,4,1175150,-0.0588908058365409,0.0702757853829442,0.402600153743173
2553,4,1175327,-0.0535614079245023,0.0701242605093933,0.445492413126008
2554,4,1175949,-0.0210270464567113,0.0705222579537804,0.765755061005918
2556,4,1176852,-0.0111668392381311,0.0704137924946413,0.874083536559487
2558,4,1181165,0.00421276156127187,0.0701935037284153,0.952176533584346
2559,4,1184872,-0.0143880766876607,0.0700742634842874,0.837435687757738
2561,4,1189750,-0.0283332602783712,0.0712563471356287,0.691147428433097
2562,4,1191476,-0.00208038121519881,0.0700766999048169,0.976333294844432
2563,4,1191692,-0.00886660633671835,0.0702736304808537,0.899667135589973
2564,4,1191935,-0.0251522777119611,0.0699331703427878,0.719315257854271
2565,4,1197131,-0.0318925277152627,0.0704278777290638,0.650942483672686
2566,4,1197837,-0.0255350933459261,0.0701334610881748,0.7160066416657
2567,4,1198548,-0.027375592287925,0.0701314943113687,0.696515692047284
2568,4,1213560,0.0100986646213721,0.070343598357234,0.885928300270186
2570,4,1215342,-0.00593090767373581,0.0706446987276184,0.933140565149981
2571,4,1218917,0.000915313063501424,0.0704438161696131,0.989640303828227
2572,4,1218963,0.0242148505241028,0.0700450148497813,0.7297710132652
2573,4,1219676,0.0630997733293327,0.0710936584349976,0.375382666112702
2574,4,1222379,0.0355210710187429,0.0707190109526288,0.615780504938042
2575,4,1222542,0.0314157990238208,0.0707256538020709,0.657175654596907
2576,4,1224469,0.0348954257968378,0.0701187044957068,0.61903204651882
2577,4,1225163,0.0491296654159448,0.0712243175347184,0.490780850590887
2578,4,1225198,0.0315371631330559,0.0710385797646304,0.657354958326437
2579,4,1225542,0.0554627216252999,0.071232132803881,0.436725546706088
2580,4,1226443,0.0363222178856856,0.0700169186899699,0.604250758398627
2581,4,1227990,0.0263218444628294,0.0705381150579012,0.709255015997477
2582,4,1234689,0.0199021674646066,0.0700378036136888,0.776451913315818
2583,4,1235338,0.00755837400607317,0.0701454750304726,0.914252971629644
2584,4,1235719,0.0208494737240788,0.0700370228839684,0.766113237598479
2586,4,1242195,-0.0162917332743941,0.0701412689234161,0.816462681634392
2587,4,1242241,-0.00219989655678635,0.0702550315178857,0.975037610966011
2588,4,1242383,0.00702079717794929,0.0704405931252381,0.920663085324536
2589,4,1246177,-0.00753496112039588,0.069948135437577,0.914277325165362
2590,4,1248530,0.00917852107211984,0.0702400491763401,0.896107942218213
2591,4,1248695,0.00416905898664423,0.0701818328004891,0.952664198302688
2592,4,1257382,-0.0266185650343119,0.0704340836583792,0.705715942725803
2593,4,1257441,-0.0411700763101424,0.0705275972202625,0.559765221082005
2594,4,1259337,-0.0175632426425547,0.0712260253826023,0.805373037424844
2595,4,1261236,0.0245717117976526,0.0701477650917287,0.726333719301332
2596,4,1261386,0.0359323538499814,0.0703252510401727,0.609708786009142
2597,4,1261899,0.0168987981298404,0.0701364210995537,0.809740076727989
2599,4,1266919,0.0180172839161965,0.0705161543628952,0.798481302385529
2600,4,1267444,0.0185263876594813,0.0706073518373317,0.793176843797408
2601,4,1268273,0.0152087939528819,0.0704999832555779,0.8293246616387
2602,4,1268325,0.0159649210571247,0.0704589576968239,0.820877849348421
2603,4,1272320,0.0205939128345682,0.0707916634029834,0.771291969737625
2604,4,1276141,0.0512400465063665,0.0703600964053832,0.466940707563593
2606,4,1278618,0.0412335826743323,0.0705993960296396,0.559559650035889
2607,4,1278772,0.00966561316359005,0.0704734602321167,0.890988425981241
2608,4,1278850,0.0245507012354684,0.0702764680893734,0.72703895924473
2609,4,1279912,0.0104370650103771,0.0702111410292728,0.88191268818986
2611,4,1285240,0.0132995598601993,0.0699952992928574,0.84941327322519
2612,4,1287974,0.00877974330255596,0.0703575405790599,0.900762795683342
2613,4,1291435,0.0503159723099178,0.0699990258525852,0.472733769162419
2614,4,1292515,-0.0339091324520539,0.0701367381221921,0.629060552557564
2615,4,1296513,-0.041625671849403,0.0701083003657155,0.553070393998589
2616,4,1311626,-0.0202909110355999,0.0701438670341226,0.772540280809178
2617,4,1317259,1.69473090156219e-05,0.0700767873787018,0.999807176905469
2618,4,1318331,-0.0345195360980411,0.0699604195613636,0.622026054174819
2619,4,1318792,0.0170816530617402,0.0712595169565525,0.81069383860161
2620,4,1321563,0.0140181408406825,0.0701276761179798,0.841678149385754
2621,4,1323799,0.0256932601491089,0.0708160739907395,0.716958895858017
2622,4,1333470,0.0373819585450804,0.070019209230277,0.593759567218303
2623,4,1333527,0.037759734124661,0.0705658112132531,0.592917932608736
2624,4,1335357,0.00788417032864835,0.0705456954044465,0.911077411089333
2625,4,1335426,5.95798390022884e-05,0.0705904641956124,0.999327045465656
2626,4,1335638,0.0578173197833796,0.0707235294785894,0.414187440778244
2628,4,1337514,0.0362340058900473,0.070382023377955,0.60700167164684
2629,4,1338262,0.0188020075472172,0.0721424852543702,0.794535039686863
2630,4,1338321,0.0645083367495632,0.0703837633353294,0.360018370028019
2632,4,1342134,0.0515253925351823,0.0705836435956892,0.465880109675871
2633,4,1342485,0.0666632033129724,0.0702998796331565,0.34364119221058
2634,4,1345539,0.0616222694677784,0.0707172830559668,0.384133980191956
2635,4,1345654,0.0459444625052223,0.0707904820394764,0.516747255617284
2638,4,1352461,0.0459341615429502,0.0704227816287006,0.51465614082461
2640,4,1353994,0.0433834240109906,0.0702724806881463,0.53739526802047
2641,4,1354278,0.0433834240109906,0.0702724806881463,0.53739526802047
2642,4,1354322,0.0403966407505949,0.0706041691159767,0.567580075553156
2645,4,1357789,0.0335203416974629,0.070726904665461,0.6358353668351
2646,4,1358780,0.0180616377788849,0.0708336144083908,0.79888177315038
2647,4,1359163,0.0168021050096995,0.0707876515434131,0.81251578352068
2648,4,1363156,0.0243083513824178,0.070500652310321,0.730452987499485
2649,4,1365131,0.0238464846092526,0.0703779180025076,0.734935680203137
2650,4,1367398,0.0180779943389083,0.0703525128609007,0.797357026643562
2651,4,1372531,0.0196579925717261,0.0708049791486161,0.781454523838525
2652,4,1375354,0.0133204713441409,0.0705840752471446,0.850422449178966
2653,4,1379287,0.0259811450178154,0.0704465718298645,0.71249314620814
2654,4,1381192,0.0440409890766053,0.0717538099748468,0.53975662637574
2655,4,1381394,0.0518909246938367,0.072318808051534,0.473521590654329
2656,4,1383768,0.075881059263737,0.0721478740987941,0.293636668433791
2657,4,1385147,0.0783623105451979,0.0718137298284314,0.275934211848658
2659,4,1389763,0.0556381702085831,0.0714250155309115,0.436517404622365
2660,4,1391816,0.049739126416861,0.0721740903062745,0.49117853211627
2661,4,1392181,0.0485390849172299,0.0718165583981819,0.499561945740841
2662,4,1392182,0.0749009631786987,0.0710600427529183,0.292580139490601
2663,4,1392187,0.060826070932769,0.0717918430284384,0.397426492924824
2664,4,1411483,0.0536805668239204,0.0715235272671451,0.453435422681653
2665,4,1411837,0.0371385052274487,0.0712082171818599,0.602312119208218
2666,4,1411853,0.061575925268057,0.0713044060435019,0.388413757941727
2668,4,1418662,0.0119820753036213,0.0712502412901224,0.866546708459181
2669,4,1429971,0.0431695889850447,0.0718890563244145,0.548556442813376
2670,4,1432529,0.0596778736333128,0.0722323242238887,0.409252414571255
2671,4,1432812,0.0599606888674221,0.0720588642188043,0.405911081392352
2672,4,1433591,0.106689302510093,0.0720203256588638,0.139398010295453
2673,4,1434295,0.108810052510286,0.0718911771419424,0.131037765685765
2674,4,1435743,0.0780877092810937,0.0724581385297756,0.281906187584266
2675,4,1436351,0.0673701795242793,0.0729698193331385,0.356501904528248
2676,4,1438464,0.0521022779973038,0.0727840547507328,0.474558817343083
2679,4,1443836,0.0625471355344513,0.072920534249451,0.391615934493141
2680,4,1443911,0.052794141661646,0.0729661827221558,0.469825768819671
2681,4,1444256,0.043735496794117,0.0743891070136419,0.556956021878048
2682,4,1444337,0.0350190579023857,0.0731019372832079,0.632203805358349
2683,4,1444364,0.0809501931741774,0.0735497488437106,0.271812806974657
2684,4,1444711,0.0810574741035428,0.0730936330819313,0.268204981567158
2685,4,1444817,0.0948415520203076,0.0731773505068625,0.195804767806396
2686,4,1445462,0.0576968874637802,0.0739208139477231,0.435606230816294
2694,4,1447568,0.0704262834205995,0.0746215399391927,0.345927803814159
2695,4,1447682,0.0922059499237045,0.0726321320787296,0.205101743984422
2696,4,1447719,0.102091650172954,0.0729746650304297,0.162690621430595
2697,4,1447777,0.0774933602017813,0.0731045828091841,0.289853782240846
2698,4,1448144,0.0693856091989438,0.0729268209304098,0.342031247910909
2699,4,1448153,0.0420561120794136,0.0727490475875768,0.563566246316719
2700,4,1448315,0.0672619016712783,0.0724704306801109,0.353974884347633
2702,4,1451946,0.0967989568545913,0.0720022082445116,0.179685994038345
2703,4,1452368,0.0663542448497969,0.0722468815538655,0.35901698139672
2704,4,1453498,0.0895563398112627,0.0719410017946532,0.214009705711825
2705,4,1455597,0.0842430027966244,0.0714234572368716,0.238998820831949
2709,4,1457873,0.082838755594594,0.0714907937764888,0.247348230132009
2711,4,1459398,0.081508011049645,0.0712846771220543,0.253640910911346
2714,4,1467660,0.0708053103765408,0.0725200007695751,0.329556875695263
2715,4,1469963,0.0932689994508876,0.0720931505510124,0.196604899571056
2716,4,1471998,0.0866999269416846,0.0719297825428892,0.228878999735315
2717,4,1472661,0.0812647613017908,0.0719477573009319,0.259455260328786
2718,4,1472720,0.0845719461418024,0.071967753265437,0.240732074860689
2719,4,1474141,0.0889828762350958,0.0719889711690115,0.217257149344129
2720,4,1475645,-0.0046686777623951,0.0716261940675841,0.948066665646554
2721,4,1483867,-0.0133767670986102,0.0724174588184597,0.853556747899002
2723,4,1484621,0.0407541202224525,0.071001057959528,0.566337989280454
2724,4,1484733,0.0181530668069571,0.0713007193086658,0.799181354684901
2725,4,1484992,0.0353838432776181,0.0712072591023826,0.61955942756887
2726,4,1486897,0.00549521234896511,0.0717873266725118,0.93902609406733
2727,4,1488575,0.0450153131513958,0.0718320198753908,0.531277516046088
2729,4,1491666,0.0402501117691878,0.0710625061652746,0.57147886680375
2730,4,1492451,0.0570473482848012,0.0719516635379138,0.428393948937275
2731,4,1493150,0.0816158817057077,0.070977594055174,0.250970760409059
2732,4,1493956,0.0765125359123572,0.0709832718104983,0.28181650393931
2733,4,1493975,0.0575826213803797,0.0712361189932513,0.419442390409571
2734,4,1494542,0.0730421450455582,0.0713364988609209,0.306579001447696
2735,4,1494612,0.0548886141663988,0.0711030943819772,0.440655689452943
2736,4,1494869,0.0420128072802499,0.0712005425223244,0.555525915801168
2737,4,1494944,0.0356629139522199,0.0714858717449979,0.618174241982282
2738,4,1494974,0.00427253948956341,0.0720766908152263,0.952764476393251
2741,4,1512432,0.0286483966653744,0.071566098609679,0.689172697456468
2742,4,1512726,0.0492030201693048,0.071118363247294,0.489488262010565
2744,4,1513733,0.0606305397866747,0.0708158704290586,0.39248364322634
2748,4,1517320,0.0595637855712523,0.0707531439436136,0.400439894060223
2751,4,1521315,0.0342754374496569,0.071005565250521,0.629597462092937
2752,4,1521582,0.032758241335578,0.0709356395328361,0.64450756354864
2753,4,1521747,0.0477598611628797,0.0718952079331338,0.506933118583287
2759,4,1522862,0.0674850332756115,0.0708660948930106,0.341601804403299
2768,5,8786,0.0326053945429332,0.0705691292095144,0.644340977969342
2769,5,9566,0.0419033495084832,0.0708233324024667,0.554456840481382
2770,5,11033,0.0363436866035367,0.0703381011058371,0.605689250809598
2771,5,11244,0.0265841474282636,0.0705474419669349,0.706528941773909
2772,5,11370,0.0534355414768705,0.070419617200108,0.448468916824566
2773,5,13215,0.0267421904733916,0.0702742024613333,0.703773017109275
2774,5,13449,0.023849874430062,0.0715651849773532,0.739135241574161
2776,5,13639,0.00839061137306865,0.0701041630170322,0.90479857118902
2777,5,13690,0.00639197846670209,0.070521854012484,0.927831434314506
2778,5,14028,0.0299170230047414,0.0701785810095806,0.670150193207576
2780,5,18746,-0.0205794787241336,0.0716058401243957,0.773975125084063
2781,5,18800,-0.0238687219454748,0.0709370717188366,0.736710820542971
2790,5,19368,-0.0616099193934851,0.0710973600993039,0.386773365386947
2819,5,23574,-0.0145721135672548,0.0699416824160898,0.835078488101369
2820,5,23653,-0.0233559661082955,0.0698360621200191,0.738246245562826
2821,5,24002,-0.0245368111708788,0.0701311395206534,0.726644595270691
2822,5,24122,-0.00119401260671007,0.0704438043492083,0.986486192006201
2823,5,24148,-0.0095114986384947,0.0711572279454872,0.893740678084254
2824,5,24163,-0.0170068266792105,0.0713610793041528,0.811770602376821
2825,5,24234,-0.0108729884467146,0.0704527031402631,0.877437485569534
2826,5,24246,-0.00952888737720263,0.0703494229861368,0.892332646343475
2828,5,24278,-0.0025642836958715,0.070342160501668,0.970940616187287
2829,5,24388,-0.0151610559801863,0.0710002173527666,0.831032698726242
2830,5,24487,-0.0176550989344404,0.0705367320674774,0.80250365110992
2831,5,24650,-0.0105096677042202,0.0701499503406754,0.880994416124008
2832,5,24820,-0.0119270840310476,0.0699464044757474,0.864700885381332
2833,5,24909,-0.0390434135702029,0.0702110018685255,0.578503798349539
2834,5,25103,-0.0289472225182982,0.0701530389789278,0.680128484490732
2838,5,26058,-0.0694977758048897,0.0701666212734007,0.322623969362918
2839,5,26197,-0.0606544091175272,0.0697790642129859,0.385309201598222
2840,5,26417,-0.0584849827003874,0.0698854985141248,0.403232582810071
2841,5,27428,-0.063637064957984,0.0699616619047887,0.363654602571666
2842,5,30505,-0.0426440010662426,0.0700200941885668,0.542899480932824
2843,5,31263,-0.0344493050257055,0.0707387480228772,0.626565242751977
2846,5,32038,-0.0135905291481388,0.069849957347362,0.845843501972097
2847,5,33720,-0.065270942832065,0.0707680724479545,0.356990645438465
2848,5,33814,-0.0590836982213665,0.070675489505708,0.403728457867926
2849,5,33851,-0.0706112053135015,0.0713381475007312,0.322945012350196
2850,5,34324,-0.0697719627620611,0.071504858108082,0.329848956995699
2851,5,34350,-0.058758444587143,0.0705875016726594,0.405734741439162
2852,5,35048,-0.0823181742939196,0.0698174506773558,0.239172864568542
2853,5,35579,-0.0794624167580977,0.0705232349937309,0.260611389103017
2854,5,35901,-0.077207824369389,0.0708707999409949,0.276713370253491
2855,5,35947,-0.0723767833758693,0.0704467794683554,0.304937215595552
2858,5,38200,-0.0526455234866784,0.0698040656459863,0.451237980096105
2859,5,38263,-0.0622279320167219,0.0697905110815942,0.373193889608189
2860,5,38427,-0.0475694092364477,0.0700000406043202,0.497226825747701
2861,5,38677,-0.082458844255091,0.0697222853269417,0.237733705889489
2863,5,41075,-0.024923985907675,0.0702008057445491,0.722772809121004
2864,5,42051,0.00137059181850111,0.0702439397791382,0.984443778198505
2865,5,42740,-0.00135386796105733,0.0698602448311011,0.984549183511126
2866,5,44304,-0.029778395469495,0.0700372807513883,0.670965107255382
2867,5,44612,-0.0311247152702363,0.0700843470455681,0.657239755965533
2868,5,45702,-0.0282372337948117,0.0714412123637825,0.692896156581753
2869,5,46084,-0.0242227877164559,0.0700665875422304,0.7297658749618
2870,5,49920,-0.00709271627609448,0.0705894548341988,0.920021563152993
2872,5,53073,0.0259548534683886,0.0710969803001426,0.715283248364164
2873,5,53535,0.0289066403092564,0.0707201426066999,0.682973255964148
2874,5,53964,0.027234368990235,0.070797871646913,0.700707798557618
2875,5,57276,-0.000403112128386618,0.0706295286794845,0.995449389336628
2876,5,57788,0.0103179207810817,0.0706886786114173,0.884034032469544
2877,5,57861,0.013294858816373,0.0708205987805288,0.851199406141468
2878,5,58267,-0.00521552537693915,0.0708888159048118,0.941391574510062
2883,5,61028,0.00219488503437282,0.0712442740334283,0.975440166989233
2885,5,64504,-0.0393301042847732,0.0710206407295621,0.580077191283508
2886,5,66168,-0.0189166629859575,0.0708976852505853,0.789766348385204
2887,5,67144,-0.0033774827357862,0.0715821148784551,0.962393793577142
2889,5,68714,0.0417637156893821,0.0708545000691513,0.555950395184353
2890,5,69083,0.001175206827702,0.0708326782182706,0.986772031563533
2891,5,69805,-0.0746729235411134,0.07243387604854,0.30328808044098
2892,5,69813,-0.0860353240048474,0.0718868259203128,0.232181317964336
2894,5,70531,-0.0643605752780999,0.0721625812990874,0.373063217678077
2895,5,70702,-0.0845574611017872,0.071730918522383,0.239265927598013
2896,5,70852,-0.0741837790227089,0.0719200165302899,0.303023785699347
2897,5,70969,-0.0769384890269929,0.0719570082212602,0.285697279749335
2898,5,72069,-0.0385789291821725,0.0729913925712653,0.597456172816673
2900,5,74994,0.0287991626242103,0.0736168252198875,0.695882810180708
2901,5,75504,0.0178977718431481,0.0743518797453371,0.80991409730928
2902,5,75507,0.0173744044540951,0.074273663623677,0.815179460404396
2903,5,75860,-0.0202054595205177,0.0752394805816161,0.788433919669482
2904,5,76107,0.0307434463227971,0.0743003238706235,0.679291845364077
2905,5,76472,0.018081349768426,0.0742665945731806,0.807786270528997
2906,5,76912,0.0305222739622462,0.0745494503288725,0.682477438585186
2907,5,77002,0.0249277632418488,0.0750001331887466,0.739807478205146
2908,5,77032,0.0278722455779794,0.074552390448075,0.708732035301338
2909,5,77423,0.0310634751585841,0.0746973311584098,0.677766682475723
2910,5,77484,0.0384022628060301,0.0749840155200999,0.608873767368074
2911,5,77918,0.0289797303730892,0.0753894900610241,0.700913361031724
2912,5,78310,0.02504966382248,0.0750727698939844,0.738825374794426
2913,5,79208,0.0104975266982708,0.0767158715284203,0.891238088559893
2914,5,79230,0.027486042979936,0.0762675464100937,0.718771224978353
2917,5,79232,0.00445922928118847,0.0762291460228788,0.953385299177781
2919,5,80396,0.0239849648695964,0.0770708259650857,0.75582711444806
2920,5,81334,0.041152680441138,0.0798810420746609,0.606753497953965
2921,5,82827,0.0300711247618288,0.0777887469405833,0.699304357077186
2922,5,83188,0.0288916805799257,0.0786331691254075,0.713523266565271
2923,5,85693,0.0273900478883342,0.0853024851050039,0.748329782239163
2925,5,87323,0.0720394986826518,0.086914924880688,0.407748959202693
2926,5,90716,0.0806993314488915,0.0943285148426622,0.392847153056165
2927,5,90719,0.0948407496636863,0.0940561613514848,0.313981121343402
2928,5,90720,0.0948407496636863,0.0940561613514848,0.313981121343402
2929,5,90746,0.0704376717274844,0.0950921939079423,0.459349392195804
2930,5,91091,0.0680035484388641,0.0950113248012107,0.474624147762804
2931,5,92747,0.058205264129386,0.0952031259039027,0.541341710057202
2932,5,93878,0.0314103995111337,0.0976789323230387,0.747970463101976
2934,5,97629,0.0026463096532563,0.101956099101102,0.979307591687052
2935,5,97695,-0.0114364604517796,0.101351237067098,0.910221650171829
2936,5,98040,-0.0238002849080257,0.0992075751500483,0.810543998963484
2937,5,98089,0.00567687064111233,0.100127689025906,0.954819189887864
2938,5,98565,-0.00483329347057104,0.105055971313194,0.963330812060632
2939,5,98574,-0.00483329347057104,0.105055971313194,0.963330812060632
2940,5,98997,-0.0193347914501567,0.103922773740497,0.85251272346611
2941,5,99314,0.0208466468448139,0.104888553615712,0.842572380743943
2942,5,99455,-0.0165509409928255,0.107640367288653,0.877885679672657
2943,5,99489,-0.0355753735966351,0.106396777189464,0.738302606449023
2947,5,102203,-0.115911081207914,0.131480958732538,0.378603441668179
2948,5,102465,-0.0619133026134193,0.138859665280584,0.655964790522684
2949,5,103569,-0.0260327297629228,0.142678999212533,0.85532912216012
2950,5,103937,-0.0837136487004688,0.14386160871174,0.561002760792217
2951,5,104225,-0.0445008763831503,0.147695498761086,0.763361996861939
2952,5,104404,-0.0791710267896715,0.144960620449747,0.585304116752871
2953,5,104442,-0.108088108670303,0.149489929158726,0.470130364143823
2954,5,104957,-0.114390545480109,0.148754349426456,0.442413690864758
2955,5,105087,-0.109830931015994,0.148309397281648,0.459456957100844
2956,5,105138,-0.109830931015994,0.148309397281648,0.459456957100844
2957,5,105493,-0.156967314529945,0.152098836476816,0.302774599742888
2958,5,105602,-0.119319146424591,0.152195671984029,0.433574559175826
2959,5,105816,-0.122356548246261,0.152188840139594,0.421950497376117
2960,5,105842,-0.125585477183236,0.156767324262751,0.423615675679464
2961,5,105854,-0.113337870185346,0.155099229525017,0.465420108843835
2962,5,106333,-0.0694878586269816,0.167631673597215,0.678739967656809
2963,5,106481,0.0292083213796417,0.162493728486673,0.857451618656756
2964,5,106489,0.0410161028048392,0.165008024739713,0.803837692937689
2965,5,106491,0.0410161028048392,0.165008024739713,0.803837692937689
2966,5,106493,0.026445670845149,0.16153736456437,0.870051240282654
2967,5,106501,0.010328760560494,0.159696583277035,0.948467464185099
2968,5,106718,0.0161961326664173,0.156907392835693,0.917846215053578
2969,5,106822,-0.0293566106445553,0.158677686545103,0.853329161052469
2970,5,107574,-0.132451897098097,0.184739108174572,0.473868395305294
2973,5,117834,0.0666643727041851,0.209252004535075,0.750230282401305
2974,5,119209,-0.0659567611621839,0.172793260291633,0.702906810171119
2975,5,120796,-0.22371627705791,0.154278762315017,0.147924601924932
2976,5,124644,-0.051187669362633,0.0921485416903574,0.578910847202586
2977,5,125211,-0.0658344097891197,0.0933308752119875,0.481034473391428
2978,5,125474,-0.0537481910445701,0.0926682499938684,0.562280224061174
2979,5,127339,-0.0717370423594548,0.0919750543706402,0.435935915518696
2980,5,131540,-0.0844738121550748,0.0863161275126003,0.32842010644377
2981,5,132221,-0.130413211065563,0.0867582629303696,0.133686933525847
2984,5,134344,-0.112356483065017,0.0828099061351047,0.175711759017115
2985,5,134626,-0.0989242632601384,0.0825065071723022,0.231337073655747
2986,5,137820,-0.102017149729519,0.0821114369400702,0.214905196638326
2987,5,139492,-0.0869394497112328,0.0815313990514966,0.287002848643821
2988,5,144411,-0.103543755930107,0.0802685009976582,0.197906371244096
2989,5,154798,-0.10371110109612,0.0797094943788345,0.194068211244444
2990,5,154908,-0.092069093060045,0.0786116713404821,0.242312930422425
2991,5,155745,-0.104089445317098,0.0788320405715513,0.187558580402499
2992,5,156437,-0.0878775569681887,0.0792167813348786,0.268042983512406
2993,5,157488,-0.101660382644097,0.0806353678631224,0.208234526024855
2996,5,161956,-0.0878214544761318,0.0747961330288769,0.241128737942749
2997,5,162464,-0.0737758340660397,0.0750152882406056,0.326046155998978
2998,5,164144,-0.125151779455209,0.074509188935518,0.0939038747065007
2999,5,165491,-0.12916058287496,0.0751515608540628,0.0865515974309237
3000,5,166030,-0.13203123266803,0.0751652121711886,0.0798620908949313
3001,5,167327,-0.136855805375669,0.0758513750377246,0.072042385981273
3003,5,169215,-0.1335989669088,0.0750692445309831,0.0759891487560267
3006,5,170676,-0.147836637182607,0.0749936012985332,0.049467567382131
3007,5,171267,-0.133481541629811,0.0743973095935244,0.0736413897661074
3008,5,171463,-0.124728376984344,0.0743441270139758,0.0942875487187339
3009,5,172056,-0.132345142982518,0.074306811829827,0.0757618862567565
3010,5,172075,-0.114852581223373,0.074584552439926,0.124481186212329
3011,5,173259,-0.120959856755964,0.0745653169646231,0.105653278527067
3012,5,173927,-0.132967176592558,0.0743036659148943,0.0743897886601793
3013,5,174122,-0.109305232397538,0.0738241780713617,0.139600992192631
3014,5,178044,-0.0888795671570572,0.0735663860724031,0.227796548939734
3015,5,178645,-0.133201169355488,0.0749944813295505,0.0765701165423692
3016,5,178674,-0.100537765477242,0.0739020700924967,0.17456547860411
3017,5,179325,-0.0810778374707088,0.0734060883070971,0.270123791457858
3018,5,181135,-0.110089526319145,0.0748891109369196,0.142443307043082
3019,5,184224,-0.131059831134493,0.074038034835381,0.0775621073695118
3020,5,185680,-0.127981724445112,0.0732609878144148,0.0815193897362593
3021,5,186149,-0.126226773392582,0.0733198411494561,0.0860197207775344
3022,5,187087,-0.124122606187676,0.0726197825303184,0.088290566701661
3023,5,187466,-0.107583431496513,0.0726232843850528,0.139394640085799
3024,5,187642,-0.144816620650945,0.072878227639641,0.0476834138505592
3025,5,189599,-0.0759954240579028,0.0726709970853038,0.296393739294237
3026,5,189613,-0.088983580890367,0.0729608208467537,0.223427857716538
3027,5,191306,-0.0959623730520227,0.0720521254633973,0.183769917413701
3028,5,192971,-0.0756919156547613,0.0719607533760612,0.293587892813392
