SNP,Chr,Pos,Effect,SE,SSH1_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3304,5,526007,0.154515710123851,0.134766021365467,0.252345059835869
3305,5,529382,0.154865386845282,0.135080402893665,0.25237800688685
3307,5,532205,0.146884625176028,0.135236572391375,0.278162194616633
3308,5,532256,0.159416748607096,0.134249295582036,0.235841475972358
3309,5,533988,0.164306957808496,0.134412344226949,0.222368283262865
3310,5,535074,0.171457899503186,0.134568616337024,0.203455562373051
3311,5,537503,0.0837241145489111,0.134846816415259,0.535077194986343
3312,5,538956,0.1451079418081,0.135180288098114,0.283806942196316
3313,5,540169,0.0444262401143065,0.134519691166468,0.741400737505317
3315,5,540682,0.0840089364422227,0.135824650866582,0.536637941238528
3317,5,542346,0.127418286867107,0.13465259500582,0.344655992955431
3318,5,542361,0.124952228376529,0.135100159439555,0.355657096637304
3319,5,543103,0.14865615365856,0.135032145420626,0.271692670293562
3321,5,545826,0.0821927139135981,0.134649955393778,0.54197794254572
3322,5,546667,-0.0314628380250488,0.134812869394622,0.815600404174854
3323,5,547620,-0.0484062841955039,0.134696363771998,0.719530680209552
3325,5,548310,-0.0786457806764987,0.135764957454681,0.562770448276063
3326,5,548459,-0.11346728723019,0.136634872116674,0.406850421960445
3327,5,548843,-0.0866805203569493,0.134438023303214,0.519500254647231
3328,5,549055,-0.0976756040223695,0.13443999228103,0.467991230930559
3329,5,549248,-0.101943711857012,0.13494840608814,0.450496381044477
3333,5,550708,-0.199446528171728,0.13620183866641,0.143989586554267
3336,5,551776,-0.170388364452173,0.134501885444933,0.206058342786584
3337,5,552218,-0.205781585846207,0.135364195692287,0.129354151557161
3338,5,553130,-0.23962694744911,0.136407723592824,0.0798365895223233
3343,5,555454,-0.166970212824711,0.135127187934296,0.217409531495737
3344,5,555973,-0.149704152615996,0.134993276929332,0.268195971811755
3345,5,557406,-0.156989662956487,0.134586541692824,0.244216411986395
3346,5,557772,-0.139132172730097,0.135411719511132,0.304900322214897
3347,5,558324,-0.117670323107054,0.13452105150798,0.382312655895921
3348,5,558514,-0.127736987506789,0.135313303091916,0.345810661613705
3349,5,558549,-0.141550608814817,0.13488903866854,0.294718610203806
3350,5,559378,-0.0974587803119596,0.134294313863639,0.468497172626904
3351,5,560042,-0.149036052118874,0.134922126494785,0.270081856581281
3352,5,561145,-0.122499987277548,0.134615367743093,0.363443425303061
3353,5,561154,-0.121406923990159,0.134825559076251,0.368481906166145
3354,5,561160,-0.121406923990159,0.134825559076251,0.368481906166145
3355,5,561163,-0.121406923990159,0.134825559076251,0.368481906166145
3356,5,561166,-0.121406923990159,0.134825559076251,0.368481906166145
3357,5,561193,-0.161656030569977,0.137120711986322,0.23921917030883
3370,5,561430,-0.108125007208881,0.136514731965127,0.428869791677627
3396,5,561906,-0.12569096779529,0.134433508435384,0.350444160511724
3397,5,561915,-0.118528136371718,0.134280161645638,0.378002953798139
3398,5,562065,-0.0966339792407863,0.134959472651866,0.474451023186239
3399,5,562072,-0.0963158140935859,0.134850819445543,0.475550960692868
3400,5,562097,-0.103313502640227,0.134428053062908,0.442679551944523
3402,5,562116,-0.105681082512061,0.134247101658133,0.431685320841859
3403,5,562155,-0.120908140554294,0.134924436745755,0.370800724409692
3404,5,562173,-0.122238692540401,0.134968312506522,0.365720681290932
3405,5,562264,-0.100495560137451,0.134637145940848,0.45591188713024
3406,5,562359,-0.124053318511458,0.135142420052024,0.359274375609279
3407,5,562436,-0.0979738819851776,0.135179368972866,0.469073580707031
3408,5,562451,-0.118601566275894,0.134951715897034,0.38008344761479
3409,5,562473,-0.0941081811180901,0.135210873928925,0.486880275470853
3410,5,562513,-0.102782297657767,0.135221039996063,0.447698697903379
3411,5,562518,-0.097741206439348,0.134999075153703,0.469536744658718
3412,5,562560,-0.11485794700665,0.134579032954267,0.393982492156334
3413,5,562570,-0.113565034067203,0.134404624343073,0.398711701620632
3414,5,562582,-0.119972792130981,0.134591962762799,0.373331679742669
3415,5,562610,-0.109806618625014,0.134616544079618,0.415222195155139
3416,5,562667,-0.106667145863516,0.134308333675149,0.427614894250233
3417,5,562683,-0.103896254741738,0.134522345672872,0.440433082398336
3418,5,562774,-0.107769089315833,0.13485839012791,0.424753668724204
3419,5,562846,-0.125877610898128,0.136337336581307,0.356491670973575
3420,5,562873,-0.136652680938229,0.137004882943443,0.319239409243547
3421,5,562888,-0.156016153744857,0.135756044010377,0.251235470376039
3422,5,563005,-0.107620374339628,0.135630116904076,0.42802871795062
3423,5,563017,-0.105869320125094,0.136204186315365,0.437511877050922
3424,5,563018,-0.0940324650851636,0.136878765621066,0.492548728084064
3425,5,563074,-0.136781197873174,0.137105921211487,0.319141398316649
3426,5,563104,-0.0979426515325404,0.136435519902751,0.473313677992448
3427,5,563148,-0.112538494631037,0.135586128477062,0.407091376236681
3428,5,563174,-0.100999712660835,0.136555750929449,0.460020625129096
3429,5,563257,-0.141730570746165,0.137387048213663,0.302958677911806
3430,5,563299,-0.112290105445244,0.135688097002092,0.408478559188605
3431,5,563318,-0.130490996061229,0.135931103240688,0.33772287947745
3432,5,563324,-0.111068654779774,0.136138417914087,0.415135562918319
3433,5,563344,-0.106195565907323,0.136544583845188,0.437245906235286
3434,5,563347,-0.136893866084619,0.136597476944467,0.316948058889172
3435,5,563348,-0.115695794345673,0.136573888818806,0.397496805573135
3453,5,563747,-0.0961026016271798,0.13520689980024,0.477688820411157
3454,5,563755,-0.113033000135089,0.134672964736037,0.40186076728704
3455,5,563781,-0.114914999227586,0.13484167572121,0.394668878958129
3456,5,563837,-0.107431692283723,0.136027814668602,0.430187970831356
3458,5,563866,-0.163520734913895,0.136757356621461,0.232616344969412
3459,5,563882,-0.121251094898346,0.136420186577315,0.374712545651281
3460,5,563899,-0.105580301168552,0.136597100803725,0.440079724250461
3461,5,563908,-0.105580301168552,0.136597100803725,0.440079724250461
3462,5,563929,-0.089525961803665,0.136489598324439,0.512304274047184
3463,5,563964,-0.119226103627994,0.134623694465073,0.376422542868526
3464,5,563970,-0.111716908197638,0.134296703052758,0.406046762342407
3465,5,564006,-0.131520359513143,0.134561396512964,0.329040318187465
3466,5,564048,-0.138767520411571,0.134875742159338,0.30425247407302
3467,5,564065,-0.124966002482645,0.134553516563959,0.353655507595862
3468,5,564074,-0.121010332280658,0.13458933145314,0.369208079730994
3469,5,564097,-0.130607352644936,0.134898824532692,0.33361361899392
3470,5,564135,-0.120654258674564,0.134925080566088,0.371807317461621
3471,5,564147,-0.133286456749479,0.135445769379229,0.3257611109397
3472,5,564195,-0.14755805783444,0.135392973056023,0.276522551511356
3473,5,564197,-0.14755805783444,0.135392973056023,0.276522551511356
3474,5,564206,-0.153762237650913,0.13614997750636,0.259513172861406
3475,5,564212,-0.163012884173245,0.135732752441746,0.230562573618098
3476,5,564236,-0.141177209577613,0.134890147227568,0.295996166092707
3477,5,564252,-0.170450433135525,0.136294432692816,0.211907116083222
3478,5,564265,-0.161092958556029,0.135940457927721,0.236804391912472
3479,5,564272,-0.16936645225099,0.136104151946944,0.214182172471615
3480,5,564298,-0.14917446045523,0.13580415829395,0.272755454656557
3481,5,564300,-0.159590557296212,0.135755245086645,0.240556764502961
3482,5,564304,-0.159590557296212,0.135755245086645,0.240556764502961
3501,5,564535,-0.161216200765821,0.136366282968875,0.237910501295903
3505,5,564590,-0.18951877035934,0.137230569832479,0.16814508841218
3506,5,564680,-0.0827218003494965,0.136918476384249,0.546119853629147
3532,5,565093,-0.108864984646386,0.134795947962322,0.419848624261371
3533,5,565120,-0.134082152097792,0.135115284083812,0.321704745075874
3534,5,565122,-0.13237720453444,0.135326684975621,0.328642976694156
3535,5,565125,-0.13237720453444,0.135326684975621,0.328642976694156
3536,5,565208,-0.11366160846353,0.135348865615858,0.401607014563251
3537,5,565243,-0.120791472288159,0.134946213363028,0.37133914257134
3538,5,565254,-0.123950137971602,0.135470882345086,0.36083835916426
3540,5,565293,-0.140213979883163,0.137187557564225,0.307452196212088
3541,5,565315,-0.151096030576525,0.136952903224821,0.270661472852793
3550,5,565448,-0.0917986359794114,0.137348681029229,0.504339348476146
3551,5,565475,-0.114465313314868,0.137459045723557,0.405563978549225
3552,5,565507,-0.136071110355961,0.136802152253602,0.320584814170277
3553,5,565512,-0.147501912207948,0.136973006972258,0.282274417439431
3555,5,565639,-0.125344414652247,0.134607949748556,0.352396149050269
3556,5,565651,-0.118162194703766,0.134452850780945,0.380087260758342
3557,5,565675,-0.126797094412563,0.134398700637273,0.346101198204286
3565,5,565834,-0.109372973509182,0.137271528292868,0.426123816446018
3585,5,566542,-0.147287596424314,0.136564614010671,0.281538408376824
3586,5,566565,-0.117213115635524,0.135866617812915,0.388884168446602
3587,5,566568,-0.117213115635524,0.135866617812915,0.388884168446602
3588,5,566580,-0.115037788680437,0.135681576464917,0.397095346417376
3598,6,16905,0.197692571854533,0.134451648628628,0.142354539538296
3599,6,18881,0.196918149782343,0.135631707036605,0.147428918792153
3603,6,22804,0.220923687179981,0.134152427193822,0.100486806523276
3604,6,23172,0.197675872389396,0.135794811569171,0.146365615565213
3605,6,23564,0.160217357349828,0.13457576597402,0.234635589559253
3606,6,26594,0.156313824946436,0.134640114851506,0.24643650092633
3611,6,27767,0.186241611338298,0.135055817928584,0.168768697033025
3612,6,28811,0.143965979199498,0.134634198984123,0.285659700877833
3613,6,28916,0.164183189902703,0.134382941674003,0.222615098495363
3618,6,30322,-0.100911653404932,0.134194151660676,0.452562680403464
3621,6,32438,-0.154729775616015,0.135952582310955,0.255843998764198
3622,6,35840,-0.0989129810393284,0.135730682272912,0.466641184888121
3623,6,36181,-0.118706393951507,0.134697575217419,0.378765471813982
3624,6,36236,-0.0777863763388212,0.135162680056612,0.56531858689328
3625,6,38641,-0.084265357845776,0.1355398704243,0.53453937927432
3626,6,39419,-0.13863899446552,0.136063461999623,0.308934537450943
3627,6,39566,-0.116886596284475,0.134599655445993,0.385764358090195
3628,6,39609,-0.114056105875654,0.134636383403848,0.397490067961146
3629,6,40630,-0.138645670451532,0.134162096246428,0.30211528523689
3630,6,41068,-0.103991839846771,0.135190361415136,0.442273981160113
3631,6,41221,-0.155124191058832,0.134937143200546,0.251085549585809
3632,6,41296,-0.0951195591692664,0.134678049000835,0.480483849287089
3633,6,41435,-0.143979608064593,0.134627744657671,0.285591109440268
3634,6,41573,-0.122569056209972,0.134269884501397,0.361941357534091
3635,6,41626,-0.13825768858394,0.134816040205203,0.305816126562157
3636,6,42992,-0.159814921340448,0.134366986441209,0.235085135465719
3637,6,45282,-0.119240808717909,0.134214918765406,0.374913472566952
3638,6,45815,-0.121503682300309,0.134412551972335,0.366632649254405
3639,6,47290,-0.246601655576247,0.133994655083524,0.0665510874376355
3640,6,48282,-0.103732535316662,0.134204942525449,0.4400743934269
3641,6,48919,-0.168040297635465,0.135708799966006,0.216449291823459
3642,6,48921,-0.177595693748207,0.136865041107396,0.195273093699913
3643,6,50414,-0.196851346558378,0.135094553264587,0.145967378454341
3644,6,50685,-0.234635055756928,0.134877867922612,0.0827989210956174
3645,6,50825,-0.199973570007656,0.134841107173046,0.138958347824304
3649,6,51526,-0.217233271799761,0.135061485878321,0.108640951897579
3650,6,51781,-0.250816479404358,0.134574170181227,0.0631828250351967
3651,6,52550,-0.240591366282016,0.134433930610403,0.0743652539870819
3652,6,53989,-0.202330576507895,0.134123678397631,0.132311527064362
3654,6,54932,-0.164964167002029,0.136916571392283,0.229067678665492
3655,6,55876,-0.142634199174597,0.135180173039461,0.292082273303225
3656,6,56091,-0.154280913587503,0.13537282999828,0.255194811817282
3657,6,57460,-0.208547245824809,0.134585485662759,0.122145056555158
3660,6,62743,-0.155828566416193,0.135541066910885,0.251054878923518
3662,6,64449,-0.0895783640001283,0.135176466159975,0.507969748293856
3664,6,65125,0.0273556304645402,0.137927657418909,0.84289856701733
3665,6,65133,0.00908537138167553,0.138103834038349,0.947585025355718
3666,6,65183,0.0620892915373647,0.135043824011746,0.645963332835011
3667,6,66460,0.107373670903002,0.135500102445115,0.428645115017808
3668,6,67184,0.0741972229590592,0.135540257328862,0.584437284507861
3669,6,71471,0.109829526612541,0.136028986010429,0.419980935505983
3670,6,71997,0.172303870992382,0.136467155459836,0.20756524436933
3671,6,72514,0.120685789993537,0.136655259913812,0.377761415033455
3673,6,73433,0.200779492310588,0.13612289145269,0.141107365294666
3674,6,74406,0.118830204035551,0.135411109025531,0.380784088867429
3676,6,74913,0.198032532873517,0.134668111092391,0.142310980853087
3677,6,75397,0.0770140514608212,0.136218263705171,0.572179626272357
3678,6,76427,-0.126976258130372,0.135224399547548,0.348370720140351
3681,6,76526,-0.117420233401651,0.138114914832966,0.395810552243384
3682,6,78316,0.0192941747214647,0.136053002771729,0.887308091201815
3683,6,78381,0.0255792198100824,0.136027054217502,0.850949353398218
3684,6,78862,0.0284913021618192,0.136081322649767,0.834280438686479
3685,6,78907,-0.00502496498597838,0.135888137119155,0.970522901391637
3686,6,79638,0.0730043954519471,0.135978361789395,0.591687032939848
3687,6,79955,0.0284050193586071,0.136271537202393,0.835002321663432
3688,6,80725,0.0882556070212025,0.135325718174574,0.514714823581562
3689,6,80860,0.090053218880464,0.135657663207386,0.507234366761928
3690,6,83761,0.0986169457780067,0.135678932876795,0.467805378110287
3692,6,88005,0.095730611580677,0.139592831193479,0.493299096305
3693,6,88006,0.0988214374478136,0.139157847013278,0.47808669681225
3696,6,88398,0.0934673381231785,0.137790780520688,0.498008197463732
3697,6,88475,0.0916599623335661,0.13675928613585,0.50315039577644
3698,6,90318,0.0262212203530415,0.135400027926739,0.846555517900181
3699,6,91505,0.0248076587163288,0.135940993555843,0.855304188010227
3700,6,91959,0.0260331382662429,0.137370991601043,0.849802256018862
3701,6,92208,0.0117377062133983,0.135805138689762,0.931173204656796
3702,6,95448,-0.213534729517913,0.137209190180559,0.120539646540667
3703,6,95468,-0.219557720715861,0.137192519146321,0.110412802423893
3704,6,95926,0.0365413336903317,0.136134049354337,0.788531527953382
3708,6,98879,-0.279008318710519,0.136835912400182,0.0421946077551878
3710,6,101306,-0.310150304777748,0.134292841291693,0.0214920523932968
3711,6,101424,-0.23176324200146,0.135143510647763,0.087233525517288
3712,6,101439,-0.237514297386728,0.135808626023746,0.081179259478606
3713,6,101478,-0.264820293853896,0.135665490319477,0.051727425602407
3717,6,106653,-0.0995124945748346,0.135601918369204,0.463522674446588
3718,6,107478,-0.129386935486048,0.134669708306936,0.337324258440628
3719,6,107527,-0.134660194734217,0.134552598751297,0.317609206285462
3722,6,111711,-0.157353132997965,0.135044168963661,0.244725803534363
3723,6,114692,-0.117775993495247,0.134453810701581,0.381648119775569
3724,6,114714,-0.113883975832871,0.134463308711987,0.397595671098688
3725,6,115037,-0.0465712954184889,0.136033200882152,0.732289438514682
3726,6,116654,-0.156771750241599,0.134169058052137,0.243408050398965
3728,6,119386,0.0432221710913874,0.1354677106822,0.749870606879111
3729,6,123079,-0.0208393696591772,0.13576935654118,0.878098819987517
3730,6,146131,-0.0202717454135972,0.136368271046616,0.88191121680752
3731,6,151731,0.00903564584170946,0.135041580026082,0.946691151144359
3733,6,157270,-0.0670625074362101,0.134588633099051,0.618598662965868
3734,6,158136,-0.0809736446787447,0.136902412774956,0.554584243242367
3735,6,158910,-0.0977996273296103,0.134293611910614,0.466941982791658
3736,6,162526,-0.067532219317112,0.134999953535293,0.617218624089564
3737,6,163117,-0.0204597798607604,0.135256137905827,0.879851567314402
3738,6,163321,-0.0785138651336659,0.134407748219133,0.559494605747818
3739,6,163435,-0.0548419552627041,0.135067736197132,0.684964386186103
3741,6,166074,-0.121305592916955,0.135291079285218,0.370529206908169
3743,6,167198,-0.177100515839224,0.134687281638052,0.189396553852049
3750,6,168223,-0.146736626864124,0.135145019733482,0.278320952505608
3753,6,168572,-0.108700204394958,0.134645735528852,0.420034286574795
3754,6,173904,-0.186912704848473,0.135731164135007,0.169360056639478
3755,6,175273,-0.234961780255052,0.134225956842463,0.0809017699886285
3756,6,178778,-0.175022977341404,0.134658484992844,0.194533220437867
3759,6,180643,-0.221083321793817,0.134331273661131,0.100693575963446
3760,6,183039,-0.095655961913954,0.134983981552416,0.479011415373089
3761,6,183936,-0.0679465777081066,0.134994003728557,0.615045962775402
3762,6,184860,-0.0437725147025329,0.134860775390468,0.745694564659378
3763,6,187264,-0.0104086013517269,0.134934255089648,0.938557213557134
3765,6,188423,-0.0258676741821743,0.136425230881167,0.849723234522872
3766,6,188938,-0.0234597675525224,0.135585517329882,0.862730460477834
3767,6,189863,-0.0296514068030155,0.135048221775399,0.826339487870705
3771,6,192593,-0.0254729919239979,0.136141190890802,0.851684105340161
3772,6,193272,0.00687955371871279,0.134784394480919,0.959321580514207
3773,6,193671,-0.0155318932834425,0.135424148922771,0.908755476364785
3774,6,199005,0.17959257320665,0.134897520077494,0.183940894931589
3775,6,199448,0.175602979865747,0.137769673925273,0.203284729106564
3776,6,201624,0.189423047856673,0.136503465205977,0.166110007027011
3777,6,201882,0.200872366922194,0.134947646805072,0.13750641713916
3778,6,203342,0.214717261662283,0.135275674199545,0.113349741495103
3779,6,204006,0.17685691412138,0.134153437968702,0.188251912805135
3780,6,204440,0.194156088187237,0.134202582523076,0.148857455554285
3781,6,204681,0.185885964953793,0.133953588598087,0.166106988496583
3783,6,208815,0.014029485883353,0.134464273051967,0.916961837841197
3784,6,208850,0.0183699755925613,0.134848529938044,0.891719691568727
3786,6,211447,0.0258086725456473,0.134294567612063,0.847712052474109
3787,6,212247,0.113552173398096,0.134330454942658,0.398504981387815
3788,6,214251,0.0607425267418449,0.135021958891552,0.65307924832985
3789,6,216365,0.0596778496506184,0.13515218137381,0.659077708909029
3790,6,221588,0.0960478999868776,0.134509118182121,0.4756604884541
3791,6,223266,0.0948638811204934,0.136498246099342,0.487523519786644
3792,6,223299,0.105714711198378,0.134734639452851,0.433206020094947
3793,6,225352,-0.0551838579614275,0.134535977618598,0.681923336809606
3794,6,226182,-0.0995389024714345,0.135297050735486,0.462397961914512
3795,6,226781,-0.0682506212596402,0.136613231716466,0.61767495592292
3796,6,226929,-0.0844183446012108,0.135854540952702,0.534745604170257
3799,6,227356,-0.123951753105516,0.13721947765685,0.3669772856705
3800,6,229335,-0.0486879154151059,0.136964735665876,0.722444032161104
3801,6,229567,-0.0571669077398646,0.134448853646535,0.670953999104595
3802,6,231725,-0.0321769871791428,0.13506695959472,0.811841020309611
3803,6,232479,0.00495255869782077,0.137056168364219,0.971194941601389
3804,6,233698,0.0329966164532981,0.136402088795288,0.808992716817322
3805,6,234833,0.0273080112303582,0.134310598559934,0.839002188534193
3806,6,236114,0.0266031984818952,0.135091852777578,0.843998198465273
3807,6,240423,0.069173553959933,0.134693043469977,0.607877853512053
3808,6,240985,0.0844122782180591,0.134770804864302,0.531497088871818
3809,6,242390,0.0471821927641174,0.135634244248389,0.728150091244687
3811,6,244301,0.0461433812096878,0.135487719679369,0.733628082050654
3812,6,244932,0.00951049754165723,0.134507736179799,0.943671822978958
3813,6,245484,-0.0569213117160269,0.136928894794747,0.677882286736149
3814,6,245505,-0.0747436286689655,0.136438336618824,0.584161831950818
3815,6,245506,-0.0747436286689655,0.136438336618824,0.584161831950818
3816,6,245578,-0.0573707191533344,0.13529180648857,0.671786410203401
3817,6,245636,-0.101321946350188,0.135673286672285,0.455676349941693
3821,6,246705,0.0656656150252168,0.134420917599367,0.62549380273631
3823,6,251165,0.0387272660301819,0.134349076515084,0.773318034561336
3824,6,252271,0.0310598326421088,0.135144996610351,0.818360103585211
3827,6,253758,0.0479130915255852,0.134294252034643,0.721471975314329
3828,6,255018,0.023095907154931,0.135042200425128,0.864300265133535
3829,6,255233,0.0545231039313401,0.135392332958321,0.687409375879314
3830,6,256493,0.0366399931490791,0.134450087950148,0.785383525765376
3832,6,259953,-0.00399986717492621,0.134851906437732,0.976354031347607
3833,6,260068,-0.0203554788106267,0.135275571747371,0.880476475769468
3834,6,260462,0.0123204823437194,0.135482408582316,0.927593534274273
3836,6,261981,-0.0234931544074748,0.135844442313473,0.862796454554623
3838,6,264000,0.0248688141320065,0.135865576133632,0.854871836480412
3839,6,264618,0.0272946729908489,0.13428108628901,0.839044864652879
3840,6,264756,-0.0142318367258712,0.134464212811825,0.915768565997899
3841,6,265060,-0.00929956512343877,0.134317550739677,0.944841236327558
3843,6,265477,0.0466651645715277,0.134854823705218,0.729518794007301
3844,6,266478,0.0155664669147923,0.134676973240757,0.908048179751683
3845,6,266518,0.0246545892637611,0.135297255281598,0.855510482328517
3846,6,266627,0.0527302223594681,0.13468857226205,0.695665844742349
3849,6,268911,0.0401320909099445,0.134679596961471,0.765892233790015
3850,6,269163,0.0774088225747308,0.134814752756905,0.566207235507588
3864,7,1581,-0.111961144779836,0.135916443156296,0.410637920820463
3866,7,4704,-0.100256625196279,0.1344346097865,0.456305697718642
3867,7,5119,-0.178171568554364,0.134646787016031,0.186608176264118
3868,7,5218,-0.143351227995775,0.138040942359778,0.299762588328993
3869,7,7125,-0.239267536596014,0.135799907503943,0.078949628933228
3870,7,7291,-0.229316981061331,0.134166980507638,0.0882944862051153
3872,7,8513,-0.156275984438606,0.267450877559944,0.559380560888916
3878,7,11349,-0.174739662744309,0.134354814207151,0.194249453249914
3880,7,12575,-0.125650347278083,0.134715000480957,0.351606000857849
3881,7,12595,-0.0746845483686854,0.134662345154663,0.579515375956697
3882,7,14747,-0.145614575015548,0.135826077801652,0.284422585239971
3883,7,16567,-0.100572842203261,0.136267440705447,0.460971495131548
3889,7,17880,-0.113269703963511,0.136355364746965,0.406707500423749
3892,7,19896,-0.107826102874947,0.135636192373881,0.427167698235649
3894,7,20120,-0.0430611002885644,0.136749069518844,0.753030191979131
3895,7,20451,-0.085135218009428,0.135464543560825,0.530103397431201
3896,7,21017,-0.185949695689066,0.136080482253558,0.172661705411367
3899,7,22886,-0.150383125147043,0.135744446564498,0.268685206281846
3900,7,23383,-0.0561795185681922,0.136323197873818,0.680512349519646
3901,7,25886,-0.144719534479804,0.135471292323502,0.286129996739375
3902,7,25887,-0.0695106965942322,0.136378689439963,0.610587964735551
3903,7,26093,-0.073369572687086,0.13616780035316,0.590352523107081
3904,7,27156,-0.116633254878472,0.135687542031997,0.390608200171357
3905,7,27279,-0.128485112287658,0.135532901058943,0.343778266538549
3906,7,27302,-0.186663658175948,0.134232693709043,0.165223525741449
3907,7,27344,-0.121635138644259,0.134969857199792,0.368095238115036
3908,7,27579,-0.096687470750456,0.134367836181599,0.472264043723256
3909,7,27845,-0.0289348653917453,0.136188682596431,0.831869563320902
3910,7,28091,-0.00735759620127296,0.13491985816467,0.956541299104261
3911,7,28799,-0.0214130615405582,0.135255719890057,0.874298811884543
3912,7,29465,-0.0976169050813933,0.134977857801133,0.470031758817905
3913,7,29523,-0.0716999617048303,0.134842928175553,0.595247820649945
3915,7,30416,-0.0479190256740331,0.13474903687076,0.722339945159516
3916,7,31914,-0.134266927001713,0.136009776499584,0.324227691812345
3917,7,32231,-0.0465940022972663,0.134441359300061,0.729117192669942
3918,7,32249,-0.0465500573316444,0.13444351884847,0.729366772388535
3919,7,33274,-0.0543460373908207,0.134622943143235,0.686684571307811
3920,7,33393,-0.0261195275567095,0.135996098334095,0.847804968722006
3921,7,33441,-0.0367093861673879,0.135986978714161,0.787358151746278
3922,7,33830,-0.0571477291547224,0.135449847954914,0.673347086506712
3923,7,34423,-0.0279193028103224,0.135252358591031,0.83657890658767
3924,7,34625,-0.0279193028103224,0.135252358591031,0.83657890658767
3925,7,34691,0.0290961342999261,0.134508247293863,0.828867265986845
3926,7,34805,-0.075595021179075,0.135249174353342,0.576562882883606
3927,7,34808,0.0112058791127586,0.135422116133821,0.934098995418504
3928,7,35435,0.0697457728440306,0.134489249114315,0.604366458608113
3929,7,35488,0.0942245404822731,0.135805661941051,0.488252068757412
3931,7,36074,0.0508893210175947,0.134608708062808,0.705617928377494
3932,7,36180,0.0910037024022879,0.134609418571709,0.499446839309309
3933,7,37288,-0.0288731453835419,0.134939473734574,0.830693145197753
3934,7,37933,-0.0401206096526344,0.135415240964496,0.767191716297493
3935,7,39044,0.0341380091477141,0.136990625813613,0.803351323365598
3937,7,39884,-0.0991358965714014,0.13441363657693,0.461281900879409
3938,7,41124,-0.147867870104598,0.134242189720334,0.271429269492585
3939,7,41301,-0.138973158507405,0.135488335984765,0.305725726154661
3940,7,41497,-0.134912763088643,0.134654346435557,0.317068958085265
3942,7,41874,-0.169414527456788,0.134737836373154,0.209453021138451
3943,7,41917,-0.165982072335233,0.13440651374819,0.217679463426681
3944,7,42056,-0.0855931461765729,0.134909845313674,0.526200094334607
3945,7,42627,-0.00260409855019024,0.134653943285076,0.984581444788757
3947,7,43683,0.00360194092837996,0.134653878144318,0.978674546712742
3948,7,45046,-0.0185248689375712,0.135256927842081,0.891140024845013
3949,7,45136,0.00486501130567545,0.134843289167885,0.971239758674223
3953,7,45565,0.0158436631494062,0.134843035029955,0.906532980376214
3954,7,45777,-0.0182122563273675,0.134462852447367,0.892337628420638
3956,7,46298,0.00322887439338125,0.134301482827223,0.980832702847027
3958,7,47015,0.00238212465258221,0.134666706663445,0.985896918362813
3959,7,47250,0.0331114777669498,0.1346552341901,0.805903959525947
3960,7,47587,-0.0253036768740123,0.135613879467164,0.852092280396283
3961,7,48435,0.00371577520582612,0.134472549742028,0.977971097526593
3967,7,49339,0.0886467857718505,0.135336887301572,0.512888992045802
3968,7,50874,0.0278290459368113,0.135612478008377,0.837526284028016
3971,7,53407,-0.0162068920204836,0.135847458404356,0.905103855774446
3972,7,53416,-0.042233137351086,0.134261698634125,0.753282848970832
3973,7,53455,-0.0430519287536353,0.13600142096514,0.751768403983928
3974,7,53544,-0.074735593634554,0.135555704210275,0.581757958266301
3975,7,53637,-0.0447503921369287,0.135411130846794,0.741234911244678
3976,7,53662,-0.0365785640963032,0.134262185072304,0.785442012703078
3977,7,53700,-0.0289610124767124,0.134271666720841,0.829354220354047
3978,7,53702,-0.0174377352172394,0.134842477745159,0.897178650115503
3979,7,54897,-0.0413068605673098,0.134827747949536,0.759505353664053
3980,7,55912,-0.0245859848313422,0.134457862743763,0.855018559254764
3983,7,61773,-0.0129801122062372,0.136001449014919,0.924018719412332
3984,7,62689,-0.0385507516753301,0.136987309271167,0.7785543853213
3985,7,64143,-0.0160859820945752,0.13446362066245,0.904843723998472
3986,7,65725,-0.0350518111372548,0.135022046831221,0.795323169632663
3987,7,66075,-0.0391369629409676,0.134481967661765,0.771206820453552
3988,7,66339,-0.048353152648028,0.134458651216676,0.719351184061729
3989,7,66563,-0.0468491005985489,0.134265792152592,0.727351360516447
3990,7,66622,-0.0518589030143373,0.134444364716378,0.699930765060179
3993,7,68261,-0.0181055632013317,0.134479825809531,0.892977951759825
3994,7,68513,-0.0119840951580209,0.134515649634407,0.929060341262143
3999,7,70413,-0.00930966613321141,0.134497186592166,0.944855052424608
4002,7,74414,-0.047746138555339,0.134746014322647,0.723294355754533
4003,7,80505,0.0981119191104291,0.134364911093139,0.465758333011365
4008,7,83968,0.0658646354585355,0.134608373719602,0.624929230445128
4010,7,87147,0.0551611402655159,0.134622003998034,0.682239115740755
4012,7,87833,0.0595228265329142,0.134616740858699,0.658640502869167
4013,7,87999,0.0370178951605342,0.135024847192826,0.784124966960214
4014,7,88913,0.0521613919194954,0.134834168595109,0.699096004930268
4016,7,90591,0.0138214259988827,0.135032931170875,0.918532253242454
4017,7,92844,0.0209879630215699,0.134512523535589,0.876098716669781
4018,7,98223,-0.060003056071806,0.137077521161205,0.661849129223359
4019,7,101935,-0.0678912389957146,0.134797247464403,0.614818350271627
4020,7,102167,-0.0838254267648264,0.136763483459017,0.540322206466518
4022,7,103626,-0.0689533300227116,0.134870502588728,0.609491557207161
