SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2233,4,722056,-0.0235116740336778,0.0626498242106675,0.707672312847334
2234,4,724885,-0.0317478076892232,0.0629255151251925,0.614203798477873
2235,4,727323,-0.069596473491331,0.0637774325928371,0.275911636351415
2236,4,730263,-0.0710835718694856,0.0636558339240973,0.264888155878367
2237,4,732758,-0.0332336183619346,0.0856214992584063,0.69814216861679
2238,4,732994,-0.0243650723340926,0.0625247726247737,0.697003233045823
2239,4,736459,-0.0365304463536981,0.0623209040124439,0.558138021541323
2240,4,736615,-0.0314221753674822,0.0626555063795084,0.616326964675484
2241,4,736769,-0.0438559457623502,0.0629826365441897,0.486687906691997
2242,4,736908,-0.037151099445151,0.062852843436561,0.55484466309228
2243,4,738776,-0.0356619026033349,0.0624592572093816,0.568388263031998
2244,4,741699,-0.0316874402429073,0.062681667828508,0.613502397028171
2245,4,741737,-0.0253033684361509,0.062571486783045,0.686169860633045
2247,4,746943,-0.0239719052495924,0.0625391244170204,0.701720263697198
2254,4,749708,-0.0261218157909907,0.0622002098303924,0.674767637867953
2256,4,755257,-0.0592532372436052,0.0622152791425965,0.341550665452998
2257,4,756788,-0.052929448437134,0.0624349797005116,0.397149912250449
2258,4,756811,-0.0590130389054556,0.0624592938644744,0.34539498642016
2263,4,760553,-0.0590130389054556,0.0624592938644744,0.34539498642016
2264,4,760734,-0.0155589337158154,0.0634879746209252,0.806545418045493
2265,4,762727,-0.0718215239301681,0.062663132094462,0.25250829141187
2266,4,764905,-0.0975684961780849,0.0623781590782269,0.118679480620754
2267,4,765852,-0.107754284119459,0.0626117175917059,0.0861284342323067
2268,4,767117,-0.108871988830363,0.0624481055368683,0.0821345030494678
2269,4,769065,-0.123791174611083,0.0620840040564113,0.0469286474027718
2270,4,769779,-0.108554168906201,0.061972453857194,0.0807020823886889
2271,4,769848,0.00130235507693412,0.0625277487205936,0.983394283712572
2272,4,769943,-0.0441117253206509,0.0630014809476284,0.484282545177113
2273,4,778367,-0.0283216985842672,0.0634796406931677,0.655759515635384
2274,4,778573,-0.071503079038485,0.0626490605355695,0.254507429577806
2275,4,781689,-0.0165363840440401,0.0629466073816185,0.792931269887345
2276,4,782125,-0.0363719754825998,0.0622061904930328,0.559122795734216
2277,4,782960,-0.0231872074938939,0.0624843339016203,0.710794344883365
2278,4,783543,-0.0205208183912953,0.0622237826220744,0.741753805578996
2279,4,784282,-0.0192346001765268,0.0626679608793677,0.75907856504917
2280,4,789241,-0.0206033595502126,0.0622707759601521,0.740941078061417
2281,4,794376,-0.0149174605185808,0.062583931020742,0.81174075500241
2282,4,794951,-0.0282518317535476,0.0626682916164715,0.652399375121153
2283,4,795775,-0.0387973537680204,0.0629138128076183,0.537846843639115
2284,4,795937,-0.0188791473169852,0.0633951188218279,0.766030030973078
2285,4,797067,-0.0234721254738869,0.0631129311812633,0.710185423948443
2286,4,797405,-0.0292262446632068,0.0636115715278275,0.646194898376874
2289,4,802519,-0.0114843774118802,0.0621482571243984,0.853499858286151
2292,4,808113,-0.0157280691598233,0.0623165684486821,0.800886640763746
2295,4,811690,-0.0110879592087297,0.0624090991305824,0.859087391814473
2296,4,812053,-0.0219562874012096,0.0622370930234375,0.724460489929722
2297,4,814423,-0.0390457844975678,0.0622973749556389,0.531218727878743
2299,4,816707,-0.00627213985432788,0.0621445141598002,0.919664681387143
2300,4,817314,-0.0291715868480442,0.0636777153299174,0.647153163244188
2301,4,817489,-0.0197239534634501,0.0628468997678079,0.753826944646322
2302,4,817645,-0.0366451122649715,0.0624660781005694,0.557820341796248
2303,4,817729,-0.025015065141935,0.0623079673994029,0.688313682198687
2305,4,820654,-0.0232362050748965,0.0625737581206751,0.710606300320664
2306,4,821138,-0.0365979050509234,0.0626440439487027,0.559445444634262
2307,4,825050,-0.0512664699075648,0.0622604595685776,0.410825478059821
2308,4,825273,-0.0703650835687076,0.0622075888136276,0.258766811393251
2309,4,826151,-0.0415435932041196,0.0623845733929461,0.50589246852972
2310,4,826324,-0.0511092474745089,0.0623575230447406,0.412987869663304
2313,4,831973,-0.0514392555022601,0.0634791321692387,0.418294577367796
2314,4,832289,-0.0553743636693157,0.0620813420677119,0.37301947007685
2315,4,834790,-0.0335287082699731,0.0622224780923869,0.590328617531229
2316,4,835165,-0.0416461247571577,0.0623004828255069,0.504269258221607
2317,4,835337,-0.0296932617313694,0.0623918763101038,0.634428966631797
2318,4,838720,-0.0138043025259597,0.0629403637833733,0.826524798791914
2319,4,839960,-0.0147669693408159,0.063701245915473,0.816815236762652
2320,4,842152,-0.00852144186528897,0.0635975895042,0.893486828787833
2321,4,842326,-0.00148352039175513,0.0626802748291294,0.981130757934408
2322,4,842566,-0.00899826181134241,0.0628639357157547,0.886262314709162
2323,4,843045,0.00550277663776805,0.0624112021490316,0.929791800703321
2324,4,843203,-0.01066220982723,0.0632349656050316,0.866197964964177
2325,4,843659,0.0210924306220125,0.0631521444571228,0.738582493569
2326,4,843707,-0.00519536619068373,0.0622317739835012,0.933513908416642
2327,4,843818,-9.21370830809579e-05,0.0629527601329126,0.99883305062657
2328,4,843920,-0.0157018474430469,0.0623264261333948,0.801242389862126
2329,4,843927,-0.010017242956846,0.0628574425781153,0.873472872429846
2330,4,844384,0.00359901506729559,0.0628533572330552,0.954370077794012
2331,4,844958,0.0168322381294428,0.0627099791265443,0.78853743167661
2332,4,845665,0.0300131603035901,0.0623874904701083,0.63076012452171
2333,4,845722,0.0338276710204956,0.0622073177190249,0.586929770017791
2335,4,846867,0.03499690312718,0.0623041907899092,0.574669893460727
2336,4,847743,0.0453141752163535,0.0622013222109544,0.466785535893072
2337,4,847796,0.0222394057400101,0.0629365621457156,0.724027807942472
2338,4,847822,0.0754525512070145,0.0622202820542484,0.226067670818895
2339,4,848136,0.0764593045305917,0.0625621214911206,0.222472337929936
2340,4,849577,0.106446285658799,0.0624599510367205,0.0892175983863959
2341,4,850450,0.0254080452277486,0.0631148971220498,0.687509641606762
2342,4,851053,0.0313295366737266,0.0622979111172078,0.6153491298683
2343,4,851208,0.00623945590218565,0.0626754426263563,0.920756637175019
2344,4,851282,0.0114773298632783,0.062323131770634,0.853994917493623
2345,4,851750,0.0196408119535607,0.0624937296128513,0.753490614045202
2346,4,852621,0.017884172252987,0.0623247603949619,0.774317952315924
2347,4,855191,0.0812022869408457,0.0622116243104178,0.192654773533511
2348,4,855322,0.0639658589094098,0.062246866997034,0.304834248248018
2349,4,855709,0.0590511568559329,0.0631387925403444,0.350293918873815
2350,4,856696,0.0835296709255018,0.0622152476650523,0.180266959737498
2351,4,857609,0.0774013818836462,0.062371031974092,0.215436153355106
2352,4,857970,0.0607357459581699,0.100405248533645,0.545630039067436
2353,4,858371,0.0112841696047755,0.0627275407456635,0.857340740332496
2354,4,861346,0.00338208718090211,0.0621471006514343,0.956630792994007
2355,4,861441,0.0210440000594833,0.0626643125149484,0.737205266796165
2356,4,861470,0.0291423342517169,0.0629610457512942,0.64374782313637
2357,4,861549,0.01279296744954,0.0625345129735432,0.838022471496447
2358,4,861716,0.0181057704749591,0.0630475240060589,0.774145639464744
2361,4,863847,0.00169243140209938,0.0625083610993851,0.97841499064163
2362,4,863856,0.00357467048600744,0.0634027963578766,0.95507072582643
2363,4,864546,0.00542830618125362,0.0625883003912281,0.930935013818938
2366,4,865297,0.00442217561123286,0.0633080949057823,0.944351280883467
2367,4,866929,0.0103537762634948,0.0630749038720307,0.869706624759572
2368,4,867989,0.0295288041613985,0.0623920974177835,0.636307421921321
2369,4,870200,0.0242426203064982,0.0624034908289221,0.697893715067739
2370,4,870855,0.0109862852550345,0.0632142665801525,0.862126669367638
2371,4,871120,0.00775758137798012,0.0627631886232959,0.901701691508715
2372,4,871373,-0.0327356259271932,0.0626606087694862,0.601700403872173
2384,4,884500,-0.0293421701975587,0.06253114734846,0.639187159688416
2385,4,884706,-0.00653492857947857,0.0622735708962828,0.916483783465871
2388,4,888476,-0.040248631610537,0.0625313726679735,0.520217108026236
2389,4,889739,-0.0314958008871462,0.0626834447036917,0.615658657473579
2390,4,889957,-0.0476307667257034,0.0630263460740876,0.4503163490951
2391,4,891344,-0.058689120507594,0.0623782253574276,0.34742046308999
2392,4,891466,-0.0427521275802214,0.0624149244657093,0.493814618150732
2393,4,892444,-0.0592597884673846,0.0628655787952352,0.346508287307211
2395,4,894785,-0.0643494369540525,0.0620920224205579,0.30074551337124
2396,4,896181,-0.0537714863259829,0.0623595894481139,0.389118330478553
2397,4,896785,-0.0406947700214619,0.0627648940184904,0.517168271584163
2398,4,903873,-0.0408240356565639,0.0632428831756533,0.519014842612552
2400,4,906490,0.00540133370101206,0.062527126256766,0.93121026412385
2401,4,908655,0.00470447459441539,0.0623980555820134,0.939943487954877
2402,4,909027,-0.0261308063814015,0.0627205149684543,0.677207430589853
2403,4,909524,-0.0362708136768238,0.0625208488793859,0.562190667494968
2404,4,910018,-0.0348526172449778,0.062446669538238,0.577117532925158
2406,4,911766,-0.0183986551486591,0.0628203046059222,0.769787854886767
2408,4,912509,-0.030791501483343,0.0625465889177653,0.622815391008041
2409,4,912557,-0.0848967447278845,0.0620720553882144,0.172272087369928
2410,4,913736,-0.101679739545471,0.0626202276471473,0.105321272602258
2413,4,914902,-0.09790561593933,0.0633303749580798,0.123012560499056
2414,4,914952,-0.139419399702392,0.0633137348403889,0.0283086647766263
2415,4,915199,-0.141325609111262,0.0629740860174308,0.0254395430996851
2419,4,916142,-0.129489570498438,0.0625692562238381,0.0392225885288531
2420,4,916254,-0.128183844970511,0.0621250030646701,0.0398128256369057
2421,4,916444,-0.169515254443067,0.0619564041423843,0.00653261213297719
2422,4,917149,-0.157056758930087,0.0623014017390718,0.0121448362264939
2423,4,917833,-0.159722540909885,0.0621011525155087,0.0105204774417121
2424,4,918606,-0.156894404549703,0.0620344192351287,0.0118686888669549
2425,4,923675,-0.142021096995086,0.0621308299709383,0.0228557393994768
2426,4,924091,-0.117899195272074,0.0621274196937163,0.0585513058888066
2427,4,924619,-0.106239411264053,0.0624307768212138,0.08968923166321
2429,4,926384,-0.116985331087435,0.0623386429453758,0.0613962914751538
2430,4,926385,-0.112827221722457,0.062219298049059,0.0706223634201091
2431,4,926405,-0.115971240904757,0.0618577219316045,0.0616448927286136
2432,4,926695,-0.113985827725914,0.0622942381730549,0.0681234691712791
2433,4,926907,-0.118602450419444,0.061927157619835,0.0562757230257981
2434,4,927194,-0.139659371243938,0.0617957383153916,0.0244291406323297
2435,4,927218,-0.130502190678906,0.0623941904859947,0.0371907158733732
2436,4,927223,-0.122018784594241,0.0623570584000909,0.0511617976138743
2437,4,927509,-0.110122484854546,0.0621956772650063,0.077493388831884
2438,4,927559,-0.0930789857903346,0.0628967885654361,0.139800185711548
2439,4,927577,-0.111606636115242,0.0623490170295465,0.0743059774071478
2440,4,928575,-0.038419015176136,0.063168490142682,0.543446586198355
2441,4,929694,-0.00621052492208818,0.0630570782318187,0.921598695456718
2442,4,930648,-0.0218489631249975,0.0628661130573119,0.728387138458247
2443,4,930822,-0.051762586569495,0.0628144586876308,0.410464571600919
2444,4,930823,-0.0169141922397542,0.0637160248793824,0.790808431925159
2445,4,930964,-0.0522335130050495,0.0624903271292256,0.403795948691195
2446,4,932727,-0.0572362755703867,0.0630558372950352,0.364651859612444
2447,4,934187,-0.0609336354505815,0.062468006532181,0.330011262209432
2448,4,934911,-0.0747207726009574,0.0628569997414326,0.235340173697986
2449,4,936493,-0.0525184018103021,0.0629959588552887,0.405025703818744
2450,4,936521,-0.020810127645232,0.0625961119333718,0.739746212591118
2451,4,936663,0.035125950190955,0.0627532871477655,0.576007171829296
2452,4,937563,0.0312414532158789,0.0626057791978065,0.618077058106408
2455,4,938323,-0.012594306150775,0.0624468526569389,0.840282756851412
2456,4,938510,0.00169707850449824,0.0630650129025574,0.978546736343556
2457,4,938617,0.0198142464108094,0.06249952902148,0.75140800355949
2458,4,941039,0.0211513428833758,0.0626842297555424,0.735995688219513
2459,4,941936,0.039323896145302,0.0628187914646494,0.531726448338495
2460,4,942067,0.0462599471093412,0.0622735353119855,0.458066058537246
2461,4,942069,0.0495655563430485,0.0620913432557724,0.425251461278171
2462,4,942533,0.0382748271728626,0.0624633094398467,0.540431605687073
2463,4,944445,0.0289509219070196,0.0622172275725982,0.641989225634518
2464,4,947317,0.0360454381785064,0.0624670665190637,0.56428627067814
2465,4,948413,0.0270049716376288,0.0625844229135398,0.666370661708319
2466,4,949523,0.0419657770667652,0.0623837728996236,0.501576104908363
2467,4,950108,0.0359326075360345,0.0623875219742927,0.565010412147106
2468,4,953287,0.0675226554064148,0.0626645898376488,0.281981631579747
2469,4,956734,0.0648550587430378,0.0629399379833278,0.303514738496531
2471,4,959283,0.0600111675554548,0.0623271366227614,0.336286053117494
2472,4,960412,-0.0058250715134834,0.0631613611301278,0.926571402687959
2473,4,960833,0.0240524519950314,0.0625728843758261,0.70092014561757
2474,4,961744,0.00502143241317621,0.0635881948339436,0.93710282308697
2475,4,962979,0.0328195874718156,0.0631928324633368,0.603837864070597
2477,4,964930,-0.000808438914921432,0.0625382050227172,0.989693240162188
2478,4,965160,-0.00338031050288484,0.0623613115807806,0.956802301664969
2479,4,969630,-0.0231871715071131,0.0633006275696026,0.714358883527543
2481,4,973283,-0.0323049344873362,0.0625026514709855,0.605579635869937
2482,4,974042,0.0177061335346938,0.0625013215802979,0.777118960959574
2483,4,974632,-0.0181056760624027,0.0627812771235557,0.773215246863691
2484,4,974689,-0.00729787820247722,0.0631609276965814,0.90807949573385
2485,4,974731,0.000217822065011872,0.0621512619169364,0.997205632533979
2492,4,975090,-0.0198062545255697,0.0623172097201448,0.750802115892165
2493,4,975108,-0.0131107652520364,0.0627606674701983,0.834646027978846
2496,4,975252,0.00381263786645661,0.0624323142901182,0.95133934218092
2497,4,975354,-0.010967027224717,0.0624091596639538,0.860608518067868
2498,4,975573,-0.068019359865648,0.0627084089266203,0.278797977950861
2499,4,975702,-0.0524451737450473,0.0627658971894546,0.403963179962907
2504,4,976707,-0.0694249859706419,0.0632844248655819,0.273375556600737
2505,4,977037,-0.0751257656267067,0.0627566850977665,0.232072496369274
2506,4,977428,-0.0331041364651219,0.062803225532056,0.598449092681046
2507,4,979983,-0.0404445698760515,0.0624192810924212,0.51743853360706
2508,4,980596,-0.0263280744510358,0.0636465923493004,0.679374033595433
2509,4,980779,-0.0479859115162964,0.0626137523002298,0.443962569421895
2510,4,980835,-0.0265808739615559,0.0623578460183625,0.670175658199743
2511,4,996583,-0.0347599349325797,0.0628814987694759,0.580760668065385
2512,4,997624,-0.0329645767271415,0.062860974488605,0.600326373141715
2513,4,998174,-0.037364568942242,0.0623668585775071,0.549484247119702
2514,4,1112991,-0.0253761164555879,0.0624393082335493,0.684685798053322
2515,4,1118719,-0.00593466613948654,0.0625851815776754,0.924507298899842
2516,4,1123519,0.0133865633803017,0.0626477746378839,0.830920134875367
2517,4,1123610,0.0109786693859506,0.0623278138545169,0.860281833809139
2518,4,1123959,0.0445922477158142,0.0626398801888508,0.477007607380434
2519,4,1126543,0.00632692055431307,0.0629924487308213,0.920052550939232
2520,4,1127480,0.0650918241410266,0.0621447086739231,0.295620963171579
2521,4,1133634,0.0245165130992188,0.0623262445203984,0.694292714037405
2522,4,1137173,0.00439130683067563,0.0625159299510257,0.944040021028027
2523,4,1138274,0.0185202207926462,0.0626021389986204,0.767526177536512
2524,4,1138987,0.00399128492395878,0.0621567538241557,0.948836802840876
2525,4,1141284,0.0167855740764286,0.0627612024646361,0.789277788909308
2526,4,1144564,0.0137719444932651,0.0635845315582443,0.828650902006229
2537,4,1156518,0.00634262523074027,0.0624080130567401,0.91910681173197
2538,4,1156658,0.00480916160944433,0.0624979800266945,0.938707653390064
2539,4,1156839,-0.00059686948101878,0.0629527523082596,0.992440542779128
2540,4,1157271,0.0149999868622216,0.0622360836025941,0.809681460462408
2542,4,1161556,-0.00119369188709928,0.062456356807989,0.984762224588944
2543,4,1166231,-0.00819669797472834,0.062427164820332,0.895612648178107
2544,4,1171385,0.0130909589248886,0.062182507388595,0.833379577577633
2545,4,1171794,0.0047155235956616,0.0626653178916502,0.940058956824427
2546,4,1171863,0.0152903050471161,0.0622280463184588,0.80604639658342
2547,4,1172380,0.00946382047276418,0.0632149642028658,0.881080061960956
2548,4,1172576,-0.000258399760928115,0.0636840426459442,0.996764862261169
2549,4,1172914,-0.00360293232157688,0.062164628770742,0.953814944150046
2550,4,1173839,-0.00242383223894906,0.0622479298184856,0.968961545563665
2552,4,1175150,-0.0588922063664527,0.0625104281753916,0.346776470368874
2553,4,1175327,-0.0533661580896795,0.0623788893314075,0.392845672025936
2554,4,1175949,-0.0111038163246543,0.0627512174345201,0.859649290962594
2556,4,1176852,-0.0180999765553502,0.0626444191032079,0.772803025949594
2558,4,1181165,-0.0146738033478613,0.0624490308400288,0.814366339200808
2559,4,1184872,-0.0231623973135411,0.062339037806187,0.710446922180059
2561,4,1189750,-0.0715739392787142,0.0632989116032639,0.258936656327959
2562,4,1191476,-0.0588752210900542,0.0622709539222033,0.345066484861057
2563,4,1191692,-0.0345898502455472,0.0624991875231304,0.580309226383155
2564,4,1191935,-0.0388047236903042,0.0621990861019275,0.533109784158086
2565,4,1197131,-0.0783100410351912,0.0625415915388985,0.211352415887191
2566,4,1197837,-0.0860624298042511,0.0622435672405486,0.167639561729696
2567,4,1198548,-0.0781579246385462,0.0622730996907573,0.210278786569118
2568,4,1213560,-0.0261252905388954,0.0625735192022878,0.676556656926184
2570,4,1215342,-0.0578775536751783,0.0627801349195122,0.357205839969082
2571,4,1218917,-0.0401735123576627,0.062639838823907,0.521717178145692
2572,4,1218963,-0.0245488185187389,0.0623183329580506,0.693873439256263
2573,4,1219676,-0.0341973269873322,0.0632988717641448,0.589364097976112
2574,4,1222379,-0.0377897292262017,0.0629114945702317,0.548438052568701
2575,4,1222542,-0.0292031212378918,0.0629254582228451,0.642868815928888
2576,4,1224469,-0.0332497920218198,0.0623838295605988,0.594377711189074
2577,4,1225163,-0.0572635834450645,0.0633401546170667,0.366577770736321
2578,4,1225198,-0.0846406416211724,0.0630624261459419,0.180402723029039
2579,4,1225542,-0.0752533834262798,0.0633055177703776,0.235343660657682
2580,4,1226443,-0.0784161113453577,0.0621803086773883,0.208102593385267
2581,4,1227990,-0.0543191277741978,0.0627059722603247,0.386940772236296
2582,4,1234689,-0.0251168568112089,0.0623078513938682,0.687112064645459
2583,4,1235338,-0.0270309152587247,0.0623953046833092,0.665119295254871
2584,4,1235719,-0.0164731456956386,0.0623160231093225,0.791665680026579
2586,4,1242195,-0.0287800311157776,0.06239308858478,0.64488932459364
2587,4,1242241,0.0268542742871112,0.0624920826818588,0.667659464151922
2588,4,1242383,0.0233544176350148,0.0626619938338234,0.709591939348246
2589,4,1246177,0.0153433369697684,0.0622309479246169,0.805396126523863
2590,4,1248530,0.0207006267914097,0.0624868076884151,0.740629604953508
2591,4,1248695,0.00780910647317661,0.0624421405648017,0.900546068442901
2592,4,1257382,0.000523221279485215,0.0626803183765317,0.993344485487269
2593,4,1257441,0.0387240452250804,0.0627472892000317,0.537538316494641
2594,4,1259337,-0.00478009017051477,0.0633772131401461,0.939921002635541
2595,4,1261236,-0.00535881641287581,0.0624230950604682,0.93163695620556
2596,4,1261386,-0.0194603930982404,0.0625853788333922,0.756028605197858
2597,4,1261899,-0.0119281669804252,0.0624047090915471,0.848524155603529
2599,4,1266919,-0.00571379512614398,0.0627457335701992,0.927494431230311
2600,4,1267444,-0.0113005333726819,0.0628250575954896,0.857355458767219
2601,4,1268273,-0.00531260666037591,0.0627297786475615,0.93255558101078
2602,4,1268325,-0.012733641139517,0.0626906746453851,0.839159375069557
2603,4,1272320,-0.0538771046541944,0.0629280456554404,0.392484549634715
2604,4,1276141,-0.0377718393876421,0.062616563633023,0.546746790942336
2606,4,1278618,-0.0495406118028321,0.0627897349407171,0.430646140367164
2607,4,1278772,-0.052854356791835,0.062641217320198,0.399373128330286
2608,4,1278850,-0.0303953421762855,0.0625172914011264,0.627133457447285
2609,4,1279912,-0.0505927534293436,0.0624131813191215,0.418135786014297
2611,4,1285240,-0.00752465000872272,0.0622791432678554,0.903901282348783
2612,4,1287974,-0.0179254298870502,0.062593655029466,0.774756814712724
2613,4,1291435,-0.00177844579737709,0.0623260536532426,0.977251938523462
2614,4,1292515,-0.018587469835702,0.0624159067169973,0.766030847997625
2615,4,1296513,-0.0480297623888304,0.0623565477544554,0.441670278053144
2616,4,1311626,-0.0627505395908659,0.0623274080438313,0.314725868915323
2617,4,1317259,0.0117624577651533,0.0623466060328373,0.85046587075653
2618,4,1318331,0.0260418693671533,0.0622522453809872,0.675961557776279
2619,4,1318792,-0.0293617441557907,0.0633879634752831,0.64350149294224
2620,4,1321563,-0.0207110144673627,0.0623888202542197,0.740111376331969
2621,4,1323799,-0.0311626445771131,0.0629974344037113,0.621144121334062
2622,4,1333470,-0.0460448188268203,0.0622754635274207,0.460171691012757
2623,4,1333527,-0.0767048027645129,0.06267748741787,0.221843335759549
2624,4,1335357,-0.0773175762602814,0.0626330177612461,0.217854926498181
2625,4,1335426,-0.0980011661349463,0.0625898141819874,0.118298774401175
2626,4,1335638,-0.0387683438337665,0.0629509082891921,0.538390120951795
2628,4,1337514,-0.0674081286233433,0.0625420092364016,0.281856484213506
2629,4,1338262,-0.0997987094656174,0.063973708462177,0.119656943773274
2630,4,1338321,-0.0960618813693365,0.0624885221209791,0.12512244610343
2632,4,1342134,-0.107033582554603,0.0625893758032007,0.0881275792943948
2633,4,1342485,-0.0768009859227474,0.06249431348324,0.219917554926374
2634,4,1345539,-0.0929657834886191,0.0627926028328904,0.139626146769845
2635,4,1345654,-0.108608203876482,0.0627566460552579,0.0843926098732341
2638,4,1352461,-0.10743757550985,0.0624340158607839,0.0861601178885144
2640,4,1353994,-0.0973796659371991,0.0623425292101573,0.119181614122488
2641,4,1354278,-0.0973796659371991,0.0623425292101573,0.119181614122488
2642,4,1354322,-0.101274354414151,0.0626165196013631,0.106690695520059
2645,4,1357789,-0.13397260323923,0.062543022813952,0.0328702438864247
2646,4,1358780,-0.135242606321009,0.0626165407090477,0.0314567242891205
2647,4,1359163,-0.126240083372588,0.0626278556448961,0.0445868192412855
2648,4,1363156,-0.132897426557035,0.0623374121060796,0.0337046886690938
2649,4,1365131,-0.13536366586843,0.0622120656630814,0.0302298056219698
2650,4,1367398,-0.126151256125186,0.0622398052688125,0.0434281592128029
2651,4,1372531,-0.125232006133448,0.0626509551432797,0.0463872365550998
2652,4,1375354,-0.13042876853701,0.0624194239994231,0.0373733127121568
2653,4,1379287,-0.103539958948229,0.0624481455956386,0.0982027670441652
2654,4,1381192,-0.0854781893210589,0.0637136855326159,0.180588599045296
2655,4,1381394,-0.110464233748595,0.0641224798246113,0.085817364724455
2656,4,1383768,-0.145436189559387,0.06382527401316,0.023283963904937
2657,4,1385147,-0.147116903124616,0.0635220476556309,0.0211307644780875
2659,4,1389763,-0.136013527134243,0.0631905885060672,0.0320406269409804
2660,4,1391816,-0.131404573581321,0.0638772306650474,0.0404067648577611
2661,4,1392181,-0.140066102799548,0.0635029217464496,0.0280514395961718
2662,4,1392182,-0.120655401926,0.0629975347393297,0.0562696857052128
2663,4,1392187,-0.105116039928555,0.0636953685454505,0.0997723880627775
2664,4,1411483,-0.0881227473097229,0.0635147735063544,0.166183804868159
2665,4,1411837,-0.089978008092613,0.0631996384281091,0.155413485375543
2666,4,1411853,-0.0993275864969172,0.06328856047812,0.117441400930455
2668,4,1418662,-0.056985635084371,0.0633237555786935,0.368782019117533
2669,4,1429971,0.00154118267534284,0.0639947968271598,0.980800061238539
2670,4,1432529,0.00819971955381923,0.064328231774115,0.898643458633221
2671,4,1432812,-0.00421387903295659,0.064175727442376,0.947684439011926
2672,4,1433591,0.0172170519328735,0.0642713201477009,0.78894754030888
2673,4,1434295,0.0398803005845589,0.0641361721526484,0.534470366658551
2674,4,1435743,0.0507338716744334,0.064518005217368,0.43218876536416
2675,4,1436351,0.0278569706382459,0.0649852086623457,0.668427529768052
2676,4,1438464,0.0287747278615465,0.0647873861676246,0.657212863113174
2679,4,1443836,0.0276868131372667,0.0649307858679216,0.670072650181279
2680,4,1443911,0.021721163809827,0.0649583795310667,0.738286986237448
2681,4,1444256,-0.00117771854970222,0.0662189371959962,0.985820241401447
2682,4,1444337,0.0200427206462594,0.0650537221424625,0.758191831263516
2683,4,1444364,-0.00935067402019912,0.0655500601177866,0.88664849948193
2684,4,1444711,-0.0160876977220382,0.0651414980099877,0.805078547238479
2685,4,1444817,-0.00674616906359882,0.0652621651291404,0.917727789825976
2686,4,1445462,-0.00691783555781028,0.0658256124411647,0.916361408166907
2694,4,1447568,-0.0350676641955029,0.0664508778689304,0.598023071148645
2695,4,1447682,-0.0262696094931012,0.0647555850505488,0.685228463475151
2696,4,1447719,-0.0232854122471433,0.065096042289628,0.720775200196334
2697,4,1447777,-0.0204935936409843,0.065137993377232,0.753237486824558
2698,4,1448144,-0.0435511898774814,0.0649273019259181,0.502806637228689
2699,4,1448153,-0.0364513683424243,0.0647289156320016,0.573697830962253
2700,4,1448315,-0.0107362940680559,0.0645555540480941,0.868007483325362
2702,4,1451946,-0.0430689636077491,0.0641857353043413,0.502656012873
2703,4,1452368,-0.0494257863789055,0.0643035256526798,0.442625367295289
2704,4,1453498,-0.044688435145145,0.06410463920851,0.486188402756472
2705,4,1455597,-0.0530462106402425,0.0636104004571175,0.404888008185474
2709,4,1457873,-0.0572253992954372,0.0636558676416279,0.369275716587124
2711,4,1459398,-0.0463537578971028,0.0634938792309687,0.465843320713043
2714,4,1467660,-0.0253473694871742,0.0645965380101333,0.695003072805302
2715,4,1469963,-0.0408424528857439,0.06425890635533,0.52545413941962
2716,4,1471998,-0.0463463084984195,0.0640825279626273,0.470018467790936
2717,4,1472661,-0.0393796806708891,0.0640957271153066,0.53935437935692
2718,4,1472720,-0.0387986761974498,0.0641240901980794,0.545530430871463
2719,4,1474141,-0.0406629322501102,0.0641530518573102,0.526594087591439
2720,4,1475645,0.0397951438552313,0.0636934856678616,0.532511590573932
2721,4,1483867,0.0267838883739769,0.0644196682657128,0.677829552213746
2723,4,1484621,0.0392671845043599,0.0631670126466645,0.534579418561572
2724,4,1484733,0.0503810542021666,0.0633878551604285,0.427260344861936
2725,4,1484992,0.0444366787061701,0.0633335776213977,0.483372831165727
2726,4,1486897,0.0722518289613357,0.0637563343634101,0.257878611746596
2727,4,1488575,0.0455585450088655,0.0639009912803666,0.476344494064057
2729,4,1491666,0.0371496658282709,0.0632245908032224,0.557188195707515
2730,4,1492451,0.0320733752143417,0.064052123290495,0.616867116255721
2731,4,1493150,0.0210226324119665,0.0632594952781447,0.739842059036171
2732,4,1493956,0.0233582496862079,0.0632479125758106,0.712116181795936
2733,4,1493975,0.0250588885806728,0.0634258573258882,0.693015486392831
2734,4,1494542,0.0427210463393868,0.0635240584898735,0.50169421769306
2735,4,1494612,0.0275661442247249,0.0632992648524029,0.663473557299137
2736,4,1494869,0.0397572102632999,0.063345493436675,0.53065545702888
2737,4,1494944,0.0516386370890797,0.0635664881719475,0.417134705284567
2738,4,1494974,0.0369841279092383,0.0640992334940477,0.564319129466496
2741,4,1512432,0.0300785291019358,0.0636691683064256,0.63691962406014
2742,4,1512726,0.0344612796100784,0.0632927895901652,0.586459090012069
2744,4,1513733,0.0362357562237273,0.0630432289905104,0.565808699975278
2748,4,1517320,0.0385928499549558,0.0629812017505636,0.540424466722147
2751,4,1521315,0.025888153074665,0.0631819399107283,0.682245389400281
2752,4,1521582,0.0212481045396601,0.0631228315751258,0.736607020482316
