SNP,Chr,Pos,Effect,SE,ERV25_EMP47_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1506,4,83947,0.078106849405857,0.0600049813160885,0.193877094329821
1507,4,84004,0.0758978787901436,0.0607107652604062,0.212070977920491
1508,4,84689,0.0581059305875773,0.0596513899220769,0.330677977532489
1509,4,84692,0.0461224470549361,0.0598626951128602,0.441536121828202
1510,4,84897,0.0447516957118629,0.0602542395947346,0.458148519614997
1511,4,85322,0.0453448088830966,0.0602413890267111,0.452120745238609
1512,4,85809,0.0375330350471338,0.0597422789691428,0.530246997303579
1513,4,86292,0.0539348906181467,0.0609402913304968,0.376734897879031
1514,4,86372,0.0548034495938341,0.0599641885990706,0.361374126086868
1515,4,86424,0.0912906053452645,0.0599176551045346,0.128503724530397
1516,4,86904,0.0937538460313703,0.0602681948036649,0.120696766072674
1517,4,90193,0.0829943272556098,0.0602105833431118,0.168952482678177
1518,4,90424,0.0696066571325178,0.0599168514575504,0.246133753921574
1519,4,90554,0.0987107529963722,0.0600652049986353,0.101191939062992
1520,4,91087,0.0687193346503615,0.0597481908175796,0.250860990809188
1521,4,91200,0.115113436181677,0.060091417626365,0.056218725737282
1522,4,91234,0.102367091436317,0.0595675017698262,0.0865812085468453
1523,4,91966,0.0936154675707484,0.0605705983884774,0.123106971798782
1524,4,92317,0.0759415317682889,0.0599519510145426,0.206095367403169
1525,4,94122,0.0420214701645217,0.0612723510665716,0.493280216866221
1526,4,95022,0.0734324537879213,0.0611635531141103,0.23071465395496
1527,4,95148,0.0434953285487498,0.0608705704787195,0.475356740296162
1528,4,95215,0.0466228492745125,0.0606075975913298,0.442254863079944
1529,4,95478,0.0493285844764048,0.0608415356840161,0.418043170387174
1530,4,96178,0.0166353509567823,0.0604898687649495,0.783469038146402
1531,4,96325,-0.0198460561609707,0.060712195662094,0.74394673874939
1532,4,98110,0.00467172644912484,0.060387889734925,0.93837941904018
1533,4,98128,0.0161247287801968,0.0610649369274789,0.791888765965137
1534,4,98837,0.00563619528969134,0.0615724231291235,0.927117308970541
1535,4,98990,0.0156153989920795,0.0613670014300163,0.799288975334617
1536,4,99543,0.0127496928391019,0.0613581897605505,0.835511819085354
1537,4,102509,0.0100167977158401,0.060233861398249,0.868017295805656
1538,4,102705,0.00330104553153465,0.0603010441972058,0.956374372567262
1539,4,103444,0.00379980224453824,0.0603880629893137,0.949863378644396
1540,4,103991,0.00606859076786592,0.060387537835462,0.920009123957538
1541,4,105908,-0.00771271445759825,0.0606078980955463,0.898810297344186
1542,4,106371,-0.00771271445759825,0.0606078980955463,0.898810297344186
1543,4,107525,-0.00847572682054593,0.0606463803457822,0.888932075351224
1544,4,108510,-0.00924357875525184,0.0604330077841691,0.878520528609232
1545,4,108791,-0.00994147404587947,0.0603700859687172,0.869293658402667
1546,4,111205,-0.0107251791582059,0.0604323143488074,0.859237687739181
1547,4,112474,-0.0107251791582059,0.0604323143488074,0.859237687739181
1548,4,112969,0.0018271832698129,0.0603248953879579,0.975853653357917
1549,4,114992,-0.000214643726038077,0.0605622744099054,0.997174159805812
1550,4,115453,-0.00970577428419467,0.0607354630330206,0.873126815775668
1551,4,115541,-0.0127873834184793,0.0606442390870518,0.833118968360061
1553,4,116782,-0.00976452997556715,0.0604327756924243,0.871731625253894
1554,4,117170,-0.0268590963129447,0.0604356111412936,0.657007684908047
1555,4,117432,-0.00259252684793931,0.0613130022308409,0.966296623998996
1556,4,121939,-0.0099167519478508,0.061275385405778,0.871525169807483
1557,4,121955,-0.00672774725540237,0.0601938074875293,0.911070809942455
1558,4,122050,-0.0148305000205674,0.0603386731023916,0.805989469439957
1559,4,122309,-0.019189600133612,0.0604438878337586,0.751068689246059
1560,4,122365,-0.00977198646640942,0.060580597479717,0.871945032951228
1561,4,122560,-0.00261123107566685,0.0602794233900005,0.965471913595809
1562,4,122596,-0.00978316074983898,0.0603861566921633,0.871390677551756
1563,4,122617,-0.0105702284457698,0.0601692013105304,0.860649954121948
1564,4,123193,-0.00459870394867978,0.0603433395843545,0.93929601669305
1565,4,123439,-0.0138631774590774,0.0605128256631334,0.818927858594083
1566,4,123976,-0.018439197141137,0.0605381854296573,0.760859545910263
1567,4,126981,-0.0124181715015547,0.0606454389853252,0.837872355228113
1568,4,127308,-0.0308389277104966,0.0604127165200951,0.610040724997315
1569,4,127323,-0.00709153822862546,0.0603262102502941,0.906488556122189
1570,4,132281,-0.00472706819341484,0.0606372230095248,0.937906791278041
1571,4,132892,-0.0204726744159073,0.0605730300354406,0.735576660269548
1572,4,132952,-0.045078821314,0.0599914202259549,0.452899908576279
1573,4,135298,-0.0389349628280476,0.0602183898860533,0.518335179240545
1577,4,135873,-0.0535988225997119,0.0598915695975159,0.37143377149528
1578,4,136069,-0.0547689606771326,0.0603894998662553,0.365063255833624
1579,4,136920,-0.0839277892905276,0.0603830896537508,0.165428410100729
1580,4,137351,-0.0515183451094375,0.0598255906355353,0.389744231758998
1581,4,137511,-0.0369932238524153,0.0597441739781638,0.536188079392517
1582,4,141606,-0.0513440342352431,0.0612761199681782,0.402646751488137
1583,4,142711,-0.0583714478180267,0.060672976855979,0.336674667986443
1584,4,143484,-0.069239712434762,0.0600906204764019,0.249996071794589
1585,4,145738,-0.059166513729014,0.0599767905365276,0.324568314006999
1586,4,147035,-0.0286033302252363,0.060115171906897,0.63450489164024
1587,4,147814,-0.0322357238260025,0.0602060038640497,0.592694027918179
1588,4,148075,-0.021472076392524,0.0612335807599836,0.726053715580174
1591,4,149457,-0.0231196290064632,0.0604370718696656,0.702290699105608
1592,4,149464,-0.0405168523480674,0.0600493413939047,0.500291517212053
1593,4,149678,-0.0322048115228419,0.0599834641366104,0.591678490028079
1594,4,154434,-0.0466310983755596,0.0597646462274723,0.435769223521712
1595,4,156313,-0.047335267352822,0.0602534798803982,0.432627542367267
1596,4,156362,-0.0488067922103777,0.0605609556978504,0.420836233703276
1597,4,156963,-0.0118092226062876,0.060360896507318,0.845001705796814
1599,4,158123,-0.00330906425991057,0.0611078643472704,0.956845332656511
1600,4,158426,0.000465553691630649,0.0608301331247565,0.993897901073954
1601,4,158963,0.00801757577318762,0.0599266493027464,0.893645016608877
1603,4,161760,-0.0136770738607551,0.0602260468923891,0.820480819022243
1604,4,163032,-0.00558077304675719,0.0607991994807184,0.926916766327758
1605,4,163327,-0.0150386372250239,0.0605442708823586,0.803976523451048
1607,4,165032,0.0263807297669949,0.0599444552742966,0.660143984043381
1608,4,165290,0.0107536876825715,0.0605742512003662,0.859194693420744
1609,4,165509,0.0142100180329436,0.0600780359678939,0.813161716113436
1610,4,167204,0.0289587494829567,0.0609833924265157,0.635178361278779
1611,4,167436,0.0479251482466041,0.0603204338161932,0.427432789328089
1612,4,167687,-0.0191276934682878,0.059711568772441,0.748904077407069
1613,4,168238,-0.00921481141928429,0.0599888223357934,0.878005967237532
1614,4,168256,-0.0014858050481389,0.0607509348645013,0.980501646722355
1615,4,171883,-0.0179697465988617,0.0601306712428266,0.765234213336133
1616,4,172408,-0.00877683281692956,0.0600561587619523,0.883891322026917
1617,4,173416,-0.0249600859779441,0.0607379406085252,0.681360610641586
1618,4,173461,-0.0248547853459499,0.0601957135982681,0.67993086194924
1622,4,174546,-0.0634403700715721,0.0600347767417269,0.291358833275209
1623,4,174974,-0.0757892885359474,0.0624868623607,0.22598537277723
1624,4,175467,-0.0741438845650091,0.0598485063505411,0.216220694717729
1625,4,177157,0.00730376658595117,0.0599468237370382,0.903097102194989
1626,4,177207,-0.054533340657005,0.0597061009181481,0.361675078544265
1627,4,177280,-0.0517825226684176,0.0600520882284869,0.389111462569399
1628,4,177330,-0.0643340819035474,0.0599851446140287,0.284228057972116
1629,4,177633,-0.061088534576375,0.0598902759003419,0.308423413772181
1630,4,177756,-0.0176657595101494,0.0611416314468076,0.772803196280491
1631,4,178032,-0.0445439208177505,0.0600226230028873,0.458508815356796
1632,4,178058,-0.0637115842512607,0.0600800481253685,0.289667234938573
1633,4,178267,-0.040086978932104,0.0600214963316181,0.504648505521723
1634,4,178339,-0.0419825988120193,0.0605597451726868,0.48861314384254
1635,4,178489,-0.0556720585073459,0.0599118924566588,0.353403752910105
1636,4,178698,-0.0392840549956419,0.0596949003717139,0.510915282313071
1637,4,178705,-0.029401016465151,0.0606337638865595,0.628051500467043
1638,4,178974,-0.0422533417851796,0.0602477560573254,0.483561418867931
1639,4,179020,-0.0357198998038112,0.060371571596974,0.554451947332975
1640,4,179134,-0.0106216431129919,0.0610939485066353,0.862077086315776
1641,4,179240,-0.0164791426027397,0.0602476522833974,0.784610873271323
1642,4,179480,0.0282696035373897,0.060099818216853,0.638375808524854
1643,4,179651,0.0712709352979281,0.0600146811276336,0.235805926191835
1644,4,179674,0.102809275993337,0.0608369135689774,0.0919268803458104
1645,4,179696,0.0859358044560053,0.0598434053881632,0.151884698777119
1646,4,179726,0.0823031764572633,0.0598006685271247,0.169603685608681
1647,4,179806,0.0823031764572633,0.0598006685271247,0.169603685608681
1648,4,179890,0.0703963976656479,0.0598508537345922,0.240308732845667
1649,4,180004,0.0694954283704754,0.0602881373809679,0.249804727809447
1650,4,180086,0.0585244693022847,0.059883260645219,0.329085313214603
1651,4,180121,0.0615996762569017,0.0610820909516465,0.313917915043292
1652,4,182380,0.114910100528486,0.0599089631036779,0.0559075299302773
1656,4,192266,0.130933119347526,0.0610110710784372,0.0325499108862578
1659,4,193794,0.110430644429237,0.0602763857261599,0.067783149331706
1660,4,193943,0.0245148302553867,0.0607384543302996,0.686741697612643
1661,4,195122,0.0581569405719646,0.0605218503945068,0.33724776848253
1662,4,195463,0.056734389351014,0.0598420796728156,0.343743163846968
1663,4,195795,0.0570312623277114,0.0600046347607251,0.342535129178978
1664,4,196790,0.0553455128919755,0.0600091063706218,0.3570097356259
1665,4,198420,0.0580724731330337,0.0599697904720843,0.333526547510389
1666,4,199642,0.0594178382500632,0.0601762928002372,0.324124784844038
1667,4,203027,0.0625171511292349,0.0600264954049325,0.29835975353585
1668,4,204037,0.0681522042957429,0.0600854793368596,0.257457613925335
1669,4,205977,0.0883295567174854,0.0603795239795075,0.144382930054349
1675,4,211091,0.0889731070918369,0.0617265566081551,0.150356154257721
1676,4,211612,0.110484872843997,0.0602309392025818,0.0674429624722372
1679,4,213169,0.105347335558273,0.0602668156250981,0.0813307171981136
1680,4,213950,0.105363198515079,0.0601742614794598,0.080820038365701
1681,4,217566,0.091680935889028,0.0603653700214443,0.129716233585924
1684,4,219124,0.0865924534245832,0.0603078234014224,0.151933086382153
1686,4,220692,0.0996122192527395,0.0604672211129085,0.100370708681703
1687,4,221261,0.135030352296777,0.0604130728152774,0.0260346067012447
1689,4,222510,0.125510083855479,0.0606380107836198,0.0391956846862795
1690,4,223039,0.130559213786967,0.060731463126583,0.0322517402706786
1691,4,223328,0.162750233372483,0.0605968976062325,0.0075777792172764
1692,4,223356,0.154949796990308,0.060984650505924,0.0114874832128213
1693,4,224819,0.155193555459273,0.060653031485768,0.0109226424463562
1694,4,224966,0.166020508284492,0.0608518212392773,0.00668510344578464
1697,4,228580,0.148250536282749,0.0608848461931398,0.0153892488447184
1701,4,234153,0.132149970790517,0.0608466528608485,0.0305320519632361
1702,4,234536,0.131315738259361,0.0604807410056329,0.0305818062935326
1703,4,238194,0.134869025009834,0.0617188516100151,0.0295298832654586
1704,4,242179,0.119917303374603,0.0611579002616581,0.0506904457164109
1705,4,243657,0.10213770403649,0.0607621681070051,0.0936586436044979
1706,4,248600,0.106237840362253,0.0604367479150914,0.0796422467010394
1707,4,248779,0.0986012092591124,0.06065065315682,0.104900819345911
1708,4,249022,0.100796784621891,0.0605210753240531,0.0967037230059123
1709,4,249864,0.111512816325322,0.0607049118771794,0.0670555596957894
1710,4,250515,0.115526215978399,0.060571950240802,0.0572988594995175
1712,4,251719,0.105675834461048,0.0605108914476996,0.0816124104272877
1716,4,256985,0.103089407905977,0.0606459775381553,0.090038956297496
1717,4,257828,0.0731728434154256,0.0610035314506549,0.23114375041672
1718,4,259994,0.075961427667716,0.0610256563187917,0.214050961451234
1719,4,263044,0.0773422239495861,0.0613167242074544,0.208013491615323
1720,4,264432,0.0859711498458385,0.0605903034122115,0.156812575479891
1721,4,265022,0.084366124853848,0.0607698193890854,0.165924263315561
1722,4,267372,0.074401635522899,0.0605773023862295,0.220186492901139
1723,4,267844,0.0817258268740716,0.0609591519735018,0.180891223760993
1724,4,268855,0.0817258268740716,0.0609591519735018,0.180891223760993
1728,4,271787,0.09222414301793,0.0606850482138133,0.129477081736978
1729,4,274059,0.094730952178838,0.060846880923303,0.120396365077344
1730,4,274409,0.0967427529128733,0.0616918637945321,0.11773958005541
1731,4,274840,0.0899935152588894,0.0609306929946844,0.1405721120237
1732,4,274870,0.0898237496569712,0.0605121238691885,0.13859716576109
1733,4,274922,0.103134621510651,0.0605233111288904,0.0892521371971176
1734,4,274930,0.111216288217761,0.060588806962994,0.0672591789156018
1738,4,275180,0.113875019992384,0.0604598004400266,0.0604567518349689
1739,4,275191,0.0633704248020817,0.0608002004922434,0.297998274412222
1740,4,275289,0.0568145270209334,0.0609584268807389,0.351962734857431
1741,4,275562,0.047854690034727,0.0614234408187876,0.436445782895934
1742,4,275637,0.0884370675747346,0.0614518309103821,0.151000288510747
1743,4,275645,0.0722241355687989,0.0619984128343571,0.244831830272886
1744,4,275715,0.0723314362287241,0.0613279022832402,0.239024718035094
1745,4,275721,0.0783266732123103,0.0610920525234704,0.200645763811606
1746,4,275859,0.070704245310852,0.0613886372602318,0.250204060071293
1747,4,275865,0.0728424050759264,0.0611640279926817,0.234479140152077
1748,4,275877,0.0811439593680527,0.0610436551042007,0.184614872026581
1749,4,276015,0.0880177348129946,0.0611981661645972,0.151251532558902
1750,4,276066,0.0826253692713544,0.0619976174079027,0.18348378855828
1751,4,276194,0.082265714327208,0.0611337280838794,0.17927321346129
1752,4,276201,0.0853116191064875,0.0617427699539253,0.167929527015065
1753,4,276375,0.0793508122287288,0.0608870816949325,0.193340371963285
1754,4,276645,0.117778173831604,0.0622193827079914,0.0591822904320417
1755,4,276806,0.143051952750961,0.0622817875264467,0.0222121900336053
1756,4,276820,0.115824892920568,0.0628966054949411,0.0663852889086654
1757,4,276934,0.147429230606946,0.0622303960221298,0.0183696322668657
1758,4,277129,0.137453330371031,0.0625305250325134,0.0285849657171956
1759,4,277137,0.127331515572937,0.0629591631829956,0.0438839431105537
1760,4,277249,0.122160464366777,0.062195441032127,0.0502983187351518
1761,4,277276,0.101290506998976,0.0618338682152439,0.102290329330939
1762,4,277639,0.104184480916854,0.0620098403359043,0.093817061825186
1763,4,277649,0.107497838389994,0.0622753272711173,0.085191708511863
1764,4,277971,0.11066745561956,0.0616822758224415,0.0736443273576436
1765,4,278164,0.105558990622006,0.0608826249971705,0.0838246462646142
1766,4,278914,0.0293062735475915,0.0608572948997856,0.630418868145301
1767,4,278971,0.0711883228929989,0.0609694041309827,0.243753243482068
1768,4,279037,0.0518897224998195,0.0614064783326697,0.398671851922016
1769,4,280703,0.0575832994421358,0.0617141415268187,0.351424218746191
1770,4,280859,0.0941747405431701,0.0614514823182187,0.126293409034826
1771,4,280934,0.0832100217695501,0.0615704258619267,0.177413268965376
1772,4,282594,0.0819024617221455,0.0623595914886237,0.189904610000494
1773,4,282713,0.0744077504021626,0.0615639608593339,0.227615869771494
1774,4,283570,0.101660363760521,0.0612099299778811,0.0976319540893964
1775,4,283830,0.102133773122444,0.0611217014003019,0.0956098526511096
1776,4,285234,0.117511182258077,0.06107101744609,0.0551366046871818
1778,4,285568,0.126879268105186,0.0613355678823662,0.039310526406951
1779,4,287068,0.116540186561917,0.0617032904910739,0.0597490642468032
1782,4,289631,0.134285215988993,0.0608415621057557,0.0279479668577166
1783,4,289647,0.134440983049129,0.0608921352132368,0.0278969097516427
1784,4,290003,0.146623384071181,0.0609438408486591,0.0166472596260898
1785,4,290096,0.109094822191914,0.0616187725009028,0.077510181149805
1786,4,291044,0.0938333193249813,0.0613568711003579,0.127084631785441
1787,4,291531,0.107431703441311,0.0607649430606865,0.0779266283578366
1788,4,292625,0.0951997778434475,0.0606276938867016,0.117256144399418
1789,4,292985,0.125845182787751,0.0620455755361567,0.0432831526361565
1790,4,293190,0.125845182787751,0.0620455755361567,0.0432831526361565
1791,4,293625,0.106665796080757,0.0608771600145361,0.0806166271955165
1792,4,294073,0.114925163724022,0.0610159473853643,0.0604508524525048
1793,4,294288,0.119841876471178,0.0612672174300493,0.0512473292119699
1794,4,294760,0.117109610397938,0.06076818920549,0.0547628058650234
1795,4,297290,0.112746465212709,0.060846109846769,0.064719968074844
1796,4,297499,0.129606652821546,0.0616643226276299,0.0362781558201823
1797,4,297638,0.123873450174667,0.0606762289694731,0.0419394370580332
1798,4,297848,0.139538934437656,0.0614966539766214,0.0238683581030843
1799,4,298091,0.127280511126272,0.0615756288545627,0.0394570799565936
1800,4,299599,0.102666112085756,0.0607035020484959,0.0916675307686234
1802,4,300148,0.074057617864031,0.0611248742044584,0.226483957702217
1807,4,302611,0.110468580940062,0.0614597830927467,0.0731247050539864
1809,4,303011,0.0827113548981339,0.0608955039713719,0.175251601056402
1810,4,304549,0.0965165135764883,0.061383779261789,0.11676626843029
1811,4,307387,0.0981591944815559,0.0613763996624697,0.110648869576172
1812,4,308154,0.125038512507018,0.0616181465107368,0.0431829363170531
1813,4,311231,0.068583341653824,0.0610504043629626,0.262035811892885
1814,4,311787,0.0821670969368977,0.0612176341606174,0.180389582469864
1815,4,312488,0.105742651309529,0.0614739620171788,0.0862868720485628
1816,4,312611,0.118875027324955,0.0614064792277395,0.0536816322481988
1817,4,314015,0.189260831121326,0.0609036249837154,0.00203947867180913
1820,4,320017,0.178006767535322,0.0619195470736193,0.00428783583197815
1821,4,320510,0.131630781183361,0.0626346794466115,0.0362998215937252
1822,4,328073,0.150024884863866,0.0609724777780036,0.0143512470369714
1823,4,331098,0.164503255349834,0.0618955616730267,0.00822399531532534
1824,4,336922,0.136492160441511,0.0607635074744985,0.0253035508086615
1826,4,351322,0.15287277487081,0.0611376802500594,0.0128557540423554
1827,4,353020,0.151847240829469,0.061331802236834,0.0137610471928567
1831,4,356055,0.167891343351184,0.0616588723025246,0.00679239401681769
1832,4,356492,0.174901167719394,0.0609357051835161,0.00434857246950244
1833,4,356541,0.172389717280966,0.0609377276617649,0.00493692106799074
1834,4,356853,0.165848528190424,0.0612437411102836,0.00709832962523315
1836,4,357632,0.163815166063641,0.0607172460945914,0.00731073964822969
1837,4,357802,0.139085879708964,0.0612277424307539,0.0237111074755566
1838,4,362032,0.149274006255784,0.0609885451163664,0.0148686940777732
1839,4,362199,0.15673164644822,0.0609076172759716,0.0104819423645146
1841,4,363194,0.149521667747071,0.0606567345866193,0.0141748810701811
1843,4,368078,0.101450854137589,0.0605850327285653,0.094914100934794
1844,4,368457,0.113635676983608,0.0605850772160825,0.0615301515610915
1846,4,369403,0.121432399223849,0.0604584083368449,0.0453484337803195
1851,4,372110,0.103622102767584,0.0614815903792395,0.0927919086498272
1853,4,375688,0.13543615358126,0.060810897632046,0.0265661011278391
1854,4,376511,0.103797233063932,0.0601995505445335,0.08554369248874
1856,4,380252,0.135104871787479,0.059830198524245,0.0245471449517595
1857,4,382176,0.0934725764935875,0.0597384339319859,0.118549854255893
1858,4,383443,0.113965663504529,0.0600148642112364,0.0583852114845946
1872,4,384094,0.0928902074826349,0.0596953660380974,0.120587353591095
1874,4,384602,0.0673844445267021,0.0605178203581144,0.266266596980149
1875,4,384607,0.0888572522982911,0.0610041121157287,0.146121765348548
1876,4,388305,0.0571220274656594,0.0597445074474878,0.339673454938174
1877,4,388542,0.0737319365577882,0.0595911682903921,0.216799491537535
1879,4,390909,0.0767953912370914,0.0599905733427463,0.201342004295406
1880,4,397927,0.0763802050442664,0.0601641094882311,0.205088034416765
1883,4,404981,0.104446375391915,0.0603454385306416,0.084359839241763
1885,4,405368,0.115834491990757,0.0600977395840118,0.0547275637302602
1886,4,408981,0.0941967941160497,0.059849780732926,0.116409364866963
1889,4,413957,0.108743797653885,0.0598187326146957,0.0699286672468189
1890,4,414243,0.0871757262616695,0.0612470758719346,0.1555193440168
1891,4,415928,0.127021553987516,0.0601970337318121,0.0355532612177882
1892,4,419709,0.112382964624121,0.0597708732071001,0.0609000174455144
1893,4,420255,0.134682774120858,0.0596521895213245,0.0245684027021724
1894,4,421542,0.12633219940461,0.0596434559871699,0.0348630054087409
1895,4,422070,0.125031100030534,0.0599650628675616,0.0377814185668105
1896,4,422545,0.142627091480789,0.0598215626512928,0.0176435851694679
1897,4,425689,0.140515262309063,0.0599954641377344,0.0197309312209724
1898,4,425858,0.160679563616852,0.0602049510535938,0.00796189981050318
1902,4,428826,0.134114380917238,0.0593820678425226,0.024524406203006
1903,4,428861,0.140264732733463,0.0596837155174825,0.019316641972471
1904,4,433301,0.129245194178476,0.0596742415461448,0.0309920266311173
1905,4,433554,0.1283548790308,0.0594803361480627,0.0316066184598003
1906,4,434256,0.120210219505812,0.0596018586645961,0.0444639882673694
1907,4,434351,0.131677668672871,0.0593719128443331,0.0272015523659289
1910,4,442926,0.107369152153659,0.0595923245740003,0.0724413351885379
1912,4,445208,0.122926376362587,0.0595947533429273,0.0398717679030016
1916,4,450801,0.121421722738778,0.0602879321520414,0.0447645917754402
1917,4,451837,0.0817974638567744,0.0598712919059597,0.172739041851277
1920,4,454081,0.0327028067950722,0.0598366158143876,0.585043492850486
1921,4,454191,0.0363994253441359,0.0600917351232186,0.54508267157864
1922,4,454676,0.0179251537803009,0.0597915885839897,0.764510816141287
1923,4,454817,0.0285658083429535,0.0598804533712021,0.633623639437808
1924,4,454913,0.0259022455174917,0.0597155948256112,0.664727586015415
1926,4,455170,0.0198943484808441,0.0599036505656895,0.740006494016455
1927,4,458042,0.0411893441768967,0.0597505208378809,0.491052520657892
1928,4,458282,0.0375744274175112,0.0598266204916807,0.530373802642097
1929,4,458401,0.0118849786774784,0.0603749065764729,0.844055899258485
1930,4,461656,0.0220959778295977,0.0602898308709727,0.714214615614172
1931,4,461812,0.00934297552858316,0.0599431752594426,0.87622941431473
1932,4,462685,0.012765046696438,0.0603603453187711,0.832634249926738
1933,4,463276,-0.00231072061536222,0.0597840105126332,0.969190372114566
1934,4,463970,0.0144497282046664,0.0599630876707668,0.809712803165416
1935,4,464078,0.00961472110497061,0.0601131228673778,0.87301682880572
1936,4,464336,0.0287789419537737,0.0599256647059765,0.631351350178739
1937,4,464368,0.00233525521138085,0.0597445220447365,0.968842840502623
1938,4,466223,0.0205850976174733,0.0600293823393414,0.731864992614184
1939,4,466334,0.0249855856219704,0.0601163871967025,0.677940465538073
1942,4,472918,0.0288994280716915,0.0604563174871008,0.632930687830683
1943,4,473492,0.0133951617079848,0.0602551182245024,0.824203116031768
1944,4,473912,-0.00847737829122591,0.0597937306476334,0.887336996785028
1945,4,474265,-0.00536145017051903,0.0603940327774225,0.929311464973182
1946,4,474320,0.0181259601404629,0.0608755998088019,0.766066001389568
1947,4,474321,0.00305551274364668,0.0603436168437654,0.959644830706977
1948,4,474625,0.000501192284280805,0.0609489437379357,0.993443595004829
1949,4,474628,-0.0150933479812671,0.0602308637312434,0.802275672376664
1951,4,476181,-0.0212972545501981,0.0603777620020325,0.724498821160467
1953,4,476833,0.0126434751502837,0.0607680078063381,0.835301036077932
1954,4,478092,-0.0164195621429649,0.0604919862923212,0.786216169849965
1955,4,479557,-0.0334482928139307,0.0603461505631729,0.579742414725702
1956,4,480076,-0.0334482928139307,0.0603461505631729,0.579742414725702
1957,4,481074,-0.0454272287183661,0.0601876757432601,0.450896448620238
1961,4,485199,-0.0314149355611927,0.0603652491784825,0.603101124179611
1962,4,485454,-0.0457120829057372,0.060204894919543,0.448194672672182
1963,4,487562,-0.0437566485947765,0.0601406722297589,0.467358117750568
1965,4,491790,-0.0237901620225284,0.0603174864457036,0.693512350215385
1967,4,493748,-0.0468743787279621,0.0599660683928992,0.434925617954272
1968,4,495614,-0.0444757715616608,0.0599018030632222,0.458291540924185
1969,4,497124,-0.0277979397773546,0.0600130446054541,0.643507679899399
1970,4,497529,0.0140471098528476,0.0608404199325418,0.81753829156084
1971,4,498734,-0.00613439345229796,0.060461853868415,0.919243782679345
1972,4,499794,-0.0528304423464396,0.0596371161139735,0.376293265063263
1973,4,501469,-0.0314501730687512,0.0600117501824245,0.600560883865377
1974,4,504047,-0.044329298120783,0.0598978379432329,0.459742301504348
1975,4,504419,-0.0285424190938648,0.060119086339179,0.635248289411393
1976,4,512749,-0.0272275931182248,0.0599267693902404,0.649857795684594
1991,4,523964,0.0055231688715023,0.0597749463554463,0.926433135420664
2027,4,538866,-0.0160337470591294,0.0598558433854264,0.788953752951377
2028,4,539688,-0.00507266121506881,0.0601175653536698,0.932802920000901
2030,4,542062,-0.00777411582305606,0.0599428611158857,0.896883896978459
2033,4,544372,-0.0212042402097254,0.060018764255304,0.724079292980473
2034,4,546036,-0.0312704290836572,0.0600922568584732,0.603129359231995
2035,4,546402,-0.0302865217420954,0.0605246773722414,0.617105587203969
2037,4,547460,-0.00960653108677656,0.0598498252594265,0.872570689032951
2041,4,548101,0.0071151049276824,0.0603828500904985,0.90626683463615
2042,4,548356,-0.0279807799191287,0.0600223369671055,0.64137935722341
2043,4,548896,0.0012289593528536,0.0609279850470806,0.983918607226552
2044,4,549461,0.0020496405169801,0.0610027697264467,0.97321579910711
2045,4,551365,0.000299565661608547,0.0611327531032029,0.996092951339597
2048,4,554056,-0.0292767504458378,0.0607033594735322,0.629897372867361
2049,4,554792,-0.0299361338253717,0.0600368361697115,0.61835101738526
2050,4,558812,-0.0178305744443011,0.059936776341619,0.766267653850958
2051,4,559258,-0.00806278509879665,0.0601472859072094,0.893438884856019
2055,4,562709,-0.0170628572827258,0.0599459500616601,0.776088888048107
2056,4,563928,-0.0583594477418661,0.0597983205848065,0.329763554008703
2057,4,564066,-0.0607155496861339,0.0602858545814584,0.314563292555452
2058,4,565447,-0.0583347246478676,0.0597851377597795,0.329861716144185
2059,4,567144,-0.0446107886316918,0.059650508693504,0.455036878167578
2060,4,567417,-0.0655124880637675,0.0604476096743939,0.279197800675504
2064,4,571075,-0.0623782870888832,0.0597962983657095,0.297578926714596
2065,4,572183,-0.0792231908380456,0.0597397704925799,0.185651336125655
2066,4,573409,-0.0678009375677374,0.0599399052915153,0.258760454619014
2067,4,574801,-0.0861496269643784,0.0600310610409222,0.152148506037336
2068,4,575378,-0.0723616896537907,0.0596072096203859,0.225568654003424
2069,4,575468,-0.0710329477425877,0.0597689417227528,0.23545147916789
2073,4,576758,-0.0793639273321719,0.060521467592628,0.190596867679239
2074,4,577415,-0.0857257902852466,0.0595701680207337,0.151016081554142
2075,4,577658,-0.0733665697682455,0.0605232006555599,0.226244351315018
2076,4,577740,-0.1040570824335,0.0595648866010895,0.0815150997772246
2077,4,578506,-0.0963457793840513,0.0599929292469857,0.109178553172081
2078,4,578512,-0.083906724559289,0.0597216527171357,0.160911594045832
2079,4,579070,-0.0948733830456365,0.0597397959846764,0.113156660281681
2080,4,579494,-0.111620176801471,0.0606076801501338,0.0663601804110334
2081,4,579699,-0.102040652381441,0.0600416860370957,0.0901065703668488
2082,4,579809,-0.115471510532938,0.059996023720779,0.0550762546735664
2083,4,579869,-0.115882201152885,0.0593782732054984,0.0517771129383466
2084,4,580657,-0.0962831557981621,0.0597715439346826,0.108105587612735
2085,4,582525,-0.136864812053823,0.0603141544619005,0.0238591615820689
2086,4,584486,-0.139021390002501,0.0593567378019403,0.0197291013373919
2087,4,584912,-0.128972123960699,0.0595408801068508,0.0309716207004443
2088,4,588662,-0.118514735529039,0.0605301257001889,0.0510237010227041
2090,4,590025,-0.143914838760258,0.0598016319447802,0.0166177071516678
