SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3208,5,396266,0.223153005184733,0.137132824539162,0.104570642794061
3209,5,398009,0.179924763960564,0.136655308238898,0.188816143591161
3210,5,398644,0.153848402574768,0.136663616614782,0.261038189492198
3211,5,401545,0.137664099639259,0.135717849840395,0.311115077715439
3212,5,402468,0.126014258989981,0.135749905263865,0.353895348510587
3213,5,403529,0.0760238133551395,0.137880468645878,0.581725617854774
3214,5,405417,0.14087300010144,0.136353166845493,0.302241934826572
3215,5,406230,0.127073583590617,0.137181153314077,0.354912803813006
3217,5,407785,0.0842177383529727,0.136127628612999,0.536534436221307
3218,5,409900,0.143602997980724,0.136492298376525,0.293475176780179
3223,5,417297,0.233122342130011,0.136032802413589,0.0874577659719451
3224,5,419108,0.260535081414655,0.135730168963937,0.0557259602814885
3225,5,421695,0.248042038527721,0.135951426842425,0.068923156866642
3226,5,422560,0.211663573215014,0.135387168671609,0.118855811200933
3227,5,424852,0.151570671341894,0.135394464447895,0.263698835090409
3228,5,425327,0.171599122928999,0.135107889072432,0.20488926027395
3229,5,427844,0.180171314938118,0.135353289223534,0.184008960939181
3230,5,430235,0.122209997028318,0.137306459659186,0.374043721916531
3232,5,430883,0.177754974420462,0.135304223070151,0.189785866057013
3234,5,431369,0.206035400443947,0.135522228110008,0.129328995774362
3235,5,432378,0.236164736300211,0.138773020525576,0.0896722433757099
3236,5,432587,0.22594991558237,0.135709812097812,0.0968101835471748
3237,5,434634,0.224764599618533,0.134957589745519,0.0967109494976199
3238,5,441308,0.174271460903251,0.135940772911727,0.200695854084357
3239,5,441594,0.184470398061589,0.135198146849803,0.173296827012551
3245,5,451448,0.33649152545742,0.135784580847621,0.0136743618082126
3246,5,456087,0.171597456989203,0.135770878635173,0.207108765797928
3247,5,458086,0.109472398328223,0.135894400070032,0.421033353616891
3248,5,461234,0.111971006144948,0.135042011016904,0.407575980454926
3250,5,463004,0.199493411945248,0.135941908198282,0.143133154041371
3251,5,465043,0.287066446986794,0.136585064192607,0.0362841796198336
3252,5,467724,0.149885741794982,0.135587176936996,0.269714637896069
3253,5,468076,0.134535850551021,0.136095806177946,0.32356641703377
3254,5,469078,0.100291453733909,0.136810134441488,0.464002040185005
3255,5,469404,0.116665477829936,0.137398447121751,0.396399256589593
3256,5,475322,0.0422353095563975,0.135471328237784,0.755402669431938
3257,5,475607,0.0716107872476998,0.135272955753867,0.596874668796686
3258,5,475736,0.0658648932333486,0.135157741099517,0.626334987530413
3259,5,478715,-0.0385935678654888,0.136850284797041,0.778098757650633
3260,5,478932,0.00697700206491791,0.13674299295905,0.959336259701762
3261,5,479996,0.00598272217070059,0.136302187208655,0.96501445293186
3262,5,482003,-0.0377259437100391,0.135642266477722,0.781076759871865
3263,5,482536,0.0135690868089077,0.135655205315678,0.920380236864126
3265,5,484954,-0.0499459352233083,0.135803191647894,0.713256398074421
3266,5,486157,-0.0561821187792768,0.135585529318492,0.678857301844212
3267,5,486882,-0.128140979164042,0.138404828139806,0.355160700711055
3270,5,487404,-0.0777717154866685,0.136967720006488,0.570524581488685
3273,5,489636,-0.112672753441377,0.135696757923888,0.40691483246835
3274,5,490549,0.042008814608543,0.13528898874403,0.756355114700663
3275,5,491806,-0.00169099128480407,0.135126716146916,0.990022510779829
3276,5,491888,-0.0335207364345038,0.135542451497866,0.804813620735746
3279,5,499612,-0.00539891738594739,0.135173145191729,0.968162939172316
3280,5,502460,0.043980863865958,0.136158478446712,0.746877174022117
3281,5,504765,0.0821173563866922,0.13667363060527,0.548340071175527
3282,5,504884,0.0816699822197784,0.136109205265725,0.548869383815288
3283,5,509836,0.0739766655204597,0.137566335785024,0.59108665698162
3285,5,511350,0.0517201850315656,0.136484343045009,0.704955847883575
3286,5,512696,0.0409456015740218,0.137521421832041,0.766076911030917
3287,5,512931,0.0364862069301568,0.135643227211867,0.788097159360379
3288,5,514582,0.0576876535258068,0.135665345937808,0.670935211547039
3289,5,515315,0.0753028337081394,0.135688207372543,0.579266914934401
3290,5,515397,0.0738362860322288,0.135561548033449,0.586324526935123
3291,5,515950,0.0890876606463154,0.135535582677287,0.511415794094034
3292,5,516091,0.0732518133052404,0.135390024958157,0.588819262066918
3293,5,518207,0.0647985466254274,0.135574638947989,0.632978229167509
3294,5,518275,0.0853096583558739,0.135160970553293,0.528337313226067
3295,5,519067,0.136917145697447,0.135742700352729,0.313832442760899
3296,5,522215,0.130530361386571,0.135669762983495,0.336648765084059
3298,5,523232,0.150327091561982,0.137523685764663,0.275095450372164
3299,5,524247,0.223540774395444,0.136356425876001,0.102023806387272
3300,5,524532,0.280815930670023,0.135087928769608,0.038360818725139
3301,5,524625,0.276183348141231,0.135093268867307,0.0416564998417484
3302,5,525863,0.26212512745255,0.135301858276164,0.0535017543880641
3303,5,526004,0.272456510530411,0.135094091115913,0.0444741002360891
3304,5,526007,0.280696757211811,0.135005076486874,0.0383244646055504
3305,5,529382,0.222587142866338,0.135629600316203,0.10165901753028
3307,5,532205,0.22019181144859,0.135772653563318,0.105745715296455
3308,5,532256,0.249151813141692,0.134675332941965,0.0651464600336609
3309,5,533988,0.252593452094993,0.134838517962971,0.0618526326366764
3310,5,535074,0.250370308511556,0.135033399821964,0.0645535930687479
3311,5,537503,0.131068299580829,0.135552943877105,0.334248041158354
3312,5,538956,0.125833472777513,0.136050785014947,0.355649367363135
3313,5,540169,0.0887102395982682,0.135267712008192,0.512372053822001
3315,5,540682,0.100241705848488,0.136611874165863,0.463575937798631
3317,5,542346,0.189843282196309,0.135257696871383,0.161326796639854
3318,5,542361,0.175917621485951,0.135755215176731,0.195875784757612
3319,5,543103,0.191489802855346,0.135695507293601,0.15907440636115
3321,5,545826,0.0779700115384234,0.135468157992832,0.565279541018854
3322,5,546667,0.000883581246527376,0.135634582629583,0.994805957943787
3323,5,547620,-0.0339884876674781,0.135519633769386,0.802113726150965
3325,5,548310,-0.0527633562335428,0.136617987126845,0.699573152488133
3326,5,548459,-0.0716390110163151,0.137538456970349,0.602787169840489
3327,5,548843,-0.0496777847008232,0.135300807830652,0.713715605484906
3328,5,549055,-0.0741307611981775,0.135292570054986,0.584086762242015
3329,5,549248,-0.0598879942757807,0.135832778462004,0.659558900419965
3333,5,550708,-0.164037508353884,0.137159397318556,0.232513878832603
3336,5,551776,-0.13012532662472,0.135441536400689,0.337335975488561
3337,5,552218,-0.147249430867313,0.136398839213763,0.281079464396094
3338,5,553130,-0.204159923395463,0.137398090659787,0.138197908863109
3343,5,555454,-0.103780565335928,0.136121986787616,0.446325339910053
3344,5,555973,-0.0915575757314741,0.135954676449386,0.501106874966457
3345,5,557406,-0.109596757849976,0.135531655148952,0.419265030963975
3346,5,557772,-0.0779556155549991,0.136367026397955,0.567915948198208
3347,5,558324,-0.0841833774625098,0.135403031634349,0.534524375832758
3348,5,558514,-0.0961188058987807,0.136203248450393,0.480839369956464
3349,5,558549,-0.0976275900520664,0.135812888498129,0.472715728959738
3350,5,559378,-0.0708677620652065,0.135150572121374,0.600356203403301
3351,5,560042,-0.15169098057433,0.13572850878799,0.264495397382551
3352,5,561145,-0.150062493833334,0.13534873657336,0.268310113061655
3353,5,561154,-0.15089176935014,0.135554885262291,0.266405078539111
3354,5,561160,-0.15089176935014,0.135554885262291,0.266405078539111
3355,5,561163,-0.15089176935014,0.135554885262291,0.266405078539111
3356,5,561166,-0.15089176935014,0.135554885262291,0.266405078539111
3357,5,561193,-0.184672129016585,0.137867227498079,0.181272113326159
3370,5,561430,-0.117632890867076,0.137315547831371,0.392213361684275
3396,5,561906,-0.157991652162756,0.135148480777992,0.243183258509186
3397,5,561915,-0.15506521403324,0.134985139958624,0.25143372234691
3398,5,562065,-0.132601055047105,0.135686748261105,0.329110336541474
3399,5,562072,-0.116100594445502,0.135619590010295,0.392536798595215
3400,5,562097,-0.133970755419165,0.135162134033635,0.322273903178573
3402,5,562116,-0.131099802653761,0.134993232869957,0.332134403755843
3403,5,562155,-0.133082374031432,0.135705937814684,0.327428463006084
3404,5,562173,-0.139466632580818,0.135735347499308,0.304893604513495
3405,5,562264,-0.122163517451659,0.135398160495736,0.367537230564515
3406,5,562359,-0.132868282276204,0.135934000498021,0.329017273383908
3407,5,562436,-0.124813697705244,0.135931746002455,0.359136614150522
3408,5,562451,-0.128072793052211,0.135741204848016,0.346066871237075
3409,5,562473,-0.115350290777025,0.135979302085996,0.396849653375887
3410,5,562513,-0.133182554427536,0.13596137155012,0.327973361794126
3411,5,562518,-0.116599577006222,0.135770494003394,0.391034145446179
3412,5,562560,-0.153478320044294,0.135282088659585,0.257352225581253
3413,5,562570,-0.143038127511214,0.135135809681798,0.29056185473758
3414,5,562582,-0.156927064611134,0.135296625753877,0.246883923095655
3415,5,562610,-0.143601331378605,0.135338545407648,0.289391349638639
3416,5,562667,-0.14355623653949,0.135021198576527,0.288412341182812
3417,5,562683,-0.138652297590552,0.135244960271805,0.305973751680643
3418,5,562774,-0.134660215289651,0.135603307834537,0.321368128588491
3419,5,562846,-0.143160726543808,0.137111717683185,0.297145572865568
3420,5,562873,-0.130547055799106,0.137848413231337,0.344269570925521
3421,5,562888,-0.13607468978002,0.136636420511236,0.319986309289221
3422,5,563005,-0.141284560521457,0.136360734805512,0.300860614671592
3423,5,563017,-0.126833331109883,0.136974778846392,0.355098744221253
3424,5,563018,-0.134217360226131,0.137609175650003,0.33005367988492
3425,5,563074,-0.133219223327588,0.137943173491388,0.334828257596918
3426,5,563104,-0.129997318697332,0.137182317511543,0.343968923552973
3427,5,563148,-0.147820963358175,0.136308204720908,0.278900446627575
3428,5,563174,-0.186245256901796,0.137126070609935,0.175266186901065
3429,5,563257,-0.143746687223685,0.138210383971776,0.299025217239753
3430,5,563299,-0.135472030886332,0.136446591374282,0.321459446922925
3431,5,563318,-0.170714631225652,0.13662567259592,0.212307806664843
3432,5,563324,-0.172521857036463,0.136778839059293,0.208026550607932
3433,5,563344,-0.158062214747203,0.137226266739931,0.250167791505291
3434,5,563347,-0.171996606275995,0.137310001223504,0.211174935105745
3435,5,563348,-0.176027768240982,0.137215849280319,0.200385231120563
3453,5,563747,-0.112732315113911,0.13598552179878,0.4076632807909
3454,5,563755,-0.135097571384549,0.135427744343318,0.319175108326501
3455,5,563781,-0.138748341078984,0.135591632211508,0.306875736369481
3456,5,563837,-0.138892908319833,0.136767590676923,0.310544204759188
3458,5,563866,-0.186736451350196,0.137499900155945,0.175304320118909
3459,5,563882,-0.141488479434216,0.137188061777654,0.303084277199398
3460,5,563899,-0.117776974692506,0.137392401166589,0.39189903158218
3461,5,563908,-0.117776974692506,0.137392401166589,0.39189903158218
3462,5,563929,-0.0916464050211911,0.137307982041968,0.504919933962711
3463,5,563964,-0.12567580637293,0.135419088848823,0.354015292250746
3464,5,563970,-0.128657185867694,0.135063738144236,0.341461568101059
3465,5,564006,-0.143854913331976,0.13533778251205,0.288539213750367
3466,5,564048,-0.138857271853108,0.135689545529125,0.306845341636834
3467,5,564065,-0.134238431499228,0.135340035491383,0.321944982159304
3468,5,564074,-0.132467303349026,0.13537071100095,0.328471447093095
3469,5,564097,-0.13946525112574,0.135687779129906,0.304729129022187
3470,5,564135,-0.128006737462015,0.135719768815137,0.346239297836332
3471,5,564147,-0.137563255669738,0.13625102418101,0.313363664758317
3472,5,564195,-0.130993495226958,0.136258428411944,0.337028892204679
3473,5,564197,-0.130993495226958,0.136258428411944,0.337028892204679
3474,5,564206,-0.172680883909147,0.136908354238923,0.208037936125333
3475,5,564212,-0.168753004413811,0.136533118900076,0.217285645743887
3476,5,564236,-0.158963412784135,0.135648650892005,0.242037117803183
3477,5,564252,-0.172995543258401,0.137109199958418,0.207877055564443
3478,5,564265,-0.16043741999874,0.136763929445643,0.241547681059302
3479,5,564272,-0.17280810281375,0.136914580438737,0.207724480540735
3480,5,564298,-0.146447480648982,0.13663252453687,0.28452651825487
3481,5,564300,-0.165038722783173,0.136557019362735,0.227637018085705
3482,5,564304,-0.165038722783173,0.136557019362735,0.227637018085705
3501,5,564535,-0.186260693036274,0.13710025091722,0.175149465131625
3505,5,564590,-0.171712808117971,0.138126799575802,0.214636331563124
3506,5,564680,-0.121419024460084,0.137661997856323,0.378372507662357
3532,5,565093,-0.119512348583185,0.135583198455251,0.378663961516408
3533,5,565120,-0.133629461829877,0.135931886759664,0.326250254628381
3534,5,565122,-0.138588763640817,0.136125724100454,0.309330611053182
3535,5,565125,-0.138588763640817,0.136125724100454,0.309330611053182
3536,5,565208,-0.117513962270991,0.136155707597732,0.388676685706594
3537,5,565243,-0.122658488014599,0.135755369704532,0.366863024067472
3538,5,565254,-0.157407600530863,0.136190159070708,0.248547604250243
3540,5,565293,-0.146808130810715,0.137996116375126,0.288120687655747
3541,5,565315,-0.136813640051066,0.137822139905589,0.321544613217028
3550,5,565448,-0.0950803196501059,0.138169955268429,0.491816355762165
3551,5,565475,-0.106885121156672,0.13830503294664,0.440145097316505
3552,5,565507,-0.14425317646438,0.137604074453386,0.295208169959423
3553,5,565512,-0.15603023065667,0.137773353486664,0.25818713234788
3555,5,565639,-0.135802868622175,0.135391388860471,0.316529015677875
3556,5,565651,-0.132923494372107,0.135224890766111,0.326290039019473
3557,5,565675,-0.137554534342251,0.135179706179037,0.30958023630689
3565,5,565834,-0.130159206901086,0.138047986463239,0.346400002542886
3585,5,566542,-0.175765441014317,0.137294234027758,0.201311933992166
3586,5,566565,-0.142250663135117,0.136618600198294,0.298483862762984
3587,5,566568,-0.142250663135117,0.136618600198294,0.298483862762984
3588,5,566580,-0.144413947432372,0.136420608588403,0.290508856543269
3598,6,16905,0.129934231236441,0.135497935338211,0.338245888362974
3599,6,18881,0.105855737818984,0.13673865328945,0.439362380907358
3603,6,22804,0.177938437374303,0.13514570919516,0.188813020307359
3604,6,23172,0.150106832742619,0.136788285657205,0.273229357893692
3605,6,23564,0.127305540468611,0.135487803815758,0.348060720164631
3606,6,26594,0.0776463752564881,0.135645742530551,0.567401651811935
3611,6,27767,0.163875357586729,0.135954512569119,0.228868259641364
3612,6,28811,0.0847237855348574,0.135588603248842,0.532467159632601
3613,6,28916,0.0821037461050697,0.135406649113924,0.544672458788447
3618,6,30322,-0.0719141497707852,0.135055546562008,0.594729760866274
3621,6,32438,-0.0995665581613039,0.136918887400526,0.467589270013893
3622,6,35840,-0.0542614145743985,0.136619617079184,0.691481047778716
3623,6,36181,-0.0656491966983652,0.135612120412103,0.628618393350255
3624,6,36236,-0.0617884175050004,0.136000062125792,0.649873154417924
3625,6,38641,-0.056527342091278,0.136396955431745,0.678809055756341
3626,6,39419,-0.0795911464933338,0.13701792192558,0.561691134567839
3627,6,39566,-0.0757195167205761,0.135494270060117,0.57662576102089
3628,6,39609,-0.0717593962199691,0.135530385613473,0.596811635007258
3629,6,40630,-0.106057009537147,0.135055534794806,0.432813551482107
3630,6,41068,-0.0576696947850185,0.136083218125998,0.671982505985466
3631,6,41221,-0.0513860870445589,0.135975523024373,0.705726897086413
3632,6,41296,-0.0128665352620004,0.135582462056186,0.924449509914295
3633,6,41435,-0.0611097200226964,0.135618130370142,0.652553488353769
3634,6,41573,-0.0539065761950308,0.135206777629161,0.690357322106394
3635,6,41626,-0.0734923092571345,0.135772873156343,0.588650108802209
3636,6,42992,-0.0663345868254122,0.135400126031688,0.624498200834532
3637,6,45282,-0.167574626100448,0.134878876982314,0.214910692145605
3638,6,45815,-0.153329956843658,0.135131615309978,0.257282989354724
3639,6,47290,-0.248220644706926,0.134800285772505,0.0664024772636377
3640,6,48282,-0.134165980395289,0.134937928582241,0.320767998046979
3641,6,48919,-0.168176832770549,0.136528510131534,0.218840950920468
3642,6,48921,-0.174922737057058,0.137702258309629,0.204815554739224
3643,6,50414,-0.140250908760418,0.136111083163143,0.303520689004155
3644,6,50685,-0.167479318702426,0.135978039628025,0.218894308221961
3645,6,50825,-0.146027324602106,0.135852326365445,0.28315477986831
3649,6,51526,-0.159269314865999,0.136107480253991,0.242720722039966
3650,6,51781,-0.186397065407125,0.135686271700309,0.170395503834767
3651,6,52550,-0.246337927556324,0.135220919378787,0.069339949057103
3652,6,53989,-0.196448957228567,0.134960595470386,0.146391322637834
3654,6,54932,-0.16530792696587,0.137742699932332,0.230897089548342
3655,6,55876,-0.179945423861517,0.135870786036128,0.186231561047113
3656,6,56091,-0.174021760601971,0.136123025454452,0.201942930789668
3657,6,57460,-0.265763411365884,0.135116676450736,0.0499755701732591
3660,6,62743,-0.24792616866378,0.135972947972238,0.0690960809417887
3662,6,64449,-0.164033683860927,0.135794103394941,0.227871754982115
3664,6,65125,-0.0694597158114355,0.13871613487097,0.616871260061426
3665,6,65133,-0.0678494622675503,0.138888807740188,0.625487437011465
3666,6,65183,-0.025492760085091,0.135890370546913,0.85129958775349
3667,6,66460,0.0334260151702645,0.136425085907529,0.806588192678868
3668,6,67184,0.004269361927979,0.13641356878941,0.975050215764646
3669,6,71471,0.0172298381503858,0.136970794008656,0.899968139970515
3670,6,71997,0.0710698732193085,0.137546016634822,0.605689928032149
3671,6,72514,0.0457609712853509,0.137607843722096,0.739674219769696
3673,6,73433,0.120672208887795,0.137213144364063,0.379755179320465
3674,6,74406,-0.00916403882938321,0.136373608071712,0.946462091187064
3676,6,74913,0.0405443569861226,0.135875692733048,0.765578788004771
3677,6,75397,-0.0894238267067191,0.137017369310485,0.51440936279569
3678,6,76427,-0.236946572678881,0.13562283105494,0.08148973238305
3681,6,76526,-0.255672854597418,0.138420925251613,0.0655739713924026
3682,6,78316,0.0237642343168748,0.136869778708205,0.862258447211848
3683,6,78381,0.0262484088730147,0.136845342114817,0.848000729791111
3684,6,78862,-0.0220429321556072,0.136903687218354,0.872177230936296
3685,6,78907,-0.00915637838669575,0.136705262398457,0.946636360099376
3686,6,79638,0.0468441868766989,0.136829759454841,0.732288407164353
3687,6,79955,0.0137140192001737,0.137098067167551,0.920376717033412
3688,6,80725,0.0607188724314391,0.136183715075769,0.655971708136245
3689,6,80860,0.087925520819515,0.136478951685291,0.519836679314525
3690,6,83761,0.0316347122973897,0.136587126339198,0.81697645673192
3692,6,88005,0.0148337797285458,0.140524153986041,0.915991137747681
3693,6,88006,0.0159364469058177,0.140092647697571,0.90949550560096
3696,6,88398,0.0129553481817718,0.138708560078172,0.92563895749242
3697,6,88475,-0.0330375639822899,0.137658538854195,0.810472293542307
3698,6,90318,-0.138833939805271,0.13602148867401,0.308106711910274
3699,6,91505,-0.0448841660832503,0.136744625620904,0.742929734532996
3700,6,91959,-0.0183403831483923,0.1382012265487,0.894500074293133
3701,6,92208,-0.0261617861939762,0.136616717985554,0.848245788832853
3702,6,95448,-0.0909945850595856,0.138422896998572,0.511373628455232
3703,6,95468,-0.0865823710747136,0.138441203963884,0.532106775241448
3704,6,95926,0.138197160729926,0.13676958723422,0.312977678159112
3708,6,98879,-0.19511240298353,0.138077657404841,0.158518380877402
3710,6,101306,-0.155782112134641,0.135865064323792,0.252325922511279
3711,6,101424,-0.0878214626155084,0.136441904409937,0.520217361620977
3712,6,101439,-0.0589165476353918,0.137180670467795,0.667834940525367
3713,6,101478,-0.131485404283089,0.137037929031897,0.337972774883024
3717,6,106653,-0.022174870657118,0.136516845268522,0.871057653252745
3718,6,107478,-0.0289163680619396,0.135648396971982,0.831316278453247
3719,6,107527,-0.0236231628134959,0.135548361792159,0.86174651460127
3722,6,111711,-8.78509082958834e-05,0.136117830373367,0.99948540721164
3723,6,114692,0.0257942104206411,0.135402877041683,0.849027068217258
3724,6,114714,0.0389384535812139,0.13539397600181,0.773826534275861
3725,6,115037,0.0522553710509824,0.136846259820587,0.702798995171188
3726,6,116654,-0.0571193735303403,0.135203040736421,0.672938422427089
3728,6,119386,0.0248665329905421,0.136296133292418,0.855338330246516
3729,6,123079,0.0300525307427341,0.136581562872844,0.825972190023916
3730,6,146131,0.0699225130616618,0.137142696841835,0.610473586990282
3731,6,151731,0.0393434727051716,0.135838936872335,0.772266869797812
3733,6,157270,0.00505739512765066,0.135445882358668,0.970235925989657
3734,6,158136,0.0534342430052107,0.13776512184422,0.698349860096015
3735,6,158910,0.0181840864598922,0.135199732751038,0.893085486423949
3736,6,162526,0.0288735666700916,0.135851775586066,0.831810574014695
3737,6,163117,0.0796795511568089,0.136008371419664,0.558355396291
3738,6,163321,0.0389565014082562,0.135266016066242,0.773516383769994
3739,6,163435,0.0753399251064256,0.135853087860162,0.579540610932216
3741,6,166074,-0.00640153580786984,0.136259687763452,0.962555409151603
3743,6,167198,-0.0499839241886158,0.135803152053095,0.713047913226789
3750,6,168223,0.0222965529064089,0.13617994435702,0.87003849466432
3753,6,168572,0.024336598315684,0.135574788799243,0.857642760192991
3754,6,173904,-0.233202610238691,0.136350453178889,0.0880857608587502
3755,6,175273,-0.12822976973337,0.135446657805318,0.344430169108492
3756,6,178778,-0.129775017566502,0.135616800721265,0.339260337605009
3759,6,180643,-0.129315958024089,0.135482410162494,0.34049124293789
3760,6,183039,-0.0132552861360961,0.135890996460707,0.922350134857197
3761,6,183936,0.00816957895140047,0.135854380535259,0.952082286199692
3762,6,184860,0.0385164748312264,0.13567707911991,0.776666148042442
3763,6,187264,0.00660639244183092,0.135746932813439,0.961212218805077
3765,6,188423,0.00430794999126149,0.137252989500185,0.974978702623919
3766,6,188938,-0.00744335489803111,0.136406634102098,0.956513983237493
3767,6,189863,0.00590330151252719,0.135869809900611,0.965368805117945
3771,6,192593,0.00722646636969465,0.136966694227246,0.957952374408846
3772,6,193272,0.0329505453271522,0.135584640000903,0.808126680579299
3773,6,193671,0.0237684266305755,0.136235750825081,0.86159972572189
3774,6,199005,0.147244804270818,0.135823650910874,0.279065604809463
3775,6,199448,0.187050793115232,0.138560096535802,0.177893314019731
3776,6,201624,0.171838993647442,0.137394869022791,0.211874346625623
3777,6,201882,0.167974726009144,0.13589133505831,0.217244784037508
3778,6,203342,0.235168186244658,0.135999720361648,0.0846508831308511
3779,6,204006,0.206207261607039,0.134846645354592,0.127110863898757
3780,6,204440,0.221779388141043,0.134894353274925,0.101046442536631
3781,6,204681,0.195473680917343,0.134725624899367,0.147695175229986
3783,6,208815,0.00633549619160812,0.135275099415559,0.962671884280351
3784,6,208850,0.024702682588064,0.135657197642724,0.85561162514407
3786,6,211447,-0.200003059117909,0.13468976685462,0.138458367869262
3787,6,212247,-0.094341114387446,0.13518229568858,0.485711235726677
3788,6,214251,-0.124544539463114,0.135711612479137,0.359394842239275
3789,6,216365,-0.0885760725899726,0.135921290748868,0.51503696074632
3790,6,221588,-0.0651915758375356,0.135371781990864,0.63040676414638
3791,6,223266,-0.273780161968803,0.136638749001577,0.045868285654922
3792,6,223299,-0.203737804438514,0.135229488091644,0.132805544406637
3793,6,225352,-0.366465576590422,0.133965329188529,0.00654263372875357
3794,6,226182,-0.295107405672512,0.135306919671349,0.0298412878197785
3795,6,226781,-0.150951511309796,0.137248945145254,0.272152492005168
3796,6,226929,-0.168398362990141,0.13645274575268,0.217981078621458
3799,6,227356,-0.208336612277659,0.137759115826296,0.131345816852951
3800,6,229335,-0.0676091644303498,0.137766615437515,0.623907188335904
3801,6,229567,-0.0614458447629544,0.135253019774365,0.649890013824702
3802,6,231725,-0.0113467434453028,0.135889327779022,0.933501397986972
3803,6,232479,0.0870199112027453,0.137803368730478,0.52813617815761
3804,6,233698,0.0434046103493258,0.137214838208495,0.751942102735335
3805,6,234833,0.0353612664631719,0.135113638294409,0.793693812415668
3806,6,236114,0.0215408726605598,0.135907419308602,0.874156082148701
3807,6,240423,0.116479239753666,0.135412350525255,0.390272653218335
3808,6,240985,0.100122432530195,0.13555241899266,0.460625419230544
3809,6,242390,0.0116485160188567,0.136472423008516,0.932028066891788
3811,6,244301,0.0785350766107079,0.136261332320685,0.564741680838607
3812,6,244932,0.157486069963904,0.135058255921398,0.244377290717719
3813,6,245484,0.086858350190136,0.137709023153764,0.528619810959752
3814,6,245505,0.0624024259309892,0.137277537458051,0.64969710255135
3815,6,245506,0.0624024259309892,0.137277537458051,0.64969710255135
3816,6,245578,0.0439989798299402,0.136120466192588,0.746708219633375
3817,6,245636,0.0126036235745889,0.136595856737106,0.926536306866073
3821,6,246705,0.137204378251474,0.135078264348659,0.310448951728305
3823,6,251165,0.0486276980625943,0.135148670065614,0.719205188372357
3824,6,252271,0.0774972474915236,0.135905846102129,0.568886175584203
3827,6,253758,0.128628586286906,0.134953202783084,0.341173996917498
3828,6,255018,0.125629177974553,0.13569582332075,0.355174819737981
3829,6,255233,0.142992863573776,0.136025615054379,0.293876597251249
3830,6,256493,0.0923744222630935,0.135184013049871,0.494850653161761
3832,6,259953,0.123886237041056,0.135503231555083,0.361200221920565
3833,6,260068,0.0900620375845876,0.136009534089049,0.508291488652382
3834,6,260462,0.130012396874559,0.136123520052208,0.340177670339714
3836,6,261981,0.0900122320712742,0.136583700507126,0.510308622000533
3838,6,264000,0.13173300971378,0.136509712807148,0.335201267294958
3839,6,264618,0.106659045184283,0.134977723832428,0.429943006667925
3840,6,264756,0.0732220337332605,0.135219369689167,0.588500795792826
3841,6,265060,0.0801365276028689,0.135059413853534,0.553331746183218
3843,6,265477,0.114675655975176,0.135551998282323,0.398131334237122
3844,6,266478,0.0849836128672474,0.135414454774262,0.530683845308412
3845,6,266518,0.101389010441139,0.136010818375247,0.456496916307574
3846,6,266627,0.117510483638243,0.135384101994619,0.385995811530114
3849,6,268911,0.105847289355018,0.13538993266868,0.434858603320931
3850,6,269163,0.158902629295447,0.135425506912101,0.241443290048832
3864,7,1581,-0.0760273147729809,0.136805868011959,0.578746536301449
3866,7,4704,-0.0834337197612577,0.135277222987497,0.537789924496326
3867,7,5119,-0.0858277426839583,0.135715726550179,0.527529557256045
3868,7,5218,-0.0478635670686584,0.139060258812978,0.730906094146291
3869,7,7125,-0.14500044811181,0.136999300686585,0.290595540379773
3870,7,7291,-0.128793940799708,0.135358237828382,0.341999481444032
3872,7,8513,-0.324281598497027,0.268636499936362,0.228186863631957
3878,7,11349,-0.146266776831059,0.135262923788879,0.28027892454453
3880,7,12575,-0.184836217591188,0.135335469560834,0.172882824166633
3881,7,12595,-0.159158799520697,0.135266710677356,0.240136242348438
3882,7,14747,-0.199000953536714,0.136455247906582,0.145630322627032
3883,7,16567,-0.149916427070705,0.136960947832013,0.274441505795405
3889,7,17880,-0.165133008430959,0.137028334487698,0.228971494699609
3892,7,19896,-0.151581905495734,0.136335988818073,0.266969586111557
3894,7,20120,-0.11560263354795,0.137453655969496,0.400900525535727
3895,7,20451,-0.0907950763609941,0.136270283458768,0.505663071107444
3896,7,21017,-0.152317208737028,0.13702134292557,0.267053250945808
3899,7,22886,-0.134716750788099,0.136610460678522,0.324740883331734
3900,7,23383,-0.0728106968886453,0.137121780436339,0.595757595420713
3901,7,25886,-0.135794861571934,0.136315156611066,0.319843532360918
3902,7,25887,-0.0918165912151636,0.137162816864219,0.503678855005788
3903,7,26093,-0.0806947098943493,0.136976214928538,0.556161101671102
3904,7,27156,-0.134047146904662,0.136460464443277,0.326617509283257
3905,7,27279,-0.122942970337201,0.136365037334503,0.367898709652392
3906,7,27302,-0.157064265628605,0.13515154293649,0.24596596480687
3907,7,27344,-0.111418001918592,0.135808760104953,0.41253967712274
3908,7,27579,-0.188014236640988,0.13490487914829,0.164291023145603
3909,7,27845,-0.179148002023892,0.136684801475933,0.190822996459524
3910,7,28091,-0.218832113091998,0.135231680489492,0.106512298446341
3911,7,28799,-0.221516922635708,0.135562733341061,0.103138845560778
3912,7,29465,-0.250321749880558,0.135235957781887,0.0650047064648855
3913,7,29523,-0.210236155463117,0.135246576140303,0.120969449547157
3915,7,30416,-0.171173489079907,0.135277748090825,0.206581028368416
3916,7,31914,-0.217919598722639,0.136525174281706,0.11134203900567
