SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2366,4,865297,0.00618195270441103,0.0660635035761031,0.925499132111977
2367,4,866929,0.0136215953060823,0.0658190438405108,0.836164149572976
2368,4,867989,0.0147088798780318,0.0651239440160037,0.821441189715057
2369,4,870200,0.00224342153799589,0.0651336947312369,0.972543096850378
2370,4,870855,0.0142406155173629,0.06596442147606,0.829203421066229
2371,4,871120,-0.0640823919380231,0.0654077892220775,0.327887226790857
2372,4,871373,-0.0397394717315205,0.0653792641175704,0.543691133109808
2384,4,884500,-0.0340085214378212,0.0652483440520222,0.602542698141262
2385,4,884706,-0.0472516083337263,0.0649366408031625,0.467305860062717
2388,4,888476,-0.0568584992309783,0.0652214425112841,0.383923032037687
2389,4,889739,-0.0341411670886191,0.0654101763277148,0.602029035107797
2390,4,889957,-0.0579552433775531,0.0657507195435581,0.378680061590044
2391,4,891344,-0.0572591601768097,0.0651037941756574,0.379725445562586
2392,4,891466,-0.0510451750986324,0.0651184346860555,0.433634950853778
2393,4,892444,-0.0175243140409646,0.0656779803005484,0.789762204151918
2395,4,894785,-0.0296220395103601,0.0648742007002083,0.648234090263186
2396,4,896181,-0.0700073240087488,0.0650359170638397,0.282465217725249
2397,4,896785,-0.0836424938645158,0.0653846273143763,0.201653522250483
2398,4,903873,-0.142978162853687,0.0655947975744982,0.0299387095158819
2400,4,906490,-0.0746662144784812,0.0651284573421673,0.252387461762184
2401,4,908655,-0.0746057802211753,0.0649935481522307,0.251789164296296
2402,4,909027,-0.099552633502958,0.0652520194348026,0.127989083470486
2403,4,909524,-0.122175567963074,0.0649487265600103,0.0607800826395593
2404,4,910018,-0.12903458508891,0.0648309350173786,0.0473260871841638
2406,4,911766,-0.143898061474804,0.0651139201609636,0.0277502768548962
2408,4,912509,-0.114184115755013,0.0650081534088671,0.0798772451195383
2409,4,912557,-0.102237515549962,0.0647170569657131,0.115057101851037
2410,4,913736,-0.133007108347196,0.0652064788109465,0.0421159443708594
2413,4,914902,-0.0390602505973701,0.0662778601097074,0.556009622546513
2414,4,914952,-0.0704147562817063,0.0664163293751093,0.289777361803843
2415,4,915199,-0.0580939668948766,0.0661101807014183,0.380137499572737
2419,4,916142,-0.0508606071916905,0.0656319724884887,0.438895992485406
2420,4,916254,-0.0625405258242262,0.0651340329586354,0.337620834066023
2421,4,916444,-0.0926372558592343,0.0651489674791667,0.155929573719975
2422,4,917149,-0.0527041889618765,0.0655359492016338,0.421821155093461
2423,4,917833,-0.0482660135316135,0.0653583022250341,0.460711514482628
2424,4,918606,-0.0494048728056647,0.065265683213182,0.449566279428038
2425,4,923675,-0.0040504962478949,0.0653130796214655,0.95058469764086
2426,4,924091,-0.0644144930247666,0.0650714059759202,0.322898721421105
2427,4,924619,-0.0460602552495455,0.0653690815331696,0.481512375540308
2429,4,926384,-0.0779408395977285,0.0652441539872163,0.233044350128298
2430,4,926385,-0.0664044714088731,0.0651335661523477,0.308658029273927
2431,4,926405,-0.0697530733645401,0.0647646111883254,0.282204800952252
2432,4,926695,-0.0493947455842929,0.0652605019630009,0.449623173427374
2433,4,926907,-0.0637253312603311,0.0648690817964239,0.326591233083514
2434,4,927194,-0.0301910949186227,0.0649306534444379,0.642236439724638
2435,4,927218,-0.0219524637350873,0.0655019693525306,0.737717010123809
2436,4,927223,-0.0261623084051206,0.0654085724507523,0.689411061553459
2437,4,927509,-0.0226138765844011,0.0651794751332419,0.728837262354764
2438,4,927559,0.0138628636079773,0.0658338052448166,0.833341484559851
2439,4,927577,0.0154570748491391,0.065352486294055,0.8131675035876
2440,4,928575,0.0251539476243848,0.065939123221471,0.703082345220194
2441,4,929694,0.0401684589113167,0.0657680867000584,0.541752101996118
2442,4,930648,0.0501268549916232,0.0655596031900474,0.445020746465313
2443,4,930822,0.0236825125874137,0.0655996512405374,0.718303568810433
2444,4,930823,0.0340267761438143,0.0664715224964997,0.609041046638372
2445,4,930964,0.0466121982478156,0.0652278398940441,0.475324902136488
2446,4,932727,0.0379314243670497,0.0658464328365635,0.564942443903958
2447,4,934187,0.0297484942969731,0.0652557969907904,0.64876009403278
2448,4,934911,0.0100165756099103,0.065722131058409,0.878952256225769
2449,4,936493,0.0944319479399228,0.0656105961562543,0.150957645931418
2450,4,936521,0.110537107467029,0.0650656712102746,0.0902276868769502
2451,4,936663,0.142911389742974,0.0650708995938288,0.0287245785629104
2452,4,937563,0.141235815357369,0.0649202517961718,0.0302535590791154
2455,4,938323,0.1217765765584,0.0648457714224028,0.0612133334817577
2456,4,938510,0.136626383262636,0.0654072729617044,0.0374365339583808
2457,4,938617,0.128239571482527,0.0648713002263894,0.0488386356252667
2458,4,941039,0.140350573148505,0.0649955217382997,0.0314931158562262
2459,4,941936,0.136650741362291,0.0651851324750896,0.0367627336936916
2460,4,942067,0.140936597910408,0.0646009890425147,0.0297946697593328
2461,4,942069,0.142888317238156,0.0644051384559529,0.0271505640231281
2462,4,942533,0.138879919432263,0.0647967071892611,0.0327706228294291
2463,4,944445,0.127978533363044,0.064587227374139,0.0483125243328512
2464,4,947317,0.127476030219531,0.0648630716255709,0.050162097485526
2465,4,948413,0.113163126382943,0.0650476578235891,0.0827840721006007
2466,4,949523,0.100894074252734,0.0649192993446593,0.121045639624067
2467,4,950108,0.114620560230288,0.0648474724000234,0.0780015713277142
2468,4,953287,0.0385185414096849,0.0654677109068357,0.556667344786525
2469,4,956734,0.0417454804775155,0.0657408512676058,0.525839386097568
2471,4,959283,0.0363701184722415,0.0650967812533251,0.576714980025479
2472,4,960412,0.0487690857250276,0.0658604075430357,0.45949393016505
2473,4,960833,0.0366886705855611,0.0652811173294154,0.574465566019825
2474,4,961744,0.0246276056932017,0.0663437971991244,0.710702413637814
2475,4,962979,0.037101714114139,0.0659392133130427,0.574019901639384
2477,4,964930,0.0050315257941364,0.0652599295245532,0.938587853479671
2478,4,965160,-0.0304734648934358,0.0650559253441376,0.639773725003026
2479,4,969630,-0.0188821577958386,0.0660609828207728,0.775176596988056
2481,4,973283,-0.021250855214302,0.0652382331453331,0.744812306394015
2482,4,974042,-0.00119091134727249,0.0652293574692443,0.985443913568029
2483,4,974632,-0.0209120755288346,0.0655123794953877,0.749757602528481
2484,4,974689,-0.00628077619126988,0.065910691658174,0.924136791977991
2485,4,974731,0.00261713185899073,0.0648565285347247,0.967834803473132
2492,4,975090,-0.0116081926786344,0.0650362176705164,0.858442035090527
2493,4,975108,0.00854067580781716,0.0654950803338282,0.896322827816845
2496,4,975252,-0.0171524950076182,0.0651439109068711,0.792471759758572
2497,4,975354,0.0485703412967277,0.065077323518304,0.455953874126462
2498,4,975573,0.00835371460336562,0.0655455310450074,0.898657579111259
2499,4,975702,0.00784744002315946,0.0655614766145495,0.904792139376202
2504,4,976707,0.0132273811160641,0.0661478969459788,0.841621718093867
2505,4,977037,0.0521264598521779,0.0655625716192106,0.42711034546259
2506,4,977428,0.0804595340765669,0.0654227978027855,0.219576271200522
2507,4,979983,0.0733329998665569,0.0650581087007795,0.260426795336634
2508,4,980596,0.0829355344315778,0.0662863787758058,0.211700988286072
2509,4,980779,0.0762159549622712,0.0652676922282058,0.243698171576726
2510,4,980835,0.015083080893297,0.0650840479492882,0.816868233000626
2511,4,996583,0.0171789397447317,0.0656407278010143,0.793696437105667
2512,4,997624,0.00324738464070568,0.0656226017804617,0.960560168635495
2513,4,998174,0.00330816520724253,0.0651144996729977,0.959509360038058
2514,4,1112991,-0.0116533100202117,0.0651695523363537,0.858185351376465
2515,4,1118719,-0.0187823603263497,0.0653026653977669,0.7738063210817
2516,4,1123519,-0.0333346567891806,0.0653549520562376,0.610331295692553
2517,4,1123610,-0.0489782484237542,0.0649915123121227,0.451585836279013
2518,4,1123959,-0.0804189849714047,0.0652732807980466,0.218755931451384
2519,4,1126543,-0.0945561377761021,0.0655424836192287,0.150000320080922
2520,4,1127480,-0.0733188535971017,0.0648331970005155,0.258871468806078
2521,4,1133634,-0.111355147105157,0.0647829783165554,0.0865101688082345
2522,4,1137173,-0.118615330780369,0.0649314792439376,0.0685776301721536
2523,4,1138274,-0.0982237069675075,0.0651257818886802,0.132393854298355
2524,4,1138987,-0.131417988119054,0.0644845380596704,0.04229733335846
2525,4,1141284,-0.136055761509634,0.0650982691747354,0.0373324572921786
2526,4,1144564,-0.13977709174229,0.0659383818563242,0.0347191154623043
2537,4,1156518,-0.130503678612509,0.0647540820574437,0.0446230130245112
2538,4,1156658,-0.0890745963216913,0.0650464891000702,0.171745149540334
2539,4,1156839,-0.0949515124519706,0.065498383259202,0.148036397005059
2540,4,1157271,-0.0909753106435793,0.0647697901809215,0.161021094944452
2542,4,1161556,-0.0770325499900373,0.0650459962630421,0.237099774486778
2543,4,1166231,-0.103267563567785,0.0649139019965023,0.112540938700818
2544,4,1171385,-0.0917198474385673,0.0647094747525715,0.157245157121064
2545,4,1171794,-0.0906945452726708,0.0652152257893192,0.165193727120991
2546,4,1171863,-0.0700703618790024,0.0648351815387303,0.280547922428652
2547,4,1172380,-0.0716693618865249,0.0658583966316773,0.27723413596118
2548,4,1172576,-0.0864359557768959,0.0662967504932524,0.193160359589953
2549,4,1172914,-0.0870331974628096,0.0647053307742037,0.179466125022982
2550,4,1173839,-0.077816739818188,0.064825516230501,0.230787825745095
2552,4,1175150,-0.0458954011769927,0.0652677389116897,0.482402958889818
2553,4,1175327,-0.0661851602833611,0.0650663721187606,0.309757532291401
2554,4,1175949,-0.0458848745391279,0.0654400970569086,0.483656583716675
2556,4,1176852,-0.0430031093468692,0.0653389540311304,0.510868016611718
2558,4,1181165,-0.0512228483433528,0.0651154547565836,0.4320165761066
2559,4,1184872,-0.0391745380910506,0.0650319292178077,0.547301783079573
2561,4,1189750,-0.0370356974062448,0.0661444317912025,0.575888030419203
2562,4,1191476,-0.0265919552669301,0.0650484083418225,0.68293246270729
2563,4,1191692,-0.00804960431566196,0.0652466307354776,0.901882778561186
2564,4,1191935,-0.0282055453555287,0.0649250029948578,0.664239674202347
2565,4,1197131,-0.065481032633111,0.065315851683556,0.31677490159402
2566,4,1197837,-0.0782860257905239,0.0649952245584123,0.229207626391875
2567,4,1198548,-0.0836057616038482,0.0649764533836988,0.199039038390188
2568,4,1213560,-0.101290597805981,0.0650905546121195,0.120568740811918
2570,4,1215342,-0.118425376633838,0.0652881865632443,0.0705440945092638
2571,4,1218917,-0.12196412483855,0.0650816509698344,0.0617539051310384
2572,4,1218963,-0.100374069286287,0.0648255486703573,0.122428771995568
2573,4,1219676,-0.0967726779349734,0.0658805043481712,0.142747171420068
2574,4,1222379,-0.0999810582739637,0.0654676277203187,0.127610967323253
2575,4,1222542,-0.112541956301582,0.0654109083064452,0.0862110045242376
2576,4,1224469,-0.0968972342283664,0.064921030906424,0.136450820980803
2577,4,1225163,-0.107443111549795,0.0659262384665542,0.104046872482611
2578,4,1225198,-0.141182685347446,0.0655458726680466,0.0319203526263963
2579,4,1225542,-0.118697477894916,0.0658910952335271,0.0724900551529152
2580,4,1226443,-0.138452253867301,0.0646141399414293,0.0328161587042396
2581,4,1227990,-0.1406800420063,0.0650756969542391,0.0313058759168633
2582,4,1234689,-0.116351505202959,0.0647395312937464,0.0731545101534058
2583,4,1235338,-0.142619336923298,0.0646847725556919,0.0281100078628264
2584,4,1235719,-0.128341384494429,0.0646753102484171,0.0479857380398068
2586,4,1242195,-0.113591796107844,0.0648474232076819,0.080697613760119
2587,4,1242241,-0.0901319038403505,0.0650527448224749,0.166768185686842
2588,4,1242383,-0.127950362536237,0.0650469837108332,0.0499608213570532
2589,4,1246177,-0.104514676731596,0.0647067517992059,0.107159679286925
2590,4,1248530,-0.114603827617587,0.0649310830205547,0.0784271882332395
2591,4,1248695,-0.0836582864682073,0.0650093507794237,0.198984420763361
2592,4,1257382,-0.115318412274749,0.0651201565221458,0.0774475743600362
2593,4,1257441,-0.104016367247216,0.0652796255461354,0.111966105518099
2594,4,1259337,-0.0803023870403841,0.0659982762341908,0.224518083281742
2595,4,1261236,-0.0933596733261871,0.0649512244883169,0.151495493099373
2596,4,1261386,-0.0734964233079367,0.0652013928943418,0.260414399879715
2597,4,1261899,-0.106960843079523,0.0648752206960445,0.100095381964573
2599,4,1266919,-0.0834910032582097,0.0653268279419128,0.202071281698207
2600,4,1267444,-0.0844522574083618,0.0654085405982361,0.197496436150917
2601,4,1268273,-0.0841134193799698,0.0653077732421685,0.198605561589681
2602,4,1268325,-0.0580571050681799,0.0653503774193435,0.374931974325856
2603,4,1272320,-0.0646641815905071,0.065645257997875,0.325271792253312
2604,4,1276141,-0.0224199838425101,0.0653650110426405,0.731805100235718
2606,4,1278618,-0.0313994522665185,0.065559393460232,0.632273118548231
2607,4,1278772,-0.0815866825034186,0.0652895961382024,0.212269089496088
2608,4,1278850,-0.0343585937015521,0.0652348518003965,0.598739145810434
2609,4,1279912,-0.060398208320251,0.0651112782107786,0.354241039303863
2611,4,1285240,-0.0517370717578405,0.0649331057220977,0.426117304430194
2612,4,1287974,-0.0574907042728875,0.0652542104936287,0.378902802869008
2613,4,1291435,-0.0122020587448521,0.065035909711061,0.851282086712192
2614,4,1292515,-0.0798288201248578,0.0650023080777724,0.220230613450801
2615,4,1296513,-0.117206265550895,0.0648260928074059,0.0714558146265346
2616,4,1311626,-0.0930581064200594,0.0649452107837499,0.152779720266197
2617,4,1317259,-0.0643874497887469,0.0649734893509727,0.322373966984616
2618,4,1318331,-0.0591856265645444,0.0649017526276268,0.362429764222483
2619,4,1318792,-0.0940285693581045,0.065977774381288,0.154995898655683
2620,4,1321563,-0.0571552176040443,0.0650436384989873,0.380150247810849
2621,4,1323799,-0.0541053369886588,0.0656993818032141,0.410763336128905
2622,4,1333470,-0.0391599431894404,0.0650031793619184,0.547273930026374
2623,4,1333527,-0.0352762523478578,0.0655175145643654,0.590623175445151
2624,4,1335357,-0.0640246503825373,0.0654116240925798,0.328350994798225
2625,4,1335426,-0.0563534080634048,0.0654720674390645,0.389974061348319
2626,4,1335638,0.042204177287663,0.0656880155628328,0.520969330789535
2628,4,1337514,0.00604177090319613,0.0653709414884225,0.926414487568784
2629,4,1338262,-0.00953941191226182,0.0669862511645805,0.886838590210435
2630,4,1338321,0.00959205538125429,0.0654245359359576,0.883521572284417
2632,4,1342134,0.0112226481949256,0.0655811285865401,0.86422259709376
2633,4,1342485,0.0242535616778887,0.0653412684305989,0.710723975896037
2634,4,1345539,0.00721721676694265,0.0657279385460906,0.912626898455485
2635,4,1345654,-0.000920177036864089,0.0657656294930343,0.988844457696938
2638,4,1352461,-0.00487718799645398,0.0654239228986361,0.940616996143724
2640,4,1353994,0.0122681562297717,0.0652774461017086,0.851032716841496
2641,4,1354278,0.0122681562297717,0.0652774461017086,0.851032716841496
2642,4,1354322,-0.00343656594728947,0.0655835937077048,0.958239788385365
2645,4,1357789,0.0240565778384828,0.0656758243510562,0.71436607904529
2646,4,1358780,-0.00125931344552721,0.0657725135675184,0.984735053732762
2647,4,1359163,0.012245925737104,0.0657258293253065,0.852302171020779
2648,4,1363156,0.000344060050574746,0.0654683668118031,0.995809814738756
2649,4,1365131,-0.00463898120209516,0.0653535522033434,0.943451603995233
2650,4,1367398,0.0110762220412884,0.0653232543824579,0.865453176249551
2651,4,1372531,0.00153601600523179,0.0657470307971283,0.981374305847738
2652,4,1375354,-0.0184352361452821,0.0655307633835559,0.778628377050019
2653,4,1379287,0.0159888785892554,0.0654142008848523,0.807043542814758
2654,4,1381192,-0.0144430691924655,0.0666519669784014,0.828572143109225
2655,4,1381394,0.0122481346750181,0.0671912262825426,0.85546158132174
2656,4,1383768,0.0354520404337608,0.0670650680785745,0.597400202134315
2657,4,1385147,0.0047906167065801,0.0667883643211942,0.942858744789318
2659,4,1389763,-0.00164453263024211,0.0663725015367752,0.980246582814863
2660,4,1391816,0.000102894311820534,0.0670561392528043,0.998776553061647
2661,4,1392181,0.00120359429252725,0.0667222190086003,0.985618025757255
2662,4,1392182,0.00612346192788948,0.0660796635614312,0.926219988903854
2663,4,1392187,0.00489304076313046,0.0667234041198271,0.941582507591604
2664,4,1411483,0.00345388645868439,0.0664597596216809,0.958582320101202
2665,4,1411837,0.0332833167291676,0.0661160365588379,0.614991693178327
2666,4,1411853,0.0195745220588142,0.0662653084766974,0.767864887922186
2668,4,1418662,-0.00783172958248279,0.0661546512007456,0.905829812413145
2669,4,1429971,0.0640755475035644,0.0666933757562025,0.337336348237232
2670,4,1432529,0.0898707730777386,0.0669593191520303,0.180403547165028
2671,4,1432812,0.080944592215052,0.0668309543235046,0.22663505239066
2672,4,1433591,0.0690789664143323,0.0669749937309328,0.303052716874095
2673,4,1434295,0.0897520350755756,0.0667940276749794,0.179904124914949
2674,4,1435743,0.0766230491894799,0.0672618628700248,0.255402513842737
2675,4,1436351,0.0725723171381276,0.0677215650608227,0.284619309004811
2676,4,1438464,0.0791369346225022,0.0674951395719304,0.241793647010354
2679,4,1443836,0.0772096599476975,0.0676499387292775,0.2545139239591
2680,4,1443911,0.0540829541830932,0.0677355850958897,0.425150717671982
2681,4,1444256,0.0617162933763176,0.069023328809296,0.371857951775709
2682,4,1444337,0.0719218337738721,0.0677866057788465,0.289413632640451
2683,4,1444364,0.00500127942751516,0.0684048768922019,0.94175767997091
2684,4,1444711,0.023544175115962,0.0679713985379933,0.72926084899959
2685,4,1444817,0.0247387570265492,0.068091297375864,0.716585225882171
2686,4,1445462,-0.00616716517912241,0.0686912605822347,0.928512221458563
2694,4,1447568,0.00236243713123918,0.0693706873540539,0.972852329294311
2695,4,1447682,0.0231009289519346,0.0675789307898093,0.732677531726934
2696,4,1447719,0.020778723193932,0.0679329510336878,0.75988313080558
2697,4,1447777,0.0231703914297927,0.0679717624023881,0.733394752592221
2698,4,1448144,0.00789325895514681,0.0677954202990073,0.9073798600831
2699,4,1448153,0.00052837502396974,0.0675768630611586,0.99376592097793
2700,4,1448315,0.00371869256506008,0.0673679752397658,0.956010589737543
2702,4,1451946,0.0108239432248436,0.0670199363951366,0.871789380039094
2703,4,1452368,-0.0142443442908013,0.067154477725435,0.832141222909655
2704,4,1453498,-0.000555505995737615,0.066941108460028,0.993383575812951
2705,4,1455597,-0.0312058933194577,0.0664239220190975,0.638788696241342
2709,4,1457873,-0.0336642383045613,0.0664786315961897,0.612897706306799
2711,4,1459398,-0.0109996626752877,0.0663051536644753,0.868334919669898
2714,4,1467660,-0.0204840604449006,0.0674142790242027,0.761418575311034
2715,4,1469963,-0.0254000753208552,0.067080803659129,0.7051762004911
2716,4,1471998,-0.0113500508107944,0.0669188090799283,0.865414582058911
2717,4,1472661,-0.00126259139178853,0.0669215020156285,0.984958061980359
2718,4,1472720,-0.0061713454893384,0.0669492654574263,0.926607766059581
2719,4,1474141,-0.00999733743341258,0.0669815756359981,0.881437627632366
2720,4,1475645,-0.0471336288517705,0.0664554396697072,0.478636512708309
2721,4,1483867,-0.0664461196940251,0.0671472148102223,0.323067597134493
2723,4,1484621,-0.043601249716561,0.0659118723596297,0.508717951641218
2724,4,1484733,-0.0176285378419363,0.0661996104826175,0.790168515054206
2725,4,1484992,-0.0416375074415269,0.0660993858933044,0.529152639934168
2726,4,1486897,-0.0327240878650071,0.0666297715963445,0.623637493829624
2727,4,1488575,-0.0382993353240693,0.0666994214642205,0.56619282352987
2729,4,1491666,-0.0589671666616537,0.065934328993213,0.371753750316133
2730,4,1492451,-0.0814133218137059,0.0667234600318941,0.223218589269363
2731,4,1493150,-0.0590803114798436,0.0659485514292063,0.370940922876001
2732,4,1493956,-0.0738314665987228,0.0658967483754401,0.263300182888515
2733,4,1493975,-0.0816806389551682,0.0660584860670575,0.217098638700968
2734,4,1494542,-0.0896887716976207,0.0661596893535968,0.176080157821693
2735,4,1494612,-0.0879492934221627,0.0659063638760425,0.182913848356658
2736,4,1494869,-0.0887587987711629,0.0659708332703514,0.179351668284863
2737,4,1494944,-0.0881547648498257,0.0662294889751924,0.184031573321963
2738,4,1494974,-0.0875132633697454,0.066758680636758,0.190747197897562
2741,4,1512432,-0.0806769410544275,0.0663227970256749,0.224634461415947
2742,4,1512726,-0.0844512220992797,0.0659225601087941,0.201011059707799
2744,4,1513733,-0.0781070071333377,0.0656868281701249,0.235206753268547
2748,4,1517320,-0.07418345938833,0.0656390424122635,0.25917075220379
2751,4,1521315,-0.0783577146709755,0.0658158910007343,0.234626672238463
2752,4,1521582,-0.0872445728556753,0.0657172577362862,0.185176511460119
2753,4,1521747,-0.0946159644445126,0.0666037436673137,0.156321480544632
2759,4,1522862,-0.0824063346248205,0.0657349466373936,0.210811485540083
2768,5,8786,0.0436219897598196,0.0654995981790639,0.505853320378892
2769,5,9566,0.0480683298713175,0.0657397769313608,0.465147599322082
2770,5,11033,0.0327734122432808,0.0653078248178926,0.616100100866882
2771,5,11244,0.029749238461651,0.0654948261444408,0.649947686438197
2772,5,11370,0.0406163838749483,0.06539969311914,0.534968490464239
2773,5,13215,-0.00739034756247628,0.06525929356167,0.909899980824879
2774,5,13449,0.0193448125368856,0.0664482039469447,0.771125790818038
2776,5,13639,0.010564740318789,0.0650881134606593,0.871151119016311
2777,5,13690,0.00444970092361135,0.0654773664648264,0.94585766488673
2778,5,14028,0.0305424432616253,0.0651548099399319,0.639525341149682
2780,5,18746,-0.00147968074966362,0.0664912065494669,0.982258090827743
2781,5,18800,0.00322865483012453,0.0658728847334373,0.960936327209384
2790,5,19368,-0.00341218628059728,0.0660812944554453,0.958847788977234
2819,5,23574,-0.0232645810415782,0.0649305509349397,0.720333395444502
2820,5,23653,-0.0238044709987777,0.0648381934853971,0.713737153380223
2821,5,24002,-0.00295930570684512,0.0651253667056428,0.963782182189644
2822,5,24122,0.0291094340415089,0.0653862397920376,0.656453845697672
2823,5,24148,0.026871368610499,0.0660531448347113,0.684390877100477
2824,5,24163,0.0265479468215571,0.0662464860829768,0.688850330703678
2825,5,24234,-0.00821480316922341,0.065413574271893,0.90013387094696
2826,5,24246,-0.00118450279237434,0.0653186037487029,0.985542013522698
2828,5,24278,0.0225521950687897,0.0652992854428231,0.730024459420887
2829,5,24388,0.00998838268274971,0.0659232900477362,0.87965584699464
2830,5,24487,-0.0107761860918172,0.0654941464282639,0.869402888083379
2831,5,24650,0.0102818064585805,0.0651315051972513,0.874655601153755
2832,5,24820,0.0210968522363101,0.0649357153590511,0.74545809047226
2833,5,24909,0.0119804601898385,0.0652138470124291,0.854346149973226
2834,5,25103,0.03494222006966,0.0651237573568177,0.591915741174712
2838,5,26058,0.0302242752984351,0.0652178378454337,0.643337690017176
2839,5,26197,0.0286798706174182,0.0648387119685234,0.658523953745349
2840,5,26417,0.0622874323200589,0.0648658708087659,0.337586820056349
2841,5,27428,0.0191592906074988,0.0650249981905015,0.768438280465421
2842,5,30505,0.0558425787655052,0.0649773709053155,0.390694401246081
2843,5,31263,0.0640190088427759,0.0656120532593407,0.329871280802512
2846,5,32038,0.0719129562076236,0.0647436377664492,0.267438881724691
2847,5,33720,0.0532858828365813,0.0657235966584013,0.41805135389178
2848,5,33814,0.0636243742724373,0.0655972520588649,0.332748279831159
2849,5,33851,0.0889892938804433,0.0661574525121978,0.179452027998102
2850,5,34324,0.0681916965367306,0.0663800398130177,0.304986303849646
2851,5,34350,0.055127625061588,0.0655366272611759,0.400820609075455
2852,5,35048,0.0239733143075193,0.0649379997713986,0.712220598397841
2853,5,35579,0.0431731998822433,0.0655556963527345,0.5105994283694
2854,5,35901,0.010322949592994,0.0659092493280577,0.875630971254581
2855,5,35947,0.0452567859350281,0.0654607434525441,0.489795224632913
2858,5,38200,0.0378407534587179,0.0648315098649747,0.559809438224463
2859,5,38263,0.0198364500337254,0.064862342202636,0.75991905541973
2860,5,38427,0.0404218151508472,0.0649994506337901,0.534422645574512
2861,5,38677,0.0253498096122946,0.0648487523118257,0.696102044969365
2863,5,41075,0.0124250812420317,0.0651872328267073,0.848943816803747
2864,5,42051,0.0459825520627264,0.0651730978305764,0.480936470765
2865,5,42740,-0.0047702672396209,0.064862289863726,0.941414457791918
2866,5,44304,-0.0318045070712493,0.0650217411359263,0.625048836024213
2867,5,44612,-0.0390795348724501,0.0650557560667613,0.548419755308808
2868,5,45702,-0.00436815034030502,0.0663448930423072,0.947542450510981
2869,5,46084,-0.0302585693984003,0.0650454113536964,0.642081198105594
2870,5,49920,-0.0350377104747814,0.0655141985675652,0.59311729751246
2872,5,53073,-0.000268340306339709,0.0660234752647119,0.996759449307264
2873,5,53535,-0.00179197347972537,0.0656766043108137,0.978247992723224
2874,5,53964,-0.00869994712593203,0.0657454509869603,0.894800458742951
2875,5,57276,-0.0155992446847394,0.0655717518350775,0.812099931903938
2876,5,57788,0.0110561990332577,0.0656312660601996,0.866318416419074
2877,5,57861,0.00850133594404279,0.0657561321209635,0.897205117986975
2878,5,58267,0.0140319387117815,0.0658140111768596,0.831289406307133
2883,5,61028,0.0124033952288485,0.0661445687240464,0.851361088082293
2885,5,64504,0.00886913597230576,0.0659670868984939,0.893125033498966
2886,5,66168,0.0424464013935538,0.0657938400926814,0.519253927693495
2887,5,67144,0.0613814327275313,0.0663813115882469,0.355764355790355
2889,5,68714,0.0633788635385311,0.0657317471250378,0.335603336316401
2890,5,69083,0.0180757358118898,0.0657586103423861,0.783569137678482
2891,5,69805,-0.0077703639648572,0.0673521698405298,0.908218112287658
2892,5,69813,0.0156638251113943,0.0668744415069849,0.814944250403544
2894,5,70531,0.0118740471372634,0.067072859729444,0.859584730303323
2895,5,70702,0.0100533475012317,0.0667284186729024,0.880329462063357
2896,5,70852,0.0149039848589958,0.0668710267429344,0.823760482001531
2897,5,70969,0.0159601819266157,0.0669122299959779,0.811613002382773
2898,5,72069,0.0524572422998146,0.0677392068921105,0.439212641584369
2900,5,74994,0.0671723251327956,0.068271869853891,0.325841201657726
2901,5,75504,0.0770176735705506,0.0689169357678748,0.264522019160016
2902,5,75507,0.0607251919515024,0.0688900223046922,0.378657749573802
2903,5,75860,0.0831535718354015,0.0697239909420245,0.233822940965614
2904,5,76107,0.0867015752636719,0.0688474541206569,0.208743686392475
2905,5,76472,0.089642573871437,0.0687944273556739,0.193407038109626
2906,5,76912,0.0721712606009803,0.0691262988025248,0.297177042638285
2907,5,77002,0.0667011334930927,0.0695553091350379,0.33823252992088
2908,5,77032,0.0487958820673033,0.06918421448573,0.481086397193657
2909,5,77423,0.0861121526294242,0.0692192281877752,0.214306749525504
2910,5,77484,0.0651032157903448,0.0695595979374284,0.349946835456517
2911,5,77918,0.0504652311210063,0.0699595649171009,0.471172577242145
2912,5,78310,0.0459695095421879,0.0696704386860829,0.509803649148883
2913,5,79208,0.0296042317592677,0.0712124169851157,0.677869498451745
2914,5,79230,0.0497268994602491,0.0707752593664468,0.482766339132152
2917,5,79232,0.0307912732107885,0.0707574168438441,0.663707350509619
2919,5,80396,0.0453997259528696,0.0715265312644964,0.526018502900961
2920,5,81334,0.101736655676884,0.0739967223642906,0.170040510994216
2921,5,82827,0.149756144632646,0.0717982893818044,0.0377153239636886
2922,5,83188,0.119146898912067,0.0727461746902211,0.102345237946713
2923,5,85693,0.195745842633621,0.0785237422665724,0.0131308107576563
2925,5,87323,0.232302452332815,0.079824011025692,0.00384132269248925
2926,5,90716,0.155453903200639,0.0872801167987315,0.0757572332716411
2927,5,90719,0.165574225482667,0.0870083215131179,0.0578577966565823
2928,5,90720,0.165574225482667,0.0870083215131179,0.0578577966565823
2929,5,90746,0.168436655450363,0.0879023316091308,0.056149596439699
2930,5,91091,0.188148622368169,0.087708791629134,0.0326226415757449
2931,5,92747,0.175762260754755,0.0879433439508136,0.046419772547038
2932,5,93878,0.212969717577602,0.089993635394956,0.0184965683578512
2934,5,97629,0.197253875626528,0.094078706506126,0.0367322589299057
