SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2695,4,1447682,0.172895434663166,0.11042405004004,0.118305299372765
2696,4,1447719,0.201437713746476,0.110866420564616,0.0700740475168998
2697,4,1447777,0.150460019747742,0.111162755517493,0.176758451963616
2698,4,1448144,0.201758643289037,0.110625560273001,0.069028063325409
2699,4,1448153,0.256067608859146,0.109943570049274,0.0204184997690729
2700,4,1448315,0.31262792498569,0.109182470018575,0.00444224455066871
2702,4,1451946,0.256731996260124,0.109023155361428,0.0190776332814873
2703,4,1452368,0.158596460256207,0.109775594457402,0.149419851390597
2704,4,1453498,0.146776089285246,0.109464453472423,0.18082932668576
2705,4,1455597,0.175687385647526,0.10852691449717,0.106375404464682
2709,4,1457873,0.171111352775185,0.108643189985711,0.116155761964165
2711,4,1459398,0.174444625765397,0.108307263133994,0.108150754350164
2714,4,1467660,0.188158117880828,0.110078400842592,0.088272395578875
2715,4,1469963,0.177239419069971,0.109588924256761,0.106704282878987
2716,4,1471998,0.19000673380504,0.109243663202583,0.0828549459698248
2717,4,1472661,0.183491031830368,0.109275212199631,0.0940048909499687
2718,4,1472720,0.173555824559346,0.109368130758236,0.113431562316664
2719,4,1474141,0.184620672764327,0.109372126672183,0.0922935390998388
2720,4,1475645,0.0142990351791905,0.109021590195184,0.895725170890829
2721,4,1483867,0.00297074585051485,0.110233203324613,0.978515124439416
2723,4,1484621,-0.00335973197583032,0.108122333167687,0.975228538579338
2724,4,1484733,-0.0177587778973601,0.108534027366149,0.870120743900065
2725,4,1484992,0.0346859188446658,0.108408104489607,0.749190308827084
2726,4,1486897,-0.0104774975189835,0.109268337375414,0.923664117257425
2727,4,1488575,0.0303513529900012,0.109385756976166,0.781581052582938
2729,4,1491666,-0.00817301858433736,0.108213856530981,0.93983856290576
2730,4,1492451,0.030144673062717,0.10960472337005,0.783453490823392
2731,4,1493150,0.0398798807613054,0.108217676075159,0.712709863979475
2732,4,1493956,0.0419557849375829,0.108199607675275,0.698425274451338
2733,4,1493975,-0.0987999495243502,0.108402683934198,0.362698149322918
2734,4,1494542,-0.075520197854847,0.108669449601556,0.487541715528732
2735,4,1494612,-0.0798730828703557,0.108235227905441,0.461030087562779
2736,4,1494869,-0.0609402729577949,0.108380608250613,0.574281979163101
2737,4,1494944,-0.114334548304671,0.108678112025132,0.293497333286306
2738,4,1494974,-0.0868722564072306,0.109612368577612,0.428577813042447
2741,4,1512432,-0.0704555504989849,0.108892289763572,0.518039137741489
2742,4,1512726,-0.0831698103519261,0.108233491733727,0.442745813155793
2744,4,1513733,-0.0924099004416054,0.107789882960261,0.391852392031712
2748,4,1517320,-0.0804449076887297,0.107717697663727,0.455673947208036
2751,4,1521315,-0.0586511558856194,0.108069507916754,0.587667169905579
2752,4,1521582,-0.0680454774028214,0.107944355066662,0.528856793212716
2753,4,1521747,-0.065168476948097,0.109446493473264,0.551933026648843
2759,4,1522862,-0.0488148457175366,0.107973839764862,0.651475470035914
2768,5,8786,0.136046539253633,0.107202816797215,0.20525667114515
2769,5,9566,0.16006689029748,0.107517972767656,0.137447232209054
2770,5,11033,0.0895111752693696,0.106997425119324,0.403398484784194
2771,5,11244,0.107440911774133,0.107250852915811,0.317139872787255
2772,5,11370,0.121475094033341,0.107079406048479,0.257380055736093
2773,5,13215,0.0294544655390153,0.106976149920428,0.783218626245696
2774,5,13449,0.0210164990879913,0.108942119642085,0.847136982900836
2776,5,13639,0.0286257801111585,0.10669816570497,0.78863476700502
2777,5,13690,0.0191506971396787,0.107339063138458,0.858500892436288
2778,5,14028,0.0673036910562777,0.106787577835767,0.528933777867403
2780,5,18746,-0.0637776489699886,0.108952492590441,0.558672178029305
2781,5,18800,-0.0462582356499232,0.107963908411304,0.668577436688453
2790,5,19368,-0.0744586490804825,0.108261173868885,0.492050096095711
2819,5,23574,-0.02347983851675,0.106458773953102,0.82556773717722
2820,5,23653,-0.0391156876803231,0.106295249555465,0.713100554449901
2821,5,24002,-0.0204298005837176,0.106760909059158,0.848353332574421
2822,5,24122,-0.0446996290085551,0.10719749864655,0.676943659491997
2823,5,24148,-0.0398937393394649,0.108291694714855,0.712802159745494
2824,5,24163,-0.0581471482979602,0.108584696661555,0.59264108921697
2825,5,24234,-0.00369517554401222,0.107240835056078,0.97253236917234
2826,5,24246,-0.0213584945821043,0.107076941334004,0.842011000930721
2828,5,24278,-0.0475939946685353,0.107039369567629,0.656852362604686
2829,5,24388,-0.0354852112337073,0.108061255113313,0.742818672745908
2830,5,24487,-0.0527062332039967,0.107338175120131,0.623710558153583
2831,5,24650,-0.0309686209545146,0.106767243894492,0.771942693320272
2832,5,24820,-0.0526305321056415,0.106434279033241,0.621268785247357
2833,5,24909,-0.0675072141193319,0.106855907548384,0.527953076843994
2834,5,25103,-0.0613207677136616,0.106757143714998,0.566066391811363
2838,5,26058,-0.0337394407200976,0.106935174145683,0.752558606293507
2839,5,26197,0.0215264318984354,0.106319474434308,0.839666480506081
2840,5,26417,0.00136499070291742,0.106479490279053,0.989779214139415
2841,5,27428,0.0981095008385225,0.106486742299504,0.35750704360354
2842,5,30505,0.0269391124725657,0.106625253983591,0.800683989056129
2843,5,31263,0.029066257313074,0.107697845086981,0.78740482825174
2846,5,32038,0.0110090599062613,0.106324033100352,0.917591192203476
2847,5,33720,0.0384276419210097,0.107827744651797,0.721768982208252
2848,5,33814,0.0123025532256828,0.107680951889988,0.909104537848519
2849,5,33851,-0.0101790364781736,0.108734379989834,0.925469071722041
2850,5,34324,0.00162768430882149,0.108985550587702,0.988092583307297
2851,5,34350,-0.0093394129357581,0.107546829050603,0.930847587755758
2852,5,35048,-0.0936312127748696,0.106362831804364,0.379295664434237
2853,5,35579,-0.040271690142668,0.107516253151177,0.708209853813532
2854,5,35901,-0.0277292208042225,0.108044901249239,0.797602080200638
2855,5,35947,-0.0542829060735914,0.107349706651317,0.613407987404036
2858,5,38200,-0.0378421901670147,0.106316585286976,0.722099071735821
2859,5,38263,-0.0119118246422772,0.106347129434507,0.910880016176736
2860,5,38427,-0.0661030832389185,0.106559996987214,0.535436364269704
2861,5,38677,-0.0464282788421645,0.106306945115697,0.662568413010323
2863,5,41075,-0.0139675860528052,0.106870470645319,0.896089927367666
2864,5,42051,-0.0306811259246466,0.106907221524678,0.774289630090137
2865,5,42740,-0.106584484911769,0.10618423157389,0.31617732531254
2866,5,44304,-0.0391774853006858,0.106611978837584,0.713483216368237
2867,5,44612,-0.0145968248259596,0.1067036845809,0.891268641776335
2868,5,45702,-0.0933383594432892,0.108652572256917,0.390894035030301
2869,5,46084,-0.0314161309863806,0.106654629847529,0.768503573510435
2870,5,49920,-0.0137883858149493,0.107444580197626,0.897960736187815
2872,5,53073,-0.0234877411512693,0.108231270876655,0.82832251555764
2873,5,53535,-0.00685647634446544,0.107669324828708,0.949260381158511
2874,5,53964,-0.015899989644756,0.107782047552433,0.882805948153989
2875,5,57276,0.00567896905632675,0.107506127226482,0.957901535047355
2876,5,57788,0.0358874539607329,0.107582872122818,0.738894855766419
2877,5,57861,0.0293141817364959,0.107791468040799,0.785817369627758
2878,5,58267,0.0722823153230274,0.107833433577765,0.503095600312291
2883,5,61028,0.08152776376012,0.10835555628005,0.452306184162775
2885,5,64504,0.18311055490837,0.107708781593466,0.0900019365114864
2886,5,66168,0.138689772288209,0.107672857819567,0.198566599060128
2887,5,67144,0.08417440350157,0.108864692588107,0.439920253257855
2889,5,68714,0.0305246576766698,0.107889808642993,0.777400635516879
2890,5,69083,0.000133713167720803,0.107815806753706,0.99901116434675
2891,5,69805,0.02689216012867,0.110409546120506,0.807707405708824
2892,5,69813,0.0406445657367042,0.109620732519424,0.711027938975938
2894,5,70531,0.0554998418189455,0.109924040298137,0.613949270626191
2895,5,70702,0.0644652907173647,0.109343864684024,0.555859619635573
2896,5,70852,0.035227544310055,0.109619637881905,0.748126556237108
2897,5,70969,0.0519164037738412,0.10966954099094,0.63622796627123
2898,5,72069,-0.0680392383370608,0.111086526275553,0.540608839796875
2900,5,74994,-0.101017277782917,0.111948817517852,0.367485019854539
2901,5,75504,-0.11415584886353,0.113018493453622,0.313156733007942
2902,5,75507,-0.126587938192337,0.112861184458992,0.262784262449181
2903,5,75860,-0.136986474481416,0.114302838785028,0.231545034810922
2904,5,76107,-0.15450686436263,0.112822046703628,0.171721722937834
2905,5,76472,-0.122443792922492,0.112864087604834,0.278715941908874
2906,5,76912,-0.155933576335129,0.113196222755678,0.169214681290389
2907,5,77002,-0.121164841994649,0.113994718028526,0.288554456770008
2908,5,77032,-0.129663753207702,0.113290064197879,0.253179807124356
2909,5,77423,-0.135932908124553,0.113495704791188,0.231840495553507
2910,5,77484,-0.150029642621279,0.113897410737062,0.188614279744066
2911,5,77918,-0.162147481012646,0.114450866364729,0.157439924886795
2912,5,78310,-0.13449438900133,0.114063303995171,0.239144282168947
2913,5,79208,-0.190587976628728,0.116332351374679,0.10224887896642
2914,5,79230,-0.20115864094102,0.115614948439163,0.082747829300497
2917,5,79232,-0.229934681244739,0.115383183192194,0.0470538010164236
2919,5,80396,-0.091404888751267,0.11722615249845,0.436071572571388
2920,5,81334,-0.116935655966303,0.121474813715912,0.336390711249875
2921,5,82827,-0.0479602057095759,0.118401275449842,0.685675137274227
2922,5,83188,-0.0370611305572537,0.119695672200212,0.757026560028419
2923,5,85693,-0.0421014646519933,0.129840157575928,0.745936193137755
2925,5,87323,0.0694863174653916,0.132371873669449,0.599959532515404
2926,5,90716,-0.00567377844825401,0.143727677084361,0.96853328909498
2927,5,90719,0.0221065490435344,0.143365873343007,0.877542737680664
2928,5,90720,0.0221065490435344,0.143365873343007,0.877542737680664
2929,5,90746,0.00646003683340313,0.144853671564039,0.964453763552976
2930,5,91091,0.000187800849896003,0.144723441519653,0.998965355776185
2931,5,92747,-0.0290842120821797,0.14497892345897,0.841119120924818
2932,5,93878,-0.0204598799025815,0.148696745814224,0.890639215484488
2934,5,97629,0.0387246035562357,0.155175775570647,0.803078084835405
2935,5,97695,0.0074573734939648,0.154270914696037,0.961473040217055
2936,5,98040,0.0612497187340026,0.150982853702011,0.685228406112013
2937,5,98089,0.0547238822568485,0.152379116725355,0.71971270228834
2938,5,98565,-0.0238872948103519,0.159903114486432,0.881334327558309
2939,5,98574,-0.0238872948103519,0.159903114486432,0.881334327558309
2940,5,98997,-0.0110478095440407,0.158189490358139,0.94436128241005
2941,5,99314,-0.0971556073954499,0.159578030923391,0.543029900512772
2942,5,99455,-0.0487636761382086,0.16382637645268,0.766141888260383
2943,5,99489,-0.0871604070952006,0.16190775192239,0.590685931317059
2947,5,102203,-0.168155605287941,0.200149844650337,0.401393760317189
2948,5,102465,-0.190789555028043,0.21117643167183,0.366897676316723
2949,5,103569,-0.168760761105758,0.216998834071756,0.437264709494021
2950,5,103937,-0.202524230927364,0.218814141909452,0.35531028775911
2951,5,104225,-0.210511569996841,0.224559682029839,0.349172415974475
2952,5,104404,-0.181182671764966,0.220529774508062,0.411870977974605
2953,5,104442,-0.132673232083099,0.227600375893442,0.560318098881283
2954,5,104957,-0.175474623352108,0.226418849584893,0.438858444523761
2955,5,105087,-0.161841971453569,0.225755561535652,0.473915843642699
2956,5,105138,-0.161841971453569,0.225755561535652,0.473915843642699
2957,5,105493,-0.228994565130179,0.231540949169701,0.323339358209465
2958,5,105602,-0.245222626536918,0.231493867096567,0.29018515740024
2959,5,105816,-0.236699800721147,0.231518997125428,0.307302419792792
2960,5,105842,-0.279202841656407,0.238372565680522,0.242273180004677
2961,5,105854,-0.286017879779654,0.235767015267254,0.225888293501952
2962,5,106333,-0.195792940996768,0.255004605557059,0.443118354161128
2963,5,106481,-0.201038772837454,0.24711455520264,0.416454144806705
2964,5,106489,-0.15966075178044,0.251040040210229,0.525190398632919
2965,5,106491,-0.15966075178044,0.251040040210229,0.525190398632919
2966,5,106493,-0.166486110211998,0.245728706860167,0.498519892829223
2967,5,106501,-0.188588965441134,0.242871311052246,0.437975273370751
2968,5,106718,-0.0228886404692457,0.238832220324565,0.923705486835351
2969,5,106822,-0.139222736086854,0.241424337322411,0.564528361526801
2970,5,107574,-0.424584702980839,0.280490699036963,0.130991384341734
2973,5,117834,-0.113093408579887,0.318495360670496,0.722736837847048
2974,5,119209,0.147580147569784,0.262948881561366,0.57498300435576
2975,5,120796,0.00378915250960032,0.235528921520357,0.987173400238463
2976,5,124644,0.204315675348487,0.139900323257757,0.145059314037854
2977,5,125211,0.160051262496422,0.141905322822167,0.26013932575672
2978,5,125474,0.1956373137084,0.140734614117271,0.165369841213606
2979,5,127339,0.160595394436602,0.139856597120252,0.251627991992907
2980,5,131540,0.214121661919518,0.131066989147287,0.103217355252941
2981,5,132221,0.209434785340071,0.132008565089473,0.113515770706751
2984,5,134344,0.119267544218614,0.126215237868088,0.345328896569507
2985,5,134626,0.125596643249873,0.125662499870426,0.318248820990761
2986,5,137820,0.166597046234565,0.124942096393333,0.183262323740087
2987,5,139492,0.196851349931905,0.123857844995141,0.11288044250811
2988,5,144411,0.152052213325829,0.122198145726672,0.214211530800316
2989,5,154798,0.188771591439871,0.121202182214793,0.120249459060509
2990,5,154908,0.149937034468253,0.119622672889528,0.210883693427731
2991,5,155745,0.144234093891205,0.120042478682445,0.230352929625902
2992,5,156437,0.151343486475428,0.120518464093803,0.210029869071324
2993,5,157488,0.178936937402205,0.122643410016925,0.145453886111627
2996,5,161956,0.018218711621247,0.114066590170354,0.873193024059371
2997,5,162464,0.0304517977120577,0.11432703078456,0.790119840670021
2998,5,164144,-0.0231186181002301,0.11385751996448,0.839213978247601
2999,5,165491,-0.022747030329047,0.114860833141429,0.843127825926962
3000,5,166030,-0.0426202998394084,0.114886928093467,0.710877895581288
3001,5,167327,-0.0130322247479322,0.115983884683233,0.910599953929077
3003,5,169215,-0.0532010661215684,0.11474085518649,0.643175119376631
3006,5,170676,0.00250592753557199,0.114775711968579,0.982593301778921
3007,5,171267,-0.0075449479627524,0.113756009544797,0.947156063342548
3008,5,171463,-0.0183835333333202,0.113606655675213,0.871542231677963
3009,5,172056,0.0398509614492989,0.113591067989224,0.725926436982096
3010,5,172075,0.0524869087287927,0.113872972402735,0.645136204376891
3011,5,173259,0.0540958800174706,0.113883156631976,0.635072089766809
3012,5,173927,-0.00235639706235566,0.113610799933645,0.983464013177872
3013,5,174122,0.00705248103482506,0.112716939703702,0.950145870393657
3014,5,178044,-0.165393895612629,0.111862220232396,0.14015233549253
3015,5,178645,-0.12572287765615,0.114464034149891,0.272795297422741
3016,5,178674,-0.120824859127139,0.11259874595629,0.28397859635346
3017,5,179325,-0.120031861157765,0.111743226476545,0.283477632722775
3018,5,181135,-0.122012282512996,0.114153949199636,0.285872215328633
3019,5,184224,-0.138319501371694,0.112954114014862,0.221556244915708
3020,5,185680,-0.0135001001928465,0.111990620939494,0.904118667945099
3021,5,186149,0.00220289387604436,0.112068999215578,0.984328429377583
3022,5,187087,0.0180565431869423,0.110988241381287,0.870856560322238
3023,5,187466,0.0343283812049139,0.110869298383888,0.75702557960232
3024,5,187642,0.0275518095795285,0.111538385702268,0.805039134308261
3025,5,189599,0.0412988621644731,0.110763303236561,0.709478728232601
3026,5,189613,0.0426490366989473,0.111265629714491,0.701721937107368
3027,5,191306,0.0481944440239462,0.109917185526202,0.661320049999734
3028,5,192971,0.134206055053929,0.109471549977618,0.221036740677204
3033,5,210350,-0.111787667931726,0.106199181547681,0.293233953445932
3034,5,210480,-0.119402749776067,0.106683935151839,0.26380745998165
3035,5,211001,-0.137203844363582,0.106321327323002,0.197734218519417
3036,5,211036,-0.148800654061094,0.10630579061934,0.162468859092141
3037,5,211245,-0.158852734064046,0.1060291563749,0.134975335504081
3038,5,211284,-0.161498526734548,0.106158914008216,0.12908222748999
3039,5,211526,-0.168777675605667,0.106269360537247,0.11313492795173
3040,5,211987,-0.177227689102786,0.106735220035097,0.097713430921567
3042,5,214406,-0.107569098447321,0.106867551502746,0.314833497722625
3043,5,214752,-0.102882902865076,0.107144867710074,0.337600528240918
3044,5,215862,-0.119768564041096,0.107253509193919,0.264887824742095
3045,5,216840,-0.10337353358921,0.10727595812614,0.335894837661398
3046,5,217294,-0.153184695385779,0.108387588336074,0.158447308325951
3047,5,217319,-0.158311484859416,0.108454446099489,0.145260530582715
3049,5,218253,-0.137766805198942,0.107699838554598,0.201676087524144
3050,5,218986,-0.182110442578059,0.106571573368734,0.0883653461298021
3051,5,219768,-0.131125741969367,0.106783621218117,0.220281095319087
3052,5,220210,-0.126509019328046,0.10692919144958,0.237561652055765
3053,5,220516,-0.141653433481268,0.106875381975069,0.185893190470431
3054,5,220904,-0.162336741395956,0.106851171411092,0.129587404298717
3056,5,221810,-0.130298690757409,0.108024909656362,0.228551579455506
3057,5,221815,-0.1250032827011,0.108955584564001,0.252040173774944
3058,5,221827,-0.117311906974078,0.108005381084116,0.278146157369962
3059,5,221903,-0.14023604612787,0.108055908154564,0.195199994502836
3060,5,221992,-0.0868060299302833,0.106852108739322,0.417113011807521
3061,5,222178,-0.127773868091941,0.106984008573236,0.233152060138575
3062,5,222207,-0.106627859820714,0.106924799433976,0.319339401935885
3063,5,222346,-0.126226261784584,0.106883973479057,0.238411590985077
3064,5,223004,-0.114876101831518,0.10670310730804,0.282396161121913
3066,5,225231,-0.0911233115936641,0.109162978724538,0.404425549382689
3070,5,225569,-0.0877764243408942,0.107381689520327,0.414237241357257
3072,5,227110,-0.0790672283702953,0.10740603095147,0.462126733520789
3073,5,229365,0.0340985104818911,0.106455666408739,0.748925022729739
3074,5,229595,0.0544281660596741,0.106309556289746,0.608986471949142
3075,5,229778,0.0363397497536876,0.106308053990745,0.732678931003936
3076,5,229833,0.0563733121873843,0.106448971703742,0.596735629517562
3077,5,229900,0.0251950864706335,0.106482806077907,0.813095219530942
3078,5,230375,0.0325902232562672,0.106492216725353,0.759759278303255
3079,5,230512,0.00343272272607184,0.106967083646634,0.974417304109865
3080,5,232888,-0.0457260152390648,0.106496993409727,0.667920013343237
3081,5,234489,0.101987310647353,0.106740204515495,0.339992756719797
3082,5,234669,0.0937542493621899,0.106589771751366,0.379685161007753
3083,5,237047,-0.0577025899847332,0.106756088676649,0.589187158886449
3084,5,238069,-0.0359153724157381,0.107159812307421,0.737705657742775
3085,5,239147,-0.0825475478614476,0.107904316976918,0.444778562200104
3086,5,240361,-0.0751318313535621,0.106750762623458,0.482017555873228
3087,5,241166,-0.0417263095066664,0.106591564703178,0.69569360926267
3088,5,241225,-0.0350704809309424,0.106474889168808,0.742065377037113
3090,5,241984,-0.0626953982681169,0.106874399260148,0.557829258504569
3091,5,242244,-0.0299089604291222,0.106467614812522,0.778935777686444
3092,5,242428,-0.0276337483485332,0.106315474484525,0.795075346498358
3093,5,243584,0.00284551582808684,0.106766338964934,0.978752512378918
3095,5,245951,-0.0729220852156059,0.106244766230904,0.492937130132136
3096,5,246143,-0.0487597589360218,0.106439501758889,0.64716365914282
3097,5,246282,-0.0809010301342745,0.106378998423257,0.44746454033368
3098,5,246808,-0.0108784972646841,0.108472746623666,0.92017274502674
3101,5,249753,0.0984180602263713,0.177423787656578,0.579446976497786
3104,5,251602,-0.0193708997710042,0.108344670299242,0.858205483720051
3105,5,251756,0.0115478346925159,0.107252955504535,0.914319309652195
3106,5,251866,0.00624977084007429,0.106524279368256,0.953248217158354
3107,5,253670,0.0066595523515856,0.107974789006614,0.950855026358875
3109,5,254385,0.0341868560635088,0.106649688056216,0.748738984133033
3113,5,260512,0.0977904932523303,0.107455690595488,0.363414937879453
3114,5,260909,0.0884917427337596,0.106743784364323,0.407658536184585
3115,5,261182,0.13026670278166,0.107211073729417,0.225159494366501
3116,5,261798,0.0461662455154693,0.106462897428716,0.664816983088983
3117,5,262671,0.0163906565215192,0.107684610191255,0.879108396351746
3118,5,264790,0.0364503562075671,0.107223465548839,0.734098199209837
3119,5,265651,0.0167179680350797,0.106362000754914,0.87519293610932
3120,5,266244,0.0727626273932714,0.109089811112413,0.505209497471577
3123,5,268009,0.0470705760455748,0.10647016223309,0.658686776740162
3124,5,268019,0.0470705760455748,0.10647016223309,0.658686776740162
3128,5,269900,0.068374284729668,0.107450981140418,0.524973719749533
3129,5,271971,-0.00504979859292562,0.106926143398803,0.962359033330632
3131,5,272598,-0.0173666655649559,0.106681429219049,0.870776963277114
3132,5,272758,-0.00262454070023897,0.106524707143921,0.980357742937006
3133,5,273551,0.0235388770991303,0.107096110795381,0.82616013171253
3136,5,274280,-0.00499221210996266,0.107623721452078,0.963028986799983
3137,5,274601,-0.00235772210730424,0.106872982653162,0.982411781696946
3138,5,277836,-0.00696990132940137,0.106824990587668,0.948015085249691
3139,5,279640,0.0134185884964899,0.106917307274268,0.900195717075033
3141,5,283807,0.0325755224503388,0.106651116785899,0.760211052248557
3142,5,284696,-0.0197346676971468,0.108149860624806,0.855314561406135
3146,5,290243,-0.0400057663660754,0.107661888691537,0.710423250381168
3148,5,293310,-0.0496275353207117,0.106759129251453,0.642321764572585
3149,5,293706,-0.0604788742051873,0.106417435488442,0.570180841503485
3151,5,302362,-0.048977534158025,0.108117392298938,0.650824682242639
3152,5,304779,-0.0228172162927241,0.106564900875182,0.830580472984742
3153,5,308710,-0.0302829816270954,0.108551038981595,0.780427688574938
3154,5,309654,-0.00947515286833872,0.106490055586605,0.929150742869
3155,5,309985,-0.0785269104854439,0.106743840400749,0.462427652791868
3156,5,310175,-0.0370579711143482,0.107439317916373,0.730359921447184
3157,5,312612,-0.0604216399653469,0.107244215141381,0.573518655563202
3158,5,313206,-0.0548469105572446,0.106345718393176,0.606357759042376
3159,5,313702,-0.134456917437732,0.106727578550962,0.208568664024572
3160,5,314857,-0.11622671064394,0.106435077828341,0.2755794536501
3161,5,315976,-0.1249948413803,0.107641748191772,0.246340493954404
3162,5,317740,-0.10179994400089,0.106850347479291,0.34137683887039
3164,5,320971,-0.0080588223778014,0.107708101795835,0.940399555845044
3165,5,321654,0.0398863569617361,0.108149060000153,0.712491122760085
3166,5,324331,0.0619372779304132,0.108602803977374,0.568830193224274
3167,5,328525,0.00499815763073252,0.10689561187237,0.962733046791946
3168,5,335406,0.199006060056906,0.106244838090554,0.0618822857761868
3169,5,335771,0.123708015408323,0.106262312860354,0.245138979093357
3170,5,336687,0.00574282246475835,0.106435524210041,0.957000837450018
3171,5,341045,-0.0982251125999094,0.107496995707543,0.361473208763088
3172,5,341262,-0.0514183222051579,0.106812590056963,0.630538880197154
3173,5,342707,-0.0820698088932382,0.106346291128339,0.440795196305971
3174,5,342848,-0.0869331759844567,0.107309510672993,0.41841915590191
3175,5,343502,-0.104218895048648,0.107062328060058,0.331000573169667
3176,5,343588,-0.0933002859398351,0.106420751004885,0.381239641540089
3177,5,346773,-0.147584986858272,0.10847579476063,0.174529138554917
3178,5,349449,-0.192760306599214,0.106824895764742,0.0720127948299486
3179,5,350876,-0.0419537333805837,0.107236610006467,0.695866339257659
3180,5,354177,-0.0862145471187261,0.108851183628975,0.428868977513263
3181,5,357163,-0.0581906387956559,0.107771312242299,0.589575048104821
3182,5,360584,0.00237750942534452,0.107439262858426,0.982357660656824
3183,5,363025,-0.0397261236749333,0.109730749847067,0.717544192457831
3184,5,365083,-0.0601997136564249,0.107163172681515,0.574637751530324
3185,5,366361,-0.0722832719238633,0.107247453713145,0.50076136842096
3186,5,371014,-0.1109781135204,0.106554730049076,0.298350406902274
3187,5,371457,-0.0789088496308254,0.108623343388521,0.468047624697434
3188,5,372989,-0.114253954064422,0.108878853602368,0.294726805537477
3189,5,374614,-0.147609175710688,0.107092189591621,0.168972071143619
3190,5,377631,-0.124453994971331,0.10738794421766,0.247272326789078
3191,5,378702,-0.205413779980442,0.109630975311106,0.0617999947058951
3192,5,378741,-0.168708337677204,0.109246228321988,0.12341301031096
3193,5,379541,-0.0757260867314034,0.107563277106272,0.481888003009809
3194,5,380460,-0.097330396324657,0.107856278476435,0.367455368830515
3198,5,382808,-0.101563481974369,0.107992537313866,0.347620870995519
3199,5,384156,-0.133106659340122,0.109225471128781,0.223794188142138
3200,5,387695,-0.156441257867106,0.107403163257177,0.146121341514052
3201,5,388185,-0.13501967706461,0.108410447802637,0.213792830768793
3203,5,391916,-0.173887424269787,0.107128216018664,0.105445483505841
3204,5,392497,-0.1518193480691,0.10749948827054,0.158748572631868
3205,5,393006,-0.158454395910878,0.107485447093704,0.141320604345366
3206,5,393290,-0.113435430152775,0.107466703003341,0.291900189653933
3208,5,396266,-0.181836165851967,0.107898740155989,0.0928244279788747
3209,5,398009,-0.171621639195991,0.107428158225999,0.111038334106488
3210,5,398644,-0.155113102392252,0.107434740923343,0.149685215822699
3211,5,401545,-0.0716618950732493,0.106901766721325,0.503071248241669
3212,5,402468,-0.0797134241034685,0.106885616567709,0.456295121011098
3213,5,403529,-0.0961978442286254,0.108442199331386,0.375635148509287
3214,5,405417,-0.0141388939790668,0.107473741448335,0.895409859796368
3215,5,406230,-0.0451445792925749,0.108070335761477,0.676396086600113
3217,5,407785,-0.0510416320866393,0.1071603823159,0.634147749396811
3218,5,409900,-0.0122246235348613,0.10759007773956,0.909601864272199
3223,5,417297,-0.0152457487188816,0.107503489724521,0.887305998454939
3224,5,419108,0.0106820825128985,0.107378477964964,0.920813107794955
3225,5,421695,-0.027578926211583,0.107491355252144,0.797661141017112
3226,5,422560,-0.0681484687589652,0.106860697213902,0.524061697324208
3227,5,424852,-0.0410280832597417,0.106726371251096,0.700896354766427
3228,5,425327,-0.0464235977678697,0.106548216126684,0.663317035085852
3229,5,427844,-0.0439918946300928,0.106768666087979,0.680567514239074
3230,5,430235,0.0170198317385436,0.108181919964841,0.875077856785367
3232,5,430883,-0.0691844322564905,0.106685179085135,0.517088725721714
3234,5,431369,-0.0429059694264594,0.106984525145182,0.688627157721947
3235,5,432378,-0.0227542255955185,0.109659185376186,0.835739439348563
3236,5,432587,-0.00683031095736104,0.107225847350294,0.949244978251397
3237,5,434634,-0.0183123547481057,0.106627914460511,0.863739782154362
3238,5,441308,-0.0604543171310367,0.107190163681979,0.57311820512451
3239,5,441594,-0.0564195105582073,0.106643163308527,0.597103630343163
3245,5,451448,-0.0591276359832837,0.107746375092491,0.583512398604051
3246,5,456087,-0.0486452840877553,0.107066167876624,0.649857721082945
3247,5,458086,-0.0803282924918018,0.10696604060737,0.453170998860464
3248,5,461234,-0.0352940151610955,0.106369190952985,0.740232103419502
3250,5,463004,-0.0460900320625204,0.107288395652479,0.667755938417921
3251,5,465043,0.00551819297047113,0.108166859874638,0.95934197604177
3252,5,467724,0.0273962947140769,0.106885997133509,0.797858293250234
3253,5,468076,0.0202174552062545,0.107254458042601,0.85059310894634
3254,5,469078,0.0608420137061674,0.107707157148847,0.57251169015027
3255,5,469404,0.0936942173797309,0.108132363974322,0.386817134142504
3256,5,475322,-0.0256771919754382,0.106626136018472,0.809838168443302
3257,5,475607,-0.049685715767937,0.106473506886409,0.641039153715135
3258,5,475736,-0.0297025917447372,0.106397444097877,0.78028060911377
3259,5,478715,-0.0506338279579154,0.107683913373107,0.638496850689213
3260,5,478932,-0.0482054060609156,0.107590865542274,0.654396535830841
3261,5,479996,0.000902346505598908,0.107274410532286,0.993293366775582
3262,5,482003,-0.0423805026330861,0.106742615443481,0.691581946687212
3263,5,482536,0.017572228780199,0.106762349793961,0.869359334587562
3265,5,484954,0.0333907084562153,0.106887105080583,0.754926856375706
3266,5,486157,0.0425495394624961,0.106712016666317,0.690331468019235
3267,5,486882,0.00807339834824901,0.109060301747325,0.941030893994099
3270,5,487404,0.038194322147894,0.107827979490207,0.72338901430962
3273,5,489636,0.0496279398819322,0.106869240455015,0.642661772352586
3274,5,490549,0.0443386994285067,0.106465097988519,0.67732485556893
