SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2432,4,926695,0.0164265662945737,0.0959481092979948,0.864162552345889
2433,4,926907,0.0352005564435883,0.0954110766585663,0.712396802450121
2434,4,927194,0.0112077892168326,0.095417089297488,0.906561530230509
2435,4,927218,0.000758733226602552,0.0962443679076687,0.993714472144973
2436,4,927223,-0.00996314150619295,0.0961121685762635,0.917496766041206
2437,4,927509,0.012349420092601,0.0957693605661841,0.897470972411748
2438,4,927559,0.00886690133122292,0.0967214917482363,0.927008601776059
2439,4,927577,0.0255736553756283,0.0960074210911381,0.790108517839929
2440,4,928575,0.0115609155084216,0.0968893029554872,0.905089028769845
2441,4,929694,-0.000521979760074957,0.0966710549595009,0.995694857045362
2442,4,930648,0.0365900843615616,0.0963737838373534,0.704419854756434
2443,4,930822,0.0118079136485119,0.0963883133338496,0.902569921477042
2444,4,930823,0.0409360751925368,0.0976653788504237,0.675364204808282
2445,4,930964,-0.0108083697609972,0.0958939062651797,0.910323155581682
2446,4,932727,-0.012458918313349,0.0967783064013791,0.897639321517044
2447,4,934187,-0.0382263883477943,0.0958740458022169,0.690344529551138
2448,4,934911,-0.0220533183376362,0.0965485499743375,0.8194544305594
2449,4,936493,0.0110422050726012,0.0966692724046137,0.909123083714519
2450,4,936521,0.00875941658017668,0.095976935177041,0.927333119274367
2451,4,936663,0.0435872655487371,0.0962187249162681,0.650825677865435
2452,4,937563,0.0555140220951536,0.0959662377507327,0.563312680311352
2455,4,938323,0.0574452682625561,0.0956909050624343,0.548677464972423
2456,4,938510,0.0829535838123181,0.0965811277291318,0.390978238919104
2457,4,938617,0.132763152485763,0.0955677351791311,0.165646188504734
2458,4,941039,0.134713825843096,0.0958458132088502,0.160744287615342
2459,4,941936,0.0964641604948254,0.0962209807552169,0.316775697819901
2460,4,942067,0.110264701641519,0.0953626930377244,0.248354034965163
2461,4,942069,0.115487483692063,0.0950765982592107,0.22530069557551
2462,4,942533,0.097122779928654,0.0956708131312509,0.310716901589265
2463,4,944445,0.122750511105875,0.0951874946853626,0.198045821192862
2464,4,947317,0.164047070752564,0.0954116870076998,0.0864253738231485
2465,4,948413,0.168573182537998,0.0955500989783238,0.0785566517979924
2466,4,949523,0.150901066980874,0.0953611716390254,0.114450085060987
2467,4,950108,0.144439088546294,0.0953788753352979,0.130826387278813
2468,4,953287,0.0661871935571573,0.0961613803978974,0.491720425866907
2469,4,956734,0.0864155564343686,0.0965256359423156,0.371258075537806
2471,4,959283,0.0497257862820748,0.0956394670494122,0.6034385591547
2472,4,960412,0.186741873952739,0.0963193057413936,0.0533249685305218
2473,4,960833,0.175209454189213,0.0954932494545398,0.0673791097612079
2474,4,961744,0.163450853504719,0.0970958652026893,0.0931824234617705
2475,4,962979,0.158770020243621,0.0965457326321672,0.100961962370299
2477,4,964930,0.101659878837374,0.0957214888762683,0.288944372317183
2478,4,965160,0.101158927494125,0.0954517515271978,0.289964195730874
2479,4,969630,0.0760992942318199,0.0969769988539204,0.433147050144943
2481,4,973283,0.0563601883331114,0.0958090671075793,0.556737132928182
2482,4,974042,0.064355002450023,0.0957673832308675,0.502027776949062
2483,4,974632,0.0511084998456316,0.0962198070648186,0.595639167449946
2484,4,974689,0.0583790814598749,0.096780901862934,0.546757229688479
2485,4,974731,0.0622947477788119,0.0952233632981898,0.513411477080722
2492,4,975090,0.0759931662578137,0.0954634957768963,0.426541315247445
2493,4,975108,0.0690460145291176,0.0961510612835736,0.473171016449634
2496,4,975252,0.0704387672953578,0.0956389869105606,0.461911479622348
2497,4,975354,0.147225316013777,0.095359207987292,0.123507936869314
2498,4,975573,0.165153531707232,0.0958932361487842,0.0858975007016677
2499,4,975702,0.106159128867558,0.0961525723521554,0.270314986607363
2504,4,976707,0.12359931597872,0.0969605935767251,0.203240556866531
2505,4,977037,0.079262775352729,0.0963119484475351,0.411075160584071
2506,4,977428,0.153469550869967,0.0959714579056496,0.110689325189268
2507,4,979983,0.137994842507475,0.0954667275338916,0.149211459795947
2508,4,980596,0.195931746316553,0.0970383883972648,0.044230659798724
2509,4,980779,0.187006421694236,0.0955529119168435,0.0511237442355502
2510,4,980835,0.072289462210066,0.0955449330598698,0.449793157061136
2511,4,996583,0.0817099838930296,0.0963441667042795,0.396954113055576
2512,4,997624,0.0496352637540866,0.0963704203731655,0.606842769072854
2513,4,998174,0.0465751812368813,0.0956280602247561,0.626528635357677
2514,4,1112991,0.0864512324476416,0.0956344198529096,0.366624550131056
2515,4,1118719,0.137754549191332,0.0956669618787519,0.15077102275377
2516,4,1123519,0.141052228886614,0.0957546057975425,0.141626089920696
2517,4,1123610,0.0222573526558176,0.0955485867484885,0.815940852723194
2518,4,1123959,0.0308395226197423,0.0960850326618825,0.748430081277454
2519,4,1126543,-0.00766188327899987,0.096571169255898,0.936807751727079
2520,4,1127480,0.00489506489869684,0.0954185982840849,0.959114726358841
2521,4,1133634,-0.00186388668974383,0.0955702124783091,0.98445102251387
2522,4,1137173,-0.0593070335904048,0.0957887958753508,0.536221033822151
2523,4,1138274,-0.0463181858643052,0.0959525179924215,0.629593875991401
2524,4,1138987,-0.0418034007932569,0.0952640643585796,0.66106328291111
2525,4,1141284,-0.0606515255601697,0.0961717221265927,0.528671835973319
2526,4,1144564,-0.0886675922742898,0.0973705216328914,0.363116751618984
2537,4,1156518,-0.10506067621338,0.095512532900997,0.272095868739919
2538,4,1156658,-0.0983169336306357,0.0956704035511632,0.304812031578622
2539,4,1156839,-0.0680842892047944,0.0964417493398955,0.480676902416828
2540,4,1157271,-0.0840488830212116,0.0953140327485537,0.378479513294075
2542,4,1161556,-0.079636506504284,0.0956549795487,0.405667628512666
2543,4,1166231,-0.0742178775356123,0.0956248220398602,0.438188321814778
2544,4,1171385,-0.0723085666220939,0.0952572390462713,0.448306867772692
2545,4,1171794,-0.0671457120797135,0.0960034166878603,0.484756687129041
2546,4,1171863,-0.0722249198323158,0.0953294645027368,0.449175092648133
2547,4,1172380,-0.146548982582209,0.0966004595590714,0.130145781228498
2548,4,1172576,-0.129626813980423,0.0973868166607128,0.184031281560134
2549,4,1172914,-0.155969185842329,0.0949397729436757,0.101310101919511
2550,4,1173839,-0.140596103383629,0.0951356177917793,0.140339781897767
2552,4,1175150,-0.123243270787089,0.0957276136682269,0.198785465793544
2553,4,1175327,-0.124716407492707,0.0954986997967732,0.192420364690284
2554,4,1175949,-0.0385217855976521,0.096183246490505,0.689027534598445
2556,4,1176852,-0.0746069811385887,0.0959663383683362,0.437426605581744
2558,4,1181165,-0.0629346245006044,0.0956864370730059,0.511148462068915
2559,4,1184872,-0.070962692783072,0.0955129750780341,0.457997680199692
2561,4,1189750,-0.0759981929313599,0.0971318644452956,0.434490626015083
2562,4,1191476,-0.0549733866728515,0.0955405660388198,0.565392025715695
2563,4,1191692,-0.078904185030889,0.0957639745117338,0.410527523815511
2564,4,1191935,-0.0918783848569652,0.0952815315921784,0.335564050754482
2565,4,1197131,-0.149806438069191,0.0957607745115834,0.118623867273293
2566,4,1197837,-0.138664246380058,0.095395555628452,0.146953621691322
2567,4,1198548,-0.166140149307741,0.0952711260340289,0.0820528310777035
2568,4,1213560,-0.0984513536786591,0.0958089040159395,0.304850836270202
2570,4,1215342,-0.100835129277027,0.0962113835410683,0.295328840637963
2571,4,1218917,-0.0789298609319304,0.0959941316335165,0.411497452784824
2572,4,1218963,-0.1191786865986,0.0953474254503941,0.212149010367992
2573,4,1219676,-0.0993592078976038,0.0969363766085371,0.306067877043112
2574,4,1222379,-0.139654090208049,0.0962091141660002,0.147509839213499
2575,4,1222542,-0.146141356264066,0.0961833730126042,0.129556083344555
2576,4,1224469,-0.139891104586305,0.0953859245674892,0.143380569940518
2577,4,1225163,-0.178752089970066,0.0967493899761719,0.0654998269449146
2578,4,1225198,-0.171029941434662,0.0964958803161838,0.0771895158343668
2579,4,1225542,-0.192564596423127,0.0967030393124017,0.0472184575124754
2580,4,1226443,-0.193823568730462,0.094981503752269,0.0420296676470837
2581,4,1227990,-0.136237720891464,0.0959600110203619,0.156567537954408
2582,4,1234689,-0.182942124520867,0.0950456538782898,0.0550600644328339
2583,4,1235338,-0.219356304527875,0.0949656376316944,0.0214728875496811
2584,4,1235719,-0.200772595524747,0.0949436380768417,0.0351602433607058
2586,4,1242195,-0.171835690853841,0.0952425027193005,0.0720536024222988
2587,4,1242241,-0.135878554677493,0.095555330093907,0.15591261113735
2588,4,1242383,-0.109624794253929,0.095905621298354,0.253793000577176
2589,4,1246177,-0.145927701818253,0.0950947860493114,0.125790164054359
2590,4,1248530,-0.111055567094121,0.0956278607848059,0.246292133715258
2591,4,1248695,-0.136889395568539,0.0954514554499648,0.152421592922385
2592,4,1257382,-0.14845796494181,0.0957667234281809,0.121988588642473
2593,4,1257441,-0.118873149865134,0.0960385046071266,0.21662564605987
2594,4,1259337,-0.0954165203099837,0.0970284821287871,0.326090663099696
2595,4,1261236,-0.131777609411625,0.0954414318808485,0.168239548158824
2596,4,1261386,-0.0877008433533795,0.0958461320218359,0.360807296629786
2597,4,1261899,-0.0885031137959008,0.0955585337526376,0.354992204573385
2599,4,1266919,-0.0893594997934901,0.0960759020209359,0.352958669462105
2600,4,1267444,-0.0915131505795551,0.0961952108862608,0.342089046781453
2601,4,1268273,-0.0859296761067424,0.0960601247342889,0.371642258709769
2602,4,1268325,-0.0301130633572998,0.0961002670196501,0.754199478827181
2603,4,1272320,-0.0121969876109447,0.0965698482869343,0.899564594406555
2604,4,1276141,0.00435287513576545,0.096043583609676,0.963876380264562
2606,4,1278618,-0.00390821043773975,0.0963444940489687,0.967665652807457
2607,4,1278772,-0.0248097212378393,0.0961199155974153,0.796470745939035
2608,4,1278850,-0.0169151529608296,0.095870066996465,0.860050786643281
2609,4,1279912,-0.0185432596752649,0.0957665305386312,0.846577086196795
2611,4,1285240,-0.0100341501064429,0.0954775970588687,0.916360681447604
2612,4,1287974,-0.0631331142653631,0.0959115812006345,0.510811138969111
2613,4,1291435,-0.0371825767191642,0.0955286456224636,0.697341001823826
2614,4,1292515,-0.0255942702670004,0.0956891049156378,0.789261058376278
2615,4,1296513,-0.0456757519324456,0.0956451891994829,0.633263163523891
2616,4,1311626,-0.00861627284823017,0.0956870970429978,0.928301460223442
2617,4,1317259,-0.14494742831876,0.095273517557996,0.129059197477328
2618,4,1318331,-0.0789195358247658,0.0953670734844695,0.408493298289136
2619,4,1318792,-0.128014034542399,0.0969674399290443,0.18763183203378
2620,4,1321563,-0.060436917719336,0.0956060861613193,0.527701276936752
2621,4,1323799,-0.0765666965438887,0.0965257730056438,0.428179333439071
2622,4,1333470,-0.0745847825853786,0.0954628688943424,0.435151935291867
2623,4,1333527,-0.0827202992835094,0.0961907141182653,0.390393984417853
2624,4,1335357,-0.130432202801034,0.0959759091288784,0.17501111877826
2625,4,1335426,-0.115301774664247,0.096090249076192,0.230970412529993
2626,4,1335638,-0.0753647603065308,0.0964754433401485,0.435219765212144
2628,4,1337514,-0.112596839623063,0.0958505698604737,0.240901663638947
2629,4,1338262,-0.151109437171233,0.0980832595904455,0.124304201899455
2630,4,1338321,-0.126721721100862,0.0958813029912698,0.187139933778463
2632,4,1342134,-0.152757078941578,0.0960057010139864,0.112476527109871
2633,4,1342485,-0.129207275800346,0.0957651077394632,0.178134155717048
2634,4,1345539,-0.139925190261729,0.0962750650248197,0.147003986675728
2635,4,1345654,-0.121739142106307,0.0963989212150986,0.207470060854255
2638,4,1352461,-0.115079463737722,0.0959198042858097,0.231042359626477
2640,4,1353994,-0.139935265238568,0.0956143712192028,0.144210088142719
2641,4,1354278,-0.139935265238568,0.0956143712192028,0.144210088142719
2642,4,1354322,-0.1428201384537,0.0960490245546132,0.137920538834589
2645,4,1357789,-0.138435429356286,0.0962211150697841,0.151115357501979
2646,4,1358780,-0.140498367765269,0.0963367789308732,0.14561715363521
2647,4,1359163,-0.132666019778574,0.0963041731794742,0.169207936976281
2648,4,1363156,-0.1379866576758,0.0958988912263938,0.151071590149814
2649,4,1365131,-0.133698319178165,0.0957476424945563,0.163483080063108
2650,4,1367398,-0.14976941427324,0.0956387946199246,0.118246886101632
2651,4,1372531,-0.17166944289452,0.0961560236055518,0.0750675950196116
2652,4,1375354,-0.180714530964091,0.0958005200905955,0.0600666992047517
2653,4,1379287,-0.208085371622337,0.095467983956609,0.0299449109616479
2654,4,1381192,-0.185312318720474,0.0974270597796207,0.0579767766694456
2655,4,1381394,-0.195394230499929,0.0981660611471744,0.047312642010874
2656,4,1383768,-0.217332569852131,0.0978832821079093,0.0270313274533634
2657,4,1385147,-0.207792718097999,0.09749433184973,0.0337522240007968
2659,4,1389763,-0.221747701011506,0.0967911303413671,0.0225525959833632
2660,4,1391816,-0.239076701258346,0.0976870205862366,0.0148768151290548
2661,4,1392181,-0.255437427670528,0.0970743576079314,0.00887740807256682
2662,4,1392182,-0.228406435998205,0.0963147535793317,0.0182540677917125
2663,4,1392187,-0.153188370463658,0.0976845496214354,0.117731687752419
2664,4,1411483,-0.14595110654058,0.0973270146455478,0.13461313173872
2665,4,1411837,-0.166065153965876,0.0967632086016283,0.0870025100983684
2666,4,1411853,-0.171141172485434,0.0969354850859548,0.0783415249421189
2668,4,1418662,-0.162593542437382,0.0968038028888591,0.0939161726636001
2669,4,1429971,-0.124272647532198,0.0978841588937434,0.205067418231818
2670,4,1432529,-0.146694085782023,0.0983111912555271,0.136555520927135
2671,4,1432812,-0.142545481737601,0.0980923107573211,0.147063016164102
2672,4,1433591,-0.0901542580234121,0.0984243422040297,0.360305205011922
2673,4,1434295,-0.0467681470907475,0.0983463728752229,0.634692547220896
2674,4,1435743,-0.0312417949084908,0.0989820322027664,0.752469148875594
2675,4,1436351,-0.0526392864543223,0.0996121874148394,0.597524499304115
2676,4,1438464,-0.0381220591045111,0.0993294072077247,0.701361980036108
2679,4,1443836,-0.0433380456112248,0.0995411307720548,0.663553959795554
2680,4,1443911,-0.0418909601163207,0.0995753344699869,0.674232967674943
2681,4,1444256,-0.0704450999139475,0.101447804204033,0.487889721895913
2682,4,1444337,-0.0314149436973918,0.099730080525392,0.752948013208048
2683,4,1444364,0.00651971069683713,0.100493896931896,0.948308909673786
2684,4,1444711,0.0267362554111376,0.0998637417457149,0.789065555503747
2685,4,1444817,-0.0151955560307431,0.100048487179582,0.879366836999727
2686,4,1445462,-0.0202713667876427,0.100909846285155,0.840903476537288
2694,4,1447568,-0.0117633702589082,0.101910853322631,0.908171485237027
2695,4,1447682,-0.0234056829619897,0.0992889521357059,0.813776563171027
2696,4,1447719,0.0230468328115941,0.0998061145765811,0.817513805837339
2697,4,1447777,0.00433936446682637,0.0998736130272129,0.965368536597559
2698,4,1448144,0.0294119790932415,0.0995879906453204,0.767910390467669
2699,4,1448153,0.0431958766531928,0.0992506821457275,0.663668757256402
2700,4,1448315,0.0835320322467182,0.0988709370948375,0.398761633002197
2702,4,1451946,0.065570678092457,0.0984008840962073,0.505614561486246
2703,4,1452368,0.0704329019840784,0.098591814286877,0.475458835068011
2704,4,1453498,0.0940964743941185,0.0982157114354996,0.338688564207402
2705,4,1455597,0.0968505513232168,0.0974778083832204,0.321115191723576
2709,4,1457873,0.0950685821536385,0.0975682314026795,0.330534873777843
2711,4,1459398,0.0826066251371552,0.0973135520431508,0.396528510520922
2714,4,1467660,0.117887711661139,0.0988524632305302,0.233841885193972
2715,4,1469963,0.10763679179704,0.0984019208195478,0.274767289244128
2716,4,1471998,0.0968674368071815,0.0981792763691463,0.324495750456943
2717,4,1472661,0.0774659691460251,0.098228060973349,0.430855375139056
2718,4,1472720,0.0756258935065922,0.0982740796294903,0.442087078227601
2719,4,1474141,0.0968526230627417,0.0982707530754638,0.325019614042968
2720,4,1475645,0.0604095124374271,0.0976464300019913,0.536542250485447
2721,4,1483867,0.0901871448557499,0.0986661324347776,0.361307206036737
2723,4,1484621,0.0452507207164127,0.0968613184273761,0.640666347983031
2724,4,1484733,0.0343052659979439,0.0972466022624544,0.724474638859497
2725,4,1484992,0.0803709591302195,0.0970670837913895,0.408233347237064
2726,4,1486897,0.056565585846033,0.0978730675575522,0.563667421274487
2727,4,1488575,0.0796610972640002,0.0979422683044484,0.416567110033232
2729,4,1491666,0.0500043928783888,0.0969373951562191,0.606287604782781
2730,4,1492451,0.115955046539244,0.0980359835928224,0.237692177734994
2731,4,1493150,0.0672712123151077,0.096929108139517,0.488123072293132
2732,4,1493956,0.0569897007874782,0.0969335729678649,0.556958348298542
2733,4,1493975,-0.00589312941394257,0.0972560783544477,0.95171688678579
2734,4,1494542,-0.020372281167754,0.0974419701496059,0.834513479641333
2735,4,1494612,-0.0127659010496388,0.0970647014702163,0.895439287185796
2736,4,1494869,0.00731944026836228,0.0971652735472766,0.939994986717706
2737,4,1494944,-0.0112007919511825,0.0975399084422834,0.908642849043504
2738,4,1494974,-0.0272889979924315,0.0983030049018074,0.781481283481111
2741,4,1512432,0.00560017935898224,0.0976384920632296,0.954293852152707
2742,4,1512726,-0.0037851675412943,0.097071614406231,0.96891756851614
2744,4,1513733,-0.04116876357673,0.096668883881211,0.670459209250683
2748,4,1517320,-0.0375129352023995,0.0965841111937059,0.697956736047922
2751,4,1521315,-0.0550149569684171,0.0968399217391299,0.57032686085658
2752,4,1521582,-0.0493954723649366,0.09675035008647,0.609988339166313
2753,4,1521747,-0.0351043244132634,0.0981091889607324,0.720700303631933
2759,4,1522862,-0.0537457253184218,0.0967437810120992,0.578872419035032
2768,5,8786,0.0802375296559912,0.0961912641815761,0.404762992451881
2769,5,9566,0.110766458221896,0.0964715679405375,0.251672884459557
2770,5,11033,0.0467573086634335,0.0959457977860004,0.626326663891766
2771,5,11244,0.045486545137661,0.096216234452338,0.636681337259712
2772,5,11370,0.0434893427568218,0.0961034178788046,0.651167714849068
2773,5,13215,-0.0223168655814763,0.095866935935752,0.816059381046124
2774,5,13449,-0.0337889479981303,0.097614336458544,0.729438166309406
2776,5,13639,-0.0523280979890286,0.0955840715554062,0.58441127077793
2777,5,13690,-0.0553710011949277,0.0961483971878854,0.565055782802881
2778,5,14028,-0.0302857575742854,0.0957352738807896,0.751924607953976
2780,5,18746,-0.00112121375742334,0.0976824087009588,0.990848443136076
2781,5,18800,-0.0218285692875497,0.096767335629591,0.821660296918223
2790,5,19368,-0.0470629647127359,0.0970482007132636,0.628016702516288
2819,5,23574,0.00417513995842151,0.0954066814654284,0.965119255637902
2820,5,23653,-0.0119024812706759,0.0952699916185949,0.9006467498538
2821,5,24002,-0.0268410801775612,0.095665413948147,0.779202706500012
2822,5,24122,-0.0202923199844687,0.0960799422584128,0.832851166805066
2823,5,24148,-0.0341952102035532,0.0970444805063455,0.724773807719254
2824,5,24163,-0.0269288172825543,0.0973344228634563,0.782200933257534
2825,5,24234,0.00711140939026562,0.0961006080770911,0.941052594423346
2826,5,24246,0.00601363847837673,0.0959591962887228,0.950065788047058
2828,5,24278,0.0113335799277887,0.0959456147127864,0.906035766516118
2829,5,24388,-0.00122284359385027,0.0968511584589887,0.98993330271017
2830,5,24487,-0.00295554265649923,0.0962211363841762,0.975513271980716
2831,5,24650,-0.00105806848380329,0.0956881794223532,0.991183847383882
2832,5,24820,0.0152723322969597,0.0954079821855119,0.872914380949402
2833,5,24909,-0.0333125641251587,0.0957939595865804,0.728233524019582
2834,5,25103,-0.0289427518181202,0.095700043670374,0.76250091519809
2838,5,26058,0.0389115555870295,0.0958184128729477,0.684917500971306
2839,5,26197,0.0395183126897327,0.0952578508516556,0.678499165979121
2840,5,26417,0.0123938908424614,0.0954166737363754,0.896725622987945
2841,5,27428,-0.0459122508352559,0.0955088388364571,0.631018948149359
2842,5,30505,-0.0104156181587109,0.0955565849577827,0.913264835272677
2843,5,31263,-0.0213885411293633,0.0965139730407581,0.824744997990048
2846,5,32038,-0.0351021912540744,0.095262750698839,0.712738011450927
2847,5,33720,0.0968166781660914,0.0965070413086978,0.316447479533551
2848,5,33814,0.0761547028905556,0.0964122098634952,0.430124325150688
2849,5,33851,0.0748824594712203,0.097359259461213,0.442327205375611
2850,5,34324,0.0531681023793482,0.0976236995307064,0.586356779082851
2851,5,34350,0.0866698765166525,0.0962659689522584,0.368565429769936
2852,5,35048,0.1674754765964,0.0950016872903615,0.0787879294150589
2853,5,35579,0.108548749790774,0.0961938023165246,0.259901283956803
2854,5,35901,0.0960450768341435,0.0966957368037523,0.321258239035777
2855,5,35947,0.118580840760483,0.0960264005867166,0.217697424583151
2858,5,38200,0.115795617017919,0.0950905236013972,0.224135817115777
2859,5,38263,0.107982337211979,0.0951285555343331,0.257095143806707
2860,5,38427,0.124557643394522,0.0953128285460419,0.192121222367695
2861,5,38677,0.124053089720188,0.0950610176262317,0.192748385754803
2863,5,41075,0.134425474138167,0.0955039897938304,0.160147922265174
2864,5,42051,0.128632222328096,0.0955684882583507,0.179176277252526
2865,5,42740,0.177544908320698,0.0948203272015067,0.0619729243163373
2866,5,44304,0.234724850223067,0.0947357227928062,0.013691210079188
2867,5,44612,0.240551953478582,0.0947613523799223,0.0115617815734554
2868,5,45702,0.192573186273051,0.0969275885434868,0.0477201947719761
2869,5,46084,0.219277188451716,0.094872455703922,0.0213926188018668
2870,5,49920,0.200936334750096,0.0956902267981771,0.0364502636373507
2872,5,53073,0.167117936275659,0.0965865134816394,0.0844612306458154
2873,5,53535,0.19479690372812,0.0959270562890936,0.0430368613747335
2874,5,53964,0.17447402720514,0.0961417222980631,0.0704096252120317
2875,5,57276,0.170869317288407,0.0959090874219504,0.0756780526461629
2876,5,57788,0.188292285569221,0.0959006685633259,0.0503832683069023
2877,5,57861,0.180393814488502,0.0961264283593954,0.0613934551488378
2878,5,58267,0.176434818286438,0.0962366333769523,0.067593383183637
2883,5,61028,0.181893510405044,0.0966945107660285,0.0607791029471218
2885,5,64504,0.131360188200881,0.0966623328513731,0.175027073363756
2886,5,66168,0.147093150362307,0.0963974268110109,0.127929391897171
2887,5,67144,0.0876232728543676,0.0975275024157807,0.369559797867345
2889,5,68714,0.125560567487398,0.0964624957447491,0.193884302155247
2890,5,69083,0.120657510749179,0.0964027735171807,0.211545158459768
2891,5,69805,0.0666602755173847,0.0988854372837457,0.500678631036719
2892,5,69813,0.0514769856584607,0.0982147953449624,0.600519427561326
2894,5,70531,0.0333553053276167,0.0985252468423163,0.735153218485004
2895,5,70702,0.0635762608457885,0.0979755821093651,0.516825569480409
2896,5,70852,0.0507959839065338,0.0982100586562192,0.605328101902835
2897,5,70969,0.0513937981045828,0.0982707426481973,0.601315102819743
2898,5,72069,-0.0336010167827426,0.0995842362421372,0.736006120106451
2900,5,74994,-0.0858952304326104,0.100331661894372,0.392516082589378
2901,5,75504,-0.0940159868973967,0.101301431718846,0.353999427802988
2902,5,75507,-0.0911644688086581,0.101201532915228,0.368297645990216
2903,5,75860,-0.11517930386228,0.102454559418364,0.261692537510873
2904,5,76107,-0.0646225710666829,0.101312506093973,0.523982360927988
2905,5,76472,-0.0747556440999827,0.101230634560164,0.460720427196516
2906,5,76912,-0.079163318752208,0.101622941511321,0.436507130942104
2907,5,77002,-0.0989445114864306,0.10218123375312,0.333545693726709
2908,5,77032,-0.0914481135696517,0.101593724081472,0.368661820661034
2909,5,77423,-0.107818599781601,0.101751080779219,0.290037001314302
2910,5,77484,-0.0867306613055765,0.102212665157922,0.396717084917872
2911,5,77918,-0.114444005054003,0.102672925074976,0.265760289968375
2912,5,78310,-0.102120192731322,0.102271740822063,0.318712120746389
2913,5,79208,-0.138401336273675,0.104384306146122,0.185735904826142
2914,5,79230,-0.150686656818987,0.103739178594049,0.147236181163495
2917,5,79232,-0.140967146832206,0.103706679917724,0.174923367607885
2919,5,80396,-0.0334400813621637,0.10512464401951,0.750597674019749
2920,5,81334,-0.0572522944491554,0.108956799006372,0.599594276931803
2921,5,82827,0.000164319443154204,0.10612699678316,0.998765487778317
2922,5,83188,0.0505994535826631,0.107243036706378,0.63734648577013
2923,5,85693,-0.0116404778275205,0.116368686880992,0.920376488050055
2925,5,87323,0.0231989082904563,0.118661608889383,0.84511030371752
2926,5,90716,-0.054636558564634,0.12876541419548,0.671597619910557
2927,5,90719,-0.0356264644040903,0.128464074155129,0.78169191322404
2928,5,90720,-0.0356264644040903,0.128464074155129,0.78169191322404
2929,5,90746,-0.0467274639117611,0.129783532532174,0.719031378579953
2930,5,91091,-0.0690567801861134,0.129638198359779,0.594584369979007
2931,5,92747,-0.039669951019108,0.129909484111802,0.760267329187846
2932,5,93878,-0.0542699311308575,0.133223132545355,0.683989659114243
2934,5,97629,0.0780484105974533,0.139007098708388,0.574832983681145
2935,5,97695,0.0882362317190312,0.138166686677263,0.523483236274833
2936,5,98040,0.0748421982218194,0.135272403985394,0.580428589735599
2937,5,98089,0.0163414524289299,0.136572907573219,0.904825553838087
2938,5,98565,0.0649930137099303,0.143255946360913,0.650334651066907
2939,5,98574,0.0649930137099303,0.143255946360913,0.650334651066907
2940,5,98997,0.0825458398863168,0.141690435221272,0.56054883073771
2941,5,99314,0.0721592020347995,0.143025364496173,0.614210567721172
2942,5,99455,0.0362078773847325,0.146814683985951,0.805343360083394
2943,5,99489,0.0342914187872779,0.145137651592246,0.813361554369477
2947,5,102203,-0.000623043410884483,0.17953850525551,0.997233107309702
2948,5,102465,0.0312925812220247,0.189451819683587,0.868901302317494
2949,5,103569,0.0914238276025865,0.194563756803695,0.638722785027856
2950,5,103937,0.0166187919550612,0.196320609440637,0.932586613010514
2951,5,104225,0.0015687654099853,0.201483855318499,0.993792083881951
2952,5,104404,-0.0196787537767704,0.197808320608458,0.920810499631928
2953,5,104442,0.0364469591758305,0.204047304331639,0.858338443426916
2954,5,104957,0.0231071561636413,0.203068406406524,0.909468946200409
2955,5,105087,0.0794285495644437,0.202408269582325,0.694986582113112
2956,5,105138,0.0794285495644437,0.202408269582325,0.694986582113112
2957,5,105493,-0.0733458390593285,0.207740220553955,0.724250310773662
2958,5,105602,-0.0869410683806746,0.20772536205932,0.675807942014397
2959,5,105816,0.0222089921862721,0.207773534531822,0.914936665968098
2960,5,105842,0.130644453377112,0.213913318390532,0.541767737844894
2961,5,105854,0.117213410935036,0.211624738667981,0.580015847616704
2962,5,106333,0.203854673885145,0.228449218086291,0.372817899157248
2963,5,106481,0.114376235061971,0.221569415900605,0.606031301999049
2964,5,106489,0.135653559446157,0.224976278272973,0.546916976080261
2965,5,106491,0.135653559446157,0.224976278272973,0.546916976080261
2966,5,106493,0.123088125740926,0.220249348498554,0.576612932235235
2967,5,106501,0.0805072328327843,0.217786696233015,0.711856807065801
2968,5,106718,-0.132067302086189,0.213910843258702,0.537372827584718
2969,5,106822,-0.0723749126632527,0.216413982931561,0.738255161587283
2970,5,107574,-0.101167095959203,0.252111691097702,0.688457615779455
2973,5,117834,0.482324550588828,0.284305959084287,0.0906731309755402
2974,5,119209,0.246987960002031,0.235373356173385,0.294737036415524
2975,5,120796,0.156468589564772,0.210899065298935,0.458633868262185
2976,5,124644,0.0257154147449634,0.125738902269927,0.838069413479888
2977,5,125211,0.0448870173754421,0.127371426128368,0.724740799303744
2978,5,125474,0.0235082192822659,0.126454339482784,0.852627743291794
2979,5,127339,0.0429230167946081,0.125542058705857,0.732628483139182
2980,5,131540,0.0558135158483139,0.117858144550978,0.636102731647087
2981,5,132221,0.0696320836821545,0.11865931489465,0.557697297786407
2984,5,134344,0.0141087213192036,0.113245101154022,0.900922456800573
2985,5,134626,0.0153328243927324,0.112765576577652,0.891921879766582
2986,5,137820,0.0262690266892733,0.112236633429746,0.815081548637374
2987,5,139492,0.000262010356497755,0.111388516688483,0.998124529991059
2988,5,144411,0.0128831175405662,0.109742557920415,0.906614605437971
2989,5,154798,-0.00959551696691011,0.10898365547535,0.929890464169432
