SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1681,4,217566,0.141370409915388,0.053162565602842,0.00818928281068632
1684,4,219124,0.142880104102541,0.0530807367903597,0.00744628926683505
1686,4,220692,0.152000078884703,0.0532022156926279,0.00452969184654196
1687,4,221261,0.17570445135911,0.0531208985347074,0.00103767113087668
1689,4,222510,0.178584602927182,0.0532430105201086,0.000882540650337734
1690,4,223039,0.180590224783425,0.053334522778164,0.000789072316070809
1691,4,223328,0.186123224012418,0.0533574203625416,0.000547681369598591
1692,4,223356,0.175210287961678,0.0537561310846167,0.00122523578932786
1693,4,224819,0.186154565226605,0.0533571106315327,0.000546479694491355
1694,4,224966,0.182499574645159,0.0536425851625286,0.000745287465065775
1697,4,228580,0.177173485538413,0.0536067060072613,0.00104694667447958
1701,4,234153,0.180163952553926,0.0534503977945474,0.000832803216848409
1702,4,234536,0.166268807029875,0.0532465753630242,0.00194055665982216
1703,4,238194,0.17112248065336,0.0543284784016649,0.00177343139394611
1704,4,242179,0.16914767876114,0.0537664177017996,0.00179600408906223
1705,4,243657,0.163542533864241,0.0533797426267471,0.00235381005684348
1706,4,248600,0.164660383172089,0.053096701819498,0.00208290096059328
1707,4,248779,0.171514074500406,0.0531940596398506,0.0013805841301768
1708,4,249022,0.163695633592121,0.0531569948917242,0.00223618358943866
1709,4,249864,0.1559050953602,0.0534350253371573,0.00375258329687245
1710,4,250515,0.157668536150792,0.0533206338531994,0.00331571586481374
1712,4,251719,0.163925801546033,0.0531669706000425,0.00220892228747481
1716,4,256985,0.165186763047416,0.0532654951345099,0.00208252469655952
1717,4,257828,0.132146109482404,0.0537353685464879,0.0144037149612082
1718,4,259994,0.145783411145108,0.0536637754086987,0.00692025908084839
1719,4,263044,0.10083154048283,0.0542186868698049,0.0637569284502503
1720,4,264432,0.109009135314081,0.0535568666120309,0.0425581152490014
1721,4,265022,0.108069100719942,0.0537162089498746,0.0449948829843734
1722,4,267372,0.111203107058507,0.053493922592289,0.0383575949405696
1723,4,267844,0.0976013337460561,0.053932074439009,0.0711913882904845
1724,4,268855,0.0976013337460561,0.053932074439009,0.0711913882904845
1728,4,271787,0.113582168538592,0.0536373624151869,0.0349081546080234
1729,4,274059,0.114875541315317,0.0537831944388438,0.033375110101374
1730,4,274409,0.105302094491877,0.0545971215551655,0.0545682250624881
1731,4,274840,0.0853089132298368,0.0539951178747973,0.115016774971491
1732,4,274870,0.104851490927573,0.0535249775245193,0.0509083073550733
1733,4,274922,0.0812772578020624,0.0537041582111199,0.131066326742987
1734,4,274930,0.0996342522486885,0.0537105269989979,0.0644265289418053
1738,4,275180,0.0966624493541249,0.0536239836507482,0.0723042897746771
1739,4,275191,0.113675345268788,0.0536461167315924,0.0347895549684712
1740,4,275289,0.118174434002777,0.0537432696457646,0.0285354303754337
1741,4,275562,0.0924359837728618,0.0542801784154155,0.0894591968353643
1742,4,275637,0.127895247757354,0.0542149674382697,0.0188664651479109
1743,4,275645,0.130979417974786,0.054628168149182,0.0170193861663051
1744,4,275715,0.119890959630525,0.0541031997591342,0.027331009015307
1745,4,275721,0.134823672390672,0.0538116945247207,0.0126784632417595
1746,4,275859,0.120183595020205,0.0541506893225115,0.0270926698964293
1747,4,275865,0.131536949081958,0.0538818045486079,0.0151286834999253
1748,4,275877,0.160325903539806,0.0535791926785028,0.00296351963000985
1749,4,276015,0.138409598790251,0.0539139305847664,0.0106626966448746
1750,4,276066,0.184615780907528,0.05421985407073,0.000737908841433414
1751,4,276194,0.189364048367519,0.0533949622853967,0.000443075572517432
1752,4,276201,0.108465656464276,0.0545823689039916,0.0476736039137538
1753,4,276375,0.139035083159507,0.0536016711735948,0.00988578820883768
1754,4,276645,0.0688233432002592,0.0553196580141254,0.214287180662477
1755,4,276806,0.0884779896689245,0.055428253192019,0.111325215538516
1756,4,276820,0.0517692446209346,0.0559613557110263,0.355551488114583
1757,4,276934,0.0693233832174612,0.0554856343136212,0.212349021866749
1758,4,277129,0.0865406627820783,0.0556251445159747,0.120655727785096
1759,4,277137,0.0719531795454814,0.056009082664086,0.1997500521374
1760,4,277249,0.0845140650796301,0.0552580199654813,0.127049913764106
1761,4,277276,0.0464195748549097,0.0549722332283751,0.399007453017289
1762,4,277639,0.055157437972054,0.0551170154935207,0.317641204070358
1763,4,277649,0.0452012056354979,0.0553914482525204,0.415032017729048
1764,4,277971,0.0672709569101864,0.0548173255203976,0.220571150002425
1765,4,278164,0.0740926788170783,0.0540621203881194,0.171398605167434
1766,4,278914,0.0219835373303647,0.0539589976298842,0.68395244565521
1767,4,278971,0.0468728276598064,0.0541001410741761,0.386854632352373
1768,4,279037,0.0322510894694917,0.0544688431452247,0.554161593067445
1769,4,280703,0.0430806901386714,0.0547330337212254,0.431748046959808
1770,4,280859,0.0280009517796191,0.0546413629815287,0.608656777789997
1771,4,280934,-0.0250786844480302,0.054710953928346,0.646957883397356
1772,4,282594,-0.0271423189188894,0.055401932361402,0.624497342310501
1773,4,282713,-0.0304531634020553,0.0546692609218244,0.577850628513096
1774,4,283570,-0.0219424944223121,0.0544656899117523,0.687289061995798
1775,4,283830,-0.0241861776064415,0.0543870353254174,0.656805609343968
1776,4,285234,-0.000961200720252853,0.0544266190570529,0.985919678239113
1778,4,285568,0.0129883637006736,0.0547022131061862,0.812455045040129
1779,4,287068,0.00266661331469709,0.0549795223625474,0.961343650578048
1782,4,289631,-0.0195367988320678,0.0543009720348688,0.719221366677367
1783,4,289647,-0.0196975056758365,0.054346203765725,0.717236470941902
1784,4,290003,-0.0170602168808115,0.0544643002806906,0.75428584162131
1785,4,290096,-0.00790705955501747,0.0548694625691831,0.885498413718547
1786,4,291044,-0.0228667452831681,0.054563201141847,0.675407220690272
1787,4,291531,-0.0252680826852721,0.054093361722588,0.640702331864094
1788,4,292625,-0.024505432897035,0.0539220263556573,0.649776716163651
1789,4,292985,-0.0441260283617305,0.0552771822191849,0.425251447139404
1790,4,293190,-0.0441260283617305,0.0552771822191849,0.425251447139404
1791,4,293625,-0.0269618185096814,0.0541867619511818,0.619095501651009
1792,4,294073,-0.0432129733210184,0.0543170929520796,0.426817456580132
1793,4,294288,-0.0311809817760749,0.0545857408267529,0.568207624425265
1794,4,294760,-0.0253310095782863,0.0541408487372848,0.640164555843164
1795,4,297290,-0.0415457663533243,0.0541606391011685,0.443544231539544
1796,4,297499,-0.0224871406871386,0.054997439584301,0.682878506379359
1797,4,297638,-0.0321535479132601,0.0540830078765501,0.552543762062527
1798,4,297848,-0.0271987898940406,0.0548978725764679,0.620595424991207
1799,4,298091,-0.0260710796793173,0.0549026719303198,0.635180453963006
1800,4,299599,-0.0499128136779978,0.0539698769647991,0.355687542221768
1802,4,300148,-0.0579324238679449,0.0542161364828111,0.286004552137486
1807,4,302611,-0.0401761431500726,0.0546950958317666,0.463102810552507
1809,4,303011,-0.0568060426603048,0.0540442217583317,0.293930312321079
1810,4,304549,-0.0262526302851976,0.0545930851996195,0.630900901261385
1811,4,307387,-0.0382582479310991,0.0545729870959493,0.483735328166169
1812,4,308154,-0.0121415441158392,0.0549424122217885,0.825230529819006
1813,4,311231,-0.0563274371753744,0.0541388860799468,0.298854678298844
1814,4,311787,-0.0223245436122684,0.054398767892895,0.681771099669928
1815,4,312488,-0.0116376817727967,0.0547251067545095,0.831717188998842
1816,4,312611,0.0126848715831228,0.0547249068081563,0.816832802209411
1817,4,314015,0.0199626811180841,0.0547182973054807,0.715459440776034
1820,4,320017,0.0238584988208475,0.0555200963568895,0.667656241217638
1821,4,320510,-0.00097624264683227,0.0558760074289554,0.986070268674743
1822,4,328073,-0.0193747164438427,0.0545079081230398,0.722466436852894
1823,4,331098,-0.016348912711906,0.0554139324257065,0.76814247210712
1824,4,336922,-0.00333766906691135,0.0542541732393848,0.950980602663415
1826,4,351322,-0.0198565197235843,0.0546702395075752,0.716668940597111
1827,4,353020,-0.019450007754153,0.054834941978566,0.723025423922654
1831,4,356055,0.0133337518676172,0.0552311441569682,0.809371902484256
1832,4,356492,0.0119675152808136,0.0546465357879897,0.826777698021321
1833,4,356541,0.0307467723008323,0.0546097352460686,0.573773710794489
1834,4,356853,0.0315468902537183,0.0548319563806327,0.565429491425839
1836,4,357632,0.0224742300760549,0.0543688230764745,0.679589381155572
1837,4,357802,0.00990220722075646,0.0546751656316919,0.856385348316635
1838,4,362032,0.0206246147295878,0.0545161466622121,0.70541939784629
1839,4,362199,0.0314339038267272,0.0544770022733815,0.56429889298837
1841,4,363194,0.00994330168743679,0.0542344409191678,0.854637099376497
1843,4,368078,0.0302655551798709,0.0539014274231547,0.574814241334678
1844,4,368457,0.0336337208513757,0.0539499205902439,0.533407975483903
1846,4,369403,0.0320694930086303,0.0538787033696122,0.552080137339946
1851,4,372110,0.0251601556282579,0.0547099292685302,0.645883460159475
1853,4,375688,0.0571819943358191,0.0542049178320695,0.292182192418426
1854,4,376511,0.00419315288088512,0.0535946358873842,0.937682830428943
1856,4,380252,-0.0219826109777093,0.053412301753009,0.680908376298141
1857,4,382176,-0.0607726741759418,0.0530468393040898,0.252719482645783
1858,4,383443,-0.0630446293538428,0.0533727924626498,0.238313373312195
1872,4,384094,-0.056816626329877,0.0530188676746577,0.2846182121018
1874,4,384602,-0.00668096202568449,0.0537459575673577,0.90114349933479
1875,4,384607,0.00645869018111539,0.0542453230368974,0.90529201372665
1876,4,388305,-0.0257937558981094,0.0530181711855547,0.62690905415173
1877,4,388542,-0.0124520058127516,0.0529417476711621,0.814188322968465
1879,4,390909,0.00896543973081373,0.0533067297644344,0.86653336023019
1880,4,397927,0.0258383661015413,0.0534433461043563,0.629060322679134
1883,4,404981,0.0463204322419688,0.0536701059569912,0.388691379917958
1885,4,405368,0.0125756455863141,0.0535560163532921,0.814490070155011
1886,4,408981,0.00545572844095094,0.05324579128153,0.918447286439849
1889,4,413957,0.0183693784230905,0.053271903763825,0.730432785167228
1890,4,414243,0.0146057997010788,0.0544495730930535,0.788667790947158
1891,4,415928,0.0415433333185881,0.0536585836820228,0.439321296363468
1892,4,419709,0.0294009377448111,0.0532324714695233,0.581084069492744
1893,4,420255,0.0511747324063336,0.0531963642061195,0.336709703985833
1894,4,421542,0.0358534726462221,0.0531785514747573,0.500619536957338
1895,4,422070,0.0275970764472164,0.0534691416081915,0.606086126199697
1896,4,422545,0.0267585232626862,0.0534420633929997,0.616893229007475
1897,4,425689,0.005414183030411,0.0536007967306949,0.919600363489241
1898,4,425858,0.0231046551488917,0.0538974126253617,0.668418769753512
1902,4,428826,0.0053665739013896,0.0530243101630901,0.919441467170069
1903,4,428861,-0.0059379560275624,0.0533249144020362,0.911398722138781
1904,4,433301,0.0285976349757171,0.0532337111512,0.591461628378306
1905,4,433554,0.00924924485999029,0.0530775989952882,0.861761879759437
1906,4,434256,0.00632405057146447,0.0531434579653392,0.905343358121375
1907,4,434351,0.0052324454446924,0.0530018068769996,0.921415019806774
1910,4,442926,-0.00823443128184871,0.0530730451643187,0.876789538979028
1912,4,445208,0.0098354384634833,0.0531495169469674,0.853294316753546
1916,4,450801,-0.000450518449449476,0.0537553952137747,0.993317823988243
1917,4,451837,-0.0230222019875378,0.053205849136909,0.665496540984035
1920,4,454081,-0.0407867546363029,0.0530270866392306,0.442307735445266
1921,4,454191,-0.0297467821844474,0.0532794053568177,0.576982083244685
1922,4,454676,-0.048921975237273,0.0529519104451904,0.356172378727266
1923,4,454817,-0.0402414076553176,0.0530618291994756,0.448725299827751
1924,4,454913,-0.0419074031542648,0.0529088830302028,0.428853301246064
1926,4,455170,-0.0343821105043456,0.053085258849595,0.51761477151221
1927,4,458042,-0.0410096382147958,0.05296342174312,0.439271011511634
1928,4,458282,-0.0307143389683976,0.0530446445657668,0.562939511270672
1929,4,458401,-0.0525145302615983,0.0534562092008419,0.32658347287557
1930,4,461656,-0.0211287878136893,0.0534492082162515,0.692855914263821
1931,4,461812,-0.0416866787223108,0.0530990294631805,0.432936629539067
1932,4,462685,-0.020398721254572,0.0535057604105863,0.703251958777006
1933,4,463276,-0.0221828815706242,0.0529893866418169,0.67574204684075
1934,4,463970,-0.0326876707286225,0.0531370883640885,0.538847164653767
1935,4,464078,-0.0298999883239557,0.0532723720181016,0.574972118271841
1936,4,464336,-0.00572198740332996,0.0531444923394524,0.914319831449552
1937,4,464368,-0.0325036876560374,0.0529392722609658,0.539623598003589
1938,4,466223,-0.0240912119892744,0.0532133817040565,0.651022404780201
1939,4,466334,-0.0396531498944538,0.0532683451168493,0.457127573921688
1942,4,472918,-0.0123346305244031,0.0536117958278057,0.818168254986839
1943,4,473492,-0.0358876690070885,0.0533896756562137,0.501906477539912
1944,4,473912,-0.0397402492420558,0.0529703397551289,0.453612405566183
1945,4,474265,-0.00193614806356029,0.0535437494498375,0.971175129113348
1946,4,474320,0.0182246735621218,0.0539682520409032,0.735795654521062
1947,4,474321,0.0185136454459005,0.053489672660878,0.729461541604163
1948,4,474625,0.00339121021425082,0.0540349194201529,0.949993453540213
1949,4,474628,-0.0121776397846851,0.0533994069127838,0.819740789979488
1951,4,476181,-0.0113441889875226,0.0535348537653149,0.832305108832838
1953,4,476833,0.0190879612009064,0.0538685280622748,0.723293067615423
1954,4,478092,0.0272007143194947,0.0536161469623211,0.612244867379774
1955,4,479557,0.00267510159091355,0.0535238869257611,0.960166925076013
1956,4,480076,0.00267510159091355,0.0535238869257611,0.960166925076013
1957,4,481074,-0.0150218990921259,0.053397354815526,0.778627573463442
1961,4,485199,0.00482728907460134,0.0535376420570152,0.928206232095144
1962,4,485454,-0.00495696392110323,0.0534184834846422,0.926119128044573
1963,4,487562,-0.00585895549947263,0.0533576824877194,0.912626196505937
1965,4,491790,0.00438863320681449,0.0534866593159496,0.934652671631186
1967,4,493748,-0.00608582863681606,0.0532088387884362,0.909004548823483
1968,4,495614,-0.0122999106802712,0.0531442769372414,0.817104178424284
1969,4,497124,0.0436253889549142,0.0531709718431923,0.412499755933701
1970,4,497529,0.139614963791754,0.0534287959609812,0.00935614084001629
1971,4,498734,0.0942041344841568,0.0533691484485426,0.0784044645398198
1972,4,499794,0.109285326386982,0.0526103598393087,0.0385003453685506
1973,4,501469,0.118292995787666,0.0528513243857327,0.0258295909522116
1974,4,504047,0.121647237025726,0.0527486454666254,0.0216800421977383
1975,4,504419,0.0841983929731303,0.0531278337020903,0.113901188697234
1976,4,512749,0.0892511530378329,0.0529317910613147,0.0926497126802731
1991,4,523964,0.111274272965451,0.0526630511372886,0.0353067522826589
2027,4,538866,0.0845028672853545,0.0528805809377873,0.110938942864439
2028,4,539688,0.105305289204443,0.0530031633847309,0.0477202015384639
2030,4,542062,0.114615028724957,0.0527932405042956,0.0305956834053755
2033,4,544372,0.0984496616613146,0.0529613710015679,0.0638739465676052
2034,4,546036,0.0982972640646632,0.0530387228570003,0.0646719888566356
2035,4,546402,0.0928254264925316,0.0534502509749017,0.0833178788528643
2037,4,547460,0.105164102153045,0.0527666692257014,0.0470306357819296
2041,4,548101,0.053541935340371,0.0534584866250899,0.317241716422041
2042,4,548356,0.0435845574021172,0.0531795238266119,0.413011981495357
2043,4,548896,0.0465422821161034,0.0539598337877423,0.388978397380182
2044,4,549461,0.0442646584029699,0.0540316825649016,0.413204960369728
2045,4,551365,0.0315670780303656,0.0541721279810794,0.560455140630837
2048,4,554056,0.0327423742537361,0.0538070036545311,0.543237247550684
2049,4,554792,0.0249239839260914,0.0532287864321525,0.639900114562223
2050,4,558812,0.0476846075468617,0.0530838864379237,0.369644421966018
2051,4,559258,0.0577352962763066,0.0532372371742789,0.278887341329058
2055,4,562709,0.0488673353180566,0.0530884193748675,0.357945603194126
2056,4,563928,0.0277406547473861,0.0530660504011403,0.601471233275648
2057,4,564066,0.0167124203661447,0.0535166844248854,0.755008855200089
2058,4,565447,0.0221835573030238,0.053061719984098,0.676149534913036
2059,4,567144,0.0388046670999543,0.0528856332586283,0.463590077101727
2060,4,567417,0.0114412209612049,0.0536763831599868,0.831331560240794
2064,4,571075,0.0575988195319309,0.053006392742339,0.27793777358074
2065,4,572183,0.0455304370438526,0.0530396404586255,0.391241531671102
2066,4,573409,0.0545005530881578,0.0531577705218486,0.305942423638962
2067,4,574801,0.0427691302656111,0.053327916055517,0.423090986661865
2068,4,575378,0.0401618515713768,0.0529127180193864,0.448346656669819
2069,4,575468,0.0399085783712867,0.0530524660789844,0.452403608778333
2073,4,576758,0.0405706287861258,0.0537433986675564,0.450815261757588
2074,4,577415,0.0585900777502807,0.0528756541162541,0.268584762172824
2075,4,577658,0.0332082790716913,0.0537402736819174,0.537013170770088
2076,4,577740,0.0258026928287915,0.0530181588664588,0.626789615567883
2077,4,578506,0.000961977077725544,0.0533815676550642,0.985632463276078
2078,4,578512,0.0248152274790601,0.0530785415836265,0.640417066078841
2079,4,579070,0.0122635558834298,0.0531480869206987,0.817648037333383
2080,4,579494,-0.033193403567947,0.0539612776772373,0.53886272845399
2081,4,579699,0.0214321851286232,0.0534360253578319,0.688603010218629
2082,4,579809,-0.0382348649280251,0.0534300034056184,0.474707341090079
2083,4,579869,-0.0137022122314482,0.0529209227277474,0.795848945937738
2084,4,580657,0.00267702170631627,0.0531855920415336,0.959885025922425
2085,4,582525,-0.0212085109577499,0.0538491966716618,0.693929516334592
2086,4,584486,-0.0415699325495359,0.0529847524007145,0.433235387087017
2087,4,584912,-0.0461028771712361,0.0530798479857064,0.385679563514586
2088,4,588662,-0.052015324280771,0.0538834374313276,0.335040166554685
2090,4,590025,-0.0431717241156354,0.0534017817465731,0.419386265062485
2091,4,590826,-0.0254968040044209,0.0533438888010501,0.632967066842778
2092,4,590885,0.00149174574622024,0.0541669231041473,0.978044765557408
2093,4,590984,0.00613629306349281,0.0534228350983594,0.908619227505938
2094,4,591356,-0.00652034142830168,0.0541502917893355,0.904225342229331
2095,4,591435,0.0186339366900868,0.0535954161363758,0.728289382121087
2097,4,591983,0.00533520122951747,0.0536643579836554,0.920862853821952
2100,4,592839,0.0462658263375005,0.0545020538660425,0.396522101376883
2108,4,593676,0.0109816373908947,0.0536749216519035,0.838006230623509
2109,4,594369,0.0276459133496139,0.0532469923453028,0.603945660272627
2110,4,597710,0.0271605185972404,0.053518738272557,0.612124112562595
2111,4,598800,0.0115241553022686,0.0534785082342798,0.829508717450711
2112,4,600513,-0.0371593546696966,0.0533376924780486,0.486460983400762
2113,4,604043,-0.0252186415279171,0.0532059856593941,0.635806281335404
2114,4,605641,-0.0156901155509076,0.0539427687943347,0.77132464949779
2115,4,605918,0.00929810449513352,0.05378666480001,0.862852633890915
2117,4,608349,0.00532217147644648,0.0534812754342712,0.920786130056964
2118,4,608355,-0.000701701774778851,0.0533666693310106,0.989516593777739
2119,4,609905,0.00377339916624836,0.0534606601638047,0.943769827398322
2120,4,610797,-0.0161841318211007,0.0534348416859999,0.762162754707978
2121,4,611309,-0.030393096399446,0.0535538613288585,0.570719040678396
2122,4,613791,-0.0388879056211238,0.0535038286089421,0.467815040232412
2123,4,614738,-0.0195243401769019,0.0535850251322756,0.715805962154652
2124,4,618428,-0.0329018365511339,0.0537604274999729,0.540926142731943
2125,4,619541,-0.0340127495622314,0.0536220066341185,0.526292115227771
2126,4,620206,-0.0195803734002456,0.0539801319672106,0.71702145756064
2127,4,620786,-0.0622869848719143,0.0545303703057749,0.254126808859695
2128,4,621613,-0.0541467758546797,0.0544387076995109,0.320593942726247
2132,4,622259,-0.0530456154309549,0.0541245889608793,0.327725235705601
2133,4,622563,-0.0332782206524107,0.0531803368089134,0.531875590727869
2134,4,623642,-0.0357508941595157,0.053417313853629,0.50375730214054
2135,4,624555,-0.042054972617873,0.053327393022994,0.430864266357571
2138,4,629973,-0.0302488882862927,0.0534265138570529,0.571632898526095
2140,4,631409,-0.0597111037685255,0.0535982692187321,0.266016076168804
2141,4,636237,-0.0786455376393295,0.0535329093342391,0.142694539294419
2142,4,636347,-0.0615734146981098,0.0535779680641294,0.251239166762149
2143,4,636391,-0.0694456117137218,0.0538202598265269,0.197782495906122
2144,4,636810,-0.0767208827926517,0.0535669405754649,0.152959139580334
2145,4,636879,-0.0502538920418235,0.0536831511765672,0.349851179863674
2147,4,638340,-0.0589404725781119,0.0540720490917615,0.276440873211028
2148,4,639037,-0.0126870181381367,0.0541334064589285,0.814836894224367
2149,4,641585,-0.0424978287555619,0.0536629822816072,0.428927870075296
2150,4,641978,-0.0168742414572282,0.0535487938462859,0.752857510352562
2151,4,642192,-0.036518965144702,0.0535792753433539,0.4959467290455
2152,4,643795,-0.065882207739465,0.0534893453639465,0.218885362026066
2153,4,644586,-0.0652118347012618,0.0532763234148584,0.221757115742421
2154,4,645245,-0.0449886244466219,0.0532134728780626,0.398439723202409
2157,4,657631,0.0403983689051222,0.053315253124475,0.449120380009031
2158,4,660338,0.0485013931849685,0.0536159945032,0.366290686802848
2159,4,663656,0.0399889108634831,0.053289312203258,0.453506813382697
2160,4,664068,0.0555282158701266,0.0545400738873907,0.309319286697866
2161,4,664414,0.0341915257366332,0.0537385269612896,0.525021104552375
2162,4,664456,0.00340548062711415,0.0538283566201506,0.949590855601143
2163,4,665001,-0.000675933889632219,0.0539254809493378,0.990006185647327
2166,4,667986,0.00297590504653572,0.0537773756928819,0.955900900763047
2167,4,667994,-0.00700032527772138,0.0538649920547464,0.896671642670771
2168,4,668101,-0.0356912405925883,0.0533328614327199,0.50379470781338
2169,4,668118,-0.0231100418157975,0.0536965459080509,0.667180223295961
2177,4,671424,-0.0351018802752605,0.0534867318648009,0.51207625200394
2179,4,672752,-0.0563099975721618,0.0543657886174226,0.301022374413398
2180,4,672865,-0.0450096780947908,0.0536389390278615,0.401968069465536
2181,4,673119,-0.0443641908471625,0.0547827593786115,0.418589012461376
2182,4,674432,-0.0160574078572736,0.0541914376520816,0.767168401699266
2183,4,675810,-0.0220015192593875,0.0537779374843647,0.682701216895993
2184,4,675982,-0.0252438216671655,0.0540587952532212,0.640809615380562
2185,4,677658,-0.013081671643994,0.0541389207590059,0.809205970528431
2187,4,679438,-0.0122799359192325,0.0533814270664084,0.81819287927365
2188,4,679624,-0.0391395630870178,0.053537773730305,0.465224761406264
2189,4,680423,-0.0550256673341115,0.0535578347510528,0.304932575429954
2190,4,680477,-0.0285775127084039,0.0535506589803232,0.593916938156804
2191,4,680490,-0.0310840595814114,0.0545950299143927,0.569476034498408
2192,4,681327,-0.0163704147750316,0.0539123029219034,0.761574238977733
2193,4,681488,-0.0216698187926669,0.053756089319156,0.687108586576832
2195,4,682178,-0.0351541199390369,0.0540746096471472,0.516047896510595
2196,4,687169,-0.00768736125868719,0.0541267385929702,0.887141117907064
2197,4,687895,-0.00370245854719431,0.0538475382172426,0.945221040520659
2200,4,689337,-0.000332152913284867,0.0537223537911452,0.99507038790542
2201,4,692323,-0.0153379601228565,0.0537435441781111,0.775511463823406
2203,4,694335,0.00691488613236779,0.0536123931431361,0.897447524742952
2204,4,694920,0.000843109293317656,0.0534987293793288,0.987435220562147
2205,4,695803,-0.0279651249440666,0.0534613096578873,0.601239173219265
2206,4,696549,-0.0308104128791983,0.0535131380831062,0.565148203025669
2207,4,696696,0.00641397718262765,0.0537330045494069,0.90505207024726
2208,4,697690,-0.00181848197542306,0.0534032526131018,0.972855014216955
2209,4,698189,0.00591686504259609,0.0539632769649465,0.912752321438288
2210,4,698339,-0.0037372227735889,0.0535559556463145,0.944406968765594
2211,4,700036,0.0180994072582614,0.0538143604071193,0.736821540622169
2212,4,700250,-0.0312342397724038,0.0539082151424073,0.56269112026122
2213,4,700621,-0.0270780454950371,0.054008040036775,0.616422818059791
2214,4,700855,-0.0245197825909171,0.0546154618753037,0.65374095439141
2215,4,703521,-0.0184381272101195,0.0547175162450583,0.736340240303655
2216,4,705139,-0.0178088453033095,0.053782333514932,0.740744154917948
2217,4,706032,0.00389184850487917,0.0535236754739427,0.942075960163049
2218,4,707926,0.00881110030706084,0.0537611902728287,0.869908917638043
2219,4,708514,-0.00639403090598539,0.0544567735346882,0.906598137104461
2220,4,709553,-0.031282756034986,0.0536418731550459,0.560145911808449
2221,4,710109,-0.031282756034986,0.0536418731550459,0.560145911808449
2222,4,710130,-0.0315658811578374,0.0538440168477509,0.558084360915533
2223,4,710388,-0.0292551379286479,0.0536386167545336,0.585814738874538
2224,4,711314,-0.0338365612669228,0.054045492015788,0.531669991405084
2225,4,712914,-0.0204886341368322,0.0537112876338564,0.70309246320191
2226,4,712924,-0.0192513570585462,0.053657925081038,0.719974625122121
2227,4,713335,-0.0162972773240478,0.053715353466076,0.761763226760254
2228,4,713520,-0.0376751699195292,0.0535852188814099,0.482463811927426
2229,4,713555,-0.0240541016073244,0.054281923373778,0.65794111436772
2230,4,719215,-0.0365599860043182,0.0541084192559514,0.4996861177194
2232,4,721638,-0.0142941718319891,0.0535625459166169,0.78972601808734
2233,4,722056,-0.0519450200072143,0.0532894756170792,0.330341508576533
2234,4,724885,-0.0250805849927794,0.0535879678289224,0.640054525037447
2235,4,727323,0.00241692192822435,0.0544021158177901,0.964589173101622
2236,4,730263,0.00118401535951312,0.0543028138004741,0.982616669694721
2237,4,732758,0.0972081817793766,0.0727442160439363,0.18231158281984
2238,4,732994,0.0065077204571551,0.0532543407988844,0.902809568772522
2239,4,736459,0.00963057330165304,0.0530937557054438,0.856167095566163
2240,4,736615,0.0189782504222666,0.0533647897087617,0.722328264812914
2241,4,736769,0.0143218067290908,0.0536653256922407,0.789723062229722
2242,4,736908,0.00553617059408242,0.05354905992814,0.917716110185906
2243,4,738776,0.00618155469812648,0.0532117623374681,0.907584701174169
2244,4,741699,0.0148700553907385,0.053391075249686,0.78078242597157
2245,4,741737,0.0340954928258363,0.0532652327136417,0.522517740021753
2247,4,746943,0.0328736712696324,0.0532385755651288,0.537317321990992
2254,4,749708,0.0376223060041201,0.0529430046683944,0.477789580086505
2256,4,755257,0.0199852557792249,0.0530378200915732,0.706540165374222
2257,4,756788,0.0093425883371538,0.0532193236777092,0.860749085257486
2258,4,756811,0.0199000882752134,0.0532449334255211,0.708817563755448
2263,4,760553,0.0199000882752134,0.0532449334255211,0.708817563755448
2264,4,760734,0.0178882443200701,0.0540604624428933,0.740921413857848
2265,4,762727,0.0162773413162892,0.0534540171467587,0.76091798083976
2266,4,764905,-0.0276551377710296,0.0532825971680237,0.604066741105633
2267,4,765852,-0.0404957299708085,0.0534978672321672,0.449578933733296
2268,4,767117,-0.0516131994946374,0.0533364833707425,0.333861566809796
2269,4,769065,-0.0498071134429417,0.053099429468351,0.348887201328504
2270,4,769779,-0.0443518587842658,0.0529499443449302,0.402811685294421
2271,4,769848,0.0485523585716327,0.0531838379232817,0.361909967269084
2272,4,769943,0.0802557965143128,0.0535170032630325,0.134603618652714
2273,4,778367,0.00516936924416345,0.0540716889043582,0.923890812536668
2274,4,778573,0.0570477629382048,0.0533618838790233,0.285767155412565
2275,4,781689,0.109110973336642,0.053292991261776,0.0413606419198541
2276,4,782125,0.0898335575415815,0.0527822467217894,0.0896422929384892
2277,4,782960,0.101100312388807,0.0529472228966011,0.0570139106354965
2278,4,783543,0.0850126694549926,0.0528023504255867,0.108288030677329
2279,4,784282,0.0686036715047902,0.0532480227508077,0.198457633421167
2280,4,789241,0.0440227559758416,0.052984159286996,0.406610738998665
2281,4,794376,0.0696930495186798,0.0531694456829924,0.190786729137136
2282,4,794951,0.0587254708009234,0.053290006122209,0.271213399331547
2283,4,795775,0.0700737394138371,0.0534742528959102,0.190905717158183
2284,4,795937,0.0725302791565671,0.053853769854944,0.178908540219004
2285,4,797067,0.0416386818958113,0.0537096968151373,0.438708334090975
2286,4,797405,0.0716199340306422,0.0540514411884117,0.186017298985211
2289,4,802519,0.0618037242118386,0.0528236240046967,0.242789651364432
