SNP,Chr,Pos,Effect,SE,HUG1_ADE17_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1117,3,218769,0.113382864428671,0.0648894333376965,0.0814507338451036
1118,3,219050,0.137270088217846,0.0641447440732275,0.0330393946658205
1119,3,221006,0.144542033593623,0.0639771197814798,0.0244755380706887
1120,3,221813,0.15308920361703,0.063831300518248,0.0169880121246768
1121,3,222829,0.0594819348965342,0.0644540463192691,0.356711530305512
1122,3,224310,0.0440555140871096,0.0651240752602145,0.499175246932268
1124,3,226294,-0.0445026134080198,0.0643546029776937,0.48969220250654
1125,3,226510,-0.0313558787071873,0.0643092872076572,0.626150512122024
1126,3,227816,0.00925512798808792,0.0656066201942387,0.887895085564162
1127,3,228048,0.0355990432464514,0.064433170624548,0.580958506269932
1130,3,229351,0.0220552420861991,0.0644969554509957,0.732586081831308
1131,3,230175,0.00425887257991306,0.0642138801972214,0.947158027520374
1132,3,233663,-0.0412131765952641,0.0643307109054288,0.522168722964918
1133,3,234438,-0.0456718565552811,0.0642224841758411,0.477460567093026
1134,3,235617,-0.054675623020522,0.0643845483130925,0.396343257459208
1135,3,237105,-0.0407755842193067,0.06410786432467,0.525158260075089
1136,3,238714,-0.062720415733014,0.0640072359650285,0.327808686838678
1137,3,238914,-0.0418167987373735,0.0644179807901709,0.516664887156157
1138,3,241126,-0.00887928805743037,0.0643612688723365,0.890350600345154
1140,3,242578,-0.0448823298537582,0.0645137375033112,0.487073287000656
1141,3,245238,-0.0896314554500332,0.0645506410248856,0.165846751165761
1142,3,247158,-0.0456172872564635,0.0640421869056306,0.476749181247282
1144,3,248454,-0.046496363519035,0.0641392575989091,0.468976258597118
1146,3,249928,-0.0544065691400456,0.0643764926523072,0.398610152579005
1147,3,251255,-0.015239623134819,0.0645842333386323,0.813596621562363
1148,3,251274,-0.0249902428510155,0.0645756297720955,0.698995432484348
1149,3,251879,-0.0457851335506477,0.0644995991392877,0.478264898752876
1150,3,251939,-0.0285640304806958,0.0644558921866995,0.657924193334512
1151,3,252801,0.00963059569709634,0.0644518227571718,0.881305060866739
1152,3,253109,0.0156467954534802,0.0641734978851357,0.807511710196389
1153,3,253118,0.0116171488515855,0.0641961330575406,0.85650017797263
1154,3,253321,0.00778907344307678,0.0642585162669137,0.903589990249658
1155,3,253394,0.0145127477770593,0.0644778982560605,0.822046526609657
1156,3,254361,0.0195088372309282,0.0646129218097268,0.762880190426428
1157,3,254926,0.019125701714109,0.0644980663004256,0.766998681776016
1158,3,256359,0.0382166014925274,0.0645310409611376,0.554082113562923
1159,3,256593,0.0370620097349662,0.0647438352912637,0.567387808103131
1160,3,256989,0.0315076482626278,0.0644197641693618,0.625075292588259
1161,3,257462,0.0252042560314334,0.0643098294810564,0.695354424895112
1162,3,258273,0.0219853847785333,0.0643921389004244,0.732983312416903
1163,3,258343,0.017890463768378,0.064499070424242,0.781654135333548
1164,3,258579,0.0226878769075969,0.0644497118103021,0.725029952262202
1165,3,258768,0.0275233599406103,0.0646206489250867,0.670424215182159
1166,3,258781,0.0240496939427372,0.0644933973634678,0.709445456411126
1167,3,258828,0.0305638430160767,0.0642585369447962,0.634626043505125
1168,3,259020,0.0384773000592816,0.06479714701186,0.553018424056158
1169,3,259458,0.0467240489650613,0.0644581435692772,0.469009378600106
1171,3,261281,0.0195449681870818,0.064474133192776,0.761958441763612
1172,3,262631,0.0456374204292329,0.0644475246918661,0.479329966803337
1173,3,265059,-0.0376984423397225,0.0645968123663049,0.559864831538567
1174,3,267625,-0.027413786550928,0.0648881829735621,0.672933856780329
1178,3,274530,-0.0293706556885028,0.0651432926266832,0.652365601889945
1179,3,274845,-0.0188943088011707,0.0645501169030526,0.769917649242396
1180,3,275765,-0.0595539586404257,0.0649041487372406,0.359471644995051
1181,3,278462,-0.0649532424904687,0.0648926260561221,0.317544290584836
1182,3,278675,-0.0817863816758059,0.0649609322092439,0.208859095315245
1183,3,278791,-0.0702650550104486,0.0653988234645228,0.283373460477845
1184,3,282537,-0.0602199089219109,0.0661380197850124,0.363170290627881
1185,3,284743,-0.0579196629161384,0.065294301432571,0.37565302213157
1186,3,285299,-0.0746972292322498,0.0654652093446746,0.254634347862147
1187,3,285659,-0.0445618177185048,0.0658968438171142,0.499333638488933
1191,3,289803,-0.0164343120596874,0.0654317323974982,0.801830901585314
1192,3,289856,-0.0325060430863773,0.0653713722928737,0.619320951669775
1193,3,289942,-0.0325060430863773,0.0653713722928737,0.619320951669775
1194,3,290417,-0.039185500799106,0.0659888721511748,0.553012951446965
1195,3,290527,-0.0537546895799903,0.0666733405903127,0.420647501188478
1196,3,290957,-0.062097914705763,0.0661097893238706,0.348211332150778
1197,3,290963,-0.0733530437525629,0.0661037737374824,0.267898773894581
1198,3,291002,-0.0462373168277879,0.0662299126608433,0.485553367690766
1199,3,291045,-0.0607565140504143,0.0659161768650679,0.357302136656596
1200,3,291075,-0.0448400271209609,0.0657194491673049,0.495500128919497
1201,3,291159,-0.0730135286681685,0.0659040491328059,0.268669575983349
1206,3,291349,-0.0783515814796079,0.0663744990684586,0.238617265383747
1213,3,293851,-0.00837639964644099,0.0749522780300605,0.911080046724575
1214,3,293855,-0.00838216157966221,0.0735913304337707,0.909380643962008
1215,3,295047,-0.0607237986516214,0.066398683497957,0.361061009266699
1216,3,295867,-0.0422327692000428,0.0661674880098578,0.523711327810747
1218,3,297295,-0.0519251593721319,0.0652403334221852,0.426621682269452
1219,3,298996,-0.0941845838867497,0.0647332462552177,0.14656769750665
1220,3,299045,-0.0940251296493984,0.0647916660933294,0.147614554388958
1223,3,299701,-0.121207015861563,0.0649777868370471,0.0629602504484486
1224,3,302380,-0.107838623861535,0.064795511079929,0.0969415290067622
1233,3,306783,-0.00501531937699795,0.0681484749030227,0.941375122839371
1247,3,311452,-0.0593017196673432,0.0645085529493396,0.358574459589348
1248,3,312012,-0.152808527287309,0.117378802493054,0.193819654405508
1253,4,0,3.93442183619364e-05,0.0707185648567688,0.999556411837088
1254,4,0,-0.127109284806287,0.0746234379407977,0.0893841112199279
1255,4,0,-0.113335196256498,0.0746790194759937,0.130002476267733
1257,4,1,-0.102115451325169,0.0813365342089361,0.210139172771457
1259,4,2,0.0150577747499412,0.103256466799134,0.884139714262061
1261,4,2,-0.0514789377066993,0.111835761810181,0.645578304890851
1262,4,2,-0.0568379264082317,0.109120665289983,0.602782340198212
1263,4,2,-0.0351017170450714,0.114464761147317,0.759283293284547
1264,4,3,0.112454392379561,0.14640809520155,0.442948038963841
1265,4,3,0.111177324463767,0.147248063828704,0.450731908608845
1266,4,4,0.361790208473991,0.227250935206328,0.112273110420157
1267,4,4,0.412070851687645,0.239021812271246,0.0855854270402135
1270,4,5,0.445523199158217,0.248148404143105,0.0734467719054288
1271,4,6,0.243700259305697,0.213031199917453,0.253413243136747
1272,4,6,0.0324102224923131,0.149993913834776,0.829052597561782
1273,4,7,-0.039095615138816,0.148621895631711,0.792662266238075
1274,4,7,-0.00104129014159682,0.141225446091861,0.99412121816971
1278,4,8,-0.0295811401477089,0.14121668038189,0.834199523761877
1279,4,8,-0.0801279674605819,0.121076615898239,0.508534017218389
1280,4,8,-0.179488217467494,0.114756769891062,0.118695911183717
1281,4,8,-0.124552411110351,0.111371195205612,0.264176355023168
1282,4,9,-0.115459981828721,0.107325733037324,0.282755766702305
1283,4,9,-0.139412202476151,0.0991796508616626,0.160706630451682
1284,4,9,-0.143782173776122,0.0998417824760621,0.150725317834296
1285,4,10,-0.0698636956951599,0.0876984140598054,0.42619803205625
1286,4,13,-0.0544142385003328,0.0827349097825526,0.511163533910219
1287,4,20,-0.011723659781298,0.079048193115822,0.882182583861454
1288,4,23,0.00791649288138885,0.0799684298601929,0.921198251270269
1289,4,26,-0.0203702263259204,0.0786024168364625,0.795666543167735
1290,4,30,-0.0166126192326539,0.0790174135924536,0.83360167566665
1291,4,30,0.00882377690738823,0.0758213434130771,0.907420814468234
1292,4,31,0.00549937054270044,0.076394073298181,0.942653121996675
1293,4,32,0.00632178817049711,0.0755421394942503,0.933353854405884
1294,4,33,-0.0130835872506379,0.0749149976142457,0.861458106328858
1295,4,34,0.00207897408727176,0.0743511046417797,0.977708597720595
1297,4,36,-0.0227393434185847,0.0757914930841614,0.764334676243003
1299,4,43,-0.0371543673067567,0.0763707390008244,0.626914579413457
1301,4,44,-0.0191642915596604,0.0757942927155829,0.800534313619963
1302,4,55,-0.0216495271102137,0.0746257876784762,0.771904068445805
1304,4,57,-0.00938316612733692,0.0754984486809227,0.901162026117359
1305,4,58,-0.00677154023996973,0.0752171821158805,0.92831720839087
1306,4,60,-0.0678012711394462,0.0724208474129611,0.349804048866856
1307,4,73,-0.0446607162654558,0.0716345849962886,0.533390238466021
1309,4,80,-0.0421267021522658,0.0697994395723841,0.546537619156536
1310,4,81,-0.0494083224734325,0.0703907282324119,0.483194574616074
1311,4,81,-0.0438826724918437,0.0687233586366021,0.523535719639024
1312,4,82,-0.0623847054323257,0.0687145589338081,0.364559980715648
1313,4,85,-0.0729653903075089,0.0684637007114274,0.287263733559441
1314,4,86,-0.0729653903075089,0.0684637007114274,0.287263733559441
1316,4,112,-0.0825597061341232,0.0686542540920707,0.229959135030832
1317,4,118,-0.0679897008508832,0.0684246047226889,0.321076812601416
1318,4,135,-0.0611930168234784,0.0685500839951259,0.372638818099353
1319,4,148,-0.0713152645618611,0.0690446140783662,0.30236403065528
1321,4,155,-0.0601431963506232,0.0684109865483065,0.379920555871767
1322,4,165,-0.0391253948774113,0.0679436237494092,0.565082911633974
1323,4,211,-0.0527207253640154,0.0663585859568558,0.42744847629475
1324,4,275,-0.033699432437081,0.0654730504461344,0.607079947288743
1325,4,306,-0.0448191488850989,0.0661876448879896,0.498752531257938
1326,4,314,-0.0401771974185353,0.0665808916719547,0.546607308135959
1328,4,423,-0.0573103297271806,0.0658958051814713,0.385049152635774
1330,4,486,-0.0309434954558516,0.0655376628981248,0.63711268211987
1331,4,501,-0.0433607705838635,0.065662541068709,0.509454922461222
1332,4,573,-0.0275527333370201,0.0656034132210301,0.674748764572838
1333,4,593,-0.0340968994753195,0.065412408929183,0.602512225510512
1334,4,624,-0.0377314529984685,0.0655761074372679,0.565398098755443
1335,4,633,-0.0365804807267991,0.0661343601238094,0.580528841831486
1336,4,650,-0.0098772422399217,0.0657427453788277,0.880660450718723
1337,4,684,-0.0149530080487746,0.0651033356338235,0.818472582376928
1338,4,697,-0.0179836856803998,0.0649775988929926,0.782120646750924
1339,4,704,0.0256408420552164,0.0651012800048466,0.69392161786427
1340,4,771,0.015010894011288,0.0649797370092278,0.81744176369897
1341,4,835,0.0352506275581387,0.0650316357977411,0.588123628068961
1342,4,851,0.0529926910503784,0.064657427220167,0.4130019231968
1345,4,935,0.0292836017985277,0.0647514895133677,0.651369556628669
1346,4,959,0.0623698850843267,0.0648751468982751,0.337017520662326
1347,4,975,0.0561306292145092,0.0646281634649458,0.38570170723512
1348,4,999,0.0412977240334167,0.0649521856033391,0.525307489506711
1349,4,1046,0.0426008915737025,0.0645062934310099,0.509418582928152
1350,4,1309,0.0419251494843014,0.0646167966271379,0.516871809101844
1351,4,1418,0.0564845981561318,0.0651482863444328,0.386522275368637
1352,4,1685,0.0540049057520956,0.064892728516653,0.405848469771874
1353,4,1834,0.0566659906174345,0.0647723382455281,0.382251115379505
1358,4,2947,0.0345589497737206,0.0646312116138023,0.593187093369753
1359,4,3400,0.0128019290148743,0.0652889074895235,0.844659419061004
1360,4,3501,0.0288651745186482,0.0658166756586339,0.661241918706263
1361,4,3576,0.0632631874979515,0.0658704937463787,0.337502413326763
1362,4,4193,0.0713718807319559,0.0655535939905756,0.277004160522446
1363,4,4217,0.0684405015878997,0.0649203104704163,0.29250174138479
1364,4,4354,0.0712619900561117,0.0651003309045705,0.274416927966963
1366,4,5164,0.0511395596298237,0.0649654328833836,0.431704061180698
1367,4,5243,0.0435995807547001,0.065593885331496,0.506682955398516
1368,4,5360,0.0222297763068739,0.0650337342941334,0.732690391518065
1369,4,5373,0.0485047983689879,0.0652776207855666,0.457943192255873
1372,4,5583,0.0732750343200456,0.0642799741083471,0.255085984042301
1379,4,6085,0.065231043095642,0.0649365080460893,0.315808535950974
1380,4,6124,0.0784190582978801,0.0646309426196273,0.22581258306542
1381,4,6371,0.0409863032323292,0.064548871801161,0.52586229124483
1382,4,6383,0.058571727306208,0.0647279434277845,0.366140350200829
1383,4,6424,0.0528746556106084,0.0645197455648493,0.413047759387168
1384,4,6509,0.0959757638022428,0.0652717425938418,0.142343409740827
1385,4,6795,0.0926604716411947,0.0655694087011531,0.158488010908453
1386,4,6930,0.094508937261599,0.0655930047886154,0.150516667020285
1387,4,6965,0.063483494960523,0.064886249477668,0.328555786324713
1388,4,7094,0.0458338570513895,0.0653316447812575,0.483417878688976
1389,4,7383,0.0569774482990153,0.064764787166787,0.379588021417151
1391,4,7893,0.0440702395711351,0.0647095862224819,0.496288547346122
1392,4,8452,0.0428427764028128,0.0645176656644076,0.507093579494479
1393,4,8550,0.0264689627485573,0.0651780303780817,0.684913334387604
1396,4,8644,0.0274292847576054,0.0651229682692298,0.673871092618538
1397,4,9487,0.0483265604154399,0.0644563359014142,0.453900719310165
1398,4,13362,0.0584599781250528,0.0654844731496929,0.37260974894675
1399,4,13533,0.0503757417931499,0.064904664909496,0.438180259042755
1400,4,13882,0.0530500118352247,0.0644458123545033,0.410965732906542
1401,4,14176,0.0398898450359485,0.0644475629674558,0.536348252052862
1402,4,15219,0.0526719439658908,0.0643769976059371,0.413806602554621
1403,4,15754,0.0495819081332235,0.0644069819986726,0.44192035895775
1404,4,16051,0.0530977503936194,0.0643795883815262,0.410064460755179
1405,4,16202,0.0594169946965373,0.0643250787910703,0.356274138430175
1406,4,16647,0.0791782975301275,0.0641408302270429,0.217858428005271
1409,4,17795,0.111040660787229,0.0646869312893924,0.0869321333660693
1412,4,18597,0.101082457528836,0.0641991751039587,0.116264600250832
1413,4,18955,0.0903000179743367,0.063964278356961,0.158911574670018
1414,4,19310,0.106395166712821,0.0641748510788935,0.0982269911687419
1415,4,20302,0.102247579239655,0.0643513880371033,0.112979381822342
1416,4,20874,0.025648550967981,0.0654377986863981,0.695329355966809
1417,4,21871,0.0185139630312079,0.06452422819456,0.774333952542587
1418,4,22141,0.0145186865831852,0.0644226443052888,0.821824816325169
1419,4,22771,0.0249085762368145,0.0655648761569252,0.704242680321389
1421,4,26744,-0.00999618446018899,0.0649761801291474,0.877820785248012
1424,4,28509,-0.00173834731053574,0.0643003781673439,0.978447261448455
1425,4,29308,-0.00985740425219361,0.0648200927498164,0.879216014673057
1426,4,29835,-0.00144855102880836,0.0645460852893475,0.982107961584331
1429,4,36857,0.000434875326349005,0.0646899326134772,0.994640092725878
1430,4,37106,0.0118954419415112,0.0645101718955679,0.853808398022089
1431,4,38160,0.0225938036052196,0.0647046362343073,0.727159609208658
1432,4,38200,0.0247413956467051,0.0645183147390038,0.701595751369078
1433,4,39021,0.0133552318793985,0.064402420116312,0.835839248565597
1434,4,40300,-0.0131777711131034,0.0643765083279883,0.837925710485642
1435,4,43687,0.0151652957134529,0.064295378323922,0.813671002028922
1436,4,43708,0.0160372834589712,0.0647210575823627,0.804440334275966
1439,4,43992,-0.0228455098100024,0.0643912906886378,0.722957348373845
1442,4,46913,-0.0110821081935958,0.0655831698644902,0.865910786373165
1443,4,47131,-0.0109930685146512,0.0649129201928428,0.865617559842946
1445,4,48617,-0.0106495215123027,0.0645786048114196,0.869110873842054
1446,4,48723,-0.0471122670666078,0.0645370280378331,0.465872100117405
1447,4,49408,-0.033138086554682,0.0644835204078039,0.607643379738058
1448,4,49568,-0.047797548355932,0.0646486946316197,0.460190206912574
1449,4,49675,-0.01367417328829,0.0644676633710618,0.832144396871076
1450,4,51735,-0.0150522608735471,0.0644667935802113,0.815517366800398
1451,4,51775,0.00975530473878922,0.0646083552719225,0.880068761730982
1452,4,51793,0.0153191195856325,0.0646847981706052,0.812928221278295
1453,4,51859,0.032202437647951,0.0655558763891468,0.623575252854471
1454,4,52093,-0.0112722620406205,0.064543342925548,0.861457615043196
1455,4,52141,-0.00170352437059712,0.0647951121167559,0.979040137846531
1456,4,52459,0.00126703844292597,0.0649924787871114,0.984457116502026
1457,4,53342,-0.00470982810025244,0.0647153245313345,0.942024289020324
1458,4,55290,-0.0254486476181971,0.0644575415368636,0.69321966059081
1459,4,56089,-0.0222759176160858,0.064460868788535,0.729869695479452
1461,4,57719,-0.0161721899053767,0.0645835908818981,0.802418212552694
1464,4,60023,-0.0212542851036523,0.0646113620595466,0.742384138251619
1465,4,60460,-0.0126101368032179,0.0647403091334945,0.845676999094813
1466,4,61772,-0.00183371406202998,0.0652695371170812,0.977602668377751
1467,4,62037,-0.0272601259746783,0.0652364861874504,0.676298971805626
1468,4,62324,-0.0309055300889753,0.065439401854174,0.63702084953637
1469,4,62762,-0.0302226819472022,0.0651607017517271,0.643064288855923
1470,4,64285,-0.0325121261757729,0.0650656936756907,0.617610638574469
1471,4,65329,-0.0340487549562467,0.0646118415927902,0.598542703300318
1472,4,65934,-0.021041855690213,0.0646817932554696,0.745136600477682
1473,4,66022,-0.0323992270877219,0.0643078220954938,0.614705857291772
1475,4,66159,-0.0259730314740402,0.0646751642730893,0.688227298248974
1476,4,66228,-0.0153793475133744,0.0651426373444292,0.81350187153174
1477,4,66763,-0.0131421311288704,0.0643989717038531,0.838413571289285
1478,4,68860,0.0125658249934722,0.0644238072134014,0.845466487746935
1479,4,68911,-0.00188564039115219,0.0643003664075547,0.976621561940459
1480,4,69269,-0.00408193273149315,0.0646368862055037,0.949681406467855
1481,4,70023,0.0193564630915413,0.064762051080043,0.765202992064129
1482,4,70129,-0.0134138631799978,0.0644570695679281,0.835266699390822
1484,4,71282,0.0171804867446369,0.0642533470612684,0.789327634851818
1485,4,71689,0.0199623508054739,0.0649906482671945,0.758904780271981
1486,4,72324,0.0371819093132975,0.0642933693415438,0.563419289190671
1487,4,72434,0.0801448628390231,0.0650599161439823,0.218820445954517
1488,4,72764,0.0930410707857823,0.0641773245926033,0.148016121254563
1489,4,73313,0.0782791340813441,0.0641332822044737,0.223063721928186
1490,4,74160,0.0272322458253778,0.064709419217616,0.674128761784422
1491,4,76499,0.034571939323484,0.0642482143202704,0.590847383562552
1493,4,77589,0.0542082381564856,0.0643856678747769,0.400397045790557
1494,4,77718,0.0410658170719562,0.0642333246695933,0.523027727953212
1495,4,77851,-0.0393394332226933,0.0649624505464139,0.545188221413527
1496,4,77997,-0.0448321848020434,0.0647954717544088,0.489453046600663
1497,4,79690,-0.0259197629144751,0.0642278111937324,0.686780791906499
1498,4,79853,-0.0186741265485754,0.065129106754104,0.774491304346571
1499,4,80944,-0.0314110479318174,0.0644859690783563,0.626490535197533
1500,4,82080,-0.0418327820682174,0.0648240924634557,0.519134063455022
1501,4,82454,-0.0750797376678811,0.0646395755598796,0.246217927459567
1506,4,83947,-0.041178596508672,0.0645413169098955,0.52387486909796
1507,4,84004,-0.0647201133729022,0.0652351038711958,0.321825561516821
1508,4,84689,-0.0196444691936912,0.0641219526779565,0.759510370368806
1509,4,84692,-0.0323973710372955,0.0643022289364548,0.614695355472977
1510,4,84897,0.0289051266244221,0.0647239510092451,0.655444321957321
1511,4,85322,0.0173861430885797,0.0647231796807533,0.788376630488248
1512,4,85809,0.00690986269393148,0.0641768375938895,0.914319345994583
1513,4,86292,-0.002944590808095,0.0655006476472655,0.964168485156082
1514,4,86372,0.00797489933455126,0.0644550211346769,0.901600956335788
1515,4,86424,0.0541981075229915,0.0644770111121441,0.40115207611943
1516,4,86904,0.0723747877997715,0.0648137307334303,0.264899959753719
1517,4,90193,0.0398543202440688,0.0647838553162647,0.538826240563562
1518,4,90424,0.0546584114519774,0.0643866376127019,0.396507105651723
1519,4,90554,0.051652985293529,0.064676572196776,0.42503897023625
1520,4,91087,0.0751922365326575,0.0641437444762471,0.241888887680649
1521,4,91200,0.100416247728453,0.0646307653090415,0.121154168350153
1522,4,91234,0.0777456374183422,0.0640879128733893,0.22589921104553
1523,4,91966,0.0243548052641525,0.0652381494698788,0.70913324702851
1524,4,92317,0.0374300186937183,0.0644825113968173,0.5619695845764
1525,4,94122,0.069696545659973,0.0657240050967,0.289668232030233
1526,4,95022,0.0517529906773522,0.065744243858239,0.431700808972104
1527,4,95148,0.0796575765007117,0.065263104598543,0.223067110125595
1528,4,95215,0.0569461834852637,0.0650550383069894,0.381976572590861
1529,4,95478,0.051488113623577,0.065325591108848,0.43112226806755
1530,4,96178,0.0442786232399209,0.0649088758366251,0.495581400257177
1531,4,96325,0.00790986741736854,0.0651918946087882,0.903497056645077
1532,4,98110,0.0105658460489912,0.0648333100232448,0.870635777504144
1533,4,98128,0.014804915526371,0.0655638478910768,0.821480556002926
1534,4,98837,0.00906759232860854,0.0661059914177629,0.890976614791872
1535,4,98990,0.0273681236519542,0.0658763579351511,0.678067248960853
1536,4,99543,0.0246784797383551,0.0658678912518952,0.708133630567099
1537,4,102509,0.0257136046394019,0.0646578778834743,0.691101217880912
1538,4,102705,0.0281363877836963,0.0647249106228989,0.664040555152164
1539,4,103444,0.0224065288405294,0.0648247799523997,0.729813469649786
1540,4,103991,0.00189460599754598,0.064835670524544,0.976704319046565
1541,4,105908,0.00636749414838622,0.0650720203976583,0.922104537344652
1542,4,106371,0.00636749414838622,0.0650720203976583,0.922104537344652
1543,4,107525,0.00554362590438018,0.0651138595112848,0.932200407775362
1544,4,108510,0.0157889036482741,0.0648803480932413,0.807872393702696
1545,4,108791,0.00577752663289821,0.0648178445519174,0.929025317121646
1546,4,111205,0.0036194271335811,0.0648855042365228,0.95554723026375
1547,4,112474,0.0036194271335811,0.0648855042365228,0.95554723026375
1548,4,112969,0.0119819127995721,0.0647645100949668,0.853329489223278
1549,4,114992,0.00805746076931146,0.0650210135720914,0.901448456645466
1550,4,115453,-3.96953190462401e-06,0.0652107285765516,0.99995146525725
1551,4,115541,-0.00681967118896598,0.0651135163300964,0.916645486437097
1553,4,116782,-0.00166756935065571,0.0648857295052638,0.979511070928615
1554,4,117170,0.0127315217191304,0.0649010481129054,0.844591398257666
1555,4,117432,0.0187911336967828,0.065821010888449,0.775437446444634
1556,4,121939,0.0216978759127772,0.0657803591001356,0.741706379634676
1557,4,121955,0.0239453408642633,0.0646153994676143,0.711170737066139
1558,4,122050,0.0181938739886157,0.0647806639201221,0.778987331167242
1559,4,122309,0.00954656939474829,0.0649025966417799,0.883144389412194
1560,4,122365,0.0113193506498609,0.0650417060298844,0.861939923507932
1561,4,122560,0.0171901826679997,0.0647124492671461,0.79067193065489
1562,4,122596,0.0185180783989273,0.0648282569443658,0.775315081595298
1563,4,122617,0.0223944064801396,0.0645922327163479,0.729020041086916
1564,4,123193,0.0181338005679346,0.0647807116369645,0.779698295435205
1565,4,123439,0.0229499914044485,0.0649626828614271,0.724089705907538
1566,4,123976,0.0102839963115272,0.0650027996246332,0.874382960101078
1567,4,126981,0.0106783895201628,0.0651131024080344,0.869826927478471
1568,4,127308,0.00511195703867562,0.0648852197543059,0.937248582418241
1569,4,127323,0.0257482984146058,0.0647557452273994,0.691149295133841
1570,4,132281,0.0119033584979812,0.065100372565914,0.855023631774716
1571,4,132892,0.0161716454104659,0.0650388010007648,0.803779126269299
1572,4,132952,-0.0127259655880148,0.0644574647069628,0.843603130745616
1573,4,135298,-0.0323793323830962,0.0646685288504883,0.616896484347901
1577,4,135873,-0.0659759938561263,0.0642793864271211,0.305408586312029
1578,4,136069,-0.0625174490815137,0.0648270812297822,0.335519422552179
1579,4,136920,-0.0584482662301347,0.0649327255978677,0.368661678284441
1580,4,137351,-0.0629865492524321,0.0642114665680556,0.327302171641748
1581,4,137511,-0.0133419307097547,0.06417497260303,0.835427502050824
1582,4,141606,0.0348126221783017,0.0658281648073343,0.597248217771102
1583,4,142711,0.0376649925095682,0.0651958127373106,0.563820790337078
1584,4,143484,0.0525401157536594,0.0645767314851819,0.41641826380516
1585,4,145738,0.0420959653793881,0.0644435876665145,0.514038433470864
1586,4,147035,0.0627719146813105,0.0644765872654305,0.33094102582906
1587,4,147814,0.0636580305323006,0.0645773382216626,0.324923988132429
1588,4,148075,0.0553476350814134,0.0656885996451328,0.400036149277852
1591,4,149457,0.0696846473276628,0.0647953873681471,0.282904716429291
1592,4,149464,0.0611854414205058,0.0644310318718458,0.342951547359117
1593,4,149678,0.058105120739873,0.0643530102206425,0.367188177538389
1594,4,154434,0.0515791807898009,0.0641626597026144,0.422006368298256
1595,4,156313,0.0442775272528699,0.0647045149402496,0.494232526059948
1596,4,156362,0.030938782892269,0.0650599641023295,0.63469442661473
1597,4,156963,0.0819295691985293,0.0646628630519404,0.205981048550415
1599,4,158123,0.0751095728640701,0.0654865622070377,0.252180595290213
1600,4,158426,0.0763821760184506,0.065183362896798,0.242065723029889
1601,4,158963,0.0925077493825902,0.0641529544060777,0.150192531931983
1603,4,161760,0.088826019139999,0.0644931073257281,0.169293806340069
1604,4,163032,0.0850725092924999,0.0651203501314572,0.192270840378914
1605,4,163327,0.0685249012917944,0.0649063865889813,0.291804573526703
1607,4,165032,0.120768820441761,0.0640550525846948,0.0601980918069899
1608,4,165290,0.105021107191284,0.0647975395826068,0.105962512599068
1609,4,165509,0.112026141948886,0.0642314818468956,0.0820120571029312
1610,4,167204,0.141850660516604,0.0650588542204804,0.0298919430387516
1611,4,167436,0.129360180103051,0.064453953056003,0.0455098710574449
1612,4,167687,0.11019816382152,0.0638495605995636,0.0852398664567804
1613,4,168238,0.134182947757352,0.0640117168338728,0.0367737562752229
1614,4,168256,0.124417871453403,0.0648880053210888,0.0559907708544186
1615,4,171883,0.124842541138195,0.064224386427024,0.0527079063809945
1616,4,172408,0.0614526991004911,0.0643979793885398,0.34060282201716
1617,4,173416,0.0792005157659828,0.0650902687938256,0.224500956441597
1618,4,173461,0.0848018155358626,0.0644867123004047,0.189354187092472
1622,4,174546,0.0695748978851758,0.0644516560909892,0.281106508569055
1623,4,174974,0.065230820190942,0.067138689834466,0.331923227241362
1624,4,175467,0.0804521119810563,0.0642531012133548,0.211357837167247
1625,4,177157,0.108551055171525,0.0641031647884313,0.0912652315014426
1626,4,177207,0.0909325276427902,0.0639961501114376,0.156226753999139
1627,4,177280,0.078639136505468,0.0644066779950777,0.222909240962152
1628,4,177330,0.0466927968667137,0.0644597471969253,0.469317574060734
1629,4,177633,0.0631889069947008,0.0643077419428912,0.326476398227713
1630,4,177756,0.0395596671298177,0.0656184401369784,0.546979469008999
1631,4,178032,0.0684768158520024,0.0643902178296477,0.288297558990941
1632,4,178058,0.0566718034053948,0.0645368997734536,0.380470334154956
1633,4,178267,0.0599881195528746,0.0644034297091937,0.352261074587616
1634,4,178339,0.0451073391072762,0.0650196465455381,0.488295648563687
1635,4,178489,0.0649842749227365,0.0643098265255149,0.312953917969356
1636,4,178698,0.117387823920725,0.0638253984203924,0.0667251217901427
1637,4,178705,0.109238870572431,0.0648607833604091,0.0930259542408505
1638,4,178974,0.0525346774026831,0.064669373799751,0.417133781991818
1639,4,179020,0.062393077468393,0.0647647280335094,0.336016072939776
1640,4,179134,0.097230976163178,0.0653916065036336,0.137933061445318
1641,4,179240,0.0850659701353416,0.0645328555900259,0.188297839467169
1642,4,179480,0.094437988866339,0.0643501212298554,0.143112805786626
1643,4,179651,0.13712179307446,0.0641492643448355,0.0332404374298055
1644,4,179674,0.132368468739065,0.0652014432817213,0.043091093614621
1645,4,179696,0.127240056219215,0.0640811439514001,0.0478501491021862
1646,4,179726,0.136921875431437,0.0639629423951441,0.0329874333603597
1647,4,179806,0.136921875431437,0.0639629423951441,0.0329874333603597
1648,4,179890,0.132163522447618,0.0639989826958202,0.0396443902765355
