SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2772,5,11370,-0.185781706631491,0.155452204601407,0.232848300831561
2773,5,13215,-0.107826341640321,0.155243910155232,0.487787432307006
2774,5,13449,-0.0930219280638645,0.158118777221851,0.556704383830569
2776,5,13639,-0.0974333920097714,0.154858618933638,0.529640514142423
2777,5,13690,-0.116943789627009,0.15574293698626,0.453226926630059
2778,5,14028,-0.0839589351944618,0.155082310165231,0.588585088063866
2780,5,18746,-0.105508652399666,0.158180110543244,0.505197721212527
2781,5,18800,-0.0712275392534228,0.156762460284695,0.649844645329974
2790,5,19368,-0.150860731262244,0.157099401357793,0.337567374959478
2819,5,23574,-0.184677933270419,0.15427986935302,0.23209735752821
2820,5,23653,-0.175560188545128,0.154091128951842,0.255339309237271
2821,5,24002,-0.123554359385745,0.154889238519597,0.425583811531964
2822,5,24122,-0.177019370017955,0.155407669008459,0.25544860616566
2823,5,24148,-0.148920648197065,0.157073857396499,0.343730622144553
2824,5,24163,-0.175804599745141,0.157455181873377,0.264951587351308
2825,5,24234,-0.152824426800689,0.155505280636814,0.326398472817602
2826,5,24246,-0.155566452836545,0.15526777303401,0.317066772112091
2828,5,24278,-0.180614847538408,0.1551710980428,0.245221373040409
2829,5,24388,-0.160190695994952,0.15670107054992,0.307353508226656
2830,5,24487,-0.138369691735097,0.155738131166314,0.374889422349761
2831,5,24650,-0.158421832321919,0.154818963381947,0.306880222473459
2832,5,24820,-0.135005089157158,0.154432896442722,0.382604220543152
2833,5,24909,-0.0791159066479763,0.155189249357682,0.610508233365673
2834,5,25103,-0.141627883708321,0.1549043904542,0.361187378757327
2838,5,26058,-0.241896031654082,0.154761053068353,0.118941761583198
2839,5,26197,-0.209829985164755,0.153984253480645,0.173854686412189
2840,5,26417,-0.173899616383065,0.154334849666737,0.260605826065125
2841,5,27428,-0.238433996446151,0.154287396680945,0.12314827246742
2842,5,30505,-0.284664247128812,0.154094692096195,0.0655354335457182
2843,5,31263,-0.25602055480066,0.155802574758174,0.101224273456691
2846,5,32038,-0.308576048156128,0.153512652846446,0.0451807852911219
2847,5,33720,-0.350307840490429,0.155484059079337,0.0248716737962658
2848,5,33814,-0.330831306250023,0.155364919591333,0.0339141978740805
2849,5,33851,-0.326103925196532,0.156931328484977,0.0384312125117398
2850,5,34324,-0.217816870817365,0.157825825620997,0.16842643665556
2851,5,34350,-0.273940324044521,0.155481443885236,0.078954370180691
2852,5,35048,-0.361442792508372,0.153410648521617,0.0190166674651629
2853,5,35579,-0.412543750023386,0.154597014208062,0.00797039950149726
2854,5,35901,-0.341282739860266,0.155844747779185,0.0291861886961508
2855,5,35947,-0.411496077784618,0.154386351785892,0.00804381351385642
2858,5,38200,-0.407537800225571,0.15287205757998,0.00803188118638253
2859,5,38263,-0.398058707704628,0.152962375439894,0.00964937668054003
2860,5,38427,-0.399443832646029,0.153346554566319,0.00958024366328982
2861,5,38677,-0.366191170772193,0.153168183027763,0.017336105130995
2863,5,41075,-0.286559556988494,0.15443224664052,0.064348480005915
2864,5,42051,-0.204306356862171,0.154870004575322,0.187953330599864
2865,5,42740,-0.292982276901597,0.153613797203842,0.0572976425188658
2866,5,44304,-0.315541206714992,0.153920559570077,0.0411001571829833
2867,5,44612,-0.289705353340389,0.154172587164434,0.0610548564541804
2868,5,45702,-0.26322773427015,0.15730967631372,0.095152312737696
2869,5,46084,-0.264759041378739,0.154243073156083,0.0869468654179279
2870,5,49920,-0.192460191648335,0.155680445259298,0.217187021060595
2872,5,53073,-0.228006163509073,0.156697017295537,0.146536717153289
2873,5,53535,-0.215823422544724,0.155918108814634,0.167168580415454
2874,5,53964,-0.198827076419921,0.156150107181306,0.203746856585604
2875,5,57276,-0.222711468444787,0.155652729631651,0.153365645872729
2876,5,57788,-0.211165260634553,0.155834101396643,0.176263496927459
2877,5,57861,-0.228222333372552,0.156061522454887,0.144524910491513
2878,5,58267,-0.21840674964039,0.15624586499786,0.163038817349615
2883,5,61028,-0.181311841220592,0.157166343878002,0.249432297475734
2885,5,64504,-0.12924587454999,0.156885282267843,0.41059576763154
2886,5,66168,-0.140344660777636,0.15653377486598,0.370555428362447
2887,5,67144,-0.270413219334355,0.157553284032199,0.0869791964830491
2889,5,68714,-0.10650573528524,0.156575118074067,0.496810197469004
2890,5,69083,-0.115092306795482,0.156432593986455,0.462382998281626
2891,5,69805,-0.133455039651065,0.160174742721755,0.405304318193522
2892,5,69813,-0.105822959415699,0.159104632837679,0.506410918962855
2894,5,70531,-0.0681958975605508,0.159630079298395,0.669485327465573
2895,5,70702,-0.0412107847890062,0.158834287251467,0.795433333034161
2896,5,70852,-0.0390468539314732,0.159181431102874,0.806368403105488
2897,5,70969,-0.0287431837846996,0.159287369203684,0.856903947272851
2898,5,72069,-0.000302775733189709,0.16138737709697,0.998504164852827
2900,5,74994,0.114218047607079,0.162627552335391,0.482936853728338
2901,5,75504,0.125798803541695,0.164207504319576,0.444130822096779
2902,5,75507,0.133201657664456,0.164017167872523,0.41726996507612
2903,5,75860,0.128381303161693,0.166168772774847,0.44027857886226
2904,5,76107,0.116148090721821,0.164139966185217,0.479650576226956
2905,5,76472,0.10339503254682,0.164063483688316,0.528962604653231
2906,5,76912,0.0930790229194978,0.164731772189131,0.572409665537791
2907,5,77002,0.098483653497444,0.165706270082725,0.552674358743067
2908,5,77032,0.103282105837391,0.164714544478673,0.531040345874424
2909,5,77423,0.119697996177844,0.16501147063879,0.46869219918202
2910,5,77484,0.108139121138398,0.165689215928875,0.514398747678104
2911,5,77918,0.069447263987938,0.166617640675554,0.6770735147974
2912,5,78310,0.0858146473592738,0.165887056571932,0.605265390512048
2913,5,79208,0.0817339415925313,0.169503979261861,0.629966395021887
2914,5,79230,0.00812944914344671,0.168594873630158,0.961569105068382
2917,5,79232,-0.0246774910711771,0.168475246728523,0.883629665606148
2919,5,80396,0.07751842837905,0.17031320526734,0.649279561032795
2920,5,81334,0.0938483620450183,0.176546578995734,0.595352321051687
2921,5,82827,0.0501170650843408,0.171942234848746,0.770858363961586
2922,5,83188,0.0320458778179282,0.173817716221261,0.853833106960942
2923,5,85693,-0.0655403800895868,0.188528453440979,0.728316365892616
2925,5,87323,0.0224191265593685,0.1922800948778,0.907246361715011
2926,5,90716,-0.222703576528038,0.208361409122748,0.285875211580903
2927,5,90719,-0.197233192740926,0.207914645580013,0.343459943077365
2928,5,90720,-0.197233192740926,0.207914645580013,0.343459943077365
2929,5,90746,-0.228439383055252,0.209981694804016,0.277380847891802
2930,5,91091,-0.247277129289585,0.20973117323488,0.239184501273727
2931,5,92747,-0.241613013705288,0.21013355995009,0.251001801323908
2932,5,93878,-0.200676076945049,0.215654553038707,0.352725362133397
2934,5,97629,-0.169083696045547,0.225160988768279,0.453185580212089
2935,5,97695,-0.164464236486042,0.223836644056976,0.462978864744028
2936,5,98040,-0.145769453635955,0.219146416405233,0.506376603608441
2937,5,98089,-0.212782637560561,0.22101047489003,0.336321134134663
2938,5,98565,-0.107538524195553,0.232121940730981,0.643445871584776
2939,5,98574,-0.107538524195553,0.232121940730981,0.643445871584776
2940,5,98997,-0.161330888625459,0.229537945856036,0.482612092693726
2941,5,99314,-0.135344880539911,0.231722805081775,0.559538889831203
2942,5,99455,-0.155680610015695,0.237767391239279,0.513048597540432
2943,5,99489,-0.147511396982546,0.235061367060684,0.530708290233272
2947,5,102203,-0.0386058770716318,0.290908041184058,0.894499786761369
2948,5,102465,-0.19306617598523,0.306818168503677,0.529590610056575
2949,5,103569,-0.291268973410244,0.314978770454008,0.355740294207953
2950,5,103937,-0.237642064427526,0.317859855468532,0.45518015698378
2951,5,104225,-0.309834879479659,0.326057720229705,0.342637654855778
2952,5,104404,-0.344320478266276,0.319998944559905,0.282659847343324
2953,5,104442,-0.207379552064001,0.33045879264527,0.530704221633093
2954,5,104957,-0.366285053279935,0.328469975325322,0.265555484109603
2955,5,105087,-0.315216362462873,0.327614549984239,0.336629767464954
2956,5,105138,-0.315216362462873,0.327614549984239,0.336629767464954
2957,5,105493,-0.301373785892228,0.336289045635284,0.370770106573322
2958,5,105602,-0.454439181582668,0.335801417317705,0.176826614261174
2959,5,105816,-0.3054314736085,0.336278674717849,0.364355803883163
2960,5,105842,-0.503034427913025,0.345762558459984,0.14659800362213
2961,5,105854,-0.538840731023672,0.341854287726001,0.115868705816545
2962,5,106333,-0.223703357112598,0.370393729632954,0.546257520094951
2963,5,106481,-0.274260054302363,0.358858811448387,0.445225162773723
2964,5,106489,-0.23228839992036,0.364518480663386,0.524376876052814
2965,5,106491,-0.23228839992036,0.364518480663386,0.524376876052814
2966,5,106493,-0.274397568504192,0.356740139756745,0.442300493817992
2967,5,106501,-0.196445420922334,0.352804162709685,0.578009049995741
2968,5,106718,-0.228679527960235,0.346583960617939,0.509806082353875
2969,5,106822,-0.260152675655679,0.350448598251685,0.458373882058023
2970,5,107574,-0.589553692307838,0.407395793542055,0.148748627628033
2973,5,117834,0.0209091934978076,0.46254813604293,0.963969978009093
2974,5,119209,0.714321200483418,0.380084900974357,0.0610172019269887
2975,5,120796,0.297544426107777,0.341629848252193,0.384370320383052
2976,5,124644,-0.0715822324692779,0.203717529802493,0.725513040874098
2977,5,125211,-0.100376766862662,0.206353499034254,0.626963370590396
2978,5,125474,-0.135030134394279,0.204784298199661,0.510083384575955
2979,5,127339,-0.165151511019146,0.203265833425494,0.417057963340263
2980,5,131540,-0.177585957029643,0.19079817125231,0.352617466470454
2981,5,132221,-0.191413485093538,0.19209345612266,0.319709148187306
2984,5,134344,0.00805574278008336,0.183500280828035,0.965008587857521
2985,5,134626,0.03420656368914,0.18271546411066,0.851601816275847
2986,5,137820,0.0557187358512872,0.18185260729309,0.759484524892931
2987,5,139492,-0.0586764392123937,0.180461410277091,0.745262637714807
2988,5,144411,0.00748688813212439,0.177824424770883,0.966440632761773
2989,5,154798,-0.0595125563581473,0.176565241183586,0.736274216635522
2990,5,154908,0.000544680480040416,0.17408258044775,0.997505300309491
2991,5,155745,-0.0234078408170264,0.174657683090391,0.893462147289301
2992,5,156437,-0.0532001832736868,0.175364797573999,0.761787643470645
2993,5,157488,-0.0699462274711493,0.178580043323418,0.695531023542146
2996,5,161956,-0.0495160066595424,0.16561386887596,0.765127687225294
2997,5,162464,0.00864004652818373,0.166023066063235,0.958525268113797
2998,5,164144,0.00867496155515157,0.165334284485929,0.958184496641348
2999,5,165491,0.0494804645319733,0.166770594111943,0.766871748163024
3000,5,166030,0.0641229497052751,0.166817619930239,0.700921200895706
3001,5,167327,0.050258346588643,0.168394600761853,0.765530904790241
3003,5,169215,0.00418388628239352,0.166658486927591,0.979985756475537
3006,5,170676,0.0632683953005682,0.1666246116965,0.70439186115244
3007,5,171267,0.0874893494085538,0.165113256855696,0.596531866173823
3008,5,171463,0.0756946488363055,0.164917925737281,0.646528318073761
3009,5,172056,0.0165887622862249,0.16496476608742,0.919957294489148
3010,5,172075,0.0183543811752025,0.165394576862677,0.911700591477693
3011,5,173259,0.0976814810694231,0.165333617091966,0.55502286697928
3012,5,173927,0.0822651692939087,0.164909011473552,0.618194453981359
3013,5,174122,0.064902806208043,0.163633559513928,0.69187626636818
3014,5,178044,0.154160921056514,0.16272346778137,0.344093372726407
3015,5,178645,0.0935419536082938,0.166415263450558,0.574404895853196
3016,5,178674,0.102936396081664,0.163672256316744,0.52980962548607
3017,5,179325,0.128058863332292,0.162377222035401,0.430845675889819
3018,5,181135,0.117154599827459,0.165906565126649,0.480561849026814
3019,5,184224,0.160743207523545,0.164138674349134,0.328095816642084
3020,5,185680,0.132344971211704,0.162465184265376,0.415847588099045
3021,5,186149,0.207765029394674,0.16235220082416,0.201484763661182
3022,5,187087,0.192413455003238,0.16083930677777,0.232379026769758
3023,5,187466,0.158665012741227,0.16078650754313,0.324413880972089
3024,5,187642,0.205922471186029,0.161600558473323,0.20340658166244
3025,5,189599,0.159276933931962,0.160640492285461,0.322114910709375
3026,5,189613,0.187871582806715,0.161285700536988,0.244871468020292
3027,5,191306,0.235640039377665,0.159153815446548,0.139610350647901
3028,5,192971,0.147058690070821,0.159102301135856,0.355960119818948
3033,5,210350,0.282309233688445,0.153714260094494,0.0671119353794901
3034,5,210480,0.322972366824003,0.154228545022649,0.036962455842046
3035,5,211001,0.295870318625453,0.153942819561373,0.0554168125946408
3036,5,211036,0.29696222967525,0.153978579917658,0.0545828210565674
3037,5,211245,0.235761940002848,0.15393631042994,0.126527920820326
3038,5,211284,0.242519383321562,0.154111470526144,0.116461387762177
3039,5,211526,0.250303160756141,0.154283198503103,0.105618642630448
3040,5,211987,0.262135580390668,0.154960671230298,0.0915997370362036
3042,5,214406,0.266065820333082,0.154751521863607,0.0864345688051309
3043,5,214752,0.301588154556359,0.154952096883634,0.0524080244546583
3044,5,215862,0.263863225694815,0.15537743611905,0.0903497009124623
3045,5,216840,0.26771401569446,0.155321124391839,0.0856527345735285
3046,5,217294,0.312689142046884,0.156947441341125,0.04710604616723
3047,5,217319,0.279314604035108,0.15725322219269,0.0765597473688347
3049,5,218253,0.255419905517878,0.156155481084886,0.102798530040455
3050,5,218986,0.232229947937413,0.154892133673859,0.134689303800187
3051,5,219768,0.216575684272612,0.154956367950385,0.163094130625016
3052,5,220210,0.223576380149787,0.155116845389422,0.150374651357582
3053,5,220516,0.231014432645414,0.155085966657462,0.137225092720159
3054,5,220904,0.230666100934735,0.155173313128163,0.138037853535766
3056,5,221810,0.246722312897528,0.156629510072159,0.116106771007833
3057,5,221815,0.234828648076624,0.158008614523423,0.138125068296012
3058,5,221827,0.24751510419617,0.156536231971336,0.114727848810554
3059,5,221903,0.191251021169,0.156945237299952,0.223815722145172
3060,5,221992,0.246248948119741,0.154744079464608,0.112430340328891
3061,5,222178,0.251053260783459,0.155083641595583,0.106378011399847
3062,5,222207,0.270290376176136,0.154810256882441,0.0816902562245028
3063,5,222346,0.291303896436177,0.154730856871513,0.0605701445768937
3064,5,223004,0.249480398475751,0.154621848441307,0.107532212630914
3066,5,225231,0.19974746587784,0.158308409014801,0.20786768008254
3070,5,225569,0.160050445622323,0.15583697689956,0.305105962751334
3072,5,227110,0.146473992357675,0.155882316729073,0.348042355360436
3073,5,229365,0.294419255473972,0.153803745859872,0.0563960996476906
3074,5,229595,0.255885388465666,0.153820899245022,0.0970942463615812
3075,5,229778,0.27601085231312,0.153688204790161,0.0733631779037556
3076,5,229833,0.250606667200162,0.154052814442943,0.104680762387914
3077,5,229900,0.257527771595357,0.154020475540345,0.0954033270768265
3078,5,230375,0.256037958723477,0.154049513054466,0.0973905002610525
3079,5,230512,0.247544810239952,0.154760504019332,0.110596424578554
3080,5,232888,0.167438205703036,0.154420952853264,0.278973046892381
3081,5,234489,0.207453889354358,0.154797662930931,0.18105475844756
3082,5,234669,0.176144238617894,0.154657853940742,0.255505281334439
3083,5,237047,0.230633635006749,0.154591269729591,0.136620311424363
3084,5,238069,0.264353027787559,0.154987367731568,0.088954337038991
3085,5,239147,0.171867017439069,0.156543794339144,0.273003195240861
3086,5,240361,0.162094454571048,0.154874608271461,0.295992200367929
3087,5,241166,0.162236979457883,0.154567421655901,0.294611147422174
3088,5,241225,0.139093055026446,0.154451859124621,0.368436660091004
3090,5,241984,0.131067969031848,0.155104353981547,0.39866596782204
3091,5,242244,0.133730376259095,0.154448218610671,0.387155594676415
3092,5,242428,0.150095827738066,0.15418189405164,0.330972260436715
3093,5,243584,0.175408846057984,0.154747405606343,0.257766360552699
3095,5,245951,0.167477917603191,0.154116612360754,0.277912625510001
3096,5,246143,0.161081983825476,0.154362064295111,0.297415381413201
3097,5,246282,0.196303627713241,0.15423920010494,0.20395431098453
3098,5,246808,0.247736266209866,0.156955748532398,0.115373333411096
3101,5,249753,0.0903187634812639,0.257693239121592,0.726180452959752
3104,5,251602,0.330173669041755,0.156342991815736,0.0354010866402194
3105,5,251756,0.307818112504089,0.154873599128099,0.0476344468850977
3106,5,251866,0.302083238153542,0.15383998437846,0.0503587546345386
3107,5,253670,0.277205518781115,0.156088416272138,0.076602212855132
3109,5,254385,0.304102578868333,0.154033718557411,0.0491313784769684
3113,5,260512,0.276351208329575,0.155518500135124,0.0764347624405393
3114,5,260909,0.256967981104294,0.154542651156382,0.0972472490338265
3115,5,261182,0.267494081059443,0.155348549878905,0.0859643207482051
3116,5,261798,0.257848035606163,0.154018957613306,0.0949904352524694
3117,5,262671,0.203694491189021,0.155990818106519,0.192467242306405
3118,5,264790,0.199601322455224,0.155355049823474,0.199702010709154
3119,5,265651,0.181786900624659,0.154143545018301,0.239058975797464
3120,5,266244,0.231384980474804,0.158023005855135,0.144015968625946
3123,5,268009,0.327134785341818,0.153658010437596,0.0339477374552901
3124,5,268019,0.327134785341818,0.153658010437596,0.0339477374552901
3128,5,269900,0.329034517092625,0.155126801845051,0.0346126734601565
3129,5,271971,0.278752794647917,0.154550650793872,0.0721411783246289
3131,5,272598,0.275434217339899,0.154215920759546,0.0749526788216605
3132,5,272758,0.276234666681486,0.153977557982037,0.0736699484552839
3133,5,273551,0.307726493645796,0.154653227154031,0.047385897941911
3136,5,274280,0.317809322992895,0.155355885993993,0.0415280491071696
3137,5,274601,0.279379894683362,0.15446950973473,0.0713575416253022
3138,5,277836,0.269057863941497,0.154452257183723,0.0823771342997118
3139,5,279640,0.249349599679736,0.154683002453473,0.107854767490228
3141,5,283807,0.251585864852065,0.154301839410577,0.103892244301429
3142,5,284696,0.228651963935754,0.156572698448872,0.145081534773631
3146,5,290243,0.134372660429724,0.15619591188397,0.390217052805874
3148,5,293310,0.0788004357308223,0.155008862195645,0.611517847704351
3149,5,293706,0.0719971392792513,0.154545174926858,0.641599672464544
3151,5,302362,-0.0268944515612904,0.157029501270932,0.8641095571037
3152,5,304779,-0.0376844566892888,0.154733174295488,0.80772487185493
3153,5,308710,0.0554406554438176,0.157609824842389,0.725228981201312
3154,5,309654,0.0522853058974607,0.154604137924506,0.735422358317091
3155,5,309985,0.0260617722022849,0.155108518437454,0.86666154130803
3156,5,310175,0.0350030477489447,0.156020975283351,0.822616057316664
3157,5,312612,-0.176815589190139,0.155508010194494,0.256301498137388
3158,5,313206,-0.148867409395895,0.154272693238092,0.335224041211307
3159,5,313702,-0.225812052867715,0.154854629373719,0.145669148281062
3160,5,314857,-0.191116258555985,0.154473880185304,0.216832399371509
3161,5,315976,-0.116957971717678,0.156474207647257,0.45528447276076
3162,5,317740,-0.0755827583368966,0.155297857421203,0.626776219316671
3164,5,320971,-0.0776810673896057,0.156342675032251,0.619594158194695
3165,5,321654,-0.00753960850683662,0.157066122205129,0.961741183856721
3166,5,324331,-0.0688560963459543,0.157725297180086,0.662699484710447
3167,5,328525,0.198062344736565,0.154858415763861,0.201740756968545
3168,5,335406,0.323170182415658,0.154079015614222,0.0366661794206854
3169,5,335771,0.2061640023284,0.15420275189385,0.182094328939681
3170,5,336687,0.214713931604703,0.154125801780908,0.164463686362283
3171,5,341045,0.138245932313629,0.156100726010037,0.376425185922735
3172,5,341262,0.0832090058501999,0.155083455162489,0.591921010902344
3173,5,342707,0.0906915852135229,0.154473503768875,0.557511021498278
3174,5,342848,0.0289691197277042,0.155954483048275,0.852744617467029
3175,5,343502,-0.0212418024484011,0.155662817788795,0.891535158325901
3176,5,343588,-0.00391284335316638,0.15469481672245,0.979834790002683
3177,5,346773,-0.0249398735746079,0.15791767016793,0.874602579360771
3178,5,349449,0.100561011474428,0.155735436449066,0.518882189219504
3179,5,350876,0.0688460749839216,0.155702113753258,0.658640353619417
3180,5,354177,-0.000987706752197837,0.158196263920148,0.995021924737145
3181,5,357163,0.0263646852447809,0.156546197991129,0.866353475837158
3182,5,360584,0.0718823081105665,0.155958918862877,0.645150308337697
3183,5,363025,0.00855790850690707,0.159361980250521,0.95720370996661
3184,5,365083,-0.0388811314584643,0.155660620308117,0.802901677195409
3185,5,366361,-0.0630266928819591,0.155791271793872,0.686047041926531
3186,5,371014,-0.00921643227017743,0.154958123527173,0.952605902441317
3187,5,371457,0.00865804868809505,0.157842239265418,0.956286968959107
3188,5,372989,0.0857668873637152,0.158276650095443,0.588243321710131
3189,5,374614,-0.028978186238882,0.155912026320647,0.85265940919534
3190,5,377631,0.00270565331613859,0.156227510342819,0.986192172488413
3191,5,378702,-0.0201354329217552,0.159974216700917,0.899909066965078
3192,5,378741,0.0193305311988989,0.159161129078685,0.903401670592017
3193,5,379541,0.137395068190914,0.156124243189613,0.379438128980401
3194,5,380460,0.0779403921406293,0.156736906003577,0.619309005591461
3198,5,382808,0.146761883419242,0.156810998314992,0.349956388673232
3199,5,384156,0.0548462157780975,0.158905827021085,0.730187790093463
3200,5,387695,0.194055988957296,0.156079899883491,0.214578050535975
3201,5,388185,0.120982153311638,0.157629937147354,0.443292913631788
3203,5,391916,0.213553981270546,0.155719227635601,0.171120136394053
3204,5,392497,0.17202194552453,0.156265545916738,0.271720329405679
3205,5,393006,0.21649232126944,0.156127858048741,0.166428210121003
3206,5,393290,0.168160555365093,0.156035156385309,0.281899370780809
3208,5,396266,0.153461681634395,0.157089698141741,0.329285274975484
3209,5,398009,0.128172978607963,0.156403779011896,0.413053853934188
3210,5,398644,0.0866656896964808,0.156391076830225,0.57982018704914
3211,5,401545,0.0648439593922413,0.15528568899059,0.676509212928728
3212,5,402468,0.100945197864462,0.155231085746486,0.515928010197715
3213,5,403529,0.0515675797774651,0.157613549445502,0.743727697065365
3214,5,405417,0.138661197368602,0.155885015624262,0.374335112173825
3215,5,406230,0.117700480651603,0.15683578927247,0.453471900446478
3217,5,407785,0.0444821747610594,0.155632773566791,0.775187495251724
3218,5,409900,0.10318483960692,0.156131015297534,0.509116345251856
3223,5,417297,0.173315916163387,0.155830640914261,0.266806063247017
3224,5,419108,0.217036100455697,0.155491150282942,0.16364900208137
3225,5,421695,0.185437489630447,0.155783579440909,0.234707472493909
3226,5,422560,0.208959768197453,0.154856120819298,0.178079708441534
3227,5,424852,0.0996971999759897,0.154912167059372,0.520270610578752
3228,5,425327,0.10357140488955,0.154655280581947,0.503491955015979
3229,5,427844,0.131025084539805,0.154912384620255,0.398236596946603
3230,5,430235,0.0619773753863215,0.157054964841421,0.693360043914879
3232,5,430883,0.113902268312624,0.154884421583904,0.462583198108718
3234,5,431369,0.1554179524111,0.155160474455039,0.317194226177521
3235,5,432378,0.13979390195224,0.159064926063692,0.380081490744198
3236,5,432587,0.161598887760462,0.155458987000594,0.299285901337403
3237,5,434634,0.206306041912267,0.154444240023738,0.182476438086926
3238,5,441308,0.175430460566998,0.155433939308668,0.259812111953163
3239,5,441594,0.19113881469079,0.154576733493526,0.217083582501289
3245,5,451448,0.351111128180027,0.155398758030019,0.0244665285987311
3246,5,456087,0.145543259290004,0.155316374190059,0.349360084828075
3247,5,458086,0.14120033057353,0.155260833081184,0.363738706182467
3248,5,461234,0.133432665823907,0.15431269327127,0.387796090176057
3250,5,463004,0.262081002915,0.155201785875185,0.0921702370939789
3251,5,465043,0.282420444320131,0.156341846123606,0.0717028673379057
3252,5,467724,0.168338258331588,0.154957998846223,0.278066473232365
3253,5,468076,0.161085643560173,0.155509056436233,0.300976438716513
3254,5,469078,0.134058742853728,0.156302616851406,0.391647187078072
3255,5,469404,0.170796104366834,0.156915922701607,0.277136332798094
3256,5,475322,0.00914565367022954,0.154836993325974,0.95293269584652
3257,5,475607,0.00756472761492416,0.154650573270316,0.961014725312751
3258,5,475736,0.0275840182674769,0.154503050323257,0.858406188281791
3259,5,478715,-0.0756216262065613,0.156358136252672,0.628938631873337
3260,5,478932,0.00405313098180587,0.156270129756657,0.979322485901849
3261,5,479996,-0.0223124287913274,0.155761848180835,0.886176787998968
3262,5,482003,-0.085193629567655,0.154962450235292,0.582825131269699
3263,5,482536,0.00628645407648198,0.155028416129283,0.967677303766803
3265,5,484954,-0.133682602397659,0.155062271278102,0.38920564185611
3266,5,486157,-0.137301623012032,0.154812248166784,0.375741298732897
3267,5,486882,-0.206056545644885,0.157980541747353,0.192975652762169
3270,5,487404,-0.170168242359414,0.15633584689867,0.277126397557405
3273,5,489636,-0.182414968565539,0.154921496450478,0.239802367386051
3274,5,490549,-0.101980711021812,0.154533885815779,0.509732563825768
3275,5,491806,-0.159820618822731,0.15418819186788,0.300664671070099
3276,5,491888,-0.209064037382847,0.1545109846247,0.176899463130881
3279,5,499612,-0.180685451965557,0.154176390117698,0.242011565626338
3280,5,502460,-0.132585728334509,0.155464635359352,0.394328923353227
3281,5,504765,-0.106504861612309,0.156167429506436,0.495691544310475
3282,5,504884,-0.108432859983365,0.155517663800916,0.486112653466218
3283,5,509836,-0.0912739270545415,0.157199950934698,0.561864957549657
3285,5,511350,-0.0402006868984298,0.155991165715398,0.796779889839802
3286,5,512696,-0.0747654832443316,0.157128640676185,0.634494531887794
3287,5,512931,-0.0709158816800886,0.154982822032832,0.647541083212378
3288,5,514582,-0.058853931212501,0.155046230034739,0.704478360544934
3289,5,515315,-0.057997674840976,0.155101211158175,0.708677632798599
3290,5,515397,-0.0468571401552945,0.154964566034131,0.762545625075486
3291,5,515950,-0.0158288619582447,0.154982343351843,0.918708841010319
3292,5,516091,-0.037481158630965,0.154774815988169,0.808792364878115
3293,5,518207,-0.0492086572145137,0.154962501211682,0.751012514738713
3294,5,518275,-0.0379002639777325,0.154535738065748,0.80640350474353
3295,5,519067,-0.00570028928746971,0.155349656928773,0.970750303558495
3296,5,522215,0.0135539540896057,0.155244692327441,0.93047696491152
3298,5,523232,0.0359137441021509,0.157416035180814,0.819665303877281
3299,5,524247,0.102412696792121,0.156325007546785,0.512812818048468
3300,5,524532,0.153020286300154,0.155106656417781,0.32453959241859
3301,5,524625,0.145414153744415,0.155102685588063,0.34912456216768
3302,5,525863,0.142434276692713,0.155257640123465,0.359556334607254
3303,5,526004,0.150833586663874,0.155064568352574,0.331361169175264
3304,5,526007,0.160424007542125,0.154990412667103,0.301350549339579
3305,5,529382,0.101369360417634,0.155493923020634,0.514878001344757
3307,5,532205,0.141133539966754,0.155556498091931,0.364876856588365
3308,5,532256,0.166479793560871,0.154397045625673,0.281655048617873
3309,5,533988,0.17043472159347,0.154591396576508,0.271001878395206
3310,5,535074,0.154516278381829,0.154847352836256,0.3190298329801
3311,5,537503,0.0445634686914167,0.15509658548666,0.774030386290735
3312,5,538956,-0.000772040051363165,0.155666918067961,0.996045658194389
3313,5,540169,0.000511855134383926,0.154677893596466,0.997361540040544
3315,5,540682,0.0156073589661337,0.156236668412068,0.920483900820317
3317,5,542346,0.0478116327471235,0.154982131328866,0.757885614819526
3318,5,542361,0.0156812077161382,0.155507194484404,0.91973542515579
3319,5,543103,0.0524250152324632,0.155484399064419,0.736187485403111
3321,5,545826,-0.0467057609481187,0.15486549646846,0.763142830560531
3322,5,546667,-0.165720081556711,0.154751857945995,0.284956728705539
3323,5,547620,-0.191128380946782,0.154551017776793,0.217032299262668
3325,5,548310,-0.195792786511396,0.155811728149225,0.209729948438019
3326,5,548459,-0.216187471022085,0.156817568116999,0.168893545380913
3327,5,548843,-0.201567583615693,0.15427852804608,0.192227243912083
3328,5,549055,-0.243623032049045,0.154133432510412,0.114865505839934
3329,5,549248,-0.245098598522538,0.15472327151863,0.114064246840443
3333,5,550708,-0.377828700854707,0.155770092770369,0.0157858436574501
3336,5,551776,-0.325829807607216,0.154011316610694,0.0350768226702215
3337,5,552218,-0.357960471759874,0.1549667083549,0.0214690040188781
3338,5,553130,-0.41783086089756,0.155930755672904,0.00771647784593893
3343,5,555454,-0.294491331278527,0.154897016866563,0.0580889934851081
3344,5,555973,-0.298378160635378,0.154655339999006,0.0544935868759229
3345,5,557406,-0.304221683450818,0.154180861648963,0.0492584211057889
3346,5,557772,-0.261207991984591,0.155291078034327,0.0934426895093948
