SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2474,4,961744,0.00588194006037403,0.0684715360712298,0.931591884409954
2475,4,962979,-0.00422583839327734,0.0680715422588582,0.950534760740924
2477,4,964930,0.00653926291209736,0.067340136433363,0.922695774226056
2478,4,965160,-0.00114448275152243,0.0671507932551344,0.986411562926425
2479,4,969630,-0.0153376647126632,0.0681700605487125,0.822116295020717
2481,4,973283,-0.0175720094416812,0.067321701363827,0.794232740994721
2482,4,974042,-0.0241587349247184,0.0672966707804723,0.71981827024622
2483,4,974632,-0.0285402927799877,0.0675936562304968,0.67311178331113
2484,4,974689,-0.00242159676195447,0.0680127304883001,0.971617405548191
2485,4,974731,-0.0412487884346325,0.0668883409549983,0.53784247049576
2492,4,975090,-0.0411898548530246,0.0670768363066338,0.539564786036672
2493,4,975108,-0.0189505586696419,0.0675772173973341,0.779313262080999
2496,4,975252,-0.0361868831929402,0.0671997564570159,0.59057320709813
2497,4,975354,-0.0492630239042065,0.0671538351579347,0.463688824017734
2498,4,975573,-0.0692499342018968,0.0675362298304823,0.305888600378258
2499,4,975702,-0.0967354553688602,0.0674567975285845,0.152447289665377
2504,4,976707,-0.0794399523612679,0.0681295361605339,0.244396224111174
2505,4,977037,-0.0629329307642066,0.0676304084137661,0.35272649551865
2506,4,977428,-0.045875742865954,0.0676089250095154,0.497870366937636
2507,4,979983,-0.075850911138753,0.067131638408282,0.259292600728418
2508,4,980596,-0.109383886770858,0.0683034686409087,0.110174036685757
2509,4,980779,-0.111026051579412,0.0672191881980265,0.0994845934887334
2510,4,980835,-0.101278848097071,0.0669474198229703,0.131222214537068
2511,4,996583,-0.0955304149888201,0.0675488844073749,0.15817246798234
2512,4,997624,-0.0872208446048608,0.0675556211365333,0.197514975927707
2513,4,998174,-0.0902838013746702,0.0670185951537764,0.178797486455337
2514,4,1112991,-0.142847126651683,0.0668190956394198,0.0332178362796282
2515,4,1118719,-0.133755259033355,0.0670153921771773,0.0467139863393113
2516,4,1123519,-0.138368549271527,0.0670601843549574,0.0398102056565808
2517,4,1123610,-0.108294233339556,0.0668694651048581,0.106235515330188
2518,4,1123959,-0.0802006711807219,0.067363792533416,0.234626159238317
2519,4,1126543,-0.0883715384602854,0.0676678450016251,0.192416343472334
2520,4,1127480,-0.0730931827766792,0.0669082035643909,0.275384843286813
2521,4,1133634,-0.0833597151645339,0.0669807031669669,0.214129005828832
2522,4,1137173,-0.0456059093269822,0.0672737271679961,0.498269308911769
2523,4,1138274,-0.0353367202231645,0.0673919805973645,0.600366949231963
2524,4,1138987,-0.0415149001471476,0.066894181413141,0.53525965705314
2525,4,1141284,-0.0512585540602603,0.0675329047079687,0.44834951190076
2526,4,1144564,-0.0240963991185726,0.0684602395453477,0.72506587132466
2537,4,1156518,-0.0493499351221,0.0671504611036891,0.462878714854726
2538,4,1156658,-0.0473979581474107,0.0672509699216548,0.481404313429549
2539,4,1156839,-0.0258941008092236,0.0677734005336608,0.702640250598123
2540,4,1157271,-0.0317372058004053,0.0669999193016229,0.636013659935545
2542,4,1161556,-0.0492038973393437,0.0672019116106554,0.464544528155256
2543,4,1166231,-0.0625507987246069,0.0671406020406209,0.352159882624734
2544,4,1171385,-0.0695757976560935,0.0668597345530329,0.298762614456715
2545,4,1171794,-0.0693470325526256,0.0673774151308004,0.304075078225897
2546,4,1171863,-0.0812427349141675,0.066873115683059,0.225224286971961
2547,4,1172380,-0.0859214151808625,0.0679181263410531,0.206679485154626
2548,4,1172576,-0.0881240082864566,0.0684142639051512,0.198556917177635
2549,4,1172914,-0.0628119919210739,0.0668555365949419,0.348107187017551
2550,4,1173839,-0.0696447653461987,0.0669260203839729,0.298762689899083
2552,4,1175150,-0.0705574311692459,0.0672909710593385,0.295106173578544
2553,4,1175327,-0.0412257669461192,0.0672032555966251,0.539974593546949
2554,4,1175949,-0.00887077106478851,0.0675717385122604,0.895629146673848
2556,4,1176852,0.00119652847003127,0.0674633368634842,0.985859496516726
2558,4,1181165,-0.00566618451887829,0.0672495797620788,0.932900610397947
2559,4,1184872,-0.00956364905944468,0.0671377522939163,0.886807295399608
2561,4,1189750,-0.0407490253207069,0.0682490194102816,0.550847478320926
2562,4,1191476,-0.0189885509515499,0.0671304837024213,0.777449696613776
2563,4,1191692,-0.013049073278472,0.0673246152448692,0.846425793567482
2564,4,1191935,-0.0190942642890355,0.0670050649703988,0.775836172570637
2565,4,1197131,-0.0668064519176308,0.0674003262289249,0.322272298384823
2566,4,1197837,-0.0498185329611418,0.0671526742114558,0.458659599440917
2567,4,1198548,-0.0609129762987545,0.0671267567454094,0.364797358208445
2568,4,1213560,-0.00475647749701674,0.0673952051175516,0.943775254058494
2570,4,1215342,-0.0154773144791941,0.0676778492329945,0.819241523663399
2571,4,1218917,-0.00354650272551649,0.0674894805334035,0.958121000731927
2572,4,1218963,0.0398791050103603,0.0670854400874836,0.552590328841747
2573,4,1219676,0.0490497183746044,0.0681382831224231,0.472090302225438
2574,4,1222379,0.039877181047173,0.0677443498979267,0.556477795370957
2575,4,1222542,0.0227889898126106,0.0677678273766797,0.736859260979685
2576,4,1224469,0.0371642640475213,0.0671726947785769,0.580432563626401
2577,4,1225163,0.0681332479324337,0.0681871104516248,0.318377377733243
2578,4,1225198,0.0800289458159428,0.067945162781124,0.239651414028008
2579,4,1225542,0.0790454141217913,0.0681738706812961,0.247049188523322
2580,4,1226443,0.0768975825079699,0.0669813695979815,0.25172766432014
2581,4,1227990,0.0620441609334291,0.0675126859023253,0.358723076038174
2582,4,1234689,0.0589385735212481,0.0670350570383366,0.379880021874668
2583,4,1235338,0.0638291397821217,0.0671190804895623,0.342263394546511
2584,4,1235719,0.0699904376091647,0.0670049424407418,0.296942836210598
2586,4,1242195,0.0487519511513597,0.0671548917229437,0.468342637420052
2587,4,1242241,0.0502916250900531,0.0672557081196543,0.455098324855498
2588,4,1242383,0.058476941034148,0.0674157822484113,0.386308143562668
2589,4,1246177,0.0672976561062817,0.0669201440265661,0.315277017173842
2590,4,1248530,0.066540802945987,0.0672028768311048,0.322779926169227
2591,4,1248695,0.0585403466263349,0.067166837463057,0.384037442149556
2592,4,1257382,0.0674346798041808,0.067398553910201,0.317736533500559
2593,4,1257441,0.108442171142612,0.0673557578119418,0.108293634058974
2594,4,1259337,0.0696476957896118,0.0681442590231633,0.307451209844183
2595,4,1261236,0.0623675326451336,0.0671357563930273,0.353536115940975
2596,4,1261386,0.0609103746238415,0.0673230328733132,0.366216001733759
2597,4,1261899,0.0702129672515879,0.0670967590267723,0.296072316729612
2599,4,1266919,0.062028884183751,0.0674845713963227,0.358641345091261
2600,4,1267444,0.0597671669234364,0.0675781727416743,0.37707407360499
2601,4,1268273,0.0619572284436091,0.0674674496505242,0.359074357339471
2602,4,1268325,0.0140188781965724,0.0675050201261498,0.835605118946122
2603,4,1272320,0.0131427535199402,0.067827510882992,0.846469544417276
2604,4,1276141,0.0250805878394376,0.0674469302550748,0.710222716954908
2606,4,1278618,0.0154011869030548,0.0676664917902314,0.820085617534083
2607,4,1278772,0.0331720717950829,0.0674968404282354,0.623405787609526
2608,4,1278850,0.0311195657649651,0.0673206631969293,0.644180556099779
2609,4,1279912,0.0141905028240847,0.0672646757071423,0.833036192281134
2611,4,1285240,0.0307051691258962,0.0670435335897552,0.647242474636946
2612,4,1287974,0.0229533219196415,0.0673974860133327,0.733632583740936
2613,4,1291435,0.00820852814575737,0.0671112310640824,0.902721303270703
2614,4,1292515,-0.0498160510726076,0.0671654572946644,0.458767414909304
2615,4,1296513,-0.0638320464091491,0.0671158777328722,0.342218437803046
2616,4,1311626,-0.0692928674935866,0.0671090565560868,0.302525530923774
2617,4,1317259,-0.00607084737422023,0.0671373135244128,0.92800129983793
2618,4,1318331,0.0140354496094227,0.0670455511524004,0.834302025974422
2619,4,1318792,-0.0670159208815115,0.068183544663759,0.326341984255612
2620,4,1321563,0.000200648025396044,0.0671906474200245,0.997619008171359
2621,4,1323799,-0.0141891365862655,0.0678548218651967,0.834482816562562
2622,4,1333470,-0.021595462371179,0.0671001611818485,0.747765010959792
2623,4,1333527,-0.0103159083620192,0.0676317923702238,0.878855713129826
2624,4,1335357,-0.0246920190529676,0.0675757525722161,0.7150334625811
2625,4,1335426,-0.0309488481247635,0.0676101631687351,0.647410542674279
2626,4,1335638,-0.0125445463940584,0.0678185368094502,0.8533570392441
2628,4,1337514,-0.0163336798494799,0.0674502339056293,0.808797602443853
2629,4,1338262,-0.0458383128946748,0.0690807440476012,0.507413465353391
2630,4,1338321,-0.0315963965846933,0.0674914299391938,0.639963241971161
2632,4,1342134,-0.0396399577951232,0.0676418191173104,0.558231621412497
2633,4,1342485,-0.0280780568257559,0.0674209968322987,0.67732752780564
2634,4,1345539,-0.035525928133235,0.0677981943719562,0.600610717303168
2635,4,1345654,-0.0374237546087169,0.0678330713108262,0.581500468433825
2638,4,1352461,-0.0322116620028394,0.0674884487202139,0.633449941291758
2640,4,1353994,-0.0245476598248307,0.0673492418477856,0.715715538798472
2641,4,1354278,-0.0245476598248307,0.0673492418477856,0.715715538798472
2642,4,1354322,-0.0337741123177739,0.0676508360968644,0.617920176905794
2645,4,1357789,-0.0115901004499643,0.067779693579003,0.86432437291168
2646,4,1358780,-0.0114725129088907,0.0678666828412246,0.865858190982703
2647,4,1359163,-0.0186094950635328,0.0678173239857986,0.78393298324359
2648,4,1363156,-0.0186046472921809,0.0675482962452563,0.783149095392287
2649,4,1365131,-0.0140127802656569,0.0674334332693919,0.835503659601162
2650,4,1367398,-0.00961015338519766,0.0674066168775032,0.88671122503846
2651,4,1372531,0.0221650699259469,0.067832893850952,0.744043147322313
2652,4,1375354,0.0174353847594182,0.0676211495620786,0.796681239123792
2653,4,1379287,-0.00962648085233941,0.0675034258572427,0.886681698442154
2654,4,1381192,0.00358205045671367,0.0687811956051375,0.958495266505753
2655,4,1381394,-0.0141369675933575,0.0693325173384202,0.838548383869422
2656,4,1383768,-0.00430700063519851,0.0692301629650716,0.950428598370319
2657,4,1385147,-0.0229270564253203,0.0689073294632115,0.739540858526204
2659,4,1389763,-0.0109337012652906,0.0684860977494263,0.873249296850987
2660,4,1391816,-0.0187181586583739,0.0691867708796293,0.786898851079158
2661,4,1392181,-0.0258756203625513,0.0688356331777935,0.707213739035158
2662,4,1392182,-0.0125064841555466,0.0681839169044032,0.854571605794177
2663,4,1392187,-0.0367627124796417,0.0688233155813511,0.593566565769988
2664,4,1411483,-0.0188277163339697,0.0685714909928611,0.783806762954384
2665,4,1411837,-0.0194973196323324,0.0682404639083577,0.775264047843451
2666,4,1411853,-0.00511460409827902,0.0683858090478345,0.940423820572652
2668,4,1418662,2.7587283986108e-05,0.0682650701159838,0.999677787131683
2669,4,1429971,0.0517297710389115,0.06885450549886,0.452978101428591
2670,4,1432529,0.0716453016387064,0.069165071567652,0.300976733698324
2671,4,1432812,-0.0538906240602408,0.0690451703087026,0.435612289649352
2672,4,1433591,0.000901431855031776,0.0692142524642754,0.989616170600536
2673,4,1434295,0.021358942827914,0.0690901673530249,0.757392920961441
2674,4,1435743,0.0331057459144735,0.06951135679015,0.634181063147722
2675,4,1436351,0.0332345046157165,0.0699718041444917,0.635102116551737
2676,4,1438464,0.0368284301373698,0.0697548873860345,0.597852454783494
2679,4,1443836,0.0310457061231462,0.0699158267249033,0.6572828207106
2680,4,1443911,0.0392208826283376,0.0699269841557659,0.575232885744108
2681,4,1444256,0.0376225069370149,0.0712763343978737,0.597941955649997
2682,4,1444337,0.040914144948295,0.0700252897622212,0.559407365928303
2683,4,1444364,0.0683213217109357,0.0704924846491437,0.333108956413335
2684,4,1444711,0.0601189064459446,0.0700772851051149,0.39153290316038
2685,4,1444817,0.0536166311422146,0.0702172728822639,0.445626535881723
2686,4,1445462,0.0728186934119124,0.0707759627440735,0.304249009879162
2694,4,1447568,0.0535355935000272,0.0715256642003617,0.454668539426839
2695,4,1447682,0.0529072516351563,0.0696880717107086,0.448239004616348
2696,4,1447719,0.050813843814719,0.0700558112148735,0.468727867294522
2697,4,1447777,0.0485000250788969,0.0701027891367551,0.489491602159798
2698,4,1448144,0.0333478321036704,0.069935616661501,0.633773828855657
2699,4,1448153,0.0149014632711995,0.0697267635265871,0.830894843129212
2700,4,1448315,0.0155303661637918,0.0695111062192046,0.823335696424004
2702,4,1451946,0.00201717378992816,0.0691590578265064,0.976747749769446
2703,4,1452368,-0.0100066934429461,0.0692977860547966,0.88526596080102
2704,4,1453498,-0.023592053084285,0.0690638378480786,0.732856871334719
2705,4,1455597,-0.00710783637614498,0.0685619509423589,0.917489888423766
2709,4,1457873,-0.0114959561197456,0.0686202078858791,0.867048831877121
2711,4,1459398,-0.0192232928298912,0.0684140323003986,0.778886794103708
2714,4,1467660,0.0262420493940778,0.0695585757841695,0.706203030613686
2715,4,1469963,-0.0173429422585811,0.0692272958560103,0.802329644382322
2716,4,1471998,0.0104400767715607,0.0690528127705611,0.879912405989435
2717,4,1472661,-0.00768816381824911,0.0690538360645582,0.911413347189112
2718,4,1472720,-0.0272074979719443,0.0690693147940589,0.69388100658832
2719,4,1474141,-0.00460072293975777,0.0691187495914073,0.946967611507276
2720,4,1475645,-0.0379410312494477,0.0685932164809969,0.580523867674454
2721,4,1483867,-0.0296958945221184,0.0693659539306895,0.66883593109229
2723,4,1484621,-0.0159980973768534,0.0680500120510869,0.814272686245974
2724,4,1484733,-0.0119843668787959,0.0683139906501697,0.860841854482656
2725,4,1484992,-0.00789409961624454,0.068243718757935,0.907975808171077
2726,4,1486897,-0.00807020129574265,0.0687761278013404,0.906657241732168
2727,4,1488575,-0.0126389908004119,0.0688547023465338,0.854463789193889
2729,4,1491666,0.00314362633168896,0.0681131982323867,0.963214426025192
2730,4,1492451,-0.0282578777700783,0.0689793006242763,0.682305793060232
2731,4,1493150,-0.00669184206517726,0.068127427655999,0.921809084792262
2732,4,1493956,-0.0105760323927454,0.0681160617649539,0.876701241390483
2733,4,1493975,0.00191063683457682,0.0683118652292491,0.977702421100866
2734,4,1494542,0.0110990004704705,0.0684438420256969,0.87127094765279
2735,4,1494612,0.0145858997216024,0.0681744149877699,0.830709760981927
2736,4,1494869,0.00565352621997817,0.0682476905771317,0.934027026188684
2737,4,1494944,0.00816777105430366,0.0685108451468194,0.905169941383673
2738,4,1494974,0.0116932979088835,0.0690516667953318,0.865625202970194
2741,4,1512432,0.00442034631892096,0.068580104793202,0.948644239886854
2742,4,1512726,0.00238343760946935,0.0681820490675713,0.972133813894205
2744,4,1513733,-0.000757530540092866,0.0679165756273367,0.991107009605619
2748,4,1517320,-0.000555384721322549,0.0678540908004794,0.993474023320801
2751,4,1521315,0.00220996849134802,0.0680502673790104,0.974111184283506
2752,4,1521582,0.00163926360568112,0.0679813967969187,0.980775768114373
2753,4,1521747,0.00412296194353723,0.0689229469614005,0.952332948357837
2759,4,1522862,0.00469444394787566,0.0679809936145847,0.944984747939575
2768,5,8786,0.0189413801322056,0.067622712194373,0.779561921747373
2769,5,9566,0.019014754938158,0.0678794211649312,0.779545325063911
2770,5,11033,-0.0410569761035081,0.0673784981456415,0.542685551921662
2771,5,11244,-0.0178882370107573,0.0675958965908514,0.791445137087623
2772,5,11370,-0.0307720772914666,0.0675016794545508,0.648762850044095
2773,5,13215,-0.0250681270234497,0.0673278167824197,0.709871025170018
2774,5,13449,-0.0172435953652275,0.0685687153691118,0.80159009174406
2776,5,13639,-0.0217806524515934,0.067155676376985,0.745879721369969
2777,5,13690,-0.0259545326120557,0.0675511563286103,0.701046438806561
2778,5,14028,-0.00112426280323247,0.0672528941166915,0.986671874695277
2780,5,18746,-0.0839196958689675,0.0684655056197943,0.221120313668471
2781,5,18800,-0.0568872876555018,0.0679057279958999,0.402744053223713
2790,5,19368,-0.0912973771900239,0.0680149148381684,0.180356815073933
2819,5,23574,-0.0482118713073792,0.0669636237696194,0.472019239692465
2820,5,23653,-0.0633362986783286,0.0668330962358039,0.34394136087966
2821,5,24002,-0.0530373188554003,0.0671424970113786,0.430103762681954
2822,5,24122,-0.0473789603742796,0.0674426163737413,0.482825557781042
2823,5,24148,-0.064336225062092,0.0680888972719681,0.345363521045237
2824,5,24163,-0.0599812017410541,0.0682994544259715,0.38042760988954
2825,5,24234,-0.0517980401453103,0.0674441954308809,0.442992720162745
2826,5,24246,-0.0488486534031168,0.0673508807029126,0.468757090710853
2828,5,24278,-0.0487991281238412,0.0673423934609071,0.469151697436382
2829,5,24388,-0.0726082850702436,0.0679173307243673,0.285769254255224
2830,5,24487,-0.0705114805881753,0.067480464167431,0.296776361632774
2831,5,24650,-0.0613474232389285,0.0671309613220034,0.361421030783148
2832,5,24820,-0.0518055078808752,0.066959187343144,0.439633236856839
2833,5,24909,-0.0638501882788836,0.0672102708853966,0.342758951360992
2834,5,25103,-0.0703705368596201,0.0671229357882823,0.295179494297804
2838,5,26058,-0.0608270245731738,0.0672396092549618,0.36627796112408
2839,5,26197,-0.0414136098167262,0.0668880524424528,0.536218174442787
2840,5,26417,-0.0308161982686156,0.0670011372565099,0.645845705931434
2841,5,27428,-0.08301577097899,0.066960676955878,0.215884381198071
2842,5,30505,-0.0238097284380423,0.0671070453436703,0.722949642573825
2843,5,31263,-0.0413202214937972,0.0677593736952626,0.542381198043748
2846,5,32038,-0.0135530488246459,0.0669204737631319,0.839623225567369
2847,5,33720,0.0139603911155825,0.0678779653602071,0.837168055603812
2848,5,33814,-0.0138365652098499,0.0677746802809512,0.838349732792915
2849,5,33851,-0.0035443502578999,0.0684410751131107,0.958727795939882
2850,5,34324,-0.0180026501182639,0.0685919088058748,0.793119722199095
2851,5,34350,-0.0223472366504633,0.0676832802891733,0.741464604625368
2852,5,35048,-0.0335165612070919,0.0669974646063933,0.617199437847138
2853,5,35579,-0.0169159338626216,0.067681220871391,0.802782682818732
2854,5,35901,-0.0283687683596498,0.0679960901143133,0.676777141909529
2855,5,35947,-0.0263051975952015,0.0675788987627656,0.697324711065884
2858,5,38200,0.0157821253105056,0.0669253936105168,0.813711666856097
2859,5,38263,0.0101946455899719,0.06693687302502,0.879035453332559
2860,5,38427,0.0147814292874296,0.0671038045544112,0.825782716384731
2861,5,38677,0.0196140164978815,0.0669225229438033,0.76962906745553
2863,5,41075,0.0137495128621902,0.0672649351622971,0.83815222457965
2864,5,42051,0.0274269600517233,0.0672824358956036,0.683785667812162
2865,5,42740,0.00640615142767897,0.0669297964215133,0.923801643624914
2866,5,44304,0.0705807413920911,0.0670122066848125,0.292945911506754
2867,5,44612,0.0804180360594822,0.0670275655303055,0.231031136125207
2868,5,45702,0.0921125193163509,0.0682846698257334,0.178218100990847
2869,5,46084,0.0774581154336494,0.0670129867989378,0.248517180283557
2870,5,49920,0.091477980084649,0.0674547371108816,0.175921846583196
2872,5,53073,0.116944607580336,0.0678434295286417,0.0856298897990128
2873,5,53535,0.116148220838511,0.0674879551283307,0.0861231320050481
2874,5,53964,0.108910529546192,0.0675950534619673,0.108025427866252
2875,5,57276,0.117966926782422,0.0673757302585725,0.0808349233632515
2876,5,57788,0.132246017748425,0.0673596075699073,0.0503979443400844
2877,5,57861,0.1290520672859,0.0675055464892415,0.056720818917779
2878,5,58267,0.150513424688798,0.0674424673992592,0.0262599600715012
2883,5,61028,0.18739587646821,0.0675240426319058,0.00580967498017199
2885,5,64504,0.185113320995868,0.0673551183299449,0.00629792603548966
2886,5,66168,0.164801872802529,0.0673627298074032,0.0149129572996991
2887,5,67144,0.160012096721985,0.0680496430029922,0.0192519537634076
2889,5,68714,0.0894953287614448,0.0677493417903261,0.187364664037859
2890,5,69083,0.0908246161927234,0.0676899143542627,0.18053151343941
2891,5,69805,0.0258177468790601,0.0694871359677073,0.710452959864088
2892,5,69813,0.0159374120299878,0.0690066015939725,0.817483648338165
2894,5,70531,0.0648239622128695,0.0691282210799321,0.349021676140901
2895,5,70702,0.0612766738280874,0.0687807069864949,0.373590081044809
2896,5,70852,0.0609398916887922,0.0689315163508405,0.377263233060565
2897,5,70969,0.0662090025408753,0.0689610306556452,0.337665557982509
2898,5,72069,0.103025795494981,0.069742898997473,0.140507526153487
2900,5,74994,0.0956465881656499,0.0703610407577439,0.174897566336102
2901,5,75504,0.0579524137189869,0.0711729454548296,0.416051948597381
2902,5,75507,0.0599311800645363,0.0710929602150872,0.399800731881949
2903,5,75860,0.0662348880431454,0.0720054009147338,0.35827407683774
2904,5,76107,0.0776429213154177,0.0710817466638003,0.275444136048607
2905,5,76472,0.0453257453201177,0.0711172649447072,0.524317754332548
2906,5,76912,0.0959259874161398,0.071257471550794,0.179105568246884
2907,5,77002,0.0847622293141823,0.0717244732749371,0.238090263942128
2908,5,77032,0.0824254126576616,0.0713053178002531,0.248483191298269
2909,5,77423,0.0961917295331536,0.0713990738910749,0.178766914114308
2910,5,77484,0.0900526002401119,0.0717062071017407,0.209999117273734
2911,5,77918,0.0991291868494866,0.0720501968898813,0.169744993971094
2912,5,78310,0.10670016201344,0.0717113853226886,0.137667087313386
2913,5,79208,0.0806878887318523,0.0733751403629155,0.272228584405845
2914,5,79230,0.0572861677709917,0.0730190482919502,0.433251056503371
2917,5,79232,0.0594728673655829,0.0729641714131714,0.415566452251515
2919,5,80396,0.113478976022823,0.0736015548412204,0.124017811727004
2920,5,81334,0.082364213743586,0.0764343546144589,0.281956583430058
2921,5,82827,0.0589694968542656,0.0744763144133549,0.429015678462667
2922,5,83188,0.0617377633055693,0.0752783782709929,0.412697648251904
2923,5,85693,0.0328482948664677,0.0817185269631157,0.687950285655997
2925,5,87323,0.0831672321696466,0.0832334802169576,0.31838028343259
2926,5,90716,0.0729196836226329,0.0903831625576953,0.420334202730835
2927,5,90719,0.0759907390859622,0.0901508797287674,0.399839252202946
2928,5,90720,0.0759907390859622,0.0901508797287674,0.399839252202946
2929,5,90746,0.0838279247223781,0.0910660097022043,0.357930629047232
2930,5,91091,0.0799871413797089,0.0909934783821258,0.379976166008593
2931,5,92747,0.0480579873565041,0.0912231712306903,0.598651028855101
2932,5,93878,0.0877467930017408,0.09347984343812,0.348541637212519
2934,5,97629,0.0531505682562834,0.0976396525022331,0.586541343304898
2935,5,97695,0.0167563543880611,0.0970986904815947,0.863088063406856
2936,5,98040,0.0164645961508221,0.0950509768475425,0.862578893075825
2937,5,98089,-0.000640051842687228,0.0959292276237285,0.99468022258923
2938,5,98565,-0.0330623654201325,0.100635327218404,0.742700951119604
2939,5,98574,-0.0330623654201325,0.100635327218404,0.742700951119604
2940,5,98997,-0.0270237043307517,0.0995592255851293,0.786216340749017
2941,5,99314,-0.0227335849863355,0.100488350760966,0.821152659638606
2942,5,99455,-0.00934884121979174,0.103128681230644,0.927820373806547
2943,5,99489,0.0019186536362561,0.101951078203723,0.984995845126201
2947,5,102203,-0.055170712147536,0.126071654636837,0.661933797187745
2948,5,102465,-0.0525037870148743,0.133044644371719,0.693352189416457
2949,5,103569,-0.0209653500371232,0.136697593098287,0.878193905027814
2950,5,103937,-0.0484417283947742,0.137870701998976,0.725530742901644
2951,5,104225,-0.0401882331075285,0.141503860981984,0.776570737364305
2952,5,104404,-0.0279292040486361,0.13893235544006,0.840792963340292
2953,5,104442,-0.0578094140170755,0.143293999032496,0.686874555581037
2954,5,104957,-0.0965154834413688,0.142543067464818,0.49878788718108
2955,5,105087,-0.0638047511733504,0.142159762654631,0.653833829297612
2956,5,105138,-0.0638047511733504,0.142159762654631,0.653833829297612
2957,5,105493,0.0287912674078541,0.145932131579788,0.843712453958019
2958,5,105602,0.00644759130835126,0.145939773618537,0.964786056805824
2959,5,105816,-0.0379132455868536,0.145926225521858,0.795160993156668
2960,5,105842,-0.0132785817784153,0.150328029884554,0.929663919492475
2961,5,105854,0.000462828626048406,0.148707431504844,0.997518471173063
2962,5,106333,0.111410125039743,0.160531580287526,0.488133939211518
2963,5,106481,0.114658255473664,0.155566965240374,0.461590807754663
2964,5,106489,0.122033911555178,0.157968710723916,0.44032370903106
2965,5,106491,0.122033911555178,0.157968710723916,0.44032370903106
2966,5,106493,0.125991069200047,0.154623766713419,0.415722759946464
2967,5,106501,0.134321958517678,0.152833431835332,0.380065216063115
2968,5,106718,0.26004763342722,0.149691163631881,0.0832192216625151
2969,5,106822,0.241789959863056,0.151485190937619,0.111354730373873
2970,5,107574,0.0402427195456099,0.177107875006723,0.82038303567957
2973,5,117834,-0.0961814310005167,0.200440400798286,0.631630865575695
2974,5,119209,0.0641941959373042,0.165546016659484,0.698418102137252
2975,5,120796,-0.0621696926238506,0.148211667364433,0.675131062505962
2976,5,124644,-0.103606822624449,0.0881505209905774,0.240650906953974
2977,5,125211,-0.1252467420127,0.0892313466485047,0.161311646824237
2978,5,125474,-0.135305741875908,0.0885320443091007,0.127327390609675
2979,5,127339,-0.122240951003682,0.0879536265646272,0.165455102441483
2980,5,131540,-0.0798113998790733,0.0826995118584509,0.335166902767128
2981,5,132221,-0.0802055371719828,0.0832762786571468,0.336143662543699
2984,5,134344,-0.0799810737237268,0.0794298538122235,0.314653467605532
2985,5,134626,-0.0862142102785199,0.0790743276698438,0.276327645333424
2986,5,137820,-0.112079960270703,0.0786138668981798,0.154837996649126
2987,5,139492,-0.105830333689069,0.0780350228937713,0.175905480586594
2988,5,144411,-0.0833208212034968,0.0769557808402187,0.279676020440512
2989,5,154798,-0.0879684903447342,0.0764064237571879,0.250378503882088
2990,5,154908,-0.0904324492113,0.0753075882144027,0.230617987115705
2991,5,155745,-0.0847233865021275,0.0755780626535432,0.263047761903488
2992,5,156437,-0.0858535490267776,0.0758895239133619,0.258698308631311
2993,5,157488,-0.0804089185481685,0.0773092560585301,0.299007935006012
2996,5,161956,0.0239263933469047,0.0717880288663005,0.739111565656328
2997,5,162464,0.0509746814238454,0.0719167299192822,0.478915533294493
2998,5,164144,0.0216509454405291,0.0716600543385287,0.762727777145169
2999,5,165491,0.0133847361938937,0.0722971542782675,0.853229446010914
3000,5,166030,0.00132235853106666,0.0723271334997408,0.985423401462036
3001,5,167327,0.0293548935353392,0.0729881130782158,0.687789588988504
3003,5,169215,0.0141415539146466,0.0722391980012139,0.844910564482274
3006,5,170676,-0.000711277209630712,0.0722431091564851,0.992150031455764
3007,5,171267,0.0135617705738751,0.071598048533473,0.849876145012185
3008,5,171463,0.00762087599003891,0.0715087349948726,0.915188549270048
3009,5,172056,0.0209455410143526,0.0715011949979592,0.769740340779533
3010,5,172075,0.0213441396849126,0.0716874251267427,0.766077553882512
3011,5,173259,0.000630185161141661,0.0717041685129192,0.992992700988588
3012,5,173927,-0.0121956172896227,0.0715069392936599,0.864674129690001
3013,5,174122,-0.0201035219808929,0.0709395452387662,0.777044404129138
3014,5,178044,0.0409862482707994,0.0705932221929863,0.561882214569547
3015,5,178645,0.0200062711868676,0.0721620427874856,0.781757401845886
3016,5,178674,0.00989142734271908,0.0709863702162636,0.889258870166524
3017,5,179325,0.016789180784835,0.0704435282250089,0.811759320237181
3018,5,181135,0.0278224789145702,0.0719526518603137,0.699227884878943
3019,5,184224,-0.0355718700668644,0.0712221949824972,0.617774089743043
3020,5,185680,0.00407866893501208,0.0704911720532779,0.953892321767219
3021,5,186149,0.00770262776244679,0.0705382361886503,0.913107567553621
3022,5,187087,0.0188519165197767,0.069854542507908,0.787414977116065
3023,5,187466,0.0302179174324282,0.0697752051742707,0.665224564863727
3024,5,187642,-0.001118751164916,0.0702114479312286,0.987296025014282
3025,5,189599,-0.0127134323133582,0.0697279909312408,0.855429231562323
3026,5,189613,-0.000754774781070333,0.0700482871669321,0.991408996005402
3027,5,191306,-0.0411895249028633,0.0691690802345713,0.551897275551675
3028,5,192971,-0.00491683579109692,0.0690505140078773,0.943273843449094
3033,5,210350,0.0129103357302197,0.0669460594234439,0.847189824878086
