SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2868,5,45702,-0.0387372530898623,0.0628407868097556,0.538004856877407
2869,5,46084,-0.0418290198900019,0.0616213993301144,0.497705121632805
2870,5,49920,-0.0379665607487168,0.0620792439065809,0.541207878630366
2872,5,53073,-0.0381174472960064,0.0625367126754705,0.542571187473446
2873,5,53535,-0.0442210166326595,0.0621964338518757,0.477560201159105
2874,5,53964,-0.046868438244473,0.0622577201522073,0.452063864706787
2875,5,57276,-0.0677856372907577,0.0620416854006146,0.27532239005273
2876,5,57788,-0.0414533177762844,0.0621612761362907,0.505292591925385
2877,5,57861,-0.0364762549589921,0.062287479774768,0.558510914230554
2878,5,58267,-0.0296396131609205,0.0623551677481717,0.634841978961236
2883,5,61028,0.00944162071811339,0.0626854775493086,0.880362342020662
2885,5,64504,-0.0101485653980381,0.0625154396208603,0.871133407465689
2886,5,66168,-0.0245898862383278,0.0623750069457551,0.693651805536731
2887,5,67144,-0.0200609234748024,0.0629758193589443,0.750256448876462
2889,5,68714,0.0182690145893625,0.0623675407980629,0.769751560419377
2890,5,69083,0.00166426653515184,0.0623252082034688,0.978711754268291
2891,5,69805,0.016896843779435,0.0638236655713776,0.791362264149863
2892,5,69813,0.0217756915716101,0.0633703878394642,0.731332397413753
2894,5,70531,0.0303242462956976,0.063546427634454,0.633516234933334
2895,5,70702,-0.000919707120718538,0.0632396911549387,0.988404834701935
2896,5,70852,0.0305468705563381,0.06335642586736,0.630003021488637
2897,5,70969,0.0152528140935355,0.0634117860877146,0.810054431432936
2898,5,72069,0.00206249518199764,0.0642500007074527,0.974409574970897
2900,5,74994,0.0288011863777951,0.0647709034224009,0.65683623987334
2901,5,75504,0.0479730163515648,0.0653772981639647,0.463565591736245
2902,5,75507,0.0449035888023412,0.0653143020330684,0.492219094885618
2903,5,75860,0.0110920599729796,0.0662068958818611,0.867044005348044
2904,5,76107,0.0423842850787057,0.0653533363444833,0.517057087384829
2905,5,76472,0.0538208952222368,0.0652894029863094,0.410301051141882
2906,5,76912,0.0428240695036286,0.0655715822611531,0.514124121982675
2907,5,77002,0.0450267500276378,0.0659589674651707,0.495277095018144
2908,5,77032,0.0479595960123116,0.0655615104950261,0.464946547213906
2909,5,77423,0.0644664097918324,0.0656522277664042,0.326802957704432
2910,5,77484,0.0493956940707578,0.0659501081086675,0.454364554853107
2911,5,77918,0.035885426219358,0.0663211430682976,0.588789759385929
2912,5,78310,0.0114565083526803,0.0660636802312333,0.862423737613345
2913,5,79208,0.026403605198233,0.0674889935169026,0.695864515624742
2914,5,79230,0.0459043110216308,0.0670752158254847,0.494190178080452
2917,5,79232,0.0324175245935097,0.0670516955362781,0.629061365669578
2919,5,80396,0.020362092037427,0.0678147982382533,0.764155354627232
2920,5,81334,0.0174703410620358,0.0703071168424219,0.803902822608769
2921,5,82827,0.050253164127374,0.0684080667061638,0.463065515239544
2922,5,83188,-0.0023016526806221,0.0692019722832663,0.973486106163132
2923,5,85693,0.0790849701756011,0.0749499976017317,0.292069335327182
2925,5,87323,0.115848591176089,0.0763015651976498,0.129834105952033
2926,5,90716,0.117666054973457,0.0828487215510218,0.156416954850595
2927,5,90719,0.115934151380705,0.0826485237963357,0.161574122714834
2928,5,90720,0.115934151380705,0.0826485237963357,0.161574122714834
2929,5,90746,0.0941438179677405,0.083585993048733,0.260799037123299
2930,5,91091,0.0869567393186337,0.0835324127843433,0.29859078387171
2931,5,92747,0.116873302799794,0.0835818351319372,0.16289790709453
2932,5,93878,0.0819326957534887,0.0858490051196748,0.340543687221909
2934,5,97629,0.0740532824024189,0.0896240167105457,0.409211297255071
2935,5,97695,0.0595985686900917,0.0891235177394826,0.504111956062753
2936,5,98040,0.0370224231312317,0.0872770217977073,0.67168244218707
2937,5,98089,0.0949226158636538,0.0879571723265374,0.281239286634343
2938,5,98565,0.0816089484146474,0.0923362857333292,0.377393220310143
2939,5,98574,0.0816089484146474,0.0923362857333292,0.377393220310143
2940,5,98997,0.131727226384466,0.0911763375594256,0.149414515199639
2941,5,99314,0.121811146548225,0.0920679761422576,0.18667291460888
2942,5,99455,0.08615070930367,0.09460422496514,0.363104715036662
2943,5,99489,0.0835436193841783,0.0935270644982179,0.372328608162957
2947,5,102203,0.100732357369214,0.115692423612882,0.384514588646294
2948,5,102465,0.15213990834814,0.121947629609403,0.213010446104288
2949,5,103569,0.19957979028375,0.125098120416594,0.111520802720814
2950,5,103937,0.185111083699564,0.126259833308796,0.143507927041717
2951,5,104225,0.21006363699961,0.12949130869801,0.105648587323721
2952,5,104404,0.195826355839991,0.127177472181089,0.12450791193353
2953,5,104442,0.17654902572356,0.131296826632245,0.179599806527534
2954,5,104957,0.17100819260893,0.130681056467315,0.191523902112243
2955,5,105087,0.165529494026035,0.130300362852366,0.204790004312358
2956,5,105138,0.165529494026035,0.130300362852366,0.204790004312358
2957,5,105493,0.128302769569249,0.1338585133973,0.338469019275204
2958,5,105602,0.186893683807309,0.133662954196344,0.162917072914688
2959,5,105816,0.136666425943904,0.133835061449252,0.307880022806994
2960,5,105842,0.133117696594145,0.137882036451134,0.334982276229266
2961,5,105854,0.140602401735997,0.13636887739068,0.303225776348455
2962,5,106333,0.096988940557317,0.147443654682912,0.511093175904874
2963,5,106481,0.135454259635438,0.142801922247823,0.343500237666164
2964,5,106489,0.158368794649554,0.144957407552529,0.275349866669881
2965,5,106491,0.158368794649554,0.144957407552529,0.275349866669881
2966,5,106493,0.139976667963523,0.14194576734735,0.324745822268931
2967,5,106501,0.0945012271647201,0.140426844758965,0.501414956537638
2968,5,106718,0.2112403596973,0.137605399121613,0.125650913737544
2969,5,106822,0.181749322694809,0.13929080679543,0.192804378791958
2970,5,107574,0.171703927762572,0.162412221881729,0.291138417272669
2973,5,117834,0.112047025105454,0.184049452272142,0.543056789935411
2974,5,119209,-0.0302187738554807,0.152062617208239,0.842591602200729
2975,5,120796,-0.127278700814468,0.135984027651301,0.34992195282343
2976,5,124644,-0.0633561257694382,0.0810462552749488,0.43489845074162
2977,5,125211,-0.0921825688171571,0.082032536584291,0.261890442075983
2978,5,125474,-0.0799380463886799,0.0814660511514548,0.327144622055083
2979,5,127339,-0.0984508847769145,0.080828325887843,0.224028137417515
2980,5,131540,-0.0810823364652657,0.0759294615573157,0.28631160616544
2981,5,132221,-0.0888810810627154,0.0764357504832298,0.245687697145494
2984,5,134344,-0.0690764769694319,0.0729611104138101,0.344410002866808
2985,5,134626,-0.076518056934316,0.0726305577976488,0.292821347011193
2986,5,137820,-0.0478103058486585,0.0723624249233988,0.509231656447355
2987,5,139492,-0.0424079579726735,0.0718189741448233,0.55524401462612
2988,5,144411,-0.0302078352693513,0.0707757821085868,0.669777663524566
2989,5,154798,-0.0333511291683779,0.0702814662334206,0.635410714751518
2990,5,154908,-0.0498101694618165,0.0692534695313198,0.472466219863087
2991,5,155745,-0.0428101450876284,0.0694975758834637,0.538294942927755
2992,5,156437,-0.0279572109763975,0.0698079023547317,0.689039558494796
2993,5,157488,-0.046407948887607,0.0710672191940458,0.514171778390503
2996,5,161956,-0.0766466180190117,0.065814743725286,0.244974958259319
2997,5,162464,-0.0695074703867649,0.0659922511552579,0.292938983670861
2998,5,164144,-0.0779820746384399,0.0656906650797379,0.2359822984421
2999,5,165491,-0.0909807697212246,0.0662246848219811,0.170369449890153
3000,5,166030,-0.099705005609076,0.0662135132623875,0.133010094302566
3001,5,167327,-0.073860406008754,0.0669328582988391,0.270561795297199
3003,5,169215,-0.0995715083148641,0.0661366442523712,0.133078993836509
3006,5,170676,-0.099857216124545,0.0661354239565091,0.131966051843543
3007,5,171267,-0.0960414268157077,0.0655605632793507,0.143830938002582
3008,5,171463,-0.0882593232894533,0.0655070152314728,0.178739348085606
3009,5,172056,-0.105077992415852,0.0654366678310312,0.10921272361227
3010,5,172075,-0.105431412322399,0.0656070048854658,0.108945243295187
3011,5,173259,-0.0892105124223188,0.0656822703337153,0.175263522682408
3012,5,173927,-0.0954932296129836,0.0654782671424538,0.145620623970861
3013,5,174122,-0.0892383214156411,0.0649854971652876,0.170560636660071
3014,5,178044,-0.0475831427397173,0.0648148499928499,0.463351054535782
3015,5,178645,-0.0897088545558256,0.0661091919027866,0.175654602664292
3016,5,178674,-0.0781916150028321,0.0650632607105955,0.230255050634221
3017,5,179325,-0.0662805457249198,0.0646048420980452,0.305623435896566
3018,5,181135,-0.0626492344587151,0.0660117020652242,0.343238079902451
3019,5,184224,-0.120294084171263,0.0651201281331269,0.0655454549882131
3020,5,185680,-0.0831048887111066,0.0645886648053659,0.199049295015698
3021,5,186149,-0.106683045837488,0.0645346379787004,0.0991969091307007
3022,5,187087,-0.0873584507688558,0.0639928763674663,0.173082282333755
3023,5,187466,-0.0701581758079921,0.0639902505926107,0.2736561838486
3024,5,187642,-0.059497483793181,0.0644049553816638,0.356219981005236
3025,5,189599,-0.0351755966130403,0.0640143704287779,0.583013031781959
3026,5,189613,-0.0369733230887468,0.0643027951340918,0.565665828737104
3027,5,191306,-0.0691293632389789,0.0634507280417095,0.276678073992588
3028,5,192971,-0.0512291593085812,0.0633583383496253,0.41931158617637
3033,5,210350,-0.0639829426657256,0.0613926397567238,0.298035713089156
3034,5,210480,-0.0650389886148906,0.0616832350055182,0.292419590635524
3035,5,211001,-0.0646999997046138,0.0615098371662909,0.293581338221989
3036,5,211036,-0.0460920438392191,0.061573827158899,0.454617584648056
3037,5,211245,-0.0409059160804466,0.0614484598823544,0.506040989187468
3038,5,211284,-0.0396299352970604,0.0615321649351401,0.519959732568491
3039,5,211526,-0.0463324248314523,0.0616010650417019,0.452470041118631
3040,5,211987,-0.0549764030045757,0.0618719456908428,0.374849291282572
3042,5,214406,-0.0729472684994791,0.0617437507669421,0.238218598261561
3043,5,214752,-0.0131452371714228,0.062014310219984,0.832251971775319
3044,5,215862,-0.00773329375358667,0.0621082716389694,0.900979897518503
3045,5,216840,-0.00470871685244567,0.0620942034791572,0.93959585323324
3046,5,217294,-0.0025209036270446,0.0628326756121601,0.968019419182873
3047,5,217319,-0.00293099106684691,0.0628831867462874,0.962850346521452
3049,5,218253,0.0292024583556956,0.0623830014253185,0.639990793452268
3050,5,218986,0.01057702097187,0.0618577319255343,0.864330011092726
3051,5,219768,0.0465645502138651,0.0618106265026167,0.451746480950475
3052,5,220210,0.0331339304683698,0.0619100628423476,0.59285229323369
3053,5,220516,0.061804073724204,0.061847757885165,0.318336944976122
3054,5,220904,0.0222665421605442,0.0619579242377187,0.719524467843147
3056,5,221810,0.0513277547546658,0.0625150383240058,0.412173899815251
3057,5,221815,0.061274405285912,0.0630171284155901,0.331544618620769
3058,5,221827,0.0308693720077249,0.0625175170453387,0.62177460069744
3059,5,221903,0.0313929949555702,0.062590612210691,0.616289182747973
3060,5,221992,0.0373433148772664,0.0617939429491547,0.546019119663037
3061,5,222178,0.0262041188428965,0.061953560875401,0.672579158731045
3062,5,222207,0.0295501180435307,0.061877222506741,0.633258601239403
3063,5,222346,0.0479947844505271,0.0618558163976676,0.438319383215003
3064,5,223004,0.0360426082370274,0.061753443514361,0.559826247793955
3066,5,225231,0.0561805307795427,0.0630954691011176,0.373854817817081
3070,5,225569,0.0611531813553562,0.0620477298323753,0.325012877031705
3072,5,227110,0.0477730306608624,0.0620839841106052,0.442116816070608
3073,5,229365,0.0154351502027885,0.0615424715284241,0.802110913108606
3074,5,229595,0.0122004007763492,0.0614739330437103,0.842795812647638
3075,5,229778,0.0149962551847016,0.0614586694296072,0.80736829020476
3076,5,229833,0.0102039887115509,0.0615571862464966,0.868437275535808
3077,5,229900,0.0190617052590873,0.0615512211402042,0.75698058081651
3078,5,230375,0.0273228900769152,0.0615511297622014,0.657382829261121
3079,5,230512,0.0209339217677051,0.0618246991710761,0.735111435523339
3080,5,232888,0.0101420833673734,0.0615766097048773,0.86926907675148
3081,5,234489,0.000401593894863828,0.0617832292202448,0.994817421140328
3082,5,234669,-0.00311770489415686,0.0616837963811018,0.95971800272155
3083,5,237047,0.029942416490625,0.0617176374523038,0.62786968504321
3084,5,238069,0.0325029695545975,0.0619317574856366,0.600038382642025
3085,5,239147,0.0135073130913475,0.0624239818476299,0.828816394160066
3086,5,240361,0.0385461060106099,0.0617187911756686,0.532673773219615
3087,5,241166,-0.00633686954718588,0.0616300213392817,0.918163305882619
3088,5,241225,0.00791798147810649,0.0615581394731768,0.897726788549797
3090,5,241984,0.00994039063220521,0.061808912696981,0.872323585135716
3091,5,242244,0.0043533781867678,0.0615523624365404,0.943655544988546
3092,5,242428,0.0119887572365662,0.0614605398253226,0.845454832044528
3093,5,243584,0.0153541637611223,0.0617132547834519,0.803661358191997
3095,5,245951,-0.0120191925978883,0.0614547352063498,0.84505303020578
3096,5,246143,0.0127187975753775,0.061544231637587,0.836393702284065
3097,5,246282,-0.00991600259987223,0.0615427857579497,0.87208813066716
3098,5,246808,-0.0174094245932891,0.0626990760105449,0.781431028557901
3101,5,249753,0.0227483083124387,0.102601224925136,0.824663368614183
3104,5,251602,0.0143429538947916,0.0626291753512603,0.818990708236507
3105,5,251756,0.000762881511740698,0.0620009073610302,0.990189739421851
3106,5,251866,0.00903468027288001,0.0615770982007255,0.883435654556247
3107,5,253670,0.0606410446365663,0.0623340054142617,0.331298728705691
3109,5,254385,0.0713008341180197,0.0615432491615972,0.247423476278185
3113,5,260512,0.0812924202198883,0.0620392279771779,0.190933131435084
3114,5,260909,0.0940971919958884,0.0615622191500375,0.127286649239153
3115,5,261182,0.0924603653717109,0.061909874510606,0.136208202530235
3116,5,261798,0.106200129835601,0.0612995253425391,0.0840617753102463
3117,5,262671,0.06187776093453,0.0621642922727981,0.320228080948492
3118,5,264790,0.0584450818872384,0.0619149055633038,0.345836636210387
3119,5,265651,0.0201828600639476,0.0614776339132658,0.74288253249425
3120,5,266244,0.0382692256573289,0.0630685799784445,0.544382002511057
3123,5,268009,0.0176597737823074,0.0615572531037178,0.774369671492137
3124,5,268019,0.0176597737823074,0.0615572531037178,0.774369671492137
3128,5,269900,-0.00281226485937169,0.0621498099663538,0.963933807385895
3129,5,271971,-0.0171611176986224,0.0618044279872098,0.781429703367215
3131,5,272598,-0.0221814812426637,0.0616605328967545,0.719260072249732
3132,5,272758,-0.0382051241152345,0.0615453923777653,0.535155927144066
3133,5,273551,-0.0343624760783643,0.061886451875682,0.579075097233052
3136,5,274280,-0.0252579275228484,0.0621998953962614,0.684932300572219
3137,5,274601,-0.0345625469789611,0.0617528997883109,0.576045128939281
3138,5,277836,-0.0423266438634813,0.0617117740641513,0.493241317639188
3139,5,279640,-0.0379246735910996,0.0617742830437713,0.539661418957412
3141,5,283807,-0.04294307410218,0.0616177664439223,0.486307285414369
3142,5,284696,-0.0444670480761799,0.0624765140931435,0.477095743590657
3146,5,290243,-0.0880553451980134,0.0620717830551993,0.156896459087385
3148,5,293310,-0.0422813557064073,0.0616922905519871,0.493567330735038
3149,5,293706,-0.0305711802741112,0.0615235356765762,0.619567337780794
3151,5,302362,-0.0324148890686312,0.0624939628957062,0.604303094132847
3152,5,304779,-0.00835482486741274,0.0616045528960667,0.892198798898166
3153,5,308710,-0.0516316019617828,0.0626970084669876,0.410774146126125
3154,5,309654,-0.0185058864968523,0.0615517016513748,0.763853844203491
3155,5,309985,-0.00459970744140442,0.0617523952580456,0.940665633366196
3156,5,310175,0.0116794190243865,0.0621149879898665,0.850961958409993
3157,5,312612,0.0277254716987023,0.0620051595354496,0.655042567815956
3158,5,313206,0.0113046129735038,0.0614956679179021,0.854254100184833
3159,5,313702,0.0178303860701091,0.0618274553815939,0.7732179006963
3160,5,314857,0.0472969559856958,0.0615795109605384,0.442963125422326
3161,5,315976,0.03238603429411,0.0623195499240721,0.603614454152231
3162,5,317740,-0.014651779343248,0.0618416123960333,0.812852965965567
3164,5,320971,0.024173921085077,0.0622502081068823,0.698002394506487
3165,5,321654,0.0654062345206257,0.0624329789961629,0.295529028575833
3166,5,324331,0.0233605518763814,0.062796820178663,0.710114463549141
3167,5,328525,0.0336363971897936,0.0617675841595671,0.586397315955022
3168,5,335406,0.0549611813195649,0.0616522350933375,0.373283761221968
3169,5,335771,0.0386871821118779,0.0615105932994555,0.529787567037833
3170,5,336687,0.044233982072534,0.0614825618649434,0.472336192872606
3171,5,341045,0.0972578335706588,0.0619986932843081,0.1176119637252
3172,5,341262,0.113000621000277,0.0614720796386927,0.066866662489222
3173,5,342707,0.136516598947708,0.0610970776886385,0.0260808386827817
3174,5,342848,0.139121625454113,0.0616471212226582,0.0246352456075264
3175,5,343502,0.115189897566005,0.0616687069708888,0.0626068226111129
3176,5,343588,0.108814352237745,0.0613128382676208,0.0768025473253578
3177,5,346773,0.143407712022548,0.0624059370363974,0.0221469697467739
3178,5,349449,0.0459120498265796,0.0619884525066688,0.459395089425757
3179,5,350876,0.0651201873203878,0.0619069416567433,0.293562926106804
3180,5,354177,0.0256804445516108,0.0629648465481803,0.683628350150806
3181,5,357163,-0.00259462279052325,0.0623251181527408,0.966816833990851
3182,5,360584,0.0153339993839309,0.0621022820527607,0.80511736180691
3183,5,363025,0.0176195150051628,0.0634370891768099,0.781368525445683
3184,5,365083,0.0434102778826035,0.0619326019359771,0.483809889605418
3185,5,366361,0.0382297730855804,0.062003220947173,0.537911057255156
3186,5,371014,0.073560839729595,0.0615664793267004,0.232959646302858
3187,5,371457,0.0625568022581032,0.0627507320661903,0.31949129433086
3188,5,372989,0.0462889416380501,0.0629897182156805,0.462909596147479
3189,5,374614,0.0865964769038042,0.0619019811720366,0.162712280932587
3190,5,377631,0.0115501462128272,0.0621928825267456,0.852774994473407
3191,5,378702,0.0536065854885235,0.0636249866170888,0.400056336755158
3192,5,378741,0.0593294932547996,0.0632863912683747,0.349154548350602
3193,5,379541,0.104478839927418,0.0619739435060466,0.0927081201576751
3194,5,380460,0.0818237259411528,0.0622684323620431,0.189683224432575
3198,5,382808,0.0791024533802134,0.0623636396476251,0.20548862722265
3199,5,384156,0.0817353026848929,0.0631231045238621,0.196216342029894
3200,5,387695,0.0742203011625715,0.062147609565266,0.233178793238098
3201,5,388185,0.073810540727602,0.0626835694195792,0.239785216254126
3203,5,391916,0.0846585381569763,0.0619949356627503,0.172942893282085
3204,5,392497,0.0649830759918251,0.0622216738768315,0.297024236987677
3205,5,393006,0.0474758719747346,0.0622740256691464,0.446348085677868
3206,5,393290,0.0590286863788918,0.0621420557296442,0.342813374944046
3208,5,396266,0.0887400330018302,0.0624452543889672,0.156174727834473
3209,5,398009,0.0921554003918643,0.0621319645318808,0.138908098130831
3210,5,398644,0.105594515448101,0.0620340144542458,0.0895976182656533
3211,5,401545,0.0266853476336989,0.0618198980345045,0.666250059965774
3212,5,402468,0.0385572598083194,0.061802148731923,0.533107903880228
3213,5,403529,0.0770825843542828,0.0626229566029236,0.219179851102494
3214,5,405417,0.0172654886727142,0.0621222592819478,0.781230668155834
3215,5,406230,0.0610215030444112,0.0624033847879199,0.32881537702319
3217,5,407785,0.0612611830413514,0.0618804475319157,0.322855850857018
3218,5,409900,0.00247262675818771,0.0621957815087835,0.968310498240072
3223,5,417297,-0.0134857597487307,0.0621423544754952,0.828322818916323
3224,5,419108,-0.00330973083306696,0.0620730837391869,0.957507183771635
3225,5,421695,0.00896500867395789,0.0621416763052424,0.885371766604173
3226,5,422560,0.0131695467120876,0.0618047496170082,0.831385162087305
3227,5,424852,0.00515755536239298,0.0617078014196664,0.933437522039196
3228,5,425327,0.0175483969372166,0.0616019920255966,0.775912812752013
3229,5,427844,0.0177811621735725,0.0617275337706681,0.773470746944145
3230,5,430235,0.0720608180538477,0.0624213829523706,0.24910680807144
3232,5,430883,0.05886525052275,0.0616288237226515,0.340151547342689
3234,5,431369,0.038682357925848,0.0618245463383842,0.531929416108994
3235,5,432378,0.0392610297195258,0.0633602923953694,0.535889809482886
3236,5,432587,0.0685949498590138,0.0618769733568378,0.268370482035274
3237,5,434634,0.0364919951570298,0.0616105516210185,0.554028195131605
3238,5,441308,-0.0184853190901686,0.0619837075815907,0.765704097162221
3239,5,441594,-0.0135932221440329,0.0616675902905609,0.825665792264543
3245,5,451448,0.00731205393776929,0.0623104812899551,0.906650473683783
3246,5,456087,0.00122645118022702,0.0619099858927431,0.984205948038603
3247,5,458086,-0.00918205761510638,0.0618814890440399,0.882126557604714
3248,5,461234,-0.0345958486942178,0.0614710388862637,0.573928910558471
3250,5,463004,-0.119461576089943,0.0617098997214903,0.0536832947662787
3251,5,465043,-0.0632561071326457,0.0624377290385348,0.311702901108509
3252,5,467724,-0.0675131041454216,0.0616889563614398,0.274520731666043
3253,5,468076,-0.0620618759953259,0.0619158404741395,0.316857019974569
3254,5,469078,-0.0478354797925261,0.062238544343702,0.442654855193499
3255,5,469404,-0.0388876740014495,0.0625404613035644,0.534474598506566
3256,5,475322,-0.00431668107145741,0.0616421906148159,0.944211004551819
3257,5,475607,0.0211061361438654,0.0615580577042134,0.731903704816471
3258,5,475736,-0.00288251409680279,0.0615119533965967,0.962650479240255
3259,5,478715,0.0140702461951032,0.0622640149777446,0.821349955918889
3260,5,478932,0.0401531648542057,0.0621762025689322,0.518830820420237
3261,5,479996,0.0356845416437773,0.0619832189772592,0.565176046385124
3262,5,482003,0.0927589894245435,0.0615208832368054,0.1325092854761
3263,5,482536,0.0440701560335693,0.0616740767382755,0.475349947473376
3265,5,484954,0.0262611918495435,0.0617811458239357,0.671046050346863
3266,5,486157,0.0530008324746893,0.0616365711464284,0.390431839736594
3267,5,486882,0.0802099561912715,0.0629004576827826,0.203081052309551
3270,5,487404,0.0600324521348685,0.0622614505840001,0.335606029194523
3273,5,489636,0.0391583984934077,0.0617617989447594,0.526476464664172
3274,5,490549,0.0868548814447516,0.0613857612628679,0.157978525480406
3275,5,491806,0.0484224187884512,0.0614233165678216,0.431027303766338
3276,5,491888,0.0525462505659344,0.0616083865975721,0.394288972549953
3279,5,499612,0.0725187623413108,0.0613773676660744,0.23819044575131
3280,5,502460,0.0611663240914489,0.0618703216716266,0.32352556108156
3281,5,504765,0.0847988989681503,0.0620489873623667,0.172606604274809
3282,5,504884,0.0850229974182922,0.0617904267856561,0.169697119214612
3283,5,509836,0.0507348757393765,0.0625546538247134,0.417884148577439
3285,5,511350,0.044689572770491,0.0620620806978932,0.471953145968903
3286,5,512696,0.0530788603488998,0.0625108957970502,0.396393469282274
3287,5,512931,0.0312888672268512,0.0616961936583788,0.612370302435563
3288,5,514582,0.0476978293298098,0.0616859917261282,0.439900192283452
3289,5,515315,0.0614956399031146,0.0616729375691878,0.319386757600381
3290,5,515397,0.0544568908319636,0.061632975421804,0.377531108429279
3291,5,515950,0.0409850465484862,0.0616625177278869,0.506697407000017
3292,5,516091,0.0470333028008018,0.0615718107263227,0.445450682445358
3293,5,518207,0.0640948886874697,0.0616067108930483,0.298871677397173
3294,5,518275,0.0533267935229501,0.0614621214846527,0.386182664865851
3295,5,519067,0.0567274026149315,0.0617727854719238,0.359076539563172
3296,5,522215,0.136011157308704,0.0613798728210214,0.0273362771275938
3298,5,523232,0.121437845477666,0.0623395015130324,0.0522062911356808
3299,5,524247,0.180446585552999,0.0615274527062598,0.00357872673903166
3300,5,524532,0.1625739717917,0.0612263138618852,0.00828299698561669
3301,5,524625,0.165669917759461,0.0611928777309994,0.00711233150418865
3302,5,525863,0.158258440120914,0.0613074745695871,0.0102430758216216
3303,5,526004,0.141921528943422,0.061352333353324,0.0212846477705983
3304,5,526007,0.129164219370471,0.0614133692143768,0.0361561835748834
3305,5,529382,0.117059887110852,0.0616269500425831,0.0583147242935051
3307,5,532205,0.113319780216521,0.0617068580974074,0.0671361372687579
3308,5,532256,0.113114058006858,0.0612732450238233,0.0657206310826884
3309,5,533988,0.0974150150929607,0.0614319911643994,0.113694221262063
3310,5,535074,0.10474750783325,0.0614810604090943,0.0893104484325187
3311,5,537503,0.13407779866125,0.0613391581119464,0.0294835363517229
3312,5,538956,0.13126260078218,0.0615776583618474,0.0337250109495539
3313,5,540169,0.118850807845886,0.0612532010143078,0.0531368260556139
3315,5,540682,0.117447966741207,0.0618855041048642,0.0585345228136323
3317,5,542346,0.126722946359018,0.0613386992745455,0.0395620037193369
3318,5,542361,0.12282712668736,0.0615638907607611,0.046798535255991
3319,5,543103,0.139927926284184,0.0614604237660235,0.0234012264623226
3321,5,545826,0.0900151577420519,0.061475194299198,0.144015148997095
3322,5,546667,0.0648642912548144,0.0616117618499081,0.293157025151075
3323,5,547620,0.100668192920823,0.0614283726249469,0.102147956818847
3325,5,548310,0.0900764594588389,0.0619838129043925,0.14704952966636
3326,5,548459,0.0773747928638585,0.0624630251849433,0.216268748862446
3327,5,548843,0.067869536315383,0.0614622443893714,0.270237874701409
3328,5,549055,0.0645308394575737,0.0614831161619346,0.294633843219715
3329,5,549248,0.0900923377215589,0.0616293292369219,0.144674161450116
3333,5,550708,0.0387617608366354,0.0624943912187028,0.535497462083162
3336,5,551776,0.051829111113841,0.0616393937892962,0.40100456037019
3337,5,552218,0.0237388532394597,0.0621456269250403,0.702700481529992
3338,5,553130,0.0874008386803691,0.0625331334329739,0.163089162686426
3343,5,555454,0.0879473907098078,0.0618041137962046,0.15561865611325
3344,5,555973,0.098467979725085,0.0616714702100098,0.111237708732467
3345,5,557406,0.0837652534350664,0.0615574248978263,0.174455781685306
3346,5,557772,0.0970406613851419,0.0618550883716008,0.11758142979643
3347,5,558324,0.0633375981865982,0.0615445227513645,0.304121055625306
3348,5,558514,0.0713979824318734,0.0618942764257931,0.24946621051521
3349,5,558549,0.0805611970096498,0.0616858922204309,0.192406138040082
3350,5,559378,0.085006505624108,0.0613455246399732,0.166713293797779
3351,5,560042,0.0277015436446971,0.0618427202911077,0.654474598323848
3352,5,561145,0.0133699654935887,0.061681377554393,0.828521738068708
3353,5,561154,0.0120173371415974,0.0617769825271598,0.84587457589442
3354,5,561160,0.0120173371415974,0.0617769825271598,0.84587457589442
3355,5,561163,0.0120173371415974,0.0617769825271598,0.84587457589442
3356,5,561166,0.0120173371415974,0.0617769825271598,0.84587457589442
3357,5,561193,0.0217160562788118,0.0628727569841453,0.730001725082626
3370,5,561430,0.0190665799630679,0.0625298526688026,0.760607058732284
3396,5,561906,0.0258383028719013,0.06159080622098,0.675094559750104
3397,5,561915,0.028133607217579,0.061509398537305,0.6476741831719
3398,5,562065,0.0382784964635942,0.061782009315,0.535938299844917
3399,5,562072,0.0421774315241289,0.0617247948538907,0.494856537173249
3400,5,562097,0.0335122813699731,0.0615531375842283,0.586479219504587
3402,5,562116,0.0337993039938661,0.0614722942101262,0.582783762354871
3403,5,562155,0.0334064874490452,0.0617993447908491,0.589149194251232
3404,5,562173,0.0390312166871297,0.0618116290419754,0.528152223191324
3405,5,562264,0.036138937791269,0.0616418312085843,0.558066797226858
3406,5,562359,0.0391177625264597,0.0618932582746487,0.527783068867288
3407,5,562436,0.0380885299761761,0.0618842195809116,0.538634048624161
3408,5,562451,0.0412704089147012,0.0617957102751641,0.50466425897401
3409,5,562473,0.0470698246865746,0.0618775715786191,0.447348369747839
3410,5,562513,0.0432900290237264,0.0618982298601134,0.484778741533711
3411,5,562518,0.0391363626107068,0.0617996432359246,0.526962091912519
3412,5,562560,0.0350134707600295,0.0616319747833702,0.570324437230372
3413,5,562570,0.0347131873708221,0.061551252167749,0.573131258488979
3414,5,562582,0.0521845880177155,0.0616092574218191,0.397555007187403
3415,5,562610,0.0427776873646663,0.0616297914723391,0.488071456275064
3416,5,562667,0.0556424040845373,0.0614563061116734,0.365872221200891
3417,5,562683,0.0563077475170931,0.061549758525417,0.360903804412769
3418,5,562774,0.0606119950564651,0.0616960069804537,0.326561008163813
3419,5,562846,0.0345326022269284,0.0624496567841688,0.5806359805654
