SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3338,5,553130,-0.0463354509091305,0.0871452129007372,0.595265519053223
3343,5,555454,0.000742846864090152,0.0861724071062586,0.993126812943369
3344,5,555973,0.0127032072667824,0.0860482950366167,0.882720003416153
3345,5,557406,-0.00078922288939709,0.0858075072225551,0.992666678350554
3346,5,557772,0.00568301068831865,0.0862959386896683,0.94753062467511
3347,5,558324,-0.00392988501712078,0.085693417764915,0.963447908808385
3348,5,558514,-0.00405099332625147,0.0862134379729232,0.962549397235791
3349,5,558549,0.00489572744829309,0.0859684989055798,0.954618899634048
3350,5,559378,0.0124262708825914,0.0855178340702149,0.884552057513314
3351,5,560042,-0.007357483935233,0.0860035317005358,0.931873739382914
3352,5,561145,-0.0469447305915113,0.0857249772642076,0.584298781022855
3353,5,561154,-0.0432946197269668,0.0858622832920674,0.614412036641499
3354,5,561160,-0.0432946197269668,0.0858622832920674,0.614412036641499
3355,5,561163,-0.0432946197269668,0.0858622832920674,0.614412036641499
3356,5,561166,-0.0432946197269668,0.0858622832920674,0.614412036641499
3357,5,561193,-0.0303309503879487,0.0874119156256664,0.728806545006825
3370,5,561430,-0.0385396460262371,0.0869225598283097,0.657763168630445
3396,5,561906,-0.0596384148899293,0.0855922592455644,0.486403151861474
3397,5,561915,-0.0597076192174915,0.0854828593793605,0.485340224264052
3398,5,562065,-0.0240198565830496,0.0859327662142372,0.780010122593765
3399,5,562072,-0.024263025589902,0.0858630647648103,0.777665852091486
3400,5,562097,-0.0380025286654097,0.0855894100251528,0.657307620365574
3402,5,562116,-0.0391830240178783,0.0854761381513536,0.646940769760308
3403,5,562155,-0.0278456641929706,0.0859424621446938,0.746127221634533
3404,5,562173,-0.0316270046482153,0.0859688076027446,0.713176266892384
3405,5,562264,-0.0310779208614593,0.0857264512805508,0.717177224851584
3406,5,562359,-0.0311713442702401,0.0860829405020495,0.717487802453694
3407,5,562436,-0.0360837158229514,0.0860624137203802,0.675271061819271
3408,5,562451,-0.0403334483162349,0.0859420865502231,0.639138072547856
3409,5,562473,-0.0268767318661998,0.0860870423509961,0.755069712434885
3410,5,562513,-0.0418350188301098,0.0860879755429827,0.627299459482574
3411,5,562518,-0.0324576979437725,0.0859515344664761,0.705933979138354
3412,5,562560,-0.034093336788743,0.0857069463360162,0.691025689310708
3413,5,562570,-0.0384114840657069,0.08558889286443,0.653858148995567
3414,5,562582,-0.0366799481680859,0.0857201793491355,0.668982455454349
3415,5,562610,-0.0362697584639441,0.085720673795603,0.67246853822725
3416,5,562667,-0.0376018402229184,0.0855184951887816,0.6604289036147
3417,5,562683,-0.0339549766812767,0.0856550037039622,0.692038007218462
3418,5,562774,-0.0305451508516901,0.0858778120283501,0.72229153634944
3419,5,562846,-0.0279413068031205,0.0868486792663537,0.747852197579605
3420,5,562873,-0.0378017375952503,0.087281086300013,0.665204146101922
3421,5,562888,-0.0371031840422283,0.0865257471105493,0.668322400415907
3422,5,563005,-0.0306668061712855,0.086368203122661,0.722748782712946
3423,5,563017,-0.0248098736083411,0.0867360807718886,0.775016285372441
3424,5,563018,-0.0196344641005043,0.0871531932595529,0.821886532077004
3425,5,563074,-0.030114141171436,0.0873540046476187,0.730497538661786
3426,5,563104,-0.0280772663702591,0.0868696955994273,0.746726609375833
3427,5,563148,-0.0337442906185717,0.0863441722613352,0.69617237068397
3428,5,563174,-0.0266687726906102,0.0869514267655119,0.759245823423784
3429,5,563257,-0.00944916144831072,0.0875549346860932,0.914118356399165
3430,5,563299,-0.0252735671445174,0.0864168334151826,0.770105875890501
3431,5,563318,-0.0266406524974593,0.0865994466651646,0.758544742682861
3432,5,563324,-0.0227530518974202,0.0867033207675867,0.793147476015093
3433,5,563344,-0.028222621071378,0.0869500373410027,0.745687936098786
3434,5,563347,-0.0440237620471309,0.0870142824579014,0.613216535524058
3435,5,563348,-0.0380415767946122,0.0869719773481029,0.662088479036523
3453,5,563747,-0.0194097711191372,0.0860927288033837,0.821758188689537
3454,5,563755,-0.0297094344609432,0.0857685087041431,0.729255308580964
3455,5,563781,-0.0206495556644167,0.0858861672924172,0.81013699265103
3456,5,563837,-0.0142722182479712,0.0866328718748052,0.8692400298432
3458,5,563866,-0.0452216423290459,0.0871668237590257,0.604229332812337
3459,5,563882,-0.0223823365218445,0.0868983576696762,0.796889519339396
3460,5,563899,-0.0141841747359299,0.086992266932342,0.87057159480729
3461,5,563908,-0.0141841747359299,0.086992266932342,0.87057159480729
3462,5,563929,0.00209006548548818,0.0869064518105166,0.980826633201677
3463,5,563964,-0.0317265441111673,0.0857447568402161,0.71159583253195
3464,5,563970,-0.0329927849352685,0.085523884153904,0.699897350341267
3465,5,564006,-0.0433338730663205,0.0857113814815426,0.613467777416106
3466,5,564048,-0.0349954726041579,0.0859350568106132,0.684084707640718
3467,5,564065,-0.0321622285899238,0.0857090608126586,0.707700751250749
3468,5,564074,-0.0359187884074024,0.0857210924416862,0.675456910107928
3469,5,564097,-0.0449912279992084,0.0859218775320646,0.60086484419501
3470,5,564135,-0.0362404630968528,0.0859335949909732,0.673481455635788
3471,5,564147,-0.0333593746616967,0.0862892562724384,0.69928573568209
3472,5,564195,-0.0394469465821358,0.0862750700782494,0.647792021097328
3473,5,564197,-0.0394469465821358,0.0862750700782494,0.647792021097328
3474,5,564206,-0.0495171979473409,0.0867538511459332,0.56851323333811
3475,5,564212,-0.0506470222928469,0.0865062895370407,0.558604384888543
3476,5,564236,-0.0475315327669627,0.0859316622117897,0.580523306575162
3477,5,564252,-0.040597979377449,0.0868944782473167,0.640637813720763
3478,5,564265,-0.0359661599385728,0.0866549231167446,0.678357156263286
3479,5,564272,-0.0351691298830622,0.0867779049605165,0.685519069971658
3480,5,564298,-0.0475004725600165,0.0865280796236046,0.583379817802329
3481,5,564300,-0.0372840901844502,0.0865324968318806,0.666827272787159
3482,5,564304,-0.0372840901844502,0.0865324968318806,0.666827272787159
3501,5,564535,-0.0411025352759074,0.0869192336610336,0.636589668334724
3505,5,564590,-0.0352911410277157,0.0875405579855938,0.687088955122251
3506,5,564680,-0.0204879995850449,0.0871647373328314,0.81430685523305
3532,5,565093,-0.0304365365222115,0.0858398020423236,0.723120704402163
3533,5,565120,-0.0295434591078838,0.0860845667713397,0.731658975421719
3534,5,565122,-0.0275099654169448,0.0862178086052365,0.749858206530312
3535,5,565125,-0.0275099654169448,0.0862178086052365,0.749858206530312
3536,5,565208,-0.020276018664179,0.086206952960357,0.814188597469775
3537,5,565243,-0.0271533732099687,0.0859567450400272,0.75226830433616
3538,5,565254,-0.0373706591807029,0.0862845989341209,0.665199909521156
3540,5,565293,-0.0286560717541365,0.0874135165120058,0.743240613514873
3541,5,565315,-0.0264793739586205,0.0872871753488739,0.76179478964089
3550,5,565448,0.00699844088596591,0.0874547691841051,0.936263874870729
3551,5,565475,-0.0397605645972185,0.0875308005632796,0.649930553968794
3552,5,565507,-0.0432988201135485,0.0871439385469466,0.619593165387524
3553,5,565512,-0.0503848719200963,0.087263076394106,0.564043755944806
3555,5,565639,-0.038947126618272,0.0857363266192238,0.64991633473296
3556,5,565651,-0.0390687490717577,0.085625852455045,0.648474397689376
3557,5,565675,-0.0408685022377826,0.0856032145022247,0.63336006725902
3565,5,565834,-0.0430711416136771,0.0873996347478751,0.622455439107242
3585,5,566542,-0.0618994305882355,0.0869820365695952,0.477161055860326
3586,5,566565,-0.0409654971898608,0.086520810979802,0.636166541866346
3587,5,566568,-0.0409654971898608,0.086520810979802,0.636166541866346
3588,5,566580,-0.0413203113348848,0.0863993163152227,0.632769656524034
3598,6,16905,0.0757288991313154,0.0857236774105216,0.377617625961771
3599,6,18881,0.130214814112911,0.0862871173972612,0.132170918396076
3603,6,22804,0.144100528193394,0.0853497588944058,0.0922266334136769
3604,6,23172,0.129674939029102,0.0863952171958995,0.134262284715589
3605,6,23564,0.123958541418427,0.0855534985166961,0.148252975255651
3606,6,26594,0.0991137774584568,0.0856778783224794,0.248128644317576
3611,6,27767,0.141174539763524,0.085844194189667,0.100954115349249
3612,6,28811,0.0939339200150513,0.0856658234176591,0.273600631068778
3613,6,28916,0.0920717164272508,0.0855534386527834,0.282577455318712
3618,6,30322,-0.161997038561331,0.0850252358465188,0.0575557462164943
3621,6,32438,-0.185066551186317,0.086108915586129,0.0322967564417149
3622,6,35840,-0.146104271870596,0.0860851117950381,0.090538912231344
3623,6,36181,-0.139687060239427,0.085484816942471,0.103138372122725
3624,6,36236,-0.131765941616525,0.0857633117310678,0.125338432351752
3625,6,38641,-0.124615503612364,0.0860412049959007,0.14841420959268
3626,6,39419,-0.136162863392129,0.0864062828158427,0.115957390065402
3627,6,39566,-0.143101524892122,0.0854034488109933,0.0947031874970872
3628,6,39609,-0.134612461519819,0.0854615814607452,0.116123929046829
3629,6,40630,-0.152405521347206,0.0851159173713576,0.0742200248113992
3630,6,41068,-0.148584129907851,0.0857349604068881,0.0839576698973797
3631,6,41221,-0.134129283313412,0.085729579798081,0.118581528429705
3632,6,41296,-0.113410811256841,0.0855486908955869,0.185800558197475
3633,6,41435,-0.137300617062462,0.0854957688554368,0.109182422158586
3634,6,41573,-0.133918717111312,0.0852444322727588,0.117079300470646
3635,6,41626,-0.138636102719348,0.0855989138367578,0.106210969584367
3636,6,42992,-0.115277768954204,0.0854540811743002,0.178200849643735
3637,6,45282,-0.189878351201203,0.0849022033542144,0.0259473797924894
3638,6,45815,-0.161229383763039,0.0851997763612104,0.059259893627779
3639,6,47290,-0.194603811512063,0.0850456554091401,0.0227147957886763
3640,6,48282,-0.134215657574931,0.0851729879382404,0.115967472998241
3641,6,48919,-0.0903749881697371,0.0864103201679903,0.296331203936548
3642,6,48921,-0.101026996827334,0.0871342267987549,0.247060121431587
3643,6,50414,-0.079006623683444,0.0861214385237738,0.359566617921862
3644,6,50685,-0.105614585474324,0.0860116246554825,0.22029865853735
3645,6,50825,-0.0926828217734961,0.0859300235896461,0.281509292744906
3649,6,51526,-0.0841672090656664,0.0861427925061282,0.329205497848526
3650,6,51781,-0.105384856717114,0.085872066164022,0.220553615559673
3651,6,52550,-0.118788560070988,0.0856998235124462,0.166591172714832
3652,6,53989,-0.0857684590462493,0.0855009715239766,0.316486000484269
3654,6,54932,-0.0680702303195385,0.087229065577012,0.435700896513512
3655,6,55876,-0.029252702925344,0.0861418467492184,0.734369069274909
3656,6,56091,-0.0205122151931345,0.0862943979872969,0.812251356509619
3657,6,57460,-0.132319394902084,0.0856436485511063,0.123242372635976
3660,6,62743,-0.0958470188318337,0.086260632579132,0.267267419921312
3662,6,64449,-0.0174396075069798,0.0860664972235217,0.839541402035341
3664,6,65125,0.0253155716511404,0.0877632515649062,0.773169317034786
3665,6,65133,0.024996282843744,0.0878712798542125,0.776221032087774
3666,6,65183,0.0423580521531821,0.0859297658785912,0.62236283934558
3667,6,66460,0.123741575500442,0.0860489344315248,0.151309395659385
3668,6,67184,0.108124468017871,0.0860939846057641,0.209986895446982
3669,6,71471,0.103592049519709,0.0864647780404422,0.231688178330765
3670,6,71997,0.132786205496526,0.0867477702769614,0.126735211326493
3671,6,72514,0.120740188107322,0.0868175226120294,0.16518179403988
3673,6,73433,0.138246476619258,0.0865746515257023,0.111194576159838
3674,6,74406,0.0513405907403263,0.0862179739157128,0.551908014418605
3676,6,74913,0.0802785593028542,0.085850342015775,0.350376571672152
3677,6,75397,0.10408463829738,0.0865430572977061,0.229901618086665
3678,6,76427,0.011667750619613,0.0861536780621162,0.892349483592289
3681,6,76526,0.00521685948182671,0.0879773555963698,0.952748505414267
3682,6,78316,0.119283743736661,0.0863451594973676,0.168006486709739
3683,6,78381,0.114670231645782,0.0863481842121787,0.185036733194843
3684,6,78862,0.131093412881656,0.0863176401239193,0.129724913705581
3685,6,78907,0.1183331462474,0.0862413705509532,0.170898691456947
3686,6,79638,0.164024094942928,0.0861222615012893,0.0576513100391496
3687,6,79955,0.145347906521667,0.0863744396252817,0.0933047489379741
3688,6,80725,0.147567765569124,0.085806134563089,0.0863487426383179
3689,6,80860,0.162700631449644,0.0859429068479606,0.059158981887196
3690,6,83761,0.111857006211179,0.0861969773525187,0.195241022028621
3692,6,88005,0.129031131299451,0.0886217706900645,0.14628817282706
3693,6,88006,0.12933217571033,0.088346983152814,0.144108010655665
3696,6,88398,0.102533399592796,0.0875688460427979,0.242433186500714
3697,6,88475,0.0981748673895656,0.0869236626136324,0.259480114312819
3698,6,90318,0.0473306449797818,0.0861280190299884,0.582983573750685
3699,6,91505,0.0446002141214433,0.0864760178796226,0.60635021729859
3700,6,91959,0.0398547375344717,0.0873931824988824,0.64864204857664
3701,6,92208,0.0441345665200233,0.0863870459334654,0.609745106825194
3702,6,95448,0.000654509476732623,0.0876105247576909,0.994043541857129
3703,6,95468,0.00981683810550849,0.0876154787915219,0.91085175651817
3704,6,95926,0.108906816765533,0.086442072113216,0.208544199142963
3708,6,98879,-0.142141556667905,0.0872578930964485,0.104208829401248
3710,6,101306,-0.210956266509619,0.0853636671303027,0.013934943667954
3711,6,101424,-0.178193233240306,0.0858321376575482,0.0386111413809029
3712,6,101439,-0.182059310929718,0.0862512600919879,0.0354921538855414
3713,6,101478,-0.216400409775141,0.0860262534641965,0.0123291573236262
3717,6,106653,-0.123837291767216,0.0861026327804449,0.151248495303253
3718,6,107478,-0.150684443436624,0.0854318891057807,0.0786312741245988
3719,6,107527,-0.139731281777055,0.0854192565847807,0.102766693642731
3722,6,111711,-0.161449449035928,0.0856690379107607,0.0603090547882653
3723,6,114692,-0.0921488152579481,0.0855105585626529,0.281934393807076
3724,6,114714,-0.0836219575559129,0.0855353812160234,0.328926839615762
3725,6,115037,-0.0645586962896047,0.086509344076228,0.45600542974342
3726,6,116654,-0.151168562008825,0.0851626798555485,0.0767502101674011
3728,6,119386,-0.0405803784293736,0.0861887148926496,0.638051738726051
3729,6,123079,-0.009821344231429,0.0863965954431266,0.909558116876323
3730,6,146131,0.0184042414371962,0.086773593618203,0.83215536572649
3731,6,151731,0.0126751682970085,0.0859300782011752,0.882817168102078
3733,6,157270,-0.0304496820247978,0.0856587368525501,0.722444841300701
3734,6,158136,-0.0016487738969776,0.0871594142768384,0.984918195264885
3735,6,158910,-0.0184604055852658,0.0855147470986857,0.829210692390417
3736,6,162526,-0.000566253824422602,0.0859361311862541,0.994746307056237
3737,6,163117,0.0302385088026407,0.0860564538789209,0.725512988242452
3738,6,163321,-0.0143556948893323,0.0855667666639384,0.866858842628673
3739,6,163435,0.0196764776836996,0.0859625146286634,0.819082283473927
3741,6,166074,0.0117738570847858,0.0861866474466411,0.8914178728
3743,6,167198,-0.0525457169907481,0.0858708325139837,0.540987398232631
3750,6,168223,-0.0129587000253073,0.0861387252279699,0.880503499048699
3753,6,168572,-0.0205026014145434,0.0857524062989445,0.811174017091182
3754,6,173904,-0.182096263698578,0.0860586345471405,0.0350482656119674
3755,6,175273,-0.143000568828072,0.085444765039062,0.0950945826195146
3756,6,178778,-0.135557114148506,0.0855896359392146,0.114134026299105
3759,6,180643,-0.143911657470953,0.0854649630217473,0.0930913189789529
3760,6,183039,-0.0976036301766243,0.0857994804867318,0.256068141340093
3761,6,183936,-0.0637807021265869,0.0858656476708728,0.458098914291086
3762,6,184860,-0.0628581704719784,0.0857647035200534,0.464097151271616
3763,6,187264,-0.108283705085599,0.0856709691572627,0.207082461455129
3765,6,188423,-0.111833942384057,0.0866127820127212,0.197481154437917
3766,6,188938,-0.0936787894941845,0.0861377831307501,0.277537640699103
3767,6,189863,-0.108725221639253,0.0857472273248708,0.205643043920191
3771,6,192593,-0.0942213900076146,0.0864909378196521,0.276730019993813
3772,6,193272,-0.0881785580450295,0.0856403366954953,0.303884861827636
3773,6,193671,-0.0920268038278765,0.086037920348891,0.285526854291887
3774,6,199005,-0.0656064194031527,0.0859848712516126,0.445973239865028
3775,6,199448,-0.0636508773408937,0.0878043503034409,0.46898311014703
3776,6,201624,-0.0809904829525511,0.0869922981744328,0.352485947461805
3777,6,201882,-0.0744554228305333,0.0860502842689033,0.387486582430621
3778,6,203342,-0.0558057766804502,0.0863367044707377,0.518457366358548
3779,6,204006,-0.0220414047338304,0.085568871105979,0.796875973292017
3780,6,204440,0.00482147936886151,0.0856507136009707,0.955140766649466
3781,6,204681,-0.0160790488983443,0.0854677494393513,0.850882833186454
3783,6,208815,-0.0669280686457308,0.0854919561089179,0.434235324082639
3784,6,208850,-0.0521228242349582,0.0857667359590297,0.543758826177911
3786,6,211447,-0.0564947246307917,0.0854083843027286,0.508745161539672
3787,6,212247,0.0200746164740632,0.0855594668467981,0.814633781047305
3788,6,214251,-0.0663716864558965,0.0858716904009815,0.440088743771606
3789,6,216365,-0.0231685262687529,0.0860174707980846,0.787820227351878
3790,6,221588,-0.0653206984390415,0.0855845634376493,0.445836057728104
3791,6,223266,-0.101407484190888,0.0867507754800812,0.243211775306467
3792,6,223299,-0.0850635560310054,0.0856920722201085,0.321552980655039
3793,6,225352,-0.174430103301925,0.0851260808132726,0.0411931818501879
3794,6,226182,-0.143794700462496,0.0858201384858744,0.0947146801267687
3795,6,226781,-0.0917626673073351,0.0868257543965617,0.291298207434308
3796,6,226929,-0.13623310859096,0.0861923108077408,0.114871628450514
3799,6,227356,-0.159325715063996,0.0870066479093742,0.0679148664564106
3800,6,229335,-0.0326606258836318,0.0871542235986476,0.70807501402437
3801,6,229567,-0.019249142592482,0.0855707795607353,0.822148371523978
3802,6,231725,-0.0188794027883528,0.0859493666295888,0.82626505286394
3803,6,232479,-0.00523090741849999,0.0872138588898228,0.952207146679152
3804,6,233698,0.0322691192652895,0.0867881271884756,0.710253753450652
3805,6,234833,-0.0314630967835032,0.0854556274686042,0.712959321696671
3806,6,236114,-0.0445005838827848,0.0859362599950084,0.604899548913489
3807,6,240423,0.0284053208149326,0.0857290779285657,0.740585629490057
3808,6,240985,0.0412752651921311,0.0857793906680319,0.630687209771207
3809,6,242390,0.0187828006869147,0.0863183199400112,0.827867100312053
3811,6,244301,0.031759372134268,0.0862136708279256,0.712810894477964
3812,6,244932,0.0289911392516823,0.0855791722356511,0.73498897021186
3813,6,245484,-0.0379283145451288,0.0871310951906126,0.663609474015305
3814,6,245505,-0.0463434690693461,0.0868228589234995,0.593836364776985
3815,6,245506,-0.0463434690693461,0.0868228589234995,0.593836364776985
3816,6,245578,-0.0498066785035811,0.0860725217287886,0.563187993053512
3817,6,245636,-0.0739616158367437,0.0863126119148395,0.392079331771455
3821,6,246705,0.0119589931341955,0.0855637705671542,0.888923782774628
3823,6,251165,-0.0283071757570005,0.0854883006656312,0.740747758499985
3824,6,252271,0.0274885286239136,0.0859919778244182,0.749412251966182
3827,6,253758,0.0164663806389361,0.0854675405257782,0.84733417279618
3828,6,255018,0.0363572324282794,0.0859143465243743,0.672421640300754
3829,6,255233,0.0407327373404714,0.0861478918195391,0.636631404827131
3830,6,256493,0.00624237735586374,0.0855641464640399,0.941882827663139
3832,6,259953,0.0102006858152833,0.0858098742127943,0.905441665389165
3833,6,260068,-0.0157571019684462,0.0860797547510375,0.854862027654891
3834,6,260462,0.00199429062022427,0.0862136422445521,0.98155808133587
3836,6,261981,-0.00347566168844823,0.0864465378530384,0.967951695809032
3838,6,264000,0.0257197058363275,0.0864497871464661,0.766251919642816
3839,6,264618,-0.00523145409626563,0.085452796735815,0.951218332514883
3840,6,264756,-0.0140384806008041,0.0855628756249314,0.869768287666689
3841,6,265060,-0.00782786149509473,0.0854710185124353,0.9270797351606
3843,6,265477,0.00430008721841971,0.0858275895017543,0.960069875705236
3844,6,266478,-0.000640717501274757,0.0857017829784087,0.994039191625987
3845,6,266518,0.00107077855142532,0.0860989079742275,0.990084302227514
3846,6,266627,0.0145402312302167,0.0857226605022572,0.865406580463099
3849,6,268911,0.0281518652412369,0.085699517860698,0.74273218268657
3850,6,269163,0.00766025516570246,0.0858269262557225,0.928931975025541
3864,7,1581,-0.0873260168655468,0.0864471199991462,0.31310725647611
3866,7,4704,-0.0861822981431019,0.0854903359637929,0.314099821490122
3867,7,5119,-0.0731560102261321,0.0858048994154673,0.394467311972782
3868,7,5218,-0.0527665154207565,0.0879300267314282,0.548826847401419
3869,7,7125,-0.118392831192651,0.0865648248707418,0.172282886428122
3870,7,7291,-0.111481729141905,0.085522595937609,0.193241547744316
3872,7,8513,-0.0983287161073889,0.170191176278545,0.563798226527426
3878,7,11349,-0.0532503222218869,0.0856528812976079,0.534541015661219
3880,7,12575,-0.0200806487173499,0.0858232784691905,0.815138692821945
3881,7,12595,0.00790379801825142,0.085727152899545,0.926593712620829
3882,7,14747,-0.0354404629557993,0.0865514259523534,0.682441004204732
3883,7,16567,-0.0125342261582825,0.0867765580268837,0.885233458831606
3889,7,17880,-0.0186362557395191,0.086847296282606,0.830213642912266
3892,7,19896,-0.00573154712236779,0.0863872433481027,0.947139008014728
3894,7,20120,-0.0185122192324272,0.0870253662157052,0.831666509925894
3895,7,20451,0.00644214706405671,0.0862488599769656,0.940501646372313
3896,7,21017,-0.0330296777199445,0.0868041959526068,0.703797338040665
3899,7,22886,-0.0145344414546132,0.0865260161675492,0.866697016163739
3900,7,23383,0.0227381490461538,0.0867601490401965,0.793412195345229
3901,7,25886,-0.0353689726879718,0.0863243326833024,0.682258456047223
3902,7,25887,-0.000183317654371795,0.0868149625564901,0.998316388538603
3903,7,26093,-0.00186452870581699,0.0866844069950262,0.982851466049824
3904,7,27156,-0.0374740119106687,0.0864105313309859,0.664790002181137
3905,7,27279,-0.0297322707427349,0.0863400424932793,0.730778760501554
3906,7,27302,-0.0858940324790894,0.085529003002813,0.315937399833568
3907,7,27344,-0.0565845710760006,0.085932527052785,0.510661066890438
3908,7,27579,-0.0726624480310716,0.085478692977549,0.395865112227502
3909,7,27845,-0.0374824207490231,0.0866447038290083,0.665570210122551
3910,7,28091,-0.0590103557633075,0.0857976181290276,0.492039555156186
3911,7,28799,-0.0271228505470616,0.0860593954116216,0.752823120565372
3912,7,29465,-0.0860661711152264,0.0858330894847345,0.316684979049201
3913,7,29523,-0.0632764030692703,0.0857740348800926,0.461180508216831
3915,7,30416,-0.0433660937357072,0.0857303171483012,0.613282491985812
3916,7,31914,-0.106891157241855,0.0864807331215727,0.217276227325427
3917,7,32231,-0.0548317025218007,0.085515007499485,0.521812772170395
3918,7,32249,-0.0426873634339344,0.0855359685259264,0.618049763669594
3919,7,33274,-0.0541111029338925,0.0856371432594657,0.527884165483092
3920,7,33393,-0.0466874731971767,0.0865084179322056,0.58975313445287
3921,7,33441,-0.0516365571775641,0.0864990561402597,0.550916143162598
3922,7,33830,-0.0429128504371698,0.086183447517267,0.618847304270478
3923,7,34423,-0.0343899240557235,0.0860520377392762,0.689662635371136
3924,7,34625,-0.0343899240557235,0.0860520377392762,0.689662635371136
3925,7,34691,-0.0367481292989327,0.0855761250309094,0.667879327222009
3926,7,34805,-0.0675115604268737,0.0860273455902986,0.43311558377883
3927,7,34808,-0.044625927292368,0.0861424277323055,0.604749187114431
3928,7,35435,-0.0301843686485286,0.0855982318487502,0.724577484827302
3929,7,35488,-0.035066332987248,0.0864571574895746,0.685288113049723
3931,7,36074,-0.0523715145554897,0.0856287094226206,0.541188426403963
3932,7,36180,-0.0483918458117075,0.0856739083417552,0.572542982774488
3933,7,37288,-0.0665238640074387,0.0857997492251007,0.438658645416981
3934,7,37933,-0.0584274022968145,0.0861245442383708,0.497958823002121
3935,7,39044,-0.0385773645685378,0.0871559195342147,0.658308293251061
3937,7,39884,-0.0455058294238358,0.0855642010899058,0.59517649196254
3938,7,41124,-0.113950048622156,0.0853549750301953,0.18273222876218
3939,7,41301,-0.109936679844586,0.0861463641279419,0.202737410599983
3940,7,41497,-0.103884887099757,0.0856291867569599,0.22586652176777
3942,7,41874,-0.114040411744929,0.0857160421981807,0.18423079051923
3943,7,41917,-0.122832358469076,0.0854629210366771,0.151530176975897
3944,7,42056,0.0185130799957588,0.0858916339158033,0.829470836709928
3945,7,42627,-0.044243898121572,0.0856531935545589,0.605795880900588
3947,7,43683,-0.0823693806848412,0.0855733299587028,0.3364277643747
3948,7,45046,-0.0793818288027683,0.0859677400396496,0.356434262031486
3949,7,45136,-0.0867286842480286,0.0856819036721108,0.312127579500485
3953,7,45565,-0.0990763770199548,0.0856453287158511,0.248127436117034
3954,7,45777,-0.101761961403697,0.0853945448932611,0.234191940272972
3956,7,46298,-0.0318272248244642,0.0854445083796713,0.709751592441732
3958,7,47015,-0.0281193677210057,0.0856806025823246,0.742963904829525
3959,7,47250,0.00519585270384969,0.0856932268064467,0.95168566244247
3960,7,47587,-0.00512425807399579,0.0863001821445312,0.952685319356419
3961,7,48435,0.0029896883334144,0.0855700300893992,0.972148530151167
3967,7,49339,0.031955131929717,0.0861556300474904,0.710934421439805
3968,7,50874,0.0117164022789652,0.0862983600370661,0.89208348239134
3971,7,53407,0.0666978904705024,0.0863738145374078,0.440512439093954
3972,7,53416,0.0364762074313239,0.0854258277481821,0.669644933112273
3973,7,53455,0.0551231223761932,0.0865055094377706,0.524393989529954
3974,7,53544,0.0423817247079382,0.086266981579736,0.623529779624561
3975,7,53637,0.0157995276805393,0.0861765668792227,0.854637275898716
3976,7,53662,0.0278164496528182,0.0854323765115721,0.74492286490121
3977,7,53700,0.0103547314779984,0.0854461085504689,0.903613967054969
3978,7,53702,0.0302379376411558,0.0857924232211162,0.724707667960978
3979,7,54897,0.000388843432375524,0.0858075150085037,0.996386896184092
3980,7,55912,-0.0070535699404925,0.085563967919248,0.934346559346227
3983,7,61773,-5.12859986911141e-05,0.0865440997989567,0.999527508701953
3984,7,62689,-0.00260124163106275,0.0871799922139803,0.976213434555552
3985,7,64143,0.025133511702646,0.085555680598863,0.769107918922231
3986,7,65725,0.00404228380964866,0.0859276836364533,0.962505672261378
3987,7,66075,-0.00303353980776502,0.0855861913954526,0.971745521093459
3988,7,66339,-0.0237819063708411,0.0855675508954564,0.78122775724729
3989,7,66563,-0.0241451959783179,0.085443586471983,0.777659524486769
3990,7,66622,-0.00888003055872541,0.0855688727585945,0.917405719683255
3993,7,68261,-0.00744601873425306,0.0855759949423322,0.930712420715194
3994,7,68513,-0.00513087600038159,0.0855980383204531,0.952236136032711
3999,7,70413,0.0103167937995515,0.0855845821834811,0.90412001328296
4002,7,74414,-0.0681283920148475,0.085682654814538,0.427075279225904
4003,7,80505,0.0171702112200713,0.0855612576417749,0.841066398329644
4008,7,83968,-0.00641498473690702,0.0856848783490195,0.940362802641297
4010,7,87147,-0.00673962873566586,0.0856848077535606,0.937350769602894
4012,7,87833,-0.0280092249556274,0.0856725891333374,0.743912081853896
4013,7,87999,-0.0349067151166134,0.085910593521497,0.684757781004053
4014,7,88913,0.00175326697201804,0.0858183327780265,0.983711909620988
4016,7,90591,0.00918164550501836,0.0859265633354421,0.914965059771696
4017,7,92844,-0.0249049968260286,0.0855882096706449,0.771232687604883
4018,7,98223,-0.00642449484554086,0.08725072992256,0.941344465441904
4019,7,101935,0.000124716772707756,0.0858075172461834,0.998841137626056
4020,7,102167,-0.00171154432529413,0.0870741442398069,0.984328759364583
4022,7,103626,-0.0309613942765403,0.0858392702974744,0.718546700073069
4023,7,103929,0.0246868417668637,0.0857160835723632,0.773510314576853
4024,7,105525,0.0301752886691342,0.0855712730457343,0.724573751383097
4025,7,109520,0.0288183201890054,0.0855564298670223,0.736442156326049
4026,7,109762,0.039412305441786,0.0856679942053449,0.645757331302756
4028,7,114462,0.0319493744656806,0.0857947411213777,0.70982361966905
4032,7,115759,0.165568573651332,0.0853074306224998,0.0530727307325004
4033,7,120910,0.162086577414829,0.0851626305768906,0.0578199128149046
4034,7,121864,0.145563040363974,0.0853230415583864,0.0888834427599566
