SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2991,5,155745,-0.173387132028683,0.0639230471038335,0.00700614001182741
2992,5,156437,-0.156653826232218,0.0643158412002554,0.0153573956659111
2993,5,157488,-0.1524360736892,0.0655486471646626,0.0206091514264962
2996,5,161956,-0.0560166390379244,0.0611750812048772,0.360461216517444
2997,5,162464,-0.014814479624399,0.0613864205341795,0.809438283658784
2998,5,164144,-0.0535992473152609,0.0610701969796666,0.380721840006405
2999,5,165491,-0.0702342774037668,0.0615619633610408,0.254696883443994
3000,5,166030,-0.0524802988402946,0.0616347022083205,0.395083775563062
3001,5,167327,-0.0523739683097872,0.0622136200646988,0.400446981844878
3003,5,169215,-0.0566600968642224,0.0615524349317806,0.357930996715958
3006,5,170676,-0.0712293845483765,0.0615095431067059,0.24763807464663
3007,5,171267,-0.0596190862783827,0.0609966162529238,0.329032454456627
3008,5,171463,-0.047921529349451,0.0609474421000469,0.43223312814243
3009,5,172056,-0.0460951052089156,0.060951432640577,0.449997966056695
3010,5,172075,-0.037180894718549,0.0611278913410049,0.543414405073849
3011,5,173259,-0.0191222064753789,0.0611580590753498,0.754717062046053
3012,5,173927,-0.0690703333496958,0.0608899131717436,0.257418436701425
3013,5,174122,-0.0601108331199622,0.0604365248562853,0.320606774127523
3014,5,178044,-0.0680993103621617,0.0601384571205061,0.258245223579155
3015,5,178645,-0.0778061194099537,0.0614243662782702,0.206098453068162
3016,5,178674,-0.0705643226873998,0.0604392942673991,0.243786853096798
3017,5,179325,-0.0726259640647295,0.0599715318694492,0.226702728137205
3018,5,181135,-0.0676515784295042,0.061285798458363,0.270401269188964
3019,5,184224,-0.0825138703506887,0.060617956994777,0.174315080316535
3020,5,185680,-0.133770371600782,0.0597090723370882,0.0256885801882382
3021,5,186149,-0.119083812809404,0.0598382087719368,0.0473512838983236
3022,5,187087,-0.111679209817354,0.0592976854807483,0.0604727555893837
3023,5,187466,-0.105596025110246,0.0592709741171461,0.075677261045851
3024,5,187642,-0.121526848262255,0.0595428965526504,0.0419945518833975
3025,5,189599,-0.108444494089375,0.0592028648688138,0.0678320581088061
3026,5,189613,-0.105014249252272,0.0594920115023305,0.0783977001987411
3027,5,191306,-0.0705886098448776,0.0589139423522743,0.231656702234329
3028,5,192971,-0.0784093946291811,0.0587552441828633,0.182897297182462
3033,5,210350,-0.128632481655896,0.0566988129414714,0.0238899527960437
3034,5,210480,-0.139144061682219,0.0569031618532328,0.0149620779908639
3035,5,211001,-0.127040993300582,0.0568204190693967,0.0259872320565306
3036,5,211036,-0.1297788747223,0.056818346377658,0.0229587775820203
3037,5,211245,-0.127880785582601,0.0567036297013808,0.0247297152211367
3038,5,211284,-0.131621407252162,0.056755453473186,0.0209601010250464
3039,5,211526,-0.1196338010921,0.0569073038405478,0.0362386464632113
3040,5,211987,-0.140878813004043,0.0570417169047131,0.0139930504551455
3042,5,214406,-0.0646458589850865,0.0573592980016886,0.260493777075644
3043,5,214752,-0.0429201186102485,0.0575587847952499,0.456360295906835
3044,5,215862,-0.0400098050249112,0.0576496565122003,0.488128403851341
3045,5,216840,-0.0450549672076238,0.0576252352350639,0.434819928604994
3046,5,217294,-0.0266035731785628,0.0583435046571265,0.648683491050392
3047,5,217319,-0.0225403726496438,0.0583953247974689,0.699732023110481
3049,5,218253,-0.0248118239847904,0.0579458182475318,0.668773877728501
3050,5,218986,-0.0237326503828511,0.0574434922489017,0.67974920436581
3051,5,219768,-0.0279105060834599,0.0574381718916883,0.627323530314334
3052,5,220210,-0.0244354715885419,0.0575122274458252,0.671187114387208
3053,5,220516,-0.021092976648595,0.0575159752299665,0.714038296382552
3054,5,220904,-0.0449229630180317,0.0575089042489585,0.435239032041301
3056,5,221810,-0.0224774074457256,0.058108624820174,0.69912472483589
3057,5,221815,-0.0160727027422902,0.0586039641674293,0.784045513310477
3058,5,221827,-0.0181244251131079,0.0580798633530636,0.755178866830619
3059,5,221903,-0.0322507565898134,0.0581310902656092,0.57938719722798
3060,5,221992,-0.0336362791594732,0.0573975195521643,0.558234412221531
3061,5,222178,-0.0509740295945048,0.0574946103406234,0.375904377168166
3062,5,222207,-0.0467380096339694,0.057437822132963,0.416356846642584
3063,5,222346,-0.0175124966846972,0.0574946377018699,0.760855213650619
3064,5,223004,-0.0263347896858432,0.0573686824956448,0.646484595332678
3066,5,225231,0.0190706825689154,0.0586616343217069,0.745300748984303
3070,5,225569,0.000306820881259079,0.0577107116605988,0.995761043895846
3072,5,227110,-0.0733713895195182,0.0575812186347882,0.203422148245036
3073,5,229365,-0.052066493937855,0.0571000627552501,0.362471796137868
3074,5,229595,-0.0416006682416188,0.0570587582497222,0.466433294837594
3075,5,229778,-0.0418946340412521,0.0570455905238425,0.463188772736108
3076,5,229833,-0.0351862489037498,0.0571473923603215,0.538482387395629
3077,5,229900,-0.0396725437058259,0.0571390678031612,0.487941024005778
3078,5,230375,-0.0472492515670575,0.057130851550381,0.408775546233396
3079,5,230512,-0.0579077887785938,0.0573508833675981,0.313325612750099
3080,5,232888,-0.0549400787025844,0.0571212855438113,0.336801176473458
3081,5,234489,-0.012785923064566,0.0573817677034126,0.823802881017019
3082,5,234669,-0.0287179546885312,0.0572732585122042,0.61638815233159
3083,5,237047,-0.0319586108267193,0.0573187509356961,0.577498644587188
3084,5,238069,-0.0550335710486904,0.057471597877039,0.338930663224799
3085,5,239147,-0.0386689920161052,0.0579482536160951,0.50501515504633
3086,5,240361,-0.0580563860505607,0.0572743157658596,0.311441758809369
3087,5,241166,-0.0459974269246871,0.0571919778949278,0.421786042596133
3088,5,241225,-0.0523021289384242,0.0571102653844547,0.360391959859904
3090,5,241984,-0.0571943490887962,0.0573309962981477,0.319148696604888
3091,5,242244,-0.0435524636453977,0.0571247568090294,0.446324701986705
3092,5,242428,-0.0441828496510765,0.0570406997414182,0.439103642982201
3093,5,243584,-0.0487055398343081,0.0572671870357922,0.39562563592882
3095,5,245951,-0.0601092829086982,0.0569940549384696,0.292302700556721
3096,5,246143,-0.0595591565879641,0.057079311813225,0.297456010936882
3097,5,246282,-0.0571489686924539,0.0570835887599024,0.317442316851545
3098,5,246808,-0.0303920857271088,0.05822035248995,0.601985035822595
3101,5,249753,0.138937838313678,0.0950178781511878,0.144568320650367
3104,5,251602,-0.0675283028491052,0.0580647245915969,0.245621864578262
3105,5,251756,-0.0736235981548115,0.0574545214075216,0.200885903919841
3106,5,251866,-0.060247977080088,0.057106122549745,0.292138714526725
3107,5,253670,-0.00221584687412052,0.0579748157590532,0.969533200939126
3109,5,254385,0.00114935717383211,0.0572714413589024,0.983999993765775
3113,5,260512,0.0379271847308235,0.0577282639728984,0.511612191163124
3114,5,260909,0.0516086144168287,0.057303630987399,0.368406093003813
3115,5,261182,0.0424372858131569,0.0576405755646064,0.462073737782892
3116,5,261798,0.0488335416125396,0.0571189651015497,0.393161775921763
3117,5,262671,0.0655694599526162,0.0577152985989394,0.25669187182913
3118,5,264790,0.0595806152709896,0.0574932508431401,0.300768658915986
3119,5,265651,0.0321998734452324,0.0570849507560145,0.573065101034332
3120,5,266244,-0.0103129183359217,0.0586076372303345,0.860421998962964
3123,5,268009,0.0308690388728892,0.0571589637476465,0.589498977509251
3124,5,268019,0.0308690388728892,0.0571589637476465,0.589498977509251
3128,5,269900,0.0170485788753124,0.0577193240449898,0.767884611029457
3129,5,271971,0.0184914024391956,0.0574033215768011,0.747543966740808
3131,5,272598,0.00717133714900345,0.0572810613836978,0.900439963494554
3132,5,272758,0.0123500618248001,0.0571923065272867,0.829159850815261
3133,5,273551,0.0187131085925827,0.0574981456403137,0.745028902967684
3136,5,274280,0.0117064966363823,0.0577829424566144,0.839568836401881
3137,5,274601,0.00276593051127971,0.0573828840332284,0.961583060794009
3138,5,277836,0.00686877121788076,0.0573564458032505,0.904744665365576
3139,5,279640,-0.00997449329151587,0.0574056584077938,0.862157976068192
3141,5,283807,-0.00441215692805533,0.0572709925697485,0.938635375163284
3142,5,284696,-0.00344123232276544,0.0580710738854823,0.952779369170503
3146,5,290243,-0.0124819724920558,0.0578141061705377,0.829191649336789
3148,5,293310,-0.0177210721693066,0.0573316865078325,0.757429832213727
3149,5,293706,-0.0188461596002124,0.057155770261971,0.741797080475763
3151,5,302362,0.00217721192247359,0.0580679465317497,0.970112149059892
3152,5,304779,0.0122188159434138,0.0572176353762879,0.831021416365614
3153,5,308710,-0.0269398282834856,0.0582728142498966,0.644147244597158
3154,5,309654,0.0196511813962062,0.0571685033654498,0.7312454240951
3155,5,309985,0.0206024853519202,0.0573471279712966,0.719615967398165
3156,5,310175,0.0328581762783455,0.0576703231814981,0.569203682525691
3157,5,312612,-0.00807898437745092,0.0576066369620283,0.888547206957075
3158,5,313206,0.00433772427006932,0.0571209727718685,0.939510443054479
3159,5,313702,-0.0178946608026115,0.0574257447040723,0.755517919702778
3160,5,314857,-0.0120022066517347,0.0572407889286535,0.834038968233832
3161,5,315976,-0.00496898521839624,0.0579054815065209,0.931664516811472
3162,5,317740,0.00694434681654238,0.0574434049740195,0.903846756504175
3164,5,320971,-0.027258598639286,0.0578136889015497,0.637581853690205
3165,5,321654,-0.0204105501943565,0.058069220103627,0.725433060431065
3166,5,324331,-0.013191375243554,0.058334454738559,0.821228456653356
3167,5,328525,0.0431014253132281,0.0573494969359179,0.45281818007149
3168,5,335406,0.0664672888352582,0.0572192947254474,0.246173189135832
3169,5,335771,0.037004032893842,0.0571306328601358,0.517594119598466
3170,5,336687,0.0402265204197659,0.0571082648201098,0.481654040177176
3171,5,341045,-0.0135780259939778,0.0577817824725604,0.81435429228463
3172,5,341262,0.0120075840981405,0.057365868406822,0.834322440096578
3173,5,342707,0.0310655407734644,0.057124461197755,0.586907234585982
3174,5,342848,0.0199009430923254,0.0576612247271639,0.730197967315076
3175,5,343502,0.0255562223524876,0.0575457282222082,0.657240337889156
3176,5,343588,0.00636689206869051,0.0572013887532739,0.911436482087107
3177,5,346773,0.0346734117232174,0.0583669671913288,0.552853277105768
3178,5,349449,-0.0471452727204776,0.057566472841404,0.413355496253922
3179,5,350876,-0.0043828713435704,0.0575902837126213,0.939379189338534
3180,5,354177,-0.0183751677598226,0.0584889167842403,0.753581345046208
3181,5,357163,-0.0249746527174065,0.0578739980622161,0.666342880174815
3182,5,360584,0.00448988450200172,0.0576866297075138,0.938005530833028
3183,5,363025,0.00990658973401681,0.0589260247529313,0.866585869572849
3184,5,365083,-0.0055037313822407,0.0575638122080593,0.923883812890161
3185,5,366361,-0.0206415713142897,0.0576106615155108,0.720337253995723
3186,5,371014,-0.0197050954760595,0.0572903930065008,0.731087825241728
3187,5,371457,-0.0117812365382987,0.0583630605073139,0.840141525187478
3188,5,372989,-0.0324931747288941,0.058525604606583,0.57911232991248
3189,5,374614,-0.0252769713709828,0.0576395570046732,0.661266662359436
3190,5,377631,-0.0612877905729619,0.0576769467100098,0.288687681281122
3191,5,378702,-0.0736177137495202,0.0590259514140052,0.213147606205912
3192,5,378741,-0.0805744322479192,0.0586986500796389,0.170723460627324
3193,5,379541,-0.0539361649482433,0.0577228611407465,0.350737006335229
3194,5,380460,-0.0405309507460573,0.0579376037081683,0.484661548431077
3198,5,382808,-0.0299720813885773,0.0580348293008703,0.605863599018315
3199,5,384156,-0.0540708591339988,0.0586988759755219,0.357597753986489
3200,5,387695,-0.0473474116130731,0.0577858175851829,0.413133654346428
3201,5,388185,-0.0477124482226478,0.0582809894209049,0.413531427621955
3203,5,391916,-0.050960464961342,0.0576705840428529,0.377487962599633
3204,5,392497,-0.0482490671244266,0.057825260266134,0.404623130094934
3205,5,393006,-0.0409247166676943,0.0578482673380895,0.479754090603863
3206,5,393290,-0.0408568619022625,0.0577518811502257,0.479750506741724
3208,5,396266,0.00261080272163949,0.0581662109435501,0.964224183857573
3209,5,398009,0.00147026097359859,0.057889208647608,0.979751983588401
3210,5,398644,0.0069794001252681,0.0578535324185619,0.904045505791155
3211,5,401545,-0.0271608117201984,0.0574168152266601,0.636472520079985
3212,5,402468,-0.0597658116710725,0.0573468539264955,0.298040909170454
3213,5,403529,-0.0676971409146235,0.0581789834414366,0.245371527186149
3214,5,405417,-0.0506679264169785,0.0576439639292341,0.380009717588716
3215,5,406230,-0.015092833584087,0.0580347060300831,0.794964755196464
3217,5,407785,-0.00229123337601811,0.0575557034291942,0.96826792823482
3218,5,409900,0.0457845943458803,0.0577176977185346,0.428164723674329
3223,5,417297,0.018481295296274,0.057714832260912,0.748992967802552
3224,5,419108,0.052434105991976,0.0575876725731041,0.363175329367689
3225,5,421695,0.0540408469410949,0.0576487255973287,0.349185438438553
3226,5,422560,0.0366989553820497,0.0573762412076448,0.52283495866676
3227,5,424852,0.0610550663955358,0.0572241118721972,0.2867251413548
3228,5,425327,0.0643805876099316,0.0571213509976747,0.260472321109623
3229,5,427844,0.0807446953001117,0.0571795300683888,0.158793821338899
3230,5,430235,0.117376447515752,0.0577509491353729,0.0428553334586026
3232,5,430883,0.0988919265790508,0.0570741168073772,0.0840236154866059
3234,5,431369,0.107656080826671,0.0571695770485878,0.0605087019991143
3235,5,432378,0.115055978374841,0.0585633075835101,0.0502396396236193
3236,5,432587,0.117977497865402,0.0572293690781534,0.0399885451805068
3237,5,434634,0.0771197252199983,0.0571065147992616,0.177735500936505
3238,5,441308,0.0764244818635925,0.0574354021262173,0.184174188012147
3239,5,441594,0.0632514161254806,0.0571833204362713,0.26942933271932
3245,5,451448,0.0621558607480904,0.0577820270519798,0.282798158053587
3246,5,456087,0.0189123135750189,0.0574947552732404,0.742396250971936
3247,5,458086,-0.00664485252420949,0.0574777700287829,0.908029474936517
3248,5,461234,0.00696923144135159,0.0571202349479074,0.902960642527456
3250,5,463004,-0.0887543029451019,0.0574271709051854,0.123118797932745
3251,5,465043,-0.0455001296420597,0.0580274531429206,0.433499142809899
3252,5,467724,-0.0581613330100172,0.0573118195802593,0.310885427187939
3253,5,468076,-0.0567352040072424,0.0575115340287068,0.324562850265045
3254,5,469078,-0.0177476992763903,0.0578493448929629,0.759182809058349
3255,5,469404,-0.017078078672909,0.0581138305478702,0.76902775466675
3256,5,475322,0.0448410218902291,0.0572054324860414,0.43364819189151
3257,5,475607,0.0429301618584111,0.0571405073341862,0.452967455158537
3258,5,475736,0.0390757357828201,0.05709614267222,0.494181234828037
3259,5,478715,0.0665942437656823,0.0577278369095377,0.249448847709252
3260,5,478932,0.0587686378463742,0.0577001868857325,0.309129731015293
3261,5,479996,0.0448219460631323,0.0575491511863512,0.436592016386891
3262,5,482003,0.0550480165465737,0.0572509085858799,0.336947853969348
3263,5,482536,0.0485112408151023,0.0572676542320444,0.397515160872527
3265,5,484954,0.0628738164043172,0.0573009139183124,0.273277079535993
3266,5,486157,0.0567451861100478,0.057229868211663,0.322105543992676
3267,5,486882,0.0641987561260379,0.0584581418090242,0.272865473937526
3270,5,487404,0.0550044647271582,0.0578320321078267,0.342200681262953
3273,5,489636,0.0372378349959183,0.0573643195884522,0.51666594710492
3274,5,490549,0.0437955612343959,0.0571305362085848,0.443839092312242
3275,5,491806,0.0266691069780099,0.0570840576604449,0.640652115167409
3276,5,491888,0.018927110352212,0.0572734742300691,0.741241628401204
3279,5,499612,0.0268653753246135,0.0571035394711078,0.638311401220438
3280,5,502460,0.00619799575743232,0.0575452483466195,0.914289724567812
3281,5,504765,-0.0144021787280639,0.0577798232000897,0.803304909439255
3282,5,504884,-0.00766948124113706,0.0575447460704524,0.894049023115473
3283,5,509836,-0.0107562675190084,0.058153610309612,0.853364260563577
3285,5,511350,-0.000777992875847566,0.0576871098304991,0.989247334772856
3286,5,512696,-0.00324528574339519,0.0581206822090711,0.955503232443907
3287,5,512931,-0.00878038202420883,0.0573239261431166,0.878350685078829
3288,5,514582,0.00853317038834195,0.0573421859088703,0.881787437314849
3289,5,515315,0.0133779867345677,0.0573595539160888,0.815717751023118
3290,5,515397,0.0129406902099886,0.0573053686754671,0.821472219250901
3291,5,515950,0.00422150680580941,0.0573090672525097,0.941320970957815
3292,5,516091,0.0111370387788057,0.0572336067289904,0.845826538848568
3293,5,518207,-0.0100035289136228,0.0573070343676792,0.86152527499746
3294,5,518275,-0.00601701184884873,0.0571474882035056,0.916206154658946
3295,5,519067,0.00833494029874091,0.0574428810595564,0.884715028875842
3296,5,522215,0.0255335783223916,0.0573902023041732,0.656656172065002
3298,5,523232,0.00586144312497655,0.0582120357370625,0.919852714798744
3299,5,524247,0.0678985722079537,0.057727266991036,0.240309209693617
3300,5,524532,0.0429648565478832,0.0573880988401928,0.454553533952736
3301,5,524625,0.03720116177641,0.057390374961569,0.517268889786074
3302,5,525863,0.0771480796590097,0.0573320018189717,0.17928317918556
3303,5,526004,0.0582870838275637,0.057331985934782,0.310011932920518
3304,5,526007,0.0538053239210295,0.057327063392261,0.348594535314953
3305,5,529382,0.043154225568362,0.0574865654652726,0.453343152428952
3307,5,532205,0.046086673768226,0.057535731707374,0.423664888046919
3308,5,532256,0.0409299325281529,0.0571446652007213,0.474309842195191
3309,5,533988,0.0417058814328311,0.0572193884450013,0.466560350856351
3310,5,535074,0.0441040039544234,0.0572913738892794,0.441921940300719
3311,5,537503,0.0674706942934915,0.0572450828539875,0.239339941730043
3312,5,538956,0.0719162490762679,0.0574343941268235,0.211345637202599
3313,5,540169,0.045082484308678,0.0571457296053756,0.430697737163372
3315,5,540682,0.0326280097099645,0.0577471897175234,0.572422673896578
3317,5,542346,0.0205640329912558,0.0573058560471318,0.719924099845911
3318,5,542361,0.0246123344128436,0.0574886430142588,0.668821088906061
3319,5,543103,0.029326640876681,0.0574823774900538,0.61024078382927
3321,5,545826,-0.0099380304538349,0.0572703884493614,0.862335685561285
3322,5,546667,0.03163017839416,0.057291577990052,0.581235203176733
3323,5,547620,-0.00790619578834323,0.0572712851531854,0.89028106405419
3325,5,548310,-0.00472608408785763,0.0577435179172653,0.934815450908362
3326,5,548459,-0.00823759941303365,0.0581415181608986,0.887412113884637
3327,5,548843,-0.0172561612339908,0.0571787983666,0.762987582034178
3328,5,549055,-0.0064604177507977,0.0571950502245337,0.910131120586599
3329,5,549248,-0.00382399618513041,0.0574154988162072,0.946936131779716
3333,5,550708,-0.0438674941971697,0.0580310145194635,0.450194175625937
3336,5,551776,-0.0192377572108281,0.0573003600060594,0.737269889647995
3337,5,552218,0.0014411283486254,0.0577342812629472,0.980099858689595
3338,5,553130,-0.00696169498527149,0.058241641485406,0.904922497191794
3343,5,555454,-0.029643364603129,0.0575479865156902,0.606800727589376
3344,5,555973,-0.0246089145873123,0.0574735400485318,0.668782540621658
3345,5,557406,-0.0230402875442543,0.0573127129883684,0.687919913352543
3346,5,557772,-0.0298118843314005,0.0576306477731729,0.605276182424479
3347,5,558324,-0.0330800072629655,0.0572226940445483,0.563570298030243
3348,5,558514,-0.0344103039570414,0.0575680703919197,0.550401724098993
3349,5,558549,-0.0359801910080888,0.0574017067831352,0.531186356516045
3350,5,559378,-0.0222302272324875,0.0571217567056076,0.697383066933383
3351,5,560042,-0.0351662928070427,0.0574268845571667,0.540689640637595
3352,5,561145,-0.0377645334101032,0.0572597417881255,0.509985348384534
3353,5,561154,-0.0344549724769855,0.0573537621683628,0.548395512936192
3354,5,561160,-0.0344549724769855,0.0573537621683628,0.548395512936192
3355,5,561163,-0.0344549724769855,0.0573537621683628,0.548395512936192
3356,5,561166,-0.0344549724769855,0.0573537621683628,0.548395512936192
3357,5,561193,-0.04401870965089,0.0583606387970482,0.451199930731722
3370,5,561430,-0.031376739506875,0.0580629184657882,0.589267469946647
3396,5,561906,-0.0351151324492241,0.0571908001293637,0.539611028990153
3397,5,561915,-0.0313039091861129,0.0571240925620093,0.584039380623353
3398,5,562065,-0.0207190091381146,0.0574052684497876,0.718371246175459
3399,5,562072,-0.0305518986981709,0.0573463779238025,0.594534423738047
3400,5,562097,-0.0291634052074436,0.0571750176646993,0.610319429312359
3402,5,562116,-0.0249266266597496,0.0571060300881663,0.662742827928038
3403,5,562155,-0.0320415212297596,0.0573991918675979,0.577046324147369
3404,5,562173,-0.0379934211262868,0.0574089901627542,0.508529489347906
3405,5,562264,-0.0219289934506174,0.0572704410094837,0.702022540713621
3406,5,562359,-0.0234460499882262,0.0575069760111571,0.68373526933753
3407,5,562436,-0.0257339466807022,0.0574941226611475,0.654721749888382
3408,5,562451,-0.0301914815890738,0.0574111580190273,0.599300558847854
3409,5,562473,-0.0196567397057576,0.0575109987804461,0.732711592516042
3410,5,562513,-0.0259753322690523,0.057515818936767,0.651819626038754
3411,5,562518,-0.0252053173752693,0.0574179723695005,0.660944901794707
3412,5,562560,-0.029116542914205,0.057250503178279,0.611363344137938
3413,5,562570,-0.0244156889154769,0.0571813191827536,0.669648988662067
3414,5,562582,-0.0324297273853954,0.0572563219037031,0.571484815839961
3415,5,562610,-0.0313565221714366,0.0572580153649849,0.584288292108484
3416,5,562667,-0.024254812689866,0.0571338026860233,0.671440509736065
3417,5,562683,-0.0267857558219893,0.0572189181768834,0.639982234030326
3418,5,562774,-0.0234298139832335,0.0573695209649223,0.683226356248964
3419,5,562846,-0.0187788952599814,0.0580213025033665,0.746390768172362
3420,5,562873,-0.016734845677813,0.0583189741361595,0.774316127771477
3421,5,562888,-0.0430078959361859,0.0577753864658567,0.457130835134231
3422,5,563005,-0.0206516922222776,0.0577002453504329,0.720622022737197
3423,5,563017,-0.0117663259319444,0.057949511793877,0.839217285822592
3424,5,563018,-0.00921095710808734,0.0582269647847578,0.87439708365592
3425,5,563074,-0.032162695364202,0.0583437149181664,0.5818025718969
3426,5,563104,-0.0158209239417606,0.0580379237897004,0.78532293561863
3427,5,563148,-0.0242263621676867,0.057682424088557,0.674744213083302
3428,5,563174,-0.0177519842891256,0.0580901040588082,0.760093955637805
3429,5,563257,-0.0254637553232804,0.0584784981518911,0.663510716971663
3430,5,563299,-0.0353961234645909,0.0577091506563283,0.540037463296407
3431,5,563318,-0.0406420319526672,0.057822205383043,0.482594235088917
3432,5,563324,-0.0216987245258281,0.0579184310860405,0.708151084479355
3433,5,563344,-0.0345110053207175,0.058068743338389,0.552683523971345
3434,5,563347,-0.0385096963180477,0.0581169807000447,0.508003905766565
3435,5,563348,-0.0327968496921854,0.0580933004803567,0.572735191354679
3453,5,563747,-0.0350205982882652,0.0574903054595588,0.542812489048245
3454,5,563755,-0.0357422676715546,0.0572779247744429,0.533020969609524
3455,5,563781,-0.0379991263360873,0.057347420072302,0.508011055171981
3456,5,563837,-0.0342582969013065,0.0578507260329073,0.554106224308662
3458,5,563866,-0.0390100083848627,0.0582191333116551,0.503260955004361
3459,5,563882,-0.0333056216387088,0.0580329809606951,0.566395197204643
3460,5,563899,-0.0315867293089402,0.0580952000964511,0.586986766930764
3461,5,563908,-0.0315867293089402,0.0580952000964511,0.586986766930764
3462,5,563929,-0.0394560929757075,0.0580220571888815,0.496938236092234
3463,5,563964,-0.0433310706122849,0.0572485739108271,0.449618580650755
3464,5,563970,-0.0395655476100015,0.0571095729028431,0.488890205529338
3465,5,564006,-0.0383415874781341,0.0572459706602132,0.503442800675838
3466,5,564048,-0.0501729519980883,0.0573623951479664,0.382350219359782
3467,5,564065,-0.0463971268796982,0.0572182091301378,0.41798069335594
3468,5,564074,-0.0388462026374194,0.0572450069134529,0.497838834641248
3469,5,564097,-0.0515521340692704,0.0573589307258228,0.369391092105474
3470,5,564135,-0.0482450089103107,0.0573670802479033,0.400924130106657
3471,5,564147,-0.0474270743645571,0.0576045893363371,0.410881278038922
3472,5,564195,-0.0572004412502978,0.0575748183364141,0.321148058837839
3473,5,564197,-0.0572004412502978,0.0575748183364141,0.321148058837839
3474,5,564206,-0.0476945722081126,0.0579291976026814,0.410878915976673
3475,5,564212,-0.0533048498922421,0.0577510679881706,0.356632115657733
3476,5,564236,-0.0538031696461934,0.057362206874741,0.348908823907564
3477,5,564252,-0.058075461995628,0.0579876221000943,0.317264006665859
3478,5,564265,-0.0521389603800538,0.0578395511965875,0.367968347910844
3479,5,564272,-0.051693688032938,0.0579222983869064,0.372751124405159
3480,5,564298,-0.0486198200711404,0.0577739644213871,0.40060826041001
3481,5,564300,-0.0520117804055784,0.0577590685619302,0.368470547047205
3482,5,564304,-0.0520117804055784,0.0577590685619302,0.368470547047205
3501,5,564535,-0.0462692393353379,0.0580347029141395,0.425831056939105
3505,5,564590,-0.0509023817353522,0.0584343204062168,0.384289292827942
3506,5,564680,-0.0527188750485748,0.058169475788471,0.365396386325451
3532,5,565093,-0.0471508330922326,0.0573026832671922,0.411155543516186
3533,5,565120,-0.0485306686412815,0.0574624880672662,0.398927110975596
3534,5,565122,-0.0466556165373593,0.0575546966116392,0.418123827365434
3535,5,565125,-0.0466556165373593,0.0575546966116392,0.418123827365434
3536,5,565208,-0.0503162339273656,0.0575349025450106,0.382422061351718
3537,5,565243,-0.0595296849686658,0.0573461789837126,0.299945263308849
3538,5,565254,-0.0592919452379793,0.0575734463326624,0.303786086539944
3540,5,565293,-0.0363704740491067,0.058375559133852,0.533658682211608
3541,5,565315,-0.0428041350198021,0.0582774394041616,0.463138408212612
3550,5,565448,-0.0565981620724673,0.058349138280351,0.332714923182767
3551,5,565475,-0.0443924847260629,0.0584464616761404,0.448035910271947
3552,5,565507,-0.0427793217756584,0.0581944884553259,0.462760895711738
3553,5,565512,-0.0459907146043763,0.058274387057025,0.43051917122319
3555,5,565639,-0.0507450309366453,0.0572313145119002,0.375862688205757
3556,5,565651,-0.0468833455535052,0.0571668958189968,0.412704799490437
3557,5,565675,-0.0484910497030035,0.0571495532089934,0.396737937836082
3565,5,565834,-0.013324415575564,0.0584052608980401,0.81967163402659
3585,5,566542,-0.0694639723910584,0.0580345171081185,0.232132230394856
3586,5,566565,-0.0565849502904134,0.0577422267509298,0.327778036693149
3587,5,566568,-0.0565849502904134,0.0577422267509298,0.327778036693149
3588,5,566580,-0.0561983852636312,0.0576623656503341,0.33042056194231
3598,6,16905,0.00750869398123745,0.0573316974651629,0.895874176952101
3599,6,18881,0.0280698259114848,0.0578125892366647,0.627600674033976
3603,6,22804,0.0455545051562892,0.05719840807533,0.426317671255883
3604,6,23172,0.0163723147565316,0.0578957879628509,0.777504034471225
3605,6,23564,0.028863464507444,0.0573052428030146,0.614800931990091
3606,6,26594,-0.00296018540895115,0.0573474008381082,0.958861894236372
3611,6,27767,0.0126182806792614,0.0575656930685492,0.826622555277694
3612,6,28811,0.0186602607714074,0.0573199491499302,0.744961008384325
3613,6,28916,0.00542529256356282,0.0572490462338227,0.924554054492777
3618,6,30322,0.000734452373365849,0.0570945178487254,0.989743723860489
3621,6,32438,0.00528148715332901,0.0579016631885063,0.927373673201407
3622,6,35840,-0.000810231876640741,0.0577454406198335,0.988813098256574
3623,6,36181,0.00100884350869098,0.0573258059254455,0.985969160956905
3624,6,36236,0.00515495225765489,0.0574868933317347,0.928598894545169
3625,6,38641,0.0191088154018685,0.0576435152770787,0.740463686310447
3626,6,39419,0.0198614721626567,0.0579188938826152,0.731863733969972
3627,6,39566,0.0088004578319367,0.0572804179650137,0.877982841237686
3628,6,39609,0.0122500140311615,0.0572912998272038,0.830811034231912
3629,6,40630,0.00291474695144031,0.0571212286792035,0.959332559999405
3630,6,41068,0.00375588716587949,0.0575201669012666,0.947974592980699
3631,6,41221,0.00975080689195409,0.0574696570914759,0.865367814688643
3632,6,41296,0.0215675312571731,0.057283509092106,0.706767652503782
3633,6,41435,0.0152891225636866,0.0573200550096367,0.789830861920954
3634,6,41573,0.0178197000272945,0.0571405146854168,0.755332909561983
3635,6,41626,0.0183107997877834,0.0573902740005028,0.749871592498002
3636,6,42992,0.0137987034994461,0.0572319641507436,0.809616548944069
3637,6,45282,-0.000997373939807061,0.0571214146823878,0.986079032481691
