SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2037,4,547460,-0.0767681598112223,0.150629505340269,0.610615933750336
2041,4,548101,-0.0384960450307383,0.15201055240871,0.800225639833078
2042,4,548356,-0.06764723894501,0.151117355406847,0.654682517106035
2043,4,548896,-0.0887452220032729,0.153321163415141,0.563080356494792
2044,4,549461,-0.0501149925726138,0.153559177061768,0.744348257006693
2045,4,551365,-0.103651160153887,0.153810445580247,0.500822933850794
2048,4,554056,-0.100169841575707,0.152785643299888,0.512493528548248
2049,4,554792,-0.0784999831381115,0.151145721374951,0.603830859336071
2050,4,558812,-0.138350833614057,0.150737484882369,0.359336457042526
2051,4,559258,-0.00939165015637294,0.151431337710637,0.950582643563873
2055,4,562709,0.0848211870765097,0.150871208089451,0.574330285808275
2056,4,563928,0.00495042494219183,0.150752482205829,0.973822255291651
2057,4,564066,0.02497908200915,0.151989258734339,0.869551512500142
2058,4,565447,0.0300705471956994,0.150710897810525,0.841967203410675
2059,4,567144,0.00256921913120577,0.150296474485969,0.986371011318012
2060,4,567417,-0.0171604270236857,0.152434659711826,0.910431000848547
2064,4,571075,-0.0459624114977197,0.150756676503887,0.760638656563689
2065,4,572183,-0.0496970305217333,0.150753319918284,0.741853956460096
2066,4,573409,-0.0613527809255023,0.151144173351856,0.685045680837691
2067,4,574801,-0.110719925680781,0.151461334397559,0.465257269491765
2068,4,575378,-0.0630113413714988,0.150344130923017,0.675387680270003
2069,4,575468,-0.0730505747931017,0.150726383921976,0.628220368053356
2073,4,576758,-0.164692544488803,0.152489298245444,0.280867552865202
2074,4,577415,-0.0590835652184586,0.150381749130203,0.694637486755955
2075,4,577658,-0.0707129635138821,0.152645146569382,0.64347019051072
2076,4,577740,-0.0458914006611446,0.150589087829397,0.760739309633683
2077,4,578506,-0.0141120625146714,0.151588593186927,0.925881308993463
2078,4,578512,-0.00372414294202736,0.150776393254075,0.980308391291588
2079,4,579070,0.00816810474473341,0.150938112571845,0.956873685940704
2080,4,579494,-0.0128406509108032,0.153317200484644,0.933300937639959
2081,4,579699,-0.0994334171154632,0.151687307554345,0.512562733061363
2082,4,579809,-0.115419027429256,0.151713622941201,0.447302895662787
2083,4,579869,-0.0962310226761649,0.150209239020845,0.522168037404982
2084,4,580657,-0.0721412711707064,0.15098558880121,0.633086609033755
2085,4,582525,-0.178594257100933,0.152656267195318,0.242826033381228
2086,4,584486,-0.208623654302576,0.150184730284513,0.165673873943768
2087,4,584912,-0.194765607815362,0.150538054714373,0.196581603011188
2088,4,588662,-0.201562116339105,0.152841361104786,0.188101983471349
2090,4,590025,-0.170001629660356,0.151518177390084,0.262629996019208
2091,4,590826,-0.224851080933281,0.151059072501314,0.137512480102373
2092,4,590885,-0.177871042662332,0.153529153622862,0.247423252888601
2093,4,590984,-0.170055581354534,0.151440169190899,0.262233533266376
2094,4,591356,-0.184929068959094,0.153461200789963,0.228989597609328
2095,4,591435,-0.159354882023994,0.151987244767418,0.295136963391316
2097,4,591983,-0.207642526679253,0.151994310330186,0.172770833862043
2100,4,592839,-0.209114493755057,0.154529876183127,0.176848054855419
2108,4,593676,-0.225611329464837,0.151958761127785,0.138518929537605
2109,4,594369,-0.201589155638204,0.150884938817299,0.18239502575894
2110,4,597710,-0.171883393241086,0.151759853483123,0.258150477806503
2111,4,598800,-0.153257652381432,0.151656447601235,0.312920149626432
2112,4,600513,-0.0767188779974711,0.1515148713227,0.612930194413333
2113,4,604043,0.0122779655951164,0.151138433986315,0.935299868418432
2114,4,605641,-0.0786156265200337,0.153145260031833,0.608034458279306
2115,4,605918,0.026028383518888,0.152740942279551,0.864786366384439
2117,4,608349,-0.0531160648058409,0.151849345353463,0.726701529845131
2118,4,608355,-0.0313218087581053,0.151538944237806,0.836369979365294
2119,4,609905,-0.0292589309789428,0.151808071232014,0.84727630416201
2120,4,610797,-0.0648971467863677,0.151722071039476,0.669103414437211
2121,4,611309,-0.0584987129215661,0.152117158396033,0.700792383187393
2122,4,613791,-0.0602467709318479,0.152017405959783,0.69211215234199
2123,4,614738,-0.0445247344539845,0.152178313727898,0.770013074740782
2124,4,618428,-0.048237285134363,0.152725646318981,0.752308539786661
2125,4,619541,-0.0537828121707412,0.152333032138472,0.724253643264547
2126,4,620206,-0.112039001679713,0.153202711753963,0.465073686952915
2127,4,620786,-0.0995203176541426,0.155048155877197,0.521376028014305
2128,4,621613,-0.108915138999132,0.154700300313992,0.481872269848051
2132,4,622259,-0.228769680050329,0.153426949382542,0.136837253629818
2133,4,622563,-0.150541823103056,0.150890086909513,0.319112165891732
2134,4,623642,-0.201525567144471,0.151408651038173,0.184046609239471
2135,4,624555,-0.165115114507217,0.151314895334146,0.275928252453113
2138,4,629973,-0.145147526745287,0.151590165719784,0.338970438054132
2140,4,631409,-0.124801686338419,0.152328336438199,0.413171508686926
2141,4,636237,-0.0885985495267041,0.152411247662293,0.561400907691594
2142,4,636347,-0.0639732357725643,0.15239444005201,0.674896289590921
2143,4,636391,-0.0567312137451623,0.153166405744078,0.711314511340195
2144,4,636810,-0.127735015329185,0.152406576625796,0.402530383581716
2145,4,636879,-0.0715828212736362,0.152588355566667,0.639270789646563
2147,4,638340,-0.0793827493155165,0.153751342605141,0.6059639356712
2148,4,639037,-0.0587465703276169,0.153705579207051,0.702541579102158
2149,4,641585,-0.0741656078647702,0.152473755903662,0.626974398101859
2150,4,641978,-0.0491761420122256,0.152064127828576,0.746590779222875
2151,4,642192,-0.0888583498794828,0.152178436857784,0.559654501100815
2152,4,643795,0.0106083798252721,0.152221444951948,0.944479510700335
2153,4,644586,-0.0217521146068161,0.151607822287953,0.885995971293792
2154,4,645245,-0.0551631275597438,0.151237451687581,0.715520062750377
2157,4,657631,-0.0320539806805207,0.151515539259094,0.832575735304922
2158,4,660338,0.0170181052379245,0.152429782567033,0.911167917568049
2159,4,663656,0.0170356625647233,0.15144634143614,0.9105016449275
2160,4,664068,-0.0114131765976094,0.155106296189408,0.941383926821843
2161,4,664414,-0.0867676071924818,0.152621684120943,0.57004729328321
2162,4,664456,-0.108622493423568,0.152750650981964,0.477485766224184
2163,4,665001,-0.106126656536066,0.153030784964243,0.488452676128442
2166,4,667986,-0.0654291416338468,0.152675331985838,0.668511508879846
2167,4,667994,-0.13042506271881,0.152809253231577,0.393952298214777
2168,4,668101,0.00295972595576588,0.15154803198832,0.984429376535638
2169,4,668118,0.0108057949938487,0.152523761159833,0.943559936320854
2177,4,671424,0.0266895821288828,0.15197501692403,0.860694582391769
2179,4,672752,0.0227455857426745,0.15461500592997,0.883128301104405
2180,4,672865,0.0376828751229868,0.152459904699256,0.804923595376477
2181,4,673119,0.0450387369847014,0.155695410151982,0.772541018524294
2182,4,674432,0.0481212574086727,0.153888038072137,0.754690937418731
2183,4,675810,0.0124393288359058,0.152750742645943,0.935141792570881
2184,4,675982,0.0308508558510637,0.15355217110096,0.840881150922568
2185,4,677658,-0.00527864345662232,0.153753535949588,0.972631931123483
2187,4,679438,-0.0163369268790825,0.15159885356788,0.91424397706878
2188,4,679624,0.00103778237904528,0.152149009725081,0.994561661034707
2189,4,680423,-0.0276338864213247,0.15231106421993,0.85613373894524
2190,4,680477,-0.00330370992855156,0.152131789881925,0.982686686577387
2191,4,680490,0.119279968540556,0.154977504812729,0.442016385441246
2192,4,681327,0.0650023738511024,0.153078441899038,0.671361897480566
2193,4,681488,0.138929433664141,0.152509909436298,0.362941508728251
2195,4,682178,0.203276113809994,0.153268955078162,0.185607521659968
2196,4,687169,0.188814481034342,0.153382004607258,0.219139412805558
2197,4,687895,0.210167071655771,0.15250495661272,0.169045317943947
2200,4,689337,0.160467795778372,0.152318877013611,0.292832882387332
2201,4,692323,0.272106274976558,0.151947266864246,0.0741830433747554
2203,4,694335,0.24574433076854,0.151686586075787,0.106108147729568
2204,4,694920,0.169948632774869,0.151653627225375,0.263204317080906
2205,4,695803,0.162527750232426,0.151629104363293,0.284507539422163
2206,4,696549,0.165431828838656,0.151780163501568,0.276481426265449
2207,4,696696,0.15592630012206,0.152365604521177,0.306834004140591
2208,4,697690,0.115730331879535,0.151527066328652,0.445520371052983
2209,4,698189,0.12164008705337,0.153108081427482,0.427454479018166
2210,4,698339,0.15559803831218,0.151861002127869,0.306249679940425
2211,4,700036,0.107923455456218,0.152735914248861,0.48028017102698
2212,4,700250,0.127541709052284,0.153008194639536,0.405091907495123
2213,4,700621,0.172215213414372,0.153149955820045,0.261570315812838
2214,4,700855,0.17828000405674,0.154848148682038,0.250379209751855
2215,4,703521,0.214962824902919,0.15498740455502,0.166326162524092
2216,4,705139,0.126519674265481,0.152603674504876,0.407623023584289
2217,4,706032,0.227526048023961,0.151511882368169,0.134067451595826
2218,4,707926,0.236640623834699,0.152153812583015,0.120777272933197
2219,4,708514,0.260135281176936,0.154025672262595,0.0921200039568743
2220,4,709553,0.197529561799334,0.152039885761529,0.194724688615056
2221,4,710109,0.197529561799334,0.152039885761529,0.194724688615056
2222,4,710130,0.190123833076353,0.152642987109828,0.213757286762142
2223,4,710388,0.208705790333879,0.151979090065895,0.170545210510395
2224,4,711314,0.262794318104862,0.152922613386602,0.0865860590955482
2225,4,712914,0.193497275240734,0.152210119623351,0.2044763629298
2226,4,712924,0.204807496494834,0.15201260384197,0.178745864443664
2227,4,713335,0.209196452153867,0.152151277616832,0.17002703756665
2228,4,713520,0.1503968747702,0.152064668266682,0.323324752915718
2229,4,713555,0.181143332425379,0.153888315974267,0.239945043064116
2230,4,719215,0.130196878825337,0.153597552970503,0.39720758911457
2232,4,721638,0.229011498573791,0.151630531693326,0.131854910175996
2233,4,722056,0.156399037146021,0.151303580771562,0.301994806945111
2234,4,724885,0.176548194912157,0.151933413001352,0.246016317046949
2235,4,727323,0.257546603532527,0.153879569120266,0.095077471069733
2236,4,730263,0.24462380363444,0.1536559606284,0.112274615682455
2237,4,732758,0.10547507233396,0.207021227125992,0.610727741628741
2238,4,732994,0.25440201601371,0.150624904225383,0.0921068581085587
2239,4,736459,0.284099804288079,0.150019963779081,0.0590760549500429
2240,4,736615,0.311642336193817,0.150659548948948,0.03931884711352
2241,4,736769,0.193251455740865,0.152064088707541,0.204616977774832
2242,4,736908,0.223406706565498,0.151602721446412,0.141471708303894
2243,4,738776,0.204815959872546,0.150717343008903,0.17503294234729
2244,4,741699,0.222429231484126,0.151171185199486,0.142081097242932
2245,4,741737,0.264074706497819,0.150693730623048,0.0805743796126213
2247,4,746943,0.265637945626904,0.150603753122561,0.0786272250960428
2254,4,749708,0.295929325353061,0.149625736980323,0.0487289769352213
2256,4,755257,0.160497028038727,0.150402118271602,0.286647152513947
2257,4,756788,0.262531897022162,0.150488924255479,0.0819376763462224
2258,4,756811,0.25082013250568,0.150641920630763,0.0967982306311526
2263,4,760553,0.25082013250568,0.150641920630763,0.0967982306311526
2264,4,760734,0.240404197082195,0.153008001357862,0.117035064736206
2265,4,762727,0.2755325125494,0.151106088681316,0.0690826840957854
2266,4,764905,0.23845805075693,0.150834025085888,0.114789585070397
2267,4,765852,0.231261111295571,0.151544843729899,0.127899262362528
2268,4,767117,0.181663332969247,0.151354593730956,0.230847168048236
2269,4,769065,0.242102708251109,0.150426077799128,0.108412648144683
2270,4,769779,0.111061429879246,0.150397914376106,0.460731343432143
2271,4,769848,0.356312546179574,0.150013063798776,0.0180725381992446
2272,4,769943,0.321681269162029,0.151493889096784,0.0344160141752228
2273,4,778367,0.335292134786131,0.152511601683837,0.0285641299860379
2274,4,778573,0.223007853014955,0.151314779542213,0.141426394254609
2275,4,781689,0.284402264753234,0.151480307225357,0.0612757964984213
2276,4,782125,0.232586565680669,0.149992205030109,0.121879789452225
2277,4,782960,0.254294075504366,0.15052417487273,0.0920276284927362
2278,4,783543,0.2733654229196,0.149790102505251,0.0688475254937997
2279,4,784282,0.344707242305395,0.150451721310987,0.0225434385787869
2280,4,789241,0.322211951431862,0.149629309476238,0.0319639365155262
2281,4,794376,0.314542232026158,0.15042627657732,0.0372421252632243
2282,4,794951,0.31507627542294,0.150660011126343,0.0372150014011075
2283,4,795775,0.293504216724808,0.151418793609808,0.053376198230237
2284,4,795937,0.321110237244239,0.152368190692258,0.0357823168745843
2285,4,797067,0.301137010586266,0.151808208817395,0.0480672491754403
2286,4,797405,0.302386774556501,0.153029885470844,0.0489332645133359
2289,4,802519,0.299846726169343,0.149446819608151,0.0455783562040154
2292,4,808113,0.32133201716374,0.149736312262042,0.0325554718555365
2295,4,811690,0.341718478736016,0.149826898171044,0.0231583349679336
2296,4,812053,0.309429248009488,0.149626976619702,0.0393676298415459
2297,4,814423,0.352130328970182,0.14956395618441,0.019100862682579
2299,4,816707,0.351250636321345,0.149115006653885,0.0190408100988903
2300,4,817314,0.333972627865093,0.153004536421753,0.0297116957636607
2301,4,817489,0.404942908236591,0.150464137861035,0.00745632674835697
2302,4,817645,0.339528301105598,0.150047141965478,0.0242544331309183
2303,4,817729,0.341962278031763,0.149606813090471,0.02286161977096
2305,4,820654,0.369537742000944,0.150064323001415,0.0142730475716101
2306,4,821138,0.253001501160793,0.150962022849627,0.0946376974327845
2307,4,825050,0.290146587260367,0.149911807070609,0.0537336198096859
2308,4,825273,0.301846577485834,0.149846350013518,0.0447283462557119
2309,4,826151,0.238542766689478,0.150420596026906,0.11367131732645
2310,4,826324,0.320617653789102,0.149970986985057,0.033214104896359
2313,4,831973,0.269466474879126,0.152979506875683,0.0790271256105182
2314,4,832289,0.260559298091952,0.149655346529074,0.0825438802992829
2315,4,834790,0.294117637038495,0.149714432777695,0.0502534245295938
2316,4,835165,0.257296238311795,0.15012941440022,0.0874378810698163
2317,4,835337,0.206785008404738,0.150524960262542,0.17038827271537
2318,4,838720,0.294036048049787,0.151408479399264,0.052931671031057
2319,4,839960,0.27656523802566,0.153351625338062,0.0721667632390812
2320,4,842152,0.252937967088986,0.153207662642935,0.099638418157573
2321,4,842326,0.260802737291494,0.150938987145855,0.0848863531112215
2322,4,842566,0.282728237741976,0.151277760109825,0.0624598533918615
2323,4,843045,0.23815219521547,0.150393573790545,0.11419699346986
2324,4,843203,0.210060244088402,0.152514093168298,0.169286959381366
2325,4,843659,0.194535971242502,0.15238968495247,0.202593563647028
2326,4,843707,0.225712892736542,0.150012446345346,0.133313990428566
2327,4,843818,0.308157779442684,0.151348625733175,0.0424885405460004
2328,4,843920,0.224095900080991,0.150261027588814,0.136755507210957
2329,4,843927,0.191310471539647,0.151668294480724,0.208006985001169
2330,4,844384,0.220639157823274,0.151540733878261,0.146288985094192
2331,4,844958,0.0622838973295812,0.1516268855699,0.681489836732769
2332,4,845665,-0.00990467128997305,0.150916318207169,0.947709380539143
2333,4,845722,0.0209567626202091,0.150490951757225,0.88932729934287
2335,4,846867,-0.0500671322469616,0.150710114480312,0.739929243331238
2336,4,847743,-0.0588654230518966,0.150498014295138,0.695931547752414
2337,4,847796,-0.134680736339262,0.152053615936524,0.37635790496292
2338,4,847822,-0.0512543722760548,0.150751842760703,0.73406500695577
2339,4,848136,-0.0412795074577964,0.151593900728289,0.785548085306915
2340,4,849577,-0.104287265120143,0.151561512837732,0.491850902841753
2341,4,850450,0.168144546053093,0.152399319317403,0.270641708380627
2342,4,851053,0.11972973347344,0.150570331673459,0.427046156063188
2343,4,851208,0.127907495970667,0.15141328610308,0.398818459950218
2344,4,851282,0.131995618560839,0.150555570479454,0.38123303571811
2345,4,851750,0.11278409269146,0.151026592309023,0.455691644001345
2346,4,852621,0.094721336490055,0.150649337823579,0.529916913394672
2347,4,855191,0.16892789424993,0.150536844013163,0.262552974813255
2348,4,855322,0.217337847300114,0.150308243357015,0.149079138165215
2349,4,855709,0.217677449995339,0.152434014649028,0.154172796042363
2350,4,856696,0.123713128495855,0.150691117288206,0.412216514837439
2351,4,857609,0.12314256752412,0.151014478361505,0.415372912517006
2352,4,857970,-0.223168560203774,0.242639018911492,0.358328644384504
2353,4,858371,0.409840734636084,0.150120504376971,0.00664941101405683
2354,4,861346,0.385830946617039,0.148877458170393,0.00994960879685092
2355,4,861441,0.409010920063916,0.149989846151936,0.00671195856990614
2356,4,861470,0.381885312634494,0.150938577837907,0.0118381746627297
2357,4,861549,0.424871773973987,0.149532032696872,0.00475322171402176
2358,4,861716,0.430174056003224,0.150752957176744,0.00457904424355002
2361,4,863847,0.412133927018703,0.149560171289677,0.00616163925346706
2362,4,863856,0.405781288324842,0.151794968175722,0.00786159322833799
2363,4,864546,0.407673990271445,0.1497915980726,0.00681857919181853
2366,4,865297,0.345243178909181,0.151988320628057,0.0237174696882522
2367,4,866929,0.385926870837343,0.151146579029139,0.0110897125705725
2368,4,867989,0.403711654254864,0.149389385234667,0.00721641018923032
2369,4,870200,0.363517276861575,0.149693536681058,0.0156641222646742
2370,4,870855,0.313527665940914,0.151960160921747,0.0398222415942882
2371,4,871120,0.433849526250725,0.150012770526155,0.00406417521812595
2372,4,871373,0.375655610870043,0.150262436379051,0.0128725382968838
2384,4,884500,0.367358501764934,0.149993315707389,0.0148042806625019
2385,4,884706,0.350865704952879,0.149432278516372,0.0194263523514591
2388,4,888476,0.346387095638641,0.150177015877559,0.0216598549380407
2389,4,889739,0.29124902495038,0.150843243714821,0.0543076059675474
2390,4,889957,0.273551115075198,0.151839487015888,0.0724645272598507
2391,4,891344,0.291012820755182,0.150238079750991,0.0535415876818718
2392,4,891466,0.310168164238269,0.150129470339138,0.0395572278035271
2393,4,892444,0.328061074042144,0.151210333071078,0.0307063131673034
2395,4,894785,0.322449656091209,0.149399002973513,0.0315773201345688
2396,4,896181,0.401776002687773,0.149436755306091,0.00751542276017178
2397,4,896785,0.417124352884412,0.150239276458636,0.00578954757041317
2398,4,903873,0.2833695353029,0.152281507750042,0.0635998552018994
2400,4,906490,0.313789719615877,0.150281870753116,0.0375134882832
2401,4,908655,0.264544067355239,0.150236190508092,0.0791288656553967
2402,4,909027,0.223631910326451,0.151242762471144,0.140131284222643
2403,4,909524,0.197721072516261,0.150895821664194,0.190941208703144
2404,4,910018,0.181140144425699,0.150769571982685,0.230387172932264
2406,4,911766,0.195297668913312,0.151576897237283,0.198436833989468
2408,4,912509,0.223454945114338,0.150836280210714,0.139381337344897
2409,4,912557,0.0900763201569861,0.150425810172526,0.549684362820592
2410,4,913736,0.0433663216038745,0.151977546898327,0.775545737386405
2413,4,914902,-0.0565538242460055,0.153635990192162,0.713017281459696
2414,4,914952,0.0379778511006829,0.154142411567714,0.805530070023043
2415,4,915199,0.0858909330778941,0.15330068460065,0.575645524970609
2419,4,916142,-0.000499545775885457,0.152222489797486,0.997383455194117
2420,4,916254,-0.0168085612057119,0.151133600648189,0.911507817427763
2421,4,916444,0.0659182542128458,0.151364972210303,0.66347140998957
2422,4,917149,0.123370630197779,0.15186782535561,0.417135287661637
2423,4,917833,0.115988324491724,0.15145016433764,0.444276491554404
2424,4,918606,0.118506595112258,0.151235583739439,0.433806527640021
2425,4,923675,-0.0129062475846463,0.151353450827099,0.932093303540423
2426,4,924091,0.0758315225905226,0.150949343651911,0.615724697518513
2427,4,924619,0.0950742178902447,0.151505970887033,0.530718982710172
2429,4,926384,0.0734605166633405,0.151449306626342,0.627941604936514
2430,4,926385,0.11695850417675,0.151032007088214,0.439215312279882
2431,4,926405,0.0756594743785101,0.150275628041222,0.61494693839525
2432,4,926695,0.0233530419532704,0.151349905874812,0.877462669602394
2433,4,926907,0.0273177191943558,0.150523601195595,0.856091362755038
2434,4,927194,0.0842222504617502,0.150447267815663,0.575962433549452
2435,4,927218,0.0546168189314229,0.151788224987828,0.719195045302908
2436,4,927223,0.115918204469874,0.151484232466344,0.444654044910443
2437,4,927509,0.0152864214917269,0.151068134812054,0.919457940853424
2438,4,927559,0.142301250748515,0.152382368278212,0.35102306321294
2439,4,927577,0.0896823118800837,0.151382268246492,0.553946763154829
2440,4,928575,0.0798504844044455,0.152777346370153,0.601539308163531
2441,4,929694,0.165138845340598,0.152235586244381,0.27876891496102
2442,4,930648,0.1530454632743,0.151832869340377,0.314151433850862
2443,4,930822,0.096470890455552,0.151959613640225,0.525940376230315
2444,4,930823,0.126737637417458,0.153948167357671,0.410922357479965
2445,4,930964,0.0730798945945345,0.151215930796235,0.629195333681005
2446,4,932727,0.101081444103637,0.152567035119771,0.508058885112221
2447,4,934187,0.0522499108068298,0.151240382320526,0.729942387517689
2448,4,934911,0.0952899413597051,0.15222264956641,0.531725674650774
2449,4,936493,0.014336285082826,0.152487199406754,0.925149534335737
2450,4,936521,-0.0426047959202115,0.151378999233252,0.778534351775751
2451,4,936663,0.0170870971478976,0.151816981679023,0.910450802184076
2452,4,937563,0.0149870137109249,0.151446955001254,0.921227128020038
2455,4,938323,-0.0516494950738391,0.150995020412627,0.732508607024202
2456,4,938510,0.0197670450789746,0.152502728651096,0.896942764131189
2457,4,938617,-0.129432688070878,0.151003179714718,0.391942382345268
2458,4,941039,-0.0444238027752835,0.151591382831219,0.769656388638545
2459,4,941936,-0.0488191257509382,0.151972861949739,0.748221805059978
2460,4,942067,-0.0120284732296869,0.150708521127347,0.936431348816081
2461,4,942069,-0.0369975988307727,0.150274200114221,0.80567004433915
2462,4,942533,-0.0395805701550588,0.151116767830127,0.793535549313976
2463,4,944445,-0.0544815303756001,0.150474253183602,0.717519757612236
2464,4,947317,-0.0815190677993784,0.151069156887899,0.589803307861245
2465,4,948413,0.11704971981319,0.15125568328805,0.439535450549502
2466,4,949523,0.0664983122032924,0.150913968994726,0.65974536664694
2467,4,950108,0.0597635051596989,0.150905217819975,0.69231965969482
2468,4,953287,0.110352705887584,0.151673210289579,0.467359824011227
2469,4,956734,0.100561079280637,0.152338477278507,0.509609822896595
2471,4,959283,0.103706767880819,0.150818653464237,0.492140129300071
2472,4,960412,0.188426785304669,0.152411429411762,0.217167736469196
2473,4,960833,0.273198775107802,0.150647646590524,0.0706045561275558
2474,4,961744,0.262946674813396,0.153134542766613,0.0868387940292303
2475,4,962979,0.233895726053182,0.152365946614258,0.125657035035055
2477,4,964930,0.248651684858935,0.150652104075368,0.0997295853270133
2478,4,965160,0.254842318890984,0.15019388359311,0.0906243788399633
2479,4,969630,0.276160572337598,0.152397878059717,0.0708199185990919
2481,4,973283,0.309606345894852,0.15030282394487,0.0401423440510285
2482,4,974042,0.298187154338596,0.150324759127363,0.0480726062418242
2483,4,974632,0.283027110961534,0.151088838110819,0.0618600733025869
2484,4,974689,0.294767594657194,0.151933150140254,0.0531619733323
2485,4,974731,0.23880381909504,0.149758133733434,0.111697366126455
2492,4,975090,0.232392880061907,0.150210996670857,0.122732829265343
2493,4,975108,0.263825927943607,0.15112865040529,0.0817323714563225
2496,4,975252,0.257638321493579,0.150352955280114,0.0874880843174229
2497,4,975354,0.378020947350771,0.149579682836675,0.0119329109141388
2498,4,975573,0.293038232902362,0.151093483284319,0.0532430119622188
2499,4,975702,0.219897758024314,0.151481422532903,0.147487549799394
2504,4,976707,0.220516772958325,0.152847474747856,0.149984854093397
2505,4,977037,0.187531975657818,0.151740396997509,0.217327265775632
2506,4,977428,0.21763113524528,0.151490695282947,0.151718096862962
2507,4,979983,0.234298662865447,0.15051869951299,0.120459563648176
2508,4,980596,0.206255549120393,0.153557993824571,0.180077602206663
2509,4,980779,0.169353972050337,0.151272546572097,0.263675781832476
2510,4,980835,0.243658156075618,0.150276360806713,0.105824612156511
2511,4,996583,0.235177671936032,0.151612382389781,0.12175527543717
2512,4,997624,0.29553587588184,0.151256283719394,0.0515054002364802
2513,4,998174,0.298186579024965,0.150057596070846,0.0476785748503721
2514,4,1112991,0.318448140357833,0.150074332755589,0.0345391855917766
2515,4,1118719,0.318961423405847,0.150392640214677,0.0346304922352335
2516,4,1123519,0.268788504353145,0.150830069470096,0.0755986362788727
2517,4,1123610,0.194077682186343,0.150375732081354,0.197680713940586
2518,4,1123959,0.216354517029531,0.151148803719103,0.153200116340405
2519,4,1126543,0.165854063245134,0.152076912948289,0.276195743106291
2520,4,1127480,0.0930440852462113,0.150432544098868,0.536637865285694
2521,4,1133634,0.202790411039045,0.150365826805401,0.178314976642069
2522,4,1137173,0.243250133551186,0.150624042959308,0.107215179239705
2523,4,1138274,0.209593827117555,0.150994098646369,0.165984196875843
2524,4,1138987,0.218522712824441,0.149860031529319,0.145680394986694
2525,4,1141284,0.291020334544732,0.150994494811547,0.0547372931348838
2526,4,1144564,0.3767678345194,0.152459564909647,0.0139349924956456
2537,4,1156518,0.312176064074403,0.150002201861928,0.0381411862139516
2538,4,1156658,0.307839449744759,0.150245496294613,0.0412098806730711
2539,4,1156839,0.394085012180796,0.150782845924917,0.00934299908781837
2540,4,1157271,0.355206151907912,0.14932196383527,0.0179006242733904
2542,4,1161556,0.344405904487106,0.149917878267596,0.0221864246408694
2543,4,1166231,0.261068370885216,0.15032658853212,0.0833169928322978
2544,4,1171385,0.225753921228947,0.14990073075309,0.132955606463188
2545,4,1171794,0.168138402285904,0.151276387829714,0.267124698701752
2546,4,1171863,0.193087036603862,0.150143778666971,0.199280989575258
2547,4,1172380,0.0530628495903774,0.152847581696941,0.728676607274374
2548,4,1172576,0.0528919509437756,0.15397743360008,0.731423405752782
2549,4,1172914,0.148277735256037,0.150122272134435,0.323969696012563
2550,4,1173839,0.0915232182277455,0.150451783310568,0.543364751604752
2552,4,1175150,0.187424193931731,0.15102591396339,0.21542730273522
2553,4,1175327,0.177341696386747,0.150707998416594,0.240098610557976
2554,4,1175949,0.256976543857417,0.151136471762508,0.0899562902160169
2556,4,1176852,0.290477995563187,0.150716112831453,0.0547421018541831
2558,4,1181165,0.22302413355686,0.150561209289857,0.139422554959126
2559,4,1184872,0.288909100273529,0.149993942610477,0.054889829988379
2561,4,1189750,0.0744039224137971,0.153297640650545,0.627724958330852
2562,4,1191476,0.133165599994973,0.15060984266199,0.3772030460535
2563,4,1191692,0.167452378873648,0.150940556531354,0.268015931991123
2564,4,1191935,0.196519111460487,0.150131163622723,0.191391645246489
2565,4,1197131,0.291306630757612,0.150780861684782,0.054161124936706
2566,4,1197837,0.252918309812278,0.15032526529142,0.0933612747985611
2567,4,1198548,0.297336649817179,0.150094790908211,0.0483678324209906
2568,4,1213560,0.316618766036136,0.150413935058443,0.0359990794485685
2570,4,1215342,0.271106888505861,0.151313494228452,0.0740390398581787
2571,4,1218917,0.246112799095623,0.150999135977295,0.104015551317409
2572,4,1218963,0.305596676776212,0.14985353110549,0.0421641817585408
2573,4,1219676,0.330609040278742,0.152120639416364,0.0304194994043269
2574,4,1222379,0.380371888532674,0.15086032174632,0.0121301740050891
2575,4,1222542,0.358904632041302,0.15101172418936,0.0180024577480244
2576,4,1224469,0.381695208323706,0.149546015939322,0.0111200308341349
2577,4,1225163,0.411383214027849,0.1517775565464,0.0070476544655345
2578,4,1225198,0.360459757014763,0.151680049282772,0.0180129883492154
2579,4,1225542,0.353169402888335,0.152237810908068,0.0209186426535559
2580,4,1226443,0.366702395893152,0.14943593195818,0.0146136936120546
2581,4,1227990,0.329457098140541,0.15078284042752,0.0295475284747675
2582,4,1234689,0.332940026524794,0.149664452047752,0.0267414745717894
2583,4,1235338,0.274595627493144,0.150217480241831,0.0683953534983155
2584,4,1235719,0.298402993372653,0.149870670703409,0.0472436675908475
2586,4,1242195,0.262832066904619,0.150277080414184,0.081163083140488
2587,4,1242241,0.274870026866436,0.150450609942379,0.0685472512490734
2588,4,1242383,0.200711372551023,0.151184460635082,0.185170618512121
2589,4,1246177,0.300932025001242,0.149647470171117,0.0450917462796422
2590,4,1248530,0.245425288776979,0.150565873262413,0.103989339233727
2591,4,1248695,0.257929271657075,0.15037796145469,0.0871849049445923
2592,4,1257382,0.195186566281487,0.151219502109679,0.197635115890051
2593,4,1257441,0.198025557177214,0.151453408252657,0.191893386596263
