SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1013,3,111179,-0.181185128235913,0.0683705268823179,0.00841017769737861
1016,3,114885,-0.18359448615339,0.0687544338275981,0.00792905437233305
1017,3,118719,-0.16498235920967,0.0684434420902465,0.0164415882390001
1018,3,119698,-0.178016976758095,0.0688279618351691,0.0100979763801576
1019,3,120341,-0.159711906801541,0.0687874655277289,0.0208113385212084
1020,3,122628,-0.17866182246985,0.0684118789874751,0.00939761745888391
1021,3,123478,-0.188704894852341,0.0687987100803925,0.00640140105427524
1022,3,125079,-0.206679819748815,0.0689855551040073,0.00292896582549528
1023,3,126125,-0.179515106368265,0.0685520320808874,0.00920777839968179
1024,3,126954,-0.178184041148952,0.0678177524295191,0.00897943192455519
1026,3,131971,-0.213618782207497,0.06727752578264,0.00162916529869137
1027,3,134374,-0.158074478582983,0.0669160301840631,0.018704895828936
1028,3,135728,-0.13947092163674,0.0677826278136998,0.0403605642914778
1029,3,135857,-0.152457558848142,0.0670795452786193,0.023639573937469
1030,3,136159,-0.153408058119447,0.0668082661148944,0.0222472381626169
1031,3,136656,-0.133198575271474,0.0669955964525993,0.0475649803549446
1032,3,136789,-0.124599999031382,0.0669778504096623,0.0636722069435521
1034,3,139688,-0.137214609376845,0.066992396810946,0.0412785890404099
1036,3,143226,-0.138243327824301,0.0678763999322033,0.0424266961121964
1037,3,143428,-0.136319227817487,0.0677848655368735,0.0450792841174935
1039,3,145017,-0.132681595404239,0.0666857990354065,0.0474003963398614
1040,3,145505,-0.132843930709693,0.0667433910063664,0.0473212184082147
1041,3,146875,-0.154744374618628,0.0676470996114821,0.0227562287802512
1042,3,147639,-0.130721020492357,0.0668226150038932,0.051225213310294
1043,3,147975,-0.13661196852277,0.0678429670525867,0.0448047737163062
1044,3,147986,-0.132942795392118,0.0675259331481436,0.0497618716436125
1047,3,149289,-0.137598958782899,0.0670473595646786,0.0408809330440701
1057,3,152269,-0.13684247946488,0.0668691262300602,0.0414551634967715
1059,3,156729,-0.1173988224511,0.066676329152847,0.079150460596537
1060,3,158006,-0.0772009625333028,0.0669456142094753,0.249612960808413
1061,3,163856,-0.0355927471888653,0.0670626169459876,0.595933383426448
1062,3,165283,-0.0629158974728337,0.0665904862006937,0.345397980682658
1063,3,165304,-0.0747612889601669,0.0667072863066969,0.26316192448564
1064,3,166390,-0.0329677928659168,0.0671090349417855,0.623549873709047
1066,3,168031,-0.0471888053984795,0.0668202431762208,0.480526345477034
1067,3,170404,-0.0499709712131494,0.0668310684278837,0.45512647305478
1068,3,177081,0.00952818553258428,0.067352474089303,0.887581338530388
1069,3,177336,0.00367305824330155,0.0679456802334419,0.956918941228212
1071,3,181268,-0.0267684490365954,0.0673513125009579,0.691279479578001
1073,3,186935,-0.047123924376652,0.0667101481951534,0.480406556684802
1074,3,187346,-0.0485349228426879,0.0668549109147645,0.46833579988891
1076,3,188758,-0.0370442524212422,0.0667207260853804,0.579100247538183
1077,3,188786,-0.0374985770266922,0.0666447527584476,0.574021123831582
1078,3,188904,-0.0259212529933939,0.0667430241611767,0.697973428478146
1079,3,188979,-0.0321184004298242,0.0668087853495082,0.630991190896661
1080,3,189025,-0.0301303186322903,0.0667698969682015,0.652082121457609
1081,3,189052,-0.0279251209087529,0.066888289040373,0.676574618304487
1082,3,189158,-0.0248114836945779,0.0667017873935632,0.710133694349678
1083,3,190765,0.0610379510936406,0.0668237393593929,0.361646612330904
1084,3,195779,0.0626442926470894,0.0667474279480448,0.348615131059259
1085,3,196679,0.0671714565489008,0.0669633089699138,0.316495679302965
1086,3,196680,0.0661551238140117,0.0670801431673346,0.324705435985129
1087,3,196733,0.0441981977411243,0.0671307458488254,0.510716861630794
1088,3,197297,0.0637715286408033,0.0671235313100129,0.342730654170001
1089,3,198109,0.0351178565068527,0.0665091984928321,0.597820658642223
1090,3,198110,0.0351178565068527,0.0665091984928321,0.597820658642223
1091,3,198164,0.0351178565068527,0.0665091984928321,0.597820658642223
1092,3,198348,0.0492095454197892,0.0667521450159515,0.461491672388428
1093,3,198615,0.0435331734750213,0.0668737574858371,0.515485857007758
1095,3,203261,0.118190417305405,0.0664922457768746,0.076345788418539
1096,3,204854,0.136975740724437,0.0664575377691439,0.0400253353562645
1097,3,204897,0.145988997471482,0.0665734266266621,0.0289664555793808
1098,3,204903,0.143122150375768,0.0665305791746503,0.0321366900692719
1099,3,207966,0.0671155852668177,0.0662508370297522,0.311728879796446
1100,3,207999,0.0851399914596635,0.066493443516856,0.201235754079506
1101,3,208066,0.0698184568534414,0.0678515546691822,0.304189698441974
1103,3,208234,0.0686508348801624,0.0663457570242659,0.301497096197393
1104,3,208660,0.073022575545187,0.0666812973598693,0.274220185164488
1105,3,208696,0.0703527133140826,0.0663291758748451,0.289569533577544
1106,3,208702,0.0751224011877895,0.0664031053657522,0.258693222481991
1107,3,210472,0.072328375011378,0.0664239966943066,0.276945556572247
1108,3,210757,0.0456062516023527,0.0665022108848226,0.493298522120442
1109,3,211348,-0.0182754488646172,0.0663107778936554,0.783014270587337
1111,3,211881,-0.0200895520406119,0.0663072095143591,0.762085941173402
1112,3,211998,0.0118812135086237,0.0663565686475334,0.858000337574673
1113,3,212095,0.00921793050231839,0.066801707713503,0.890327437972258
1114,3,214156,-0.033111184609388,0.0663507845709729,0.618067472264854
1115,3,217647,-0.0267947400991149,0.0666514446402647,0.687917834727422
1117,3,218769,-0.0387154152788057,0.0674031756481667,0.566072714688121
1118,3,219050,-0.0499538862608254,0.0667505787750355,0.454737529791209
1119,3,221006,-0.0298553697239506,0.066658867233747,0.654512420653358
1120,3,221813,-0.0268234432572205,0.0665706584764135,0.687242226637905
1121,3,222829,0.0017950306142468,0.0667747368929524,0.978569134505019
1122,3,224310,0.0891876740397121,0.0672640891825801,0.185719236232994
1124,3,226294,0.108600631997889,0.0663854191515487,0.102749498259971
1125,3,226510,0.121942258630087,0.0662498501050657,0.0665131823689355
1126,3,227816,0.0937164111573687,0.0677054570795654,0.167178370147573
1127,3,228048,0.125440095390404,0.066366634415171,0.0595625327624535
1130,3,229351,0.106408200998916,0.0665091505455634,0.110514640826993
1131,3,230175,0.134400452436666,0.0660601183452435,0.0426464681503244
1132,3,233663,0.159730698485052,0.0660606565562735,0.0161143752907437
1133,3,234438,0.164603133847975,0.0659227710104935,0.0129831720954399
1134,3,235617,0.121955841951305,0.0663738597804165,0.0669901029021634
1135,3,237105,0.100236392099473,0.0661594265293619,0.130648685454467
1136,3,238714,0.0504435711003409,0.0662677092809277,0.447040499616607
1137,3,238914,0.070690468429232,0.0665906452396131,0.289157783493759
1138,3,241126,0.0326034335432992,0.0665775805306185,0.624646212664523
1140,3,242578,0.0457931251276006,0.0667574350654391,0.49318676462302
1141,3,245238,0.0211892517272309,0.0669670189956065,0.751875887366895
1142,3,247158,0.0553622178267987,0.0662503335774941,0.40391600991022
1144,3,248454,0.0476599836899335,0.0663695929900915,0.473170810854719
1146,3,249928,0.00717420402428301,0.0666804139725078,0.914381360137053
1147,3,251255,-0.0374747925497831,0.066804611537464,0.575179909963069
1148,3,251274,-0.0413163304276443,0.06679819364957,0.536628441011962
1149,3,251879,-0.0265014762361569,0.0667742563901274,0.691694581091587
1150,3,251939,-0.022776929830467,0.0667038433857963,0.732957824995953
1151,3,252801,-0.039363365923434,0.0666612913256843,0.55523460087819
1152,3,253109,-0.0205119549147284,0.0664007152974094,0.757570966471036
1153,3,253118,-0.011386539938258,0.0664278370445296,0.863997900071923
1154,3,253321,-0.00974020812331258,0.0664914348076504,0.883619654301585
1155,3,253394,-0.0160652822598323,0.0667183878416085,0.809855792027075
1156,3,254361,-0.0277971767892718,0.0668510595459832,0.677803476663484
1157,3,254926,-0.0430268526130979,0.0667089630528074,0.51935030823431
1158,3,256359,-0.0165725372817711,0.066801409676532,0.804211624150523
1159,3,256593,0.0120913427892346,0.0670222585044056,0.85693590261832
1160,3,256989,-0.0202800934813214,0.0666727703596612,0.761174897809476
1161,3,257462,-0.0114753798107426,0.0665568427080119,0.86321030302723
1162,3,258273,0.0147706430816,0.0666367029337636,0.824707309254121
1163,3,258343,0.0154147692677079,0.0667432178227175,0.817482522636932
1164,3,258579,0.0090970018202236,0.0666998606893246,0.891593003950197
1165,3,258768,0.00760738069275824,0.0668827458698922,0.909506938149697
1166,3,258781,0.00689955678146029,0.0667472501363474,0.917729286339211
1167,3,258828,0.0149093965136189,0.0665086629038706,0.822752967085022
1168,3,259020,0.014996644365989,0.0670781556403126,0.823221454810979
1169,3,259458,0.0319901734719778,0.0667265403524518,0.631935300650261
1171,3,261281,-0.0164811870921343,0.0667181004669029,0.805030758441367
1172,3,262631,-0.0277031099769097,0.0667187085793644,0.678231278771592
1173,3,265059,-0.0965797870035995,0.066676507859253,0.148369672616407
1174,3,267625,-0.119754152749387,0.0668574580284045,0.074120008805346
1178,3,274530,-0.0625870033739013,0.0673446709223663,0.353341002864488
1179,3,274845,-0.0372708244445848,0.0667724532082326,0.57707760375247
1180,3,275765,-0.0284300692471365,0.0672231606224405,0.672610604716052
1181,3,278462,-0.0464398263552798,0.0671980001274775,0.489963563244435
1182,3,278675,-0.0380520392907506,0.0673392033567032,0.572378269069083
1183,3,278791,-0.0241339101274861,0.0677704003645176,0.72196879190148
1184,3,282537,-0.0375798407407161,0.0684880211978072,0.583553574480365
1185,3,284743,-0.0156584289612719,0.0676339861695075,0.817047191298215
1186,3,285299,-0.029267435507676,0.0678476334709435,0.666462659035776
1187,3,285659,-0.0168055870885837,0.0682256352586843,0.805574880123017
1191,3,289803,0.016602739003181,0.0677063510359278,0.806431014202044
1192,3,289856,0.0173122063178739,0.0676610221122935,0.798202756874388
1193,3,289942,0.0173122063178739,0.0676610221122935,0.798202756874388
1194,3,290417,0.0205573468747214,0.06830790680718,0.763628886457557
1195,3,290527,-0.00387799635836394,0.0690540159232794,0.955247009076696
1196,3,290957,0.0230942453792327,0.0684821009847191,0.736143654784425
1197,3,290963,0.0159811769106742,0.0685153861563485,0.815702894799009
1198,3,291002,0.0271512559322085,0.0685640594490899,0.692345469953915
1199,3,291045,0.0340947748286987,0.0682652645863599,0.617776755585203
1200,3,291075,0.0102661558352202,0.0680464174213896,0.880164524445387
1201,3,291159,0.0171335188617355,0.0683071694054128,0.802091124455611
1206,3,291349,0.0301766647137341,0.0687982839674863,0.661201419931597
1213,3,293851,0.0961960595623741,0.0773897280259974,0.214689821214926
1214,3,293855,0.0763788318177885,0.0760420970175257,0.315860239152009
1215,3,295047,0.0195788676546056,0.0687800812773617,0.776072341635309
1216,3,295867,0.0354247249147562,0.0684809433269696,0.605275496480383
1218,3,297295,0.0251376524089589,0.0675553133991997,0.71003814652891
1219,3,298996,0.041606783646135,0.0671473434384788,0.535898447041079
1220,3,299045,0.0418178619466723,0.0672065979869347,0.534193310992167
1223,3,299701,0.0563526087897944,0.0675003055963271,0.404366991571819
1224,3,302380,0.0596150572689523,0.0672354395432881,0.375864975770841
1233,3,306783,0.0595717479282123,0.070446464649161,0.398331186180549
1247,3,311452,0.0226732192681492,0.0668197564581284,0.734571136406984
1248,3,312012,-0.160921089804242,0.121448338995836,0.186022609005977
1253,4,0,0.12430693250332,0.072876953140762,0.0889417707357315
1254,4,0,0.0922658268925121,0.077378273640625,0.233905503403588
1255,4,0,0.0766617116257593,0.0774190170725386,0.322745783921587
1257,4,1,0.146082635888488,0.0839922875188045,0.0828645011863754
1259,4,2,0.177031379100006,0.106432498887105,0.09713576452575
1261,4,2,0.125263554453493,0.115565619412593,0.279141306603658
1262,4,2,0.121525463377386,0.112771621545041,0.281937217073792
1263,4,2,0.120667522620574,0.118284975228521,0.3083595459338
1264,4,3,0.156467831857373,0.151394744926631,0.30207328428244
1265,4,3,0.160186482390856,0.152250695001937,0.29346272395974
1266,4,4,-0.0697322218539185,0.235963426354477,0.76776942377702
1267,4,4,-0.180836272959596,0.248182416332484,0.466703440498105
1270,4,5,0.0723845852440164,0.257914700926301,0.77914082273116
1271,4,6,-0.0316768223772783,0.220837722177222,0.88602504194244
1272,4,6,0.0216589720345901,0.155213521111493,0.889100599932447
1273,4,7,-0.0358199901647893,0.153791085890803,0.815963716472597
1274,4,7,-0.116876250642205,0.146001836946408,0.423952523922179
1278,4,8,-0.158277306717487,0.145891279502769,0.278706749186459
1279,4,8,-0.0110294978842607,0.125361429741972,0.929941198219987
1280,4,8,0.0665180086686643,0.119103731558622,0.576865246102328
1281,4,8,0.054632464096219,0.115409687640383,0.636235774308321
1282,4,9,0.0119396970779508,0.111236345097073,0.914583169629368
1283,4,9,-0.0566469964479177,0.102869671236712,0.582209863122252
1284,4,9,-0.0398290931034069,0.103593522737047,0.700858124239614
1285,4,10,0.0544421575234644,0.090782017865759,0.549089589737763
1286,4,13,0.0974780352855835,0.0855058633547002,0.255052637813305
1287,4,20,0.0099438915248844,0.0817966579338749,0.903309987222759
1288,4,23,0.0674656062292129,0.0826712463268703,0.415009862629809
1289,4,26,0.0427622452610077,0.081310439584515,0.599278644604988
1290,4,30,0.0358554472368309,0.0817468184630711,0.661208254714093
1291,4,30,0.0315135289697039,0.0784403845738135,0.688110163218479
1292,4,31,0.0286248167628904,0.0790353447843417,0.717436177481252
1293,4,32,0.0460497616361772,0.0781302422496288,0.555971739998153
1294,4,33,0.030974305097236,0.0775047783495307,0.689660579581334
1295,4,34,0.0210860581578278,0.0769273666901813,0.784165433093135
1297,4,36,0.0690456472761931,0.0783497837842999,0.378782831493797
1299,4,43,0.0821704377584203,0.0789307175959912,0.29856708942259
1301,4,44,0.0826550760823039,0.0783124511594285,0.291940221398503
1302,4,55,0.0588674518147911,0.077165319709158,0.446047755970936
1304,4,57,0.0622716215553578,0.0780540642339849,0.425522241619675
1305,4,58,0.0857851559092113,0.0776985031497641,0.270311623748509
1306,4,60,0.067482818025451,0.0749450761656922,0.368505169142531
1307,4,73,0.00503266310107175,0.0741648395170888,0.94593724823792
1309,4,80,0.0467986729286913,0.0722199053801743,0.517404639097192
1310,4,81,0.0273399275853365,0.0728737181034767,0.707760426848714
1311,4,81,0.0454863434005104,0.0711119655258366,0.522818950393802
1312,4,82,0.0529127096760531,0.0711302353785026,0.457440952701559
1313,4,85,0.0399698221598965,0.0709254093004955,0.573420075352951
1314,4,86,0.0399698221598965,0.0709254093004955,0.573420075352951
1316,4,112,0.0281902769476745,0.0711701514015833,0.692272846056677
1317,4,118,0.0318471065849855,0.0708816520119072,0.653491185909358
1318,4,135,0.0279659952603191,0.0709972259585187,0.693890746873
1319,4,148,0.0311302007051701,0.0715332231725755,0.663693945779634
1321,4,155,0.031561972103662,0.0708464182693338,0.656232639339281
1322,4,165,0.0299365484880378,0.0703202346109428,0.670573206164999
1323,4,211,-0.0353769000677212,0.0687007023663961,0.606915600024117
1324,4,275,-0.00971441332872147,0.0677722674165919,0.88610419333349
1325,4,306,-0.00847062751851235,0.068531239642443,0.901700417758197
1326,4,314,-0.0296454641542518,0.0689126338662737,0.667320594753342
1328,4,423,0.0248592894202968,0.0682464610925093,0.715883779675093
1330,4,486,0.00557357082149279,0.0678364415752802,0.934564538470698
1331,4,501,0.0139050999639708,0.0679828250843798,0.838050646766517
1332,4,573,0.0150177861070898,0.0678959695437907,0.825073797726743
1333,4,593,0.00985212883815556,0.0677100869992812,0.884395535017736
1334,4,624,0.00349340691625466,0.0678870187826629,0.958988774592115
1335,4,633,0.00219028176473257,0.0684626680054707,0.974496230961747
1336,4,650,0.0234951217485264,0.0680185718290814,0.729982767920049
1337,4,684,-0.00162320140106886,0.0673712344784906,0.98079172977512
1338,4,697,0.0141227968204918,0.0672392423268314,0.833759180008348
1339,4,704,-0.0187452395410954,0.0673715421172115,0.7809935216568
1340,4,771,-0.0334731169907627,0.0672198382497128,0.618818892434807
1341,4,835,0.0167386531363395,0.0673141686231783,0.803764813619347
1342,4,851,0.0249796599496434,0.0669552766681237,0.709312993183278
1345,4,935,0.0119486577390575,0.0670185706236939,0.858598479498575
1346,4,959,0.0331075057986302,0.067194860439041,0.62252461052186
1347,4,975,0.0407296381051757,0.0669108732936685,0.543105006936596
1348,4,999,0.0230661178431821,0.0672371193748708,0.731760305869423
1349,4,1046,0.0309456007297642,0.0667693723732648,0.643313147061468
1350,4,1309,0.0249388634313571,0.0668894943128963,0.709493695023953
1351,4,1418,0.0431360991050845,0.0674454433838756,0.522866865015193
1352,4,1685,0.0497121139001462,0.0671620703391635,0.459681945007777
1353,4,1834,0.0540243698901396,0.0670347318001509,0.420833787379736
1358,4,2947,0.0569046796128025,0.0668362110130431,0.395121648598857
1359,4,3400,0.0306744227382131,0.0675422283220073,0.649998701077821
1360,4,3501,0.0388770000534759,0.0680915100355046,0.568395308836446
1361,4,3576,0.0620241417436762,0.0681691876804616,0.363519297594278
1362,4,4193,0.0663470967963866,0.0678541347627022,0.32884779426622
1363,4,4217,0.0752175079070268,0.067163325454595,0.263509527928467
1364,4,4354,0.0720625283433075,0.067368286538173,0.285494117507911
1366,4,5164,0.0777868865275605,0.0671550341674726,0.247517325632724
1367,4,5243,0.0591662359425875,0.067843271917601,0.383745651268646
1368,4,5360,0.0440905251649426,0.0672644486947468,0.512585474279511
1369,4,5373,0.0449287718038813,0.0675570943694344,0.506453466660861
1372,4,5583,0.0859079506988265,0.0664795299482804,0.197117028773571
1379,4,6085,0.0781268216225217,0.067160995442175,0.245502982333506
1380,4,6124,0.0888449336938573,0.0668497150170098,0.184698131026238
1381,4,6371,0.0643838238552988,0.0667427386470521,0.335377214075325
1382,4,6383,0.0578049457720192,0.06698483388594,0.388747719245069
1383,4,6424,0.0664861808949885,0.066732100239923,0.319779658044531
1384,4,6509,0.0948993819067665,0.0675584858556302,0.160989923036926
1385,4,6795,0.0573152237768857,0.0679717589902175,0.399675779410663
1386,4,6930,0.0619258996723206,0.0679923951337076,0.363034457636078
1387,4,6965,0.114800519247137,0.0669543676694652,0.0872947379029198
1388,4,7094,0.0991234989002913,0.0674435764246818,0.14252697025162
1389,4,7383,0.0752107495002819,0.0669698354508223,0.262177732064855
1391,4,7893,0.0773767660366651,0.0668761088159733,0.248047929510851
1392,4,8452,0.0757683379610579,0.0666800770097123,0.256603314330843
1393,4,8550,0.0534065639787131,0.0673993851355262,0.428665799712727
1396,4,8644,0.149261538274178,0.0669336892704173,0.0263763396653102
1397,4,9487,0.105514722886679,0.0665131829365574,0.113550037876387
1398,4,13362,0.0892270687374916,0.0676706514577866,0.188174768334454
1399,4,13533,0.132510980888719,0.0668469275677657,0.0482201806599708
1400,4,13882,0.12722979009337,0.0664054669904724,0.0561784709129199
1401,4,14176,0.158025626680557,0.0661916303588649,0.0174938198138248
1402,4,15219,0.126904789423149,0.0663348090880773,0.056544665533857
1403,4,15754,0.143980096918743,0.0662599417303516,0.0304480363197259
1404,4,16051,0.134230542774437,0.0662976724849468,0.0436542709387631
1405,4,16202,0.131121609821505,0.0662749062302485,0.0486549500954307
1406,4,16647,0.12961010666656,0.0661546925558133,0.0508764289550784
1409,4,17795,0.134828704567513,0.0668299825438459,0.0444009501663717
1412,4,18597,0.127948651849651,0.0663147774633987,0.0544807049198858
1413,4,18955,0.124930485667597,0.0660402769787523,0.0593450247148237
1414,4,19310,0.131937893221804,0.0662926296109522,0.0473359959097704
1415,4,20302,0.0992308638354759,0.0666168229524124,0.137228481504838
1416,4,20874,0.0831975039727586,0.0675821610316228,0.219121060998085
1417,4,21871,0.0136990360136859,0.0667708243933294,0.837561469662796
1418,4,22141,-0.0318369861270042,0.0666451617002269,0.633153081035442
1419,4,22771,-0.0127918233600595,0.0678542919645817,0.850578152312002
1421,4,26744,0.0364861869812431,0.0672088848579857,0.587556792823868
1424,4,28509,0.0281128579135428,0.0665186308223246,0.672821579735272
1425,4,29308,0.0372325484630995,0.0670460852131556,0.579022276156726
1426,4,29835,0.0496366635921,0.0667374132079311,0.457516033633217
1429,4,36857,0.05349105587757,0.0668779152859369,0.424346393947423
1430,4,37106,0.0411480709231571,0.0667197542757316,0.537810404153959
1431,4,38160,0.0428565221800997,0.0669264005344446,0.52235855448491
1432,4,38200,0.0448119117572283,0.0667321955688549,0.502329406202934
1433,4,39021,0.0537206037592593,0.0665836734229455,0.420317214228892
1434,4,40300,0.0923430495151593,0.0664365657358043,0.165422014815358
1435,4,43687,0.116285017603243,0.0662469668656548,0.0800709662721511
1436,4,43708,0.10225366467804,0.0667550273742816,0.126473698234434
1439,4,43992,0.105869466865561,0.0664026847792764,0.111751415920204
1442,4,46913,0.102004404517333,0.0676480030333017,0.132482185901497
1443,4,47131,0.0660405717245308,0.0670799214260039,0.325541175997122
1445,4,48617,0.12486370612347,0.0664945759705586,0.0612323838265232
1446,4,48723,0.137023882966406,0.0664315259838018,0.0398785872486206
1447,4,49408,0.138848704523684,0.0663394915062174,0.0370623648282259
1448,4,49568,0.136585033101031,0.0665517173284546,0.040876142253327
1449,4,49675,0.145000655110129,0.0662648337732484,0.0293100855954964
1450,4,51735,0.141503113976217,0.066286249616699,0.0334715203469012
1451,4,51775,0.151351056459311,0.0663691397812358,0.0231770156224672
1452,4,51793,0.152739721628544,0.0664429995055267,0.0220994332742642
1453,4,51859,0.157063966240359,0.0673408076493307,0.0202426405848756
1454,4,52093,0.143668454475854,0.066350507876353,0.0310344483079465
1455,4,52141,0.129947715889252,0.0666896916899645,0.0521420734486977
1456,4,52459,0.140738094914588,0.066833107517122,0.0359262989971574
1457,4,53342,0.142031613874064,0.0665371993847313,0.0334804435904115
1458,4,55290,0.123365600893652,0.0663888252846921,0.063968867489257
1459,4,56089,0.124707075810755,0.0663817248490528,0.0611181544963023
1461,4,57719,0.112219067969474,0.0665669581785461,0.0927165528932468
1464,4,60023,0.11460871030899,0.0665886100721324,0.0861005376633049
1465,4,60460,0.12926562595223,0.0666399907502709,0.0532050722018977
1466,4,61772,0.156409775947797,0.0670232809808671,0.0201741400627608
1467,4,62037,0.122436954674579,0.067205519869877,0.0693270723324853
1468,4,62324,0.128532873332879,0.0673890395701471,0.0572897576941852
1469,4,62762,0.13597848960976,0.0670567244906886,0.0433300603774684
1470,4,64285,0.137746555847676,0.066950887450011,0.0403792746657679
1471,4,65329,0.128605255842191,0.0665327893944453,0.0540405853177967
1472,4,65934,0.121614483969572,0.0666264053006243,0.068797663921296
1473,4,66022,0.116579223596784,0.0662771939080734,0.0794499240791889
1475,4,66159,0.127430492175065,0.066593991445796,0.0564870892902412
1476,4,66228,0.10995888564713,0.0671577162403205,0.102454057607245
1477,4,66763,0.111913690453645,0.0663746003029615,0.0926616473657991
1478,4,68860,0.123809661989564,0.0663402177702611,0.0628307192349649
1479,4,68911,0.104031555931799,0.0663046629286849,0.11754547321315
1480,4,69269,0.0997686910416327,0.0666728425139489,0.135445122538965
1481,4,70023,0.111882689237753,0.0667565146506087,0.0946272175012293
1482,4,70129,0.126932725827213,0.066358594219238,0.0565786785456934
1484,4,71282,0.14386504428667,0.0660510976847035,0.0300609187402653
1485,4,71689,0.159348683610785,0.0667217536501729,0.0174535571866982
1486,4,72324,0.0999556028003995,0.0663466871179895,0.132816500627433
1487,4,72434,0.203829825311032,0.0665878996156441,0.00237452042126131
1488,4,72764,0.169051318636859,0.0659949178094288,0.0108344661475665
1489,4,73313,0.185558460260302,0.0657649215698273,0.00504976524551639
1490,4,74160,0.169892036414771,0.0663622197114367,0.0108807512704998
1491,4,76499,0.150979193711067,0.0660214300525639,0.0227977131854879
1493,4,77589,0.180374236720234,0.0659958808838385,0.00658972107721067
1494,4,77718,0.144630390844739,0.0660574550102209,0.02921735327997
1495,4,77851,0.0904136967198243,0.0670829988036956,0.178590724028288
1496,4,77997,0.0921230570506909,0.0669137351131059,0.169464060187876
1497,4,79690,0.0981240829153786,0.0662701554899951,0.139587099969297
1498,4,79853,0.0947682475609044,0.0672117688435685,0.159421678041753
1499,4,80944,0.0807968672638149,0.0666111812067607,0.22595521613914
1500,4,82080,0.0771281309726596,0.0669912024820576,0.250380934253902
1501,4,82454,0.0789390766494174,0.0668822314279459,0.238687647177656
1506,4,83947,0.10805709250016,0.066575238672139,0.105464468064487
1507,4,84004,0.0619258838475242,0.0675162451760206,0.359664179756617
1508,4,84689,0.0897064061239227,0.0661875923918224,0.176177201901547
1509,4,84692,0.077587069734298,0.0664329988777117,0.243635489569635
1510,4,84897,0.132850308136727,0.0666183981559207,0.0468991987574549
1511,4,85322,0.136369444129638,0.0665853043475351,0.0412953887755099
1512,4,85809,0.151548788502423,0.0659169603592809,0.0220834590090451
1513,4,86292,0.119379062469214,0.0674790871959979,0.0777361326943599
1514,4,86372,0.115113639874452,0.0664148445393718,0.0839241861767885
1515,4,86424,0.0880574899700206,0.0666202416731225,0.187096422738066
1516,4,86904,0.0968072119740003,0.066987063092657,0.149299279086079
1517,4,90193,0.0857769744153145,0.0669160352210642,0.200733107609312
1518,4,90424,0.100034657310515,0.0664797500106439,0.133285447406025
1519,4,90554,0.0805506171264337,0.0668477521740784,0.229015835746835
1520,4,91087,0.076436519415769,0.0663778179265783,0.250290681417439
1521,4,91200,0.0985425459839977,0.0669002559687456,0.141648286001553
1522,4,91234,0.0954151983661863,0.0662592941184381,0.150745911059883
1523,4,91966,0.0509416247331071,0.0674646194269433,0.450700559017987
1524,4,92317,0.0092215446788862,0.0667538853614735,0.890206610692113
1525,4,94122,0.0492625686889984,0.0680662575331484,0.469702039032653
1526,4,95022,0.0592894793730709,0.068015960259063,0.383964802862236
1527,4,95148,0.0295485671204666,0.0676556536385551,0.662560116252781
1528,4,95215,0.00888489526982228,0.0673876419190883,0.895179993691861
1529,4,95478,0.00418902228351303,0.0676553228471446,0.9506638814197
1530,4,96178,-0.0536023261709889,0.067148713720462,0.42525464645216
1531,4,96325,-0.0417842783700766,0.0674226312937849,0.535830968460172
1532,4,98110,-0.0575357876145821,0.0670194417628068,0.391202297547842
1533,4,98128,-0.0198187092385934,0.0678394747272485,0.770350245923832
1534,4,98837,-0.023111160541349,0.0683945255922705,0.735632244240086
1535,4,98990,-0.0288426994672994,0.0681655265024512,0.672459999700829
1536,4,99543,-0.0277365425673789,0.0681549511160001,0.684281819537369
1537,4,102509,-0.0468127454184379,0.0668739013175821,0.484378898474246
1538,4,102705,-0.0457522110785961,0.0669483292564676,0.494805039371536
1539,4,103444,-0.0393971622816115,0.0670565910027183,0.557229400359577
1540,4,103991,-0.0424886795832026,0.0670512434922155,0.526703471782593
1541,4,105908,-0.0293943991696507,0.0673165879427565,0.662625577123041
1542,4,106371,-0.0293943991696507,0.0673165879427565,0.662625577123041
1543,4,107525,-0.034850666403422,0.0673523000126113,0.605174246134751
1544,4,108510,-0.0255895330091718,0.0671273334860726,0.703277621884906
1545,4,108791,-0.0345566261912861,0.0670463734412201,0.606586514246784
1546,4,111205,-0.0299782605944117,0.0671221874312866,0.655421713300011
1547,4,112474,-0.0299782605944117,0.0671221874312866,0.655421713300011
1548,4,112969,-0.0410122291701513,0.0669833443062204,0.540749991774836
1549,4,114992,-0.0283648275891021,0.0672655965048962,0.673512337538624
1550,4,115453,-0.0282503785343383,0.0674606273398072,0.675640085502011
1551,4,115541,-0.0368522899933067,0.0673492816448171,0.5845997065567
1553,4,116782,-0.0288064943399894,0.0671236409814307,0.668071702485218
1554,4,117170,-0.037605049243124,0.0671307668392151,0.575714663795292
1555,4,117432,-0.0170312627105536,0.0681107076258037,0.802692093245171
1556,4,121939,-0.0257169732490073,0.0680635396899007,0.705778231513653
1557,4,121955,-0.0372268795087878,0.0668450054899068,0.577939507116764
1558,4,122050,-0.0281702313922546,0.0670230891469369,0.67451738642533
1559,4,122309,-0.0283803696621358,0.0671436088023914,0.672784919127271
1560,4,122365,-0.0372619861732697,0.0672761455933477,0.580021053728338
