SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1442,4,46913,-0.031757695209861,0.0566025219287694,0.575109185205147
1443,4,47131,-0.0189588225385172,0.0560399535699157,0.735331438385161
1445,4,48617,-0.0220935579741678,0.0557478551367932,0.692114142553837
1446,4,48723,-0.0290616416323045,0.0557427980895957,0.60244822330018
1447,4,49408,-0.0300289524023018,0.0556738968978268,0.58997009202224
1448,4,49568,-0.0356544419688071,0.0558295834262872,0.52347783946532
1449,4,49675,-0.0266258793687304,0.0556478247736605,0.632611098560311
1450,4,51735,-0.0214544644237832,0.0556541532529474,0.700102018824844
1451,4,51775,-0.0198880716005287,0.0557755527801701,0.721624322831335
1452,4,51793,-0.0200589872908505,0.0558440292292425,0.719662754459647
1453,4,51859,-0.0237617173177441,0.0566071147556129,0.674912086000475
1454,4,52093,-0.0218207592976713,0.0557179671694646,0.695568826237624
1455,4,52141,-0.0212697785441593,0.0559336433381951,0.703975141132859
1456,4,52459,-0.0047257012088241,0.0561149195592005,0.932933467828599
1457,4,53342,-0.0201074830395079,0.0558663232948678,0.719121179259394
1458,4,55290,-0.00308088294077358,0.0556656252484239,0.955893937393793
1459,4,56089,-0.0125341845235522,0.0556618690358468,0.82196612863811
1461,4,57719,0.003602943783725,0.0557670359100144,0.94852344052007
1464,4,60023,-0.0208534036223301,0.0557839005837988,0.708759112906779
1465,4,60460,-0.0135724832300241,0.0558960620498753,0.808288619243692
1466,4,61772,-0.03458623562762,0.0563246585145027,0.539576882838603
1467,4,62037,-0.0388222718384435,0.0563021577102958,0.490940078384064
1468,4,62324,-0.0543055917044753,0.0564452246185956,0.336661131565311
1469,4,62762,-0.0448455281063375,0.0562272001608935,0.425652106686593
1470,4,64285,-0.0297614474860078,0.0561762035372241,0.596592353505456
1471,4,65329,-0.0462867307463425,0.0557543421256111,0.406992128611067
1472,4,65934,-0.0163297249648646,0.0558488108714818,0.770158983591163
1473,4,66022,-0.0366577274467569,0.0555099911931158,0.509440235328895
1475,4,66159,-0.0236055179812219,0.0558401012779519,0.67274662481307
1476,4,66228,-0.0260064085413935,0.0562325089330067,0.644022105198529
1477,4,66763,-0.0142083424521856,0.0556011476934349,0.79845453537488
1478,4,68860,-0.0234529480609208,0.0556134437445425,0.673490736461946
1479,4,68911,-0.032164236617163,0.0554915402906298,0.562537838637862
1480,4,69269,-0.0523958080074666,0.0557390244730308,0.347849993025851
1481,4,70023,-0.0316786433908424,0.055898149962748,0.571264052123109
1482,4,70129,-0.037139400867076,0.0556214723103754,0.504750571144049
1484,4,71282,-0.00405242674829823,0.0554824745237876,0.941815844060387
1485,4,71689,0.0283609665952275,0.0561010664887429,0.61349970501077
1486,4,72324,-0.0102189604242131,0.0555354595374476,0.854112953453672
1487,4,72434,0.040022545263728,0.0562539726332109,0.477268069739807
1488,4,72764,0.0962375437463531,0.0553398055366928,0.0829013760074016
1489,4,73313,0.0742441386664093,0.0553494542079511,0.180662448035778
1490,4,74160,0.0738627403474809,0.0557466205943633,0.186037281708102
1491,4,76499,0.0686290558085004,0.0553752467526469,0.216040963386054
1493,4,77589,0.0850396322374852,0.0554629312771538,0.126105132219683
1494,4,77718,0.0888160177073496,0.0552903727897309,0.109089849767162
1495,4,77851,0.0602798203715293,0.0560268649376544,0.282702646170566
1496,4,77997,0.0744143400195835,0.0558429976442526,0.183534617674185
1497,4,79690,0.0996293490584361,0.0552139666930178,0.0720172214555193
1498,4,79853,0.0906107612934688,0.0560328052711525,0.106749493136007
1499,4,80944,0.0861404979770565,0.0555078097117817,0.121591142040624
1500,4,82080,0.0830324313231533,0.0558284259403371,0.137833874206267
1501,4,82454,0.0813107028989898,0.0557495753101625,0.145592195804313
1506,4,83947,0.0773199258965918,0.055605957797321,0.16525397263607
1507,4,84004,0.068047404149811,0.0562870078611085,0.227496463437126
1508,4,84689,0.0980040922953239,0.0551249432575903,0.076288647055959
1509,4,84692,0.0815385344578189,0.0553696217402643,0.141743969796233
1510,4,84897,0.115312260424895,0.0555614357948763,0.0386731197561178
1511,4,85322,0.113832353718355,0.0555592771012063,0.0412162304767956
1512,4,85809,0.113307299140666,0.0550829732370603,0.0404177116187114
1513,4,86292,0.103303972843122,0.0562864627982339,0.0672986519775204
1514,4,86372,0.0771612015743182,0.0555008709571031,0.165322826448482
1515,4,86424,0.0461408571077914,0.0556719385397006,0.407778091537951
1516,4,86904,0.0544746366954753,0.0559848419928383,0.331207277792086
1517,4,90193,0.0485597821099379,0.0559055890982569,0.385654273466207
1518,4,90424,0.0528787695594658,0.0555778616516034,0.342034152056634
1519,4,90554,0.0700476187088343,0.0557686393316825,0.209932275261077
1520,4,91087,0.0611744167382464,0.0553947282111873,0.270199407457315
1521,4,91200,0.00612565735054627,0.0559926722486249,0.912946561989834
1522,4,91234,0.0543791085295332,0.0553740718581715,0.326756675349581
1523,4,91966,0.0471641015639087,0.0562827335021369,0.402606003296386
1524,4,92317,0.0437767772663401,0.0556529513847413,0.432042061645471
1525,4,94122,0.0889510467069157,0.056639856693407,0.117202304868347
1526,4,95022,0.0538424562137272,0.0567420180267242,0.343321039391688
1527,4,95148,0.0638254001316407,0.0563656192753048,0.258257444864188
1528,4,95215,0.0576597690847793,0.0561465877440824,0.30514692852451
1529,4,95478,0.0575047711476274,0.0563696448086048,0.308362028678659
1530,4,96178,0.0419603761855804,0.0560357096629097,0.454467413058778
1531,4,96325,0.0236285593949003,0.0562747544394607,0.674829653800384
1532,4,98110,0.0441298266290673,0.0559308336038703,0.430637430825992
1533,4,98128,0.0463079943205376,0.0565591915849683,0.413479866108839
1534,4,98837,0.0406836047928903,0.0570373088042318,0.47614342552233
1535,4,98990,0.0485150395837936,0.05683388103183,0.393889552578215
1536,4,99543,0.0444538725960556,0.0568333743634862,0.43463372290448
1537,4,102509,0.0427754987227847,0.0557926252417088,0.443779865153137
1538,4,102705,0.0408472343643555,0.0558570931010904,0.465092636375955
1539,4,103444,0.0408570834184382,0.0559378769754044,0.465629546609065
1540,4,103991,0.0419442754488432,0.0559355974633277,0.453834096849018
1541,4,105908,0.0439410668166102,0.0561361950991867,0.434293911257661
1542,4,106371,0.0439410668166102,0.0561361950991867,0.434293911257661
1543,4,107525,0.0426749954991611,0.0561749311171254,0.447952660903039
1544,4,108510,0.0403531166552897,0.0559821514753612,0.471496665961678
1545,4,108791,0.037113029764923,0.0559304300894661,0.507406985040195
1546,4,111205,0.0360529718921723,0.0559904638381253,0.520050169766188
1547,4,112474,0.0360529718921723,0.0559904638381253,0.520050169766188
1548,4,112969,0.0396125096957697,0.0558815733612574,0.478875930272094
1549,4,114992,0.0429849732584345,0.0560946749438177,0.444013928935881
1550,4,115453,0.0454563412147776,0.0562518879370542,0.419585523935174
1551,4,115541,0.0507940439060657,0.0561557929799835,0.366336568151984
1553,4,116782,0.0376213317435757,0.0559875406657221,0.502049339577623
1554,4,117170,0.0220276412226676,0.0560272993067277,0.694439324963489
1555,4,117432,0.0343959118290682,0.0568078892764745,0.545250687567752
1556,4,121939,0.0299481117421087,0.0567821041182613,0.598232127668959
1557,4,121955,0.0249355856926062,0.0557849430740353,0.65515285923753
1558,4,122050,0.0288168395213349,0.0559177869627818,0.606635935741701
1559,4,122309,0.0304412440588209,0.0560161378027738,0.587171938560509
1560,4,122365,0.0385025766467671,0.0561229641277162,0.493138460924468
1561,4,122560,0.0349051376237847,0.0558483639303484,0.53237590342812
1562,4,122596,0.0296750692603097,0.0559578442592282,0.596229636201469
1563,4,122617,0.023924865850303,0.0557648322737071,0.668162061223159
1564,4,123193,0.0265194287668569,0.0559210071510187,0.635628985831471
1565,4,123439,0.0317395212710737,0.0560742004472462,0.571734948576078
1566,4,123976,0.0404755913429204,0.056084994495935,0.470967094963695
1567,4,126981,0.0323960791271188,0.0561952957962128,0.56465079082022
1568,4,127308,0.0262072644368566,0.0560059690894988,0.640118421392083
1569,4,127323,0.0434063652183224,0.0558758321592557,0.43777569405374
1570,4,132281,0.042075351723201,0.0561666445950419,0.454285969516589
1571,4,132892,0.0438830153199485,0.0561117757552252,0.434701057101273
1572,4,132952,0.0241663459219634,0.0556417219461093,0.664321000450675
1573,4,135298,0.0391595895081785,0.0558166728568981,0.48340643339867
1577,4,135873,0.0408341921566928,0.0555400050845354,0.462692934845135
1578,4,136069,0.0438735802590981,0.0559976627559858,0.433865075918701
1579,4,136920,0.0626818606608172,0.0560289273760646,0.264011338805634
1580,4,137351,0.0553767407687587,0.0554383304219699,0.318532667837774
1581,4,137511,0.052416157866658,0.0553427252747957,0.344225929191302
1582,4,141606,0.0892735933630088,0.0566606239506605,0.116017369281692
1583,4,142711,0.091349328476036,0.0561073518205657,0.104392237726532
1584,4,143484,0.0795050834145969,0.0556480842517742,0.153971275249714
1585,4,145738,0.0821072561564873,0.0555033734842522,0.139946604268099
1586,4,147035,0.09840920608463,0.0554980950001348,0.0770578206999816
1587,4,147814,0.0850199629659123,0.0556500279214135,0.127467313484325
1588,4,148075,0.0567912876316131,0.0566929746182951,0.31715818796374
1591,4,149457,0.071226315764049,0.0559084782448537,0.203508420651484
1592,4,149464,0.0547368739078282,0.0556254645222742,0.325776950689091
1593,4,149678,0.0717465609679874,0.0554962247901499,0.196919257069495
1594,4,154434,0.0634543286416847,0.055346711494975,0.252369920253846
1595,4,156313,0.0605436202060976,0.0558109131481629,0.278751015957992
1596,4,156362,0.0555069128261594,0.0561139938408903,0.323251987886849
1597,4,156963,0.0844131560613691,0.0557770082929649,0.131071816441426
1599,4,158123,0.0861142859175116,0.056461579716267,0.128108671979922
1600,4,158426,0.081144659516705,0.0562239847315337,0.149839897954914
1601,4,158963,0.0916533138730024,0.0553388984564782,0.0985661376258037
1603,4,161760,0.0937831491011718,0.0556101325302598,0.0925946164158278
1604,4,163032,0.0637085134970949,0.0562595189444429,0.258233159009007
1605,4,163327,0.0530680888333115,0.0560584132625328,0.344461150195219
1607,4,165032,0.0885990187532858,0.0553834376672748,0.11055118846914
1608,4,165290,0.0738651877466699,0.0560171288371809,0.188151746067557
1609,4,165509,0.0641180258958799,0.0555921852277481,0.249541346749163
1610,4,167204,0.0655757455130114,0.0564419291188405,0.246090776159283
1611,4,167436,0.0653626727445347,0.0558588692960559,0.24273420730902
1612,4,167687,0.0121385625079081,0.0553569799298881,0.826560307973277
1613,4,168238,0.0266956920176872,0.0555934237280476,0.631386065145112
1614,4,168256,0.0213500297729881,0.056304780955601,0.704777137542474
1615,4,171883,0.00499395764288633,0.0557476308840978,0.928670572304021
1616,4,172408,0.00896218040200597,0.0556717812623332,0.872199303558486
1617,4,173416,0.0108102293821746,0.0563146806199126,0.847883033555129
1618,4,173461,0.00797651537479907,0.0558133669031185,0.886439586872053
1622,4,174546,0.00732618165102319,0.0557389106560775,0.895504123638392
1623,4,174974,0.0233419203004475,0.0580326825914268,0.68776537530433
1624,4,175467,0.0410089053794144,0.0555572637485996,0.4609212619816
1625,4,177157,0.0567241525768158,0.055489883038483,0.307365873278141
1626,4,177207,0.0902646762091417,0.0552043391326185,0.102919213990663
1627,4,177280,0.112222169263102,0.0554059397718624,0.0435728009619003
1628,4,177330,0.074438127556275,0.0555557405826262,0.18114563458848
1629,4,177633,0.0691033167262756,0.0554783380361525,0.213740719542529
1630,4,177756,0.0588098826180871,0.0565985882941792,0.299483468730676
1631,4,178032,0.0658296500507695,0.0555741002615333,0.236996966136701
1632,4,178058,0.054188344181999,0.0557083176374338,0.331360775853543
1633,4,178267,0.0539997778806366,0.0556009166657404,0.332112187626223
1634,4,178339,0.032087784204585,0.0561512009693204,0.56805612801441
1635,4,178489,0.0490146660698001,0.0555450604687726,0.378144448130881
1636,4,178698,0.0402071635936557,0.0553298182852365,0.467902594126468
1637,4,178705,0.0190654588244821,0.0562171396802152,0.734706220651331
1638,4,178974,-0.0021146410528443,0.0558885343024309,0.969839223442903
1639,4,179020,0.0244351370997649,0.0559771656978756,0.662726558859652
1640,4,179134,0.00639147590122457,0.0566355761203416,0.910211510856071
1641,4,179240,0.00429196549190339,0.0558551063209988,0.938793520300277
1642,4,179480,0.0112366598119385,0.0557268609874623,0.840315781629118
1643,4,179651,0.00335427630228965,0.0557444271365533,0.952052373816789
1644,4,179674,0.0162044644919969,0.0566169980550977,0.774883643946762
1645,4,179696,0.0124410339981414,0.0556327759578598,0.823176309748899
1646,4,179726,0.00456615363690638,0.0555833019708084,0.93457420226772
1647,4,179806,0.00456615363690638,0.0555833019708084,0.93457420226772
1648,4,179890,-0.0419822044840349,0.055545509086187,0.450263357475258
1649,4,180004,-0.0328404149522388,0.0559649827323542,0.557711161753245
1650,4,180086,-0.0698089766080724,0.0554625968080929,0.208982176470032
1651,4,180121,-0.0179921189690369,0.0566966035430937,0.751172992133464
1652,4,182380,0.0500233397493998,0.0557608131947646,0.37027396361283
1656,4,192266,0.0555300059785152,0.0568483202021324,0.329332167107117
1659,4,193794,0.0703171890723006,0.0560164239753064,0.210201690955271
1660,4,193943,0.0399485496236537,0.0562774677754863,0.478265912561765
1661,4,195122,0.054143994820665,0.0561032032992041,0.33516617530181
1662,4,195463,0.0728951396050035,0.0554085996168908,0.189164647557246
1663,4,195795,0.0671806755489565,0.0555806076749113,0.227584403604777
1664,4,196790,0.0549191375404336,0.0556187478754385,0.32411245440339
1665,4,198420,0.0363102340849056,0.0556323088281512,0.514385805101815
1666,4,199642,0.0451890792444779,0.0558086826859723,0.418649961808489
1667,4,203027,0.047112126528201,0.0556736296260835,0.398003421800056
1668,4,204037,0.0533503448483675,0.0557284329809465,0.339057308845906
1669,4,205977,0.0370052872521907,0.0561067514819207,0.509971797008353
1675,4,211091,0.064726038472133,0.0572852517364228,0.25928970382491
1676,4,211612,0.0910444806039514,0.0558899625114426,0.104206080997157
1679,4,213169,0.0855387415620453,0.0559236770397548,0.127020723179819
1680,4,213950,0.083287937190039,0.0558476769581936,0.136765022434709
1681,4,217566,0.0806413666588434,0.0559770013105771,0.150579544007734
1684,4,219124,0.0793330743021679,0.0559092279973853,0.156792412175256
1686,4,220692,0.0431941821699213,0.0562212649986025,0.442829138046424
1687,4,221261,0.0588904977549309,0.0563107247810681,0.296362886374875
1689,4,222510,0.0746765844373517,0.0564117462772941,0.186433658359261
1690,4,223039,0.0583418617571039,0.0565803378914241,0.303184340470196
1691,4,223328,0.0467954449325489,0.0566897588815949,0.409664814262904
1692,4,223356,0.0493616913974306,0.0569869182437468,0.386972465326206
1693,4,224819,0.0466166949492812,0.0566901760759382,0.411457622962155
1694,4,224966,0.0423535268086389,0.0569567638209755,0.45760807492793
1697,4,228580,0.0474353745418229,0.0568563119187123,0.404674658789753
1701,4,234153,0.0604556792347165,0.0566892860052077,0.286953959080997
1702,4,234536,0.0538050197883045,0.0563661483083734,0.340452124508481
1703,4,238194,0.0470216956800993,0.057544735888672,0.414403637348205
1704,4,242179,0.0597716080541456,0.0569125099065149,0.294327745975366
1705,4,243657,0.0532521341014803,0.0564805225822914,0.346407218570506
1706,4,248600,0.0701275697942094,0.0561456898329245,0.212482257902349
1707,4,248779,0.0730757264169076,0.0562991314687066,0.195138123506098
1708,4,249022,0.0712868505353337,0.0561951690151267,0.205434540323741
1709,4,249864,0.0673287623399562,0.0564281898381982,0.233601768768513
1710,4,250515,0.0616517932326868,0.056343377664215,0.274606581760362
1712,4,251719,0.0592085680409635,0.0562472686610636,0.293222419878509
1716,4,256985,0.0635686429816028,0.0563470375568865,0.260017259648775
1717,4,257828,0.0716572828290895,0.0565369876455533,0.205833181863243
1718,4,259994,0.0645137124663516,0.0565908041100317,0.255057772349936
1719,4,263044,0.1132899361859,0.0566486267835998,0.046280045542625
1720,4,264432,0.111789385390179,0.0560121010307507,0.0467228348252022
1721,4,265022,0.10733830809066,0.0561976371921836,0.0569415017797682
1722,4,267372,0.1182325077437,0.0559221465613564,0.035196013434334
1723,4,267844,0.105027319075684,0.056376434895197,0.063297580263892
1724,4,268855,0.105027319075684,0.056376434895197,0.063297580263892
1728,4,271787,0.115170406504419,0.0561049734955252,0.0408319817810817
1729,4,274059,0.113166731207607,0.0562770487076914,0.0450974350895025
1730,4,274409,0.101198740971402,0.0571339619042916,0.0773813095448623
1731,4,274840,0.102689292770969,0.0563928488805703,0.0694589010709269
1732,4,274870,0.0936347476916485,0.0560484891224193,0.0956865456801917
1733,4,274922,0.0846574161815234,0.056154995267453,0.13255979223242
1734,4,274930,0.0911035439806528,0.0562246166610405,0.10605009071131
1738,4,275180,0.0714650872796002,0.0561986583061947,0.204334279410712
1739,4,275191,0.0629274167890977,0.0563490764976585,0.264863916305589
1740,4,275289,0.066609778850766,0.0564668437376877,0.238943223376718
1741,4,275562,0.0408483378398018,0.0569470589241395,0.473661077813548
1742,4,275637,0.048929117670274,0.0570734147835891,0.391859989629632
1743,4,275645,0.0652613872249601,0.0574781208420718,0.256972766084077
1744,4,275715,0.0636312035346394,0.0568621831940765,0.263882864053823
1745,4,275721,0.0476039273781579,0.0567075466925892,0.401777295732498
1746,4,275859,0.0596196988954177,0.0569257997137516,0.295667204683981
1747,4,275865,0.0533610631603759,0.0567418947161461,0.347646589384288
1748,4,275877,0.0663099335886299,0.0566191092127364,0.24232513322598
1749,4,276015,0.0637371557986802,0.0567955349696393,0.262531120554232
1750,4,276066,0.0424395009477593,0.0575719851120808,0.461517507598307
1751,4,276194,0.0487677564414649,0.0567568968181742,0.390791612601268
1752,4,276201,0.0023641448474323,0.0573900616401491,0.967164267158949
1753,4,276375,0.0599966419095451,0.0564878420448901,0.288909102107427
1754,4,276645,0.0838016563692359,0.0577976029293799,0.147969883049998
1755,4,276806,0.132066282162076,0.0577388277339062,0.0227691795330266
1756,4,276820,0.127719217420994,0.0581889050598037,0.0288210319149514
1757,4,276934,0.136327549414397,0.0576899374249349,0.0186638842475533
1758,4,277129,0.148661496984376,0.0578224006348409,0.0105494959419689
1759,4,277137,0.12355448110224,0.0583308674272242,0.0348593417681405
1760,4,277249,0.167933627465477,0.0572762234937474,0.00358757983147272
1761,4,277276,0.160915332360006,0.0568965217628436,0.00494806829660494
1762,4,277639,0.163399658381684,0.0570535428942406,0.00443379102415901
1763,4,277649,0.148809464774918,0.0574288514157045,0.00996107145351903
1764,4,277971,0.171145848304669,0.0567127732366638,0.00273142210068499
1765,4,278164,0.0727654099103299,0.056545600748822,0.198991621045649
1766,4,278914,0.0655838989539683,0.0563252609389341,0.245057149748039
1767,4,278971,0.0648229690425197,0.056522551627753,0.25221977383554
1768,4,279037,0.0862467319133737,0.0567962279270329,0.129776120269599
1769,4,280703,0.0910346495781392,0.0570742978852754,0.111602632040006
1770,4,280859,0.0545598971680944,0.0570809752170758,0.339810575422741
1771,4,280934,0.0363794448732847,0.0571905663567778,0.525117464019231
1772,4,282594,0.0452366213524044,0.0578984561127216,0.435144084476904
1773,4,282713,0.063454634762435,0.0570880203791951,0.267099855456081
1774,4,283570,0.0567673631102782,0.0568827649145859,0.318976900979674
1775,4,283830,0.0518479716399339,0.0568165695478422,0.362101957629064
1776,4,285234,0.0703208013235797,0.0567858220903584,0.216408693206469
1778,4,285568,0.0799020758340375,0.0570434315027001,0.16217518738256
1779,4,287068,0.0866512551024886,0.0573020222284489,0.131381530681461
1782,4,289631,0.0918041882325029,0.0565774349124099,0.105561434645277
1783,4,289647,0.0937266025707691,0.0566161468579256,0.0987169223167288
1784,4,290003,0.0887475285611772,0.0567601154377905,0.118818257469958
1785,4,290096,0.0975066207177685,0.0571385355352738,0.0887954472673111
1786,4,291044,0.0886712677575446,0.0568705198718794,0.119850288034629
1787,4,291531,0.0829980840424808,0.0564053080645766,0.14205798802876
1788,4,292625,0.0919844438581789,0.0561849901294197,0.102485833409445
1789,4,292985,0.0981985304123384,0.0576139260299511,0.0891819130565791
1790,4,293190,0.0981985304123384,0.0576139260299511,0.0891819130565791
1791,4,293625,0.0876276031877637,0.0564858567457451,0.121721222804152
1792,4,294073,0.0862013715645776,0.056659926060669,0.129059322149507
1793,4,294288,0.0876055184172027,0.0569110684245213,0.124617049865508
1794,4,294760,0.0983206222182679,0.0563854366096756,0.0820778223337733
1795,4,297290,0.0903990854495323,0.0564734830233333,0.110330127730907
1796,4,297499,0.0930983994128013,0.0573056478994957,0.105141648910498
1797,4,297638,0.0731146101587626,0.0564440404349673,0.196047067895012
1798,4,297848,0.0718803273908916,0.0572941185702388,0.210459576492899
1799,4,298091,0.0905964148244518,0.0572222996324692,0.114263116402446
1800,4,299599,0.0583604721496721,0.0564143083598134,0.301611729288634
1802,4,300148,0.0897591687902919,0.0565791958667451,0.113536189391062
1807,4,302611,0.0506944800817412,0.0571697843533027,0.37582500620635
1809,4,303011,0.057203109333941,0.0565155817748418,0.312152298055688
1810,4,304549,0.066516737703305,0.0569919048436517,0.243947255378655
1811,4,307387,0.0907992207466758,0.0568968859016362,0.111415840416143
1812,4,308154,0.0903541207267101,0.0572506747557843,0.115410897222888
1813,4,311231,0.0835489968871472,0.0565202169946905,0.140242105665256
1814,4,311787,0.0757628889802792,0.0567503699380959,0.182730063154187
1815,4,312488,0.101070706956079,0.0569713651422879,0.0769149146592918
1816,4,312611,0.0934408501264967,0.057008733033658,0.102091227861102
1817,4,314015,0.102822508535178,0.0569624841757453,0.0719122980543265
1820,4,320017,0.138413533655459,0.0575983211091623,0.016772889177659
1821,4,320510,0.0743687104332391,0.0582902893668694,0.202853213660029
1822,4,328073,0.112287295221628,0.056690045927587,0.0483981642565424
1823,4,331098,0.132590966167935,0.0575171758637288,0.0217324665185383
1824,4,336922,0.120108270412699,0.0563676573346674,0.0337962124901665
1826,4,351322,0.110016019391735,0.0568737794914146,0.0538641511386667
1827,4,353020,0.11461885350918,0.0570207572662541,0.0451783027273819
1831,4,356055,0.135515639679425,0.0573028396826715,0.0185751280547671
1832,4,356492,0.131345684112481,0.0567135981065213,0.021133557848119
1833,4,356541,0.129049964771143,0.0567116763167625,0.0234720588565477
1834,4,356853,0.10950371421728,0.057062834544012,0.0557900944230747
1836,4,357632,0.105783102676447,0.0565829048175321,0.0623776323602665
1837,4,357802,0.0390088590141042,0.0571338349603325,0.495204537553201
1838,4,362032,0.0350739275783741,0.0569836044123166,0.538615177850633
1839,4,362199,0.0530242827477356,0.0569186225602741,0.352190013133826
1841,4,363194,0.0425646431308334,0.0566654961689241,0.453059069976371
1843,4,368078,0.0944119385711606,0.0561606638095509,0.0936271485508888
1844,4,368457,0.0846068730051556,0.0562616855027878,0.133524478272788
1846,4,369403,0.0797658963329541,0.0562042471142441,0.15671880862881
1851,4,372110,0.0701824336536774,0.0571003213600953,0.219850181946142
1853,4,375688,0.0797861457950534,0.0566074028689348,0.159578112567596
1854,4,376511,0.0189947363119387,0.056030444615051,0.734805717199871
1856,4,380252,0.0239664987609087,0.0558472600405048,0.66808045327598
1857,4,382176,-0.0521207700275351,0.0555000296455382,0.348315132267498
1858,4,383443,-0.0438998391685922,0.055868460991167,0.43252852791653
1872,4,384094,-0.0378998339136129,0.0554904987508117,0.495056853300966
1874,4,384602,-0.032077370722837,0.0561725924141097,0.568328969814517
1875,4,384607,-0.023843422753579,0.0567063840724732,0.674396831914849
1876,4,388305,-0.0807340026572204,0.0552881708633954,0.145113513041619
1877,4,388542,-0.0777802637277974,0.055205746776034,0.159740227800028
1879,4,390909,-0.0530339260521184,0.0556687570499504,0.341409419589521
1880,4,397927,-0.0215389399921858,0.0558876303934388,0.700175236501105
1883,4,404981,-0.0440751980176778,0.0561281656212708,0.432827912510855
1885,4,405368,-0.0395145176584756,0.0559635663304208,0.480606754093656
1886,4,408981,-0.00649762376720325,0.0556740773471085,0.907157627228708
1889,4,413957,-0.000432151999343239,0.0557110026163039,0.993815228309118
1890,4,414243,0.0184756987134613,0.0569303197280542,0.745727683118051
1891,4,415928,0.0498418421012941,0.0560908611069971,0.374827947886189
1892,4,419709,0.0466928739319137,0.0556289553380033,0.401833842430873
1893,4,420255,0.0349804793133455,0.0556643777998234,0.530136733712347
1894,4,421542,0.0102553939458429,0.0556371286025411,0.853863216104154
1895,4,422070,0.0163124941607062,0.0559222128082443,0.770687561169551
1896,4,422545,0.0274650487194926,0.0558802698606957,0.62337962605056
1897,4,425689,0.00689395821728382,0.0560451295547331,0.902171346393968
1898,4,425858,0.010151527930346,0.0563677426683173,0.857181615735585
1902,4,428826,0.0026312622915014,0.0554433682467263,0.962174597446796
1903,4,428861,-0.00716576948991099,0.0557567303121541,0.897811873560314
1904,4,433301,0.0336212413974388,0.0556556799739749,0.546169428422666
1905,4,433554,0.0148974894861723,0.0554951827891182,0.788512433857228
1906,4,434256,0.0135127910241292,0.0555637828521813,0.807996198352221
1907,4,434351,0.0111296556464212,0.0554168101286395,0.840942968781204
1910,4,442926,-0.00509651572224414,0.0554949276759316,0.926879238762272
1912,4,445208,0.0267535958294311,0.0555581087999739,0.6304292943723
1916,4,450801,0.0340618806605948,0.0561779308812209,0.544691067139724
1917,4,451837,0.0064986014649948,0.0556462363674329,0.907097474152235
1920,4,454081,0.000945794071645835,0.0554920643465939,0.98641132509709
1921,4,454191,0.00939828243577317,0.0557318177069426,0.86618107376096
1922,4,454676,-0.00702688750522351,0.0554326776096823,0.899199084288971
1923,4,454817,-0.00431829914048684,0.0555266759290092,0.938055222608171
1924,4,454913,-0.00576754794795434,0.0553703368804557,0.917099043178971
1926,4,455170,0.0125001006496718,0.0555354548002736,0.822044753135682
1927,4,458042,-0.0136383834626993,0.0554213300584237,0.805759104616465
1928,4,458282,0.000987324702062451,0.0554903108187532,0.985814248299158
1929,4,458401,0.0381791610560661,0.0559337917886346,0.495321382282962
1930,4,461656,0.0356966507182581,0.0558670895333718,0.523265476217407
1931,4,461812,0.0323031939955641,0.0555427122962853,0.561212767838551
1932,4,462685,0.0312088251235085,0.0559330068484344,0.577219958456386
1933,4,463276,0.0265556124526972,0.0554019495496752,0.632003311644742
1934,4,463970,0.0261057162673134,0.0555730680662311,0.638820249627553
1935,4,464078,0.0266198004620681,0.055708951597859,0.633061951408747
1936,4,464336,0.0212299603067086,0.055557827235766,0.702599585435123
1937,4,464368,0.0197208701242454,0.0553734254611429,0.721946064707686
1938,4,466223,0.0202692025315359,0.0556461300769294,0.715888083822801
1939,4,466334,0.00741826964682135,0.0557402076105113,0.894200798066332
1942,4,472918,-0.00401297359864294,0.0560608174404175,0.942974703604206
1943,4,473492,-0.0621225579746094,0.0557625439072949,0.266013418601934
1944,4,473912,-0.0638895405816581,0.0553260438624958,0.248960673209812
1945,4,474265,-0.0565376664054703,0.055905045923362,0.31255790617837
1946,4,474320,-0.0622019944863784,0.0563416645352549,0.270338994318638
1947,4,474321,-0.0545015505716472,0.055863552975302,0.329921338641099
1948,4,474625,-0.0723822852198571,0.0563682609588847,0.19995034911297
1949,4,474628,-0.0896884944172341,0.0556346369717349,0.107834250441185
1951,4,476181,-0.097257248446885,0.0557402818749037,0.0818849252236921
1953,4,476833,-0.0931455802283152,0.0561169143830555,0.0978329620713581
1954,4,478092,-0.0989781938511057,0.0558340276090345,0.0771371739354176
1955,4,479557,-0.119013114778941,0.0556056646172746,0.0330149451669862
1956,4,480076,-0.119013114778941,0.0556056646172746,0.0330149451669862
1957,4,481074,-0.127031885133503,0.0554282083083566,0.0225037776834069
1961,4,485199,-0.117824417583576,0.0556277585332759,0.0348661312979899
1962,4,485454,-0.116412157584436,0.0555108524979992,0.0366951462569049
1963,4,487562,-0.114641178416686,0.0554576084160068,0.0394451475685002
1965,4,491790,-0.114559774601646,0.0555933330487041,0.0400663218712315
1967,4,493748,-0.114318522958144,0.0553030048564976,0.039450393592198
1968,4,495614,-0.121182468644521,0.055196829534502,0.0287809579086911
1969,4,497124,-0.0184067005851878,0.0556404534393509,0.740980449275737
1970,4,497529,0.015582865929507,0.0563973118356497,0.78247542270366
