SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2840,5,26417,-0.165986156438469,0.0849158971138093,0.0514060151455965
2841,5,27428,-0.0867232846510549,0.0853579058363538,0.310327172324271
2842,5,30505,-0.0389920181170213,0.0854736185437147,0.648535501333475
2843,5,31263,-0.0194553463151446,0.0863537736553666,0.82187770282855
2846,5,32038,-0.0659664890290643,0.0851785276009566,0.439183276173467
2847,5,33720,0.0292875022255614,0.0864567256505804,0.734996984587975
2848,5,33814,-0.0158004438648913,0.0863350291834578,0.85489278338106
2849,5,33851,-0.016344663638397,0.0871788988250645,0.851388749312359
2850,5,34324,-0.00667760736835871,0.0873828479361414,0.939129978884907
2851,5,34350,-0.0616656278148933,0.0861684263688806,0.474686364091722
2852,5,35048,-0.0308802314160186,0.0853584061569913,0.717739307881206
2853,5,35579,0.00729838067353177,0.0862217290843852,0.93259029433763
2854,5,35901,0.0418033057289104,0.0866088467327288,0.629630773207826
2855,5,35947,0.0192295731735186,0.0860970238940442,0.823394089397638
2858,5,38200,-0.00607389980237456,0.0852582757402709,0.943246155093608
2859,5,38263,0.00145155332585845,0.0852695632147356,0.986427795015572
2860,5,38427,-0.0051657546662992,0.0854848731380764,0.951848258964608
2861,5,38677,-0.0348858779979045,0.0852386674662705,0.68258760336656
2863,5,41075,0.0595888742291831,0.0856310514612522,0.486962324648774
2864,5,42051,0.0127321041131438,0.0857244800708969,0.882014408401337
2865,5,42740,0.0287810772049572,0.0852451259083953,0.735844785900049
2866,5,44304,-0.00495488456446733,0.0854963785189472,0.953817805556601
2867,5,44612,0.0246964886059991,0.0855461349907082,0.772986502181768
2868,5,45702,0.0367043533178247,0.0871856944392301,0.674018181682677
2869,5,46084,0.0115204486893259,0.0855229445314166,0.89292114851518
2870,5,49920,0.0510208161265229,0.0861072079819106,0.55387733444104
2872,5,53073,0.0677925321507823,0.0867095156325327,0.43483564362605
2873,5,53535,0.0720838675106951,0.086243405676505,0.403822178950904
2874,5,53964,0.0777750403987558,0.0863220516023009,0.368209550884345
2875,5,57276,0.0755685134583827,0.0861038069894529,0.380733720686962
2876,5,57788,0.0726973747699141,0.0861856719819412,0.399521628108289
2877,5,57861,0.0726034916203501,0.0863487682133961,0.401019771407577
2878,5,58267,0.0873379405832659,0.0863898199451918,0.312720893752353
2883,5,61028,0.0776898727392594,0.0868496764417624,0.371646464385139
2885,5,64504,0.112367993020897,0.0865061581633148,0.194805655148081
2886,5,66168,0.100827229631434,0.0863671157740123,0.243826267834745
2887,5,67144,0.0355947774994622,0.0873399786066023,0.683856422499239
2889,5,68714,0.0300269634657099,0.0865000326984432,0.728698717690475
2890,5,69083,-0.0056784819981443,0.0864451258493185,0.947662725225161
2891,5,69805,0.0156724501497978,0.0885287973453965,0.859584606337893
2892,5,69813,0.0266194545615944,0.0878985209006348,0.762187869596714
2894,5,70531,0.0506682067325779,0.0881265793975777,0.565692673573588
2895,5,70702,0.0398950980618547,0.0876882827167569,0.649414108017695
2896,5,70852,0.0296178855687219,0.0878906679458115,0.736328052571648
2897,5,70969,0.039897309024043,0.0879342300639928,0.650310894121859
2898,5,72069,0.0152073566143335,0.0891117238359679,0.864592860192193
2900,5,74994,0.126343817350747,0.0896109623899207,0.159445313352723
2901,5,75504,0.0905720296354247,0.0906198410549782,0.318250527278381
2902,5,75507,0.0763464010742756,0.090560973653215,0.39977768846156
2903,5,75860,0.0783678845230089,0.0917383742855522,0.393543548041065
2904,5,76107,0.0622563094463384,0.0906390435150421,0.49262208432435
2905,5,76472,0.0769851510955748,0.0905513903940644,0.395800245823493
2906,5,76912,0.076020864930773,0.090913248024964,0.403612968590104
2907,5,77002,0.0872910397659057,0.0914280161492946,0.340356701438491
2908,5,77032,0.0743402911428406,0.0909171849032065,0.414096967815177
2909,5,77423,0.0839241419626688,0.091074974708652,0.357427072320012
2910,5,77484,0.0615507443546335,0.091487351497908,0.501528238023244
2911,5,77918,0.0396984116802046,0.0920018398945144,0.666371278681199
2912,5,78310,0.0707309508789902,0.091557397109117,0.44031676677245
2913,5,79208,0.0444362947759325,0.0935981937996058,0.635254545316862
2914,5,79230,0.039331883876234,0.093072024150828,0.672847195143595
2917,5,79232,0.0194973147732449,0.0930262409388648,0.834109052946928
2919,5,80396,0.165063267933539,0.0936605454998413,0.0788744857195298
2920,5,81334,0.178031403792354,0.0970636420725294,0.0674700713063332
2921,5,82827,0.147111363545147,0.0946316614912809,0.120945025676954
2922,5,83188,0.154075584437538,0.0956328830334895,0.108048377082496
2923,5,85693,0.179063946107188,0.103682955762304,0.0850364053806582
2925,5,87323,0.315818253749223,0.10483685124827,0.0027782641009441
2926,5,90716,0.242065353619055,0.114517219394,0.0352342080849251
2927,5,90719,0.231747031765947,0.114289540201193,0.0433397344557505
2928,5,90720,0.231747031765947,0.114289540201193,0.0433397344557505
2929,5,90746,0.253682161106251,0.115355062562761,0.0285158790874226
2930,5,91091,0.236041473392222,0.115355728934843,0.041476660580458
2931,5,92747,0.199889040907589,0.115761441740437,0.0850905655319457
2932,5,93878,0.238796487396323,0.118547400379025,0.0447303945837799
2934,5,97629,0.179677106372641,0.124061341277355,0.148422893466119
2935,5,97695,0.140596401845579,0.123466745932435,0.25558422048485
2936,5,98040,0.146501352425368,0.120833455831145,0.22616102395052
2937,5,98089,0.066809091783405,0.122146647413889,0.584753144545266
2938,5,98565,0.0925505340345021,0.128118134440504,0.470536497596168
2939,5,98574,0.0925505340345021,0.128118134440504,0.470536497596168
2940,5,98997,0.0632012848958787,0.12679103946198,0.618464606861377
2941,5,99314,0.0814210532103736,0.127941883398238,0.524934078147024
2942,5,99455,0.0994281004903037,0.131264228452311,0.449276458181637
2943,5,99489,0.119817578465875,0.129712648498971,0.356265448029253
2947,5,102203,0.0498594736246787,0.160616620286715,0.756420704841956
2948,5,102465,0.0237028496104816,0.169510137534473,0.8888729055036
2949,5,103569,0.0217770807225595,0.174132663990788,0.900547012669466
2950,5,103937,0.0359014499217096,0.17564538519992,0.838160801335284
2951,5,104225,0.0425129322345867,0.180259522886019,0.813691334210175
2952,5,104404,0.0183955325344947,0.176984869119318,0.917277222076363
2953,5,104442,0.13057328547867,0.182443236343468,0.474654274444894
2954,5,104957,0.0528332886503904,0.181673024823574,0.771363396698739
2955,5,105087,0.096820900375663,0.181066989765381,0.593177228789427
2956,5,105138,0.096820900375663,0.181066989765381,0.593177228789427
2957,5,105493,-0.0154762758726807,0.185902458624832,0.93370038784561
2958,5,105602,-0.0292279664568245,0.185897774587584,0.875156615317222
2959,5,105816,0.0527056951933744,0.185883117196547,0.776927510507515
2960,5,105842,0.0165725648610877,0.191493786140833,0.931083352995717
2961,5,105854,0.00540194086431534,0.189429104419207,0.977265962009191
2962,5,106333,-0.138077054274074,0.204498831562285,0.499992456286546
2963,5,106481,-0.201793498699653,0.198028632630178,0.308895273272695
2964,5,106489,-0.125689921331224,0.201285586437937,0.532744800156673
2965,5,106491,-0.125689921331224,0.201285586437937,0.532744800156673
2966,5,106493,-0.161297127441401,0.196963915952383,0.4133861926019
2967,5,106501,-0.18902169361392,0.194638229677994,0.3321416700659
2968,5,106718,-0.0134722926878119,0.191494475125417,0.943952197463338
2969,5,106822,-0.0356969446226483,0.193653497936741,0.853857207652677
2970,5,107574,-0.135667151388692,0.225507832320504,0.547821751372711
2973,5,117834,-0.101841491567278,0.255354527397117,0.690264101085875
2974,5,119209,0.162368929279822,0.210746759140414,0.441550886458325
2975,5,120796,0.145027978521368,0.188687018404414,0.442634846040175
2976,5,124644,0.0451968512155574,0.112483349333169,0.688067567276429
2977,5,125211,0.00515179779828756,0.113982788938791,0.96397501967664
2978,5,125474,0.0317669730351264,0.113135432835848,0.77903817482467
2979,5,127339,0.0135506103512246,0.112342564647449,0.904061707244574
2980,5,131540,0.0568212300683162,0.105441381024664,0.59030293506829
2981,5,132221,0.0464884020814864,0.106191032871229,0.661812884735611
2984,5,134344,0.079341823984977,0.10123801251219,0.433732451092994
2985,5,134626,0.0761226838704157,0.100816039081326,0.450713327489701
2986,5,137820,0.0619190325274088,0.10037521934588,0.537714376782389
2987,5,139492,0.0730564711815163,0.0995867975644142,0.463681956080345
2988,5,144411,0.0635737916594561,0.0981335891748417,0.517516629450122
2989,5,154798,0.0522268881186394,0.0974724194222337,0.592425949598442
2990,5,154908,0.0448064368277863,0.0960958914291865,0.641311293409997
2991,5,155745,0.0474345574641266,0.0964124425210518,0.623027828608283
2992,5,156437,0.0590495287233579,0.0967951076784744,0.542223428948595
2993,5,157488,0.0392398143812784,0.0986082110836872,0.690917480590935
2996,5,161956,-0.0519933808713733,0.0914189002397895,0.569895764273764
2997,5,162464,-0.0728990771230833,0.0915933556057133,0.426625518586594
2998,5,164144,-0.100977776538104,0.0911368366141188,0.268624887564801
2999,5,165491,-0.113386927599177,0.0919014637893441,0.218102721902851
3000,5,166030,-0.125135931136554,0.0918921115691561,0.174138877836962
3001,5,167327,-0.0881853356979854,0.0928778796578563,0.343028051333154
3003,5,169215,-0.115004412532681,0.0918223042977427,0.211228841304653
3006,5,170676,-0.119496686228788,0.0918060526790404,0.193894775555283
3007,5,171267,-0.0978998706677183,0.0910600561723028,0.283058328053075
3008,5,171463,-0.128121416609514,0.0908364739303921,0.159283811212136
3009,5,172056,-0.103737414657247,0.0909245895838535,0.254677869376365
3010,5,172075,-0.089073278013297,0.0912065687097611,0.329430886817475
3011,5,173259,-0.10855335203681,0.0911566548922185,0.234514987946663
3012,5,173927,-0.0852106948632885,0.090979105694431,0.349606564075627
3013,5,174122,-0.118685023638333,0.0901547977175424,0.188874401826518
3014,5,178044,-0.0391511306868975,0.0899431871482085,0.663619891752192
3015,5,178645,-0.0379743566112456,0.0919106080150036,0.679735710882816
3016,5,178674,-0.0611893514662258,0.0903690249057358,0.498782587855602
3017,5,179325,-0.0679051216147575,0.0896681211828459,0.449378991184144
3018,5,181135,-0.032446582296737,0.091659233109275,0.723556655164858
3019,5,184224,-0.0618521533522718,0.0906979309124801,0.495712892942571
3020,5,185680,-0.0322070807319574,0.0897784632803487,0.720004437312896
3021,5,186149,0.00111063528203004,0.0898558516449609,0.990145229845799
3022,5,187087,0.034047520385326,0.0889741644240699,0.702196626111925
3023,5,187466,0.0232227513833512,0.0888973916224235,0.794066742093562
3024,5,187642,0.00152826996241484,0.0894380730442318,0.986376492420104
3025,5,189599,-0.00012324987634027,0.0888264135934225,0.998893690319153
3026,5,189613,0.0169736324746477,0.0892256785539125,0.849236217842364
3027,5,191306,-0.0137009242077333,0.0881514979137859,0.876575312502876
3028,5,192971,0.0268955643056525,0.087948217384865,0.759928541034743
3033,5,210350,-0.0737110639599058,0.0851927032387768,0.387501587765022
3034,5,210480,-0.0681703205980763,0.0856129145772364,0.426414861963451
3035,5,211001,-0.0976367342328896,0.0852900693850777,0.253083807111694
3036,5,211036,-0.0792342083912736,0.0853670492808264,0.353959218052585
3037,5,211245,-0.0722275061618329,0.0851963028722568,0.397136363150832
3038,5,211284,-0.0732725013662517,0.0853066407687719,0.390961570694061
3039,5,211526,-0.0879945440824931,0.0853812535727848,0.303430612365467
3040,5,211987,-0.0971340045331279,0.0857571093490141,0.25812406457104
3042,5,214406,-0.0509805165809097,0.0857653177492143,0.552612817467024
3043,5,214752,-0.0451123437984023,0.0859863053401257,0.600158831877715
3044,5,215862,-0.00906272282916032,0.086145215354716,0.916274595475012
3045,5,216840,-0.0363223940935362,0.0861041626868256,0.673396772827888
3046,5,217294,-0.0570232660702946,0.087096762292513,0.513079776554377
3047,5,217319,-0.0821290069911295,0.0871101469352582,0.346418847002096
3049,5,218253,-0.0776130701382536,0.086453943385224,0.369936633138683
3050,5,218986,-0.121737286692434,0.0855557231607513,0.155648105399682
3051,5,219768,-0.107776794639634,0.08560875317215,0.208881743849451
3052,5,220210,-0.0824680941041708,0.0857923775319168,0.337083445582043
3053,5,220516,-0.0701393214193932,0.0858234348161664,0.414336012104146
3054,5,220904,-0.0959359256031108,0.0858000556688701,0.264270289006505
3056,5,221810,-0.106710033724995,0.0866055818344034,0.218717589604298
3057,5,221815,-0.0999312904214668,0.0873604743802934,0.25344189857149
3058,5,221827,-0.0910540800994389,0.0866067522831175,0.293816671879715
3059,5,221903,-0.0732773640709105,0.0867569908715032,0.398890762397374
3060,5,221992,-0.0591204266211957,0.0856952699544735,0.490715796744632
3061,5,222178,-0.102193670262715,0.0857795852505956,0.234315872894987
3062,5,222207,-0.0789058249230837,0.0857491435099396,0.358099922177569
3063,5,222346,-0.0463112831325593,0.0858322610822872,0.589843663899692
3064,5,223004,-0.0486549473555469,0.0856547047674734,0.570371719332554
3066,5,225231,-0.104944242057804,0.0874339120700917,0.230839630673095
3070,5,225569,-0.12135839494223,0.0859366236095146,0.158776489985721
3072,5,227110,-0.103995854868075,0.0860052455957108,0.227402800282203
3073,5,229365,-0.0912279506279347,0.0852293091541644,0.285178547052941
3074,5,229595,-0.0762871244329256,0.0851728707136194,0.37103726023878
3075,5,229778,-0.0859322699139435,0.0851280807194893,0.31345181714724
3076,5,229833,-0.0738255136157983,0.0852931757174241,0.38732480992648
3077,5,229900,-0.117881859452357,0.085152801991825,0.167123722309814
3078,5,230375,-0.0918811034863527,0.085255596825486,0.281897566541049
3079,5,230512,-0.0876650136762125,0.0856382653667372,0.306693866544606
3080,5,232888,-0.108357133121834,0.0852155992550146,0.204365029578431
3081,5,234489,-0.0695643460003898,0.0856138184832558,0.417031523219025
3082,5,234669,-0.0841822176051867,0.0854388292110929,0.325155372120014
3083,5,237047,-0.104692352039542,0.0854499056021359,0.221320583643576
3084,5,238069,-0.0869083273821618,0.0858087669564894,0.311842673887063
3085,5,239147,-0.108473262863071,0.0863956159376357,0.210112774075461
3086,5,240361,-0.12008023010418,0.0854129583242652,0.160639823494278
3087,5,241166,-0.0453176290448224,0.0854485811612718,0.596202950040787
3088,5,241225,-0.0591507811693544,0.0853255755641008,0.488617167044056
3090,5,241984,-0.115578948556148,0.0855116144495869,0.177363352832535
3091,5,242244,-0.07091509740042,0.0852907531086149,0.406280855185456
3092,5,242428,-0.074497572545314,0.0851585986057486,0.382272236858019
3093,5,243584,-0.0665414935654316,0.085530992771094,0.437101288353907
3095,5,245951,-0.101763213221518,0.0850705823157355,0.23241319642711
3096,5,246143,-0.0892014389483105,0.0852353855665526,0.29603218077476
3097,5,246282,-0.110662353705468,0.0851600373329526,0.194632939881637
3098,5,246808,-0.0968067125195103,0.0868208642400541,0.265601794690269
3101,5,249753,0.0142809769756029,0.14231660583168,0.920126187689806
3104,5,251602,0.00371841256502706,0.0868733992920296,0.965883043818338
3105,5,251756,0.0241309594268168,0.085986185827944,0.779152753459324
3106,5,251866,0.0356575554000453,0.0853894482151564,0.67650270338252
3107,5,253670,0.00180340352209771,0.0865735376726186,0.983392328716736
3109,5,254385,0.0449149009227099,0.0854896983867861,0.599646270240379
3113,5,260512,0.101124536048392,0.0860898401886436,0.240930703479762
3114,5,260909,0.110359448640104,0.0854677862756338,0.197465278881015
3115,5,261182,0.109059379349549,0.0859445552499263,0.205294820576334
3116,5,261798,0.0908180174367075,0.085246702644511,0.287443366632789
3117,5,262671,0.0495622632715126,0.0863029891050921,0.566142669305116
3118,5,264790,0.0907872628176899,0.0858489084280384,0.290995753540013
3119,5,265651,0.0357697318142084,0.0852617379470636,0.675085105362095
3120,5,266244,0.0649602369643376,0.0874539191859165,0.458100488695384
3123,5,268009,0.181369647180955,0.0848429531253053,0.033226730163431
3124,5,268019,0.181369647180955,0.0848429531253053,0.033226730163431
3128,5,269900,0.1776889835776,0.0856821719473097,0.0388211420275156
3129,5,271971,0.147251738267742,0.0853736131549453,0.0854402486039259
3131,5,272598,0.160820337368131,0.085109990596174,0.0596362132358905
3132,5,272758,0.181160741872973,0.0848645241605497,0.0334733981075823
3133,5,273551,0.14379516321306,0.0855327530317252,0.0936142487547159
3136,5,274280,0.130953042426722,0.0860099585179431,0.128770746612927
3137,5,274601,0.111093147933388,0.0854855175247675,0.194601502367338
3138,5,277836,0.110522228578211,0.0854495017845751,0.196711032561113
3139,5,279640,0.112808350898897,0.0855166387251266,0.187977611049064
3141,5,283807,0.132369565347512,0.0852324283881738,0.121309093361355
3142,5,284696,0.078438138466012,0.0866170318159593,0.3657790039167
3146,5,290243,0.0721190622527019,0.0862537554976032,0.403649280676962
3148,5,293310,0.0666920639542878,0.0855510069385214,0.436172782882188
3149,5,293706,0.0448004866384624,0.0853301695231969,0.599895278076259
3151,5,302362,-0.0104601374878786,0.086710868709705,0.904050861682068
3152,5,304779,0.0150097692382978,0.0854445035338762,0.860656382232123
3153,5,308710,-0.00108145848973779,0.0870447308518865,0.990094220625439
3154,5,309654,0.0507914742914376,0.085340830562362,0.552117654858157
3155,5,309985,0.0535871911212613,0.0856042429376984,0.531727639206809
3156,5,310175,0.0709535112774395,0.086075499396718,0.410315995139166
3157,5,312612,0.053436053154076,0.0859789816380382,0.534670952321453
3158,5,313206,0.0607762712619224,0.0852377117704351,0.476303889390316
3159,5,313702,0.0265721286990547,0.0857536194586701,0.756845723870546
3160,5,314857,0.0295181781692121,0.0854681782737379,0.730021645094323
3161,5,315976,-0.021981868425249,0.0864628618150174,0.799462194725511
3162,5,317740,-0.0500544214314556,0.085740255152129,0.559733517820283
3164,5,320971,-0.138159879069343,0.0860463387180843,0.109246090976853
3165,5,321654,-0.0717835270033065,0.0866453624949595,0.407961273443166
3166,5,324331,-0.0109011734397942,0.0871148353870581,0.900487375801259
3167,5,328525,0.0228638198580109,0.0856994766208423,0.789786129048901
3168,5,335406,0.144232152197608,0.0852634630460971,0.0916037302983956
3169,5,335771,0.0786329663335437,0.0852608212087024,0.357020914972162
3170,5,336687,0.0999636140420774,0.0851732918730169,0.241326591324684
3171,5,341045,0.0178370516077494,0.0862866823131928,0.836348910350647
3172,5,341262,0.0462792801853524,0.0856339719627344,0.589240424875001
3173,5,342707,0.0170756315768182,0.085334469302919,0.841515728345604
3174,5,342848,0.00209227300753387,0.086119583028627,0.980631049956796
3175,5,343502,0.0336064562918371,0.0859380481904445,0.695992905827427
3176,5,343588,0.0550529613603511,0.0853696853367447,0.519425656222133
3177,5,346773,0.0173483842240039,0.0871976771766053,0.84241275343995
3178,5,349449,-0.0148953942725829,0.086041611868108,0.86265751025494
3179,5,350876,0.00733827828014255,0.0859990111557805,0.932047577219265
3180,5,354177,-0.0245195030672446,0.0873435758954618,0.77908598519977
3181,5,357163,-0.0102833531145058,0.0864439214843565,0.905374858160355
3182,5,360584,-0.0201259067141161,0.0861371441835122,0.815392478987318
3183,5,363025,0.00745070284899385,0.0879964750120962,0.932571372126309
3184,5,365083,-0.0530891199336803,0.0859143218347004,0.537019294732577
3185,5,366361,-0.0641575046601032,0.0859774791776393,0.456035462296835
3186,5,371014,-0.048135279498701,0.0855273384873864,0.573924410727065
3187,5,371457,-0.0570797812723117,0.0871052407794696,0.512703520279639
3188,5,372989,-0.0219423457179033,0.08742625009676,0.801974667406066
3189,5,374614,-0.0641994747384455,0.0860283812480266,0.456007511711316
3190,5,377631,-0.0369724806392397,0.0862437966288628,0.668405024779989
3191,5,378702,-0.00192883609278044,0.0883369983510841,0.982591932268665
3192,5,378741,0.0376134693944309,0.0878651348016406,0.668852589228015
3193,5,379541,0.0327517596834728,0.0862860958811049,0.704491616617046
3194,5,380460,0.0406539248345996,0.0865507517337699,0.638850827352156
3198,5,382808,-0.00297561565522531,0.086695619251046,0.972639333920402
3199,5,384156,-0.0561778081824127,0.0877089822995243,0.522261614508926
3200,5,387695,0.0287095929853196,0.0863596815410514,0.739752785133258
3201,5,388185,0.0343284158135985,0.0870940349789869,0.693705738442984
3203,5,391916,0.0158040111756648,0.0862101956899318,0.854652571820725
3204,5,392497,0.0427497341645622,0.0864052392685936,0.621078325775207
3205,5,393006,0.0304240442776165,0.0864304863413608,0.725043854131462
3206,5,393290,0.0577849394857444,0.0862467997524296,0.503298904998944
3208,5,396266,0.0697204146972549,0.0867801645511038,0.422276028004269
3209,5,398009,0.0416986194028891,0.0864171592991901,0.629730645071778
3210,5,398644,0.0263169954649988,0.0863827253814421,0.760807873419046
3211,5,401545,-0.00864988139027612,0.0857660893409764,0.919723355670415
3212,5,402468,0.00907577403072907,0.0857659646654837,0.915785093126307
3213,5,403529,-0.00110465980333113,0.08704473002666,0.989881715978597
3214,5,405417,0.0219703468959104,0.0861655673986226,0.798888371939703
3215,5,406230,0.00466068766834377,0.0866707923260845,0.957145161727072
3217,5,407785,-0.0247835358271064,0.0859376238987357,0.773217620965433
3218,5,409900,-0.0241875737560195,0.086256637678709,0.779324116275361
3223,5,417297,0.00505345949132552,0.0861972770553328,0.953282639390055
3224,5,419108,0.0511557789336211,0.0860531514223998,0.552580462107385
3225,5,421695,-0.00243917493589824,0.0861934497862413,0.977439794734024
3226,5,422560,-0.00554210581565384,0.0857286920468627,0.948491627344904
3227,5,424852,-0.0318698562666495,0.0855732552909174,0.709797878595944
3228,5,425327,-0.0346105929233489,0.0854324223994569,0.685632900021247
3229,5,427844,-0.0231921785819043,0.0856177517643636,0.786641271673947
3230,5,430235,-0.0185833596606629,0.086736601568376,0.830475428478442
3232,5,430883,-0.0434673369498041,0.0855587920022543,0.611742204516536
3234,5,431369,-0.021431506573635,0.0857910974566442,0.802879302127316
3235,5,432378,-0.0648793778150374,0.0878611853438724,0.460743545675159
3236,5,432587,-0.0162510961486287,0.0859687732824646,0.850174121703834
3237,5,434634,0.00641717888366553,0.0854961030184728,0.940210966628441
3238,5,441308,-0.0518443917152903,0.0859384432708809,0.54671412449263
3239,5,441594,-0.0317030629654304,0.0855226872631021,0.711085055807327
3245,5,451448,-0.0338023867570885,0.0864080983882245,0.695889366714377
3246,5,456087,-0.0803220425434926,0.0857632115038864,0.349627325784766
3247,5,458086,-0.0861232468214059,0.0857103136637051,0.315672876681303
3248,5,461234,-0.0466587165444765,0.085262912002549,0.584564157903004
3250,5,463004,-0.0126253908457074,0.0860426402908845,0.883425652319155
3251,5,465043,-0.0121536329757184,0.0867250322137476,0.888629422579927
3252,5,467724,0.00667091852976381,0.0857073807661993,0.938004475112478
3253,5,468076,0.0188623727444395,0.0859940379859389,0.826507990476252
3254,5,469078,0.00511870270941428,0.0863971332574624,0.952789529069958
3255,5,469404,0.00186548731596853,0.0867915596432686,0.98286382998693
3256,5,475322,-0.167014467425684,0.0850354463166,0.0503078116826306
3257,5,475607,-0.18705868333384,0.0848133697345401,0.0280606993594207
3258,5,475736,-0.183623513570604,0.0847562196769609,0.0309423904795192
3259,5,478715,-0.164347055836076,0.0859228286174046,0.0565917362414786
3260,5,478932,-0.165326609007261,0.085839986901771,0.054908940589959
3261,5,479996,-0.149627465018521,0.0856420931368173,0.0814852465817109
3262,5,482003,-0.171073058810341,0.0851186671170811,0.0452109324978677
3263,5,482536,-0.148551178327982,0.0852383713665799,0.0822439721537766
3265,5,484954,-0.111922565747936,0.0855056182474899,0.191402798237558
3266,5,486157,-0.134846688803265,0.0852784238411882,0.114715953822413
3267,5,486882,-0.173896234024408,0.0869529475224104,0.0462780847827423
3270,5,487404,-0.169179284156585,0.0860006640300874,0.0499445557653389
3273,5,489636,-0.147423499975728,0.0853529643336454,0.0850025651608944
3274,5,490549,-0.0981586061257465,0.0852236502836328,0.250192354573339
3275,5,491806,-0.0429220820619037,0.08523898981682,0.614891810131833
3276,5,491888,-0.0473340586483361,0.085502223585704,0.580202875188312
3279,5,499612,-0.0106078867028605,0.0852972017675047,0.901097996941275
3280,5,502460,-0.0781709230673969,0.085832572512013,0.363055287487108
3281,5,504765,-0.0853277071774106,0.086170227354171,0.322743582285023
3282,5,504884,-0.0665669410692402,0.0858602841541976,0.438685155711695
3283,5,509836,-0.0637528910183062,0.0867782965275176,0.463031894227119
3285,5,511350,-0.0680312288006486,0.0860676703545065,0.429802224202836
3286,5,512696,-0.0603215459261714,0.0867322130661475,0.48720471812369
3287,5,512931,-0.0531361243064699,0.0855575569293646,0.534962894275746
3288,5,514582,-0.0547693816793609,0.0855817633515809,0.522610122292455
3289,5,515315,-0.0518189624508488,0.0856168325396059,0.545406644524291
3290,5,515397,-0.0589681720066555,0.0855223404595354,0.490957854453981
3291,5,515950,-0.0420827809649731,0.08555059547323,0.623092126327181
3292,5,516091,-0.0476767459270979,0.0854334751547406,0.577159239085213
3293,5,518207,-0.0175199590591003,0.0855748311546736,0.837899031229816
3294,5,518275,-0.0111965952624152,0.0853372281643371,0.895688586080468
3295,5,519067,-0.010351643610674,0.0857798657739133,0.904015657374181
3296,5,522215,0.0422132025029994,0.0856949890052144,0.622602721210283
3298,5,523232,-0.00182651333682798,0.0869288447641251,0.983248280898552
3299,5,524247,0.0261873676814544,0.0863612566191257,0.761892828678159
3300,5,524532,0.0478735205884002,0.0857274221615288,0.576898804993083
3301,5,524625,0.0418585466150496,0.0857227137791422,0.625639341306823
3302,5,525863,-0.0291578004721924,0.0858187705032848,0.734239204565938
3303,5,526004,-0.0348556547514267,0.0857186529725206,0.6845272184471
3304,5,526007,-0.0272291985606693,0.0857006223816683,0.750881686954255
3305,5,529382,-0.0859452335031649,0.0857909361558092,0.317127122677732
3307,5,532205,-0.0433182452863481,0.0859648646673948,0.61464149174721
3308,5,532256,-0.0472384858693417,0.0853587179800581,0.580332080168864
3309,5,533988,-0.0373251320509734,0.0854865297818368,0.662653865304031
3310,5,535074,-0.0413826297687613,0.0855962822784298,0.62906681402739
3311,5,537503,-0.0394551652033646,0.0856259964784881,0.645236692418359
3312,5,538956,-0.00402545388014988,0.0859563938199319,0.962674126248883
3313,5,540169,0.0158091946089583,0.0854063915696291,0.853252577279109
3315,5,540682,-0.0192655576591625,0.0862663898457835,0.823410702774372
3317,5,542346,-0.00777317263569749,0.085589065631762,0.927687374016302
3318,5,542361,-0.0207276203940839,0.0858626107630091,0.809381790653501
3319,5,543103,-0.0082401657688323,0.0858685778909216,0.923604788289103
3321,5,545826,0.0108149038866003,0.0855232055254728,0.899443143876173
3322,5,546667,0.0282300198234147,0.0855768760823014,0.741687012514932
3323,5,547620,-0.00729906513982881,0.0855242602795398,0.932035527328992
3325,5,548310,0.0813337195779914,0.0861201022144117,0.345599993992391
3326,5,548459,0.0211714163900983,0.0868175033777289,0.807480021745153
3327,5,548843,0.061922392242528,0.0853321154021903,0.468525961463683
3328,5,549055,0.063005695931823,0.0853446781028286,0.460853146318967
3329,5,549248,0.0338398289132676,0.0857198060666204,0.693249149548391
3333,5,550708,0.0199334649583158,0.0867209550167508,0.818335609530921
3336,5,551776,0.0490948366874006,0.0855400094527016,0.566373881535837
3337,5,552218,0.0294551060243836,0.0862000440593542,0.732775188679051
3338,5,553130,0.0597647610500753,0.0869154315932932,0.492143858584809
3343,5,555454,0.053578354980086,0.0859210113721062,0.533308222036053
3344,5,555973,0.0556898293186565,0.0857959584835327,0.516698289908752
3345,5,557406,0.0640775494293378,0.0855363223832982,0.454279693293708
3346,5,557772,0.0566887711368208,0.0860391921142678,0.51040782747508
3347,5,558324,0.0584581908006646,0.0854340739449535,0.494266821978979
3348,5,558514,0.0578148123170401,0.0859544514351834,0.501628165684594
3349,5,558549,0.0500572596262705,0.085723888666886,0.559636354653212
3350,5,559378,0.0418367456807394,0.0852887779539808,0.624063331940812
3351,5,560042,-0.014415170963827,0.0857972960788403,0.866668262122641
3352,5,561145,0.0211293277286751,0.0855508705632234,0.805067513658831
3353,5,561154,0.0220541130001291,0.0856817257988336,0.797023249801468
3354,5,561160,0.0220541130001291,0.0856817257988336,0.797023249801468
3355,5,561163,0.0220541130001291,0.0856817257988336,0.797023249801468
3356,5,561166,0.0220541130001291,0.0856817257988336,0.797023249801468
3357,5,561193,-0.00610182206509421,0.0872191513738191,0.94426538324237
