SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1797,4,297638,0.0490687788401099,0.0610359955966746,0.421977396160616
1798,4,297848,0.0634037901740969,0.0619109304232613,0.306483181110783
1799,4,298091,0.074586194483385,0.0618792924829066,0.228875656423085
1800,4,299599,0.0427385166576172,0.0609649067627211,0.483743196396355
1802,4,300148,0.0489509254919209,0.0612551211766071,0.42475125879836
1807,4,302611,0.0103501322395345,0.0617970687121187,0.867083716973115
1809,4,303011,0.0222117684105647,0.061101467836283,0.716432092346997
1810,4,304549,0.0327700499438253,0.0616326856429029,0.595268778735785
1811,4,307387,0.0465300719837416,0.0616076034444369,0.450593568462958
1812,4,308154,0.0455770158245909,0.0619884187531745,0.462675149323301
1813,4,311231,0.0446382482088346,0.0611718984611215,0.466046384646703
1814,4,311787,0.0735177020945521,0.0613076897795158,0.231270227620987
1815,4,312488,0.103885379654688,0.0615423000292676,0.092288284640299
1816,4,312611,0.117536661957382,0.0614732128434607,0.0566857157069776
1817,4,314015,0.123533848594122,0.0614393703067875,0.0451211586324728
1820,4,320017,0.148335193806282,0.0622011382115632,0.0176172916370441
1821,4,320510,0.155507631356024,0.0625403413917283,0.0133616703833254
1822,4,328073,0.13147000107712,0.0611529797559454,0.0322457156292599
1823,4,331098,0.143055066929804,0.0621066613089655,0.0218382501794887
1824,4,336922,0.152383471800016,0.060715541817131,0.0125270988367221
1826,4,351322,0.145558136813169,0.0612477815305163,0.018008310000543
1827,4,353020,0.14389512089769,0.0614458053968168,0.0197453178266464
1831,4,356055,0.165978946587892,0.0617338239522249,0.00751497769042607
1832,4,356492,0.180219270004139,0.060951562480967,0.00331809839408064
1833,4,356541,0.191978929284933,0.060831448621527,0.00173752837931739
1834,4,356853,0.16544411967467,0.0613067174180287,0.00729722265873757
1836,4,357632,0.168539188621782,0.0607400013721341,0.00581811099385008
1837,4,357802,0.0980323075787459,0.0615118138138681,0.111894812455352
1838,4,362032,0.0783402682093042,0.0614214195175744,0.202986893848067
1839,4,362199,0.111926182456022,0.0612460735614986,0.0684711822859057
1841,4,363194,0.0961156506318909,0.0610211070252203,0.11612419084713
1843,4,368078,0.137849158098067,0.0604397436353736,0.0231574457491122
1844,4,368457,0.121061446786484,0.0606029673949316,0.046525352795783
1846,4,369403,0.106365536014129,0.0605972594714584,0.0800777589531694
1851,4,372110,0.0980178378626805,0.0615669582739926,0.112267927836771
1853,4,375688,0.104934503960295,0.06104033251028,0.08647261619978
1854,4,376511,0.0249152847183756,0.0604958885683153,0.680698694114934
1856,4,380252,0.0475407516256747,0.0602654060112488,0.430725414291966
1857,4,382176,0.00830196587403453,0.0600010298138787,0.890031861045852
1858,4,383443,0.0186316559867341,0.0603702578404423,0.75779030137046
1872,4,384094,0.0207089515803102,0.0599469954041557,0.729958574136107
1874,4,384602,0.0259204778723492,0.0606663866402734,0.669448568628016
1875,4,384607,0.0405435245591197,0.0612077436966443,0.508152203464726
1876,4,388305,-0.00896722663531677,0.0598772138987447,0.881039297901062
1877,4,388542,0.0278011167558188,0.0597591336643269,0.64206110482139
1879,4,390909,0.0221120734021346,0.0601757459034506,0.713497444179816
1880,4,397927,0.0181296450988351,0.0603513465324761,0.764047627780821
1883,4,404981,0.0287181229813554,0.0606397410676715,0.636088021948558
1885,4,405368,0.0223476186477438,0.0604593171524207,0.711879328045448
1886,4,408981,0.0393962033807513,0.0600803553762049,0.512428082874092
1889,4,413957,0.035661435292761,0.0601256996018795,0.553484203204843
1890,4,414243,0.069548974772101,0.0613698717089985,0.257867659277052
1891,4,415928,0.0810121325828178,0.0604800007805244,0.181274155609294
1892,4,419709,0.0901593217153183,0.0599351690245741,0.133403252529333
1893,4,420255,0.0714379576053661,0.0600185944788356,0.234742588390304
1894,4,421542,0.0607678494345505,0.0599916459233988,0.311783308609892
1895,4,422070,0.0626919488018796,0.06029873156392,0.299195841824466
1896,4,422545,0.0850036365872791,0.0601892595988233,0.158750696310572
1897,4,425689,0.0627480461656048,0.0604255030152634,0.299777665354058
1898,4,425858,0.0611815354897272,0.0607804086945333,0.314816710762377
1902,4,428826,0.0499012090428912,0.0598079063325753,0.404643510274043
1903,4,428861,0.0490673974183057,0.0601497620989178,0.415191045977106
1904,4,433301,0.0775068610466286,0.0599852822681393,0.197168456626992
1905,4,433554,0.0469557119167293,0.0598765899485611,0.433443868818294
1906,4,434256,0.0578115904999381,0.0599227581210452,0.33532122529551
1907,4,434351,0.0508028527993699,0.0597802805007652,0.395997683177877
1910,4,442926,0.0416815767804461,0.0598819679973441,0.486847881976722
1912,4,445208,0.0613479014224605,0.0599213573033759,0.30662755540682
1916,4,450801,0.0555822829148575,0.0606192608868937,0.359816865194403
1917,4,451837,0.0275459561726559,0.0600689843858814,0.64682372342982
1920,4,454081,-0.00465621959910288,0.0599187532998793,0.938103652628083
1921,4,454191,0.0179071574199209,0.0601729982364778,0.766187681115556
1922,4,454676,0.00818482566130549,0.0598548935686682,0.891310733222571
1923,4,454817,0.0109972624908788,0.0599542705329199,0.85456790493574
1924,4,454913,0.0105910727528754,0.0597860635948448,0.859492541642105
1926,4,455170,0.0426748846809194,0.0599273675431009,0.476866963558526
1927,4,458042,0.0386883891736371,0.059812561277795,0.518164166529798
1928,4,458282,0.0368556156307929,0.0598852552772057,0.538662578920684
1929,4,458401,0.0202217020816602,0.0604264695558944,0.738088073375998
1930,4,461656,0.0328063496113195,0.0603337986458511,0.586958506391469
1931,4,461812,0.0275672831940893,0.0599847145484166,0.646106502879691
1932,4,462685,0.0257860885122283,0.0604063998435611,0.669729321177114
1933,4,463276,0.0216857105641569,0.0598302694546048,0.717229819235267
1934,4,463970,0.0280601976782281,0.0600068776452392,0.640347507265865
1935,4,464078,0.0482405527953813,0.0601180783066423,0.422844126026482
1936,4,464336,0.0346225291095046,0.0599743530234048,0.564112296359176
1937,4,464368,0.0320846961027472,0.0597774907900079,0.591788500263494
1938,4,466223,0.0267757077002722,0.0600799892070254,0.656110538016812
1939,4,466334,0.0274078560066694,0.060171010830537,0.649030088976426
1942,4,472918,0.0258376834092558,0.0605181860542631,0.669682714429266
1943,4,473492,-0.00940958737756825,0.0603149765668853,0.876116303702662
1944,4,473912,-0.0155247398334487,0.0598470044717307,0.795472342289031
1945,4,474265,0.000946765495310808,0.0604525354182788,0.987513446399122
1946,4,474320,-0.00511373855288,0.0609409535468077,0.933173165497337
1947,4,474321,-0.0308336880769329,0.0603793381369689,0.609904000598782
1948,4,474625,-0.0178195776786307,0.060999957108464,0.770363098701845
1949,4,474628,-0.0587286581051468,0.0602128384264002,0.330054038235441
1951,4,476181,-0.057503527603523,0.0603687108442842,0.341475663659462
1953,4,476833,-0.0516414574299281,0.0607678150651443,0.39600342354741
1954,4,478092,-0.0475265876450867,0.0605033908532219,0.432676010166494
1955,4,479557,-0.0535469162908238,0.0603629891942631,0.375638767218543
1956,4,480076,-0.0535469162908238,0.0603629891942631,0.375638767218543
1957,4,481074,-0.0562799162493179,0.0602194629634481,0.350643556219453
1961,4,485199,-0.0511267828471307,0.060384961655429,0.397746728195843
1962,4,485454,-0.0586940106877156,0.0602307907701279,0.330483012458396
1963,4,487562,-0.0607964253799664,0.0601564310842839,0.31288155040768
1965,4,491790,-0.0467908129411372,0.0603371895220824,0.43857009815717
1967,4,493748,-0.0534804742271873,0.0600079603261297,0.373416598231108
1968,4,495614,-0.0621304908692273,0.0599147921448221,0.300454603511119
1969,4,497124,0.0488042187130888,0.0600326091342601,0.416787907130939
1970,4,497529,0.119757556212665,0.0605688264541004,0.0487950574013818
1971,4,498734,0.0875052577913323,0.0603411748770319,0.147897666353474
1972,4,499794,0.0956089685102098,0.0595435026870996,0.109234134843077
1973,4,501469,0.102374535697211,0.0598450515533365,0.0880224640303295
1974,4,504047,0.0754152828937457,0.059867295531594,0.208607106179389
1975,4,504419,0.0681606498722752,0.0600864625643919,0.25740652800244
1976,4,512749,0.0526075262663942,0.0599363394168542,0.380690841749894
1991,4,523964,0.0553879451154324,0.0597602567087861,0.354645034281374
2027,4,538866,0.0437831925360923,0.0598739334804196,0.465107724170896
2028,4,539688,0.0547988520026013,0.0601050313833501,0.362539260355775
2030,4,542062,0.054873938793474,0.0599305823870021,0.360488674342914
2033,4,544372,0.0604488674606355,0.0600006745142112,0.314399142874591
2034,4,546036,0.0510761129252768,0.0601114427837494,0.396073162695291
2035,4,546402,0.0474210249411442,0.0605515542818729,0.434063396274449
2037,4,547460,0.0648702732487765,0.0598097632550922,0.27883457072187
2041,4,548101,0.0454798741613329,0.0603933848686114,0.45191547102995
2042,4,548356,0.0294285193904254,0.0600779056458875,0.624551893572312
2043,4,548896,0.0327599774944758,0.060961449549553,0.591337920662254
2044,4,549461,0.0281415042654186,0.0610429258970696,0.64507410308931
2045,4,551365,0.0335535886096678,0.0611652455106453,0.583645447131796
2048,4,554056,0.00871205665924463,0.0607797516134428,0.886104920476961
2049,4,554792,0.0210619171482006,0.0601050494690167,0.726233701561662
2050,4,558812,0.0682303710114935,0.0598917090882579,0.25538013492833
2051,4,559258,0.0507398234630378,0.0601458312652887,0.399456823805737
2055,4,562709,0.0178533229318382,0.0600027313437094,0.766227898722332
2056,4,563928,0.0212227040230305,0.0599256497810148,0.72343748077798
2057,4,564066,0.0184625074484909,0.0604222428255795,0.760121209560174
2058,4,565447,0.0271835544684621,0.0599055793987745,0.650270823820201
2059,4,567144,0.0384540981771256,0.0597198665114336,0.52005324505917
2060,4,567417,0.00828875368872076,0.0606044859144506,0.891292155264794
2064,4,571075,0.0335912103653542,0.0599190939408953,0.575419444134201
2065,4,572183,0.0154865500608927,0.0599400944140149,0.79627415711291
2066,4,573409,0.0364559396737975,0.0600746274218936,0.54434440421312
2067,4,574801,0.0346362510961326,0.0602353875799795,0.565647460614831
2068,4,575378,0.021105794918813,0.0597781670306643,0.724247736925447
2069,4,575468,0.038965368895345,0.0599098756429165,0.51585710573154
2073,4,576758,0.0196790244589493,0.0607177787347571,0.746049387822288
2074,4,577415,-0.0592043182120215,0.0597187995869994,0.322176714142579
2075,4,577658,-0.0558257262428215,0.0606343750597595,0.357838791249296
2076,4,577740,-0.0327449842042674,0.0598537471496443,0.584667201760194
2077,4,578506,-0.0486215000663014,0.060213779479524,0.419933013058932
2078,4,578512,-0.0414451776743028,0.0599051610393895,0.489488504393034
2079,4,579070,-0.0312965866651322,0.0599871319353311,0.602191321801869
2080,4,579494,-0.0641259705978002,0.0608608623030848,0.292764427684792
2081,4,579699,-0.0254989803956296,0.0603293023681447,0.672798297929978
2082,4,579809,-0.0831928809440216,0.0602051514565618,0.167899809398799
2083,4,579869,-0.0901433701994519,0.0595620022981438,0.131063343682619
2084,4,580657,-0.0229476509825245,0.0600358671455073,0.702519038822708
2085,4,582525,-0.0369846065498073,0.0607787905385924,0.543239484634203
2086,4,584486,-0.0387973914006894,0.0598378342293227,0.517163584241969
2087,4,584912,-0.0333126166364353,0.0599664819498134,0.578890501386973
2088,4,588662,-0.0231687211868893,0.0609037248835686,0.703865811579757
2090,4,590025,-0.0207841987632724,0.0603378070810538,0.730702531280883
2091,4,590826,-0.00757763434940889,0.0602449317280337,0.899977326212118
2092,4,590885,0.0132710849959784,0.0611520119941175,0.828319719295598
2093,4,590984,0.0184853973156878,0.0603090308641199,0.759396114441636
2094,4,591356,0.0141174987568967,0.0611338863301346,0.817504869216898
2095,4,591435,0.0190214750524756,0.0605126687770476,0.753449486670444
2097,4,591983,0.00493954174689182,0.0605888928237591,0.935070224310142
2100,4,592839,-0.0119520921024905,0.06159388791695,0.846250914255589
2108,4,593676,-0.0212593874367921,0.0605935705189297,0.725908523590424
2109,4,594369,-0.0104626324221464,0.0601377689520433,0.861982694030551
2110,4,597710,-0.0124835168731742,0.0604425932398696,0.836492026494613
2111,4,598800,-0.0249861389002696,0.0603681099832333,0.679201392445557
2112,4,600513,-0.0617750295452673,0.0601714211310285,0.305287966341864
2113,4,604043,-0.105509937449993,0.0598272274927938,0.0786682245242453
2114,4,605641,-0.0471685561671237,0.0608584866351154,0.438827172819716
2115,4,605918,-0.0481398190562594,0.0606751979823844,0.428076655280302
2117,4,608349,-0.053372912227702,0.0603158967259061,0.376818491895497
2118,4,608355,-0.0757169462096547,0.0601176055367919,0.208688984823563
2119,4,609905,-0.0639376622454357,0.0602630511866506,0.289426080232815
2120,4,610797,-0.0978935488552738,0.060111935588808,0.104306558913933
2121,4,611309,-0.102821445830068,0.0602433769470984,0.0887446682534311
2122,4,613791,-0.117033666486814,0.0601307759833045,0.0524095474788073
2123,4,614738,-0.0947237671384573,0.0603000247501185,0.117107693842433
2124,4,618428,-0.105091558994102,0.0604711324130966,0.0831040613737795
2125,4,619541,-0.13389025597416,0.0601546532445607,0.026660806283601
2126,4,620206,-0.0903849358491859,0.0607663624248765,0.137797325552369
2127,4,620786,-0.147761312264599,0.0611766001107062,0.0162286372102925
2128,4,621613,-0.138026096373307,0.0611089451518296,0.0245125016962054
2132,4,622259,-0.0692514817580583,0.0610802003272946,0.257656421168927
2133,4,622563,-0.0692805763131309,0.0599621595651855,0.248706092747047
2134,4,623642,-0.0604894560467266,0.0602620058155583,0.316174950895537
2135,4,624555,-0.0673934025075024,0.0601543353965099,0.263329877528687
2138,4,629973,-0.039137484998933,0.0603115013545711,0.516810476676852
2140,4,631409,-0.105510232355432,0.0603596093518481,0.0813287292249449
2141,4,636237,-0.0979857612768789,0.0603999540280401,0.105635707703002
2142,4,636347,-0.101214491597419,0.0603642298488484,0.0944806550030294
2143,4,636391,-0.102220314166811,0.060664281946208,0.0928691848355025
2144,4,636810,-0.102080720947793,0.0604102619949421,0.0919508195801529
2145,4,636879,-0.0924998575594763,0.0604849803540496,0.127084941467224
2147,4,638340,-0.0947617542292672,0.0609432169378968,0.120861470503309
2148,4,639037,-0.0399530449309371,0.0610859374072458,0.513507687969336
2149,4,641585,-0.0508172226493321,0.0605805110949121,0.402128009356334
2150,4,641978,-0.0411218661499271,0.0604270178304267,0.496620608395962
2151,4,642192,-0.0737066277104577,0.0604050905854814,0.223201482245459
2152,4,643795,-0.0721175963814741,0.0603988039836389,0.23327049040739
2153,4,644586,-0.0682369977789271,0.0601685127247933,0.257522957308202
2154,4,645245,-0.0598946743306022,0.0600557976493452,0.319293757449093
2157,4,657631,-0.0280538117628768,0.0602248912773086,0.641633375321371
2158,4,660338,-0.0355456319831474,0.0605745972785727,0.557708040649691
2159,4,663656,-0.0353040771283256,0.0601838206121062,0.557844548908211
2160,4,664068,-0.0236870521920995,0.0616547778484603,0.701070115637581
2161,4,664414,-0.01971437633008,0.0606980648263814,0.745529268049153
2162,4,664456,-0.0252156342559933,0.0607592980207064,0.678387685745705
2163,4,665001,-0.0249552590162968,0.0608689538116962,0.682066840952531
2166,4,667986,-0.00753280375127741,0.0607151548553715,0.901332103461776
2167,4,667994,-0.0109148767026233,0.060813816807823,0.857663630544938
2168,4,668101,-0.0518932321698496,0.0601891918361002,0.38918005308362
2169,4,668118,-0.0562878147777075,0.0605668099856078,0.353342369878227
2177,4,671424,-0.0441868796959043,0.0603791125589293,0.464761597785683
2179,4,672752,-0.0575156493443244,0.0613974817020185,0.349514554997633
2180,4,672865,-0.0652236381251304,0.0605208036251218,0.281900851823569
2181,4,673119,-0.0746117991653211,0.0617812513919839,0.227980022841228
2182,4,674432,-0.0336576902717507,0.0611650834830777,0.58247796580129
2183,4,675810,-0.0303630252324321,0.0607097369644746,0.617292107997924
2184,4,675982,-0.0640162629533255,0.060957644577255,0.294355562895751
2185,4,677658,-0.0688052646865883,0.0610196709496175,0.260258305956648
2187,4,679438,-0.0674056114759004,0.0601668278765796,0.26334251133156
2188,4,679624,-0.0772932682135179,0.0603513874182945,0.201132623218109
2189,4,680423,-0.0956968795451918,0.0603441102714443,0.11366805098814
2190,4,680477,-0.0685528826943644,0.0603744758024514,0.256952419147661
2191,4,680490,-0.0121809007000515,0.0616642583614281,0.843521937949652
2192,4,681327,-0.0112130885230542,0.0608735752985068,0.853960063154818
2193,4,681488,-0.0188097975134919,0.0606978944693186,0.756825876997659
2195,4,682178,-0.0429333336698502,0.0610455835729975,0.482332662158925
2196,4,687169,-0.0298043873135242,0.0610918100147547,0.625950290653513
2197,4,687895,-0.0231083409808954,0.0607833955106083,0.70404399329964
2200,4,689337,-0.0297081344450674,0.0606334833383822,0.624464783518524
2201,4,692323,-0.023086943401663,0.0606725762419479,0.703790591420138
2203,4,694335,-0.0418667438504488,0.0604903415490855,0.489315224774813
2204,4,694920,-0.0752033121159139,0.0602688673087166,0.212932494848065
2205,4,695803,-0.0885783509317908,0.0601984243773914,0.142063136420723
2206,4,696549,-0.0864484699169346,0.0602708687219109,0.152362645953065
2207,4,696696,-0.0475273654440611,0.0606145818633412,0.433512363835136
2208,4,697690,-0.0605082520825688,0.0602078466432835,0.315590310059349
2209,4,698189,-0.0572630260039292,0.0608508616547698,0.347328460085963
2210,4,698339,-0.0529572335246866,0.0604009122778699,0.381212111287819
2211,4,700036,-0.0575039530583763,0.0606905814675269,0.344035342876682
2212,4,700250,-0.0734096279167569,0.0607673881525571,0.227839349890092
2213,4,700621,-0.0669881022122067,0.0608940586405385,0.272048565116976
2214,4,700855,-0.0710881299718005,0.0615638813001941,0.248992271691127
2215,4,703521,-0.0773346544969724,0.0616503423120242,0.210523869675807
2216,4,705139,-0.0625625064389699,0.0606398862616731,0.302916415383458
2217,4,706032,-0.0438154886249474,0.0603852178137063,0.468565042021083
2218,4,707926,-0.0473316947207579,0.0606479514410055,0.435658742769089
2219,4,708514,-0.0518150577539135,0.0614225942522735,0.399473727812591
2220,4,709553,-0.0175315626047836,0.060585211358134,0.772467874678477
2221,4,710109,-0.0175315626047836,0.060585211358134,0.772467874678477
2222,4,710130,-0.0233089118149886,0.0608083874358559,0.701715192978418
2223,4,710388,-0.0141493745099884,0.0605803830641677,0.815459147067744
2224,4,711314,-0.030134232844546,0.0610317236162606,0.621791903527481
2225,4,712914,-0.0322208742620829,0.0606298480636819,0.595451034893557
2226,4,712924,-0.0355256426567528,0.0605628868059753,0.557853371322454
2227,4,713335,-0.0280738354889427,0.0606356893057425,0.643655438607232
2228,4,713520,-0.0534298853248812,0.0604747841583059,0.377563795391146
2229,4,713555,-0.0503592271569054,0.0612442832517161,0.411479327557751
2230,4,719215,-0.0479211685771819,0.061076230911525,0.43320706934917
2232,4,721638,-0.0429654784464947,0.060436516918355,0.477603782538979
2233,4,722056,-0.0163508285530693,0.0602399958420633,0.786220441695297
2234,4,724885,0.00389847625016299,0.0605207815889428,0.948675852310125
2235,4,727323,-0.0115886683930565,0.0614186396002277,0.850449510300553
2236,4,730263,-0.00809581802296855,0.0613079771482874,0.895018692200378
2237,4,732758,-0.073578130090949,0.0822446159044773,0.371596893092066
2238,4,732994,0.0046990191440662,0.0601264452805686,0.937751196447538
2239,4,736459,0.00621001028696827,0.0599462707981091,0.917551220723335
2240,4,736615,0.00116944250879142,0.0602611540032768,0.984527995464307
2241,4,736769,0.0280445644528603,0.0605774323024892,0.643682609675526
2242,4,736908,0.0352716069477483,0.0604302021932775,0.559811642703771
2243,4,738776,0.0320307468823688,0.0600545764248089,0.594119609621949
2244,4,741699,0.03151164870011,0.0602633589436226,0.60137259791308
2245,4,741737,0.0233144102701444,0.0601600864352321,0.698590405025281
2247,4,746943,0.0161831861530981,0.0601341786717836,0.787996153372692
2254,4,749708,0.0201597327482373,0.0598073010474342,0.736258332718504
2256,4,755257,0.0113949572533443,0.0598902065134569,0.849211537700211
2257,4,756788,-0.00819495258927573,0.0600871980352572,0.891595202313454
2258,4,756811,-0.0192479252346645,0.0601182372330804,0.749030538080253
2263,4,760553,-0.0192479252346645,0.0601182372330804,0.749030538080253
2264,4,760734,-0.0188018996072426,0.0610370903797101,0.758233150406071
2265,4,762727,-0.0422778885941517,0.060317100661063,0.48381029938384
2266,4,764905,-0.0513482321281953,0.0601184570830637,0.393619079065898
2267,4,765852,-0.0218729244212052,0.0604384319633113,0.717640136703195
2268,4,767117,-0.0321995844886173,0.0602738946167722,0.593524866819469
2269,4,769065,-0.0351718687642404,0.0599962621142417,0.558092709955319
2270,4,769779,-0.0416105323168959,0.0598004049615623,0.48699716156305
2271,4,769848,-0.00550215000499327,0.0601162217208436,0.927127188363221
2272,4,769943,0.0473438141028629,0.0605620106562679,0.434890738878564
2273,4,778367,-0.0145656253962676,0.0610443711642405,0.811548651612406
2274,4,778573,0.000880340040724625,0.0603445478016225,0.988368667849684
2275,4,781689,0.0271893823285075,0.0605082198731379,0.653454793670075
2276,4,782125,0.0302167051220881,0.0598150751234721,0.613755579794772
2277,4,782960,0.0271101478902749,0.0600695460505822,0.652041335978213
2278,4,783543,0.0162887015886915,0.0598275861124599,0.785580736825311
2279,4,784282,0.0174259617901337,0.0602526051274539,0.772586575032807
2280,4,789241,0.0219712861375055,0.0598676958787081,0.713840889904211
2281,4,794376,0.0155046240333167,0.0601700975202351,0.79680411846879
2282,4,794951,0.0255515860157732,0.0602540184303178,0.671777127374428
2283,4,795775,0.0296141469031323,0.0605001212618314,0.624799531841671
2284,4,795937,0.00834007923857816,0.0609568651564991,0.891251579508707
2285,4,797067,0.00331959778669406,0.0606911475145552,0.956411142268036
2286,4,797405,0.00395032814501389,0.0611768548670542,0.948551118058254
2289,4,802519,0.0190331213911702,0.0597463406977821,0.750244436386256
2292,4,808113,0.0167690360024058,0.0599126181414418,0.779724641149904
2295,4,811690,0.00909020577516988,0.0600035552910188,0.879672226231088
2296,4,812053,0.0134931192256622,0.0598436874367363,0.82174201961784
2297,4,814423,0.0103512853874879,0.0599261920015999,0.862959584341605
2299,4,816707,0.0101606938102619,0.0597468542904776,0.865058480456597
2300,4,817314,0.0207656310336808,0.0612307482137387,0.73470795422773
2301,4,817489,-0.00090654520350851,0.060432153836417,0.988039824701535
2302,4,817645,-0.00334026211280854,0.0600866107838724,0.955699252461504
2303,4,817729,0.00459409845889203,0.0599187668839068,0.93892782661124
2305,4,820654,-0.00826258908568349,0.060171275824719,0.890857864659584
2306,4,821138,0.0139108879453733,0.0602532707529863,0.817546772514276
2307,4,825050,-0.011067144618531,0.0599144790887,0.853558110501313
2308,4,825273,-0.0267625272197278,0.059900440647923,0.655305379947392
2309,4,826151,-0.0180797919509121,0.0600091909627658,0.763375552239563
2310,4,826324,-0.00850227340009803,0.060008548846047,0.887410146411964
2313,4,831973,0.0741970867483134,0.0609605570504737,0.224366802411008
2314,4,832289,0.0574316766225393,0.059676691899263,0.336517339250296
2315,4,834790,0.0584449259343286,0.0597670994363237,0.328804389692311
2316,4,835165,0.0428102559210683,0.0598929678309369,0.475217832563974
2317,4,835337,0.0584939439412278,0.059924685898518,0.329671303415774
2318,4,838720,0.0444566419632027,0.0604714514539291,0.462725664148495
2319,4,839960,0.0495013152632164,0.0611931185285739,0.419096846459031
2320,4,842152,0.0491053520526867,0.0610911619151177,0.422050824165699
2321,4,842326,0.0662179716731141,0.0601604423971802,0.271781780518554
2322,4,842566,0.0547891456816737,0.0603714887503294,0.364743878313416
2323,4,843045,0.0382819674189732,0.059970902513025,0.523664747149755
2324,4,843203,0.0384541304410769,0.0607648361058543,0.527250957646357
2325,4,843659,0.0398462268191284,0.0606897678725904,0.511894263943173
2326,4,843707,0.0485297560318568,0.0597771463515357,0.417427881698145
2327,4,843818,0.0401414687067081,0.060487802113947,0.507360865065506
2328,4,843920,0.0441032421299871,0.0598827340682782,0.461919603106195
2329,4,843927,0.0457100305684645,0.0603870650806385,0.449584329959299
2330,4,844384,0.0428433348033287,0.0603871938977029,0.478496767106003
2331,4,844958,0.00985092865053555,0.0602959751308218,0.870315716421736
2332,4,845665,-0.0285336976365236,0.0599824844171529,0.634582010744967
2333,4,845722,-0.0198415454775887,0.0598245469640685,0.740341108588983
2335,4,846867,-0.0333055560854374,0.0599025011712775,0.578565766384021
2336,4,847743,-0.0242534108269798,0.0598340732438014,0.685469872006292
2337,4,847796,-0.0351929720435329,0.0604916561089044,0.561084697524619
2338,4,847822,0.00748013341194204,0.0599444395023198,0.900765234419587
2339,4,848136,0.00889253553913263,0.0602752060630884,0.882796171308764
2340,4,849577,0.0148824032816381,0.0602930516858979,0.805179819315436
2341,4,850450,-0.0585457308191339,0.0606152939937969,0.33477676359422
2342,4,851053,-0.0598210339476604,0.059832718686333,0.318089876138721
2343,4,851208,-0.0682238456466111,0.0601502379888134,0.257470225587842
2344,4,851282,-0.0552150962451085,0.0598509415981537,0.356875270489654
2345,4,851750,-0.0492676595582717,0.0600353555479095,0.412402850382538
2346,4,852621,-0.0359795765533765,0.0598981201939663,0.548438901650846
2347,4,855191,0.00447974227582482,0.0599566535976944,0.940482721661335
2348,4,855322,0.0159614200981933,0.0599302737518605,0.790138124272351
2349,4,855709,0.0199622185415215,0.0607702590649851,0.742738511871796
2350,4,856696,0.0283869057094603,0.0599499383437189,0.636141941246349
2351,4,857609,0.0202998019271368,0.0600871759998104,0.73568520383647
2352,4,857970,0.0479505836143375,0.0965502686697749,0.619753106123402
2353,4,858371,-0.017696152292486,0.0603043962331525,0.769352845058584
2354,4,861346,0.0433863462542567,0.0597065378188281,0.467915909461681
2355,4,861441,0.0412533297542869,0.0602178027060371,0.49375017953017
2356,4,861470,0.0202474116838591,0.0605422648366251,0.738250450766825
2357,4,861549,0.047371760905961,0.0600740775722396,0.430900932821639
2358,4,861716,0.00923640491436348,0.0606217198071892,0.878989013390733
2361,4,863847,0.028884422329833,0.0600786536742839,0.630972983695336
2362,4,863856,0.0275465142938983,0.0609408471399776,0.651531812286463
2363,4,864546,0.0241742751705146,0.0601619990116219,0.688059904467746
2366,4,865297,0.0234528608233581,0.060854776424402,0.700180145912871
2367,4,866929,0.0243989317685358,0.0606313657083749,0.687622677606496
2368,4,867989,0.0284056882017174,0.0599864563380605,0.636124231947162
2369,4,870200,0.0511830480062705,0.0599483899649962,0.393803010893623
2370,4,870855,0.0687684076591417,0.0606692375723517,0.257774766084165
2371,4,871120,0.0226167669756424,0.0603325582477305,0.70798348703386
2372,4,871373,0.0115594393252459,0.0602647803364224,0.848000650613792
2384,4,884500,0.00348660642165616,0.0601386266734905,0.953800425116884
2385,4,884706,-0.0104281596096378,0.0598708816569804,0.861825825400083
2388,4,888476,0.00133905696230047,0.0601556093030653,0.982253224978578
2389,4,889739,0.0211190580009607,0.0602776585817912,0.726275300716062
2390,4,889957,-0.00141938357014057,0.0606452242573826,0.981340676471816
2391,4,891344,0.0102119034350152,0.0600458299532982,0.86505370221142
2392,4,891466,-0.00365650481686458,0.0600479744748455,0.951478838201345
2393,4,892444,-0.00771892506982069,0.0605163325152369,0.898576856583328
2395,4,894785,-0.000530314753010186,0.0597887143852377,0.992928015970575
2396,4,896181,-0.00554180177136604,0.0600176066475877,0.92648325339576
2397,4,896785,-0.0386512580823388,0.0603457660557099,0.522265337976948
2398,4,903873,-0.0425842018203006,0.060798103086079,0.484126485759806
2400,4,906490,0.00867024591433652,0.0601151638127829,0.885403312261571
2401,4,908655,0.02717374694092,0.0599752519751509,0.650767581497206
2402,4,909027,0.00849825624650297,0.0603153598204383,0.888031639827657
2403,4,909524,0.0200824611814662,0.0601294133336925,0.738587455233921
2404,4,910018,-0.00640983550248475,0.0600644602178497,0.915074955429426
2406,4,911766,0.0103220142979407,0.0604030134386396,0.864411507987737
2408,4,912509,0.0112193595840617,0.0601526876067297,0.852148305326141
2409,4,912557,0.00605110566480272,0.0598358256077306,0.919505890346926
2410,4,913736,-0.0225106889356023,0.0604183544137891,0.709684428527936
2413,4,914902,-0.0332677780635574,0.0610686866257214,0.586262567158853
2414,4,914952,-0.039621887198812,0.0612529492709368,0.518144999693116
2415,4,915199,-0.0416744237917593,0.060936055358344,0.494484360101114
