SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1107,3,210472,0.137881460525945,0.0938841033783486,0.142822409439696
1108,3,210757,0.14233240930911,0.0938809590950734,0.130390395588431
1109,3,211348,0.137893153810462,0.0935752099105868,0.141478391222118
1111,3,211881,0.138840510271503,0.0935682863476386,0.138743277842604
1112,3,211998,0.105890366792233,0.0937523131411113,0.259466804286516
1113,3,212095,0.128874689040036,0.0943007358157619,0.172609528904693
1114,3,214156,-0.0152094536698412,0.0939387457983355,0.871470774130064
1115,3,217647,-0.123581955665354,0.0941267009090922,0.190058741777607
1117,3,218769,-0.115857857565089,0.0952437647085405,0.224631958386831
1118,3,219050,-0.130811535229743,0.0942931806917265,0.166230030878372
1119,3,221006,-0.149202760978759,0.0940372434639985,0.113490708205293
1120,3,221813,-0.188608340955264,0.0937057968279,0.0448976132800221
1121,3,222829,-0.171773497962404,0.094065994625253,0.0686804328813783
1122,3,224310,-0.210178615175991,0.0947806506850273,0.0272234439267615
1124,3,226294,-0.222357493796906,0.0935681305767724,0.0180141729434075
1125,3,226510,-0.194332707052518,0.0936456665734974,0.0386926321005233
1126,3,227816,-0.105708892000751,0.0959212774287508,0.271195960897089
1127,3,228048,-0.130521058889789,0.0941497184086244,0.166526067776522
1130,3,229351,-0.0688404949575691,0.0944028537709769,0.466350354401369
1131,3,230175,-0.0382773624736397,0.0940222293057283,0.684174159139196
1132,3,233663,0.0920968332622688,0.094142042798177,0.328608145567336
1133,3,234438,0.0620775951335116,0.094065656431142,0.509723326942651
1134,3,235617,0.0881632237283903,0.0942732194793417,0.350330498739505
1135,3,237105,0.191601402124379,0.0933870753265271,0.0409370796277606
1136,3,238714,0.0745451658329873,0.0937845909748186,0.42723184433493
1137,3,238914,0.104210035260807,0.0942358319648144,0.269547564647813
1138,3,241126,0.144057593242471,0.0939497541135829,0.126086047303935
1140,3,242578,0.0272880792739571,0.0945364604880115,0.773017602180691
1141,3,245238,0.0236841409724203,0.0947863552381408,0.802834253870066
1142,3,247158,-0.0454325542713911,0.0938284873182285,0.628538152592846
1144,3,248454,-0.0709230330352187,0.093928498507024,0.450707640572706
1146,3,249928,-0.053842457566668,0.0943336813694086,0.568521427585849
1147,3,251255,-0.0912988842319464,0.094468672157651,0.334482624602315
1148,3,251274,-0.0819455820884195,0.0944929648688738,0.386414107929508
1149,3,251879,-0.0850369749983652,0.0944211396841265,0.368407737767964
1150,3,251939,-0.117619798002742,0.0942166498032363,0.21271300045536
1151,3,252801,-0.121052636840256,0.0941750334382566,0.199495016951162
1152,3,253109,-0.0945993205540633,0.0938575299071219,0.314191227674163
1153,3,253118,-0.0937917468473856,0.0938894650893826,0.318498717203342
1154,3,253321,-0.116452032722758,0.0939067183693375,0.215768730813175
1155,3,253394,-0.106125851012248,0.0942680770454941,0.261020153753861
1156,3,254361,-0.0895193084918303,0.0945203304545705,0.344240525479967
1157,3,254926,-0.10048947083022,0.0943201541173086,0.287419398327824
1158,3,256359,-0.101666197526351,0.0944001853702653,0.282228976275038
1159,3,256593,-0.10302608901899,0.0947052352062416,0.277398866916388
1160,3,256989,-0.0937857487234498,0.0942450993338527,0.320356625337833
1161,3,257462,-0.0772628191618932,0.0941149246592289,0.412233811543165
1162,3,258273,-0.0852139118224868,0.0942112407535293,0.366348083769891
1163,3,258343,-0.0534015239358694,0.0944289126759731,0.572078777554385
1164,3,258579,-0.104045647926426,0.0942431018829398,0.27033931345537
1165,3,258768,-0.0558883329648273,0.0946170087559601,0.555113124698687
1166,3,258781,-0.0683248944176673,0.0944016602763929,0.469687571494031
1167,3,258828,-0.0679002711618867,0.094069871451678,0.470891120105786
1168,3,259020,-0.0616695673953601,0.0948885613813436,0.516169371697021
1169,3,259458,-0.0812039290803464,0.0943727607732675,0.39011988285267
1171,3,261281,-0.0280670311234179,0.0944253376760139,0.766457768292385
1172,3,262631,-0.0656038459638112,0.094388346960196,0.487486355635181
1173,3,265059,-0.0228777616552801,0.094642326833949,0.809130791504587
1174,3,267625,0.00247804093337312,0.0950551863973118,0.979216637310248
1178,3,274530,-0.0318188963880762,0.0954173112413675,0.73897684306701
1179,3,274845,-0.0507017826345471,0.0945090972752158,0.591968120447106
1180,3,275765,-0.0544686905075322,0.095123759589933,0.567274198997795
1181,3,278462,-0.0334852030410741,0.0951558442628989,0.725124324646455
1182,3,278675,-0.046719716019863,0.0953187330098803,0.624337900184124
1183,3,278791,-0.0426932427244202,0.0959086703424352,0.656487979161753
1184,3,282537,0.00629097376704335,0.0969747884010419,0.948312428141563
1185,3,284743,-8.29783036464526e-05,0.0957325517386824,0.999308905637341
1186,3,285299,-0.00121244943188858,0.0960529537185185,0.989935925744942
1187,3,285659,0.0154210611298181,0.0965674813235517,0.873214980342703
1191,3,289803,0.0884854397460507,0.0957200765418555,0.355899780939834
1192,3,289856,0.0872673629452029,0.0956597320391503,0.362249969682566
1193,3,289942,0.0872673629452029,0.0956597320391503,0.362249969682566
1194,3,290417,0.0422690982585321,0.0966653388840107,0.66218109676184
1195,3,290527,0.0505983535877199,0.0976984396410651,0.604850096385103
1196,3,290957,0.0142747153819192,0.0969382923174632,0.883014270900899
1197,3,290963,0.016992699101148,0.0969760229568302,0.861002693942828
1198,3,291002,0.0295708072994685,0.0970504481119071,0.760777849914406
1199,3,291045,0.0551633195604773,0.0966082867835665,0.568363053336086
1200,3,291075,0.0272690698333928,0.0963011846788987,0.77721677933195
1201,3,291159,0.0581391288302302,0.0966371539004193,0.547811328780642
1206,3,291349,0.0361166979275029,0.0973807255240614,0.710948353310514
1213,3,293851,0.156240904304224,0.109457014962746,0.154343461660962
1214,3,293855,0.1697297569333,0.10740006940936,0.114922199779839
1215,3,295047,0.0775523003408353,0.0972710346850833,0.425824079372267
1216,3,295867,0.0580921758674581,0.0969114379955862,0.549266908870624
1218,3,297295,0.0639636259197526,0.0955720689783978,0.503760027512366
1219,3,298996,-0.00247545908787883,0.0950880969214102,0.979245470489502
1220,3,299045,-0.00648015701908999,0.0951719081948829,0.945753362614837
1223,3,299701,-0.0228446360593423,0.0956226187695807,0.811318580493401
1224,3,302380,-0.0794617937769574,0.0951731870559661,0.40432865311339
1233,3,306783,-0.0626485127057115,0.0997511293196659,0.530378492461992
1247,3,311452,-0.0767448132942982,0.0945000537771613,0.417273546775862
1248,3,312012,-0.0301169671455792,0.172310518587577,0.861350269012259
1253,4,0,-0.191933542527785,0.103065038957534,0.0633976001045503
1254,4,0,-0.159870779949937,0.109406732235929,0.144835912483991
1255,4,0,-0.1747585989448,0.109331585627005,0.110842568525479
1257,4,1,-0.192744119477709,0.118944574370643,0.106027868615683
1259,4,2,-0.019064083667331,0.151224243437627,0.89975224499341
1261,4,2,-0.176841201961736,0.163566362125967,0.280364563174906
1262,4,2,-0.193929990391787,0.159539287876439,0.224963909757863
1263,4,2,-0.200467054885996,0.167320548431462,0.231681168395649
1264,4,3,0.0651377659441472,0.214571418820407,0.761633216385039
1265,4,3,0.136041573641229,0.215703055606155,0.528651902399586
1266,4,4,-0.477447852934816,0.333042385721114,0.152573043553282
1267,4,4,-0.678578534216001,0.349666966506304,0.0530975221546821
1270,4,5,0.074022123002166,0.365057214813358,0.839432758971002
1271,4,6,-0.0699063354262606,0.312548072839319,0.823146692399913
1272,4,6,-0.0853302112452639,0.219639468704739,0.697879325172842
1273,4,7,0.0584506194216274,0.217661620272591,0.788441377068575
1274,4,7,-0.0153243117357462,0.20682854004817,0.94097925716598
1278,4,8,-0.0592984057880912,0.206806066255671,0.774483945224882
1279,4,8,-0.071036019522845,0.177391071801313,0.689068320567845
1280,4,8,0.0779911650197,0.168595989227351,0.643941819456806
1281,4,8,0.0742409777145134,0.163348337640925,0.649752048750741
1282,4,9,0.0365378070099425,0.157428133377173,0.816601065838934
1283,4,9,0.0767491854581337,0.145601092287759,0.59844166042683
1284,4,9,0.0877673159319414,0.146576637119966,0.549702928798278
1285,4,10,0.0210367082810823,0.128548247635484,0.870101635127831
1286,4,13,0.105858768893148,0.121111707243557,0.382680408207859
1287,4,20,-0.00738078188126856,0.115772078931742,0.949203231700523
1288,4,23,-0.0352324717451387,0.117103473069974,0.763693688652065
1289,4,26,-0.060513416389588,0.115082170929433,0.599337953120549
1290,4,30,-0.0694781784654728,0.115672210562589,0.548460498723159
1291,4,30,-0.175973035483644,0.110649726736577,0.112648542755193
1292,4,31,-0.203197031626539,0.111358955198579,0.0688909188535524
1293,4,32,-0.170366065108162,0.110263266087263,0.123221813370323
1294,4,33,-0.14707554783658,0.109441050896705,0.179850583407279
1295,4,34,-0.20614275290128,0.108336013380492,0.0578788667912361
1297,4,36,-0.152041885095233,0.110718386265075,0.170552240388789
1299,4,43,-0.18287419131197,0.111461212902464,0.101750802021929
1301,4,44,-0.159979124709137,0.110686698542062,0.149251552176466
1302,4,55,-0.16883830468283,0.108935357363205,0.122062898829915
1304,4,57,-0.176973912667762,0.110170884894431,0.109089332572073
1305,4,58,-0.163638448971737,0.109814894722796,0.13708305466466
1306,4,60,-0.118871496983764,0.106006089179071,0.26289485244136
1307,4,73,-0.0352958026323389,0.104952554561632,0.736842613689683
1309,4,80,-0.0528981476089081,0.102237949929095,0.60519943469579
1310,4,81,-0.0173969902931783,0.103157707227272,0.866172785232394
1311,4,81,-0.0221532491286598,0.100699226222993,0.826002812074407
1312,4,82,-0.0607452181915633,0.10070066459436,0.546746001623501
1313,4,85,-0.0343358202651385,0.100412294268046,0.732593232502967
1314,4,86,-0.0343358202651385,0.100412294268046,0.732593232502967
1316,4,112,-0.0258034222076853,0.100743192767602,0.797999129907249
1317,4,118,-0.0501594700725796,0.100315008106933,0.61737282735631
1318,4,135,-0.0411848270970026,0.100483596849796,0.68215273930142
1319,4,148,-0.0557862045852104,0.101227660638446,0.581916186855783
1321,4,155,-0.0290205600925981,0.100288267796924,0.772467028909258
1322,4,165,-0.00124091238356416,0.0995527714954059,0.990061771601104
1323,4,211,-0.0295174350420671,0.0972588792739352,0.761692615244116
1324,4,275,0.0473709611398119,0.0958906501984794,0.621606213783421
1325,4,306,0.0310181665141858,0.0969832540968998,0.749286316832634
1326,4,314,-0.00811090912937418,0.0975596177654197,0.933788953925855
1328,4,423,0.0577028281789516,0.0965614693791971,0.550505941942725
1330,4,486,0.0555668596111506,0.0959671845932117,0.562945379283748
1331,4,501,0.0483048560067624,0.0961903595611934,0.615854145495567
1332,4,573,0.0280225477886638,0.0960911654258791,0.770744958922852
1333,4,593,0.0221407646533718,0.0958286216295816,0.817413367742339
1334,4,624,0.0803937067324476,0.0959884483012703,0.402858469535178
1335,4,633,0.0806564867697939,0.0968031522932157,0.405294748720521
1336,4,650,0.102947557117576,0.0961298405430467,0.284936180379064
1337,4,684,0.0901731501089557,0.0952326175504861,0.344351445936555
1338,4,697,0.0743159210405734,0.0950903022574959,0.435014703720435
1339,4,704,0.134930556991122,0.0950934924922014,0.156803144208944
1340,4,771,0.0541063243630057,0.09512895396738,0.56987512551414
1341,4,835,0.0788145853946935,0.0951885895907244,0.408239240588987
1342,4,851,0.0488914983104404,0.0947476307110454,0.606164784450743
1345,4,935,0.133461833169115,0.0945921869504153,0.159149421039521
1346,4,959,0.0571064545822502,0.0950879017182388,0.54851521416373
1347,4,975,0.076716364026134,0.0946635005635505,0.418249868272626
1348,4,999,0.0772081714836002,0.0950906914235037,0.417371814136691
1349,4,1046,0.075528133873425,0.0944447935898457,0.424418556487053
1350,4,1309,0.0892379728269507,0.0945710153432421,0.346015337080552
1351,4,1418,0.0951848676550531,0.0953792704180138,0.318981473150352
1352,4,1685,0.0743233075157086,0.0950488163070942,0.434768834707225
1353,4,1834,0.0644389449070137,0.094902423853935,0.497581467916855
1358,4,2947,0.0278677394146264,0.0946816192414036,0.76867795675636
1359,4,3400,0.0107802153192501,0.0956216178786845,0.910302146838974
1360,4,3501,0.0236369873985507,0.0964091182814828,0.806464349572529
1361,4,3576,0.118736055347214,0.0963888942568269,0.218827402411991
1362,4,4193,0.129835432554667,0.0959182268652161,0.176728356940684
1363,4,4217,0.116717222180607,0.0950250176304948,0.220160594982748
1364,4,4354,0.116849949977738,0.0953009175599716,0.220972438502976
1366,4,5164,0.0951975178683284,0.0950929692084661,0.317464473675626
1367,4,5243,0.103565135269506,0.0959667050071539,0.281245309529363
1368,4,5360,0.104507754798714,0.0950976457236462,0.27253791890952
1369,4,5373,0.0945240579234909,0.0955439728265514,0.323181705866095
1372,4,5583,0.0918134367505799,0.0941869397218147,0.330326955753877
1379,4,6085,0.0923587910243242,0.0951109130572801,0.332181267826378
1380,4,6124,0.0486594046992965,0.0948163256294992,0.608134910207221
1381,4,6371,0.0368873235865849,0.0945679144949423,0.696726159021262
1382,4,6383,0.0497626372411248,0.0948694961784593,0.600233762398361
1383,4,6424,0.0471552614708543,0.0945482031884712,0.618271031226872
1384,4,6509,0.0243311210467969,0.0958765492216608,0.799816732833283
1385,4,6795,0.01948845465776,0.0962946014099868,0.8397333851732
1386,4,6930,-0.0334768829260824,0.0963290807426634,0.728403128110824
1387,4,6965,0.0684341063162816,0.0950874448473903,0.472188064065145
1388,4,7094,0.0849484995965296,0.0956405899100972,0.375035017229343
1389,4,7383,0.120640662770165,0.09473711146231,0.203704957520115
1391,4,7893,0.0946592176785639,0.0946980060894988,0.318193474716884
1392,4,8452,0.113245126382068,0.0943552961438824,0.230866921271827
1393,4,8550,0.0802756800442558,0.095382395610163,0.400570779109907
1396,4,8644,0.16379789363672,0.094999882643434,0.085548918075846
1397,4,9487,0.207198880387744,0.0938280615766218,0.0278668046969671
1398,4,13362,0.185680628108962,0.095502764792682,0.0526602087084212
1399,4,13533,0.115953950614513,0.094936076963068,0.222753572093815
1400,4,13882,0.198278868613779,0.0938826459969036,0.0353897048751811
1401,4,14176,0.206253473061667,0.0937969332517052,0.0285306401329748
1402,4,15219,0.158444446656364,0.093994408489438,0.0927412161372327
1403,4,15754,0.21314350751373,0.0937215666751557,0.0235523908996988
1404,4,16051,0.213437022892939,0.093691002317171,0.0233180393128996
1405,4,16202,0.190743511280611,0.0937723851550592,0.0426875542251409
1406,4,16647,0.171778679595808,0.0936942348519066,0.0675855098103219
1409,4,17795,0.101489312220011,0.0949776151432304,0.285998000031446
1412,4,18597,0.114343940747789,0.0941552720457858,0.225399577483888
1413,4,18955,0.115718041233208,0.0937401162013016,0.217854194834069
1414,4,19310,0.184032481745402,0.0938419436522417,0.050654364999518
1415,4,20302,0.188040215325464,0.0940504887992492,0.0463361777369206
1416,4,20874,0.136204009931348,0.0955825214276671,0.155044004964863
1417,4,21871,0.134628392245195,0.0942372170365643,0.154000082230136
1418,4,22141,0.145033487101336,0.0940399504229305,0.123907833602119
1419,4,22771,0.10025661118053,0.0958935742178816,0.296507905608808
1421,4,26744,0.149531590696568,0.0948299306326496,0.115728144136895
1424,4,28509,0.187280908014751,0.0936414495160511,0.0462683342584938
1425,4,29308,0.175063121347066,0.0944762814295024,0.0647188895908695
1426,4,29835,0.159408609007671,0.0941487809690469,0.0913079344991779
1429,4,36857,0.135424558863918,0.0944663278561764,0.152578732735783
1430,4,37106,0.131151869711922,0.0942239748850326,0.164824151535496
1431,4,38160,0.144231759804209,0.0944674078935339,0.127709068817321
1432,4,38200,0.144485881493411,0.0941958536081586,0.125952965360927
1433,4,39021,0.172653411050263,0.0938768880144186,0.066733261801714
1434,4,40300,0.128663025315235,0.0940384704848229,0.172121074883239
1435,4,43687,0.15939742773101,0.0937875535417051,0.0900949520637946
1436,4,43708,0.168718905457112,0.0943684363439182,0.0746539293607075
1439,4,43992,0.140189872177879,0.094024750278807,0.136857403606309
1442,4,46913,0.17448833518215,0.095602951225193,0.068825509966297
1443,4,47131,0.208614856591877,0.0944207301501055,0.0277870870845765
1445,4,48617,0.197912770792844,0.0939930863024527,0.0359441648181211
1446,4,48723,0.163593965868274,0.0941866722582481,0.0832750084023938
1447,4,49408,0.179551164206314,0.0939893410509759,0.0569000684948665
1448,4,49568,0.152846563889763,0.09440391996724,0.106325227520431
1449,4,49675,0.18684079993699,0.0938962617903343,0.0473770132576399
1450,4,51735,0.177760043052934,0.0939461929044775,0.0592894534585439
1451,4,51775,0.172151509694049,0.0941798255019994,0.0684081400306324
1452,4,51793,0.185791731618751,0.0942234308839351,0.0494104660185373
1453,4,51859,0.178377394376421,0.0955715145021844,0.0628104100395068
1454,4,52093,0.14675755731179,0.0942070355494453,0.120172098236832
1455,4,52141,0.192635874399242,0.0943395233695722,0.0419000983442301
1456,4,52459,0.1915920688297,0.0946362323402401,0.043670155300588
1457,4,53342,0.187083702880386,0.0942542920785893,0.0479312368775585
1458,4,55290,0.197076081416362,0.0938369663697409,0.0364206879652328
1459,4,56089,0.209168659717697,0.0937627841726218,0.0263202875761858
1461,4,57719,0.166365037629017,0.0941782207987554,0.0781776017799533
1464,4,60023,0.201758241416898,0.0940291393203514,0.0325785378561337
1465,4,60460,0.167652986497754,0.0943989760344259,0.0765935605775896
1466,4,61772,0.18450575868878,0.0950840996400839,0.0531212039971685
1467,4,62037,0.186352930974518,0.0950488749507665,0.0507116359167943
1468,4,62324,0.180385076757468,0.0953868490507535,0.0594309534228391
1469,4,62762,0.201177428011132,0.0948570131186895,0.034631225480281
1470,4,64285,0.180179766974351,0.0948413017017113,0.058273752919295
1471,4,65329,0.167804563115533,0.0942414879278728,0.0758409372943305
1472,4,65934,0.1652924026407,0.0943338409944876,0.0806064997498742
1473,4,66022,0.156721737519689,0.0938451626089472,0.0958051300482643
1475,4,66159,0.172964079706723,0.0942925858147565,0.0674459839779959
1476,4,66228,0.166038302824581,0.0950012925872113,0.0813771709408969
1477,4,66763,0.195082766062828,0.0937470929984447,0.0381592252603751
1478,4,68860,0.204526141068106,0.0937261940053093,0.0297560600778685
1479,4,68911,0.220417274241832,0.0934368778534433,0.0188686113032694
1480,4,69269,0.18544348157121,0.0941477919749439,0.0496535473119515
1481,4,70023,0.185523133949562,0.0943431881553819,0.0500273613757061
1482,4,70129,0.217230490926263,0.09369497986412,0.0209936567733717
1484,4,71282,0.197213605591619,0.0935238437301984,0.035674659830717
1485,4,71689,0.203494445709442,0.0945758755818287,0.0321025789715338
1486,4,72324,0.225133137166285,0.0934395342539017,0.0164900817809606
1487,4,72434,0.124211225249394,0.0952582122320184,0.193102858895057
1488,4,72764,0.124379319863343,0.0940368389920501,0.186802747097187
1489,4,73313,0.115173733730071,0.0939238342496244,0.220923440452644
1490,4,74160,0.0832245385228106,0.0946896679573759,0.380043132487537
1491,4,76499,0.0803284630681307,0.0940354350251264,0.393553520040323
1493,4,77589,0.0716103055493462,0.0943129473106738,0.448189449352602
1494,4,77718,0.0875888493222267,0.0940111196628391,0.352135554998598
1495,4,77851,0.0742031404006039,0.0951074622647317,0.435794142560039
1496,4,77997,0.0430779185993479,0.0949321181617371,0.650268893136069
1497,4,79690,0.117019463745315,0.0938794336238433,0.213412289322277
1498,4,79853,0.090834514008432,0.0952726158431075,0.341031318270767
1499,4,80944,0.115203476795595,0.0942747393777895,0.222524017738801
1500,4,82080,0.0944403793518934,0.0948602940350634,0.320139442069215
1501,4,82454,0.0931733237600892,0.0947181576239864,0.325941586010676
1506,4,83947,0.104657102300543,0.0944135615454886,0.268402118033522
1507,4,84004,0.0790549328887624,0.095579867330153,0.408734247064351
1508,4,84689,0.120506898140683,0.0937023045465041,0.199264618122851
1509,4,84692,0.087058545249639,0.0940929329445041,0.35547315791022
1510,4,84897,0.0642414207934153,0.0947558353494896,0.498236148341345
1511,4,85322,0.0529676049152412,0.094757361369371,0.576528832512978
1512,4,85809,0.0178459812519474,0.0939862065612015,0.849513300812657
1513,4,86292,-0.0554814940747144,0.0958830466510216,0.56320302112994
1514,4,86372,-0.0631455435109543,0.0943390719766146,0.50371190479422
1515,4,86424,-0.0190697769160516,0.0945180877940286,0.840222161896078
1516,4,86904,-0.0381109279922507,0.0950680820890246,0.688750734740262
1517,4,90193,-0.0217246292941409,0.0949222682606659,0.819104377699272
1518,4,90424,-0.0288818412681044,0.094380409029504,0.759773455264346
1519,4,90554,-0.0168002769170559,0.0948026615532792,0.859442615537479
1520,4,91087,-0.0260825113090101,0.094113427970799,0.781835512921526
1521,4,91200,0.00174711527222199,0.094977302547625,0.985334068390811
1522,4,91234,0.00963480522589294,0.0940532741353931,0.918465704634157
1523,4,91966,-0.101649620555221,0.0954093807409838,0.287420919520779
1524,4,92317,-0.0917835980724412,0.0943558174545099,0.331349034279898
1525,4,94122,-0.0647337580660233,0.0963469603811375,0.502098502309707
1526,4,95022,-0.0625119426742551,0.0963120103164068,0.516723866658382
1527,4,95148,-0.0621551534402388,0.0957246723654301,0.516559146186871
1528,4,95215,-0.10608081516362,0.0952117093710669,0.265969754958111
1529,4,95478,-0.0952430782494548,0.0956217265237698,0.319912907837015
1530,4,96178,-0.0976605665324877,0.0949820750867519,0.304559782456914
1531,4,96325,-0.187472028052084,0.0949552200260517,0.0491244611036879
1532,4,98110,-0.179817432332611,0.094470903569164,0.0577994183412086
1533,4,98128,-0.155803278049225,0.0956690010194058,0.104297028085362
1534,4,98837,-0.160170452109694,0.0964413085604915,0.0976400037263143
1535,4,98990,-0.17701833555392,0.0960410243937768,0.0661448127482153
1536,4,99543,-0.169918270649301,0.0960604675526896,0.0777794292942008
1537,4,102509,-0.179749731923409,0.0942307530350211,0.0572608801345785
1538,4,102705,-0.181827501983766,0.0943223278597609,0.0546913479478282
1539,4,103444,-0.175831505347858,0.0944921555404132,0.0636029216477387
1540,4,103991,-0.171265787557179,0.0945159078175815,0.0708309330354648
1541,4,105908,-0.168724621759556,0.094877733812119,0.0762090944734667
1542,4,106371,-0.168724621759556,0.094877733812119,0.0762090944734667
1543,4,107525,-0.179545410466834,0.0948827264576907,0.0592707126985315
1544,4,108510,-0.162762320604323,0.0946320589361581,0.0863181598497839
1545,4,108791,-0.173381721875306,0.0944797054390351,0.0673289488492447
1546,4,111205,-0.175919729198249,0.094565336378081,0.0636747931145366
1547,4,112474,-0.175919729198249,0.094565336378081,0.0636747931145366
1548,4,112969,-0.175673873242091,0.094392764804642,0.0635619366413356
1549,4,114992,-0.199157419866014,0.0946360612802467,0.0360452960767826
1550,4,115453,-0.205055287865672,0.0948779706055898,0.0313477150406608
1551,4,115541,-0.197017326421003,0.0947844587162718,0.0383776142922697
1553,4,116782,-0.189934214480331,0.0944885074663252,0.0451777432289159
1554,4,117170,-0.183530644141596,0.0945520236918429,0.0530473041287045
1555,4,117432,-0.199700021247343,0.0958208379296729,0.0378699053292211
1556,4,121939,-0.208893457082298,0.0957091013401007,0.029724757648386
1557,4,121955,-0.183539328104833,0.0941446919530215,0.0520218853703623
1558,4,122050,-0.203909066347292,0.0942616572466055,0.0311946421491418
1559,4,122309,-0.17778579680722,0.0945831135893963,0.0609754337593858
1560,4,122365,-0.201666605250223,0.0946535342483094,0.0338148628762356
1561,4,122560,-0.180855859752234,0.0942932952378887,0.0559157519639328
1562,4,122596,-0.170724462839799,0.0945186821314993,0.0717307165799929
1563,4,122617,-0.159311946805229,0.0942332047756881,0.0917933334267603
1564,4,123193,-0.162236442889675,0.094490658341318,0.086864090576249
1565,4,123439,-0.148359479134065,0.0948289845397811,0.118597344410455
1566,4,123976,-0.188080204012054,0.0946747286278274,0.0477402691441085
1567,4,126981,-0.174162850631816,0.0949126955894677,0.067350013589435
1568,4,127308,-0.172991365210878,0.0945806390776185,0.0682377528784104
1569,4,127323,-0.13797443395604,0.0945738436739713,0.145479949913562
1570,4,132281,-0.172682387302129,0.0949025140642536,0.0696704380697102
1571,4,132892,-0.154491846654596,0.0949046279090931,0.104445849630304
1572,4,132952,-0.0519216829895913,0.0943652074766747,0.582516047480003
1573,4,135298,-0.0618920659254837,0.0946859026404966,0.513758622357913
1577,4,135873,-0.0145187019580573,0.0942768520799105,0.877697181107984
1578,4,136069,-0.018335828275981,0.0950617450323746,0.847161245740619
1579,4,136920,-0.0273595874149412,0.0951944282052902,0.773969005218666
1580,4,137351,-0.0508238260112402,0.0941293978373681,0.58958179630168
1581,4,137511,-0.025215620842199,0.0939829030879036,0.788625059796024
1582,4,141606,-0.0701410603870036,0.0963737985911597,0.467217151865249
1583,4,142711,-0.0469533502258593,0.0954942250352704,0.623245622789433
1584,4,143484,-0.0666803508605874,0.0945972047185951,0.481345303246658
1585,4,145738,-0.0282052479866045,0.0944252210061768,0.76534120781352
1586,4,147035,-0.0475048804582145,0.0945213337790198,0.615570388581152
1587,4,147814,-0.0895034387754661,0.0945862085491662,0.344661684625439
1588,4,148075,-0.0395190721243963,0.0962772140241263,0.681708984418629
1591,4,149457,-0.0378524559648571,0.0950293345945387,0.690632246551794
1592,4,149464,-0.071185893540737,0.09440619486287,0.451328861398875
1593,4,149678,-0.0716159666007611,0.0942792203257669,0.447991369100779
1594,4,154434,-0.065806512620226,0.0939894337222031,0.484296061570326
1595,4,156313,-0.0489634458954566,0.0947892814814045,0.605793458602721
1596,4,156362,-0.0303436504050009,0.0952996673212877,0.750367951943408
1597,4,156963,-0.0778624872043746,0.0948258461239662,0.412137572777522
1599,4,158123,-0.0493532881065902,0.0960502304451275,0.607693799358861
1600,4,158426,-0.0669037508685722,0.0955827405620169,0.484415556924608
1601,4,158963,-0.0736672854317805,0.0941491862355318,0.434473125990499
1603,4,161760,-0.0643149415636356,0.0946442107990243,0.497238348600678
1604,4,163032,0.0173043534524346,0.0955971050144791,0.856460970379119
1605,4,163327,-0.043876093868681,0.0951792266421696,0.645094022245709
1607,4,165032,0.0167909572001557,0.0942780225638812,0.858746258624917
1608,4,165290,0.00792119813446185,0.095250011771476,0.933769726217206
1609,4,165509,0.0364199291682216,0.0944540429483999,0.700037340587669
1610,4,167204,-0.000906469245640709,0.0959206349555729,0.992465281447573
1611,4,167436,0.0122444683736037,0.0949301214141905,0.897443753807681
1612,4,167687,0.0133110242183039,0.0939011878114571,0.887353879870528
1613,4,168238,0.0522982963896691,0.0942882408130679,0.579475732024033
1614,4,168256,0.075228293265882,0.0954406381302908,0.431096571062601
1615,4,171883,0.0627395489511523,0.0945021899695913,0.507190770603147
1616,4,172408,0.00518599035451875,0.0944345000226221,0.956236238464202
1617,4,173416,-0.0512958340269055,0.0954878965493922,0.591469826307142
1618,4,173461,-0.0563124148033392,0.0946268811503988,0.552158211022382
1622,4,174546,-0.113477402988057,0.0943545055893218,0.229909818604892
1623,4,174974,-0.0642715659501953,0.0983991486374743,0.514070605065395
1624,4,175467,-0.0980017870063539,0.094165531724113,0.298708750165086
1625,4,177157,-0.111500317886721,0.0940751107676218,0.236725163733882
1626,4,177207,-0.0661251939175247,0.0939265696249452,0.481891019682663
1627,4,177280,-0.0862564524420779,0.0944134870257268,0.361549019608971
1628,4,177330,-0.0806807938325365,0.0943762871092349,0.393195098684488
1629,4,177633,-0.0908815164476715,0.0941857594361573,0.335246544385561
1630,4,177756,-0.0441250076613038,0.096121520006746,0.64647762989087
1631,4,178032,-0.0359777781943276,0.0944334974238819,0.703443309717858
1632,4,178058,-0.00413756330371273,0.0946197090663267,0.965145669138256
1633,4,178267,-0.104222974663189,0.0942740911013508,0.269682264766153
1634,4,178339,-0.105323210757742,0.0951236462673543,0.26895088221666
1635,4,178489,-0.13914057171912,0.0940291655872482,0.139829252704056
1636,4,178698,-0.0520816617659532,0.0938806492581871,0.579407004444897
1637,4,178705,-0.10587318585266,0.0952053974484153,0.266873320843422
1638,4,178974,-0.0874559997857847,0.0946849408840001,0.356298094803939
1639,4,179020,-0.0179767624358148,0.0949702392188947,0.849975592067092
1640,4,179134,-0.00317687739122721,0.0960678267875945,0.973638167139695
1641,4,179240,-0.0154220615177973,0.0947396328266096,0.870781941964813
1642,4,179480,0.0464578530322797,0.0944979620669513,0.623287830423884
