SNP,Chr,Pos,Effect,SE,ALO1_HYR1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1100,3,207999,-0.372965839590292,0.158056364766747,0.0188333700281123
1101,3,208066,-0.400727413834552,0.161012050879005,0.013277548695175
1103,3,208234,-0.385550351793568,0.157485415265564,0.0148447442340935
1104,3,208660,-0.354339216382773,0.158531055510555,0.0260331077619001
1105,3,208696,-0.33087751143639,0.157809624646988,0.0367324498422728
1106,3,208702,-0.338005782603259,0.157979932110788,0.0330765752502535
1107,3,210472,-0.167694229782337,0.158779182774745,0.291623119269167
1108,3,210757,-0.179692081467789,0.158768429783833,0.258492148859719
1109,3,211348,-0.207763051291235,0.158123686990392,0.18972384528703
1111,3,211881,-0.321214492611765,0.157580182767213,0.0422528398207421
1112,3,211998,-0.35345103590379,0.157489885256059,0.0254336358407914
1113,3,212095,-0.360671777209012,0.158512361271515,0.0234836061756502
1114,3,214156,-0.00511447060216563,0.158644148362583,0.974299967063774
1115,3,217647,-0.0256537590800167,0.159337688265894,0.872183567960007
1117,3,218769,0.0324196435781934,0.161169856762012,0.840695554633101
1118,3,219050,-0.0821478744247646,0.159610657665839,0.607101102603067
1119,3,221006,-0.0993518568425894,0.159282326571997,0.533196662571011
1120,3,221813,-0.0670816875321163,0.1591105154026,0.673570438919274
1121,3,222829,-0.0419362425215678,0.159586316979955,0.792872726165447
1122,3,224310,-0.0749412895635249,0.161121883109271,0.642131073043052
1124,3,226294,0.0439302181232682,0.1592544026019,0.782825217102382
1125,3,226510,0.0423633000507724,0.159089289529348,0.790174184621485
1126,3,227816,-0.020123025663261,0.16226136120881,0.90137309137673
1127,3,228048,-0.00688303487013481,0.159426575932062,0.965587481703604
1130,3,229351,0.0703706099293742,0.159498313048032,0.659338526379278
1131,3,230175,0.116906774088635,0.158694804421498,0.461808243345166
1132,3,233663,0.0646420999481343,0.159159988361465,0.684881849579843
1133,3,234438,0.00239332771252007,0.158950723597295,0.987995178918096
1134,3,235617,0.0225816561809592,0.159395896378521,0.887421292856176
1135,3,237105,-0.0555678940190406,0.158616810673661,0.726301576305038
1136,3,238714,0.16355214358979,0.158280636913951,0.302168666447485
1137,3,238914,0.182651880595211,0.159118908750817,0.251789026298632
1138,3,241126,0.151780237796303,0.158979453690129,0.340374625642062
1140,3,242578,0.105993240898992,0.159567023831514,0.506960574672188
1141,3,245238,0.0993820792927882,0.159996627780218,0.534901099686602
1142,3,247158,0.0293903551446338,0.158497186323879,0.852997181007656
1144,3,248454,-0.0190690188970567,0.158745986675528,0.904454177209322
1146,3,249928,0.0272797943423845,0.159372315171281,0.864187996773335
1147,3,251255,0.0058646610399985,0.159744015419492,0.970734700012889
1148,3,251274,1.29644186971367e-05,0.159744320387334,0.99993529168218
1149,3,251879,-0.105499938925411,0.159537430232146,0.508860017013582
1150,3,251939,-0.0977502807463415,0.159373745854735,0.540046588932279
1151,3,252801,0.0463368024802497,0.159390203413709,0.771441558106439
1152,3,253109,0.042921365845137,0.158712803609483,0.786984296307331
1153,3,253118,0.030492690441133,0.158770931512363,0.847809854917386
1154,3,253321,0.0146935511681706,0.158927533209667,0.926389458998089
1155,3,253394,0.00474649005214534,0.15947997496201,0.97627344907515
1156,3,254361,0.0648677155895051,0.159786014219009,0.685013432300665
1157,3,254926,0.130935803303798,0.159386195050025,0.411915842875376
1158,3,256359,0.157229959340761,0.159459992723625,0.324801050351289
1159,3,256593,0.0871545345787182,0.160133586974808,0.586605199416215
1160,3,256989,0.133471988284631,0.159220527093799,0.402438585789292
1161,3,257462,0.111148334309864,0.158977628943673,0.484922131731496
1162,3,258273,0.108377290674581,0.159178440839815,0.496410182563139
1163,3,258343,0.086299815731444,0.159472342698689,0.588739671644306
1164,3,258579,0.149144115761743,0.15922924747658,0.349572389953614
1165,3,258768,0.195094871272938,0.159525252445257,0.222156206965828
1166,3,258781,0.179545889619987,0.15925201441846,0.26032543622966
1167,3,258828,0.166474859975617,0.158730006516315,0.294991095911223
1168,3,259020,0.146285964629201,0.160149173566389,0.361636911364725
1169,3,259458,0.137360394863171,0.159370876223135,0.389332363645114
1171,3,261281,0.141008374776033,0.159303482171749,0.37667523174636
1172,3,262631,0.00232193400961261,0.159506736249518,0.98839385611367
1173,3,265059,-0.22980974327598,0.159371199154511,0.150195205955558
1174,3,267625,-0.151593970266303,0.160321123098201,0.345017507104569
1178,3,274530,-0.108223222276326,0.161057817613091,0.502053396319981
1179,3,274845,-0.092882975457976,0.159590166582695,0.560931864155945
1180,3,275765,-0.0679828222019794,0.160673526080692,0.672471536559129
1181,3,278462,-0.0259247475896025,0.160716119433303,0.871943339198947
1182,3,278675,-0.0794735827776412,0.160968134137778,0.621809248755069
1183,3,278791,-0.0671045062612512,0.161971268613863,0.678906905787839
1184,3,282537,-0.0836416018254995,0.163706047073153,0.609722576778082
1185,3,284743,-0.139432433467165,0.161497347730985,0.388518696177852
1186,3,285299,-0.136861186022819,0.162045240056769,0.398913907582113
1187,3,285659,-0.0827850102603136,0.163024109067285,0.611904867186876
1191,3,289803,-0.0969999291795529,0.161759876237586,0.549121662140138
1192,3,289856,-0.126814492924016,0.16159421169532,0.433114032563236
1193,3,289942,-0.126814492924016,0.16159421169532,0.433114032563236
1194,3,290417,-0.113065611986155,0.163176284047577,0.48882497169121
1195,3,290527,-0.115143490514431,0.16493650522422,0.485569269570613
1196,3,290957,-0.0935654860998545,0.163633223195155,0.56782135814769
1197,3,290963,-0.113728249677,0.163662896478664,0.48757930510448
1198,3,291002,-0.0645886315873647,0.163878858201593,0.693727290411947
1199,3,291045,-0.116269222725273,0.163104633801376,0.476409204465323
1200,3,291075,-0.0502806662598665,0.162624496898506,0.757365031008532
1201,3,291159,-0.0124292221102078,0.163277717096036,0.93936420769801
1206,3,291349,-0.0180563786212471,0.164480344176929,0.912647552866215
1213,3,293851,-0.0106414539494075,0.185376706356128,0.954255471669972
1214,3,293855,0.10012178610812,0.181933671913072,0.582447787393301
1215,3,295047,-0.0323754546732462,0.164404676569558,0.843999257734815
1216,3,295867,0.00796025314022564,0.163741333477468,0.961253764118648
1218,3,297295,-0.00823490227092138,0.161498527785688,0.959361873982052
1219,3,298996,0.143280453331658,0.160398419914782,0.372316645485256
1220,3,299045,0.137792774280625,0.16055462585864,0.391347897945965
1223,3,299701,0.0933424204630269,0.161418740410095,0.563455559755715
1224,3,302380,0.192884816068977,0.160553873518344,0.230412618291971
1233,3,306783,-0.10564244375925,0.168454394665084,0.530980828242566
1247,3,311452,0.325697163517747,0.158791986540004,0.0409955673821261
1248,3,312012,0.277524882937886,0.290625809761998,0.340270778049778
1253,4,0,0.0826201683691461,0.174848053071891,0.636843727681158
1254,4,0,0.326497523211777,0.18450134013336,0.0776535001064464
1255,4,0,0.35641401589583,0.184326447861021,0.0539612830649168
1257,4,1,0.458438194001706,0.200130680653163,0.022570016550617
1259,4,2,0.393635731662414,0.254523940801058,0.122866164739865
1261,4,2,0.170993449497399,0.276528938606839,0.536739177011869
1262,4,2,0.160521885032676,0.269849078776607,0.552319493298578
1263,4,2,0.112850646054966,0.283071776705971,0.690381523786003
1264,4,3,0.493290373597219,0.361451176433901,0.173201014824019
1265,4,3,0.346336511708188,0.364005961703122,0.342022746806414
1266,4,4,0.173346012450594,0.56398272339374,0.758750239345716
1267,4,4,0.299484359941928,0.593425544219117,0.614105177258242
1270,4,5,0.209313061449393,0.616423412027232,0.734389438582383
1271,4,6,-0.259079225316356,0.527670930744771,0.623741194642105
1272,4,6,-0.20406085859134,0.370835103131754,0.582479584384862
1273,4,7,-0.127352629687984,0.367549797921867,0.729180326096849
1274,4,7,-0.0449721793967583,0.349274966387234,0.897621938936019
1278,4,8,0.00327938820828422,0.34928312460717,0.992514146622719
1279,4,8,-0.191652516836481,0.299462457956396,0.522595256942267
1280,4,8,-0.401290723415418,0.283999731937252,0.158537764562375
1281,4,8,-0.281512134001652,0.275527118054297,0.307612158065934
1282,4,9,-0.428566227755532,0.264895809443438,0.106584388827295
1283,4,9,-0.299826028281629,0.245461525679319,0.222719945861422
1284,4,9,-0.309148589371119,0.247108870455021,0.211740265319681
1285,4,10,-0.241259344259861,0.216713214498299,0.26635191296655
1286,4,13,-0.0255743942599143,0.204743345500138,0.90066627850055
1287,4,20,-0.213967370899516,0.19517856457243,0.27371027266571
1288,4,23,-0.13846137797901,0.197645794100043,0.484043424252828
1289,4,26,-0.164641532681832,0.194222836398159,0.397182797568276
1290,4,30,-0.103190951705582,0.195363358178926,0.597692327148208
1291,4,30,-0.0867239573875782,0.187470472385201,0.643935682191279
1292,4,31,-0.0965357378683676,0.188871696350833,0.609587904604662
1293,4,32,-0.124842424535636,0.186716814271646,0.504175483038468
1294,4,33,-0.0860710606141941,0.185233453642356,0.642459553476197
1295,4,34,-0.072412931529386,0.183847260745772,0.693910773194186
1297,4,36,-0.0849832897174911,0.187419189315528,0.650510810455731
1299,4,43,-0.0827985648319034,0.188894384962531,0.661413326900783
1301,4,44,-0.134219136414268,0.187337605775553,0.474183596704971
1302,4,55,-0.104694241145728,0.184504680388139,0.570779992796162
1304,4,57,-0.101466450918615,0.18665107143599,0.58704910060151
1305,4,58,-0.0690153831751763,0.185995327225121,0.710815602589843
1306,4,60,-0.115965773117845,0.179229462736741,0.518036881927113
1307,4,73,-0.0682401966023223,0.177229172688263,0.700440188564575
1309,4,80,0.0460105955753995,0.172701816409141,0.790074089405392
1310,4,81,0.000211817546766468,0.174213974666103,0.999030581451331
1311,4,81,-0.0125527681553788,0.170065557088534,0.941202303728774
1312,4,82,0.0143440789198088,0.170143555701536,0.932861136534163
1313,4,85,0.00296923997577903,0.169598666248172,0.986041681432344
1314,4,86,0.00296923997577903,0.169598666248172,0.986041681432344
1316,4,112,0.0188433902458618,0.170142312614339,0.911876933840555
1317,4,118,0.027431402317748,0.169460058938329,0.871496646454289
1318,4,135,0.00724988432842899,0.169731003463644,0.965953696338057
1319,4,148,0.0268395264859476,0.171015158944998,0.875379981093548
1321,4,155,0.0584704072174405,0.169352703167714,0.730105916588311
1322,4,165,-0.0351044202132842,0.168108797957499,0.834709475610518
1323,4,211,-0.027968128379517,0.164260028967348,0.864897389242555
1324,4,275,0.0196224496389499,0.161987358700474,0.903652487429705
1325,4,306,-0.0013776557435925,0.163803598426271,0.993294292241165
1326,4,314,-0.0675596269916097,0.164715585461316,0.681937920846159
1328,4,423,-0.0469634979904161,0.163130910259578,0.773601106958647
1330,4,486,0.0320905487449423,0.162131951332374,0.843214863776175
1331,4,501,-0.022474772678023,0.162494501765302,0.890073517931466
1332,4,573,0.0584988281980909,0.162263054018875,0.718675074577589
1333,4,593,0.0410905439139544,0.161827466199079,0.799708471479368
1334,4,624,0.0559427199445923,0.162233571677548,0.730428845904431
1335,4,633,0.0397793783825253,0.163622713151077,0.808056372746912
1336,4,650,0.0601115877071769,0.162570710285527,0.711785604534908
1337,4,684,0.0624473317876957,0.160993308286986,0.698332900898667
1338,4,697,0.0554327444571374,0.160694960114068,0.73033263960171
1339,4,704,0.0234407508052984,0.161041040757508,0.884353703401219
1340,4,771,0.0866706717971433,0.160655828057435,0.589895525186346
1341,4,835,-0.165696006611649,0.160663309962983,0.303094757048471
1342,4,851,-0.131541361531922,0.159911636524599,0.41129774379803
1345,4,935,-0.136238603056098,0.160027571736074,0.3951551266566
1346,4,959,-0.200487315682623,0.160306374059027,0.211890195156349
1347,4,975,-0.153715754622274,0.159801763516697,0.336750610696695
1348,4,999,-0.201417342908649,0.160375809954407,0.209979747905906
1349,4,1046,-0.168506175807919,0.159385352231209,0.291131879860442
1350,4,1309,-0.154958189531565,0.159694689452279,0.332541293899546
1351,4,1418,-0.176383583329326,0.161024793364637,0.274096310516783
1352,4,1685,-0.163331141715751,0.160416694004675,0.309295439251819
1353,4,1834,-0.179761983163908,0.160084859898383,0.26223596123993
1358,4,2947,-0.173694019303965,0.159645181583368,0.277337214397759
1359,4,3400,-0.214391715238565,0.161079668579028,0.184058890223713
1360,4,3501,-0.160976704147496,0.162598598252354,0.322839939552178
1361,4,3576,-0.131908961531576,0.162974497272465,0.418839480854819
1362,4,4193,-0.099175951440478,0.162315357457667,0.541587638640769
1363,4,4217,-0.089872926765143,0.160744322059663,0.576444705558537
1364,4,4354,-0.0888519711511455,0.161211842036058,0.581879247176056
1366,4,5164,-0.132237142815556,0.160661386813916,0.411018293872673
1367,4,5243,-0.117225320908843,0.162210366842225,0.47035829955046
1368,4,5360,-0.14776466804158,0.160677697135896,0.358392057456388
1369,4,5373,-0.118533217423821,0.161449623604259,0.463325915734224
1372,4,5583,-0.137117872907436,0.159104274866034,0.389376374186128
1379,4,6085,-0.152846858941986,0.160626488188005,0.341967717392836
1380,4,6124,-0.143102454075767,0.159999033846883,0.37171959512592
1381,4,6371,-0.292208951176797,0.15897645791476,0.0668930576637177
1382,4,6383,-0.277297529769176,0.159591708552324,0.0831634399553598
1383,4,6424,-0.277895058257707,0.159037643926162,0.0814455310268536
1384,4,6509,-0.124478284081821,0.161790118012313,0.442181512224831
1385,4,6795,-0.147604977690202,0.16243649114631,0.364131920609273
1386,4,6930,-0.13419723083041,0.162546127407736,0.409591608171015
1387,4,6965,-0.15429725958277,0.160486130880092,0.336990725873972
1388,4,7094,-0.184998542642051,0.161392764608648,0.252462794315106
1389,4,7383,-0.153923628271471,0.160144363388949,0.337131909315436
1391,4,7893,-0.196431020346684,0.15980522546843,0.219819213965919
1392,4,8452,-0.174738724365472,0.159395619614251,0.273713197357399
1393,4,8550,-0.225048728180165,0.160792437420375,0.162504531644434
1396,4,8644,-0.189789236055743,0.160787607213254,0.238646945559274
1397,4,9487,-0.0940665435412215,0.159463706356599,0.555639695874452
1398,4,13362,-0.0499532466753905,0.162119147597676,0.758167621422383
1399,4,13533,0.0175426371637003,0.160658423641572,0.913112137987497
1400,4,13882,0.0868752007055623,0.159475263926758,0.58626491517516
1401,4,14176,-0.0403342930633247,0.159465725412281,0.80046649522107
1402,4,15219,-0.0581724792967685,0.159340000100897,0.715267365646649
1403,4,15754,0.0955827957913685,0.159345806668993,0.548994337261707
1404,4,16051,0.118090564132106,0.159254945582438,0.458871862289433
1405,4,16202,0.165003301533116,0.15904063020322,0.30021700410713
1406,4,16647,0.1262727911034,0.158834993265973,0.427151457908371
1409,4,17795,0.113941882309161,0.160537565053069,0.478326403525836
1412,4,18597,0.129145300560361,0.159187623768273,0.417753126886403
1413,4,18955,0.151958487928747,0.158438080116788,0.338163142492815
1414,4,19310,0.095183939529127,0.159255397988587,0.550435965168914
1415,4,20302,0.116291701888796,0.15960398126608,0.466713214488776
1416,4,20874,0.0993339350124915,0.161791640030533,0.53963582833438
1417,4,21871,0.063572779753529,0.159566053942282,0.69056853855596
1418,4,22141,0.0753314961188385,0.159293085956363,0.636568755785605
1419,4,22771,-0.000207246839312836,0.162190226073976,0.998981184353254
1421,4,26744,0.029476494214281,0.160698827485306,0.854568350799425
1424,4,28509,0.0858487957454625,0.158964192655595,0.589502286035938
1425,4,29308,0.0100100236332594,0.160319424291604,0.950249375309035
1426,4,29835,0.0622569317250764,0.159603094410022,0.696717485355943
1429,4,36857,0.0664830997759022,0.159954017033922,0.677926856101679
1430,4,37106,0.0228656658264975,0.159551594850246,0.886125512404948
1431,4,38160,0.0518760412400062,0.16003332606974,0.746010601074372
1432,4,38200,0.062951560114719,0.159566751649304,0.693438713796444
1433,4,39021,0.00212332003385396,0.159291718971835,0.989372237293908
1434,4,40300,0.110389744532022,0.159118982597198,0.488291514950222
1435,4,43687,0.161103028314204,0.158798514388974,0.311033262836413
1436,4,43708,0.165664795913598,0.159841024516784,0.30070880790644
1439,4,43992,0.151851861287583,0.159077738470516,0.340445156770524
1442,4,46913,0.14883472284968,0.162015336309934,0.35890808560761
1443,4,47131,0.100568492723512,0.160461909861148,0.531232357063675
1445,4,48617,0.0396028860855363,0.159710045843921,0.80430380295115
1446,4,48723,0.00589269085915745,0.159735101625062,0.970593251445261
1447,4,49408,0.0561349517831627,0.159514305118172,0.725114459443406
1448,4,49568,-0.00901050455730412,0.160014181932457,0.955126183723218
1449,4,49675,0.0380500838440546,0.159440717857752,0.811517628344312
1450,4,51735,0.0198558290912076,0.15945007709586,0.900968957518468
1451,4,51775,0.0436526510319993,0.159779650872872,0.784855155700169
1452,4,51793,0.0380295539310782,0.159980348174591,0.812240906785469
1453,4,51859,0.0135701644956079,0.162188618236405,0.933367007498218
1454,4,52093,0.0131198541900499,0.159635961119736,0.934545321600125
1455,4,52141,0.0650594418632569,0.160216016099355,0.684934808298459
1456,4,52459,0.0091386556374673,0.160740759333521,0.954694157461124
1457,4,53342,0.0313976867366016,0.160048418787585,0.844585159731034
1458,4,55290,0.0210674241273031,0.159449636641572,0.894960000273134
1459,4,56089,0.046615499557315,0.159434275272379,0.770167360433106
1461,4,57719,-0.00354731394332608,0.159744208813187,0.982296008257912
1464,4,60023,-0.00497237621140134,0.159823091168493,0.975198000980482
1465,4,60460,-0.0132733755290612,0.160124780727029,0.933982849421826
1466,4,61772,-0.0423316575127858,0.161411094130872,0.793274052480909
1467,4,62037,-0.00388125242178766,0.161384663029514,0.98082655576971
1468,4,62324,-0.0287174530695299,0.161890661316329,0.859305409654573
1469,4,62762,-0.0182301066982267,0.161203642047197,0.910025519434463
1470,4,64285,-0.018666627873163,0.160976321393333,0.907751098527456
1471,4,65329,-0.018726401165535,0.159859742066382,0.906813596029269
1472,4,65934,-0.0292546589250355,0.159989412922302,0.855017770698224
1473,4,66022,-0.0311584306510382,0.159096623967738,0.844843425936637
1475,4,66159,0.0052940150019738,0.159992904291185,0.973622267215443
1476,4,66228,0.0195118454327331,0.161122157707389,0.903680966311328
1477,4,66763,0.0254885510869125,0.159277146425685,0.872951793867312
1478,4,68860,0.0434849406008135,0.159326728704812,0.785067119300928
1479,4,68911,0.0349959612517286,0.159018940138707,0.825940606020911
1480,4,69269,0.00736003575692834,0.159862369239305,0.963304540698883
1481,4,70023,0.0584535244344431,0.160161558961371,0.715355341061951
1482,4,70129,-0.0190458359405485,0.159423774016739,0.904973561698537
1484,4,71282,0.0843029806073353,0.158866104961543,0.595992040086111
1485,4,71689,0.125659870661886,0.160619171517867,0.434535352875603
1486,4,72324,0.0643179838472395,0.159050823789742,0.686173530354571
1487,4,72434,0.0987737592128089,0.161167963591477,0.54036205946661
1488,4,72764,-0.045764041003694,0.159178535916306,0.773897185744654
1489,4,73313,-0.0421836211740392,0.158934916873454,0.790845146908396
1490,4,74160,-0.0849742375470002,0.160017577446643,0.595731491652427
1491,4,76499,-0.106452814862346,0.158864822053305,0.503242191215859
1493,4,77589,-0.0963979870109698,0.15931783258731,0.545523141060499
1494,4,77718,-0.0853917381175262,0.158890802772226,0.591313348251251
1495,4,77851,-0.280490195665756,0.160055843058634,0.0805642887936332
1496,4,77997,-0.266071784125193,0.159736269197902,0.0966614623821646
1497,4,79690,-0.30784880625899,0.158039735183221,0.0522168258038307
1498,4,79853,-0.297462939585846,0.160318205557342,0.0643649131821023
1499,4,80944,-0.299234163201314,0.158745339444145,0.0602517145100657
1500,4,82080,-0.32218190741033,0.159500343315746,0.0441441276359537
1501,4,82454,-0.341495113192826,0.159139190804646,0.0325632273700514
1506,4,83947,-0.355558899869709,0.15859247440375,0.025584174472653
1507,4,84004,-0.32730050481086,0.160624352960497,0.0423275146179384
1508,4,84689,-0.292674643556929,0.157842668870117,0.064541922489818
1509,4,84692,-0.329099150869698,0.158124214742696,0.0381295313992777
1510,4,84897,-0.165946106751087,0.159878707135597,0.300003774832816
1511,4,85322,-0.2286355260992,0.159628557648587,0.152943700042841
1512,4,85809,-0.218368488821563,0.158300648994105,0.168628006479603
1513,4,86292,-0.198682058148625,0.161653178333301,0.219866573927842
1514,4,86372,-0.244706249747292,0.158882664982752,0.124414921420946
1515,4,86424,-0.221899000048431,0.159188534945579,0.164213066033525
1516,4,86904,-0.207797655867659,0.160200867091422,0.195441520158094
1517,4,90193,-0.315172542872692,0.159431223002827,0.0488357700230782
1518,4,90424,-0.238766610563772,0.158898110268023,0.133826013800572
1519,4,90554,-0.232720324387462,0.159624688822404,0.145751157853657
1520,4,91087,-0.239696049708086,0.158437965765932,0.131207429374322
1521,4,91200,-0.0215616521301644,0.160388319351359,0.893135968918311
1522,4,91234,-0.0658126968082062,0.158795631670341,0.678797015669395
1523,4,91966,-0.0367296574213366,0.161369016126384,0.820079023276319
1524,4,92317,-0.0319064902792791,0.159547198746782,0.841610194056037
1525,4,94122,-0.109273027106621,0.162705436542357,0.502277425305123
1526,4,95022,-0.0225869154144367,0.162738910637555,0.889693385356416
1527,4,95148,-0.0979880605470834,0.161666869387637,0.544830622937597
1528,4,95215,-0.0825421931598267,0.161010738459389,0.608516634712706
1529,4,95478,-0.165588403794301,0.16146702199712,0.305817951136393
1530,4,96178,-0.0705101690952742,0.160596575409148,0.66089283128889
1531,4,96325,-0.000152671629291223,0.161237971917591,0.999245040879165
1532,4,98110,0.0237730043500506,0.160348787441454,0.882223743990188
1533,4,98128,0.041159146083353,0.162151449941354,0.7997735151459
1534,4,98837,0.0830230803123803,0.163440014828005,0.61178968543903
1535,4,98990,0.0663787385176324,0.162928971579013,0.683954526480133
1536,4,99543,0.081240842343129,0.162881508925138,0.618250211735517
1537,4,102509,0.0830054856860136,0.159888657534487,0.603984565383581
1538,4,102705,0.0885750624576942,0.160053076534752,0.580332641689843
1539,4,103444,0.0804804829081509,0.160296556086594,0.615929587548287
1540,4,103991,0.104767662858424,0.160256795211547,0.513699384346981
1541,4,105908,0.108096895029893,0.160837444576023,0.50196739932805
1542,4,106371,0.108096895029893,0.160837444576023,0.50196739932805
1543,4,107525,0.103909865467239,0.16094827105226,0.518951178003197
1544,4,108510,0.131438529381662,0.160324985975447,0.412868727502983
1545,4,108791,0.0874075245053221,0.160243783869157,0.585777602705618
1546,4,111205,0.104014718206301,0.160382022010378,0.51705514526637
1547,4,112474,0.104014718206301,0.160382022010378,0.51705514526637
1548,4,112969,0.0971292360510465,0.160101912754062,0.544459037311854
1549,4,114992,0.0959450072345223,0.160734379498295,0.550945759322084
1550,4,115453,0.108452854596155,0.161177859366838,0.501465867284506
1551,4,115541,0.0503447447258343,0.161020970505425,0.754723952001955
1553,4,116782,0.0428218602452808,0.160461357443963,0.78972730352313
1554,4,117170,0.11845901163957,0.160400160548009,0.46068816017393
1555,4,117432,0.107759502775616,0.162708296133436,0.508219791068376
1556,4,121939,0.114855688306857,0.162600214208309,0.480424887109196
1557,4,121955,0.106470462393632,0.159739401693823,0.505510342752655
1558,4,122050,0.0882226788825968,0.160166624973349,0.582106787541498
1559,4,122309,0.115653067546883,0.160405961315786,0.471385318687019
1560,4,122365,0.0932314726374543,0.160793509320834,0.562405132201363
1561,4,122560,0.113468701786517,0.159950852946335,0.478546253539245
1562,4,122596,0.0874252609788961,0.160286252012056,0.585800864968979
1563,4,122617,0.0920878007310171,0.159703510884188,0.564565532956093
1564,4,123193,0.0837838882715223,0.16017337683745,0.60124502625705
1565,4,123439,0.0756696105160548,0.160645638923146,0.637907171637982
1566,4,123976,0.0732076018886401,0.160725410511422,0.649042237313527
1567,4,126981,0.0783283014449673,0.160991903086623,0.626889355399384
1568,4,127308,0.0444217939373217,0.160460125300339,0.782064935413774
1569,4,127323,0.0483059218526199,0.160171139587489,0.763142658159689
1570,4,132281,0.0221004244758072,0.161011582662705,0.890903665158324
1571,4,132892,-0.0409171243454248,0.160855318116815,0.79935612317863
1572,4,132952,-0.061742942009578,0.159393123807604,0.698721198327481
1573,4,135298,-0.05991451506232,0.159965206992869,0.708222172276649
1577,4,135873,-0.00325993226233282,0.15921472020038,0.983675968802776
1578,4,136069,-0.0104626949921435,0.160542443515733,0.948074824159961
1579,4,136920,0.00882760057655008,0.160777139186959,0.956244557070943
1580,4,137351,-0.00734281968040501,0.159025600359662,0.963197817755918
1581,4,137511,0.0651717005702611,0.158691337809726,0.68155478510991
1582,4,141606,-0.00832987932608675,0.162872131399613,0.959239961418065
1583,4,142711,-0.0152897796972738,0.161318458163115,0.924543270594745
1584,4,143484,-0.0156379812709344,0.159860682437592,0.922128712365617
1585,4,145738,-0.000798246832971972,0.15948016939877,0.996009188773744
1586,4,147035,0.00341375132914878,0.159679329172918,0.982955569477985
1587,4,147814,-0.00966832389051031,0.159933520929706,0.951829741375181
1588,4,148075,-0.0823415052427265,0.162567299001503,0.61281685160423
1591,4,149457,-0.0448847865649055,0.160498499531383,0.779903230499719
1592,4,149464,6.50255143640477e-05,0.159556236282575,0.999675060514307
1593,4,149678,-0.0286646942875672,0.159336234388493,0.857333779406598
1594,4,154434,-0.0189872049261314,0.158831046570288,0.904912854344081
1595,4,156313,-0.0301140576304669,0.1601272941014,0.850935137828825
1596,4,156362,-0.0551665070249268,0.160933064867049,0.731959258809496
1597,4,156963,-0.00778478874328348,0.160288897188087,0.961291647412439
1599,4,158123,-0.0500882863739254,0.162242994559283,0.75771369582464
1600,4,158426,-0.0369614118998525,0.161514775014206,0.819124010551948
1601,4,158963,-0.0415203394806367,0.159116343454741,0.794288417254736
1603,4,161760,-0.0306545329208084,0.159926026278504,0.848103511585557
1604,4,163032,-0.0858156362025853,0.161381905215315,0.595230164886069
1605,4,163327,0.0180562280969164,0.16077884750875,0.910645610586498
1607,4,165032,-0.00967081511390733,0.159217764271896,0.951601007898463
1608,4,165290,-0.0178296386116774,0.16085166056868,0.911802075855692
1609,4,165509,-0.157795371895516,0.159321071339217,0.322645441118418
1610,4,167204,-0.0431624488586982,0.161969124328667,0.790020795980612
1611,4,167436,0.0316685102551968,0.160307587950842,0.843512099511807
1612,4,167687,0.0334126377805952,0.158569607225033,0.833233006067195
1613,4,168238,-0.0421284977266269,0.159282289058658,0.791557088651844
1614,4,168256,0.0644301949822379,0.161280123583388,0.689771966252944
1615,4,171883,0.0558508806180573,0.159661935346273,0.726692066733991
1616,4,172408,0.0301388345872966,0.159468306906811,0.850204750123434
1617,4,173416,0.00810046423202093,0.16131993465451,0.959980526790557
1618,4,173461,0.0408920044114642,0.159865900296909,0.798262436080433
1622,4,174546,0.100730752089632,0.159576680361281,0.528293893229533
1623,4,174974,0.0735572339410657,0.166225257676893,0.658387316298968
1624,4,175467,-0.0855200626044837,0.159200199703088,0.591477820216401
1625,4,177157,-0.0827396127853084,0.159123645873127,0.603410006905384
1626,4,177207,-0.180964833841233,0.158436743037062,0.254149270660282
1627,4,177280,-0.323703856991016,0.158696091370269,0.0421171018092286
1628,4,177330,-0.166434467283809,0.159296166870809,0.296825034475744
1629,4,177633,-0.181070010526241,0.158973403603093,0.255477325276067
1630,4,177756,-0.0613012458208431,0.162340298699691,0.705947610755923
1631,4,178032,-0.102665585997497,0.159413158784689,0.519979369424253
1632,4,178058,-0.113173123803839,0.159675320245462,0.47893483713044
1633,4,178267,-0.103596822368066,0.15938482711724,0.516128412295853
1634,4,178339,-0.132515399818452,0.160763545096223,0.410332754093132
1635,4,178489,-0.0893446019253282,0.159211923527344,0.575039213479311
1636,4,178698,0.065669908584309,0.158570961361534,0.679026191713033
1637,4,178705,0.0661088399932016,0.161020479862521,0.681643050888593
1638,4,178974,0.0290500213424446,0.160084263180279,0.856105134000752
1639,4,179020,0.0267169998240536,0.160382255351315,0.867793338316378
1640,4,179134,0.0803052353826351,0.16217790171849,0.620789927814374
1641,4,179240,0.0360874071862668,0.159985460184607,0.821668904973062
1642,4,179480,0.0681325793705901,0.159596295150416,0.669708213020243
1643,4,179651,-0.0221492956131502,0.159675080715127,0.889754627699821
1644,4,179674,0.021776332148547,0.162192747965272,0.893271869878852
1645,4,179696,0.0324188653283707,0.15936073811457,0.838915628221823
1646,4,179726,0.0210405545655225,0.159214657870549,0.894939263834267
1647,4,179806,0.0210405545655225,0.159214657870549,0.894939263834267
