SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2449,4,936493,-0.0812935534403603,0.0853781369808563,0.341667894182903
2450,4,936521,-0.0818511982743756,0.084763001601886,0.334881572425258
2451,4,936663,-0.0439935654594071,0.0850802118846449,0.605421769555575
2452,4,937563,-0.0529955514487201,0.0848577687236727,0.532688194232031
2455,4,938323,-0.0461528863659827,0.0846284802241623,0.585851188239503
2456,4,938510,-0.0591707610241627,0.0854393512330193,0.489049248814209
2457,4,938617,0.0255237488175059,0.0847318322423855,0.76341666367297
2458,4,941039,0.0197296244336981,0.0849882756912898,0.816559724441765
2459,4,941936,0.0107266809441422,0.0852088283952991,0.89989306634449
2460,4,942067,-0.00956911042865499,0.0844887075664535,0.909889567915191
2461,4,942069,-0.00232670431447486,0.0842531351468118,0.977984312166387
2462,4,942533,-0.0183165503206535,0.0847209724451992,0.828957872304193
2463,4,944445,0.00795960977618242,0.0843727449126884,0.924893683481954
2464,4,947317,0.0401513509749562,0.0846996259873776,0.635761592244331
2465,4,948413,0.0259562854431023,0.0848568786652796,0.759873961783102
2466,4,949523,0.0269140490838662,0.0846157972483642,0.750617212014174
2467,4,950108,0.00725759340557874,0.0846176620816309,0.931698477285299
2468,4,953287,-0.0601144685129007,0.0850338573988019,0.480065536046797
2469,4,956734,-0.0658340746063508,0.0853840860441092,0.441202264797689
2471,4,959283,-0.00912481936625972,0.0846064357681168,0.914175809481604
2472,4,960412,-0.0493438824386707,0.0855886530195767,0.564628716555202
2473,4,960833,-0.0386260505355183,0.0848229497190493,0.649121136975252
2474,4,961744,-0.0286665194320024,0.0861938235207519,0.739647201280938
2475,4,962979,-0.0710371396966432,0.0856198556475147,0.407280061364126
2477,4,964930,-0.122539022636118,0.0845318791255836,0.14805260920857
2478,4,965160,-0.124555933033374,0.0842833075875772,0.140346423106773
2479,4,969630,-0.152790158122505,0.0854469095449932,0.0746126457308374
2481,4,973283,-0.172671426766768,0.0842672701649845,0.0411919044082415
2482,4,974042,-0.0691799433906822,0.084662690755004,0.414408522763036
2483,4,974632,-0.093626017477277,0.0849766648299327,0.271305792570046
2484,4,974689,-0.0639089323262048,0.085561350082735,0.455598839176498
2485,4,974731,-0.0820027542408687,0.08414539807049,0.330457604845312
2492,4,975090,-0.0807756247006523,0.0843861300285597,0.339114114478479
2493,4,975108,-0.0603575298695494,0.0850292803457497,0.478269470078275
2496,4,975252,-0.0795478876180918,0.0845340224602472,0.347340041855589
2497,4,975354,-0.020724587707195,0.0846046565695745,0.80663128524657
2498,4,975573,0.0258719897373627,0.0851442631253458,0.761413097586968
2499,4,975702,0.0128358323219959,0.0851731427282892,0.880296230834815
2504,4,976707,0.0414125414438219,0.0859125986230784,0.630082604203404
2505,4,977037,0.0379047105519447,0.0852279310566594,0.656776486527126
2506,4,977428,0.0143548634457156,0.0851724558470386,0.866255948669568
2507,4,979983,-0.00960390605427061,0.0846706323876083,0.909756793302949
2508,4,980596,-0.000428404070402955,0.0863066425224522,0.996042325562129
2509,4,980779,-0.057836543042305,0.0849003126965062,0.496173333213858
2510,4,980835,-0.0440045072598503,0.0845278930641447,0.602977702594603
2511,4,996583,-0.0240804981936034,0.0852757550031846,0.77781467267384
2512,4,997624,0.00419231489299754,0.0852535686025721,0.960807919510713
2513,4,998174,-0.00419162909839055,0.0845934794295746,0.960508806702594
2514,4,1112991,-0.0678394316239395,0.0845917950173124,0.423114291955742
2515,4,1118719,-0.000673779917014811,0.084847852429726,0.993668521766615
2516,4,1123519,-0.0261392813605544,0.0849257344397518,0.758423747661584
2517,4,1123610,-0.0546923841300244,0.0844514242479051,0.517652077956209
2518,4,1123959,-0.0163068626990743,0.0849774377187917,0.847933710265178
2519,4,1126543,0.00224430826375382,0.0854000484921281,0.979048903844308
2520,4,1127480,0.0223185586211826,0.084372086974926,0.791529487499886
2521,4,1133634,-0.0286516894990146,0.084500495215898,0.734757663514472
2522,4,1137173,-0.0142004581913297,0.0847501170462755,0.867027909816079
2523,4,1138274,0.0162247169047169,0.0848758961150375,0.84851161077293
2524,4,1138987,0.00388102904366888,0.0842661985022225,0.963291044596002
2525,4,1141284,-0.0170006071880435,0.0850892202277319,0.841754059412329
2526,4,1144564,-0.00266829146664701,0.0862072096882845,0.975325257428576
2537,4,1156518,-0.0255409809479584,0.0845969080433611,0.76289550571415
2538,4,1156658,-0.0234802494045716,0.0847200537473088,0.781826371810709
2539,4,1156839,0.0059127519959271,0.08534452594312,0.944805197346451
2540,4,1157271,-0.00607918639854257,0.0843798285566138,0.942606504962134
2542,4,1161556,-0.00291692607697241,0.0846720330134006,0.972538023898437
2543,4,1166231,-0.00653887510354986,0.0846339069698424,0.938459924442454
2544,4,1171385,-0.00945628184861405,0.0843046632873575,0.910753990716416
2545,4,1171794,0.00488484779438386,0.084955703785708,0.954180425286509
2546,4,1171863,-0.0344163355443033,0.0843499371189901,0.683507449680286
2547,4,1172380,-0.035037999483223,0.0856830046389491,0.68284202260787
2548,4,1172576,-0.0230706336244085,0.0863277756312262,0.789436886894794
2549,4,1172914,0.0112679699296618,0.0842749026499971,0.893712098965252
2550,4,1173839,0.0265858680943983,0.084377883955415,0.752886323990505
2552,4,1175150,-0.00134938071568592,0.0848518812100127,0.98732093714156
2553,4,1175327,0.0326477278629236,0.0846368979728882,0.699922548191104
2554,4,1175949,0.0357659008438818,0.0850543470344526,0.674371391468084
2556,4,1176852,0.038368881244287,0.0849125756316019,0.651644938912993
2558,4,1181165,0.0549217208172815,0.0846183438497896,0.516726696043041
2559,4,1184872,0.0423612414903579,0.0844995317113729,0.616458943886976
2561,4,1189750,0.00230346366654911,0.0859695636172413,0.978639224145184
2562,4,1191476,0.0392628537404381,0.0845017674288382,0.64247613604689
2563,4,1191692,0.0322310875909529,0.0847495892249063,0.703944297796253
2564,4,1191935,0.033844273303834,0.0843505928452117,0.688491079091108
2565,4,1197131,-0.0104896862597717,0.0849739306676799,0.901824241232184
2566,4,1197837,0.00188843704605598,0.0846117872922148,0.982206229957574
2567,4,1198548,-0.0174068589138975,0.0846067745393572,0.837113890939636
2568,4,1213560,0.0721163020252251,0.0847650509879352,0.395469003350413
2570,4,1215342,0.076906167040703,0.0851151074390086,0.366847677147817
2571,4,1218917,0.081340247868649,0.0848599767278554,0.338455079305473
2572,4,1218963,0.0686374953158725,0.0844245766808495,0.416763908595996
2573,4,1219676,0.0747563769761227,0.0857575452876285,0.383954848330037
2574,4,1222379,0.0796195467168245,0.0852274500262912,0.350838937039014
2575,4,1222542,0.0753407540437284,0.0852398439753715,0.377369151809513
2576,4,1224469,0.0777476700187969,0.0845065739893745,0.358190998235894
2577,4,1225163,0.125602494803107,0.0857093327420579,0.143689089748775
2578,4,1225198,0.0990232623696354,0.0855494518298292,0.247851828943203
2579,4,1225542,0.0362297883628797,0.0859733243447544,0.673714156686957
2580,4,1226443,0.0982522760086649,0.0843255799427565,0.244743451027868
2581,4,1227990,0.0914828728238229,0.0849614322322937,0.282323862556639
2582,4,1234689,0.0483266853643621,0.0844510807931104,0.5675204407531
2583,4,1235338,0.113635619667259,0.0843954013062122,0.179015882630564
2584,4,1235719,0.123074535992011,0.0842359233916379,0.144885901183918
2586,4,1242195,0.0576610177750908,0.0845561705279139,0.495733170253182
2587,4,1242241,0.0775126568605288,0.0846422380691247,0.360413725857082
2588,4,1242383,0.0956828422321646,0.0848148698676953,0.260027978096718
2589,4,1246177,0.0927613510669343,0.0842292332292017,0.271518038886962
2590,4,1248530,0.124963639838347,0.0844651163302881,0.139906474016047
2591,4,1248695,0.0855640290984273,0.0845321478485368,0.312132394698005
2592,4,1257382,0.0681698984827445,0.0848982680285357,0.422538253221321
2593,4,1257441,0.0853100820411793,0.0849912245116969,0.316185881033436
2594,4,1259337,0.0673117089432265,0.0858465046563003,0.433510911959045
2595,4,1261236,0.0277310498726938,0.0846150499067041,0.743308677918064
2596,4,1261386,-0.00560195046171059,0.0848581417396868,0.94740287707319
2597,4,1261899,-0.0151871262523633,0.0846026292389508,0.857639256093808
2599,4,1266919,-0.0130191088847262,0.0850626166112062,0.878443742274477
2600,4,1267444,-0.0138744401323187,0.0851726813859978,0.870692136884485
2601,4,1268273,-0.0214565765941132,0.0850360055021133,0.800937931904949
2602,4,1268325,0.00232048335295149,0.0849946731574466,0.978234676079194
2603,4,1272320,0.0372894762882724,0.0853770662624588,0.662550843348939
2604,4,1276141,0.055104325326066,0.0848824109580975,0.516641432083038
2606,4,1278618,0.0520730898766815,0.0851540245759716,0.541251320833424
2607,4,1278772,0.0958397779979247,0.0848551555546712,0.259474355265188
2608,4,1278850,0.0643430642690026,0.0847139195744185,0.44804036583597
2609,4,1279912,0.0516515909969689,0.0846476828477149,0.54212527407716
2611,4,1285240,0.0683158742620314,0.0843552993989626,0.418566963424855
2612,4,1287974,0.0637670955269454,0.0848002319362665,0.452571142268217
2613,4,1291435,0.0740555872741221,0.0844035926524438,0.380866960806506
2614,4,1292515,0.0644794322869529,0.0845583069644603,0.446244608034236
2615,4,1296513,0.0694924987798209,0.0845269446379093,0.411555437235684
2616,4,1311626,0.0782969077545815,0.0845158645576962,0.354862405430245
2617,4,1317259,0.0932886799855798,0.0843816448979324,0.26967142074218
2618,4,1318331,0.103905402295607,0.084234986689647,0.218203137239121
2619,4,1318792,-0.0304463815613087,0.0859459482633618,0.723362792327394
2620,4,1321563,-0.0014477376301143,0.084593738522174,0.986355335152649
2621,4,1323799,-0.0150561567546846,0.0854315082857989,0.860209145490673
2622,4,1333470,0.00865767456486111,0.0844909863196415,0.918442904381165
2623,4,1333527,0.0246628462042488,0.0851418664897489,0.77224055507615
2624,4,1335357,-0.00578626002035765,0.0850941550683694,0.945825466462912
2625,4,1335426,0.0258824216476955,0.0851360632153725,0.761297543123478
2626,4,1335638,0.0220862198368897,0.0853803380633086,0.796032611941827
2628,4,1337514,0.0371420187649509,0.0849046370759576,0.662048401264045
2629,4,1338262,0.0271365264417783,0.0870156629444355,0.755332592453527
2630,4,1338321,0.066083528345198,0.084926031643337,0.437013365339833
2632,4,1342134,0.0432155229145723,0.0851721663437798,0.612197897874117
2633,4,1342485,0.0356309644770921,0.0848834529269402,0.674913683818478
2634,4,1345539,0.0376025607677362,0.0853684143261621,0.659863494441124
2635,4,1345654,0.0476546557056344,0.0854017461518838,0.577194251219375
2638,4,1352461,0.0493260201178972,0.0849555646798324,0.561874036932167
2640,4,1353994,0.0359835875266948,0.0847877708025704,0.67153559477795
2641,4,1354278,0.0359835875266948,0.0847877708025704,0.67153559477795
2642,4,1354322,0.05524286878884,0.0851524706928226,0.51692025636164
2645,4,1357789,0.0437446222069556,0.085307155258289,0.608419233658667
2646,4,1358780,0.0328878039209013,0.0854304359775777,0.700494527301698
2647,4,1359163,0.018835822115788,0.0853859861463207,0.825534408008713
2648,4,1363156,0.059297553687031,0.0849946168615805,0.48584756803789
2649,4,1365131,0.0607389201585161,0.0848430671655315,0.474528073479864
2650,4,1367398,0.0391868381664598,0.0848424909569812,0.644453678743516
2651,4,1372531,0.0410772197170132,0.0853872973230455,0.630765187626581
2652,4,1375354,0.058527569635533,0.0850867915989835,0.491994384112234
2653,4,1379287,0.0437043117252057,0.0849581733258192,0.607279231737284
2654,4,1381192,0.069817643533389,0.086516855801394,0.420219579099533
2655,4,1381394,0.0554526732890015,0.0872456426449897,0.525453896562716
2656,4,1383768,0.0463200413823295,0.0871271498637878,0.595311626974079
2657,4,1385147,0.0593126254223975,0.0867112495481043,0.494408435796804
2659,4,1389763,0.0740859034760584,0.0861376635056844,0.390324713662143
2660,4,1391816,0.0222361595509806,0.0871079049062855,0.798662129820816
2661,4,1392181,0.0220627632016772,0.0866742175718629,0.799220318205922
2662,4,1392182,0.0784148201923502,0.0857468888984798,0.361082748282848
2663,4,1392187,0.09890919244826,0.0865243285797092,0.253756237283898
2664,4,1411483,0.0825355581746815,0.0862296632242277,0.339141717267307
2665,4,1411837,0.0623440049312591,0.0858613416897278,0.468258013223041
2666,4,1411853,0.10195578558276,0.0859279968920357,0.236212657658341
2668,4,1418662,0.0688085084912637,0.0858684190619572,0.423482582609279
2669,4,1429971,0.0532430171051235,0.0867115728289199,0.539594739717393
2670,4,1432529,0.0491116398211545,0.0871726589283768,0.573531439767333
2671,4,1432812,0.0438334005947592,0.0869723292184237,0.614581054780306
2672,4,1433591,0.0155613812799604,0.0871375985547991,0.858366802210405
2673,4,1434295,0.0300212587016286,0.0869823884352975,0.730193327557036
2674,4,1435743,0.0257402912667288,0.0875329636687186,0.768881849929294
2675,4,1436351,0.0356876756869413,0.0881029519785085,0.685672981764461
2676,4,1438464,0.0249916041508302,0.0878467772851901,0.776201061481444
2679,4,1443836,0.0338696844743429,0.0880309282055732,0.700656152584431
2680,4,1443911,0.0381256686739433,0.0880546932004448,0.665295807847133
2681,4,1444256,0.0457530122679461,0.0897400703723667,0.610482672179561
2682,4,1444337,0.0149822492808698,0.0882016339863211,0.865214693638491
2683,4,1444364,0.151305988145744,0.0885031899324755,0.0882167102250224
2684,4,1444711,0.142203399988261,0.0879951041121599,0.106979499434988
2685,4,1444817,0.118564544596602,0.0882519732867466,0.179980385366607
2686,4,1445462,0.14148630532101,0.0889229321840024,0.112479570551785
2694,4,1447568,0.15018418745255,0.0897678429940131,0.095207549996342
2695,4,1447682,0.0861077428824086,0.0876899753234529,0.326793791200612
2696,4,1447719,0.116798800956588,0.0880475614613802,0.185517726456606
2697,4,1447777,0.0876582800209853,0.0881966909126422,0.320954615257948
2698,4,1448144,0.0624730491647842,0.088015285175294,0.478298173595214
2699,4,1448153,0.0790399230688748,0.0876915987947267,0.368022252641299
2700,4,1448315,0.198523524350859,0.0868812725297419,0.0229055824088433
2702,4,1451946,0.103450813492635,0.0868978596096847,0.234654809842755
2703,4,1452368,0.0709629572675371,0.0871674702601697,0.416137016905488
2704,4,1453498,0.0390900929121335,0.0869416197671033,0.653265372397831
2705,4,1455597,0.0667299350726662,0.0862484757015095,0.439629540512654
2709,4,1457873,0.0656077593511013,0.0863264428184708,0.44776419090087
2711,4,1459398,0.0444994882921091,0.0861110936211268,0.605641474803292
2714,4,1467660,0.0656339951357356,0.0875229860010694,0.453810934957872
2715,4,1469963,0.0682936391923812,0.0870898606107746,0.433463663842708
2716,4,1471998,0.0834744802614731,0.0868274786036253,0.337017582450643
2717,4,1472661,0.0210119383798398,0.0869338810424753,0.809152801092911
2718,4,1472720,0.0230443628043308,0.0869694976400313,0.791186740057657
2719,4,1474141,0.0678372766834402,0.0869468846609144,0.43578708174091
2720,4,1475645,-0.0849225849012983,0.0862787243666112,0.325651076370501
2721,4,1483867,-0.0906303816075701,0.0872218893750963,0.299479463293231
2723,4,1484621,-0.107798999700386,0.0854901106695949,0.208158574413872
2724,4,1484733,-0.0990247973853352,0.085850189121203,0.249501837950941
2725,4,1484992,-0.0506243587384454,0.085878970342719,0.555913104211747
2726,4,1486897,-0.102656578885899,0.0864190442770467,0.235674202090239
2727,4,1488575,-0.0602887510969415,0.0866335670632586,0.486946100069365
2729,4,1491666,-0.081288730706032,0.0856463209922908,0.343208345256326
2730,4,1492451,-0.0447675689751075,0.0868336626660177,0.606487650800776
2731,4,1493150,-0.0688407120139826,0.0856960677690317,0.422334773042012
2732,4,1493956,-0.0607632446924865,0.0857008066740905,0.478782528492548
2733,4,1493975,-0.099061585893271,0.0858437271583021,0.249290757010595
2734,4,1494542,-0.0679410324049594,0.0860988630246421,0.430580381815165
2735,4,1494612,-0.100794151398675,0.0856701041753631,0.240172639909711
2736,4,1494869,-0.0800038120198309,0.085819861636754,0.351855055314512
2737,4,1494944,-0.087265475905423,0.0861325121905827,0.311680667318215
2738,4,1494974,-0.108863927159791,0.0867470508521779,0.210324110539455
2741,4,1512432,-0.117970844685082,0.086115015822295,0.171581989480503
2742,4,1512726,-0.078451399422411,0.0857404928594524,0.360823266937748
2744,4,1513733,-0.134788653995891,0.0852062562968869,0.114565576836153
2748,4,1517320,-0.133368080215611,0.0851336397627906,0.118110444249756
2751,4,1521315,-0.135453029680733,0.085372304632456,0.113495057132549
2752,4,1521582,-0.141261264702879,0.0852585319926255,0.0984367150420344
2753,4,1521747,-0.167577898015464,0.0863155916894139,0.0529984874247326
2759,4,1522862,-0.155636099869842,0.0851875991502433,0.0685469162295553
2768,5,8786,0.00696771251771944,0.0851464001605641,0.934826572920091
2769,5,9566,0.00190404494013977,0.0854703845361171,0.982239384904987
2770,5,11033,0.0138487770024295,0.0848716809053315,0.870475503644874
2771,5,11244,0.0236727631895921,0.0851031006188979,0.781048025488781
2772,5,11370,0.0365512446168053,0.0849881149616041,0.667403675079259
2773,5,13215,0.00405755771094177,0.0847828382412074,0.961856282884265
2774,5,13449,-0.0124848040963064,0.0863339509608007,0.885100857884236
2776,5,13639,-0.0119859929793404,0.0845599337367141,0.887361867105395
2777,5,13690,-0.0310246691640474,0.0850494103014155,0.715491043878167
2778,5,14028,-0.015171584395868,0.0846683247648628,0.857892550388584
2780,5,18746,0.0570756792941592,0.0863286400376464,0.5089511156881
2781,5,18800,0.0615850360757694,0.0855162142056851,0.471905367158155
2790,5,19368,0.0110578469736463,0.0858477819904513,0.897583245553575
2819,5,23574,0.0585590583200298,0.0843122353368976,0.487794258567478
2820,5,23653,0.0323817632593821,0.0842329511286658,0.700890461647287
2821,5,24002,0.0373735318579294,0.0845844427637124,0.658869200400295
2822,5,24122,0.0335790529808997,0.0849515410552272,0.692880154379251
2823,5,24148,0.0303271384555464,0.0858178392761103,0.724007273646208
2824,5,24163,0.0160241187683654,0.0860794338595282,0.852430123974148
2825,5,24234,0.0755086404669402,0.0848888240164465,0.37433999235092
2826,5,24246,0.0776179360010135,0.0847580463618757,0.360418512259915
2828,5,24278,0.0730667499516801,0.0847586892917828,0.389241846855547
2829,5,24388,0.0390790776236247,0.0856217285665443,0.64837196594385
2830,5,24487,0.0430128198719944,0.0850591419798941,0.613395990332288
2831,5,24650,0.045614302584866,0.0845837083397623,0.590033631184774
2832,5,24820,0.0874436609698122,0.0842453463923009,0.299997139871154
2833,5,24909,0.0541920923620826,0.0846774709558215,0.522599181365698
2834,5,25103,0.0665124091689418,0.084565918810569,0.432093198212189
2838,5,26058,0.0632802809329363,0.0846865379037759,0.455422462075953
2839,5,26197,0.0993295029163146,0.0840924934482663,0.238321073873874
2840,5,26417,0.0946005458817598,0.0842300904622114,0.262149557562553
2841,5,27428,0.0855980591007406,0.0843646491920805,0.310981927994361
2842,5,30505,0.0354085697070115,0.0844825621598034,0.675381295355879
2843,5,31263,0.0164183217357009,0.0853502546290784,0.84756765593827
2846,5,32038,0.0244817052708544,0.0842484395605531,0.771535995768588
2847,5,33720,-0.0239536455476896,0.0854547236269277,0.779405384574174
2848,5,33814,-0.0598078662361471,0.0852747200531411,0.483543486622106
2849,5,33851,-0.0477342879674166,0.0861309392473322,0.579788752102058
2850,5,34324,-0.0700792444120184,0.0862858210090732,0.417238191493086
2851,5,34350,-0.0463836419898018,0.0851913964893591,0.586466028870743
2852,5,35048,-0.0220066100465271,0.0843723191038788,0.794377729340493
2853,5,35579,9.22941248273981e-05,0.0852189491133852,0.999136484207916
2854,5,35901,0.0217673254262392,0.085621100045211,0.79946704370287
2855,5,35947,0.00417825430490222,0.0851005526150055,0.96086908291938
2858,5,38200,0.0253817192202554,0.0842556221315177,0.76340383224293
2859,5,38263,0.017445568613578,0.0842719213125874,0.836117350162954
2860,5,38427,0.0291576126208602,0.0844759889081046,0.730180727079153
2861,5,38677,0.0181871019228557,0.0842608915942277,0.829234994265348
2863,5,41075,0.042890642826432,0.0846615415206345,0.612742622945525
2864,5,42051,0.0161033140063513,0.0847249356310394,0.849366806149342
2865,5,42740,0.0454530823263195,0.084231717526572,0.589799640120865
2866,5,44304,0.0850759377836479,0.0843801686653511,0.314027154614479
2867,5,44612,0.0896635451339691,0.0844255607969081,0.288942366561237
2868,5,45702,0.0587837291531855,0.0861356538043628,0.495398712906273
2869,5,46084,0.0885830024879907,0.0843980156279792,0.294626386979712
2870,5,49920,0.0694942325571287,0.0850668315862696,0.414515488715361
2872,5,53073,0.0882731990078521,0.08564558939504,0.303396544497596
2873,5,53535,0.0931677008863139,0.0851795930531203,0.274797465915022
2874,5,53964,0.116048870599908,0.0851916629287026,0.174000416027558
2875,5,57276,0.0812322437287156,0.0850845522159331,0.340370735932527
2876,5,57788,0.0924480109888217,0.0851261578260302,0.278214831039012
2877,5,57861,0.0999811243818997,0.0852631627948525,0.24173971281431
2878,5,58267,0.121781480434159,0.0852617152335202,0.154082360234035
2883,5,61028,-0.0759636343664267,0.0858407938861428,0.376793360804383
2885,5,64504,-0.000310412230512425,0.0857032951848364,0.997112161913391
2886,5,66168,-0.0018028880676062,0.0855263511362464,0.983193818314865
2887,5,67144,-0.0506265972621264,0.0863015668919416,0.557831000049434
2889,5,68714,-0.117164606378834,0.0852800401725291,0.170350473867489
2890,5,69083,-0.0637847936547463,0.0853719279527309,0.455476340983452
2891,5,69805,-0.026298319448203,0.0874909859135155,0.763909303456081
2892,5,69813,-0.0558061208754707,0.0868358581252702,0.520860520244562
2894,5,70531,-0.0579936283036715,0.0870868499054156,0.505891634719396
2895,5,70702,-0.0636076251511343,0.0866268438739381,0.463270711710332
2896,5,70852,-0.0645010711624904,0.0868137144530442,0.457986431397546
2897,5,70969,-0.0633128218722757,0.0868706551712697,0.466596771708305
2898,5,72069,-0.143515207465083,0.0877462215511201,0.102820632723333
2900,5,74994,-0.0996253816894836,0.0886584671708313,0.261904571413374
2901,5,75504,-0.0973544589534323,0.0895418382950749,0.277667686260858
2902,5,75507,-0.0958022976287789,0.0894516648524748,0.284903323308481
2903,5,75860,-0.118735113748762,0.0905439110239647,0.19059052914692
2904,5,76107,-0.0648413935706744,0.0895773665542391,0.469631652366907
2905,5,76472,-0.0918479328586976,0.0894554525400792,0.305243625529723
2906,5,76912,-0.085585753542557,0.0898285139032121,0.341359448735497
2907,5,77002,-0.12579671878025,0.0902322960024171,0.164151328886083
2908,5,77032,-0.101301783981404,0.0897821888123351,0.259956958213756
2909,5,77423,-0.100970861771395,0.0899626605681763,0.262470476924112
2910,5,77484,-0.0923234656650163,0.0903468345102071,0.307538319463402
2911,5,77918,-0.112202871069587,0.0907586241434439,0.217177283039099
2912,5,78310,-0.104784133826461,0.0903962277580018,0.247172485129153
2913,5,79208,-0.0960972050109312,0.0923967559833354,0.299028703970844
2914,5,79230,-0.106505808118134,0.0918371187863228,0.246944574703375
2917,5,79232,-0.0988198505895133,0.0917985566081227,0.282445156467904
2919,5,80396,-0.0763328531788863,0.0928878549766171,0.41176004123345
2920,5,81334,-0.0355739940185353,0.0963712499643086,0.712248472203613
2921,5,82827,-0.0224914833291867,0.0938421010971198,0.810722333980241
2922,5,83188,0.0215712016325527,0.0948596183786394,0.820243345916989
2923,5,85693,0.041957084709316,0.102883845485955,0.68366022420103
2925,5,87323,0.0808485320664309,0.104851703561141,0.441178254245958
2926,5,90716,0.162031775165733,0.113571305381891,0.154551272430367
2927,5,90719,0.157865436866981,0.113304011735746,0.164408554622724
2928,5,90720,0.157865436866981,0.113304011735746,0.164408554622724
2929,5,90746,0.162125848759158,0.114465851379211,0.157549395941023
2930,5,91091,0.159209466642866,0.114373638848139,0.164795168985113
2931,5,92747,0.120349094400081,0.114717432366628,0.294853679329439
2932,5,93878,0.0915224705676314,0.117738226139795,0.437479636834623
2934,5,97629,0.161263007051591,0.122681107350295,0.189535004157991
2935,5,97695,0.142216858870892,0.122018928544596,0.24459100923537
2936,5,98040,0.096186924095675,0.119565770728417,0.421667773640774
2937,5,98089,0.0787069425743327,0.120703299600388,0.514780673513303
2938,5,98565,0.0263635863444511,0.126712596441808,0.835303563454649
2939,5,98574,0.0263635863444511,0.126712596441808,0.835303563454649
2940,5,98997,0.0811590291345015,0.125284806585301,0.517537827055215
2941,5,99314,0.119466309916521,0.126365246503525,0.345098914026519
2942,5,99455,0.0778638643030467,0.12977551306272,0.548898597312934
2943,5,99489,0.120965952087548,0.128196031264448,0.346018749554745
2947,5,102203,0.0504071122876208,0.158745995240573,0.75102684526721
2948,5,102465,0.0684429751579838,0.167502024849285,0.683073774345812
2949,5,103569,0.173196587880765,0.171862476697774,0.314258690035794
2950,5,103937,0.180980551287483,0.173343663440313,0.297173767116499
2951,5,104225,0.13514261604416,0.178030040376578,0.448299278445007
2952,5,104404,0.231970669685658,0.174491133019151,0.184570454240732
2953,5,104442,0.129322904251199,0.180318999768829,0.473731424026584
2954,5,104957,0.0926415087954773,0.179512102619432,0.606125905103182
2955,5,105087,0.121168762235332,0.178915588949023,0.49869738801534
2956,5,105138,0.121168762235332,0.178915588949023,0.49869738801534
2957,5,105493,0.107952426662928,0.183650447380583,0.557032535417339
2958,5,105602,0.0491679848957016,0.183721669369516,0.789146491183444
2959,5,105816,0.16620941250995,0.183527220896229,0.365744664366639
2960,5,105842,0.205931068609644,0.188949117870227,0.276511291205738
2961,5,105854,0.214574867024876,0.186875658561216,0.251654159185884
2962,5,106333,0.132349691915675,0.202126170392197,0.513030992595104
2963,5,106481,0.113189107212037,0.195918580305094,0.563811075066254
2964,5,106489,0.128659513009818,0.198934585587068,0.51821870139463
2965,5,106491,0.128659513009818,0.198934585587068,0.51821870139463
2966,5,106493,0.116158280964843,0.194757925992046,0.551274357229043
2967,5,106501,0.0796775651206474,0.192582712116939,0.679321883500554
2968,5,106718,0.149508726796395,0.189099395699527,0.429687471000203
2969,5,106822,0.205919497240782,0.191094489199906,0.28195730013318
2970,5,107574,0.152877590656225,0.222848590099882,0.493153637891393
2973,5,117834,-0.00806334853222523,0.252438620346362,0.974536501765564
2974,5,119209,0.138254376398063,0.20833875159771,0.507377107946007
2975,5,120796,0.0518421360807153,0.186626240276023,0.781339345444732
2976,5,124644,0.00565130794818636,0.111199026115345,0.959496455614241
2977,5,125211,-0.0330266436187117,0.112642608867628,0.769542719309671
2978,5,125474,-0.0203735829943561,0.111825734188342,0.85553783174867
2979,5,127339,-0.0153996792103737,0.111034129143789,0.889771674405183
2980,5,131540,0.0322575424826215,0.104242734400215,0.757164529639807
2981,5,132221,0.0302282632487705,0.104971098424189,0.773540623622236
2984,5,134344,-0.0105453551477974,0.100145013937549,0.916196896586601
2985,5,134626,-0.0226441436899574,0.0997156621944769,0.820487445325034
2986,5,137820,0.0247198294489186,0.0992515621668335,0.80345738591851
2987,5,139492,0.0106442827706141,0.0985009504333786,0.914007317671403
2988,5,144411,-0.0953871738641285,0.0969160397721854,0.325679074043208
2989,5,154798,-0.107686721430121,0.0962064002944103,0.263760384384551
2990,5,154908,-0.113429179912144,0.0948145387035055,0.232371932663262
2991,5,155745,-0.103049665522304,0.0951649156772959,0.279612543067272
2992,5,156437,-0.102655448082345,0.0955627339067854,0.283457595206547
2993,5,157488,-0.0957902608967127,0.0973488253538812,0.325794415493504
2996,5,161956,-0.0992017994099694,0.0902418149401973,0.27239134857297
2997,5,162464,-0.0996852906206229,0.0904528969563867,0.271182706602935
2998,5,164144,-0.113737430306603,0.0900291742954656,0.207300869123075
2999,5,165491,-0.125951487325705,0.0907801565158135,0.166184681681411
3000,5,166030,-0.146636882035099,0.0907256272471485,0.106929794511232
3001,5,167327,-0.133103880959914,0.0916404704686399,0.147262729125743
3003,5,169215,-0.135728084029414,0.0906675511385938,0.13529039082511
3006,5,170676,-0.151531624646316,0.0905966027598486,0.0952926156746119
3007,5,171267,-0.152981332757527,0.0897788455722188,0.0892648884537943
3008,5,171463,-0.160508209470214,0.0896255083277973,0.0741698091392179
3009,5,172056,-0.152161588091483,0.089666742798206,0.0905841883917565
3010,5,172075,-0.144939204420059,0.089936353686794,0.107948100509819
3011,5,173259,-0.134281848507934,0.0899929960326287,0.136556462333397
