SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3453,5,563747,-0.39773744022999,0.16053113821904,0.0136929539445611
3454,5,563755,-0.371478461433647,0.160110780621869,0.0209032806222049
3455,5,563781,-0.352614004771209,0.160440076383426,0.0286128010527377
3456,5,563837,-0.341036144085731,0.161917110644699,0.0358891254857928
3458,5,563866,-0.363599701129339,0.16284586808554,0.0261896848481382
3459,5,563882,-0.339523822270745,0.162437635712253,0.0373167529650824
3460,5,563899,-0.34776961614113,0.162556707216217,0.0330908180779231
3461,5,563908,-0.34776961614113,0.162556707216217,0.0330908180779231
3462,5,563929,-0.363417867182374,0.162291110102969,0.0257589639475818
3463,5,563964,-0.375180928200811,0.160045194307448,0.019620857742975
3464,5,563970,-0.375288097035747,0.159628523073486,0.0192719983299872
3465,5,564006,-0.378474747817734,0.159987256308812,0.0185380049797705
3466,5,564048,-0.348214579664622,0.16058474619417,0.0307944604034917
3467,5,564065,-0.350818600629906,0.160134949460022,0.0291219135873375
3468,5,564074,-0.370753493192537,0.160038464852276,0.0210946046426639
3469,5,564097,-0.373859342264647,0.160421331019035,0.020343453846559
3470,5,564135,-0.383334162269991,0.160357973698654,0.0173494910817297
3471,5,564147,-0.392966991916025,0.160960014292399,0.0151211758207321
3472,5,564195,-0.395117753258726,0.160931995050198,0.0145628846536073
3473,5,564197,-0.395117753258726,0.160931995050198,0.0145628846536073
3474,5,564206,-0.398771053594088,0.16184210229648,0.0142175124132508
3475,5,564212,-0.407148183598426,0.161316992425217,0.0120441244791618
3476,5,564236,-0.394419250029332,0.160307699271176,0.0143569787135541
3477,5,564252,-0.401111426387302,0.162067508493387,0.0137939105154767
3478,5,564265,-0.403441685217407,0.161585803302328,0.0129883576851553
3479,5,564272,-0.41287308155099,0.161749900568618,0.0111143820578728
3480,5,564298,-0.394401122812468,0.161438401803845,0.0150534348495977
3481,5,564300,-0.393291074036467,0.16142756781435,0.0153308867609249
3482,5,564304,-0.393291074036467,0.16142756781435,0.0153308867609249
3501,5,564535,-0.406650246186547,0.162076630727529,0.0125547724796657
3505,5,564590,-0.411480472078593,0.163207128465125,0.0121347494649654
3506,5,564680,-0.351730651808092,0.162865768133925,0.0314738304515835
3532,5,565093,-0.363757910034524,0.160297385707227,0.0238548460209922
3533,5,565120,-0.370475022381908,0.160715823372312,0.0217373021884821
3534,5,565122,-0.357218399791196,0.161049491926531,0.0271863054442457
3535,5,565125,-0.357218399791196,0.161049491926531,0.0271863054442457
3536,5,565208,-0.348658710250383,0.16107132475285,0.0310863639366414
3537,5,565243,-0.36683877798433,0.160493105118409,0.0228641031143867
3538,5,565254,-0.375645448985958,0.161077129503357,0.0202580749002665
3540,5,565293,-0.361033059828683,0.163291474210013,0.0276782091294594
3541,5,565315,-0.352867475476373,0.16309921263779,0.0311721419701574
3550,5,565448,-0.309929852640854,0.163642954690707,0.0590503682888698
3551,5,565475,-0.361617629518978,0.163533144943353,0.0276567435462965
3552,5,565507,-0.335864161162148,0.16296600910407,0.0400402633983169
3553,5,565512,-0.352409989648065,0.16311284407514,0.0314041161102129
3555,5,565639,-0.390874508051567,0.159938760569912,0.0150183316801643
3556,5,565651,-0.390983711541606,0.159728847822832,0.0148596929906519
3557,5,565675,-0.39600959271354,0.15965535300618,0.0135889261914262
3565,5,565834,-0.39344807331059,0.163084641441833,0.0163510682756721
3585,5,566542,-0.357100754555,0.162591910013478,0.0287202708360179
3586,5,566565,-0.348392133105586,0.161706307915354,0.0318790902409308
3587,5,566568,-0.348392133105586,0.161706307915354,0.0318790902409308
3588,5,566580,-0.361124463314361,0.161398038560171,0.0258786432569196
3598,6,16905,0.268980521883095,0.160757118809444,0.0951717304969145
3599,6,18881,0.318975533982277,0.161909804911702,0.0496103099619314
3603,6,22804,0.300423719255053,0.160363593592349,0.0618404999034848
3604,6,23172,0.244920912545436,0.162473684564868,0.132589811862102
3605,6,23564,0.195717667840342,0.161036333154467,0.225039738254146
3606,6,26594,0.110003154559548,0.161328026553245,0.495774503569766
3611,6,27767,0.119458526185286,0.16193437373666,0.461188589590589
3612,6,28811,0.0986478088681958,0.161295132678816,0.541197320256815
3613,6,28916,0.0993915677473149,0.161071957300049,0.53759087448803
3618,6,30322,-0.161109133389629,0.160492880351287,0.316143467351246
3621,6,32438,-0.154604126413121,0.162787956013119,0.342900714565035
3622,6,35840,-0.160044640767166,0.162330810448754,0.324849314911209
3623,6,36181,-0.108481750224377,0.161269577292391,0.501595199506345
3624,6,36236,-0.100155047121418,0.161740318094664,0.536161881531981
3625,6,38641,-0.173399287383947,0.162029816316183,0.285274427637614
3626,6,39419,-0.188835091310468,0.162759510553398,0.246747691056902
3627,6,39566,-0.193172992399085,0.160922340284341,0.230784589935911
3628,6,39609,-0.184258326343808,0.160987704455799,0.253171463837859
3629,6,40630,-0.197131468992724,0.160454858268323,0.220048130868951
3630,6,41068,-0.221842061901337,0.161489859952426,0.17039994623674
3631,6,41221,-0.239365869209109,0.161281963760249,0.138662722858551
3632,6,41296,-0.177632126413996,0.161008801217499,0.27067239142951
3633,6,41435,-0.286297010608475,0.160651847960102,0.0755930535775654
3634,6,41573,-0.248492791906704,0.160328797842075,0.122062779680438
3635,6,41626,-0.265836070219037,0.16095691234173,0.0995058288634899
3636,6,42992,-0.234931345291237,0.160635998442729,0.1444919256514
3637,6,45282,-0.167791650546891,0.16054934555553,0.29668748194946
3638,6,45815,-0.153515200436742,0.160833234820185,0.340484159247629
3639,6,47290,-0.255166781623147,0.160548526999403,0.11287802023569
3640,6,48282,-0.221577491877514,0.16030876747475,0.167786703548208
3641,6,48919,-0.235905959244221,0.162273109561392,0.146901657250159
3642,6,48921,-0.186684178641581,0.163878745592731,0.255408693260521
3643,6,50414,-0.148351425217156,0.161963878025334,0.360316435795151
3644,6,50685,-0.191363018359854,0.161781546670996,0.237665345929183
3645,6,50825,-0.1493838857563,0.161673976140098,0.356126713030505
3649,6,51526,-0.165452667309215,0.1619831552063,0.307755469200742
3650,6,51781,-0.152807199751665,0.161633951939373,0.345106207973172
3651,6,52550,-0.161344905134074,0.161380055157054,0.318100760772888
3652,6,53989,-0.147047308943909,0.160835109666357,0.361197115992333
3654,6,54932,-0.153616908979575,0.163984055839965,0.349512416643204
3655,6,55876,-0.00884439295287454,0.162027433221918,0.956499351922236
3656,6,56091,-0.0345435772560935,0.162291124583619,0.831567252442823
3657,6,57460,-0.144326659103958,0.161425706533193,0.371891027472515
3660,6,62743,-0.062122317444082,0.162474853497135,0.70243160506716
3662,6,64449,0.0243209675701676,0.161864189180407,0.880648940318198
3664,6,65125,0.167862328362626,0.164828420133633,0.309182299170429
3665,6,65133,0.170539217733191,0.165023593540001,0.302113340471647
3666,6,65183,0.196311559022287,0.161320399753273,0.224453421056763
3667,6,66460,0.186837950475973,0.161995299490264,0.24954538951165
3668,6,67184,0.232989862679855,0.16179844111171,0.150753467558802
3669,6,71471,0.247913494220381,0.162404087573424,0.127775256759041
3670,6,71997,0.301488420162534,0.162893255021842,0.0650286078070899
3671,6,72514,0.216075567792056,0.163314615526878,0.186670712952396
3673,6,73433,0.310849428244833,0.162562846132553,0.0566622928108068
3674,6,74406,0.281883440133254,0.161530985875474,0.081842262682476
3676,6,74913,0.325343328326439,0.160723150883834,0.0436974337350471
3677,6,75397,0.262770403859918,0.162488515916361,0.106736338366666
3678,6,76427,0.0790127008676286,0.161973532219558,0.625985546145455
3681,6,76526,0.104558832871303,0.165360791349508,0.527595429306474
3682,6,78316,0.0939861157039836,0.162745521761547,0.563967499174817
3683,6,78381,0.106942672247394,0.162695307521004,0.511404348853794
3684,6,78862,0.124356609212337,0.162727194917801,0.445256795691386
3685,6,78907,0.0721488472183189,0.162575416204622,0.657468526525049
3686,6,79638,0.0814826903553618,0.162737067665111,0.616893270032782
3687,6,79955,0.0478710114914858,0.163069402807067,0.769264984712979
3688,6,80725,0.123966553354888,0.16191053853611,0.444397130922636
3689,6,80860,0.143293110284307,0.162266799941706,0.377798875688651
3690,6,83761,0.0088680132244352,0.162490857670358,0.9565075640859
3692,6,88005,0.118640972306899,0.167045875904821,0.478030520847334
3693,6,88006,0.121841432526117,0.166526073721279,0.46485801456457
3696,6,88398,0.124289257283662,0.164872159312251,0.451440450054915
3697,6,88475,0.117105634421472,0.163648418007905,0.4747158574744
3698,6,90318,0.1042356135905,0.161949923903197,0.520234177664803
3699,6,91505,0.132417129527796,0.162538645789565,0.415804259854113
3700,6,91959,0.0881273174478557,0.164336449748016,0.59211557022856
3701,6,92208,0.0582229230725526,0.162493294052434,0.720325738119855
3702,6,95448,-0.224716691454365,0.164329034634672,0.172344889429231
3703,6,95468,-0.199158130498835,0.164434647427459,0.226640887463716
3704,6,95926,0.136806994920881,0.162768572585926,0.401197003663137
3708,6,98879,-0.317408609179669,0.16384752654025,0.0535160236942765
3710,6,101306,-0.264830548843559,0.161306254291846,0.101524655284574
3711,6,101424,-0.204735791969155,0.16203566262134,0.207235096393028
3712,6,101439,-0.141032204273467,0.16305519664446,0.387661668646571
3713,6,101478,-0.232065229064811,0.162759888559887,0.154805900486704
3717,6,106653,-0.059076678075806,0.162371221097662,0.716197453437717
3718,6,107478,-0.173814804434512,0.16110750839615,0.281380253336516
3719,6,107527,-0.18744296814324,0.160941535655503,0.244941110742916
3722,6,111711,-0.199696430131617,0.161571718737664,0.217294675525182
3723,6,114692,-0.228295321739008,0.160619781470148,0.156100752514767
3724,6,114714,-0.217142502098745,0.16066358497123,0.177389476027734
3725,6,115037,-0.148981596942048,0.162627871764647,0.360245634576972
3726,6,116654,-0.195017004708109,0.160538190121729,0.225265699862603
3728,6,119386,-0.0930348253669649,0.162065057073685,0.566293802136609
3729,6,123079,-0.0900055744042432,0.162413086835674,0.579808708475414
3730,6,146131,-0.18164047970661,0.162913538927345,0.265630256207499
3731,6,151731,-0.176457818980258,0.161335240807713,0.274817493474337
3733,6,157270,-0.230072113821747,0.160655921195456,0.153005817577485
3734,6,158136,-0.21542206072181,0.163513914700501,0.188540942383345
3735,6,158910,-0.255663998750376,0.16025623982871,0.111529957965909
3736,6,162526,-0.33549496524118,0.160625286374445,0.0374524202442982
3737,6,163117,-0.254980080257917,0.161299452518098,0.114822314265927
3738,6,163321,-0.277894065448941,0.160245399959802,0.083759490622289
3739,6,163435,-0.28250760351291,0.160975664851475,0.0801317783297155
3741,6,166074,-0.235639176343924,0.161604253124537,0.145695241298589
3743,6,167198,-0.340556148612995,0.160557689365676,0.0346114335920802
3750,6,168223,-0.344838738171486,0.160957917982374,0.0328436309827966
3753,6,168572,-0.326000047836805,0.160346253181753,0.042790157277342
3754,6,173904,-0.417626178466807,0.161344361341154,0.0100403433212859
3755,6,175273,-0.379274466158881,0.160058994418976,0.0183449884157709
3756,6,178778,-0.264144891619941,0.160921069679637,0.101593337798266
3759,6,180643,-0.278610910112987,0.160690125287271,0.0838196296334811
3760,6,183039,-0.165285407610822,0.161413732469673,0.306543074771984
3761,6,183936,-0.191684126097748,0.161286020741071,0.235445936136415
3762,6,184860,-0.0730762939777335,0.16136819381964,0.650931804191825
3763,6,187264,0.00567530862639065,0.161479993165605,0.971983518300877
3765,6,188423,-0.0159802976107016,0.163269297947308,0.922085570239002
3766,6,188938,-0.0397654836976633,0.162251371688087,0.806532523677372
3767,6,189863,-0.0567744631741789,0.161598085778579,0.725549429133763
3771,6,192593,-0.0143186514673863,0.162929578906918,0.930019934080098
3772,6,193272,0.0199890974214912,0.161296659556328,0.90144318570131
3773,6,193671,-0.00689443139379375,0.162067785981402,0.966091943474354
3774,6,199005,0.00610380895938423,0.161839405624117,0.96993605942816
3775,6,199448,0.0328059796933,0.165241866303821,0.842742281760424
3776,6,201624,0.0492269668157497,0.163780827103072,0.763922313561194
3777,6,201882,0.00563416650516912,0.162000702460813,0.972275898746734
3778,6,203342,0.174373515123362,0.162198862751022,0.283082106266009
3779,6,204006,0.169885917305366,0.160685011473023,0.291115690989019
3780,6,204440,0.195950019760895,0.160740746840778,0.223641522685815
3781,6,204681,0.17122525549267,0.160483428008057,0.286730698950661
3783,6,208815,0.141146400893197,0.160743503138256,0.380495045631709
3784,6,208850,0.153081560286283,0.161174757128401,0.342870697856416
3786,6,211447,-0.0281221598182174,0.160714823325734,0.861194300168595
3787,6,212247,0.0706615050058181,0.160875002151648,0.660761931829462
3788,6,214251,0.15551956739476,0.1614180916202,0.335977213099028
3789,6,216365,0.104661910182266,0.16168844118907,0.517854589938986
3790,6,221588,0.0481522184252055,0.161065967998897,0.765146789169481
3791,6,223266,-0.0309309565308937,0.163454004130364,0.850018647999242
3792,6,223299,-0.00864733617645844,0.161379910991405,0.957297137735657
3793,6,225352,0.0172407062780739,0.161038036441919,0.914802326388195
3794,6,226182,0.0289657033724736,0.162029831450443,0.858222648969356
3795,6,226781,0.164536489065764,0.163311337518447,0.3143837274352
3796,6,226929,0.111713610558685,0.162560430848207,0.492399865792346
3799,6,227356,0.0631661234158323,0.164368996216809,0.70099147608692
3800,6,229335,0.0120548953432826,0.163936916602373,0.941423041540514
3801,6,229567,0.0691285195567778,0.160897157260879,0.667716660613918
3802,6,231725,0.102368281967401,0.161558869885206,0.526733713616122
3803,6,232479,0.109427099591564,0.163915120176379,0.504835413337326
3804,6,233698,0.245988801269494,0.162723168287787,0.131504583903952
3805,6,234833,0.234034831816896,0.160258611029701,0.145081326892663
3806,6,236114,0.215956608969501,0.161267293638734,0.181392532360825
3807,6,240423,0.316883277093182,0.160365982392497,0.0489329889640712
3808,6,240985,0.303005007672361,0.160565014066898,0.0599648411434058
3809,6,242390,0.223022960927431,0.161909877648175,0.169245496154606
3811,6,244301,0.346300658630384,0.161117030758542,0.0322840905772801
3812,6,244932,0.239479361854828,0.160464189259563,0.136483225749955
3813,6,245484,0.214357783525783,0.163508487106425,0.190713756240903
3814,6,245505,0.235254790033343,0.162867660686552,0.149498405094674
3815,6,245506,0.235254790033343,0.162867660686552,0.149498405094674
3816,6,245578,0.231624678837456,0.161478121909592,0.152342611795709
3817,6,245636,0.226424161872589,0.162044027223157,0.163200925904071
3821,6,246705,0.292161682958772,0.160165858695847,0.0689792784922986
3823,6,251165,0.249858820256865,0.160246669013832,0.119841831393734
3824,6,252271,0.228571805335821,0.161285039876416,0.15730889459345
3827,6,253758,0.193167361856175,0.160412843643575,0.229323389380697
3828,6,255018,0.182596391503019,0.16132231382785,0.258456079359079
3829,6,255233,0.197256209628699,0.161723892699302,0.223389212341739
3830,6,256493,0.174111982467369,0.160649362885114,0.279192615962382
3832,6,259953,0.248922372319641,0.160835806878277,0.122595367948145
3833,6,260068,0.205989302395087,0.161520898906927,0.20303801401358
3834,6,260462,0.274479113966189,0.161477299182292,0.0900494386080808
3836,6,261981,0.219877645159484,0.162153281637606,0.175970257434444
3838,6,264000,0.178740929806656,0.162322620996911,0.271583322058345
3839,6,264618,0.155405322118551,0.160493656006331,0.33355964328203
3840,6,264756,0.161508290895522,0.160689190519345,0.315538406895027
3841,6,265060,0.174305793798849,0.16047403312213,0.278134718371718
3843,6,265477,0.215832161401306,0.161001924190836,0.180926599837988
3844,6,266478,0.201287345804846,0.160817607142792,0.211526222216251
3845,6,266518,0.185272431816878,0.161620390356768,0.252429645135845
3846,6,266627,0.220465232960337,0.160792293756548,0.171209153690038
3849,6,268911,0.261377265362888,0.160592989643926,0.104507058949398
3850,6,269163,0.29334507592349,0.160654326929639,0.0687040059636302
3864,7,1581,0.111865738542159,0.162701673864945,0.492186912001794
3866,7,4704,0.0569980374616149,0.160979082062075,0.723497010486029
3867,7,5119,-0.0925816838502176,0.161458864866685,0.566734092980208
3868,7,5218,-0.0717538742537396,0.165404820904648,0.664693134726917
3869,7,7125,-0.0264050312531623,0.163221836322188,0.871576469221252
3870,7,7291,-0.00410675979834696,0.161223561260264,0.979692513001576
3872,7,8513,-0.223399473086989,0.319998508954919,0.485557636371045
3878,7,11349,0.0151778569471083,0.161168228295572,0.925024367485975
3880,7,12575,0.0372405139974491,0.161402890606346,0.817658109242799
3881,7,12595,0.0656449292310635,0.161185846018922,0.684062149724367
3882,7,14747,0.0205637435149323,0.16280690101338,0.899560376674223
3883,7,16567,0.0281156516114153,0.16319328158405,0.863312702521717
3889,7,17880,0.0496836439733953,0.163317598038703,0.761143438835025
3892,7,19896,0.0731235180310063,0.162417548175244,0.652828675231025
3894,7,20120,0.112099353723792,0.163564943127546,0.493572428754382
3895,7,20451,0.0714685250921062,0.162159583386659,0.659678559233988
3896,7,21017,0.0741899377218342,0.163233017573754,0.649746004672031
3899,7,22886,0.136223173115748,0.162569043763355,0.402631157376707
3900,7,23383,0.205427242964037,0.162813616157043,0.207878103159068
3901,7,25886,0.0862694813327559,0.162318513732749,0.595418607365913
3902,7,25887,0.17272669227113,0.163008510540407,0.290043077243232
3903,7,26093,0.150019801904296,0.162826461818076,0.357498113117445
3904,7,27156,0.0617896152631205,0.162516968564323,0.704022590357226
3905,7,27279,0.0420058250777773,0.162386273204543,0.796034134702634
3906,7,27302,-0.0246855795503836,0.161073378037817,0.878283389266678
3907,7,27344,0.0337425361543599,0.161697251109433,0.834820567000822
3908,7,27579,0.0180078523667985,0.160916103240178,0.910959697747207
3909,7,27845,0.0533968171009919,0.162965757342297,0.74336550700891
3910,7,28091,0.0474603178632647,0.161442604571778,0.768948703539179
3911,7,28799,0.101099575791881,0.161779901029963,0.532426971140588
3912,7,29465,-0.00965573597005859,0.161649901410359,0.952402570527037
3913,7,29523,-0.0111897777933178,0.161433134864753,0.944777936714462
3915,7,30416,0.0143381445382326,0.161284337240865,0.92921196065622
3916,7,31914,0.0314411363273395,0.162981946134933,0.847139005368998
3917,7,32231,0.182340290503147,0.160623500821228,0.2570604431553
3918,7,32249,0.184740578240059,0.160618267890982,0.25084664298159
3919,7,33274,0.174772009653969,0.160874831696376,0.278049964117991
3920,7,33393,0.172616534223783,0.162498634296603,0.288841793248808
3921,7,33441,0.191230462805889,0.162436964236095,0.239885084057177
3922,7,33830,0.183514403756795,0.161842326610502,0.257602356641683
3923,7,34423,0.199770178582754,0.161519773486251,0.216977743788402
3924,7,34625,0.199770178582754,0.161519773486251,0.216977743788402
3925,7,34691,0.142718912115559,0.160800449637311,0.375385596206783
3926,7,34805,0.0115101748627946,0.16192623213825,0.943372086919938
3927,7,34808,0.034909176229998,0.162053669706767,0.829566332588335
3928,7,35435,-0.0128908773053711,0.161006203123327,0.936231346434637
3929,7,35488,0.0999833905788318,0.162545436325311,0.538878126910864
3931,7,36074,0.0446023683933287,0.161104443593733,0.782054451551075
3932,7,36180,0.0247000832831467,0.161189067971857,0.878299162419882
3933,7,37288,-0.0350848378961116,0.161484835229792,0.828128147395739
3934,7,37933,-0.0095949316546024,0.162073864844872,0.952825528440835
3935,7,39044,-0.111189088674801,0.163847399209767,0.497827302026237
3937,7,39884,-0.36405511098475,0.159809354630679,0.0233202298874816
3938,7,41124,-0.433189375085666,0.159266321709036,0.00685303907382819
3939,7,41301,-0.407830065420002,0.160926090455267,0.0116998234246272
3940,7,41497,-0.386278849046998,0.160057862825182,0.016314453800329
3942,7,41874,-0.454867482469807,0.159780764392712,0.00467400225263726
3943,7,41917,-0.414514346027878,0.159677473880768,0.00982699277325388
3944,7,42056,-0.349587907069728,0.160466571746352,0.030024573699902
3945,7,42627,-0.2329929938971,0.160665671471389,0.147898241470294
3947,7,43683,-0.216527116483629,0.160730912085777,0.178799116525812
3948,7,45046,-0.279524652292386,0.161184206853621,0.0837567042198205
3949,7,45136,-0.232666946784952,0.160894488446724,0.149040907776039
3953,7,45565,-0.239826041110569,0.160867268724426,0.136898674698827
3954,7,45777,-0.24702393638569,0.160380944637078,0.124399604596954
3956,7,46298,-0.240331134869515,0.160211957850606,0.134486898111628
3958,7,47015,-0.250169862942794,0.160607801376741,0.120213594628459
3959,7,47250,-0.105526292601725,0.161060902136582,0.512768964174722
3960,7,47587,-0.172604104260461,0.162040027965133,0.287516080072903
3961,7,48435,-0.197480487675473,0.160582934245458,0.219601270611343
3967,7,49339,-0.159249291650306,0.161837341099694,0.325785366716745
3968,7,50874,-0.156413819854239,0.162086584927789,0.335204613698434
3971,7,53407,-0.190056231395793,0.162260031829369,0.242265611169238
3972,7,53416,-0.196623934322599,0.160355435960211,0.220949897374918
3973,7,53455,-0.21058825909452,0.162392766192905,0.195552694641855
3974,7,53544,-0.220204251955005,0.161868689710756,0.174575154524434
3975,7,53637,-0.20333579990957,0.161712932547071,0.209444631046897
3976,7,53662,-0.17908163228349,0.16040858936791,0.265006340294903
3977,7,53700,-0.188715394687975,0.160382352225304,0.240124330139424
3978,7,53702,-0.186183890470351,0.161068354876666,0.248491163722236
3979,7,54897,-0.244413203776643,0.160847709206864,0.129523833737243
3980,7,55912,-0.196627614435816,0.160575747443403,0.221574083995591
3983,7,61773,-0.183087996714203,0.162466164039435,0.260537535002027
3984,7,62689,-0.207216105530008,0.163582866088728,0.206085298498866
3985,7,64143,-0.233904200364781,0.160436659669329,0.145751010293403
3986,7,65725,-0.287951648232411,0.160870992863379,0.0743183138001827
3987,7,66075,-0.271478123506921,0.160307077595113,0.091244767385247
3988,7,66339,-0.280078878521491,0.160247344091406,0.0813696669516387
3989,7,66563,-0.287234261018406,0.159977837530305,0.0734351760944354
3990,7,66622,-0.281399546182593,0.160228069078158,0.0799139290563094
3993,7,68261,-0.265376617883193,0.160318212368941,0.0987499956496454
3994,7,68513,-0.260417185301459,0.160381949760167,0.105325770092174
3999,7,70413,-0.245885515021156,0.160424026099203,0.126239940386849
4002,7,74414,-0.241019084896295,0.160771342855052,0.134730533813113
4003,7,80505,-0.0392766040015255,0.160905378443676,0.807297101562824
4008,7,83968,-0.0567523970215357,0.161115231323824,0.724863046660826
4010,7,87147,-0.0397532222038259,0.161129653131667,0.80527163325506
4012,7,87833,-0.0673485001459544,0.16110367032441,0.676168781510089
4013,7,87999,-0.0846562497066024,0.161541703527864,0.600571263269672
4014,7,88913,-0.0776241746625954,0.161340449953482,0.630729041840466
4016,7,90591,-0.0655594694608599,0.1615617235948,0.685145769235533
4017,7,92844,0.0128882034160665,0.160978308210432,0.93623352120259
4018,7,98223,-0.0782304131530233,0.164035488672919,0.633720233067996
4019,7,101935,-0.0675771186575455,0.161332816742731,0.675567513606409
4020,7,102167,-0.00649865155522444,0.163754696162596,0.968366469212684
4022,7,103626,0.00417068096537049,0.161462213110936,0.979406975938325
4023,7,103929,0.0500673070784113,0.161197864399731,0.756291571261459
4024,7,105525,0.190688705173164,0.160636649102881,0.235993918168363
4025,7,109520,0.187725629929675,0.160616075215299,0.243279016258196
4026,7,109762,0.210969499936516,0.160767145320199,0.190282530974952
4028,7,114462,0.222357319612621,0.160946025042816,0.167979230528263
4032,7,115759,0.337570480358996,0.16028226491605,0.0359012831437659
4033,7,120910,0.343459348918327,0.159938456015656,0.032438184380794
4034,7,121864,0.299220672627042,0.160332912299492,0.0628359814822477
4035,7,122646,0.159562892300271,0.161103261118864,0.322638181101279
4036,7,128719,0.119630997073648,0.161452097762599,0.459204853382822
4037,7,129502,0.130007656374182,0.161071324966533,0.420127374328514
4038,7,129866,0.180797676137895,0.160752888706395,0.261483247782433
4039,7,130581,-0.00690929130115958,0.161152026241083,0.965825922011798
4041,7,131475,0.141179562622183,0.161019192315584,0.38119853356869
4042,7,131572,0.00604495593240112,0.161706904238055,0.97020141526093
4043,7,133091,-0.019172731917887,0.163940351764395,0.906966630013853
4044,7,134263,-0.00458054740880393,0.162538313417671,0.977533445352909
4045,7,134556,0.0400812799192349,0.162340812531627,0.805132316864704
4046,7,139381,0.0252172712805437,0.163536476604193,0.877540419657832
4047,7,139844,-0.00477002978957139,0.162331228130578,0.976574501975628
4050,7,140416,0.0354497098343661,0.161484609490996,0.826368950579625
4051,7,140907,0.0160296763875792,0.164271689478092,0.922320970121167
4052,7,142582,-0.00193170453903024,0.161286109928022,0.990450825960678
4053,7,142616,-0.00772399047141931,0.161285618757241,0.961830882257953
4054,7,142656,0.00932160343291638,0.161992469308351,0.954144864186949
4055,7,142710,0.0362271366461573,0.161695728245441,0.822851819149153
4056,7,142737,-0.202093417071367,0.161121632409977,0.210566153540403
4057,7,142798,-0.150831439881503,0.161146252549708,0.349917705395708
4058,7,142863,-0.0958327394411387,0.164790918583922,0.561246792161087
4059,7,142935,-0.0782424057963873,0.162602738416715,0.630681369272578
4060,7,144443,-0.0850561936715004,0.162428467681711,0.600848330778448
4061,7,149219,-0.0795105508488989,0.16402031720585,0.62814699562093
4062,7,149745,-0.0451930345394858,0.162377341048079,0.780928862513889
4063,7,153512,-0.110412800833496,0.16241655820732,0.497068769313599
4064,7,154206,-0.168538019434436,0.162692135102253,0.300942902070815
4065,7,154349,-0.137981525851425,0.162466622747141,0.396294691995829
4067,7,158616,-0.141038398133067,0.163554869453475,0.389090957016968
4069,7,159442,-0.0989745867562959,0.162693853483828,0.543347487070267
4072,7,164509,-0.0957247445300931,0.162411648156801,0.555972806709892
4073,7,166144,-0.100082491247039,0.161957345308609,0.537002900994073
4077,7,166833,-0.117008214617677,0.161925206764664,0.470400101280405
4078,7,169205,-0.0939385802064308,0.16462397148107,0.568616806256842
4081,7,171892,-0.0306139771782057,0.164720337288747,0.852665798469631
4083,7,174147,-0.0444861718494605,0.162638822771387,0.784607811957183
4084,7,175201,-0.0507270648593035,0.162775077572175,0.755498853585858
4085,7,175569,-0.0378345779689655,0.162510364713577,0.816041296624106
4086,7,176862,-0.0407607388583424,0.162508360187153,0.802097343668382
4087,7,178295,0.0644792220311374,0.16336656035526,0.693309708752442
4088,7,181053,0.182472956651928,0.16264954474297,0.26267682597719
4089,7,181165,0.0922323856090941,0.163977283555777,0.574152504796982
4090,7,183625,0.0957554952841349,0.165428245108836,0.563070321177741
4091,7,191252,0.259318277819205,0.162263991827164,0.11090966494777
4092,7,191676,0.169181982087171,0.16191770245545,0.296800789929884
4093,7,192137,0.159429720863617,0.161453558870531,0.324091135023475
4094,7,192700,-0.054463939469096,0.163797505950484,0.739703258271534
4095,7,196064,0.00540297114109789,0.161679992422333,0.973360393819034
4096,7,197274,-0.104962210391336,0.162168977869643,0.517897450593322
4097,7,199802,-0.0657637742853131,0.162102901660175,0.685215051899082
4098,7,201855,-0.0769911592672419,0.160917461699813,0.63262525978196
4099,7,202039,-0.186443016691158,0.161067505751341,0.247832060974162
4100,7,202122,-0.166728263385744,0.160461461910188,0.299490392409247
4101,7,202957,-0.154107753230155,0.163974672028638,0.347949174265192
4102,7,203677,-0.131716684825322,0.161699423151559,0.415863478778711
4106,7,205675,-0.161037753141885,0.160991887010974,0.317857832775545
4108,7,206511,-0.174367822497761,0.162726102625392,0.284657930747948
4109,7,206991,-0.00390830389169261,0.162500536618533,0.980825500933355
4110,7,207921,0.0825218937385206,0.16460329199883,0.616445724113283
4112,7,208986,0.0511930962025682,0.162477824639935,0.752889028921868
4113,7,209438,0.0135222035163166,0.163016585771391,0.933938421841293
4114,7,225148,0.00578574588462494,0.163966005404413,0.971871429992143
4115,7,226323,0.0270481646387821,0.161146015360919,0.866798353671509
4116,7,227872,0.0244170109454371,0.161081114649457,0.879603156549223
4117,7,229363,0.0935178823590748,0.161549675166549,0.563039297599953
4118,7,229656,3.63725968732798e-05,0.161415060827313,0.999820335307128
4119,7,229803,0.00405957762922693,0.161938859521452,0.98001442500389
4121,7,230481,0.0142327813255357,0.161487456138569,0.92981894088788
4122,7,230937,0.0175034577301501,0.16193632391324,0.913986883496423
4124,7,233940,-0.040542433422793,0.162796279441917,0.803476348223844
4125,7,234570,0.0502395526837751,0.16244216578569,0.757293635821837
4126,7,234702,-0.0324904875915223,0.161599125282894,0.840770515912023
4127,7,235464,0.0939743281475345,0.161923747586922,0.562041063549171
