SNP,Chr,Pos,Effect,SE,ERV25_EMP47_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2896,5,70852,-0.0127461125141169,0.106070708134811,0.904419865986222
2897,5,70969,-0.0168905091112839,0.106135513447442,0.873648816796609
2898,5,72069,-0.00416282627752673,0.107533449788852,0.969141953643131
2900,5,74994,-0.0224300657655471,0.108429126254932,0.836235466138982
2901,5,75504,-0.050295972814469,0.109470942055838,0.646196820774224
2902,5,75507,-0.0515334937629607,0.109353580871525,0.637749282844167
2903,5,75860,-0.0563366645175517,0.110772554259709,0.611364607410536
2904,5,76107,-0.0268860773689137,0.109435933706757,0.806073742541679
2905,5,76472,-0.00717827620312583,0.109377601323635,0.94771083476974
2906,5,76912,-0.0217027476664897,0.109805623405505,0.843435052463954
2907,5,77002,-0.0397533336785313,0.110446351572682,0.719112163712257
2908,5,77032,-0.0442241908144922,0.109786469042255,0.687324453829412
2909,5,77423,-0.0611163943099502,0.109982261146607,0.578772619593591
2910,5,77484,-0.0293082680035582,0.110455602250921,0.790902586289112
2911,5,77918,-0.0498456665205403,0.111014262184562,0.653705470079893
2912,5,78310,-0.0699357532614044,0.110511067386778,0.527248278002169
2913,5,79208,-0.0784261243258664,0.112901885297283,0.48773810352135
2914,5,79230,-0.0747987345027066,0.112265892392347,0.50567748718219
2917,5,79232,-0.062581692133082,0.112210365455338,0.577390762747866
2919,5,80396,0.0206466583883926,0.1135090018254,0.855769958035062
2920,5,81334,0.0765644949872208,0.117610867962318,0.515471006401972
2921,5,82827,0.037802537411612,0.114562581072291,0.741616232962774
2922,5,83188,0.0695676007291226,0.115762484787737,0.548258180244064
2923,5,85693,0.0986490324421365,0.12552973160325,0.432475578442278
2925,5,87323,0.145252897029664,0.127886739379523,0.256813630000451
2926,5,90716,0.178080603516023,0.138733913174915,0.200119485961932
2927,5,90719,0.215970191332465,0.138234522220852,0.119102457702386
2928,5,90720,0.215970191332465,0.138234522220852,0.119102457702386
2929,5,90746,0.173012708717568,0.139843947446387,0.216841109822407
2930,5,91091,0.144871099451221,0.139807942230393,0.300811116735855
2931,5,92747,0.136963282881562,0.140086040574924,0.328888178000144
2932,5,93878,0.148144837148446,0.143652218007421,0.30311826518333
2934,5,97629,0.143522816192001,0.14995187426002,0.339158770208623
2935,5,97695,0.136140684769714,0.149082127203815,0.361764562978224
2936,5,98040,0.0333435084470608,0.146099682323245,0.819603958364926
2937,5,98089,0.0610370536096019,0.147418441565886,0.679096654904219
2938,5,98565,0.0442776988241871,0.154693735762744,0.774871303442291
2939,5,98574,0.0442776988241871,0.154693735762744,0.774871303442291
2940,5,98997,0.175143190710013,0.152765763209741,0.252372328146408
2941,5,99314,0.185173500540716,0.154158582887167,0.230483455197125
2942,5,99455,0.171583864043603,0.158259174366424,0.279018118776523
2943,5,99489,0.145448692219381,0.156519247668606,0.35338401725353
2947,5,102203,-0.0342149981831392,0.193830594423228,0.85998657805881
2948,5,102465,-0.011905213861727,0.20454900026103,0.953620453884797
2949,5,103569,0.0102048043510514,0.210126175145881,0.961293327314763
2950,5,103937,-0.0975756556865193,0.211896499018291,0.645449993975626
2951,5,104225,-0.0291745370009728,0.217526967999279,0.893384771179973
2952,5,104404,-0.0867583796440261,0.213517259294854,0.684746667368047
2953,5,104442,-0.0664152424375164,0.220281719235032,0.763209729241618
2954,5,104957,-0.0699065735345812,0.21921570266191,0.74999549922931
2955,5,105087,-0.0750023601252874,0.218541741307198,0.731656311461008
2956,5,105138,-0.0750023601252874,0.218541741307198,0.731656311461008
2957,5,105493,-0.109917516299658,0.2242504884517,0.62432866559284
2958,5,105602,-0.0808567526231574,0.224285503507945,0.718682782644357
2959,5,105816,0.00058431931738312,0.224326785822376,0.997923169248201
2960,5,105842,-0.0453209390616554,0.23106138374285,0.844611559315385
2961,5,105854,-0.0373375310961848,0.228571739635114,0.870335184863181
2962,5,106333,0.0551286987002442,0.246906297527639,0.823448442134636
2963,5,106481,0.0303483099977715,0.239302733403695,0.899155279015722
2964,5,106489,0.0587909008737491,0.243001044801108,0.80896960494561
2965,5,106491,0.0587909008737491,0.243001044801108,0.80896960494561
2966,5,106493,0.0274250441393136,0.237893391879446,0.9082864268322
2967,5,106501,-0.0133380782672781,0.235178325175326,0.954804517734201
2968,5,106718,0.172840617068806,0.230890781899652,0.454607832922187
2969,5,106822,0.110274458023403,0.233615130005885,0.637193645230184
2970,5,107574,-0.124786961627368,0.272173995961743,0.646888106263509
2973,5,117834,0.0530077708286321,0.30818743601824,0.863537285371671
2974,5,119209,0.0403014106742656,0.254508363699221,0.874271523507224
2975,5,120796,-0.148388783671686,0.227738190777954,0.515098580417159
2976,5,124644,0.0471810944072688,0.135739100464137,0.728357816458164
2977,5,125211,0.0207843360652831,0.137536582688421,0.87996847942559
2978,5,125474,0.030070212890164,0.136524010411927,0.825799221674001
2979,5,127339,0.0607587915876029,0.135525625732957,0.654197617978978
2980,5,131540,0.133294638970342,0.127088352463869,0.294971880655806
2981,5,132221,0.104227300595624,0.128053159460998,0.416229312995933
2984,5,134344,0.0952950713904992,0.122162765658962,0.435874501293723
2985,5,134626,0.0912108078066651,0.121653967888335,0.453900977338254
2986,5,137820,0.0618731551131442,0.121141178688548,0.609843662313294
2987,5,139492,0.0703364440056919,0.120202577841254,0.558821237924178
2988,5,144411,0.0579150608747929,0.118446005336351,0.625175445162223
2989,5,154798,0.0015164240496004,0.117665709791195,0.989724778879458
2990,5,154908,0.0363636145090838,0.115976444474039,0.754053265467849
2991,5,155745,0.0396028281934497,0.116359657243104,0.733796584900164
2992,5,156437,0.0484435424192802,0.116833725890345,0.678659790137573
2993,5,157488,-0.00026660751404739,0.119015138732338,0.998213914265222
2996,5,161956,0.0382181531576753,0.110345045940139,0.729285049619761
2997,5,162464,0.0570327072488235,0.110581241619326,0.606349169595985
2998,5,164144,0.0382119490642642,0.11014518701331,0.728855547314496
2999,5,165491,0.0488233563369807,0.111104026671135,0.660612920067978
3000,5,166030,0.0159960958107424,0.111171890956899,0.885672474884301
3001,5,167327,0.0371085115445366,0.112199418656211,0.741039291205236
3003,5,169215,0.0114506611380153,0.111044286075965,0.91792790029838
3006,5,170676,-0.0437019246450532,0.11102159494908,0.694088592715714
3007,5,171267,-0.018141774156752,0.110055768069174,0.869162975726315
3008,5,171463,-0.0214252565714821,0.109912978831015,0.845560462862437
3009,5,172056,-0.0237910675957893,0.10991160027549,0.828757053386432
3010,5,172075,-0.00100397977693445,0.11020561556314,0.992736470513196
3011,5,173259,-0.0303329356887115,0.110205716900806,0.783293489432611
3012,5,173927,-0.0823671768415277,0.109831435344541,0.453789322584775
3013,5,174122,-0.0700998214185085,0.108990776402005,0.520530039132262
3014,5,178044,-0.0225943153649912,0.108555014762316,0.835242030618246
3015,5,178645,-0.038157976940872,0.110914817795723,0.731028887431543
3016,5,178674,-0.0278343920046922,0.109107134842836,0.798786206405988
3017,5,179325,-0.0327898916299542,0.10827442831833,0.762189729882177
3018,5,181135,-0.0302176678142745,0.110611205685248,0.784868364414044
3019,5,184224,-0.0948568597485334,0.109398919093869,0.386490963192572
3020,5,185680,-0.152610026165025,0.108048648266312,0.158707444491462
3021,5,186149,-0.179211151603736,0.108006821106233,0.0979520031627572
3022,5,187087,-0.2030982757698,0.106840054314372,0.0581219679930483
3023,5,187466,-0.183069245972195,0.106837574300007,0.087493252926803
3024,5,187642,-0.243932128738221,0.107139297386029,0.0233976279559203
3025,5,189599,-0.154005319892745,0.1068710808436,0.150460297593746
3026,5,189613,-0.155647128076489,0.107353101032129,0.14798501285502
3027,5,191306,-0.229019614104105,0.105673489553554,0.0308848725153673
3028,5,192971,-0.200080751229689,0.105603737769455,0.0589575263259313
3033,5,210350,-0.0148093719907749,0.102906172217455,0.885652548373914
3034,5,210480,-0.0283446146883245,0.10338903167509,0.784125905749663
3035,5,211001,-0.0357065542137956,0.103091075465907,0.729279053330001
3036,5,211036,-0.0212304868572379,0.103130051707342,0.83701792431611
3037,5,211245,-0.0297352906733766,0.102897020345554,0.772765499091197
3038,5,211284,-0.0324820786964769,0.103030737484372,0.752746058183267
3039,5,211526,-0.0183560529049411,0.103178022111124,0.858898360628412
3040,5,211987,-0.0138529224185904,0.103666551189072,0.893771604911996
3042,5,214406,-0.0455098282093614,0.103514649820616,0.660462363685385
3043,5,214752,-0.0209639984264348,0.103792313191076,0.840048505096586
3044,5,215862,-0.0515004773876828,0.103915102366127,0.62048400444151
3045,5,216840,-0.0745043621501089,0.103850585156581,0.473590183908174
3046,5,217294,-0.0718391426659163,0.105092086396233,0.494687096606069
3047,5,217319,-0.0501213209683989,0.105212430163372,0.634096893147842
3049,5,218253,-0.0597725401166624,0.104392710949858,0.567297738307932
3050,5,218986,-0.0626389653669661,0.103480239091052,0.54535337749333
3051,5,219768,-0.105697905914019,0.103380975766923,0.307286297035952
3052,5,220210,-0.120453680053717,0.103460813088611,0.245111200625686
3053,5,220516,-0.0999377525229507,0.103522696666051,0.335020178244085
3054,5,220904,-0.137420577809946,0.103458080399937,0.184946043238231
3056,5,221810,-0.132551663157299,0.104491720284035,0.20544197856382
3057,5,221815,-0.125532736207898,0.105399683211509,0.234447431009943
3058,5,221827,-0.134060656709975,0.104426547298199,0.200061155573363
3059,5,221903,-0.100429068726107,0.104657151833087,0.33791304770645
3060,5,221992,-0.109680683684718,0.103311566388042,0.289120571341187
3061,5,222178,-0.109759721912977,0.103551645527723,0.289891367546833
3062,5,222207,-0.104530503669285,0.10344621012699,0.312956678239336
3063,5,222346,-0.106613220179485,0.103459185999323,0.303487548448971
3064,5,223004,-0.076947681849937,0.103323820966581,0.456934366458098
3066,5,225231,-0.129164768974845,0.105495970879803,0.221633920456448
3070,5,225569,-0.14199878803361,0.103715414508967,0.171832431658807
3072,5,227110,-0.125028216711053,0.10378229808332,0.229119940278699
3073,5,229365,-0.158881376154698,0.102663489586982,0.122616157459902
3074,5,229595,-0.143028316680048,0.102611030414482,0.164228157125537
3075,5,229778,-0.146307736211425,0.102575254574528,0.154652471984674
3076,5,229833,-0.138247088612963,0.102767553975408,0.179411079032469
3077,5,229900,-0.1495206309315,0.102722830425859,0.146399289944275
3078,5,230375,-0.152202487275835,0.102726320172105,0.139330617325477
3079,5,230512,-0.175768850426669,0.103067453455709,0.0890038768636871
3080,5,232888,-0.206106366580041,0.10247761998902,0.0450606083333285
3081,5,234489,-0.206965098005712,0.102816539803565,0.0448781549012739
3082,5,234669,-0.210259230272314,0.102630570644337,0.0412305284883275
3083,5,237047,-0.153000023893239,0.103008215732805,0.138351902645137
3084,5,238069,-0.139256852142434,0.1034287349472,0.179036189094228
3085,5,239147,-0.142003477747465,0.104210567130648,0.173858656708013
3086,5,240361,-0.169347607730314,0.102960377395724,0.100904475302989
3087,5,241166,-0.109216329435391,0.102986150416625,0.289644372790597
3088,5,241225,-0.111557341764708,0.102859406231979,0.278856118737777
3090,5,241984,-0.0772705359144249,0.103369944770455,0.455250686998077
3091,5,242244,-0.0719969310793113,0.10294799109132,0.484792346776099
3092,5,242428,-0.074171828023563,0.102794640296566,0.471046709055144
3093,5,243584,-0.077471084673621,0.103214561999601,0.45340373675674
3095,5,245951,-0.0924537369757586,0.102742959553856,0.368811016008459
3096,5,246143,-0.0863545874581291,0.102908589847836,0.401959344577182
3097,5,246282,-0.0768523281349585,0.102925066017075,0.455752349722952
3098,5,246808,-0.0791453956389888,0.104864663606622,0.450909140133923
3101,5,249753,-0.104521407757939,0.171642774229078,0.542951035120446
3104,5,251602,-0.0563781108665039,0.104785619175905,0.590893389161946
3105,5,251756,-0.0149586132213974,0.10376624117264,0.88545888604699
3106,5,251866,-0.031481542023131,0.103049475784445,0.760165975364253
3107,5,253670,-0.0320888163662935,0.104452568604241,0.758865105241265
3109,5,254385,-0.0533830143794624,0.103159824205229,0.605146132266386
3113,5,260512,0.0303013501207563,0.104073129903061,0.771104232136068
3114,5,260909,0.0746288534379975,0.103299111502791,0.4704937534196
3115,5,261182,0.0556113930910849,0.103901600801838,0.5928269075943
3116,5,261798,0.0426951789919013,0.103005575390236,0.678764223908245
3117,5,262671,0.022282146303188,0.104181887836433,0.83076618375778
3118,5,264790,-0.0205389379131111,0.103750280503769,0.84318629647523
3119,5,265651,-0.00879526278769815,0.102908126189503,0.931938475118394
3120,5,266244,0.0233675507867614,0.105603919959135,0.82500593473811
3123,5,268009,0.00370303474261349,0.103038562075838,0.971351839439201
3124,5,268019,0.00370303474261349,0.103038562075838,0.971351839439201
3128,5,269900,0.0687179503895519,0.10395446746006,0.5090185358079
3129,5,271971,0.0363759816764564,0.103433608035792,0.725284828524407
3131,5,272598,-0.0356222190747412,0.103201097549632,0.730169995825964
3132,5,272758,-0.0193190134633525,0.103057968057539,0.851409458150881
3133,5,273551,0.00926265538582186,0.103621760828903,0.928823383927138
3136,5,274280,0.00522443243462431,0.104126254971037,0.960012094849204
3137,5,274601,-0.0157109843465847,0.1033966565743,0.879314226660372
3138,5,277836,-0.00871255011814749,0.103353117044169,0.932866603813131
3139,5,279640,-0.017601131392311,0.103440916661171,0.864984636684991
3141,5,283807,-0.0214567536120957,0.103192625890242,0.835404208502715
3142,5,284696,0.02157091959379,0.104633986500918,0.836787937596476
3146,5,290243,-0.0157857999730624,0.104180217788993,0.879648962591265
3148,5,293310,0.0340297914085326,0.103305546307241,0.742041824948229
3149,5,293706,0.0333879227262307,0.102990984777174,0.745991521202078
3151,5,302362,0.0601310593112294,0.104585380132099,0.565693339803265
3152,5,304779,0.122168409359796,0.102903356728032,0.235941115901784
3153,5,308710,0.109097228260172,0.10487444071575,0.29892868689448
3154,5,309654,0.12424327742433,0.102818205425268,0.227710676975374
3155,5,309985,0.155027175169936,0.103024261628104,0.133279022534097
3156,5,310175,0.167478803599931,0.103582564835469,0.106801132528781
3157,5,312612,0.115056152798318,0.103624986670881,0.267619989681494
3158,5,313206,0.0851952387678514,0.102828662591653,0.407937906124881
3159,5,313702,0.0540438764483148,0.103451178214762,0.601712941303837
3160,5,314857,0.0749755226854931,0.103072856205965,0.467461163622478
3161,5,315976,0.0113682403106659,0.104340713400895,0.913301625542668
3162,5,317740,0.0273610463834455,0.103500649896454,0.791659674417712
3164,5,320971,0.0587146361696496,0.104161904948372,0.573325569790506
3165,5,321654,0.0859618856735757,0.104554674041966,0.411534217203731
3166,5,324331,0.116629612440843,0.104938528778499,0.267148788120659
3167,5,328525,0.072433427335833,0.103350300316583,0.483856112730729
3168,5,335406,0.155495962552285,0.102969731257239,0.131909086927796
3169,5,335771,0.113917034711416,0.102827713142567,0.268683600033051
3170,5,336687,0.0353042020542897,0.102960003528803,0.731883512657443
3171,5,341045,-0.0111701234982789,0.104124928982368,0.914630832611653
3172,5,341262,0.00983855192617719,0.103374125137395,0.924230448048542
3173,5,342707,-0.0715670572711143,0.102906674686164,0.487227182989213
3174,5,342848,-0.084410709989959,0.103821613305638,0.416745424585321
3175,5,343502,0.0195391438863697,0.103716880624359,0.850679790836572
3176,5,343588,0.00237293430764859,0.103074387974655,0.981646074309093
3177,5,346773,0.0351034632515809,0.105208913207069,0.738838137694133
3178,5,349449,-0.047983479544365,0.1037975960651,0.644165840596819
3179,5,350876,-0.0241600320773769,0.10376630038127,0.816027426007346
3180,5,354177,-0.0191156212759842,0.105402509212147,0.85619042465062
3181,5,357163,-0.0268892811633312,0.104302333950302,0.796710457239604
3182,5,360584,-0.0224951411611927,0.103941021126428,0.828783701271907
3183,5,363025,0.0788351039984128,0.106101637462285,0.457966807583559
3184,5,365083,0.0254194907743889,0.103718236040586,0.806535216758452
3185,5,366361,0.0200183333383458,0.103823543313513,0.847217778309216
3186,5,371014,0.0538296881541236,0.103210574073463,0.602309309684874
3187,5,371457,0.0831552124129857,0.105078804560593,0.429265069422976
3188,5,372989,0.0540156072018984,0.105465650990662,0.608857193813686
3189,5,374614,0.0246767462124453,0.103882188719579,0.812371436202745
3190,5,377631,0.0242305089850598,0.104087672750684,0.816059843641683
3191,5,378702,0.0722618265683347,0.106525059844669,0.497990956776616
3192,5,378741,0.0355316317773862,0.106035663524225,0.737755228037691
3193,5,379541,0.0396332313868025,0.104119495653632,0.703690899618597
3194,5,380460,0.00431382246002276,0.104471351725623,0.967086520847646
3198,5,382808,-0.00717579142377817,0.104613257267454,0.945352015437817
3199,5,384156,0.00631837210171332,0.105897531569366,0.95245624192848
3200,5,387695,0.0189277174337074,0.104219853602198,0.855990404190786
3201,5,388185,0.037376476423588,0.105098837647468,0.722328832619555
3203,5,391916,0.0134122586413717,0.104030531923076,0.89748948867207
3204,5,392497,0.025583241553113,0.104290639878597,0.80636115106282
3205,5,393006,0.0271176282054908,0.104302166476785,0.795022264806069
3206,5,393290,0.0271518411605604,0.104128321922087,0.794434528316555
3208,5,396266,0.0589299308522703,0.104764552329426,0.574133280038318
3209,5,398009,0.0497328788983681,0.104278561734663,0.633711826726685
3210,5,398644,0.0485862156499541,0.10421784169139,0.641360872280609
3211,5,401545,-0.0154721474078464,0.103490350395381,0.881241894998302
3212,5,402468,0.006076712221217,0.103493121359231,0.953211461529034
3213,5,403529,0.0193994000834532,0.10502999333999,0.853567722960462
3214,5,405417,0.015899435953079,0.103980308270756,0.878558078801945
3215,5,406230,0.0192676444655573,0.104579222110829,0.853931209684135
3217,5,407785,-0.0225053348278852,0.103704420575417,0.828322626341292
3218,5,409900,-0.0606579713280511,0.104045584440352,0.560269452483729
3223,5,417297,-0.134309471949011,0.103767003953036,0.19639512773664
3224,5,419108,-0.130027434825662,0.103659725146667,0.21053824445265
3225,5,421695,-0.114336934575461,0.103829754339739,0.271561559698532
3226,5,422560,-0.104032090668407,0.103299328476161,0.314579628509186
3227,5,424852,-0.1784728532596,0.102841961586718,0.083541103106871
3228,5,425327,-0.175784610702851,0.102688127324445,0.0878063212251571
3229,5,427844,-0.165905548215787,0.102945859655481,0.107946946068907
3230,5,430235,-0.0882007043490705,0.104564711248533,0.399518098753799
3232,5,430883,-0.13353322740399,0.103034896255213,0.195822188878162
3234,5,431369,-0.133417862305072,0.103287646464059,0.197302089486194
3235,5,432378,-0.1210587071129,0.105906273892392,0.253782508634885
3236,5,432587,-0.0924824224891033,0.103625117333475,0.372748451728356
3237,5,434634,-0.128939971419366,0.102938659529119,0.211184003843725
3238,5,441308,-0.0895147444789171,0.103644105918301,0.3883533166119
3239,5,441594,-0.0842032306245615,0.103121170310314,0.41473833387643
3245,5,451448,-0.109703074169493,0.104125851873146,0.292803951900259
3246,5,456087,-0.0812922181271264,0.103526782437047,0.432846082970982
3247,5,458086,-0.092805629213237,0.103454781331134,0.370295791324168
3248,5,461234,-0.0820832712891291,0.102835832955131,0.425292723575447
3250,5,463004,-0.0753057749278389,0.103751618432269,0.468425481614997
3251,5,465043,-0.00770893284378302,0.104651378603361,0.941320275730406
3252,5,467724,0.0688709884110714,0.103357199095638,0.505629339631555
3253,5,468076,0.0605733963564636,0.10372417510972,0.559603164216841
3254,5,469078,0.0651686217609402,0.104196405033991,0.532086300249127
3255,5,469404,0.0466188346477197,0.104700220232736,0.656404690836071
3256,5,475322,0.011360966961851,0.103167843103718,0.912375831188069
3257,5,475607,0.00309371148281345,0.103045109848552,0.976065768563697
3258,5,475736,-0.0155040000677342,0.102947937006848,0.880376967150406
3259,5,478715,0.0123291682043854,0.104215100807469,0.9058932803237
3260,5,478932,0.00211195440072687,0.104124053937548,0.983829029133409
3261,5,479996,-0.00300903283016141,0.103788236276996,0.976887321772586
3262,5,482003,0.0437998278409896,0.103270583205775,0.671731645071306
3263,5,482536,0.0322401836044145,0.103282638559395,0.755107093870585
3265,5,484954,0.0869676749260297,0.103324292521503,0.400527811612821
3266,5,486157,0.0719718680495067,0.103196405607017,0.485995241839365
3267,5,486882,0.100398374118803,0.105381628462903,0.341387747837622
3270,5,487404,0.11022356556877,0.104177413523924,0.290762019757069
3273,5,489636,0.105081569730811,0.1032765926113,0.309623355227414
3274,5,490549,0.154020266241914,0.10270399555432,0.134598333365867
3275,5,491806,0.12693042142503,0.102671001352776,0.217175320186656
3276,5,491888,0.10793449143726,0.103058521495657,0.295671974494313
3279,5,499612,0.110974301568554,0.102758979568135,0.280902869198181
3280,5,502460,0.0880596053403361,0.103587991512118,0.395848627390334
3281,5,504765,0.0822362994285904,0.104032077480722,0.429772489845692
3282,5,504884,0.0970326555614308,0.103565279173274,0.349438898636191
3283,5,509836,0.0930465541348619,0.104676481165095,0.37466404459879
3285,5,511350,0.110956439716802,0.103780022626248,0.285732503275383
3286,5,512696,0.163685953193423,0.104366621629003,0.117689676506051
3287,5,512931,0.122779570563844,0.103089975779836,0.234456050956102
3288,5,514582,0.124365162930491,0.103117369925491,0.228604215861775
3289,5,515315,0.12321649974696,0.103157367151226,0.23310325926802
3290,5,515397,0.112052526533309,0.10309511850262,0.277829276908237
3291,5,515950,0.111773970687297,0.103095975104786,0.2790276001968
3292,5,516091,0.114744271737104,0.102955263479693,0.265820342064155
3293,5,518207,0.147705167359473,0.102967801745433,0.152320859187078
3294,5,518275,0.135231595436071,0.102725298631829,0.188880819340004
3295,5,519067,0.0801241752375795,0.103423008302184,0.439022013692459
3296,5,522215,0.0839062730477826,0.10334542785395,0.417395490071745
3298,5,523232,-0.00760548153395112,0.104894492727423,0.942240283661751
3299,5,524247,0.0924586257906352,0.104107640339143,0.375088437235407
3300,5,524532,0.0673028554337641,0.103429146704371,0.515654054152387
3301,5,524625,0.0802457103466612,0.103386540326014,0.438167318189699
3302,5,525863,-0.0265941324748753,0.103562963227021,0.797489008173669
3303,5,526004,0.00111801849865276,0.103459099974936,0.99138402748769
3304,5,526007,-0.0166009022876921,0.103424149562257,0.872568935145873
3305,5,529382,-0.0127139144543819,0.103666964638498,0.902460458288408
3307,5,532205,-0.0294776784186521,0.103757434048695,0.776498904248545
3308,5,532256,-0.0164084590526081,0.10304154048059,0.8735699107359
3309,5,533988,-0.0414421958788383,0.103159068680137,0.688125113805875
3310,5,535074,-0.0379202087856021,0.103301708291747,0.713777729432675
3311,5,537503,0.00224452289431781,0.103354088305446,0.982686110778622
3312,5,538956,0.00707756566682893,0.103721410265102,0.945636162254914
3313,5,540169,0.0200503814903781,0.103057572318159,0.845853136172622
3315,5,540682,0.000871453156559551,0.104103180949822,0.99332567348735
3317,5,542346,-0.0703266582997088,0.103211879486836,0.496076927807994
3318,5,542361,-0.0658405604039748,0.103557882543368,0.525328452124959
3319,5,543103,-0.0484739364054441,0.103585032673853,0.640100017880465
3321,5,545826,0.0430824386700377,0.103175912451733,0.676520544680412
3322,5,546667,0.0490725435600804,0.103246700131226,0.634871347013356
3323,5,547620,0.0678682767641675,0.103138152609636,0.510946016360337
3325,5,548310,0.0403838553340564,0.104028317317261,0.698101593256827
3326,5,548459,0.0636171133462992,0.104714949370552,0.543892129781579
3327,5,548843,0.0811541544160211,0.102954672368412,0.431078739407928
3328,5,549055,0.0858785892054489,0.102961688735567,0.404798302480619
3329,5,549248,0.087128465328095,0.103355133460568,0.39979880080801
3333,5,550708,0.0724337466712056,0.104581147294009,0.48901091960588
3336,5,551776,0.0703237608434777,0.103199624458751,0.496043543911118
3337,5,552218,0.0222327488793257,0.104026251025387,0.830886864521116
3338,5,553130,0.0188686535754201,0.104944433512931,0.857415407243603
3343,5,555454,-0.0107020236129236,0.103734601257757,0.917888738831762
3344,5,555973,-0.0240347982318836,0.1035820441135,0.816644247335807
3345,5,557406,-0.00731463045980187,0.103296158777741,0.943587304806606
3346,5,557772,-0.0210762742546915,0.103879445507655,0.839336598429839
3347,5,558324,-0.000520892486011518,0.103159840351868,0.995974052858627
3348,5,558514,0.00263408012708488,0.103785777901361,0.979766227148325
3349,5,558549,0.0225616649209782,0.103484193570539,0.827539195777531
3350,5,559378,-0.0224325292263714,0.102944320544699,0.827625656967644
3351,5,560042,-0.0308366063274519,0.103520921811082,0.765971510237923
3352,5,561145,-0.0729043274975974,0.103168408680533,0.480247944256975
3353,5,561154,-0.0704420911880683,0.103332042140883,0.495871770585131
3354,5,561160,-0.0704420911880683,0.103332042140883,0.495871770585131
3355,5,561163,-0.0704420911880683,0.103332042140883,0.495871770585131
3356,5,561166,-0.0704420911880683,0.103332042140883,0.495871770585131
3357,5,561193,0.00550062680954923,0.105245837497236,0.958347459180147
3370,5,561430,-0.0818540612522618,0.104577627801184,0.434321586751595
3396,5,561906,-0.0306484766182344,0.103095686771267,0.766426198936848
3397,5,561915,-0.0207224066645226,0.10297124202968,0.840623226414402
3398,5,562065,-0.0110626175298754,0.103457441582431,0.914905921510262
3399,5,562072,-0.00679452651031084,0.103374818887248,0.947632307977055
3400,5,562097,-0.0253595843985034,0.103054258696865,0.805763384159671
3402,5,562116,-0.0255925809838901,0.102919579948671,0.803763902933219
3403,5,562155,0.00289252727204674,0.103474609792048,0.97771465128086
3404,5,562173,0.0102200630057598,0.10350946523626,0.921404292229224
3405,5,562264,-0.0260330925274591,0.103209211707577,0.801005349086097
3406,5,562359,-0.0297758010728228,0.10363558031564,0.774041611770656
3407,5,562436,-0.017374168912402,0.103625409475026,0.866944250754712
3408,5,562451,-0.023175894950849,0.103483809044174,0.822920536822303
3409,5,562473,-0.0407691480187062,0.103624980349335,0.694239628445572
3410,5,562513,-0.0451418312512656,0.103641327227422,0.663423500299858
3411,5,562518,-0.038133633337174,0.103471256170966,0.712689121939052
3412,5,562560,-0.00967786598443475,0.103197659550331,0.92533720544148
3413,5,562570,-0.0135870145057436,0.103060560384798,0.895189714894637
3414,5,562582,-0.0119331835660932,0.103216558126532,0.908024939508118
3415,5,562610,-0.0229162943256133,0.103211305474687,0.824416753508727
3416,5,562667,-0.0188690443734943,0.10297225137311,0.854711796775281
3417,5,562683,-0.0136502198793936,0.103133683091754,0.894779212949851
3418,5,562774,-0.0271019869784893,0.10338997559453,0.793371339151201
3419,5,562846,0.00228073627148399,0.104565521322764,0.982610603168112
3420,5,562873,-0.0749172209794145,0.105023049358306,0.476106246869579
3421,5,562888,-0.0305608435946409,0.104175939919736,0.769420925094322
3422,5,563005,-0.0193770895078748,0.103985308509512,0.852281659217864
3423,5,563017,0.000301112256962971,0.1044268150669,0.997700950691131
3424,5,563018,-0.00042430125621179,0.104924384928099,0.996775746451968
3425,5,563074,-0.0499099060192763,0.105142734234991,0.63530349824718
3426,5,563104,-0.0451501462852189,0.104563426815912,0.666152765792783
3427,5,563148,-0.0156703687067757,0.103962067345141,0.880273539777596
3428,5,563174,-0.0253583661219415,0.104679199894462,0.808728391591117
3429,5,563257,-0.058048178561095,0.105356917358421,0.58200487038399
3430,5,563299,-0.0240434659805544,0.104035132161445,0.817363938282272
3431,5,563318,-0.0157583805211797,0.104260833245435,0.879948602070928
3432,5,563324,-0.0241023374359648,0.104377577003485,0.817514693695444
3433,5,563344,-0.00805348275942031,0.10468702315621,0.938723498280858
3434,5,563347,-0.0298180189338074,0.104775574351822,0.776125601634614
3435,5,563348,-0.00758815201260984,0.104726283371255,0.942279262786411
3453,5,563747,-0.00169636589321091,0.103647657790008,0.986951124604917
3454,5,563755,0.00237159473789963,0.103267401805292,0.981690712969177
3455,5,563781,0.00513789992369049,0.103399676296419,0.960397759563162
3456,5,563837,-0.00154878894259761,0.104294447914096,0.988160113735551
3458,5,563866,0.00873864916784674,0.104972219402973,0.933702124829277
3459,5,563882,0.0147681323120757,0.104616945523616,0.887821014175381
3460,5,563899,0.0364815440714275,0.104709060168776,0.727740987283333
3461,5,563908,0.0364815440714275,0.104709060168776,0.727740987283333
3462,5,563929,0.0144358867422305,0.104617076893195,0.89032868751114
3463,5,563964,0.000694198770933241,0.103241348101252,0.994638832457373
3464,5,563970,-0.0116240606263983,0.1029752902125,0.910188243101559
3465,5,564006,-0.00436791404649015,0.103218250450942,0.96626970747178
