SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1369,4,5373,-0.132815958597741,0.165270138986041,0.422151793624218
1372,4,5583,-0.137572155374636,0.162900684123591,0.398953376826888
1379,4,6085,-0.152660543636898,0.164462548242447,0.353917890800078
1380,4,6124,-0.142022215320231,0.163821157848837,0.386566793087373
1381,4,6371,-0.241100288263491,0.163035816707529,0.140080748665784
1382,4,6383,-0.193493717873898,0.163766659029766,0.238191248974579
1383,4,6424,-0.181086738577188,0.163244043960623,0.268055611626676
1384,4,6509,-0.058637017935729,0.165753151471527,0.723729117735481
1385,4,6795,-0.0344981656383112,0.16648974231996,0.835966151714848
1386,4,6930,-0.0427739075895608,0.166562752955906,0.797480033032997
1387,4,6965,-0.123586725294089,0.164392097770233,0.452684187372233
1388,4,7094,-0.238740017912527,0.165055722068514,0.148946552747825
1389,4,7383,-0.199092326353135,0.163830816572975,0.225090068649894
1391,4,7893,-0.229312487265411,0.163506409420419,0.161654390855049
1392,4,8452,-0.251935122000186,0.162918835357163,0.122907803416187
1393,4,8550,-0.271104819992204,0.164446560941645,0.100121487471295
1396,4,8644,-0.201622774317831,0.164592399667307,0.221398661087839
1397,4,9487,-0.204056581640454,0.162980854830532,0.21138861987166
1398,4,13362,-0.157344100437947,0.165791513586418,0.343245482616556
1399,4,13533,-0.0065103978611023,0.164487467637749,0.968450425816449
1400,4,13882,-0.0152440673297672,0.163340314969379,0.925696700723944
1401,4,14176,-0.10539622790889,0.163182349543467,0.518776659238619
1402,4,15219,-0.0953575545168673,0.163087068807417,0.559120720963788
1403,4,15754,-0.0516344267516598,0.163201159691677,0.751897175228266
1404,4,16051,-0.0226031952018562,0.163170649742735,0.889904593863536
1405,4,16202,0.0210248284609399,0.163072953168714,0.897487276464138
1406,4,16647,-0.0444494140713063,0.162746510088557,0.784920275246263
1409,4,17795,0.0137834442546348,0.164476915473028,0.933261603191116
1412,4,18597,-0.00156736824751633,0.163131068635107,0.992339446493962
1413,4,18955,0.0902003003195031,0.162352074444006,0.57884684368731
1414,4,19310,-0.000427881031788507,0.163131088375928,0.997908690601617
1415,4,20302,0.0878734399341264,0.163461431548668,0.591206426072113
1416,4,20874,0.176204770453029,0.165468117600738,0.287655123614894
1417,4,21871,-0.0220271761435234,0.163399186516668,0.892842162883083
1418,4,22141,-0.0485335354133275,0.163118398530348,0.766232633392968
1419,4,22771,-0.0963274027044339,0.165974174540667,0.56203147841574
1421,4,26744,-0.0709488474317711,0.164490921785236,0.666496243678927
1424,4,28509,0.0143288284931415,0.162815903640825,0.9299215568391
1425,4,29308,-0.047395810385042,0.164119501353831,0.77291281089345
1426,4,29835,-0.01940385781005,0.16343653951056,0.905561465579394
1429,4,36857,-0.0568309874594445,0.163776007402503,0.728794825130685
1430,4,37106,-0.103020060856294,0.163264564972121,0.528448376636072
1431,4,38160,-0.122797340513748,0.163739061520673,0.453779825598166
1432,4,38200,-0.103938814067348,0.163309719442159,0.524894259981467
1433,4,39021,-0.0621982711537533,0.163052235258856,0.703089785387837
1434,4,40300,-0.0277002333051815,0.163013300875225,0.865165505995767
1435,4,43687,-0.0182276367621634,0.162814799386103,0.910924151007959
1436,4,43708,-0.0169497177198825,0.163894509436406,0.91768959004889
1439,4,43992,-0.0526374567299713,0.163052725488529,0.747019091397273
1442,4,46913,-0.0430728072735837,0.166056620575033,0.795488425441462
1443,4,47131,-0.123598852145934,0.164243547301857,0.452231518074287
1445,4,48617,-0.0322005038331845,0.163519347203581,0.844002160527972
1446,4,48723,-0.0572973921701677,0.163511619306513,0.72623412782333
1447,4,49408,-0.0215390406083149,0.163338307047133,0.895164094908946
1448,4,49568,-0.0678405528835324,0.163786407716526,0.678978210744135
1449,4,49675,-0.0294102274484757,0.163244008088263,0.85712943999811
1450,4,51735,0.00293999188704419,0.163251437992263,0.985641863983233
1451,4,51775,-0.0155425860318041,0.163600553571309,0.924366142248065
1452,4,51793,-0.0312528752268172,0.163795491667436,0.848788650357548
1453,4,51859,-0.0420867043670199,0.166038233016577,0.800047979134767
1454,4,52093,-0.0731590192602978,0.163393411396007,0.654609962353178
1455,4,52141,-0.00942511783089245,0.164069650293806,0.95422255631767
1456,4,52459,-0.0587018968237868,0.164540443941777,0.721482605758573
1457,4,53342,-0.0424243938009024,0.163853894810519,0.795850970913707
1458,4,55290,-0.0817190417445984,0.16319356188361,0.616859730553454
1459,4,56089,-0.0689792180974708,0.163210224445493,0.672815046368355
1461,4,57719,-0.112267778735512,0.16343998421028,0.49259345254944
1464,4,60023,-0.139740916451758,0.163460926905544,0.393192535788053
1465,4,60460,-0.123369978034284,0.163808743330156,0.451871217898858
1466,4,61772,-0.102875433953532,0.165181024006811,0.533815334604108
1467,4,62037,-0.114671531984992,0.165115963790103,0.487831236476851
1468,4,62324,-0.155106303965024,0.165548317620037,0.349437856273876
1469,4,62762,-0.133629503031618,0.164892930061441,0.418255364195487
1470,4,64285,-0.125317295689259,0.164678642122566,0.447176525772473
1471,4,65329,-0.11477652412551,0.163556484471502,0.483294588127338
1472,4,65934,-0.116151898605065,0.163691167347339,0.478433353956796
1473,4,66022,-0.133719290568778,0.162739349814962,0.41181498006449
1475,4,66159,-0.119605578377129,0.16368018996155,0.465430469358855
1476,4,66228,-0.0600820766857706,0.164932262480682,0.715864542312702
1477,4,66763,0.0573438493209078,0.163048228929435,0.725274082099585
1478,4,68860,0.075675785881095,0.163089121206534,0.642923067442942
1479,4,68911,0.0273198383029186,0.162811196590234,0.86683613693845
1480,4,69269,0.0358045680821316,0.163659436333658,0.826951872861525
1481,4,70023,0.060619714223107,0.163975550282146,0.711837012077649
1482,4,70129,0.026886310163428,0.163218024296439,0.86925365810667
1484,4,71282,0.129151031946645,0.162569643448774,0.427475933968107
1485,4,71689,0.0533638296930431,0.164562862440447,0.74592095292274
1486,4,72324,-0.00351417046331626,0.162876770580731,0.98279865631269
1487,4,72434,0.217418811215515,0.16468843228056,0.187629433732441
1488,4,72764,0.180276122872125,0.162706320742386,0.268622762670582
1489,4,73313,0.111623097070469,0.162628249074501,0.492930613570621
1490,4,74160,0.098933749759897,0.163809756805565,0.546261372549182
1491,4,76499,0.0948572921637075,0.162673815919707,0.560189251735081
1493,4,77589,0.029741941445046,0.16318941767273,0.855487930629163
1494,4,77718,0.0666599564224577,0.16270318966011,0.682272463737156
1495,4,77851,-0.0662090028747807,0.16454167019122,0.687644689980541
1496,4,77997,0.00350404897540345,0.164182278215335,0.982984554854824
1497,4,79690,-0.027934233749275,0.162664489028105,0.863748874654194
1498,4,79853,-0.0705351078668754,0.164892448704737,0.669083549079985
1499,4,80944,-0.0233365753618757,0.163337607533916,0.886471798706052
1500,4,82080,-0.0537375776453339,0.164215527600304,0.74368177188774
1501,4,82454,-0.0576253597881129,0.163960207091444,0.725453395055391
1506,4,83947,-0.0764188630203964,0.163471221638337,0.64044784677014
1507,4,84004,-0.0751149898940749,0.165366188098262,0.649939385754202
1508,4,84689,-0.0296520997454867,0.162379637370675,0.855209086612195
1509,4,84692,0.000495960177554655,0.162880738177668,0.997572222440513
1510,4,84897,0.0268901118518104,0.163930111152309,0.869798257594692
1511,4,85322,-0.00375199921686611,0.163904741666797,0.981749882124236
1512,4,85809,-0.00639369100515883,0.162507011306055,0.968638294088826
1513,4,86292,-0.102951130877493,0.165766705413278,0.534960717532043
1514,4,86372,-0.148649973970224,0.16302075911282,0.362471599799259
1515,4,86424,-0.177148302191669,0.163155886407503,0.278325634885198
1516,4,86904,-0.157734472690699,0.164192515201194,0.337376747646928
1517,4,90193,-0.200059125334609,0.163783898983412,0.222718609069879
1518,4,90424,-0.196892077217518,0.162865474235474,0.227500936048588
1519,4,90554,-0.179400226840586,0.163639639126482,0.27368927067947
1520,4,91087,-0.207166508205833,0.162362752542328,0.202812646756677
1521,4,91200,-0.103778220528539,0.164119797375857,0.52757921815758
1522,4,91234,-0.0212624753638376,0.162613506187997,0.896043865844042
1523,4,91966,-0.0371679394130636,0.165212852364821,0.822132766968551
1524,4,92317,-0.0420522315884536,0.163341281076964,0.796981328379771
1525,4,94122,-0.00522315457373718,0.166686983182235,0.975020001277462
1526,4,95022,0.0270183977510031,0.166613436027312,0.871270924012469
1527,4,95148,0.0927592753565826,0.165530015624515,0.57557752738918
1528,4,95215,0.0507826033772144,0.16488496195319,0.758273048982274
1529,4,95478,0.0523301318424516,0.1655355595313,0.75209353880806
1530,4,96178,0.0700960436273568,0.164424299607665,0.670140395364649
1531,4,96325,0.130264824767992,0.164932743653873,0.430171442808833
1532,4,98110,0.114547444131235,0.164059911045022,0.485508699418806
1533,4,98128,0.139615921458832,0.165862413226511,0.400493624689637
1534,4,98837,0.226706494893647,0.166958586363833,0.175375214080468
1535,4,98990,0.149763464046032,0.166658380235108,0.369464727986119
1536,4,99543,0.133290619503901,0.166668923211917,0.424403397486431
1537,4,102509,0.138961621977903,0.163592323497116,0.396213031719676
1538,4,102705,0.143607198322467,0.163758076283277,0.381111684684171
1539,4,103444,0.15349463914054,0.163969755728677,0.349853661118182
1540,4,103991,0.163441076802433,0.163942522046476,0.319475872789234
1541,4,105908,0.179215763178739,0.164497334071798,0.27668757498458
1542,4,106371,0.179215763178739,0.164497334071798,0.27668757498458
1543,4,107525,0.157799829973709,0.16466500741289,0.338563237729367
1544,4,108510,0.178636555620923,0.164024530253482,0.27685961525177
1545,4,108791,0.168819140822832,0.163883528012981,0.303660559479012
1546,4,111205,0.188136486610294,0.163994438728803,0.252070709279241
1547,4,112474,0.188136486610294,0.163994438728803,0.252070709279241
1548,4,112969,0.156202359995414,0.163789853583654,0.340900535950661
1549,4,114992,0.175619597571834,0.164380305024652,0.286082020039422
1550,4,115453,0.198477491927429,0.164784391029752,0.229215764632493
1551,4,115541,0.145594867065726,0.164696856458595,0.377288571146087
1553,4,116782,0.139691906949517,0.164131551029911,0.395292311388674
1554,4,117170,0.210178569773406,0.163966293569516,0.200740006817627
1555,4,117432,0.186428692422214,0.166391615455134,0.263296007333716
1556,4,121939,0.187633198487398,0.166291098187739,0.259941869257037
1557,4,121955,0.164510849436867,0.163412606387735,0.314758593268399
1558,4,122050,0.163350555033514,0.163821450118421,0.319386581190867
1559,4,122309,0.171264190169226,0.164094470683666,0.297341826550969
1560,4,122365,0.176681793006847,0.164433052074185,0.283336688863166
1561,4,122560,0.162751186225654,0.163648217927974,0.320651706112654
1562,4,122596,0.148513690066176,0.163982749803505,0.365730112573835
1563,4,122617,0.155484048068789,0.163374921433187,0.34189989730488
1564,4,123193,0.150564659783531,0.163856149525072,0.358784116887086
1565,4,123439,0.140260028082538,0.164354189162889,0.394015674895112
1566,4,123976,0.13868082219127,0.164436404239961,0.399592344599906
1567,4,126981,0.196057311211735,0.164551192880581,0.234270772395535
1568,4,127308,0.147732882060933,0.164111604720963,0.368628772234547
1569,4,127323,0.00951181376116572,0.164006508542922,0.953784182101201
1570,4,132281,0.050598874545972,0.164829024986552,0.759041169976416
1571,4,132892,-0.00342607837906561,0.164701630984328,0.983415572898539
1572,4,132952,0.081091795891343,0.163167223125783,0.619508430188518
1573,4,135298,0.0724088521722749,0.163762524207348,0.658645901349818
1577,4,135873,0.05195908015486,0.162983600618789,0.750067153754289
1578,4,136069,0.0639404437014319,0.164332065768201,0.697442011802589
1579,4,136920,-0.048595362164452,0.164586979041175,0.767971589226747
1580,4,137351,-0.0573088091475697,0.162785257019841,0.725009643549662
1581,4,137511,-0.105772612885712,0.162412382864075,0.515302695193119
1582,4,141606,0.0446071778196954,0.166735204747522,0.789215014019942
1583,4,142711,0.0192053933633924,0.165159748604298,0.907493796281654
1584,4,143484,0.0511460168702743,0.163647890946788,0.754817013202515
1585,4,145738,-0.00432736287484337,0.163278579764402,0.978871162393089
1586,4,147035,0.0414156102569483,0.163467883906529,0.800140419036888
1587,4,147814,0.019186620249911,0.163740549216551,0.906786461794354
1588,4,148075,-0.0472692622478925,0.166480857924051,0.77662886858135
1591,4,149457,-0.0110300381472983,0.164338475078867,0.946525915587695
1592,4,149464,0.0377982845578077,0.163344226619044,0.817136090218789
1593,4,149678,0.0151547517929339,0.163136857091977,0.926038929980678
1594,4,154434,0.0564956514690553,0.162589640819778,0.728442429655541
1595,4,156313,0.0565868425792014,0.163921820803068,0.730144899616799
1596,4,156362,0.0132106991061141,0.164792158798703,0.936150799863467
1597,4,156963,0.000765894401281025,0.164107270057241,0.996278894521763
1599,4,158123,0.00113845416601877,0.166129779764125,0.994536170476656
1600,4,158426,0.0304108664055454,0.165366147401911,0.854197345312657
1601,4,158963,-0.0044625667571962,0.162921782595933,0.978163471139033
1603,4,161760,0.000888712319390916,0.163743726815483,0.995672601607909
1604,4,163032,-0.0912218705447546,0.165220606760787,0.58121440699931
1605,4,163327,-0.0535894158357794,0.164586574573562,0.744919800836007
1607,4,165032,-0.0538847500090863,0.162985701490976,0.74113501403067
1608,4,165290,-0.0453231083390971,0.164668091746907,0.78329353131895
1609,4,165509,-0.0964813911064604,0.16326158966744,0.554924089606112
1610,4,167204,-0.0917239829272904,0.165771782140846,0.58039811890956
1611,4,167436,0.00753245217479966,0.164134445241137,0.963422309019167
1612,4,167687,-0.0638642068635723,0.162321108922442,0.694229370562159
1613,4,168238,-0.117607861737924,0.162972131051372,0.470991090681958
1614,4,168256,-0.060461594572555,0.165127530820774,0.714471816605456
1615,4,171883,-0.0359983995375293,0.163481933925344,0.82584422169652
1616,4,172408,-0.109168655300235,0.163171430307943,0.503905544761247
1617,4,173416,-0.0465912604179408,0.165144294575255,0.778013339309842
1618,4,173461,-0.0220990947380504,0.163684596485448,0.892680736301633
1622,4,174546,0.00869267938638789,0.163469074304836,0.957621524579658
1623,4,174974,-0.153384471914263,0.170035808949148,0.367633925432292
1624,4,175467,-0.148723486410205,0.162866455521505,0.36178050350395
1625,4,177157,-0.129501302363145,0.16283027951886,0.426964944820523
1626,4,177207,-0.19914131423755,0.162163905354858,0.220255800336962
1627,4,177280,-0.313091783129572,0.162578896494935,0.0549342994395946
1628,4,177330,-0.174836487664807,0.16307704458967,0.2844031509456
1629,4,177633,-0.171794734376615,0.162802131492619,0.2920389040667
1630,4,177756,-0.143269153731836,0.166065572924085,0.388873649524439
1631,4,178032,-0.0883147812614794,0.163238322262986,0.588836791179011
1632,4,178058,-0.0863929505242539,0.163530182425189,0.597623284172575
1633,4,178267,-0.17303596555454,0.163018795540497,0.289212035324584
1634,4,178339,-0.18427671656977,0.164458798028145,0.263260850232604
1635,4,178489,-0.140602989079989,0.162904993483998,0.388669551825516
1636,4,178698,0.0850881150786832,0.162324143423323,0.60047784514845
1637,4,178705,0.106691280452571,0.164797282089555,0.517787925624654
1638,4,178974,0.00809443399976242,0.163904297112016,0.960640313480783
1639,4,179020,-0.0501277317001786,0.164187086407466,0.760311062466142
1640,4,179134,0.133788853848417,0.165945669037349,0.420658330052004
1641,4,179240,0.0492358038268473,0.163786903698842,0.763889697231252
1642,4,179480,-0.0660807570141498,0.163401954966446,0.686158987344185
1643,4,179651,-0.0593087433528534,0.163452266659292,0.716933699130835
1644,4,179674,-0.0767090262423538,0.166009965963468,0.644312313479602
1645,4,179696,-0.0347743100336352,0.163155526272829,0.831343951394016
1646,4,179726,-0.0336680476069814,0.163001083237936,0.836479563236459
1647,4,179806,-0.0336680476069814,0.163001083237936,0.836479563236459
1648,4,179890,-0.0327880389719472,0.163020954729007,0.84071451795667
1649,4,180004,-0.0382834054404413,0.164196120024883,0.815774960559814
1650,4,180086,-0.101938649592928,0.16292965439434,0.531941935232049
1651,4,180121,-0.0515931917643397,0.166275401116454,0.756525387811614
1652,4,182380,0.104528261828315,0.163621713587231,0.523340644795331
1656,4,192266,0.13480254405926,0.166790219518874,0.419510502933188
1659,4,193794,0.164742594827319,0.16441220232538,0.317025344713542
1660,4,193943,-0.0733987394213872,0.165116703474132,0.656934432821253
1661,4,195122,-0.0720135079535525,0.164706415254732,0.662216656469139
1662,4,195463,-0.0200738247581427,0.162891400678821,0.901991616510471
1663,4,195795,-0.0205084880686853,0.16333478745557,0.900150871616779
1664,4,196790,-0.0312518479496272,0.163329965088892,0.848367829478312
1665,4,198420,-0.00730982177330275,0.163251049378079,0.964310720481993
1666,4,199642,-0.0109887847724313,0.163821230040689,0.946557659603039
1667,4,203027,0.0324057151043212,0.163430701439976,0.84293690633833
1668,4,204037,-0.115819011856758,0.163530877352005,0.479263991358468
1669,4,205977,-0.0609657014844429,0.164613873192407,0.711339529391225
1675,4,211091,0.0342160225852731,0.168294356275739,0.839009433637718
1676,4,211612,-0.00494920034483182,0.164523434898794,0.976018625463673
1679,4,213169,-0.0524010867271063,0.164526551241123,0.750296906508408
1680,4,213950,-0.0671281035591423,0.164261013703983,0.683031643752809
1681,4,217566,-0.00836243358658129,0.164645250069235,0.95952109616689
1684,4,219124,-0.0177449243951054,0.164429457285702,0.914121923863348
1686,4,220692,0.052453614286525,0.164994508022014,0.750740220403288
1687,4,221261,0.0674143022223644,0.165359405368229,0.683753183740296
1689,4,222510,0.0861657107259768,0.165785668848745,0.603569433327143
1690,4,223039,0.0748827132572262,0.166135293155942,0.652458486277418
1691,4,223328,0.0718564318889532,0.166370714522581,0.666073762140837
1692,4,223356,0.116360993857195,0.167188610882628,0.486895338767249
1693,4,224819,0.0774396034506083,0.166363617814709,0.641871931730741
1694,4,224966,0.083798480768878,0.167108597598275,0.616359148619004
1697,4,228580,0.0960043908852394,0.16682881504553,0.565342494888504
1701,4,234153,0.104920210886426,0.166426836506126,0.528822209026006
1702,4,234536,0.0977525228841446,0.165436650813504,0.554981727969837
1703,4,238194,0.16550141781602,0.168691380813819,0.327220305086408
1704,4,242179,0.10467306935684,0.167075247004484,0.531390288367354
1705,4,243657,0.067154690983947,0.165810570093651,0.685716583152384
1706,4,248600,0.0668699990270123,0.164983757425606,0.685493260229638
1707,4,248779,0.0857462060066794,0.165439296036566,0.604577815884249
1708,4,249022,0.0952023008115035,0.165101283946255,0.564557148576222
1709,4,249864,0.10084976950455,0.165733654570847,0.543243889036273
1710,4,250515,0.115139383403861,0.165404956197521,0.486820508695382
1712,4,251719,0.0817693831167089,0.16515795668087,0.620838935273415
1716,4,256985,0.0883871698331761,0.165479966604553,0.593590495043838
1717,4,257828,0.114504974315415,0.16607130375587,0.490966162801737
1718,4,259994,0.106400769181521,0.166172835761198,0.522391789903065
1719,4,263044,-0.0968712970255765,0.16699257554835,0.562221690888605
1720,4,264432,-0.0882280672225911,0.165124349893064,0.593461422023016
1721,4,265022,-0.0839675552864855,0.165600192476003,0.61243642672517
1722,4,267372,-0.0685812814022478,0.164997840991583,0.677919001144113
1723,4,267844,-0.0730174974928307,0.166100727453819,0.66049750455854
1724,4,268855,-0.0730174974928307,0.166100727453819,0.66049750455854
1728,4,271787,-0.0462853952196004,0.165500108911438,0.779894588557182
1729,4,274059,-0.0247801482440169,0.165981297156846,0.881406257198004
1730,4,274409,-0.0703127291080181,0.168258334847789,0.676284864704144
1731,4,274840,-0.110561060862906,0.166054251105098,0.505965543267958
1732,4,274870,-0.136801271742777,0.164861432109908,0.407215223748219
1733,4,274922,-0.12136481691536,0.165088962149065,0.462737497819689
1734,4,274930,-0.0711958079919174,0.165458845959932,0.667244987750281
1738,4,275180,-0.111169082382072,0.165085106425228,0.501130522673184
1739,4,275191,-0.183945044257711,0.165257067684387,0.266429619754148
1740,4,275289,-0.150516981629623,0.165733107171358,0.364397978885394
1741,4,275562,-0.148065031977322,0.16694463734928,0.375730671562851
1742,4,275637,-0.16814821039639,0.167314404578372,0.315593198127378
1743,4,275645,-0.0910446419342548,0.168804301416564,0.589985221524973
1744,4,275715,-0.14033033157322,0.166888427738342,0.400993806846056
1745,4,275721,-0.178300639752563,0.166201654281497,0.284095034698205
1746,4,275859,-0.197062609298919,0.166876409229928,0.238441635446671
1747,4,275865,-0.141334898831933,0.166445604678124,0.396381286913589
1748,4,275877,-0.113978991880176,0.166258732271067,0.493445672542503
1749,4,276015,-0.135956428375897,0.166704373225939,0.415305169165148
1750,4,276066,-0.0691099803177428,0.168931457043361,0.682713846988358
1751,4,276194,-0.0898286501837795,0.166556547042934,0.590000385437106
1752,4,276201,-0.0190220612984818,0.168305425667898,0.910078087612501
1753,4,276375,0.225518885776518,0.165491892485069,0.17383990306645
1754,4,276645,0.341162204823568,0.169034735746341,0.0443163220614202
1755,4,276806,0.433276794356395,0.169015087376935,0.010774671165836
1756,4,276820,0.488034810338612,0.169836467506006,0.00430444628319074
1757,4,276934,0.397877568514856,0.169200406876211,0.019246140053362
1758,4,277129,0.405234598006084,0.169791884339408,0.0175285486150681
1759,4,277137,0.397189570230228,0.170847918299243,0.0206485112422431
1760,4,277249,0.410976034906119,0.168594155696929,0.015275421856751
1761,4,277276,0.420380300901795,0.167250566678153,0.0123993944054545
1762,4,277639,0.428333055781842,0.167711513259927,0.0110691446506851
1763,4,277649,0.437315482735207,0.168415201779929,0.00980727980424575
1764,4,277971,0.431509020767653,0.166880558401752,0.0101172271304856
1765,4,278164,0.323697382106653,0.1653247406172,0.0510234028744603
1766,4,278914,0.341203567720977,0.164502850099601,0.0387898558681465
1767,4,278971,0.320119705151524,0.165196110409737,0.0534428557583989
1768,4,279037,0.197642720717382,0.16677825455409,0.236789771239403
1769,4,280703,0.266894790608125,0.167382399120437,0.111714246702731
1770,4,280859,0.0681471599956274,0.167578849300044,0.684506156828596
1771,4,280934,0.119569724597374,0.167698393815209,0.476313978515372
1772,4,282594,0.11879484433243,0.169828130124372,0.484700037574567
1773,4,282713,0.142765536230477,0.167542773818963,0.394728576226076
1774,4,283570,0.167624795945349,0.166817072814391,0.315661241981742
1775,4,283830,0.147022359244569,0.166638977302413,0.37822540335976
1776,4,285234,0.172483536296829,0.166644674559686,0.301359794531107
1778,4,285568,0.116061240480605,0.167642000840043,0.48919405173013
1779,4,287068,0.0447131343935572,0.168576502717181,0.790979847866744
1782,4,289631,0.0315378606167731,0.166534056313869,0.849905528472762
1783,4,289647,-0.0122676529199619,0.166680416858347,0.941370480798366
1784,4,290003,0.0109851688247515,0.167035014368455,0.947601621570611
1785,4,290096,0.0363796012027335,0.168249051708937,0.828937493319543
1786,4,291044,0.0493385879160048,0.167337119156753,0.768285270882672
1787,4,291531,0.0713604593789013,0.16588314105402,0.667323487264677
1788,4,292625,0.067950925659602,0.165358783148735,0.681373022351411
1789,4,292985,0.0430759360172694,0.169642935713973,0.799704279438315
1790,4,293190,0.0430759360172694,0.169642935713973,0.799704279438315
1791,4,293625,0.0384732823818195,0.166207412167816,0.817077952490495
1792,4,294073,0.0631626415156035,0.16667677822805,0.704950700616274
1793,4,294288,0.0490613241105304,0.167442206507849,0.769690857537591
1794,4,294760,0.0528170366383365,0.16604865036794,0.750611055369935
1795,4,297290,0.0384621329505822,0.166207419477879,0.817130028399083
1796,4,297499,0.0455097819929249,0.168670220065221,0.787460120318653
1797,4,297638,0.0774958337089741,0.165875342546016,0.640649897285377
1798,4,297848,0.0827464087392539,0.168343281858926,0.623354454635304
1799,4,298091,0.0725662973805482,0.168366548297618,0.666730075685786
1800,4,299599,0.16054331920435,0.165476599559394,0.332617348185304
1802,4,300148,0.232882857167999,0.166058538343904,0.16167038945402
1807,4,302611,0.251216333422469,0.167315272959863,0.134131891617568
1809,4,303011,0.268179895048834,0.165368936738007,0.105758980232502
1810,4,304549,0.316490210775283,0.166613188942865,0.0583069546784293
1811,4,307387,0.296246295558806,0.166718607439341,0.0764418140204092
1812,4,308154,0.319658377995229,0.167629396938426,0.0573405543623081
1813,4,311231,0.246359793454028,0.165751462297762,0.13808694304271
1814,4,311787,0.336238606885525,0.16588913396384,0.0434251431645444
1815,4,312488,0.185414487288303,0.167532924702922,0.26916230169075
1816,4,312611,0.282340195450937,0.167150587323388,0.0920762432528362
1817,4,314015,0.441355518828522,0.166171129082787,0.00826534137875273
1820,4,320017,0.45945889798892,0.168529920587406,0.00672489613796237
1821,4,320510,0.429184985835396,0.169812302035348,0.0119266777961025
1822,4,328073,0.447436779171456,0.165471540651278,0.00718249904205476
1823,4,331098,0.522302191385848,0.167656698008909,0.00198797736458498
1824,4,336922,0.551586839558223,0.163758590259013,0.00083980723764758
1826,4,351322,0.454684930089886,0.165920054057134,0.00644867477513183
1827,4,353020,0.479304088172938,0.166233251387916,0.00417623422400394
1831,4,356055,0.415493797044722,0.167928437723594,0.0138217808632047
1832,4,356492,0.452760200180415,0.165841366181118,0.00664937749328685
1833,4,356541,0.50175941704828,0.165391728578381,0.00259418056364464
1834,4,356853,0.425318733483732,0.16668891627972,0.011144736664724
1836,4,357632,0.397224173792742,0.165414755147063,0.0168497228068346
1837,4,357802,0.319369846505302,0.166803345252171,0.0563453505122368
1838,4,362032,0.360817741596839,0.166099180431126,0.0304978176753105
1839,4,362199,0.347416131965702,0.16610447580616,0.0371928869537377
1841,4,363194,0.326807962800653,0.165403797447563,0.0489536551288386
1843,4,368078,0.182072126681336,0.165076395387068,0.270797299739614
1844,4,368457,0.151625152389261,0.165329703186007,0.35971231908077
1846,4,369403,0.186495964959216,0.165001704348116,0.259131158554823
1851,4,372110,0.241078256192507,0.167325027843904,0.150533736446528
1853,4,375688,0.286962112217801,0.165777138999398,0.0843235337321956
1854,4,376511,0.404919258312282,0.162928242962068,0.0134080701598536
1856,4,380252,0.32556752118421,0.162907207510148,0.0464307308271878
1857,4,382176,0.295393817147129,0.162208193738853,0.0694413419991004
1858,4,383443,0.284237477889933,0.163289580230818,0.0826082602657925
1872,4,384094,0.225782313421334,0.162400691223211,0.165320047939081
1874,4,384602,0.314658421812487,0.163960550924512,0.0557763549871385
1875,4,384607,0.35148163566125,0.165289393613978,0.0341581300050341
1876,4,388305,0.380528511664672,0.161366758537801,0.0189105475490729
1877,4,388542,0.280876964202528,0.161666962921605,0.0831922937526829
1879,4,390909,0.267876326259587,0.162846776557912,0.100868338525073
1880,4,397927,0.269307039471284,0.163308520396276,0.100023067232083
1883,4,404981,0.281315974542472,0.164069209181436,0.0872930191821472
1885,4,405368,0.375067702083554,0.16302271337071,0.0219904932497696
1886,4,408981,0.350827457392452,0.162207519469109,0.0312250989760537
1889,4,413957,0.319129484989497,0.162498581328889,0.0503271637176847
1890,4,414243,0.0979144548046672,0.166903341844693,0.557811313270706
1891,4,415928,0.20209021366203,0.164330123311766,0.219597774539058
1892,4,419709,0.175014367549027,0.163040099785717,0.283805330574307
1893,4,420255,0.153830543360323,0.16313309880688,0.346338260234133
1894,4,421542,0.216664746083191,0.162767083655478,0.18400408947192
1895,4,422070,0.22466576596076,0.163586606984463,0.170507414292872
1896,4,422545,0.147448150876053,0.163748406429729,0.368491794236102
1897,4,425689,0.100256076657412,0.164280661582543,0.54207355776722
1898,4,425858,0.135625457292175,0.165159825370376,0.412099659560479
1902,4,428826,0.139379942933171,0.162430191516058,0.391424264643426
1903,4,428861,0.117986139143672,0.16340118810601,0.470733080201516
1904,4,433301,0.0316748955180592,0.163297282743125,0.846310360775242
1905,4,433554,0.0387322048866579,0.162754503638013,0.81203521303656
1906,4,434256,0.00739154952190138,0.162965306544373,0.963848733775653
1907,4,434351,0.0401696381800603,0.16251632545796,0.804918077312541
1910,4,442926,0.0509374303899946,0.162729560930966,0.754451146270596
1912,4,445208,0.0428412191438429,0.162973046783366,0.792801798587456
1916,4,450801,0.0573539712972596,0.164810744542224,0.728048373509756
1917,4,451837,-0.00864727519674067,0.163196446386571,0.957772311240181
1920,4,454081,-0.0363471289565741,0.162730370100872,0.823386093095302
1921,4,454191,-0.0302744139556854,0.163443568233991,0.853156161499057
1922,4,454676,-0.0293702940704332,0.162563822485403,0.856730826921305
1923,4,454817,-0.0332932345098059,0.162835060934437,0.838111984746636
1924,4,454913,-0.037322073091442,0.162375156412013,0.818340774638664
