SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1886,4,408981,0.00397184387080046,0.0753081712108387,0.957967939429216
1889,4,413957,0.00965847086309601,0.0753552146322541,0.898085402265873
1890,4,414243,0.00589094295471104,0.0770171081269458,0.939073589723358
1891,4,415928,0.0561819649680328,0.0758966964756346,0.459644874624922
1892,4,419709,0.00863812483798426,0.0753196298418167,0.908759028910145
1893,4,420255,0.0273408768274345,0.0753219438479041,0.716831944736783
1894,4,421542,0.0120736816413782,0.0752579147697146,0.872633556286786
1895,4,422070,0.00908285805818562,0.0756502245759787,0.904500864079878
1896,4,422545,0.0017670892180579,0.0756117195464363,0.98136788287913
1897,4,425689,-0.0620826474454717,0.0757384935586231,0.412941723800235
1898,4,425858,-0.042698095534199,0.0762149228418492,0.57567605261906
1902,4,428826,-0.0518575281569565,0.0749443797463437,0.489425569666879
1903,4,428861,-0.0479074794667294,0.0753774634358297,0.525470039026834
1904,4,433301,-0.0796670408715938,0.0752015844934669,0.290151174732683
1905,4,433554,-0.117062797783831,0.0748136960649617,0.118543592950712
1906,4,434256,-0.127287473754145,0.0748581789369011,0.0899399290521874
1907,4,434351,-0.121709259444287,0.0746828887483982,0.104060978328787
1910,4,442926,-0.1343937942451,0.074723999071798,0.072946297420251
1912,4,445208,-0.1303215603868,0.0748541420459863,0.0825536649446541
1916,4,450801,-0.101360925394362,0.0758364554258137,0.182223019658059
1917,4,451837,-0.158905653185266,0.0747941326519253,0.034316671970354
1920,4,454081,-0.155305525835822,0.0746043082112532,0.0380877992981014
1921,4,454191,-0.161459619859242,0.0748967504421753,0.0317775197093791
1922,4,454676,-0.152861165406028,0.0745394885309663,0.0410300973896726
1923,4,454817,-0.146867224501498,0.0747003919707958,0.0500722563747618
1924,4,454913,-0.151532262777511,0.0744617987125252,0.0425942047756854
1926,4,455170,-0.167862369766281,0.0745917335553234,0.0250377257579099
1927,4,458042,-0.159470388553395,0.0744895575465069,0.032971302041734
1928,4,458282,-0.153546771811151,0.0746122372635844,0.0403306462346476
1929,4,458401,-0.180073843053125,0.0750991065180662,0.0170119595215848
1930,4,461656,-0.141046577971525,0.0752381794677097,0.0616640270771523
1931,4,461812,-0.207392654890659,0.0743503723361317,0.005567096292676
1932,4,462685,-0.136089191598917,0.0753432343983663,0.0717298855715207
1933,4,463276,-0.149068330587249,0.0745422524706182,0.0462895774318242
1934,4,463970,-0.158137354750889,0.07472132676184,0.0350135067010927
1935,4,464078,-0.161270681857745,0.0748882411430592,0.0319573371947421
1936,4,464336,-0.130968336231171,0.0748413845885444,0.0809966096248579
1937,4,464368,-0.168999861304236,0.0743718203266501,0.0236653898081182
1938,4,466223,-0.142220459313412,0.0749018321087785,0.058411497424459
1939,4,466334,-0.0770672624178403,0.0752866977125676,0.306701383265003
1942,4,472918,-0.0734372202356054,0.0757298831911033,0.3328471505988
1943,4,473492,-0.126356461110166,0.0752592665492053,0.0940469033062179
1944,4,473912,-0.110625692633045,0.0747459199090371,0.139758966137177
1945,4,474265,-0.014125200596358,0.0757251688382408,0.852134392894354
1946,4,474320,-0.0144598789584902,0.0763375976126198,0.849872401084948
1947,4,474321,-0.0449513845090477,0.0756272786519449,0.552638351556202
1948,4,474625,-0.0162923100081592,0.0764189456306348,0.831296176216022
1949,4,474628,-0.000454376259454325,0.0755301711998482,0.995203493648858
1951,4,476181,-0.00473160063886602,0.0757205757818346,0.950209864958172
1953,4,476833,0.0443420396558103,0.0761650979377699,0.56081493261645
1954,4,478092,0.074386478497262,0.0757554057129925,0.326807013443847
1955,4,479557,0.0543074787381065,0.0756457319619474,0.473282318265411
1956,4,480076,0.0543074787381065,0.0756457319619474,0.473282318265411
1957,4,481074,0.0127995869878673,0.0755271026871683,0.865523948665382
1961,4,485199,0.0367630515283627,0.0756957088930439,0.627503247544692
1962,4,485454,0.0200416652630993,0.0755449833389923,0.790937490330995
1963,4,487562,0.0142178477448215,0.0754630942603934,0.850665124006575
1965,4,491790,0.0167867517385754,0.0756434608985698,0.824504954135202
1967,4,493748,0.0115931062561425,0.0752539496851318,0.877655880663992
1968,4,495614,0.0160625500471969,0.0751646137193163,0.830905712475118
1969,4,497124,0.0444491462573942,0.0752360127143824,0.55503508343784
1970,4,497529,0.176662728923322,0.0757118977655484,0.0201905121579314
1971,4,498734,0.169665738495705,0.0752744652743279,0.0248114225116391
1972,4,499794,0.156005347169647,0.0744001256101677,0.0367186528161136
1973,4,501469,0.160047378584922,0.0747944509164592,0.0330537006838669
1974,4,504047,0.138495964095631,0.0748017898995328,0.0649317361537936
1975,4,504419,0.0864099060557628,0.0752669811320263,0.251727258516382
1976,4,512749,0.118459224763397,0.0748992181738225,0.114640658229012
1991,4,523964,0.133935265131224,0.0746129208412074,0.0734981856101926
2027,4,538866,0.0976854339142009,0.0748805612141629,0.192896003450127
2028,4,539688,0.140452280773522,0.075010570043166,0.0619731886971527
2030,4,542062,0.12907100210267,0.074849527089787,0.0855099115249108
2033,4,544372,0.106958257815051,0.0750552246586285,0.155023171504671
2034,4,546036,0.117293988622871,0.0751195860687564,0.119318317952432
2035,4,546402,0.1120377247376,0.0756842270154971,0.139676807734762
2037,4,547460,0.102154396745592,0.07485119784696,0.173195772282002
2041,4,548101,0.0642768607760796,0.0756381936561299,0.396015767012947
2042,4,548356,0.0116452114279175,0.0752825979154695,0.87715677478577
2043,4,548896,0.0203958374381924,0.0763899090708744,0.789627775242555
2044,4,549461,0.0249061451298934,0.0764799852246012,0.744877794215975
2045,4,551365,0.00485115689525456,0.076653904329146,0.949574190215978
2048,4,554056,0.0359256930073038,0.0761169803310556,0.637232675444599
2049,4,554792,-0.0142205439928594,0.0753028697297756,0.850323100686358
2050,4,558812,0.0139273505789739,0.0751604667601861,0.85309894879967
2051,4,559258,0.0211342923273264,0.0754121903131063,0.779449604783336
2055,4,562709,0.00683448012261045,0.0751739499314225,0.927611270148034
2056,4,563928,-0.0267123735948609,0.0750687175562356,0.722173732900655
2057,4,564066,0.0125390331727993,0.0756979941931975,0.868530752424773
2058,4,565447,0.0295455015597673,0.0750491132191789,0.694053352252801
2059,4,567144,0.0360635876200226,0.0748303681447283,0.630148748687858
2060,4,567417,-0.079474248114359,0.0758033047964044,0.295159103804054
2064,4,571075,-0.0449976654139753,0.0750558375385717,0.549209091221544
2065,4,572183,-0.041565964863786,0.0750614433624763,0.580094241487595
2066,4,573409,-0.0453758008283859,0.0752559705214382,0.546927238710122
2067,4,574801,-0.0560136043918724,0.0754332928825276,0.458243082614984
2068,4,575378,-0.0453017086562292,0.0748584930185584,0.545458480912385
2069,4,575468,-0.0219983404403885,0.0750849105969685,0.769709960694315
2073,4,576758,-0.0455612410608244,0.0760338002455644,0.549408218306376
2074,4,577415,-0.0408789135214352,0.0748821936182615,0.585472852789893
2075,4,577658,-0.0496964850416609,0.0760017955358527,0.513611198383491
2076,4,577740,-0.0497174973015302,0.0749638618686849,0.507622821047935
2077,4,578506,-0.0678394308639104,0.0754130257409057,0.368961409822153
2078,4,578512,-0.0463734685446859,0.0750534651654507,0.537057824823193
2079,4,579070,-0.0650540391872124,0.0750950485977402,0.386919932198135
2080,4,579494,-0.104150933503426,0.0761587001400662,0.172322603539772
2081,4,579699,-0.0546426076574474,0.0755376539666779,0.469924049911877
2082,4,579809,-0.10497069792967,0.0754160104238367,0.164832428944299
2083,4,579869,-0.0730676415310545,0.0747538899292636,0.329019419320872
2084,4,580657,-0.120094514238432,0.0749504064841189,0.109979339327199
2085,4,582525,-0.10686408358734,0.0759648597933064,0.160379284364818
2086,4,584486,-0.116013725855033,0.0747488526539807,0.121547056409917
2087,4,584912,-0.108842731364981,0.074929212139108,0.147221068372514
2088,4,588662,-0.105529559095511,0.0761027247570527,0.166416704222493
2090,4,590025,-0.0917501471222445,0.0754399671690159,0.224721068852564
2091,4,590826,-0.081517178557266,0.075345682990551,0.280031450141423
2092,4,590885,-0.0398534731270636,0.0765808473093463,0.603103766508369
2093,4,590984,-0.0727211821323267,0.0754599583702735,0.335853266699311
2094,4,591356,-0.117250922905218,0.0763335105616078,0.125425663191476
2095,4,591435,-0.0761120208212944,0.0757065046194511,0.315413895512116
2097,4,591983,-0.0668202078512962,0.0758170347124418,0.378736201786363
2100,4,592839,-0.0816140442277925,0.0770403952284859,0.290157049745991
2108,4,593676,-0.0887411181888451,0.0757717152367309,0.242322732942021
2109,4,594369,-0.0664084860633496,0.0752548363378646,0.37813505939534
2110,4,597710,-0.063738792603163,0.0756449611103607,0.400020146351254
2111,4,598800,-0.0756553805433646,0.0755342060313335,0.317220856711194
2112,4,600513,-0.0661785576303547,0.0754069504639395,0.380747530344708
2113,4,604043,-0.0566527741049356,0.0752145743553054,0.451822546037011
2114,4,605641,-0.043994134479192,0.0762663115743497,0.564409231061891
2115,4,605918,-0.0818512030065024,0.0759507031090002,0.281908667799131
2117,4,608349,-0.041997303135104,0.0756084274828012,0.578933293742337
2118,4,608355,-0.0591690691209283,0.0754126003304531,0.433211673428547
2119,4,609905,-0.0597009331488544,0.0755449805804469,0.429900655532414
2120,4,610797,-0.0654374634391135,0.0755042605459381,0.386710200512156
2121,4,611309,-0.105181139091062,0.0755705356424123,0.164851013736228
2122,4,613791,-0.0954562804932373,0.0755582798863031,0.207298468023202
2123,4,614738,-0.0841092648237978,0.0756690804966644,0.26709214246587
2124,4,618428,-0.0970334925506947,0.0759000368501235,0.201934940164686
2125,4,619541,-0.126620190321544,0.0755827909291273,0.094770424574314
2126,4,620206,-0.0949598630944311,0.0761927283919457,0.213476544865273
2127,4,620786,-0.1145009979868,0.0770258570337017,0.138032435680099
2128,4,621613,-0.117412793452775,0.0768486734483502,0.127446766755933
2132,4,622259,-0.0949815650095354,0.0764874569194886,0.215137495313173
2133,4,622563,-0.0642055555894278,0.0751788509168131,0.393663412839939
2134,4,623642,-0.0519540507222541,0.0755472660029722,0.492091695714151
2135,4,624555,-0.0771271149595104,0.0753774730708344,0.306908431750216
2138,4,629973,-0.0253236013855437,0.0755852351041954,0.737798660628608
2140,4,631409,-0.101040682361125,0.0757483510304601,0.183096777002127
2141,4,636237,-0.134529832706065,0.0756062337502926,0.0760429810716828
2142,4,636347,-0.0548024041413692,0.0758627288634785,0.470533610454173
2143,4,636391,-0.0811437956974165,0.0761768080482073,0.287511936575021
2144,4,636810,-0.070789445789232,0.0758878965301013,0.351552546398856
2145,4,636879,-0.0799727016722027,0.0759008466692964,0.292765207613904
2147,4,638340,-0.0420868146381845,0.0765717929416678,0.582914821869305
2148,4,639037,-0.036601227785132,0.0765439030880507,0.632823070320922
2149,4,641585,-0.0899932359837954,0.0758136290140617,0.236013029964558
2150,4,641978,-0.0398775075659014,0.0757168043549255,0.598755948794371
2151,4,642192,-0.015755828795042,0.0758242164409135,0.835509527600772
2152,4,643795,-0.074113831957192,0.0757115094632975,0.328300854666088
2153,4,644586,-0.0707112148323478,0.0754164174908839,0.349085728809276
2154,4,645245,-0.0312299088802839,0.0753194572900366,0.678662675426328
2157,4,657631,0.0584248227320149,0.0754027943261129,0.438955089935887
2158,4,660338,0.0754228688994582,0.0758125750266512,0.320486004253988
2159,4,663656,0.0766006610253702,0.0753187272495835,0.309840393513621
2160,4,664068,0.102273864023772,0.0770590426589508,0.185295565714928
2161,4,664414,0.0856896166784019,0.0759109246252759,0.259741175612595
2162,4,664456,0.0891216293292416,0.0759838048387003,0.241625582504245
2163,4,665001,0.0857460207757693,0.0761320055926101,0.260811745248308
2166,4,667986,0.0712995724892791,0.0759647863292238,0.348584503295028
2167,4,667994,0.0635060260037991,0.0761099086843514,0.404620523863394
2168,4,668101,0.0457552334776351,0.0754390307681828,0.544559776178538
2169,4,668118,0.0726704739962717,0.0758662555881763,0.338780802922538
2177,4,671424,0.0576435323052211,0.0756320503959778,0.446474961321902
2179,4,672752,0.0942709026726339,0.0768445155909416,0.220724907572391
2180,4,672865,0.0729364315468918,0.0758397254016221,0.336849558949133
2181,4,673119,0.0900497103633475,0.0774048304856193,0.245469105447225
2182,4,674432,0.113767373105764,0.0764148019123344,0.137429361165589
2183,4,675810,0.0725995892583489,0.0759798167620547,0.339972975706128
2184,4,675982,0.0909244290623883,0.0763275552861124,0.234359762891213
2185,4,677658,0.0905622538890486,0.076425010915922,0.236821755541578
2187,4,679438,0.106407246133911,0.0752921376102571,0.158460925924337
2188,4,679624,0.0828845669597893,0.0756490890184815,0.273980985065052
2189,4,680423,0.0899762609502852,0.0757105439663774,0.235465142120739
2190,4,680477,0.0904158666193214,0.0756160993660289,0.232607493621847
2191,4,680490,-0.00491999096209217,0.0772506249160468,0.949254160727998
2192,4,681327,0.0737280469183188,0.0761589454799852,0.333666591026465
2193,4,681488,0.0120895830784808,0.0760438553829787,0.873774191875896
2195,4,682178,-0.0318551219177967,0.0765065592299344,0.677391499994687
2196,4,687169,-0.0228071695798988,0.0765458644834025,0.765913330007497
2197,4,687895,0.00163123760466721,0.0761588798854325,0.982923617870805
2200,4,689337,0.0102267749341358,0.0759794211578376,0.893005426178484
2201,4,692323,-0.0286850850498573,0.0760047728179072,0.706094530655608
2203,4,694335,0.00651282214379401,0.07582683999219,0.931601981133789
2204,4,694920,-0.00553612893660327,0.0756645399670824,0.941714860370553
2205,4,695803,-0.0145993183612448,0.0756374711090248,0.847056652053934
2206,4,696549,-0.0161423669808376,0.0757161201000702,0.831297231756763
2207,4,696696,0.00647345875452487,0.075997183216631,0.932166384547302
2208,4,697690,0.0155705829875609,0.0755256283590424,0.836782513967128
2209,4,698189,0.038741049500169,0.0762955537032123,0.611927575371354
2210,4,698339,0.00620665030810374,0.075745826237246,0.934740474837432
2211,4,700036,0.0375780036423907,0.0760974092373773,0.621744307778603
2212,4,700250,-0.016270464623184,0.0762755662706239,0.831207052057061
2213,4,700621,0.00137247322902767,0.0764125800149051,0.98567983277858
2214,4,700855,-0.0043746073594545,0.0772662190394798,0.954882058586187
2215,4,703521,-0.0204356367395743,0.0773936621827309,0.791897065266611
2216,4,705139,0.0261843701085422,0.0760652446793884,0.730874034864551
2217,4,706032,-0.0430147502069012,0.0756663080484172,0.570070831709207
2218,4,707926,-0.047136937774183,0.0759977875530947,0.535499377424539
2219,4,708514,-0.0659399305822908,0.0769415829126764,0.392019174735782
2220,4,709553,-0.00953710419362164,0.0759023812455142,0.90008082476861
2221,4,710109,-0.00953710419362164,0.0759023812455142,0.90008082476861
2222,4,710130,0.0178944392626208,0.0761845487880226,0.81443589648044
2223,4,710388,-0.0213317758817424,0.0758863998218259,0.778797293457024
2224,4,711314,-0.0276859544821586,0.0764666218047228,0.7175194496718
2225,4,712914,0.00229078170455566,0.0759812730481044,0.975965026281556
2226,4,712924,0.0090280579788824,0.0759025576032431,0.905388380081329
2227,4,713335,0.00554796154232096,0.0759807970795395,0.941833194183223
2228,4,713520,-0.00185772253294725,0.0758403947014311,0.980471485859259
2229,4,713555,0.0331172049522753,0.0767739041278778,0.666469812730505
2230,4,719215,0.0325755101044886,0.0765572330793504,0.670727632803283
2232,4,721638,0.0469393254356237,0.0757217834554054,0.535728843511952
2233,4,722056,0.0311556812642734,0.0754522806744865,0.679916642772291
2234,4,724885,0.0372085572376457,0.0757889417294154,0.62376710105135
2235,4,727323,0.0166076457386246,0.0769379150256057,0.829223299553964
2236,4,730263,0.00964454508459511,0.0768006674745141,0.900136736743818
2237,4,732758,0.162616338679902,0.102780754411273,0.114506921529525
2238,4,732994,-0.000941289344941115,0.0753210163862095,0.990036128396595
2239,4,736459,0.0204522259189184,0.0750879282546523,0.785491394036959
2240,4,736615,0.0589423509903776,0.0754239554311523,0.435043745259066
2241,4,736769,0.0713259284821695,0.0758133776252834,0.347445963141025
2242,4,736908,0.054865570989188,0.075681100050053,0.468958453647394
2243,4,738776,0.0448740117944942,0.0752227507165244,0.551191298315899
2244,4,741699,0.0480348484088362,0.0754778367095545,0.524921675634157
2245,4,741737,0.0748638783576871,0.0752731646752584,0.320630270223245
2247,4,746943,0.0675168079516396,0.0752520425231012,0.37021890508112
2254,4,749708,0.0702154003651329,0.0748393938370932,0.348775699157338
2256,4,755257,0.0353824760140179,0.0750046537685683,0.637405915808277
2257,4,756788,-0.00187168981635816,0.0752731336134618,0.980176447217457
2258,4,756811,0.019045216861369,0.0753142116948793,0.800510610497166
2263,4,760553,0.019045216861369,0.0753142116948793,0.800510610497166
2264,4,760734,0.000700459557259121,0.0764714131801779,0.992696847875189
2265,4,762727,0.0253309099437025,0.0755997570044429,0.737774302997878
2266,4,764905,-0.011591539454316,0.075385628887915,0.877884274741344
2267,4,765852,-0.00466935934086021,0.0757248436253963,0.950866751697846
2268,4,767117,-0.00339981214295104,0.0755353903046851,0.964125166072968
2269,4,769065,-0.0136182426573338,0.0751903840821201,0.856379833055028
2270,4,769779,0.00657625339302957,0.0749624902119679,0.93014320212573
2271,4,769848,0.112730654746706,0.0750690666853003,0.134070503107566
2272,4,769943,0.121577127544713,0.0756554284248003,0.108951762980911
2273,4,778367,0.0225196064327598,0.0764670401677606,0.7685483402972
2274,4,778573,0.0818240474199932,0.0754680665210108,0.279006861812979
2275,4,781689,0.131881467422833,0.0754946857770051,0.0815248402593836
2276,4,782125,0.129332873311678,0.0746406576485279,0.0840152099194474
2277,4,782960,0.138606075841416,0.0749084171130175,0.065099896249186
2278,4,783543,0.118027648246743,0.0746901549766198,0.114949719273375
2279,4,784282,0.129421700138902,0.0751724134247328,0.0860063081422267
2280,4,789241,0.0811043713901039,0.0748862377518231,0.279532372411425
2281,4,794376,0.10523865143094,0.0751737626883617,0.162409947899015
2282,4,794951,0.0808062284423949,0.0753768149362844,0.284438785252583
2283,4,795775,0.0977955485627559,0.075635307746458,0.196860768182404
2284,4,795937,0.102263976538742,0.0761684446974585,0.180263305142296
2285,4,797067,0.0939595697598253,0.0758634514040701,0.216340583197919
2286,4,797405,0.125276358016684,0.0763460647972094,0.101708562825587
2289,4,802519,0.0985179646353268,0.0746711002476832,0.187904335429063
2292,4,808113,0.117634399727747,0.0747992657274682,0.116691580776982
2295,4,811690,0.102112057491884,0.0749721463959867,0.174066406653269
2296,4,812053,0.0823052506237384,0.074843475898017,0.272212949953394
2297,4,814423,0.0843418494653261,0.0749383620187649,0.261149062206339
2299,4,816707,0.102838813367099,0.0746475275427075,0.169181466860743
2300,4,817314,0.094778293802296,0.0765502025614165,0.216494567021212
2301,4,817489,0.075613269875,0.0755963174185251,0.317887133577929
2302,4,817645,0.0699599492948723,0.0751786521264709,0.352705452965376
2303,4,817729,0.0601997456114107,0.0749924299613507,0.422662675455398
2305,4,820654,0.0790863396449586,0.0752609315783688,0.294056156503129
2306,4,821138,0.119072811614821,0.0752184355170363,0.114310799817236
2307,4,825050,0.0592103590785792,0.0749922901547502,0.430319100384869
2308,4,825273,0.0368788694764985,0.0750328086933414,0.623376015265367
2309,4,826151,-0.0524368013946049,0.0751313416468457,0.485677243217411
2310,4,826324,-0.0286931611290122,0.0751593160179806,0.70286573204813
2313,4,831973,0.0575937214060875,0.0764639231489438,0.451823185008371
2314,4,832289,0.03156345637942,0.074836128462016,0.673451366278235
2315,4,834790,0.0459676230228318,0.0749316370046486,0.539966763666539
2316,4,835165,0.0316336150831059,0.0750632995730244,0.673700639649092
2317,4,835337,0.0532609020591801,0.0751154083567857,0.478758812447
2318,4,838720,0.00183692230162842,0.0758104769631498,0.980682477345073
2319,4,839960,0.03207068151315,0.0767086318021508,0.676139630303591
2320,4,842152,0.0107042843851131,0.0765967668959582,0.888938392916601
2321,4,842326,0.0345956475766694,0.0754697244581662,0.646944070794865
2322,4,842566,0.0576285249543475,0.0756533692755507,0.446721231079223
2323,4,843045,0.0071595138310797,0.0751679147522565,0.924172731797618
2324,4,843203,0.051914806918767,0.0761131215924917,0.495639237965891
2325,4,843659,0.023659986916487,0.0760620370974298,0.755937318807226
2326,4,843707,0.0160632623077815,0.0749478132974569,0.830416623952268
2327,4,843818,0.0396522068576375,0.0757909271965544,0.601178072013829
2328,4,843920,0.0553060828522708,0.075014963470402,0.461449541833686
2329,4,843927,0.0854536019961963,0.0755714851756076,0.258921617209288
2330,4,844384,0.0570016837577595,0.0756401164618524,0.451597402296353
2331,4,844958,0.160332681878454,0.0750520139052557,0.0333433161544027
2332,4,845665,0.179824793704806,0.0745522578325031,0.0163720494926987
2333,4,845722,0.186684842395579,0.0742923535649731,0.0124213488494977
2335,4,846867,0.136866604241071,0.0747184268780371,0.0678289141448074
2336,4,847743,0.144792959880778,0.0745744271527313,0.0529821535159494
2337,4,847796,0.179076362870818,0.0752126851618059,0.0177986871428728
2338,4,847822,0.182908133069272,0.0744603265851004,0.0145125439354175
2339,4,848136,0.174811353421813,0.0749336305572739,0.0202156108836032
2340,4,849577,0.13740942746065,0.0751807135322255,0.0684352922995865
2341,4,850450,0.0935674434851316,0.0758697594298183,0.218297870664393
2342,4,851053,0.12398258000779,0.0747678365344284,0.0981584993348192
2343,4,851208,0.11050038171771,0.0752579026816435,0.142916117572848
2344,4,851282,0.096592842608503,0.0748893263848131,0.197961734995198
2345,4,851750,0.0872305342238135,0.0751346682883726,0.246430809599914
2346,4,852621,0.122860791835676,0.0747873545124809,0.101314392751917
2347,4,855191,0.129453390024473,0.0747915752351394,0.0843514218080229
2348,4,855322,0.145277516653237,0.0746829607964431,0.0525377327491728
2349,4,855709,0.153863393571604,0.0756968254118696,0.0428382947671138
2350,4,856696,0.153527413670753,0.0746773751548338,0.0405294604302538
2351,4,857609,0.167188610651178,0.0747555987573402,0.0259451768045429
2352,4,857970,-0.121595881670356,0.120817524888333,0.31489217880859
2353,4,858371,0.180761854217369,0.074937434366572,0.0163673417793334
2354,4,861346,0.148018081780249,0.0744345264320962,0.0475207413897536
2355,4,861441,0.118786852355429,0.0752197163493324,0.115186195710821
2356,4,861470,0.122259425858803,0.0755736605326834,0.106609264182724
2357,4,861549,0.129883082250878,0.0750031248793224,0.0842002100971582
2358,4,861716,0.0575503350009545,0.0758815101222452,0.448703439325997
2361,4,863847,0.0548975206314359,0.0752284269069084,0.466030413845035
2362,4,863856,0.0600009311252717,0.0762958661334336,0.43214649913598
2363,4,864546,0.0903703105021814,0.0752285426924828,0.230449176715231
2366,4,865297,0.0586686930960652,0.0761848303684694,0.441765307316712
2367,4,866929,0.0413672852980236,0.0759384024672676,0.586270884970892
2368,4,867989,0.0552638320489149,0.0751113094052388,0.462365886656274
2369,4,870200,0.0347254464505166,0.075152106074032,0.644316602524377
2370,4,870855,0.0356780108759897,0.07611483670939,0.639545367284848
2371,4,871120,-0.0687376223937921,0.0755050375157335,0.363247904308601
2372,4,871373,-0.033708631112817,0.0754762868753955,0.655428939186207
2384,4,884500,-0.0262031930632595,0.0753230893714651,0.728139678661285
2385,4,884706,-0.0429703549325332,0.0749685816458662,0.56688900013444
2388,4,888476,-0.0142502598566986,0.0753531510311267,0.850112942359698
2389,4,889739,-0.00485084914845935,0.0755224929377034,0.948823031156294
2390,4,889957,-0.0125709937164622,0.0759673682116887,0.86866181302467
2391,4,891344,-0.00933081805106795,0.0752208367228991,0.901349728485737
2392,4,891466,-0.0161997999990413,0.075217534393614,0.829601170209798
2393,4,892444,-0.0426359813402075,0.0757765684428897,0.574027732174699
2395,4,894785,-0.0629677866961947,0.0748222932748492,0.400601503685824
2396,4,896181,-0.124418663977699,0.0748927472614412,0.0975427937987002
2397,4,896785,-0.129826783453999,0.0753227468400678,0.0856544824359472
2398,4,903873,-0.123877139940012,0.0759289434714244,0.103679218351502
2400,4,906490,-0.0825591662394313,0.0751801603755777,0.272887033496759
2401,4,908655,-0.0855505391320164,0.0750147558122202,0.254872252997982
2402,4,909027,-0.0787161671052957,0.0754429152588744,0.297483038003881
2403,4,909524,-0.0716756169060557,0.0752393469633019,0.341426996441495
2404,4,910018,-0.060364877196663,0.0751753201910869,0.422522011451318
2406,4,911766,-0.067979999800633,0.0755834149219334,0.369050804250222
2408,4,912509,-0.0461868021822586,0.0753168608005726,0.540117038919989
2409,4,912557,-0.0230304412835337,0.0749473846638663,0.758805277615615
2410,4,913736,-0.0770987121593385,0.0755896329023581,0.308443997835443
2413,4,914902,-0.0138909535412472,0.0765293055796567,0.856070239134839
2414,4,914952,-0.0415422398169482,0.0767451710892338,0.588641558980961
2415,4,915199,-0.0102606794578421,0.0763831823814478,0.893216876843256
2419,4,916142,-0.0173242789091352,0.0758085941497644,0.819369220713977
2420,4,916254,-0.00766116655786001,0.075272095079598,0.91898937648194
2421,4,916444,-0.05584757478996,0.0753487553759348,0.459072383677344
2422,4,917149,-0.0169296760640692,0.075702865782532,0.823172072781609
2423,4,917833,-0.00998587731202082,0.0754903130089725,0.894837996493891
2424,4,918606,-0.00919960869505342,0.0753865632842408,0.902942741472169
2425,4,923675,0.0231392205763469,0.0753720919577791,0.759024510435293
2426,4,924091,-0.0667755338590302,0.075122955059443,0.37467115639973
2427,4,924619,-0.0603272527064454,0.0754311073841707,0.424384099571975
2429,4,926384,-0.0651987281375224,0.075374410346582,0.387627229401226
2430,4,926385,-0.0566490796556588,0.0752247481164382,0.451913147214889
2431,4,926405,-0.066485033937885,0.0747877662287374,0.374617735283719
2432,4,926695,-0.0475082769364654,0.0753397315887788,0.528718434440335
2433,4,926907,-0.0542066337688565,0.0749160340626019,0.469811919334905
2434,4,927194,-0.0397531026474142,0.0749334415034932,0.59609044516041
2435,4,927218,-0.0304383828417807,0.0755944200752954,0.687446633170839
2436,4,927223,-0.0426763478846033,0.0754748899495913,0.57213529579504
2437,4,927509,-0.0559017011465868,0.075181514388928,0.457639450921987
2438,4,927559,-0.0152104437329585,0.0759832026032216,0.841453783395293
2439,4,927577,0.0057836769812849,0.0754325724238844,0.938926748774726
2440,4,928575,0.00553684939975307,0.0761194116345987,0.942055014798969
2441,4,929694,0.0220546350563549,0.0759379174516484,0.77165798316383
2442,4,930648,0.0305968245254848,0.0757113887342188,0.686365919712936
2443,4,930822,0.0254576175655726,0.075714344612073,0.736895380310763
2444,4,930823,0.006252874595292,0.0767465193408423,0.935110878566528
2445,4,930964,-0.00617522845339535,0.0753370793793048,0.934718629705495
2446,4,932727,-0.00218569801863933,0.0760329414405429,0.97708283596481
2447,4,934187,-0.000130596734027599,0.0753377960113439,0.998617861148239
2448,4,934911,-0.0128357201986101,0.0758532725459095,0.865722292995806
2449,4,936493,0.0238783553137724,0.0759363549359088,0.753363369449474
2450,4,936521,0.0128978834429296,0.0753994346851399,0.864274011979065
2451,4,936663,0.07747183373043,0.0755010805072913,0.305545971459538
2452,4,937563,0.0724146330485831,0.0753304570732267,0.337062916245238
2455,4,938323,0.0992430991425054,0.075029617398591,0.186785103873554
2456,4,938510,0.124433304780528,0.0756662883502979,0.100962911092205
2457,4,938617,0.0924312642656354,0.0751242374782903,0.219374579515027
2458,4,941039,0.0824379137101942,0.0753814716508573,0.274871870968914
2459,4,941936,0.104943334749626,0.0754945901017501,0.165381236721493
2460,4,942067,0.111464347582431,0.0748260285445631,0.137210054575831
2461,4,942069,0.114113308251257,0.0746034569864664,0.127011821288917
2462,4,942533,0.127432501428228,0.0749646044661266,0.0900301764626861
2463,4,944445,0.0955064794246713,0.0747848454752124,0.202412201878093
2464,4,947317,0.116924262906618,0.0750131057085577,0.119959239935672
2465,4,948413,0.051748336953092,0.075346231352782,0.492655130574578
2466,4,949523,0.074801376487928,0.0750776746386378,0.319777228387276
2467,4,950108,0.0776021743498261,0.0750612770034419,0.301913587648961
2468,4,953287,0.0175142807589442,0.0755915038650786,0.816908063724485
2469,4,956734,0.0195625835155427,0.0759116423974908,0.79678705130419
2471,4,959283,-0.00728940629219415,0.0751643103773718,0.922797615538368
2472,4,960412,0.067922375334269,0.0759865122756395,0.371998272958281
2473,4,960833,0.01436472172687,0.075374676300418,0.848966127604196
