SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2307,4,825050,0.0453075943290006,0.145293598306738,0.755350204148477
2308,4,825273,0.0620560690297807,0.145276067269821,0.669523498694567
2309,4,826151,0.097348228716632,0.145462746695652,0.503785371112641
2310,4,826324,0.111372188278655,0.145418098369281,0.444262064380535
2313,4,831973,0.111410607071578,0.148034751280636,0.452193296127977
2314,4,832289,0.168081192171453,0.144643249912392,0.246004420349234
2315,4,834790,0.139036521606708,0.144956581188104,0.338134744102272
2316,4,835165,0.131897542972733,0.14518987412957,0.364261024877806
2317,4,835337,0.11683528220124,0.145394425722708,0.422183407635653
2318,4,838720,0.106833276171503,0.146659415435228,0.466824354245942
2319,4,839960,0.0337894406193038,0.148534190742029,0.820177594365814
2320,4,842152,0.101414110910379,0.148197578283876,0.494224073273989
2321,4,842326,0.0582305849885083,0.146120399461976,0.690494492738876
2322,4,842566,0.118539984654889,0.146449807057694,0.418816565303967
2323,4,843045,0.0536067883314326,0.145499375244341,0.712771156919246
2324,4,843203,0.0455642490922454,0.14743252809738,0.757464650640041
2325,4,843659,0.0636709649194997,0.147237689587964,0.665688180321304
2326,4,843707,0.10143236915309,0.145008338032939,0.484704429882031
2327,4,843818,0.178189994845068,0.146481802899486,0.224620563301823
2328,4,843920,0.161113821770918,0.145087942763627,0.267558275049969
2329,4,843927,0.110479918393121,0.146453526180781,0.451130950642203
2330,4,844384,0.136938814666075,0.146376063373713,0.350156122811215
2331,4,844958,0.0999379810925517,0.146140561790884,0.494519587325066
2332,4,845665,0.098137517731201,0.145424360045292,0.500222039236538
2333,4,845722,0.146325461412238,0.144901939303576,0.313271277929265
2335,4,846867,0.0719957415341135,0.145290611457794,0.620534946896429
2336,4,847743,0.0696601674762616,0.145097988744254,0.631460385980865
2337,4,847796,-0.0401539262904557,0.146761132427049,0.78455162546901
2338,4,847822,0.00224360253007408,0.145382404987081,0.987695916408786
2339,4,848136,0.0142298999241928,0.146183978392038,0.922509726786874
2340,4,849577,-0.0733512374795727,0.146185209059499,0.616142674736246
2341,4,850450,0.0307342706281579,0.147191256719101,0.834720901688119
2342,4,851053,0.0285080403711583,0.145305686930531,0.844571561904164
2343,4,851208,-0.00893995564768624,0.146143158308585,0.951256377271807
2344,4,851282,0.0144408331960754,0.145325337614676,0.920901702679801
2345,4,851750,-0.0230333008129941,0.145733406041591,0.874507036749386
2346,4,852621,-0.0373635681610351,0.145327529450655,0.797252111245685
2347,4,855191,-0.0356214712127313,0.145397658773272,0.806603875355292
2348,4,855322,0.026165985097314,0.145352823104708,0.857242483977066
2349,4,855709,-0.0183299057884765,0.147401347983377,0.901105996496625
2350,4,856696,-0.0552030535370849,0.145409068671518,0.704441182364961
2351,4,857609,-0.0582894624289431,0.145715950521956,0.68938288957087
2352,4,857970,-0.0495932385843432,0.234223840037445,0.832436461624107
2353,4,858371,0.236887540402106,0.145725645088678,0.104933124602301
2354,4,861346,0.255380513891405,0.144271646596783,0.0775675156587243
2355,4,861441,0.237442950678321,0.145591796588578,0.103807190316905
2356,4,861470,0.2277086319098,0.146351399267027,0.120627139827869
2357,4,861549,0.186572737001999,0.145483404293336,0.200532245302646
2358,4,861716,0.173815767530224,0.146735299157665,0.236991079765258
2361,4,863847,0.136103817311403,0.145572313639065,0.350449717628493
2362,4,863856,0.125089834352385,0.147688542426384,0.397577882610327
2363,4,864546,0.165678480404227,0.145673589875705,0.256173089566233
2366,4,865297,0.143741558681119,0.147419686006911,0.330203174867967
2367,4,866929,0.124404942262136,0.14692980674018,0.397737983705983
2368,4,867989,0.121026172127873,0.145384714086528,0.405715223812151
2369,4,870200,0.0921782303263538,0.145456148535795,0.526675042310039
2370,4,870855,0.0725725501520146,0.147353958700992,0.622668619350655
2371,4,871120,0.131650210239231,0.14618180758794,0.368419121530024
2372,4,871373,0.0661820176260814,0.146121313216158,0.650880894218252
2384,4,884500,0.0507387164337321,0.145825887637898,0.7280923373712
2385,4,884706,0.0442699362476219,0.145187973577198,0.760610874142098
2388,4,888476,0.111464988895008,0.145770809781008,0.444985378198588
2389,4,889739,0.0609035565586986,0.146176859887662,0.677192825737076
2390,4,889957,0.0289343322656966,0.147070865503764,0.844146300070507
2391,4,891344,0.0597069375536375,0.145596431901756,0.681992236723229
2392,4,891466,0.0715788874022934,0.145581268135751,0.623253644591419
2393,4,892444,0.0737810526913366,0.146717059273469,0.615362349574375
2395,4,894785,0.0364371092131898,0.14498862439164,0.801720578304076
2396,4,896181,0.112446548168438,0.14543535973017,0.439938010929117
2397,4,896785,0.18526817468473,0.146105192584612,0.205617053738656
2398,4,903873,0.27046902734865,0.146848087150317,0.0663389002872667
2400,4,906490,0.212540524898113,0.145358064524393,0.144579929360419
2401,4,908655,0.186960700206517,0.145155577771099,0.198588870957773
2402,4,909027,0.213000002395455,0.145842967823738,0.145049025402827
2403,4,909524,0.2298414218569,0.145336955692368,0.114673410857814
2404,4,910018,0.275617221339008,0.144932158419578,0.0580245276401234
2406,4,911766,0.232124655253054,0.145975561876927,0.112693652745204
2408,4,912509,0.237189018063092,0.145344256227039,0.103589776566805
2409,4,912557,0.140962048991123,0.144923860951439,0.331386938036578
2410,4,913736,0.18044745812716,0.146242376956157,0.218063620863887
2413,4,914902,0.116837546811137,0.148037495557423,0.430499808869387
2414,4,914952,0.145351817509692,0.148439243549292,0.328151401157846
2415,4,915199,0.163008596243733,0.147627294890365,0.270262783984666
2419,4,916142,0.136064547894171,0.14659792348955,0.353965072188071
2420,4,916254,0.143450198079785,0.145529162743145,0.324948392877144
2421,4,916444,0.179751793869808,0.145675226452621,0.218053045676934
2422,4,917149,0.217871032442095,0.146112090711224,0.136822368356326
2423,4,917833,0.215390451979729,0.14570295723078,0.14022329648498
2424,4,918606,0.20292490229953,0.145551684032325,0.164140864254863
2425,4,923675,0.125127158680638,0.14578820752407,0.391320044511449
2426,4,924091,-0.115552537616327,0.145471158586713,0.427535296389251
2427,4,924619,-0.103140359846204,0.146064142893198,0.480572699548714
2429,4,926384,-0.0812031354797027,0.146015873973,0.57847746626143
2430,4,926385,-0.0923507181297838,0.145669539123296,0.526508299252916
2431,4,926405,-0.110616165799854,0.144831877872388,0.445523034666359
2432,4,926695,-0.168835321047219,0.14566332162455,0.247207378793655
2433,4,926907,-0.166317487642532,0.144875159008917,0.2517436542447
2434,4,927194,-0.0716064236007969,0.145079305154615,0.621918624413339
2435,4,927218,-0.0719388403056665,0.146334715316029,0.623304323899138
2436,4,927223,-0.0797787981317344,0.146124258684093,0.585434541859178
2437,4,927509,-0.135555410190439,0.145486957465935,0.352109864299951
2438,4,927559,-0.106798767673296,0.147002368387947,0.46800732297605
2439,4,927577,-0.155874210224757,0.145803228105795,0.285767530546406
2440,4,928575,-0.195427407507473,0.147001146615986,0.184565377340065
2441,4,929694,-0.141061399179757,0.146841957872861,0.337393681174071
2442,4,930648,-0.142572397303768,0.146415037657194,0.330844913143156
2443,4,930822,-0.162025441457405,0.146352985725876,0.269010280471143
2444,4,930823,-0.0848687162035192,0.14851438298164,0.568057518784011
2445,4,930964,-0.169928193579589,0.145573680825407,0.243877024634901
2446,4,932727,-0.14674577431483,0.146992986961714,0.31880891582819
2447,4,934187,-0.235939064261954,0.145312764478985,0.10534019767818
2448,4,934911,-0.173383244210154,0.146568061423957,0.237623564325136
2449,4,936493,-0.201734147011109,0.146641200757667,0.169787108135959
2450,4,936521,-0.199662166960386,0.145592430966271,0.171128441339859
2451,4,936663,-0.129418114772629,0.146226165059364,0.376729736424419
2452,4,937563,-0.117298261155206,0.14589741050872,0.421950945003828
2455,4,938323,-0.152956060002162,0.145389512801427,0.293499317973148
2456,4,938510,-0.121234941364557,0.146908760337143,0.409792846478825
2457,4,938617,-0.16395158025359,0.145490987603774,0.260556634355899
2458,4,941039,-0.128946523006342,0.146024746529338,0.377812547814095
2459,4,941936,-0.141610856604306,0.146363469674928,0.333942210933739
2460,4,942067,-0.0835464364288506,0.14525014483294,0.565529213917934
2461,4,942069,-0.105338741689388,0.144802040159447,0.467421973632092
2462,4,942533,-0.115829101222575,0.145594219658664,0.426821793995821
2463,4,944445,-0.1066927635651,0.145006785476214,0.462354582281401
2464,4,947317,-0.121712628951675,0.145580622468671,0.403692525990866
2465,4,948413,-0.000197170109456218,0.145968128286962,0.998923000767565
2466,4,949523,0.00129664279514333,0.145554979391575,0.992897356584573
2467,4,950108,-0.0171216207802312,0.14553601280339,0.906415658190074
2468,4,953287,0.0433522189620987,0.146338486066989,0.767216285095045
2469,4,956734,0.00284823760640661,0.146979084010082,0.984550091566447
2471,4,959283,0.00861070318053449,0.145519716573706,0.952848536837894
2472,4,960412,0.199290055010846,0.146894214405358,0.175746390199049
2473,4,960833,0.195519216905337,0.145561764000561,0.180068672922642
2474,4,961744,0.257536504794717,0.147636518270149,0.0819604816516926
2475,4,962979,0.205646497537024,0.146997639853283,0.162697530881888
2477,4,964930,0.22631160633061,0.145323572050185,0.120296628345164
2478,4,965160,0.240879528030675,0.144843718569384,0.0971938752205498
2479,4,969630,0.216846801484528,0.147175835205554,0.141538136903058
2481,4,973283,0.271216595743106,0.145077714386479,0.0623869378687081
2482,4,974042,0.138053319511369,0.145567113109645,0.343583500345827
2483,4,974632,0.186191093213968,0.146070124248598,0.203264742827982
2484,4,974689,0.231284182325809,0.14676132039313,0.115939849809765
2485,4,974731,0.214671008934271,0.144468519611865,0.138188518902173
2492,4,975090,0.220788873661272,0.144851472094421,0.128343332474962
2493,4,975108,0.230098437435945,0.145836321713275,0.115510567971816
2496,4,975252,0.231054676595161,0.14505537151202,0.112083855045649
2497,4,975354,0.329853236259156,0.144464475608644,0.0230074722236587
2498,4,975573,0.317064886737388,0.145486750971554,0.0299671055486568
2499,4,975702,0.287107296354256,0.145698284260491,0.0495552109256287
2504,4,976707,0.321876652492024,0.146817031465386,0.0290054487477928
2505,4,977037,0.284074373617069,0.145846408452352,0.0522356167720161
2506,4,977428,0.203068236666284,0.146098208787006,0.165421948350159
2507,4,979983,0.207000680002727,0.145213752223564,0.154899375890966
2508,4,980596,0.171448724136674,0.148161552325143,0.247983625683037
2509,4,980779,0.065291705177615,0.146078115357603,0.655174927584636
2510,4,980835,0.10806425583487,0.145324974541471,0.457610623846471
2511,4,996583,0.123895016529622,0.14653749730736,0.398413729533272
2512,4,997624,0.134367698164431,0.146457064758159,0.359530900563694
2513,4,998174,0.177838756982392,0.14518804569732,0.221435021369803
2514,4,1112991,0.192392042561025,0.145264867578779,0.186219634578337
2515,4,1118719,0.170181177734526,0.145651902841434,0.243429795598639
2516,4,1123519,0.162224122505871,0.145831429528733,0.266719535795917
2517,4,1123610,0.0811330323573303,0.145273527100177,0.576867564656148
2518,4,1123959,-0.0367721388093056,0.146150660994484,0.801493323931297
2519,4,1126543,-0.0646746598360189,0.146842809782537,0.659891917638424
2520,4,1127480,-0.0509707206193851,0.145103998596498,0.725595159885804
2521,4,1133634,0.0556432741435905,0.145329321530544,0.702041311722654
2522,4,1137173,0.128555407496409,0.145610286996997,0.377905664639489
2523,4,1138274,0.0904074983455633,0.145909728652536,0.53591262432756
2524,4,1138987,0.103119979295556,0.144829327842087,0.476928668182735
2525,4,1141284,0.164620062635839,0.146094170839539,0.260589111826719
2526,4,1144564,0.276938144051717,0.147536997565513,0.0613322434675364
2537,4,1156518,0.267052080223346,0.144824608815815,0.0660255423334115
2538,4,1156658,0.236749557746055,0.145183500581567,0.103847208198591
2539,4,1156839,0.31993707025901,0.145797447724375,0.0288581498998109
2540,4,1157271,0.285264404108308,0.144332962047118,0.0488838348812396
2542,4,1161556,0.30440800333877,0.144727036152744,0.0361446395260992
2543,4,1166231,0.239304185941389,0.145008219874485,0.0997750793753423
2544,4,1171385,0.210199728929904,0.144569344463008,0.146842661551912
2545,4,1171794,0.221033534725458,0.145645084113455,0.13000587406846
2546,4,1171863,0.209833733608326,0.144680666886033,0.147856340543942
2547,4,1172380,0.08698222809105,0.147331856773402,0.555311640969267
2548,4,1172576,0.111409335948642,0.148375221085685,0.453235860742503
2549,4,1172914,0.0992210551701462,0.144855260706707,0.493814333903012
2550,4,1173839,0.0544408789262919,0.145116425143033,0.707771899488742
2552,4,1175150,0.00396726950863703,0.145940091899566,0.978328152363474
2553,4,1175327,0.0369089052986473,0.14558785777279,0.80001679847114
2554,4,1175949,-0.0246921915228082,0.146319154488461,0.866085457245201
2556,4,1176852,-0.000592043031140466,0.146086810859064,0.996768727676322
2558,4,1181165,-0.0517921296282554,0.145599245593544,0.722264972929108
2559,4,1184872,-0.0294596691312191,0.145377443312999,0.839531103135162
2561,4,1189750,-0.160292131133558,0.147616356811616,0.278277605041624
2562,4,1191476,-0.0860417875834641,0.145310308417378,0.554146308420046
2563,4,1191692,-0.0289742688100769,0.145785959050355,0.842576432262901
2564,4,1191935,-0.0189234771455201,0.145107588916667,0.896316357765567
2565,4,1197131,-0.0305134061062929,0.146144241149953,0.834732871226573
2566,4,1197837,-0.0268671345096656,0.145520321859948,0.853626799742879
2567,4,1198548,-0.0221490162627912,0.145522572864212,0.879113542566914
2568,4,1213560,-0.000385028506481859,0.145940243218713,0.997896464713377
2570,4,1215342,-0.0206154476458939,0.146558008014043,0.888215552847493
2571,4,1218917,-0.0147074560109721,0.146141836434719,0.919894779574363
2572,4,1218963,0.0562547348750613,0.145310291219041,0.698889379641521
2573,4,1219676,0.0275383880327186,0.147649277464382,0.852150271210437
2574,4,1222379,-0.00800576054771023,0.146766622375048,0.956529778951918
2575,4,1222542,0.0164833442871066,0.146766981568557,0.9106417493065
2576,4,1224469,0.0288282821498919,0.145512348776369,0.843068575797278
2577,4,1225163,0.04421915516484,0.147843958006645,0.765044773694676
2578,4,1225198,0.130837366611639,0.147254371415071,0.374870107117321
2579,4,1225542,0.0391472157652303,0.147891520729988,0.791393345846214
2580,4,1226443,0.137416272248216,0.145129429715735,0.344361260793648
2581,4,1227990,0.0939461424547481,0.146282957802146,0.521145863403834
2582,4,1234689,0.0639534320491898,0.145278324071681,0.66005214202432
2583,4,1235338,0.119466279073278,0.14538836891809,0.411799721325362
2584,4,1235719,0.123121864605665,0.145170364194406,0.396945949070179
2586,4,1242195,0.10911092429301,0.145411427314134,0.453537737554
2587,4,1242241,0.0849437133933394,0.14568230778077,0.560215106204433
2588,4,1242383,0.0670652250220974,0.146095667519402,0.646480750198362
2589,4,1246177,0.129136527557736,0.144955075081166,0.373604224854238
2590,4,1248530,0.0877906057954025,0.145649751600977,0.547061039655658
2591,4,1248695,0.0890355191001153,0.145523972037144,0.541045962681444
2592,4,1257382,0.0862600606300129,0.146081135193828,0.555237223526321
2593,4,1257441,0.0659203503693162,0.146346263703933,0.652669044267471
2594,4,1259337,0.178275617632967,0.147474468425626,0.227526682005731
2595,4,1261236,0.251808048452235,0.144936650742644,0.0831947366432528
2596,4,1261386,0.206780530127897,0.145536310706602,0.156252547168121
2597,4,1261899,0.173121508725188,0.145226112868512,0.234029663405002
2599,4,1266919,0.164373290736085,0.146045692812836,0.261145146383226
2600,4,1267444,0.172608191775282,0.1462091084167,0.238573602923611
2601,4,1268273,0.158082964647755,0.146027866551419,0.279745616496871
2602,4,1268325,0.0730245232113114,0.146134262591706,0.617591721232091
2603,4,1272320,-0.00893363605305716,0.146882381581745,0.951535628617525
2604,4,1276141,0.0313354332863892,0.146070303559398,0.830263137510898
2606,4,1278618,0.0342339870141092,0.146526088329371,0.815401853255121
2607,4,1278772,0.043238612073727,0.146191180498826,0.767581487700975
2608,4,1278850,0.0117564181868226,0.145820573118105,0.935787866033214
2609,4,1279912,0.0286186512515328,0.145657781080191,0.844348569178232
2611,4,1285240,0.0235477981060133,0.145215414552366,0.871274445437562
2612,4,1287974,0.0364682932874425,0.145955222793465,0.80284137387471
2613,4,1291435,0.053195143189885,0.145299787673192,0.714505193854705
2614,4,1292515,0.0712670758039221,0.1455055624284,0.6245872040777
2615,4,1296513,0.076420378441578,0.145463582495005,0.59966454357625
2616,4,1311626,0.068977828892162,0.145492552694698,0.635722643718577
2617,4,1317259,0.174653322378873,0.14508495772028,0.229473369481176
2618,4,1318331,0.15207953977124,0.144965271913091,0.294860998984565
2619,4,1318792,0.189254665867753,0.147504656069978,0.200319103960621
2620,4,1321563,-0.000379250417633425,0.145496261258455,0.997921709613081
2621,4,1323799,0.0199204574986208,0.146939755464036,0.892239384496324
2622,4,1333470,0.0728946839448831,0.145269835308199,0.616129357077888
2623,4,1333527,0.0676601890218845,0.146412071728687,0.644278765724864
2624,4,1335357,0.0233072124766117,0.146352590180517,0.873559961074627
2625,4,1335426,0.1359879311899,0.146269167601568,0.353156499522148
2626,4,1335638,0.133422410257747,0.146691235984108,0.363682639869135
2628,4,1337514,0.126148026396743,0.145916115479822,0.387887029787904
2629,4,1338262,0.195178672313644,0.149321461762924,0.192028205100749
2630,4,1338321,0.17300444934711,0.145902666685945,0.236517605356515
2632,4,1342134,0.169040281666467,0.146268022713644,0.248590180286166
2633,4,1342485,0.158855073804748,0.145785953813807,0.276612421556371
2634,4,1345539,0.151207088272908,0.146648277059516,0.303206086675782
2635,4,1345654,0.211329293923062,0.146519592345273,0.150096546484812
2638,4,1352461,0.204970770340753,0.145780639174902,0.160597231795159
2640,4,1353994,0.19920426166662,0.145481282747214,0.171783043019159
2641,4,1354278,0.19920426166662,0.145481282747214,0.171783043019159
2642,4,1354322,0.144663919230456,0.146342055697148,0.323568876710967
2645,4,1357789,0.104820650338812,0.146671806063291,0.475290749786816
2646,4,1358780,0.165798659402083,0.146700937902814,0.259167162239119
2647,4,1359163,0.149883146412471,0.146652127213922,0.307465718349396
2648,4,1363156,0.150591692877774,0.146066693041522,0.303256520420982
2649,4,1365131,0.157690496585828,0.145789535428822,0.28015482456876
2650,4,1367398,0.153436040090844,0.145739499161016,0.293148081109132
2651,4,1372531,0.0510311424494825,0.146884099232825,0.728479441083694
2652,4,1375354,0.0578245565316939,0.146409923958177,0.693118540262805
2653,4,1379287,-0.0596734921673771,0.146143260761551,0.683284940762637
2654,4,1381192,-0.0376155517412439,0.148927588094909,0.800742796447005
2655,4,1381394,0.00327263501156072,0.150143057952097,0.982622379120883
2656,4,1383768,0.0151737412895914,0.149911323773934,0.919434784474218
2657,4,1385147,0.00611650012097675,0.149236646423616,0.967330831754597
2659,4,1389763,-0.00575796579746424,0.148306497604981,0.969052042948349
2660,4,1391816,0.0374809834562057,0.149820965932551,0.802600009318815
2661,4,1392181,0.0235715491044082,0.14908290482492,0.874460258498292
2662,4,1392182,-0.00470885560947154,0.14765393384333,0.974576869911748
2663,4,1392187,0.0175478358027735,0.149088973207288,0.90637196981863
2664,4,1411483,-0.036704512301988,0.148489377572964,0.804907890882092
2665,4,1411837,-0.0349155286316003,0.14777495958156,0.813356319837445
2666,4,1411853,-0.0837031464807682,0.148018436810176,0.572098847181422
2668,4,1418662,-0.0782638142097722,0.147764138639706,0.596685041927819
2669,4,1429971,-0.0192579681331819,0.149214854437131,0.897382089954072
2670,4,1432529,0.0493000907943359,0.149976230009689,0.742562739216827
2671,4,1432812,-0.0984313806533224,0.149549309465265,0.510847122166583
2672,4,1433591,-0.0999612996511812,0.14978379833141,0.504971485964849
2673,4,1434295,-0.136848763140366,0.149452393864487,0.360466179217426
2674,4,1435743,-0.101872216618685,0.150472275498007,0.498838885299262
2675,4,1436351,-0.0556331622027679,0.151538127238252,0.713747105925373
2676,4,1438464,-0.0747719810394036,0.151056140104521,0.620911852430639
2679,4,1443836,-0.0903012168379647,0.151363420143433,0.551166573252399
2680,4,1443911,-0.0907072609600643,0.151412098612258,0.549506880235047
2681,4,1444256,-0.105469980974679,0.154302325535244,0.494721583193826
2682,4,1444337,-0.144513189370429,0.151512656823242,0.340836163845144
2683,4,1444364,0.00351788922971386,0.152848988888817,0.98165094809807
2684,4,1444711,-0.00995844333543161,0.151904240650542,0.947767336431144
2685,4,1444817,-0.0447545761841912,0.152157064980068,0.768828336892482
2686,4,1445462,-0.0161769639610163,0.153487196552805,0.916121311559473
2694,4,1447568,-0.0492007050639574,0.15498414378679,0.751085022523516
2695,4,1447682,-0.00682029666203166,0.151026957438196,0.964005738508741
2696,4,1447719,-0.00793748389039295,0.151812973001816,0.958331480966663
2697,4,1447777,-0.0243330560914403,0.151899644283451,0.872821725557888
2698,4,1448144,0.106119202637556,0.151383718359551,0.483768068128642
2699,4,1448153,0.0650610549913944,0.150958083545222,0.666740477093356
2700,4,1448315,0.210695196119284,0.150113388032721,0.161324909641571
2702,4,1451946,0.139984551784786,0.149573432840951,0.349968696120779
2703,4,1452368,0.106398028056299,0.14995665076552,0.478466980259279
2704,4,1453498,0.171630413181915,0.149298023770064,0.251094078184214
2705,4,1455597,0.146462030027981,0.148263183241737,0.323901924851584
2709,4,1457873,0.136779408041848,0.148419335662956,0.357380204411986
2711,4,1459398,0.130839099695266,0.147998227299948,0.377266318928053
2714,4,1467660,0.152890687835927,0.150434258621174,0.310168850879178
2715,4,1469963,0.132679727755543,0.149753381716817,0.376227045682017
2716,4,1471998,0.160038642868043,0.149290674230637,0.28445525292559
2717,4,1472661,0.137469700332694,0.149354365564555,0.357978546592271
2718,4,1472720,0.120667037393548,0.149459314529362,0.420004446485331
2719,4,1474141,0.171952052662816,0.149392284007146,0.2505070580726
2720,4,1475645,0.177699845907147,0.148296473861167,0.231614144923127
2721,4,1483867,0.22642380249575,0.149761607371095,0.131455306454504
2723,4,1484621,0.180163393124681,0.147056376827403,0.221342531420406
2724,4,1484733,0.198566990659391,0.147557222850358,0.179264635130425
2725,4,1484992,0.227307315495142,0.147283343832028,0.123645848320882
2726,4,1486897,0.187126528797554,0.148599004865249,0.208764226852253
2727,4,1488575,0.179905668100297,0.148798984563563,0.227452157325011
2729,4,1491666,0.183970343272284,0.147169036933639,0.21210516976074
2730,4,1492451,0.0391271873086173,0.14939044074558,0.793541853383953
2731,4,1493150,0.194257288606613,0.147164048681646,0.187688659461746
2732,4,1493956,0.195821278547699,0.147136530987694,0.184087000765331
2733,4,1493975,0.229924566348182,0.147417262931405,0.119730268405548
2734,4,1494542,0.251653189140006,0.14760902776144,0.0890997799843826
2735,4,1494612,0.263466588192722,0.146968628730204,0.0738814384534452
2736,4,1494869,0.25857649127192,0.147144425652235,0.0797339972639859
2737,4,1494944,0.265474993951949,0.147683632388612,0.0730960874261971
2738,4,1494974,0.272660785865367,0.148826348734021,0.0677828646233106
2741,4,1512432,0.22139755218639,0.148037644434288,0.135664668733089
2742,4,1512726,0.267928636989789,0.146953024244155,0.0691147137442318
2744,4,1513733,0.358353310264706,0.145826185135529,0.0144749002021747
2748,4,1517320,0.339566548771366,0.145817132329017,0.0204381943129485
2751,4,1521315,0.359668855390013,0.146109184325563,0.0143076830277624
2752,4,1521582,0.344132524239433,0.146064747984096,0.0190176942199605
2753,4,1521747,0.355559812080565,0.148043511476015,0.0168342343448166
2759,4,1522862,0.351745072785686,0.146013368563084,0.0165081740160397
2768,5,8786,-0.104307458502237,0.146342868062525,0.476464665677445
2769,5,9566,-0.114904776604935,0.14687681348411,0.434550558927721
2770,5,11033,-0.104765302205152,0.145873215784098,0.473112591913852
2771,5,11244,-0.0962533403989677,0.146298644738299,0.51101599609608
2772,5,11370,-0.123959508843359,0.146063864478136,0.396642015039528
2773,5,13215,-0.0667364113724828,0.145778648068272,0.647382982343361
2774,5,13449,-0.0540535097027754,0.148465790054253,0.716015819269056
2776,5,13639,-0.0985399128604042,0.145347603488931,0.498240967245847
2777,5,13690,-0.0867946546416814,0.14623454942249,0.553206335917894
2778,5,14028,-0.0738012379077726,0.145578124645114,0.612504463058136
2780,5,18746,-0.196550340920207,0.148203269951168,0.185623823142998
2781,5,18800,-0.16283752508252,0.14693542446713,0.268519120225633
2790,5,19368,-0.226163066303968,0.147165068477896,0.125238464723719
2819,5,23574,-0.255292810766668,0.144473515637064,0.0780828588239731
2820,5,23653,-0.271636521650256,0.144182940104325,0.0603904897721888
2821,5,24002,-0.213462612245728,0.145076238531434,0.142078635420052
2822,5,24122,-0.274050568546983,0.145414204030016,0.0603024676163302
2823,5,24148,-0.278019984220442,0.146884200858715,0.0592045032867156
2824,5,24163,-0.29499952636163,0.147223885445288,0.0458608586222256
2825,5,24234,-0.220945938525406,0.145693436842788,0.13028474695096
2826,5,24246,-0.22920208936876,0.145441140514347,0.115942376811925
2828,5,24278,-0.259808079496421,0.145276640529208,0.0745741600849526
2829,5,24388,-0.2457879822387,0.14672569398006,0.0947897834404672
2830,5,24487,-0.220052223773028,0.145880237889032,0.132335296097451
2831,5,24650,-0.237450491423583,0.144989092732648,0.102372672751887
2832,5,24820,-0.189893531764287,0.144765546879423,0.190463183302892
2833,5,24909,-0.169044835442945,0.145446661212243,0.245920630135025
2834,5,25103,-0.223529004801506,0.145088773368009,0.124301284189217
2838,5,26058,-0.285758194386039,0.144975335422517,0.0494953479620543
2839,5,26197,-0.267786568185241,0.144217052552078,0.0641681656937147
2840,5,26417,-0.235042354124602,0.144589173406908,0.104929839296144
2841,5,27428,-0.197789539964191,0.144931781972037,0.173214153224631
2842,5,30505,-0.237122971918111,0.144792131852184,0.102379817970189
2843,5,31263,-0.18198900764786,0.146485156207135,0.214924157739226
2846,5,32038,-0.23850076521215,0.144362603079032,0.0994043179928952
2847,5,33720,-0.272434160889255,0.146276465082405,0.0633687653315164
2848,5,33814,-0.251981074406361,0.146155552655972,0.0855723363266327
2849,5,33851,-0.248167215863771,0.147614753592083,0.0936121305648135
2850,5,34324,-0.160122367510286,0.148300397687768,0.281005660128633
2851,5,34350,-0.20112034648957,0.146194271653375,0.169784907997231
2852,5,35048,-0.311015016941808,0.144182199298388,0.0316725828511382
2853,5,35579,-0.338896039231866,0.14545740650403,0.0203765910615409
2854,5,35901,-0.292629873446559,0.146450801887948,0.0464677365583673
2855,5,35947,-0.363432776269231,0.145084569615639,0.0126960670107833
2858,5,38200,-0.343885900339485,0.143772914581119,0.0172855415325754
2859,5,38263,-0.333976410914512,0.143857420840962,0.0208243020888068
2860,5,38427,-0.357788244893886,0.144065042690525,0.0134726870735034
2861,5,38677,-0.292423397378135,0.144095163123102,0.0431697628913039
2863,5,41075,-0.277177027710811,0.144916765270797,0.056600093038557
2864,5,42051,-0.232280509766945,0.145203949161503,0.110563177507234
2865,5,42740,-0.280177422935462,0.144164073936525,0.0527548336105025
2866,5,44304,-0.33099431212629,0.144266020746655,0.0223579044725938
2867,5,44612,-0.313173613085924,0.144480412182381,0.0308582083917966
2868,5,45702,-0.297570915337181,0.147397432196851,0.0442601304802482
2869,5,46084,-0.277704131795348,0.144632605267135,0.055655145222963
2870,5,49920,-0.222740432791288,0.145967493296766,0.127915479018154
2872,5,53073,-0.257023389647561,0.146891170826322,0.0810297246234275
2873,5,53535,-0.223423111656649,0.146269291049066,0.127537720585458
2874,5,53964,-0.211453644588427,0.146477476655248,0.149740768701247
2875,5,57276,-0.200878671861989,0.146138599741148,0.170134761659367
2876,5,57788,-0.161869548352843,0.14640303962395,0.26963388165863
2877,5,57861,-0.191552573644794,0.146578770449603,0.192123374621112
2878,5,58267,-0.147757321421024,0.146857810176474,0.315044585093533
2883,5,61028,-0.122028056836494,0.147661969983909,0.409134650347854
2885,5,64504,-0.0898302296542899,0.147327015508991,0.542430572439953
2886,5,66168,-0.109511005675778,0.146984810340111,0.456737359331753
2887,5,67144,-0.228048727257557,0.148009039478304,0.124267307501007
2889,5,68714,-0.16803313256632,0.14679604170891,0.253121108780769
2890,5,69083,-0.128130845381283,0.146792364189884,0.383326572445978
2891,5,69805,-0.150117172530008,0.150286310560057,0.318539673589958
2892,5,69813,-0.15648313443236,0.149207586904309,0.295005521388824
2894,5,70531,-0.15616485259517,0.149647608198403,0.297407469165632
