 CHR          BP            SNP   N           P        P(R)      OR   OR(R)       Q       I
   6      101424           3711  62   5.124e-14   5.124e-14 -0.1370 -0.1370  0.9971    0.00
   6      101439           3712  62   1.368e-09   1.368e-09  0.1109  0.1109  0.9996    0.00
   6      101478           3713  62    9.52e-15    9.52e-15  0.1417  0.1417  0.9994    0.00
   6      101479           3714  62   7.775e-13   7.775e-13  0.2317  0.2317  0.9973    0.00
   6      104558           3715  62   1.629e-09   1.629e-09  0.2005  0.2005  1.0000    0.00
   6      104573           3716  62   1.617e-05   1.617e-05 -0.3651 -0.3651  1.0000    0.00
   6      106653           3717  62    0.001012    0.001012 -0.0599 -0.0599  1.0000    0.00
   6      107478           3718  62   3.313e-08   3.313e-08 -0.1000 -0.1000  0.9994    0.00
   6      107527           3719  62   2.006e-09   2.006e-09 -0.1084 -0.1084  0.9995    0.00
   6      111439           3720  62    6.05e-07    6.05e-07 -0.0973 -0.0973  0.9998    0.00
   6      111476           3721  62    5.64e-06    5.64e-06  0.1049  0.1049  0.9999    0.00
   6      111711           3722  62   2.934e-09   2.934e-09 -0.1078 -0.1078  1.0000    0.00
   6      114692           3723  62   2.256e-06   2.256e-06 -0.0854 -0.0854  0.9999    0.00
   6      114714           3724  62   1.301e-05   1.301e-05 -0.0788 -0.0788  0.9999    0.00
   6      115037           3725  62     0.02631     0.02631 -0.0406 -0.0406  1.0000    0.00
   6      116654           3726  62   9.105e-06   9.105e-06 -0.0801 -0.0801  0.9999    0.00
   6      118753           3727  62    1.67e-05    1.67e-05  0.0883  0.0883  1.0000    0.00
   6      119386           3728  62      0.2621      0.2621 -0.0204 -0.0204  0.9994    0.00
   6      123079           3729  62      0.1638      0.1638 -0.0254 -0.0254  0.9987    0.00
   6      146131           3730  62   0.0001398   0.0001398 -0.0697 -0.0697  1.0000    0.00
   6      151731           3731  62   2.548e-07   2.548e-07 -0.0934 -0.0934  0.9979    0.00
   6      155985           3732  62   2.049e-13   2.049e-13 -0.1428 -0.1428  0.9986    0.00
   6      157270           3733  62   8.345e-14   8.345e-14 -0.1348 -0.1348  0.9996    0.00
   6      158136           3734  62   1.098e-14   1.098e-14 -0.1419 -0.1419  0.9999    0.00
   6      158910           3735  62   1.273e-24   1.273e-24 -0.1844 -0.1844  0.9999    0.00
   6      162526           3736  62   8.034e-39   8.034e-39 -0.2354 -0.2354  0.9986    0.00
   6      163117           3737  62   2.143e-22   2.143e-22 -0.1764 -0.1764  0.9997    0.00
   6      163321           3738  62   5.579e-24   5.579e-24 -0.1819 -0.1819  0.9997    0.00
   6      163435           3739  62   8.841e-24   8.841e-24 -0.1820 -0.1820  0.9996    0.00
   6      164820           3740  62   5.643e-22   5.643e-22  0.3468  0.3468  0.9973    0.00
   6      166074           3741  62   1.399e-22   1.399e-22 -0.1775 -0.1775  0.9998    0.00
   6      166669           3742  62   1.195e-30   1.195e-30 -0.2176 -0.2176  0.9998    0.00
   6      167198           3743  62    3.56e-33    3.56e-33 -0.2169 -0.2169  0.9998    0.00
   6      167434           3744  62   4.041e-27   4.041e-27 -0.2044 -0.2044  0.9999    0.00
   6      167610           3745  62   6.418e-25   6.418e-25  0.2155  0.2155  0.9996    0.00
   6      167690           3746  62   1.819e-38   1.819e-38 -0.2616 -0.2616  0.9968    0.00
   6      167705           3747  62    2.61e-18    2.61e-18  0.1827  0.1827  0.9996    0.00
   6      167855           3748  62      0.1346      0.1346  0.0540  0.0540  0.9992    0.00
   6      167939           3749  62   1.826e-43   1.826e-43 -0.2572 -0.2572  0.9985    0.00
   6      168223           3750  62   4.726e-34   4.726e-34 -0.2204 -0.2204  0.9996    0.00
   6      168335           3751  62   1.241e-10   1.241e-10 -0.2589 -0.2589  1.0000    0.00
   6      168360           3752  62    3.62e-07    3.62e-07 -0.1191 -0.1191  1.0000    0.00
   6      168572           3753  62   1.525e-34   1.525e-34 -0.2211 -0.2211  0.9995    0.00
   6      173904           3754  62   6.708e-92   6.708e-92 -0.3682 -0.3682  0.9997    0.00
   6      175273           3755  62   1.373e-83   1.373e-83 -0.3477 -0.3477  0.9992    0.00
   6      178778           3756  62   5.365e-50   5.365e-50 -0.2682 -0.2682  0.9994    0.00
   6      179311           3757  62   1.142e-57   1.142e-57  0.3195  0.3195  1.0000    0.00
   6      179345           3758  62      0.5449      0.5449  0.0213  0.0213  0.9862    0.00
   6      180643           3759  62   1.281e-45   1.281e-45 -0.2555 -0.2555  0.9996    0.00
   6      183039           3760  62    3.16e-29    3.16e-29 -0.2030 -0.2030  0.9928    0.00
   6      183936           3761  62   5.774e-33   5.774e-33 -0.2161 -0.2161  0.9918    0.00
   6      184860           3762  62    2.62e-20    2.62e-20 -0.1669 -0.1669  0.9989    0.00
   6      187264           3763  62   7.213e-15   7.213e-15 -0.1408 -0.1408  0.9985    0.00
   6      187666           3764  62    5.22e-12    5.22e-12 -0.1293 -0.1293  0.9978    0.00
   6      188423           3765  62   3.584e-13   3.584e-13 -0.1330 -0.1330  0.9998    0.00
   6      188938           3766  62   2.826e-17   2.826e-17 -0.1537 -0.1537  0.9995    0.00
   6      189863           3767  62   1.208e-18   1.208e-18 -0.1596 -0.1596  0.9982    0.00
   6      191665           3768  62   3.702e-17   3.702e-17 -0.1589 -0.1589  0.9973    0.00
   6      191802           3769  62     0.04721     0.04721 -0.0718 -0.0718  0.9954    0.00
   6      191937           3770  62   9.645e-15   9.645e-15  0.1532  0.1532  0.9999    0.00
   6      192593           3771  62   8.434e-13   8.434e-13 -0.1306 -0.1306  0.9994    0.00
   6      193272           3772  62   3.476e-09   3.476e-09 -0.1068 -0.1068  0.9974    0.00
   6      193671           3773  62   2.269e-09   2.269e-09 -0.1086 -0.1086  0.9993    0.00
   6      199005           3774  62     0.01162     0.01162 -0.0458 -0.0458  0.9986    0.00
   6      199448           3775  62     0.05852     0.05852 -0.0351 -0.0351  0.9986    0.00
   6      201624           3776  62      0.4996      0.4996 -0.0124 -0.0124  0.9973    0.00
   6      201882           3777  62    0.008585    0.008585 -0.0478 -0.0478  0.9985    0.00
   6      203342           3778  62    0.004555    0.004555  0.0517  0.0517  0.9943    0.00
   6      204006           3779  62   1.773e-08   1.773e-08  0.1016  0.1016  0.9951    0.00
   6      204440           3780  62    4.91e-07    4.91e-07  0.0908  0.0908  0.9985    0.00
   6      204681           3781  62   2.485e-05   2.485e-05  0.0760  0.0760  0.9998    0.00
   6      205945           3782  62     0.00235     0.00235 -0.1488 -0.1488  1.0000    0.00
   6      208815           3783  62      0.8401      0.8401 -0.0036 -0.0036  1.0000    0.00
   6      208850           3784  62      0.4083      0.4083 -0.0150 -0.0150  1.0000    0.00
   6      210067           3785  62      0.2206      0.2206 -0.0256 -0.0256  1.0000    0.00
   6      211447           3786  62     0.01343     0.01343 -0.0446 -0.0446  0.9884    0.00
   6      212247           3787  62     0.03542     0.03542  0.0380  0.0380  0.9996    0.00
   6      214251           3788  62   4.018e-10   4.018e-10 -0.1133 -0.1133  0.9987    0.00
   6      216365           3789  62   2.237e-05   2.237e-05 -0.0769 -0.0769  0.9999    0.00
   6      221588           3790  62    0.005483    0.005483 -0.0502 -0.0502  0.9990    0.00
   6      223266           3791  62      0.4447      0.4447 -0.0140 -0.0140  0.9976    0.00
   6      223299           3792  62       0.966       0.966 -0.0008 -0.0008  0.9994    0.00
   6      225352           3793  62      0.1492      0.1492 -0.0261 -0.0261  0.9885    0.00
   6      226182           3794  62      0.5109      0.5109 -0.0120 -0.0120  0.9997    0.00
   6      226781           3795  62   9.618e-10   9.618e-10 -0.1121 -0.1121  1.0000    0.00
   6      226929           3796  62   3.133e-06   3.133e-06 -0.0851 -0.0851  1.0000    0.00
   6      227351           3797  62   1.797e-08   1.797e-08 -0.1357 -0.1357  1.0000    0.00
   6      227352           3798  62    0.004757    0.004757 -0.0533 -0.0533  0.9999    0.00
   6      227356           3799  62    0.009265    0.009265 -0.0480 -0.0480  0.9997    0.00
   6      229335           3800  62   2.343e-11   2.343e-11  0.1228  0.1228  1.0000    0.00
   6      229567           3801  62    3.26e-14    3.26e-14  0.1369  0.1369  1.0000    0.00
   6      231725           3802  62   5.626e-10   5.626e-10  0.1124  0.1124  1.0000    0.00
   6      232479           3803  62   2.345e-12   2.345e-12  0.1289  0.1289  0.9999    0.00
   6      233698           3804  62   1.837e-27   1.837e-27  0.1984  0.1984  0.9998    0.00
   6      234833           3805  62   1.043e-26   1.043e-26 -0.1925 -0.1925  1.0000    0.00
   6      236114           3806  62   1.915e-25   1.915e-25 -0.1887 -0.1887  1.0000    0.00
   6      240423           3807  62   5.757e-44   5.757e-44 -0.2505 -0.2505  0.9998    0.00
   6      240985           3808  62    6.04e-43    6.04e-43 -0.2477 -0.2477  0.9996    0.00
   6      242390           3809  62   3.255e-43   3.255e-43 -0.2500 -0.2500  1.0000    0.00
   6      244245           3810  62   1.596e-39   1.596e-39 -0.2435 -0.2435  1.0000    0.00
   6      244301           3811  62   1.502e-53   1.502e-53 -0.2789 -0.2789  1.0000    0.00
   6      244932           3812  62   7.372e-58   7.372e-58 -0.2880 -0.2880  0.9997    0.00
   6      245484           3813  62   5.982e-40   5.982e-40 -0.2424 -0.2424  1.0000    0.00
   6      245505           3814  62   1.034e-47   1.034e-47 -0.2648 -0.2648  1.0000    0.00
   6      245506           3815  62   1.034e-47   1.034e-47 -0.2648 -0.2648  1.0000    0.00
   6      245578           3816  62   9.268e-43   9.268e-43 -0.2481 -0.2481  1.0000    0.00
   6      245636           3817  62   1.111e-49   1.111e-49 -0.2689 -0.2689  1.0000    0.00
   6      245962           3818  62   2.272e-40   2.272e-40  0.5090  0.5090  1.0000    0.00
   6      245962           3819  62      0.2327      0.2327  0.0743  0.0743  1.0000    0.00
   6      245963           3820  62      0.0243      0.0243  0.1059  0.1059  1.0000    0.00
   6      246705           3821  62   8.766e-49   8.766e-49 -0.2639 -0.2639  1.0000    0.00
   6      248124           3822  62    3.02e-42    3.02e-42 -0.2566 -0.2566  1.0000    0.00
   6      251165           3823  62    7.46e-48    7.46e-48 -0.2610 -0.2610  1.0000    0.00
   6      252271           3824  62    1.04e-34    1.04e-34 -0.2223 -0.2223  1.0000    0.00
   6      253364           3825  62   7.628e-39   7.628e-39  0.5024  0.5024  1.0000    0.00
   6      253516           3826  62   2.587e-20   2.587e-20 -0.1824 -0.1824  1.0000    0.00
   6      253758           3827  62    2.61e-37    2.61e-37 -0.2295 -0.2295  1.0000    0.00
   6      255018           3828  62   1.124e-34   1.124e-34 -0.2221 -0.2221  1.0000    0.00
   6      255233           3829  62   1.141e-36   1.141e-36 -0.2292 -0.2292  1.0000    0.00
   6      256493           3830  62   3.135e-19   3.135e-19 -0.1616 -0.1616  1.0000    0.00
   6      256723           3831  62   1.334e-23   1.334e-23 -0.1860 -0.1860  1.0000    0.00
   6      259953           3832  62   2.312e-28   2.312e-28 -0.1995 -0.1995  1.0000    0.00
   6      260068           3833  62   1.171e-23   1.171e-23 -0.1818 -0.1818  1.0000    0.00
   6      260462           3834  62   3.503e-32   3.503e-32 -0.2142 -0.2142  1.0000    0.00
   6      261534           3835  62   1.356e-30   1.356e-30 -0.2125 -0.2125  1.0000    0.00
   6      261981           3836  62   9.723e-26   9.723e-26 -0.1909 -0.1909  1.0000    0.00
   6      262244           3837  62   1.873e-28   1.873e-28 -0.2211 -0.2211  1.0000    0.00
   6      264000           3838  62   1.026e-19   1.026e-19 -0.1655 -0.1655  1.0000    0.00
   6      264618           3839  62   3.039e-17   3.039e-17 -0.1521 -0.1521  1.0000    0.00
   6      264756           3840  62   1.722e-17   1.722e-17 -0.1535 -0.1535  1.0000    0.00
   6      265060           3841  62   2.025e-19   2.025e-19 -0.1623 -0.1623  1.0000    0.00
   6      265378           3842  62   5.326e-21   5.326e-21  0.1764  0.1764  1.0000    0.00
   6      265477           3843  62   7.406e-21   7.406e-21 -0.1694 -0.1694  1.0000    0.00
   6      266478           3844  62   1.504e-20   1.504e-20 -0.1678 -0.1678  1.0000    0.00
   6      266518           3845  62   2.537e-19   2.537e-19 -0.1630 -0.1630  1.0000    0.00
   6      266627           3846  62   1.608e-26   1.608e-26 -0.1924 -0.1924  1.0000    0.00
   6      268613           3847  62   1.162e-51   1.162e-51  0.2853  0.2853  1.0000    0.00
   6      268676           3848  62   7.578e-27   7.578e-27  0.2010  0.2010  1.0000    0.00
   6      268911           3849  62   6.639e-29   6.639e-29 -0.2013 -0.2013  1.0000    0.00
   6      269163           3850  62   1.219e-29   1.219e-29 -0.2042 -0.2042  1.0000    0.00
   6      270091           3851  62     3.4e-05     3.4e-05  0.0952  0.0952  1.0000    0.00
   6      270110           3852  62      0.2375      0.2375  0.0949  0.0949  0.9992    0.00
   6      270112           3853  62   1.444e-13   1.444e-13 -0.7014 -0.7014  1.0000    0.00
   6      270117           3854  62    0.007119    0.007119  0.1094  0.1094  0.9999    0.00
   6      270118           3855  62    0.006449    0.006449  0.1115  0.1115  0.9997    0.00
   6      270132           3856  62      0.5824      0.5824  0.0250  0.0250  1.0000    0.00
   7         331           3857  62      0.5839      0.5839 -0.0105 -0.0105  0.9919    0.00
   7         415           3858  62      0.1519      0.1519  0.0758  0.0758  1.0000    0.00
   7         440           3859  62   2.779e-17   2.779e-17 -0.2005 -0.2005  0.9999    0.00
   7         444           3860  62   2.143e-15   2.143e-15 -0.1875 -0.1875  0.9995    0.00
   7         595           3861  62        0.83        0.83  0.0077  0.0077  1.0000    0.00
   7         603           3862  62      0.4483      0.4483  0.0274  0.0274  1.0000    0.00
   7        1581           3863  62      0.3364      0.3364  0.0176  0.0176  1.0000    0.00
   7        5119           3864  62      0.0764      0.0764  0.0320  0.0320  1.0000    0.00
   7        8780           3865  62      0.9836      0.9836 -0.0006 -0.0006  0.9998    0.00
   7       11071           3866  62     0.09042     0.09042  0.2889  0.2889  1.0000    0.00
   7       11076           3867  62     0.02463     0.02463  0.3433  0.3433  1.0000    0.00
   7       14747           3868  62    0.002327    0.002327 -0.0552 -0.0552  1.0000    0.00
   7       16567           3869  62    0.003276    0.003276 -0.0546 -0.0546  1.0000    0.00
   7       17289           3870  62   1.408e-19   1.408e-19 -0.3841 -0.3841  0.9999    0.00
   7       17702           3871  62    1.92e-27    1.92e-27 -0.2663 -0.2663  0.7990    0.00
   7       17838           3872  62     0.01167     0.01167 -0.0764 -0.0764  0.9983    0.00
   7       17840           3873  62    0.001403    0.001403 -0.1178 -0.1178  0.9990    0.00
   7       17843           3874  62     0.03998     0.03998 -0.0803 -0.0803  0.9980    0.00
   7       19449           3875  62     0.01016     0.01016 -0.0796 -0.0796  1.0000    0.00
   7       19450           3876  62    8.89e-06    8.89e-06  0.2722  0.2722  0.9984    0.00
   7       19896           3877  62      0.5955      0.5955  0.0097  0.0097  1.0000    0.00
   7       20110           3878  62      0.7071      0.7071  0.0071  0.0071  1.0000    0.00
   7       20451           3879  62      0.5651      0.5651 -0.0104 -0.0104  1.0000    0.00
   7       21017           3880  62   0.0003022   0.0003022  0.1298  0.1298  1.0000    0.00
   7       21057           3881  62      0.1285      0.1285 -0.0293 -0.0293  1.0000    0.00
   7       21710           3882  62      0.6875      0.6875 -0.0076 -0.0076  1.0000    0.00
   7       23383           3883  62      0.6576      0.6576  0.0080  0.0080  1.0000    0.00
   7       27344           3884  62      0.2064      0.2064  0.0229  0.0229  1.0000    0.00
   7       27845           3885  62      0.2633      0.2633  0.0202  0.0202  1.0000    0.00
   7       28799           3886  62      0.1712      0.1712  0.0250  0.0250  1.0000    0.00
   7       29465           3887  62     0.01843     0.01843  0.0432  0.0432  1.0000    0.00
   7       29523           3888  62     0.02702     0.02702  0.0405  0.0405  1.0000    0.00
   7       31914           3889  62     0.04167     0.04167  0.0371  0.0371  1.0000    0.00
   7       32249           3890  62    0.006276    0.006276  0.0502  0.0502  1.0000    0.00
   7       33274           3891  62    0.004259    0.004259  0.0520  0.0520  1.0000    0.00
   7       33393           3892  62    0.008597    0.008597  0.0481  0.0481  1.0000    0.00
   7       33441           3893  62   1.415e-05   1.415e-05  0.0793  0.0793  1.0000    0.00
   7       34423           3894  62   5.966e-11   5.966e-11  0.1197  0.1197  1.0000    0.00
   7       34691           3895  62   4.888e-05   4.888e-05  0.0740  0.0740  1.0000    0.00
   7       34805           3896  62   4.288e-09   4.288e-09  0.1075  0.1075  1.0000    0.00
   7       34808           3897  62   1.076e-08   1.076e-08  0.1045  0.1045  1.0000    0.00
   7       35435           3898  62    0.004435    0.004435  0.0519  0.0519  1.0000    0.00
   7       35488           3899  62     0.00172     0.00172  0.0571  0.0571  1.0000    0.00
   7       35577           3900  62    0.002219    0.002219  0.0576  0.0576  0.9999    0.00
   7       36074           3901  62     0.02388     0.02388  0.0408  0.0408  1.0000    0.00
   7       36180           3902  62   0.0005187   0.0005187  0.0630  0.0630  1.0000    0.00
   7       37288           3903  62   0.0002064   0.0002064 -0.0670 -0.0670  0.9999    0.00
   7       41301           3904  62   1.726e-13   1.726e-13  0.1346  0.1346  0.9999    0.00
   7       42627           3905  62   5.942e-12   5.942e-12 -0.1246 -0.1246  1.0000    0.00
   7       43266           3906  62   1.711e-31   1.711e-31 -0.2423 -0.2423  0.9967    0.00
   7       43683           3907  62   4.141e-24   4.141e-24 -0.1836 -0.1836  1.0000    0.00
   7       45345           3908  62    0.001093    0.001093 -0.0671 -0.0671  0.9952    0.00
   7       45353           3909  62     0.04906     0.04906 -0.0715 -0.0715  0.9986    0.00
   7       45353           3910  62   8.325e-15   8.325e-15 -0.5286 -0.5286  0.9789    0.00
   7       45565           3911  62   4.705e-05   4.705e-05 -0.0738 -0.0738  0.9996    0.00
   7       46270           3912  62   1.128e-17   1.128e-17 -0.1634 -0.1634  0.9906    0.00
   7       47250           3913  62   2.383e-07   2.383e-07 -0.0935 -0.0935  0.9972    0.00
   7       48435           3914  62   2.282e-09   2.282e-09 -0.1081 -0.1081  0.9938    0.00
   7       50874           3915  62   1.521e-09   1.521e-09  0.1104  0.1104  0.9991    0.00
   7       53407           3916  62   3.128e-23   3.128e-23  0.1789  0.1789  0.9999    0.00
   7       53416           3917  62   1.592e-23   1.592e-23  0.1801  0.1801  0.9998    0.00
   7       53455           3918  62   6.451e-22   6.451e-22 -0.1736 -0.1736  0.9999    0.00
   7       53544           3919  62   4.051e-23   4.051e-23  0.1805  0.1805  0.9999    0.00
   7       53637           3920  62   4.866e-25   4.866e-25  0.1883  0.1883  0.9999    0.00
   7       53662           3921  62    2.81e-26    2.81e-26  0.1925  0.1925  1.0000    0.00
   7       53700           3922  62    1.13e-26    1.13e-26  0.1937  0.1937  0.9999    0.00
   7       53702           3923  62    1.13e-26    1.13e-26  0.1937  0.1937  0.9999    0.00
   7       54897           3924  62   6.012e-18   6.012e-18  0.1557  0.1557  0.9999    0.00
   7       55912           3925  62   4.416e-05   4.416e-05  0.0742  0.0742  0.9995    0.00
   7       56225           3926  62    3.34e-09    3.34e-09 -0.1577 -0.1577  0.9999    0.00
   7       62689           3927  62   4.721e-23   4.721e-23  0.1794  0.1794  1.0000    0.00
   7       65725           3928  62   6.464e-13   6.464e-13  0.1298  0.1298  1.0000    0.00
   7       66339           3929  62   7.858e-23   7.858e-23  0.1791  0.1791  1.0000    0.00
   7       66622           3930  62    1.15e-18    1.15e-18  0.1592  0.1592  1.0000    0.00
   7       68513           3931  62   2.558e-19   2.558e-19  0.1623  0.1623  1.0000    0.00
   7       69394           3932  62      0.3053      0.3053 -0.0557 -0.0557  1.0000    0.00
   7       69396           3933  62      0.6511      0.6511 -0.0199 -0.0199  1.0000    0.00
   7       70413           3934  62   3.852e-09   3.852e-09  0.1067  0.1067  1.0000    0.00
   7       73728           3935  62   2.995e-19   2.995e-19 -0.3208 -0.3208  0.9997    0.00
   7       74414           3936  62   8.243e-17   8.243e-17 -0.1512 -0.1512  0.9999    0.00
   7       80505           3937  62     0.09734     0.09734 -0.0305 -0.0305  0.9979    0.00
   7       80602           3938  62       0.159       0.159 -0.0781 -0.0781  1.0000    0.00
   7       80604           3939  62   6.906e-72   6.906e-72  0.9766  0.9766  1.0000    0.00
   7       80608           3940  62   6.325e-13   6.325e-13  0.3030  0.3030  1.0000    0.00
   7       80609           3941  62   1.051e-08   1.051e-08  0.2393  0.2393  1.0000    0.00
   7       83968           3942  62   1.711e-13   1.711e-13 -0.1329 -0.1329  0.9951    0.00
   7       84763           3943  62      0.1208      0.1208  0.0630  0.0630  1.0000    0.00
   7       87147           3944  62   2.571e-26   2.571e-26 -0.1912 -0.1912  0.9939    0.00
   7       87586           3945  62   1.404e-10   1.404e-10  0.1250  0.1250  0.9996    0.00
   7       87833           3946  62   5.804e-22   5.804e-22 -0.1752 -0.1752  0.9976    0.00
   7       87999           3947  62   1.172e-21   1.172e-21  0.1728  0.1728  0.9924    0.00
   7       88913           3948  62   1.056e-30   1.056e-30 -0.2083 -0.2083  0.9888    0.00
   7       89733           3949  62     0.09616     0.09616  0.0787  0.0787  0.9998    0.00
   7       90591           3950  62   1.089e-19   1.089e-19 -0.1639 -0.1639  0.9916    0.00
   7       92844           3951  62   1.286e-08   1.286e-08 -0.1030 -0.1030  0.9941    0.00
   7       98223           3952  62   4.551e-05   4.551e-05  0.0737  0.0737  0.9992    0.00
   7      101935           3953  62   4.803e-05   4.803e-05 -0.0735 -0.0735  0.9993    0.00
   7      102167           3954  62   3.417e-09   3.417e-09 -0.1073 -0.1073  0.9969    0.00
   7      102487           3955  62   1.144e-27   1.144e-27  0.7986  0.7986  0.9998    0.00
   7      103626           3956  62   5.153e-06   5.153e-06 -0.0825 -0.0825  0.9985    0.00
   7      103929           3957  62    2.69e-07    2.69e-07 -0.0931 -0.0931  0.9984    0.00
   7      105525           3958  62   3.356e-06   3.356e-06 -0.0839 -0.0839  0.9980    0.00
   7      109520           3959  62    6.72e-10    6.72e-10 -0.1112 -0.1112  0.9864    0.00
   7      109762           3960  62   2.114e-09   2.114e-09 -0.1082 -0.1082  0.9932    0.00
   7      112259           3961  62   2.883e-11   2.883e-11 -0.1350 -0.1350  0.9545    0.00
   7      114462           3962  62    0.002621    0.002621  0.0544  0.0544  0.9922    0.00
   7      115291           3963  62     0.02166     0.02166  0.0892  0.0892  1.0000    0.00
   7      115293           3964  62      0.4391      0.4391  0.0304  0.0304  1.0000    0.00
   7      115294           3965  62      0.1636      0.1636  0.0553  0.0553  1.0000    0.00
   7      115759           3966  62    0.003484    0.003484 -0.0532 -0.0532  0.9992    0.00
   7      120910           3967  62   1.175e-06   1.175e-06 -0.0877 -0.0877  0.9995    0.00
   7      121864           3968  62   7.437e-06   7.437e-06 -0.0815 -0.0815  1.0000    0.00
   7      122646           3969  62   0.0002117   0.0002117 -0.0675 -0.0675  1.0000    0.00
   7      128719           3970  62   7.326e-10   7.326e-10 -0.1123 -0.1123  1.0000    0.00
   7      129502           3971  62   9.054e-14   9.054e-14  0.1343  0.1343  1.0000    0.00
   7      129866           3972  62     2.7e-15     2.7e-15  0.1442  0.1442  1.0000    0.00
   7      130581           3973  62   1.204e-14   1.204e-14 -0.1404 -0.1404  1.0000    0.00
   7      131402           3974  62   5.219e-16   5.219e-16  0.1503  0.1503  1.0000    0.00
   7      131475           3975  62   1.328e-14   1.328e-14 -0.1400 -0.1400  1.0000    0.00
   7      131572           3976  62    2.59e-13    2.59e-13 -0.1318 -0.1318  1.0000    0.00
   7      133091           3977  62   2.636e-13   2.636e-13  0.1317  0.1317  1.0000    0.00
   7      134263           3978  62   1.606e-13   1.606e-13 -0.1335 -0.1335  1.0000    0.00
   7      134556           3979  62   8.371e-21   8.371e-21 -0.1691 -0.1691  1.0000    0.00
   7      139381           3980  62   2.013e-16   2.013e-16  0.1483  0.1483  1.0000    0.00
   7      139844           3981  62   1.915e-14   1.915e-14 -0.1397 -0.1397  1.0000    0.00
   7      140293           3982  62   1.575e-18   1.575e-18 -0.4676 -0.4676  0.9619    0.00
   7      140294           3983  62      0.1321      0.1321  0.1492  0.1492  0.9991    0.00
   7      140416           3984  62   1.695e-13   1.695e-13  0.1355  0.1355  1.0000    0.00
   7      140907           3985  62   7.171e-18   7.171e-18  0.1553  0.1553  0.9999    0.00
   7      142582           3986  62   2.663e-28   2.663e-28  0.1996  0.1996  0.9999    0.00
   7      142616           3987  62   1.452e-27   1.452e-27  0.1960  0.1960  1.0000    0.00
   7      142656           3988  62   3.731e-26   3.731e-26  0.1906  0.1906  1.0000    0.00
   7      142710           3989  62   5.824e-29   5.824e-29  0.2009  0.2009  1.0000    0.00
   7      142737           3990  62   2.315e-28   2.315e-28  0.1990  0.1990  1.0000    0.00
   7      142798           3991  62   1.721e-25   1.721e-25  0.1880  0.1880  1.0000    0.00
   7      142863           3992  62   3.613e-25   3.613e-25  0.1868  0.1868  1.0000    0.00
   7      142935           3993  62   7.907e-22   7.907e-22  0.1731  0.1731  1.0000    0.00
   7      144443           3994  62   3.594e-24   3.594e-24  0.1832  0.1832  1.0000    0.00
   7      149219           3995  62   1.087e-08   1.087e-08  0.1032  0.1032  1.0000    0.00
   7      149745           3996  62    3.52e-12    3.52e-12  0.1257  0.1257  1.0000    0.00
   7      153512           3997  62    1.89e-12    1.89e-12  0.1272  0.1272  1.0000    0.00
   7      154206           3998  62   7.644e-16   7.644e-16  0.1456  0.1456  1.0000    0.00
   7      154349           3999  62   6.558e-17   6.558e-17  0.1513  0.1513  1.0000    0.00
   7      154579           4000  62      0.4841      0.4841  0.0263  0.0263  0.9999    0.00
   7      158616           4001  62   1.202e-17   1.202e-17 -0.1547 -0.1547  1.0000    0.00
   7      159017           4002  62   8.644e-19   8.644e-19  0.1659  0.1659  1.0000    0.00
   7      159442           4003  62   3.834e-20   3.834e-20  0.1664  0.1664  1.0000    0.00
   7      163135           4004  62     0.01112     0.01112 -0.0940 -0.0940  1.0000    0.00
   7      163315           4005  62     0.01858     0.01858 -0.0504 -0.0504  1.0000    0.00
   7      164509           4006  62   1.234e-06   1.234e-06 -0.0876 -0.0876  1.0000    0.00
   7      166144           4007  62   1.515e-05   1.515e-05 -0.0797 -0.0797  1.0000    0.00
   7      166200           4008  62      0.1596      0.1596 -0.0822 -0.0822  0.9919    0.00
   7      166202           4009  62   2.619e-06   2.619e-06 -0.1394 -0.1394  1.0000    0.00
   7      166259           4010  62   4.646e-08   4.646e-08 -0.1036 -0.1036  1.0000    0.00
   7      166833           4011  62   1.937e-05   1.937e-05 -0.0774 -0.0774  1.0000    0.00
   7      169205           4012  62      0.1458      0.1458 -0.0267 -0.0267  1.0000    0.00
   7      170660           4013  62      0.0429      0.0429  0.0621  0.0621  0.9996    0.00
   7      170661           4014  62      0.5795      0.5795 -0.0177 -0.0177  1.0000    0.00
   7      171892           4015  62      0.0677      0.0677 -0.0331 -0.0331  1.0000    0.00
   7      173129           4016  62      0.3923      0.3923 -0.0275 -0.0275  1.0000    0.00
   7      174147           4017  62      0.3924      0.3924  0.0155  0.0155  1.0000    0.00
   7      175201           4018  62   0.0005952   0.0005952  0.0620  0.0620  1.0000    0.00
   7      175569           4019  62    0.005128    0.005128 -0.0505 -0.0505  1.0000    0.00
   7      176862           4020  62   0.0005275   0.0005275  0.0627  0.0627  1.0000    0.00
   7      178295           4021  62   8.098e-05   8.098e-05  0.0714  0.0714  1.0000    0.00
   7      181053           4022  62   9.956e-15   9.956e-15  0.1399  0.1399  1.0000    0.00
   7      181165           4023  62   2.083e-14   2.083e-14  0.1379  0.1379  0.9999    0.00
   7      183625           4024  62   3.669e-13   3.669e-13  0.1312  0.1312  0.9988    0.00
   7      191252           4025  62   7.829e-10   7.829e-10  0.1112  0.1112  0.9986    0.00
   7      191676           4026  62   7.372e-09   7.372e-09  0.1048  0.1048  0.9995    0.00
   7      192137           4027  62   6.346e-11   6.346e-11  0.1181  0.1181  0.9979    0.00
