 CHR          BP            SNP   N           P        P(R)      OR   OR(R)       Q       I
   3      247980           1143  62      0.6099      0.6099  0.0206  0.0206  1.0000    0.00
   3      248454           1144  62   1.162e-22   1.162e-22  0.1724  0.1724  0.9991    0.00
   3      249311           1145  62   1.387e-14   1.387e-14 -0.1477 -0.1477  1.0000    0.00
   3      249928           1146  62   1.428e-11   1.428e-11 -0.1195 -0.1195  1.0000    0.00
   3      251255           1147  62   1.108e-11   1.108e-11 -0.1204 -0.1204  0.9954    0.00
   3      251274           1148  62    2.65e-10    2.65e-10 -0.1120 -0.1120  0.9974    0.00
   3      251879           1149  62   3.582e-07   3.582e-07 -0.0902 -0.0902  0.9984    0.00
   3      251939           1150  62   9.889e-08   9.889e-08 -0.0943 -0.0943  0.9936    0.00
   3      252801           1151  62   1.074e-10   1.074e-10 -0.1142 -0.1142  0.9858    0.00
   3      253109           1152  62   4.862e-12   4.862e-12 -0.1217 -0.1217  0.9817    0.00
   3      253118           1153  62   7.259e-12   7.259e-12 -0.1207 -0.1207  0.9835    0.00
   3      253321           1154  62   3.461e-09   3.461e-09 -0.1042 -0.1042  0.9944    0.00
   3      253394           1155  62   1.683e-08   1.683e-08 -0.0999 -0.0999  0.9974    0.00
   3      254361           1156  62   1.902e-25   1.902e-25 -0.1846 -0.1846  0.9986    0.00
   3      254926           1157  62   3.487e-25   3.487e-25 -0.1833 -0.1833  0.9907    0.00
   3      256359           1158  62   2.204e-37   2.204e-37 -0.2258 -0.2258  0.9553    0.00
   3      256593           1159  62   6.981e-32   6.981e-32 -0.2084 -0.2084  0.9785    0.00
   3      256989           1160  62   1.126e-51   1.126e-51 -0.2664 -0.2664  0.9090    0.00
   3      257462           1161  62   1.287e-44   1.287e-44 -0.2465 -0.2465  0.9230    0.00
   3      258273           1162  62   4.173e-34   4.173e-34 -0.2147 -0.2147  0.9736    0.00
   3      258343           1163  62   5.506e-34   5.506e-34 -0.2147 -0.2147  0.9625    0.00
   3      258579           1164  62   1.727e-41   1.727e-41 -0.2380 -0.2380  0.9535    0.00
   3      258768           1165  62   1.731e-55   1.731e-55 -0.2771 -0.2771  0.9130    0.00
   3      258781           1166  62   1.857e-50   1.857e-50 -0.2634 -0.2634  0.9194    0.00
   3      258828           1167  62   2.707e-54   2.707e-54 -0.2725 -0.2725  0.9220    0.00
   3      259020           1168  62   3.318e-50   3.318e-50 -0.2640 -0.2640  0.9422    0.00
   3      259458           1169  62   9.768e-46   9.768e-46 -0.2504 -0.2504  0.9853    0.00
   3      260010           1170  62   3.638e-34   3.638e-34 -0.3258 -0.3258  0.9990    0.00
   3      261281           1171  62   9.069e-27   9.069e-27 -0.1893 -0.1893  0.9948    0.00
   3      262631           1172  62   6.089e-25   6.089e-25 -0.1824 -0.1824  0.9992    0.00
   3      265059           1173  62   3.025e-09   3.025e-09  0.1052  0.1052  1.0000    0.00
   3      267625           1174  62     0.03923     0.03923  0.0368  0.0368  1.0000    0.00
   3      272925           1175  62   1.419e-06   1.419e-06 -0.0933 -0.0933  0.9994    0.00
   3      273446           1176  62     0.03306     0.03306 -0.0389 -0.0389  1.0000    0.00
   3      273631           1177  62       0.964       0.964 -0.0008 -0.0008  1.0000    0.00
   3      274530           1178  62     0.04259     0.04259  0.0363  0.0363  1.0000    0.00
   3      274845           1179  62     0.01912     0.01912  0.0416  0.0416  1.0000    0.00
   3      275765           1180  62     0.01586     0.01586  0.0431  0.0431  1.0000    0.00
   3      278462           1181  62   0.0004581   0.0004581  0.0626  0.0626  1.0000    0.00
   3      278675           1182  62   1.245e-05   1.245e-05  0.0781  0.0781  1.0000    0.00
   3      278791           1183  62   0.0001477   0.0001477  0.0683  0.0683  1.0000    0.00
   3      282537           1184  62    0.003724    0.003724  0.0528  0.0528  1.0000    0.00
   3      284743           1185  62   4.655e-08   4.655e-08  0.0981  0.0981  1.0000    0.00
   3      285299           1186  62   2.647e-10   2.647e-10  0.1138  0.1138  1.0000    0.00
   3      285659           1187  62   0.0001834   0.0001834  0.0678  0.0678  1.0000    0.00
   3      286180           1188  62   4.839e-12   4.839e-12  0.1280  0.1280  1.0000    0.00
   3      286440           1189  62   3.034e-15   3.034e-15  0.1491  0.1491  1.0000    0.00
   3      286652           1190  62   3.835e-15   3.835e-15  0.1445  0.1445  1.0000    0.00
   3      289803           1191  62   1.145e-11   1.145e-11  0.1219  0.1219  1.0000    0.00
   3      289856           1192  62   8.215e-14   8.215e-14  0.1340  0.1340  1.0000    0.00
   3      289942           1193  62   8.215e-14   8.215e-14  0.1340  0.1340  1.0000    0.00
   3      290417           1194  62    9.57e-09    9.57e-09  0.1040  0.1040  1.0000    0.00
   3      290527           1195  62   2.171e-12   2.171e-12  0.1287  0.1287  1.0000    0.00
   3      290957           1196  62   3.436e-06   3.436e-06  0.0844  0.0844  1.0000    0.00
   3      290963           1197  62   1.199e-07   1.199e-07  0.0963  0.0963  1.0000    0.00
   3      291002           1198  62   7.301e-05   7.301e-05  0.0722  0.0722  1.0000    0.00
   3      291045           1199  62   1.965e-08   1.965e-08  0.1018  0.1018  1.0000    0.00
   3      291075           1200  62   1.704e-06   1.704e-06  0.0865  0.0865  1.0000    0.00
   3      291159           1201  62   0.0002184   0.0002184  0.0671  0.0671  1.0000    0.00
   3      291201           1202  62    1.27e-07    1.27e-07  0.1010  0.1010  1.0000    0.00
   3      291204           1203  62   1.731e-05   1.731e-05  0.0824  0.0824  1.0000    0.00
   3      291220           1204  62   4.556e-05   4.556e-05  0.1451  0.1451  1.0000    0.00
   3      291227           1205  62   0.0003645   0.0003645  0.1269  0.1269  1.0000    0.00
   3      291349           1206  62   2.577e-05   2.577e-05  0.0769  0.0769  1.0000    0.00
   3      291388           1207  62    0.003526    0.003526  0.0547  0.0547  1.0000    0.00
   3      291538           1208  62      0.6959      0.6959 -0.0138 -0.0138  1.0000    0.00
   3      291544           1209  62   2.843e-06   2.843e-06 -0.0935 -0.0935  1.0000    0.00
   3      292662           1210  62   7.595e-27   7.595e-27 -0.5108 -0.5108  0.8003    0.00
   3      292718           1211  62   1.834e-39   1.834e-39 -0.4968 -0.4968  0.9985    0.00
   3      293842           1212  62   1.573e-11   1.573e-11  0.1382  0.1382  0.9978    0.00
   3      293851           1213  62   5.096e-17   5.096e-17  0.1724  0.1724  0.9969    0.00
   3      293855           1214  62   1.657e-07   1.657e-07  0.1058  0.1058  0.9993    0.00
   3      295047           1215  62     0.02428     0.02428  0.0412  0.0412  1.0000    0.00
   3      295867           1216  62   0.0004273   0.0004273  0.0641  0.0641  1.0000    0.00
   3      295972           1217  62    0.007577    0.007577  0.0495  0.0495  1.0000    0.00
   3      297295           1218  62   1.382e-05   1.382e-05  0.0780  0.0780  1.0000    0.00
   3      298996           1219  62   0.0008573   0.0008573  0.0595  0.0595  1.0000    0.00
   3      299045           1220  62     0.02025     0.02025  0.0415  0.0415  1.0000    0.00
   3      299460           1221  62   8.942e-07   8.942e-07  0.0907  0.0907  1.0000    0.00
   3      299460           1222  62   1.612e-10   1.612e-10 -0.4532 -0.4532  1.0000    0.00
   3      299701           1223  62   0.0004628   0.0004628  0.0628  0.0628  1.0000    0.00
   3      302380           1224  62      0.3325      0.3325  0.0173  0.0173  1.0000    0.00
   3      303175           1225  62      0.4042      0.4042 -0.0294 -0.0294  1.0000    0.00
   3      304102           1226  62   5.826e-06   5.826e-06  0.1607  0.1607  0.9999    0.00
   3      304825           1227  62   6.761e-35   6.761e-35  0.2295  0.2295  0.9994    0.00
   3      304927           1228  62   1.164e-17   1.164e-17 -0.3060 -0.3060  0.9999    0.00
   3      305013           1229  62   1.583e-22   1.583e-22 -0.1914 -0.1914  0.9988    0.00
   3      305065           1230  62   3.175e-17   3.175e-17 -0.1755 -0.1755  0.9999    0.00
   3      306151           1231  62    3.14e-05    3.14e-05 -0.1670 -0.1670  1.0000    0.00
   3      306441           1232  62   1.563e-15   1.563e-15  0.1992  0.1992  0.9968    0.00
   3      306783           1233  62      0.1424      0.1424 -0.0275 -0.0275  1.0000    0.00
   3      306993           1234  62    5.58e-08    5.58e-08  0.1010  0.1010  1.0000    0.00
   3      307016           1235  62     0.01499     0.01499 -0.0470 -0.0470  1.0000    0.00
   3      307029           1236  62    0.007937    0.007937 -0.0498 -0.0498  1.0000    0.00
   3      307036           1237  62     0.00025     0.00025 -0.0691 -0.0691  1.0000    0.00
   3      307041           1238  62     0.02879     0.02879 -0.0407 -0.0407  1.0000    0.00
   3      307046           1239  62      0.9561      0.9561  0.0010  0.0010  1.0000    0.00
   3      307057           1240  62       0.105       0.105  0.0299  0.0299  1.0000    0.00
   3      307149           1241  62     0.01233     0.01233  0.0528  0.0528  1.0000    0.00
   3      307230           1242  62     0.01403     0.01403  0.1246  0.1246  0.9999    0.00
   3      307241           1243  62      0.8149      0.8149  0.0119  0.0119  1.0000    0.00
   3      307244           1244  62      0.6521      0.6521  0.0227  0.0227  1.0000    0.00
   3      307245           1245  62      0.6521      0.6521  0.0227  0.0227  1.0000    0.00
   3      308240           1246  62     0.04218     0.04218 -0.0739 -0.0739  1.0000    0.00
   3      311452           1247  62   9.354e-05   9.354e-05  0.0693  0.0693  0.9998    0.00
   3      312012           1248  62   3.654e-23   3.654e-23 -0.3199 -0.3199  1.0000    0.00
   3      313040           1249  62      0.3746      0.3746  0.0555  0.0555  1.0000    0.00
   3      315795           1250  62      0.2475      0.2475 -0.0214 -0.0214  1.0000    0.00
   3      316056           1251  62      0.4012      0.4012 -0.0304 -0.0304  1.0000    0.00
   3      316065           1252  62   9.947e-06   9.947e-06  0.1599  0.1599  0.9998    0.00
   4        2228           1253  62      0.7693      0.7693  0.0075  0.0075  1.0000    0.00
   4        2230           1254  62      0.2287      0.2287  0.0308  0.0308  1.0000    0.00
   4       16673           1255  62    0.002652    0.002652  0.0954  0.0954  1.0000    0.00
   4       18219           1256  62   8.387e-06   8.387e-06  0.0989  0.0989  1.0000    0.00
   4       18231           1257  62    0.009393    0.009393 -0.1057 -0.1057  1.0000    0.00
   4       20302           1258  62     0.03775     0.03775 -0.0404 -0.0404  1.0000    0.00
   4       21871           1259  62      0.0157      0.0157 -0.0497 -0.0497  1.0000    0.00
   4       22141           1260  62    0.004025    0.004025 -0.0592 -0.0592  1.0000    0.00
   4       26389           1261  62    1.32e-07    1.32e-07 -0.2198 -0.2198  0.9999    0.00
   4       26950           1262  62      0.5912      0.5912 -0.0116 -0.0116  0.9999    0.00
   4       27059           1263  62   0.0003974   0.0003974 -0.0783 -0.0783  0.9999    0.00
   4       29835           1264  62   1.836e-08   1.836e-08 -0.1259 -0.1259  0.9994    0.00
   4       32140           1265  62     0.01223     0.01223  0.0547  0.0547  1.0000    0.00
   4       34142           1266  62   4.021e-06   4.021e-06  0.1171  0.1171  1.0000    0.00
   4       37106           1267  62    0.001597    0.001597 -0.0895 -0.0895  0.9977    0.00
   4       38160           1268  62      0.2183      0.2183  0.0378  0.0378  1.0000    0.00
   4       38200           1269  62     0.06666     0.06666  0.0550  0.0550  1.0000    0.00
   4       39021           1270  62      0.9198      0.9198  0.0032  0.0032  1.0000    0.00
   4       43687           1271  62   6.229e-14   6.229e-14 -0.3017 -0.3017  0.9982    0.00
   4       43708           1272  62   2.687e-12   2.687e-12 -0.2829 -0.2829  0.9996    0.00
   4       43823           1273  62   3.938e-21   3.938e-21 -0.3566 -0.3566  1.0000    0.00
   4       43887           1274  62        0.97        0.97  0.0015  0.0015  1.0000    0.00
   4       46065           1275  62    0.001882    0.001882 -0.1359 -0.1359  1.0000    0.00
   4       48267           1276  62   8.508e-06   8.508e-06  0.2779  0.2779  1.0000    0.00
   4       48617           1277  62   7.084e-18   7.084e-18 -0.5389 -0.5389  1.0000    0.00
   4       48723           1278  62   1.045e-22   1.045e-22 -0.6455 -0.6455  1.0000    0.00
   4       49408           1279  62   1.412e-15   1.412e-15 -0.5461 -0.5461  1.0000    0.00
   4       49675           1280  62   8.547e-05   8.547e-05 -0.2303 -0.2303  1.0000    0.00
   4       51735           1281  62    0.001124    0.001124 -0.1343 -0.1343  1.0000    0.00
   4       51859           1282  62   4.047e-05   4.047e-05 -0.1676 -0.1676  1.0000    0.00
   4       52093           1283  62   7.978e-10   7.978e-10 -0.2383 -0.2383  1.0000    0.00
   4       52141           1284  62    1.76e-10    1.76e-10 -0.2474 -0.2474  1.0000    0.00
   4       53342           1285  62   1.268e-06   1.268e-06  0.1612  0.1612  1.0000    0.00
   4       55290           1286  62   8.282e-10   8.282e-10  0.1941  0.1941  1.0000    0.00
   4       56089           1287  62   2.301e-12   2.301e-12  0.2149  0.2149  1.0000    0.00
   4       56962           1288  62   1.073e-05   1.073e-05  0.1307  0.1307  1.0000    0.00
   4       57719           1289  62   9.536e-24   9.536e-24  0.2962  0.2962  1.0000    0.00
   4       60023           1290  62   1.121e-37   1.121e-37  0.3494  0.3494  0.9999    0.00
   4       60460           1291  62   1.322e-40   1.322e-40  0.3657  0.3657  0.9988    0.00
   4       61772           1292  62   3.798e-19   3.798e-19  0.2154  0.2154  1.0000    0.00
   4       62324           1293  62   4.161e-20   4.161e-20  0.2086  0.2086  1.0000    0.00
   4       65329           1294  62    0.002763    0.002763  0.0650  0.0650  1.0000    0.00
   4       65934           1295  62    0.002045    0.002045 -0.0678 -0.0678  1.0000    0.00
   4       66048           1296  62      0.1404      0.1404 -0.0335 -0.0335  1.0000    0.00
   4       66159           1297  62      0.3456      0.3456 -0.0204 -0.0204  1.0000    0.00
   4       66763           1298  62     0.08491     0.08491 -0.0374 -0.0374  1.0000    0.00
   4       68860           1299  62      0.5296      0.5296 -0.0131 -0.0131  1.0000    0.00
   4       68911           1300  62     0.05648     0.05648 -0.0400 -0.0400  1.0000    0.00
   4       69269           1301  62      0.5746      0.5746 -0.0117 -0.0117  1.0000    0.00
   4       70023           1302  62      0.2665      0.2665 -0.0229 -0.0229  1.0000    0.00
   4       70129           1303  62      0.9949      0.9949 -0.0001 -0.0001  1.0000    0.00
   4       70552           1304  62       0.199       0.199  0.0265  0.0265  1.0000    0.00
   4       71282           1305  62      0.2472      0.2472 -0.0241 -0.0241  1.0000    0.00
   4       72324           1306  62     0.07108     0.07108 -0.0379 -0.0379  1.0000    0.00
   4       72434           1307  62     0.01043     0.01043 -0.0533 -0.0533  1.0000    0.00
   4       72764           1308  62      0.1148      0.1148 -0.0323 -0.0323  1.0000    0.00
   4       73313           1309  62      0.0496      0.0496 -0.0407 -0.0407  1.0000    0.00
   4       74160           1310  62    0.001738    0.001738 -0.0647 -0.0647  1.0000    0.00
   4       76499           1311  62   0.0001668   0.0001668 -0.0750 -0.0750  1.0000    0.00
   4       77245           1312  62   5.027e-14   5.027e-14 -0.1507 -0.1507  1.0000    0.00
   4       77997           1313  62    0.002683    0.002683 -0.0591 -0.0591  1.0000    0.00
   4       82080           1314  62   4.797e-08   4.797e-08 -0.1047 -0.1047  1.0000    0.00
   4       82454           1315  62   9.301e-06   9.301e-06 -0.0858 -0.0858  1.0000    0.00
   4       82701           1316  62   4.536e-08   4.536e-08 -0.1097 -0.1097  1.0000    0.00
   4       83418           1317  62   3.314e-12   3.314e-12 -0.2327 -0.2327  1.0000    0.00
   4       83420           1318  62   6.042e-30   6.042e-30 -0.3751 -0.3751  0.9961    0.00
   4       83425           1319  62   0.0004186   0.0004186 -0.0756 -0.0756  1.0000    0.00
   4       83947           1320  62   1.279e-06   1.279e-06 -0.0915 -0.0915  1.0000    0.00
   4       84004           1321  62   1.328e-11   1.328e-11 -0.1278 -0.1278  1.0000    0.00
   4       84689           1322  62   7.594e-07   7.594e-07 -0.0931 -0.0931  1.0000    0.00
   4       84692           1323  62   7.594e-07   7.594e-07 -0.0931 -0.0931  1.0000    0.00
   4       84897           1324  62   5.606e-09   5.606e-09 -0.1101 -0.1101  1.0000    0.00
   4       85322           1325  62   8.526e-12   8.526e-12 -0.1285 -0.1285  1.0000    0.00
   4       85809           1326  62   4.704e-10   4.704e-10 -0.1174 -0.1174  1.0000    0.00
   4       86292           1327  62   2.383e-16   2.383e-16 -0.1556 -0.1556  0.9997    0.00
   4       86424           1328  62   2.886e-14   2.886e-14 -0.1429 -0.1429  0.9996    0.00
   4       86904           1329  62    1.75e-07    1.75e-07 -0.0975 -0.0975  0.9997    0.00
   4       90193           1330  62    0.009448    0.009448 -0.0474 -0.0474  1.0000    0.00
   4       90424           1331  62    0.003933    0.003933 -0.0519 -0.0519  0.9996    0.00
   4       90554           1332  62     0.02245     0.02245 -0.0415 -0.0415  1.0000    0.00
   4       92317           1333  62      0.2866      0.2866 -0.0195 -0.0195  1.0000    0.00
   4       95478           1334  62   1.847e-11   1.847e-11 -0.1216 -0.1216  0.9999    0.00
   4       96178           1335  62   1.467e-15   1.467e-15 -0.1436 -0.1436  0.9994    0.00
   4       96325           1336  62   1.751e-14   1.751e-14 -0.1383 -0.1383  1.0000    0.00
   4       98110           1337  62   3.978e-18   3.978e-18 -0.1563 -0.1563  0.9996    0.00
   4       98128           1338  62    2.18e-14    2.18e-14 -0.1372 -0.1372  0.9998    0.00
   4       98837           1339  62   1.209e-18   1.209e-18 -0.1586 -0.1586  0.9999    0.00
   4       98990           1340  62   1.673e-19   1.673e-19 -0.1639 -0.1639  0.9993    0.00
   4       99543           1341  62   5.932e-27   5.932e-27 -0.1937 -0.1937  0.9995    0.00
   4      102509           1342  62   6.525e-15   6.525e-15 -0.1393 -0.1393  1.0000    0.00
   4      102705           1343  62   5.586e-16   5.586e-16 -0.1444 -0.1444  1.0000    0.00
   4      103444           1344  62   1.455e-11   1.455e-11 -0.1207 -0.1207  1.0000    0.00
   4      103991           1345  62   8.734e-07   8.734e-07 -0.0878 -0.0878  1.0000    0.00
   4      105908           1346  62   2.842e-05   2.842e-05  0.0748  0.0748  1.0000    0.00
   4      106371           1347  62      0.1341      0.1341 -0.0266 -0.0266  1.0000    0.00
   4      107525           1348  62     0.02822     0.02822  0.0391  0.0391  1.0000    0.00
   4      108510           1349  62    7.51e-06    7.51e-06  0.0799  0.0799  1.0000    0.00
   4      108791           1350  62    0.003684    0.003684  0.0516  0.0516  1.0000    0.00
   4      111205           1351  62   1.229e-07   1.229e-07  0.0944  0.0944  1.0000    0.00
   4      112474           1352  62   5.711e-06   5.711e-06  0.0804  0.0804  1.0000    0.00
   4      112969           1353  62   1.684e-06   1.684e-06  0.0850  0.0850  1.0000    0.00
   4      114992           1354  62   0.0006956   0.0006956  0.0608  0.0608  1.0000    0.00
   4      115453           1355  62    0.001768    0.001768  0.0558  0.0558  1.0000    0.00
   4      115541           1356  62   0.0005895   0.0005895  0.0612  0.0612  1.0000    0.00
   4      116018           1357  62      0.0133      0.0133  0.0449  0.0449  1.0000    0.00
   4      116782           1358  62   5.709e-07   5.709e-07  0.0888  0.0888  1.0000    0.00
   4      117170           1359  62   1.682e-05   1.682e-05  0.0772  0.0772  1.0000    0.00
   4      117432           1360  62   1.755e-13   1.755e-13  0.1331  0.1331  1.0000    0.00
   4      121939           1361  62    0.000593    0.000593  0.0622  0.0622  1.0000    0.00
   4      121955           1362  62      0.0011      0.0011  0.0589  0.0589  1.0000    0.00
   4      122050           1363  62   0.0008367   0.0008367  0.0597  0.0597  1.0000    0.00
   4      122309           1364  62    0.001699    0.001699  0.0562  0.0562  1.0000    0.00
   4      122365           1365  62   1.848e-07   1.848e-07  0.0931  0.0931  1.0000    0.00
   4      122560           1366  62   2.696e-05   2.696e-05  0.0757  0.0757  1.0000    0.00
   4      122596           1367  62   1.249e-07   1.249e-07  0.0944  0.0944  1.0000    0.00
   4      122617           1368  62   1.429e-08   1.429e-08  0.1017  0.1017  1.0000    0.00
   4      123193           1369  62   5.851e-09   5.851e-09  0.1030  0.1030  1.0000    0.00
   4      123439           1370  62   1.189e-10   1.189e-10  0.1150  0.1150  1.0000    0.00
   4      123976           1371  62   8.871e-10   8.871e-10  0.1090  0.1090  1.0000    0.00
   4      126981           1372  62   4.997e-24   4.997e-24  0.1790  0.1790  1.0000    0.00
   4      127308           1373  62    1.66e-17    1.66e-17  0.1514  0.1514  1.0000    0.00
   4      127323           1374  62   3.371e-16   3.371e-16  0.1446  0.1446  1.0000    0.00
   4      132281           1375  62    0.002578    0.002578  0.0542  0.0542  1.0000    0.00
   4      132892           1376  62      0.3107      0.3107  0.0183  0.0183  1.0000    0.00
   4      132952           1377  62     0.08827     0.08827  0.0308  0.0308  1.0000    0.00
   4      135298           1378  62   1.296e-05   1.296e-05  0.0778  0.0778  1.0000    0.00
   4      135409           1379  62      0.1011      0.1011  0.0302  0.0302  1.0000    0.00
   4      135456           1380  62    0.002796    0.002796 -0.0851 -0.0851  1.0000    0.00
   4      135462           1381  62   8.042e-13   8.042e-13  0.1428  0.1428  1.0000    0.00
   4      135873           1382  62   1.753e-12   1.753e-12  0.1266  0.1266  1.0000    0.00
   4      136069           1383  62   5.723e-11   5.723e-11  0.1166  0.1166  1.0000    0.00
   4      136920           1384  62   6.215e-13   6.215e-13  0.1279  0.1279  1.0000    0.00
   4      137351           1385  62   2.698e-14   2.698e-14  0.1349  0.1349  1.0000    0.00
   4      137511           1386  62   2.863e-18   2.863e-18  0.1559  0.1559  1.0000    0.00
   4      141606           1387  62   3.576e-05   3.576e-05  0.0740  0.0740  1.0000    0.00
   4      142711           1388  62   6.281e-06   6.281e-06  0.0800  0.0800  1.0000    0.00
   4      143484           1389  62     0.01549     0.01549  0.0436  0.0436  1.0000    0.00
   4      145738           1390  62      0.3329      0.3329 -0.0173 -0.0173  1.0000    0.00
   4      147035           1391  62      0.2605      0.2605 -0.0199 -0.0199  1.0000    0.00
   4      147814           1392  62   0.0002235   0.0002235  0.0654  0.0654  1.0000    0.00
   4      148075           1393  62      0.3725      0.3725  0.0158  0.0158  1.0000    0.00
   4      149162           1394  62   4.177e-24   4.177e-24 -0.4639 -0.4639  0.9979    0.00
   4      149204           1395  62   6.183e-05   6.183e-05  0.0774  0.0774  1.0000    0.00
   4      149457           1396  62      0.4724      0.4724 -0.0127 -0.0127  1.0000    0.00
   4      149464           1397  62      0.1669      0.1669 -0.0245 -0.0245  1.0000    0.00
   4      149678           1398  62    0.005037    0.005037 -0.0496 -0.0496  1.0000    0.00
   4      154434           1399  62       0.973       0.973 -0.0006 -0.0006  1.0000    0.00
   4      156313           1400  62     0.02282     0.02282 -0.0406 -0.0406  1.0000    0.00
   4      156362           1401  62      0.1709      0.1709 -0.0242 -0.0242  1.0000    0.00
   4      156963           1402  62   2.011e-06   2.011e-06 -0.0837 -0.0837  1.0000    0.00
   4      157969           1403  62      0.7661      0.7661 -0.0060 -0.0060  1.0000    0.00
   4      158123           1404  62      0.1796      0.1796  0.0238  0.0238  1.0000    0.00
   4      158426           1405  62      0.5195      0.5195 -0.0114 -0.0114  1.0000    0.00
   4      158963           1406  62   0.0004254   0.0004254 -0.0634 -0.0634  1.0000    0.00
   4      160842           1407  62      0.9409      0.9409 -0.0014 -0.0014  1.0000    0.00
   4      161760           1408  62       0.219       0.219  0.0218  0.0218  1.0000    0.00
   4      163032           1409  62      0.3394      0.3394  0.0169  0.0169  1.0000    0.00
   4      163327           1410  62     0.01143     0.01143  0.0456  0.0456  1.0000    0.00
   4      164943           1411  62   0.0001957   0.0001957  0.0743  0.0743  1.0000    0.00
   4      165032           1412  62       0.196       0.196  0.0231  0.0231  1.0000    0.00
   4      165290           1413  62      0.3086      0.3086 -0.0180 -0.0180  1.0000    0.00
   4      165509           1414  62      0.3364      0.3364  0.0171  0.0171  1.0000    0.00
   4      167204           1415  62     0.01085     0.01085  0.0452  0.0452  1.0000    0.00
   4      167436           1416  62    0.002857    0.002857  0.0530  0.0530  1.0000    0.00
   4      167687           1417  62   2.867e-06   2.867e-06  0.0829  0.0829  1.0000    0.00
   4      168238           1418  62   1.313e-07   1.313e-07  0.0938  0.0938  1.0000    0.00
   4      168256           1419  62   4.891e-06   4.891e-06  0.0810  0.0810  1.0000    0.00
   4      171883           1420  62    0.001482    0.001482  0.0562  0.0562  1.0000    0.00
   4      172408           1421  62      0.5252      0.5252  0.0112  0.0112  1.0000    0.00
   4      173416           1422  62      0.8934      0.8934  0.0024  0.0024  1.0000    0.00
   4      173461           1423  62      0.8621      0.8621  0.0031  0.0031  1.0000    0.00
   4      174097           1424  62      0.8229      0.8229  0.0079  0.0079  1.0000    0.00
   4      174131           1425  62     0.01079     0.01079 -0.0916 -0.0916  1.0000    0.00
   4      174272           1426  62      0.3584      0.3584  0.0166  0.0166  1.0000    0.00
   4      174546           1427  62     0.08265     0.08265  0.0307  0.0307  1.0000    0.00
   4      174974           1428  62     0.02786     0.02786  0.0396  0.0396  1.0000    0.00
   4      175467           1429  62   5.127e-06   5.127e-06  0.0813  0.0813  1.0000    0.00
   4      177157           1430  62      0.1291      0.1291  0.0269  0.0269  1.0000    0.00
   4      177207           1431  62     0.06652     0.06652  0.0326  0.0326  1.0000    0.00
   4      177280           1432  62      0.6161      0.6161  0.0089  0.0089  1.0000    0.00
   4      177330           1433  62     0.02107     0.02107  0.0410  0.0410  1.0000    0.00
   4      177633           1434  62      0.8817      0.8817  0.0026  0.0026  1.0000    0.00
   4      177756           1435  62      0.5428      0.5428 -0.0108 -0.0108  1.0000    0.00
   4      178032           1436  62      0.9139      0.9139 -0.0019 -0.0019  1.0000    0.00
   4      178058           1437  62      0.8246      0.8246  0.0039  0.0039  1.0000    0.00
   4      178267           1438  62      0.1339      0.1339  0.0270  0.0270  1.0000    0.00
   4      178339           1439  62     0.04687     0.04687  0.0353  0.0353  1.0000    0.00
   4      178489           1440  62      0.9256      0.9256 -0.0017 -0.0017  1.0000    0.00
   4      178698           1441  62      0.1702      0.1702  0.0245  0.0245  1.0000    0.00
   4      178705           1442  62      0.2725      0.2725  0.0195  0.0195  1.0000    0.00
   4      178974           1443  62     0.04282     0.04282  0.0359  0.0359  1.0000    0.00
   4      179020           1444  62     0.04953     0.04953  0.0348  0.0348  1.0000    0.00
   4      179134           1445  62    0.009313    0.009313  0.0462  0.0462  1.0000    0.00
   4      179240           1446  62   5.877e-05   5.877e-05  0.0713  0.0713  1.0000    0.00
   4      179480           1447  62     0.01014     0.01014  0.0457  0.0457  1.0000    0.00
   4      179651           1448  62    0.000518    0.000518  0.0623  0.0623  1.0000    0.00
   4      179674           1449  62   7.438e-05   7.438e-05  0.0710  0.0710  1.0000    0.00
   4      179696           1450  62   1.799e-07   1.799e-07  0.0938  0.0938  1.0000    0.00
   4      179726           1451  62   0.0009316   0.0009316  0.0593  0.0593  1.0000    0.00
   4      179806           1452  62   1.719e-05   1.719e-05  0.0769  0.0769  1.0000    0.00
   4      179890           1453  62   0.0002387   0.0002387  0.0652  0.0652  1.0000    0.00
   4      180004           1454  62    0.005512    0.005512  0.0493  0.0493  1.0000    0.00
   4      180086           1455  62   0.0001506   0.0001506  0.0670  0.0670  1.0000    0.00
   4      180121           1456  62   0.0003655   0.0003655  0.0633  0.0633  1.0000    0.00
   4      182380           1457  62      0.3011      0.3011  0.0185  0.0185  1.0000    0.00
   4      186093           1458  62      0.4542      0.4542  0.0137  0.0137  1.0000    0.00
   4      188017           1459  62   3.518e-07   3.518e-07  0.1001  0.1001  1.0000    0.00
   4      191790           1460  62    0.001176    0.001176 -0.0589 -0.0589  1.0000    0.00
   4      192266           1461  62     0.06984     0.06984 -0.0321 -0.0321  1.0000    0.00
   4      192593           1462  62      0.3841      0.3841 -0.0161 -0.0161  1.0000    0.00
   4      192793           1463  62   0.0001611   0.0001611 -0.0689 -0.0689  1.0000    0.00
   4      193794           1464  62    0.001667    0.001667 -0.0557 -0.0557  1.0000    0.00
   4      193943           1465  62      0.1119      0.1119 -0.0281 -0.0281  1.0000    0.00
   4      195122           1466  62      0.1027      0.1027 -0.0290 -0.0290  1.0000    0.00
