 CHR          BP            SNP   N           P        P(R)      OR   OR(R)       Q       I
   4     1365085           2576  62   2.012e-09   2.012e-09 -0.1037 -0.1037  1.0000    0.00
   4     1365131           2577  62   2.919e-09   2.919e-09 -0.1025 -0.1025  1.0000    0.00
   4     1367398           2578  62   2.327e-06   2.327e-06  0.0817  0.0817  1.0000    0.00
   4     1372531           2579  62   6.694e-09   6.694e-09  0.1005  0.1005  1.0000    0.00
   4     1375354           2580  62   6.012e-05   6.012e-05  0.0697  0.0697  1.0000    0.00
   4     1376706           2581  62   3.411e-12   3.411e-12  0.1200  0.1200  1.0000    0.00
   4     1379287           2582  62   1.211e-06   1.211e-06  0.0841  0.0841  1.0000    0.00
   4     1380043           2583  62      0.2373      0.2373  0.0213  0.0213  1.0000    0.00
   4     1381192           2584  62   1.103e-07   1.103e-07  0.0919  0.0919  1.0000    0.00
   4     1381394           2585  62    8.02e-05    8.02e-05  0.0685  0.0685  1.0000    0.00
   4     1383768           2586  62      0.0384      0.0384  0.0361  0.0361  1.0000    0.00
   4     1385147           2587  62   2.701e-07   2.701e-07  0.0904  0.0904  1.0000    0.00
   4     1388828           2588  62   5.779e-08   5.779e-08 -0.1876 -0.1876  1.0000    0.00
   4     1389763           2589  62   5.745e-15   5.745e-15  0.1350  0.1350  1.0000    0.00
   4     1390026           2590  62   6.568e-13   6.568e-13  0.1247  0.1247  1.0000    0.00
   4     1391816           2591  62   4.973e-10   4.973e-10 -0.1076 -0.1076  1.0000    0.00
   4     1392181           2592  62   5.935e-09   5.935e-09  0.1012  0.1012  1.0000    0.00
   4     1392182           2593  62   2.582e-09   2.582e-09  0.1037  0.1037  1.0000    0.00
   4     1392187           2594  62   1.955e-08   1.955e-08  0.0976  0.0976  1.0000    0.00
   4     1401418           2595  62    0.002038    0.002038  0.0536  0.0536  1.0000    0.00
   4     1403501           2596  62     0.03098     0.03098  0.0377  0.0377  1.0000    0.00
   4     1404193           2597  62   0.0002397   0.0002397  0.0638  0.0638  1.0000    0.00
   4     1404217           2598  62   0.0005771   0.0005771  0.0600  0.0600  1.0000    0.00
   4     1405373           2599  62   0.0006044   0.0006044  0.0596  0.0596  1.0000    0.00
   4     1406795           2600  62     0.00682     0.00682  0.0469  0.0469  1.0000    0.00
   4     1406965           2601  62     0.02686     0.02686  0.0383  0.0383  1.0000    0.00
   4     1408452           2602  62     0.00546     0.00546  0.0480  0.0480  1.0000    0.00
   4     1409487           2603  62    0.003189    0.003189  0.0512  0.0512  1.0000    0.00
   4     1410314           2604  62    0.003126    0.003126  0.0511  0.0511  1.0000    0.00
   4     1411483           2605  62   5.371e-07   5.371e-07  0.0867  0.0867  1.0000    0.00
   4     1411837           2606  62   1.326e-07   1.326e-07 -0.0913 -0.0913  1.0000    0.00
   4     1411853           2607  62   1.555e-09   1.555e-09  0.1044  0.1044  1.0000    0.00
   4     1414039           2608  62   5.441e-19   5.441e-19 -0.1601 -0.1601  1.0000    0.00
   4     1414327           2609  62   4.627e-13   4.627e-13  0.1301  0.1301  1.0000    0.00
   4     1418662           2610  62   2.494e-43   2.494e-43 -0.2376 -0.2376  1.0000    0.00
   4     1420155           2611  62   1.459e-24   1.459e-24 -0.1762 -0.1762  1.0000    0.00
   4     1424802           2612  62   2.452e-14   2.452e-14 -0.1339 -0.1339  0.9985    0.00
   4     1429971           2613  62      0.2211      0.2211  0.0212  0.0212  0.9865    0.00
   4     1430306           2614  62      0.3538      0.3538 -0.0162 -0.0162  0.9935    0.00
   4     1430469           2615  62      0.9387      0.9387 -0.0014 -0.0014  0.9822    0.00
   4     1432529           2616  62      0.2279      0.2279 -0.0208 -0.0208  0.9977    0.00
   4     1432812           2617  62      0.5393      0.5393 -0.0107 -0.0107  0.9998    0.00
   4     1433591           2618  62     0.09162     0.09162  0.0294  0.0294  0.9947    0.00
   4     1434295           2619  62     0.07706     0.07706 -0.0308 -0.0308  0.9898    0.00
   4     1435743           2620  62   1.144e-08   1.144e-08 -0.0996 -0.0996  0.9596    0.00
   4     1436351           2621  62    0.001237    0.001237 -0.0561 -0.0561  0.9744    0.00
   4     1438464           2622  62   1.602e-08   1.602e-08 -0.1005 -0.1005  0.9998    0.00
   4     1438494           2623  62   2.259e-07   2.259e-07 -0.0925 -0.0925  0.9992    0.00
   4     1440118           2624  62   2.395e-08   2.395e-08 -0.0969 -0.0969  0.9981    0.00
   4     1440423           2625  62   6.494e-09   6.494e-09 -0.1010 -0.1010  0.9984    0.00
   4     1440771           2626  62    2.07e-11    2.07e-11 -0.1162 -0.1162  0.9983    0.00
   4     1441031           2627  62    2.52e-06    2.52e-06 -0.0822 -0.0822  0.9988    0.00
   4     1443639           2628  62   9.601e-08   9.601e-08 -0.2198 -0.2198  1.0000    0.00
   4     1443800           2629  62   2.331e-14   2.331e-14 -0.1332 -0.1332  0.9976    0.00
   4     1443836           2630  62    1.08e-14    1.08e-14 -0.1342 -0.1342  0.9958    0.00
   4     1443906           2631  62   9.444e-19   9.444e-19 -0.1531 -0.1531  0.9966    0.00
   4     1443911           2632  62   9.444e-19   9.444e-19 -0.1531 -0.1531  0.9966    0.00
   4     1444058           2633  62   5.193e-08   5.193e-08 -0.0948 -0.0948  0.9953    0.00
   4     1444256           2634  62   2.288e-05   2.288e-05 -0.0739 -0.0739  0.9980    0.00
   4     1444337           2635  62   1.979e-10   1.979e-10 -0.1111 -0.1111  0.9967    0.00
   4     1444364           2636  62   3.322e-08   3.322e-08 -0.0964 -0.0964  0.9907    0.00
   4     1444709           2637  62   1.986e-07   1.986e-07 -0.0904 -0.0904  0.9976    0.00
   4     1444711           2638  62   9.712e-08   9.712e-08 -0.0925 -0.0925  0.9966    0.00
   4     1444817           2639  62   8.974e-10   8.974e-10 -0.1063 -0.1063  0.9981    0.00
   4     1445462           2640  62      0.0128      0.0128 -0.0435 -0.0435  1.0000    0.00
   4     1445609           2641  62    0.003253    0.003253 -0.0512 -0.0512  1.0000    0.00
   4     1446003           2642  62       0.832       0.832 -0.0037 -0.0037  1.0000    0.00
   4     1447207           2643  62      0.1813      0.1813  0.0237  0.0237  0.9999    0.00
   4     1447282           2644  62      0.1861      0.1861  0.0238  0.0238  1.0000    0.00
   4     1447449           2645  62     0.04123     0.04123 -0.0387 -0.0387  1.0000    0.00
   4     1447458           2646  62      0.4219      0.4219  0.0165  0.0165  1.0000    0.00
   4     1447474           2647  62     0.05671     0.05671 -0.0401 -0.0401  1.0000    0.00
   4     1447514           2648  62   3.142e-09   3.142e-09 -0.1781 -0.1781  1.0000    0.00
   4     1447514           2649  62   3.021e-05   3.021e-05 -0.2500 -0.2500  1.0000    0.00
   4     1447521           2650  62      0.3509      0.3509  0.0180  0.0180  1.0000    0.00
   4     1447568           2651  62        0.63        0.63 -0.0086 -0.0086  1.0000    0.00
   4     1447682           2652  62      0.6497      0.6497 -0.0081 -0.0081  1.0000    0.00
   4     1447719           2653  62      0.3652      0.3652 -0.0161 -0.0161  1.0000    0.00
   4     1447777           2654  62      0.8519      0.8519  0.0033  0.0033  1.0000    0.00
   4     1448144           2655  62      0.3831      0.3831 -0.0155 -0.0155  1.0000    0.00
   4     1448153           2656  62      0.5964      0.5964 -0.0094 -0.0094  1.0000    0.00
   4     1448315           2657  62      0.2863      0.2863  0.0187  0.0187  1.0000    0.00
   4     1450633           2658  62      0.1638      0.1638  0.0247  0.0247  1.0000    0.00
   4     1451242           2659  62   0.0007052   0.0007052  0.0604  0.0604  1.0000    0.00
   4     1451946           2660  62    0.002033    0.002033  0.0545  0.0545  1.0000    0.00
   4     1452368           2661  62     0.01931     0.01931  0.0411  0.0411  1.0000    0.00
   4     1453498           2662  62   0.0006462   0.0006462  0.0601  0.0601  0.9999    0.00
   4     1455597           2663  62   1.153e-06   1.153e-06  0.0855  0.0855  1.0000    0.00
   4     1456318           2664  62   1.405e-18   1.405e-18  0.1649  0.1649  0.9822    0.00
   4     1456594           2665  62     0.03624     0.03624 -0.0737 -0.0737  1.0000    0.00
   4     1456625           2666  62      0.5523      0.5523  0.0141  0.0141  1.0000    0.00
   4     1457873           2667  62     0.03377     0.03377  0.0377  0.0377  1.0000    0.00
   4     1458160           2668  62   0.0006635   0.0006635  0.0733  0.0733  1.0000    0.00
   4     1459398           2669  62   6.144e-06   6.144e-06 -0.0806 -0.0806  1.0000    0.00
   4     1461847           2670  62   3.752e-20   3.752e-20 -0.2458 -0.2458  0.9853    0.00
   4     1461854           2671  62   2.582e-21   2.582e-21  0.2247  0.2247  0.9971    0.00
   4     1462057           2672  62      0.7634      0.7634 -0.0057 -0.0057  1.0000    0.00
   4     1467660           2673  62   4.377e-05   4.377e-05  0.0727  0.0727  1.0000    0.00
   4     1469963           2674  62    0.008235    0.008235  0.0471  0.0471  1.0000    0.00
   4     1470704           2675  62    0.004343    0.004343  0.0508  0.0508  1.0000    0.00
   4     1471998           2676  62    0.007297    0.007297  0.0481  0.0481  1.0000    0.00
   4     1472661           2677  62      0.4335      0.4335  0.0141  0.0141  1.0000    0.00
   4     1472720           2678  62     0.03763     0.03763  0.0374  0.0374  1.0000    0.00
   4     1474060           2679  62     0.01053     0.01053  0.0461  0.0461  1.0000    0.00
   4     1474141           2680  62   0.0009182   0.0009182  0.0597  0.0597  1.0000    0.00
   4     1474602           2681  62     0.01707     0.01707  0.0438  0.0438  1.0000    0.00
   4     1475645           2682  62    0.001228    0.001228  0.0583  0.0583  1.0000    0.00
   4     1480211           2683  62      0.2754      0.2754 -0.0198 -0.0198  1.0000    0.00
   4     1480835           2684  62      0.2216      0.2216 -0.0221 -0.0221  1.0000    0.00
   4     1481504           2685  62      0.7361      0.7361 -0.0061 -0.0061  1.0000    0.00
   4     1483867           2686  62      0.6399      0.6399 -0.0085 -0.0085  1.0000    0.00
   4     1484599           2687  62      0.1527      0.1527  0.0262  0.0262  1.0000    0.00
   4     1484621           2688  62      0.1511      0.1511  0.0265  0.0265  1.0000    0.00
   4     1484733           2689  62      0.6473      0.6473 -0.0082 -0.0082  1.0000    0.00
   4     1484992           2690  62      0.1667      0.1667 -0.0250 -0.0250  1.0000    0.00
   4     1486897           2691  62      0.4613      0.4613 -0.0133 -0.0133  1.0000    0.00
   4     1488575           2692  62     0.01042     0.01042 -0.0461 -0.0461  1.0000    0.00
   4     1489057           2693  62      0.9114      0.9114 -0.0020 -0.0020  1.0000    0.00
   4     1489545           2694  62      0.6941      0.6941 -0.0084 -0.0084  1.0000    0.00
   4     1490851           2695  62   2.459e-09   2.459e-09 -0.1067 -0.1067  1.0000    0.00
   4     1490904           2696  62      0.2742      0.2742 -0.0212 -0.0212  1.0000    0.00
   4     1491666           2697  62    0.002711    0.002711 -0.0534 -0.0534  1.0000    0.00
   4     1492451           2698  62    0.009808    0.009808 -0.0461 -0.0461  1.0000    0.00
   4     1492707           2699  62   1.649e-14   1.649e-14 -0.1494 -0.1494  1.0000    0.00
   4     1492707           2700  62   0.0006551   0.0006551  0.1393  0.1393  0.9997    0.00
   4     1493150           2701  62   1.227e-08   1.227e-08 -0.1013 -0.1013  1.0000    0.00
   4     1493956           2702  62   0.0001341   0.0001341 -0.0674 -0.0674  1.0000    0.00
   4     1493975           2703  62   0.0004759   0.0004759 -0.0617 -0.0617  1.0000    0.00
   4     1494081           2704  62    5.23e-05    5.23e-05 -0.0713 -0.0713  1.0000    0.00
   4     1494542           2705  62   2.148e-06   2.148e-06 -0.0849 -0.0849  1.0000    0.00
   4     1494612           2706  62   7.961e-05   7.961e-05 -0.0703 -0.0703  1.0000    0.00
   4     1494869           2707  62   2.778e-07   2.778e-07 -0.0913 -0.0913  1.0000    0.00
   4     1494944           2708  62   4.815e-06   4.815e-06 -0.0813 -0.0813  1.0000    0.00
   4     1494974           2709  62   6.468e-05   6.468e-05 -0.0711 -0.0711  1.0000    0.00
   4     1495032           2710  62    9.89e-08    9.89e-08 -0.0948 -0.0948  1.0000    0.00
   4     1499852           2711  62   4.092e-07   4.092e-07 -0.0921 -0.0921  1.0000    0.00
   4     1499970           2712  62   9.178e-07   9.178e-07 -0.0909 -0.0909  1.0000    0.00
   4     1501685           2713  62   4.003e-12   4.003e-12 -0.1225 -0.1225  1.0000    0.00
   4     1501834           2714  62   1.089e-13   1.089e-13 -0.1326 -0.1326  1.0000    0.00
   4     1503576           2715  62   4.668e-12   4.668e-12 -0.1211 -0.1211  1.0000    0.00
   4     1504976           2716  62     0.06093     0.06093 -0.0346 -0.0346  1.0000    0.00
   4     1505243           2717  62   1.163e-12   1.163e-12 -0.1249 -0.1249  1.0000    0.00
   4     1505373           2718  62   8.754e-11   8.754e-11 -0.1163 -0.1163  1.0000    0.00
   4     1505397           2719  62   5.594e-06   5.594e-06 -0.0838 -0.0838  1.0000    0.00
   4     1505683           2720  62   1.937e-15   1.937e-15 -0.1729 -0.1729  1.0000    0.00
   4     1505691           2721  62    0.002153    0.002153 -0.0879 -0.0879  1.0000    0.00
   4     1505703           2722  62   2.418e-12   2.418e-12 -0.2418 -0.2418  1.0000    0.00
   4     1505869           2723  62      0.0171      0.0171 -0.0435 -0.0435  1.0000    0.00
   4     1505904           2724  62   0.0001709   0.0001709 -0.0684 -0.0684  1.0000    0.00
   4     1506371           2725  62   1.737e-16   1.737e-16 -0.1446 -0.1446  1.0000    0.00
   4     1506383           2726  62   6.565e-11   6.565e-11 -0.1156 -0.1156  1.0000    0.00
   4     1506424           2727  62   2.115e-11   2.115e-11 -0.1187 -0.1187  1.0000    0.00
   4     1506930           2728  62   8.676e-10   8.676e-10 -0.1075 -0.1075  1.0000    0.00
   4     1507893           2729  62      0.2074      0.2074 -0.0224 -0.0224  1.0000    0.00
   4     1508550           2730  62   1.488e-11   1.488e-11 -0.1183 -0.1183  1.0000    0.00
   4     1508644           2731  62   1.425e-10   1.425e-10 -0.1124 -0.1124  1.0000    0.00
   4     1510975           2732  62   3.794e-18   3.794e-18 -0.1525 -0.1525  1.0000    0.00
   4     1512432           2733  62   3.002e-22   3.002e-22 -0.1706 -0.1706  1.0000    0.00
   4     1512726           2734  62   2.911e-22   2.911e-22 -0.1700 -0.1700  1.0000    0.00
   4     1513542           2735  62   7.634e-15   7.634e-15 -0.1388 -0.1388  1.0000    0.00
   4     1513733           2736  62   6.241e-20   6.241e-20 -0.1604 -0.1604  1.0000    0.00
   4     1513956           2737  62   2.667e-17   2.667e-17 -0.2982 -0.2982  0.9998    0.00
   4     1514408           2738  62   8.485e-25   8.485e-25 -0.1810 -0.1810  1.0000    0.00
   4     1514885           2739  62   1.423e-12   1.423e-12 -0.1276 -0.1276  1.0000    0.00
   4     1515034           2740  62   3.989e-21   3.989e-21 -0.1674 -0.1674  1.0000    0.00
   4     1515708           2741  62   7.221e-19   7.221e-19 -0.1564 -0.1564  1.0000    0.00
   4     1515742           2742  62   3.125e-16   3.125e-16 -0.1475 -0.1475  1.0000    0.00
   4     1517320           2743  62   1.557e-24   1.557e-24 -0.1791 -0.1791  1.0000    0.00
   4     1517680           2744  62   4.339e-25   4.339e-25  0.3177  0.3177  1.0000    0.00
   4     1517858           2745  62   1.361e-43   1.361e-43 -0.2480 -0.2480  1.0000    0.00
   4     1519301           2746  62   4.129e-19   4.129e-19 -0.1633 -0.1633  1.0000    0.00
   4     1520148           2747  62   2.815e-42   2.815e-42 -0.2373 -0.2373  1.0000    0.00
   4     1520501           2748  62   1.789e-38   1.789e-38 -0.2258 -0.2258  1.0000    0.00
   4     1521315           2749  62   2.523e-42   2.523e-42 -0.2379 -0.2379  0.9999    0.00
   4     1521582           2750  62   2.123e-40   2.123e-40 -0.2320 -0.2320  0.9999    0.00
   4     1521747           2751  62   8.607e-39   8.607e-39 -0.2303 -0.2303  0.9999    0.00
   4     1521818           2752  62   1.005e-36   1.005e-36 -0.3388 -0.3388  0.6787    0.00
   4     1522428           2753  62   2.308e-10   2.308e-10 -0.1319 -0.1319  1.0000    0.00
   4     1522507           2754  62    4.22e-12    4.22e-12  0.1800  0.1800  1.0000    0.00
   4     1522714           2755  62   5.082e-30   5.082e-30 -0.2153 -0.2153  1.0000    0.00
   4     1522717           2756  62   5.348e-34   5.348e-34 -0.2310 -0.2310  1.0000    0.00
   4     1522735           2757  62   5.722e-33   5.722e-33 -0.2240 -0.2240  1.0000    0.00
   4     1522862           2758  62    1.74e-39    1.74e-39 -0.2293 -0.2293  0.9997    0.00
   4     1523350           2759  62   1.545e-10   1.545e-10 -0.1184 -0.1184  1.0000    0.00
   4     1523440           2760  62   3.729e-09   3.729e-09  0.2517  0.2517  1.0000    0.00
   4     1523444           2761  62     0.01224     0.01224  0.0900  0.0900  0.9999    0.00
   4     1523446           2762  62     0.09188     0.09188  0.0604  0.0604  0.9999    0.00
   4     1523482           2763  62   4.589e-13   4.589e-13  0.3089  0.3089  1.0000    0.00
   4     1523491           2764  62      0.5068      0.5068  0.0249  0.0249  1.0000    0.00
   4     1523500           2765  62   3.498e-05   3.498e-05 -0.1608 -0.1608  1.0000    0.00
   4     1523584           2766  62      0.6163      0.6163 -0.0294 -0.0294  1.0000    0.00
   4     1523587           2767  62        0.38        0.38  0.0530  0.0530  1.0000    0.00
   5        8786           2768  62     0.03832     0.03832  0.0361  0.0361  1.0000    0.00
   5        9566           2769  62     0.01035     0.01035  0.0448  0.0448  1.0000    0.00
   5       11033           2770  62       0.112       0.112  0.0276  0.0276  1.0000    0.00
   5       11244           2771  62      0.1173      0.1173  0.0273  0.0273  1.0000    0.00
   5       11370           2772  62     0.01366     0.01366  0.0429  0.0429  1.0000    0.00
   5       13215           2773  62      0.9486      0.9486  0.0011  0.0011  1.0000    0.00
   5       13449           2774  62      0.7046      0.7046 -0.0067 -0.0067  1.0000    0.00
   5       13572           2775  62      0.8815      0.8815  0.0051  0.0051  1.0000    0.00
   5       13639           2776  62      0.5074      0.5074  0.0115  0.0115  1.0000    0.00
   5       13690           2777  62      0.6295      0.6295  0.0084  0.0084  1.0000    0.00
   5       14028           2778  62      0.6747      0.6747 -0.0073 -0.0073  1.0000    0.00
   5       16072           2779  62     0.04405     0.04405  0.0365  0.0365  1.0000    0.00
   5       18746           2780  62   2.729e-05   2.729e-05  0.0741  0.0741  1.0000    0.00
   5       18800           2781  62     0.02066     0.02066  0.0405  0.0405  1.0000    0.00
   5       18904           2782  62    0.000152    0.000152 -0.0766 -0.0766  1.0000    0.00
   5       18920           2783  62    0.003851    0.003851 -0.1435 -0.1435  0.9998    0.00
   5       18994           2784  62   1.837e-09   1.837e-09  0.1263  0.1263  1.0000    0.00
   5       19045           2785  62   1.027e-07   1.027e-07  0.1833  0.1833  1.0000    0.00
   5       19049           2786  62   1.027e-07   1.027e-07  0.1833  0.1833  1.0000    0.00
   5       19051           2787  62   1.157e-07   1.157e-07  0.1826  0.1826  1.0000    0.00
   5       19082           2788  62   4.817e-05   4.817e-05  0.1401  0.1401  1.0000    0.00
   5       19084           2789  62   0.0002418   0.0002418  0.1266  0.1266  1.0000    0.00
   5       19368           2790  62   3.048e-07   3.048e-07  0.0899  0.0899  1.0000    0.00
   5       19504           2791  62   1.599e-06   1.599e-06 -0.1134 -0.1134  1.0000    0.00
   5       19513           2792  62   2.197e-20   2.197e-20  0.2232  0.2232  1.0000    0.00
   5       19517           2793  62   1.898e-12   1.898e-12  0.1751  0.1751  1.0000    0.00
   5       19542           2794  62      0.8371      0.8371 -0.0064 -0.0064  1.0000    0.00
   5       21341           2795  62   5.721e-06   5.721e-06  0.3226  0.3226  1.0000    0.00
   5       21342           2796  62     0.01727     0.01727  0.1532  0.1532  1.0000    0.00
   5       21355           2797  62   3.879e-05   3.879e-05  0.2544  0.2544  1.0000    0.00
   5       21358           2798  62   1.325e-07   1.325e-07 -0.5258 -0.5258  0.9989    0.00
   5       21504           2799  62   5.262e-06   5.262e-06 -0.2142 -0.2142  1.0000    0.00
   5       21509           2800  62    6.21e-05    6.21e-05 -0.1956 -0.1956  1.0000    0.00
   5       21529           2801  62      0.1073      0.1073 -0.0638 -0.0638  0.9803    0.00
   5       21532           2802  62      0.8216      0.8216 -0.0091 -0.0091  0.9926    0.00
   5       21533           2803  62      0.2209      0.2209 -0.0501 -0.0501  0.9642    0.00
   5       21552           2804  62   9.853e-14   9.853e-14 -0.3723 -0.3723  1.0000    0.00
   5       21558           2805  62   1.737e-13   1.737e-13 -0.3437 -0.3437  1.0000    0.00
   5       21954           2806  62   1.457e-08   1.457e-08 -0.9270 -0.9270  0.9993    0.00
   5       22497           2807  62   2.007e-10   2.007e-10 -0.1611 -0.1611  1.0000    0.00
   5       22502           2808  62   2.966e-16   2.966e-16 -0.2120 -0.2120  1.0000    0.00
   5       22536           2809  62       0.589       0.589  0.0186  0.0186  1.0000    0.00
   5       22625           2810  62      0.6466      0.6466  0.0161  0.0161  1.0000    0.00
   5       22635           2811  62      0.9096      0.9096 -0.0039 -0.0039  1.0000    0.00
   5       22638           2812  62   6.784e-05   6.784e-05  0.1511  0.1511  1.0000    0.00
   5       22854           2813  62      0.8124      0.8124  0.0121  0.0121  0.9999    0.00
   5       22881           2814  62    0.004428    0.004428 -0.1057 -0.1057  1.0000    0.00
   5       22883           2815  62   0.0006847   0.0006847 -0.1227 -0.1227  1.0000    0.00
   5       22917           2816  62   1.956e-05   1.956e-05 -0.1483 -0.1483  1.0000    0.00
   5       23224           2817  62   6.565e-26   6.565e-26  0.1984  0.1984  1.0000    0.00
   5       23230           2818  62   9.216e-05   9.216e-05  0.0813  0.0813  1.0000    0.00
   5       23574           2819  62   9.249e-10   9.249e-10 -0.1056 -0.1056  1.0000    0.00
   5       23653           2820  62   7.464e-10   7.464e-10  0.1060  0.1060  1.0000    0.00
   5       24002           2821  62   0.0003665   0.0003665  0.0617  0.0617  1.0000    0.00
   5       24122           2822  62   1.184e-08   1.184e-08 -0.0991 -0.0991  1.0000    0.00
   5       24148           2823  62   2.673e-08   2.673e-08  0.0976  0.0976  1.0000    0.00
   5       24163           2824  62   4.387e-10   4.387e-10 -0.1098 -0.1098  1.0000    0.00
   5       24234           2825  62   9.323e-07   9.323e-07  0.0852  0.0852  1.0000    0.00
   5       24246           2826  62   1.257e-06   1.257e-06  0.0841  0.0841  1.0000    0.00
   5       24270           2827  62   7.386e-06   7.386e-06 -0.0847 -0.0847  1.0000    0.00
   5       24278           2828  62   8.787e-07   8.787e-07  0.0853  0.0853  1.0000    0.00
   5       24388           2829  62    1.93e-09    1.93e-09 -0.1051 -0.1051  1.0000    0.00
   5       24487           2830  62   7.342e-07   7.342e-07 -0.0862 -0.0862  1.0000    0.00
   5       24650           2831  62   4.462e-07   4.462e-07 -0.0873 -0.0873  1.0000    0.00
   5       24820           2832  62   0.0001694   0.0001694 -0.0649 -0.0649  1.0000    0.00
   5       24909           2833  62     0.01159     0.01159  0.0437  0.0437  1.0000    0.00
   5       25103           2834  62   2.588e-06   2.588e-06 -0.0814 -0.0814  1.0000    0.00
   5       25397           2835  62   1.006e-25   1.006e-25  0.3545  0.3545  0.9994    0.00
   5       25397           2836  62   6.321e-38   6.321e-38 -0.8279 -0.8279  1.0000    0.00
   5       25485           2837  62   8.729e-08   8.729e-08 -0.0965 -0.0965  1.0000    0.00
   5       26058           2838  62   1.941e-24   1.941e-24 -0.1764 -0.1764  1.0000    0.00
   5       26197           2839  62   6.957e-20   6.957e-20 -0.1570 -0.1570  1.0000    0.00
   5       26417           2840  62   2.917e-12   2.917e-12 -0.1204 -0.1204  1.0000    0.00
   5       27428           2841  62   2.208e-12   2.208e-12 -0.1212 -0.1212  1.0000    0.00
   5       30505           2842  62   4.053e-14   4.053e-14 -0.1305 -0.1305  0.9999    0.00
   5       31263           2843  62   6.133e-10   6.133e-10 -0.1080 -0.1080  1.0000    0.00
   5       31451           2844  62   5.742e-16   5.742e-16 -0.1516 -0.1516  0.9995    0.00
   5       31466           2845  62   0.0001089   0.0001089 -0.1653 -0.1653  1.0000    0.00
   5       32038           2846  62   8.117e-16   8.117e-16 -0.1386 -0.1386  0.9993    0.00
   5       33720           2847  62   6.086e-32   6.086e-32  0.2050  0.2050  0.9698    0.00
   5       33814           2848  62   2.966e-26   2.966e-26 -0.1846 -0.1846  0.9544    0.00
   5       33851           2849  62   5.731e-27   5.731e-27 -0.1890 -0.1890  0.9509    0.00
   5       34324           2850  62   5.493e-10   5.493e-10  0.1095  0.1095  0.9997    0.00
   5       34350           2851  62   2.302e-17   2.302e-17  0.1476  0.1476  0.9888    0.00
   5       35048           2852  62   1.806e-30   1.806e-30  0.1974  0.1974  0.9524    0.00
   5       35579           2853  62   4.423e-39   4.423e-39  0.2271  0.2271  0.8566    0.00
   5       35901           2854  62   2.315e-32   2.315e-32  0.2068  0.2068  0.9769    0.00
   5       35947           2855  62   1.014e-47   1.014e-47  0.2514  0.2514  0.8850    0.00
   5       37398           2856  62   2.918e-45   2.918e-45  0.2638  0.2638  0.8467    0.00
   5       38037           2857  62   6.944e-35   6.944e-35  0.2195  0.2195  0.8149    0.00
   5       38200           2858  62   7.215e-41   7.215e-41  0.2298  0.2298  0.7721    0.00
   5       38263           2859  62   1.182e-39   1.182e-39  0.2263  0.2263  0.7811    0.00
   5       38427           2860  62   7.058e-41   7.058e-41  0.2305  0.2305  0.7969    0.00
   5       38677           2861  62   5.657e-31   5.657e-31  0.1989  0.1989  0.9594    0.00
   5       39894           2862  62   3.598e-36   3.598e-36  0.2537  0.2537  0.9118    0.00
   5       41075           2863  62   5.787e-24   5.787e-24  0.1745  0.1745  0.9820    0.00
   5       42051           2864  62    3.69e-11    3.69e-11 -0.1145 -0.1145  0.9343    0.00
   5       42740           2865  62   3.948e-17   4.932e-17  0.1447  0.1452  0.4531    1.03
   5       44304           2866  62   3.025e-30   3.025e-30  0.1969  0.1969  0.6842    0.00
   5       44612           2867  62   5.196e-27   5.196e-27  0.1856  0.1856  0.8409    0.00
   5       45702           2868  62   2.556e-20   2.556e-20  0.1625  0.1625  0.9443    0.00
   5       46084           2869  62   2.512e-18   2.512e-18  0.1507  0.1507  0.9605    0.00
   5       49920           2870  62   2.682e-11   2.682e-11  0.1159  0.1159  0.9969    0.00
   5       50949           2871  62   5.519e-07   5.519e-07  0.0893  0.0893  0.9995    0.00
   5       53073           2872  62    5.76e-14    5.76e-14  0.1316  0.1316  0.9821    0.00
   5       53535           2873  62   1.393e-12   1.393e-12  0.1235  0.1235  0.9918    0.00
   5       53964           2874  62   5.351e-11   5.351e-11  0.1145  0.1145  0.9984    0.00
   5       57276           2875  62   6.907e-16   6.907e-16  0.1404  0.1404  0.9746    0.00
   5       57788           2876  62   5.404e-13   5.404e-13  0.1257  0.1257  0.9771    0.00
   5       57861           2877  62   2.691e-16   2.691e-16  0.1428  0.1428  0.9549    0.00
   5       58267           2878  62   1.166e-11   1.166e-11  0.1185  0.1185  0.9968    0.00
   5       59261           2879  62   2.092e-12   2.092e-12  0.1337  0.1337  0.9993    0.00
   5       59359           2880  62   5.431e-19   5.431e-19 -0.3214 -0.3214  0.9999    0.00
   5       59386           2881  62     0.02215     0.02215 -0.0506 -0.0506  1.0000    0.00
   5       59387           2882  62   1.593e-05   1.593e-05  0.1241  0.1241  1.0000    0.00
   5       61028           2883  62    3.54e-10    3.54e-10  0.1102  0.1102  0.9997    0.00
   5       61686           2884  62   1.954e-12   1.954e-12  0.2424  0.2424  1.0000    0.00
   5       64504           2885  62   9.429e-05   9.429e-05  0.0684  0.0684  1.0000    0.00
   5       66168           2886  62   2.839e-05   2.839e-05  0.0732  0.0732  1.0000    0.00
   5       67144           2887  62   5.568e-18   5.568e-18  0.1524  0.1524  0.9976    0.00
   5       67435           2888  62   4.023e-11   4.023e-11  0.1191  0.1191  1.0000    0.00
   5       68714           2889  62    0.002977    0.002977  0.0519  0.0519  0.9978    0.00
   5       69083           2890  62     0.02907     0.02907  0.0381  0.0381  0.9998    0.00
