Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR4,+,289526,291756,288826,291856,YDL093W,PMT5,YJM975
CHR4,+,292398,292837,291698,292937,YDL092W,SRP14,YJM975
CHR4,-,293009,294375,292309,294475,YDL091C,UBX3,YJM975
CHR4,-,294651,295945,293951,296045,YDL090C,RAM1,YJM975
CHR4,+,296437,297890,295737,297990,YDL089W,NUR1,YJM975
CHR4,-,298036,299621,297336,299721,YDL088C,ASM4,YJM975
CHR4,-,299835,300619,299135,300719,YDL087C,LUC7,YJM975
CHR4,+,301034,301854,300334,301954,YDL086W,YDL086W,YJM975
CHR4,-,302074,302279,301374,302379,YDL085C-A,YDL085C-A,YJM975
CHR4,+,302824,304460,302124,304560,YDL085W,NDE2,YJM975
CHR4,+,304850,306189,304150,306289,YDL084W,SUB2,YJM975
CHR4,+,31477,32648,30777,32748,YDL237W,AIM6,YJM975
CHR4,-,306539,307401,305839,307501,YDL083C,RPS16B,YJM975
CHR4,+,308037,309000,307337,309100,YDL082W,RPL13A,YJM975
CHR4,-,309415,309734,308715,309834,YDL081C,RPP1A,YJM975
CHR4,-,310255,312082,309555,312182,YDL080C,THI3,YJM975
CHR4,-,312564,314358,311864,314458,YDL079C,MRK1,YJM975
CHR4,-,314967,315997,314267,316097,YDL078C,MDH3,YJM975
CHR4,-,316581,319729,315881,319829,YDL077C,VAM6,YJM975
CHR4,-,320278,321161,319578,321261,YDL076C,RXT3,YJM975
CHR4,+,321836,322597,321136,322697,YDL075W,RPL31A,YJM975
CHR4,+,33116,34053,32416,34153,YDL236W,PHO13,YJM975
CHR4,-,322827,323080,322127,323180,snR63,snR63,YJM975
CHR4,-,323659,325760,322959,325860,YDL074C,BRE1,YJM975
CHR4,+,326225,329178,325525,329278,YDL073W,AHK1,YJM975
CHR4,-,329446,330056,328746,330156,YDL072C,YET3,YJM975
CHR4,+,330634,332549,329934,332649,YDL070W,BDF2,YJM975
CHR4,-,332731,333419,332031,333519,YDL069C,CBS1,YJM975
CHR4,-,34233,34735,33533,34835,YDL235C,YPD1,YJM975
CHR4,-,333827,334005,333127,334105,YDL067C,COX9,YJM975
CHR4,+,334445,335730,333745,335830,YDL066W,IDP1,YJM975
CHR4,-,335857,336884,335157,336984,YDL065C,PEX19,YJM975
CHR4,+,337095,337677,336395,337777,YDL064W,UBC9,YJM975
CHR4,-,337880,339741,337180,339841,YDL063C,SYO1,YJM975
CHR4,-,340236,340405,339536,340505,YDL061C,RPS29B,YJM975
CHR4,+,341227,343592,340527,343692,YDL060W,TSR1,YJM975
CHR4,-,35055,37294,34355,37394,YDL234C,GYP7,YJM975
CHR4,-,343845,344560,343145,344660,YDL059C,RAD59,YJM975
CHR4,+,345273,350644,344573,350744,YDL058W,USO1,YJM975
CHR4,+,351042,352027,350342,352127,YDL057W,YDL057W,YJM975
CHR4,+,352485,354985,351785,355085,YDL056W,MBP1,YJM975
CHR4,-,355282,356366,354582,356466,YDL055C,PSA1,YJM975
CHR4,+,359184,359278,358484,359378,tK(UUU)D,tK(UUU)D,YJM975
CHR4,-,359433,360892,358733,360992,YDL054C,MCH1,YJM975
CHR4,-,361307,361863,360607,361963,YDL053C,PBP4,YJM975
CHR4,-,362280,363190,361580,363290,YDL052C,SLC1,YJM975
CHR4,+,363560,364386,362860,364486,YDL051W,LHP1,YJM975
CHR4,-,364675,365480,363975,365580,YDL049C,KNH1,YJM975
CHR4,-,366348,367819,365648,367919,YDL048C,STP4,YJM975
CHR4,+,37615,38990,36915,39090,YDL233W,MFG1,YJM975
CHR4,+,369378,370312,368678,370412,YDL047W,SIT4,YJM975
CHR4,+,370841,371361,370141,371461,YDL046W,NPC2,YJM975
CHR4,+,371849,372135,371149,372235,YDL045W-A,MRP10,YJM975
CHR4,-,372289,373208,371589,373308,YDL045C,FAD1,YJM975
CHR4,-,373568,374889,372868,374989,YDL044C,MTF2,YJM975
CHR4,-,375281,376080,374581,376180,YDL043C,PRP11,YJM975
CHR4,-,376358,378045,375658,378145,YDL042C,SIR2,YJM975
CHR4,-,378475,381038,377775,381138,YDL040C,NAT1,YJM975
CHR4,-,381586,383087,380886,383187,YDL039C,PRM7,YJM975
CHR4,-,384442,385127,383742,385227,YDL037C,BSC1,YJM975
CHR4,+,39305,39414,38605,39514,YDL232W,OST4,YJM975
CHR4,-,387039,388426,386339,388526,YDL036C,PUS9,YJM975
CHR4,-,39685,43061,38985,43161,YDL231C,BRE4,YJM975
CHR4,-,388698,391582,387998,391682,YDL035C,GPR1,YJM975
CHR4,-,392176,393428,391476,393528,YDL033C,SLM3,YJM975
CHR4,+,393734,396720,393034,396820,YDL031W,DBP10,YJM975
CHR4,+,397054,398645,396354,398745,YDL030W,PRP9,YJM975
CHR4,+,398857,400154,398157,400254,YDL029W,ARP2,YJM975
CHR4,-,400514,402807,399814,402907,YDL028C,MPS1,YJM975
CHR4,-,403213,404474,402513,404574,YDL027C,MRX9,YJM975
CHR4,-,404863,406724,404163,406824,YDL025C,RTK1,YJM975
CHR4,-,407970,409375,407270,409475,YDL024C,DIA3,YJM975
CHR4,-,409327,409574,408627,409674,YDL022C-A,YDL022C-A,YJM975
CHR4,+,409898,409969,409198,410069,tA(AGC)D,tA(AGC)D,YJM975
CHR4,+,411345,412519,410645,412619,YDL022W,GPD1,YJM975
CHR4,+,413473,414407,412773,414507,YDL021W,GPM2,YJM975
CHR4,-,414633,416227,413933,416327,YDL020C,RPN4,YJM975
CHR4,-,417183,421033,416483,421133,YDL019C,OSH2,YJM975
CHR4,-,422354,423030,421654,423130,YDL018C,ERP3,YJM975
CHR4,+,423730,425252,423030,425352,YDL017W,CDC7,YJM975
CHR4,-,425523,426454,424823,426554,YDL015C,TSC13,YJM975
CHR4,+,43518,44524,42818,44624,YDL230W,PTP1,YJM975
CHR4,+,426885,427867,426185,427967,YDL014W,NOP1,YJM975
CHR4,+,428588,430446,427888,430546,YDL013W,SLX5,YJM975
CHR4,-,430629,431037,429929,431137,YDL012C,YDL012C,YJM975
CHR4,+,431849,432543,431149,432643,YDL010W,GRX6,YJM975
CHR4,-,432444,432766,431744,432866,YDL009C,YDL009C,YJM975
CHR4,+,433016,433512,432316,433612,YDL008W,APC11,YJM975
CHR2,-,240143,240072,239443,240172,tT(AGU)D,tT(AGU)D,YJM975
CHR4,-,435670,435926,434970,436026,YDL007C-A,YDL007C-A,YJM975
CHR1,+,173730,173650,173030,173750,tS(AGA)D1,tS(AGA)D1,YJM975
CHR4,+,436775,438087,436075,438187,YDL007W,RPT2,YJM975
CHR4,+,438637,439481,437937,439581,YDL006W,PTC1,YJM975
CHR4,+,44884,46724,44184,46824,YDL229W,SSB1,YJM975
CHR4,-,439742,441030,439042,441130,YDL005C,MED2,YJM975
CHR4,+,441751,442232,441051,442332,YDL004W,ATP16,YJM975
CHR4,+,443407,445106,442707,445206,YDL003W,MCD1,YJM975
CHR4,-,445693,446303,444993,446403,YDL002C,NHP10,YJM975
CHR4,+,446710,448001,446010,448101,YDL001W,RMD1,YJM975
CHR4,-,448949,451203,448249,451303,YDR001C,NTH1,YJM975
CHR4,+,451775,452379,451075,452479,YDR002W,YRB1,YJM975
CHR4,+,452852,453483,452152,453583,YDR003W,RCR2,YJM975
CHR4,+,453512,453633,452812,453733,YDR003W-A,YDR003W-A,YJM975
CHR4,+,453931,455312,453231,455412,YDR004W,RAD57,YJM975
CHR4,-,455566,456832,454866,456932,YDR005C,MAF1,YJM975
CHR4,-,457272,459976,456572,460076,YDR006C,SOK1,YJM975
CHR4,+,460572,461245,459872,461345,YDR007W,TRP1,YJM975
CHR4,+,462164,463725,461464,463825,YDR009W,GAL3,YJM975
CHR4,-,463839,464137,463139,464237,YDR010C,YDR010C,YJM975
CHR4,+,464672,469176,463972,469276,YDR011W,SNQ2,YJM975
CHR4,+,470606,471693,469906,471793,YDR012W,RPL4B,YJM975
CHR4,+,471910,472535,471210,472635,YDR013W,PSF1,YJM975
CHR4,+,472799,474741,472099,474841,YDR014W,RAD61,YJM975
CHR4,+,476550,477037,475850,477137,YDR014W-A,HED1,YJM975
CHR4,-,477227,477510,476527,477610,YDR016C,DAD1,YJM975
CHR4,-,477868,481019,477168,481119,YDR017C,KCS1,YJM975
CHR4,-,481422,482610,480722,482710,YDR018C,YDR018C,YJM975
CHR4,-,482913,484114,482213,484214,YDR019C,GCV1,YJM975
CHR4,-,484495,485192,483795,485292,YDR020C,DAS2,YJM975
CHR4,+,485553,486751,484853,486851,YDR021W,FAL1,YJM975
CHR4,-,486821,487410,486121,487510,YDR022C,ATG31,YJM975
CHR2,-,300470,300542,299770,300642,tV(UAC)D,tV(UAC)D,YJM975
CHR4,+,488255,489642,487555,489742,YDR023W,SES1,YJM975
CHR4,+,490262,491070,489562,491170,YDR025W,RPS11A,YJM975
CHR4,-,491303,493014,490603,493114,YDR026C,NSI1,YJM975
CHR4,-,493396,496064,492696,496164,YDR027C,VPS54,YJM975
CHR4,-,496582,499625,495882,499725,YDR028C,REG1,YJM975
CHR4,+,499847,500160,499147,500260,YDR029W,YDR029W,YJM975
CHR4,-,500500,502019,499800,502119,YDR030C,RAD28,YJM975
CHR4,+,502245,502609,501545,502709,YDR031W,MIX14,YJM975
CHR4,-,502847,503442,502147,503542,YDR032C,PST2,YJM975
CHR4,+,506893,507854,506193,507954,YDR033W,MRH1,YJM975
CHR4,-,508482,510853,507782,510953,YDR034C,LYS14,YJM975
CHR4,-,51935,52992,51235,53092,YDL226C,GCS1,YJM975
CHR12,-,1512763,1511835,1512063,1511935,YDR034C-D,YDR034C-D,YJM975
CHR3,-,8285,8325,7585,8425,YDR034C-C,YDR034C-C,YJM975
CHR2,+,1638,1720,938,1820,tL(UAA)D,tL(UAA)D,YJM975
CHR4,-,513256,513431,512556,513531,YDR034C-A,YDR034C-A,YJM975
CHR4,+,513712,513782,513012,513882,tQ(UUG)D1,tQ(UUG)D1,YJM975
CHR4,+,514054,514208,513354,514308,YDR034W-B,YDR034W-B,YJM975
CHR4,+,514556,515667,513856,515767,YDR035W,ARO3,YJM975
CHR4,-,515950,517451,515250,517551,YDR036C,EHD3,YJM975
CHR4,+,53265,54919,52565,55019,YDL225W,SHS1,YJM975
CHR4,+,518180,519954,517480,520054,YDR037W,KRS1,YJM975
CHR4,-,520162,523436,519462,523536,YDR038C,ENA5,YJM975
CHR4,-,524047,527321,523347,527421,YDR039C,ENA2,YJM975
CHR4,-,524047,527321,523347,527421,YDR040C,ENA1,YJM975
CHR4,+,528648,529258,527948,529358,YDR041W,RSM10,YJM975
CHR4,-,529446,530047,528746,530147,YDR042C,YDR042C,YJM975
CHR4,-,530446,530543,529746,530643,snR47,snR47,YJM975
CHR4,-,531519,532213,530819,532313,YDR043C,NRG1,YJM975
CHR4,-,55217,57165,54517,57265,YDL224C,WHI4,YJM975
CHR4,+,535368,536353,534668,536453,YDR044W,HEM13,YJM975
CHR4,-,536704,537035,536004,537135,YDR045C,RPC11,YJM975
CHR4,-,537486,539299,536786,539399,YDR046C,BAP3,YJM975
CHR4,+,540583,541670,539883,541770,YDR047W,HEM12,YJM975
CHR4,+,541976,543873,541276,543973,YDR049W,VMS1,YJM975
CHR4,-,544448,545193,543748,545293,YDR050C,TPI1,YJM975
CHR4,-,545778,546781,545078,546881,YDR051C,DET1,YJM975
CHR4,-,547233,549346,546533,549446,YDR052C,DBF4,YJM975
CHR4,-,550168,551054,549468,551154,YDR054C,CDC34,YJM975
CHR4,+,552254,553587,551554,553687,YDR055W,PST1,YJM975
CHR4,-,553750,554366,553050,554466,YDR056C,EMC10,YJM975
CHR4,+,554654,556281,553954,556381,YDR057W,YOS9,YJM975
CHR4,-,556451,557430,555751,557530,YDR058C,TGL2,YJM975
CHR2,+,379534,379604,378834,379704,tR(UCU)D,tR(UCU)D,YJM975
CHR2,+,379616,379686,378916,379786,tD(GUC)D,tD(GUC)D,YJM975
CHR4,-,557962,558497,557262,558597,YDR059C,UBC5,YJM975
CHR4,+,559377,562453,558677,562553,YDR060W,MAK21,YJM975
CHR4,-,58083,61222,57383,61322,YDL223C,HBT1,YJM975
CHR4,+,562892,564510,562192,564610,YDR061W,YDR061W,YJM975
CHR4,+,565202,566886,564502,566986,YDR062W,LCB2,YJM975
CHR4,+,567390,567838,566690,567938,YDR063W,AIM7,YJM975
CHR4,+,568185,569178,567485,569278,YDR064W,RPS13,YJM975
CHR4,+,569414,570510,568714,570610,YDR065W,RRG1,YJM975
CHR4,-,570635,571224,569935,571324,YDR066C,RTR2,YJM975
CHR4,-,571517,572190,570817,572290,YDR067C,OCA6,YJM975
CHR4,+,572439,573361,571739,573461,YDR068W,DOS2,YJM975
CHR4,-,573686,576465,572986,576565,YDR069C,DOA4,YJM975
CHR4,-,576833,577113,576133,577213,YDR070C,FMP16,YJM975
CHR4,-,577562,578136,576862,578236,YDR071C,PAA1,YJM975
CHR4,-,578497,580079,577797,580179,YDR072C,IPT1,YJM975
CHR4,+,581251,581647,580551,581747,YDR073W,SNF11,YJM975
CHR4,+,582592,585281,581892,585381,YDR074W,TPS2,YJM975
CHR4,+,585856,586781,585156,586881,YDR075W,PPH3,YJM975
CHR4,+,587168,588387,586468,588487,YDR076W,RAD55,YJM975
CHR4,+,6826,8655,6126,8755,YDL247W,MPH2,YJM975
CHR4,+,589688,590467,588988,590567,YDR077W,SED1,YJM975
CHR4,-,590857,591527,590157,591627,YDR078C,SHU2,YJM975
CHR4,+,591723,592057,591023,592157,YDR079W,PET100,YJM975
CHR4,-,592252,592469,591552,592569,YDR079C-A,TFB5,YJM975
CHR4,+,592667,595644,591967,595744,YDR080W,VPS41,YJM975
CHR4,-,595960,598736,595260,598836,YDR081C,PDC2,YJM975
CHR4,-,61692,62620,60992,62720,YDL222C,FMP45,YJM975
CHR4,+,599097,600580,598397,600680,YDR082W,STN1,YJM975
CHR4,+,600729,601906,600029,602006,YDR083W,RRP8,YJM975
CHR4,-,602061,602659,601361,602759,YDR084C,TVP23,YJM975
CHR4,-,602944,604805,602244,604905,YDR085C,AFR1,YJM975
CHR4,-,605583,605824,604883,605924,YDR086C,SSS1,YJM975
CHR4,-,606121,606956,605421,607056,YDR087C,RRP1,YJM975
CHR4,-,607147,608294,606447,608394,YDR088C,SLU7,YJM975
CHR4,-,608619,608690,607919,608790,tR(ACG)D,tR(ACG)D,YJM975
CHR4,+,610758,613366,610058,613466,YDR089W,VTC5,YJM975
CHR4,-,63064,65837,62364,65937,YDL220C,CDC13,YJM975
CHR4,-,613712,614643,613012,614743,YDR090C,ILT1,YJM975
CHR4,-,615354,617179,614654,617279,YDR091C,RLI1,YJM975
CHR4,+,618385,619113,617685,619213,YDR092W,UBC13,YJM975
CHR4,+,619791,624628,619091,624728,YDR093W,DNF2,YJM975
CHR4,+,625649,628332,624949,628432,YDR096W,GIS1,YJM975
CHR4,-,628619,632346,627919,632446,YDR097C,MSH6,YJM975
CHR4,-,632688,633439,631988,633539,YDR098C,GRX3,YJM975
CHR4,-,513781,513711,513081,513811,tQ(UUG)D2,tQ(UUG)D2,YJM975
CHR4,-,786319,783862,785619,783962,YDR098C-B,YDR098C-B,YJM975
CHR4,-,785183,783862,784483,783962,YDR098C-A,YDR098C-A,YJM975
CHR4,+,66062,66584,65362,66684,YDL219W,DTD1,YJM975
CHR4,+,636194,637014,635494,637114,YDR099W,BMH2,YJM975
CHR4,+,637600,638030,636900,638130,YDR100W,TVP15,YJM975
CHR4,-,638273,640053,637573,640153,YDR101C,ARX1,YJM975
CHR4,-,640235,640566,639535,640666,YDR102C,YDR102C,YJM975
CHR4,+,640937,643689,640237,643789,YDR103W,STE5,YJM975
CHR4,-,643760,647496,643060,647596,YDR104C,SPO71,YJM975
CHR4,+,67312,68264,66612,68364,YDL218W,YDL218W,YJM975
CHR4,-,647938,649358,647238,649458,YDR105C,TMS1,YJM975
CHR4,+,649593,650446,648893,650546,YDR106W,ARP10,YJM975
CHR2,-,183128,183056,182428,183156,tI(AAU)D,tI(AAU)D,YJM975
CHR4,-,651601,653618,650901,653718,YDR107C,TMN2,YJM975
CHR4,+,653854,655949,653154,656049,YDR108W,TRS85,YJM975
CHR4,-,656105,658251,655405,658351,YDR109C,YDR109C,YJM975
CHR4,+,658687,660386,657987,660486,YDR110W,FOB1,YJM975
CHR4,-,660802,662324,660102,662424,YDR111C,ALT2,YJM975
CHR4,-,68805,69427,68105,69527,YDL217C,TIM22,YJM975
CHR4,-,663057,664177,662357,664277,YDR113C,PDS1,YJM975
CHR4,-,664485,664788,663785,664888,YDR114C,YDR114C,YJM975
CHR4,+,664738,665054,664038,665154,YDR115W,MRX14,YJM975
CHR4,-,665287,666143,664587,666243,YDR116C,MRPL1,YJM975
CHR4,-,666510,668206,665810,668306,YDR117C,TMA64,YJM975
CHR4,+,668446,670403,667746,670503,YDR118W,APC4,YJM975
CHR4,+,670793,673098,670093,673198,YDR119W,VBA4,YJM975
CHR4,-,69819,71140,69119,71240,YDL216C,RRI1,YJM975
CHR4,+,673580,673779,672880,673879,YDR119W-A,COX26,YJM975
CHR4,-,674123,675834,673423,675934,YDR120C,TRM1,YJM975
CHR4,+,676157,676746,675457,676846,YDR121W,DPB4,YJM975
CHR4,+,677272,680465,676572,680565,YDR122W,KIN1,YJM975
CHR4,-,681127,682040,680427,682140,YDR123C,INO2,YJM975
CHR4,+,682888,683861,682188,683961,YDR124W,YDR124W,YJM975
CHR4,-,683970,685330,683270,685430,YDR125C,ECM18,YJM975
CHR4,+,685807,686816,685107,686916,YDR126W,SWF1,YJM975
CHR4,+,687057,691822,686357,691922,YDR127W,ARO1,YJM975
CHR4,-,71463,74740,70763,74840,YDL215C,GDH2,YJM975
CHR4,+,692122,695567,691422,695667,YDR128W,MTC5,YJM975
CHR4,-,695913,697951,695213,698051,YDR129C,SAC6,YJM975
CHR4,-,698320,699194,697620,699294,YDR130C,FIN1,YJM975
CHR4,-,699363,701032,698663,701132,YDR131C,YDR131C,YJM975
CHR4,-,701389,702875,700689,702975,YDR132C,MRX16,YJM975
CHR4,-,705590,710136,704890,710236,YDR135C,YCF1,YJM975
CHR4,+,710846,712836,710146,712936,YDR137W,RGP1,YJM975
CHR4,+,713165,715422,712465,715522,YDR138W,HPR1,YJM975
CHR4,-,716205,716510,715505,716610,YDR139C,RUB1,YJM975
CHR4,+,716719,717383,716019,717483,YDR140W,MTQ2,YJM975
CHR4,-,717482,722577,716782,722677,YDR141C,DOP1,YJM975
CHR4,-,723054,724180,722354,724280,YDR142C,PEX7,YJM975
CHR4,-,724627,726467,723927,726567,YDR143C,SAN1,YJM975
CHR4,-,726905,728694,726205,728794,YDR144C,MKC7,YJM975
CHR4,-,75262,77357,74562,77457,YDL214C,PRR2,YJM975
CHR4,+,729331,730925,728631,731025,YDR145W,TAF12,YJM975
CHR4,-,731178,733306,730478,733406,YDR146C,SWI5,YJM975
CHR4,+,734196,735799,733496,735899,YDR147W,EKI1,YJM975
CHR4,-,736241,737631,735541,737731,YDR148C,KGD2,YJM975
CHR4,+,739969,744498,739269,744598,YDR150W,NUM1,YJM975
CHR4,-,744803,745779,744103,745879,YDR151C,CTH1,YJM975
CHR4,+,746331,747127,745631,747227,YDR152W,GIR2,YJM975
CHR4,-,747361,748595,746661,748695,YDR153C,ENT5,YJM975
CHR4,-,749137,749624,748437,749724,YDR155C,CPR1,YJM975
CHR4,+,750150,750562,749450,750662,YDR156W,RPA14,YJM975
CHR4,+,750556,750956,749856,751056,YDR157W,YDR157W,YJM975
CHR4,+,750982,752078,750282,752178,YDR158W,HOM2,YJM975
CHR4,+,752502,756406,751802,756506,YDR159W,SAC3,YJM975
CHR4,-,78101,78777,77401,78877,YDL213C,NOP6,YJM975
CHR4,+,756788,759345,756088,759445,YDR160W,SSY1,YJM975
CHR4,+,759701,760863,759001,760963,YDR161W,ACL4,YJM975
CHR4,-,761048,761757,760348,761857,YDR162C,NBP2,YJM975
CHR4,+,762081,762607,761381,762707,YDR163W,CWC15,YJM975
CHR4,-,762699,764872,761999,764972,YDR164C,SEC1,YJM975
CHR4,+,79238,79869,78538,79969,YDL212W,SHR3,YJM975
CHR4,+,765529,766862,764829,766962,YDR165W,TRM82,YJM975
CHR4,-,766964,769878,766264,769978,YDR166C,SEC5,YJM975
CHR4,+,770107,770726,769407,770826,YDR167W,TAF10,YJM975
CHR4,+,770986,772505,770286,772605,YDR168W,CDC37,YJM975
CHR4,-,773006,774546,772306,774646,YDR169C,STB3,YJM975
CHR4,-,80106,81223,79406,81323,YDL211C,YDL211C,YJM975
CHR4,-,775232,775381,774532,775481,YDR169C-A,YDR169C-A,YJM975
CHR4,-,776852,782889,776152,782989,YDR170C,SEC7,YJM975
CHR4,-,513781,513711,513081,513811,tQ(UUG)D3,tQ(UUG)D3,YJM975
CHR4,+,783863,785184,783163,785284,YDR170W-A,YDR170W-A,YJM975
CHR4,+,787289,788415,786589,788515,YDR171W,HSP42,YJM975
CHR4,+,788992,791075,788292,791175,YDR172W,SUP35,YJM975
CHR4,-,791262,792328,790562,792428,YDR173C,ARG82,YJM975
CHR4,+,792807,793546,792107,793646,YDR174W,HMO1,YJM975
CHR4,-,793886,794844,793186,794944,YDR175C,RSM24,YJM975
CHR4,+,795145,797252,794445,797352,YDR176W,NGG1,YJM975
CHR4,+,797570,798216,796870,798316,YDR177W,UBC1,YJM975
CHR4,+,798641,799185,797941,799285,YDR178W,SDH4,YJM975
CHR4,-,799399,799886,798699,799986,YDR179C,CSN9,YJM975
CHR4,+,800124,801514,799424,801614,YDR179W-A,NVJ3,YJM975
CHR4,+,801989,806469,801289,806569,YDR180W,SCC2,YJM975
CHR4,-,806604,808048,805904,808148,YDR181C,SAS4,YJM975
CHR4,+,808276,809750,807576,809850,YDR182W,CDC1,YJM975
CHR4,+,809845,810047,809145,810147,YDR182W-A,YDR182W-A,YJM975
CHR4,+,810279,810970,809579,811070,YDR183W,PLP1,YJM975
CHR4,-,811323,812206,810623,812306,YDR184C,ATC1,YJM975
CHR4,-,812628,813166,811928,813266,YDR185C,UPS3,YJM975
CHR4,-,813553,816185,812853,816285,YDR186C,SND1,YJM975
CHR2,+,183250,183181,182550,183281,tG(GCC)D1,tG(GCC)D1,YJM975
CHR4,+,817136,818775,816436,818875,YDR188W,CCT6,YJM975
CHR4,+,819122,821121,818422,821221,YDR189W,SLY1,YJM975
CHR4,-,821334,822724,820634,822824,YDR190C,RVB1,YJM975
CHR4,+,823067,824178,822367,824278,YDR191W,HST4,YJM975
CHR4,+,85417,87131,84717,87231,YDL210W,UGA4,YJM975
CHR4,-,824299,825590,823599,825690,YDR192C,NUP42,YJM975
CHR4,-,826681,828674,825981,828774,YDR194C,MSS116,YJM975
CHR4,+,828800,828951,828100,829051,YDR194W-A,YDR194W-A,YJM975
CHR4,+,829328,830928,828628,831028,YDR195W,REF2,YJM975
CHR4,-,831003,831727,830303,831827,YDR196C,CAB5,YJM975
CHR4,+,831957,833125,831257,833225,YDR197W,CBS2,YJM975
CHR4,-,833262,834700,832562,834800,YDR198C,RKM2,YJM975
CHR4,-,835008,836821,834308,836921,YDR200C,VPS64,YJM975
CHR4,+,837046,837542,836346,837642,YDR201W,SPC19,YJM975
CHR4,-,837627,838681,836927,838781,YDR202C,RAV2,YJM975
CHR4,+,838866,839872,838166,839972,YDR204W,COQ4,YJM975
CHR4,+,840075,842248,839375,842348,YDR205W,MSC2,YJM975
CHR4,+,842783,845436,842083,845536,YDR206W,EBS1,YJM975
CHR4,-,87354,88372,86654,88472,YDL209C,CWC2,YJM975
CHR4,-,845747,848256,845047,848356,YDR207C,UME6,YJM975
CHR4,+,848957,851295,848257,851395,YDR208W,MSS4,YJM975
CHR4,-,9525,10586,8825,10686,YDL246C,SOR2,YJM975
CHR4,-,851770,852182,851070,852282,YDR209C,YDR209C,YJM975
CHR4,+,851808,852034,851108,852134,YDR210W,YDR210W,YJM975
CHR9,+,296580,296616,295880,296716,YDR210W-A,YDR210W-A,YJM975
CHR12,+,1511835,1512763,1511135,1512863,YDR210W-B,YDR210W-B,YJM975
CHR4,+,88659,89128,87959,89228,YDL208W,NHP2,YJM975
CHR4,-,786319,783862,785619,783962,YDR210C-D,YDR210C-D,YJM975
CHR4,+,89397,91012,88697,91112,YDL207W,GLE1,YJM975
CHR4,-,785183,783862,784483,783962,YDR210C-C,YDR210C-C,YJM975
CHR4,+,853545,853676,852845,853776,tI(UAU)D,tI(UAU)D,YJM975
CHR4,+,853911,856048,853211,856148,YDR211W,GCD6,YJM975
CHR4,+,856416,858094,855716,858194,YDR212W,TCP1,YJM975
CHR4,+,858935,861675,858235,861775,YDR213W,UPC2,YJM975
CHR4,+,862033,863084,861333,863184,YDR214W,AHA1,YJM975
CHR4,-,863247,863659,862547,863759,YDR215C,YDR215C,YJM975
CHR4,+,864192,868162,863492,868262,YDR216W,ADR1,YJM975
CHR4,-,868708,872636,868008,872736,YDR217C,RAD9,YJM975
CHR4,+,91325,93612,90625,93712,YDL206W,YDL206W,YJM975
CHR4,-,872938,874208,872238,874308,YDR218C,SPR28,YJM975
CHR4,-,874612,876008,873912,876108,YDR219C,MFB1,YJM975
CHR4,+,876487,878594,875787,878694,YDR221W,GTB1,YJM975
CHR4,+,879212,880458,878512,880558,YDR222W,YDR222W,YJM975
CHR4,+,881258,882660,880558,882760,YDR223W,CRF1,YJM975
CHR4,-,883476,883870,882776,883970,YDR224C,HTB1,YJM975
CHR4,+,884689,885086,883989,885186,YDR225W,HTA1,YJM975
CHR4,+,885645,886312,884945,886412,YDR226W,ADK1,YJM975
CHR4,+,886730,890805,886030,890905,YDR227W,SIR4,YJM975
CHR4,-,891074,892953,890374,893053,YDR228C,PCF11,YJM975
CHR4,+,893933,895293,893233,895393,YDR229W,IVY1,YJM975
CHR4,-,895441,896057,894741,896157,YDR231C,COX20,YJM975
CHR4,+,896602,898253,895902,898353,YDR232W,HEM1,YJM975
CHR4,-,93912,94894,93212,94994,YDL205C,HEM3,YJM975
CHR4,-,898625,899511,897925,899611,YDR233C,RTN1,YJM975
CHR4,+,900276,902356,899576,902456,YDR234W,LYS4,YJM975
CHR4,+,902651,904283,901951,904383,YDR235W,PRP42,YJM975
CHR4,-,904383,905038,903683,905138,YDR236C,FMN1,YJM975
CHR4,+,905762,906639,905062,906739,YDR237W,MRPL7,YJM975
CHR4,-,907043,909963,906343,910063,YDR238C,SEC26,YJM975
CHR4,-,910205,912567,909505,912667,YDR239C,YDR239C,YJM975
CHR4,-,912822,914299,912122,914399,YDR240C,SNU56,YJM975
CHR4,+,95756,96936,95056,97036,YDL204W,RTN2,YJM975
CHR4,+,915460,915547,914760,915647,tY(GUA)D,SUP2,YJM975
CHR4,+,915955,917603,915255,917703,YDR242W,AMD2,YJM975
CHR4,-,917666,919431,916966,919531,YDR243C,PRP28,YJM975
CHR4,+,919712,921549,919012,921649,YDR244W,PEX5,YJM975
CHR4,+,921949,923129,921249,923229,YDR245W,MNN10,YJM975
CHR4,+,923437,924095,922737,924195,YDR246W,TRS23,YJM975
CHR4,+,924282,924481,923582,924581,YDR246W-A,YDR246W-A,YJM975
CHR4,+,925163,926547,924463,926647,YDR247W,VHS1,YJM975
CHR4,-,926908,927488,926208,927588,YDR248C,YDR248C,YJM975
CHR4,-,927831,928951,927131,929051,YDR249C,YDR249C,YJM975
CHR4,+,929764,932255,929064,932355,YDR251W,PAM1,YJM975
CHR4,-,97233,99103,96533,99203,YDL203C,ACK1,YJM975
CHR4,+,932562,933010,931862,933110,YDR252W,BTT1,YJM975
CHR4,-,933140,933714,932440,933814,YDR253C,MET32,YJM975
CHR4,+,934262,935637,933562,935737,YDR254W,CHL4,YJM975
CHR4,-,935706,936970,935006,937070,YDR255C,RMD5,YJM975
CHR4,-,937282,938828,936582,938928,YDR256C,CTA1,YJM975
